molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|GATS1pe|RASA|FNSA5|FPSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
12ad_a36|0.0|1|0|0|3.428443248|0.0|2|2|0.0|-0.040810025|-0.01083262|5.351858133|2|0.040787037|-0.649957196|-0.001148437|-0.0072527669999999|10.95445455|0.010723827|1|1|0.077659878|-0.136151085|-0.227404687|1|0.817851296|0.1563642469999999|0.7767870459999999|0.760267769|-0.107772644|0.030769062|-76.30379737|21.78471426|94.12528108|0.239732231|-0.0365657189999999|-41.30726219|96.81391944|-25.88878839|0.477102332|3041.082692|538.2749789|-1449.77215|-18.32944602|0.343592539|8.770308295|16.772513699999998|6569.653402|-1026.448977|39.44011905|0.028968808|-221.4751857|2208.646667|1.0|0.0|0.0|0.0|4.9|0.0|0.17|2.7|1.67|1.0|135.03|0.0|7.0|-4.18|33.0|-7.18|439.47|0.0|0.0|1.76|6.579999999999999e-05|0.0289|0.0367|2.53|0.0|0.000106|3.8512|-1460.794632|737.53|1236.64|0.6073|588.2|0.27316|-0.15638|5.3349|0.03648828|-1460.610659|6.8996|7.7696|7.7696
7b_a10|0.0|0|0|0|0.0|0.0|2|2|0.0|-0.170920618|-0.001621737|5.4161004020000005|2|0.037804233|-0.07459988|0.011041815|-0.01808249|10.93274506|0.039221939|0|0|-0.0982988509999999|-0.051052176|-0.082499103|2|0.624866343|-0.108464916|0.586354126|0.92441666|-0.0720417159999999|0.009734392|-37.45675757|5.061217187|13.37827368|0.07558334|-0.027444463|-15.96741933|43.9185573|-14.26924098|0.446575367|2290.380138|480.6333417|-599.3081212000001|-7.419027879|0.218954161|4.854451707|8.771658176|5212.568172|-311.5991709|18.26940272|0.012428175|-292.2491701|767.3149142000001|1.0|0.0|1.0|0.0|3.9|0.0|0.25|4.34|3.03|1.0|105.44|0.0|2.0|-5.28|25.0|-5.09|346.81|1.0|1.0|3.02|5.29e-06|0.00183|0.00182|4.68|0.0|3.54e-05|3.6426|-1450.06366|562.31|951.55|0.1488|400.65|0.4195399999999999|-0.1584799999999999|4.2068|0.02946054|-1450.124551|5.6147|4.7033|4.7033
12h_a36|0.0|1|0|0|3.468184524|0.0|2|2|0.0|-0.128701804|-0.0086750619999999|5.351858133|2|0.039061728|-0.503153567|0.00127667|-0.003014954|10.96020037|-0.051080247|1|1|0.100530266|-0.1430106119999999|-0.239932418|1|0.8913597320000001|-0.10861416|0.84179881|0.819614525|-0.10720355|0.027905055|-70.19826261|18.27258858|82.11195464|0.180385475|-0.035734517|-31.5465515|87.85958486|-23.39942087|0.464544951|2845.467486|536.6941285|-1263.568727|-15.32224162|0.3347454589999999|7.428908584|13.87400978|6159.17335|-827.4010477|35.1736357|0.026971557|-216.42159590000003|1899.376328|1.0|0.0|0.0|0.0|4.8|0.0|0.17|2.77|1.89|1.0|130.24|0.0|6.0|-3.95|31.0|-6.93|411.46|0.0|0.0|1.81|0.000113|0.0464|35.0|2.65|0.0|8.340000000000001e-05|3.4554|-1347.451759|697.29|1177.89|0.5756|535.67|0.34589|-0.14247|6754.0|0.02925492|-1347.260478|8.7377|7.8539|7.8539
1_a15|0.0|0|0|0|0.0|0.0|0|0|0.0|-0.22215316|-0.0084598019999999|0.0|2|0.0381893|-0.541427319|0.001244652|-0.068297833|10.95880609|-0.000905902|0|0|0.096086011|-0.1816819589999999|-0.270248221|2|0.836466114|0.101406325|0.795437721|0.875723465|-0.1117462069999999|0.026214985|-72.24770503|16.94887506|121.3844816|0.124276535|-0.031142386|-28.45664402|90.40184737|-20.13460632|0.437969049|3000.975833|566.1848585|-1228.210985|-13.01770443|0.394072483|6.580146251|11.7078005|7284.337537|-794.0799704|33.22939752|0.0280791829999999|-136.9714493|2026.993248|1.0|1.0|1.0|1.0|3.91|4.18|0.19|5.46|6.32|3.0|132.94|0.0|8.0|-6.55|34.0|-5.38|457.52|0.0|0.0|4.68|2.830000000000001e-07|0.00013|0.000495|5.23|0.0|4.36e-08|3.2188|-1510.117336|697.35|1271.06|0.2464|598.34|0.64662|-0.1365|1.2218|0.01894559|-1509.851127|2.3261|7.3565|7.3565
IN1166_a11|0.0|1|0|0|3.433539068|0.0|0|0|0.0|-0.089778965|-0.006882528|4.727387819|2|0.044021739|-0.378539035|-0.003356527|0.0266218529999999|10.95053349|-0.037793156|1|1|0.032420935|-0.126749697|-0.223618825|2|0.841211811|0.102257199|0.790249345|0.863273559|-0.0896538619999999|0.0200246639999999|-61.90325275|13.82641888|112.0066065|0.136726441|-0.031642539|-35.26269962|76.76995134|-21.84820685|0.463497159|2865.055175|596.0640225999999|-1114.258549|-15.08551944|0.305697179|6.777827685|12.63334911|6310.825439|-769.3614916|31.46783535|0.021531291|-268.3203251|1604.859603|1.0|1.0|1.0|1.0|3.51|2.79|0.08|5.01|4.53|1.0|123.82|0.0|5.0|-5.11|32.0|-6.52|417.47|0.0|1.0|3.31|7.74e-06|0.00323|0.00688|3.27|0.0|2.75e-08|3.2827|-1347.256659|704.48|1198.36|0.3425|554.63|0.4358399999999999|-0.13823|3365.0|0.04189898|-1347.073528|4.3481|7.9318|7.9318
12al_a36|0.0|1|0|0|3.469383582|0.0|2|2|0.0|-0.06777947|-0.008463062|5.351858133|2|0.042739018|-0.4908576189999999|0.00127667|-0.074215038|10.96020817|-0.031635802|1|1|0.172830414|-0.1430106119999999|-0.239932418|1|0.8913597320000001|0.125005134|0.84179881|0.801179217|-0.105915949|0.026927826|-69.69632923|17.71943397|114.2305891|0.198820783|-0.035305316|-33.70669917|86.77628559|-23.23210974|0.456856406|2843.740855|527.2034213000001|-1254.533926|-15.28752554|0.328915355|8.774664332|16.15533063|6049.668466|-825.5263792000001|34.61874732|0.025956027|-225.1591357|1869.412355|1.0|0.0|0.0|0.0|4.81|0.0|0.17|2.77|1.89|1.0|130.24|0.0|6.0|-3.95|31.0|-6.93|411.46|0.0|0.0|1.81|0.000113|0.0464|35.0|2.65|0.0|8.340000000000001e-05|3.5511|-1347.445127|702.95|1181.84|0.4466|554.23|0.6945399999999999|-0.14558|6.4473|0.03469224|-1347.257936|8.1781|7.3188|7.3188
12ba_a36|0.0|1|0|0|3.389685532|0.0|2|2|0.0|-0.090865777|-0.0075620109999999|5.351858133|2|0.040566449|-0.423472625|-0.002123045|0.003750685|10.9478512|-0.011949092|1|1|0.159880159|-0.091676619|-0.168084618|1|0.844641715|0.041478447|0.796093405|0.849738126|-0.108410153|0.0246090489999999|-73.03464847|16.57882744|100.798163|0.150261874|-0.037526591|-37.76553687|89.06670390000001|-25.28122447|0.49229954|3035.390784|572.4586103999999|-1314.6236720000002|-17.03166444|0.293104216|7.409667253999999|14.59456478|6722.60947|-885.6465508|35.76372225|0.023797439|-278.7665262|1859.713557|1.0|0.0|1.0|0.0|4.8|0.0|0.12|2.79|1.63|1.0|133.18|0.0|5.0|-4.77|33.0|-7.04|431.45|0.0|0.0|1.57|1.6800000000000002e-05|0.0072599999999999|0.0244|2.67|0.0|8.240000000000001e-05|3.0114|-1417.426327|687.23|1187.56|0.7436|547.82|0.3989999999999999|-0.12587|3.1996|0.02839417|-1417.249741|4.5448|7.6778|7.6778
7d_a10|0.0|0|0|0|0.0|0.0|1|1|2.087763133|-0.117302383|-0.00179944|5.4161004020000005|2|0.041369509|-0.0845736919999999|0.00870171|-0.071185424|10.929819300000002|-0.0325418129999999|1|1|-0.09209689|-0.041520889|-0.089622042|2|0.531023495|0.0658971929999999|0.525816226|0.841052067|-0.070901708|0.010495008|-37.61597161|5.567989142999999|12.32220006|0.158947933|-0.024733154|-16.69900016|45.08492005|-13.12185056|0.484115691|2348.343588|446.2091497|-564.2395741|-6.961625817000001|0.270414577|6.100927672|11.82615475|5174.981962|-299.34991010000005|17.98535187|0.014078094|-243.607074|773.3701306|1.0|1.0|1.0|1.0|3.21|3.21|0.19|4.92|4.97|1.0|100.04|0.0|2.0|-4.22|26.0|-5.83|344.38|1.0|1.0|3.95|5.98e-05|0.0206|0.00654|3.62|0.0|5.04e-06|3.8856|-1129.175857|574.87|970.29|0.2593|417.68|0.32059|-0.1633099999999999|3.0178|0.02250617|-1129.0552810000002|3.4695|6.0325|6.0325
11g_a5|0.0|1|0|0|2.9590700880000003|0.0|0|0|1.984996534|-0.204002571|-0.004593347|5.209486153|2|0.020943152|-0.252634073|0.00599982|-0.137618073|10.94877951|-0.007175378|2|2|-0.14133011|-0.137739838|-0.233590516|2|0.777565622|-0.075382189|0.73551511|0.837943738|-0.076326887|0.023215707|-50.16001519|15.25675|68.77977167|0.1620562619999999|-0.025442296|-29.04250676|71.21847290000001|-16.72000506|0.485790997|2823.738452|550.6745046|-852.7202582999998|-10.98794595|0.456418686|9.342496899|18.16867625|5817.569415|-560.3852433999999|30.75897687|0.03204398|-57.28097817|1568.70782|1.0|1.0|1.0|1.0|3.17|2.34|0.08|4.17|4.48|1.0|118.35|0.0|7.0|-4.12|31.0|-6.84|408.46|0.0|0.0|2.96|7.65e-05|0.0312|0.0199|2.75|0.0|3.770000000000001e-07|4.2083|-1330.144218|693.48|1180.25|0.4609|542.13|0.56924|-0.1714|3.2282|0.04557484|-1329.988893|4314.0|7.5229|7.5229
5_a47|0.0|0|0|0|0.0|0.0|0|0|0.0|0.019688132|-0.009295857|0.0|2|0.037492877|-0.390426|-0.012670377|-0.002627182|10.9367109|0.045246333|0|0|0.0083528919999999|-0.019811664|-0.0428873159999999|2|0.7063295709999999|0.065981732|0.675164258|0.807957755|-0.1001981959999999|0.009936558|-52.90420509|5.246458665|104.9032216|0.192042245|-0.038537768|-24.46654029|62.14504725|-20.34777119|0.4736061789999999|2368.870941|426.5981263000001|-793.5630764|-10.74353333|0.218428796|5.861037845|11.13432113|5501.708422|-418.9977997|26.03444329|0.017501741|-297.3367046|1015.343288|1.0|1.0|0.0|1.0|2.67|2.79|0.0|4.73|5.96|2.0|101.51|0.0|3.0|-5.65|26.0|-5.19|365.79|0.0|1.0|4.29|2.25e-06|0.000824|0.00116|4.7|0.0|7.590000000000001e-07|3.7083|-1569.333281|561.61|951.68|0.2108|401.16|0.69291|-0.15419|2.9121|0.03591467|-1569.258939|3.8816|7.7|7.7
8_a10|0.0|0|0|0|0.0|0.0|1|1|2.071128354|-0.075368755|-0.00560152|5.4161004020000005|2|0.035828092|-0.296880569|0.0087730469999999|-0.15615298|10.92578782|-0.106100115|1|1|-0.000504277|-0.082893697|-0.132343104|2|0.6357042860000001|-0.015871527|0.616731847|0.874843982|-0.086233061|0.015758182|-47.16908772|8.619652859|32.98071169999999|0.125156018|-0.029917593|-17.849103399999997|56.7864899|-16.36478554|0.431797417|2612.274447|478.5356341|-801.8744912000001|-8.951462413|0.277350551|6.112185271|10.75705296|6289.86818|-438.6216583|22.64553798|0.017582236|-243.5764486|1109.631361|0.0|0.0|1.0|1.0|3.42|3.27|0.22|4.46|4.2|1.0|111.36|0.0|4.0|-4.52|29.0|-6.25|384.43|1.0|1.0|3.55|3.05e-05|0.0117|0.00926|3.37|0.0|9.59e-06|3684.0|-1257.819281|594.63|1047.58|0.1596|416.69|0.41583|-0.15556|1.2052|0.02243902|-1257.648047|1.5482|6279.0|6279.0
12s_a30|0.0|0|0|0|0.0|0.0|2|2|0.0|-0.00019297|-0.007621736|5.351858133|2|0.04625323|-0.403952011|-0.002544958|-0.035768573|10.31162892|-0.04950715|1|1|-0.1597740919999999|-0.0546637159999999|-0.145315868|1|0.609043558|0.006789196|0.591758164|0.706713791|-0.103647048|0.019324097|-67.11451776|12.51292194|89.91581294|0.2932862089999999|-0.040189672|-38.04400919|78.38074776|-26.02399668|0.467381416|2977.11642|457.6180044|-1275.175837|-16.8513047|0.209518167|8.066744794|15.14544373|6639.7334200000005|-825.7139305|32.92168852|0.017398791|-376.1910929|1613.162737|1.0|0.0|1.0|0.0|4.63|0.0|0.14|4.67|3.74|2.0|127.19|0.0|5.0|-5.49|31.0|-6.06|434.46|0.0|0.0|3.21|3.24e-06|0.00141|0.00291|4.07|0.0|3e-05|3.5348|-1774.202623|677.35|1140.1|0.2148|526.07|0.43338|-0.14985|3.0335|0.03401064|-1774.072418|3.9579|8129.0|8129.0
3_a47|0.0|0|0|0|0.0|0.0|0|0|0.0|0.013076203|-0.008740449|0.0|2|0.03308642|-0.367098851|-0.008828261|0.103847816|10.93671092|0.013073797|0|0|-0.021029826|-0.015388793|-0.024240921|2|0.900251233|0.104873188|0.815682427|0.854727481|-0.0948001|0.008609292|-49.71258151|4.514659074|98.29790989|0.145272519|-0.036461577|-22.85956767|58.22383723|-19.12022366|0.403777634|2243.894237|448.2137648|-745.6887227000001|-10.02652614|0.2150305089999999|6.46319354|10.84023999|5022.029588|-391.0345195|24.35791949|0.016230658|-298.8724505|949.95886|1.0|1.0|0.0|1.0|2.59|2.89|0.0|4.32|5.4|1.0|101.55|0.0|3.0|-5.54|25.0|-5.16|347.8|1.0|1.0|4.02|2.86e-06|0.000995|0.00156|4.6|0.0|1.33e-06|3.7284|-1470.101469|556.65|941.44|0.2342|402.58|0.52977|-0.15473|4.0226|0.03619487|-1470.0192869999998|5.3274|6.5|6.5
4c_a46|0.0|0|0|0|0.0|0.139403726|1|1|2.137504882|-0.068543882|-0.005085922|5.587248657999999|1|0.0440307329999999|-0.300069396|0.010177371|-0.051150771|10.94298307|-0.068256579|1|1|-0.165951544|-0.056422062|-0.083788154|1|0.649753668|0.072412685|0.65145414|0.890777395|-0.087503927|0.013924723|-55.2981278|8.799732282999999|35.22734468|0.109222605|-0.029688832|-25.41708422|60.67664538|-18.76186479|0.450883931|2455.604167|562.9269925|-1050.664428|-11.85656505|0.159246215|7.172412106|13.06174141|5571.088357|-663.9676426|22.31552819|0.008510983|-430.6788754|1249.669579|1.0|0.0|1.0|1.0|4.09|3.8|0.38|5.11|5.24|2.0|115.03|0.0|5.0|-5.55|29.0|-5.39|389.49|1.0|0.0|4.44|2.8e-06|0.00109|0.00207|4.63|0.0|9.32e-06|4.1026|-1245.392965|683.75|1176.07|0.2296|617.56|0.42391|-0.17085|4.1039|0.02299741|-1245.176359|5.4491|5.6972|5.6972
3h_a32|0.0|1|1|1|3.579396967|0.0|0|0|0.0|0.01077056|-0.005281944|5.733341277|0|0.037731481|-0.269379119|0.002101838|-0.003152613|10.31100268|-0.111111111|3|3|0.025035542|-0.071193103|-0.122769653|0|0.84279263|-0.169197453|0.8030743229999999|0.87880263|-0.0882883959999999|0.0111539339999999|-55.27575363|6.98327435|76.38838542|0.12119737|-0.027590124|-28.15732254|62.63332945|-17.27367301|0.4089962629999999|2398.020434|550.2022886|-829.1363044|-10.81473143|0.226505997|8.107034244|13.71739929|5187.525619|-519.1071084|22.33200639|0.011751781|-342.4592076|1071.936307|1.0|1.0|1.0|1.0|3.65|3.88|0.35|8.11|6.24|2.0|112.28|0.0|7.0|-8.23|26.0|-4.29|382.55|0.0|1.0|5.4|5.8700000000000014e-09|2.24e-06|0.000273|6.12|0.0|1.29e-06|3.5552|-1790.663897|676.22|1127.45|0.2926|578.86|0.70257|-0.1474099999999999|3.5952|0.02690554|-1790.5004850000005|5.8749|8.1549|8.1549
47c_a18|0.0|0|0|0|0.0|0.0|1|1|0.0|0.02368001|-0.007068829|4.844187086|0|0.032688172|-0.537230966|0.0007979619999999|-0.058748345|10.94702285|0.028947131|0|0|0.071793992|-0.212991596|-0.320309303|0|0.784328127|-0.027873485|0.7601847759999999|0.8128616409999999|-0.094000037|0.015864085|-75.57063623|12.75381432|67.68084951|0.1871383589999999|-0.0321917939999999|-46.26124419|88.76073429|-25.88035487|0.489290189|3228.879782|653.4941186000001|-1889.265906|-20.80632033|0.251001849|9.566965871|18.73268473|7527.530240999999|-1518.861384|34.55329606|0.016406766|-400.3604527|2522.390613|1.0|1.0|0.0|1.0|4.61|0.0|0.3|2.84|2.87|3.0|154.77|1.0|12.0|-5.73|38.0|-6.61|513.63|0.0|0.0|2.42|1.84e-06|0.000947|0.00417|3.98|1.0|3.42e-07|3.1096|-1664.721977|850.89|1505.09|0.5869|790.07|0.6983199999999999|-0.12841|3.3075|0.03115159|-1664.277127|3.8573|8.5229|8.5229
16b_a23|0.0|0|1|1|0.0|0.0|1|1|3.418247774|0.031073244|-0.005139233|5.351858133|3|0.037664609|-0.3237716519999999|0.0116350769999999|-0.068280331|10.31321583|-0.05237763|2|2|0.099244509|-0.123524943|-0.224300431|2|0.75524548|0.14319927|0.711576167|0.928579764|-0.07920267|0.018614978|-58.69232154|13.79443768|7.971529518|0.071420236|-0.031407956|-27.80700713|72.31582904|-23.2745413|0.4870072789999999|3370.826124|688.1144512|-1349.923395|-17.24735864|0.261023|9.472884487|18.46592377|7575.784511|-1000.346801|31.49562341|0.018384316|-354.1828792|1826.746158|1.0|0.0|1.0|0.0|4.19|0.0|0.07|3.02|4.1|2.0|146.03|0.0|6.0|-6.19|36.0|-6.3|489.57|0.0|0.0|2.9|6.41e-07|0.000314|0.00106|4.21|0.0|2.26e-05|1.6041|-1877.615701|772.84|1340.35|0.3456|607.92|0.95419|-0.13741|9.2317|0.03978022|-1877.335869|14.8849|7.0191|7.0191
16_a3|0.0|0|0|0|0.0|0.0|0|0|0.0|0.183636734|-0.010031024|4.727387819|2|0.045993266|-0.371147877|-0.010377537|-0.013328983|10.31163046|-0.018884246|1|1|0.069124437|0.0032314229999999|0.008045619|2|0.659478546|-0.142670655|0.640070307|0.6974791290000001|-0.100138414|0.012203576|-49.45999101|6.027544549|248.6415425|0.302520871|-0.041233465|-26.57128935|56.56724056|-20.36587865|0.484889078|2184.788331|344.4962834|-692.4398741|-10.05903863|0.1703181989999999|5.780331402000001|11.22152755|4733.033232|-342.00731349999995|24.54661368|0.0143895839999999|-325.670405|834.5848652000001|1.0|1.0|1.0|1.0|3.13|2.59|0.0|4.74|4.57|0.0|90.44|0.0|2.0|-4.98|23.0|-5.89|322.36|0.0|1.0|3.5|1.05e-05|0.0033799999999999|0.0104|3.35|0.0|2.25e-05|3.2208|-1371.360243|520.28|856.09|0.3866|368.22|0.6944100000000001|-0.13195|2.8688|0.02847445|-1371.297964|3613.0|7.3768|7.3768
12c_a31|0.0|1|0|0|3.387641566|0.0|1|1|0.0|0.046986783|-0.013026643|5.733341277|0|0.040982906|-0.690412101|-0.003618466|-0.094991098|10.311698300000002|-0.056866055|2|2|-0.048694677|-0.138799714|-0.223856622|0|0.8083148840000001|0.066071056|0.770283733|0.665463503|-0.129736755|0.030543026|-82.33748068|19.38414321|153.400467|0.334536497|-0.036326291|-42.14855504|97.28775086|-23.05449459|0.448512808|2592.4503010000003|422.3366652|-1152.7247289999998|-14.63154376|0.3182913|8.091269314|14.67172662|5676.394271|-731.5771879|33.81868912|0.023556702|-230.6429907|1690.934456|1.0|1.0|1.0|1.0|3.69|3.1|0.35|5.64|3.7|2.0|108.16|0.0|8.0|-5.23|28.0|-6.53|398.48|0.0|1.0|3.32|5.85e-06|0.00233|0.0277|3.1|0.0|2.31e-05|3.8328|-1618.112841|679.71|1138.89|0.2625|578.69|0.7007399999999999|-0.15904|1.6786|0.04023903|-1617.951882|2.2908|6.4202|6.4202
5f_a40|0.0|0|0|0|0.0|0.0|0|1|1.656591081|-0.004886759|-0.008387329|6.167516491000001|0|0.042936508|-0.293556526|0.000663516|0.166865076|10.31198329|0.062183277|2|2|-0.155235986|0.100535344|0.18254908|0|0.7039183109999999|-0.465573352|0.680674762|0.7414714309999999|-0.10969397|0.020236763|-50.68028366|9.349692674|222.1847349|0.258528569|-0.041135239|-24.23209217|57.61052946|-19.00510637|0.484099946|1932.388838|342.5710869|-608.163404|-8.780648419|0.185606315|5.780627322000001|11.20493646|3963.475837|-280.9807494|23.33651|0.015000038|-290.5093357|746.7683199|1.0|0.0|0.0|1.0|3.08|2.05|0.21|2.94|2.68|0.0|78.56|0.0|3.0|-3.97|20.0|-6.47|284.34|0.0|1.0|2.23|0.000108|0.0307|0.14|2.2|0.0|0.0587|3.0611|-1232.959261|487.57|793.54|0.2747|361.03|0.56507|-0.13057|5.5961|0.02389588|-1232.898044|7.6183|6.9508|6.9508
12an_a36|0.0|1|0|0|3.489959714|0.0|2|2|0.0|-0.05423417|-0.0070293469999999|5.351858133|2|0.042739018|-0.407702102|0.00285431|-0.131674913|10.33556631|-0.031635802|1|1|0.170355752|-0.07550872|-0.133106642|1|0.906423012|-0.009636347|0.855081905|0.836440154|-0.105145528|0.0173118669999999|-71.0446809|11.69727417|82.43567331|0.163559846|-0.036995649|-33.56484523|81.70091433|-24.99720254|0.44576647|2881.978785|565.1654879|-1349.848937|-16.89009799|0.216487385|8.773001855|15.82907093|6162.848939|-912.0652916|31.9040205|0.015771136|-383.1273396|1722.817107|1.0|0.0|1.0|1.0|4.85|0.0|0.17|3.33|2.61|1.0|135.47|0.0|6.0|-4.85|31.0|-6.64|427.52|0.0|0.0|2.33|1.4300000000000002e-05|0.0061|0.0132|3.19|0.0|3.83e-05|3.7872|-1670.417726|718.98|1215.98|0.6702|571.76|0.44822|-0.15474|4.3963|0.0345115999999999|-1670.244686|6.2182|7.3979|7.3979
47t_a18|0.0|0|0|0|0.0|0.0|1|1|0.0|0.1115820769999999|-0.0128248239999999|4.844187086|0|0.03672956|-0.756664598|-0.006573438|-0.011641394|10.94702032|-0.04785474|0|0|0.027313444|-0.068787175|-0.104274108|0|0.704602886|0.005590928|0.688453085|0.67203319|-0.103295568|0.014067024|-69.13537385|9.415011332|280.622476|0.32796681|-0.040580402|-53.39751484|80.00407742|-27.16032544|0.49779009|2872.533415|449.789539|-1520.978225|-18.17831387|0.195468477|8.780037801|17.48280476|6603.597038|-1017.985577|33.75918118|0.016238994|-407.6438346000001|1890.514146|0.0|0.0|0.0|0.0|3.86|0.0|0.15|2.6|2.93|2.0|129.21|0.0|7.0|-5.58|33.0|-6.46|441.48|0.0|0.0|2.15|2.65e-06|0.00117|0.0075299999999999|3.57|0.0|1.36e-05|3.1164|-1470.836067|703.76|1218.95|0.5502|601.36|0.6895100000000001|-0.12692|7.7656|0.03767603|-1470.593659|9.6938|6.1068|6.1068
15a_a10|0.0|0|0|0|0.0|0.0|1|1|2.141907675|-0.214195114|-0.00244937|5.4161004020000005|2|0.033912037|-0.144512841|0.011418154|-0.060539141|10.92966696|-0.062038567|1|1|-0.19937094|-0.179723568|-0.285973309|2|0.7408341359999999|-0.0232534929999999|0.713078124|0.915137224|-0.076864276|0.0156991769999999|-49.47045259|10.10411407|42.41151044|0.084862776|-0.025155581|-18.99256188|60.98047923|-16.19032994|0.407638879|2656.305166|588.9895149|-890.4681466|-10.42022369|0.323526799|6.71451044|11.33516398|5929.563906|-573.1123029|23.93343877|0.017883602|-227.1590805|1316.339132|0.0|1.0|1.0|1.0|3.5|3.58|0.29|3.95|4.05|1.0|118.92|0.0|6.0|-3.97|30.0|-6.52|399.49|1.0|1.0|3.33|0.000108|0.0432|0.0157|3.12|0.0|6.51e-06|3.7639|-1278.4225210000002|687.57|1179.28|0.3558|563.27|0.47484|-0.1559299999999999|4.7512|0.02976259|-1278.200428|6.1108|7.6198|7.6198
12h_a40|0.0|0|0|0|0.0|0.0|0|0|1.760542171|0.104392974|-0.008044548|5.4161004020000005|0|0.041915709|-0.289603712|-0.000134504|0.189869851|10.31197256|-0.21893421|2|2|0.367928263|0.127299624|0.224167029|0|0.809398262|0.116873629|0.6948809659999999|0.839481749|-0.091448888|0.0117142839999999|-48.34705035|6.193088525|208.6717565|0.160518251|-0.038796498|-26.67382585|54.9311782|-20.51086984|0.4958138139999999|2270.834041|443.8158546|-676.8587047999999|-10.84365353|0.155991416|7.989299324|15.84593062|5087.343024|-357.8405665|24.30173133|0.012453938|-363.7398044|801.957134|1.0|0.0|1.0|1.0|3.19|3.0|0.0|4.59|5.02|2.0|96.16|0.0|2.0|-6.25|23.0|-5.13|361.25|0.0|1.0|4.22|5.58e-07|0.0002009999999999|0.000942|4.75|0.0|5.2e-05|2.6436|-2153.186757|548.82|910.77|0.3985|435.95|0.6503899999999999|-0.1092|2.5573|0.02044063|-2153.123274|3.5425|6.0846|6.0846
13f_a6|0.0|1|0|0|3.440154557|0.0|0|0|0.0|-0.088329567|-0.006930367|4.727387819|2|45.0|-0.381170169|-0.003356527|-0.071478789|10.95053349|-0.049928822|1|1|0.079490516|-0.126749697|-0.223618825|2|0.841211811|-0.028317736|0.790249345|0.863222493|-0.092939631|0.018554018|-62.41821579999999|12.46087045|62.42897239999999|0.136777507|-0.032802223|-33.08535238|75.61173794|-22.02995852|0.401838426|2869.925064|579.7398537|-1123.527884|-14.79531062|0.279288145|9.050440345|15.13042752|6128.208571|-754.5608419|30.56694343|0.0196449239999999|-296.4599736|1558.914115|1.0|1.0|1.0|1.0|3.56|2.21|0.08|5.01|4.53|1.0|123.82|0.0|5.0|-5.11|32.0|-6.52|417.47|0.0|1.0|3.19|7.74e-06|0.00323|0.00688|3.27|0.0|2.75e-08|3139.0|-1347.266914|711.29|1202.78|901.0|568.41|0.49643|-0.12805|10.8469|0.03437105|-1347.0794119999998|13.9612|7.3768|7.3768
12aj_a36|0.0|1|0|0|3.482902101|0.0|2|2|0.0|-0.056210607|-0.00706023|5.351858133|2|0.043848238|-0.402433117|0.002951176|-0.103202936|10.95354213|-0.042227364|1|1|0.1087087|-0.104118159|-0.1763783589999999|1|0.90414347|0.091113865|0.856274847|0.8269863129999999|-0.10279655|0.018305468|-65.89100364|11.73352271|82.34300699|0.173013687|-0.0368515929999999|-29.99399664|76.5855549|-23.62130319|0.47532973|2710.647462|530.0854761|-1251.929069|-15.14089115|0.22507266|8.056502837|15.35536375|5763.333098|-802.4672307|30.48195872|0.016684569|-352.4483722|1615.543812|1.0|0.0|0.0|0.0|4.84|0.0|0.17|3.24|2.19|1.0|128.72|0.0|5.0|-4.16|30.0|-6.55|395.46|1.0|0.0|2.14|6.929999999999999e-05|0.0274|0.02|3.04|0.0|4.270000000000001e-05|3.6017|-1272.241135|682.84|1157.64|0.5616|539.55|0.4112|-0.14818|5.8554|0.03225532|-1272.060325|7.8393|7.7696|7.7696
