molecula|SaaNH|SssssC|SRW09|nAHRing|nARing|SaasN|MATS2c|SRW07|n6HRing|JGI4|MATS7i|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|BIC2|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RNCS|FNSA4|WNSA5|WPSA3|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
12a_a36|3.4715209280000003|0.0|7.412764017000001|2|2|0.0|-0.0632801509999999|5.351858133|2|0.040166667|0.078063311|0.002039107|10.96083376|-0.065913514|1|1|0.003199301|0.134423193|-0.1063550619999999|0.7934042040000001|-0.119322074|0.846614758|0.855821486|-0.076154312|0.436020272|0.019595485|-46.76212019|-64.36949846|109.9069212|-0.037738352|-39.52572284|7.388485123|0.755315434|-28.71401279|76.09903547|-23.17301945|58.79461567|0.470444928|503.9367075|-1158.650972|2258.5909920000004|-14.22926022|0.244684566|6.600635115|0.888377722|150.24716030000002|-711.4630111|30.67992313|0.019102103|-313.5499672|1533.996157|598.1535763999999|1.0|0.0|2.0|4.75|0.0|-6.59|2.72|1.88|0.0|123.75|0.0|1.0|5.0|29.0|-6.72|381.43|1.0|0.0|1.86|-4.0|0.0625|0.000101|2.68|0.0|0.0|9.78e-05|-0.04946|3.8343|3.6682|-1232.951968|653.94|1096.31|338.0|323.35|481.98|0.6997|0.0012|6.3637|-0.20139|0.03544528|-1232.764108|8.5603|7.8861
4S4l_a46|0.0|0.171853072|7.825245291|1|1|2.155247543|-0.058870177|5.587248657999999|1|0.049498645|-0.067419714|0.0066560469999999|10.94631401|-0.161358058|1|1|0.006162668|-0.1012114369999999|0.0071939419999999|0.726535412|-0.229089688|0.762625193|0.7936534740000001|-0.090807851|0.213675946|0.007140583|-49.45536962|-46.10883478|178.19783940000002|-0.029881089|-25.11158939|2.117940478|0.877939134|-26.93416438|49.6055056|-16.27370639|53.34424204|0.469439238|487.3122681|-829.959026|1744.8220399999998|-8.862913904|0.1220608659999999|5.668394116|0.884798257|66.47624804|-452.0086091|18.5362581|0.006420439|-411.6630752|945.3491632|579.2365607|1.0|1.0|1.0|3.92|3.19|-7.0|4.64|5.02|0.0|105.77|0.0|1.0|3.0|26.0|-5.23|347.45|1.0|1.0|4.08|-5.11|0.00182|7.78e-06|4.49|0.0|0.0|3.47e-05|-0.02015|5.2929|4.1414|-1092.753999|583.76|1040.96|299.38|234.25|500.66|0.6763600000000001|0.0614|2.5083|-0.19647|0.02696794|-1092.543641|2.8473|6.5834
12ay_a36|3.50559949|0.0|7.412764017000001|2|2|0.0|-0.05976542|5.351858133|2|0.043383838|0.1012005419999999|0.003676818|10.9463292|-0.06756661|1|1|0.0045625|0.1689021819999999|-0.101854847|0.78699829|-0.111814717|0.833398429|0.857993338|-0.074251203|0.419950383|0.018016934|-48.12939044|-64.13591431|126.7858133|-0.035337546|-41.57269314|7.569978132|0.778164805|-31.1973159|74.29343346|-22.90568368|59.80790901|0.4530143439999999|537.618563|-1282.718286|3238.138932|-14.84739041|0.221835195|6.466730436000001|0.828201506|143.79285900000002|-831.4538627999999|29.43551742|0.015670425|-360.6110621|1648.388976|729.1873176|1.0|0.0|2.0|4.96|0.0|-7.34|3.76|2.5|0.0|133.68|0.0|1.0|5.0|31.0|-6.38|409.49|1.0|1.0|2.42|-4.6|0.0117|2.5e-05|3.41|0.0|0.0|1.86e-05|-0.0526|3.9348|3.6561|-1311.576473|674.33|1184.45|339.12|315.09|532.22|0.6914|0.1464|6.2579|-0.2031599999999999|0.02880431|-1311.343228|9.1844|7.7447
41_a18|0.0|0.0|7.03438793|2|2|0.0|0.115127295|4.844187086|1|0.038034188|-0.089781154|-0.0034878|10.9470117|0.0212700929999999|0|0|-0.002136837|-0.137860739|-0.005930813|0.733589101|0.037097204|0.774395455|0.745631286|-0.1020290859999999|0.3888308139999999|0.009550224|-69.94639412|-61.10986894|347.42621339999994|-0.037381065|-41.89408289|4.488448275|0.903239484|-47.95199341|65.83786886|-25.62671923|76.49358329|0.487248278|503.8398786|-1588.856592|1491.296991|-17.56848637|0.0967605159999999|8.787657952|0.950261611|66.33450764|-1089.246155|28.37200951|0.006896617|-552.8844577000001|1759.064589|897.5188662|1.0|1.0|3.0|4.07|0.0|-8.38|3.26|2.7|1.0|141.34|0.0|1.0|6.0|34.0|-6.38|452.55|0.0|1.0|2.53|-5.02|0.00125|9.49e-06|3.78|0.0|0.0|1.89e-06|-0.04956|3.2123|3.2123|-1454.374793|736.59|1294.52|385.97|385.97|576.83|0.69308|482.0|2.0934|-0.1814599999999999|0.0280471999999999|-1454.045308|2721.0|6433.0
12ah_a36|3.456839001|0.0|7.412764017000001|2|2|0.0|-0.050415481|5.351858133|2|0.043848238|0.078459408|0.0005016269999999|10.95983779|-0.050147748|1|1|0.0010871589999999|0.133939811|-0.103922055|0.835013502|-0.0861053359999999|0.8910146309999999|0.8065052890000001|-0.0758457179999999|0.271553945|0.0184777819999999|-49.0084977|-68.45222166|82.70705743|-0.038137281|-44.23111357|7.714903458999999|0.768906425|-31.66734951|80.02464883|-24.6427998|60.9481085|0.468162246|535.2826672|-1232.13999|2334.380591|-15.92320089|0.231093575|8.26712637|0.8802726820000001|149.3235124|-796.1600443|32.04915319|0.017909528|-347.5133554|1602.457659|629.5017194000001|1.0|0.0|2.0|4.73|0.0|-7.18|3.35|2.54|0.0|128.76|0.0|1.0|5.0|30.0|-6.49|415.88|1.0|1.0|2.34|-4.59|0.0151|2.55e-05|3.31|0.0|0.0|2.77e-05|-0.05637|5.2259|3.7792|-1692.545871|682.21|1148.39|328.07|237.25|532.36|0.6970000000000001|0.0485|5.4979|-0.2107099999999999|0.03300341|-1692.369929|7.6265|7.9586
3_a20 (SB-525334)|3.502142227|-0.08980269|6.880384082000001|0|0|0.0|-0.048050965|4.727387819|2|0.0526353279999999|0.001821898|0.001924142|10.95053359|-0.119584218|1|1|0.0033523629999999|0.002992397|-0.169090412|0.7186587|-0.17447922|0.76423988|0.7835436240000001|-0.061128029|0.246005838|0.0123308269999999|-34.52869143|-51.80299691|43.70154849|-0.029269046|-29.26136697|3.934338039|0.784910502|-19.50382741|58.45718743|-16.53287135|41.49386505|0.457398769|494.6267525|-777.0449536|1782.992456|-9.33873414|0.215089498|5.943823875|0.8429740729999999|121.495147|-438.9205046|21.06338405|0.0117802769999999|-321.8682802|989.9790502999998|520.6749407|1.0|1.0|1.0|3.37|2.82|-8.39|5.2|4.69|0.0|104.59|0.0|1.0|3.0|26.0|-5.74|343.42|1.0|1.0|3.63|-4.73|0.00489|1.88e-05|3.74|0.0|0.0|1.4e-06|-0.0671399999999999|4.9821|3.1728|-1086.585811|605.71|1030.31|390.77|248.86|498.74|0.70168|0.1171|3.7291|-0.20131|0.02096048|-1086.383308|4.8164|6.7905
9d_a40|0.0|0.0|7.515889085|0|0|1.839557351|0.007834411|5.4161004020000005|0|0.045555556|0.153818743|0.011823978|10.3119722|-0.137738587|2|2|0.010101686|0.259969752|0.0116099239999999|0.7572844040000001|-0.223631751|0.8221990920000001|0.55759121|-0.060319196|0.002088915|0.010749826|-31.08478865|-36.92750973|108.1468558|-0.031613312|-19.03015798|2.854868966|0.8664205709999999|-16.01918037|41.42218692|-16.29154841|36.6245851|0.467275972|485.2567189|-553.912646|336.6614768|-8.395657932|0.133579429|8.023385851|0.87714454|68.83858806|-285.4523697|18.80327978|0.0087217999999999|-377.6610668|639.3115126|346.9019309|1.0|0.0|0.0|3.25|3.63|-7.0|5.2|5.09|0.0|91.71|0.0|1.0|2.0|22.0|-4.62|325.82|1.0|1.0|4.63|-5.65|0.0002399999999999|2.23e-06|5.16|0.0|0.0|3.3e-05|-0.06906|4.6073|3.3464|-1677.551678|542.19|892.69|370.51|269.1|446.84|0.69986|0.4025|6.2032|-0.20781|0.01113991|-1677.48058|7.9502|6.9706
33_a47|0.0|0.0|6.823286122000001|0|0|1.758479676|-0.229935275|4.727387819|3|0.034691358|-0.11544858|0.002212256|10.98214099|0.0741098479999999|1|1|0.003634698|-0.26447859|-0.147591116|0.82821379|0.1186944519999999|0.8913954909999999|0.607650682|-0.060080724|0.404334141|0.022346992|-32.1568697|-44.81989209|30.94680001|-0.0272154529999999|-23.98884914|6.401714296000001|0.57681348|-17.2112484|60.65229445|-14.56646493|44.11759955|0.4607629339999999|438.726241|-582.6585971|787.797733|-7.79637597|0.42318652|6.979305126|0.854471925|226.5011607|-311.85503880000005|25.25333652|0.029580684|-82.22540944|1010.133461|388.178924|0.0|1.0|1.0|3.08|2.76|-7.08|2.96|4.04|0.0|94.28|0.0|1.0|3.0|25.0|-6.78|334.35|1.0|1.0|2.69|-3.72|183.0|0.000192|2.19|0.0|0.0|2.79e-05|-0.05462|4.1869|4.1869|-1123.16428|566.29|934.34|296.13|296.13|423.52|0.67508|0.2566|4.5647|-0.21447|0.02924367|-1123.04547|6.2284|8.4
1_a1 (SKF-104365)|0.0|0.0|7.535296702|1|1|2.196347317|0.011230812|5.4161004020000005|1|0.0409444439999999|-0.091086986|0.000663414|10.33812228|0.11172918|1|1|0.002250781|-0.221214316|-0.123703409|0.7926983559999999|0.194988905|0.857919181|0.551667506|-0.067997692|0.2405471019999999|0.0133681239999999|-31.45099608|-37.55389489|6.658828587|-0.029524467|-17.369816|2.859900586|0.709744919|-14.547040099999998|46.32985169|-13.65596178|37.63415922|0.416807085|376.1092109|-450.6467387|1551.362941|-6.316296726|0.290255081|5.2735884010000005|0.71469847|134.2517831|-208.4377919|19.24066156|0.018973797|-194.0267797|634.9418316000001|297.2783688|1.0|1.0|0.0|2.97|2.68|-6.0|3.93|4.28|0.0|81.72|0.0|1.0|2.0|21.0|-6.01|297.35|1.0|1.0|3.27|-4.02|0.0472|9.65e-05|2.96|0.0|0.0|0.000295|-0.03482|3.8901|3.8901|-1279.084677|491.18|809.96|318.72|318.72|358.09|0.70081|0.2178|4.5773|-0.19624|0.02377006|-1279.017667|6.9338|5.7959
25_a12|0.0|0.0|0.0|0|0|0.0|0.00700113|0.0|2|0.038787879|-0.089297664|0.000864238|10.93676625|-0.11195017|0|0|0.001783739|-0.141917694|-0.0542354559999999|0.638255008|-0.208172827|0.688743998|0.806844014|-0.054734834|0.120087607|0.004952762|-28.517955|-41.75851719|37.96125329|-0.03323193|-21.75703145|1.3444869730000002|0.917298637|-14.85843094|44.42528172|-17.31450713|31.09844409|0.448858246|493.8944271000001|-709.8947922|1907.027255|-9.021208163|0.082701363|5.34703037|0.814415245|43.08908189|-369.8695347|18.87554002|0.005118351|-434.8420476|773.8971409|430.4348528|1.0|1.0|1.0|2.81|3.43|-8.78|4.7|5.35|0.0|99.48|0.0|1.0|3.0|24.0|-4.82|311.38|1.0|1.0|4.29|-5.25|0.00162|5.63e-06|4.76|0.0|0.0|5.12e-07|-0.05352|4.2653|3.4532|-974.6569575|560.14|945.73|359.04|290.68|442.64|0.69029|0.1897|1.2494|-0.19655|0.024123749|-974.508059|2.2482|7.6576
4_a47|0.0|0.0|0.0|0|0|0.0|0.004633887|0.0|2|0.038479532|-0.158636969|-0.007295208|10.93671044|0.011775922|0|0|-0.006506051|-0.247195952|-0.017555555|0.783871003|0.019305509|0.84420422|0.8124901999999999|-0.07804769|0.444849947|0.007772995|-42.46254967|-50.35610033|96.20929041|-0.03525955|-27.39669054|2.300808176|0.806604393|-23.10213311|57.78603076|-19.18327632|46.69151766|0.402148382|475.6168721|-805.6976052|1528.797085|-10.43683449|0.193395607|6.468023748999999|0.67265584|105.2186243|-438.3470487|23.78275706|0.013656479|-333.62177030000004|998.8757964|471.7712484|1.0|1.0|2.0|2.75|3.01|-8.79|4.83|5.71|0.0|106.52|0.0|1.0|3.0|26.0|-4.99|361.82|0.0|1.0|4.32|-5.64|0.0004379999999999|2.31e-06|4.96|0.0|0.0|5.81e-07|-0.05606|5.7708|3.73|-1509.453558|576.9|988.42|332.4|214.85|432.89|0.69157|0.2221|4.2607|-0.21076|0.03342033|-1509.3147789999998|5.4892|7.5
11d_a5|2.9590700880000003|0.0|6.605297921|0|0|0.0|-0.245058546|4.59511985|2|0.0228184279999999|-0.125546291|0.008307337|10.94877952|0.01948342|1|1|0.008809179|-0.202307745|-0.12451554|0.783891527|0.036918829|0.831190148|0.755793189|-0.063028408|0.359644732|0.012828514|-40.04753555|-53.84338206|61.45330587|-0.029333375|-34.21147402|5.179111638|0.712305422|-25.44574968|65.35645739|-18.63809379|48.19862797|0.49396568|553.3617954|-969.1808771|900.3825317|-11.84243331|0.287694578|8.920296087|0.976150552|182.7978704|-615.8065323|26.16587381|0.018119737|-269.7929124|1360.625438|631.9206508|1.0|1.0|1.0|3.13|3.37|-8.64|4.41|4.14|0.0|114.29|0.0|1.0|7.0|29.0|-6.47|385.46|1.0|1.0|3.28|-4.29|0.0278|5.14e-05|3.07|0.0|0.0|8.909999999999999e-07|-0.03767|4.4175|4107.0|-1239.127458|682.09|1154.67|301.89|280.66|594.45|0.6533399999999999|0.2068|2.8731|-0.20529|0.03371838|-1238.914819|3.7008|7.8239
16_a31|3.096824452|0.0|7.758333467000001|1|1|0.0|0.152128735|5.733341277|0|0.042528736|-0.050076586|-0.017017891|10.31170095|0.06214876|2|2|-0.0125582419999999|-0.0897217219999999|-0.053194463|0.8318419909999999|0.0980869569999999|0.8948140790000001|0.8944757390000001|-0.142079397|0.29485045|0.0374314139999999|-66.9420327|-70.82239128|130.369865|-0.050105055|-33.36862997|8.309441139|0.73080436|-31.54036284|83.86629191|-23.60746376|84.57819254|0.427771627|257.4650715|-779.0463041|1212.615438|-11.12287666|0.26919564|5.521618837|0.747554032|126.8340354|-367.0549296|32.30339751|0.027684692|-217.4912527|1066.012118|280.39844320000003|0.0|1.0|2.0|3.2|1.93|-4.94|3.8|2.83|0.0|80.57|0.0|2.0|2.0|21.0|-6.48|300.34|0.0|1.0|2.33|-3.6|0.0131|0.000254|2.32|0.0|0.0|0.00347|-0.0318899999999999|3.6596|3.6596|-1308.242314|503.18|818.1|338.79|338.79|369.73|0.70108|0.2534|3.7419|-0.1842|0.03948619|-1308.161433|5.5943|7.0458
10_a15|0.0|0.0|0.0|0|0|0.0|-0.137104477|0.0|2|0.037209302|-0.0869138469999999|0.001740635|10.95972828|0.010152859|0|0|0.0034254209999999|-0.132759909|-0.120626133|0.713794823|0.018211609|0.7585998270000001|0.7933685340000001|-0.052826735|0.640780603|0.010485777|-30.73805622|-59.05618983|6.497096666|-0.036384844|-34.36276159|3.550143186|0.8301726490000001|-17.88541558|65.80736417|-21.17108692|36.83936823|0.449323734|542.9602292000001|-1122.067607|2305.991259|-12.31872585|0.169827351|5.555044294|0.815948972|98.81668286|-652.8924702|25.50202895|0.0116026369999999|-384.2321709|1351.607534|673.7288405|1.0|1.0|1.0|3.58|3.64|-9.82|5.32|6.3|0.0|119.95|0.0|1.0|6.0|30.0|-4.97|397.47|0.0|1.0|4.69|-5.83|0.0002379999999999|1.47e-06|5.29|0.0|0.0|5.99e-08|-0.03581|4.4682|3.6448|-1281.088565|631.2|1136.48|340.17|277.48|487.16|0.70313|0.0042|1.6654|-0.18958|0.02738146|-1280.862627|3.1460000000000004|8.1549
2_a4|0.0|0.0|6.605297921|1|1|0.0|-0.072708147|4.59511985|1|0.037777778|0.08246129|-0.001386521|10.95268469|0.076479666|0|0|-0.0016168089999999|0.127695325|0.147657684|0.802438682|0.1355918559999999|0.847373823|0.912872667|-0.117395215|0.442778552|0.006330673|-49.45826819|-44.27948986|166.102249|-0.0379537729999999|-18.65482233|1.123639184|0.843107708|-20.83662681|48.93681624|-15.98981578|52.12536246|0.3961813179999999|312.82106489999995|-575.6333682|910.3327882|-6.736463618999999|0.156892292|4.710383035|0.656126301|66.09827364|-242.5126903|18.96532986|0.011054731|-289.1005902|682.7518749|284.26458360000004|0.0|0.0|2.0|3.33|0.0|-4.83|2.12|0.83|0.0|79.59|0.0|2.0|2.0|19.0|-6.69|253.3|1.0|0.0|1.24|-2.77|1.67|0.00171|1.62|0.0|0.0|0.00374|-0.01612|5.8961|3.2230000000000003|-819.9326497000001|458.73|764.77|384.69|210.28|333.36|0.6885600000000001|0.0008|1.7717|-0.16226|0.033037353|-819.8174190000001|3.0946|7.5086
6_a1|0.0|0.0|7.535296702|1|1|2.325221088|-0.092471477|5.4161004020000005|1|0.039635417|-0.114683042|0.005054086|10.95180041|-0.0538497079999999|1|1|0.006851583|-0.180874123|-0.230322048|0.798346291|-0.095907969|0.8524898329999999|0.741035199|-0.057199415|0.212044989|0.021009352|-27.63847818|-37.41011914|64.63457366|-0.0238222729999999|-18.076387|4.905211525|0.576759436|-13.35477777|49.61122373|-11.51080589|37.79009463|0.4218263379999999|424.3707604|-448.9214297|1383.161829|-5.56196523|0.423240564|5.555887839|0.7295841470000001|204.5077752|-216.916644|19.95772445|0.025250885|-74.17956941|778.3512535|359.9965854|1.0|1.0|0.0|2.94|2.54|-6.02|3.61|3.57|0.0|86.31|0.0|1.0|3.0|22.0|-6.21|291.35|1.0|1.0|2.82|-3.68|221.0|0.00021|2.63|0.0|0.0|0.000277|-0.02214|4.0635|4.0635|-935.5024827|527.41|875.29|305.12|305.12|405.23|0.69818|0.3399|5.8386|-0.1899799999999999|0.027384499|-935.378591|8.0033|5.2924
9c_a31|3.410619646|0.0|7.765993078999999|1|1|0.0|0.031715924|5.733341277|0|0.03482906|-0.0384827639999999|-0.003618466|10.311698300000002|-0.062737615|2|2|-0.000813398|-0.062065125|-0.138799714|0.842823186|-0.108617754|0.8856644770000001|0.770283733|-0.103325018|0.287455956|0.030296721|-65.84728287|-81.63444414|153.5739377|-0.035867334|-52.02424796|12.30439782|0.670716706|-41.96335759|97.22026028|-22.85764436|85.15486955|0.4558841429999999|429.9685721|-1142.882218|2242.189942|-14.56678943|0.329283294|8.188627935|0.837843885|209.8466636|-728.3394714|34.07943198|0.024456662|-217.5897278|1703.9715989999995|583.9691392000001|1.0|1.0|2.0|3.66|3.09|-7.24|5.64|3.7|0.0|108.16|0.0|1.0|8.0|28.0|-6.53|398.48|0.0|1.0|3.32|-4.16|0.00233|6.94e-05|3.1|0.0|0.0|2.31e-05|-0.03249|3849.0|3849.0|-1618.157698|691.3|1147.93|322.12|322.12|588.58|0.7007399999999999|0.2554|1.3617|-0.19224|0.04177078|-1617.9568470000002|2.2323|6.3768
15_a31|3.155574452|0.0|7.765993078999999|1|1|0.0|0.1893807519999999|5.733341277|0|0.038809524|-0.0302581979999999|-0.011797858|10.31169996|-0.074455342|2|2|-0.007631228|-0.052339921|-0.157560864|0.8022000659999999|-0.116356616|0.8582665429999999|0.782925607|-0.116196194|0.287991212|0.038524836|-61.76522754|-70.00513464|141.1489667|-0.041588706|-37.21191643|10.88541717|0.641533577|-32.83191294|88.05886218|-22.10688462|82.24348203|0.466164359|301.452236|-840.0616157|1675.977147|-11.75113151|0.358466423|6.148947296|0.873235738|190.5463457|-446.5429972|34.45943505|0.03396368|-150.46712390000002|1309.458532|363.593507|0.0|1.0|2.0|3.31|1.64|-5.66|4.12|3.0|0.0|90.47|0.0|2.0|4.0|24.0|-6.84|342.37|0.0|1.0|2.27|-3.57|18.0|0.000272|2.18|0.0|0.0|0.000749|-0.04192|4569.0|4569.0|-1460.900291|556.68|925.93|271.36|271.36|452.98|0.5241899999999999|348.0|5.5793|-0.19394|0.03843988|-1460.790873|7.5831|5.9586
26_a47|0.0|0.0|6.86171134|0|0|1.06819297|0.11828578|4.727387819|2|0.045681818|-0.110530752|-0.0098410169999999|10.94972213|0.0081426509999999|1|1|-0.008325552|-0.24731748|-0.035472095|0.845040087|0.0120097289999999|0.910081385|0.651797437|-0.098127284|0.549740398|0.020884606|-57.01987795|-59.08415114|9.608109253|-0.038735145|-34.3326642|7.0517889060000005|0.717639177|-33.13315474|73.39007585|-22.50824805|69.15552111|0.474969855|412.8219782|-945.3464183|1341.904566|-13.07911017|0.282360823|6.945070057000001|0.90465254|164.0744453|-549.3226272|31.36429668|0.024619511|-252.9318822|1317.300461|457.1122177|0.0|1.0|2.0|3.13|2.66|-7.22|2.84|4.68|0.0|104.8|0.0|1.0|4.0|28.0|-6.51|396.81|0.0|1.0|3.18|-4.56|0.00545|2.77e-05|3.12|0.0|0.0|2.37e-05|-0.06279|4.7963|3992.0|-1696.096597|592.84|1006.59|310.58|258.5|443.78|0.68707|77.0|3.6825|-0.22921|0.02111593|-1695.993821|4.8242|7.9
14b_a25|0.0|0.0|6.842683282|0|0|1.616664856|-0.091382738|4.727387819|2|0.038137255|0.001683506|0.004725325|10.93106299|0.0009956189999999|1|1|0.004892038|0.0028569959999999|-0.043923908|0.7723870909999999|0.001715854|0.8333962429999999|0.632638761|-0.076156512|0.329662946|0.016003559|-52.75064158|-58.29440389|112.49583529999998|-0.032728922|-40.37825712|7.678174472999999|0.772789587|-36.53830946|69.2012501|-22.67004596|63.83568179|0.490638154|595.4307570000001|-1224.182482|2118.281186|-15.70265555|0.227210413|8.690235527|0.963240883|157.3797801|-847.9433995999999|29.33534086|0.015746299|-377.9013888|1584.108407|760.3735147000001|1.0|1.0|1.0|3.51|3.21|-9.65|4.48|4.79|0.0|130.97|0.0|1.0|6.0|34.0|-6.26|444.49|0.0|1.0|3.63|-5.23|0.0011099999999999|5.86e-06|3.88|0.0|0.0|9.93e-08|-0.0584|5.4239|4069.0|-1444.544749|716.14|1257.11|304.7|228.59|603.27|0.64983|0.0006|2.7037|-0.22149|0.03876374|-1444.330251|3.2784|7.6576
9b_a36|3.513187594|0.0|7.412764017000001|2|2|0.0|-0.053019801|5.351858133|2|0.040166667|0.082806042|0.005050384|10.33767255|-0.06502499|1|1|0.005458948|0.146828453|-0.053309522|0.7885597609999999|-0.1177413269999999|0.842671963|0.7961424690000001|-0.074181597|0.2602997|0.017007854|-46.58565720000001|-61.73294817|67.12293326|-0.036110824|-38.76797062|6.707514535|0.78242217|-29.25555061|71.70079424|-22.67740953|57.26650122|0.453252346|530.8939077|-1111.193067|2464.2160510000003|-14.24129533|0.21757783|7.549264797|0.828997331|136.63774650000002|-697.8234711|28.98359786|0.015872498|-354.7193098|1420.196295|620.9195447000001|1.0|0.0|1.0|4.73|0.0|-6.64|3.6|2.76|0.0|126.17|0.0|1.0|5.0|29.0|-6.46|398.48|0.0|0.0|2.48|-4.43|0.00992|3.71e-05|3.2|0.0|0.0|9.21e-05|-0.05146|3.8535|3.8535|-1575.7800140000002|666.01|1127.85|321.74|321.74|514.45|0.69763|0.5392|6.2846|-0.20979|0.02803905|-1575.616432|8.4288|7.6778
AKLKII_a46|2.917217813|0.0|6.605297921|0|0|0.0|-0.206312209|4.59511985|3|0.0386379929999999|-0.008897473|0.006821053|10.96959256|0.036226415|1|1|0.006731579|-0.015805561|-0.037291767|0.758995484|0.064690027|0.8264237520000001|0.687139108|-0.071827497|0.271156366|0.010384859|-34.061229|-42.37969553|160.85204040000002|-0.033194303|-20.09682339|2.335284369|0.7721395329999999|-16.15213359|49.76981906|-15.74102977|38.98582025|0.47999819|397.2168972|-550.9360419|792.7439217|-7.464534402999999|0.2278604669999999|5.83938898|0.92307023|108.05343229999998|-261.2587041|20.38625028|0.015584114|-258.10190780000005|713.5187596|314.0966684|1.0|1.0|1.0|2.81|1.6|-7.21|3.9|3.39|0.0|85.32|0.0|1.0|2.0|22.0|-6.5|287.32|1.0|1.0|2.45|-3.58|166.0|0.000266|2.19|0.0|0.0|1.7800000000000002e-05|||||||||||||||||6.7423
7c_a10|0.0|0.0|7.535296702|1|1|2.1219657030000003|-0.152261681|5.4161004020000005|2|0.039433962|-0.1122332619999999|0.01006918|10.92926158|-0.066271289|1|1|0.0107756969999999|-0.176560297|-0.12177839|0.7928588059999999|-0.105104647|0.84177174|0.6952665379999999|-0.05074318|0.487148112|0.027436939|-29.66615908|-51.2378943|87.99694927|-0.0223398779999999|-29.95538587|9.377842892|0.52630639|-17.34382833|67.01436709|-13.06063972|45.70671102|0.4675549639999999|529.8395322|-666.0926258|1881.379304|-7.635686595|0.47369361|6.703148323|0.8781281320000001|276.93712|-389.4200163|24.81565867|0.0269852389999999|-30.75918962|1265.598592|611.4957509|1.0|1.0|0.0|3.48|3.49|-7.78|4.59|4.43|0.0|113.07|0.0|1.0|4.0|29.0|-6.2|386.45|1.0|1.0|3.59|-4.69|0.0139|2.05e-05|3.46|0.0|0.0|6.4e-06|-0.04004|5.4267|3.8357|-1259.011598|635.47|1102.43|323.24|228.47|488.89|0.68708|0.0921|3.9465|-0.20059|0.02659395|-1258.801509|5.0714|5.4191
8_a4|0.0|0.0|7.535296702|1|1|2.126514848|-0.208165266|5.4161004020000005|2|0.038726287|-0.072752231|0.010647563|10.9295757|0.05775266|1|1|0.009595591|-0.1193184819999999|-0.048133994|0.813333185|0.097165358|0.879500982|0.576540652|-0.05397993|0.546157592|0.0103751219999999|-27.90231822|-33.90618946|11.02158946|-0.024598141|-17.52616744|2.772101712|0.7261541020000001|-14.42275611|41.57817329|-12.71482105|33.26523662|0.428884426|478.2025467|-508.5928419|1737.932042|-6.572312789|0.273845898|5.695730546|0.750959081|141.55141369999998|-262.8925116|17.50981094|0.0148422489999999|-233.7988862|700.3924376|434.9654405|1.0|1.0|0.0|2.99|3.19|-7.78|4.63|4.76|0.0|100.13|0.0|1.0|2.0|25.0|-5.76|346.81|1.0|1.0|3.85|-4.84|0.0156|1.46e-05|3.74|0.0|0.0|5.72e-06|-0.05864|5.3544|3.9863|-1450.239105|561.6|949.09|311.03|231.56|391.01|0.57675|0.0642|4.5781|-0.22685|0.0252645|-1450.121028|5.7488|7.2676
