molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nARing|SaasN|AATSC1c|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PPSA3|RNCS|WPSA3|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|BBB|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
12k_a30|0|0|0|0.0|7.412764017000001|2|0.0|-0.007818038|2|0.042739018|-0.13882907|0.0|-0.44562817|0.0043261129999999|0.067265077|10.31162844|-0.038714845|1|1|0.0053380919999999|-0.089279071|0.830875659|0.001281277|0.883029843|0.7933543279999999|0|0.815083558|-0.098188266|16.01752015|106.8195439|10.61148425|0.0|-1.865577056|80.03127603|-23.31944323|68.37178540000001|0.47195436|2920.279667|539.9866061|-1235.930491|0.291863802|15.93977881|0.893775698|6393.133321|193.3575303|-818.7944715|0.0226150579999999|-275.77726980000006|1745.328787|14.9823028|1.0|0.0|1.0|1.0|1.0|1.0|0.17|17.0|-6.74|2.63|90.88|2.51|0.0|133.77|0.0|6.0|-5.44|31.0|0.0|2.57|1.19e-05|0.0050799999999999|3.84|0.0|0.0|1.84e-07|5.1958|3.4715|-1690.302721|1200.31|357.15|0.2257|564.62|0.6864899999999999|0.1512|-0.14743|4.9516|0.03357755|-1690.094082|24.0|7.6144
6g_a40|0|0|0|0.0|8.421342866|2|1.628664494|-0.022381557|0|0.039863946|-0.120745388|0.607999575|-1.09669629|-0.019683422|0.07194868|10.30179936|-0.251161616|2|2|-0.018182514|0.0312035079999999|0.832499949|0.075283207|0.8917390820000001|0.808096413|1|0.605346707|-0.156296046|11.53799852|328.78166810000005|7.499640603|47.36081569|-2.657032782|114.7475987|-38.37906336|118.7493383|0.425569146|3142.74733|393.4722933000001|-1727.0578510000005|0.175795811|12.10032156|0.740853565|7822.892656|114.2663866|-1122.578856|0.020240097|-421.4621621|2095.424743|13.1559604|0.0|0.0|1.0|0.0|1.0|3.0|0.21|14.0|-2.87|2.48|213.89|0.59|2.0|124.18|1.0|5.0|-7.22|31.0|0.0|2.37|1.93e-05|0.00917|3.06|1.0|0.0|0.0013599999999999|3.3197|2.8135|-2522.023752|1144.59|440.68|0.4971|514.77|0.5794199999999999|0.1307|-0.11857|6.7231|0.03363483|-2521.87499|47.0|7.3279
5_a27|0|0|0|0.0|6.823286122000001|0|3.2927747860000003|-0.0063562359999999|2|0.048947368|-0.149034787|1.271687295|-0.286030638|0.00991794|-0.125237927|10.93772408|-0.013448351|1|1|0.010329671|-0.2030237389999999|0.760083119|0.180356685|0.8149212259999999|0.614205449|1|0.8531787759999999|-0.085078576|8.936508815|10.48961936|4.709432444|56.35994804|-1.276178645|53.51978325|-16.01263727|38.43699603|0.439066197|2273.906133|449.6149323|-672.5307653|0.258518528|10.98289851|0.7827415529999999|4943.51602|136.2361487|-354.41560810000004|0.016479312|-254.5156507|907.0095354|8.684398894|0.0|0.0|1.0|0.0|1.0|0.0|0.16|21.0|-6.22|2.8|65.6|2.66|0.0|97.55|0.0|2.0|-3.61|25.0|1.0|2.82|9.78e-05|0.0324|2.58|0.0|0.0|6.04e-07|4.0989|4.0989|-1083.143246|955.22|302.48|0.2448|463.87|0.64548|0.2448|-0.16952|2.3781|0.01903872|-1083.019748|3.0|8.5229
19c_a38|1|0|0|0.0|7.412764017000001|2|0.0|-0.008177185|2|0.04508642|0.02192428|0.0|-0.449745181|-0.004442319|-0.0725602509999999|10.95429182|-0.0431896509999999|1|1|-0.002443797|-0.09493054|0.846765471|0.073931688|0.908721232|0.6885713729999999|0|0.7591916240000001|-0.108301657|15.30924906|139.1570837|9.638658988|4.848162625|-1.949429829|82.74311399|-24.06579196|73.10674676|0.477803802|2967.98627|477.9848537|-1227.35539|0.281292809|13.36189552|0.914989047|6618.350708|177.10114030000005|-772.7394084|0.023120664|-275.39483110000003|1707.726604|14.55670345|1.0|0.0|1.0|1.0|1.0|3.0|0.13|17.0|-6.92|2.42|105.02|1.76|0.0|130.41|0.0|5.0|-4.35|32.0|0.0|2.57|7.55e-05|0.0322|2.5|0.0|0.0|1.2099999999999998e-07|5.8832|3.8322|-1424.42734|1138.6|323.53|0.2961|517.28|0.6279899999999999|0.1417|-0.15612|2495.0|0.03740877|-1424.247603|9.0|8.0348
12bg_a36|1|0|0|0.0|7.412764017000001|2|0.0|-0.0076819|2|0.044197531|0.057879142|0.0|-0.414822602|-0.001012333|-0.060117593|10.95885259|-0.0206090089999999|1|1|-0.00097037|-0.101451485|0.836170906|-0.023460562|0.892249657|0.771220556|0|0.840610352|-0.102664465|13.44952052|107.3347739|9.22604612|14.85588272|-1.847960372|83.78068847|-25.35312333|65.19942617|0.46245521|2925.402039|576.6383913|-1267.656166|0.252132272|14.04434294|0.860310096|6753.439903|172.9566471|-869.5815023|0.01946912|-340.0625449|1695.0272350000002|13.35534589|1.0|0.0|1.0|1.0|0.0|2.0|0.14|17.0|-7.76|3.19|69.2|2.99|0.0|133.77|0.0|5.0|-5.08|31.0|1.0|2.82|6.55e-06|0.00295|3.93|0.0|0.0|1.74e-08|3.8944|3.8944|-2152.13793|1186.75|318.36|0.4409|554.7|0.69395|0.4409|-0.15743|6.6844|0.03334656|-2151.975577|15.0|7.8239
3a_a49|0|0|0|0.0|7.535296702|1|2.09865947|-0.006374689|2|0.0355787039999999|-0.044367345|1.819785|-0.337858497|-0.000349523|-0.060613765|10.92976559|0.00497674|1|1|0.000521532|0.002357097|0.8145214209999999|0.012813604|0.8704151529999999|0.7476073409999999|1|0.72890527|-0.088484274|9.491036042|107.4001347|5.558553447|59.40691577|-1.504232653|64.2037853|-17.97906469|64.79936082|0.474653816|2599.121578|426.893216|-880.9741697000001|0.310225187|12.49907878|0.903506738|5792.106924000001|181.6875706|-515.9544212000001|0.021141449|-222.2883651|1277.19098|12.38177532|0.0|1.0|0.0|1.0|1.0|2.0|0.18|21.0|-7.19|2.81|98.72|1.04|0.0|112.14|0.0|5.0|-3.06|29.0|0.0|2.02|0.000503|193.0|1.38|0.0|0.0|6.52e-08|5.1647|3874.0|-1254.012043|1082.21|320.04|0.3467|449.68|0.66614|0.0793|-0.15978|3801.0|0.03833529|-1253.8126619999998|64.0|7.1938
1a_a18 (SB-431542)|1|0|0|0.0|7.423568444|1|0.0|-0.015636898|1|0.035620155|0.1008839219999999|0.0|-0.766207981|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|1|1|-0.008385698|-0.020716495|0.7462411859999999|-0.08530265|0.805877431|0.795744863|0|0.5940412860000001|-0.122555709|19.58668728|160.410387|11.61820782|105.3125675|-2.083447046|87.15852628|-27.46300805|94.56841061|0.472443977|2678.82389|352.3666367|-1235.8353619999998|0.2468003389999999|14.26170773|0.895533283|5748.422847|146.3942108|-733.0587287000001|0.02438148|-300.3801761|1640.78056|14.4623285|1.0|1.0|1.0|1.0|1.0|2.0|0.05|23.0|-7.69|3.63|103.12|1.54|0.0|106.85|0.0|4.0|-4.52|29.0|0.0|2.85|5.660000000000001e-05|0.0218|2.7|0.0|0.0|2.03e-08|3.8208|3295.0|-1292.588031|1048.7|376.27|0.5767|464.08|0.69868|0.3347|-0.13329|5.9926|0.03494548|-1292.414518|125.0|6.9031
12an_a36|1|0|0|0.0|7.412764017000001|2|0.0|-0.0070293469999999|2|0.042739018|0.0966393909999999|0.0|-0.407702102|0.00285431|-0.131674913|10.33556631|-0.031635802|1|1|0.003710345|-0.07550872|0.8344566859999999|-0.009636347|0.885733922|0.855081905|0|0.836440154|-0.105145528|11.69727417|82.43567331|7.903608682000001|0.0|-1.997765039|81.70091433|-24.99720254|61.37296195|0.44576647|2881.978785|565.1654879|-1349.848937|0.216487385|15.82907093|0.8042935809999999|6162.848939|146.2760938|-912.0652916|0.015771136|-383.1273396|1722.817107|10.65623343|1.0|0.0|1.0|1.0|1.0|2.0|0.17|17.0|-7.05|2.61|94.5|2.51|0.0|135.47|0.0|6.0|-4.85|31.0|0.0|2.33|3.09e-05|0.0132|3.19|0.0|0.0|8.95e-08|5.1771|3.7872|-1670.452238|1215.98|327.38|0.6702|571.76|0.69094|0.0644|-0.15474|4.3963|0.0345115999999999|-1670.244686|0.04|7.3979
4l_a46|0|0|0|0.171853072|7.825245291|1|2.155247543|-0.004736212|1|0.049498645|-0.067419714|0.0|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|-0.161358058|1|1|0.006162668|0.0071939419999999|0.726535412|-0.001318857|0.762625193|0.7936534740000001|0|0.892158627|-0.085194597|3.721888783|177.7681018|2.10550531|0.0|-1.533502748|51.66342604|-17.01011822|55.17245545|0.409308207|2165.620022|504.7020036|-867.5160294|0.116549199|9.833034117|0.692930243|4865.794981|65.93290984|-490.7614689|0.006130523|-433.8429998|981.9630347|3.468091068|1.0|1.0|1.0|1.0|1.0|1.0|0.36|17.0|-7.0|5.02|50.94|3.06|0.0|105.77|0.0|3.0|-5.28|26.0|1.0|4.08|7.78e-06|0.0027|4.49|0.0|0.0|9.980000000000001e-08|5.4011|4.4542|-1092.745692|1057.06|278.36|0.2504|526.77|0.68584|0.1523|-0.18567|2.6588|0.03506136|-1092.53932|98.0|7.0088
12d_a30|0|0|0|0.0|7.412764017000001|2|0.0|-0.006335328|2|0.042804233|-0.092984185|0.0|-0.354778373|0.005613018|0.036688757|10.31162861|-0.075816941|1|1|0.005965451|-0.053644471|0.8017873000000001|-0.0430927579999999|0.8532172109999999|0.7991060659999999|0|0.843009925|-0.094239701|10.05700314|85.1932288|6.497247279|0.0|-1.884794029|69.55534551|-23.41646662|57.75411196|0.4572733479999999|2784.836855|544.6198897999999|-1217.656264|0.185610786|13.92427286|0.84254817|6120.329513000001|119.91237920000002|-786.6571918999999|0.013424098|-406.2173266|1495.177298|8.672532296|1.0|0.0|1.0|1.0|0.0|1.0|0.17|17.0|-7.01|2.93|81.65|3.04|0.0|132.24|0.0|5.0|-5.66|30.0|0.0|2.91|7.05e-06|0.00291|4.23|0.0|0.0|9.75e-08|3.4821|3.4821|-1615.095823|1176.22|356.06|149.0|545.94|0.68608|149.0|-0.1479099999999999|4434.0|0.03187624|-1614.894406|11.0|7.9508
6e_a31|1|0|0|0.0|7.773594467000001|1|0.0|-0.016012184|0|0.037803618|0.132664341|0.0|-0.784597028|-0.011483229|-0.008757878|10.31165994|-0.0462850729999999|2|2|-0.008439437|-0.002840672|0.78240875|-0.071378445|0.841537966|0.795570315|0|0.623340994|-0.130898441|19.89514173|159.9587946|12.13134981|99.0823033|-2.0943750530000003|93.68572477|-28.37945369|94.88738762|0.4782688439999999|2776.836977|380.0911673|-1277.075416|0.239502096|14.40145519|0.916695963|6053.812282|146.03985980000002|-778.7151665|0.022744048|-317.6847132|1679.262243|13.86851128|1.0|1.0|1.0|1.0|1.0|2.0|0.1|22.0|-7.33|4.0|131.36|1.36|0.0|109.69|0.0|4.0|-5.63|29.0|0.0|3.27|2.18e-05|0.00883|3.2|0.0|0.0|4.67e-08|3.3083|3.3083|-1652.669408|1077.48|374.76|0.5103|490.75|0.70391|0.5103|-0.13418|5.8193|0.03676794|-1652.503557|0.37|6.4318
9_a15|0|0|0|0.0|0.0|0|0.0|-0.009923019|1|0.04022792|0.096418279|0.0|-0.506073953|1.7800000000000002e-05|0.05688176|10.95880687|0.005692073|0|0|0.003160815|-0.203104439|0.7059441040000001|0.088615068|0.742680335|0.8105478740000001|0|0.846156316|-0.11668349|18.10574464|105.5304352|10.09761131|54.69975317|-1.400201879|85.14415759|-15.93664265|59.20930631|0.4517825079999999|2392.3164920000004|471.903131|-780.8954896|0.48742253|10.00547485|0.8240935659999999|5375.400861|271.83655510000006|-435.5070329|0.03598612|-14.02896218|1523.4682269999998|20.06953345|1.0|1.0|1.0|0.0|1.0|1.0|0.19|18.0|-7.57|4.95|61.84|1.96|0.0|104.74|0.0|7.0|-5.25|27.0|1.0|3.69|1.53e-05|0.00562|4.24|0.0|0.0|2.69e-08|4.3447|3.7487|-1223.705126|1042.17|330.74|0.2693|507.33|0.70552|0.0115|-0.1565099999999999|1.4625|0.01773342|-1223.522216|107.0|6.9706
3q_a32|1|1|1|0.0|7.765993078999999|0|0.0|-0.008072705|0|0.03898374|0.02785755|2.120544848|-0.419780649|0.000773658|-0.022925245|10.31100266|-0.098400506|3|3|0.002487149|-0.167040501|0.853737093|0.010109949|0.901790225|0.716172604|1|0.84993799|-0.097961799|11.43581616|41.73511731|7.058489861|53.27315741|-1.371465184|74.3682963|-17.27560785|53.16288420000001|0.46136998|2649.276311|524.6043311000001|-846.5047848999999|0.365026099|11.93494358|0.856561949|6079.482066|225.3038157|-522.4852655000001|0.022526037|-166.61896299999998|1333.133193|13.90366881|1.0|0.0|1.0|1.0|1.0|1.0|0.3|19.0|-7.31|4.72|131.25|1.33|0.0|115.37|0.0|7.0|-5.91|28.0|0.0|3.86|2.4100000000000003e-05|0.00992|3.47|0.0|0.0|4.88e-08|3.6236|3.6236|-1920.066488|1136.46|342.16|0.2897|549.78|0.70216|0.2897|-0.15001|4.1362|0.02381444|-1919.883144|28.0|7.5528
4_a47|0|0|0|0.0|0.0|0|0.0|-0.008204735|2|0.038479532|-0.158636969|1.42341819|-0.3692130839999999|-0.007295208|0.0687047279999999|10.93671044|0.011775922|0|0|-0.006506051|-0.017555555|0.783871003|-0.095209424|0.84420422|0.8124901999999999|1|0.874200878|-0.092556319|4.22896799|96.20929041|2.300808176|0.0|-1.48090111|57.78603076|-19.18327632|46.69151766|0.402148382|2306.463316|475.6168721|-805.6976052|0.193395607|10.818777699999998|0.67265584|5254.939281|105.2186243|-438.3470487|0.013656479|-333.62177030000004|998.8757964|7.429930428|1.0|1.0|0.0|1.0|1.0|2.0|0.05|22.0|-8.79|5.71|58.04|3.1|0.0|106.52|0.0|3.0|-5.92|26.0|0.0|4.32|2.31e-06|0.0008359999999999|4.96|0.0|0.0|1.61e-09|5.7708|3.73|-1509.453558|988.42|332.4|0.2304|432.89|0.69157|0.2221|-0.1547|4.2607|0.03342033|-1509.3147789999998|32.0|7.5
16b_a32|1|1|1|0.0|7.765993078999999|0|0.0|-0.008469352|0|0.041958333|-0.012739425|2.033356859|-0.423467596|-0.008277865|-0.018753196|10.31100078|-0.0657820279999999|3|3|-0.00180101|-0.1202046419999999|0.852956281|0.056127969|0.907055332|0.6762731040000001|1|0.7465375040000001|-0.1083060409999999|10.12961779|53.96132589|6.490611388|9.827907321|-1.624590613|80.37824892|-22.14820988|66.97508778|0.414997448|3037.795494|478.3482386|-1040.965864|0.252363732|11.05406524|0.709394251|6612.089615999999|161.7035261|-667.0049190000001|0.017136832|-317.3487516|1392.342653|10.98052464|1.0|0.0|1.0|1.0|1.0|2.0|0.28|19.0|-7.6|4.88|165.49|0.41|0.0|114.43|1.0|7.0|-6.28|28.0|0.0|3.26|2.84e-05|0.0123|3.14|0.0|0.0|2.54e-08|3.6211|3.6211|-2315.990437|1137.73|342.39|0.2849|567.01|0.70233|0.2849|-0.14995|4.4055|0.03900066|-2315.819979|17.0|7.7696
19a_a38|1|0|0|0.0|7.412764017000001|2|0.0|-0.007986407|2|0.043848238|0.054257043|0.0|-0.431265985|-0.002526241|-0.122385526|10.96083376|-0.077535135|1|1|-0.000673716|-0.101303149|0.819222745|0.031696119|0.8741648479999999|0.698414933|0|0.747152898|-0.108300308|13.23456869|137.2318698|7.910363161|0.0|-1.949405536|77.20795279999999|-23.30337482|64.59623135|0.465829126|2774.129458|446.57675660000007|-1165.168741|0.255203463|12.96056449|0.872060139|6115.030149|152.5362948|-696.4267669|0.020873781|-292.6320538|1564.412135|12.47635608|1.0|1.0|1.0|1.0|1.0|3.0|0.14|17.0|-6.86|2.55|81.23|2.4|0.0|125.69|0.0|5.0|-4.14|30.0|0.0|2.68|6.77e-05|0.0272|2.78|0.0|0.0|1.4e-07|3.9212|3.6504|-1332.186327|1092.25|339.65|0.2668|466.55|0.68835|0.0721|-0.15108|4.7986|0.03338983|-1332.002093|0.01|8.0106
14h_a23|0|1|1|0.0|7.423568444|0|3.309480899|-0.005921293|2|0.04255787|0.0316908439999999|0.7290938920000001|-0.307907256|0.009895793|-0.024318144|10.31321773|-0.034313725|2|2|0.009266617|-0.0686282459999999|0.79263722|0.143102066|0.860920386|0.669357479|1|0.923430574|-0.081058742|14.81983413|41.34207782|9.990985411|86.83095818|-1.621174834|67.44368679|-22.76950546|57.84834575|0.48032488|3010.418229|622.5428245|-1092.936262|0.246899416|15.0735214|0.924279155|6722.809649|166.45047749999998|-736.8173055999999|0.018981866|-341.2621515|1451.248725|12.79687369|0.0|0.0|1.0|1.0|1.0|1.0|0.04|26.0|-7.47|3.89|128.81|2.39|1.0|125.0|0.0|5.0|-5.68|32.0|0.0|3.23|1.27e-05|0.00554|3.3|0.0|0.0|3.39e-08|4.0506|3.6689|-1722.1762399999998|1190.62|337.93|0.3424|569.53|0.69933|0.2727|-0.15209|9.7146|0.02796857|-1721.99264|5.0|8.3468
19_a3|1|0|0|0.0|6.605297921|0|0.0|-0.003417504|3|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|0.006821053|0.156485495|10.96959256|0.036226415|1|1|0.006731579|-0.037291767|0.758995484|-0.0150769919999999|0.8264237520000001|0.687139108|1|0.853017902|-0.087730634|5.419662458|161.5312186|2.523394126|0.0|-1.140498238|48.55416845|-15.17188084|36.92898885|0.476813896|2000.66399|397.1650228|-531.0158295|0.24201815|10.21110415|0.911365749|4138.413977|112.6836188|-247.2409002|0.016552404|-240.2326308|700.5653624|7.706796952|1.0|1.0|0.0|1.0|1.0|1.0|0.06|21.0|-7.21|3.39|67.35|1.18|0.0|85.32|0.0|2.0|-3.24|22.0|1.0|2.45|0.000266|0.0764|2.19|0.0|0.0|6.18e-08|3945.0|3945.0|-929.2818523|832.23|314.28|0.3006|362.92|0.67351|0.3006|-0.16303|2191.0|0.020989746|-929.193831|23.0|7.6383
2_a4|0|0|0|0.0|6.605297921|1|0.0|-0.00708265|1|0.037777778|0.08246129|0.0|-0.269140683|-0.001386521|0.090707854|10.95268469|0.076479666|0|0|-0.0016168089999999|0.147657684|0.802438682|0.11821091|0.847373823|0.912872667|0|0.742518847|-0.105102755|2.667094277|166.102249|1.123639184|0.0|-1.366335816|48.93681624|-15.98981578|52.12536246|0.3961813179999999|1623.668791|312.82106489999995|-575.6333682|0.156892292|7.800989232999999|0.656126301|3396.86527|66.09827364|-242.5126903|0.011054731|-289.1005902|682.7518749|4.657326379|0.0|1.0|0.0|1.0|0.0|2.0|0.27|12.0|-4.83|0.83|45.15|1.63|0.0|79.59|0.0|2.0|-2.18|19.0|1.0|1.24|0.00171|434.0|1.62|0.0|0.0|1.4800000000000002e-05|5.8961|3.2230000000000003|-819.9326497000001|764.77|384.69|0.1315|333.36|0.6885600000000001|0.0008|-0.14614|1.7717|0.033037353|-819.8174190000001|31.0|7.5086
17_a20|1|0|0|0.0|6.842683282|0|0.0|-0.005457467|3|0.0388043479999999|0.065447136|1.652760156|-0.28924577|-0.000495713|0.038629586|10.94884838|-0.072863159|1|1|0.000922796|-0.116922879|0.7494736590000001|-0.131511077|0.812578598|0.71987165|1|0.912053544|-0.081404237|9.857999796|66.47074027|6.4647747870000005|10.50834496|-1.5466805119999998|64.39681425|-20.699942|51.60929807|0.455285305|2761.976599|598.1153253|-1014.297158|0.24569612|15.05121151|0.83582343|6012.640572|161.12498630000002|-665.1656349|0.016793117|-333.5397332|1344.679757|11.012753300000002|0.0|1.0|1.0|1.0|1.0|1.0|0.08|27.0|-10.14|4.85|91.14|1.45|0.0|119.48|0.0|4.0|-5.36|31.0|0.0|3.74|8.35e-06|0.00336|3.75|0.0|0.0|7.19e-11|3.3926|3.3926|-1291.949041|1157.26|365.45|0.2977|543.09|0.69839|0.2977|-0.14021|3.9703|0.03030655|-1291.752049|2.25|5.6478
14u_a23|0|1|1|0.0|7.423568444|0|3.357982471|-0.007017844|2|0.043321995|0.050530143|0.743634137|-0.385981432|0.010561248|-0.026062012|10.31321759|-0.0569153009999999|2|2|0.010508236|-0.110069159|0.787538583|-0.001778422|0.845160857|0.71381683|1|0.909754912|-0.086465795|16.97420126|43.06242147|11.3374334|50.47632596|-1.729315897|73.50348823|-22.64798452|53.88349042|0.47648509|3015.478095|607.6448353|-1155.04721|0.297131017|14.12094979|0.910165272|6913.009783|198.4601847|-771.4808267999999|0.023582305|-271.0010972|1643.332169|15.75112771|0.0|0.0|1.0|1.0|1.0|1.0|0.09|26.0|-7.51|4.03|114.25|2.72|1.0|126.78|0.0|6.0|-5.63|32.0|0.0|3.48|9.57e-06|0.0042299999999999|3.55|0.0|0.0|3.11e-08|4.0409|3.1819|-1744.446261|1214.4|389.66|0.2253|549.0|0.6703100000000001|0.0008|-0.1543|5.9743|0.0237199999999999|-1744.2405670000005|6.0|8.2449
14e_a23|0|1|1|-4.45581912|7.423568444|0|3.052208981|-0.008865361|2|0.044241453|0.023369734|0.650989437|-0.4787294729999999|0.001027627|0.021081733|10.3132176|-0.009871698|2|2|0.001951778|-0.07256543|0.791790895|0.133270225|0.8510270329999999|0.5415996160000001|1|0.925392058|-0.089453046|12.5437807|48.244071000000005|8.73073591|0.5612316039999999|-1.96796702|74.75779594|-27.39493099|63.61519626|0.49543439|3255.313968|644.0923882999999|-1369.74655|0.203474128|15.89643482|0.981902808|7663.17288|141.6222839|-953.3724859|0.017954325|-412.7765217|1719.6510460000002|12.49658915|0.0|0.0|1.0|1.0|1.0|1.0|0.09|26.0|-8.23|6.19|105.02|3.82|1.0|125.29|0.0|6.0|-6.38|34.0|0.0|4.5|1.61e-06|0.000773|4.46|0.0|0.0|5.94e-09|3.7033|3.7033|-1966.96594|1209.58|334.8|0.3178|571.39|0.63922|0.3178|-153.0|3.7696|0.02250947|-1966.785007|3.0|8.5214
8a_a8|1|0|0|0.0|7.535296702|1|1.4114120369999998|-0.014658222|1|0.040243056|0.027531877|0.0|-0.732911106|-0.0075336219999999|0.010118884|10.94671414|-0.0298924089999999|1|1|-0.005306541|0.055198015|0.762577159|0.089031731|0.8220300859999999|0.7318727540000001|0|0.550829475|-0.118763303|20.58762475|170.9592896|12.33026525|84.91322996|-2.256502762|86.57328508|-29.37948733|99.52191337|0.481294455|2802.374154|329.9007832|-1351.456417|0.23579367|14.52342059|0.927876056|6193.891189|141.2206861|-809.4093564|0.025786572|-316.4749864|1768.444416|15.44399996|0.0|0.0|1.0|1.0|0.0|2.0|0.05|23.0|-6.76|2.72|112.23|1.9|0.0|109.21|0.0|4.0|-4.4|30.0|0.0|2.56|7.28e-05|0.0292|2.4|0.0|0.0|1.74e-07|4.6017|3.1039|-1367.776863|1061.5|399.45|0.2035|476.69|0.7036899999999999|0.1729|-0.13015|5.4201|0.03213899|-1367.595683|11.34|4.9454
12u_a36|1|0|0|0.0|7.412764017000001|2|0.0|-0.006461999|2|0.042560386|0.033763276|0.0|-0.407105926|0.0042553209999999|-0.063855309|10.95266014|-0.010669561|1|1|0.005035022|-0.099596099|0.8101678720000001|0.080270195|0.855176759|0.860667615|0|0.842227829|-0.0969881059999999|12.27663887|86.1184622|8.544435884|5.944854912|-2.036750221|78.06218646|-24.02645378|62.80959338|0.486156325|2831.106839|586.1833819|-1417.5607730000002|0.22061252|14.90088936|0.946117173|6127.402572|153.5444314|-986.6102007|0.015171583|-388.9026034|1818.813889|10.55929252|1.0|0.0|1.0|1.0|1.0|2.0|0.24|17.0|-7.38|3.01|69.2|2.66|0.0|138.33|0.0|6.0|-4.95|32.0|1.0|2.66|1.39e-05|0.00589|3.8|0.0|0.0|4.2e-08|3.8847|3675.0|-1350.8981130000002|1254.5|337.37|0.4267|590.18|0.70272|0.0176|-0.15109|5.8702|0.03260752|-1350.638138|16.0|7.7959
12bb_a36|1|0|0|0.0|7.412764017000001|2|0.0|-0.008239316|2|0.04625323|0.096309833|0.0|-0.444923056|-0.006877664|-0.018516159|10.96022185|-0.027636036|1|1|-0.004358975|-0.098027247|0.836170906|0.0534307559999999|0.892249657|0.632625562|0|0.6888482109999999|-0.114330726|14.16769093|88.91215764|9.094955748|0.0|-1.943622342|88.14984373|-24.95418524|72.36704599|0.4808928389999999|2902.055617|442.2064275|-1247.709262|0.280705922|15.13083401|0.926384521|6285.088971|180.1992964|-800.967538|0.022984922|-281.5518699|1734.6302440000002|14.75518126|1.0|0.0|0.0|1.0|0.0|2.0|0.14|17.0|-7.12|3.0|69.2|2.78|0.0|123.67|0.0|5.0|-3.99|31.0|1.0|2.44|4.81e-05|0.0201|2.88|0.0|0.0|7.599999999999999e-08|5.2382|3.8001|-1431.4091|1120.72|326.27|0.4172|515.92|688.0|0.0736|-0.15507|6251.0|0.03421884|-1431.238418|0.01|8.0
12c_a31|1|0|0|0.0|7.765993078999999|1|0.0|-0.013026643|0|0.040982906|-0.030192572|0.0|-0.690412101|-0.003618466|-0.094991098|10.311698300000002|-0.056866055|2|2|-0.000813398|-0.138799714|0.842823186|0.066071056|0.8856644770000001|0.770283733|0|0.665463503|-0.129736755|19.38414321|153.400467|12.30215386|553.8695417|-1.816314565|97.28775086|-23.05449459|85.79638585|0.448512808|2592.4503010000003|422.3366652|-1152.7247289999998|0.3182913|14.67172662|0.813278739|5676.394271|202.0036947|-731.5771879|0.023556702|-230.6429907|1690.934456|14.95027019|1.0|1.0|1.0|1.0|1.0|2.0|0.35|16.0|-7.24|3.7|117.37|1.08|0.0|108.16|0.0|8.0|-5.23|28.0|0.0|3.32|6.94e-05|0.0277|3.1|0.0|0.0|5.79e-08|3.8328|3.8328|-1618.1530810000002|1138.89|323.48|0.2625|578.69|0.7007399999999999|0.2625|-0.15904|1.6786|0.04023903|-1617.951882|0.38|6.4202
