molecula|n9FaHRing|n9FaRing|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|SaaaC|AATSC1are|BCUTi-1|AATSC1pe|AATSC7i|n6aHRing|MATS8s|MATS8d|FNSA3|FNSA5|FPSA3|PNSA5|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50|pIC50
12b_a30|0|0|7.412764017000001|2|2|0.0|0.047132642|-0.06631353|2|0.042804233|0.0|0.001139238|10.31162898|0.002064369|-0.165287712|1|-0.009146339|-0.1240820219999999|-0.08354129|-0.09915679|0.017341789|-62.96700664|86.84905288|149.39744040000002|-0.038448551|6.99318589|0.0|0.798520682|-1.883979001|-33.68855323|-24.41577808|64.06324295|0.4676268939999999|485.6272203|-1196.373126|2347.979099|0.201479318|7.393647884|0.01584525|-379.1359902|1498.236868|618.6004214|10.06212472|0.0|0.0|1.0|4.63|0.0|0.14|17.0|4.25|3.18|81.65|3.2|127.24|1.0|-5.39|30.0|0.0|0.0|2.92|-5.01|0.00171|9.71e-06|0.00405|0.0|1.26e-07|5.260000000000001e-05|4.07|3.5207|673.18|1130.68|352.16|245.19|516.78|0.3159099999999999|0.68496|0.1525|-0.1493799999999999|3.7327|-0.20289|4.5545|7.0|8.1543|8.1543
16a_a10|0|0|7.535296702|1|1|2.041062372|-0.187414728|0.023926176|2|0.0334858389999999|2.009832665|0.011207938|10.92947902|0.011558506|-0.133979603|2|-0.068377262|-0.008879187|-0.052574986|-0.076950669|0.013872737|-53.28817038|77.68598956|58.06685151|-0.026063936|6.652715932|99.81657855|0.7270593190000001|-1.615964058|-25.21250404|-18.049219|46.01490333|0.4629532229999999|634.4309626|-1119.0515779999998|1823.310808|0.272940681|8.531706024|0.014796066|-314.4761648|1539.147561|879.8636987|10.24624348|1.0|1.0|0.0|4.11|4.46|0.3|21.0|4.73|5.19|56.07|2.47|133.66|1.0|-5.22|33.0|0.0|1.0|4.24|-5.17|0.00264|6.76e-06|0.00297|0.0|3.18e-09|1.4e-06|3.46|3.8718|760.0|1310.44|320.22|221.33|629.65|332.0|0.6852199999999999|0.0841|-0.1605|3.8323|-0.20697|4.6574|47.0|7.3279|7.3279
GW6604_a52|0|0|6.605297921|0|0|0.0|-0.277102285|-0.005328809|2|0.021346801|0.0|0.007746755|10.94914378|0.0070554269999999|-0.131886693|2|0.074868979|-0.057466653|-0.071850787|-0.072069252|0.009021088|-35.62691523|157.2481263|62.55188751|-0.029217264|2.204526664|0.2386028039999999|0.73529506|-1.081038779|-17.55852148|-14.44334401|39.97842884|0.4597869779999999|431.7909048|-534.4037285|799.8313017999999|0.26470494|6.2973559020000005|0.01768964|-232.6328342|726.7881391|359.1060668|8.744745933999999|1.0|1.0|1.0|2.68|1.76|0.0|23.0|4.49|4.2|54.46|1.91|90.49|1.0|-3.87|23.0|0.0|1.0|3.08|-4.16|0.0402|6.929999999999999e-05|0.0207|0.0|9.31e-09|2.78e-06|||||||||||||||107.0|6.9706|6.9706
13k_a6|0|0|7.412764017000001|1|1|0.0|0.031525207|-0.132667824|1|0.04162037|0.0|-0.009326562|10.95129637|-0.006280295|0.08217847|1|0.1373649019999999|-0.123105035|-0.11937574|-0.127178105|0.0296987679999999|-88.29427104|183.1261118|249.215618|-0.045420752|14.31458589|113.5526088|0.7971316940000001|-2.543562101|-57.53822059|-31.53366823|103.4959988|0.426031882|445.0412356000001|-1765.8854210000002|3332.974951|0.202868306|8.370126134|0.017981419|-412.5714301|2215.299472|741.5222707|12.48372364|1.0|1.0|3.0|3.68|2.8|0.16|23.0|4.55|3.8|115.15|1.39|124.98|1.0|-5.49|33.0|0.0|1.0|3.18|-4.77|0.00144|1.7100000000000002e-05|0.0075599999999999|0.0|1.29e-09|5.7e-07|5.41|3.5476|731.25|1246.69|349.49|242.53|577.68|0.4547|0.70536|0.0137|-0.14589|8.1639|-0.1944|10.5079|46.0|7.3372|7.3372
12w_a30|0|0|7.412764017000001|2|2|0.0|0.063514061|-0.0316452179999999|2|0.044197531|0.0|0.002431329|10.31162873|0.001805829|-0.173643543|1|-0.032835151|-0.080971844|-0.076611264|-0.096032733|0.015446225|-65.85056003|82.06520565|101.3366249|-0.037237182|7.262777048999999|0.0|0.8077976990000001|-1.824621925|-36.02242934|-25.53389062|63.12469722|0.451478593|584.3729039|-1251.160641|2783.769563|0.192202301|8.063690539|0.014471302|-422.1196298|1548.85393|685.6665849999999|9.923109661|0.0|0.0|1.0|4.63|0.0|0.14|17.0|5.11|3.92|81.65|3.79|137.3|1.0|-6.58|31.0|0.0|1.0|3.59|-6.04|0.000123|9.14e-07|0.0004269999999999|0.0|1.58e-08|7.39e-06|5.08|3.5585|716.83|1211.28|348.42|244.87|577.06|0.31353|0.68423|0.1614|-0.15073|2.4229|-0.20755|3.0068|15.0|7821.0|7821.0
6_a4|0|0|7.535296702|1|1|2.170234316|-0.19701009|0.010164572|2|0.035283951|2.186806868|0.011457667|10.92992785|0.01098094|0.0671397079999999|2|-0.169533683|-0.340860215|-0.052396457|-0.0670158929999999|0.0077624059999999|-37.33240845|14.1731579|30.33467048|-0.024618083|2.408866521|45.93422613|0.814470803|-1.206286076|-16.25991695|-13.71394596|33.5125766|0.423084148|526.7333132|-671.9833521|1968.0178670000005|0.1855291969999999|5.758624844|0.008863911|-350.36323230000005|825.0551765|578.2065561000001|4.937800786|1.0|1.0|0.0|3.38|3.45|0.26|21.0|5.1|5.23|43.6|3.09|109.7|1.0|-4.91|27.0|0.0|1.0|4.23|-5.11|0.0043799999999999|7.74e-06|0.00274|0.0|1.04e-08|3.67e-06|4.11|4.0354|613.83|1057.7|307.24|254.51|453.87|0.60542|0.5877|0.0772|-0.16959|2.8026|-0.2182599999999999|3.2192|1.3|5.8861|5.8861
13a_a30|0|0|7.412764017000001|2|2|0.0|0.113424769|-0.118776867|2|0.042560386|0.0|-0.003436924|10.31162842|-0.002215642|-0.065043716|1|0.019603815|-0.058608635|-0.109682335|-0.113507021|0.01856512|-76.60916637|381.9643801|204.9120824|-0.042832838|8.456950359|102.6479456|0.799862466|-2.27014041|-49.96348386|-28.90911938|86.55791128|0.4661332179999999|470.0167988|-1532.183327|2520.165025|0.2001375339999999|8.066980235|0.017212819|-404.771677|1915.558478|713.7769663|11.6174288|0.0|0.0|2.0|4.76|0.0|0.13|17.0|3.04|1.72|124.74|2.06|135.37|1.0|-5.01|32.0|0.0|0.0|1.91|-4.3|0.00427|5e-05|0.0221|0.0|6.520000000000001e-07|0.000288|4.54|3.5288|721.66|1211.54|351.35|245.34|541.59|0.26119|0.6845600000000001|0.1603|-0.14953|0.7158|-0.20503|1.4855|14.0|7.8665|7.8665
12a_a30|0|0|7.412764017000001|2|2|0.0|0.033691224|-0.02919335|2|0.040166667|0.0|0.005050384|10.31162903|0.005458948|-0.171649606|1|-0.031179517|-0.171895425|-0.07699057|-0.097138462|0.016292604|-60.22802588|85.47365107|101.5505506|-0.037665934|6.263330101|0.0|0.805190202|-1.845630786|-29.59731695|-23.35372432|57.83766054|0.469799116|518.4718832|-1144.332492|2256.680391|0.194809798|7.362386058999999|0.014884556|-378.4495438|1421.195251|620.9195447000001|9.228758655|0.0|0.0|1.0|4.65|0.0|0.14|17.0|3.84|2.62|81.65|2.82|127.28|1.0|-5.28|29.0|0.0|0.0|2.63|-4.85|0.00208|1.4e-05|0.0056|0.0|2.3100000000000002e-07|9.21e-05|3.82|3.4885|668.81|1122.01|355.41|245.76|507.17|0.35338|0.68599|0.1511|-0.1481|4.1875|-0.19994|4.7368|11.0|7.9469|7.9469
1_a1 (SKF-104365)|0|0|7.535296702|1|1|2.196347317|0.011230812|-0.01959813|1|0.0409444439999999|0.0|0.000663414|10.33812228|0.002250781|-0.221214316|1|-0.015406451|0.194988905|-0.067997692|-0.081192283|0.0133681239999999|-37.55389489|6.658828587|86.42113499|-0.029524467|2.859900586|63.42504103|0.709744919|-0.9743074|-14.547040099999998|-13.65596178|37.63415922|0.416807085|376.1092109|-450.6467387|1551.362941|0.290255081|5.2735884010000005|0.018973797|-194.0267797|634.9418316000001|297.2783688|8.775956802|1.0|1.0|0.0|2.97|2.68|0.12|17.0|3.93|4.28|56.01|2.52|81.72|1.0|-3.8|21.0|0.0|1.0|3.27|-4.02|0.0472|9.65e-05|0.0287|0.0|9.93e-07|0.000295|3.45|3.8901|491.18|809.96|318.72|318.72|358.09|0.70081|0.70081|0.2178|-0.16142|4.5773|-0.19624|6.9338|1.6|5.7959|5.7959
13d_a5 (GW788388)|0|0|6.605297921|1|1|0.0|-0.0959854909999999|-0.009710199|3|0.027375887|0.0|0.002956745|10.94530363|0.003668464|-0.14893897|2|0.024905619|0.047169811|-0.086824482|-0.0844793|0.014571846|-55.87383979|151.3669372|149.40573999999998|-0.0291837579999999|6.374277851|44.69922692|0.669182121|-1.605106706|-37.98032007|-19.30187193|67.0626077|0.488398052|511.985152|-1061.602956|1377.863026|0.330817879|8.077599766|0.022041749|-223.7910275|1586.418589|723.0631751|14.57821204|1.0|1.0|2.0|3.21|2.74|0.2|23.0|4.56|4.11|92.79|1.37|121.68|1.0|-4.35|32.0|0.0|1.0|3.11|-4.35|0.0189|4.5e-05|0.0192|0.0|1.45e-09|6.16e-07|3.81|4.1706|707.09|1206.73|297.28|269.0|532.01|0.42515|0.48848|0.1549|-0.17299|2.4867|-0.22841|3355.0|18.0|7.7447|7.7447
1e_a5|0|0|6.605297921|0|0|0.0|-0.260066152|-0.009075016|2|0.027873016|0.0|0.008031558|10.94440038|0.007357977|-0.133677441|2|0.045376705|-0.075239398|-0.06795194|-0.069725333|0.008587563|-36.22202792|159.537038|62.03846573|-0.0278901329999999|2.317577542|0.0|0.7473936259999999|-1.115605324|-18.33860051|-14.48881117|39.76196174|0.482579989|457.4574833|-579.5524467|827.4861275000001|0.2526063739999999|6.41473183|0.0157106539999999|-257.0399733|775.4313476|409.0289917|8.161620868|1.0|1.0|1.0|2.83|2.17|0.05|23.0|4.99|4.51|54.46|2.13|95.45|1.0|-4.25|24.0|0.0|1.0|3.44|-4.45|0.0174|3.5600000000000005e-05|0.0111|0.0|3.87e-09|1.21e-06|3.17|4.4292|560.58|935.47|279.92|261.24|427.87|0.56258|0.51802|0.1355|-0.18105|1916.0|-0.22291|3.0386|191.0|6719.0|6719.0
7f_a8|0|0|7.05012252|0|0|1.2793830309999998|-0.139912829|-0.073219554|0|0.044814815|0.0|0.00112124|10.94343485|0.00084936|0.09329746|0|-0.048917705|0.041366689|-0.091890536|-0.08790841|0.0138113419999999|-50.01741803|53.09327646|130.7330978|-0.040738044|4.471132824|55.49953831|0.880922225|-1.670259798|-29.74763659|-23.17880348|60.14140162|0.4513917389999999|438.23883319999993|-950.3309426|1854.738581|0.119077775|7.704280774|0.010262531|-433.4681077|1078.790971|446.5544107|5.839092213|0.0|0.0|1.0|3.14|3.23|0.0|23.0|5.52|5.49|61.58|4.27|101.89|1.0|-5.68|28.0|0.0|1.0|4.63|-5.5|0.00078|3.16e-06|0.00118|0.0|3.5e-09|1.31e-06|6.81|3.4810000000000003|584.99|991.61|356.17|324.68|495.55|0.7024199999999999|0.6987399999999999|0.1502|-0.14506|8.7098|-0.21998|11.6137|35.65|4.4479|4.4479
3d_a32|1|1|7.765993078999999|0|0|0.0|0.0181036519999999|-0.034290847|0|0.041161616|2.230648962|0.000655875|10.31100276|0.002004382|-0.1131110759999999|0|-0.069007775|-0.100251236|-0.06869526|-0.093187219|0.014419776|-50.45435743|62.43434632|58.01666174|-0.02867299|4.22710649|0.0|0.720540286|-1.118246623|-20.13777259|-15.52441767|45.000975700000005|0.427813496|483.4133562|-605.4522892000001|1855.167124|0.2794597139999999|6.15119195|0.0160633|-238.8142619|840.275417|421.3548777|8.697152881000001|1.0|1.0|1.0|3.34|3.11|0.24|19.0|6.97|5.07|110.94|1.94|97.86|1.0|-6.55|23.0|0.0|1.0|4.32|-5.13|9.58e-05|7.36e-06|0.00251|0.0|5.13e-08|1.75e-05|3.42|3.5105|569.29|959.11|353.18|353.18|465.41|0.7035100000000001|0.7035100000000001|0.5031|-0.14189|3.2094|-0.19671|5.1728|8.0|8.0915|8.0915
3k_a32|1|1|7.97831097|0|1|0.0|-0.001009768|-0.001250803|0|0.0381981979999999|2.256213388|0.001221534|10.31100271|0.002509816|-0.084055305|0|-0.127713677|-0.129124455|-0.0711378679999999|-0.090839907|0.0123637989999999|-51.21653025|80.0971996|68.92687468|-0.029575784|3.930238317|0.0|0.78057227|-1.271758703|-22.61349991|-16.67514938|47.07915023|0.472646737|494.8840288|-717.0314235000001|1970.06814|0.21942773|6.153598893|0.012327787|-316.3794102|918.5970998|506.658189|6.9505405620000005|1.0|1.0|1.0|3.47|3.48|0.32|19.0|7.12|5.78|110.94|2.41|105.36|1.0|-7.04|25.0|0.0|1.0|4.75|-5.61|3.3600000000000004e-05|2.47e-06|0.000904|0.0|5.86e-08|2.15e-05|3.81|3.5363|611.65|1022.89|350.6|350.6|452.36|0.70268|0.70268|0.3082|-0.14667|3.2233|-0.19988|5689.0|9.0|8.0605|8.0605
8j_a46|0|0|7.727094485|1|1|2.1279894180000003|-0.13040237|-0.008523199|2|0.043903904|0.0|0.011852046|10.96391738|0.0108603019999999|-0.204674804|2|-0.223292257|-0.074207717|-0.054707287|-0.068971544|0.008672342|-37.04976799|7.723448142|35.10521457|-0.02566383|2.5024620580000003|64.83187221|0.822112519|-1.103544698|-15.7861518|-13.78596018|34.04593326|0.427798746|502.0694817|-592.7962878|1888.679875|0.177887481|5.617748211|0.008843828|-346.061389|721.0646647000001|453.1959065|4.750680627|0.0|1.0|0.0|3.23|3.25|0.32|17.0|4.71|4.55|43.6|2.62|96.94|1.0|-4.59|24.0|0.0|1.0|3.82|-4.83|0.00878|1.47e-05|0.00497|0.0|5.46e-08|1.85e-05|3.78|4.4107|576.48|978.4|281.1|249.79|493.89|0.50703|0.70121|0.1427|-0.18531|5.2361|-0.22599|6.4463|1228.0|5.9108|5.9108
11b_a5|0|0|6.605297921|0|0|0.0|-0.2023158669999999|0.008093965|2|0.023988604|0.0|0.006121601|10.94877958|0.005685558|-0.108457009|2|-0.0497097529999999|-0.106187688|-0.07633373|-0.080664777|0.016373566|-48.42513182|55.25128526|75.80248447|-0.029332646|5.900883275|1.880682804|0.66824472|-1.290636432|-27.50997723|-17.60913884|55.65456427|0.456131351|524.5231302|-774.8021092|913.0178976|0.33175528|8.936258446|0.0228838029999999|-202.0032297|1159.458633|504.9898148|13.73773299|1.0|1.0|1.0|2.99|2.55|0.1|23.0|5.38|4.82|63.69|2.01|106.58|1.0|-4.65|27.0|0.0|1.0|3.68|-4.69|0.00853|2.04e-05|0.00767|0.0|7.109999999999997e-10|2.68e-07|3.31|4.1982|635.55|1063.35|295.32|275.55|511.28|0.61027|0.6284|0.2013|-0.17107|1.9569|-0.21291|2.8531|19.0|7.7212|7.7212
8a_a12|0|0|0.0|1|1|0.0|0.082323047|-0.052287869|3|0.0420317459999999|0.0|-0.001510006|10.95472846|0.000249868|-0.3422915179999999|2|-0.1261547959999999|-0.146966854|-0.05926895|-0.093050281|0.010336879|-48.195997|46.32568673|55.59930083|-0.033836466|2.773166902|0.0|0.791430726|-1.4888045019999998|-15.90061008|-17.52581709|36.0527909|0.46777503|462.3571879|-771.1359521|2093.2274030000003|0.208569274|5.113243051|0.014012546|-301.89687089999995|974.3568539|464.1781753|7.257889351|1.0|1.0|1.0|4.06|3.06|0.15|18.0|3.87|2.5|50.17|2.89|105.24|1.0|-3.9|25.0|0.0|1.0|3.1|-4.21|0.0408|6.19e-05|0.0203|0.0|1.28e-08|4.2e-06|3.41|3.9091|556.3|952.71|317.17|317.17|424.14|0.6309100000000001|0.6309100000000001|0.2486|-0.15696|3.6588|-0.2194199999999999|5.4032|199.0|6.7011|6.7011
4e_a46|0|0|7.825245291|1|1|2.12386814|0.1369980459999999|-0.370202917|2|0.041636905|0.0|-0.001404912|10.31928077|0.002688298|-0.135489528|2|0.075271624|-0.076733489|-0.0835371459999999|-0.084780904|0.010671173|-64.33855433|105.0139519|186.9007941|-0.030951758|6.145520557|20.27041189|0.7951078540000001|-1.949960781|-48.10898007|-23.48867857|71.49283399|0.4753010039999999|571.9794684|-1479.78675|3129.575458|0.204892146|7.906917146|0.0125621839999999|-447.9030518999999|1861.114491|942.2127953|9.533193534|0.0|1.0|2.0|4.5|2.68|0.27|23.0|3.05|5.93|124.17|2.06|137.28|1.0|-6.08|35.0|1.0|0.0|3.5|-5.41|0.000405|3.92e-06|0.00191|0.0|1.56e-09|7.64e-07|8.03|4.1773|757.1|1343.97|296.81|292.1|655.69|0.5745600000000001|0.56481|0.3109|-0.17112|1.9941|-0.21005|3.2466|154.0|6.8125|6.8125
8_a10|0|0|7.535296702|1|1|2.071128354|-0.075368755|-0.012055162|2|0.035828092|1.546251312|0.0087730469999999|10.92578782|0.009056935|-0.000504277|2|-0.015871527|-0.167376069|-0.059655303|-0.086233061|0.015758182|-47.16908772|32.98071169999999|68.45976606|-0.029917593|4.714910465|9.35593124|0.722649449|-1.465962037|-17.849103399999997|-16.36478554|41.25082928|0.431797417|478.5356341|-801.8744912000001|1899.542278|0.277350551|6.112185271|0.017582236|-243.5764486|1109.631361|583.7217118|9.617402178|0.0|1.0|0.0|3.42|3.27|0.22|21.0|4.46|4.2|69.9|2.46|111.36|1.0|-4.52|29.0|0.0|1.0|3.55|-4.62|0.0117|2.4100000000000003e-05|0.00926|0.0|2.49e-08|9.59e-06|4.58|3684.0|594.63|1047.58|336.55|264.0|416.69|0.41583|0.68815|0.0916|-0.15556|1.2052|-0.21789|1.5482|526.0|6279.0|6279.0
31_a47|1|1|6.842683282|0|0|1.441825189|-0.075563891|-0.171198936|2|0.042906977|1.198626524|-0.007525849|10.9497221|-0.006265667|-0.188419195|2|-0.1978980839999999|0.001622323|-0.10715233|-0.1056956209999999|0.021401336|-65.56344002|355.5321928|188.5600536|-0.037580665|8.234748813|81.01707367|0.70664003|-1.691129939|-41.22978713|-23.31144534|79.74238158|0.4741051329999999|431.7441681|-1049.01504|1322.82831|0.29335997|8.214180216|0.024209265|-256.3593656|1484.511202|513.2159236|15.01710904|1.0|1.0|2.0|3.18|2.38|0.1|21.0|3.23|4.24|98.72|2.0|109.21|1.0|-4.59|29.0|0.0|1.0|2.94|-4.39|0.0105|4.03e-05|0.0166|0.0|2.42e-08|9.95e-06|4.2|3.6369|642.11|1079.4|340.91|311.96|508.69|0.68276|0.69894|83.0|-0.15143|6.4248|-0.20463|8.6244|16.0|7.8|7.8
12aa_a36|0|0|7.412764017000001|2|2|0.0|0.033952382|-0.135770278|2|0.042560386|0.0|-0.006653538|10.95446449|-0.004569485|0.0620143779999999|1|0.156337925|-0.023185884|-0.1066659309999999|-0.117270578|0.023617545|-80.19356964|132.3194611|212.7097172|-0.04126187|11.04423694|109.0001157|0.731335741|-2.228140982|-49.88002793|-28.21625599|89.09222754|0.44829258|471.12395210000005|-1523.677823|2418.848273|0.2686642589999999|8.05947774|0.023386634|-316.3903377|2083.417693|689.2886595|15.99256772|0.0|0.0|3.0|4.83|0.0|0.13|17.0|1.92|0.98|112.29|1.28|131.85|1.0|-3.52|32.0|0.0|0.0|1.15|-3.45|129.0|0.000359|152.0|0.0|7.19e-07|0.000305|3.88|3.8899|701.99|1183.76|318.73|318.73|520.19|0.6931|0.6931|0.4446|-0.15718|3.5904|-0.20829|4.7433|9.0|8.0458|8.0458
12ad_a36|0|0|7.412764017000001|2|2|0.0|-0.040810025|-0.073048351|2|0.040787037|0.0|-0.001148437|10.95445455|0.000906224|0.077659878|1|0.1563642469999999|0.018207862|-0.082404548|-0.107772644|0.030769062|-76.30379737|94.12528108|169.7321223|-0.0365657189999999|15.4237324|81.68309557|0.656407461|-2.047680239|-41.30726219|-25.88878839|80.12771975|0.477102332|538.2749789|-1449.77215|2474.175727|0.343592539|8.770308295|0.028968808|-221.4751857|2208.646667|735.3783268|20.51012207|0.0|0.0|2.0|4.9|0.0|0.17|17.0|2.7|1.67|95.5|1.89|135.03|1.0|-4.18|33.0|0.0|0.0|1.76|-4.08|0.0289|8.36e-05|0.0367|0.0|2.42e-07|0.000106|4.5|3.8512|737.53|1236.64|321.93|216.26|588.2|0.27316|0.67215|0.2532|-0.15638|5.3349|-0.21044|6.8996|17.0|7.7696|7.7696
8_a47|0|0|7.252053952000001|0|1|0.0|0.003732288|-0.099564745|2|0.0363475179999999|1.335354131|-0.008756|10.93671024|-0.007648516|-0.177626636|2|-0.035681436|-0.223459904|-0.075955381|-0.091482011|0.008687692|-53.11155658|90.32612351|87.2263982|-0.035797309|2.928269795|0.0|0.819702033|-1.646676195|-25.60148752|-20.78278301|49.14108595|0.414302597|493.3419136|-956.0080185|2217.264922|0.180297967|6.492934319|0.012935553|-371.2177396|1166.287236|559.4973856|7.509972037000001|1.0|1.0|2.0|3.02|3.21|0.13|22.0|5.67|6.77|58.04|3.9|113.97|1.0|-6.59|29.0|1.0|1.0|5.03|-6.19|0.000104|6.490000000000001e-07|0.000263|0.0|5.62e-10|2.28e-07|4.91|3.6696|621.06|1071.62|337.87|337.87|433.38|0.6877800000000001|0.6877800000000001|0.2249|-0.15357|3585.0|-0.2085199999999999|4.6281|0.05|7.3|7.3
8g_a12|1|1|6.580639137|1|1|0.0|0.10205033|-0.029907264|2|0.038347953|1.714060666|0.005898773|10.95472263|0.005405355|-0.068810076|1|-0.04981165|-0.070405398|-0.076856227|-0.1045061519999999|0.008910823|-57.6443411|84.95000993|78.53214058|-0.042752517|2.7111119089999995|0.0|0.90166696|-1.881110729|-23.38345638|-23.58177591|47.30807670000001|0.463772637|473.055878|-1037.59814|1356.883205|0.09833304|6.882798206|0.007890315|-443.109365|1150.7554189999998|480.0590283|4.352203029|1.0|1.0|2.0|4.07|2.51|0.1|21.0|3.31|2.07|78.85|2.89|109.93|1.0|-4.38|27.0|0.0|0.0|2.77|-4.34|0.0146|4.61e-05|0.0163|0.0|9.98e-09|3.53e-06|3.68|3731.0|590.93|989.66|332.31|294.8|418.41|462.0|0.55027|0.1601|-0.1520099999999999|2.9986|-0.21633|4.2131|3715.0|5.43|5.43
20b_a10|0|0|7.535296702|1|1|2.103422978|0.048567614|-0.073703704|2|0.035818182|1.854149459|0.001965496|10.92966143|0.002637529|-0.049452599|2|0.052265135|-0.022843761|-0.094975935|-0.088479815|0.013038163|-56.53849503|81.39248686|158.09355980000004|-0.033783202|5.323735696|91.02309592|0.7616213270000001|-1.85807612|-38.78052212|-21.58742537|69.02087825|0.454087415|480.905232|-1187.308396|2257.777328|0.238378673|7.554743755|0.0171045989999999|-334.3514234|1558.922202|769.1246171|10.92981783|1.0|1.0|1.0|3.54|3.15|0.11|27.0|4.23|5.0|95.92|2.41|129.73|1.0|-5.22|34.0|0.0|1.0|3.66|-5.09|0.00271|8.13e-06|0.00364|0.0|1.1699999999999999e-09|5.26e-07|4.88|3.9013|687.84|1218.74|317.8|208.89|482.93|0.3246|669.0|0.1382|-0.16388|5725.0|-0.2217199999999999|7.7954|1.1|5.9586|5.9586
47s_a18|0|0|7.03438793|1|1|0.0|0.026229332|-0.045792331|0|0.035632184|0.0|0.002573931|10.94702059|0.003686393|-0.040169986|0|0.0109557919999999|-0.0540701129999999|-0.070258863|-0.08106112|0.008446541|-61.36410696|10.92659868|117.0051929|-0.030108416|4.840414512|51.05656345|0.820470855|-2.107589125|-40.26287221|-22.79238258|59.58080589|0.4740142|640.0051571|-1595.466781|1529.863965|0.179529145|9.811856136|0.010481057|-485.1995077|1944.574596|1093.725912|7.934268528|1.0|1.0|2.0|4.41|0.0|0.3|18.0|4.06|3.93|76.5|3.33|149.34|1.0|-5.95|36.0|0.0|0.0|3.19|-5.45|0.000539|3.53e-06|0.0017|0.0|3.8199999999999997e-10|1.84e-07|8.41|3218.0|809.4|1435.42|385.29|385.29|736.36|0.6926800000000001|0.6926800000000001|0.5203|-0.13195|2.3134|-0.18109|2.9991|616.0|6.2104|6.2104
16_a15|0|0|0.0|0|0|0.0|0.072882981|-0.463771194|2|0.035555556|0.0|-0.009769916|10.31928197|-0.00379317|-0.006331105|2|0.080837546|-0.018331526|-0.08870471|-0.101500719|0.0070920509999999|-69.38556779999999|53.93878231|188.9479321|-0.039472502|3.31414791|17.68542055|0.868460507|-2.131515106|-41.45211893|-26.98327637|65.48636021|0.419910645|494.6488764|-1457.096924|3014.308422|0.131539493|6.798937229|0.009783192|-503.7568532|1677.792959|728.353441|6.687758643|1.0|1.0|2.0|3.59|2.93|0.08|24.0|3.37|6.02|115.58|1.72|124.45|1.0|-6.0|32.0|1.0|1.0|3.59|-5.21|0.000442|6.14e-06|0.00274|0.0|6.1e-10|2.72e-07|8.26|4.1295|716.79|1229.58|300.24|297.1|600.98|0.6541100000000001|0.66615|0.1409|-0.16871|8.0361|-0.20953|11.7447|21.0|7.6778|7.6778
6_a15|0|0|0.0|0|0|0.0|-0.199979249|-0.048804012|1|0.042926829|0.0|0.001080419|10.95880677|0.003942615|0.153430865|1|0.0371776429999999|-0.015484797|-0.07051817|-0.123000073|0.02948637|-71.76572566|105.4415725|82.0880213|-0.0307500179999999|10.03794313|55.65697829|0.581974721|-1.599000943|-24.00625743|-17.94143141|58.34873264|0.3902945579999999|501.3728188|-932.9544335|1971.005637|0.4180252789999999|6.110075236|0.029449813|-95.65807914|1603.08412|592.4420375|17.18281248|1.0|1.0|1.0|3.29|4.03|0.23|18.0|4.43|5.26|61.84|2.18|109.7|1.0|-5.66|28.0|0.0|1.0|4.11|-5.14|0.000823|7.32e-06|0.00278|0.0|1.13e-08|4.3e-06|3.94|3.7696|612.22|1092.02|328.9|285.52|545.21|0.65191|0.70554|0.0113|-0.15714|1.3789|-0.18133|1.9421|35.0|7.4559|7.4559
