molecula|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|SaasN|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|MATS1c|n6aHRing|GATS1are|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|E solv. Water  (Hartree)|pIC50|pIC50
18_a10|0|0.0|0.0|7.78113851|2|2.142254323|5.733341277|2|0.035770975|2.026949641|-0.1859075939999999|0.009941402|-0.052165302|-0.0280813039999999|1|0.010573165|-0.220292492|2|0.7155022459999999|0.6886547670000001|1|0.885552955|-0.0575419659999999|-0.076052353|0.656664457|0.019095409|-36.52271591|-48.27152552|40.99617452|0.114447045|72.64119073|-0.024889861|7.692822451|123.3621791|-1.368942347|-23.18149476|-15.79795381|48.64284759|0.4670293179999999|2788.499133|562.0732377|2137.914113|0.358384456|7.204851347999999|13.51828833|0.020666062|1354.218219|713.2632062000001|0.0|1.0|0.0|4.07|21.0|-7.88|62.06|1.0|0.0|119.81|0.0|1.0|5.0|-4.48|412.48|1.0|3.67|1.7100000000000002e-05|0.00705|0.0|1.32e-08|5.44e-06|5.7687|3.7977|-1336.433782|-1336.404041|687.19|1181.5|326.47|0.2962|504.61|0.37729|0.6866300000000001|-1336.126835|4.7596|0.02974086|6.8861|6.8861
6d_a40|0|0.0|0.0|8.421342866|1|1.695192271|6.401917197|0|0.039160494|0.683786612|-0.722057579|-0.005066797|0.086704068|-0.205140551|2|-0.00448098|-0.624951805|0|0.6224555620000001|0.604211552|1|0.663670372|-0.115007564|-0.119563634|0.372705643|0.017359149|-73.59650182|-76.51205671|192.5638526|0.336329628|215.22657540000003|-0.050049893|7.108696385|38.04267542|-2.15214542|-47.09642482|-32.02830281|84.70509846|0.428134701|3063.227702|424.7009165|3212.360755|0.13994759|6.908972922999999|12.08146906|0.01400787|1601.317552|555.2010623|1.0|0.0|1.0|3.98|14.0|-4.31|173.43|2.0|2.0|120.09|1.0|2.0|5.0|-7.21|460.52|1.0|3.43|7.1e-06|0.00327|0.0|4.9e-05|0.0226|2.9559|2.9559|-2470.82949|-2470.793925|656.5|1111.69|419.45|0.3518|511.88|0.6624800000000001|0.6624800000000001|-2470.62267|7.8884|0.03556489|8.9208|8.9208
8_a20 (IN-1130)|0|3.443195704|0.0|6.842683282|0|0.0|4.727387819|2|0.0396875|1.622562232|-0.528090969|-0.006620594|-0.019554464|-0.0574882679999999|1|-0.004654742|-0.573278819|2|0.811128636|0.7741509329999999|1|0.7274271309999999|-0.09623672|-0.097790028|0.354945501|0.0158089389999999|-63.72828772|-64.75689362|336.574332|0.272572869|180.4986934|-0.035730972|6.93243166|89.35267123|-1.858010535|-42.20109173|-23.66117267|74.19702161|0.4824986429999999|2849.395895|481.70475260000006|1829.419484|0.251893628|8.005662608|15.46983888|0.018957805|1644.660472|684.5377542|1.0|1.0|2.0|3.49|27.0|-9.63|110.44|1.0|0.0|122.86|0.0|1.0|5.0|-4.85|420.47|1.0|3.14|2.82e-05|0.0119|0.0|2.34e-10|9.86e-08|4.9797|3.2329|-1368.412748|-1368.372708|696.06|1192.01|383.5|0.3782|517.94|0.4377|0.7007399999999999|-1368.118751|3803.0|0.04004011|7.4437|7.4437
13b_a50|1|0.0|0.0|7.934155233999999|2|4.253030728|5.82008293|2|0.032833333|2.117002752|-0.263615417|0.010435712|-0.042022102|-0.054716607|2|0.011379776|-0.319215353|1|0.749187803|0.71935296|1|0.906164013|-0.051509874|-0.080785633|0.435064196|0.019899348|-36.81915624|-57.74541064|104.0753113|0.093835987|67.07377798|-0.026928544|10.16729727|150.45293569999998|-1.696498291|-26.31826007|-19.24847021|51.04317051|0.4321103879999999|3036.874979|647.7242444|2147.355856|0.299589696|9.514897025|16.75483549|0.017277404|1731.347493|900.2031356000001|1.0|1.0|0.0|4.78|20.0|-7.23|66.99|2.0|0.0|133.36|0.0|1.0|7.0|-5.02|455.55|0.0|3.99|7.92e-06|0.00361|0.0|5.87e-08|2.68e-05|4.2315|4.1161|-1470.401544|-1470.3699789999998|780.4|1339.39|301.22|0.1589|617.26|0.65332|0.63872|-1470.039226|5.5271|0.03156473|5.7375|5.7375
25b_a34|0|0.0|0.0|7.412764017000001|1|1.94553288|5.351858133|1|0.04037037|0.0|-0.861190687|-0.00378755|-0.112970844|-0.061390533|1|-0.000223677|-0.623853334|1|0.832166825|0.787858064|0|0.656573108|-0.1030760719999999|-0.137924163|0.5020264870000001|0.030138301|-64.37123451|-86.13394472|165.2408865|0.343426892|214.470853|-0.042438204|11.75402804|49.2835599|-2.206786613|-40.19997818|-26.50275222|83.19266998|0.419904835|2611.55928|410.0313565|2671.608537|0.23725451|6.383564979|11.00434095|0.019067452|1806.819095|595.8522372|0.0|1.0|2.0|3.53|17.0|-6.42|90.3|1.0|0.0|108.21|0.0|1.0|7.0|-3.82|393.44|0.0|2.58|0.000202|0.0796|0.0|3.8100000000000004e-07|0.00015|4.2253|4.2253|-1313.388114|-1313.361559|668.48|1136.16|293.43|0.2259|562.84|0.6925600000000001|0.6925600000000001|-1313.132261|7.0586|0.02655501|5.6819|5.6819
7_a1|0|0.0|0.0|7.860570786|2|2.307091837|5.777652323|1|0.035718954|0.0|-0.421687222|0.0021597079999999|-0.07233584|-0.024096172|1|0.004950534|-0.441054548|1|0.7795049279999999|0.729621031|0|0.710959153|-0.083362936|-0.098295453|0.289201649|0.035937867|-40.16416679|-47.35863598|111.9204437|0.289040847|139.2595474|-0.031040669|8.342261787|404.7836105|-1.179545431|-19.35104936|-14.95535873|57.47898976|0.452829665|2150.215999|342.53930230000003|1466.924404|0.396617144|5.07667644|9.278054953|0.029820838|941.8624118|351.4191817|0.0|1.0|0.0|3.09|17.0|-5.64|49.17|0.0|0.0|85.88|0.0|2.0|2.0|-3.16|305.33|1.0|2.72|0.000195|0.0595|0.0|2.29e-06|0.000698|4.0504|4.0504|-1009.509475|-1009.48087|515.2|864.85|306.1|0.2961|365.53|0.69902|0.69902|-1009.350293|4575.0|0.02860499|6.3372|6.3372
15_a3|0|0.0|0.0|6.823286122000001|1|0.0|4.727387819|3|0.045993266|1.809035179|-0.289938297|-0.006419472|0.126641951|0.021805556|0|-0.004459728|-0.505519936|3|0.968837995|0.911346861|1|0.7789088340000001|-0.092342351|-0.107619999|0.451058529|0.007901554|-47.26593592|-55.08588323|315.5421792|0.221091166|113.1667185|-0.037667|2.070175472|0.0|-1.50667999|-24.19332693|-19.28005913|51.31038923|0.461565365|2116.88728|398.6887321|1433.713715|0.149672503|5.371119692000001|9.975434973|0.010200078|906.9474625|402.781061|1.0|1.0|1.0|4.12|16.0|-5.78|89.99|0.0|0.0|94.29|0.0|2.0|2.0|-2.77|321.4|0.0|1.2|0.000951|306.0|0.0|1.66e-06|0.000535|6.0077|3.7072|-1328.688126|-1328.665275|553.81|916.07|334.44|0.4107|398.12|0.2843199999999999|0.67902|-1328.531138|1.9539|0.0228507|7.6021|7.6021
9a_a31|0|3.348289714|0.0|7.765993078999999|1|0.0|5.733341277|0|0.036891534|0.0|-0.723734943|-0.006189303|0.03406986|-0.0007638889999999|2|-0.0033853629999999|-0.542342338|0|0.8058046320000001|0.76226755|0|0.691768132|-0.100906991|-0.122626525|0.235442032|0.033245595|-64.75697831|-78.6954713|163.6011874|0.308231868|197.8075471|-0.043430228|13.69193237|95.14995868|-2.0846509230000003|-41.55773748|-27.87131275|86.0923113|0.484502446|2855.751316|443.941629|1955.13855|0.262241245|7.812278516|15.15483138|0.0239033229999999|1813.361078|597.3075924999999|1.0|1.0|2.0|3.6|22.0|-8.13|117.37|1.0|0.0|113.64|0.0|1.0|6.0|-5.62|418.47|1.0|3.47|1.7100000000000002e-05|0.00715|0.0|7.35e-09|3.07e-06|3.7892|3.7892|-1691.9526239999998|-1691.9137670000002|680.72|1145.99|327.21|0.7028|540.01|0.7028|0.7028|-1691.716118|5.0244|0.03885662|6.8239|6.8239
4n_a46|0|0.0|0.126268818|7.825245291|1|2.093595994|5.587248657999999|0|0.045335917|0.0|-0.234842682|0.004988019|-0.144852516|-0.064683066|1|0.0042595609999999|-0.369211845|0|0.741742667|0.7427183759999999|0|0.903145407|-0.103381106|-0.085838139|0.371438024|0.008424451|-56.80797266|-47.16810275|172.8490949|0.096854593|53.22165035|-0.031047837|2.543769935|0.0|-1.459248362|-31.21601103|-17.06080312|61.43721285|0.428896538|2195.786424|496.2788787|2116.313581|0.136796337|5.666371466|9.921794991|0.0077084869999999|928.9322794|525.8291956999999|1.0|1.0|1.0|3.75|17.0|-6.67|61.84|1.0|0.0|102.92|0.0|1.0|2.0|-5.43|343.42|1.0|3.9|7.95e-06|0.00273|0.0|2.14e-07|7.340000000000001e-05|5.7448|3953.0|-1090.343872|-1090.302556|578.83|1011.66|313.65|253.0|502.02|0.41625|0.7025|-1090.098769|6.2318|0.04131598|5.2845|5.2845
8f_a12|1|0.0|0.0|6.580639137|1|0.0|4.59511985|2|0.038347953|2.177023629|-0.3981937339999999|-0.002596875|0.028505422|-0.024023866|1|-0.00094279|-0.560548116|1|0.902669729|0.8409290840000001|1|0.869823177|-0.072634742|-0.098932601|0.285353468|0.013287637|-41.27611074|-56.220383|83.13642146|0.130176823|73.97552223|-0.03822396|4.290980116|0.0|-1.6818542230000002|-23.45595611|-21.72151161|48.82707007|0.460344828|2541.921472|494.2940092|1448.568734|0.161876566|7.016225129|13.00131176|0.012030968|1140.340995|524.0516742|1.0|1.0|1.0|4.09|21.0|-8.42|78.41|2.0|0.0|115.66|0.0|1.0|3.0|-5.7|369.44|1.0|3.82|5.72e-06|0.00211|0.0|3.79e-09|1.4e-06|4.1744|3.6536|-1481.146454|-1481.115891|606.97|1020.81|339.35|312.0|441.97|0.59107|0.65098|-1480.955408|0.9092|0.03056355|6.1898|6.1898
17b_a25|0|0.0|0.0|6.842683282|0|1.785120622|4.727387819|2|0.042843137|1.968416259|-0.266456625|0.005120507|-0.100018134|0.016982601|1|0.005244553|-0.366585181|2|0.653180996|0.636746066|1|0.882170399|-0.068207754|-0.079392561|0.410780725|0.015879547|-51.71860811|-60.19950116|99.61874923|0.1178296009999999|89.34443096|-0.029249891|9.129863339|87.61586206|-1.6672437880000002|-39.21569422|-22.17876359|63.75929319|0.476276266|3100.8813760000003|668.9067217|2514.295488|0.275133816|9.700133933|18.52147096|0.0175785369999999|1744.031591|832.226697|1.0|1.0|1.0|3.56|27.0|-10.04|96.49|2.0|0.0|135.78|0.0|0.0|7.0|-5.32|458.51|1.0|3.78|8.59e-06|0.00394|0.0|9.08e-11|4.16e-08|5.4236|3961.0|-1483.873254|-1483.830524|781.08|1329.35|313.02|0.4635|654.18|0.31395|0.6594800000000001|-1483.563965|3.5074|0.04272963|6.9957|6.9957
12au_a36|0|3.422314661|0.0|7.412764017000001|2|0.0|5.351858133|2|0.044036281|0.0|-0.613616984|-0.006862238|-0.023640632|-0.03802163|1|-0.001160331|-0.515924985|1|0.8183043390000001|0.750657639|0|0.698996981|-0.090166553|-0.110305773|0.284342092|0.021569487|-64.86748076|-79.35600767|102.3999102|0.301003019|216.5471227|-0.038036474|11.16356587|26.04051569|-2.206115469|-46.66686194|-27.36414058|80.38496714|0.492871181|3484.987058|502.8713191000001|2384.109036|0.283941389|8.963940512999999|17.67586495|0.023021031|2216.466823|805.2286932|0.0|1.0|3.0|5.0|17.0|-6.87|123.75|1.0|0.0|142.02|0.0|1.0|7.0|-3.85|474.54|0.0|1.18|0.0001889999999999|0.0897|0.0|1.36e-07|6.45e-05|5.1307|3.7105|-1876.207937|-1876.156196|752.27|1283.4|334.15|809.0|618.65|0.58518|0.70395|-1875.89525|6.1367|0.05174058|7.3279|7.3279
16_a31|0|3.096824452|0.0|7.758333467000001|1|0.0|5.733341277|0|0.042528736|0.0|-0.726543099|-0.017017891|-0.00795845|0.06214876|2|-0.0125582419999999|-0.60894688|0|0.951830892|0.8944757390000001|0|0.546450126|-0.142079397|-0.150315165|0.29485045|0.0374314139999999|-66.9420327|-70.82239128|130.369865|0.4535498739999999|213.694252|-0.050105055|8.309441139|467.7901274|-1.653466811|-31.54036284|-23.60746376|84.57819254|0.427771627|2071.962924|257.4650715|1212.615438|0.26919564|5.521618837|9.649327262|0.027684692|1066.012118|280.39844320000003|0.0|1.0|2.0|3.2|16.0|-4.94|114.29|0.0|0.0|80.57|0.0|2.0|2.0|-4.36|300.34|1.0|2.33|0.000254|0.0762|0.0|1.16e-05|0.00347|3.6596|3.6596|-1308.242314|-1308.202828|503.18|818.1|338.79|0.2534|369.73|0.70108|0.70108|-1308.113026|3.7419|0.03948619|7.0458|7.0458
15_a15|0|0.0|0.0|0.0|1|0.0|0.0|3|0.029814815|0.0|-0.395472407|0.001806571|0.000676845|0.0020555079999999|0|0.003766915|-0.3597407929999999|2|0.843715005|0.796300317|0|0.8972060479999999|-0.061884697|-0.091075463|0.7028760070000001|0.020649569|-41.11675625|-60.51136736|142.8140301|0.102793952|68.29723829999999|-0.031405332|9.115534766|4.306196778|-1.821509261|-27.31834743|-20.86598874|54.83651811|0.435723718|3027.719888|596.1118717|2868.890383|0.297455822|6.673906339|11.8273735|0.0202953539999999|1722.635223|830.7967967000001|1.0|0.0|1.0|4.04|24.0|-8.9|59.51|2.0|0.0|138.24|0.0|1.0|6.0|-6.32|448.52|0.0|4.64|7.970000000000001e-07|0.000357|0.0|1.27e-09|5.7e-07|3.6968|2582.0|-1450.7538470000002|-1450.725355|700.82|1265.55|480.19|0.4459|573.46|0.67524|0.70572|-1450.398033|1.6365|0.02849263|6.9626|6.9626
30_a47|1|0.0|0.0|6.842683282|0|1.435022468|4.727387819|2|0.038387534|1.192095911|-0.415191425|-0.0098410169999999|-0.008774855|0.0467853809999999|1|-0.008325552|-0.4370608039999999|2|0.6850994429999999|0.651797437|1|0.67896733|-0.108232368|-0.107296835|0.384732322|0.022747897|-64.94243028|-64.38108459|350.5257774|0.32103267|192.6285289|-0.0383202979999999|8.190002019|76.90733636|-1.609452527|-38.96726396|-22.9932445|78.59180109|0.4680850139999999|2626.927627|407.3992771|1558.731067|0.320552431|6.886726437999999|12.94704346|0.028122734|1421.325667|457.1122177|1.0|1.0|2.0|3.03|21.0|-7.24|98.72|1.0|0.0|104.25|0.0|1.0|5.0|-4.22|396.81|1.0|2.61|7.94e-05|0.0315|0.0|5.74e-08|2.28e-05|3.7159|3.7159|-1696.12008|-1696.078047|615.85|1032.35|333.66|0.3566|478.04|0.6944899999999999|0.6944899999999999|-1695.931037|2.7493|0.0420327|7.9|7.9
13b_a5|0|2.948625157|0.0|7.153833802|1|0.0|5.209486153|2|0.02468599|0.0|-0.251535058|0.0064510459999999|-0.104404004|-0.017963913|1|0.0066003869999999|-0.357011244|2|0.6700114770000001|0.653356347|0|0.831557236|-0.0694958329999999|-0.074710354|0.468748106|0.0138892369999999|-44.93506461|-48.3067033|14.41650822|0.168442764|108.9128108|-0.02636836|5.806729729|46.77748445|-1.344786367|-29.05440446|-17.04942469|53.91565742|0.455921715|2661.597781|537.6736515|1177.571784|0.345923611|8.427551282000001|15.48959317|0.021552174|1329.387016|638.8437454|0.0|1.0|1.0|2.97|23.0|-8.36|74.77|1.0|0.0|119.8|0.0|1.0|5.0|-4.24|395.46|1.0|3.26|3.75e-05|0.0148|0.0|4.36e-09|1.72e-06|4.6733|4.1793|-1276.066049|-1276.030896|672.43|1138.73|296.66|0.5528|503.93|0.32779|0.57482|-1275.806761|3.5881|0.035153|6.9586|6.9586
3_a4|0|0.0|0.0|7.535296702|1|2.147369615|5.4161004020000005|2|0.033760684|2.180369373|-0.0502208409999999|0.011825591|-0.010537082|0.050638298|1|0.011276682|-0.133874898|2|0.637819558|0.623172012|1|0.919804716|-0.052578183|-0.06572153|0.462670692|0.010568144|-25.5405205|-31.92506825|12.23442244|0.080195284|38.95587796|-0.024645574|2.493716402|40.30885999|-0.985822953|-12.40663231|-11.97190059|30.67413075|0.430553837|2159.04913|446.8068266|1602.411021|0.280312336|4.832514477|8.486341272999999|0.015358792|665.3942366|409.0289917|1.0|1.0|0.0|2.99|21.0|-7.19|43.6|0.0|0.0|95.12|0.0|1.0|2.0|-3.7|312.37|1.0|3.31|5.520000000000001e-05|0.0173|0.0|6.49e-08|2.03e-05|4.9088|4.0639|-990.6395508|-990.6149055|535.44|905.23|305.09|0.1415|350.36|0.58445|0.58615|-990.467184|2681.0|0.024645265|6983.0|6983.0
12x_a30|0|0.0|0.0|7.412764017000001|2|0.0|5.351858133|2|0.043383838|0.0|-0.3545061539999999|0.00604028|0.027312213|-0.1066694919999999|1|0.006346396|-0.458718546|1|0.842068099|0.803183654|0|0.848844277|-0.071909912|-0.091725339|0.398925866|0.014757946|-47.48669555|-60.57208434|74.51844582|0.151155723|99.81775209|-0.035022402|6.435648079|0.0|-1.926232129|-31.35848986|-23.12752311|57.2323071|0.4490846539999999|2845.417984|560.5459455|2374.777496|0.175325029|7.794822643|14.14885734|0.012044556|1542.442557|754.3941655|1.0|1.0|1.0|4.86|17.0|-7.38|81.65|2.0|0.0|137.21|0.0|1.0|5.0|-6.04|426.54|0.0|3.19|3.48e-06|0.00148|0.0|4.12e-08|1.76e-05|3.4831|3.4831|-1654.40976|-1654.3784|703.75|1211.79|355.95|0.1517|558.65|0.68589|0.68589|-1654.1207|4.3702|0.03136007|7.6556|7.6556
GW6604_a52|0|2.944144148|0.0|6.605297921|0|0.0|4.59511985|2|0.021346801|0.0|-0.085995143|0.007746755|-0.118272803|-0.028376521|1|0.0070554269999999|-0.201462112|2|0.709088617|0.689009112|0|0.87346455|-0.071850787|-0.072069252|0.38374044|0.009021088|-35.51891876|-35.62691523|157.2481263|0.12653545|62.55188751|-0.029217264|2.204526664|0.2386028039999999|-1.081038779|-17.55852148|-14.44334401|39.97842884|0.4597869779999999|2044.612273|431.7909048|799.8313017999999|0.26470494|6.2973559020000005|11.6571716|0.01768964|726.7881391|359.1060668|1.0|1.0|1.0|2.68|23.0|-8.03|54.46|0.0|0.0|90.49|0.0|1.0|3.0|-3.87|298.34|1.0|3.08|6.929999999999999e-05|0.0207|0.0|9.31e-09|2.78e-06|||||||||||||||6.9706|6.9706
5_a4|0|0.0|0.0|7.535296702|1|2.166832955|5.4161004020000005|2|0.035994832|2.189593648|-0.0607990979999999|0.011630756|-0.050389825|-0.134215501|1|0.0111310589999999|-0.164263889|2|0.655087104|0.650346601|1|0.943148502|-0.050732198|-0.0681917309999999|0.431132276|0.008047242|-27.26045038|-36.64215945|13.96974087|0.056851498|30.54859623|-0.025201292|2.323516519|46.53110402|-1.159259431|-14.64813624|-13.54166762|31.58455727|0.413773331|2282.291204|506.7916175|1896.178084|0.192648413|5.758733969|9.823391314|0.009538616|771.5556899000001|518.5792364|1.0|1.0|0.0|3.27|21.0|-7.96|43.6|1.0|0.0|104.89|0.0|1.0|3.0|-4.57|340.42|1.0|3.89|1.4499999999999998e-05|0.0049299999999999|0.0|1.09e-08|3.71e-06|4.8582|4.0239|-1069.27374|-1069.251223|595.55|1013.0|308.12|0.1106|421.24|0.60407|0.6019899999999999|-1069.051141|2.7859|0.02251645|7.1487|7.1487
11a_a31|0|2.856083711|0.0|7.773594467000001|1|0.0|5.733341277|0|0.044949495|0.0|-0.8792402579999999|-0.022093578|-0.1217573119999999|-0.019865299|2|-0.017433557|-0.563537536|0|0.861302755|0.819138461|0|0.486754956|-0.151872243|-0.161027639|0.271818874|0.041435152|-76.64827023|-81.26889906|258.8577775|0.513245044|259.0291941|-0.056833284|10.55399384|71.03772901|-1.932331673|-38.68354874|-28.68314085|97.560141|0.451795285|2288.9694010000003|245.6599349|1769.346573|0.264745055|5.791411901|10.5643234|0.031626337|1326.379096|302.14325319999995|0.0|0.0|2.0|3.26|16.0|-4.65|125.57|0.0|0.0|83.12|0.0|2.0|3.0|-4.81|329.33|1.0|2.42|0.000161|0.0531|0.0|2.22e-05|0.00731|3.8042|3.8042|-1441.452616|-1441.411622|529.63|860.74|325.92|0.2797|407.76|0.69222|0.69222|-1441.327731|6.4691|0.04099365|6.7212|6.7212
11b_a31|0|3.248213341|0.0|7.765993078999999|1|0.0|5.733341277|0|0.043380952|0.0|-0.838727032|-0.014385937|-0.1488994619999999|-0.046362952|2|-0.010716217|-0.564706551|0|0.833717183|0.7943850720000001|0|0.545458754|-0.143839236|-0.148709304|0.26165445|0.037758271|-80.0942166|-82.80602396|286.7721447|0.454541246|253.1028809|-0.044612791|11.70737909|87.78853803|-1.784511651|-44.59898223|-24.84180719|101.1192111|0.473305522|2410.572158|303.7286124|1756.711832|0.330276165|6.83089364|12.96936635|0.0314298879999999|1483.70453|397.3137532|1.0|1.0|2.0|3.41|16.0|-5.45|125.57|1.0|0.0|92.51|0.0|2.0|5.0|-4.74|357.38|1.0|2.69|0.000178|0.0637|0.0|3.59e-06|0.00128|3.8437|3.8437|-1520.085181|-1520.0430279999998|589.56|969.71|322.57|0.2634|479.66|0.70073|0.70073|-1519.909742|3.2104|0.04215313|6.2757|6.2757
4c_a46|0|0.0|0.139403726|7.825245291|1|2.137504882|5.587248657999999|1|0.0440307329999999|0.0|-0.300069396|0.010177371|-0.051150771|-0.068256579|1|0.010040825|-0.421467037|1|0.649753668|0.65145414|0|0.890777395|-0.063644365|-0.087503927|0.305199509|0.013924723|-40.22007179|-55.2981278|35.22734468|0.109222605|69.02325225|-0.029688832|5.56099297|53.13410852|-1.662574604|-25.41708422|-18.76186479|49.01980408|0.450883931|2455.604167|562.9269925|2487.942529|0.159246215|7.172412106|13.06174141|0.008510983|1249.669579|696.2528933|1.0|1.0|0.0|4.09|17.0|-7.62|57.01|2.0|0.0|115.03|0.0|1.0|5.0|-5.55|389.49|0.0|4.44|5.3e-06|0.00207|0.0|2.39e-08|9.32e-06|5.4579|4.1026|-1245.4159619999998|-1245.392965|683.75|1176.07|302.21|0.2296|617.56|0.42391|0.6986600000000001|-1245.114575|4.1039|0.02299741|5.6972|5.6972
3f_a32|1|3.553167045|0.0|7.773594467000001|0|0.0|5.733341277|0|0.042380952|2.227330929|-0.275173181|0.001276735|-0.113189563|-0.110286539|3|0.002565215|-0.5487283829999999|0|0.833981748|0.786074011|1|0.874026684|-0.073433055|-0.097374443|0.3217719189999999|0.011897886|-41.40131823|-54.8993954|47.97543149|0.125973316|71.02334697|-0.030139709|3.78194259|0.0|-1.265867765|-23.34192893|-16.99267001|48.1093075|0.435176082|2273.466801|492.7734095|2130.756016|0.21080172|6.153728636|10.89495051|0.011659458|904.3255145|475.3634141|1.0|1.0|1.0|3.9|19.0|-7.31|110.94|2.0|0.0|102.66|0.0|1.0|4.0|-6.89|354.49|1.0|4.63|3.96e-06|0.0014|0.0|4.89e-08|1.73e-05|3.5569|3.5569|-1712.0610190000002|-1712.034952|604.9|1006.92|348.58|293.0|488.74|0.70255|0.70255|-1711.863611|3.4678|0.02606687|8.0458|8.0458
12v_a30|0|0.0|0.0|7.412764017000001|2|0.0|5.351858133|2|0.04625323|0.0|-0.369659818|0.002431329|0.020607357|-0.04950715|1|0.001805829|-0.471153275|1|0.8149999040000001|0.711738503|0|0.8501212029999999|-0.077138874|-0.0971402169999999|0.404950755|0.015823709|-52.18846092|-65.72041011|82.09302037|0.1498787969999999|101.4008026|-0.037666615|7.242869835|0.0|-1.845664126|-35.30820865|-25.48342433|62.89402328|0.478535287|3001.758432|575.1512171|2483.120571|0.193930933|8.114588039|15.56114504|0.014801518|1549.107692|685.6665849999999|1.0|1.0|1.0|4.62|17.0|-7.8|81.65|2.0|0.0|137.3|0.0|1.0|5.0|-6.58|467.37|1.0|3.59|9.14e-07|0.0004269999999999|0.0|1.58e-08|7.39e-06|3.5507|3.5507|-2494.963646|-2494.92869|715.58|1209.1|349.18|0.1601|573.82|0.68405|0.68405|-2494.739831|2.9171|0.03495552|7.6596|7.6596
12am_a36|0|3.340519946|-4.723487246|7.412764017000001|2|0.0|5.351858133|2|0.044036281|0.0|-0.921315581|-0.011700732|-0.050505733|-0.037654321|1|-0.007897954|-0.6080522279999999|1|0.647732719|0.624142499|0|0.814986544|-0.091472759|-0.118101664|0.305015372|0.017590648|-63.19394154|-81.59051640000001|128.69607109999998|0.185013456|127.81651770000002|-0.045928425|8.395550408|1.038361162|-2.480134939|-43.65752487|-31.72964526|75.34643812|0.484558903|3230.6292780000003|563.0333297999999|2603.072527|0.211665165|8.772646622|17.01968794|0.020179019|2173.44302|672.4630346|1.0|1.0|2.0|4.81|17.0|-7.14|78.43|2.0|0.0|130.43|0.0|1.0|7.0|-5.2|465.43|0.0|2.65|8.6e-06|4.0|0.0|7.24e-08|3.37e-05|5.2317|3.8606|-1645.205296|-1645.169789|714.21|1206.77|321.15|0.4894|562.14|0.40752|0.6805100000000001|-1644.952145|5.9258|0.03550681|7.2218|7.2218
12s_a36|0|3.486136149|0.0|7.412764017000001|2|0.0|5.351858133|2|0.042804233|0.0|-0.4023692|0.002951176|0.0056370119999999|-0.050363149|1|0.003962098|-0.434472457|1|0.90414347|0.856274847|0|0.8303378090000001|-0.07216709|-0.1000534719999999|0.4314309979999999|0.019457471|-46.58030248|-64.57958827|110.6090028|0.169662191|109.5085883|-0.035868226|8.106112169|10.23927133|-1.901015959|-30.06529118|-23.15117315|59.13914165|0.4604765839999999|2710.355028|535.942162|2294.468358|0.245801617|7.545963801|13.98635088|0.018222417|1626.909053|662.0530478999999|1.0|1.0|2.0|4.85|17.0|-6.97|69.2|1.0|0.0|128.72|0.0|1.0|5.0|-4.16|395.46|0.0|2.14|5.05e-05|0.02|0.0|1.08e-07|4.270000000000001e-05|3.8751|3.7604|-1272.270833|-1272.236664|683.24|1150.67|329.71|0.4501|523.72|0.6843600000000001|0.6928|-1272.00109|6.6068|0.03416928|8.0458|8.0458
