molecula|SddssS|n9FaRing|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA5|PBF|PNSA3|RNCS|FNSA4|WNSA5|WPSA3|FNSA1|WNSA3|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|PPSA5|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
16_a3|0.0|0|6.823286122000001|0|0.605020428|0.183636734|-0.010031024|-0.186717242|2|0.027762972|-0.371147877|-0.010377537|-0.018884246|1|1|0.069124437|0.0032314229999999|0.008045619|-0.614173961|0.659478546|0.767641592|-0.142670655|-0.031683873|0.640070307|0.6974791290000001|-0.100138414|0.252612735|-53.7971544|248.6415425|-0.041233465|-24.42909382|2.977102266|0.8296818009999999|-26.57128935|56.56724056|0.484889078|2184.788331|344.4962834|1290.305313|-10.05903863|5.780331402000001|11.22152755|0.941329444|4733.033232|84.12292796|-342.00731349999995|24.54661368|-325.670405|7.107249553|1.0|1.0|1.0|1.0|3.13|21.0|4.74|92.93|2.26|0.0|90.44|0.0|2.0|-4.98|23.0|4.0|-5.89|322.36|0.0|3.5|-4.49|1.05e-05|3.2200000000000003e-05|0.0104|3.35|0.0|2.25e-05|3.2208|-1371.388717|856.09|0.3866|368.22|0.6944100000000001|-1371.250459|0.3866|2.8688|0.02847445|-1371.297964|42.0|7.3768
12q_a36|0.0|0|7.412764017000001|2|1.29701394|-0.0543475329999999|-0.00761082|-0.043678703|2|0.068040097|-0.410984299|0.0005016269999999|-0.0433009009999999|1|1|0.1161527719999999|-0.103922055|-0.177407665|-0.441747876|0.8941919290000001|0.828371596|-0.017640538|-0.074349074|0.8065052890000001|0.82911927|-0.1060430969999999|0.324924033|-49.18227989|82.68142965|-0.038175515|-44.31949385|7.758093617|0.768692389|-31.79544084|80.15866795|0.486620426|2786.514757|536.0103834|2380.245597|-15.95501778|7.546533709|14.69971555|0.947876484|6040.52496|149.536123|-797.7508892000001|32.10617123|-347.4093916|11.60375275|0.0|1.0|0.0|2.0|4.74|17.0|3.35|69.2|2.51|0.0|128.76|0.0|5.0|-4.44|30.0|4.0|-6.49|415.88|0.0|2.34|-4.59|3.64e-05|2.55e-05|0.0106|3.31|0.0|2.77e-05|3.8653|-1692.544456|1148.35|0.4239|531.58|0.39919|-1692.3116350000005|0.3419|4.6718|0.03415678|-1692.370918|6.0|8.2218
8b_a12|0.0|0|0.0|1|1.283836078|0.190292199|-0.012630509|-0.1676879319999999|2|0.028584223|-0.618894925|-0.010117477|-0.1090955359999999|0|0|0.047425677|0.003898807|0.006468729|-0.659952678|0.89481633|0.7407532059999999|-0.010950243|-0.183648492|0.856390139|0.740926309|-0.116554734|0.4384536329999999|-60.97837482|319.0086845|-0.045608374|-39.02494133|3.769098814|0.888936354|-35.28434152|72.85978933|0.480938153|2388.888334|428.7273481000001|1437.536303|-15.27062922|6.373278096|12.27845608|0.926552694|5217.318476|64.26553043|-702.4489440000001|29.68794201|-450.1059006|5.416912474|1.0|1.0|1.0|2.0|4.11|18.0|3.11|80.37|2.23|0.0|110.58|0.0|4.0|-4.1|27.0|4.0|-6.51|355.39|0.0|2.51|-4.01|7.890000000000001e-05|9.74e-05|0.0346|2.76|0.0|1.26e-05|3.7446|-1159.405202|1020.47|0.3179|460.08|0.53425|-1159.188228|127.0|4.2554|0.03936706|-1159.2425119999998|263.0|6.58
6d_a40|0.0|0|8.421342866|1|0.604893491|0.12627602|-0.015362927|-0.091548968|0|-0.104206961|-0.722057579|-0.005066797|-0.205140551|2|2|-0.249967637|-0.025143559|-0.0603134|-0.624951805|0.6224555620000001|0.8361555479999999|-0.039077432|-0.289988439|0.604211552|0.663670372|-0.119563634|0.372705643|-73.59650182|192.5638526|-0.050049893|-48.96216855|7.108696385|0.86005241|-47.09642482|85.47607798|0.428134701|3063.227702|424.7009165|3212.360755|-20.49579149|6.908972922999999|12.08146906|0.7486635420000001|7436.576348|89.55631|-881.3190339|37.23994308|-460.8148719|8.964021265|1.0|0.0|1.0|1.0|3.98|14.0|4.8|173.43|2.01|2.0|120.09|1.0|5.0|-7.21|30.0|6.0|-6.36|460.52|1.0|3.43|-5.15|6.18e-08|7.1e-06|0.00327|3.87|0.0|0.0226|2.9559|-2470.82949|1111.69|0.3518|511.88|0.6624800000000001|-2470.62267|0.3518|7.8884|0.03556489|-2470.684323|1.0|8.9208
12u_a36|0.0|0|7.412764017000001|2|1.270259304|-0.054501792|-0.006461999|-0.0407717229999999|2|0.033763276|-0.407105926|0.0042553209999999|-0.010669561|1|1|0.055588998|-0.099596099|-0.163978382|-0.438988314|0.901715152|0.8101678720000001|0.080270195|-0.018047007|0.860667615|0.842227829|-0.0969881059999999|0.3765068079999999|-50.53295452|86.1184622|-0.03452119|-46.98143813|8.544435884|0.77938748|-35.17050511|78.06218646|0.486156325|2831.106839|586.1833819|2455.7556010000003|-16.72220679|7.65672775|14.90088936|0.946117173|6127.402572|153.5444314|-986.6102007|30.82735404|-388.9026034|10.55929252|1.0|1.0|1.0|2.0|5.05|17.0|3.85|69.2|2.66|0.0|138.33|0.0|6.0|-4.95|32.0|4.0|-6.19|423.51|0.0|2.66|-4.86|1.13e-05|1.39e-05|0.00589|3.8|0.0|1.7800000000000002e-05|3675.0|-1350.8981130000002|1254.5|0.4267|590.18|0.69258|-1350.575382|0.0176|5.8702|0.03260752|-1350.638138|16.0|7.7959
12_a15|0.0|0|0.0|0|1.435689014|-0.071096525|-0.006620824|-0.0455566929999999|2|-0.035728911|-0.370766171|0.001740635|-0.01062828|0|0|-0.054575504|-0.120626133|-0.184255041|-0.380490701|0.8310685940000001|0.723852961|0.049877871|-0.019064393|0.7933685340000001|0.89637291|-0.094209248|0.738437971|-39.00359933|72.18361893|-0.031995594|-38.40979933|6.123040777999999|0.746489397|-24.90456371|70.6606311|0.476419838|2613.57759|572.3516967|2661.728915|-13.04483751|5.448223888999999|10.40571107|0.909927213|5897.820841|161.8714956|-691.376388|27.36785616|-314.7766363|10.50617745|0.0|1.0|1.0|1.0|3.56|24.0|5.32|56.27|2.87|0.0|119.95|0.0|6.0|-6.22|30.0|4.0|-4.97|397.47|1.0|4.7|-5.83|5.99e-07|1.47e-06|0.000584|5.29|0.0|5.99e-08|3.8538|-1281.087109|1177.81|0.1374|585.26|0.50595|-1280.810963|0.0093|4.3338|0.02694613|-1280.871722|4.0|8.3979
2_a20 (SB-505124)|0.0|0|7.434257382|1|1.183764955|-0.006955944|-0.010175551|-0.076310057|1|0.013612077|-0.498602014|0.001622309|-0.137383329|1|1|0.02072518|-0.150708132|-0.229461916|-0.520284161|0.827730504|0.725030162|0.082053195|-0.19681999|0.790275077|0.7694360659999999|-0.117328885|0.214264156|-45.98170774|122.8758934|-0.0382594189999999|-35.52365346|8.648749117000001|0.831919306|-25.30121848|70.87109323|0.475937029|2195.369524|423.3785776|1709.9571620000002|-11.58380004|5.952040367|11.3574908|0.908167636|4762.83693|92.48561162|-532.854802|25.30541763|-365.2740749|6.311425784|1.0|1.0|1.0|1.0|3.4|17.0|5.16|60.03|2.06|0.0|97.55|0.0|3.0|-5.24|25.0|4.0|-5.31|335.4|0.0|3.81|-4.91|5.72e-06|1.22e-05|0.0040799999999999|4.27|0.0|2.03e-05|3.6404|-1089.371784|995.68|0.3267|505.82|0.69947|-1089.147716|0.3267|2.5584|0.01305739|-1089.201587|169.0|6.7721
10_a4|0.0|0|7.535296702|1|1.343863662|-0.180140166|-0.002959121|0.005483539|2|0.00941601|-0.159792527|0.01107733|-0.090413559|1|1|0.014917047|-0.083887216|-0.132895939|-0.241683916|0.6990620390000001|0.810105167|-0.120059574|-0.150288496|0.6799081490000001|0.921653019|-0.079432495|0.43000216|-29.52653193|39.48408698|-0.027007048|-26.60798798|4.884907049|0.744529685|-17.08910641|54.09964719|0.4858700179999999|2480.063587|533.4262268|2064.276654|-9.046715915|5.759414166|11.20225306|0.945033425|5598.949417|147.85886159999998|-452.3357957|20.99433004|-283.0534799|8.126406226|1.0|1.0|1.0|0.0|3.46|21.0|4.93|52.83|2.53|0.0|111.38|0.0|4.0|-4.66|28.0|4.0|-5.83|370.45|0.0|3.9|-4.85|2.21e-05|1.4e-05|0.00519|3.85|0.0|3.15e-06|3.6465|-1183.812875|1083.65|0.1792|470.02|0.4662|-1183.54701|0.0176|1.4517|0.02232068|-1183.602045|88.0|7.0555
17a_a6|0.0|0|7.412764017000001|1|1.424257628|0.101940358|-0.012704951|-0.0265090529999999|1|0.04129257|-0.686067347|-0.00460563|-0.060774312|1|1|0.068338372|-0.10896749|-0.180339002|-0.5624663560000001|0.850080948|0.7722228729999999|0.08716369|-0.106323149|0.8013954109999999|0.753082653|-0.109388399|0.350977745|-63.02857512|157.13173490000003|-0.041567592|-47.07146289|13.40315088|0.77193498|-41.34573382|84.75077935|0.483320982|2816.084228|494.010135|2217.333474|-17.887155899999996|8.337470517|16.13665395|0.935437602|5996.580489|149.60699319999998|-894.3577948999999|35.323795000000004|-356.769966|12.99374518|1.0|1.0|1.0|2.0|3.52|23.0|4.98|95.85|1.7|0.0|116.79|0.0|5.0|-5.81|31.0|5.0|-5.89|409.44|0.0|3.59|-5.17|1.56e-06|6.69e-06|0.00274|4.09|0.0|4e-07|2.9753|-1350.102634|1167.16|0.3933|574.02|0.69627|-1349.830672|0.0101|4.1627|0.02379552|-1349.892285|24.0|7.6198
7_a15|0.0|0|0.0|0|1.419941457|-0.2269896539999999|-0.010310394|-0.038088878|1|0.145944639|-0.494898891|-0.0013239329999999|0.0019353679999999|0|0|0.213947987|-0.211522056|-0.310081401|-0.335491052|0.857287135|0.70084115|0.154068618|0.00364345|0.8115121240000001|0.841400327|-0.110819329|0.403524276|-41.29775265|103.8062879|-0.026500274|-34.13832456|11.27499976|0.448664402|-22.92132733|85.26222186|0.396557391|2330.667514|466.9990754|1624.468817|-8.163512395|6.01738192|9.971755103|0.657158418|5097.868552|306.0056033|-375.5215702|32.78250222|56.98518567|23.75461091|1.0|0.0|1.0|1.0|3.16|18.0|3.38|61.84|1.74|0.0|99.77|0.0|7.0|-4.83|26.0|5.0|-5.72|352.38|0.0|3.35|-4.49|1.46e-05|3.2e-05|0.0113|3.84|0.0|2.26e-05|3.7495|-1184.385377|1000.95|0.3463|499.86|0.64652|-1184.168094|0.0169|1.1115|0.01827873|-1184.224637|227.0|6644.0
5_a47|0.0|0|0.0|0|1.304329328|0.019688132|-0.009295857|-0.188550227|2|0.003858593|-0.390426|-0.012670377|0.045246333|0|0|0.0083528919999999|-0.019811664|-0.0428873159999999|-0.454659897|0.7063295709999999|0.795032176|0.065981732|0.0743193|0.675164258|0.807957755|-0.1001981959999999|0.526509524|-46.33853208|104.9032216|-0.038537768|-27.93318665|2.770107005|0.781571204|-24.46654029|62.14504725|0.4736061789999999|2368.870941|426.5981263000001|1349.003107|-10.74353333|5.861037845|11.13432113|0.8997183470000001|5501.708422|115.3294396|-418.9977997|26.03444329|-297.3367046|9.240842159|0.0|1.0|1.0|2.0|2.67|22.0|4.73|58.04|3.26|0.0|101.51|0.0|3.0|-5.65|26.0|4.0|-5.19|365.79|1.0|4.29|-5.5|2.25e-06|3.18e-06|0.00116|4.7|0.0|7.590000000000001e-07|3.7083|-1569.369195|951.68|0.2108|401.16|0.69291|-1569.20723|0.2108|2.9121|0.03591467|-1569.258939|0.02|7.7
9b_a36|0.0|0|7.412764017000001|2|0.62670079|-0.053019801|-0.0058276019999999|-0.023369916|2|0.082806042|-0.308862918|0.005050384|-0.06502499|1|1|0.146828453|-0.053309522|-0.094526372|-0.4060950789999999|0.8421237309999999|0.7885597609999999|-0.034830997|-0.1177413269999999|0.7961424690000001|0.8453794609999999|-0.098301686|0.2602997|-46.58565720000001|67.12293326|-0.036110824|-38.76797062|6.707514535|0.78242217|-29.25555061|71.70079424|0.453252346|2715.020034|530.8939077|2464.2160510000003|-14.24129533|7.549264797|13.80758516|0.828997331|5838.085413000001|136.63774650000002|-697.8234711|28.98359786|-354.7193098|9.967846072|1.0|1.0|0.0|1.0|4.73|17.0|3.6|82.47|2.82|0.0|126.17|0.0|5.0|-4.6|29.0|4.0|-6.46|398.48|0.0|2.48|-4.43|2.49e-05|3.71e-05|0.0148|3.2|0.0|9.21e-05|3.8535|-1575.7800140000002|1127.85|0.5392|514.45|0.69763|-1575.557248|0.5392|6.2846|0.02803905|-1575.616432|21.0|7.6778
12d_a40|0.0|0|7.515889085|0|0.60499064|0.1028826769999999|-0.008004393|-0.107711573|0|0.209157499|-0.288158151|-0.000134504|-0.166080871|2|2|0.3683138529999999|0.127299624|0.224167029|-0.552689736|0.809398262|0.7769829840000001|-0.0065648919999999|-0.254735308|0.6948809659999999|0.840431415|-0.091630294|0.0913543|-50.68561427|207.39648|-0.038873458|-25.71599691|3.286773518|0.844283549|-26.85139526|55.13932669|0.470893531|2270.596857|445.2300015|643.5166227999999|-10.90981687|7.877041626|14.88744155|0.8899787840000001|5101.479206|82.49291335|-360.0239567|24.39197636|-364.7778083|6.596929268999999|1.0|1.0|1.0|1.0|3.23|20.0|4.59|84.45|3.76|1.0|96.16|0.0|2.0|-6.25|23.0|2.0|-5.13|361.25|0.0|4.21|-5.58|5.58e-07|2.61e-06|0.000942|4.75|0.0|5.2e-05|2.7962|-2153.197255|910.58|0.2584|435.41|0.55983|-2153.071733|115.0|1.2683|0.0164339|-2153.123107|19.0|7.7212
8k_a46|-3.737070812|0|7.727094485|1|0.300205953|0.1436554669999999|-0.006208399|-0.380857136|2|-0.061030265|-0.397337564|-0.002099764|-0.038125|1|1|-0.1017929319999999|-0.030019362|-0.050069565|-0.510222233|0.73768327|0.786206898|0.095179795|-0.051289238|0.687020939|0.7381768390000001|-0.0863473759999999|0.400181795|-61.98124174|104.0919365|-0.033099828|-44.45419269|4.860695117|0.8265691140000001|-44.4725532|70.036452|0.4938768979999999|3351.548891|529.6539372999999|2328.360804|-17.04077386|8.070811215|15.94634031|0.975803904|7352.280688|124.4394929|-1022.446432|28.73282642|-468.6373459|8.080799245|1.0|1.0|1.0|2.0|3.94|23.0|2.94|124.17|1.86|0.0|132.47|0.0|5.0|-5.74|34.0|6.0|-6.75|474.58|0.0|3.29|-5.13|1.82e-06|7.47e-06|0.00355|3.45|0.0|1.03e-06|4.1034|-1845.304274|1302.56|0.1354|642.39|0.41618|-1844.970617|0.1166|3.4118|0.04718819|-1845.037411|147.0|6.8327
12c_a30|0.0|0|7.412764017000001|2|0.604984133|0.045997203|-0.006900253|-0.030422458|2|-0.0983590219999999|-0.3657134279999999|0.00372838|-0.072247675|1|1|-0.172653074|-0.051371057|-0.090173435|-0.468696709|0.8264832879999999|0.824373792|-0.031986012|-0.1240820219999999|0.7463962120000001|0.8439327120000001|-0.096482247|0.39541773|-50.12643041|82.07537640000001|-0.037411484|-41.12547305|6.768942632999999|0.8061287690000001|-32.72642202|72.5855533|0.452966315|2860.640481|550.9847369|2456.062146|-15.946612|7.652098812999999|13.9883503|0.828040991|6403.739746|126.574178|-781.3839879|30.29927658|-399.7292126|9.594458155|1.0|1.0|0.0|1.0|4.62|17.0|4.47|81.65|3.31|0.0|132.29|0.0|5.0|-5.93|30.0|4.0|-5.75|432.93|0.0|3.11|-5.44|1.19e-06|3.61e-06|0.00156|4.49|0.0|2.61e-05|3.5286|-2035.373591|1168.62|0.2155|541.39|0.32037|-2035.141497|0.1568|3.7377|0.03433522|-2035.202565|0.01|7.9914
3_a4|0.0|0|7.535296702|1|1.343866299|-0.241609351|-0.001141383|0.03287721|2|-0.07806942|-0.0502208409999999|0.011825591|0.050638298|1|1|-0.129930078|-0.048796855|-0.08121207|-0.133874898|0.637819558|0.773786787|-0.0862461019999999|0.0904255319999999|0.623172012|0.919804716|-0.06572153|0.462670692|-25.5405205|12.23442244|-0.024645574|-15.5080075|2.493716402|0.7196876640000001|-12.40663231|39.38579676|0.430553837|2159.04913|446.8068266|1602.411021|-5.815502811|4.832514477|8.486341272999999|0.7560922609999999|4677.30755|136.1652785|-232.6201124|16.63485592|-213.4321476|7.460728516|0.0|1.0|1.0|0.0|2.99|21.0|4.02|43.6|2.44|0.0|95.12|0.0|2.0|-3.7|24.0|3.0|-5.99|312.37|0.0|3.31|-4.26|0.000198|5.520000000000001e-05|0.0173|3.12|0.0|2.03e-05|4.0639|-990.6395508|905.23|0.1415|350.36|0.58445|-990.467184|0.0871|2681.0|0.024645265|-990.514888|104.0|6983.0
15_a4|0.0|0|7.535296702|1|1.399867493|-0.159419214|-0.001986535|-0.061469545|1|0.0432718859999999|-0.077474847|0.009823083|0.022446689|1|1|0.097046535|-0.017259078|-0.038707204|-0.226703465|0.5118792910000001|0.772721853|0.095534883|0.036363636|0.509447294|0.867716376|-0.073738544|0.2517542889999999|-29.80513879|12.70877085|-0.030724393|-16.95780525|2.505098786|0.8438913020000001|-14.29317436|40.03406565|0.437696617|1973.978183|416.1168833|1495.715718|-7.065752187|5.459799482|9.709704127|0.7783994009999999|4134.603400999999|74.8625551|-254.3670787|17.45960235|-329.8289177|4.672449937|0.0|1.0|0.0|0.0|3.28|17.0|4.09|30.71|3.05|0.0|85.06|0.0|2.0|-3.82|22.0|3.0|-5.6|291.32|0.0|3.61|-4.28|0.000152|5.19e-05|0.0151|3.49|0.0|0.000235|4.2148|-958.270023|848.47|0.1996|396.58|0.4778699999999999|-958.147682|0.0969999999999999|2.1603|0.018092091|-958.195344|175.0|6757.0
9_a47|0.0|0|0.0|0|1.3818994059999998|0.00410268|-0.008501246|-0.1789147139999999|2|-0.043270202|-0.382556052|-0.009607222|0.045804989|0|0|-0.091848897|-0.021556658|-0.045757939|-0.4477815529999999|0.7033922579999999|0.792070785|0.046690958|0.075092937|0.689770023|0.805149969|-0.0969292319999999|0.492394184|-44.13640712|107.3271659|-0.036925422|-26.52703503|2.611122094|0.790651977|-23.08946904|58.96976407|0.482896681|2292.652212|421.2052248|1333.091472|-10.10553715|5.653392499|10.93281031|0.93384951|5212.504394|109.5180831|-424.4325604|24.43189048|-304.1026787|8.262317504|0.0|1.0|1.0|2.0|2.87|22.0|4.61|58.04|2.99|0.0|101.46|0.0|3.0|-5.37|26.0|4.0|-5.26|345.37|0.0|4.09|-5.2|4.29e-06|6.3e-06|0.00218|4.43|0.0|1.17e-06|3.7183|-1149.090086|959.59|0.2294|406.35|0.3885099999999999|-1148.896866|0.2208|2.2966|0.03463008|-1148.949486|25.0|7.6
12g_a31|0.0|0|7.765993078999999|1|0.6101363000000001|0.0716209459999999|-0.01500347|-0.1044685569999999|0|0.045747231|-0.7501734859999999|-0.008464411|-0.082116813|2|2|0.074878295|-0.0497478109999999|-0.081426376|-0.57758443|0.837044054|0.819234772|-0.076150332|-0.1386819869999999|0.7983388929999999|0.58271093|-0.131126805|0.325789284|-78.87508829|152.7424573|-0.039059048|-49.45404266|11.67699967|0.6886488690000001|-48.43898314|95.97385383|0.470244801|2514.363249|357.8560168|1859.940155|-14.73099143|8.098256552|15.28679013|0.887664343|5398.678971|191.2078009|-692.3565973|34.8320455|-231.70711040000003|15.44590447|1.0|1.0|1.0|2.0|3.61|16.0|5.19|131.36|0.86|0.0|103.26|0.0|7.0|-4.92|27.0|5.0|-6.86|384.45|0.0|2.9|-3.79|1.19e-05|0.0001629999999999|0.0627|2.52|0.0|0.000136|3.8349|-1578.846191|1090.41|265.0|542.78|0.70068|-1578.605452|265.0|1.6279|0.04532186|-1578.66792|0.11|6.9586
3_a27|0.0|0|6.605297921|0|1.402697639|0.124551908|-0.00648099|-0.096132106|2|-0.172132163|-0.27868256|0.009082086|0.024154412|1|1|-0.296039263|-0.1984716939999999|-0.341338963|-0.479874452|0.640545265|0.810053853|0.136381755|0.038685745|0.610158103|0.862115922|-0.086153958|0.397733752|-31.82136336|10.71226495|-0.032307734|-23.10213938|5.157668895|0.733853752|-16.47810502|54.32114618|0.44566003|2294.213272|446.4308003|1043.697725|-8.663302268999999|6.457886343999999|11.64968556|0.803947133|4960.583812|137.8189165|-346.53209080000005|22.79740761|-242.1936891|9.707911187|1.0|0.0|1.0|0.0|3.03|21.0|2.8|65.6|2.18|0.0|97.71|0.0|3.0|-3.7|25.0|4.0|-6.41|329.36|0.0|2.74|-3.99|0.0002|0.000103|0.0339|2.67|0.0|0.000423|3962.0|-1081.905135|931.06|0.2305|425.72|0.34864|-1081.744053|0.2208|2.7811|0.02032437|-1081.794829|4.0|8.3979
40_a47|0.0|1|6.823286122000001|0|1.420389717|-0.246203395|-0.004181351|-0.0934645509999999|3|-0.056839794|-0.179798097|0.002212256|0.056362705|1|1|-0.130213023|-0.147591116|-0.338113214|-0.2636225|0.63155995|0.836942961|0.018609507|0.090270598|0.607650682|0.812233678|-0.083237511|0.237173658|-32.5926343|54.11003524|-0.027052191|-24.22401965|5.959674083|0.573656733|-17.58259718|60.97203959|0.4574577489999999|2313.85811|438.171933|868.5333132000001|-7.872806386000001|7.042383142|12.98034048|0.843174422|4862.524893|229.9974239|-314.91225539999994|25.43981292|-79.47051169|16.06828586|1.0|1.0|1.0|1.0|3.07|21.0|2.96|68.52|1.52|0.0|94.28|0.0|3.0|-3.26|25.0|5.0|-6.78|334.35|0.0|2.72|-3.72|0.000546|0.000192|0.0643|2.19|0.0|2.79e-05|3.7236|-1123.174467|947.27|271.0|444.47|0.67615|-1122.9968210000002|0.2612|4.7542|0.02983032|-1123.049869|4.0|8.4
16c_a32|0.0|1|7.765993078999999|0|0.6094207629999999|0.191088217|-0.01639019|-0.087497559|0|-0.03152033|-0.770338913|-0.0064007569999999|-0.036931818|3|3|-0.057356214|-0.1260956869999999|-0.229450999|-0.697601261|0.809370315|0.8607827790000001|0.0482801729999999|-0.061904762|0.764217655|0.773043206|-0.119988297|0.367322508|-53.00702241|102.2022233|-0.038178095|-42.71426897|9.181311842|0.6846367059999999|-31.62645048|86.97970500000001|0.463897164|2649.168528|461.2334662|3143.196853|-13.59090376|6.313526111|11.77670717|0.8653137670000001|5979.891916|188.1603823|-597.9997655000001|33.27140293|-220.3256617|15.38911619|1.0|1.0|1.0|2.0|3.5|19.0|5.64|149.27|0.88|0.0|107.14|1.0|7.0|-6.04|27.0|5.0|-6.44|399.49|1.0|3.41|-4.41|9.17e-07|3.89e-05|0.0155|3.23|0.0|4.13e-05|3.6264|-1916.6792|1069.28|0.2955|508.43|0.70198|-1916.478107|0.2955|4.0551|0.02806787|-1916.536967|5.0|8.3468
11a_a5|0.0|0|6.605297921|0|1.212363224|-0.165418719|-0.002894726|0.052217882|2|-0.052944925|-0.185262487|0.007993132|-0.02394636|1|1|-0.081506|0.003975818|0.006120569|-0.254944026|0.7505403709999999|0.73344478|-0.037220974|-0.0489811909999999|0.7410766209999999|0.89343434|-0.071517578|0.369563711|-46.13206353|61.32301293|-0.026223112|-36.51058972|6.055083705|0.740865275|-32.96141947|61.4470419|0.466436596|2727.027899|638.3599998999999|1170.247903|-13.38721623|9.740948724|18.25640338|0.874191508|5756.783268|185.1520983|-803.2329738|25.28995251|-344.1971057|10.34763929|0.0|1.0|1.0|1.0|3.53|23.0|6.38|63.69|3.05|0.0|128.51|0.0|7.0|-7.25|32.0|4.0|-4.54|424.54|1.0|5.16|-6.4|5.63e-08|3.95e-07|0.000167|6.13|0.0|5.019999999999999e-08|4.0938|-1339.8362619999998|1272.7|0.5473|578.8|0.6735|-1339.493223|0.1838|2.8611|0.03340977|-1339.555805|81.0|7.0915
14e_a25|0.0|0|6.842683282|0|1.4200152069999998|0.039261746|-0.008591251|-0.138693649|2|0.0065927719999999|-0.524066339|-0.00131452|0.011176663|1|1|0.010976703|0.015497482|0.025802692|-0.50909623|0.717460414|0.776960216|-0.144369439|0.018432983|0.6954126970000001|0.7240504329999999|-0.1004553119999999|0.448918026|-73.99302943|372.1805977|-0.038772226|-53.79722636|8.046143033|0.806446896|-54.14823405|84.60373462|0.491527882|3126.080106|529.8614286999999|2620.6698690000003|-20.76384175|8.459867391|16.63781964|0.966676175|6952.485076999999|141.642515|-1183.53898|35.18345194|-448.516796|11.09035375|1.0|1.0|1.0|2.0|3.62|27.0|3.65|115.79|1.69|0.0|134.35|0.0|7.0|-5.14|35.0|5.0|-6.96|462.5|0.0|3.02|-4.73|7.29e-06|1.86e-05|0.0085799999999999|3.04|0.0|3.38e-07|3.9613|-1521.012915|1300.08|0.2409|596.96|0.31019|-1520.701142|0.0007|5.3651|0.04875868|-1520.767443|75.0|7.1249
13b_a5|0.0|0|7.153833802|1|1.338814635|-0.142746146|-0.004573365|0.011339656|2|-0.006314305|-0.251535058|0.0064510459999999|-0.017963913|1|1|-0.010368468|-0.055701188|-0.091464693|-0.357011244|0.6700114770000001|0.765309977|0.03431921|-0.0330907489999999|0.653356347|0.831557236|-0.074710354|0.468748106|-44.93506461|14.41650822|-0.02636836|-31.23446039|5.806729729|0.654076389|-29.05440446|62.24204745|0.455921715|2661.597781|537.6736515|1177.571784|-11.0239272|8.427551282000001|15.48959317|0.837970799|5678.380299|223.6695238|-562.2202871000001|26.06641209|-199.2474147|13.93534415|1.0|1.0|1.0|1.0|2.97|23.0|4.64|74.77|1.96|0.0|119.8|0.0|5.0|-4.24|30.0|4.0|-6.58|395.46|0.0|3.26|-4.43|5.69e-05|3.75e-05|0.0148|3.01|0.0|1.72e-06|4.1793|-1276.066049|1138.73|0.5528|503.93|0.32779|-1275.806761|0.3064|3.5881|0.035153|-1275.865034|0.11|6.9586
8_a47|0.0|0|7.252053952000001|0|1.24688044|0.003732288|-0.007835945|-0.099564745|2|-0.087101663|-0.391797226|-0.008756|-0.14203855|0|0|-0.177626636|-0.00158075|-0.003223628|-0.4497577479999999|0.686795267|0.7847248109999999|-0.035681436|-0.223459904|0.659210804|0.8497568740000001|-0.091482011|0.517797505|-44.09728708|90.32612351|-0.035797309|-30.83488674|2.928269795|0.819702033|-25.60148752|60.62152862|0.414302597|2621.772106|493.3419136|2217.264922|-12.06582525|6.492934319|11.08581716|0.707366287|6219.278078|104.6752861|-555.0279614|25.35407034|-371.2177396|7.509972037000001|0.0|1.0|1.0|2.0|3.02|22.0|5.67|58.04|3.9|0.0|113.97|0.0|4.0|-6.59|29.0|4.0|-4.79|405.85|1.0|5.03|-6.19|2.56e-07|6.490000000000001e-07|0.000263|5.61|0.0|2.28e-07|3.6696|-1686.068471|1071.62|0.2249|433.38|0.6877800000000001|-1685.8518170000002|0.2249|3585.0|0.03283575|-1685.908004|0.05|7.3
