molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nARing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|MATS7i|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|RNCS|FNSA4|WPSA3|FNSA1|DPSA5|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
4f_a49|0.0|0|0|0.0|0.0|7.535296702|1|1.343848013|2.066693174|5.4161004020000005|-0.087045007|2|-0.087861524|-0.418450768|0.001532832|10.92775957|1|1|-0.14414265|-0.025995042|2|0.69044503|0.7927086309999999|0.114367229|0.8557769120000001|0.670594896|1|-0.102926696|-0.089955514|0.480786546|-55.88123394|193.615884|-0.033471819|4.89045046|0.718306291|60.18871783|2458.261097|400.1675422|-781.4221699|1629.651745|-9.866320682|6.302023735|5422.650822|152.9378926|-424.2517893|25.29924744|0.020905063|-237.0468572|1087.86764|467.1194103|11.34983222|0.0|1.0|1.0|0.0|1.0|2.35|0.14|3.42|3.8|2.03|1.0|0.0|102.08|1.0|3.0|-3.99|27.0|5.0|0.0|0.0|1.0|0.000102|0.0365|8.120000000000001e-05|0.0289|0.0|2.92e-07|0.000104|3.7098|-1179.23587|-1179.201105|575.01|982.46|0.2368|268.08|411.94|0.39584|0.68474|-0.15517|1.7833|0.03476467|1.8254|0.04|7.3979|7.3979
19b_a38|0.0|0|0|3.26554965|0.0|7.412764017000001|2|1.297044256|0.0|5.351858133|-0.115864198|2|0.013765516|-0.467227005|-0.006877664|10.96052467|1|1|0.035216067|-0.250781298|1|0.653741315|0.8295290000000001|-0.114123934|0.8851623040000001|0.632625562|0|-0.086013549|-0.11557289|0.336505882|-53.38447032|120.3048789|-0.041606241|8.643817972|0.7596369590000001|84.49751102|2897.652112|452.6479704|-1291.149559|2436.66785|-16.02708787|7.159317935|6518.872269|149.181772|-801.3543933999999|33.99385836|0.020570275|-322.28833010000005|1699.692918|593.6088758|12.76697997|1.0|1.0|1.0|0.0|3.0|2.37|0.14|3.55|3.11|2.78|1.0|0.0|125.65|1.0|5.0|-4.25|31.0|5.0|0.0|0.0|1.0|5.68e-05|0.0238|4.67e-05|0.0196|0.0|7.599999999999999e-08|3.19e-05|3.7509|-1431.414099|-1431.38073|646.81|1111.29|0.4634|231.18|485.64|0.38952|0.69411|-0.15414|5.5253|0.03336932|6.3396|12.0|7.9172|7.9172
19j_a38|0.0|0|0|3.235947106|0.0|7.412764017000001|2|1.29704352|0.0|5.351858133|-0.04575843|2|0.105682345|-0.438688445|-0.004442319|10.95429182|1|1|0.23209815|-0.20848518|1|0.7163622890000001|0.846765471|-0.060360554|0.908721232|0.6885713729999999|0|-0.0844479869999999|-0.108006563|0.625966089|-57.80349365|131.29876370000002|-0.038119963|11.74054073|0.714369845|90.05233553|2969.234865|552.5012068|-1330.722303|3109.238056|-17.86002424|7.506210369|6704.612831|195.5099392|-910.8612362|36.5253298|0.023555355|-293.4664598|1862.79182|640.025745|16.123318700000002|1.0|1.0|1.0|1.0|3.0|2.34|0.13|3.17|2.42|1.76|1.0|0.0|130.41|1.0|5.0|-4.35|32.0|5.0|0.0|0.0|0.0|4.46e-05|19.0|7.55e-05|0.0322|0.0|1.2099999999999998e-07|5.14e-05|3.6886|-1424.426858|-1424.390074|686.26|1163.3|354.0|205.41|533.97|0.30419|0.69435|-0.15182|10.8124|0.03678378|14.4895|8.0|8.1146|8.1146
7_a3|0.0|0|0|0.0|0.0|6.823286122000001|0|0.60501656|0.0|4.727387819|-0.106234254|2|-0.047419994|-0.327648836|-0.007540435|10.3116226|1|1|-0.084462575|0.036673175|2|0.881253042|0.790667152|0.0507482109999999|0.8632654590000001|0.773152968|1|-0.1034274319999999|-0.096448591|0.5999725029999999|-51.18177092|230.9407974|-0.036877402|2.377557323|0.7992146109999999|55.15105143|2196.07224|387.1238241|-620.4671695000001|1952.029549|-9.030659289|5.198046584|5055.700186|99.36002106|-307.0424158|22.83370969|0.0149999089999999|-296.13678660000005|776.3461295|353.7528308|7.422807617|1.0|1.0|1.0|1.0|1.0|2.61|0.0|4.96|4.66|2.11|1.0|0.0|95.5|1.0|2.0|-5.44|23.0|3.0|0.0|0.0|1.0|3.67e-06|0.00124|1.34e-05|0.00455|0.0|3.28e-08|1.11e-05|3.4435|-1731.7341420000002|-1731.703107|522.73|883.88|0.1926|210.68|362.61|0.3456|0.69224|-0.14816|3.1299|0.03103579|3.9813|1023.0|5.9901|5.9901
17a_a50|0.0|1|1|0.0|0.0|7.934155233999999|1|1.349854788|4.319202937|5.82008293|0.009691515|1|-0.109740063|-0.133526134|0.012510153|10.94500663|2|2|-0.178162528|-0.3891730779999999|1|0.762224122|0.784570118|-0.215448852|0.828062407|0.732114362|1|-0.045404408|-0.078525868|0.4062532579999999|-29.57096251|10.03717565|-0.0280449529999999|5.847033234|0.7899109000000001|58.69900789|2644.4486420000003|601.1353533|-1022.84584|1799.721631|-11.89568886|8.087984548|5718.782531|136.82673369999998|-666.1585759999999|23.12299308|0.011602876|-377.6260803|1294.887612|719.3470265|7.556715901|1.0|1.0|1.0|1.0|0.0|3.29|0.29|3.39|4.14|2.3|1.0|0.0|121.78|1.0|6.0|-3.99|30.0|4.0|0.0|1.0|0.0|0.000102|0.0408|3.61e-05|0.0144|0.0|1.75e-07|6.97e-05|4.0477|-1258.566007|-1258.540058|705.96|1204.79|0.1817|291.88|616.93|0.6244|0.66046|-0.16724|6.2113|0.02594911|8.2991|85.0|7.0706|7.0706
7g_a8|0.0|0|0|3.095238804|0.0|7.535296702|1|1.39137419|1.336155045|5.4161004020000005|-0.067360394|0|-0.030968098|-0.481134236|-0.00087806|10.9431888|1|1|-0.065174707|0.046246982|0|0.627990269|0.7363841520000001|-0.044866536|0.79995525|0.606087461|0|-0.107714754|-0.1122315669999999|0.306360885|-64.55562181|144.290464|-0.045912914|11.43714084|0.806738465|78.41805331|2802.2242920000003|419.1502102|-1210.7274960000002|2079.55195|-16.4912131|7.588498875|6293.364606|115.825531|-725.6133762000001|34.10836993|0.018613449|-367.6690814|1500.768277|509.2753308|11.15541466|1.0|1.0|1.0|0.0|1.0|3.32|0.04|4.94|4.66|3.4|2.0|0.0|108.0|1.0|3.0|-5.78|30.0|5.0|0.0|0.0|1.0|1.67e-06|0.000667|3.59e-06|0.00143|0.0|1.23e-08|4.92e-06|3.7874|-1374.493069|-1374.4533210000002|620.67|1053.9|0.5165|327.36|507.78|0.62073|0.62073|-0.15508|10.1546|0.03974865|12.9547|21.03|4.6772|4.6772
28_a47|0.0|1|1|0.0|0.0|6.842683282|0|1.4201653580000002|1.408016295|4.727387819|-0.23494583|2|0.023813594|-0.436042548|-0.013020816|10.95058275|1|1|0.06536499|-0.126992366|2|0.635684951|0.832144916|0.074217097|0.896193695|0.614975047|1|-0.1132830309999999|-0.106779291|0.310094808|-67.33744077|365.2310214|-0.038135461|9.214964819|0.65225927|82.27079846|2616.1598940000003|359.8303775|-952.0725426|1337.037733|-13.47449501|7.864990866|5633.990508|206.7032519|-565.9287905|34.75365534|0.031626405|-181.0112167|1459.653524|428.5826478|18.79929562|0.0|1.0|1.0|1.0|2.0|2.03|0.05|2.49|3.84|1.67|1.0|0.0|99.2|1.0|5.0|-3.67|28.0|6.0|0.0|0.0|1.0|0.000214|0.0816|0.000217|0.0824|0.0|1.2099999999999998e-07|4.59e-05|3675.0|-1335.759232|-1335.722248|599.88|995.5|0.2996|337.37|461.73|0.69002|0.69002|-0.15049|6.0847|0.03698465|8.17|25.0|7.6|7.6
1_a3|0.0|0|0|0.0|0.0|6.823286122000001|1|0.6195934120000001|0.0|4.727387819|-0.073036903|2|-0.004409693|-0.248199745|-0.006610844|10.33805862|0|0|-0.007705076|0.08803837|2|1.005427002|0.7905285390000001|0.057919092|0.8457792829999999|0.943582278|1|-0.098872259|-0.0925710269999999|0.521474118|-45.44133321|289.8942564|-0.034105115|1.697600903|0.7920857179999999|49.05980305|2012.9704|356.76228530000003|-595.6343396000001|1162.737831|-7.203984013|4.984064981|4510.611026|95.55665364|-273.7513925|19.78900457|0.014174378|-268.4830832|751.9821735|373.1494221|6.514493077999999|1.0|0.0|1.0|1.0|1.0|0.0|0.18|2.28|1.85|1.52|0.0|0.0|91.52|2.0|2.0|-3.07|22.0|4.0|0.0|0.0|0.0|0.0008529999999999|261.0|0.000503|154.0|0.0|1.69e-06|0.000518|3.8645|-1273.316428|-1273.290432|496.09|845.2|0.1775|210.84|316.61|0.30619|0.68912|-0.1658599999999999|2.2332|0.02599563|3.4319|724.0|6.1403|6.1403
18b_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|0.604987149|0.0|5.351858133|0.0075638519999999|2|-0.039831247|-0.375139476|0.003099827|10.31163838|1|1|-0.072825879|-0.090115975|1|0.80330079|0.822401103|-0.089945913|0.8839272779999999|0.760234689|0|-0.078751666|-0.09536285|0.413791511|-52.09100293|77.65678625|-0.036237883|8.698138813|0.759715688|75.30642440000001|2915.383182|575.0330633|-1198.493811|3057.267112|-15.85509189|7.513189589|6387.715069|158.9382363|-792.7545943|31.55111394|0.0184861069999999|-343.5825913|1577.555697|666.0036144999999|12.22780277|1.0|1.0|1.0|0.0|1.0|0.0|0.13|3.87|2.49|2.17|2.0|0.0|131.99|1.0|5.0|-5.49|31.0|5.0|0.0|0.0|0.0|3.23e-06|0.00137|1.57e-05|0.0066599999999999|0.0|2e-07|8.47e-05|3.5256|-1668.034279|-1667.995173|697.37|1178.08|0.3576|351.66|563.55|0.67715|0.67715|-0.14385|4.8198|0.03910602|6.5037|25.0|7.6003|7.6003
10_a3|0.0|0|0|0.0|0.0|6.823286122000001|0|0.605017375|0.0|4.727387819|-0.1152010919999999|3|0.017396832|-0.381954986|-0.008037672|10.31162304|1|1|0.033279122|-0.0947326669999999|3|0.8947911009999999|0.743072638|0.078405316|0.8136572320000001|0.834020779|1|-0.1007256719999999|-0.0989320009999999|0.518341632|-46.64544572|248.0820067|-0.0359752729999999|3.134330682|0.7066293240000001|56.68388955|2098.79955|346.1193167|-549.7776912|1361.86525|-7.715112198|5.031169383|4600.496436|135.8581743|-254.5987025|23.57661855|0.023470578|-191.3775649|778.0284121000001|311.6695405|10.86908195|0.0|0.0|1.0|1.0|1.0|1.78|0.0|3.79|3.41|1.2|0.0|0.0|88.28|1.0|2.0|-4.3|22.0|4.0|0.0|0.0|1.0|5.07e-05|0.0155|0.000145|0.0443|0.0|3.06e-07|9.35e-05|3.4217|-1288.190838|-1288.150029|498.67|830.63|0.2124|230.67|323.26|0.41894|0.68995|-0.15011|6.7458|0.04080931|9.3381|7943.0|5.1|5.1
13_a12|0.0|0|0|0.0|0.0|0.0|0|1.508548782|0.0|0.0|-0.0619247109999999|2|-0.21832579|-0.272508888|0.000830398|10.96083169|0|0|-0.362308767|-0.281096572|2|0.845823047|0.6809340620000001|0.039235452|0.7300173240000001|0.804066411|0|-0.058167326|-0.092483398|0.122164874|-28.51381164|64.74666684|-0.034993718|1.96760628|0.8829921740000001|48.99243638|1812.788134|441.2142447|-634.6992622|664.9830294|-8.408963103|6.06407675|3647.657976|57.35761558|-311.13163480000003|19.42716439|0.0074597119999999|-375.4880089|718.8050825|327.9594923|3.656774794|1.0|0.0|0.0|1.0|1.0|2.64|0.12|3.63|3.9|2.42|1.0|0.0|84.74|1.0|3.0|-4.26|21.0|3.0|0.0|1.0|1.0|5.520000000000001e-05|0.0152|6.3e-05|0.0174|0.0|7.26e-08|2.01e-05|3.9329|-876.3661620999999|-876.3370809|532.86|867.79|0.6528|273.31|437.91|0.6622399999999999|0.64974|-0.16458|1.3023|0.0290811829999999|1.5686|93.0|7.0315|7.0315
14l_a23|0.0|1|1|0.0|0.0|7.423568444|0|1.1979636809999998|3.402752757|5.351858133|-0.026530366|2|0.042748013|-0.288615723|0.01269616|10.313217800000002|2|2|0.07815878|-0.136106024|2|0.725800261|0.778602826|-0.1010279259999999|0.836852328|0.6906097959999999|1|-0.053549434|-0.078204688|0.215920645|-35.3275485|40.34135162|-0.0328459689999999|8.125310915|0.7896261940000001|61.54673359|2879.181064|607.777253|-1083.45454|2176.038061|-14.29549842|8.006380163|6444.7098240000005|138.7874759|-714.7749208|27.44221375|0.01508774|-382.1434717|1372.110688|666.0036144999999|9.953660282|0.0|1.0|1.0|1.0|1.0|3.52|0.09|3.88|4.33|3.24|2.0|1.0|125.25|1.0|5.0|-5.85|31.0|4.0|0.0|0.0|0.0|1.43e-06|0.000608|5.61e-06|0.0023899999999999|0.0|1.65e-08|7.03e-06|3.6274|-1669.2363289999998|-1669.224647|694.65|1185.79|0.4239|341.8|560.51|0.67242|0.67242|-0.14639|6.0563|0.01168219|8.2422|7.0|8.1798|8.1798
11a_a5|0.0|0|0|2.9781886010000003|0.0|6.605297921|1|1.212363224|0.0|4.59511985|0.052217882|2|-0.052944925|-0.185262487|0.007993132|10.94877942|1|1|-0.081506|0.006120569|2|0.7505403709999999|0.73344478|-0.0489811909999999|0.773417838|0.7410766209999999|0|-0.064565402|-0.071517578|0.369563711|-46.13206353|61.32301293|-0.026223112|6.055083705|0.740865275|61.4470419|2727.027899|638.3599998999999|-1124.186857|1170.247903|-13.38721623|9.740948724|5756.783268|185.1520983|-803.2329738|25.28995251|0.014482324|-344.1971057|1517.39715|835.912531|10.34763929|0.0|0.0|1.0|1.0|1.0|3.68|0.3|6.38|6.55|3.05|2.0|0.0|128.51|1.0|7.0|-7.25|32.0|4.0|1.0|0.0|1.0|5.63e-08|2.39e-05|3.95e-07|0.000167|0.0|1.18e-10|5.019999999999999e-08|4.0938|-1339.8362619999998|-1339.802852|739.79|1272.7|0.5473|281.57|578.8|0.6735|0.65363|-0.16735|2.8611|0.03340977|3.6525|81.0|7.0915|7.0915
10_a47|0.0|0|0|0.0|0.0|0.0|0|1.381868067|0.0|0.0|-0.166367455|2|-0.169242585|-0.384667159|-0.008120645|10.93671036|0|0|-0.349569106|-0.045289209|2|0.7027461220000001|0.754096463|0.011239977|0.8077565520000001|0.6913602740000001|1|-0.076311525|-0.0936757959999999|0.417511484|-40.80144983|103.41137940000002|-0.035388634|2.720890925|0.801882632|57.59863288|2355.515804|449.6950454|-851.455143|1567.859561|-10.11660331|6.277122171|5482.319019|105.9273263|-455.247149|23.5960035|0.014051737|-322.8149102|1061.820157|498.0016816|7.51303623|1.0|0.0|1.0|1.0|2.0|2.97|0.09|5.12|5.92|3.21|2.0|0.0|106.43|1.0|3.0|-5.75|27.0|4.0|1.0|0.0|1.0|1.77e-06|0.000638|3.18e-06|0.00114|0.0|1.4199999999999999e-09|5.110000000000001e-07|3.7236|-1188.405988|-1188.3744|579.86|997.16|231.0|214.9|426.55|0.53909|0.69212|-0.15445|1.9281|0.03158831|2.8795|13.0|7.9|7.9
8e_a46|0.0|0|0|0.0|0.252655541|7.727094485|1|1.160371308|2.161814059|5.533389489|0.000950213|2|-0.126773923|-0.046696417|0.012911107|10.96411233|1|1|-0.203086023|-0.135984209|2|0.669602597|0.789844634|-0.024620704|0.837678812|0.668786636|0|-0.053352779|-0.065982313|0.281227001|-27.16690715|7.389496216|-0.023017086|2.482871976|0.7492419109999999|39.62167507|1982.950764|469.146955|-503.9668235|1415.320228|-5.967832774|5.504080656|4239.252176|127.6844779|-256.61680930000006|15.64268965|0.011830243|-253.8248986|672.6356549999999|426.71841|6.023886838999999|0.0|0.0|1.0|1.0|0.0|2.93|0.32|4.09|3.9|2.13|0.0|0.0|91.93|1.0|2.0|-3.59|23.0|3.0|0.0|1.0|1.0|0.0002569999999999|0.0782|9.15e-05|0.0279|0.0|2.16e-07|6.57e-05|4.5092|-954.9296396|-954.9056294|552.99|933.3|0.2162|274.96|457.96|0.6967|0.6967|-0.18835|3.2194|0.024010215|3.7755|406.0|6.3915|6.3915
3d_a49|0.0|0|0|0.0|0.0|7.535296702|1|0.406515615|2.089548665|5.4161004020000005|-0.3456333889999999|2|-0.087308534|-0.173318804|-0.00918253|10.35020259|1|1|-0.149675594|-0.129666234|2|0.914407252|0.808676284|0.029549308|0.863438637|0.846953747|1|-0.099295364|-0.094384452|0.464410121|-57.52001036|137.78978830000003|-0.036147237|3.221917789|0.756622045|65.59130031|2809.9605100000003|424.6551631|-984.1537446|1660.7054380000002|-12.12984007|6.612715522999999|6018.145364|140.9844521|-570.1024832|27.67490257|0.018844179|-297.31302830000004|1300.720421|549.3593871|10.91609228|1.0|0.0|1.0|1.0|3.0|0.0|0.15|0.72|4.46|1.07|1.0|0.0|111.41|1.0|4.0|-5.19|28.0|5.0|0.0|0.0|1.0|6.42e-06|0.00252|3.6200000000000006e-05|0.0142|0.0|7.1e-07|0.000278|3.8907|-1594.595995|-1594.552258|615.3|1044.19|0.2899|239.15|455.47|0.3523699999999999|0.67215|-0.16147|2184.0|0.04373784|2.3278|2.34|5.6308|5.6308
12_a4|-3.2834578760000004|0|0|0.0|0.0|7.535296702|1|0.295190368|2.070952433|5.4161004020000005|-0.271149771|2|-0.0334644329999999|-0.113938738|0.005795666|10.31168324|1|1|-0.055590089|-0.085553511|2|0.5687812560000001|0.8157155359999999|0.04172421|0.8749408470000001|0.531333552|1|-0.070256284|-0.074699711|0.636722126|-41.69390404|15.80191019|-0.025916226|4.116653575|0.717772573|53.59101661|2927.48584|477.8721263000001|-753.6248824|1962.933988|-9.127388465|6.223583758999999|6390.233612|167.4891205|-447.2420348|21.42753878|0.015603795|-258.476202|1049.9494|608.4548423|9.260141177|1.0|1.0|1.0|1.0|0.0|2.94|0.23|3.69|4.98|2.17|1.0|0.0|113.02|1.0|4.0|-4.18|29.0|5.0|0.0|0.0|1.0|6.57e-05|0.0266|4.64e-05|0.0188|0.0|1.45e-08|5.85e-06|3.8083|-1617.861623|-1617.826064|640.67|1101.33|0.1194|255.16|503.28|0.63967|0.68825|-0.16224|7.8701|0.03555871|10.1971|9.29|5032.0|5032.0
13n_a6|0.0|0|0|3.425442623|0.0|6.842683282|0|1.4290206230000002|0.0|4.727387819|-0.135152403|2|0.058267173|-0.631323273|-0.0093684169999999|10.95053349|1|1|0.100294804|-0.118693789|2|0.870730542|0.7767360059999999|-0.056293641|0.832753533|0.82642394|1|-0.100363599|-0.109392959|0.307384948|-68.88015714|90.97854097|-0.038490115|8.36448634|0.748967057|88.73738138|2952.259627|486.5239262|-1426.464192|2535.307313|-18.12946621|8.872063579|6386.381394|172.28545730000002|-978.9911754|35.2699138|0.019904118|-341.7352549|1904.575345|724.3873672999999|13.66031867|1.0|1.0|1.0|1.0|3.0|1.9|0.08|4.19|3.76|0.81|1.0|0.0|127.2|1.0|6.0|-4.64|33.0|5.0|0.0|0.0|1.0|2.27e-05|0.00987|5.24e-05|0.0228|0.0|2.1499999999999998e-10|9.35e-08|3.3510000000000004|-1423.765005|-1423.714738|727.69|1232.6|0.9117|257.31|548.09|0.55028|0.64027|-0.13863|7.1946|0.05026727|10.1967|75.0|7.1249|7.1249
8b_a8|0.0|0|0|3.191799887|0.0|7.535296702|1|1.395658149|1.42474537|5.4161004020000005|-0.182065125|1|0.019958073|-0.733216119|-0.0055544409999999|10.94650923|1|1|0.031896755|0.079250224|1|0.758899977|0.778853499|-0.0527918259999999|0.8354024290000001|0.726912742|0|-0.130159955|-0.11627069|0.28604765|-79.74587194|172.84152849999998|-0.047457424|12.1771918|0.781454722|84.97574547|2863.095568|342.0904577|-1424.7250689999998|1821.324722|-17.8141788|7.507665421|6471.7604200000005|133.8974321|-872.8947609999999|37.20755791|0.022425382|-344.8810688|1823.170337|589.263087|13.73949201|0.0|1.0|1.0|0.0|2.0|2.93|0.09|3.65|3.03|2.12|1.0|0.0|114.18|1.0|4.0|-4.77|31.0|5.0|0.0|0.0|0.0|1.6899999999999997e-05|7.0|3.69e-05|0.0153|0.0|7.33e-08|3.04e-05|3.2992|-1407.0843|-1407.052256|640.35|1098.17|0.2618|270.59|488.56|0.57234|0.70195|-0.13807|5.8389|0.03204403|7.4497|5.08|5.2941|5.2941
8a_a31|0.0|0|0|3.28085223|0.0|7.765993078999999|1|0.610138387|0.0|5.733341277|-0.158899731|0|-0.1480271209999999|-0.586331322|-0.013230176|10.31170053|2|2|-0.258538098|-0.094359203|0|0.938325481|0.837862749|-0.030149254|0.895174844|0.883113019|0|-0.122293189|-0.136459435|0.272259026|-60.46233433|131.2406629|-0.0416959379999999|9.179668678|0.666437359|82.32407724|2128.209198|293.7455749|-742.1281291|1443.955093|-10.19199103|5.83708559|4538.505909|164.9149565|-366.9116769|30.93264504|0.030052065|-164.57484340000002|1113.575221|324.7430642|14.85788369|0.0|0.0|1.0|1.0|2.0|2.05|0.2|4.16|2.54|0.36|0.0|0.0|83.83|2.0|3.0|-3.57|22.0|5.0|0.0|0.0|1.0|0.000269|0.0846|0.000773|243.0|0.0|4.62e-06|0.00145|3.8097|-1347.541429|-1347.507102|538.75|872.11|0.2604|325.45|396.15|0.7027100000000001|0.7027100000000001|-0.1587599999999999|3.7141|0.03432763|5.3042|0.79|6.1024|6.1024
12e_a40|0.0|0|0|0.0|0.0|7.515889085|0|0.604990524|1.6315143930000002|5.4161004020000005|-0.262526337|0|0.174870826|-0.556620974|-0.013162335|10.31197242|2|2|0.292184471|0.172778196|0|0.889386453|0.788800541|-0.279310345|0.858770467|0.8096582170000001|1|-0.132226452|-0.122830115|0.284429447|-71.78145688|206.0119599|-0.048387621|4.4490161310000005|0.790818822|78.14505956|2391.0322170000004|423.3709264|-866.8463724999999|694.2415706|-14.26008524|8.014314957|5478.52313|113.5576846|-470.5828129|33.21629575|0.021118537|-315.75223450000004|1096.13776|348.3847394|11.46456937|1.0|1.0|0.0|0.0|2.0|3.05|0.0|4.34|4.84|2.93|2.0|0.0|95.8|1.0|2.0|-6.53|24.0|4.0|0.0|0.0|1.0|2.98e-07|0.000113|2.27e-06|0.00086|0.0|9.14e-07|0.000346|3.0253|-2248.276958|-2248.244231|552.91|918.38|0.4494|286.76|445.12|0.6826|0.70157|-0.12616|2.5946|0.03272669|3.7268|1.17|5.9318|5.9318
13c_a6|0.0|0|0|3.441255118|0.0|7.412764017000001|1|1.424213869|0.0|5.351858133|-0.0122495089999999|1|0.049627353|-0.605286688|-0.003346018|10.95129637|1|1|0.081059709|-0.174259072|1|0.845481322|0.780680481|-0.167542194|0.8353837409999999|0.7995080809999999|0|-0.093635525|-0.111231609|0.22875443|-63.73961873|157.60887419999997|-0.039875482|14.15496611|0.772032541|88.21184769|2880.850692|535.5975578|-1438.635026|3135.546462|-18.47751526|8.038175951|6204.855629|155.1821156|-979.308309|35.15921372|0.018354398|-370.3562372|1863.438327|692.8471883999999|12.49421473|1.0|1.0|1.0|1.0|2.0|2.53|0.16|5.38|4.57|1.5|2.0|0.0|121.6|1.0|6.0|-5.95|32.0|5.0|0.0|0.0|1.0|1.11e-06|0.000471|5.42e-06|0.00229|0.0|3.96e-10|1.68e-07|3.6519|-1389.39897|-1389.371325|719.8|1217.77|0.5471|206.92|596.15|0.48478|0.7008800000000001|-0.14975|7.7129|0.0276450999999999|9.2467|73.0|7.1367|7.1367
7e_a8|0.0|0|0|3.038052327|0.0|7.05012252|0|1.394799915|1.3496955309999998|4.844187086|-0.052939815|0|-0.03633378|-0.289324602|0.0024398329999999|10.94332434|1|1|-0.075638618|0.07125309|0|0.5897105770000001|0.732001738|-0.072307692|0.790500031|0.577394732|0|-0.08608941|-0.0886889709999999|0.286669793|-51.4880895|86.03149870000001|-0.037446454|7.725998682999999|0.776001552|64.23177694|2605.914474|495.8990914|-1007.813711|2032.501296|-13.39444718|7.70387217|5808.479788000001|133.9683023|-602.7501229|28.86058693|0.018708212|-330.14031780000005|1298.726412|519.5762494|11.18895001|1.0|1.0|0.0|0.0|1.0|3.38|0.04|5.16|4.94|3.54|2.0|0.0|108.43|1.0|4.0|-5.75|29.0|4.0|0.0|0.0|1.0|1.78e-06|0.000686|3.87e-06|0.00149|0.0|5.07e-09|1.95e-06|3.2363|-1300.495519|-1300.467069|622.23|1060.05|0.3461|325.06|544.55|0.6998300000000001|0.70177|-0.13577|9.0006|0.02845071|11.4436|35.1|4.4547|4.4547
12k_a36|0.0|0|0|3.483171769|0.0|7.412764017000001|2|1.297043952|0.0|5.351858133|-0.063399056|2|0.096315593|-0.413145744|0.002782748|10.94908765|1|1|0.163804836|-0.1619981409999999|1|0.90500247|0.811903388|-0.102077284|0.8647233590000001|0.856135378|0|-0.075717305|-0.101946803|0.367754573|-49.87227128|46.79001927|-0.037758075|7.838185977999999|0.7806817009999999|78.24529096|2792.202559|555.1026569|-1342.974009|2294.707886|-16.38090333|7.241602627000001|6027.033337|144.457092|-884.5687799000001|31.85663123|0.016847116|-369.7499256|1720.258086|698.847203|11.0965905|1.0|0.0|1.0|0.0|2.0|0.0|0.12|3.62|2.42|2.38|1.0|0.0|133.84|1.0|6.0|-4.58|31.0|4.0|0.0|1.0|0.0|2.6e-05|0.0106|2.82e-05|0.0115|0.0|9.66e-08|3.94e-05|3.6631|-1310.3453949999998|-1310.312649|697.92|1186.08|0.3116|245.37|530.51|0.5249199999999999|0.70031|-0.15053|5.7818|0.03274587|7.3988|14.0|7.8539|7.8539
12aq_a36|0.0|0|0|3.427017327|0.0|7.412764017000001|2|1.297043497|0.0|5.351858133|-0.135770278|2|0.076517478|-0.674732412|-0.006653538|10.95447882|1|1|0.131910912|-0.090926893|1|0.892815402|0.839953955|-0.047695595|0.89459881|0.849217847|0|-0.1093001919999999|-0.122078233|0.162384515|-73.0277723|86.6958382|-0.042953452|9.548598682|0.7619767479999999|95.39676382|2932.54604|455.31741460000006|-1549.740434|2906.024504|-19.17486584|8.596645087999999|6296.75201|159.03272990000002|-1035.442755|37.66374367|0.020701483|-350.0740123|2033.842158|689.2886595|13.83147784|0.0|0.0|1.0|0.0|3.0|0.0|0.13|1.92|0.98|1.28|1.0|0.0|131.85|1.0|6.0|-3.52|32.0|5.0|0.0|0.0|0.0|0.000304|129.0|0.000359|152.0|0.0|7.19e-07|0.000305|3.3759|-1401.669694|-1401.637414|703.04|1190.22|0.4988|317.51|534.96|0.6933199999999999|0.7058300000000001|-0.13908|6.7649|0.03228003|8671.0|55.0|7.2596|7.2596
