molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
12l_a30|0|0|0|0.0|0|7.412764017000001|2|0.60498366|0.0|0.157020295|-0.00695299|0.154540315|10.31162828|-0.02588969|1|-0.004395528|-0.300262845|-0.226973911|-0.640870513|1|0.613786308|-0.045411075|0.883029843|0.593245722|0|0.834279405|-0.0905026719999999|-76.82494797|0.165720595|115.9404641|-0.045581702|-53.74781658|7.548024079|1.697908189|0.8218150790000001|-2.415830189|-44.29742723|-31.88960104|74.10578426|0.462727396|3306.001879|-1690.148855|2394.793539|-22.31041443|0.178184921|9.258542907|17.23248653|0.861252543|7576.362669|-1182.451965|38.8038646|-450.2927313999999|11.82116027|1.0|0.0|1.0|0.0|1.0|4.72|0.17|17.0|-7.18|4.78|90.88|133.96|0.0|7.0|-6.7|-5.66|482.48|0.0|0.0|3.42|-5.92|1.99e-07|9.63e-05|0.0|-0.0545299999999999|5.52|3.5245|-1988.033039|729.17|0.2294|574.72|0.68488|-1987.782294|2.5031|-0.20397|0.03406276|-1987.848331|2.9851|7.2154
14_a47|1|1|1|2.871076328|0|6.605297921|0|1.417758105|0.0|-0.126490693|-0.008212621|-0.01670074|10.95058279|0.0295267039999999|1|-0.006335783|0.05124606|-0.061837113|-0.33240126|2|0.5975877820000001|-0.085385518|0.8467634620000001|0.579833096|1|0.681598464|-0.093553938|-47.47362906|0.318401536|160.57883|-0.034963476|-23.9422834|5.113919242|0.0|0.664709719|-1.223721666|-23.79514424|-17.63306222|57.32194098|0.474828277|2254.664317|-617.1571777|670.2518865000001|-8.892848121|0.335290281|6.909385453|13.15643085|0.904139078|4695.98899|-311.2496842|26.52746264|-166.1354667|14.15018248|1.0|1.0|1.0|1.0|2.0|2.78|0.0|21.0|-7.79|4.88|66.49|86.58|0.0|3.0|-3.97|-6.21|323.3|0.0|1.0|3.16|-4.13|0.000108|0.0349|0.0|-0.06057|2.64|3.9671|-1127.737484|519.55|0.2452|375.43|0.68345|-1127.610422|2.2485|-0.22434|0.03679054|-1127.6593779999998|3665.0|8.1
7_a47|0|0|0|0.0|0|0.0|0|1.304326965|0.0|0.00763426|-0.0091074509999999|-0.085507035|10.93671034|-0.0781924059999999|0|-0.00794321|-0.262805289|-0.04311702|-0.46105149|2|0.6995252890000001|-0.04402021|0.8755534909999999|0.671549194|1|0.8473227320000001|-0.081264417|-54.113260200000006|0.152677268|86.09912617|-0.036250645|-30.51603217|2.8353037860000003|0.0|0.816979353|-1.631279045|-25.84337052|-20.44278719|50.85512286|0.405265781|2491.885862|-919.9254234|1968.695833|-11.52827882|0.1830206469999999|6.485224033|10.90440708|0.681423344|5958.904826|-518.7725468|25.02240371|-357.5076454|7.36009799|1.0|1.0|1.0|1.0|2.0|2.96|0.09|22.0|-9.45|6.52|58.04|111.28|0.0|4.0|-6.47|-4.8|393.84|1.0|0.0|4.89|-6.06|3.41e-07|0.000134|0.0|-0.05297|5.08|3.7203|-1647.996662|604.84|0.2144|455.81|0.69314|-1647.7863539999998|3406.0|-0.2073699999999999|0.03348545|-1647.841533|4.4255|7.6
9i_a40|0|0|0|0.0|1|7.515889085|0|0.604992808|1.841293462|0.074116257|0.004532692|0.201624407|10.31197226|-0.1788455119999999|2|0.004019925|0.333430103|0.187399127|-0.542471361|0|0.831946443|-0.154977678|0.824009442|0.7947633409999999|1|0.830980762|-0.092881258|-44.58600513|0.169019238|85.16517222|-0.036869006|-22.46593254|2.795536563|62.68854553|0.8590224540000001|-1.327284222|-23.58195819|-18.57750214|52.34891159|0.477626156|2056.370683|-668.7900768999999|335.9672843|-9.360805225|0.140977546|7.700852478|14.74203307|0.91433781|4201.058793|-336.98898810000003|21.62632891|-361.8074422|5.226560183|1.0|1.0|1.0|1.0|1.0|3.25|0.06|20.0|-6.03|4.02|84.45|91.11|0.0|2.0|-5.32|-5.44|306.38|0.0|0.0|3.52|-4.71|4.79e-06|0.00147|0.0|-0.05989|3.2|2.8936|-1273.334714|534.44|0.5012|417.75|0.70339|-1273.167389|2.0895|-0.17956|0.02072395|-1273.217301|2.7887|5.9031
3h_a32|1|1|1|3.579396967|0|7.765993078999999|0|0.609420752|0.0|0.01077056|0.002101838|-0.003152613|10.31100268|-0.111111111|3|0.003284804|0.025035542|-0.122769653|-0.531669815|0|0.84279263|-0.169197453|0.834881529|0.8030743229999999|1|0.87880263|-0.07183387|-55.27575363|0.12119737|75.87946135|-0.027590124|-34.60714056|4.372100625|0.0|0.7734940029999999|-1.324325944|-28.15732254|-17.27367301|51.95714963|0.4089962629999999|2398.020434|-829.1363044|2911.160989|-10.81473143|0.226505997|8.107034244|13.71739929|0.692036677|5187.525619|-519.1071084|22.33200639|-342.4592076|7.357575822|1.0|1.0|1.0|1.0|1.0|3.65|0.35|19.0|-8.47|6.24|110.94|112.28|0.0|7.0|-8.23|-4.29|382.55|1.0|0.0|5.4|-6.15|5.8700000000000014e-09|2.24e-06|0.0|-0.05318|4.61|3.5552|-1790.6908030000002|676.22|0.2926|578.86|0.70257|-1790.440663|3.5952|-0.20059|0.02690554|-1790.5004850000005|5.8749|8.1549
12f_a30|0|0|0|0.0|0|7.412764017000001|2|0.60498366|0.0|0.156569208|-0.00695299|-0.008663584|10.31162828|-0.046588557|1|-0.004395528|0.4304505939999999|-0.226973911|-0.6394697460000001|1|0.613786308|-0.043091382|0.876441789|0.593245722|0|0.8357464459999999|-0.090450992|-76.85198573|0.164253554|115.8783181|-0.0452183279999999|-54.21787616|7.815328055|1.45550709|0.815175332|-2.396571368|-45.01820228|-31.90082427|74.88972286|0.472521727|3305.792133|-1690.743686|2712.844784|-22.5055335|0.184824668|8.366190175|15.86072943|0.8958126809999999|7634.176316|-1192.793275|39.1336968|-444.7025522|12.36587885|1.0|0.0|1.0|0.0|1.0|4.73|0.17|17.0|-7.18|4.78|90.88|133.96|0.0|7.0|-6.7|-5.66|482.48|0.0|0.0|3.42|-5.92|1.99e-07|9.63e-05|0.0|-0.05464|5.52|3.5298|-1988.032639|729.87|0.2166|574.31|0.68471|-1987.782125|3.6633|-0.20422|0.03400408|-1987.848015|4.6865|7.7144
40_a47|0|1|1|0.0|1|6.823286122000001|0|1.420389717|1.715145925|-0.246203395|0.002212256|-0.038143308|10.98214138|0.056362705|1|0.003634698|-0.130213023|-0.338113214|-0.2636225|3|0.63155995|0.018609507|0.900790582|0.607650682|1|0.812233678|-0.060416547|-44.90375373|0.1877663219999999|101.2934265|-0.027052191|-24.22401965|5.959674083|0.0|0.573656733|-1.082087641|-17.58259718|-14.59371996|43.64000551|0.4574577489999999|2313.85811|-583.7487984|868.5333132000001|-7.872806386000001|0.426343267|7.042383142|12.98034048|0.843174422|4862.524893|-314.91225539999994|25.43981292|-79.47051169|16.06828586|0.0|1.0|1.0|1.0|1.0|3.07|0.11|21.0|-7.08|4.04|68.52|94.28|0.0|3.0|-3.26|-6.78|334.35|0.0|1.0|2.72|-3.72|0.000546|183.0|0.0|-0.05086|2.06|3.7236|-1123.174467|571.5|271.0|444.47|0.68492|-1122.9968210000002|4.7542|-0.20317|0.02983032|-1123.049869|6.5995|8.4
12g_a36|1|0|0|3.5202147110000004|0|7.412764017000001|2|1.2678464|0.0|-0.063344124|0.0042553209999999|0.078155467|10.95259306|-0.0521750109999999|1|0.005035022|0.130052038|-0.163978382|-0.44093902|1|0.901715152|-0.19532883|0.847239339|0.860667615|0|0.854238488|-0.069292341|-66.72829531|0.1457615119999999|100.2028184|-0.034549379|-45.87193951|8.382969151000001|5.097410387|0.779745318|-2.038413337|-32.74608471|-23.75074918|59.82898654|0.473274545|2829.45056|-1401.294202|2476.712654|-16.3273005|0.2202546819999999|7.285010602000001|13.83075477|0.898522257|6223.658545|-963.3107298|30.45962398|-384.6182564|10.41641087|1.0|0.0|1.0|1.0|2.0|5.06|0.24|17.0|-7.38|3.01|69.2|138.33|0.0|6.0|-4.95|-6.19|423.51|0.0|1.0|2.66|-4.86|1.13e-05|0.0047799999999999|0.0|-0.0505199999999999|4.21|3714.0|-1350.887005|724.32|0.4393|657.02|0.70097|-1350.571683|5.912000000000001|-0.20288|0.0255597|-1350.633209|7.8537|7.8539
12e_a40|0|0|0|0.0|1|7.515889085|0|0.604990524|1.6315143930000002|0.061944605|-0.013162335|0.130516751|10.31197242|-0.192362496|2|-0.014780739|0.292184471|0.172778196|-0.520457262|0|0.889386453|0.047011204|0.858770467|0.8096582170000001|1|0.7798787840000001|-0.132226452|-66.68049019|0.220121216|119.4966772|-0.048387621|-36.19867792|4.4490161310000005|0.0|0.790818822|-1.596791495|-38.96782748|-26.26807189|79.97685498|0.491465612|2391.0322170000004|-866.8463724999999|694.2415706|-14.26008524|0.209181178|8.014314957|15.75963228|0.966435355|5478.52313|-470.5828129|33.21629575|-315.75223450000004|11.46456937|1.0|0.0|0.0|0.0|2.0|3.27|0.0|20.0|-6.04|4.84|98.89|95.8|0.0|2.0|-6.53|-5.26|378.23|0.0|0.0|3.98|-5.64|2.98e-07|0.000113|0.0|-0.07296|4.66|3.0253|-2248.276958|552.91|0.4494|445.12|0.70157|-2248.154966|2.5946|-0.19912|0.03272669|-2248.206714|3.7268|5.9318
12w_a30|0|0|0|0.0|0|7.412764017000001|2|0.604983445|0.0|0.063514061|0.002431329|0.028815747|10.31162873|-0.04950715|1|0.001805829|-0.173643543|-0.0857954809999999|-0.477636454|1|0.8149999040000001|-0.032835151|0.889479916|0.711738503|0|0.8522163970000001|-0.076611264|-65.85056003|0.147783603|101.3366249|-0.037237182|-45.15435649|7.262777048999999|0.0|0.8077976990000001|-1.824621925|-36.02242934|-25.53389062|63.12469722|0.451478593|2999.810425|-1251.160641|2783.769563|-17.50883211|0.192202301|8.063690539|14.70077638|0.8230829059999999|6888.291006999999|-857.9327732|31.60926388|-422.1196298|9.923109661|1.0|0.0|1.0|0.0|1.0|4.63|0.14|17.0|-7.8|3.92|81.65|137.3|0.0|5.0|-6.58|-5.52|467.37|0.0|0.0|3.59|-6.04|2.64e-07|0.000123|0.0|-0.05682|5.08|3.5585|-2494.966575|716.83|0.2639|577.06|0.68423|-2494.743475|2.4229|-0.20755|0.0345723|-2494.807027|3.0068|7821.0
12d_a40|0|0|0|0.0|1|7.515889085|0|0.60499064|1.753432382|0.1028826769999999|-0.000134504|0.087954209|10.31197256|-0.166080871|2|-0.002126898|0.3683138529999999|0.224167029|-0.552689736|0|0.809398262|-0.0065648919999999|0.845904643|0.6948809659999999|1|0.840431415|-0.095675903|-48.54239742|0.159568585|84.53363343|-0.038873458|-25.71599691|3.286773518|60.80168183|0.844283549|-1.282824111|-26.85139526|-20.59374436|56.88984065|0.470893531|2270.596857|-679.5935638999999|643.5166227999999|-10.90981687|0.155716451|7.877041626|14.88744155|0.8899787840000001|5101.479206|-360.0239567|24.39197636|-364.7778083|6.596929268999999|1.0|0.0|1.0|1.0|1.0|3.23|0.0|20.0|-6.84|5.02|84.45|96.16|0.0|2.0|-6.25|-5.13|361.25|0.0|0.0|4.21|-5.58|5.58e-07|0.0002009999999999|0.0|-0.07765|4.14|2.7962|-2153.197255|552.57|0.2584|435.41|0.70435|-2153.071733|1.2683|-0.19369|0.0164339|-2153.123107|1.9961|7.7212
37_a18|0|0|0|0.0|0|7.03438793|2|1.251176176|0.0|-0.0013530679999999|0.002300582|-0.034593342|10.94702064|-0.011713125|0|0.003512954|-0.0276034839999999|-0.224171123|-0.44541772|0|0.7100921609999999|0.020848396|0.761336899|0.699483099|0|0.831783747|-0.068500679|-54.7389628|0.168216253|123.0060763|-0.0286221589999999|-40.02719655|4.865006968|60.1335413|0.7648766029999999|-1.946306811|-36.62790634|-20.92960342|56.74339533|0.488368082|3055.795406|-1423.213033|1571.7484060000002|-15.30451633|0.2351233969999999|9.460456975|18.49074823|0.954530133|7035.839448000001|-1040.70711|27.36337253|-387.3755475|10.41657856|0.0|1.0|1.0|1.0|2.0|4.31|0.3|18.0|-8.82|3.3|76.5|151.14|0.0|7.0|-5.68|-6.14|480.6|0.0|1.0|2.93|-5.47|2.08e-06|0.000999|0.0|-0.04925|8.11|3.2127|-1532.997117|794.5|499.0|673.45|0.69305|-1532.553949|2.2872|-0.18119|0.02274574|-1532.622404|3.0375|7.4559
14v_a23|0|1|1|0.0|2|7.423568444|0|1.1979575059999998|3.004639728|0.135774541|-0.002390707|0.017156562|10.3132174|-0.015149431|2|-0.0004039459999999|0.170475376|-0.2952674819999999|-0.650246427|2|0.598213287|0.132882353|0.845160857|0.575188253|1|0.916605275|-0.067342061|-62.61276875|0.083394725|55.07999434|-0.042752869|-41.35406587|8.64241561|0.912757854|0.788328659|-2.180396311|-29.37629463|-28.23713101|57.56282152|0.457213347|3399.4261450000004|-1440.093681|2679.111279|-18.64987284|0.211671341|7.743452839|14.26610767|0.84234449|8458.789829000001|-951.143515|35.81898321|-380.8667976|13.80980223|0.0|0.0|0.0|1.0|1.0|3.62|0.09|26.0|-7.95|6.18|114.25|126.97|0.0|7.0|-6.89|-5.94|495.48|1.0|0.0|4.28|-6.0|1.29e-07|6.38e-05|0.0|-0.07843|5.17|3694.0|-2042.182282|679.5|348.0|533.44|0.6017100000000001|-2041.93452|4.5506|-0.2308599999999999|0.02053833|-2041.998955|6.3758|8.4001
15b_a50|0|1|1|0.0|2|7.934155233999999|1|1.353059441|4.112770601|-0.144363623|0.004641091|-0.06083723|10.94501702|-0.124047802|2|0.005203263|-0.17223348|-0.2185722769999999|-0.310946931|1|0.79846758|0.000882622|0.8833003970000001|0.764606364|1|0.8209134840000001|-0.082576068|-46.13641893|0.179086516|102.3838797|-0.028069672|-26.37622116|6.564219549|0.0|0.639017342|-1.291204916|-26.98929785|-16.04745006|58.69070955|0.478989976|2441.264256|-738.1827030000001|1692.3273379999998|-9.174337796|0.3609826579999999|6.89125222|13.22671714|0.919348867|5205.2135960000005|-422.0195386|25.11269883|-158.95261259999998|13.90004811|1.0|1.0|1.0|1.0|1.0|3.56|0.19|20.0|-5.72|3.26|68.76|105.46|0.0|5.0|-3.18|-6.98|357.41|0.0|1.0|2.37|-3.6|0.000654|0.2339999999999999|0.0|-0.0333399999999999|2.08|4.0561|-1160.4989460000002|613.37|0.1796|475.99|0.65917|-1160.275856|6.9054|-0.20071|0.03528279|-1160.330621|9.3788|7.1024
7_a4|0|0|0|0.0|1|7.535296702|1|1.343865525|2.060422336|-0.237954652|0.008409909|-0.125778587|10.92992954|0.04206117|1|0.008242591|-0.162314698|-0.094000778|-0.174410426|2|0.527072036|0.022270259|0.87010589|0.518356619|1|0.825830607|-0.0650223009999999|-35.88407105|0.174169393|87.67070691|-0.026733161|-18.06277106|3.726212114|79.08210981|0.7179916670000001|-1.06932642|-16.47508541|-13.45652664|40.13253521|0.437317462|2286.169166|-538.2610657|1915.566579|-6.773539148999999|0.282008333|5.512905888|9.797542165|0.7772010559999999|5022.496714|-270.9415659|18.74189807|-219.4585767|8.456594282000001|1.0|1.0|1.0|1.0|0.0|3.05|0.15|21.0|-7.46|4.67|43.6|95.07|0.0|2.0|-3.81|-6.03|330.36|0.0|1.0|3.56|-4.41|0.000156|0.0514|0.0|-0.05217|2.91|4.0379|-1089.870249|538.92|0.0697|365.73|0.59702|-1089705.0|3.9832|-0.2219199999999999|0.02317758|-1089.753885|4926.0|6821.0
36_a18|0|0|0|0.0|0|7.03438793|2|1.25117638|0.0|0.050448408|-0.000451777|-0.0077246719999999|10.94702093|0.003321395|0|0.000825855|-0.079553246|-0.12139648|-0.493920601|0|0.7343989059999999|-0.010091893|0.780206307|0.721836103|0|0.804293867|-0.07777765|-56.82615305|0.195706133|139.3536816|-0.031922305|-40.46339026|4.786442152|83.34177364|0.812056067|-2.074949798|-39.43509046|-22.73046122|62.10402945|0.4751830729999999|2979.013751|-1477.479979|1547.485543|-16.1853561|0.187943933|9.560644525|18.21710397|0.905426346|6799.65027|-1052.048147|27.99124609|-444.4026478999999|8.767974776|1.0|1.0|1.0|1.0|3.0|4.19|0.28|18.0|-9.16|2.96|85.29|146.24|0.0|7.0|-5.68|-6.18|466.57|0.0|0.0|2.8|-5.28|2.09e-06|0.000975|0.0|-0.04991|7.75|3.1908|-1493.686737|769.73|0.4674|636.33|0.69372|-1493.266344|1.9944|-0.18124|0.02564498|-1493.333297|2.7547|7.4949
12ab_a30|0|0|0|0.0|0|7.412764017000001|2|0.604983638|0.0|-0.026189286|0.003529389|0.038312857|10.31162784|0.01563558|1|0.005111479|0.03046828|-0.207153446|-0.384942092|1|0.8397577820000001|0.078325164|0.855880335|0.794193541|0|0.7997534890000001|-0.082740301|-71.0035788|0.200246511|140.93076580000002|-0.031859359|-49.97135112|15.64609074|0.0|0.603952976|-1.815983471|-40.9825333|-22.42218278|80.46280277|0.461207954|3118.431712|-1278.064418|2618.234172|-15.78042667|0.3960470239999999|8.44310703|15.6704374|0.856003642|6918.884105|-899.4843201|37.1257096|-146.321375|21.48976996|1.0|0.0|1.0|1.0|1.0|4.87|0.21|17.0|-6.83|2.63|100.11|140.26|0.0|7.0|-5.61|-6.39|458.54|0.0|0.0|2.52|-5.0|2.47e-06|0.00113|0.0|-49.0|3.34|3.4919|-1804.824495|753.75|0.1957|613.7|0.68324|-1804.523449|6.9089|-0.19672|0.03368522|-1804.589076|7.4968|7.7825
4n_a46|0|0|0|0.0|1|7.825245291|1|1.13463699|2.093595994|-0.061148449|0.004988019|-0.144852516|10.94021058|-0.064683066|1|0.0042595609999999|-0.349865095|0.109017734|-0.369211845|0|0.741742667|-0.06655165|0.7681452190000001|0.7427183759999999|0|0.903145407|-0.103381106|-47.16810275|0.096854593|53.22165035|-0.031047837|-25.91889741|2.543769935|0.0|0.863203663|-1.459248362|-31.21601103|-17.06080312|61.43721285|0.428896538|2195.786424|-801.8577467|2116.313581|-9.374920341|0.136796337|5.666371466|9.921794991|0.750996215|4955.374473|-440.621256|19.76451658|-399.1612105|4.235817757|1.0|0.0|1.0|1.0|1.0|3.75|0.27|17.0|-6.67|4.94|61.84|102.92|0.0|2.0|-5.43|-5.26|343.42|0.0|1.0|3.9|-5.1|3.75e-06|0.00129|0.0|-0.04044|4.57|3953.0|-1090.343872|578.83|253.0|502.02|0.7025|-1090.098769|6.2318|-0.20685|0.04131598|-1090.151267|8773.0|5.2845
4k_a46|0|0|0|0.0|1|7.825245291|1|1.134637098|2.145043462|-0.050636784|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|0.006050983|-0.158788415|0.012963356|-0.3860697829999999|1|0.78837943|-0.003017362|0.787615341|0.784722915|0|0.8789113709999999|-0.091943864|-46.76051618|0.121088629|65.39662252|-0.0306644389999999|-25.25406274|2.052909907|0.0|0.8732380740000001|-1.471893066|-26.8180173|-16.56101615|53.45751583|0.417368922|2104.876032|-794.928775|1912.936687|-8.94414722|0.126761926|5.726809252000001|9.829220349|0.7163519709999999|4685.0322320000005|-429.3190666|18.96506421|-403.1511415|3.722397006000001|1.0|1.0|1.0|1.0|1.0|3.8|0.33|17.0|-6.61|4.77|50.94|100.96|0.0|2.0|-4.82|-5.46|333.43|0.0|1.0|3.79|-4.83|1.5e-05|5.0|0.0|-0.01712|4.52|4.4485|-1053.433249|582.84|0.2259|500.36|0.68553|-1053.196897|4.0015|-0.20254|0.03653474|-1053.249847|5.7714|7.0969
12ac_a36|1|0|0|3.4419617660000004|0|7.412764017000001|2|1.297043188|0.0|-0.050997272|0.000584134|-0.046730704|10.95345846|-0.0121300989999999|1|0.0018565629999999|0.060445359|-0.166354116|-0.433636165|1|0.8058720979999999|0.135371136|0.863165958|0.770400825|0|0.779673368|-0.080202334|-72.4798052|0.220326632|152.9742102|-0.036062573|-50.32319912|10.36858115|20.70356046|0.7316461470000001|-1.98344149|-38.66245764|-25.03847816|70.61872461|0.44477577|2902.588755|-1377.116299|2455.459827|-17.38437788|0.268353853|8.126831024|14.63702516|0.801074136|6378.288017|-956.1407834|34.22211444|-321.66684580000003|14.03055543|1.0|0.0|1.0|0.0|2.0|4.86|0.17|17.0|-6.89|2.09|86.27|133.95|0.0|6.0|-3.81|-7.21|423.47|0.0|0.0|1.84|-3.95|0.000154|0.0653|0.0|-0.0527399999999999|4.84|3.8594|-1385.606133|711.77|0.3302|554.84|0.56357|-1385.3211789999998|4.0208|-0.20949|0.03998989|-1385.382927|5.4387|7.8861
4f_a49|0|0|0|0.0|1|7.535296702|1|1.343848013|2.066693174|0.010266272|0.001532832|-0.064058097|10.92775957|0.0705130559999999|1|0.001714014|-0.14414265|-0.025995042|-0.46436755|2|0.69044503|-0.00953448|0.8557769120000001|0.670594896|1|0.7370618040000001|-0.102926696|-48.83888562|0.262938196|142.7551002|-0.033471819|-26.51573683|4.89045046|59.72286429999999|0.718306291|-1.439288231|-30.33918719|-18.1726086|64.88887164|0.437355335|2458.261097|-781.4221699|1629.651745|-9.866320682|0.2816937089999999|6.302023735|11.20071713|0.7773206840000001|5422.650822|-424.2517893|25.29924744|-237.0468572|11.34983222|0.0|1.0|1.0|0.0|1.0|3.07|0.14|21.0|-6.54|3.8|80.9|102.08|0.0|3.0|-3.99|-6.6|356.38|0.0|0.0|2.85|-4.09|0.000102|0.0365|0.0|-0.06954|4.07|3.7098|-1179.23587|575.01|0.2368|411.94|0.68474|-1179.029099|1.7833|-0.22471|0.03476467|-1179.080799|1.8254|7.3979
12b_a36 (EW-7197)|1|0|0|3.3685352889999995|0|7.412764017000001|2|1.2970445309999998|0.0|-0.104514139|-0.002526241|-0.098032695|10.96052467|-0.056994595|1|-0.000673716|0.059005046|-0.217394466|-0.442656599|1|0.724208473|-0.001567914|0.8741648479999999|0.698414933|0|0.7635183720000001|-0.081357853|-67.98756422|0.236481628|147.9542111|-0.039120289|-42.53627024|8.392238798|5.958751634|0.746747352|-1.956014468|-31.84632538|-24.47552312|64.31504105|0.45988432|2772.832013|-1223.776156|2338.370858|-15.31305729|0.253252648|6.764872303|12.52485821|0.851455231|6096.459089|-765.6528642999999|32.77617664|-308.7538779|12.96977113|||||||||||||||||||||||||-0.04975|3.41|3.7725|-1332.180029|659.48|0.4491|486.64|0.69991|-1331.9479310000002|5432.0|-0.20546|0.03202977|-1332.005651|7.3101|8.1549
12l_a36|1|0|0|3.426092687|0|7.412764017000001|2|1.297044247|0.0|-0.0944961519999999|-0.000143196|-0.05158636|10.95423322|-0.0452558729999999|1|0.001194592|0.228884463|-0.175397741|-0.428857427|1|0.8707354620000001|-0.041707369|0.8772535459999999|0.8212311840000001|0|0.84381923|-0.079972189|-70.17688229|0.15618077|101.6575135|-0.038052612|-45.67788557|9.330278191|1.281955437|0.7379583590000001|-1.940683231|-33.88151556|-24.7683114|66.38812034|0.4619814279999999|2843.514589|-1263.1838810000002|2385.788754|-16.12160667|0.262041641|7.471134223|13.88638723|0.8586718990000001|6121.6555530000005|-822.2019402000001|33.56329135|-309.7725155|13.59224175|1.0|0.0|1.0|0.0|2.0|4.78|0.13|17.0|-6.66|1.76|92.99|128.47|0.0|5.0|-4.57|-6.68|406.44|0.0|0.0|1.77|-4.29|2.72e-05|0.0111|0.0|-0.0510399999999999|2.98|3.8619|-1325.194654|686.83|0.4524|530.75|0.6925|-1324.954011|5392.0|-0.20973|0.03508404|-1325.0137550000002|7.2021|7699.0
47c_a18|0|0|0|0.0|0|7.03438793|1|1.251176227|0.0|0.02368001|0.0007979619999999|-0.058748345|10.94702285|0.028947131|0|0.002674691|0.071793992|-0.320309303|-0.455055055|0|0.784328127|-0.027873485|0.7912974190000001|0.7601847759999999|0|0.8128616409999999|-0.0715759629999999|-75.57063623|0.1871383589999999|150.4485025|-0.0321917939999999|-60.75445536|10.25333491|103.416376|0.7489981509999999|-2.350000928|-46.26124419|-25.88035487|70.29678191|0.489290189|3228.879782|-1889.265906|2027.892739|-20.80632033|0.251001849|9.566965871|18.73268473|0.958059115|7527.530240999999|-1518.861384|34.55329606|-400.3604527|13.19009806|1.0|1.0|1.0|1.0|3.0|4.61|0.3|18.0|-9.18|2.87|97.76|154.77|1.0|12.0|-5.73|-6.61|513.63|0.0|0.0|2.42|-5.09|1.84e-06|0.000947|1.0|-0.0449|7.72|3.1096|-1664.753129|850.89|0.5869|790.07|0.6983199999999999|-1664.201034|3.3075|-0.17331|0.03115159|-1664.277127|3.8573|8.5229
30_a47|0|1|1|0.0|1|6.842683282|0|1.304327883|1.435022468|-0.069449687|-0.0098410169999999|-0.008774855|10.95005723|0.0467853809999999|1|-0.008325552|0.029343834|-0.079370393|-0.4370608039999999|2|0.6850994429999999|-0.1340278869999999|0.913855507|0.651797437|1|0.67896733|-0.108232368|-64.38108459|0.32103267|192.6285289|-0.0383202979999999|-38.63044093|8.190002019|76.90733636|0.679447569|-1.609452527|-38.96726396|-22.9932445|78.59180109|0.4680850139999999|2626.927627|-965.7162688|1558.731067|-13.79658605|0.320552431|6.886726437999999|12.94704346|0.879999675|5852.817155|-579.456614|33.84108731|-215.3470619|16.87442216|1.0|1.0|1.0|1.0|2.0|3.03|0.05|21.0|-7.24|3.93|98.72|104.25|0.0|5.0|-4.22|-6.95|396.81|0.0|0.0|2.61|-4.1|6.05e-05|24.0|0.0|-0.0564299999999999|3.89|3.7159|-1696.12008|615.85|0.3566|478.04|0.6944899999999999|-1695.931037|2.7493|-0.20813|0.0420327|-1695.9887|3.6487|7.9
