molecula|n9FaRing|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|PBF|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
14ac_a23|1|-9.994971573|7.423568444|0|0|1.1979507740000002|2.7104403130000003|-0.011656739|-0.4422550999999999|0.048351548|0.016532702|-0.66443411|-0.0066006519999999|10.3132169|2|-0.004445662|0.068237909|-0.069765112|-0.562985112|2|0.5562570379999999|0.7797862459999999|0.1374474|0.054652466|0.834426845|0.537271445|1|0.300389872|-66.72452104|12.70997824|57.45545019|0.068856366|-0.043970249|-55.36344264|9.597200637|0.327656318|0.8077820920000001|-2.330423202|87.75911516|3695.344378|703.0989434999999|-1759.6835030000002|-25.07023818|0.192217908|15.90074614|9203.543798|145.1421706|-1328.722623|41.10214358|0.019122137|2178.41361|718.3324686000001|14.43896921|1.0|0.0|1.0|1.0|1.0|3.69|3.34|-9.03|5.52|8.36|105.02|4.6|2.0|1.0|130.29|0.0|1.0|7.0|-7.31|38.0|10.0|1.0|5.43|4.92e-08|2.69e-05|2.24e-07|5.35|2.0|-0.08813|4.93|-2303.9786940000004|751.54|1285.58|0.3209|309.85|627.76|0.6408|-2303.749331|-0.15055|6.3004|0.02262555|-2303.819891|4.0|8.3851|8.3851
11f_a5|0|0.0|6.605297921|1|1|1.370797007|0.0|-0.0037371509999999|0.022233547|0.021060606|-0.083432989|-0.227966183|0.00722997|10.94877949|1|0.008309782|-0.1323098|-0.128153787|-0.230681941|2|0.785419245|0.756843253|-0.008110526|-0.016518403|0.800575032|0.750555185|0|0.368815548|-47.57801621|15.41338844|70.39517801|0.152643862|-0.022252743|-36.14073513|10.72733576|13.29510896|0.5109475960000001|-1.268406334|73.05195434|2853.401015|589.7388387999999|-882.7793242999999|-10.77881574|0.489052404|18.03905985|5969.213977|340.3683339|-614.3924972|30.31104695|0.030351311|1727.7296760000002|753.9168511|21.12375879|0.0|1.0|1.0|1.0|1.0|3.35|2.87|-8.67|4.61|3.53|76.16|1.03|1.0|0.0|126.79|0.0|1.0|7.0|-3.95|32.0|6.0|0.0|2.95|0.000112|0.0477|5.479999999999999e-05|2.7|0.0|-0.03862|2.25|-1391.722248|729.96|1239.35|0.5834|278.47|579.1|0.6593600000000001|-1391.444853|-0.1691|2.1313|0.03804804|-1391.50739|12.0|7.9208|7.9208
12h_a36|0|0.0|7.412764017000001|2|2|1.297043828|0.0|-0.0086750619999999|-0.041228471|0.039061728|0.059920602|-0.503153567|0.00127667|10.96020037|1|0.003077071|0.100530266|-0.1430106119999999|-0.410826531|1|0.8913597320000001|0.820041835|-0.10861416|-0.089459459|0.87043328|0.84179881|0|0.3726296|-48.17643878|18.27258858|82.11195464|0.180385475|-0.035734517|-45.96672487|11.96512593|1.413982241|0.665254541|-1.929663894|87.85958486|2845.467486|536.6941285|-1263.568727|-15.32224162|0.3347454589999999|13.87400978|6159.17335|219.1956304|-827.4010477|35.1736357|0.026971557|1899.376328|679.7230552999999|17.66132225|1.0|0.0|0.0|1.0|0.0|4.8|0.0|-6.69|2.77|1.89|78.43|1.72|1.0|0.0|130.24|0.0|1.0|6.0|-3.95|31.0|5.0|0.0|1.81|0.000113|0.0464|8.499999999999999e-05|2.65|0.0|-0.05013|2.92|-1347.451759|697.29|1177.89|0.5756|238.44|535.67|0.34589|-1347.199963|-0.14247|6754.0|0.02925492|-1347.260478|14.0|7.8539|7.8539
47n_a18|0|0.0|7.03438793|1|1|1.251175627|0.0|-0.007614955|-0.057061805|0.032169312|0.017491759|-0.609196374|0.000271488|10.94702025|0|0.001705837|0.026244774|-0.172015161|-0.529441732|0|0.722991132|0.696612213|-0.09714337|-0.083719099|0.726888951|0.711628292|0|0.288989992|-65.43887366|8.759783644|61.29571241|0.207570604|-0.031974244|-62.09468789|7.228646444|47.476904100000006|0.783921929|-2.4620167580000003|86.44740177|3349.802294|653.9193397999999|-2031.676741|-21.77346199|0.216078071|20.17045476|7909.580851999999|178.30942439999998|-1676.556573|33.65821422|0.01357247|2591.682495|1306.125688|11.20011508|1.0|1.0|0.0|1.0|1.0|4.69|0.0|-9.76|3.67|3.31|105.6|2.72|3.0|1.0|162.18|1.0|1.0|13.0|-6.02|40.0|4.0|0.0|2.76|9.48e-07|0.000511|5.7e-06|4.1|1.0|-0.0525299999999999|9.78|-1743.299948|879.92|1565.37|0.5056|387.11|799.02|0.6914600000000001|-1740.5852670000002|-0.13138|2.4754|0.02839695|-1740.663577|64.0|7.1938|7.1938
A8301_a51|0|0.0|6.86171134|0|0|1.197963627|1.700610355|-0.00449765|-0.028789626|0.039058957|0.078523314|-0.242873103|0.00740124|10.31321735|1|0.007083041|0.135886548|-0.0357324579999999|-0.4354420879999999|2|0.7595189840000001|0.6959300979999999|-0.013846396|-0.21474885|0.750630149|0.7234449559999999|1|0.339244706|-35.90764428|5.293803823|36.55933899|0.065260105|-0.032775831|-32.90818536|3.437697042|78.46116212|0.854959635|-1.6387915469999998|56.90163721|2799.106729|607.0025787000001|-1064.200534|-13.82143785|0.145040365|13.24988678|6401.6494600000005|94.18649643|-691.0718926|24.89475504|0.009586697|1244.737752|690.8826121000001|6.225421319|1.0|1.0|1.0|1.0|1.0|3.49|3.5|-9.38|5.5|5.52|87.72|3.35|2.0|1.0|129.04|0.0|1.0|5.0|-6.6|31.0|3.0|0.0|4.58|2.5e-07|0.000105|1.17e-06|5.02|0.0|||||||||||||||12.0|7.9208|7.9208
14_a47|1|0.0|6.605297921|0|0|1.417758105|0.0|-0.006070958|-0.136491228|0.036632997|0.017068634|-0.2306964|-0.008212621|10.95058279|1|-0.006335783|0.05124606|-0.020596219|-0.33240126|2|0.5975877820000001|0.777675668|-0.085385518|0.050943962|0.8467634620000001|0.579833096|1|0.2662137639999999|-47.18187618|10.1400648|64.60629385|0.318401536|-0.034963476|-23.9422834|5.113919242|0.0|0.664709719|-1.223721666|61.62381153|2254.664317|343.7492333|-617.1571777|-8.892848121|0.335290281|13.15643085|4695.98899|169.0962983|-311.2496842|26.52746264|0.028057496|928.4611922|310.8026328|14.15018248|1.0|1.0|0.0|1.0|1.0|2.78|1.53|-7.79|3.97|4.88|66.49|2.49|0.0|0.0|86.58|0.0|1.0|3.0|-3.97|24.0|5.0|0.0|3.16|0.000108|0.0349|7.46e-05|2.91|0.0|-0.06057|2.64|-1127.700693|519.55|849.76|0.2452|312.53|375.43|0.68345|-1127.610422|-0.16377|2.2485|0.03679054|-1127.6593779999998|8.0|8.1|8.1
11_a15|0|0.0|0.0|1|1|1.435688956|0.0|-0.0064953419999999|-0.029665252|0.02962963|-0.036023137|-0.402711212|0.001806571|10.95979791|0|0.003766915|-0.056500144|-0.173728081|-0.363940085|2|0.843715005|0.718800243|0.0234789439999999|0.0432314409999999|0.76664841|0.796300317|0|0.632319408|-44.15161868|12.69062406|143.8088883|0.105461874|-0.033606127|-45.76619542|8.696553172|0.0|0.739315684|-1.949155337|79.1792768|3022.859488|613.0036107000001|-1335.705238|-15.7814467|0.260684316|11.76226306|7002.915718000001|178.640152|-915.3239085|31.14961732|0.018086221|1806.677804|830.7967967000001|12.39401492|1.0|1.0|1.0|0.0|0.0|4.1|4.25|-8.9|4.33|6.69|59.51|2.52|2.0|0.0|138.24|0.0|1.0|6.0|-6.32|34.0|4.0|1.0|4.62|4.77e-07|0.000214|7.970000000000001e-07|5.32|0.0|-0.03877|5.04|-1450.705737|739.57|1284.85|0.2657|263.2|568.22|0.58935|-1450.39211|-0.12134|812.0|0.03503399|-1450.457814|739.0|6.1314|6.1314
9b_a36|0|0.0|7.412764017000001|2|2|0.62670079|0.0|-0.0058276019999999|-0.023369916|0.040166667|0.082806042|-0.308862918|0.005050384|10.33767255|1|0.005458948|0.146828453|-0.053309522|-0.4060950789999999|1|0.8421237309999999|0.7885597609999999|-0.034830997|-0.1177413269999999|0.842671963|0.7961424690000001|0|0.2602997|-46.58565720000001|10.68084402|67.12293326|0.154620539|-0.036110824|-38.76797062|6.707514535|0.0|0.78242217|-1.769430355|71.70079424|2715.020034|530.8939077|-1111.193067|-14.24129533|0.21757783|13.80758516|5838.085413000001|136.63774650000002|-697.8234711|28.98359786|0.015872498|1420.196295|620.9195447000001|9.967846072|1.0|0.0|1.0|1.0|0.0|4.73|0.0|-6.64|3.6|2.76|82.47|2.82|1.0|0.0|126.17|0.0|1.0|5.0|-4.6|29.0|4.0|0.0|2.48|2.49e-05|0.00992|3.71e-05|3.2|0.0|-0.05146|3.82|-1575.751975|666.01|1127.85|0.5392|321.74|514.45|0.69763|-1575.557248|-0.15833|6.2846|0.02803905|-1575.616432|21.0|7.6778|7.6778
3b_a12|0|0.0|0.0|1|1|1.283824445|0.0|-0.007916598|-0.043495794|0.0375|-0.1215705419999999|-0.332497127|-0.004028952|10.9540388|0|-0.003019113|-0.19952566|-0.071149325|-0.547002361|1|0.914614654|0.768772928|-0.008328578|-0.007397776|0.82914101|0.802482465|0|0.073824142|-33.57216667|5.401901357000001|41.13468455|0.096795301|-0.034016616|-24.04018959|2.816328871|0.0|0.7688221909999999|-1.326648015|54.77629766|2186.64676|470.8937285|-691.6596323|-9.246226764|0.2311778089999999|10.88757628|4665.346939|120.5265876|-360.6028438|23.06757345|0.0166212889999999|899.6353646|406.0361621|8.665655511|1.0|1.0|1.0|0.0|1.0|3.82|2.98|-8.1|4.05|3.14|37.28|3.99|1.0|0.0|102.53|0.0|1.0|3.0|-4.26|24.0|3.0|0.0|3.59|5.539999999999999e-05|0.0184|2.28e-05|3.78|0.0|-0.07091|3.96|-1410.947421|548.05|915.37|0.5013|294.55|426.66|0.53738|-1410.826913|-0.15229|5.9551|0.02444371|-1410.8759220000002|49.0|7.3098|7.3098
7b_a10|0|0.0|7.535296702|2|2|1.186434511|0.0|-0.001621737|0.037541178|0.037804233|-0.060829392|-0.07459988|0.011041815|10.93274506|0|0.010068964|-0.0982988509999999|-0.051052176|-0.1874708719999999|2|0.624866343|0.764865564|-0.108464916|0.065705128|0.8200487120000001|0.586354126|1|0.5113525529999999|-30.71062112|5.061217187|13.37827368|0.07558334|-0.027444463|-19.47494818|2.6314862480000003|56.22969776|0.781045839|-1.152667458|43.9185573|2290.380138|480.6333417|-599.3081212000001|-7.419027879|0.218954161|8.771658176|5212.568172|113.8411654|-311.5991709|18.26940272|0.012428175|767.3149142000001|459.0250226|6.46179973|1.0|0.0|1.0|1.0|0.0|3.9|0.0|-6.99|4.34|3.03|41.38|3.04|1.0|1.0|105.44|0.0|1.0|2.0|-5.28|25.0|3.0|0.0|3.02|5.29e-06|0.00183|5.25e-06|4.68|0.0|-0.05377|3.44|-1450.06366|562.31|951.55|0.1488|205.85|400.65|0.4195399999999999|-1450.075119|-0.1584799999999999|4.2068|0.02946054|-1450.124551|19.8|4.7033|4.7033
13d_a5 (GW788388)|0|0.0|6.605297921|1|1|1.236844097|0.0|-0.005668173|-0.009710199|0.027375887|-0.092509033|-0.33442223|0.002956745|10.94530363|1|0.003668464|-0.14893897|-0.010147323|-0.3706975529999999|2|0.7333482170000001|0.78479342|0.024905619|0.047169811|0.834800344|0.71006207|0|0.54169129|-57.42492153|9.637686167|151.3669372|0.2258962769999999|-0.0291837579999999|-36.95444874|6.374277851|44.69922692|0.669182121|-1.605106706|70.45205183|2834.036315|511.985152|-1061.602956|-12.76608229|0.330817879|15.788837|6122.792779|218.7999323|-702.1345259999999|28.84397435|0.022041749|1586.418589|723.0631751|14.57821204|0.0|1.0|1.0|1.0|1.0|3.21|2.74|-8.84|4.56|4.11|92.79|1.37|1.0|0.0|121.68|0.0|1.0|6.0|-4.35|32.0|5.0|0.0|3.11|4.429999999999999e-05|0.0189|4.5e-05|2.75|0.0|-0.05542|3.81|-1390.548362|707.09|1206.73|0.5251|269.0|532.01|0.42515|-1390.294368|-0.17299|2.4867|0.04130059|-1390.355751|18.0|7.7447|7.7447
4_a4|0|0.0|7.535296702|1|1|1.343865392|2.156628874|-0.001234337|0.0159331539999999|0.036775068|-0.0214610589999999|-0.058013858|0.011760626|10.92992837|1|0.0112367389999999|-0.035166634|-0.048056862|-0.157959343|2|0.646069495|0.77276149|-0.168712277|-0.063012715|0.8306695270000001|0.636572383|1|0.456474074|-25.64211031|4.4155367960000005|13.70182982|0.0667239759999999|-0.0255766729999999|-18.24679326|2.274995377|42.42341622|0.793717973|-1.099796957|40.86951119|2221.6122010000004|480.8472306|-566.6429946000001|-6.78950447|0.2062820269999999|8.855289118|4878.070704|106.2816773|-291.9486922|16.60255217|0.010586293|713.9097433|462.1867149|5.454324025|1.0|1.0|0.0|1.0|1.0|3.15|3.09|-7.57|4.52|4.41|43.6|2.66|1.0|0.0|100.08|0.0|1.0|2.0|-4.12|25.0|3.0|0.0|3.64|7.59e-05|0.0248|2.69e-05|3.52|0.0|-0.04865|3.24|-1029.93716|566.84|960.45|0.1106|230.37|394.06|0.55032|-1029.763465|-0.1696599999999999|2.6814|0.02323788|-1029.813844|78.0|7.1079|7.1079
6_a15|0|0.0|0.0|0|0|1.419941278|0.0|-0.00951284|-0.048804012|0.042926829|0.106485923|-0.513693384|0.001080419|10.95880677|0|0.003942615|0.153430865|-0.195267558|-0.35221474|1|0.8511056929999999|0.691316481|0.0371776429999999|-0.015484797|0.7248900659999999|0.810779115|0|0.398681391|-41.14459066|17.20414198|105.4415725|0.140691569|-0.0307500179999999|-41.87249058|10.03794313|55.65697829|0.581974721|-1.599000943|88.94853813|2454.904173|501.3728188|-932.9544335|-10.46812265|0.4180252789999999|10.02135591|5589.043165|243.9013805|-544.3423775|30.82854077|0.029449813|1603.08412|592.4420375|17.18281248|1.0|1.0|1.0|0.0|1.0|3.29|4.03|-7.95|4.43|5.26|61.84|2.18|2.0|0.0|109.7|0.0|1.0|7.0|-5.66|28.0|5.0|0.0|4.11|2.16e-06|0.000823|7.32e-06|4.64|0.0|-0.02419|3.94|-1263.0072300000002|612.22|1092.02|0.2616|285.52|545.21|0.65191|-1262.75978|-0.15714|1.3789|0.01711539|-1262.820532|35.0|7.4559|7.4559
12w_a36|0|-4.750262163|7.412764017000001|2|2|1.24014105|0.0|-0.015825416|-0.297354748|0.041555556|0.041058884|-0.917874106|-0.011700732|10.96020797|1|-0.007897954|0.115646674|-0.1187503719999999|-0.604676196|1|0.647732719|0.828393514|-0.098657593|-0.016393443|0.8792981679999999|0.624142499|0|0.532980165|-62.34080876|15.15285952|112.947763|0.171636756|-0.041210062|-57.35989379|10.87965823|0.780959767|0.70536279|-2.225343322|99.51883498|3230.870697|594.7596206000001|-1597.782567|-21.24440511|0.29463721|15.701847400000002|7418.252264|211.5476713|-1147.197876|41.94801097|0.0273396629999999|2265.1925920000003|672.4630346|19.62970663|1.0|0.0|1.0|1.0|0.0|4.82|0.0|-7.14|3.31|4.04|78.43|2.04|2.0|0.0|130.43|0.0|1.0|7.0|-5.2|34.0|8.0|0.0|2.65|6.26e-06|0.00291|8.6e-06|3.86|0.0|-0.05326|4.86|-1645.169951|712.88|1198.72|0.4508|318.88|552.55|0.69466|-1644.953222|-0.15708|5043.0|0.0328886|-1645.017691|23.0|7.6383|7.6383
15_a15|0|0.0|0.0|1|1|1.435688991|0.0|-0.006378587|-0.031457366|0.029814815|-0.063032481|-0.395472407|0.001806571|10.95980315|0|0.003766915|-0.098862691|-0.173728081|-0.3597407929999999|2|0.843715005|0.724319314|0.007958332|0.003774415|0.7725348679999999|0.796300317|0|0.7028760070000001|-41.11675625|13.71976186|142.8140301|0.102793952|-0.031405332|-40.20430373|9.115534766|4.306196778|0.702544178|-1.821509261|73.99578515|3027.719888|596.1118717|-1210.227347|-13.86355301|0.297455822|11.8273735|7039.747576999999|197.6323578|-804.0860746000001|29.700607300000005|0.0202953539999999|1722.635223|830.7967967000001|13.48441779|1.0|1.0|1.0|0.0|0.0|4.04|4.34|-8.9|4.33|6.69|59.51|2.52|2.0|0.0|138.24|0.0|1.0|6.0|-6.32|34.0|4.0|1.0|4.64|4.77e-07|0.000214|7.970000000000001e-07|5.32|0.0|-0.03786|5.04|-1450.725355|700.82|1265.55|0.4459|335.38|573.46|0.67524|-1450.398033|-0.10964|1.6365|0.02849263|-1450.462493|109.0|6.9626|6.9626
14x_a23|1|0.0|7.423568444|0|0|1.197963189|3.101221922|-0.0065692219999999|-0.111315218|0.04314059|0.05740118|-0.335030301|0.003379755|10.31321817|2|0.003906274|0.160327487|-0.073958723|-0.443633823|2|0.5788469970000001|0.802520527|-0.035031888|-0.035965909|0.8668730109999999|0.558482531|1|0.229141189|-46.97594633|14.64350681|42.44114495|0.223171139|-0.034056109|-37.00022522|9.704599953|87.28077098|0.722211323|-1.6006371069999998|70.40248829|3071.48868|514.8229467|-1060.780249|-14.95753786|0.277788677|14.62325432|6989.569075|184.0971574|-703.0042792|31.25095356|0.0219879679999999|1468.794817|597.2903597999999|14.57194888|0.0|0.0|1.0|1.0|0.0|3.42|3.42|-7.93|4.2|5.14|105.02|3.78|2.0|1.0|120.2|0.0|1.0|5.0|-5.68|32.0|6.0|0.0|4.06|2.09e-06|0.0009369999999999|5.41e-06|3.78|0.0|-0.08216|3.97|-1828.371718|675.21|1149.42|0.3184|305.07|537.48|0.6757|-1828.168422|-0.15259|5.7933|0.02165405|-1828.228912|3.0|8.4949|8.4949
12n_a30|0|0.0|7.412764017000001|2|2|0.604984682|0.0|-0.007311044|-0.064217094|0.040899471|-0.1144447669999999|-0.387485343|0.001139238|10.31162898|1|0.002064369|-0.254279374|-0.0541804029999999|-0.464204099|1|0.669561738|0.815003426|-0.015189554|-0.149451598|0.870930234|0.64876559|0|0.390449649|-52.4873066|10.77573511|85.87072848|0.221849786|-0.038674741|-41.97990569|6.804436105|0.0|0.799403208|-1.895062322|76.16725916|2848.910641|491.3700419|-1196.654368|-15.42118984|0.200596792|13.93957316|6353.890039|126.6686716|-755.6383024|30.54968688|0.0153398069999999|1496.934657|618.6004214|9.686460958|1.0|0.0|1.0|1.0|0.0|4.66|0.0|-6.9|4.25|3.18|81.65|3.2|2.0|0.0|127.24|0.0|1.0|5.0|-5.39|30.0|5.0|0.0|2.92|4.12e-06|0.00171|9.71e-06|3.97|0.0|-0.05076|4.07|-1674.978015|669.57|1131.65|0.1826|238.43|506.94|0.27009|-1674.777231|-148.0|5.3143|0.0334036|-1674.83759|0.01|7983.0|7983.0
12i _a30|0|0.0|7.412764017000001|2|2|0.604984133|0.0|-0.00691453|-0.030422458|0.043848238|-0.0982344169999999|-0.366470081|0.00372838|10.31162888|1|0.003603419|-0.172434349|-0.051371057|-0.469854551|1|0.8264832879999999|0.831176513|-0.029080032|-0.1240820219999999|0.888213143|0.7463962120000001|0|0.356921662|-50.00086637|10.32233418|84.78576301|0.156570866|-0.037414255|-41.13938837|6.740110893|0.0|0.806299097|-1.833298476|72.59006433|2860.704198|550.7287204|-1197.077601|-15.95200773|0.193700903|15.56818082|6362.153853|126.4796844|-781.648379|30.29912252|0.014680721|1484.657003|652.8825454|9.585980094|1.0|0.0|1.0|1.0|0.0|4.62|0.0|-7.22|4.47|3.27|81.65|3.31|2.0|0.0|132.29|0.0|1.0|5.0|-5.93|30.0|4.0|0.0|3.11|1.19e-06|0.0005139999999999|3.61e-06|4.49|0.0|-0.05465|4.45|-2035.339603|691.59|1167.27|0.2384|246.2|542.74|0.43157|-2035.141693|-0.14945|2.5397|0.03436093|-2035.203042|16.0|7.8013|7.8013
13j_a6|0|0.0|7.412764017000001|1|1|1.430640326|0.0|-0.015004989|-0.154502515|0.041728395|0.07522656|-0.855284356|-0.011017781|10.95129557|1|-0.007703306|0.121750719|-0.045418125|-0.562698347|1|0.8744720490000001|0.783333463|-0.063948098|-0.079161042|0.8353837409999999|0.830577798|0|0.205764388|-80.33128667|20.78979124|180.6709018|0.377035857|-0.046428683|-57.82670518|13.89184843|114.6910805|0.7841668409999999|-2.460720196|99.85109065|2907.3053210000003|416.2679342|-1644.266245|-20.73032827|0.215833159|15.43329684|6276.316063|144.22085800000002|-1098.707398|39.56287079|0.0199201689999999|2096.832152|673.8038326000001|13.31076198|1.0|1.0|1.0|1.0|1.0|3.56|2.26|-8.5|4.16|3.54|115.15|1.18|1.0|0.0|120.17|0.0|1.0|6.0|-5.03|32.0|5.0|0.0|2.82|9.32e-06|0.00398|3.28e-05|2.95|0.0|-0.0488899999999999|4.94|-1426.520775|712.52|1196.6|0.2857|339.64|555.0|0.69993|-1426.272674|-0.14602|8.3187|0.03242949|-1426.335207|262.0|6.5817|6.5817
18c_a30|0|0.0|7.412764017000001|2|2|0.604986846|0.0|-0.0109670669999999|-0.118776867|0.042560386|0.011887112|-0.625122815|-0.003436924|10.31163825|1|-0.002215642|0.0211588229999999|0.003429114|-0.562807327|1|0.841060094|0.8303425640000001|0.034468997|-0.058608635|0.885516463|0.802578397|0|0.42531141|-71.31647561|13.07260474|384.391404|0.282947974|-0.042101245|-50.86775696|8.826997739|103.215593|0.7859920029999999|-2.2313660090000003|87.76550537|3002.59061|484.1740985|-1506.682341|-19.19537998|0.214007997|13.8741593|6685.737642|144.5043388|-1017.355139|36.16826708|0.018410634|1916.918155|713.7769663|12.43138832|1.0|0.0|0.0|1.0|0.0|4.85|0.0|-6.19|3.04|1.72|124.74|2.06|1.0|0.0|135.37|0.0|1.0|6.0|-5.01|32.0|5.0|0.0|1.91|9.68e-06|0.00427|5e-05|2.74|0.0|-0.05575|4.54|-1744.455795|711.56|1209.11|0.3879|355.78|543.46|0.69123|-1744.2261030000002|-0.14225|6.6462|0.04503016|-1744.28923|12.0|7.9208|7.9208
4q_a46|0|0.09591943|7.832410927000001|1|1|1.131262631|2.151582577|-0.001250008|0.004704245|0.0462962959999999|-0.012611536|-0.066250447|0.012173202|10.96363644|1|0.012222698|-0.019471024|-0.1214838219999999|-0.125840557|2|0.716317772|0.807871283|-0.15266708|-0.121752717|0.848935944|0.703627625|0|0.258420996|-29.12008262|8.099124333999999|38.31894407|0.086449996|-0.021010627|-21.81959712|4.520667361|72.14599138|0.61955726|-1.050531344|49.37907349|2234.596293|509.9138517|-586.3723734|-6.545879136|0.38044274|11.78798551|4992.497361|212.350744|-327.2939568|18.92875482|0.018430997|946.4377411|554.3688216|10.28758193|1.0|1.0|1.0|1.0|1.0|3.95|3.16|-6.94|4.09|4.09|52.83|1.75|0.0|0.0|102.63|0.0|1.0|4.0|-3.41|26.0|4.0|0.0|3.15|0.000389|135.0|0.000129|2.65|0.0|-0.03042|2.57|-1108.729426|606.7333|1043.05|0.1432|273.72|510.13|0.69002|-1108.511662|-0.1903|2.7026|0.02185677|-1108.566571|743.0|6129.0|6129.0
12h_a30|0|0.0|7.412764017000001|2|2|0.604984682|0.0|-0.00737961|-0.06631353|0.043848238|-0.074988669|-0.391119352|0.001139238|10.31162898|1|0.002064369|-0.166613751|-0.0541804029999999|-0.4708582289999999|1|0.669561738|0.831176513|0.008644634|-0.1240820219999999|0.888213143|0.64876559|0|0.353607682|-52.88851758|11.06352871|89.66095835|0.236431596|-0.038417127|-40.10503079|7.038974807000001|0.0|0.7979748729999999|-1.882439244|73.14241438|2848.98238|485.8069155|-1197.668733|-15.55093031|0.202025127|15.1759206|6252.192213|128.5349203|-761.9955851|30.63031164|0.015886049|1500.88527|618.6004214|10.10721793|1.0|0.0|1.0|1.0|0.0|4.63|0.0|-6.9|4.25|3.18|81.65|3.2|2.0|0.0|127.24|0.0|1.0|5.0|-5.39|30.0|5.0|0.0|2.92|4.12e-06|0.00171|9.71e-06|3.97|0.0|-0.05347|4.07|-1674.977665|672.54|1132.06|0.1878|246.54|518.06|-0.26697|-1674.777786|-0.14889|2.9684|0.03372393|-1674.838376|9.0|8065.0|8065.0
8_a27|0|0.0|6.605297921|0|0|1.406757715|1.7626247169999998|-0.008444078|-0.077396262|0.039673203|-0.14212377|-0.329319041|0.0040883959999999|10.93783465|1|0.004801929|-0.24946295|-0.106814855|-0.535352745|2|0.6812785379999999|0.8000360390000001|0.141900468|0.11158995|0.8688656459999999|0.64927069|1|0.3608031339999999|-37.50265703|10.41179748|122.0597403|0.223615972|-0.035880862|-20.94612822|4.960882344|61.18801154|0.751701834|-1.291711016|53.20197882|2132.9321670000004|369.9216992|-615.4582227000001|-8.145716531|0.248298166|9.642697094|4522.989286999999|118.305988|-293.2457951|22.74314225|0.019394143|818.753121|326.3351007|9.240677197|0.0|0.0|0.0|0.0|0.0|2.79|2.28|-6.28|2.98|2.48|76.46|2.19|0.0|0.0|87.68|0.0|1.0|2.0|-3.23|23.0|4.0|0.0|2.38|0.000586|178.0|0.000299|2.0|0.0|-0.05015|3.96|-1004.489001|507.76|848.58|0.2336|300.38|374.88|0.64893|-1004.385302|-0.16958|3.0415|0.02665292|-1004.432889|6.0|8.2218|8.2218
12bi_a36|0|0.0|7.412764017000001|2|2|1.297042566|0.0|-0.00902707|-0.043740597|0.043854875|0.03474497|-0.559678363|0.000482522|10.95958518|1|0.002872872|0.056936052|-0.176729938|-0.37220074|1|0.884226781|0.812921349|0.0997949019999999|0.071329141|0.858971809|0.8350231859999999|0|0.382000949|-57.89562053|24.16125901|129.685076|0.214998882|-0.027831043|-52.46851415|16.87080604|0.0|0.4996603229999999|-1.614200516|101.3899049|3044.149713|548.1337538|-1127.129336|-13.56944331|0.500339677|15.71382803|6572.410403|349.3664649|-787.0277122|38.89295091|0.037590587|2255.791153|766.4854363|26.24794923|1.0|0.0|0.0|1.0|1.0|4.97|0.0|-6.79|2.83|1.9|87.66|1.42|1.0|0.0|136.74|0.0|1.0|7.0|-4.11|33.0|6.0|0.0|1.75|7.75e-05|0.0342|7.13e-05|2.62|0.0|-0.0510199999999999|2.68|-1461.966152|742.94|1256.37|0.4214|319.1|603.92|0.68181|-1461.69263|-0.15078|7.0514|0.0318395999999999|-1461.75632|14.0|7.8539|7.8539
