molecula|SddssS|n9FaHRing|n9FaRing|SssssC|NaasN|SaasN|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|GATS1are|MATS8s|MATS8d|nFaHRing|PBF|PNSA5|PPSA3|FNSA4|WNSA5|RPCS|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|CYP2C9 inhibitor|P-gp substrate|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
4d_a46|0.0|0|0|0.173086735|1|2.146507937|-0.001749881|5.587248657999999|2|0.047736111|-0.131948546|0.0|-0.085744171|0.0116902869999999|-0.111025108|1|1|0.010756749|-0.0814707009999999|-0.1271933999999999|0.6535171|-0.213089038|-0.103199079|0|0.290035518|-38.85529917|4.750218646|-0.024616555|-21.33218735|74.62074724|0.813427965|43.60839351|-13.51488667|35.70643728|0.441136013|513.9109507000001|-621.6847867|-7.419891252999999|0.186572035|0.7893441379999999|4993.774007|102.4310631|-341.3149976|16.6147308|0.0086574759999999|1.0|1.0|3.5|0.35|17.0|43.6|2.84|1.0|101.75|1.0|-4.93|25.0|3.0|-5.4|352.86|4.11|-5.11|1.18e-05|0.00416|0.0|3.88e-08|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.18|4.4265|-1453.840712|-1453.817782|588.18|1009.78|280.09|0.1313|280.09|0.69884|-1453.635434|0.1313|-0.18639|-0.22603|0.02292966|3.7104|517.0|6.2865
21_a10|0.0|0|0|0.0|1|2.093218896|-0.009308076|5.4161004020000005|2|0.035818182|-0.032405474|1.817620533|-0.549176498|0.001533145|-0.023060773|1|1|0.002099681|-0.0236638829999999|-0.03765494|0.7135035209999999|0.057775125|-0.005970601|1|0.8663152820000001|-59.80834512|13.34776629|-0.03292131|-42.25440548|74.3822498|0.704106635|75.80259699|-23.25880088|77.676969|0.391384102|547.3834282|-1255.975247|-16.4322688|0.295893365|0.643072426|7048.414464|209.0477207|-887.342515|33.03306591|0.022638817|1.0|1.0|3.17|0.11|27.0|90.13|2.81|0.0|128.59|1.0|-5.77|34.0|6.0|-6.07|448.47|4.04|-5.51|1.69e-06|0.0007599999999999|0.0|1.94e-09|8.68e-07|-0.06082|5.9596|5.57|3.8599|-1485.499561|-1485.461532|716.1|1225.01|321.21|0.2574|208.04|0.68165|-1485.216871|0.1489|-0.16178|-0.2226|0.03802869|1.1872|4.8|5.3188
12z_a36|0.0|0|0|0.0|0|0.0|-0.007671785|5.351858133|2|0.041767677|0.037307819|0.0|-0.421948174|-0.000143196|-0.010881947|1|1|0.001194592|-0.098598933|-0.175397741|0.8707354620000001|0.103551178|-0.0533649729999999|0|0.492335362|-68.09761735|15.50078625|-0.036238222|-45.16471514|15.59091678|0.712682362|83.07227002|-24.03445318|69.61568586|0.4577848329999999|553.6621150000001|-1225.757112|-15.940487699999998|0.287317638|0.844286292|6146.834385|190.5590792|-812.9648725|33.72393432|0.0225782039999999|0.0|1.0|0.0|0.13|17.0|92.99|1.38|0.0|128.47|1.0|-3.99|31.0|5.0|-7.08|406.44|1.66|-3.95|0.000101|0.0412|0.0|2.21e-07|8.97e-05|-0.05642|3.8969|2.98|3.8969|-1325.195958|-1325.157504|686.33|1153.7|318.16|0.4423|318.16|0.69397|-1324.951498|0.4423|-0.1575|-0.2139199999999999|0.03845474|6.5892|5.0|8301.0
13b_a6|0.0|0|0|0.0|0|0.0|-0.011206134|5.351858133|1|0.042739018|0.060593678|0.0|-0.6051312529999999|-0.00460563|-0.104663349|1|1|-0.00194781|-0.10896749|-0.180339002|0.850080948|-0.029988734|-0.11338525|0|0.202093555|-74.04643339|21.00828557|-0.0406496879999999|-48.5571926|554.4007331|0.757233678|87.39962829999999|-26.65671602|82.07670290000002|0.408780634|508.6895893|-1332.835801|-17.48058934|0.2427663219999999|0.69141956|6000.952027|159.1980937|-874.0294667999999|35.20276076|0.0203627189999999|1.0|1.0|2.85|0.12|23.0|95.85|1.29|0.0|116.79|1.0|-5.51|31.0|5.0|-6.1|409.44|3.45|-4.99|3.11e-06|0.0012699999999999|0.0|9.77e-10|4e-07|-0.0525799999999999|4.8494|4.04|3.6322|-1350.0903970000002|-1350.061187|694.33|1167.21|341.35|0.7846|255.67|0.7006600000000001|-1349.837661|0.2461|-0.14898|-0.20156|0.02920955|13.5746|174.0|6.7595
47o_a18|0.0|0|0|0.0|0|0.0|-0.006476544|4.844187086|0|0.037484277|-0.006238734|0.0|-0.4339284229999999|-0.00046896|0.011121222|0|0|0.000787517|-0.103458566|-0.156998637|0.7452092359999999|0.001673737|-0.066242713|0|0.261785105|-64.2280736|6.313168526|-0.034545459|-46.6464782|82.54478365|0.872753077|70.23090572|-25.08909125|62.44459815|0.493146875|586.0020642999999|-1605.70184|-18.22128055|0.127246923|0.972958142|6462.6049570000005|92.41474142|-1166.161955|28.74706708|0.008265369|0.0|1.0|0.0|0.25|18.0|85.29|2.94|1.0|139.63|1.0|-5.66|34.0|3.0|-6.12|454.56|2.76|-5.08|2.19e-06|0.000996|0.0|4.26e-10|1.93e-07|-0.0502|3.22|7.62|3.22|-1455.574672|-1455.547304|783.22|1352.29|385.04|0.5065|385.04|0.69248|-1455.162559|0.5065|-0.13203|-0.18223|0.02736851|2.8284|47.0|7.3279
12bf_a36|0.0|0|0|0.0|0|0.0|-0.00832865|5.351858133|2|0.044197531|0.140577067|0.0|-0.4497470879999999|-0.006877664|-0.096665166|1|1|-0.004358975|-0.098027247|-0.250781298|0.653741315|-0.0480253509999999|-0.033696875|0|0.356652646|-71.01192632|14.01562806|-0.037486972|-45.73631152|0.0|0.7054709690000001|86.28460578|-24.14405495|72.27889645|0.474826911|437.4108773|-1207.2027480000002|-15.55034592|0.294529031|0.904134124|6271.550446|189.6959033|-777.5172959|34.22402339|0.02371294|0.0|1.0|0.0|0.14|17.0|69.2|2.78|0.0|123.67|1.0|-3.99|31.0|6.0|-6.8|417.41|2.44|-4.32|0.000102|0.0424|0.0|7.599999999999999e-08|3.17e-05|-0.0571299999999999|5.2319|3.66|3874.0|-1431.413697|-1431.380702|670.85|1120.94|320.04|0.4518|236.98|0.69292|-1431.187555|0.4006|-0.15677|-0.2139|0.03299488|7.5932|6.0|8.2218
12i_a36|0.0|0|0|-4.787087299|0|0.0|-0.016027043|5.351858133|2|0.0438779959999999|0.048138468|0.0|-0.929568494|-0.011700732|0.128325344|1|1|-0.007897954|-0.1187503719999999|-0.3344729369999999|0.647732719|0.141564781|-0.01509434|0|0.332782117|-75.66036485|12.71877085|-0.045665229|-48.75024044|0.52902639|0.7691298590000001|90.11282843|-29.42347522|67.53484704|0.460246812|535.4151566|-1588.867662|-18.95842684|0.230870141|0.8526986440000001|7707.634338|148.7565508|-1023.755049|38.2555363|0.022430221|1.0|1.0|0.0|0.17|17.0|78.43|2.04|0.0|130.43|1.0|-5.2|34.0|8.0|-6.4|465.43|2.65|-5.07|6.26e-06|0.00291|0.0|7.24e-08|3.37e-05|-0.05065|5.2297|4.86|3.7496|-1645.2030949999998|-1645.171438|666.79|1172.5|330.66|0.5402|237.08|0.70134|-1644.954647|0.1516|-0.1541|-0.20475|0.03165678|6.6124|12.0|7.9208
LY580276_a4|0.0|0|0|0.0|1|2.067497166|-0.001543874|5.4161004020000005|1|0.044357639|0.0295482979999999|0.0|-0.063298854|0.010217376|-0.172607392|1|1|0.009622161|-0.019747846|-0.042912895|0.5162208110000001|0.035666446|0.019144144|0|0.243350596|-34.22831819|4.207217677|-0.028035586|-16.49563923|82.46094409|0.8478469959999999|38.23432817|-13.51117823|31.83019528|0.437093506|418.5688558|-513.4247728|-6.511436537000001|0.152153004|0.7764939829999999|4098.640927|73.32703409|-247.4345884|15.93586849|0.008312438|0.0|1.0|3.04|0.22|17.0|30.71|3.13|0.0|84.74|1.0|-3.67|22.0|3.0|-5.71|293.34|3.69|-4.21|0.000213|0.0624|0.0|2.75e-07|8.08e-05|-0.0225|5.2983|3.64|4.4918|-959.4958788|-959.4723321|519.23|865.23|276.03|0.1905|234.01|0.68002|-959.356125|0.1842|-0.18746|-0.2099599999999999|0.023546627|3.2891|175.0|6757.0
14ab_a23|0.0|1|1|0.0|2|3.4171257980000003|-0.0050415|5.351858133|2|0.04314059|0.021287386|0.7586471459999999|-0.287365522|0.013012022|0.010803172|2|2|0.012103325|-0.074579388|-0.13397874|0.725358161|-0.085303124|-0.05990912|1|0.20155691|-52.21744789|12.31039874|-0.031648261|-35.76253038|82.79560776|0.797837067|61.60741239|-21.67516705|47.90644969|0.4695727329999999|632.9786397|-1148.783854|-14.84482393|0.202162933|0.885272615|6654.62616|138.4567483|-786.7756682999999|27.16741043|0.013710439|1.0|1.0|3.82|0.12|26.0|105.02|3.45|1.0|130.22|1.0|-6.23|32.0|4.0|-5.92|439.54|4.12|-5.55|5.9e-07|0.000259|0.0|6.9799999999999995e-09|3.07e-06|-0.07146|3.6587|4.1|3.6587|-1708.563399|-1708.543268|719.66|1238.27|338.88|0.3893|338.88|0.66532|-1708.277193|0.3893|-0.14778|-0.21924|0.02013145|8.4721|4.0|8.4012
9_a15|0.0|0|0|0.0|0|0.0|-0.009923019|0.0|1|0.04022792|0.096418279|0.0|-0.506073953|1.7800000000000002e-05|0.05688176|0|0|0.003160815|-0.203104439|-0.295062413|0.85357243|0.088615068|0.010183805|0|0.416635119|-65.07462414|18.10574464|-0.028575549|-36.29225274|54.69975317|0.51257747|85.14415759|-15.93664265|59.20930631|0.4517825079999999|471.903131|-780.8954896|-8.88789863|0.48742253|0.8240935659999999|5375.400861|271.83655510000006|-435.5070329|31.09118831|0.03598612|1.0|0.0|3.37|0.19|18.0|61.84|1.96|0.0|104.74|1.0|-5.25|27.0|5.0|-5.52|366.41|3.69|-4.81|5.63e-06|0.00206|0.0|2.69e-08|9.86e-06|-0.0258899999999999|4.3447|3.36|3.7487|-1223.705126|-1223.687392|588.55|1042.17|330.74|0.2693|285.37|0.70552|-1223.463757|0.0115|-0.1565099999999999|-0.1824|0.01773342|2188.0|107.0|6.9706
3e_a32|0.0|1|1|0.0|0|0.0|-0.006553709|5.733341277|0|0.044949495|-0.057366352|2.220794149|-0.275255791|0.000655875|-0.114649277|3|3|0.002004382|-0.076494363|-0.1395294259999999|0.8315372|-0.061561535|-0.12378337|1|0.290874543|-53.92151824|6.69516884|-0.030786645|-29.05885545|0.0|0.7752553659999999|60.86894767|-16.59123638|46.25723848|0.4513338939999999|467.865447|-647.0582188|-8.941186293|0.224744634|0.822602107|4827.877259000001|121.1171726|-348.70626539999995|21.40099522|0.012891628|1.0|1.0|3.04|0.24|19.0|110.94|1.94|0.0|97.86|1.0|-6.52|23.0|3.0|-5.2|340.47|4.3|-5.18|3.02e-07|0.000103|0.0|1.2099999999999998e-07|4.13e-05|-0.0534399999999999|3.5589|3.52|3.5589|-1672.748189|-1672.722302|578.77|956.67|348.38|0.2914|348.38|0.7025399999999999|-1672.576776|0.2914|-0.14754|-0.20098|0.02588637|5.6928|8.0|8.0862
11_a15|0.0|0|0|0.0|0|0.0|-0.0064953419999999|0.0|3|0.02962963|-0.036023137|0.0|-0.402711212|0.001806571|-0.0856783419999999|0|0|0.003766915|-0.173728081|-0.272482143|0.843715005|0.0234789439999999|0.0432314409999999|0|0.632319408|-66.78526188|12.69062406|-0.033606127|-45.76619542|0.0|0.739315684|79.1792768|-23.02940065|56.84224275|0.470042906|613.0036107000001|-1335.705238|-15.7814467|0.260684316|0.8869452090000001|7002.915718000001|178.640152|-915.3239085|31.14961732|0.018086221|1.0|0.0|4.25|0.07|24.0|59.51|2.52|0.0|138.24|1.0|-6.32|34.0|4.0|-5.26|448.52|4.62|-6.1|4.77e-07|0.000214|0.0|1.27e-09|5.7e-07|-0.03877|4.7106|5.04|2.9595|-1450.740771|-1450.705737|739.57|1284.85|418.94|0.2657|263.2|0.70577|-1450.39211|0.0011|-0.12134|-0.16011|0.03503399|1.3581|739.0|6.1314
37_a18|0.0|0|0|0.0|0|0.0|-0.005351023|4.844187086|1|0.036746032|-0.018268775|0.0|-0.385273662|0.002300582|-0.034593342|0|0|0.003512954|-0.1483628609999999|-0.224171123|0.7100921609999999|0.020848396|-0.020149364|0|0.385121249|-54.7389628|6.653112344|-0.0286221589999999|-40.02719655|60.1335413|0.7648766029999999|65.15554136|-20.92960342|56.74339533|0.488368082|608.2316837999999|-1423.213033|-15.30451633|0.2351233969999999|0.954530133|7035.839448000001|171.9311063|-1040.70711|27.36337253|0.0142451319999999|0.0|1.0|0.0|0.3|18.0|76.5|3.33|1.0|151.14|1.0|-5.68|36.0|3.0|-6.14|480.6|2.93|-5.47|2.08e-06|0.000999|0.0|1.51e-09|7.27e-07|-0.04925|3.2127|8.11|3.2127|-1532.997117|-1532.974371|794.5|1395.35|385.91|499.0|385.91|0.69305|-1532.553949|499.0|-0.13194|-0.18119|0.02274574|3.0375|35.0|7.4559
3a_a12|0.0|0|0|0.0|0|0.0|-0.007671441|0.0|2|0.032544803|-0.1231529169999999|0.0|-0.322200517|-0.0025830939999999|-0.062973953|0|0|-0.001011111|-0.072889493|-0.1213636769999999|0.943290857|-0.021522321|-0.032466697|0|0.241900756|-44.430225|4.615711776|-0.034924502|-21.73969523|0.0|0.781050096|52.21461165|-17.08854808|39.46272532|0.462077145|426.6622302|-666.453375|-8.361421244|0.2189499039999999|0.859002624|4230.717811|107.1321197|-326.0954285|21.87893986|0.015909241|1.0|0.0|2.74|0.05|18.0|37.28|3.09|0.0|97.52|1.0|-3.6|23.0|3.0|-5.88|298.34|2.98|-4.06|0.00025|0.0745|0.0|3.13e-08|9.33e-06|-0.06829|4.2336|3.33|3.7304|-951.3711872|-951.3480023|528.84|875.71|332.36|0.3201|292.86|0.66895|-951.217594|128.0|-0.15328|-0.22157|0.023184956|1.9332|194.0|6.7122
21_a12|0.0|0|0|0.0|0|0.0|-0.008833375|4.59511985|3|0.037992832|-0.213225401|0.0|-0.362168355|-0.003879878|-0.01367083|1|1|-0.001825446|-0.116098308|-0.211367878|0.923855679|-0.061915124|-0.099516604|0|0.192026642|-50.37198585|6.154473157000001|-0.036878492|-25.34833425|0.0|0.770818357|59.10840872|-18.55810005|40.76379649|0.473492395|426.8727514|-705.2078018999999|-9.338859985|0.229181643|0.8993077970000001|4652.242111|115.3294396|-354.8766794|24.07584081|0.017360942|1.0|0.0|2.81|0.12|17.0|78.41|1.82|0.0|98.16|1.0|-3.82|23.0|4.0|-6.45|319.38|2.68|-3.76|0.00015|48.0|0.0|1.67e-07|5.3200000000000006e-05|-0.0546899999999999|4.6851|2.56|3.9971|-1327.479547|-1327.451966|539.67|893.17|310.18|0.3665|264.64|0.57644|-1327.347724|0.1668|-0.16784|-0.22253|0.02758166|3.2551|22.0|7.6576
8d_a32|0.0|1|1|0.0|0|0.0|-0.010604502|5.733341277|0|0.0388738739999999|0.062782795|2.146260246|-0.519620595|-0.006974711|-0.044765977|3|3|-0.005162219|0.001558357|0.002805572|0.825020753|-0.054095278|-0.11492754|1|0.261692269|-69.11005922|10.01177286|-0.03346862|-43.43251025|89.20994250000001|0.708567136|81.54594837|-21.03349629|78.89798692|0.47012654|446.6450457|-967.5408291|-13.21859008|0.2914328639999999|0.887243042|5523.492436|183.1522214|-608.0551435|29.684549600000004|0.019788058|1.0|1.0|2.84|0.26|19.0|154.03|1.1|0.0|110.38|1.0|-6.08|27.0|4.0|-6.47|397.52|3.57|-4.36|8.41e-07|0.000334|0.0|5.51e-08|2.19e-05|-0.0535|3.5588|4.26|3.5588|-1880.773727|-1880.733071|671.71|111.16|348.39|0.3018|348.39|0.7026100000000001|-1880.540067|0.3018|-0.14765|-0.20115|0.04065536|1873.0|8.0|8.0809
25_a12|0.0|0|0|0.0|0|0.0|-0.004103693|0.0|2|0.038787879|-0.089297664|2.050456822|-0.180562493|0.000864238|-0.025245046|0|0|0.001783739|-0.0542354559999999|-0.0861945369999999|0.8472746290000001|-0.2430098439999999|-0.208172827|1|0.120087607|-41.75851719|2.580489093|-0.03323193|-21.75703145|0.0|0.917298637|44.42528172|-17.31450713|31.09844409|0.448858246|493.8944271000001|-709.8947922|-9.021208163|0.082701363|0.814415245|4329.321091|43.08908189|-369.8695347|18.87554002|0.005118351|0.0|1.0|3.43|0.05|22.0|37.81|3.2|0.0|99.48|1.0|-5.28|24.0|2.0|-4.82|311.38|4.29|-5.25|5.19e-06|0.00162|0.0|1.6399999999999995e-09|5.12e-07|-0.05352|4.2653|4.73|3.4532|-974.6569575|-974.6328337|560.14|945.73|359.04|0.4483|290.68|0.69029|-974.458128|0.1897|-0.14303|-0.19655|0.024123749|2.2482|22.0|7.6576
5a_a40|0.0|0|0|0.0|1|1.688148148|-0.004609716|6.167516491000001|0|0.0388888889999999|-0.108428634|0.808197279|-0.152120625|0.011345707|0.180125135|2|2|0.010425818|0.004130836|0.007301856|0.538671739|-0.442215721|-0.0395444479999999|1|0.04987082|-40.27003217|9.135164355|-0.036396585|-17.82228195|52.43850484|0.8224652720000001|46.06507254|-16.10801287|43.71412865|0.4889874279999999|377.5905776|-483.24038600000006|-7.128912782|0.177534728|0.956899016|3736.248815|78.57142892|-213.8673835|19.58503709|0.0130940839999999|1.0|0.0|2.49|0.21|14.0|75.5|1.85|1.0|74.15|2.0|-4.13|19.0|3.0|-5.9|269.32|2.8|-3.67|7.49e-05|0.0202|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|3.7921|4.36|3.7921|-1177.598691|-1177.5835470000002|466.79|757.45|326.96|0.4461|326.96|0.69499|-1177.51016|0.4461|-0.15066|-0.21644|0.01514427|7.6003|81.0|7.0915
2_a3|0.0|0|0|0.0|0|0.0|-0.008422099|4.727387819|2|0.034166667|-0.103423993|2.058239271|-0.311617665|-0.006049098|0.09933632|1|1|-0.0045709459999999|0.017902469|0.032450556|0.899733837|-0.192034735|0.065162907|1|0.4551292289999999|-44.07280196|5.601853871|-0.033150466|-20.68016573|74.89956423|0.727984269|53.05538527|-15.55510657|54.67257594|0.458202525|352.0174726|-528.8736235|-7.298882022000001|0.272015731|0.845708123|4446.904467|127.637231|-248.1619888|21.36736636|0.019143348|1.0|1.0|2.22|0.0|21.0|92.93|1.6|0.0|90.49|1.0|-4.75|22.0|3.0|-5.93|304.37|3.06|-4.27|1.7800000000000002e-05|0.0054|0.0|1.3e-07|3.9500000000000005e-05|-0.06423|5.4397|1.97|3.3354|-1272.143337|-1272.114086|503.34|841.85|371.73|0.1824|227.92|0.69543|-1272.001389|0.0962|-0.14605|-0.21028|0.02925101|5.4999|3981.0|5.4
13g_a6|0.0|0|0|0.0|0|0.0|-0.006574579|4.727387819|2|0.043020833|0.03536788|1.648997541|-0.381325604|-0.002407131|0.073394284|1|1|-0.000644109|-0.12414699|-0.215607882|0.836982172|0.095969451|-0.144664763|1|0.2141642839999999|-64.02222283|12.28038897|-0.0323525729999999|-44.57717132|0.0|0.7357333540000001|76.50577593|-22.52633766|63.95581946|0.444443571|607.1336751|-1216.422234|-15.68456028|0.264266646|0.7999971709999999|6332.20768|184.0026638|-846.9662551000001|30.61752948|0.017929016|1.0|1.0|2.34|0.12|27.0|103.17|1.13|0.0|128.63|0.0|-5.56|33.0|5.0|-6.31|431.49|3.47|-5.06|2.77e-06|0.0012|0.0|2.67e-11|1.15e-08|-0.07536|5.9869|3.83|3.2472|-1386.611265|-1386.573241|739.55|1253.71|381.82|0.8442|207.09|0.7034100000000001|-1386.3020800000002|0.0105|-0.1327|-0.20806|0.03802398|13.3225|119.0|6.9245
12s_a36|0.0|0|0|0.0|0|0.0|-0.007059109|5.351858133|2|0.042804233|0.037454164|0.0|-0.4023692|0.002951176|0.0056370119999999|1|1|0.003962098|-0.104118159|-0.1763783589999999|0.90414347|-0.118671653|-0.086791463|0|0.4314309979999999|-64.57958827|12.55883918|-0.035868226|-41.6829437|10.23927133|0.754198383|76.34126108|-23.15117315|59.13914165|0.4604765839999999|535.942162|-1227.012177|-14.94294208|0.245801617|0.853487672|5890.905249|158.6528381|-791.9759303|30.69639722|0.018222417|0.0|1.0|0.0|0.17|17.0|69.2|2.24|0.0|128.72|1.0|-4.16|30.0|4.0|-6.55|395.46|2.14|-4.3|6.929999999999999e-05|0.0274|0.0|1.08e-07|4.270000000000001e-05|-0.04908|3.8751|3.48|3.7604|-1272.270833|-1272.236664|683.24|1150.67|329.71|0.4501|319.95|0.6928|-1272.00109|0.0002|-0.15559|-0.20467|0.03416928|8.7738|9.0|8.0458
47p_a18|0.0|0|0|0.0|0|0.0|-0.005394244|4.844187086|0|0.037575758|0.025217016|0.0|-0.3775970529999999|0.00235332|-0.015960677|0|0|0.003537135|-0.1736074389999999|-0.261349889|0.72025564|0.030970815|-0.082977829|0|0.278332428|-61.12351185|5.913843751|-0.030813794|-45.24146169|48.48855261|0.818459442|69.19354871|-22.80728054|57.05881288|0.488811071|616.5234972999999|-1528.087796|-16.88114242|0.181540558|0.956223901|6726.61969|134.3699001|-1131.036542|27.86610962|0.01090303|0.0|1.0|0.0|0.28|18.0|76.5|3.13|1.0|144.53|1.0|-5.67|35.0|3.0|-6.07|468.59|2.9|-5.27|2.13e-06|0.000998|0.0|9.35e-10|4.38e-07|-0.05628|3.2036|7.98|3.2036|-1493.759811|-1493.731375|795.43|1391.71|387.01|595.0|387.01|0.6937800000000001|-1493.338659|595.0|-0.13118|-0.18746|0.02843634|4.6652|64.0|7.1938
18a_a30|0.0|0|0|0.0|0|0.0|-0.006673169|5.351858133|2|0.040166667|-0.041327798|0.0|-0.353677943|0.005050384|-0.01286191|1|1|0.005458948|-0.053309522|-0.094526372|0.8421237309999999|0.003991162|-0.171895425|0|0.294303776|-59.38972262|10.62073502|-0.036990859|-36.97308547|0.0|0.7904991659999999|69.35818061|-23.02866795|55.73981304|0.445995681|534.88346|-1128.40473|-14.33650253|0.209500834|0.8050400790000001|5942.293347|130.4247923|-702.4886239|29.1318055|0.016012295|1.0|1.0|0.0|0.14|17.0|81.65|2.82|0.0|127.28|1.0|-5.28|29.0|4.0|-5.98|398.48|2.63|-4.85|5.23e-06|0.00208|0.0|2.3100000000000002e-07|9.21e-05|-0.05605|3.4712|3.82|3.4712|-1575.786909|-1575.755101|665.12|1120.46|357.18|0.3781|357.18|0.69033|-1575.54671|0.3781|-0.1418|-0.19785|0.03180853|5.2813|25.0|7.6108
8_a27|0.0|0|0|0.0|1|1.7626247169999998|-0.008444078|4.59511985|2|0.039673203|-0.14212377|1.21499748|-0.329319041|0.0040883959999999|0.093450172|1|1|0.004801929|-0.106814855|-0.187486926|0.6812785379999999|0.141900468|0.11158995|1|0.3608031339999999|-43.96130162|10.41179748|-0.035880862|-20.94612822|61.18801154|0.751701834|53.20197882|-17.09606174|47.91445451|0.479730655|369.9216992|-615.4582227000001|-8.145716531|0.248298166|0.92208134|4522.989286999999|118.305988|-293.2457951|22.74314225|0.019394143|0.0|0.0|2.28|0.06|21.0|76.46|2.19|0.0|87.68|1.0|-3.23|23.0|4.0|-6.73|303.32|2.38|-3.52|0.000586|178.0|0.0|5.2e-07|0.000158|-0.05015|4.1276|3.96|4.1276|-1004.515654|-1004.489001|507.76|848.58|300.38|0.2336|300.38|0.64893|-1004.385302|0.2336|-0.16958|-0.21973|0.02665292|4.2899|6.0|8.2218
8_a4|0.0|0|0|0.0|1|2.126514848|-0.001277205|5.4161004020000005|2|0.038726287|-0.072752231|1.987684188|-0.056197036|0.010647563|-0.011835327|1|1|0.009595591|-0.048133994|-0.078942941|0.619844116|-0.07377839|0.097165358|1|0.546157592|-33.90618946|5.362918401|-0.024598141|-17.52616744|37.17889653|0.7261541020000001|41.57817329|-12.71482105|33.26523662|0.428884426|478.2025467|-508.5928419|-6.572312789|0.273845898|0.750959081|5162.482272|141.55141369999998|-262.8925116|17.50981094|0.0148422489999999|1.0|1.0|3.19|0.15|21.0|43.6|2.93|0.0|100.13|1.0|-4.35|25.0|3.0|-5.76|346.81|3.85|-4.84|4.49e-05|0.0156|0.0|1.65e-08|5.72e-06|-0.05864|5.3544|3.29|3.9863|-1450.239105|-1450.21384|561.6|949.09|311.03|0.1687|231.56|0.57675|-1450.071352|0.0642|-0.16821|-0.22685|0.0252645|5.7488|54.0|7.2676
1i_a5|0.0|0|0|-4.358943904|0|0.0|-0.006494891|4.59511985|2|0.0253888889999999|0.018196138|0.0|-0.279280326|-0.0012491689999999|-0.174016111|1|1|-0.000700145|0.001493879|0.004923698|0.525406088|-0.058385936|-0.00496377|0|0.4729402929999999|-46.82694838|4.621144795|-0.03570792|-26.09853285|0.213644964|0.759459597|57.78921354|-19.90145306|55.43870932|0.4697279689999999|494.6981114|-796.0581225|-11.09187646|0.240540403|0.8858245220000001|5432.586961|134.0627959|-443.6750585|26.20475553|0.0196689|0.0|1.0|2.04|0.05|23.0|54.46|2.73|0.0|95.49|1.0|-4.79|27.0|6.0|-5.73|366.34|4.12|-4.97|1.6100000000000002e-05|0.00589|0.0|1.3300000000000002e-09|4.86e-07|-0.05729|4.7243|3.58|4.3799|-1288.356212|-1288.322373|569.42|957.58|283.08|0.7585|262.44|0.50107|-1288.210207|0.0207|-0.17945|-0.23674|0.03383899|2.8939|24.0|7.6198
3b_a12|0.0|0|0|0.0|0|0.0|-0.007916598|0.0|2|0.0375|-0.1215705419999999|0.0|-0.332497127|-0.004028952|-0.065558712|0|0|-0.003019113|-0.071149325|-0.116772665|0.914614654|-0.008328578|-0.007397776|0|0.073824142|-46.11064215|5.401901357000001|-0.034016616|-24.04018959|0.0|0.7688221909999999|54.77629766|-17.73486237|38.97406803|0.390744506|470.8937285|-691.6596323|-9.246226764|0.2311778089999999|0.64134753|4665.346939|120.5265876|-360.6028438|23.06757345|0.0166212889999999|1.0|0.0|2.98|0.05|18.0|37.28|3.99|0.0|102.53|1.0|-4.26|24.0|3.0|-5.65|332.79|3.59|-4.64|5.539999999999999e-05|0.0184|0.0|7.91e-09|2.63e-06|-0.07091|4.2092|3.96|3.7741|-1410.971864|-1410.947421|548.05|915.37|328.51|0.5013|294.55|0.6654800000000001|-1410.826913|0.2418|-0.15229|-0.2232|0.02444371|8.5678|49.0|7.3098
