molecula|NaaNH|n9FaHRing|SaaNH|nAHRing|nARing|MATS2c|AATSC1s|n6HRing|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RPSA|RPCS|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50|pIC50
2_a3|0|0|0.0|0|0|0.176032668|-0.09743592|2|2.058239271|-0.006049098|0.09933632|0.036301827|1|-0.18746945|0.017902469|0.032450556|-0.568019422|2|-0.192034735|0.841871246|1|-0.104577702|-0.09392632|0.011938463|-49.07072207|-44.07280196|0.249793422|74.89956423|-1.127115845|-23.02532673|53.05538527|-15.55510657|54.67257594|0.458202525|2056.399995|352.0174726|-528.8736235|1314.679398|0.272015731|9.016533738|0.845708123|127.637231|-248.1619888|21.36736636|0.019143348|726.4904564|8.982583312000001|1.0|1.0|1.0|21.0|-6.89|4.01|1.6|0.0|0.0|1.0|2.0|-4.75|0.0|1.0|3.06|1.7800000000000002e-05|0.0054|5.33e-05|0.0162|0.0|0.0|3.9500000000000005e-05|3.3354|-1272.143337|-1272.114086|503.34|841.85|371.73|0.1824|227.92|340.69|-1272.001389|0.0962|-0.14605|4.0121|0.02925101|3981.0|5.4|5.4
6e_a31|1|0|3.402951625|1|1|0.06650322|-0.178758575|0|0.0|-0.011483229|-0.008757878|-0.0462850729999999|2|0.225356759|-0.002840672|-0.004825446|-0.579941248|0|-0.071378445|0.795570315|0|-0.122985602|-0.130898441|0.032627586|-74.99224589|-79.81721349|0.376659006|99.0823033|-2.0943750530000003|-45.72760428|93.68572477|-28.37945369|94.88738762|0.4782688439999999|2776.836977|380.0911673|-1277.075416|2188.417358|0.239502096|14.40145519|0.916695963|146.03985980000002|-778.7151665|37.31693873|0.022744048|1679.262243|13.86851128|1.0|1.0|1.0|22.0|-7.33|4.0|1.36|1.0|0.0|1.0|4.0|-5.63|0.0|1.0|3.27|2.34e-06|0.000947|2.18e-05|0.00883|0.0|0.0|1.89e-05|3.3083|-1652.669408|-1652.63264|634.34|1077.48|374.76|0.5103|374.76|490.75|-1652.445002|0.5103|-0.13418|5.8193|0.03676794|0.37|6.4318|6.4318
47k_a18|0|0|0.0|1|1|0.029145635|-0.0605329409999999|0|0.0|0.003047962|-0.02822032|-0.008576013|0|-0.026672956|-0.279965025|-0.421027889|-0.451417954|0|0.022512501|0.737517943|0|-0.065324278|-0.088346874|0.015080484|-51.59195677|-69.77479556|0.169064596|58.77865447|-2.208671853|-40.74641317|84.23875372|-23.89547793|63.50225571|0.467246896|3245.964586|656.2580564|-1744.369889|2009.418849|0.284695579|18.35217454|0.877042091|224.8475227|-1377.672426|33.40602576|0.018313855|2438.639881|14.46395816|1.0|1.0|1.0|18.0|-8.44|3.17|2.82|3.0|1.0|1.0|11.0|-5.84|0.0|0.0|2.53|1.44e-06|0.000742|4.65e-06|0.0023899999999999|1.0|1.0|1.85e-06|3.0948|-1664.756029|-1664.728002|842.29|1492.36|400.63|0.5920000000000001|400.63|793.48|-1664.2657390000002|0.5920000000000001|-0.1277599999999999|4.1818|0.02802749|29.0|7.5376|7.5376
8b_a50|1|1|3.1324050960000003|1|1|-0.115740384|-0.009597908|1|1.98971238|0.006841944|-0.009441452|-0.0180233089999999|2|-0.170496134|-0.065440141|-0.116174481|-0.332085641|1|-0.027207307|0.71043578|1|-0.072629787|-0.078068703|0.021513107|-34.79187329|-37.39727879|0.154650918|0.0|-1.092961836|-16.66636363|49.02840043|-14.54338619|45.09730487|0.428882006|2143.807599|404.9478761|-523.561903|1401.458274|0.328290204|9.26652151|0.75095166|157.2609748|-250.8020475|21.65129387|0.024280552|779.4465792000001|11.63112165|1.0|0.0|1.0|20.0|-5.94|3.41|1.79|0.0|0.0|2.0|2.0|-3.44|0.0|1.0|2.51|0.000359|108.0|0.000154|46.0|0.0|0.0|0.000347|4.1804|-967.3527447|-967.3160428|515.81|857.53|296.58|0.1717|273.96|353.17|-967.212701|121.0|-0.1724099999999999|3.8213|0.036701907|68.0|7.1675|7.1675
27_a47|0|1|0.0|1|1|-0.160399235|0.006768957|3|1.807806182|0.001861676|0.0427469459999999|0.013336016|1|-0.137440913|-0.077485193|-0.157688306|-0.280944221|2|0.0436226579999999|0.634406338|1|-0.0630454209999999|-0.079484997|0.016506051|-40.35526807|-50.87821306|0.153530114|3.180329084|-1.510214943|-25.8313393|63.02085767|-18.2393594|50.9207639|0.475450742|2804.020752|541.8239522999999|-966.6860481|2181.236691|0.299267237|13.50334344|0.906398657|191.5604557|-618.7741154|26.02898047|0.018969968|1379.535965|12.14264461|1.0|0.0|1.0|21.0|-8.82|5.07|3.11|2.0|0.0|1.0|5.0|-4.81|0.0|1.0|3.91|1.5399999999999998e-05|0.00674|8.89e-06|0.0038799999999999|0.0|0.0|6.55e-07|3.8125|-1778.1049670000002|-1778.078632|673.27|1165.54|325.21|0.4007|251.19|517.82|-1777.830739|0.1839|-0.1578|4.0365|0.02633483|2512.0|5.6|5.6
17b_a25|0|0|0.0|0|0|0.001256821|-0.002108117|2|1.968416259|0.005120507|-0.100018134|0.016982601|1|-0.044260194|-0.044156525|-0.073994564|-0.366585181|2|0.068812225|0.636746066|1|-0.068207754|-0.079392561|0.015879547|-51.71860811|-60.19950116|0.1178296009999999|87.61586206|-1.6672437880000002|-39.21569422|73.52844745|-22.17876359|63.75929319|0.476276266|3100.8813760000003|668.9067217|-1264.189524|2514.295488|0.275133816|18.52147096|0.909403632|208.6205329|-958.573164|30.59704545|0.0175785369999999|1744.031591|13.32894629|1.0|1.0|1.0|27.0|-10.04|5.18|2.0|2.0|0.0|0.0|7.0|-5.32|0.0|1.0|3.78|4.75e-06|0.00218|8.59e-06|0.00394|0.0|0.0|4.16e-08|3961.0|-1483.873254|-1483.830524|781.08|1329.35|313.02|0.4635|228.6|654.18|-1483.563965|0.1741|-0.16408|3.5074|0.04272963|101.0|6.9957|6.9957
20_a4|0|0|0.0|1|1|-0.203359312|-0.00123671|1|0.0|0.012265062|-0.1473674569999999|-0.059498265|1|-0.098992154|-0.064248765|-0.103098674|-0.211751813|1|0.246357638|0.665774148|0|-0.060595472|-0.072188305|0.022933651|-29.16642156|-34.74640079|0.081852712|68.49419443|-1.010636274|-14.03867522|46.45917085|-13.14728679|40.20507689|0.421704107|1982.961908|441.9318823|-486.4496111|1379.418733|0.356414753|9.58599918|0.729218575|171.5531319|-234.1428169|20.4281979|0.024334176|755.8433223999999|11.71277006|1.0|1.0|1.0|17.0|-5.55|3.54|2.09|0.0|0.0|2.0|3.0|-3.46|0.0|1.0|2.97|0.000346|0.1|0.000134|0.0388|0.0|0.0|0.000806|4.0419|-934.2489802|-934.2266312|517.72|861.05|306.74|0.2364|239.45|402.27|-934.103809|0.1415|-0.16699|4.0681|0.022349042|646.0|6.1898|6.1898
7l_a46|0|0|0.0|1|1|-0.2644255789999999|0.017668261|2|0.0|0.013150047|-0.074511843|0.050638298|1|-0.331246137|-0.087877164|-0.143129469|-0.1082221709999999|2|-0.1237456669999999|0.6539666829999999|0|-0.0565894359999999|-0.06289606|0.011594057|-27.30136533|-30.34397256|0.092851886|51.39110437|-0.880544835|-13.17144326|38.22273917|-10.620390400000002|32.8948756|0.46327253|1920.310099|437.65027010000006|-424.8156159|1246.417766|0.32532919|9.825660656|0.863142947|156.9538706|-204.9507309|15.74158869|0.016330867|629.6635476|7.878766604|1.0|0.0|1.0|17.0|-6.29|3.59|1.89|0.0|0.0|1.0|2.0|-3.18|0.0|1.0|2.86|0.000668|0.1939999999999999|0.0001889999999999|0.0548|0.0|0.0|0.000151|4.5464|-915.6081232|-915.5830363|517.29|879.87|272.71|0.2024|272.71|414.82|-915.446686|0.2024|-0.18993|3.3119|0.025086919|1.94|5.7122|5.7122
5g_a40|0|0|0.0|0|1|0.0094595959999999|-0.190406197|0|0.64025463|-0.012794054|0.122088541|-0.091116241|2|-0.104356485|0.07917206|0.137067086|-0.4748772539999999|0|0.006643696|0.7733200179999999|1|-0.153687065|-0.14338431|0.024937196|-72.93994279|-68.05025116|0.32227256|0.0|-1.577227413|-34.61732609|80.22859145|-23.39227384|84.77514603|0.488538966|2054.810452|321.64971460000004|-748.5527627|593.8133184|0.254650681|12.10939827|0.955183157|120.8573152|-355.2634413|31.38430965|0.025660198|1004.297909|12.1783403|0.0|0.0|0.0|14.0|-2.89|2.5|0.74|0.0|0.0|3.0|3.0|-4.24|0.0|1.0|2.01|5.78e-05|0.0174|0.000426|128.0|0.0|0.0|391.0|3.48|-1328.055803|-1328.015099|489.04|800.98|356.27|261.0|356.27|367.19|-1327.9345529999998|261.0|-0.14505|4.9132|0.04070345|123.0|6.9101|6.9101
12c_a36|1|0|3.447900368|2|2|-0.087096843|-0.04162109|2|0.0|0.0005016269999999|-0.0621599059999999|-0.056994595|1|0.146546059|-0.103922055|-0.177407665|-0.4423430339999999|1|-0.033217921|0.8065052890000001|0|-0.073370864|-0.105624703|0.019582215|-47.12722334|-67.84435546|0.159266488|6.546878962999999|-1.901244658|-30.27053327|80.22754474|-24.42396797|59.70517794|0.473610011|2785.47514|540.0159387|-1221.198398|2365.641348|0.24499026|12.86584957|0.899732176|157.3609748|-784.3943293|32.34920911|0.019278991|1617.460455|12.38318928|1.0|0.0|0.0|17.0|-7.18|2.54|2.51|1.0|0.0|1.0|5.0|-4.44|0.0|1.0|2.34|3.64e-05|0.0151|2.55e-05|0.0106|0.0|0.0|2.77e-05|3.8436|-1692.540795|-1692.511019|672.74|1137.55|322.58|0.3927|322.58|509.61|-1692.312906|0.3927|-0.15835|4.9812|0.02977602|9.0|8.0458|8.0458
1i_a5|1|0|2.843224727|0|0|-0.145964178|-0.31059482|2|0.0|-0.0012491689999999|-0.174016111|-0.003198529|1|0.059972925|0.001493879|0.004923698|-0.403861432|2|-0.058385936|0.513260607|0|-0.091178745|-0.084018635|0.008291428|-50.81756452|-46.82694838|0.112394438|0.213644964|-1.428316788|-28.32266298|57.78921354|-19.90145306|55.43870932|0.4697279689999999|2482.831286|494.6981114|-796.0581225|942.1618767|0.240540403|13.79450888|0.8858245220000001|134.0627959|-443.6750585|26.20475553|0.0196689|1048.190221|10.96226516|1.0|0.0|1.0|23.0|-8.88|6.37|2.73|2.0|0.0|1.0|4.0|-4.79|1.0|1.0|4.12|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|0.0|0.0|4.86e-07|4.3799|-1288.356212|-1288.322373|569.42|957.58|283.08|0.7585|262.44|443.05|-1288.210207|0.0207|-0.17945|2.6336|0.03383899|24.0|7.6198|7.6198
12ak_a36|1|0|3.501132553|2|2|-0.052930979|-0.0407717229999999|2|0.0|0.0042553209999999|-0.116440196|-0.015708652|1|0.198260132|-0.099596099|-0.163978382|-0.439326642|1|0.051506104|0.860667615|0|-0.069176342|-0.091761476|0.019931266|-49.87483724|-66.15829243|0.151294857|25.9007405|-1.926990997|-35.95881638|79.17567486|-23.5478668|64.24490364|0.423822657|2830.816014|611.9003905000001|-1389.324141|2735.7986920000003|0.262560805|13.86156772|0.735576751|189.3013851|-1001.676485|31.93194362|0.018055095|1883.984673|13.01738243|1.0|1.0|1.0|17.0|-7.38|3.01|2.66|2.0|0.0|1.0|6.0|-4.95|0.0|1.0|2.66|1.13e-05|0.0047799999999999|1.39e-05|0.00589|0.0|0.0|1.7800000000000002e-05|3.6895|-1350.900117|-1350.865407|730.3|1247.89|336.05|0.4514|320.09|584.05|-1350.57563|0.0001|-0.15275|6.3682|0.03471045|46.0|7.3372|7.3372
12r_a30|0|0|0.0|2|2|-0.015167821|-0.093024002|2|0.0|-0.002544958|-0.0682882559999999|-0.0646674999999999|1|-0.247439715|-0.0546637159999999|-0.145315868|-0.44083509|1|-0.007140234|0.591758164|0|-0.090229387|-0.109990462|0.019137908|-58.32042638|-71.0931422|0.27927255|0.0|-1.979828309|-37.69583567|82.06195604|-26.11584816|70.6903535|0.464481911|2976.944611|465.8474777|-1279.67656|2433.580273|0.209934663|13.94386247|0.867350555|135.6928105|-827.1283373|33.05530181|0.016970201|1619.709789|10.96881384|1.0|1.0|0.0|17.0|-7.16|3.74|3.58|2.0|0.0|1.0|5.0|-5.49|0.0|0.0|3.21|3.24e-06|0.00141|6.71e-06|0.00291|0.0|0.0|3e-05|3.5111|-1774.236548|-1774.2026670000002|679.64|1141.54|353.12|0.1908|244.69|516.03|-1774.009422|0.1522|-0.14894|5.2021|0.03388131|29.0|7.5317|7.5317
12v_a30|0|0|0.0|2|2|0.037440652|-0.029548782|2|0.0|0.002431329|0.020607357|-0.04950715|1|-0.173424818|-0.0493878409999999|-0.0857954809999999|-0.471153275|1|-0.029852321|0.711738503|0|-0.077138874|-0.0971402169999999|0.015823709|-52.18846092|-65.72041011|0.1498787969999999|0.0|-1.845664126|-35.30820865|75.73440678|-25.48342433|62.89402328|0.478535287|3001.758432|575.1512171|-1248.687792|2483.120571|0.193930933|15.56114504|0.917675298|131.2043645|-844.8022477|31.6144427|0.014801518|1549.107692|10.01399667|1.0|1.0|0.0|17.0|-7.8|3.92|3.79|2.0|0.0|1.0|5.0|-6.58|0.0|1.0|3.59|2.64e-07|0.000123|9.14e-07|0.0004269999999999|0.0|0.0|7.39e-06|3.5507|-2494.963646|-2494.92869|715.58|1209.1|349.18|0.1601|349.18|573.82|-2494.739831|0.1601|-0.1505099999999999|2.9171|0.03495552|22.0|7.6596|7.6596
15_a47|1|1|2.9226792460000004|0|0|-0.164258919|-0.072588375|2|1.56205245|-0.0026314909999999|0.086682657|0.0506476009999999|1|-0.299654464|-0.007670908|-0.017562097|-0.332654104|2|-0.131424138|0.614613723|1|-0.084413593|-0.0904066519999999|0.016669157|-45.1562696|-48.36220049|0.208246323|0.0|-1.265693121|-24.15592798|59.79410145|-17.81765281|54.07328082|0.477646539|2327.320914|423.5412927|-677.0708068|869.1027727|0.288369895|13.37174753|0.914412511|154.260803|-362.1927541|25.03780079|0.021370407|951.4364299|11.43190096|1.0|0.0|1.0|21.0|-8.49|5.28|2.83|2.0|0.0|1.0|3.0|-4.89|0.0|1.0|3.74|1.29e-05|0.00455|1.41e-05|0.00499|0.0|0.0|1.14e-06|4.0594|-1527.4104|-1527.376145|552.16|930.51|305.43|0.2828|286.26|419.75|-1527.265523|0.0759|-0.16762|2.2271|0.03425526|16.0|7.8|7.8
9a_a31|1|0|3.348289714|1|1|-0.009086485|-0.093457477|0|0.0|-0.006189303|0.03406986|-0.0007638889999999|2|-0.084652799|-0.093527289|-0.15653721|-0.542342338|0|0.045292529|0.76226755|0|-0.100906991|-0.122626525|0.033245595|-64.75697831|-78.6954713|0.308231868|95.14995868|-2.0846509230000003|-41.55773748|94.03540892|-27.87131275|86.0923113|0.484502446|2855.751316|443.941629|-1337.8230119999998|1955.13855|0.262241245|15.15483138|0.939873412|168.29310269999996|-858.5468158|37.77835579999999|0.0239033229999999|1813.361078|15.33993762|1.0|1.0|1.0|22.0|-8.13|4.02|1.58|1.0|0.0|1.0|6.0|-5.62|0.0|1.0|3.47|2.42e-06|0.00101|1.7100000000000002e-05|0.00715|0.0|0.0|3.07e-06|3.7892|-1691.9526239999998|-1691.9137670000002|680.72|1145.99|327.21|0.7028|327.21|540.01|-1691.716118|0.7028|-0.15757|5.0244|0.03885662|0.15|6.8239|6.8239
13p_a6|1|0|3.449535594|0|0|0.024837222|-0.1144898999999999|2|1.633493259|-0.008008339|-0.014153926|-0.072853186|1|0.123575608|-0.068532678|-0.116250572|-0.573014008|2|-0.059663359|0.8244206940000001|1|-0.099405155|-0.107371897|0.01730144|-70.52421289|-76.17631587|0.273479442|107.5669533|-2.14743793|-50.03427239|89.17529231|-26.72853188|82.79893305|0.412828992|3016.078786|515.4389679999999|-1523.526317|3833.042283|0.23994258|14.91957306|0.703081362|170.2302215|-1080.8845310000002|35.16646396|0.018322293|2004.488446|12.99897644|1.0|1.0|1.0|27.0|-10.06|4.01|1.01|1.0|0.0|0.0|7.0|-5.09|0.0|1.0|2.96|8.11e-06|0.00365|2.79e-05|0.0125|0.0|0.0|3.92e-08|2.9837|-1463.08132|-1463.0432449999998|752.82|1283.98|415.53|0.4132|258.45|573.39|-1462.740542|0.0029|-0.12251|9.0546|0.03807447|92.0|7.0362|7.0362
12o_a30|0|0|0.0|2|2|0.036331447|-0.028326022|2|0.0|0.00372838|0.019094532|-0.087019298|1|-0.157974241|-0.051371057|-0.090173435|-0.465857798|1|-0.054392357|0.7463962120000001|0|-0.076908942|-0.0975052409999999|0.015460222|-49.48891079|-62.74209511|0.1556551169999999|0.0|-1.852599578|-31.84483128|71.87393121|-24.32856749|59.43716284|0.46964626|2860.371518|543.3140456|-1192.099807|2476.50603|0.186865502|13.95467208|0.885533983|120.2431068|-767.0853252|29.91948755|0.0141914589999999|1466.05489|9.131836103|1.0|1.0|0.0|17.0|-7.22|3.27|3.31|2.0|0.0|1.0|5.0|-5.93|0.0|1.0|3.11|1.19e-06|0.0005139999999999|3.61e-06|0.00156|0.0|0.0|2.61e-05|3.4817|-2035.37262|-2035.338699|687.92|1162.63|356.1|0.1967|238.73|528.25|-2035.139147|149.0|-0.1478799999999999|5559.0|0.03392126|16.0|7.8097|7.8097
1c_a5|1|0|2.955525321|0|0|-0.268536978|-0.006491037|2|0.0|0.008031558|-0.228971551|-0.058823529|1|-0.133677441|0.034752304|0.0578378779999999|-0.20172074|2|0.128385959|0.6977404359999999|0|-0.068062282|-0.070346332|0.008349498|-34.82350689|-35.99212225|0.11368581|0.0|-1.12554131|-17.81716094|43.86175561|-14.3968489|39.09545876|0.476413155|2105.8969850000003|453.4753671|-575.8739559999999|873.709445|0.246972732|11.580409800000002|0.909902834|126.3615674|-294.64117410000006|19.11862892|0.0153811389999999|764.7451566000001|7.869633359|1.0|0.0|1.0|23.0|-8.41|4.51|2.13|0.0|0.0|1.0|3.0|-4.25|0.0|1.0|3.43|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0111|0.0|0.0|1.21e-06|4.5088|-990.6223073|-990.5931502|556.84|929.31|274.99|271.0|254.15|410.52|-990.467026|0.1076|-0.18719|1.7105|0.029157178|3981.0|5.4|5.4
4j_a46|0|0|0.0|1|1|-0.175292207|-0.012405467|1|0.0|0.011968098|-0.1051618459999999|-0.176133068|1|-0.078783783|-0.0589746909999999|-0.087688953|-0.226712003|1|-0.061823242|0.728293097|0|-0.05924408|-0.074417476|0.01492164|-34.99059698|-43.95227197|0.0501066629999999|71.98911503|-1.339514565|-20.66606288|50.26191521|-14.65075732|43.80358011|0.402450715|2260.870095|561.0237355|-791.1408955|2563.282153|0.223067683|10.49957018|0.673502127|131.7477027|-467.2617475|18.85718615|0.0106831269999999|1018.288052|6.30964324|0.0|1.0|1.0|17.0|-7.69|5.33|3.28|2.0|0.0|1.0|4.0|-5.38|0.0|1.0|4.5|4.16e-06|0.0015|4.86e-06|0.00176|0.0|0.0|7.33e-06|4.4093|-1132.043677|-1132.018764|646.67|1112.13|281.19|0.2783|229.82|572.31|-1131.761156|0.1418|-0.18387|2.9043|0.02491327|805.0|6.0942|6.0942
4b_a49|0|0|0.0|1|1|-0.109946885|-0.077626337|2|1.645329244|0.001769804|-0.033486358|0.02907541|1|-0.10158752|-0.0563571629999999|-0.089371493|-0.390006034|2|0.005818676|0.6967593559999999|1|-0.091725536|-0.090284437|0.0241270029999999|-56.45224362|-55.5653235|0.241850733|64.87087098|-1.534835437|-34.74338731|71.2971749|-18.89220999|71.30114509|0.477868186|2708.998101|466.6010051|-944.6104994|1701.832352|0.354669161|14.53457293|0.915225186|218.2802175|-581.3580885|29.27523192|0.02556165|1463.761596|15.73185141|1.0|1.0|1.0|21.0|-7.05|3.26|1.66|1.0|0.0|1.0|6.0|-3.81|0.0|1.0|2.8|0.000155|62.0|0.000132|0.0527|0.0|0.0|3.570000000000001e-05|3.7413|-1333.063439|-1333.026419|664.86|1121.45|331.39|0.2856|267.08|509.78|-1332.800229|0.0615|-0.15635|1.8265|0.03702033|79.0|7.1024|7.1024
12x_a30|0|0|0.0|2|2|0.044575215|-0.0335688279999999|2|0.0|0.00604028|0.027312213|-0.1066694919999999|1|-0.104089964|-0.053700437|-0.0922059569999999|-0.458718546|1|-0.062251445|0.803183654|0|-0.071909912|-0.091725339|0.014757946|-47.48669555|-60.57208434|0.151155723|0.0|-1.926232129|-31.35848986|68.52587215|-23.12752311|57.2323071|0.4490846539999999|2845.417984|560.5459455|-1272.013771|2374.777496|0.175325029|14.14885734|0.815160907|115.7782842|-839.9917174000001|28.04441012|0.012044556|1542.442557|7.953787804|1.0|1.0|0.0|17.0|-7.38|3.23|3.25|2.0|0.0|1.0|5.0|-6.04|0.0|0.0|3.19|9.14e-07|0.00039|3.48e-06|0.00148|0.0|0.0|1.76e-05|3.4831|-1654.40976|-1654.3784|703.75|1211.79|355.95|0.1517|355.95|558.65|-1654.1207|0.1517|-0.14783|4.3702|0.03136007|22.0|7.6556|7.6556
12t_a36|1|0|3.500121488|2|2|-0.058770337|-0.034194893|2|0.0|0.003676818|-0.030990165|-0.0288761339999999|1|0.059266516|-0.101854847|-0.169994208|-0.436022708|1|-0.009662203|0.857993338|0|-0.0735262|-0.100615514|0.017627553|-48.97252784|-67.01551397|0.166244358|0.417511887|-2.012310282|-32.61842026|77.32343502|-23.93411213|60.71345614|0.48189543|2771.211293|555.3275093999999|-1340.3102789999998|2320.375227|0.21683192|15.36435856|0.930112292|144.422087|-892.7209991000001|30.56063281|0.01547607|1711.395437|10.30792105|1.0|0.0|0.0|17.0|-7.36|2.45|2.45|1.0|0.0|1.0|6.0|-4.61|0.0|0.0|2.4|2.48e-05|0.0102|2.6600000000000003e-05|0.0109|0.0|0.0|1.7899999999999998e-05|3.6694|-1311.585049|-1311.552739|713.6|1208.04|337.89|0.4297|319.18|562.72|-1311.287803|0.0155|-0.15088|5.9081|0.03230976|8.0|8.0969|8.0969
12g_a31|1|0|3.42813681|1|1|0.0716209459999999|-0.1044685569999999|0|0.0|-0.008464411|-0.0733026079999999|-0.082116813|2|0.074878295|-0.0497478109999999|-0.081426376|-0.57758443|0|-0.076150332|0.7983388929999999|0|-0.1284353869999999|-0.131126805|0.030961426|-78.87508829|-80.52794936|0.41728907|548.1594997999999|-1.835775276|-48.43898314|95.97385383|-23.98704875|97.88920296|0.470244801|2514.363249|357.8560168|-1127.391291|1859.940155|0.311351131|15.28679013|0.887664343|191.2078009|-692.3565973|34.8320455|0.02515117|1637.106139|15.44590447|1.0|1.0|1.0|16.0|-6.45|3.44|0.86|1.0|0.0|1.0|7.0|-4.92|0.0|1.0|2.9|1.19e-05|0.00457|0.0001629999999999|0.0627|0.0|0.0|0.000136|3.8349|-1578.846191|-1578.800869|664.44|1090.41|323.3|265.0|323.3|542.78|-1578.605452|265.0|-0.15917|1.6279|0.04532186|0.11|6.9586|6.9586
9c_a31|1|0|3.410619646|1|1|0.031715924|-0.055520387|0|0.0|-0.003618466|-0.1047269419999999|-0.062737615|2|-0.062065125|-0.138799714|-0.223856622|-0.546598398|0|-0.000533581|0.770283733|0|-0.103325018|-0.128097622|0.030296721|-65.84728287|-81.63444414|0.325309894|552.8237349999999|-1.7933667130000002|-41.96335759|97.22026028|-22.85764436|85.15486955|0.4558841429999999|2592.448925|429.9685721|-1142.882218|2242.189942|0.329283294|15.04941978|0.837843885|209.8466636|-728.3394714|34.07943198|0.024456662|1703.9715989999995|15.58581614|1.0|1.0|1.0|16.0|-7.24|3.7|1.08|2.0|0.0|1.0|8.0|-5.23|0.0|1.0|3.32|5.85e-06|0.00233|6.94e-05|0.0277|0.0|0.0|2.31e-05|3849.0|-1618.157698|-1618.115927|691.3|1147.93|322.12|0.2554|322.12|588.58|-1617.892493|0.2554|-0.15975|1.3617|0.04177078|0.42|6.3768|6.3768
9h_a40|0|0|0.0|0|0|0.014753178|-0.126968715|0|0.814591837|0.003782277|0.133376308|-185.0|2|0.270048551|0.048470175|0.08305063|-0.503000695|0|-0.160855189|0.7528137909999999|1|-0.09201708|-0.095803029|0.012390387|-46.04148264|-47.93581245|0.135689851|0.0|-1.437045429|-23.03722449|53.60044379|-20.54391962|52.2411122|0.482124665|2073.354193|432.46450360000006|-719.0371868|418.2915223|0.136115065|13.366649|0.930966649|68.10626265|-359.7760137|23.78085181|0.011321157|832.3298135|5.664631335|1.0|1.0|1.0|20.0|-6.51|4.44|3.22|1.0|0.0|1.0|3.0|-5.65|0.0|1.0|4.06|2.23e-06|0.000716|7.6e-06|0.00244|0.0|0.0|9.93e-05|3.3675|-1293.174246|-1293.151333|526.38|868.84|368.18|0.3851|292.61|410.18|-1293.033723|0.2721|-0.14047|2.1413|0.02291279|3.98|5.4001|5.4001
16_a4|0|0|0.0|1|1|-0.219944434|-0.095499301|1|0.0|0.0067511459999999|-0.148022089|0.019290123|1|0.020218035|-0.018051608|-0.0513920109999999|-0.214481956|1|-0.0894138519999999|0.482473457|0|-0.073335635|-0.080093659|0.013727656|-36.11951685|-39.44800181|0.210153891|74.430775|-1.201404885|-17.789707500000002|45.11883447|-16.43666742|42.88070889|0.455802506|2101.6948030000003|389.0176968|-591.7200271|1522.164774|0.167538305|10.19502391|0.837568182|82.51653675|-291.4359638|19.74465314|0.0115138339999999|710.807513|5.67083266|1.0|0.0|0.0|17.0|-6.36|4.96|3.44|1.0|0.0|1.0|2.0|-3.92|0.0|1.0|3.91|0.0001199999999999|0.0371|3.68e-05|0.0114|0.0|0.0|0.000134|4.2257|-1057.494456|-1057.478071|515.68|856.55|293.41|0.2213|274.85|407.99|-1057.3808390000002|0.1006|-0.17375|1863.0|0.01638524|343.0|6.4647|6.4647
