molecula|SddssS|n9FaHRing|SaaNH|NaasN|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PNSA5|PPSA3|RNCS|RPSA|WNSA5|WPSA3|RPCS|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Veber filter|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
8g_a8|0.0|0|3.073183107|1|1|1.39137364|1.298078704|-0.000475415|-0.222784884|0.0438779959999999|0.000966222|-0.731356723|-0.009140059|-0.025002199|1|-0.007047583|0.001970629|0.0794962979999999|0.162134281|-0.508072694|0.734188081|-0.0571942009999999|0.790058057|0.656457444|0|0.533935495|-0.136742629|-0.129695841|-79.46906035|19.06725815|171.26571059999998|0.466064505|-48.6934008|11.68315869|67.54104396|90.27531534|-32.12579035|102.8541256|2889.141422|327.1604688|-1509.912147|2148.49832|0.166939179|7.440878437999999|14.28792131|0.920192814|6581.432140999999|102.2893227|38.56355928|0.017636126|1812.487286|10.80625499|0.0|0.0|1.0|3.31|0.04|23.0|-7.4|4.11|3.89|3.01|0.0|4.0|31.0|5.0|-6.34|0.0|0.0|3.5|5.01e-06|1.16e-05|0.00483|3.53|4.01e-08|1.67e-05|-0.05849|-1450.9549470000002|-1450.913472|635.27|1083.78|330.67|0.69221|0.3904|-0.15542|0.04147516|7.5762|4.2|5.3768|5.3768
23_a10|0.0|0|0.0|1|1|1.34383709|2.140123457|-0.12979844|0.012558932|0.036666667|-0.031558374|-0.17741132|0.010305237|-0.000458688|1|0.010662507|-0.0502296329999999|-0.130679|-0.207994181|-0.233801237|0.754150918|-0.043248272|0.800727358|0.706648116|1|0.915208645|-0.049653973|-0.072395864|-51.27837225|6.81095873|72.17779806|0.084791355|-36.32074126|4.824237957|53.00900704|60.76548004|-19.02262196|41.98112956|3103.831885|648.2471057|-1179.402562|1945.384475|0.238800348|8.755988318|17.02048484|0.943867925|7034.375112000001|169.14354509999998|24.9903188|0.013394095|1549.399766|9.487107794|1.0|1.0|1.0|3.8|0.21|27.0|-9.84|5.11|5.81|2.99|0.0|6.0|35.0|5.0|-5.93|0.0|1.0|4.5|4.19e-06|2e-06|0.000923|4.48|1.44e-10|6.66e-08|-53.0|-1470.1960279999998|-1470.166163|768.3|1336.11|325.98|0.67647|0.2089|-0.15858|0.02986448|4.8954|0.75|6.1249|6.1249
22_a47|0.0|1|0.0|1|0|1.408617385|1.202720059|0.048272293|-0.150248628|0.043695652|-0.029311184|-0.507802654|-0.006808306|-0.075111395|1|-0.004332497|-0.077468004|-0.1049885469999999|-0.277479519|-0.538310301|0.831122912|0.004104478|0.890264057|0.591185263|1|0.698649132|-0.080744803|-0.089280419|-52.67991531|13.07198749|12.19999546|0.301350868|-31.08378631|7.713126784|54.21581266|71.28682035|-18.73063655|60.71546178|2692.510471|412.2379505|-842.8786448999999|1494.441201|0.390313552|6.9553262170000005|12.91589555|0.8569791179999999|6107.923371|230.3045281|30.72175314|0.031534452|1382.478891|18.60690504|0.0|1.0|1.0|3.31|0.1|21.0|-7.69|3.07|4.85|2.97|0.0|5.0|29.0|6.0|-6.58|0.0|1.0|3.41|3.6e-05|4.16e-05|0.0164|3.0|2.06e-08|8.11e-06|-0.0612399999999999|-1375.05033|-1375.021925|605.12|1027.32|258.55|0.68312|0.0799|-0.16704|0.02840507|5.7009|1.0|9.0|9.0
EW7203_a60|0.0|0|0.0|0|2|0.604984431|0.0|0.025672274|0.0075638519999999|0.041767677|-0.092774356|-0.377182982|0.003099827|0.03824498|1|0.0036417359999999|-0.1696249719999999|-0.049287858|-0.090115975|-0.458129101|0.822401103|-0.089945913|0.8839272779999999|0.760234689|0|0.8860751579999999|-0.076068195|-0.096226348|-62.23028092|13.03554647|80.48638339|0.113924842|-40.24477665|8.430183|0.0|73.82739839|-23.64750675|62.22940284|2913.880231|573.0312689|-1182.375337|1660.077477|0.233162923|8.310125852|16.53092404|0.989250745|6403.777228|150.7881632|30.83771958|0.01793256|1541.885979|11.59711747|1.0|0.0|1.0|4.75|0.13|17.0|-6.7|3.87|2.6|2.17|0.0|5.0|31.0|4.0|-6.35|0.0|0.0|3.09|1.81e-06|1.53e-05|0.0065|3.59|2e-07|8.51e-05|-0.06188|-1668.025575|-1667.993536|678.83|1166.44|247.15|0.69857|0.0448|-0.1446599999999999|0.03203878|2.5159|9.0|8.0334|8.0334
8_a47|0.0|0|0.0|0|1|1.24688044|0.0|0.003732288|-0.099564745|0.0363475179999999|-0.087101663|-0.391797226|-0.008756|-0.153669322|0|-0.007648516|-0.177626636|-0.00158075|-0.003223628|-0.4497577479999999|0.7847248109999999|-0.223459904|0.842571655|0.659210804|1|0.8497568740000001|-0.075955381|-0.091482011|-53.11155658|5.043798869|90.32612351|0.150243126|-30.83488674|2.928269795|0.0|60.62152862|-20.78278301|49.14108595|2621.772106|493.3419136|-956.0080185|2217.264922|0.180297967|6.492934319|11.08581716|0.707366287|6219.278078|104.6752861|25.35407034|0.012935553|1166.287236|7.509972037000001|1.0|1.0|1.0|3.02|0.13|22.0|-9.25|5.67|6.77|3.9|0.0|4.0|29.0|4.0|-4.79|0.0|1.0|5.03|2.56e-07|6.490000000000001e-07|0.000263|5.61|5.62e-10|2.28e-07|-0.05495|-1686.068471|-1686.0356350000002|621.06|1071.62|337.87|0.6877800000000001|0.2249|-0.15357|0.03283575|4.6281|0.05|7.3|7.3
2_a33|0.0|1|3.396444161|0|0|0.609420748|0.0|0.047294725|-0.064926835|0.039958333|-0.049900189|-0.476784502|-0.002514803|0.070526947|3|-0.000810928|-0.0881938509999999|-0.083752249|-0.148024156|-0.593915758|0.833090592|-0.096644295|0.8799816220000001|0.753434785|1|0.8195154109999999|-0.0804186|-0.104047115|-63.57699532|11.27469555|103.5201191|0.1804845889999999|-38.84811555|6.889294995|44.34034244|75.44970552|-19.46234551|60.41371259|2632.195388|500.7570617|-953.6549298|3245.244678|0.297402265|6.152818143999999|11.60906093|0.8867875909999999|6067.635829|181.7248125|27.70055258|0.019430318|1357.327077|11.8727102|1.0|0.0|1.0|3.57|0.3|19.0|-7.67|6.7|4.63|1.33|1.0|7.0|28.0|4.0|-6.17|0.0|1.0|3.98|4.44e-07|1.6800000000000002e-05|0.0069|3.72|2.13e-08|8.78e-06|-0.04967|-1920.079174|-1920.049452|655.74|1128.98|341.74|0.70205|0.2911|-0.15012|0.02972182|5539.0|6.0|8.2596|8.2596
IN1233_a59|0.0|0|3.463603867|0|0|1.400923654|0.0|0.1160337319999999|-0.12050413|0.0396875|0.163548857|-0.5039851160000001|-0.005614194|-0.011236836|1|-0.004071701|0.268927191|0.001996439|0.003282792|-0.597167441|0.74801464|-0.090732503|0.80310139|0.778639593|1|0.7613246490000001|-0.092761756|-0.095213818|-63.36348363|7.208329477|318.5587088|0.238675351|-42.16752524|4.79704394|83.1557517|72.32484741|-23.91074854|68.94000009|2809.840422|506.6510632|-1267.269673|1822.396842|0.1892041019999999|8.011984402000001|15.51626497|0.936631949|6206.818668|125.91272279999998|29.49046561|0.0134658889999999|1562.994677|8.961363774|1.0|1.0|1.0|3.48|0.08|27.0|-10.0|5.54|4.69|2.06|0.0|5.0|32.0|4.0|-6.13|0.0|1.0|3.78|2.54e-06|6.91e-06|0.0029|3.85|9.93e-11|4.17e-08|-0.05605|-1352.351584|-1352.326849|703.47|1204.16|237.54|0.6953699999999999|0.2011|-0.14684|0.02473496|7.6059|34.0|7.4685|7.4685
11b_a31|0.0|0|3.248213341|0|1|0.610137403|0.0|0.078614731|-0.172248605|0.043380952|-0.078907688|-0.838727032|-0.014385937|-0.1488994619999999|2|-0.010716217|-0.129901143|-0.101934423|-0.16780872|-0.564706551|0.834596039|-0.074254978|0.889561759|0.7943850720000001|0|0.545458754|-0.143839236|-0.148709304|-82.80602396|21.02499452|286.7721447|0.454541246|-46.10900197|11.70737909|87.78853803|100.3071755|-24.84180719|101.1192111|2410.572158|303.7286124|-993.6722875|1756.711832|0.330276165|6.83089364|12.96936635|0.8986339170000001|5202.545866|183.9081702|37.09261324|0.0314298879999999|1483.70453|17.50115151|1.0|0.0|1.0|3.41|0.24|16.0|-5.45|4.67|3.25|0.79|0.0|5.0|25.0|6.0|-6.73|0.0|1.0|2.69|1.82e-05|0.000178|0.0637|2.46|3.59e-06|0.00128|-0.03574|-1520.085181|-1520.0430279999998|589.56|969.71|322.57|0.70073|0.2634|-0.15936|0.04215313|4.7518|0.53|6.2757|6.2757
9a_a31|0.0|0|3.348289714|0|1|0.6101356720000001|0.0|-0.009086485|-0.093457477|0.036891534|-0.05057805|-0.723734943|-0.006189303|0.03406986|2|-0.0033853629999999|-0.084652799|-0.093527289|-0.15653721|-0.542342338|0.782715368|-0.001313433|0.837697452|0.76226755|0|0.691768132|-0.100906991|-0.122626525|-78.6954713|21.33533299|163.6011874|0.308231868|-50.50275387|13.69193237|95.14995868|94.03540892|-27.87131275|86.0923113|2855.751316|443.941629|-1337.8230119999998|1955.13855|0.262241245|7.812278516|15.15483138|0.939873412|6273.506211999999|168.29310269999996|37.77835579999999|0.0239033229999999|1813.361078|15.33993762|1.0|1.0|1.0|3.6|0.14|22.0|-8.13|5.51|4.02|1.58|0.0|6.0|30.0|5.0|-6.39|0.0|1.0|3.47|2.42e-06|1.7100000000000002e-05|0.00715|3.47|7.35e-09|3.07e-06|-0.04275|-1691.9526239999998|-1691.9137670000002|680.72|1145.99|327.21|0.7028|0.7028|-0.15757|0.03885662|6.2203|0.15|6.8239|6.8239
9r_a24|0.0|0|2.950959457|0|0|1.353642494|0.0|-0.134192489|0.013567512|0.024179894|-0.17821765|-0.264490176|0.007861194|0.064425793|1|0.008722018|-0.29065818|-0.179075526|-0.2920573039999999|-0.3018627239999999|0.7958149290000001|-0.083458647|0.841805128|0.7526889940000001|0|0.8417158379999999|-0.0618978309999999|-0.082022572|-54.99020696|10.4302588|71.31566881|0.158284162|-36.86695997|6.992734796000001|89.36724924|70.79264457|-17.31173182|51.92828155|2644.462265|564.3096436000001|-934.8335183|958.7578093|0.384785172|9.672636984|18.36822555|0.898988412|5501.824326|257.9706516|28.13932796|0.02357068|1519.52371|15.80243761|1.0|1.0|1.0|3.53|0.22|23.0|-8.66|4.23|3.93|1.02|0.0|8.0|30.0|6.0|-6.83|0.0|0.0|2.98|9.58e-05|8.77e-05|0.0351|2.69|2.21e-09|8.84e-07|-0.04313|-1294.486221|-1294.451958|713.25|1199.71|277.23|0.6204|0.0029|-0.1676099999999999|0.03426339|3.0322|11.0|7.9586|7.9586
13_a12|0.0|0|0.0|0|0|1.508548782|0.0|0.202052156|-0.0619247109999999|0.037948718|-0.21832579|-0.272508888|0.000830398|-0.083760082|0|0.002279068|-0.362308767|-0.169387652|-0.281096572|-0.595629719|0.6809340620000001|0.039235452|0.7300173240000001|0.804066411|0|0.90006391|-0.058167326|-0.092483398|-45.33566159|4.01385817|64.74666684|0.09993609|-22.2236882|1.96760628|66.2289548|48.99243638|-17.15403411|32.52766981|1812.788134|441.2142447|-634.6992622|664.9830294|0.117007826|6.06407675|11.36787272|0.874625469|3647.657976|57.35761558|19.42716439|0.0074597119999999|718.8050825|3.656774794|1.0|1.0|0.0|2.7|0.12|18.0|-7.14|3.63|3.9|2.42|0.0|3.0|21.0|3.0|-5.49|1.0|1.0|3.22|5.520000000000001e-05|6.3e-05|0.0174|3.51|7.26e-08|2.01e-05|-0.04445|-876.3661620999999|-876.3370809|532.86|867.79|273.31|0.64974|0.0155|-0.16458|0.0290811829999999|1.5686|93.0|7.0315|7.0315
7f_a8|0.0|0|2.961566988|1|0|1.394802504|1.2793830309999998|-0.139912829|-0.073219554|0.044814815|0.034392285|-0.234880498|0.00112124|-0.087673259|1|0.00084936|0.09329746|0.052081992|0.141285105|-0.381574707|0.7051689170000001|0.041366689|0.7677336090000001|0.507325475|0|0.770229267|-0.091890536|-0.08790841|-50.01741803|7.858266077000001|53.09327646|0.229770733|-28.45850692|4.471132824|55.49953831|55.85651025|-23.17880348|60.14140162|2534.956113|438.23883319999993|-950.3309426|1854.738581|0.119077775|7.704280774|14.04331892|0.822794279|5662.145174|67.75191165|26.31197491|0.010262531|1078.790971|5.839092213|1.0|0.0|0.0|3.14|0.0|23.0|-8.46|5.52|5.49|4.27|0.0|3.0|28.0|4.0|-5.27|0.0|1.0|4.63|2.09e-06|3.16e-06|0.00118|4.66|3.5e-09|1.31e-06|-0.07492|-1285.196168|-1285.168078|584.99|991.61|324.68|0.6987399999999999|0.1502|-0.14506|0.02809022|11.6137|35.65|4.4479|4.4479
3a_a32|0.0|1|3.226454082|0|0|0.6094208210000001|0.0|-0.0505635059999999|-0.045659995|0.03382716|-0.014365682|-0.250406908|-0.002794182|0.102212031|3|-0.001223394|-0.028290955|-0.079652285|-0.1568626659999999|-0.491457345|0.844272053|0.215012723|0.921812162|0.7757299320000001|1|0.817070968|-0.080607266|-0.0970820759999999|-44.92473442|10.39727075|87.55216606|0.182929032|-20.78892268|4.811337463|0.0|55.87310101|-14.97491147|47.69828617|2028.93875|378.0996237|-449.2473442|812.930125|0.327690097|5.755284924|10.67859439|0.855441483|4249.04624|151.63860559999998|22.27382254|0.0236593529999999|668.2146761|10.9483666|0.0|1.0|1.0|2.96|0.07|19.0|-6.12|5.77|4.12|1.19|0.0|2.0|20.0|3.0|-5.77|0.0|1.0|3.32|4.83e-06|4.51e-05|0.0134|3.31|7.66e-07|0.0002279999999999|-0.0558|-1554.796165|-1554.768725|492.91|801.12|341.48|0.70229|0.2719|-0.15058|0.02744024|5.7916|3.0|8.5686|8.5686
12am_a36|0.0|0|3.340519946|0|2|1.240140551|0.0|0.088482802|-0.297354748|0.044036281|0.122824831|-0.921315581|-0.011700732|-0.050505733|1|-0.007897954|0.345949079|-0.1187503719999999|-0.3344729369999999|-0.6080522279999999|0.8344566859999999|-0.05754717|0.885733922|0.624142499|0|0.814986544|-0.091472759|-0.118101664|-81.59051640000001|12.15249658|128.69607109999998|0.185013456|-56.3667958|8.395550408|1.038361162|95.53118838|-31.72964526|75.34643812|3230.6292780000003|563.0333297999999|-1713.4008440000002|2603.072527|0.211665165|8.772646622|17.01968794|0.940085891|7238.033439|146.228847|40.24894481|0.020179019|2173.44302|13.94067198|1.0|0.0|1.0|4.81|0.17|17.0|-7.14|3.31|4.04|2.04|0.0|7.0|34.0|8.0|-6.4|0.0|0.0|2.65|6.26e-06|8.6e-06|4.0|3.86|7.24e-08|3.37e-05|-0.0569799999999999|-1645.205296|-1645.169789|714.21|1206.77|236.99|0.6805100000000001|0.2987|-0.15658|0.03550681|8.0872|0.06|7.2218|7.2218
12bd_a36|0.0|0|3.497517322|0|2|1.297043358|0.0|-0.051990612|-0.045630197|0.04625323|0.025649557|-0.4017244129999999|0.003676818|-0.030990165|1|0.0045625|0.042808724|-0.101854847|-0.169994208|-0.436345273|0.78699829|-0.047786573|0.833398429|0.857993338|0|0.832478093|-0.071083327|-0.099460046|-65.65179884|11.7156452|83.92365468|0.167521907|-43.33557909|7.733288012999999|0.0|75.7932235|-23.44707102|58.63647911|2772.776922|549.5039111000001|-1313.035977|2403.371086|0.21755876|8.050812711|15.34283166|0.905749421|5957.939097|143.6066496|29.96655829|0.015363883|1678.127264|10.14142465|1.0|0.0|1.0|4.95|0.21|17.0|-7.34|3.76|2.5|2.45|0.0|5.0|31.0|4.0|-6.38|1.0|1.0|2.42|2.8600000000000004e-05|2.5e-05|0.0102|3.41|4.55e-08|1.86e-05|-0.05236|-1311.591775|-1311.560669|706.26|1200.23|319.66|0.7044100000000001|0.0058|-0.1459|0.03110617|7.6908|17.0|7.7696|7.7696
47j_a18|0.0|0|0.0|0|1|1.251176464|0.0|0.070097424|-0.068902246|0.033563218|-0.048528478|-0.569931053|0.00031105|-0.006923502|0|0.002317206|-0.073551529|-0.218974385|-0.331885553|-0.48833504|0.7444236670000001|0.005740124|0.77844379|0.757001264|0|0.80651845|-0.073041469|-0.094744194|-73.69868165|12.42035127|95.57657747|0.19348155|-57.32800549|9.661420661|99.50526447|86.31641604|-26.32095773|69.23713027|3172.831382|627.366638|-1842.467041|2064.803327|0.235574938|9.597380968|18.50538303|0.928170101|7316.123159000001|183.246715|34.43235841|0.016220875|2410.265089|12.6177344|1.0|1.0|1.0|4.54|0.28|18.0|-8.79|2.43|2.82|2.63|1.0|11.0|37.0|4.0|-6.46|0.0|0.0|2.39|1.49e-06|7.32e-06|0.00366|4.07|1.63e-09|8.159999999999999e-07|-0.04423|-1625.445572|-1625.413107|839.37|1459.55|399.25|0.6983600000000001|0.5439|-0.1285|0.03246539|5.2118|35.0|7.4559|7.4559
12z_a36|0.0|0|3.435113772|0|2|1.297044126|0.0|-0.065211069|-0.010732275|0.041767677|0.037307819|-0.421948174|-0.000143196|-0.010881947|1|0.001194592|0.066366917|-0.098598933|-0.175397741|-0.433580807|0.826316772|-0.0533649729999999|0.886776351|0.8212311840000001|0|0.834790405|-0.081592361|-0.102674964|-68.09761735|15.50078625|114.3931487|0.165209595|-45.16471514|10.28066212|15.59091678|83.07227002|-24.03445318|69.61568586|2841.692299|553.6621150000001|-1225.757112|2451.657399|0.287317638|8.016303367999999|14.78435842|0.844286292|6146.834385|190.5590792|33.72393432|0.0225782039999999|1719.920651|14.97465267|1.0|0.0|1.0|4.76|0.13|17.0|-6.66|2.75|1.76|1.38|0.0|5.0|31.0|5.0|-7.08|0.0|0.0|1.66|0.000101|0.000113|0.0458|2.4|2.21e-07|8.97e-05|-0.05642|-1325.195958|-1325.157504|686.33|1153.7|318.16|0.69397|0.4423|-0.1575|0.03845474|6.5892|5.0|8301.0|8301.0
12ab_a30|0.0|0|0.0|0|2|0.604983638|0.0|-0.026189286|-0.030346359|0.043854875|0.018023992|-0.520212725|0.003529389|0.038312857|1|0.005111479|0.03046828|-0.12254489|-0.207153446|-0.384942092|0.809127478|0.026596859|0.855880335|0.794193541|0|0.7997534890000001|-0.082740301|-0.1008879709999999|-71.0035788|22.23130678|119.79740259999998|0.200246511|-49.97135112|15.64609074|0.0|92.49334877|-22.42218278|80.46280277|3118.431712|562.8556061|-1278.064418|2618.234172|0.3960470239999999|8.44310703|15.6704374|0.856003642|6918.884105|278.7324985|37.1257096|0.030534507|2116.165447|21.48976996|1.0|0.0|1.0|4.87|0.21|17.0|-6.83|3.94|2.63|2.2|0.0|7.0|33.0|6.0|-6.39|0.0|0.0|2.52|2.47e-06|9.94e-06|0.00456|3.81|1.47e-07|6.720000000000001e-05|-49.0|-1804.824495|-1804.79081|753.75|1275.19|258.2|0.68324|0.1511|-0.14772|0.03368522|7.4968|17.0|7.7825|7.7825
27_a47|0.0|1|0.0|1|1|1.216250059|2.041063341|-0.160399235|0.006768957|0.0304347829999999|-0.067535989|-0.207000956|0.001861676|0.0427469459999999|1|0.002350172|-0.137440913|-0.077485193|-0.157688306|-0.280944221|0.804224077|0.023325573|0.8517043879999999|0.634406338|1|0.846469886|-0.0630454209999999|-0.079484997|-50.87821306|10.56549582|20.73428323|0.153530114|-32.56705871|6.762956126000001|3.180329084|63.02085767|-18.2393594|50.9207639|2804.020752|541.8239522999999|-966.6860481|2181.236691|0.299267237|7.083168776|13.50334344|0.906398657|6433.288104|191.5604557|26.02898047|0.018969968|1379.535965|12.14264461|1.0|1.0|1.0|3.37|0.26|21.0|-8.82|4.18|5.07|3.11|0.0|5.0|31.0|5.0|-6.34|0.0|1.0|3.91|1.5399999999999998e-05|8.89e-06|0.0038799999999999|3.7|1.5e-09|6.55e-07|-0.05814|-1778.1049670000002|-1778.078632|673.27|1165.54|251.19|0.69381|0.1839|-0.1578|0.02633483|5.2214|2512.0|5.6|5.6
14i_a23|0.0|1|0.0|2|0|1.197963212|3.2692375460000003|0.142566578|-0.130330047|0.0432555559999999|0.040408197|-0.558153376|0.002243702|-0.018541856|2|0.002496501|0.075401108|-0.017918675|-0.033435987|-0.569707595|0.8025091329999999|-0.04255066|0.864206467|0.7333675390000001|1|0.777952733|-0.0889593869999999|-0.096562208|-66.02703063|14.65077903|324.811841|0.222047267|-45.14777443|10.01786784|93.48624142|79.20815775|-27.18760085|75.47917433|3097.406945|531.9462982|-1386.567643|2447.1741030000003|0.221904316|8.107659819|15.53342127|0.915894552|7030.347905|151.7330992|34.94120504|0.019276934|1782.001457|13.18112713|0.0|0.0|1.0|3.56|0.04|26.0|-6.96|2.57|3.12|2.28|1.0|6.0|33.0|5.0|-7.33|0.0|0.0|2.61|6.11e-06|4.03e-05|0.0183|2.46|1.11e-07|5.03e-05|-0.08025|-1798.64228|-1798.608335|715.68|1224.02|335.72|0.55606|0.3639|-0.1509599999999999|0.03394466|8.3755|3.0|8.4622|8.4622
8e_a8|0.0|0|3.01599663|1|0|1.394799502|1.311619189|-0.018155171|-0.205927741|0.0427891159999999|-0.000766016|-0.539547088|-0.005310149|-0.102167262|1|-0.004224671|-0.0015448089999999|0.090898585|0.183313231|-0.475941912|0.7233950809999999|-0.079493088|0.7742101929999999|0.636205913|0|0.661490276|-0.115572516|-0.105450888|-64.32539698|12.87136047|106.0087621|0.338509724|-39.238709|7.851573274|76.40535608|75.57562034|-26.80224874|83.37098475|2692.975753|403.5112981|-1286.50794|2080.07805|0.196692764|7.50719734|14.52755918|0.935150832|6095.6213210000005|119.9832494|33.36487904|0.0184428869999999|1601.514194|11.25022336|0.0|0.0|0.0|3.2|0.04|23.0|-7.78|4.33|4.17|3.4|0.0|5.0|30.0|4.0|-6.14|0.0|0.0|3.71|5.34e-06|1.25e-05|0.00504|3.69|1.6399999999999998e-08|6.63e-06|-0.06253|-1376.957298|-1376.924308|639.38|1090.07|267.77|0.7013|0.1671|-0.13719|0.03298991|7.7951|19.89|4.7014|4.7014
4q_a46|0.0|0|0.0|1|1|1.131262631|2.151582577|-0.2520920439999999|0.004704245|0.0462962959999999|-0.012611536|-0.066250447|0.012173202|-0.155661124|1|0.012222698|-0.019471024|-0.1214838219999999|-0.187559576|-0.125840557|0.807871283|-0.121752717|0.848935944|0.703627625|0|0.913550004|-0.052170875|-0.070035423|-39.09149156|8.099124333999999|38.31894407|0.086449996|-21.81959712|4.520667361|72.14599138|49.37907349|-11.72744747|37.21920695|2234.596293|509.9138517|-586.3723734|1491.412605|0.38044274|6.038093227999999|11.78798551|0.952269544|4992.497361|212.350744|18.92875482|0.018430997|946.4377411|10.28758193|1.0|1.0|1.0|3.95|0.38|17.0|-6.94|4.09|4.09|1.75|0.0|4.0|26.0|4.0|-6.54|1.0|0.0|3.15|0.000389|0.000129|0.0449|2.65|1.14e-07|3.97e-05|-0.03042|-1108.751283|-1108.729426|606.7333|1043.05|273.72|0.69002|0.1432|-0.1903|0.02185677|3.2968|743.0|6129.0|6129.0
3_a20 (SB-525334)|0.0|0|3.502142227|0|0|1.183765089|0.0|-0.048050965|-0.053897691|0.0526353279999999|0.001821898|-0.274640708|0.001924142|-0.175513234|1|0.0033523629999999|0.002992397|-0.169090412|-0.277724429|-0.500412918|0.7186587|-0.17447922|0.76423988|0.7835436240000001|1|0.8756647679999999|-0.061128029|-0.0917096759999999|-51.80299691|6.965173618|43.70154849|0.1243352319999999|-29.26136697|3.934338039|0.0|58.45718743|-16.53287135|41.49386505|2243.481559|494.6267525|-777.0449536|1782.992456|0.215089498|5.943823875|10.9543133|0.8429740729999999|4905.195832|121.495147|21.06338405|0.0117802769999999|989.9790502999998|6.654190521|1.0|1.0|1.0|3.37|0.24|21.0|-8.39|5.2|4.69|1.69|0.0|3.0|26.0|4.0|-5.74|1.0|1.0|3.63|1.42e-05|1.88e-05|0.00647|3.74|4.07e-09|1.4e-06|-0.0671399999999999|-1086.585811|-1086.56485|605.71|1030.31|248.86|0.70168|0.1171|-0.13417|0.02096048|4.8164|162.0|6.7905|6.7905
18_a47|0.0|1|2.969619451|0|0|1.414391819|0.0|-0.141396999|-0.06345679|0.037919622|-0.026357805|-0.2342475789999999|0.0008454789999999|0.018164141|1|0.0015586929999999|-0.056674151|-0.02470455|-0.053119347|-0.322800033|0.792196273|-0.027351545|0.851462739|0.630969651|1|0.777824025|-0.078937385|-0.084415066|-52.88049505|9.234746417|70.55642796|0.222175975|-33.12615721|5.784962137000001|3.684585007|63.72933669|-19.03697822|58.68383399|2800.3745940000003|487.2556678|-951.8489108|2184.962887|0.267251553|7.018342267|12.35791568|0.7608026529999999|6261.441874|167.41554630000002|25.98023687|0.017318402|1299.011844|10.84884165|1.0|1.0|1.0|3.47|0.08|27.0|-10.36|5.53|6.0|2.63|0.0|4.0|31.0|5.0|-5.87|0.0|1.0|4.16|3.13e-06|4.29e-06|0.00176|4.13|4.34e-11|1.78e-08|-0.04964|-1354.221126|-1354.180815|652.12|1130.76|290.58|0.63359|0.0516|-0.17349|0.04031146|5.3433|3.0|8.6|8.6
8c_a32|0.0|1|3.46252244|0|0|0.609420757|0.0|0.080016722|-0.04699673|0.036711712|-0.026467635|-0.459589251|-0.003484915|-0.026048985|3|-0.001662219|-0.047650724|-0.0852122769999999|-0.1534110109999999|-0.578242111|0.845443342|-0.11492754|0.8966299409999999|0.7507116140000001|1|0.801747512|-0.076876481|-0.097480366|-58.93213925|9.818219446|126.6561213|0.198252488|-35.6276568|5.935643221|78.19443734|74.36515033|-16.654735000000002|56.29419869|2571.62241|484.6996147|-766.1178102000001|3038.837633|0.399315117|7.079719717000001|12.81496717|0.8100952690000001|5773.240734|241.4075262|27.72624296|0.025527931|1275.407176|15.43301109|1.0|1.0|1.0|3.46|0.26|19.0|-7.65|6.49|4.19|1.1|1.0|7.0|27.0|4.0|-6.45|0.0|1.0|3.56|1.5e-06|4.11e-05|0.0164|3.21|2.23e-08|8.86e-06|-0.04161|-1880.764533|-1880.733377|646.97|1090.0|347.56|0.70135|0.3272|-0.14712|0.03115673|10.2656|37.0|7.4318|7.4318
