molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|BCUTs-1|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|PNSA5|PPSA3|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12g_a36|0.0|1|0|3.5202147110000004|0.0|7.412764017000001|2|1.2678464|5.351858133|-0.039008054|0.03912037|0.0|-0.409214521|0.0042553209999999|0.078155467|10.95259306|-0.0521750109999999|1|0.005035022|0.130052038|-0.099596099|-0.163978382|-0.44093902|0.901715152|0.8026482070000001|-0.19532883|0.847239339|0.860667615|0|-0.069292341|-66.72829531|12.19441007|100.2028184|-45.87193951|8.382969151000001|5.097410387|-2.038413337|77.14470618|59.82898654|0.473274545|2829.45056|587.240781|2476.712654|-16.3273005|0.2202546819999999|-963.3107298|-384.6182564|1797.1178149999998|799.5563855|10.41641087|1.0|1.0|1.0|5.06|0.0|0.24|17.0|3.85|3.01|69.2|2.0|0.0|138.33|0.0|6.0|4.0|423.51|0.0|1.0|2.66|1.13e-05|1.39e-05|0.00589|0.0|0.0|4.2e-08|1.7800000000000002e-05|5.2092|4.21|-1350.887005|-1350.861445|724.32|1241.66|0.4393|238.01|657.02|0.70097|45.0|-0.20288|0.0255597|-1350.633209|7.8537|14.0|7.8539|7.8539
15d_a10|0.0|0|0|0.0|0.0|7.535296702|2|1.343850133|5.4161004020000005|0.0370874879999999|0.031742919|2.04092658|-0.184039927|0.010215823|-0.140487312|10.92970801|0.007032164|1|0.011249462|-0.092884337|-0.1786649189999999|-0.280243276|-0.1945202089999999|0.74726683|0.745184875|0.02497303|0.7857977740000001|0.71456262|1|-0.057588609|-47.58559595|15.37766538|83.49776405|-32.06793721|10.36301002|141.0919598|-1.129795872|66.95020436|54.18663419|0.473858537|2967.522813|590.402322|2036.192049|-8.551449923|0.5280998339999999|-513.0869954|37.87296065|1613.412305|825.4425942|19.36460841|0.0|1.0|1.0|3.71|4.01|0.35|21.0|4.14|3.44|65.3|1.0|0.0|131.43|0.0|6.0|6.0|441.52|0.0|1.0|3.18|0.000167|4.1200000000000005e-05|0.0182|0.0|0.0|1.5e-08|6.62e-06|5.6004|2.05|-1430.8144619999998|-1431.051425|737.09|1266.87|312.0|221.39|565.91|0.6814100000000001|0.0856|-0.20918|-0.23696253|-1430.795367|3.8163|69.0|7.1612|7.1612
12y_a36|0.0|1|0|3.479963309|0.0|7.412764017000001|2|1.29704385|5.351858133|-0.065314765|0.041767677|0.0|-0.410155116|0.002782748|-0.049845887|10.94917392|-0.028440975|1|0.003724542|0.06152178|-0.095253274|-0.1619981409999999|-0.434990282|0.90500247|0.820226782|0.046673879|0.873588247|0.856135378|0|-0.076585128|-66.24017399|13.04507243|109.55137340000002|-44.53093547|8.769742642|14.40618351|-1.970657299|78.8341402|64.53055627|0.487285656|2793.629988|562.7133986|2304.463084|-16.49293906|0.244264266|-890.6187094000001|-343.8442493|1752.9983309999998|698.847203|12.59396622|1.0|1.0|0.0|4.88|0.0|0.12|17.0|3.62|2.42|69.2|1.0|0.0|133.84|0.0|6.0|4.0|407.47|0.0|1.0|2.37|2.6e-05|2.82e-05|0.0115|0.0|0.0|9.66e-08|3.94e-05|3.8794|3.83|-1310.350902|-1310.315063|702.38|1183.75|0.4358|319.6|532.91|0.66796|0.4358|-0.20673|0.03583863|-1310.137888|8249.0|12.0|7.9208|7.9208
8e_a12|0.0|0|1|0.0|0.0|6.803505258|1|1.283834633|4.727387819|-0.049397555|0.037430556|2.197856963|-0.330207456|0.005196034|-0.087658302|10.94458094|-0.0309579439999999|1|0.005744805|0.112673977|-0.079913108|-0.136145064|-0.448676455|0.83954453|0.761892879|-0.036433876|0.815412281|0.797199175|1|-0.05202522|-50.273571200000006|8.884082475|34.57040021|-28.78776717|5.0872236|0.0|-1.492520871|61.4656313|38.67488258|0.45384745|2548.979738|538.051884|2112.908299|-10.19566754|0.2887421289999999|-489.392042|-241.94192880000003|1201.604574|561.9859171|11.19206011|1.0|1.0|1.0|4.11|3.01|0.14|21.0|3.34|2.68|55.1|2.0|0.0|117.04|0.0|3.0|4.0|366.42|0.0|1.0|3.12|4.25e-05|2.03e-05|0.00744|0.0|0.0|1.19e-08|4.34e-06|5.247999999999999|3.45|-1177.619013|-1177.593205|612.59|1048.44|0.2341|236.25|481.04|0.6954899999999999|0.2252|-0.19338|0.02580783|-1177.436953|1.9327|588.0|6.2306|6.2306
12m_a36|0.0|1|0|3.40403699|0.0|7.412764017000001|2|1.297043522|5.351858133|-0.133854569|0.03912037|0.0|-0.667165917|-0.006653538|-0.025127218|10.95440733|-0.038386106|1|-0.004569485|0.245908938|-0.052743904|-0.090926893|-0.52644768|0.892815402|0.825587924|-0.075712087|0.8792981679999999|0.849217847|0|-0.10031651|-81.19927925|15.24099981|193.174369|-54.45666327|10.22144534|107.233999|-2.300418875|96.11918789|82.51872026|0.465323422|2925.315028|477.48014630000006|2637.948424|-19.16067782|0.252881876|-1034.676602|-331.4617713|2064.983108|689.2886595|14.91990864|0.0|1.0|0.0|4.83|0.0|0.13|17.0|1.92|0.98|112.29|1.0|0.0|131.85|0.0|6.0|5.0|424.46|0.0|0.0|1.26|7.96e-05|0.000159|0.0676|0.0|0.0|7.19e-07|0.000305|3.8658|3.88|-1401.654499|-1401.6158890000002|692.4|1177.15|0.4718|320.72|505.51|0.69382|0.4718|-0.20993|0.03861003|-1401.446557|9.1003|0.03|7.5229|7.5229
41_a47|0.0|0|1|0.0|0.0|6.842683282|0|1.420292383|4.727387819|-0.072088843|0.042537538|1.601942802|-0.187859623|0.003530307|0.024881402|10.98214139|0.075316535|1|0.0047106|-0.178132441|-0.1430639269999999|-0.317014709|-0.276217719|0.62974551|0.8417952740000001|0.08640454|0.900915114|0.609110565|1|-0.061101947|-50.81597048|10.36256127|99.86584673|-28.69838714|5.852270304|0.0|-1.259711209|63.84353454|44.86996758|0.447046066|2374.594252|464.8854878|1073.170368|-9.34366093|0.346852185|-401.77742|-172.98086630000003|1089.222944|439.9906467|13.02756406|1.0|1.0|1.0|3.18|3.18|0.16|21.0|3.34|4.52|68.52|0.0|0.0|99.09|0.0|4.0|5.0|348.38|0.0|1.0|3.06|0.000267|0.000125|0.0436|0.0|0.0|3.36e-08|1.17e-05|4.0167|2.41|-1162.492089|-1162.462261|603.1|995.43|0.2849|308.67|471.9|0.68638|0.2504|-0.2026099999999999|0.02982752|-1162.342476|6.8546|0.01|8.0|8.0
14ae_a23|0.0|0|1|0.0|0.0|7.423568444|0|1.1979624290000002|5.351858133|-0.029948314|0.042903564|0.7338690390000001|-0.4448081789999999|0.008996289|-0.0174992419999999|10.31321689|0.0289586779999999|2|0.009675528|0.047563299|-0.143336826|-0.253318853|-0.363230717|0.7763406840000001|0.7830067820000001|0.107765697|0.8356326820000001|0.7317531540000001|1|-0.065169397|-62.38566188|24.84237243|91.4475768|-44.69687612|17.79858399|110.5716332|-1.480271319|87.09501229|71.53368511|0.479058976|3212.850883|625.0131414|2575.36078|-13.81539807|0.46959234|-759.846894|-43.57178809|1999.511567|770.8206617000001|24.70935041|0.0|1.0|1.0|3.74|3.76|0.12|26.0|3.48|4.03|123.48|2.0|1.0|133.27|0.0|7.0|6.0|471.53|0.0|0.0|3.44|1.6e-06|8.22e-06|0.0038799999999999|0.0|0.0|2.49e-08|1.17e-05|3.6036|2.99|-1858.967022|-1858.952529|751.57|1285.52|0.3205|344.06|627.57|0.58144|0.3205|-0.21659|0.01449323|-1858.7404850000005|9.5944|2.0|8.6038|8.6038
30_a47|0.0|0|1|0.0|0.0|6.842683282|0|1.304327883|4.727387819|-0.184735553|0.038387534|1.192095911|-0.415191425|-0.0098410169999999|-0.008774855|10.95005723|0.0467853809999999|1|-0.008325552|0.029343834|-0.035472095|-0.079370393|-0.4370608039999999|0.6850994429999999|0.8485444809999999|-0.1340278869999999|0.913855507|0.651797437|1|-0.108232368|-64.38108459|13.64937081|192.6285289|-38.63044093|8.190002019|76.90733636|-1.609452527|81.25550675|78.59180109|0.4680850139999999|2626.927627|407.3992771|1558.731067|-13.79658605|0.320552431|-579.456614|-215.3470619|1421.325667|457.1122177|16.87442216|1.0|1.0|1.0|3.03|2.12|0.05|21.0|2.71|3.93|98.72|1.0|0.0|104.25|0.0|5.0|5.0|396.81|0.0|0.0|2.61|6.05e-05|7.94e-05|0.0315|0.0|0.0|5.74e-08|2.28e-05|3.7159|3.89|-1696.12008|-1696.078047|615.85|1032.35|0.3566|333.66|478.04|0.6944899999999999|0.3566|-0.20813|0.0420327|-1695.9887|3.6487|13.0|7.9|7.9
2_a20 (SB-505124)|0.0|1|0|3.485765306|-0.09011519|7.434257382|1|1.183764955|5.351858133|-0.076310057|0.05042042|0.0|-0.498602014|0.001622309|-0.177905025|10.95129567|-0.137383329|1|0.003789399|0.02072518|-0.150708132|-0.229461916|-0.520284161|0.827730504|0.725030162|0.082053195|0.765632979|0.790275077|0|-0.083565835|-64.55966745|15.71798823|126.8667205|-35.52365346|8.648749117000001|441.9400248|-1.759933279|70.87109323|61.69969596|0.475937029|2195.369524|423.3785776|1709.9571620000002|-11.58380004|0.1680806939999999|-532.854802|-365.2740749|1164.049211|477.95809620000006|6.311425784|1.0|1.0|1.0|3.4|3.1|0.3|17.0|5.16|4.47|60.03|1.0|0.0|97.55|0.0|3.0|4.0|335.4|0.0|1.0|3.81|5.72e-06|1.22e-05|0.0040799999999999|0.0|0.0|6.070000000000002e-08|2.03e-05|3.6404|4.57|-1089.371784|-1089.358727|593.8|995.68|0.3267|340.58|505.82|0.69947|0.3267|-0.18645|0.01305739|-1089.201587|3.9392|169.0|6.7721|6.7721
1a_a5|0.0|0|0|0.0|0.0|6.605297921|1|1.189701889|4.59511985|0.009305578|0.021346801|0.0|-0.078562954|0.005921049|-0.132197351|10.9502215|-0.004213083|0|0.00549829|-0.123867037|0.069867374|0.114184614|-0.179831877|0.8309401009999999|0.7427901179999999|0.11504495|0.794139321|0.808272639|0|-0.071887159|-38.07869556|4.047117885|83.77332129999999|-19.17495143|2.037971304|0.0|-1.134282187|46.38422909|40.24669785|0.455258786|1940.139869|419.7878208000001|902.6910106|-7.015226132|0.274345323|-287.62427139999994|-227.2618539|787.1243051|403.543273|8.305533524|0.0|1.0|1.0|3.54|0.0|0.16|18.0|3.08|1.42|37.81|0.0|0.0|93.49|0.0|3.0|4.0|298.34|0.0|1.0|1.75|0.00253|0.000365|109.0|0.0|0.0|7.13e-08|2.13e-05|4.6707|2.85|-951.1394906|-951.110826|531.02|882.1|0.2109|265.45|386.8|0.54123|0.0126|-0.2262699999999999|0.028664612|-951.226623|6.7017|107.0|6.9706|6.9706
18_a4|0.0|0|0|0.0|0.0|7.535296702|1|1.3998285519999998|5.4161004020000005|-0.164169913|0.042924837|0.0|-0.181355303|0.000379379|-0.200683549|10.94611841|-0.063708832|1|0.00042|0.108754635|0.006968314|0.015390457|-0.319213511|0.624748358|0.793041267|0.102914528|0.8547339420000001|0.615655659|0|-0.094231531|-42.33787448|8.729352711|110.7087804|-20.88721799|4.306590617|0.0|-1.287267373|50.98777224|55.21809494|0.405586004|2069.649003|382.6371479|1573.744396|-8.467791078|0.2305616919999999|-313.3082699|-265.85258480000005|825.3658678999999|337.0066459|8.649897756|0.0|1.0|0.0|3.32|2.56|0.11|17.0|3.46|3.43|50.94|0.0|0.0|86.22|0.0|3.0|4.0|307.32|0.0|1.0|2.78|0.00113|0.000312|0.0959|0.0|0.0|2.96e-06|0.0009109999999999|4.5152|3.02|-1033.480025|-1033.454769|523.81|870.74|0.2083|274.59|404.27|0.57777|0.1|-0.20883|0.02525528|-1033.398285|3498.0|2.62|5.5817|5.5817
3a_a32|0.0|1|1|3.226454082|0.0|7.678326357|0|0.6094208210000001|5.6869753560000005|-0.045659995|0.03382716|2.211368234|-0.250406908|-0.002794182|0.102212031|10.31100283|0.125185185|3|-0.001223394|-0.028290955|-0.079652285|-0.1568626659999999|-0.491457345|0.84134255|0.844272053|-0.045516432|0.921812162|0.7757299320000001|1|-0.080607266|-44.92473442|10.39727075|84.65041685|-20.78892268|4.811337463|0.0|-0.970820756|55.87310101|47.69828617|0.461044711|2028.93875|378.0996237|812.930125|-6.929640892|0.327690097|-207.8892268|-159.4728294|668.2146761|278.73805810000005|10.9483666|0.0|1.0|1.0|2.96|2.21|0.07|19.0|5.77|4.12|110.94|0.0|0.0|83.28|0.0|2.0|3.0|298.39|0.0|0.0|3.32|4.83e-06|4.51e-05|0.0134|0.0|0.0|7.66e-07|0.0002279999999999|3.6308|2.17|-1554.796165|-1554.768725|492.91|801.12|0.2719|341.48|355.48|0.70229|0.2719|-0.20638|0.02744024|-1554.748543|5.7916|3.0|8.5686|8.5686
12j_a36|0.0|1|0|3.502198129|0.0|7.412764017000001|2|0.6293514410000001|5.351858133|-0.0446165029999999|0.039061728|0.0|-0.41101009|0.00285431|0.039869055|10.33556498|-0.051080247|1|0.003710345|0.161289379|-0.07550872|-0.133106642|-0.436310965|0.906423012|0.820041835|-0.1241793309999999|0.87043328|0.855081905|0|-0.069970795|-69.66341599|11.99396966|97.35760604|-46.00836307|7.921272637|2.098786266|-2.004132137|80.59149538|58.20533756|0.457280037|2881.20453|563.0803357000001|2536.987511|-16.18812775|0.224187058|-874.1588982999999|-364.314663|1706.0876829999995|725.9470896|10.92807939|1.0|1.0|1.0|4.86|0.0|0.17|17.0|3.33|2.61|94.5|1.0|0.0|135.47|0.0|6.0|4.0|427.52|0.0|0.0|2.33|1.4300000000000002e-05|3.09e-05|0.0132|0.0|0.0|8.95e-08|3.83e-05|5.2072|3.37|-1670.448063|-1670.420129|694.28|1198.96|0.4981|238.1|536.01|0.69967|98.0|-0.20593|0.02793415|-1670.245584|8.5953|0.01|8.0|8.0
28_a34|0.0|0|0|0.0|0.0|7.423568444|1|1.454781307|5.351858133|-0.206909349|0.04515873|0.0|-0.6946578940000001|-0.012039484|-0.15803127|10.9595763|-0.0500053959999999|1|-0.007544188|-0.33032879|-0.189821204|-0.311884247|-0.5437894289999999|0.8318609690000001|0.798057295|0.092890802|0.8582665429999999|0.7829667309999999|0|-0.1306693569999999|-72.11491331|19.29162755|232.4555747|-36.91879876|9.876233397|88.32197602|-1.831242935|85.99382787|86.18702382|0.454339954|2252.098123|279.4884473|1689.357471|-12.63011537|0.270129894|-479.9443839|-235.3612529|1284.466737|344.69029950000004|13.87891455|0.0|1.0|1.0|3.02|2.55|0.12|17.0|1.99|2.07|92.26|0.0|0.0|85.92|0.0|3.0|5.0|322.32|0.0|0.0|1.84|0.000533|0.000565|182.0|0.0|0.0|1.66e-05|0.00535|4.2857|4.11|-1100.797628|-1100.760824|544.24|896.02|0.2043|289.3|417.28|0.69263|0.2043|-0.21698|0.03680411|-1100.704833|8.5886|3.82|5.4179|5.4179
12au_a36|-3.3109381210000004|1|0|3.422314661|0.0|7.412764017000001|2|0.2992539489999999|5.351858133|-0.351827031|0.044036281|0.0|-0.613616984|-0.006862238|-0.023640632|10.31810353|-0.03802163|1|-0.001160331|0.1320241419999999|-0.15024383|-0.261631709|-0.515924985|0.8183043390000001|0.825565083|-0.021932444|0.877827228|0.750657639|0|-0.090166553|-79.35600767|15.51748637|216.5471227|-57.09017539|11.16356587|26.04051569|-2.206115469|95.91776213|80.38496714|0.492871181|3484.987058|502.8713191000001|2384.109036|-19.68626738|0.283941389|-1141.803508|-310.873098|2216.466823|805.2286932|16.56175445|0.0|1.0|0.0|5.0|0.0|0.17|17.0|1.28|2.15|123.75|1.0|0.0|142.02|0.0|7.0|6.0|474.54|0.0|0.0|1.18|0.0001409999999999|0.0001889999999999|0.0897|0.0|0.0|1.36e-07|6.45e-05|5.1307|6.24|-1876.207937|-1876.156196|752.27|1283.4|809.0|241.65|618.65|0.70395|0.0158|-0.2087099999999999|0.05174058|-1875.960827|8.0814|47.0|7.3279|7.3279
13n_a6|0.0|1|0|3.425442623|0.0|6.842683282|0|1.4290206230000002|4.727387819|-0.135152403|0.04393617|1.628408574|-0.631323273|-0.0093684169999999|-0.06507689|10.95053349|-0.033224059|1|-0.00687003|0.100294804|-0.068956229|-0.118693789|-0.57091314|0.870730542|0.7767360059999999|-0.064779873|0.832753533|0.82642394|1|-0.100363599|-75.07706271|12.18768927|199.7822434|-51.52585133|8.36448634|103.012404|-2.078466222|88.73738138|81.06784641|0.47066442|2952.259627|486.5239262|2535.307313|-18.12946621|0.251032943|-978.9911754|-341.7352549|1904.575345|724.3873672999999|13.66031867|1.0|1.0|1.0|3.55|1.9|0.08|27.0|4.19|3.76|122.47|1.0|0.0|127.2|0.0|6.0|5.0|435.48|0.0|0.0|2.62|2.27e-05|5.24e-05|0.0228|0.0|0.0|2.1499999999999998e-10|9.35e-08|4.8185|4.27|-1423.765005|-1423.714738|727.69|1232.6|0.9117|257.31|548.09|0.64027|0.1945|-0.20994|0.05026727|-1423.514154|10.1967|75.0|7.1249|7.1249
6e_a40|0.0|0|0|0.0|0.0|8.421342866|1|0.604892975|6.401917197|-0.074872854|0.039160494|0.744550501|-0.69771706|-0.0026177839999999|0.103594243|10.30179954|-0.205140551|2|-0.002992481|-0.276969278|-0.020200684|-0.037027769|-0.6319354389999999|0.685858263|0.8361555479999999|-0.011405885|0.8988141140000001|0.648802794|1|-0.107312598|-76.50178121|10.43262695|166.7812216|-50.27304895|6.85578763|35.33106374|-2.095464821|84.95203628|80.95296505|0.441911406|3075.060648|490.3675161000001|3854.417113|-21.04453212|0.133008824|-904.9148811|-482.3355765|1588.2884390000002|587.7345677999999|8.450255075|1.0|0.0|1.0|3.98|3.16|0.21|14.0|5.02|3.72|173.43|2.0|2.0|125.15|1.0|5.0|5.0|476.98|1.0|0.0|3.68|1.74e-08|2.6e-06|0.00124|1.0|0.0|2.35e-05|0.0112|2.9549|8.35|-2831.191706|-2831.156883|671.95|1149.77|0.3625|419.59|537.07|0.67187|0.3625|-0.2164|0.03482243|-2831.048968|11.5248|18.0|7.7447|7.7447
6b_a31|0.0|1|0|3.404988662|0.0|7.773594467000001|1|0.610136262|5.733341277|-0.178758575|0.037803618|0.0|-0.787472195|-0.011483229|-0.032090772|10.31169819|-0.053655833|2|-0.008439437|0.1978523089999999|-0.002840672|-0.004825446|-0.57983695|0.838789705|0.78240875|-0.068433069|0.841537966|0.795570315|0|-0.12081047|-78.37648097|20.12924648|227.0509355|-47.81835367|12.28107483|101.4993391|-2.055402513|93.1058799|93.83704414|0.4807018779999999|2776.92804|383.0600707|2063.736075|-17.0020813|0.254079586|-765.0936586|-300.0775025|1681.1762649999998|536.6368656000001|14.72939894|1.0|1.0|1.0|3.55|2.73|0.1|22.0|5.19|4.0|131.36|1.0|0.0|109.69|0.0|4.0|5.0|404.44|0.0|0.0|3.3|2.34e-06|2.18e-05|0.00883|0.0|0.0|4.67e-08|1.89e-05|3.2949|4.61|-1652.671944|-1652.635711|637.06|1077.19|0.4967|376.29|492.36|0.7013199999999999|0.4967|-0.1918|0.03623358|-1652.505041|8.8379|54.0|7.2676|7.2676
47s_a18|0.0|0|0|0.0|0.0|7.03438793|1|1.251176205|4.844187086|-0.045792331|0.035632184|0.0|-0.394481152|0.002573931|0.0134295589999999|10.94702059|-0.031515152|0|0.003686393|-0.040169986|-0.168728915|-0.252119673|-0.46304239|0.724028067|0.712629555|0.0109557919999999|0.745196689|0.716761234|0|-0.070258863|-61.36410696|6.394119331000001|117.0051929|-46.45326408|4.840414512|51.05656345|-2.107589125|69.29837549|59.58080589|0.4740142|2992.734821|640.0051571|1529.863965|-17.25406952|0.179529145|-1207.784866|-485.1995077|1944.574596|1093.725912|7.934268528|1.0|1.0|1.0|4.41|0.0|0.3|18.0|4.06|3.93|76.5|3.0|1.0|149.34|0.0|10.0|3.0|482.62|0.0|1.0|3.19|1.12e-06|3.53e-06|0.0017|0.0|0.0|3.8199999999999997e-10|1.84e-07|3218.0|8.41|-1534.196027|-1534.174077|809.4|1435.42|0.5203|385.29|736.36|0.6926800000000001|0.5203|-0.18109|0.02195039|-1533.809351|2.9991|616.0|6.2104|6.2104
46_a18|0.0|0|0|0.0|0.0|7.03438793|2|1.251088279|4.844187086|-0.018808538|0.03531746|0.0|-0.3872848129999999|0.002300582|-0.0669031009999999|10.94680484|-0.052591109|0|0.003512954|-0.069691797|-0.1483628609999999|-0.224171123|-0.448177615|0.7100921609999999|0.729629263|-0.015124585|0.76616843|0.699483099|0|-0.069742249|-54.33831169|6.376289807000001|123.2289237|-38.60388092|4.5299444310000005|58.66827342|-1.988633091|63.70285871|55.92367899|0.4548138479999999|3052.94234|587.2068577|1848.661552|-14.76030741|0.217767252|-1003.700904|-401.0164861|1806.107079|1056.535856|9.36454702|0.0|1.0|1.0|4.27|0.0|0.3|18.0|3.68|3.3|76.5|2.0|1.0|151.14|0.0|7.0|3.0|480.6|0.0|1.0|2.93|2.08e-06|3.35e-06|0.00161|0.0|0.0|1.51e-09|7.27e-07|3225.0|8.11|-1532.992457|-1532.968527|765.33|1380.79|0.4249|384.45|635.89|0.69181|0.4249|-0.18219|0.0239301|-1532.562476|3.2533|186.0|6.7305|6.7305
19_a47|0.0|0|1|0.0|0.0|6.842683282|0|1.402889494|4.727387819|-0.227538423|0.032764858|1.174354482|-0.4380552029999999|-0.013020816|-0.064557784|10.95058274|0.0604168609999999|1|-0.010153352|0.074201869|-0.046265509|-0.126992366|-0.439165562|0.635684951|0.823945134|-0.024256505|0.8873627890000001|0.614975047|1|-0.105205489|-57.87554797|14.85167037|199.6541807|-32.06567824|8.228498913|66.13355777|-1.566899206|76.13237258|73.14028211|0.463378097|2612.978054|354.3911695|1238.799875|-11.45202794|0.362167395|-480.9851737|-152.7310283|1361.067484|428.5826478|18.25682461|0.0|1.0|1.0|3.13|1.72|0.05|21.0|2.49|3.84|98.72|1.0|0.0|99.2|0.0|5.0|6.0|380.35|0.0|0.0|2.34|0.000214|0.000217|0.0824|0.0|0.0|1.2099999999999998e-07|4.59e-05|3.8423|3.51|-1335.75742|-1335.725639|571.23|974.59|0.3243|322.68|412.31|0.68924|0.3243|-0.2117099999999999|0.03178118|-1335.634976|6.3247|0.05|7.3|7.3
12_a1|0.0|1|0|3.3894574360000003|0.0|7.423568444|1|1.430936075|5.351858133|-0.02164054|0.036382114|0.0|-0.516204114|-0.0038943009999999|-0.0811332759999999|10.94945122|-0.051772288|1|-0.001416381|0.127560614|-0.104622651|-0.173618873|-0.487073772|0.8016064479999999|0.749817035|-0.045776997|0.817998205|0.7534284040000001|0|-0.0964711209999999|-60.78517756|19.60151089|136.3310784|-35.28166588|11.37734536|477.1158679|-1.675584287|74.99749378|75.59644237|0.46449367|2592.245875|444.1009824|1825.150911|-13.44063462|0.275333347|-564.5066541|-260.8074567|1342.083063|473.040639|14.21231622|1.0|1.0|1.0|3.29|2.72|0.05|23.0|4.87|4.41|83.82|2.0|0.0|103.47|0.0|3.0|5.0|366.37|0.0|0.0|3.44|1.04e-05|1.77e-05|0.00649|0.0|0.0|6.28e-09|2.3e-06|3734.0|3.67|-1216.12881|-1216.099134|607.42|1018.84|0.5867|332.04|482.51|0.69763|0.2821|-0.19916|0.0296752|-1215.975876|10.1801|2.95|5.5302|5.5302
1g_a5|0.0|1|0|2.942391606|0.0|6.605297921|0|1.4275159730000002|4.59511985|-0.010620031|0.027447447|0.0|-0.172437603|0.00683534|-0.132678208|10.94875199|-0.0353243789999999|1|0.006957291|-0.019057802|-0.010807075|-0.0178558139999999|-0.242737126|0.74740095|0.7778380309999999|0.030722968|0.8393686990000001|0.717355058|0|-0.070108797|-39.8807456|10.9506874|71.90752413|-21.388323|5.8729303|0.589719781|-1.11542677|54.34919851|48.55052611|0.4713154089999999|2243.103668|464.3994751|832.7655896000001|-7.824996219|0.38606657|-320.82484500000004|-122.2065919|974.3909596|422.96706330000006|14.46845291|1.0|1.0|1.0|2.79|2.12|0.05|23.0|4.5|4.21|63.69|0.0|0.0|96.98|0.0|4.0|4.0|328.37|0.0|1.0|3.09|9.27e-05|6.29e-05|0.0206|0.0|0.0|7.190000000000001e-09|2.36e-06|4.7822|2.61|-1065.846194|-1065.818889|572.15|961.17|0.1769|259.26|448.93|0.66164|0.0504|-0.20972|0.02730461|-1065.727193|5.2707|115.0|6.9393|6.9393
12c_a5|0.0|1|0|2.977832018|0.0|6.605297921|1|1.236775191|4.59511985|0.020594766|0.0252713179999999|0.0|-0.16115723|0.0054189009999999|-0.096073591|10.9455378|0.0072946769999999|1|0.00586291|-0.1386392109999999|-0.01261147|-0.020144382|-0.223631474|0.808899433|0.797601178|0.05430631|0.8446264459999999|0.782051277|0|-0.070873852|-43.47195613|10.77147171|104.5338363|-28.59715492|7.085796743|13.26856229|-1.25559373|59.40070647|57.39441476|0.4609383929999999|2697.345008|553.2961182|2045.184304|-9.702606135|0.416414105|-543.3459436|-109.9706106|1415.330929|735.3048881|15.92875034|0.0|1.0|1.0|3.27|2.78|0.24|23.0|5.03|4.32|75.72|1.0|0.0|121.26|0.0|6.0|5.0|411.5|0.0|0.0|3.31|8.159999999999999e-05|4.64e-05|0.0191|0.0|0.0|4.93e-10|2.03e-07|4.6671|2.06|-1316.542713|-1316.5202869999998|694.24|1200.02|0.1513|265.66|519.21|0.6893600000000001|105.0|-0.21128|0.02242648|-1316.305277|3.5993|47.0|7.3279|7.3279
7_a15|0.0|0|0|0.0|0.0|0.0|0|1.419941457|0.0|-0.038088878|0.035075075|0.0|-0.494898891|-0.0013239329999999|0.038636783|10.95880715|0.0019353679999999|0|0.002150323|0.213947987|-0.211522056|-0.310081401|-0.335491052|0.857287135|0.70084115|0.154068618|0.740089344|0.8115121240000001|0|-0.074406877|-61.50761094|20.31436245|88.02694557|-34.13832456|11.27499976|56.30310755|-1.2190126140000002|85.26222186|61.6121151|0.396557391|2330.667514|466.9990754|1624.468817|-8.163512395|0.551335598|-375.5215702|56.98518567|1507.995102|474.9756287|23.75461091|1.0|0.0|1.0|3.16|3.14|0.15|18.0|3.38|4.64|61.84|2.0|0.0|99.77|0.0|7.0|5.0|352.38|0.0|1.0|3.35|1.46e-05|3.2e-05|0.0113|0.0|0.0|6.41e-08|2.26e-05|4.4386|2.78|-1184.385377|-1184.367098|580.73|1000.95|0.3463|279.33|499.86|0.70497|0.0169|-0.18454|0.01827873|-1184.224637|1631.0|227.0|6644.0|6644.0
