molecula|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|WPSA3|FNSA2|WNSA3|GRAVp|TASA|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
12b_a40|0|0|0.0|7.515889085|0|0.604989475|1.713497417|0.084915315|5.4161004020000005|0|0.04020202|0.747253086|-0.158107422|0.107454819|10.31197236|-0.1537981269999999|2|2|0.004452418|0.279216571|0.023952313|0.038336814|-0.513870527|0.58925219|0.7137941109999999|0.026452642|-0.227384615|1|-0.065048707|-0.074921647|0.2160572999999999|0.010845303|-37.05091872|80.72126798|25.26281742|3.518538455|-1.048903063|-21.10373336|2462.878448|544.3244990000001|-597.4418808999999|-10.97726831|8.132984007000001|16.09989085|0.979579799|5933.385347|81.54797734|-340.29531769999994|22.49258909|0.010309671|697.2702616|370.3261123|0.0|1.0|1.0|0.0|0.0|3.26|3.87|20.0|6.58|6.74|58.43|0.0|101.78|0.0|2.0|-7.71|24.0|2.0|415.12|1.0|0.0|1.0|-7.11|1.95e-08|8.09e-06|7.82e-08|6.68|0.0|1.0|4.08e-09|1.7e-06|-0.08279|-3016.999329|-3016.9868100000003|960.94|363.91|306.0|363.91|490.5|0.69476|-3016.927883|306.0|4.5528|-0.22546|0.01251873|-3016.980996|7.3979|7.3979
IN1166_a11|0|0|3.433539068|6.842683282|0|1.429020445|0.0|-0.089778965|4.727387819|2|0.044021739|1.643912856|-0.378539035|0.0266218529999999|10.95053349|-0.037793156|1|1|-0.001446486|0.032420935|-0.126749697|-0.223618825|-0.462344944|0.841211811|0.765593573|0.102257199|-0.067328767|1|-0.073965061|-0.0896538619999999|0.551933595|0.0200246639999999|-51.07061499|112.0066065|94.40543077|9.546719887|-1.6137695069999998|-35.26269962|2865.055175|596.0640225999999|-1114.258549|-15.08551944|6.777827685|12.63334911|0.8639230290000001|6310.825439|211.0745642|-769.3614916|31.46783535|0.021531291|1604.859603|676.2770877|1.0|1.0|1.0|1.0|2.0|3.51|2.79|27.0|5.01|4.53|103.17|0.0|123.82|0.0|5.0|-5.11|32.0|5.0|417.47|0.0|0.0|1.0|-4.78|7.74e-06|0.00323|1.65e-05|3.27|0.0|0.0|6.59e-11|2.75e-08|-0.07275|-1347.298558|-1347.256659|1198.36|377.7|0.3425|248.68|554.63|0.4358399999999999|-1347.012407|0.1239|3365.0|-0.21098|0.04189898|-1347.073528|7.9318|7.9318
13_a47|1|1|2.920663104|6.605297921|0|1.417757826|0.0|-0.174238791|4.59511985|2|0.036632997|1.5940801480000002|-0.20197533|0.003874205|10.9452934|0.038682232|1|1|-0.000211465|-0.108780879|-0.0101047869999999|-0.0233277889999999|-0.316563793|0.6427334020000001|0.794037882|0.030290722|0.065869272|1|-0.081148294|-0.088128939|0.244975411|0.017736598|-41.79730418|63.12660940000001|112.453046|4.705524762|-1.23380515|-21.52866736|2190.316257|402.6200617|-635.4998528|-8.613918003|7.038683428|13.33103985|0.8939678120000001|4542.479565|160.5682509|-327.3288841|24.29844849|0.023284817|923.3410426|359.12161539999994|1.0|0.0|1.0|1.0|2.0|2.9|1.75|21.0|4.06|4.63|66.49|0.0|91.59|0.0|3.0|-4.24|24.0|4.0|319.34|0.0|1.0|1.0|-4.27|5.79e-05|0.0185|5.41e-05|3.17|0.0|0.0|1.26e-08|4.04e-06|-0.05465|-1067.820961|-1067.78457|895.21|307.63|0.3382|307.63|404.73|0.67466|-1067.665127|0.3382|3.5455|-0.22065|0.03639189|-1067.71601|7.8|7.8
8j_a46|0|0|0.0|7.727094485|1|1.160371125|2.1279894180000003|-0.13040237|5.533389489|2|0.043903904|0.0|-0.081366324|-0.174853546|10.96391738|-0.053618988|1|1|0.0108603019999999|-0.204674804|-0.084266433|-0.133413527|-0.229679821|0.645146311|0.789844634|-0.223292257|-0.074207717|0|-0.054707287|-0.068971544|0.308052557|0.008672342|-29.38737046|7.723448142|35.10521457|2.5024620580000003|-1.103544698|-15.7861518|2121.846387|502.0694817|-592.7962878|-7.405468973|5.617748211|9.817783823|0.747636856|4759.107832|95.55665364|-318.43516580000005|16.76894569|0.008843828|721.0646647000001|453.1959065|0.0|1.0|1.0|1.0|0.0|3.23|3.25|17.0|4.71|4.55|43.6|1.0|96.94|0.0|2.0|-4.59|24.0|3.0|338.83|0.0|1.0|1.0|-4.83|2.59e-05|0.00878|1.47e-05|3.97|0.0|0.0|5.46e-08|1.85e-05|-0.04068|-1414.53151|-1414.50743|978.4|281.1|0.1728|249.79|493.89|0.50703|-1414.349865|0.1427|5.2361|-0.22599|0.02408052|-1414.402087|5.9108|5.9108
47n_a18|0|0|0.0|7.03438793|1|1.251175627|0.0|0.0487694459999999|4.844187086|0|0.032169312|0.0|-0.609196374|-0.003276575|10.94702025|-0.048404296|0|0|0.001705837|0.026244774|-0.172015161|-0.258092915|-0.529441732|0.722991132|0.696612213|-0.09714337|-0.083719099|0|-0.079299822|-0.091185806|0.288989992|0.0106152389999999|-65.43887366|61.29571241|171.2889916|7.228646444|-2.4620167580000003|-54.00070374|3349.802294|653.9193397999999|-2031.676741|-21.77346199|10.43689152|20.17045476|0.932611327|7909.580851999999|178.30942439999998|-1676.556573|33.65821422|0.01357247|2591.682495|1306.125688|1.0|0.0|1.0|1.0|3.0|4.69|0.0|18.0|3.67|3.31|105.6|1.0|162.18|1.0|13.0|-6.02|40.0|4.0|539.67|0.0|0.0|0.0|-5.24|9.48e-07|0.000511|5.7e-06|4.1|0.0|1.0|1.7500000000000002e-10|9.44e-08|-0.0525299999999999|-1743.3283440000002|-1743.299948|1565.37|387.11|0.5056|387.11|799.02|0.6914600000000001|-1740.5852670000002|0.5056|2.4754|-0.18391|0.02839695|-1740.663577|7.1938|7.1938
16_a20|0|0|3.485659565|6.842683282|0|1.401259527|0.0|-0.014660441|4.727387819|2|0.0388043479999999|2.013871268|-0.254072625|-0.061975089|10.93301779|-0.062750442|1|1|0.001157852|0.211127741|-0.070208458|-0.117308016|-0.458484451|0.7582110409999999|0.7478675859999999|-0.085041518|-0.10978034|1|-0.066137353|-0.077793092|0.382481746|0.011604018|-43.51359744|69.28224942|55.92018945|5.023018225|-1.47806874|-28.6288015|2722.728332|602.0075202|-972.4623811|-12.79619894|8.166385503999999|15.24926152|0.8673208|5896.394536|144.672972|-639.8099471|24.9314775|0.013439632|1246.573875|664.4562602999999|1.0|1.0|1.0|1.0|1.0|3.5|3.13|27.0|6.38|5.46|78.25|0.0|121.69|0.0|4.0|-6.06|31.0|4.0|401.46|0.0|0.0|1.0|-5.66|8.68e-07|0.000349|2.17e-06|4.69|0.0|0.0|3.0500000000000005e-11|1.22e-08|-0.05909|-1275.900951|-1275.8670960000002|1174.61|347.26|0.3431|207.2|554.41|0.32553|-1275.636924|0.1958|4.7315|-0.20722|0.03385502|-1275.6960869999998|7585.0|7585.0
24_a20|0|0|0.0|6.842683282|0|1.40648755|1.959359883|-0.217098257|4.727387819|2|0.03625|2.041494094|-0.083539572|-0.060940703|10.93106245|-0.04104|1|1|0.008780074|0.1468474119999999|-0.036258691|-0.060582944|-0.188335708|0.616352201|0.74131936|0.070857143|-0.07179846|1|-0.061437722|-0.067869875|0.531656762|0.012814211|-38.76683848|12.83518119|30.27049276|5.102023479|-1.357397496|-24.46164548|2736.601949|600.7235847000001|-856.5097809|-10.80905198|6.852820269|12.63879297|0.844319927|6109.1040920000005|144.47729840000002|-540.4525990000001|22.21722343|0.013436544|1110.861171|664.4562602999999|1.0|1.0|1.0|1.0|0.0|3.4|3.21|27.0|4.76|4.78|80.28|0.0|119.42|0.0|4.0|-4.89|31.0|5.0|402.45|0.0|0.0|1.0|-4.93|1.29e-05|0.00519|1.17e-05|3.52|0.0|0.0|4.82e-10|1.94e-07|-0.06748|-1291.896802|-1291.867578|1169.35|345.59|0.2495|232.2|551.25|0.46668|-1291.647083|0.0108|3.6107|-0.22435|0.02922392|-1291.706729|6.4976|6.4976
4o_a46|0|0|0.0|7.825245291|1|1.13463699|2.138144369|-0.24479566|5.587248657999999|1|0.043320988|0.0|-0.032014955|-0.203025042|10.93828256|-0.06855792|1|1|0.010144781|-0.376106593|-0.018058762|-0.028735607|-0.096073163|0.626333846|0.7699448320000001|-0.121466731|-0.09492635|0|-0.0648126359999999|-0.06570509|0.372146122|0.00972341|-35.54402423|5.821925821000001|27.01882145|2.9243708|-1.051281434|-19.49276784|2195.436986|521.3931342|-576.535307|-6.587059484|5.527567399|10.25486577|0.855222204|4966.476822|136.5432529|-316.1788552|15.99310518|0.0108913189999999|767.6690487000001|544.7877262000001|0.0|1.0|1.0|1.0|0.0|3.73|3.12|17.0|4.77|4.94|54.5|0.0|103.66|0.0|2.0|-4.91|26.0|3.0|342.44|0.0|1.0|1.0|-4.87|1.23e-05|0.00422|1.34e-05|4.06|0.0|0.0|5.5e-08|1.88e-05|-0.04627|-1070.456878|-1070.428722|1022.29|286.64|0.1598|286.64|501.08|0.6843|-1070.223416|0.1598|3.4494|-0.22909|0.02815574|-1070.276387|6.7905|6.7905
12e_a30|0|0|0.0|7.412764017000001|2|0.604984231|0.0|-0.0026669809999999|5.351858133|2|0.041767677|0.0|-0.444243861|0.005418617|10.31162844|-0.055954785|1|1|0.0053380919999999|-0.018475151|-0.089279071|-0.154412059|-0.417089226|0.838579475|0.8246767140000001|0.002248768|-0.097868612|0|-0.07914783|-0.098059338|0.407218612|0.024254701|-52.50202674|106.2790684|121.5880081|10.6725953|-1.863127413|-34.82676424|2920.484542|541.7533217|-1235.889416|-15.46823639|8.069355055|15.14403079|0.8767337279999999|6421.289402|194.2788429|-819.8165288|32.97692061|0.022696477|1747.776792|704.0353382000001|0.0|1.0|1.0|1.0|1.0|4.72|0.0|17.0|3.89|2.63|90.88|0.0|133.77|0.0|6.0|-5.44|31.0|5.0|428.51|0.0|0.0|0.0|-4.93|3.59e-06|0.00154|1.19e-05|3.84|0.0|0.0|1.84e-07|7.87e-05|-0.05044|-1690.3021629999998|-1690.2687170000002|1201.05|356.82|0.2055|245.94|562.76|0.3304|-1690.030824|151.0|5551.0|-0.19804|0.03344515|-1690.092998|7.9431|7.9431
6_a47|0|0|0.0|0.0|0|1.304328257|0.0|0.011739916|0.0|2|0.042276423|1.291219116|-0.392537045|0.051455447|10.93671042|0.0402365489999999|0|0|-0.0094242819999999|-0.302730533|-0.020576777|-0.04324355|-0.459934519|0.701994505|0.786041178|-0.149904224|0.062425042|1|-0.080118846|-0.096689626|0.446564415|0.009820713|-43.43026699|101.7290544|85.6917678|2.885749555|-1.547034008|-23.54237714|2431.668154|456.3812788|-838.6054381|-10.82346202|6.480620646|10.90843226|0.6832388209999999|5766.962611999999|111.4552019|-454.5854048000001|25.13472712|0.0154005|1055.658539|469.7495559|1.0|0.0|1.0|1.0|2.0|2.82|2.91|22.0|5.24|6.27|58.04|0.0|106.47|0.0|3.0|-6.02|27.0|4.0|379.81|1.0|0.0|1.0|-5.79|9.53e-07|0.000362|1.63e-06|5.06|0.0|0.0|8.71e-10|3.310000000000001e-07|-0.05354|-1608.684886|-1608.652005|990.85|333.32|0.2536|224.66|422.9|0.30468|-1608.50108|0.2119|3.2606|-0.20794|0.03288085|-1608.554019|7.9|7.9
12c_a36|0|0|3.447900368|7.412764017000001|2|1.29696741|0.0|-0.087096843|5.351858133|2|0.040899471|0.0|-0.414055975|-0.0621599059999999|10.95982545|-0.056994595|1|1|0.0010871589999999|0.146546059|-0.103922055|-0.177407665|-0.4423430339999999|0.8941919290000001|0.819222745|-0.033217921|-0.097861598|0|-0.073370864|-0.105624703|0.462597812|0.019582215|-47.12722334|60.79111287|102.2992907|8.079011794|-1.901244658|-30.27053327|2785.47514|540.0159387|-1221.198398|-15.68788659|6.772454418|12.86584957|0.899732176|6256.172329|157.3609748|-784.3943293|32.34920911|0.019278991|1617.460455|629.5017194000001|0.0|0.0|1.0|0.0|2.0|4.74|0.0|17.0|3.35|2.54|69.2|0.0|128.76|0.0|5.0|-4.44|30.0|4.0|415.88|0.0|1.0|1.0|-4.59|3.64e-05|0.0151|2.55e-05|3.31|0.0|0.0|6.65e-08|2.77e-05|-0.04992|-1692.540795|-1692.511019|1137.55|322.58|0.3927|322.58|509.61|0.68913|-1692.312906|0.3927|4.9812|-0.2082699999999999|0.02977602|-1692.3713309999998|8.0458|8.0458
14q_a23|1|1|0.0|7.423568444|0|1.19796338|3.292130907|0.141057047|5.351858133|2|0.044138322|0.720966302|-0.5608967029999999|-0.058543701|10.31321757|-0.056324491|2|2|0.002496501|0.121109106|-0.017918675|-0.033435987|-0.573130981|0.77007911|0.808928963|0.067394607|-0.089657283|1|-0.08960718|-0.096370719|0.227948491|0.02158178|-61.51997721|350.836102|155.7136729|10.17264683|-2.023785094|-42.23665548|3097.399651|530.8381985000001|-1389.433443|-18.70427707|8.732265278|16.53853737|0.893957277|6982.066379000001|152.86702240000002|-953.9181308|35.04742005|0.01932289|1787.418422|693.3423458|0.0|1.0|1.0|0.0|2.0|3.52|2.66|26.0|2.57|3.12|148.11|1.0|128.38|1.0|6.0|-5.21|33.0|5.0|454.51|1.0|0.0|0.0|-4.39|6.11e-06|0.00278|4.03e-05|2.46|0.0|0.0|1.11e-07|5.03e-05|-0.08159|-1798.645459|-1798.6108739999995|1222.17|340.33|0.4943|340.33|554.59|0.5949|-1798.3704079999998|0.4943|8375.0|-0.23013|0.03458552|-1798.433122|7.8069|7.8069
14_a1|0|0|3.3674017380000003|7.423568444|1|1.430935835|0.0|0.043282217|5.351858133|1|0.035620155|0.0|-0.766207981|-0.029658865|10.94959842|-0.0492229479999999|1|1|-0.008385698|0.164429684|-0.020716495|-0.033765606|-0.567791164|0.838928085|0.7462411859999999|-0.08530265|-0.083341531|0|-0.12658238|-0.122581374|0.206941175|0.033047776|-74.96297518|161.1772893|240.9270705|11.59015807|-2.083883365|-44.39360096|2678.985809|351.2799603|-1234.09038|-16.24082222|7.46120838|14.21658628|0.905399978|5748.712211|146.0634832|-730.8369997000001|36.40268318|0.0243658979999999|1638.120743|513.4628663999999|1.0|1.0|1.0|1.0|2.0|3.25|2.35|23.0|4.04|3.63|103.12|0.0|106.85|0.0|4.0|-4.52|29.0|5.0|384.39|0.0|0.0|1.0|-4.25|3.03e-05|0.0116|5.660000000000001e-05|2.7|0.0|0.0|2.03e-08|7.81e-06|-0.05962|-1292.588129|-1292.55322|1049.56|375.01|0.4442|323.35|464.08|0.6572600000000001|-1292.359534|0.3497|4.1207|-0.19322|0.03490867|-1292.415211|7.0269|7.0269
12aq_a36|0|0|3.427017327|7.412764017000001|2|1.297043497|0.0|0.0332421529999999|5.351858133|2|0.041728395|0.0|-0.674732412|-0.1031859869999999|10.95447882|-0.028591187|1|1|-0.004569485|0.131910912|-0.052743904|-0.090926893|-0.5356623070000001|0.892815402|0.839953955|-0.0606936879999999|-0.047695595|0|-0.1093001919999999|-0.122078233|0.162384515|0.021389734|-73.0277723|86.6958382|212.8220574|9.548598682|-2.319486422|-48.79273723|2932.54604|455.31741460000006|-1549.740434|-19.17486584|8.596645087999999|14.98931431|0.743623723|6296.75201|159.03272990000002|-1035.442755|37.66374367|0.020701483|2033.842158|689.2886595|0.0|0.0|1.0|0.0|3.0|4.83|0.0|17.0|1.92|0.98|112.29|0.0|131.85|0.0|6.0|-3.52|32.0|5.0|424.46|0.0|0.0|0.0|-3.45|0.000304|129.0|0.000359|1.55|0.0|0.0|7.19e-07|0.000305|-0.06059|-1401.669694|-1401.637414|1190.22|367.26|0.4988|317.51|534.96|0.6933199999999999|-1401.391057|0.0059|6.7649|-0.19967|0.03228003|-1401.452487|7.2596|7.2596
21b_a23|1|1|0.0|7.525639975|0|1.197963051|3.351726269|0.094654108|5.4161004020000005|2|0.042455556|0.745297595|-0.326506055|-0.103470358|10.31321725|-0.0490623259999999|2|2|0.009872313|0.107996329|-0.069382957|-0.130528352|-0.481470603|0.7038407329999999|0.7717839409999999|0.131951284|-0.078097375|1|-0.0596425779999999|-0.083105261|0.224930782|0.014481931|-41.81114831|41.6766724|48.56114386|7.117014296|-1.745210489|-29.31080756|3074.083057|652.4673795|-1223.442332|-16.81701905|8.773746105|16.20152864|0.846591917|6919.229053|131.5587155|-857.6679716|29.53101081|0.013439264|1506.081551|712.6737861|0.0|1.0|1.0|1.0|1.0|3.59|3.42|26.0|3.92|4.2|128.81|1.0|129.97|0.0|5.0|-6.1|33.0|5.0|450.52|0.0|0.0|0.0|-5.22|8.02e-07|0.000361|6.06e-06|3.7|0.0|0.0|1.43e-08|6.45e-06|-0.08401|-1761.498874|-1761.4722969999998|1247.38|342.15|0.2607|309.79|611.6|0.57848|-1761.230923|0.2333|9.5312|-0.23434|0.02657688|-1761.294175|7.0691|7.0691
3h_a32|1|1|3.579396967|7.765993078999999|0|0.609420752|0.0|0.01077056|5.733341277|0|0.037731481|2.243113495|-0.269379119|-0.003152613|10.31100268|-0.111111111|3|3|0.003284804|0.025035542|-0.071193103|-0.122769653|-0.531669815|0.84279263|0.7926338540000001|-0.169197453|-0.2|1|-0.07183387|-0.0882883959999999|0.30907784|0.0111539339999999|-44.97387528|76.38838542|75.87946135|4.372100625|-1.324325944|-28.15732254|2398.020434|550.2022886|-829.1363044|-10.81473143|8.107034244|13.71739929|0.692036677|5187.525619|141.8112711|-519.1071084|22.33200639|0.011751781|1071.936307|593.0848817000001|1.0|1.0|1.0|1.0|1.0|3.65|3.88|19.0|8.11|6.24|110.94|0.0|112.28|0.0|7.0|-8.23|26.0|3.0|382.55|1.0|0.0|1.0|-6.15|5.8700000000000014e-09|2.24e-06|7.140000000000001e-07|6.12|0.0|0.0|3.37e-09|1.29e-06|-0.05318|-1790.6908030000002|-1790.663897|1127.45|348.74|0.2926|348.74|578.86|0.70257|-1790.440663|0.2926|3.5952|-0.20059|0.02690554|-1790.5004850000005|8.1549|8.1549
4S4l_a46|0|0|0.0|7.825245291|1|1.134637095|2.155247543|-0.058870177|5.587248657999999|1|0.049498645|0.0|-0.255755434|-0.060895366|10.94631401|-0.161358058|1|1|0.006162668|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|0.7940662409999999|0.726535412|-0.001318857|-0.229089688|0|-0.090807851|-0.084663086|0.213675946|0.007140583|-49.45536962|178.19783940000002|57.30330315|2.117940478|-1.523935543|-26.93416438|2166.052483|487.3122681|-829.959026|-8.862913904|5.668394116|10.68377935|0.884798257|4920.211524|66.47624804|-452.0086091|18.5362581|0.006420439|945.3491632|579.2365607|1.0|1.0|1.0|1.0|1.0|3.92|3.19|17.0|4.64|5.02|50.94|0.0|105.77|0.0|3.0|-5.28|26.0|3.0|347.45|0.0|1.0|1.0|-5.11|5.25e-06|0.00182|7.78e-06|4.49|0.0|0.0|9.980000000000001e-08|3.47e-05|-0.02015|-1092.753999|-1092.727031|1040.96|299.38|0.2586|234.25|500.66|0.57885|-1092.489558|0.0614|2.5083|-0.19647|0.02696794|-1092.543641|6.5834|6.5834
3i_a32|1|1|2.417426304|7.78113851|0|0.6094207970000001|0.0|-0.157360524|5.733341277|0|0.05052381|1.711001131|-0.4449120629999999|-0.26785886|10.3110028|0.022524712|3|3|-0.0106761939999999|-0.8373173840000001|-0.054335108|-0.212967423|-0.537667101|0.565740817|0.833699527|-0.337053202|0.030060554|1|-0.093279684|-0.1132851459999999|0.259644227|0.015296821|-49.17963359|60.99385995|55.97682661|4.252042736|-1.472706897|-25.92886531|2471.4299920000003|471.2508776000001|-776.4518766|-12.4050588|5.826629089|10.09193014|0.732035793|5656.349227000001|120.8809386|-409.3669403|30.52825775|0.021905206|1007.432506|318.0257595|0.0|1.0|1.0|1.0|1.0|3.1|2.49|19.0|6.76|6.29|110.94|0.0|88.28|0.0|3.0|-6.27|24.0|6.0|366.38|1.0|0.0|1.0|-5.16|5.37e-07|0.000197|6.85e-06|4.23|0.0|0.0|1.0900000000000001e-07|4.01e-05|-0.06518|-1891.833327|-1891.811327|876.0|340.43|0.4765|340.43|418.24|0.70322|-1891.738614|0.4765|2494.0|-0.21278|0.02199999|-1891.790935|8.2366|8.2366
17c_a50|1|1|0.0|7.934155233999999|2|1.347835869|4.349159921|-0.212075666|5.82008293|2|0.031870748|2.193763306|-0.1766179239999999|-0.144763835|10.94500663|-0.120904775|2|2|0.012222674|0.034485992|-0.233451925|-0.373205592|-0.2256811219999999|0.762883243|0.774994313|-0.139943634|-0.212611846|1|-0.051905615|-0.073693343|0.446454378|0.021675174|-35.70979598|133.46240020000002|70.72462009999998|10.25908547|-1.32648017|-24.567468100000003|2951.495914|617.2509739|-912.5859825|-10.29240792|8.310163601000001|16.45688922|0.98033276|6438.380804|296.00120400000003|-627.8368834|26.25785813|0.0232952879999999|1601.729346|849.1345426000001|1.0|1.0|1.0|1.0|0.0|4.12|3.61|20.0|3.59|3.53|61.0|0.0|134.28|0.0|6.0|-3.8|33.0|5.0|440.54|0.0|1.0|0.0|-4.43|0.000158|0.0698|3.75e-05|2.86|0.0|0.0|1.6100000000000005e-07|7.08e-05|-0.03121|-1411.187392|-1411.157813|1289.05|306.65|0.1814|292.44|596.23|0.63122|-1410.838844|0.1801|6.3989|-0.19818|0.02957871|-1410.902767|7.1612|7.1612
12g_a40|0|0|0.0|7.515889085|0|0.604990688|1.687211672|0.037440516|5.4161004020000005|0|0.036630824|0.726175674|-0.354104815|0.075327376|10.31197254|-0.211162861|2|2|-0.003205145|0.280045216|0.063401514|0.106286677|-0.512657141|0.777835705|0.769016155|0.020185301|-0.326139923|1|-0.0951493559999999|-0.099521372|0.289122732|0.012706769|-49.94706785|130.7472028|68.1355805|3.501413627|-1.393299206|-26.21888031|2287.970776|456.7977427|-731.3891821000001|-11.99782981|7.692740528|14.39849078|0.871698484|5211.675486|77.67373972|-383.9305539|26.82520454|0.013442698|858.4065454|335.7078145|0.0|1.0|0.0|0.0|1.0|3.24|3.2|20.0|4.83|5.14|78.66|0.0|93.78|0.0|2.0|-6.46|23.0|3.0|362.23|0.0|0.0|1.0|-5.79|3.43e-07|0.000124|1.62e-06|5.07|0.0|0.0|2.37e-07|8.57e-05|-0.07424|-2173.044757|-2173.0224510000003|896.63|392.64|0.3539|308.23|429.31|0.67055|-2172.9382|0.2682|1.9175|-0.20615|0.02230594|-2172.988604|6.1403|6.1403
7d_a10|0|0|0.0|7.535296702|1|1.34384996|2.087763133|-0.117302383|5.4161004020000005|2|0.041369509|1.591760572|-0.0845736919999999|-0.071185424|10.929819300000002|-0.0325418129999999|1|1|0.008513576|-0.09209689|-0.041520889|-0.089622042|-0.2018053139999999|0.531023495|0.809056885|0.0658971929999999|-0.051603612|1|-0.059327943|-0.070901708|0.421731106|0.010495008|-31.47566249|12.32220006|84.32774259|2.9540236560000004|-1.063525614|-16.69900016|2348.343588|446.2091497|-564.2395741|-6.961625817000001|6.100927672|11.82615475|0.938419104|5174.981962|143.4649092|-299.34991010000005|17.98535187|0.014078094|773.3701306|460.1866123|1.0|1.0|1.0|1.0|0.0|3.21|3.21|21.0|4.92|4.97|43.6|0.0|100.04|0.0|2.0|-4.22|26.0|4.0|344.38|0.0|1.0|1.0|-4.72|5.98e-05|0.0206|1.9e-05|3.62|0.0|0.0|1.46e-08|5.04e-06|-0.05634|-1129.198363|-1129.175857|970.29|319.09|0.2593|212.18|417.68|0.32059|-1129.003694|0.0941|3.0178|-0.21965|0.02250617|-1129.0552810000002|6.0325|6.0325
3g_a32|1|1|3.542426304|7.78113851|0|0.60942078|0.0|0.015803466|5.733341277|0|0.05052381|2.2144733530000003|-0.2816222539999999|-0.1154223269999999|10.31100273|-0.125170068|3|3|0.002565215|-0.105402305|-0.074808287|-0.133675401|-0.563371932|0.833981748|0.755211939|-0.1015732219999999|-0.1719626169999999|1|-0.070213101|-0.098311343|0.273439311|0.0119962889999999|-38.9071564|42.56199385|62.23099889|3.683575459|-1.278047464|-21.55960626|2271.746759|491.89858160000006|-708.2039051|-9.343731735|5.917878616|10.70834299|0.809490137|5058.622432|110.4157723|-392.4367329|21.05801434|0.01096673|884.4366022|475.3634141|0.0|1.0|1.0|1.0|1.0|3.43|3.44|19.0|7.02|5.42|110.94|0.0|102.55|0.0|3.0|-7.09|24.0|3.0|354.49|0.0|0.0|1.0|-5.59|8.12e-08|2.88e-05|2.58e-06|5.02|0.0|0.0|5.08e-08|1.8e-05|-0.0535|-1712.060085|-1712.036238|998.86|349.68|0.2859|349.68|495.4|0.70275|-1711.865318|0.2859|3.3082|-0.20065|0.02384763|-1711.919273|7.8539|7.8539
7c_a10|0|0|0.0|7.535296702|1|1.343178184|2.1219657030000003|-0.152261681|5.4161004020000005|2|0.039433962|1.798334646|-0.206388032|-0.033792245|10.92926158|-0.066271289|1|1|0.0107756969999999|-0.176560297|-0.12177839|-0.191576261|-0.215874011|0.725146704|0.7928588059999999|-0.087063341|-0.105104647|1|-0.05074318|-0.0876410609999999|0.487148112|0.027436939|-29.66615908|87.99694927|54.79389751|9.377842892|-1.139333798|-17.34382833|2616.8970870000003|529.8395322|-666.0926258|-7.635686595|6.703148323|12.58937144|0.8781281320000001|6034.895823|276.93712|-389.4200163|24.81565867|0.0269852389999999|1265.598592|611.4957509|1.0|1.0|1.0|1.0|0.0|3.48|3.49|21.0|4.59|4.43|62.06|0.0|113.07|0.0|4.0|-4.44|29.0|5.0|386.45|0.0|1.0|1.0|-4.69|3.59e-05|0.0139|2.05e-05|3.46|0.0|0.0|1.66e-08|6.4e-06|-0.04004|-1259.011598|-1258.985004|1102.43|323.24|0.4049|228.47|488.89|0.41348|-1258.744382|0.0921|3.9465|-0.20059|0.02659395|-1258.801509|5.4191|5.4191
