molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|n6HRing|JGI4|MATS7i|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|SIC2|FNSA3|FNSA5|PBF|RNCS|WNSA5|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|IC50|pIC50|pIC50
13f_a6|0.0|1|0|0|0.0|0|6.842683282|0|1.429020649|0.0|-0.088329567|2|45.0|0.04505613|-0.071478789|-0.049928822|1|1|-0.001446486|-0.223618825|-0.466314952|0.841211811|0.77199166|-0.028317736|-0.088948538|0.834167942|-0.073352505|-0.092939631|0.176745407|62.42897239999999|-41.92004677|0.720711855|75.61173794|-22.02995852|61.72438096|0.401838426|2869.925064|579.7398537|-1123.527884|3253.287533|-14.79531062|9.050440345|15.13042752|6128.208571|30.56694343|0.0196449239999999|-296.4599736|676.2770877|1.0|1.0|2.0|2.21|27.0|-10.18|5.01|0.92|1.0|0.0|123.82|5.0|-6.52|417.47|0.0|3.19|7.74e-06|0.00323|0.00688|3.27|6.59e-11|2.75e-08|-0.07786|4.8413|-1347.301285|-1347.266914|711.29|1202.78|394.98|901.0|256.1|568.41|0.70541|0.0048|-0.12805|10.8469|-0.2059099999999999|42.0|7.3768|7.3768
30_a47|0.0|0|1|1|0.0|1|6.842683282|0|1.304327883|1.435022468|-0.069449687|2|0.038387534|0.013114301|-0.008774855|0.0467853809999999|1|1|-0.008325552|-0.079370393|-0.4370608039999999|0.6850994429999999|0.8485444809999999|-0.1340278869999999|0.074217097|0.913855507|-0.108232368|-0.107296835|0.384732322|350.5257774|-38.63044093|0.679447569|81.25550675|-22.9932445|78.59180109|0.4680850139999999|2626.927627|407.3992771|-965.7162688|1558.731067|-13.79658605|6.886726437999999|12.94704346|5852.817155|33.84108731|0.028122734|-215.3470619|457.1122177|1.0|1.0|2.0|2.12|21.0|-7.24|2.71|1.78|1.0|0.0|104.25|5.0|-6.95|396.81|0.0|2.61|6.05e-05|24.0|0.0315|2.5|5.74e-08|2.28e-05|-0.0564299999999999|3.7159|-1696.12008|-1696.078047|615.85|1032.35|333.66|0.3566|333.66|478.04|0.6944899999999999|0.3566|-0.1517|2.7493|-0.20813|13.0|7.9|7.9
14a_a23|0.0|0|1|1|0.0|2|7.423568444|0|1.197964042|3.39397765|0.050806184|2|0.042992424|0.0446402609999999|-0.0518554529999999|-0.071842463|2|2|0.011363191|-0.137733142|-0.446724057|0.72792508|0.7556436440000001|0.114693804|-0.123790952|0.816237166|-0.055677662|-0.08032517|0.225448915|38.57988954|-32.12331106|0.7807587890000001|61.36268093|-21.61564087|47.54437201|0.462434482|2816.527785|580.9612768999999|-1015.935121|2173.7139190000003|-13.66949407|7.668841725|14.2658736|6269.28943|27.68542751|0.016707951|-355.0975547|601.8533922|1.0|0.0|1.0|2.86|26.0|-7.41|3.36|3.03|2.0|1.0|120.28|4.0|-6.27|411.48|0.0|3.37|3.38e-06|0.00139|0.0045299999999999|3.58|3.92e-08|1.6100000000000002e-05|-0.07379|3.7119|-1629.928331|-1629.90669|665.5|1134.02|334.02|0.3764|334.02|516.58|0.6289100000000001|0.3764|-0.15002|5.8775|-0.2238099999999999|3.0|8.5498|8.5498
13i_a6|0.0|1|0|0|0.0|0|7.412764017000001|1|1.430639411|0.0|0.0359494989999999|1|0.042560386|0.035242754|0.034304189|-0.032549318|1|1|-0.007703306|-0.073507141|-0.560601136|0.8744720490000001|0.7771558909999999|0.145878803|-0.054229558|0.8287956870000001|-0.120457274|-0.129526268|0.221116773|181.1128483|-58.20996912|0.783597763|100.2320567|-31.12829557|101.6533459|0.429711323|2906.257489|418.3467934|-1649.799665|2880.134143|-20.86772478|8.294136887|14.54375165|6306.951561999999|39.72483975|0.019989461|-380.2354072|673.8038326000001|1.0|1.0|3.0|2.7|23.0|-8.5|4.16|1.18|1.0|0.0|120.17|5.0|-6.81|427.46|0.0|2.91|9.32e-06|0.00398|14.0|2.95|3.18e-09|1.36e-06|-0.0481399999999999|3.6668|-1426.549926|-1426.518007|703.43|1196.21|348.14|0.2903|338.12|553.67|0.70517|19.0|-0.1464|7.8342|-0.19454|21.0|7.6778|7.6778
12n_a36|-3.404662145|1|0|0|0.0|0|7.412764017000001|2|0.299253841|0.0|0.039596635|2|0.0438779959999999|0.027627601|-0.035989956|-0.000273044|1|1|-0.001160331|-0.261631709|-0.5181211520000001|0.8183043390000001|0.81793955|0.162338703|-0.000421339|0.869718963|-0.089275906|-0.115872034|0.239018516|67.52548352|-53.08197085|0.741751453|92.79755725|-27.04362074|74.70951411|0.454498749|3482.18259|487.397992|-1568.530003|3465.537153|-18.30412788|6.863551112000001|12.58209967|7657.057548000001|36.45914091|0.021232665|-327.25274110000004|805.2286932|0.0|0.0|3.0|0.0|17.0|-6.87|1.28|0.84|1.0|0.0|142.02|6.0|-8.03|474.54|0.0|1.18|0.0001409999999999|0.0668|0.0897|1.64|1.36e-07|6.45e-05|-0.05056|5.3573|-1876.201464|-1876.168847|714.14|1256.83|340.78|0.3921|231.43|566.87|0.7046600000000001|0.0155|-0.14928|10.8395|-0.19984|15.0|7.8239|7.8239
41_a47|0.0|0|1|1|0.0|1|6.842683282|0|1.420292383|1.840145925|-0.225923786|3|0.042537538|-0.080388467|0.024881402|0.075316535|1|1|0.0047106|-0.317014709|-0.276217719|0.62974551|0.8417952740000001|0.08640454|0.123676975|0.900915114|-0.061101947|-0.0899793719999999|0.245948366|54.15850042|-28.69838714|0.653147815|63.84353454|-16.54473457|44.86996758|0.447046066|2374.594252|464.8854878|-711.4235867000001|1073.170368|-9.34366093|7.168742909|12.96444871|5042.636398|25.33076615|0.023067788|-172.98086630000003|439.9906467|1.0|1.0|1.0|3.18|21.0|-7.47|3.34|1.75|0.0|0.0|99.09|5.0|-6.66|348.38|0.0|3.06|0.000267|0.0929|0.0436|2.49|3.36e-08|1.17e-05|-0.05053|4.0167|-1162.492089|-1162.462261|603.1|995.43|333.8|0.2849|308.67|471.9|0.68638|0.2504|-0.15208|4.9162|-0.2026099999999999|0.01|8.0|8.0
1b_a5|0.0|1|0|0|0.0|0|6.605297921|0|1.4258024619999998|0.0|-0.250420203|2|0.0248765429999999|-0.095857885|0.001241264|-0.028797464|1|1|0.003708988|0.045204303|-0.231956531|0.567806811|0.759794937|0.122747292|-0.054153474|0.827319059|-0.07823203|-0.077221824|0.341795323|168.30518769999998|-19.56938257|0.7324812509999999|48.55415504|-15.75970652|44.82086533|0.474445758|2171.716467|407.1693177|-583.1091414|919.9167129|-7.933533473|6.11909445|11.64312636|4577.125071|21.51550842|0.019229427|-234.0649914|357.34245360000006|1.0|1.0|1.0|1.81|23.0|-8.3|4.88|2.29|0.0|0.0|90.44|4.0|-5.99|316.33|0.0|3.38|0.000106|0.0336|0.0157|3.16|4.99e-09|1.58e-06|-0.04135|4789.0|-1050.538976|-1050.506509|536.59|892.61|266.74|0.3101|258.89|388.58|0.43728|87.0|-0.1892|2891.0|-0.23055|59.0|7.2291|7.2291
15_a31|0.0|1|0|0|0.0|0|7.765993078999999|1|0.610137926|0.0|0.1893807519999999|0|0.038809524|-0.0302581979999999|-0.070065105|-0.074455342|2|2|-0.007631228|-0.272545088|-0.6215974160000001|0.8314086070000001|0.8022000659999999|-0.0869591359999999|-0.116356616|0.8582665429999999|-0.116196194|-0.131697567|0.287991212|141.1489667|-37.21191643|0.641533577|88.05886218|-22.10688462|82.24348203|0.466164359|2351.566145|301.452236|-840.0616157|1675.977147|-11.75113151|6.148947296|11.51842782|5087.628096|34.45943505|0.03396368|-150.46712390000002|363.593507|0.0|1.0|2.0|1.64|16.0|-5.66|4.12|0.41|0.0|0.0|90.47|5.0|-6.84|342.37|0.0|2.27|5.27e-05|18.0|0.0931|2.18|2.19e-06|0.000749|-0.04192|4569.0|-1460.900291|-1460.861851|556.68|925.93|271.36|348.0|271.36|452.98|0.5241899999999999|348.0|-0.15202|5.5793|-0.19394|1.1|5.9586|5.9586
17g_a50|0.0|0|1|1|0.0|2|7.934155233999999|2|1.320916184|4.377239517|-0.185924266|2|0.029160757|-0.05611228|-0.022378911|-0.1155555559999999|2|2|0.01245647|-0.323333765|-0.213708251|0.754575205|0.738521694|-0.10642733|-0.2126789369999999|0.7787714459999999|-0.048170917|-0.0706879109999999|0.442201795|10.60268439|-31.48270383|0.749948388|56.28102287|-17.29736764|41.85775712|0.467997084|2821.3922|614.4183967|-1037.842058|1975.996014|-11.54365807|8.130878433|15.28352231|6102.424958|23.06474408|0.013645282|-333.6136209|829.3813984|0.0|1.0|0.0|3.66|20.0|-6.96|3.71|2.71|2.0|0.0|133.03|4.0|-6.28|424.54|0.0|3.63|3.4899999999999995e-05|0.0148|0.0059|3.68|1.1e-07|4.6500000000000005e-05|-0.0323|4.0458|-1335.976491|-1335.946919|725.92|1259.05|306.45|0.1795|306.45|559.45|0.6623600000000001|0.1795|-0.16699|7.0584|-0.19929|246.0|6.6091|6.6091
9_a47|0.0|0|0|0|0.0|0|0.0|0|1.3818994059999998|0.0|0.00410268|2|0.037492877|-0.043270202|0.022031244|0.045804989|0|0|-0.007880155|-0.045757939|-0.4477815529999999|0.7033922579999999|0.792070785|0.046690958|0.075092937|0.853035126|-0.084368438|-0.0969292319999999|0.492394184|107.3271659|-26.52703503|0.790651977|58.96976407|-19.3171225|49.12766732|0.482896681|2292.652212|421.2052248|-811.319145|1333.091472|-10.10553715|5.653392499|10.93281031|5212.504394|24.43189048|0.015793737|-304.1026787|442.7664664|1.0|1.0|2.0|2.78|22.0|-8.47|4.61|2.99|1.0|0.0|101.46|4.0|-5.26|345.37|0.0|4.09|4.29e-06|0.00148|0.00218|4.43|3.4000000000000003e-09|1.17e-06|-0.05037|5.7429|-1149.090086|-1149.055456|566.1|959.59|333.44|0.2294|215.89|406.35|0.69084|0.2208|-0.1545099999999999|2.2966|-0.20488|25.0|7.6|7.6
21_a34|0.0|0|0|0|0.0|1|8.002694162000001|2|1.425532331|1.88614418|0.026135784|1|0.036880342|-0.125881566|-0.004734657|-0.009996155|1|1|0.00130996|-0.407759867|-0.514364527|0.702772307|0.740092842|0.116926272|-0.015568862|0.796991578|-0.09533089|-0.117789944|0.527371706|168.9671187|-53.03643341|0.728260094|95.12565978|-27.89610644|86.89263143|0.4688149339999999|3115.110331|453.8692584|-1422.701428|2429.6035|-18.7187412|7.253455092999999|13.65523159|7048.305909000001|38.30514214|0.023973624|-306.332473|659.7484451|0.0|0.0|0.0|3.52|23.0|-7.68|3.64|1.72|1.0|1.0|122.59|6.0|-6.83|438.43|0.0|3.03|3.14e-05|0.0138|0.0085|3.02|2.07e-08|9.06e-06|-0.07534|4.3011|-1483.3359380000002|-1483.305698|698.17|1182.6|401.11|0.2174|288.26|530.93|0.69292|0.0002|-0.13338|5.3432|-0.20872|3.36|5.4737|5.4737
7h_a8|0.0|1|0|0|0.0|1|7.05012252|0|1.391840221|1.2793830309999998|-0.118981425|0|0.04737037|-0.016074683|-0.0873792009999999|0.0260356679999999|1|1|0.00084936|0.141285105|-0.382578949|0.515235986|0.7051689170000001|0.095758228|0.041366689|0.7677336090000001|-0.093181899|-0.0934764819999999|0.314190914|70.28953528|-31.05895923|0.892830345|58.94376531|-23.65556243|60.42608164|0.4346108389999999|2534.324886|444.4294792|-969.8780597|1919.19991|-13.63564064|7.589672923999999|13.42380338|5657.402114|26.49502512|0.00878112|-452.8739011|446.5544107|1.0|0.0|1.0|3.2|23.0|-8.46|5.52|4.27|2.0|0.0|101.89|4.0|-5.27|373.35|0.0|4.63|2.09e-06|0.00078|0.00118|4.66|3.5e-09|1.31e-06|-0.06799|3.9282|-1285.182226|-1285.151298|593.53|999.62|315.62|0.3885|315.62|500.94|0.6963199999999999|0.3885|-0.16076|7.0847|-0.22875|10.5|4.9788|4.9788
4S4l_a46|0.0|0|0|0|0.171853072|1|7.825245291|1|1.134637095|2.155247543|-0.058870177|1|0.049498645|-0.067419714|-0.060895366|-0.161358058|1|1|0.006162668|0.010799648|-0.3888343979999999|0.7940662409999999|0.726535412|-0.001318857|-0.229089688|0.762625193|-0.090807851|-0.084663086|0.213675946|178.19783940000002|-25.11158939|0.877939134|49.6055056|-16.27370639|53.34424204|0.469439238|2166.052483|487.3122681|-829.959026|1744.8220399999998|-8.862913904|5.668394116|10.68377935|4920.211524|18.5362581|0.006420439|-411.6630752|579.2365607|1.0|1.0|1.0|3.19|17.0|-7.0|4.64|3.06|1.0|0.0|105.77|3.0|-5.23|347.45|0.0|4.08|5.25e-06|0.00182|0.0027|4.49|9.980000000000001e-08|3.47e-05|-0.02015|5.2929|-1092.753999|-1092.727031|583.76|1040.96|299.38|0.2586|234.25|500.66|0.6763600000000001|0.0614|-0.17632|2.5083|-0.19647|261.0|6.5834|6.5834
12m_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|1.297043522|0.0|0.013543656|2|0.03912037|0.14264424|-0.025127218|-0.038386106|1|1|-0.004569485|-0.090926893|-0.52644768|0.892815402|0.825587924|-0.075712087|-0.064035403|0.8792981679999999|-0.10031651|-0.121074678|0.4493096629999999|42.78660249|-54.45666327|0.7471181240000001|96.11918789|-28.57011677|82.51872026|0.465323422|2925.315028|477.48014630000006|-1542.786306|2637.948424|-19.16067782|7.312794835|13.67704354|6434.374756|38.24042793|0.0222467879999999|-331.4617713|689.2886595|0.0|0.0|3.0|0.0|17.0|-6.14|1.92|1.28|1.0|0.0|131.85|5.0|-7.39|424.46|0.0|1.26|7.96e-05|0.0338|0.0676|2.11|7.19e-07|0.000305|-0.05114|3.8658|-1401.654499|-1401.6158890000002|692.4|1177.15|320.72|0.4718|320.72|505.51|0.69382|0.4718|-0.15879|6.5789|-0.20993|0.03|7.5229|7.5229
12aa_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.604983643|0.0|-0.101407312|2|0.043854875|-0.014017531|0.059360681|-0.007369513|1|1|0.005111479|-0.207153446|-0.394520145|0.8397577820000001|0.809127478|0.024991407|-0.012535889|0.855880335|-0.078042288|-0.101368383|0.418522684|55.0567406|-49.44198469|0.630759573|91.51563481|-23.59814969|76.08850600000001|0.4659424379999999|3115.249471|567.5458219999999|-1345.094532|2455.130164|-16.48066156|8.65813938|16.21199661|6944.511023|37.41227352|0.029670025|-182.6418006|792.3440337000001|1.0|0.0|1.0|0.0|17.0|-6.83|3.94|2.2|2.0|0.0|140.26|6.0|-6.39|458.54|0.0|2.52|2.47e-06|0.00113|0.00456|3.81|1.47e-07|6.720000000000001e-05|-0.04966|5.1925|-1804.818818|-1804.784381|748.78|1275.73|357.9|0.1667|238.78|605.07|0.68642|0.1506|-0.1472099999999999|5.8962|-0.19687|8.0|8.1135|8.1135
18_a10|0.0|0|0|0|0.0|1|7.78113851|2|1.243178376|2.142254323|-0.182332901|2|0.035770975|-0.092424959|-0.052165302|-0.0280813039999999|1|1|0.010573165|-0.143149563|-0.220292492|0.7155022459999999|0.785539083|0.048377088|-0.0507442929999999|0.832812971|-0.0575419659999999|-0.076052353|0.656664457|40.99617452|-30.63863373|0.641615544|61.38857307|-15.79795381|48.64284759|0.4670293179999999|2788.499133|562.0732377|-868.8874593|2137.914113|-10.02718922|7.204851347999999|13.51828833|6213.631543|24.62214943|0.020666062|-179.7708584|713.2632062000001|0.0|1.0|0.0|3.41|21.0|-7.88|4.65|2.14|1.0|0.0|119.81|5.0|-6.34|412.48|0.0|3.67|3.34e-05|0.0138|0.00705|3.49|1.32e-08|5.44e-06|-0.0495699999999999|5.7687|-1336.433782|-1336.404041|687.19|1181.5|326.47|0.2962|214.93|504.61|0.6866300000000001|0.1637|-0.15735|4.7596|-0.20692|0.13|6.8861|6.8861
8f_a12|0.0|0|1|1|0.0|0|6.580639137|1|0.609895166|0.0|0.110310585|2|0.038347953|-0.013400998|0.028505422|-0.024023866|1|1|-0.00094279|-0.125424286|-0.560548116|0.902669729|0.7475224290000001|-0.13747286|-0.042014638|0.80546986|-0.072634742|-0.098932601|0.285353468|83.13642146|-31.9483307|0.8381234340000001|63.05721575|-21.72151161|48.82707007|0.460344828|2541.921472|494.2940092|-955.746511|1448.568734|-12.34367323|7.016225129|13.00131176|5481.952981|25.9168408|0.012030968|-384.290491|524.0516742|1.0|1.0|1.0|3.26|21.0|-8.42|4.99|3.1|2.0|0.0|115.66|4.0|-5.47|369.44|0.0|3.82|1.99e-06|0.000735|0.00211|4.34|3.79e-09|1.4e-06|-0.06179|4.1744|-1481.146454|-1481.115891|606.97|1020.81|339.35|312.0|297.01|441.97|0.65098|0.2466|-0.15061|0.9092|-0.2124|646.0|6.1898|6.1898
galu_a46|0.0|0|0|0|0.0|1|7.535296702|1|1.343828866|2.082220175|0.048375705|2|0.039550827|-0.090581301|-0.094815394|-0.1121767259999999|1|1|0.003107816|0.0481706809999999|-0.4671565689999999|0.702976795|0.81708619|0.044184467|-0.173285585|0.875868891|-0.0910072869999999|-0.089050651|0.5235416979999999|261.2602893|-27.89483984|0.7832175929999999|57.65745491|-18.02733582|57.85086047|0.468241745|2501.785113|427.4851161|-847.2847833999999|1755.2047|-10.08962292|6.445819025|12.12170938|5641.451892|23.01702105|0.013967104|-317.0250717|542.7276591|0.0|1.0|1.0|2.75|21.0|-7.13|3.69|1.84|1.0|0.0|108.18|4.0|-6.86|369.42|0.0|2.84|0.0001409999999999|52.0|0.0375|2.39|7.45e-08|2.75e-05||||||||||||||||51.0|7.2924|7.2924
4c_a46|0.0|0|0|0|0.139403726|1|7.825245291|1|1.134637091|2.137504882|-0.068543882|1|0.0440307329999999|-0.111750026|-0.051150771|-0.068256579|1|1|0.010040825|-0.083788154|-0.421467037|0.649753668|0.726862617|0.072412685|-0.0976963169999999|0.761921603|-0.063644365|-0.087503927|0.305199509|35.22734468|-34.9456654|0.840753785|60.67664538|-18.76186479|49.01980408|0.450883931|2455.604167|562.9269925|-1050.664428|2487.942529|-11.85656505|7.172412106|13.06174141|5571.088357|22.31552819|0.008510983|-430.6788754|696.2528933|1.0|0.0|0.0|3.8|17.0|-7.62|5.11|3.4|2.0|0.0|115.03|4.0|-5.39|389.49|0.0|4.44|2.8e-06|0.00109|0.00207|4.63|2.39e-08|9.32e-06|-0.04381|5.4579|-1245.4159619999998|-1245.392965|683.75|1176.07|302.21|0.2296|227.16|617.56|0.6986600000000001|0.2083|-0.17085|4.1039|-0.21466|2008.0|5.6972|5.6972
13a_a6|0.0|1|0|0|0.0|0|7.412764017000001|1|1.430639975|0.0|-0.042110772|1|0.041767677|0.031837397|0.0015242189999999|-0.0525259259999999|1|1|-0.00194781|-0.180339002|-0.488098052|0.850080948|0.7722228729999999|0.090839165|-0.091892803|0.8299950709999999|-0.094081761|-0.113446379|0.22670695|154.9639272|-48.51283287|0.759912392|87.37044493|-26.70706346|82.36189896|0.467070451|2820.31296|506.474367|-1335.353173|2626.396685|-17.46461983|8.038453162|15.08351934|6019.922535|35.14492428|0.02016134|-339.9303794|627.4287311|1.0|1.0|2.0|3.2|23.0|-9.01|4.98|1.29|2.0|0.0|116.79|5.0|-6.1|409.44|0.0|3.52|3.11e-06|0.0012699999999999|0.00417|3.8|9.77e-10|4e-07|-0.05018|5.9934|-1350.085889|-1350.057702|695.29|1166.79|339.59|0.5352|206.87|571.9|0.70072|0.2697|-0.14969|7.7145|-0.19987|46.0|7.3372|7.3372
12ba_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|1.297043659|0.0|-0.090865777|2|0.040566449|0.087201747|0.003750685|-0.011949092|1|1|-0.000621302|-0.168084618|-0.410941182|0.844641715|0.8256014690000001|0.041478447|-0.0202572689999999|0.890675195|-0.083210415|-0.108410153|0.330220757|100.798163|-49.20258616|0.7068957840000001|89.06670390000001|-25.28122447|72.63670824|0.49229954|3035.390784|572.4586103999999|-1314.6236720000002|2492.5731100000003|-17.03166444|7.409667253999999|14.59456478|6722.60947|35.76372225|0.023797439|-278.7665262|688.1986357999999|1.0|0.0|2.0|0.0|17.0|-6.72|2.79|0.74|1.0|0.0|133.18|6.0|-7.04|431.45|0.0|1.57|1.6800000000000002e-05|0.0072599999999999|0.0244|2.67|1.91e-07|8.240000000000001e-05|-0.08446|5.2506|-1417.454721|-1417.426327|687.23|1187.56|411.71|0.7436|236.13|547.82|0.70432|0.0009|-0.12587|3.1996|-0.21033|21.0|7.6778|7.6778
7b_a10|0.0|0|0|0|0.0|0|7.535296702|2|1.186434511|0.0|-0.170920618|2|0.037804233|-0.060829392|-0.01808249|0.039221939|0|0|0.010068964|-0.082499103|-0.1874708719999999|0.624866343|0.764865564|-0.108464916|0.065705128|0.8200487120000001|-0.0590666679999999|-0.0720417159999999|0.5113525529999999|13.37827368|-19.47494818|0.781045839|43.9185573|-14.26924098|35.77183831|0.446575367|2290.380138|480.6333417|-599.3081212000001|2150.375871|-7.419027879|4.854451707|8.771658176|5212.568172|18.26940272|0.012428175|-292.2491701|459.0250226|1.0|0.0|0.0|0.0|16.0|-6.99|4.34|3.04|1.0|1.0|105.44|3.0|-5.09|346.81|0.0|3.02|5.29e-06|0.00183|0.00182|4.68|1.0200000000000001e-07|3.54e-05|-0.05377|6.0231|-1450.09312|-1450.06366|562.31|951.55|340.37|0.1488|205.85|400.65|0.66228|0.0899|-0.1584799999999999|4.2068|-0.21225|19.8|4.7033|4.7033
12w_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.604983445|0.0|0.063514061|2|0.044197531|-0.0999572419999999|0.028815747|-0.04950715|1|1|0.001805829|-0.0857954809999999|-0.477636454|0.8149999040000001|0.83236194|-0.032835151|-0.080971844|0.889479916|-0.076611264|-0.096032733|0.4274948739999999|82.06520565|-45.15435649|0.8077976990000001|75.77366969|-25.53389062|63.12469722|0.451478593|2999.810425|584.3729039|-1251.160641|2783.769563|-17.50883211|8.063690539|14.70077638|6888.291006999999|31.60926388|0.014471302|-422.1196298|685.6665849999999|1.0|0.0|1.0|0.0|17.0|-7.8|5.11|3.79|2.0|0.0|137.3|4.0|-5.52|467.37|0.0|3.59|2.64e-07|0.000123|0.0004269999999999|5.12|1.58e-08|7.39e-06|-0.05682|5.0632|-2494.966575|-2494.932002|716.83|1211.28|348.42|0.2639|244.87|577.06|0.68423|0.1614|-0.15073|2.4229|-0.20755|15.0|7821.0|7821.0
12ah_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|1.297013411|0.0|-0.050415481|2|0.043848238|0.078459408|-0.083956827|-0.050147748|1|1|0.0010871589999999|-0.177407665|-0.444563583|0.8941919290000001|0.835013502|0.011674455|-0.0861053359999999|0.8910146309999999|-0.0758457179999999|-0.1059368909999999|0.271553945|82.70705743|-44.23111357|0.768906425|80.02464883|-24.6427998|60.9481085|0.468162246|2786.56479|535.2826672|-1232.13999|2334.380591|-15.92320089|8.26712637|15.54445187|6015.129321|32.04915319|0.017909528|-347.5133554|629.5017194000001|1.0|0.0|2.0|0.0|17.0|-7.18|3.35|2.51|1.0|0.0|128.76|4.0|-6.49|415.88|0.0|2.34|3.64e-05|0.0151|0.0106|3.31|6.65e-08|2.77e-05|-0.05637|5.2259|-1692.545871|-1692.512868|682.21|1148.39|328.07|0.6729|237.25|532.36|0.6970000000000001|0.0485|-0.15434|5.4979|-0.2107099999999999|11.0|7.9586|7.9586
12j_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.6293514410000001|0.0|-0.084183025|2|0.039061728|0.091496219|0.039869055|-0.051080247|1|1|0.003710345|-0.133106642|-0.436310965|0.906423012|0.820041835|-0.1241793309999999|-0.089459459|0.87043328|-0.069970795|-0.105480639|0.362692602|26.39145693|-46.00836307|0.7758129420000001|80.59149538|-24.51120192|58.20533756|0.457280037|2881.20453|563.0803357000001|-1323.6049039999998|2536.987511|-16.18812775|7.483427579|13.78874575|6352.018345|31.59421634|0.016546717|-364.314663|725.9470896|1.0|0.0|2.0|0.0|17.0|-7.05|3.33|2.51|1.0|0.0|135.47|4.0|-6.64|427.52|0.0|2.33|1.4300000000000002e-05|0.0061|0.0132|3.19|8.95e-08|3.83e-05|-0.05098|5.2072|-1670.448063|-1670.420129|694.28|1198.96|327.94|0.4981|238.1|536.01|0.69967|98.0|-0.15495|6.4451|-0.20593|0.01|8.0|8.0
31_a47|0.0|0|1|1|0.0|1|6.842683282|0|1.304326813|1.441825189|-0.075563891|2|0.042906977|-0.086842911|0.074881792|0.001073537|1|1|-0.006265667|-0.076351692|-0.441642572|0.677766155|0.856640117|-0.1978980839999999|0.001622323|0.917597019|-0.10715233|-0.1056956209999999|0.486720182|355.5321928|-40.66927863|0.70664003|80.58054906|-23.31144534|79.74238158|0.4741051329999999|2689.159869|431.7441681|-1049.01504|1322.82831|-14.46018796|8.214180216|15.6194341|6019.5391740000005|32.98913783|0.024209265|-256.3593656|513.2159236|1.0|1.0|2.0|2.38|21.0|-7.62|3.23|2.0|1.0|0.0|109.21|5.0|-6.78|410.83|0.0|2.94|2.56e-05|0.0105|0.0166|2.86|2.42e-08|9.95e-06|-0.0532|3.9744|-1735.435432|-1735.400941|642.11|1079.4|340.91|0.3264|311.96|508.69|0.69894|83.0|-0.15143|6.4248|-0.20463|16.0|7.8|7.8
4b_a49|0.0|0|0|0|0.0|1|7.535296702|1|1.343847828|2.075628989|-0.109946885|2|0.036555556|-0.064060521|-0.033486358|0.02907541|1|1|0.002557204|-0.089371493|-0.390006034|0.720824193|0.798826417|0.005818676|0.049923437|0.852400617|-0.091725536|-0.090284437|0.438784865|41.97072627|-34.19753462|0.645330839|71.2971749|-18.89220999|71.30114509|0.477868186|2708.998101|466.6010051|-944.6104994|1701.832352|-11.62716177|7.588962922|14.53457293|6025.790417|29.27523192|0.02556165|-178.8869784|600.3287567000001|1.0|1.0|1.0|3.1|21.0|-7.05|3.71|1.66|1.0|0.0|112.36|6.0|-7.12|400.43|0.0|2.8|0.000155|62.0|0.0527|2.28|8.91e-08|3.570000000000001e-05|-0.06731|4.6422|-1333.063439|-1333.026419|664.86|1121.45|331.39|0.2856|267.08|509.78|0.68242|0.0615|-0.15635|1.8265|-0.22366|79.0|7.1024|7.1024
