molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|MATS1c|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|RPSA|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|PNSA4|DPSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
8a_a32|0.0|1|3.217128449|0.0|0|7.773594467000001|0|0.609420757|-0.056633919|0|0.04008547|2.059960334|-0.497414715|-0.128684642|3|3|-0.001662219|-0.0852122769999999|-0.591393096|-0.184419911|0.8966299409999999|0.7507116140000001|1|0.814553726|-0.083474428|-0.109412858|0.018321589|-52.34893512|11.48993376|73.64907732|0.185446274|-43.03057598|7.205629442999999|66.81560596|0.7490845290000001|-32.82934751|-22.37464674|63.83886888|510.8273411|-1029.23375|3312.822051|-14.03170956|0.250915471|7.420041446|14.26997798|5659.295213|157.3554684|29.86932167|-312.4144752|1373.988797|557.1050635|1.0|1.0|1.0|2.0|3.67|6.49|4.65|1.37|110.69|1.0|1.0|7.0|4.0|397.52|1.0|1.0|4.07|-4.99|1.5199999999999998e-07|1.02e-05|0.00406|4.17|2.23e-08|8.86e-06|-0.06166|3562.0|3562.0|-1880.767206|-1880.732222|1110.23|348.07|348.07|566.07|0.70316|0.70316|-1880.595748|7.6703|45.0|7.3468
36_a18|0.0|0|0.0|0.0|0|7.03438793|2|1.25117638|-0.020339784|1|0.036625514|0.0|-0.442092758|0.003321395|0|0|0.000825855|-0.079721028|-0.493920601|-0.010091893|0.780206307|0.721836103|0|0.804293867|-0.07777765|-0.079805761|0.009440278|-55.38202488|6.722004572|110.8288932|0.195706133|-40.46339026|4.786442152|83.34177364|0.812056067|-39.43509046|-22.73046122|62.10402945|572.70209|-1477.479979|1547.485543|-16.1853561|0.187943933|9.560644525|18.21710397|6799.65027|133.8265619|27.99124609|-444.4026478999999|1819.430996|975.4099618|1.0|0.0|1.0|3.0|0.0|3.73|2.96|3.13|146.24|0.0|1.0|7.0|3.0|466.57|0.0|1.0|2.8|-5.28|2.09e-06|5.19e-06|0.00242|4.18|6.87e-10|3.210000000000001e-07|-0.04991|3.1908|3.1908|-1493.686737|-1493.661092|1350.57|388.57|388.57|636.33|0.69372|0.69372|-1493.333297|2.7547|32.0|7.4949
23_a10|0.0|0|0.0|0.0|1|7.535296702|1|1.34383709|0.012558932|2|0.036666667|1.981673861|-0.17741132|-0.0253481679999999|1|1|0.010662507|-0.130679|-0.233801237|-0.149057824|0.800727358|0.706648116|1|0.915208645|-0.049653973|-0.072395864|0.009615852|-35.17017083|6.81095873|72.17779806|0.084791355|-36.32074126|4.824237957|53.00900704|0.7611996520000001|-24.91121732|-19.02262196|41.98112956|648.2471057|-1179.402562|1945.384475|-13.47382337|0.238800348|8.755988318|17.02048484|7034.375112000001|169.14354509999998|24.9903188|-370.018179|1549.399766|930.6293092|1.0|1.0|1.0|0.0|4.13|5.11|5.81|2.99|139.11|0.0|1.0|6.0|5.0|461.56|0.0|1.0|4.5|-5.7|4.19e-06|2e-06|0.000923|4.48|1.44e-10|6.66e-08|-53.0|3.8034|3.8034|-1470.1960279999998|-1470.166163|1336.11|325.98|325.98|606.18|0.67647|0.67647|-1469.902562|4.8954|0.75|6.1249
19f_a38|0.0|0|3.3320764830000003|0.0|0|7.412764017000001|2|1.297044434|-0.084341564|2|0.041808786|0.0|-0.4228801179999999|-0.054832432|1|1|-0.000673716|-0.101303149|-0.4288343429999999|-0.075025988|0.8741648479999999|0.698414933|0|0.750875987|-0.085318318|-0.111307609|0.02107583|-54.50401599|13.4639011|125.7493111|0.249124013|-45.42524686|8.601162122|12.14075726|0.734437553|-34.81887413|-24.1763087|67.96791709|479.6831205|-1208.815435|2846.860803|-15.44458393|0.265562447|6.164440995|11.28936331|6115.273372|169.6496169|32.91812709|-299.5321167|1645.906354|595.8790650000001|1.0|1.0|1.0|3.0|2.48|3.13|2.55|2.4|125.69|0.0|1.0|5.0|4.0|401.44|0.0|1.0|2.67|-4.17|7.209999999999999e-05|6.77e-05|0.0272|2.78|1.4e-07|5.610000000000001e-05|-0.05735|5.3197|3.4422|-1332.190216|-1332.160846|1105.62|360.19|233.07|495.68|0.38086|0.7056100000000001|-1332.004601|7.1655|73.0|7.1397
14o_a23|0.0|1|0.0|-4.758526534|2|7.423568444|0|1.197958066|-0.301504331|2|0.046090147|0.6669152279999999|-0.807407518|-0.049105045|2|2|-0.0004039459999999|-0.0962526|-0.653629157|0.000891427|0.861597051|0.575188253|1|0.904077943|-0.072435569|-0.094138958|0.018054548|-51.49843925|12.835973699999998|110.3941788|0.0959220569999999|-47.58321438|9.125801389|0.8929505459999999|0.800301554|-36.61307972|-30.18347529|64.33441296|642.7588542000001|-1539.35724|2297.392496|-21.45909668|0.199698446|9.016411722|17.66041891|7967.617129|141.97663490000002|37.71512766|-427.001863|1923.471511|676.4530574|0.0|1.0|1.0|1.0|3.62|3.97|6.18|3.04|126.97|0.0|1.0|7.0|8.0|495.48|1.0|0.0|4.31|-6.0|1.29e-07|1e-06|0.0004969999999999|4.76|1.12e-08|5.57e-06|-0.08059|3.6989|3.6989|-2042.184285|-2042.161288|1236.72|335.19|335.19|582.89|0.58581|0.58581|-2042.000938|8.3591|3.0|8.4815
12o_a36|0.0|0|3.444418304|0.0|0|7.412764017000001|2|1.297042837|-0.079716275|2|0.040770975|0.0|-0.613501857|-0.010904454|1|1|-0.000472698|-0.126068378|-0.5110239679999999|0.141570244|0.848816593|0.817582774|0|0.7592112809999999|-0.082048664|-0.10624773|0.023402195|-59.0895896|16.85373064|55.47133795|0.2407887189999999|-55.10596064|12.13767506|112.1259723|0.666462845|-42.554984000000005|-25.50573629|75.94332024|546.7667677000001|-1453.826968|2778.220342|-18.36865355|0.333537155|7.322888607|13.80895167|6622.134304|240.2059039|38.27030489|-239.7655413|2181.407379|757.7532208|0.0|0.0|0.0|3.0|0.0|2.38|1.65|1.49|138.06|0.0|1.0|7.0|5.0|438.48|0.0|0.0|1.47|-3.64|0.000292|0.000227|0.0997|1.85|1.1800000000000001e-07|5.18e-05|-0.05456|5.1927|3.8726|-1440.969954|-1440.926241|1240.51|320.16|238.77|560.88|0.36719|0.67273|-1440.734965|6.6471|0.04|7.3979
3_a3|0.0|0|0.0|0.0|0|7.285506549|0|0.605000514|-0.114647585|1|0.034259259|2.063441043|-0.3413621639999999|0.069435247|2|2|-0.006362643|0.041786524|-0.599804962|-0.082619043|0.885339037|0.8495058259999999|1|0.7538064790000001|-0.107269779|-0.098797066|0.012617742|-48.91675544|5.753894372|228.5396864|0.246193521|-20.54492513|2.623868963|75.88125246|0.7000038270000001|-22.30683222|-15.98657012|54.67064981|343.74795510000007|-495.58367360000005|1349.6286710000002|-7.290134722999999|0.299996173|5.025797436|8.592908408|4677.617255|136.8031103|22.83783244|-182.4099648|707.9728057|302.8386149|1.0|1.0|1.0|1.0|2.39|5.0|4.07|1.41|88.36|0.0|1.0|2.0|3.0|310.4|0.0|1.0|3.23|-4.39|3.32e-06|4.06e-05|0.0126|3.26|7.009999999999999e-07|0.000218|-0.0637|5.8458|3.3475|-1592.904586|-1592.873593|817.21|370.38|212.09|316.65|0.29441|0.69206|-1592.839065|2.8045|1175.0|5.93
18b_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604987149|0.0075638519999999|2|0.041767677|0.0|-0.375139476|-0.051413084|1|1|0.0036417359999999|-0.049287858|-0.45633339|0.022695194|0.8839272779999999|0.760234689|0|0.869340364|-0.078751666|-0.09536285|0.019880184|-52.09100293|13.14992762|77.65678625|0.130659636|-41.72392601|8.698138813|0.0|0.759715688|-34.45606603|-23.96987622|65.24093056|575.0330633|-1198.493811|3057.267112|-15.85509189|0.240284312|7.513189589|13.0644231|6387.715069|158.9382363|31.55111394|-343.5825913|1577.555697|666.0036144999999|0.0|1.0|0.0|1.0|0.0|3.87|2.49|2.17|131.99|0.0|1.0|5.0|5.0|423.49|0.0|0.0|2.42|-4.8|3.23e-06|1.57e-05|0.0066599999999999|3.59|2e-07|8.47e-05|-0.06142|3.5256|3.5256|-1668.034279|-1667.995173|1178.08|351.66|351.66|563.55|0.67715|0.67715|-1667.849173|6.5037|25.0|7.6003
14v_a23|0.0|1|0.0|-4.844615416|2|7.423568444|0|1.1979575059999998|-0.299484129|2|0.047323232|0.636416435|-0.8122700340000001|-0.015149431|2|2|-0.0004039459999999|-0.0962526|-0.650246427|0.132882353|0.845160857|0.575188253|1|0.916605275|-0.067342061|-0.09479984|0.019811827|-44.4776373|13.08518422|78.86310829|0.083394725|-41.35406587|8.64241561|0.912757854|0.788328659|-29.37629463|-28.23713101|57.56282152|605.3933675|-1440.093681|2679.111279|-18.64987284|0.211671341|7.743452839|14.26610767|8458.789829000001|139.8032821|35.81898321|-380.8667976|1826.768144|676.4530574|0.0|1.0|1.0|1.0|3.46|3.97|6.18|3.04|126.97|0.0|1.0|7.0|8.0|495.48|1.0|0.0|4.28|-6.0|1.29e-07|1e-06|0.0004969999999999|4.76|1.12e-08|5.57e-06|-0.07843|3694.0|3694.0|-2042.182282|-2042.161744|1206.02|335.64|335.64|533.44|0.6017100000000001|0.6017100000000001|-2041.998955|6.3758|4.0|8.4001
13_a12|0.0|0|0.0|0.0|0|0.0|0|1.508548782|-0.0619247109999999|2|0.037948718|0.0|-0.272508888|0.021322992|0|0|0.002279068|-0.169387652|-0.595629719|-0.226526433|0.7300173240000001|0.804066411|0|0.90006391|-0.058167326|-0.092483398|0.008188151|-28.51381164|4.01385817|64.74666684|0.09993609|-22.2236882|1.96760628|66.2289548|0.8829921740000001|-13.97756285|-17.15403411|32.52766981|441.2142447|-634.6992622|664.9830294|-8.408963103|0.117007826|6.06407675|11.36787272|3647.657976|57.35761558|19.42716439|-375.4880089|718.8050825|327.9594923|1.0|0.0|1.0|1.0|2.64|3.63|3.9|2.42|84.74|0.0|1.0|3.0|3.0|276.34|0.0|1.0|3.22|-4.2|5.520000000000001e-05|6.3e-05|0.0174|3.51|7.26e-08|2.01e-05|-0.04445|4.5363|3.9329|-876.3661620999999|-876.3370809|867.79|315.25|273.31|437.91|0.6622399999999999|0.64974|-876.258343|1.5686|93.0|7.0315
20_a31|0.0|1|3.3852303|0.0|0|7.765993078999999|0|0.609420757|-0.057200812|0|0.03995614|2.114008068|-0.476400874|-0.078213611|3|3|-0.001662219|-0.0852122769999999|-0.594513619|0.028036914|0.912372776|0.7507116140000001|1|0.7954270659999999|-0.085849869|-0.110195543|0.019334605|-53.79798102|12.1160662|64.42171513|0.2045729339999999|-43.27297051|7.592555532|75.10345696|0.710707042|-33.71260536|-21.01650877|65.91404723|498.4558574|-966.7594033|1758.762093|-13.1700345|0.289292958|8.289864307|15.48343758|5678.167489|181.2859728|29.5712685|-264.0799235|1360.278351|557.1050635|1.0|1.0|1.0|2.0|2.74|6.49|4.38|1.1|110.47|1.0|1.0|7.0|4.0|397.52|1.0|1.0|3.6|-4.44|1.24e-06|3.66e-05|0.0146|3.29|2.23e-08|8.86e-06|-0.06065|3.5381|3.5381|-1880.768349|-1880.734655|1113.19|350.43|350.43|560.67|0.7036600000000001|0.7036600000000001|-1880.599777|4.9218|8.0|8.0862
12h_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604984682|-0.06631353|2|0.043848238|0.0|-0.391119352|-0.072247675|1|1|0.002064369|-0.0541804029999999|-0.4708582289999999|0.008644634|0.888213143|0.64876559|0|0.763568404|-0.083127678|-0.09907575|0.017389133|-52.88851758|11.06352871|89.66095835|0.236431596|-40.10503079|7.038974807000001|0.0|0.7979748729999999|-33.64938551|-24.44221903|63.95204629|485.8069155|-1197.668733|2268.811589|-15.55093031|0.202025127|8.066818026|15.1759206|6252.192213|128.5349203|30.63031164|-379.1625034|1500.88527|618.6004214|0.0|1.0|0.0|1.0|0.0|4.25|3.18|3.2|127.24|0.0|1.0|5.0|5.0|416.47|0.0|0.0|2.92|-5.01|4.12e-06|9.71e-06|0.00405|3.97|1.26e-07|5.260000000000001e-05|-0.05347|5.0289|3.5101|-1675.011389|-1674.977665|1132.06|353.22|246.54|518.06|-0.26697|0.68543|-1674.838376|3.4138|9.0|8065.0
25_a47|0.0|1|0.0|0.0|1|6.86171134|0|1.30432753|-0.1084905069999999|2|0.043695652|1.087932079|-0.486951604|0.002716049|1|1|-0.00269275|-0.108691353|-0.545763902|-0.077710529|0.906449648|0.622598899|1|0.786958319|-0.073339312|-0.08797211|0.020224271|-44.52300552|12.27779881|11.20142696|0.213041681|-32.42203672|7.453635586|51.5831002|0.6238742279999999|-27.0291331|-18.98891362|56.80080434|477.748546|-854.5011131000001|1514.111398|-11.52783528|0.376125772|6.951055196|13.26689626|6236.813862|228.3393366|30.43708613|-150.4037281|1369.668876|513.2159236|1.0|1.0|1.0|2.0|3.27|3.29|4.95|3.08|109.7|0.0|1.0|5.0|5.0|410.83|0.0|1.0|3.62|-4.82|1.01e-05|1.52e-05|0.00626|3.53|9.79e-09|4.02e-06|-0.06331|4.8002|3.9878|-1735.414386|-1735.385814|1062.81|310.91|258.29|491.7|0.53663|0.68761|-1735.279715|5.1625|16.0|7.8
4d_a46|0.0|0|0.0|0.173086735|1|7.825245291|1|1.134637067|-0.017469934|2|0.047736111|0.0|-0.085744171|-0.076521434|1|1|0.010756749|-0.0814707009999999|-0.240143042|-0.213089038|0.8075680409999999|0.623144956|0|0.936057958|-0.056384895|-0.070772596|0.008652238|-30.95621863|4.750218646|8.241078584|0.063942042|-21.33218735|2.607946825|74.62074724|0.813427965|-16.99546444|-13.51488667|35.70643728|513.9109507000001|-621.6847867|2233.65548|-7.419891252999999|0.186572035|5.757075209|10.30138878|4993.774007|102.4310631|16.6147308|-344.15403910000003|764.2776167999999|509.0572545|0.0|1.0|1.0|0.0|3.5|4.81|5.11|2.84|101.75|0.0|1.0|2.0|3.0|352.86|0.0|1.0|4.11|-5.11|1.18e-05|7.8e-06|0.00275|4.3|3.88e-08|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.4265|-1453.840712|-1453.817782|1009.78|280.09|280.09|503.76|0.69884|0.69884|-1453.688943|3.7104|517.0|6.2865
15a_a10|0.0|0|0.0|0.0|1|7.535296702|1|1.34383719|0.022297552|2|0.033912037|2.038992189|-0.144512841|-0.062038567|1|1|0.01192767|-0.179723568|-0.188634555|-0.0232534929999999|0.820233357|0.713078124|1|0.915137224|-0.0458501609999999|-0.076864276|0.0156991769999999|-29.50952422|10.10411407|42.41151044|0.084862776|-31.83957238|6.503087289|122.7715002|0.676473201|-18.99256188|-16.19032994|39.61363829|588.9895149|-890.4681466|2413.560937|-10.42022369|0.323526799|6.71451044|11.33516398|5929.563906|208.2243923|23.93343877|-227.1590805|1316.339132|697.5493042|1.0|1.0|1.0|0.0|3.58|3.95|4.05|1.93|118.92|0.0|1.0|6.0|5.0|399.49|0.0|1.0|3.33|-4.4|0.000108|3.94e-05|0.0157|3.12|1.63e-08|6.51e-06|-0.04742|5.7646|3.7639|-1278.452284|-1278.4225210000002|1179.28|329.41|215.08|563.27|0.47484|0.68863|-1278.200428|6.1108|24.0|7.6198
19_a47|0.0|1|0.0|0.0|1|6.842683282|0|1.402889494|-0.227538423|2|0.032764858|1.174354482|-0.4380552029999999|0.0604168609999999|1|1|-0.010153352|-0.046265509|-0.439165562|-0.024256505|0.8873627890000001|0.614975047|1|0.639642891|-0.105205489|-0.104459947|0.026805875|-58.28861174|14.85167037|335.10989930000005|0.360357109|-32.06567824|8.228498913|66.13355777|0.637832605|-32.2945343|-20.66983856|73.14028211|354.3911695|-868.1332196000001|1238.799875|-11.45202794|0.362167395|7.06969105|13.17443625|5846.960345|200.6571609|32.40636867|-152.7310283|1361.067484|428.5826478|1.0|1.0|1.0|2.0|1.72|2.49|3.84|1.67|99.2|0.0|1.0|5.0|6.0|380.35|0.0|1.0|2.34|-3.66|0.000214|0.000217|0.0824|1.97|1.2099999999999998e-07|4.59e-05|-0.05326|3.8423|3.8423|-1335.75742|-1335.725639|974.59|322.68|322.68|412.31|0.68924|0.68924|-1335.634976|6.3247|0.05|7.3
19_a20|0.0|0|3.423603867|0.0|0|6.842683282|0|1.4009239059999998|-0.130949446|3|0.0396875|1.622562232|-0.539158264|-0.063133522|1|1|-0.004654742|-0.049177437|-0.5838248970000001|-0.143992458|0.8193003000000001|0.7741509329999999|1|0.754452534|-0.091725453|-0.099685049|0.013643765|-60.26825633|8.964643162|339.8339889|0.245547466|-43.03556944|5.890223441|88.19441661|0.796070588|-39.5992891|-25.1915821|69.23289949|495.7134289|-1309.962269|1818.518838|-16.55214209|0.203929412|7.950138729|15.38668579|6325.747732|133.9919257|31.64490997|-389.0666676|1645.535318|684.5377542|1.0|1.0|1.0|2.0|2.49|4.97|4.08|1.33|122.86|0.0|1.0|5.0|5.0|420.47|0.0|1.0|3.16|-4.57|1.29e-05|2.6600000000000003e-05|0.0112|2.91|2.34e-10|9.86e-08|-0.06767|3.3616|3.3616|-1368.413151|-1368.378274|1190.68|368.83|368.83|519.34|0.6987399999999999|0.6987399999999999|-1368.190746|6.3327|2.6|5585.0
12b_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604984682|-0.06631353|2|0.042804233|0.0|-0.3897233479999999|-0.072247675|1|1|0.002064369|-0.0541804029999999|-0.468842459|-0.009146339|0.880943609|0.64876559|0|0.764737577|-0.08354129|-0.09915679|0.017341789|-53.05077947|11.01246349|86.84905288|0.235262423|-39.98560202|6.99318589|0.0|0.798520682|-33.68855323|-24.41577808|64.06324295|485.6272203|-1196.373126|2347.979099|-15.50462119|0.201479318|7.393647884|13.88809428|6275.380072|127.9443353|30.57626261|-379.1359902|1498.236868|618.6004214|0.0|1.0|0.0|1.0|0.0|4.25|3.18|3.2|127.24|0.0|1.0|5.0|5.0|416.47|0.0|0.0|2.92|-5.01|4.12e-06|9.71e-06|0.00405|3.97|1.26e-07|5.260000000000001e-05|-0.05351|5.0567|3.5207|-1675.0107779999998|-1674.977262|1130.68|352.16|245.19|516.78|0.3159099999999999|0.68496|-1674.838225|4.5545|7.0|8.1543
12s_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604984545|-0.095120438|2|0.04625323|0.0|-0.403952011|-0.04950715|1|1|-0.001131023|-0.0546637159999999|-0.446807335|0.006789196|0.889479916|0.591758164|0|0.706713791|-0.090733404|-0.103647048|0.019324097|-58.75255278|12.51292194|89.91581294|0.2932862089999999|-43.45862792|8.102485674|0.0|0.790481833|-38.04400919|-26.02399668|71.26547471|457.6180044|-1275.175837|2368.4646620000003|-16.8513047|0.209518167|8.066744794|15.14544373|6639.7334200000005|135.66918710000002|32.92168852|-376.1910929|1613.162737|616.2856203|0.0|1.0|0.0|1.0|0.0|4.67|3.74|3.58|127.19|0.0|1.0|5.0|6.0|434.46|0.0|0.0|3.21|-5.17|3.24e-06|6.71e-06|0.00291|4.07|6.900000000000002e-08|3e-05|-0.0551|5.0438|3.5348|-1774.236634|-1774.202623|1140.1|350.75|245.81|526.07|0.43338|0.68458|-1774.072418|3.9579|7.0|8129.0
4i_a46|0.0|0|0.0|0.19654443|1|7.825245291|1|1.1346370959999998|-0.018872727|1|0.049498645|0.0|-0.127450387|-0.125773054|1|1|0.011931187|-0.060809732|-0.22302552|-0.0656636|0.786754478|0.7172344890000001|0|0.940780437|-0.058565229|-0.075208437|0.015663081|-33.08099617|8.847405392999999|67.51603424|0.0592195629999999|-23.99628633|4.997521397|70.55661087|0.763831778|-18.68604171|-14.16067794|41.92840157|531.4066842|-722.1945751000001|2253.484644|-7.998762108999999|0.2361682219999999|6.218233741000001|10.47951666|4893.587424|133.40134070000002|18.53900079|-298.0546045|945.4890404|579.2365607|0.0|1.0|1.0|0.0|3.5|4.79|5.07|3.06|105.43|0.0|1.0|3.0|3.0|347.45|0.0|1.0|4.16|-5.04|1.16e-05|9.13e-06|0.00317|4.38|5.04e-08|1.75e-05|-0.01646|5.3987|4.4232|-1092.730494|-1092.70435|1058.5|280.31|229.66|546.24|0.41877|0.69035|-1092.528145|3.8696|612.0|6.2132
8g_a8|0.0|0|3.073183107|0.0|1|7.535296702|1|1.39137364|-0.222784884|0|0.0438779959999999|0.0|-0.731356723|-0.03728368|1|1|-0.007047583|0.0794962979999999|-0.508072694|0.121495775|0.790058057|0.656457444|0|0.533935495|-0.136742629|-0.129695841|0.031118325|-83.78686741|19.06725815|171.26571059999998|0.466064505|-48.6934008|11.68315869|67.54104396|0.8330608209999999|-51.33906829|-32.12579035|102.8541256|327.1604688|-1509.912147|2148.49832|-19.68456628|0.166939179|7.440878437999999|14.28792131|6581.432140999999|102.2893227|38.56355928|-408.1554248|1812.487286|551.1746801|0.0|1.0|0.0|2.0|2.96|4.11|3.89|3.01|111.38|0.0|1.0|4.0|5.0|417.39|0.0|0.0|3.5|-4.94|5.01e-06|1.16e-05|0.00483|3.53|4.01e-08|1.67e-05|-0.05849|3.7495|3.7495|-1450.9549470000002|-1450.913472|1083.78|330.67|330.67|489.97|0.69221|0.69221|-1450.787398|7.5762|4.2|5.3768
12g_a31|0.0|0|3.42813681|0.0|0|7.765993078999999|1|0.6101363000000001|-0.1044685569999999|0|0.0388738739999999|0.0|-0.7501734859999999|-0.082116813|2|2|-0.0054114869999999|-0.0497478109999999|-0.57758443|-0.076150332|0.8639814490000001|0.7983388929999999|0|0.58271093|-0.1284353869999999|-0.131126805|0.030961426|-78.87508829|19.01411466|152.7424573|0.41728907|-49.45404266|11.67699967|548.1594997999999|0.6886488690000001|-48.43898314|-23.98704875|97.88920296|357.8560168|-1127.391291|1859.940155|-14.73099143|0.311351131|8.098256552|15.28679013|5398.678971|191.2078009|34.8320455|-231.70711040000003|1637.106139|524.0230338|1.0|1.0|1.0|2.0|2.51|5.19|3.44|0.86|103.26|0.0|1.0|7.0|5.0|384.45|0.0|1.0|2.9|-3.79|1.19e-05|0.0001629999999999|0.0627|2.52|3.55e-07|0.000136|-0.03324|3.8349|3.8349|-1578.846191|-1578.800869|1090.41|323.3|323.3|542.78|0.70068|0.70068|-1578.66792|2.4038|0.11|6.9586
14ac_a23|0.0|1|0.0|-9.994971573|2|7.423568444|0|1.1979507740000002|-0.4422550999999999|2|0.048351548|0.544211741|-0.66443411|0.043387326|2|2|-0.004445662|-0.069765112|-0.562985112|0.1374474|0.834426845|0.537271445|1|0.931143634|-0.0883661019999999|-0.097100967|0.016832361|-66.72452104|12.70997824|57.45545019|0.068856366|-55.36344264|9.597200637|0.327656318|0.8077820920000001|-50.3831402|-33.20157553|79.43449928|703.0989434999999|-1759.6835030000002|3417.45156|-25.07023818|0.192217908|8.122941134|15.90074614|9203.543798|145.1421706|41.10214358|-464.8074813999999|2178.41361|718.3324686000001|0.0|1.0|1.0|1.0|3.34|5.52|8.36|4.6|130.29|0.0|1.0|7.0|10.0|547.48|1.0|0.0|5.43|-6.65|4.92e-08|2.24e-07|0.000123|5.35|9.25e-10|5.06e-07|-0.08813|4.0014|3.6325|-2304.001319|-2303.9786940000004|1285.58|341.32|309.85|627.76|0.6408|0.69962|-2303.819891|8.6341|4.0|8.3851
12am_a36|0.0|0|3.340519946|-4.723487246|0|7.412764017000001|2|1.240140551|-0.297354748|2|0.044036281|0.0|-0.921315581|-0.037654321|1|1|-0.007897954|-0.1187503719999999|-0.6080522279999999|-0.0147665219999999|0.885733922|0.624142499|0|0.814986544|-0.091472759|-0.118101664|0.017590648|-63.19394154|12.15249658|128.69607109999998|0.185013456|-56.3667958|8.395550408|1.038361162|0.788334835|-43.65752487|-31.72964526|75.34643812|563.0333297999999|-1713.4008440000002|2603.072527|-21.92042059|0.211665165|8.772646622|17.01968794|7238.033439|146.228847|40.24894481|-398.3921535|2173.44302|672.4630346|0.0|1.0|0.0|2.0|0.0|3.31|4.04|2.04|130.43|0.0|1.0|7.0|8.0|465.43|0.0|0.0|2.65|-5.07|6.26e-06|8.6e-06|4.0|3.86|7.24e-08|3.37e-05|-0.0569799999999999|5.2317|3.8606|-1645.205296|-1645.169789|1206.77|321.15|236.99|562.14|0.40752|0.6805100000000001|-1645.016323|8.0872|0.06|7.2218
8a_a31|0.0|0|3.28085223|0.0|0|7.765993078999999|1|0.610138387|-0.158899731|0|0.043817204|0.0|-0.586331322|-0.01861065|2|2|-0.009293513|-0.054025775|-0.520051508|0.0502030679999999|0.895174844|0.883113019|0|0.594139864|-0.122293189|-0.136459435|0.0375544779999999|-60.46233433|18.56711239|131.2406629|0.405860136|-33.35560699|9.179668678|465.4559302|0.666437359|-29.89286568|-20.61467025|79.02944672|293.7455749|-742.1281291|1443.955093|-10.19199103|0.333562641|5.83708559|10.63792161|4538.505909|164.9149565|30.93264504|-164.57484340000002|1113.575221|324.7430642|1.0|0.0|1.0|2.0|2.05|4.16|2.54|0.36|83.83|0.0|2.0|3.0|5.0|314.36|0.0|1.0|2.13|-3.11|0.000269|0.000773|243.0|1.56|4.62e-06|0.00145|-0.02993|3.8097|3.8097|-1347.541429|-1347.507102|872.11|325.45|325.45|396.15|0.7027100000000001|0.7027100000000001|-1347.446223|5.3042|0.79|6.1024
15a_a22|0.0|0|0.0|0.0|1|6.842683282|0|1.4229176680000002|-0.052476637|2|0.038167849|1.614660505|-0.280236463|-0.015194063|1|1|0.005757758|-0.097476465|-0.360663314|-0.09744639|0.794858486|0.655865336|1|0.86664032|-0.061755825|-0.081705465|0.02126757|-41.92018177|14.43653926|96.58317516|0.13335968|-37.6479704|9.799599501|65.53409434|0.702735071|-28.45564196|-21.33157831|56.35672103|588.2800507999999|-1109.242072|2169.226845|-14.47998862|0.297264929|8.157552588|14.6895113|6322.278103000001|201.7850124|30.3550786|-275.2352849|1578.4640869999998|684.5377542|1.0|1.0|1.0|1.0|2.86|3.87|4.31|1.73|124.05|0.0|1.0|6.0|5.0|420.47|0.0|1.0|3.19|-4.68|2.25e-05|2.1e-05|0.00881|3.18|6.1e-10|2.56e-07|-0.0600399999999999|5.0577|3.6496|-1368.35331|-1368.321775|1189.31|339.72|245.14|541.27|0.41078|0.69076|-1368.1368730000002|6.8666|143.0|6.8447
