molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|MATS8i|BCUTi-1|n5aRing|n5aHRing|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|TPSA_x|FNSA4|RPCS|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Molar refractivity|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
GW6604_a52|0.0|1|0|2.944144148|0.0|0|6.605297921|0|0|1.427583999|0.0|-0.277102285|-0.002149879|4.59511985|2|0.021346801|-0.0778992459999999|0.0|-0.085995143|-0.118272803|10.94914378|1|1|0.039867344|0.067497086|-0.201462112|0.709088617|0.693399445|0.074868979|-0.057466653|0.689009112|0.87346455|-0.071850787|-0.072069252|0.38374044|-35.51891876|-35.62691523|4.459510077|62.55188751|-0.029217264|0.2386028039999999|44.37166117|0.4597869779999999|2044.612273|431.7909048|-534.4037285|799.8313017999999|-264.17863140000003|1.0|0.0|1.0|1.0|2.68|1.76|0.0|4.49|4.2|0.0|90.49|-3.87|23.0|298.34|1.0|1.0|3.08|0.000135|0.0402|3.06|2.78e-06|||||||||||||||6.9706|6.9706
21c _a23|0.0|0|1|0.0|0.0|2|7.525639975|0|0|1.197962776|3.311482916|0.178300778|-0.009944003|5.4161004020000005|2|0.043130342|0.0645437059999999|0.731360766|-0.576752175|-0.092608459|10.3132171|2|2|-0.0201427689999999|-0.036896213|-0.596546056|0.7641222459999999|0.782543953|0.149511954|-0.060079444|0.7301130229999999|0.790596437|-0.08365474|-0.098699133|0.2571258939999999|-59.46209153|-70.15570019|9.976937758|148.8448086|-0.040210758|94.32302529|79.71722579|0.468609427|3161.1237530000003|561.9588018|-1543.4254039999998|2628.628799|-1097.07235|0.0|1.0|1.0|2.0|3.68|3.11|0.08|3.1|3.42|1.0|133.35|-5.63|34.0|468.53|0.0|0.0|3.0|2.35e-06|0.0011|2.86|2.2e-05|-0.07892|3.6649|4.47|3.6649|-1837.964768|-1837.932192|747.88|0.3329999999999999|338.3|-1837.67081|0.3329999999999999|-0.15089|0.03257532|-1837.736174|7.1752|7.1752
14ad_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|0|1.197962774|3.3437482860000003|-0.1101542319999999|-0.00790478|5.351858133|2|0.0444129979999999|0.118047355|0.735584095|-0.4663820279999999|-0.05348283|10.31321689|2|2|-0.143336826|-0.253318853|-0.376350719|0.7763406840000001|0.7830067820000001|0.165157698|-0.050707765|0.7317531540000001|0.887131635|-0.059168372|-0.085840335|0.224009311|-42.29008971|-61.35364811|24.18091285|80.67170209999999|-0.029653934|114.237062|85.20135045|0.46995189|3209.330728|634.0697778|-1165.7193140000002|2339.533586|-833.1879476|0.0|1.0|1.0|1.0|3.73|3.49|0.12|3.48|4.03|1.0|133.27|-5.8|34.0|471.53|0.0|0.0|3.39|1.6e-06|0.000753|3.52|1.17e-05|-0.06925|3.3867|2.99|3.3867|-1858.957788|-1858.942973|747.83|0.4106|366.09|-1858.668058|0.4106|-0.13734|0.01481488|-1858.733603|8.3595|8.3595
1i_a5|0.0|1|0|2.843224727|-4.358943904|0|6.605297921|0|0|1.219028472|0.0|-0.145964178|-0.006494891|4.59511985|2|0.0253888889999999|0.018196138|0.0|-0.279280326|-0.174016111|10.94550053|1|1|0.001493879|0.004923698|-0.403861432|0.525406088|0.780175595|-0.058385936|-0.00496377|0.513260607|0.8876055620000001|-0.091178745|-0.084018635|0.4729402929999999|-50.81756452|-46.82694838|4.621144795|62.64191946|-0.03570792|0.213644964|57.78921354|0.4697279689999999|2482.831286|494.6981114|-796.0581225|942.1618767|-443.6750585|1.0|0.0|1.0|1.0|2.83|2.04|0.05|5.48|6.37|0.0|95.49|-4.79|27.0|366.34|0.0|1.0|4.12|1.6100000000000002e-05|0.00589|3.95|4.86e-07|-0.05729|4.7243|3.58|4.3799|-1288.356212|-1288.322373|569.42|0.7585|262.44|-1288.210207|0.0207|-0.17945|0.03383899|-1288.264271|7.6198|7.6198
21_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1|1.399863887|2.026698554|-0.164057585|-0.003068098|5.4161004020000005|1|0.042924837|0.019346682|0.0|-0.131928225|-0.2897937889999999|10.94593332|1|1|-0.063064908|-0.099702401|-0.228430899|0.6952936|0.777866961|0.090847781|-0.174578783|0.674434042|0.932146735|-0.0571545999999999|-0.076470465|0.239652988|-28.99048719|-38.7880598|10.23237244|34.4171635|-0.028676424|66.03320922|47.69702403|0.401240904|2045.488184|472.812128|-581.8208971|1584.866567|-295.1166014|1.0|1.0|1.0|0.0|3.37|2.92|0.16|3.7|3.85|0.0|91.59|-3.88|23.0|303.36|1.0|1.0|3.23|0.000133|0.0403|3.36|0.000352|-0.02956|5.1623|3.31|4.0245|-973.5683008|-973.5481197|549.71|0.2016|240.17|-973.400097|0.1457|-0.16632|0.020181098|-973.449892|6.9172|6.9172
13l_a6|0.0|1|0|3.433158672|0.0|0|7.412764017000001|1|1|1.4242139390000002|0.0|0.03093879|-0.0143011819999999|5.351858133|1|0.0408037829999999|0.090187973|0.0|-0.858070925|-0.037558466|10.95129637|1|1|-0.045794891|-0.073210645|-0.564860904|0.8694295409999999|0.7908110340000001|-0.058931734|-0.1470289659999999|0.827754203|0.643098986|-0.118071236|-0.126521431|0.210844002|-82.24617981|-88.13242567|20.90615311|248.6104661|-0.0451862259999999|118.3485042|100.8610837|0.4257335779999999|2967.923804|447.9705372|-1762.648513|3127.831037|-1227.82747|1.0|1.0|1.0|3.0|3.64|2.22|0.16|4.55|3.8|0.0|124.98|-5.49|33.0|441.48|0.0|1.0|3.07|3.26e-06|0.00144|3.39|5.7e-07|-0.04885|3.6675|5.41|3.5499|-1465.865882|-1465.834958|735.52|0.3115|338.07|-1465.560303|0.0165|-0.14562|0.03092407|-1465.624566|6.4145|6.4145
47o_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|1|1.251177005|0.0|0.052875948|-0.006476544|4.844187086|0|0.037484277|-0.006238734|0.0|-0.4339284229999999|0.011121222|10.94702017|0|0|-0.103458566|-0.156998637|-0.490807196|0.7452092359999999|0.7435044540000001|0.001673737|-0.066242713|0.733228144|0.806872998|-0.077288013|-0.088436375|0.261785105|-56.13142962|-64.2280736|6.313168526|140.2610102|-0.034545459|82.54478365|70.23090572|0.493146875|2857.120021|586.0020642999999|-1605.70184|1393.529823|-1166.161955|1.0|0.0|1.0|3.0|4.17|0.0|0.25|3.69|3.0|1.0|139.63|-5.66|34.0|454.56|0.0|1.0|2.76|2.19e-06|0.000996|4.16|1.93e-07|-0.0502|3.22|7.62|3.22|-1455.574672|-1455.547304|783.22|0.5065|385.04|-1455.162559|0.5065|-0.13203|0.02736851|-1455.231246|7.3279|7.3279
12ba_a36|0.0|1|0|3.389685532|0.0|0|7.412764017000001|2|2|1.297043659|0.0|-0.090865777|-0.0075620109999999|5.351858133|2|0.040566449|0.087201747|0.0|-0.423472625|0.003750685|10.9478512|1|1|-0.091676619|-0.168084618|-0.410941182|0.844641715|0.8256014690000001|0.041478447|-0.0202572689999999|0.796093405|0.849738126|-0.083210415|-0.108410153|0.330220757|-56.0578808|-73.03464847|16.57882744|101.229662|-0.037526591|16.1479891|89.06670390000001|0.49229954|3035.390784|572.4586103999999|-1314.6236720000002|2492.5731100000003|-885.6465508|1.0|1.0|0.0|2.0|4.8|0.0|0.12|2.79|1.63|0.0|133.18|-4.77|33.0|431.45|0.0|0.0|1.57|1.6800000000000002e-05|0.0072599999999999|2.67|8.240000000000001e-05|-0.08446|5.2506|2.79|3.0114|-1417.454721|-1417.426327|687.23|0.7436|236.13|-1417.187763|0.0009|-0.12587|0.02839417|-1417.249741|7.6778|7.6778
2_a33|0.0|1|1|3.396444161|0.0|0|7.765993078999999|0|0|0.609420748|0.0|0.047294725|-0.009168933|5.733341277|0|0.039958333|-0.049900189|2.112255684|-0.476784502|0.070526947|10.31100266|3|3|-0.083752249|-0.148024156|-0.593915758|0.787714775|0.833090592|-0.0212158239999999|-0.096644295|0.753434785|0.8195154109999999|-0.0804186|-0.104047115|0.411881091|-49.13901703|-63.57699532|11.27469555|110.28338390000002|-0.031851158|44.34034244|75.44970552|0.4699986339999999|2632.195388|500.7570617|-953.6549298|3245.244678|-582.7217333|1.0|1.0|1.0|2.0|3.57|3.51|0.3|6.7|4.63|0.0|115.28|-6.35|28.0|411.54|0.0|1.0|3.98|4.44e-07|0.000183|3.72|8.78e-06|-0.04967|3.6281|5.11|3.6281|-1920.079174|-1920.049452|655.74|0.2911|341.74|-1919.830424|0.2911|-0.15012|0.02972182|-1919.890628|8.2596|8.2596
10_a47|0.0|0|0|0.0|0.0|0|0.0|0|0|1.381868067|0.0|-0.003570214|-0.008013899|0.0|2|0.042276423|-0.169242585|1.329777427|-0.384667159|0.0814897|10.93671036|0|0|-0.021926603|-0.045289209|-0.45272733|0.7027461220000001|0.754096463|-0.138304661|0.011239977|0.6913602740000001|0.841070966|-0.076311525|-0.0936757959999999|0.417511484|-40.80144983|-50.08559665|5.088920549|84.97451737|-0.035388634|0.0|57.59863288|0.411647394|2355.515804|449.6950454|-851.455143|1567.859561|-455.247149|1.0|0.0|1.0|2.0|3.02|2.97|0.09|5.12|5.92|0.0|106.43|-5.75|27.0|359.4|0.0|1.0|4.41|1.77e-06|0.000638|4.8|5.110000000000001e-07|-0.0486399999999999|5.7693|4.37|3.7236|-1188.405988|-1188.3744|579.86|231.0|214.9|-1188.1907199999998|0.2175|-0.15445|0.03158831|-1188.244739|7.9|7.9
16_a47|0.0|1|1|2.890539668|0.0|0|6.605297921|0|0|1.417579067|0.0|-0.134455235|-0.0056780519999999|4.59511985|2|0.042285714|-0.08282926|1.491023983|-0.23280014|0.001426202|10.95023129|1|1|-0.02006804|-0.0574194159999999|-0.3379683979999999|0.591929006|0.812131575|-0.113476605|0.081171071|0.57616624|0.691860453|-0.093207587|-0.092995116|0.421094692|-48.30620628|-48.19609034|9.676588112|159.6978638|-0.034261359|0.0|60.36423869|0.473257697|2315.178558|358.566882|-674.7452647999999|833.8646097|-349.69668310000003|1.0|0.0|1.0|2.0|2.93|1.95|0.06|4.47|5.19|0.0|91.55|-4.34|25.0|337.33|0.0|1.0|3.52|4.56e-05|0.0154|3.27|2.3e-06|-0.05717|4.4393|2.95|4.0806|-1167.046301|-1167.0124560000002|534.69|0.3182|279.29|-1166.901251|0.0909|-0.16851|0.03384512|-1166.951551|9.0|9.0
5f_a40|0.0|0|0|0.0|0.0|1|8.149890544|0|1|0.60491326|1.656591081|-0.004886759|-0.008387329|6.167516491000001|0|0.042936508|-0.085493191|0.769837491|-0.293556526|0.166865076|10.31198329|2|2|0.100535344|0.18254908|-0.4644854879999999|0.7039183109999999|0.811339477|-0.465573352|0.095322868|0.680674762|0.7414714309999999|-0.113521559|-0.10969397|0.0528268609999999|-52.44868801|-50.68028366|9.349692674|119.4441339|-0.041135239|63.48466425|57.61052946|0.484099946|1932.388838|342.5710869|-608.163404|599.1117195|-280.9807494|1.0|0.0|1.0|1.0|3.08|2.05|0.21|2.94|2.68|2.0|78.56|-3.97|20.0|284.34|0.0|1.0|2.23|0.000108|0.0307|2.2|0.0587|-0.06227|3.8036|3.5|3.0611|-1232.983157|-1232.959261|487.57|0.2747|325.97|-1232.851443|0.0415|-0.13057|0.02389588|-1232.898044|6.9508|6.9508
1n_a5|0.0|1|0|2.91912867|0.0|0|6.605297921|0|0|1.427557749|0.0|-0.1387762669999999|-0.007315978|4.59511985|2|0.024388889|0.002508727|0.0|-0.3365350029999999|-0.150600424|10.94528897|1|1|-0.00966135|-0.015850084|-0.393928416|0.6805709409999999|0.77828693|-0.013686011|-0.087019366|0.656280207|0.785210014|-0.082180848|-0.081950989|0.428980979|-47.1725036|-47.04056285|13.27640087|123.2912732|-0.030493391|55.29041202|63.57058627|0.483868192|2437.279452|450.71720610000006|-752.6490056|889.4388375|-432.02691110000006|1.0|1.0|1.0|1.0|2.88|2.67|0.05|4.41|3.99|0.0|101.77|-4.27|27.0|356.38|0.0|1.0|3.14|5.41e-05|0.0193|2.91|3.01e-06|-0.06186|4.3838|4.19|4.3838|-1179.209088|-1179.169527|607.15|0.3789|282.82|-1179.018429|0.3789|-0.17092|0.03956123|-1179.073189|7.5686|7.5686
8d_a12|0.0|1|1|2.976279182|0.0|0|6.580639137|1|1|1.283835213|0.0|0.057525383|-0.0076893469999999|4.59511985|2|0.038347953|0.0276482139999999|2.075171777|-0.376778003|-0.065870394|10.94458983|1|1|0.00930483|0.016135176|-0.484923957|0.8857286320000001|0.751098108|-0.091036025|-0.080872311|0.8405406040000001|0.858710112|-0.077834742|-0.103548595|0.266886187|-43.27410838|-57.57034769|6.309558958999999|78.55353315|-0.039118358|0.0|64.53435462|0.465113852|2466.513191|477.4206699|-978.6959108|1288.818257|-544.129679|1.0|1.0|1.0|2.0|4.06|2.23|0.1|3.87|2.67|0.0|112.14|-4.58|27.0|352.39|1.0|1.0|3.02|2.64e-05|0.0093|3.51|1.49e-06|-0.05488|4.2383|3.53|3.7397|-1138.296407|-1138.256361|600.2|0.2871|292.53|-1138.086709|0.0853|-0.15306|0.04004678|-1138.139635|7.6021|7.6021
IN1166_a11|0.0|1|0|3.433539068|0.0|0|6.842683282|0|0|1.429020445|0.0|-0.089778965|-0.006882528|4.727387819|2|0.044021739|0.018376555|1.643912856|-0.378539035|0.0266218529999999|10.95053349|1|1|-0.126749697|-0.223618825|-0.462344944|0.841211811|0.765593573|0.102257199|-0.067328767|0.790249345|0.863273559|-0.073965061|-0.0896538619999999|0.551933595|-51.07061499|-61.90325275|13.82641888|94.40543077|-0.031642539|20.83871871|76.76995134|0.463497159|2865.055175|596.0640225999999|-1114.258549|2953.475057|-769.3614916|1.0|1.0|1.0|2.0|3.51|2.79|0.08|5.01|4.53|0.0|123.82|-5.11|32.0|417.47|0.0|1.0|3.31|7.74e-06|0.00323|3.27|2.75e-08|-0.07275|4.9857|3.36|3.2827|-1347.298558|-1347.256659|704.48|0.3425|248.68|-1347.012407|0.1239|-0.13823|0.04189898|-1347.073528|7.9318|7.9318
6d_a40|0.0|0|0|0.0|0.0|1|8.421342866|1|2|0.604893491|1.695192271|0.12627602|-0.015362927|6.401917197|0|0.039160494|-0.104206961|0.683786612|-0.722057579|0.086704068|10.30179973|2|2|-0.025143559|-0.0603134|-0.624951805|0.6224555620000001|0.8361555479999999|-0.039077432|-0.289988439|0.604211552|0.663670372|-0.115007564|-0.119563634|0.372705643|-73.59650182|-76.51205671|11.10859664|215.22657540000003|-0.050049893|38.04267542|85.47607798|0.428134701|3063.227702|424.7009165|-1377.2170210000002|3212.360755|-881.3190339|1.0|1.0|1.0|1.0|3.98|2.84|0.21|4.8|3.63|2.0|120.09|-7.21|30.0|460.52|0.0|1.0|3.43|6.18e-08|2.85e-05|3.87|0.0226|-0.09462|2.9559|7.98|2.9559|-2470.82949|-2470.793925|656.5|0.3518|419.45|-2470.62267|0.3518|-0.11938|0.03556489|-2470.684323|8.9208|8.9208
12b_a32|0.0|1|1|3.477905329|0.0|0|7.765993078999999|0|0|0.609420757|0.0|0.115940697|-0.009432679|5.733341277|0|0.0388738739999999|-0.044307211|2.153718992|-0.462201267|-0.031446256|10.31100269|3|3|-0.0852122769999999|-0.1534110109999999|-0.584995111|0.788133615|0.838021287|-0.0533240309999999|-0.090027803|0.7507116140000001|0.782593|-0.081450418|-0.097525366|0.2996018789999999|-50.88975159|-60.93328667|10.17310723|135.83463989999998|-0.027561517|65.29222164|76.65746734|0.430631506|2573.006963|488.9595947|-792.1327267000001|3148.185476|-494.9199607|1.0|1.0|1.0|2.0|3.47|2.9|0.26|6.49|4.19|0.0|110.47|-5.9|27.0|397.52|0.0|1.0|3.59|1.27e-06|0.000505|3.28|8.86e-06|-0.05173|3.5703|4.12|3.5703|-1880.770588|-1880.732075|663.89|0.2865|347.27|-1880.537231|0.2865|-0.14803|0.0385132|-1880.599158|7585.0|7585.0
1d_a5|0.0|1|0|2.79978458|-4.455320158|0|6.605297921|0|0|1.217311475|0.0|-0.133500214|-0.006252818|4.59511985|2|0.030074074|-0.118028278|0.0|-0.2688711589999999|-0.2261588939999999|10.94437658|1|1|0.001493879|0.004923698|-0.38633065|0.525406088|0.7595197290000001|-0.058872605|-0.015804188|0.513260607|0.8965037640000001|-0.088396743|-0.086213657|0.6271150670000001|-47.76176205|-46.58221594|4.288788702|55.92018945|-0.036640804|0.0|56.83734591|0.471074204|2481.822293|484.3911442|-791.897671|1172.890724|-427.8712868|1.0|0.0|1.0|1.0|2.92|2.19|0.05|5.48|6.37|0.0|95.49|-4.79|27.0|366.34|0.0|1.0|4.15|1.6100000000000002e-05|0.00589|3.95|4.86e-07|-0.04528|4.8725|3.58|4.6112|-1288.340378|-1288.306458|567.04|0.2805|254.46|-1288.201219|0.0982|-0.18991|0.03392008|-1288.253849|5.03|5.03
5a_a50|0.0|0|1|0.0|0.0|2|7.927685046000001|1|1|1.3972442980000002|4.202707546|-0.203248487|-0.00148647|5.82008293|1|0.038040936|0.017227585|2.475383677|-0.06986407|-0.256097122|10.93256969|2|2|-0.102607753|-0.168135655|-0.161169418|0.699970832|0.788709546|-0.132977171|-0.203436041|0.6759066159999999|0.969892876|-0.038932964|-0.065209836|0.2814514|-20.77548565|-34.7974024|5.435098605|16.06582337|-0.022747617|60.04351409|44.17662122|0.4528093929999999|2246.106104|517.556163|-521.9610361|1605.985157|-278.5298849|1.0|1.0|1.0|0.0|3.5|3.28|0.14|3.66|4.33|0.0|101.86|-3.89|25.0|326.39|1.0|1.0|3.47|0.000129|42.0|3.46|0.000186|-0.02487|5.6146|3.39|4.0159|-1029.930364|-1029.905844|582.98|0.2735|220.82|-1029.734933|0.1156|-0.16659|0.02452028|-1029.786489|5.3872|5.3872
12l_a36|0.0|1|0|3.426092687|0.0|0|7.412764017000001|2|2|1.297044247|0.0|-0.0944961519999999|-0.0076430169999999|5.351858133|2|0.039061728|0.128666217|0.0|-0.4203659179999999|-0.05158636|10.95423322|1|1|-0.098598933|-0.175397741|-0.428857427|0.8707354620000001|0.8174432229999999|-0.041707369|-0.079106537|0.8212311840000001|0.84381923|-0.079972189|-0.107815735|0.3827446779999999|-52.05361632|-70.17688229|14.33450402|101.6575135|-0.038052612|1.281955437|83.76912404|0.4619814279999999|2843.514589|549.2389652|-1263.1838810000002|2385.788754|-822.2019402000001|1.0|1.0|0.0|2.0|4.78|0.0|0.13|2.75|1.76|0.0|128.47|-4.57|31.0|406.44|0.0|0.0|1.77|2.72e-05|0.0111|2.95|8.97e-05|-0.0510399999999999|3.8619|2.98|3.8619|-1325.194654|-1325.15957|686.83|0.4524|321.05|-1324.954011|0.4524|-0.15869|0.03508404|-1325.0137550000002|7699.0|7699.0
4h_a46|-3.74433321|0|0|0.0|0.090767245|1|7.825245291|1|1|0.3002050539999999|2.134072222|0.128214845|-0.005778576|5.587248657999999|2|0.040890805|-0.057256598|0.0|-0.404500343|-0.021951549|10.31928028|1|1|-0.030014575|-0.0488847059999999|-0.516344924|0.739180305|0.7543177040000001|0.075704004|-0.134568896|0.6947264059999999|0.767244275|-0.083155747|-0.083997524|0.659584488|-65.24476749|-65.90523417|7.900037181|182.6222935|-0.0305445539999999|19.09455432|74.99848132|0.4866209529999999|3472.1185880000003|601.9869510999999|-1581.72562|3180.526173|-1241.036544|1.0|0.0|1.0|2.0|4.63|2.99|0.3|3.46|6.18|0.0|142.08|-6.53|36.0|502.63|0.0|0.0|3.82|2.97e-07|0.000149|4.21|3.210000000000001e-07|-0.0389199999999999|4.2444|8.5|4.18|-1923.926093|-1923.878801|792.61|0.5451|292.11|-1923.543349|291.0|-0.1711599999999999|0.04729184|-1923.611784|6.6402|6.6402
17b_a6|0.0|1|0|3.375166525|0.0|0|7.412764017000001|1|1|1.425925343|0.0|0.1012747369999999|-0.01272079|5.351858133|1|0.042739018|0.139594234|0.0|-0.6869226490000001|-0.0385646|10.949638|1|1|-0.10896749|-0.180339002|-0.563310199|0.850080948|0.7788169070000001|0.002947625|-0.138423611|0.8013954109999999|0.753949098|-0.095450984|-0.109195656|0.318652397|-62.63196368|-71.65078895|20.48861696|161.4509401|-0.041494349|557.7093661|84.71888279|0.4548818979999999|2816.0632920000003|494.7179214|-1361.36499|2207.972178|-893.2853154999999|1.0|1.0|1.0|2.0|3.53|2.89|0.12|4.98|4.32|0.0|116.79|-5.81|31.0|409.44|0.0|1.0|3.6|1.56e-06|0.000637|4.09|4e-07|-0.05736|3.5444|4.04|2.9964|-1350.102764|-1350.078181|690.98|0.3949|349.8|-1349.830814|0.0033|-0.12545|0.02458322|-1349.892156|6.8153|6.8153
12aw_a36|0.0|1|0|3.28940051|0.0|0|7.412764017000001|2|2|1.297044239|0.0|-0.135690414|-0.008293935|5.351858133|2|0.043383838|0.066435701|0.0|-0.4478724979999999|-0.1066959869999999|10.96021804|1|1|-0.098027247|-0.250781298|-0.4191703539999999|0.653741315|0.836170906|-0.022464907|-0.056676035|0.632625562|0.706174871|-0.088516379|-0.114701005|0.373775982|-56.73814908|-73.52224315|14.76755422|188.3390873|-0.041292362|1.343623915|87.37742985|0.47322369|2901.451841|452.6513136|-1323.400377|2380.579051|-848.2869380000001|1.0|0.0|0.0|2.0|4.73|0.0|0.14|3.55|3.0|0.0|123.67|-3.99|31.0|417.41|1.0|0.0|2.44|0.000102|0.0424|2.88|3.17e-05|-0.05513|5.2313|3.66|3.8763|-1431.404673|-1431.373326|666.09|0.4088|237.0|-1431.180191|0.3892|-0.15688|0.03134789|-1431.239759|8.0458|8.0458
3h_a32|0.0|1|1|3.579396967|0.0|0|7.765993078999999|0|0|0.609420752|0.0|0.01077056|-0.005281944|5.733341277|0|0.037731481|0.014517903|2.243113495|-0.269379119|-0.003152613|10.31100268|3|3|-0.071193103|-0.122769653|-0.531669815|0.84279263|0.7926338540000001|-0.169197453|-0.2|0.8030743229999999|0.87880263|-0.07183387|-0.0882883959999999|0.30907784|-44.97387528|-55.27575363|6.98327435|75.87946135|-0.027590124|0.0|62.63332945|0.4089962629999999|2398.020434|550.2022886|-829.1363044|2911.160989|-519.1071084|1.0|1.0|1.0|1.0|3.65|3.88|0.35|8.11|6.24|0.0|112.28|-8.23|26.0|382.55|0.0|1.0|5.4|5.8700000000000014e-09|2.24e-06|6.12|1.29e-06|-0.05318|3.5552|4.61|3.5552|-1790.6908030000002|-1790.663897|676.22|0.2926|348.74|-1790.440663|0.2926|-0.1474099999999999|0.02690554|-1790.5004850000005|8.1549|8.1549
12ac_a36|0.0|1|0|3.4419617660000004|0.0|0|7.412764017000001|2|2|1.297043188|0.0|-0.050997272|-0.007639626|5.351858133|2|0.042560386|0.03586247|0.0|-0.450737917|-0.046730704|10.95345846|1|1|-0.098698552|-0.166354116|-0.433636165|0.8058720979999999|0.811459853|0.135371136|-0.020272679|0.770400825|0.779673368|-0.080202334|-0.104391657|0.4712820929999999|-55.68500110000001|-72.4798052|14.93372351|152.9742102|-0.036062573|20.70356046|86.51036063|0.44477577|2902.588755|541.3322795|-1377.116299|2455.459827|-956.1407834|1.0|0.0|0.0|2.0|4.86|0.0|0.17|3.16|2.09|0.0|133.95|-3.81|32.0|423.47|0.0|0.0|1.84|0.000154|0.0653|2.36|5.4600000000000006e-05|-0.0527399999999999|3.8843|4.84|3.8594|-1385.606133|-1385.566143|711.77|0.3302|319.2|-1385.3211789999998|0.0249|-0.15675|0.03998989|-1385.382927|7.8861|7.8861
4m_a46|0.0|0|0|0.0|0.16407746|1|7.825245291|1|1|1.134637002|2.12888511|-0.245599013|-0.000686578|5.587248657999999|1|0.041865079|-0.302054595|0.0|-0.0329557579999999|-0.142061192|10.94319657|1|1|-0.017992096|-0.029022201|-0.098201489|0.615482006|0.747676221|-0.099662698|0.011235955|0.626578283|0.948973877|-0.067320375|-0.0672468|0.373463876|-35.4774406|-35.43866734|5.74716122|26.89046601|-0.0224155999999999|35.77391986|41.88525631|0.463006576|2133.331634|500.1036387|-531.5800101|1639.260563|-280.1395315|1.0|1.0|1.0|0.0|3.59|2.9|0.29|4.25|4.63|0.0|98.69|-4.52|25.0|328.41|1.0|1.0|3.59|2.99e-05|0.00981|3.69|4.31e-05|-0.04808|6.0419|3.45|4.3476|-1031.138426|-1031.109224|558.63|0.2465|205.21|-1030.929791|0.1557|-0.18308|0.02920209|-1030.980844|5.8901|5.8901
19j_a38|0.0|1|0|3.235947106|0.0|0|7.412764017000001|2|2|1.29704352|0.0|-0.089207643|-0.007976154|5.351858133|2|0.04391253|0.105682345|0.0|-0.438688445|0.003554228|10.95429182|1|1|-0.09493054|-0.20848518|-0.42133715|0.7163622890000001|0.846765471|-0.001131945|-0.060360554|0.6885713729999999|0.8071763829999999|-0.0844479869999999|-0.108006563|0.625966089|-57.80349365|-73.92901683|17.15233756|131.9851314|-0.038119963|29.18585028|90.05233553|0.408533267|2969.234865|552.5012068|-1330.722303|3109.238056|-910.8612362|1.0|1.0|1.0|3.0|4.81|2.34|0.13|3.17|2.42|0.0|130.41|-4.35|32.0|426.45|0.0|0.0|2.44|4.46e-05|19.0|2.5|5.14e-05|-0.06447|6.0361|3.23|3.6886|-1424.426858|-1424.390074|686.26|354.0|205.41|-1424.183388|0.2625|-0.15182|0.03678378|-1424.24494|8.1146|8.1146
7a_a8|0.0|1|0|3.1730222510000003|0.0|1|7.535296702|1|1|1.4000287219999998|1.4494883790000002|-0.11821781|-0.010269971|5.4161004020000005|1|0.041123188|-0.017706371|0.0|-0.482688615|0.004607684|10.94671402|1|1|-0.019499132|-0.032195997|-0.412963751|0.7168594159999999|0.764224152|0.033708575|-0.032562221|0.681200974|0.718410375|-0.102174163|-0.101880506|0.238462711|-60.00793116|-59.83546383|20.79408196|165.38046830000002|-0.042647654|71.85980901|75.4573633|0.477611327|2715.360649|421.9297638000001|-1077.038349|1702.719465|-632.5556427|0.0|1.0|1.0|1.0|3.34|3.06|0.05|3.96|3.49|0.0|105.83|-4.86|29.0|382.37|0.0|1.0|3.15|1.36e-05|0.00522|3.24|2.05e-05|-0.07616|4.5808|5.2|3.0704|-1291.313963|-1291.287017|605.72|315.0|270.66|-1291.10235|0.1575|-0.12889|0.0269461|-1291.156661|4.6068|4.6068
