molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|BCUTi-1|n5aHRing|AATSC1pe|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PNSA5|PPSA3|TPSA_x|FNSA4|WPSA3|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Lipinski|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
11g_a5|0.0|1|0|0.0|1|7.139660336|0|0|1.388236041|1.984996534|-0.004593347|5.209486153|2|10.94877951|2|0.006964153|-0.14133011|-0.267507083|2|0.777565622|0.814159231|-0.075382189|-0.01453517|0.8737292720000001|0.73551511|0|-0.067247149|-0.076326887|-50.16001519|15.25675|106.4990972|-0.025442296|10.02633335|0.543581314|71.21847290000001|-16.72000506|59.4498014|0.485790997|2823.738452|550.6745046|-852.7202582999998|0.456418686|9.342496899|18.16867625|0.944734523|299.94631180000005|30.75897687|0.03204398|1568.70782|648.1198739|21.05845771|1.0|1.0|1.0|1.0|1.0|3.17|2.34|28.0|-9.04|1.0|0.0|0.0|1.0|-4.12|0.0|-4.31|0.0312|2.75|0.0|2.3|-1330.189793|-1330.144218|693.48|1180.25|0.4609|274.87|0.56924|0.63081|-1329.927772|0.2403|-0.1714|0.04557484|4314.0|0.03|7.5229|7.5229
2_a33|0.0|1|1|0.0|0|7.765993078999999|0|0|0.609420748|0.0|-0.009168933|5.733341277|0|10.31100266|3|-0.000810928|-0.0881938509999999|-0.593915758|0|0.787714775|0.833090592|-0.0212158239999999|-0.096644295|0.8799816220000001|0.753434785|1|-0.0804186|-0.104047115|-63.57699532|11.27469555|110.28338390000002|-0.031851158|6.889294995|0.702597735|75.44970552|-19.46234551|60.41371259|0.4699986339999999|2632.195388|500.7570617|-953.6549298|0.297402265|6.152818143999999|11.60906093|0.8867875909999999|181.7248125|27.70055258|0.019430318|1357.327077|618.9134881|11.8727102|1.0|1.0|1.0|1.0|2.0|3.57|3.51|19.0|-7.67|2.0|0.0|1.0|1.0|-6.35|0.0|-4.78|0.000183|3.72|0.0|5.11|-1920.079174|-1920.049452|655.74|1128.98|0.2911|341.74|0.70205|0.70205|-1919.830424|0.2911|-0.15012|0.02972182|5539.0|6.0|8.2596|8.2596
14r_a23|0.0|0|1|0.0|2|7.423568444|0|0|1.197963203|3.201732471|-0.006323791|5.351858133|2|10.31321824|2|0.0075222369999999|0.033038452|-0.454010253|2|0.616699629|0.7837821840000001|0.03753491|-0.1050445769999999|0.846632079|0.5935522360000001|1|-0.062618931|-0.085881409|-55.30494931|12.35476415|86.14846171|-0.03654528|7.956082857|0.7882228370000001|66.31173073|-23.53402098|52.67940305|0.4661909429999999|2945.137191|557.8203557999999|-1106.098986|0.211777163|7.555307147000001|14.15357616|0.873329024|136.37788909999998|29.85706563|0.017092103|1403.282085|599.5697147999999|11.00678143|0.0|1.0|1.0|0.0|1.0|3.47|3.06|26.0|-7.67|2.0|1.0|0.0|1.0|-5.58|0.0|-5.11|0.00114|3.68|0.0|3.72|-1729.1556449999998|-1729.1326809999998|678.08|1145.51|0.2346|208.71|0.30482|0.68115|-1728.924789|0.0008|-0.15536|0.02296354|8.8722|5.0|8.2684|8.2684
47c_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.251176227|0.0|-0.007068829|4.844187086|0|10.94702285|0|0.002674691|0.071793992|-0.455055055|0|0.784328127|0.758269842|-0.027873485|0.050944273|0.7912974190000001|0.7601847759999999|0|-0.0715759629999999|-0.094000037|-75.57063623|12.75381432|150.4485025|-0.0321917939999999|10.25333491|0.7489981509999999|88.76073429|-25.88035487|70.29678191|0.489290189|3228.879782|653.4941186000001|-1889.265906|0.251001849|9.566965871|18.73268473|0.958059115|201.7910841|34.55329606|0.016406766|2522.390613|1167.054827|13.19009806|1.0|0.0|1.0|1.0|3.0|4.61|0.0|18.0|-9.18|3.0|2.0|1.0|1.0|-5.73|0.0|-5.09|0.000947|3.98|1.0|7.72|-1664.753129|-1664.721977|850.89|1505.09|0.5869|398.71|0.6983199999999999|0.6983199999999999|-1664.201034|0.5869|-0.12841|0.03115159|3.8573|3.0|8.5229|8.5229
14i_a23|0.0|0|1|0.0|2|7.423568444|0|0|1.197963212|3.2692375460000003|-0.010148243|5.351858133|2|10.31321758|2|0.002496501|0.075401108|-0.569707595|2|0.77007911|0.8025091329999999|0.158023239|-0.04255066|0.864206467|0.7333675390000001|1|-0.0889593869999999|-0.096562208|-66.02703063|14.65077903|151.83084580000002|-0.039760909|10.01786784|0.7780956840000001|79.20815775|-27.18760085|75.47917433|0.478050606|3097.406945|531.9462982|-1386.567643|0.221904316|8.107659819|15.53342127|0.915894552|151.7330992|34.94120504|0.019276934|1782.001457|693.3423458|13.18112713|0.0|1.0|1.0|0.0|2.0|3.56|2.64|26.0|-6.96|1.0|1.0|1.0|1.0|-5.21|0.0|-4.39|0.00278|2.46|0.0|4.64|-1798.64228|-1798.608335|715.68|1224.02|0.3639|335.72|0.55606|0.55606|-1798.371346|0.3639|-0.1509599999999999|0.03394466|8.3755|3.0|8.4622|8.4622
7f_a8|0.0|1|0|0.0|1|7.05012252|0|0|1.394802504|1.2793830309999998|-0.005338193|4.844187086|0|10.94343485|1|0.00084936|0.09329746|-0.381574707|0|0.515235986|0.7051689170000001|-0.048917705|0.041366689|0.7677336090000001|0.507325475|0|-0.091890536|-0.08790841|-50.01741803|7.858266077000001|130.7330978|-0.040738044|4.471132824|0.880922225|55.85651025|-23.17880348|60.14140162|0.4513917389999999|2534.956113|438.23883319999993|-950.3309426|0.119077775|7.704280774|14.04331892|0.822794279|67.75191165|26.31197491|0.010262531|1078.790971|446.5544107|5.839092213|1.0|1.0|0.0|0.0|1.0|3.14|3.23|23.0|-8.46|2.0|0.0|0.0|1.0|-5.68|0.0|-5.5|0.00078|4.66|1.0|6.81|-1285.196168|-1285.168078|584.99|991.61|0.3536|324.68|0.7024199999999999|0.6987399999999999|-1285.017838|0.1502|-0.14506|0.02809022|11.6137|35.65|4.4479|4.4479
10_a27|0.0|0|0|0.0|2|6.605297921|0|0|1.400533489|3.383341915|-0.006285923|4.59511985|2|10.93783185|1|0.010329671|-0.309727442|-0.487435299|2|0.639413469|0.804375252|0.129719095|-0.001453596|0.862408925|0.614205449|1|-0.061299064|-0.087022238|-46.27574168|9.399794974|78.34972221|-0.031079371|4.998521009|0.7453606909999999|55.05868025|-16.5270506|41.99674607|0.477162521|2270.538352|453.4194305|-694.1361252|0.254639309|6.761146212000001|12.9316403|0.912640238|135.40932969999997|22.1732254|0.01651645|931.2754667000002|424.8821143|8.782938574|1.0|1.0|0.0|1.0|0.0|3.01|3.15|21.0|-6.24|0.0|0.0|0.0|1.0|-3.57|1.0|-3.92|0.0882|2.55|0.0|4.66|-1083.137871|-1083.1151289999998|573.31|958.95|0.4452|298.79|0.63894|0.63894|-1082.956472|0.4452|-0.16805|0.0227416|6.9456|69.0|7.1612|7.1612
15d_a10|0.0|0|0|0.0|1|7.535296702|2|2|1.343850133|2.147544195|-0.002831383|5.4161004020000005|3|10.92970801|1|0.011249462|-0.092884337|-0.1945202089999999|2|0.74726683|0.745184875|0.02497303|0.0131101969999999|0.7857977740000001|0.71456262|1|-0.057588609|-0.070612242|-47.58559595|15.37766538|83.49776405|-0.018829931|10.36301002|0.471900166|66.95020436|-12.68949225|54.18663419|0.473858537|2967.522813|590.402322|-761.3695352999999|0.5280998339999999|8.429169102000001|16.02072769|0.900629528|355.8865234|26.89020509|0.028735133|1613.412305|825.4425942|19.36460841|0.0|1.0|1.0|1.0|0.0|3.71|4.01|21.0|-7.82|1.0|0.0|0.0|1.0|-3.78|1.0|-4.38|0.0739|2.75|0.0|2.05|-1430.8144619999998|-1431.051425|737.09|1266.87|312.0|221.39|0.3685|0.6814100000000001|-1430.733658|0.0856|-0.15916|-0.23696253|3.8163|69.0|7.1612|7.1612
27b_a34|0.0|0|0|0.0|1|7.412764017000001|1|1|1.4335271040000002|2.013418486|-0.010183855|5.351858133|1|10.95430634|1|0.001228116|-0.175834895|-0.463926296|1|0.820914556|0.7722228729999999|0.00102838|-0.047542374|0.8299950709999999|0.770240631|0|-0.08757938|-0.109683855|-72.21552354|20.42417736|142.58786569999998|-0.037292511|13.44721755|0.712312759|87.24055613|-24.553278|78.08618045|0.4072752529999999|2835.31543|515.8091561000001|-1227.6639|0.287687241|9.124440695|15.39406063|0.687123753|189.4124225|34.46979951|0.022820627|1723.489976|627.4287311|15.02503259|1.0|1.0|1.0|1.0|1.0|3.54|3.66|23.0|-8.19|2.0|0.0|0.0|1.0|-5.23|0.0|-4.96|0.00243|3.75|0.0|4.33|-1350.055377|-1350.018975|691.97|1174.68|0.3621|257.4|0.47412|0.70001|-1349.811401|0.0252|-0.1652799999999999|0.03640275|15.2147|0.65|6.1871|6.1871
18c_a22|0.0|0|0|0.0|1|6.842683282|0|0|1.194229067|1.804590026|-0.003749104|4.727387819|2|10.31286086|1|0.005597023|-0.081550274|-0.305378181|2|0.7290394929999999|0.7669483559999999|-0.032031791|0.010828071|0.8287956870000001|0.6922232890000001|1|-0.057956428|-0.076388478|-52.84635017|13.72808419|47.68404831|-0.028825841|9.49723261|0.682690024|67.73280290000001|-19.94201893|53.82294919|0.4777430589999999|3090.601885|644.1264387|-1056.927003|0.317309976|7.332936064|14.04085897|0.914766316|219.5183688|29.21094233|0.0215181079999999|1548.179944|779.8043336000001|14.88645273|1.0|1.0|1.0|1.0|1.0|3.56|3.3|27.0|-9.46|1.0|1.0|0.0|1.0|-5.8|0.0|-5.1|0.000739|3.5|0.0|3.5|-1783.562578|-1783.5397829999995|707.08|1249.84|0.2996|219.25|0.4609|0.60449|-1783.277296|0.0817|-0.15158|0.02279458|1.0733|26.0|7585.0|7585.0
33_a20|0.0|0|0|0.0|1|6.842683282|0|0|1.4175014119999998|1.915285809|-0.00145476|4.727387819|2|10.93244905|1|0.008780074|0.248715569|-0.1771816269999999|2|0.616352201|0.74131936|-0.0854333469999999|-0.10978034|0.802353442|0.607038752|1|-0.058927252|-0.069838312|-45.72654913|8.340767701|33.13709773|-0.0265385579999999|5.46110745|0.759356182|54.60811436|-17.37608867|46.92331405|0.465855239|2737.8873550000003|621.611679|-868.8044333999999|0.240643818|8.062843544|15.094865900000002|0.8721516570000001|157.56124519999997|22.88265911|0.013564844|1144.132956|664.4562602999999|8.881565237|1.0|1.0|1.0|1.0|0.0|3.39|3.59|27.0|-9.69|2.0|0.0|0.0|1.0|-5.6|0.0|-5.53|0.000997|4.47|0.0|4.07|-1275.852801|-1275.823229|689.51|1174.95|0.6157|227.79|0.27375|0.6129|-1275.602977|0.0463|-0.15959|0.02957286|5.0369|34.0|7.4685|7.4685
1i_a5|0.0|1|0|-4.358943904|0|6.605297921|0|0|1.219028472|0.0|-0.006494891|4.59511985|2|10.94550053|1|-0.000700145|0.059972925|-0.403861432|2|0.525406088|0.780175595|-0.058385936|-0.00496377|0.8436458929999999|0.513260607|0|-0.091178745|-0.084018635|-46.82694838|4.621144795|62.64191946|-0.03570792|2.575548983|0.759459597|57.78921354|-19.90145306|55.43870932|0.4697279689999999|2482.831286|494.6981114|-796.0581225|0.240540403|7.314842247|13.79450888|0.8858245220000001|134.0627959|26.20475553|0.0196689|1048.190221|403.396385|10.96226516|1.0|0.0|1.0|1.0|1.0|2.83|2.04|23.0|-8.88|2.0|0.0|0.0|1.0|-4.79|0.0|-4.97|0.00589|3.95|0.0|3.58|-1288.356212|-1288.322373|569.42|957.58|0.7585|262.44|0.4571199999999999|0.50107|-1288.210207|0.0207|-0.17945|0.03383899|2.8939|24.0|7.6198|7.6198
12_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.605020506|0.0|-0.009093383|4.727387819|2|10.31163031|1|-0.0045709459999999|-0.218774634|-0.604704476|2|0.899733837|0.718481325|-0.039834906|-0.125395523|0.784451598|0.841871246|1|-0.092838926|-0.096133903|-45.63945658|5.258353635|80.99228663|-0.039584548|2.496397166|0.830418645|52.16354015|-18.79271742|49.333524|0.463780604|2056.502939|393.75653|-638.9523922000001|0.169581355|5.6343192|10.50748861|0.864908294|80.50854774|22.63041363|0.01374218|769.4340634|330.4083896|6.524083564|1.0|1.0|1.0|1.0|1.0|3.2|2.17|21.0|-6.89|1.0|0.0|0.0|1.0|-5.68|0.0|-4.84|0.000629|4.03|0.0|2.94|-1272.152002|-1272.125792|515.23|847.25|0.5056|379.97|0.69784|0.69784|-1272.010995|0.5056|-0.13153|0.02620998|3.1979|3548.0|5.45|5.45
10_a47|0.0|0|0|0.0|0|0.0|0|0|1.381868067|0.0|-0.008013899|0.0|2|10.93671036|0|-0.0065562469999999|-0.349569106|-0.45272733|2|0.7027461220000001|0.754096463|-0.138304661|0.011239977|0.8077565520000001|0.6913602740000001|1|-0.076311525|-0.0936757959999999|-50.08559665|5.088920549|84.97451737|-0.035388634|2.720890925|0.801882632|57.59863288|-18.9212254|45.89037038|0.411647394|2355.515804|449.6950454|-851.455143|0.198117368|6.277122171|10.66897998|0.699661037|105.9273263|23.5960035|0.014051737|1061.820157|498.0016816|7.51303623|1.0|0.0|1.0|1.0|2.0|3.02|2.97|22.0|-8.85|2.0|0.0|0.0|1.0|-5.75|0.0|-5.5|0.000638|4.8|0.0|4.37|-1188.405988|-1188.3744|579.86|997.16|231.0|214.9|0.53909|0.69212|-1188.1907199999998|0.2175|-0.15445|0.03158831|2.8795|13.0|7.9|7.9
17_a15|0.0|0|0|0.0|0|0.0|0|0|1.43568899|0.0|-0.0071363569999999|0.0|2|10.9544604|0|0.0032452509999999|-0.052628162|-0.461493931|2|0.769376831|0.721188086|0.001376853|-0.023779626|0.76362781|0.740986227|0|-0.052869016|-0.079844675|-61.17023228|9.875456386|91.58201681|-0.027065991|7.56573889|0.653207369|77.82445248|-20.73567196|50.37922222|0.474165158|2852.085573|674.5333498|-1223.4046460000002|0.346792631|7.967418828|15.15194163|0.90173781|265.6831633|31.74439379|0.0217385279999999|1872.919233|822.8625688|16.654220199999997|1.0|1.0|1.0|1.0|1.0|3.63|3.99|24.0|-9.72|2.0|0.0|0.0|1.0|-5.93|0.0|-5.65|0.00052|4.78|0.0|6.89|-1413.897695|-1413.857182|752.08|1298.37|0.7247|299.04|0.68787|0.7045100000000001|-1413.559128|0.0377|-0.15573|0.04051306|7.1743|12.0|7.9208|7.9208
3e_a32|0.0|1|1|0.0|0|7.773594467000001|0|0|0.609420788|0.0|-0.006553709|5.733341277|0|10.31100276|3|0.002004382|-0.1046390059999999|-0.551661318|0|0.8315372|0.8046468659999999|-0.061561535|-0.12378337|0.85921771|0.77923808|1|-0.073411249|-0.100056595|-53.92151824|6.69516884|71.04473954|-0.030786645|3.608094688|0.7752553659999999|60.86894767|-16.59123638|46.25723848|0.4513338939999999|2212.661182|467.865447|-647.0582188|0.224744634|5.863649531|10.68709999|0.822602107|121.1171726|21.40099522|0.012891628|834.6388134|421.3548777|6.94742943|1.0|1.0|1.0|1.0|1.0|3.33|3.04|19.0|-6.92|1.0|0.0|0.0|1.0|-6.52|0.0|-5.18|0.000103|4.47|0.0|3.52|-1672.748189|-1672.722302|578.77|956.67|0.2914|348.38|0.7025399999999999|0.7025399999999999|-1672.576776|0.2914|-0.14754|0.02588637|5.6928|8.0|8.0862|8.0862
11c_a5|0.0|1|0|0.0|0|6.605297921|0|0|1.427567332|0.0|-0.004590583|4.59511985|2|10.94877953|1|0.005383056|-0.138950411|-0.269653478|2|0.679183645|0.8020105409999999|0.030085871|-0.044126759|0.86113162|0.658307423|0|-0.078909483|-0.0873419269999999|-53.12487972|10.85837291|118.7750305|-0.0322785379999999|6.604499968|0.707039635|66.02857181|-19.63310772|58.854300300000006|0.448016491|2497.685314|489.4652669|-903.1229552|0.292960365|8.88462927|16.09582374|0.811648325|178.1902995|27.76804404|0.021214793|1277.330026|523.8031619|12.90369209|1.0|1.0|1.0|1.0|1.0|2.96|2.14|23.0|-8.47|1.0|0.0|0.0|1.0|-4.13|0.0|-4.1|0.0273|2.78|0.0|4.53|-1218.492067|-1218.454079|636.14|1071.71|0.5327|275.3|0.60118|0.6267699999999999|-1218.278135|0.2186|-0.1713299999999999|0.03798847|3.3827|25.0|7.6021|7.6021
11f_a5|0.0|1|0|0.0|0|6.605297921|1|1|1.370797007|0.0|-0.0037371509999999|4.59511985|3|10.94877949|1|0.008309782|-0.1323098|-0.230681941|2|0.785419245|0.756843253|-0.008110526|-0.016518403|0.800575032|0.750555185|0|-0.068361657|-0.074612137|-51.92819555|15.41338844|106.23633909999998|-0.022252743|10.72733576|0.5109475960000001|73.05195434|-15.48735657|62.99140465|0.463183664|2853.401015|589.7388387999999|-882.7793242999999|0.489052404|9.683662007|18.03905985|0.8628345190000001|340.3683339|30.31104695|0.030351311|1727.7296760000002|753.9168511|21.12375879|0.0|1.0|1.0|1.0|1.0|3.35|2.87|23.0|-8.67|1.0|0.0|0.0|1.0|-3.95|1.0|-4.26|0.0477|2.7|0.0|2.25|-1391.7602960000002|-1391.722248|729.96|1239.35|0.5834|278.47|0.6593600000000001|0.64937|-1391.444853|0.1834|-0.1691|0.03804804|2.9697|12.0|7.9208|7.9208
1o_a5|0.0|1|0|0.0|0|6.605297921|0|0|1.427566509|0.0|-0.002633927|4.59511985|2|10.94518594|1|0.0051989459999999|-0.05876042|-0.231165601|2|0.670787375|0.78144982|-0.003561205|-0.016408975|0.85693939|0.650008224|0|-0.079346457|-0.072886362|-39.1638643|7.122612351|62.16682117|-0.028770932|3.827177229|0.699913551|50.11479279|-15.45942012|49.75766514|0.470590799|2238.291862|475.1609233|-587.4579645|0.300086449|7.522366517000001|14.20898333|0.8888980340000001|161.2447749|22.08761368|0.020380352|839.3293197999999|393.5487205|10.95092849|1.0|1.0|1.0|1.0|1.0|2.81|2.2|23.0|-8.11|0.0|0.0|0.0|1.0|-4.08|0.0|-4.08|0.0269|2.78|0.0|2.66|-1043.577386|-1043.536121|561.04|938.37|0.3966|275.45|0.4988899999999999|0.5492100000000001|-1043.422345|0.0071|-0.1693599999999999|0.04126499|5.4919|35.0|7.4559|7.4559
13f_a6|0.0|1|0|0.0|0|6.842683282|0|0|1.429020649|0.0|-0.006930367|4.727387819|2|10.95053349|1|-0.001446486|0.079490516|-0.466314952|2|0.841211811|0.77199166|-0.028317736|-0.088948538|0.834167942|0.790249345|1|-0.073352505|-0.092939631|-62.41821579999999|12.46087045|91.85971442|-0.032802223|8.368715213|0.720711855|75.61173794|-22.02995852|61.72438096|0.401838426|2869.925064|579.7398537|-1123.527884|0.279288145|9.050440345|15.13042752|0.6717890999999999|187.5697972|30.56694343|0.0196449239999999|1558.914115|676.2770877|13.19352214|1.0|1.0|1.0|1.0|2.0|3.56|2.21|27.0|-10.18|1.0|0.0|0.0|0.0|-5.11|0.0|-4.78|0.00323|3.27|0.0|3.36|-1347.301285|-1347.266914|711.29|1202.78|901.0|256.1|0.49643|0.70541|-1347.018087|0.0048|-0.12805|0.03437105|13.9612|42.0|7.3768|7.3768
17b_a50|0.0|0|1|0.0|2|7.934155233999999|1|1|1.348984601|4.35392516|-0.002181823|5.82008293|1|10.94500663|2|0.012686493|0.05636897|-0.237489143|1|0.7715057479999999|0.7621727979999999|-0.1585336269999999|-0.257646121|0.799772151|0.748900413|1|-0.047785496|-0.07555585|-52.58062823|8.976922737999999|47.42733742|-0.02681014|6.247196459|0.803386523|59.65808461|-18.65764227|42.23167946|0.4835366239999999|2765.537065|648.4900322000001|-1156.773821|0.1966134769999999|8.324966952|16.11918162|0.936245718|136.82673369999998|23.22374317|0.010169967|1439.872076|862.3868512|7.077456382|1.0|1.0|1.0|1.0|0.0|4.17|3.57|20.0|-7.54|3.0|0.0|0.0|1.0|-4.75|1.0|-4.91|0.00763|3.96|0.0|3.77|-1337.1910779999998|-1337.164673|752.09|1300.3|0.1817|292.09|0.6269899999999999|0.66195|-1336.833957|0.1758|-0.16699|0.02640483|8.4096|122.0|6.9136|6.9136
18b_a25|0.0|0|0|0.0|1|6.842683282|0|0|1.194228955|1.824998189|-0.003259453|4.727387819|2|10.31286058|1|0.00598031|-0.032776381|-0.303383008|2|0.721100414|0.7723870909999999|-0.026045966|0.001715854|0.8333962429999999|0.6915652390000001|1|-0.063132226|-0.078644297|-55.18621997|8.972372556|44.73187305|-0.0305838929999999|6.296086869|0.7847794690000001|64.81723515|-21.46130777|53.27347337|0.493622561|3051.645565|656.9874135|-1158.910619|0.215220531|8.654596906|17.09119768|0.974811521|151.02439719999998|27.34692815|0.013724883|1476.7341199999998|809.2903831|9.631015182|1.0|1.0|1.0|1.0|1.0|3.58|3.56|27.0|-9.84|2.0|1.0|0.0|1.0|-6.54|0.0|-5.71|0.000132|4.48|0.0|4.32|-1767.52411|-1767.494087|728.12|1284.89|0.2658|223.65|0.36733|0.54166|-1767.2232149999998|0.0468|-0.15079|0.03002332|2752.0|51.0|7.2924|7.2924
5a_a49|0.0|0|0|0.0|1|7.853604813|2|2|1.343848751|2.111324504|-0.009147269|5.777652323|2|10.92976459|1|0.008623164|-0.1205081119999999|-0.51958118|2|0.66494289|0.7979412790000001|0.001251171|0.127914587|0.855876084|0.632463498|1|-0.072109357|-0.0787216|-46.04810561|16.71687776|116.9370825|-0.027311576|9.77851757|0.6069287529999999|61.89135559|-15.97587337|58.89715956|0.490453006|2797.737637|468.0117167|-782.8177953|0.393071247|6.0732145310000005|11.91885068|0.962527525|229.9265537|26.32248561|0.0270848489999999|1289.801795|592.5885712|15.84324998|0.0|1.0|1.0|1.0|0.0|3.37|2.93|21.0|-6.92|1.0|0.0|0.0|1.0|-3.84|1.0|-4.29|0.0578|2.65|0.0|4.14|-1311.995327|-1311.960542|625.06|1082.25|795.0|236.42|0.31953|0.66225|-1311.743648|0.0529|-0.16176|0.03478454|7.0102|43.0|7.3665|7.3665
8k_a46|-3.737070812|0|0|0.1337610719999999|1|7.727094485|1|1|0.300205953|2.105349622|-0.006208399|5.533389489|2|10.31928125|1|0.002202734|-0.1017929319999999|-0.510222233|2|0.73768327|0.786206898|0.095179795|-0.051289238|0.8341090329999999|0.687020939|0|-0.08638304|-0.0863473759999999|-61.95565276|6.774333772|187.86239430000003|-0.033099828|4.860695117|0.8265691140000001|70.036452|-23.74966689|68.75557551|0.4938768979999999|3351.548891|529.6539372999999|-1424.980013|0.173430886|8.070811215|15.94634031|0.975803904|124.4394929|28.73282642|0.0112621819999999|1723.969585|865.6610153999999|8.080799245|1.0|1.0|1.0|1.0|2.0|3.94|2.82|23.0|-8.66|1.0|0.0|0.0|1.0|-5.74|0.0|-5.13|0.000866|3.45|0.0|7.63|-1845.304274|-1845.257085|742.04|1302.56|0.1354|246.1|0.41618|0.5577300000000001|-1844.970617|0.1166|-0.16967|0.04718819|3.8107|147.0|6.8327|6.8327
16_a4|0.0|0|0|0.0|1|7.535296702|1|1|1.398650725|1.843196334|-0.00228637|5.4161004020000005|1|10.94592242|1|0.006466406|0.020218035|-0.214481956|1|0.490768328|0.774455255|-0.0894138519999999|0.0293772029999999|0.8366279120000001|0.482473457|0|-0.073335635|-0.080093659|-39.44800181|6.761192037000001|103.5057102|-0.033372358|3.330045338|0.832461695|45.11883447|-16.43666742|42.88070889|0.455802506|2101.6948030000003|389.0176968|-591.7200271|0.167538305|5.548106463|10.19502391|0.837568182|82.51653675|19.74465314|0.0115138339999999|710.807513|322.8922084|5.67083266|1.0|0.0|1.0|0.0|0.0|3.26|3.08|17.0|-6.36|1.0|0.0|0.0|1.0|-3.92|1.0|-4.43|0.0371|3.59|0.0|4.05|-1057.494456|-1057.478071|515.68|856.55|0.2213|274.85|0.51149|0.54061|-1057.3808390000002|0.1006|-0.17375|0.01638524|1.9873|343.0|6.4647|6.4647
8_a27|0.0|1|0|0.0|1|6.605297921|0|0|1.406757715|1.7626247169999998|-0.008444078|4.59511985|2|10.93783465|1|0.004801929|-0.24946295|-0.535352745|2|0.6812785379999999|0.8000360390000001|0.141900468|0.11158995|0.8688656459999999|0.64927069|1|-0.078709803|-0.092265073|-43.96130162|10.41179748|106.5457267|-0.035880862|4.960882344|0.751701834|53.20197882|-17.09606174|47.91445451|0.479730655|2132.9321670000004|369.9216992|-615.4582227000001|0.248298166|5.016799703|9.642697094|0.92208134|118.305988|22.74314225|0.019394143|818.753121|326.3351007|9.240677197|0.0|0.0|0.0|0.0|1.0|2.79|2.28|21.0|-6.28|0.0|0.0|0.0|1.0|-3.23|1.0|-3.52|178.0|2.0|0.0|3.96|-1004.515654|-1004.489001|507.76|848.58|0.2336|300.38|0.64893|0.64893|-1004.385302|0.2336|-0.16958|0.02665292|4.2899|6.0|8.2218|8.2218
1m_a5|0.0|1|0|0.0|0|6.605297921|0|0|1.3047206409999998|0.0|-0.002410445|4.59511985|2|10.94856032|1|0.00520748|-0.118494698|-0.2274929269999999|2|0.691858366|0.7824502320000001|0.077347244|-0.022280685|0.851987765|0.63664685|0|-0.070959368|-0.071478865|-37.65438054|4.7571353730000006|61.95289543|-0.028977918|2.506013299|0.73847373|46.74648368|-15.26528941|42.13785007|0.482646195|2183.167528|464.8375158|-564.8157081|0.26152627|6.911100301|13.35855701|0.932913201|137.7695311|20.67140479|0.0172594319999999|764.8419772000001|383.4128238|9.092103139|1.0|0.0|1.0|1.0|1.0|2.69|2.11|23.0|-8.63|1.0|0.0|0.0|1.0|-4.52|1.0|-4.74|0.00996|3.69|0.0|3.48|-1410.912452|-1410.88022|553.42|926.13|0.5497|265.61|0.4527899999999999|0.45426|-1410.783167|0.2373|-0.1778|0.03223201|2.4582|43.0|7.3665|7.3665
IN1233_a59|0.0|1|0|0.0|0|6.842683282|0|0|1.400923654|0.0|-0.008841844|4.727387819|2|10.93301779|1|-0.004071701|0.268927191|-0.597167441|2|0.809917509|0.74801464|-0.107446431|-0.090732503|0.80310139|0.778639593|1|-0.092761756|-0.095213818|-63.36348363|7.208329477|158.8351574|-0.035929742|4.79704394|0.810795898|72.32484741|-23.91074854|68.94000009|0.483639625|2809.840422|506.6510632|-1267.269673|0.1892041019999999|8.011984402000001|15.51626497|0.936631949|125.91272279999998|29.49046561|0.0134658889999999|1562.994677|712.1606951|8.961363774|1.0|1.0|1.0|1.0|2.0|3.48|2.76|27.0|-10.0|2.0|0.0|0.0|0.0|-5.59|0.0|-5.16|0.00107|3.85|0.0|5.35|-1352.351584|-1352.326849|703.47|1204.16|0.2623|237.54|0.51285|0.6953699999999999|-1352.073755|0.2011|-0.14684|0.02473496|7.6059|34.0|7.4685|7.4685
