molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|n6HRing|JGI4|SaaaC|MATS8i|n5aHRing|AATSC1pe|AATSC7i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
3a_a49|0.0|0|0|0.0|0.0|1|1|1.343850114|2.09865947|-0.05210989|-0.006374689|2|0.0355787039999999|1.819785|-0.060613765|1|0.000521532|-0.074886415|2|0.775818577|0.8145214209999999|0.012813604|0.008391259|0.7476073409999999|1|0.72890527|-0.094437035|0.016205613|-55.30832478|-51.82200998|9.491036042|107.4001347|0.27109473|-0.030698626|-30.35026007|59.40691577|-1.504232653|64.2037853|-17.97906469|64.79936082|2599.121578|1793.526571|-10.52968207|0.310225187|6.566343333|12.49907878|0.903506738|5792.106924000001|26.06512204|0.021141449|578.2841135|12.38177532|0.0|0.0|1.0|1.0|3.25|21.0|-7.19|98.72|1.04|0.0|112.14|1.0|5.0|-3.06|29.0|5.0|-7.67|384.43|0.0|1.0|-3.3|0.3379999999999999|0.000503|1.38|0.0|0.0|2.51e-05|-0.05732|5.1647|3.16|3874.0|-1254.012043|-1253.973708|635.89|1082.21|449.68|0.53794|0.0793|3801.0|-0.2171|0.03833529|-1253.8126619999998|7.1938|7.1938
7h_a8|0.0|1|0|2.99743835|0.0|0|0|1.391840221|1.2793830309999998|-0.118981425|-0.00534208|0|0.04737037|0.0|-0.0873792009999999|1|0.00084936|-0.043606497|0|0.515235986|0.7051689170000001|0.095758228|0.041366689|0.507325475|0|0.771011027|-0.093181899|0.011647275|-53.71230941|-53.88211443|6.71377223|70.28953528|0.228988973|-0.041038456|-31.05895923|47.81104825|-1.6825766830000002|58.94376531|-23.65556243|60.42608164|2534.324886|1919.19991|-13.63564064|0.107169655|7.589672923999999|13.42380338|0.768693264|5657.402114|26.49502512|0.00878112|446.5544107|5.061650885|1.0|1.0|0.0|0.0|3.12|23.0|-8.46|61.58|4.27|0.0|101.89|1.0|3.0|-5.68|28.0|4.0|-5.27|373.35|0.0|1.0|-5.5|0.00078|3.16e-06|4.66|0.0|1.0|1.31e-06|-0.06799|3.9282|6.81|3.9282|-1285.182226|-1285.151298|593.53|999.62|500.94|0.6963199999999999|0.3885|7.0847|-0.22875|0.03092828|-1285.0707960000002|4.9788|4.9788
6_a4|0.0|0|0|0.0|0.0|1|1|1.271761557|2.170234316|-0.19701009|-0.001221193|2|0.035283951|2.186806868|0.0032928379999999|1|0.01098094|0.0671397079999999|2|0.664591856|0.76089528|-0.169533683|-0.340860215|0.664247086|1|0.945545838|-0.052396457|0.0077624059999999|-29.18838891|-37.33240845|4.324187697|14.1731579|0.054454162|-0.024618083|-20.7966895|45.93422613|-1.206286076|42.27020924|-13.71394596|33.5125766|2342.371538|1968.0178670000005|-7.639600225|0.1855291969999999|5.758624844|9.981741408|0.733355042|5256.215815|16.83786074|0.008863911|578.2065561000001|4.937800786|0.0|1.0|1.0|1.0|3.38|21.0|-7.99|43.6|3.09|0.0|109.7|1.0|3.0|-4.91|27.0|3.0|-5.42|354.45|0.0|1.0|-5.11|0.0043799999999999|7.74e-06|4.28|0.0|0.0|3.67e-06|-0.04867|4.8714|4.11|4.0354|-1108.585859|-1108.563418|613.83|1057.7|453.87|0.60542|0.0772|2.8026|-0.2182599999999999|0.02244097|-1108.392115|5.8861|5.8861
18c_a30|0.0|0|0|0.0|0.0|2|2|0.604986846|0.0|0.12157783|-0.0109670669999999|2|0.042560386|0.0|0.0119521719999999|1|-0.002215642|0.0211588229999999|1|0.841060094|0.8303425640000001|0.034468997|-0.058608635|0.802578397|0|0.717052026|-0.105618255|0.019360263|-71.31647561|-75.33411705|13.07260474|384.391404|0.282947974|-0.042101245|-50.86775696|103.215593|-2.2313660090000003|87.76550537|-28.4279687|84.38908035|3002.59061|3094.729399|-19.19537998|0.214007997|7.646050338999999|13.8741593|0.81455244|6685.737642|36.16826708|0.018410634|713.7769663|12.43138832|1.0|0.0|1.0|0.0|4.85|17.0|-6.19|124.74|2.06|0.0|135.37|1.0|6.0|-5.01|32.0|5.0|-7.05|441.51|0.0|0.0|-4.3|0.00427|5e-05|2.74|0.0|0.0|0.000288|-0.05575|3.4848|4.54|3.4848|-1744.500825|-1744.455795|711.56|1209.11|543.46|0.69123|0.3879|6.6462|-198.0|0.04503016|-1744.28923|7.9208|7.9208
16h_a32|0.0|1|1|3.340888605|0.0|0|0|0.609420754|0.0|0.217139852|-0.015656019|0|0.039958333|2.075726759|0.061727488|3|-0.002310082|-0.1234671109999999|0|0.804503712|0.832040698|-0.003188883|-0.03617945|0.7619492790000001|1|0.7991915079999999|-0.081151869|0.02096013|-51.56009529|-77.17316899|13.31708433|70.02855767|0.200808492|-0.038765425|-49.03221545|35.90298920000001|-1.821974989|90.15529448|-24.62973479|64.87717961|2709.44587|3282.554439|-15.6485794|0.2640948939999999|6.710057805|12.42028916|0.850995852|6151.056721|33.46862873|0.020432929|573.3529948|12.98212548|1.0|1.0|1.0|1.0|3.61|19.0|-7.0|149.27|1.12|0.0|111.95|1.0|7.0|-6.48|28.0|5.0|-6.22|413.52|1.0|1.0|-4.75|0.000136|1.7800000000000002e-05|3.66|0.0|0.0|4.09e-05|-0.05028|3.6182|4.54|3.6182|-1955.99895|-1955.970762|679.82|1130.4|556.05|0.70219|0.2914|3516.0|-0.2|0.02818755|-1955.832545|8.0655|8.0655
10_a32|0.0|1|1|3.294952523|0.0|0|0|0.6094207629999999|0.0|0.153272514|-0.016404762|0|0.03995614|2.067772926|-0.028431775|3|-0.00369116|-0.03673326|0|0.809370315|0.8607827790000001|0.012125768|-0.079818594|0.764217655|1|0.7622839570000001|-0.088310158|0.02575778|-54.55170955|-75.59866726|15.91131724|57.97512956|0.237716043|-0.038939628|-46.69945835|52.24660367|-1.7133436169999998|91.10767604|-24.0541214|70.46302679|2649.882742|2980.525719|-14.85891856|0.305365257|7.079344111|12.86809583|0.81769605|5842.926058|34.62844557|0.025106509|513.9156315|15.50900878|1.0|1.0|1.0|1.0|3.56|19.0|-6.99|149.27|0.88|0.0|107.14|1.0|7.0|-6.04|27.0|5.0|-6.44|399.49|1.0|1.0|-4.41|0.000366|3.89e-05|3.23|0.0|0.0|4.13e-05|-0.05434|3.6441|4.12|3.6441|-1916.668776|-1916.631761|654.7|1086.09|533.89|0.70228|0.2983|2.4919|-0.2052199999999999|0.03701539|-1916.519894|8.1427|8.1427
9h_a40|0.0|0|0|0.0|0.0|0|0|0.604992856|1.7679629630000002|0.014753178|-0.009041931|0|0.039444444|0.814591837|0.133376308|2|0.003099029|0.270048551|0|0.778613709|0.740778143|-0.160855189|-0.299768519|0.7528137909999999|1|0.864310149|-0.09201708|0.012390387|-46.04148264|-47.93581245|6.199629554|132.6583116|0.135689851|-0.041058441|-23.98506758|0.0|-1.437045429|53.60044379|-20.54391962|52.2411122|2073.354193|418.2915223|-10.27931468|0.136115065|6.922257828999999|13.366649|0.930966649|4322.734135|23.78085181|0.011321157|336.23227030000004|5.664631335|1.0|1.0|0.0|1.0|3.3|20.0|-6.51|67.66|3.22|0.0|93.19|1.0|3.0|-5.65|23.0|3.0|-5.06|321.4|0.0|1.0|-5.12|0.000716|7.6e-06|4.51|0.0|0.0|9.93e-05|-0.05991|4.2372|3.9|3.3675|-1293.174246|-1293.151333|526.38|868.84|410.18|0.64952|0.2721|2.1413|-0.20038|0.02291279|-1293.083512|5.4001|5.4001
12_a15|0.0|0|0|0.0|0.0|0|0|1.435689014|0.0|-0.071096525|-0.006620824|2|0.034285714|0.0|-0.106061273|0|0.0034254209999999|-0.054575504|2|0.8310685940000001|0.723852961|0.049877871|-0.019064393|0.7933685340000001|0|0.89637291|-0.061084417|0.015018226|-39.00359933|-60.15445365|9.58943236|72.18361893|0.10362709|-0.031995594|-38.40979933|4.192089814|-1.695766456|70.6606311|-20.42981445|48.59303169|2613.57759|2661.728915|-13.04483751|0.253510603|5.448223888999999|10.40571107|0.909927213|5897.820841|27.36785616|0.016453962|673.7288405|10.50617745|1.0|0.0|1.0|1.0|3.56|24.0|-9.82|56.27|2.87|0.0|119.95|1.0|6.0|-6.22|30.0|4.0|-4.97|397.47|1.0|1.0|-5.83|0.0002379999999999|1.47e-06|5.29|0.0|0.0|5.99e-08|-0.03196|4.4819|5.16|3.8538|-1281.087109|-1281.060163|688.91|1177.81|585.26|0.50595|0.0093|4.3338|-0.19054|0.02694613|-1280.871722|8.3979|8.3979
LY580276_a4|0.0|0|0|0.0|0.0|1|1|1.344599701|2.067497166|-0.156842923|-0.001543874|1|0.044357639|0.0|-0.172607392|1|0.009622161|0.064209689|1|0.5162208110000001|0.7921620090000001|0.035666446|0.019144144|0.518109998|0|0.8685269959999999|-0.057317455|0.008729943|-27.6229776|-34.22831819|4.207217677|11.22286434|0.131473004|-0.028035586|-16.49563923|82.46094409|-1.065352257|38.23432817|-13.51117823|31.83019528|1948.220005|1511.5340210000002|-6.511436537000001|0.152153004|5.456603642999999|9.693623538|0.7764939829999999|4098.640927|15.93586849|0.008312438|345.4102548|4.0060099860000005|1.0|0.0|1.0|1.0|3.01|17.0|-6.56|30.71|3.13|0.0|84.74|1.0|2.0|-3.67|22.0|3.0|-5.71|293.34|0.0|1.0|-4.21|0.0624|6.18e-05|3.35|0.0|0.0|8.08e-05|-0.0225|5.2983|3.64|4.4918|-959.4958788|-959.4723321|519.23|865.23|402.99|0.36903|0.1842|2.5355|-0.2099599999999999|0.023546627|-959.404416|6757.0|6757.0
8g_a12|0.0|1|1|2.897921027|0.0|1|1|1.28383574|0.0|0.10205033|-0.0084227909999999|2|0.038347953|1.714060666|-0.094550033|1|0.005405355|-0.068810076|1|0.804158158|0.7475224290000001|-0.04981165|-0.070405398|0.7714487940000001|1|0.8576253690000001|-0.076856227|0.008910823|-42.39297373|-57.6443411|4.915102972|84.95000993|0.142374631|-0.042752517|-31.79592789|0.0|-1.881110729|61.99654413|-23.58177591|47.30807670000001|2506.427441|1356.883205|-13.00742505|0.09833304|6.882798206|12.83559677|0.864880588|5327.736626|26.15353224|0.007890315|480.0590283|4.352203029|0.0|1.0|1.0|1.0|4.07|21.0|-8.0|78.85|2.89|0.0|109.93|1.0|3.0|-4.38|27.0|5.0|-6.28|353.38|0.0|0.0|-4.34|0.0146|4.61e-05|3.06|0.0|0.0|3.53e-06|-0.06432|4.2057|3.68|3731.0|-1154.321531|-1154.281986|590.93|989.66|418.41|462.0|0.1601|2.9986|-0.21633|0.03954539|-1154.173831|5.43|5.43
10_a47|0.0|0|0|0.0|0.0|0|0|1.381868067|0.0|-0.003570214|-0.008013899|2|0.042276423|1.329777427|0.0814897|0|-0.0065562469999999|-0.349569106|2|0.7027461220000001|0.754096463|-0.138304661|0.011239977|0.6913602740000001|1|0.841070966|-0.076311525|0.00951788|-40.80144983|-50.08559665|5.088920549|103.41137940000002|0.158929034|-0.035388634|-26.77924406|0.0|-1.592488524|57.59863288|-18.9212254|45.89037038|2355.515804|1567.859561|-10.11660331|0.198117368|6.277122171|10.66897998|0.699661037|5482.319019|23.5960035|0.014051737|498.0016816|7.51303623|1.0|0.0|1.0|1.0|3.02|22.0|-8.85|58.04|3.21|0.0|106.43|1.0|3.0|-5.75|27.0|4.0|-5.08|359.4|1.0|1.0|-5.5|0.000638|3.18e-06|4.8|0.0|0.0|5.110000000000001e-07|-0.0486399999999999|5.7693|4.37|3.7236|-1188.405988|-1188.3744|579.86|997.16|426.55|0.53909|0.2175|1.9281|-0.20309|0.03158831|-1188.244739|7.9|7.9
14g_a23|0.0|0|1|0.0|-4.794439428|0|0|1.197957711|3.0793867980000003|0.180361525|-0.014609495|2|0.0422736629999999|0.653317181|-0.031968899|2|-0.0004039459999999|0.179219801|2|0.598213287|0.796412133|0.010202051|-0.044895912|0.575188253|1|0.907334473|-0.072819606|0.018341721|-51.82254036|-68.52397802|13.05300369|95.64648102|0.092665527|-0.041536002|-48.76552945|1.5679977319999998|-2.118336119|83.15907597|-29.55936307|64.87554405|3400.464046|2531.8503170000004|-21.03611074|0.219684185|8.788027188|16.32997765|0.8582074559999999|8005.353973|37.88128151|0.020564836|676.4530574|14.63509796|0.0|1.0|0.0|1.0|3.61|26.0|-7.95|114.25|3.04|1.0|126.97|1.0|7.0|-6.89|35.0|8.0|-5.94|495.48|1.0|0.0|-6.0|6.38e-05|1e-06|4.76|0.0|0.0|5.57e-06|-0.08011|3.7042|5.17|3.7042|-2042.1835260000005|-2042.161409|730.13|1233.48|583.38|0.56658|0.3478|7.2913|-0.23201|0.0221162|-2042.000034|8.0|8.0
12s_a30|0.0|0|0|0.0|0.0|2|2|0.604984545|0.0|-0.00019297|-0.007621736|2|0.04625323|0.0|-0.035768573|1|-0.001131023|-0.1597740919999999|1|0.609043558|0.83236194|0.006789196|-0.080971844|0.591758164|0|0.706713791|-0.090733404|0.019324097|-58.75255278|-67.11451776|12.51292194|89.91581294|0.2932862089999999|-0.040189672|-43.45862792|0.0|-1.969293912|78.38074776|-26.02399668|71.26547471|2977.11642|2368.4646620000003|-16.8513047|0.209518167|8.066744794|15.14544373|0.877516163|6639.7334200000005|32.92168852|0.017398791|616.2856203|11.26623|1.0|1.0|1.0|0.0|4.63|17.0|-7.16|81.65|3.58|0.0|127.19|1.0|5.0|-5.49|31.0|6.0|-6.06|434.46|0.0|0.0|-5.17|0.00141|6.71e-06|4.07|0.0|0.0|3e-05|-0.0551|5.0438|4.32|3.5348|-1774.236634|-1774.202623|677.35|1140.1|526.07|0.43338|0.1576|3.0335|-0.20495|0.03401064|-1774.072418|8129.0|8129.0
24_a47|0.0|0|1|0.0|0.0|0|0|1.304328602|1.225600378|0.0453435129999999|-0.010774404|2|0.039520202|1.081401467|-0.063708635|1|-0.004514441|0.056234624|2|0.662080166|0.812650394|-0.005097239|0.113432542|0.627160379|1|0.7839491009999999|-0.075894947|0.021522987|-42.71324947|-51.21152885|12.11301576|41.72753688|0.216050899|-0.032498249|-28.82156035|47.170683|-1.364926459|69.27912772|-18.28983173|54.82626523|2642.775318|1239.381181|-10.29341441|0.388396422|7.024694045|13.48797266|0.920079732|6022.202634|29.90471672|0.032103375|457.1122177|18.06759887|0.0|1.0|0.0|1.0|3.14|21.0|-7.63|84.73|2.86|0.0|104.73|1.0|5.0|-4.61|28.0|5.0|-6.48|396.81|0.0|1.0|-4.52|0.00975|3.05e-05|3.16|0.0|0.0|9.22e-06|-0.06517|3.9675|4.46|3.9675|-1696.105723|-1696.071577|578.94|1002.04|450.98|0.6835|0.2618|2.6517|-0.2285|0.03414611|-1695.98597|8.5|8.5
5f_a40|0.0|0|0|0.0|0.0|0|1|0.60491326|1.656591081|-0.004886759|-0.008387329|0|0.042936508|0.769837491|0.166865076|2|0.000706205|-0.155235986|0|0.7039183109999999|0.811339477|-0.465573352|0.095322868|0.680674762|1|0.7414714309999999|-0.113521559|0.020236763|-52.44868801|-50.68028366|9.349692674|222.1847349|0.258528569|-0.041135239|-23.41506245|63.48466425|-1.316327637|57.61052946|-19.00510637|61.79838068|1932.388838|599.1117195|-8.780648419|0.185606315|5.780627322000001|11.20493646|0.938359946|3963.475837|23.33651|0.015000038|269.0442248|6.930245797|1.0|0.0|1.0|1.0|3.08|14.0|-3.69|101.52|1.29|2.0|78.56|3.0|3.0|-3.97|20.0|3.0|-6.47|284.34|0.0|1.0|-3.31|0.0307|0.000491|2.2|0.0|0.0|0.0587|-0.06227|3.8036|3.5|3.0611|-1232.983157|-1232.959261|487.57|793.54|361.03|0.56507|0.0415|5.5961|-0.19284|0.02389588|-1232.898044|6.9508|6.9508
47s_a18|0.0|0|0|0.0|0.0|1|1|1.251176205|0.0|0.026229332|-0.0054038509999999|0|0.035632184|0.0|0.0134295589999999|0|0.003686393|-0.040169986|0|0.724028067|0.712629555|0.0109557919999999|-0.0540701129999999|0.716761234|0|0.84543779|-0.070258863|0.008446541|-53.18668656|-61.36410696|6.394119331000001|10.92659868|0.15456221|-0.030108416|-46.45326408|51.05656345|-2.107589125|69.29837549|-22.79238258|59.58080589|2992.734821|1529.863965|-17.25406952|0.179529145|9.811856136|18.65422248|0.901192009|6968.705069|27.77963709|0.010481057|1093.725912|7.934268528|1.0|0.0|1.0|1.0|4.41|18.0|-9.42|76.5|3.33|1.0|149.34|1.0|10.0|-5.95|36.0|3.0|-5.96|482.62|0.0|0.0|-5.45|0.000539|3.53e-06|4.62|0.0|0.0|1.84e-07|-0.0491399999999999|3218.0|8.41|3218.0|-1534.196027|-1534.174077|809.4|1435.42|736.36|0.6926800000000001|0.5203|2.3134|-0.18109|0.02195039|-1533.809351|6.2104|6.2104
19l_a38|0.0|1|0|3.280796643|0.0|2|2|1.297043246|0.0|-0.086107169|-0.007360265|2|0.04391253|0.0|-0.02967593|1|0.000347207|0.217841852|1|0.723755855|0.839953955|-0.032569307|-0.053823023|0.700181525|0|0.799611189|-0.079681862|0.0219046379999999|-51.6277901|-65.35669452|14.19254029|133.9992534|0.200388811|-0.037359603|-42.34617024|19.55998015|-2.017418574|79.04689476|-24.20618316|65.82033039|2921.048554|2934.313773|-15.68376675|0.262589769|6.568874137999999|11.52660233|0.754730276|6705.993411|32.82593886|0.021129331|696.3887025|13.69020024|1.0|1.0|1.0|1.0|4.94|17.0|-7.28|81.23|2.75|0.0|135.78|1.0|6.0|-4.94|32.0|4.0|-6.39|427.48|0.0|1.0|-4.72|0.0049|1.89e-05|3.55|0.0|0.0|2.25e-05|-0.0603299999999999|3.6709|4.08|3354.0|-1409.5865199999998|-1409.557954|660.04|1164.34|502.31|0.69413|0.0233|6.5627|-0.2001|0.02856649|-1409.37001|7.8633|7.8633
GW6604_a52|0.0|1|0|2.944144148|0.0|0|0|1.427583999|0.0|-0.277102285|-0.002149879|2|0.021346801|0.0|-0.118272803|1|0.0070554269999999|-0.131886693|2|0.709088617|0.693399445|0.074868979|-0.057466653|0.689009112|0|0.87346455|-0.071850787|0.009021088|-35.51891876|-35.62691523|4.459510077|157.2481263|0.12653545|-0.029217264|-17.61190876|0.2386028039999999|-1.081038779|44.37166117|-14.44334401|39.97842884|2044.612273|799.8313017999999|-7.13996301|0.26470494|6.2973559020000005|11.6571716|0.851121611|4168.525878|19.64292268|0.01768964|359.1060668|8.744745933999999|1.0|0.0|1.0|1.0|2.68|23.0|-8.03|54.46|1.91|0.0|90.49|1.0|3.0|-3.87|23.0|3.0|-5.95|298.34|0.0|1.0|-4.16|0.0402|6.929999999999999e-05|3.06|0.0|0.0|2.78e-06||||||||||||||||6.9706|6.9706
17a_a50|0.0|0|1|0.0|0.0|1|1|1.349854788|4.319202937|-0.186084687|-0.002225436|1|0.034142512|2.189373662|-0.0979202769999999|2|0.012893333|-0.178162528|1|0.762224122|0.784570118|-0.204032723|-0.215448852|0.732114362|1|0.92300665|-0.045404408|0.013784807|-29.57096251|-51.14229199|8.977762705|10.03717565|0.07699335|-0.0280449529999999|-33.3079288|84.34722313|-1.570517366|58.69900789|-18.26510428|38.54872522|2644.4486420000003|1799.721631|-11.89568886|0.2100891|8.087984548|15.76161018|0.948768582|5718.782531|23.12299308|0.011602876|719.3470265|7.556715901|1.0|1.0|1.0|1.0|3.95|20.0|-6.76|51.77|2.3|0.0|121.78|1.0|6.0|-3.99|30.0|4.0|-6.44|398.5|0.0|0.0|-4.44|0.0408|3.61e-05|3.23|0.0|0.0|6.97e-05|-0.03196|4.2478|3.08|4.0477|-1258.566007|-1258.540058|705.96|1204.79|616.93|0.6244|0.1754|6.2113|-0.1992|0.02594911|-1258.322582|7.0706|7.0706
12e_a40|0.0|0|0|0.0|0.0|0|0|0.604990524|1.6315143930000002|0.061944605|-0.015461694|0|0.04020202|0.665270062|0.130516751|2|-0.014780739|0.292184471|0|0.889386453|0.788800541|0.047011204|-0.279310345|0.8096582170000001|1|0.7798787840000001|-0.132226452|0.015096495|-71.78145688|-66.68049019|8.195398107|206.0119599|0.220121216|-0.048387621|-36.19867792|0.0|-1.596791495|78.14505956|-26.26807189|79.97685498|2391.0322170000004|694.2415706|-14.26008524|0.209181178|8.014314957|15.75963228|0.966435355|5478.52313|33.21629575|0.021118537|348.3847394|11.46456937|1.0|1.0|0.0|0.0|3.27|20.0|-6.04|98.89|2.93|0.0|95.8|1.0|2.0|-6.53|24.0|4.0|-5.26|378.23|0.0|1.0|-5.64|0.000113|2.27e-06|4.72|0.0|0.0|0.000346|-0.07296|4.3236|4.66|3.0253|-2248.276958|-2248.244231|552.91|918.38|445.12|0.6826|284.0|2.5946|-0.19912|0.03272669|-2248.206714|5.9318|5.9318
12ag_a36|0.0|1|0|3.408828027|0.0|2|2|1.297044434|0.0|-0.042092217|-0.008085448|2|0.043848238|0.0|0.0070889269999999|1|-0.000673716|0.135431487|1|0.724208473|0.835013502|0.124298337|-0.0861053359999999|0.698414933|0|0.7468300940000001|-0.082492792|0.020136392|-52.02834065|-68.21579593|12.70005599|85.84609192|0.253169906|-0.038937089|-43.02381535|0.0|-1.946854457|80.40643223|-24.55768654|64.72839664|2773.9654530000003|2305.164626|-15.48857353|0.2411026289999999|7.849377942|15.13240062|0.927847116|5906.879919|32.35969377|0.019328689|595.8790650000001|12.1906363|1.0|0.0|1.0|0.0|4.72|17.0|-6.86|69.2|2.4|0.0|123.71|1.0|5.0|-3.89|30.0|5.0|-6.76|399.42|0.0|0.0|-4.16|0.0515|6.96e-05|2.78|0.0|0.0|5.58e-05|-0.05486|3.8893|3.41|3.7117|-1332.185403|-1332.151245|658.68|1112.68|507.72|0.69204|0.0191|5.4459|-0.20713|0.03415856|-1332.003616|7.7696|7.7696
19a_a38|0.0|1|0|3.3685352889999995|0.0|2|2|1.297044508|0.0|-0.084389038|-0.007986407|2|0.043848238|0.0|-0.122385526|1|-0.000673716|0.116434494|1|0.724208473|0.819222745|0.031696119|-0.133130383|0.698414933|0|0.747152898|-0.08593151|0.022142322|-51.36166266|-64.73159672|13.23456869|137.2318698|0.252847102|-0.038988111|-38.69037594|0.0|-1.949405536|77.20795279999999|-23.30337482|64.59623135|2774.129458|2304.055966|-13.92853534|0.255203463|6.923156054|12.96056449|0.872060139|6115.030149|31.28824271|0.020873781|595.8790650000001|12.47635608|1.0|1.0|1.0|1.0|4.83|17.0|-6.86|81.23|2.4|0.0|125.69|1.0|5.0|-4.14|30.0|4.0|-6.77|401.44|0.0|1.0|-4.17|29.0|6.77e-05|2.78|0.0|0.0|5.610000000000001e-05|-0.05271|3.9212|3.41|3.6504|-1332.186327|-1332.1529369999998|628.65|1092.25|466.55|0.6329100000000001|0.0721|4.7986|-0.20379|0.03338983|-1332.002093|8.0106|8.0106
22_a4|0.0|0|0|0.0|0.0|1|1|1.399866564|1.987636054|-0.043165663|-0.006436201|1|0.044357639|0.0|-0.2078428719999999|1|0.004237768|0.00771584|1|0.774689758|0.7797803109999999|0.086940934|-0.037423832|0.755510052|0|0.8612031509999999|-0.09491995|0.010702353|-45.61565825|-43.23011833|5.1432274630000006|162.9809584|0.138796849|-0.036468635|-20.77508795|0.0|-1.349339509|48.65880447|-17.52572365|50.75888571|1950.173729|1477.437886|-8.422332951|0.155532959|5.495481464|9.742413394|0.772804341|4074.564287|20.75359108|0.011296354|338.71903330000004|5.428686137000001|1.0|0.0|1.0|0.0|3.3|17.0|-5.24|50.94|2.09|0.0|87.12|2.0|2.0|-3.77|22.0|3.0|-5.91|289.33|0.0|1.0|-3.98|0.0497|0.000104|3.03|0.0|0.0|0.0016699999999999|-0.03046|4.468999999999999|3.38|4.0537|-934.2706743999998|-934.240411|519.39|860.77|400.29|628.0|0.1293|3.5548|-198.0|0.030263407|-934.171365|7.3279|7.3279
16i_a32|0.0|1|1|3.352437091|0.0|0|0|0.6094207429999999|0.0|0.175604846|-0.0146198339999999|0|0.0439583329999999|2.078707411|-0.104899053|3|-0.001202032|-0.098841478|0|0.801401734|0.836966894|0.134577711|0.009897928|0.761506727|1|0.801494708|-0.0857355019999999|0.022335011|-56.03343427|-75.01027196|14.59730623|90.08098301|0.198505292|-0.036726892|-49.02383532|32.3175507|-1.836344582|88.80827938|-24.00328703|70.6307405|2770.767996|3450.514629|-15.6876273|0.281035887|6.848009314|12.57892808|0.836873682|6355.471589|33.38593207|0.021112022|636.0251562999999|13.79800742|1.0|1.0|1.0|1.0|3.75|19.0|-7.4|149.27|1.34|0.0|116.75|1.0|8.0|-7.03|29.0|5.0|-5.93|427.54|1.0|0.0|-5.09|3.96e-05|8.18e-06|4.19|0.0|0.0|1.7100000000000002e-05|-0.05044|3.6176|4.99|3.6176|-1995.307733|-1995.279632|692.96|1175.51|573.38|0.70222|0.2857|3353.0|-0.2002|0.02810109|-1995.11813|8.2596|8.2596
7d_a10|0.0|0|0|0.0|0.0|1|1|1.34384996|2.087763133|-0.117302383|-0.00179944|2|0.041369509|1.591760572|-0.071185424|1|0.008513576|-0.09209689|2|0.531023495|0.809056885|0.0658971929999999|-0.051603612|0.525816226|1|0.841052067|-0.059327943|0.010495008|-31.47566249|-37.61597161|5.567989142999999|12.32220006|0.158947933|-0.024733154|-19.95666068|89.87999909999999|-1.063525614|45.08492005|-13.12185056|37.04365163|2348.343588|1597.531619|-6.961625817000001|0.270414577|6.100927672|11.82615475|0.938419104|5174.981962|17.98535187|0.014078094|460.1866123|7.468948447000001|1.0|1.0|1.0|1.0|3.21|21.0|-7.83|43.6|3.04|0.0|100.04|1.0|2.0|-4.22|26.0|4.0|-5.83|344.38|0.0|1.0|-4.72|0.0206|1.9e-05|3.62|0.0|0.0|5.04e-06|-0.05634|5.8433|3.49|3.8856|-1129.198363|-1129.175857|574.87|970.29|417.68|0.32059|0.0941|3.0178|-0.21965|0.02250617|-1129.0552810000002|6.0325|6.0325
