molecula|SddssS|NaaNH|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|AATSC1are|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8d|SIC2|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|FNSA1|FNSA2|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Leadlikeness|Brenk|Veber filter|Heavy atom count|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50|pIC50
16f_a32|0.0|1|1|0.0|0|7.765993078999999|0|0|-0.014558301|5.733341277|-0.054907428|0|0.039958333|-0.003511776|10.31100265|-0.000291262|-0.001202032|0.0151704889999999|-0.120440534|-0.211019184|0|0.801401734|-0.000510986|0.899839182|-0.08168632|-0.111152081|0.522247991|0.024434011|-76.92280867|16.90955989|89.03402347|133.3750236|-0.035568666|11.7022626|0.69473708|-1.778433296|0.384656622|558.6750754999999|-1230.764939|3414.006186|-17.03501995|8.79158776|14.28728752|6235.040893|211.2572338|-851.7509977|-269.5356315|1771.554986|15.90558963|1.0|1.0|1.0|1.0|2.0|3.4|0.3|19.0|-7.77|6.42|3.0|0.0|1.0|29.0|427.54|1.0|4.05|4.79e-05|0.00457|4.11|0.0|0.0|1.7e-08|7.26e-06|3.6272|-1995.307736|-1995.278839|722.06|1191.55|0.2931|341.82|603.12|0.70204|-1995.054457|0.2931|-0.15003|3.6641|-0.2|-1995.117771|9.0|8041.0|8041.0
8a_a32|0.0|1|1|0.0|0|7.773594467000001|0|0|-0.010151321|5.733341277|-0.056633919|0|0.04008547|-0.003484915|10.31100269|-0.128684642|-0.001662219|-0.050766252|-0.0852122769999999|-0.1534110109999999|0|0.788133615|-0.2166242669999999|0.8966299409999999|-0.083474428|-0.109412858|0.221908108|0.018321589|-68.61558335|11.48993376|73.64907732|116.298071|-0.035678106|7.205629442999999|0.7490845290000001|-1.641192863|0.480024324|510.8273411|-1029.23375|3312.822051|-14.03170956|7.420041446|14.26997798|5659.295213|157.3554684|-645.4586397|-312.4144752|1373.988797|11.12113054|1.0|1.0|1.0|1.0|2.0|3.67|0.26|19.0|-7.65|6.49|2.0|0.0|1.0|27.0|397.52|1.0|4.07|6.03e-05|0.00406|4.17|0.0|0.0|2.23e-08|8.86e-06|3562.0|-1880.767206|-1880.732222|667.29|1110.23|0.4315|348.07|566.07|0.70316|-1880.536478|0.4315|-0.1445|4.8933|-0.2061599999999999|-1880.595748|45.0|7.3468|7.3468
15a_a22|0.0|0|0|0.0|1|6.842683282|0|0|-0.0050042229999999|4.727387819|-0.052476637|2|0.038167849|0.005288335|10.9464374|-0.015194063|0.005757758|0.036467904|-0.097476465|-0.165471815|2|0.6819423609999999|-0.027029438|0.794858486|-0.061755825|-0.081705465|0.410151945|0.02126757|-55.4621036|14.43653926|96.58317516|90.52525878|-0.031425179|9.799599501|0.702735071|-1.634109304|0.444668211|588.2800507999999|-1109.242072|2169.226845|-14.47998862|8.157552588|14.6895113|6322.278103000001|201.7850124|-752.9594081|-275.2352849|1578.4640869999998|14.66318798|1.0|1.0|1.0|1.0|1.0|2.86|0.08|27.0|-9.21|3.87|1.0|0.0|0.0|32.0|420.47|0.0|3.19|0.00945|0.00881|3.18|0.0|0.0|6.1e-10|2.56e-07|3.6496|-1368.35331|-1368.321775|696.57|1189.31|312.0|245.14|541.27|0.41078|-1368.0755869999998|0.0955|-0.15281|5.2588|-0.21285|-1368.1368730000002|143.0|6.8447|6.8447
22_a47|0.0|0|1|0.0|1|6.86171134|0|0|-0.010579222|4.727387819|-0.150248628|2|0.043695652|-0.006808306|10.95023117|0.002716049|-0.004332497|-0.077468004|-0.1049885469999999|-0.277479519|2|0.612295986|0.004104478|0.890264057|-0.080744803|-0.089280419|0.573087958|0.022154032|-52.67991531|13.07198749|12.19999546|177.81209280000002|-0.031744149|7.713126784|0.6096864479999999|-1.42848671|0.4614909829999999|412.2379505|-842.8786448999999|1494.441201|-11.05201291|6.9553262170000005|12.91589555|6107.923371|230.3045281|-497.3405809|-129.440987|1382.478891|18.60690504|0.0|1.0|1.0|1.0|2.0|3.16|0.1|21.0|-7.69|3.07|1.0|0.0|0.0|29.0|394.38|0.0|3.41|0.0142|0.0164|3.0|0.0|0.0|2.06e-08|8.11e-06|4017.0|-1375.05033|-1375.021925|605.12|1027.32|0.3367|258.55|466.95|0.50316|-1374.857521|0.0799|-0.16704|4.2485|-0.22828|-1374.914437|1.0|9.0|9.0
12b_a36 (EW-7197)|0.0|1|0|0.0|0|7.412764017000001|2|2|-0.008137593|5.351858133|-0.082283951|2|0.040899471|-0.002526241|10.96052467|-0.056994595|-0.000673716|0.059005046|-0.101303149|-0.217394466|1|0.724208473|-0.097861598|0.8741648479999999|-0.081357853|-0.10866747|0.458627252|0.021439664|-67.98756422|13.41367899|81.63796416|147.9542111|-0.039120289|8.392238798|0.746747352|-1.956014468|0.45988432|477.6935927|-1223.776156|2338.370858|-15.31305729|6.764872303|12.52485821|6096.459089|158.4469629|-765.6528642999999|-308.7538779|1638.808832|12.96977113|||||||||||||||||||||||||3.7725|-1332.180029|-1332.147999|659.48|1104.61|0.4491|322.25|486.64|0.6824899999999999|-1331.9479310000002|0.0197|-0.15571|5432.0|-0.20546|-1332.005651|7.0|8.1549|8.1549
3e_a32|0.0|1|1|0.0|0|7.773594467000001|0|0|-0.006553709|5.733341277|-0.058503168|0|0.044949495|0.000655875|10.31100276|-0.080731823|0.002004382|-0.1046390059999999|-0.076494363|-0.1395294259999999|0|0.8315372|-0.12378337|0.85921771|-0.073411249|-0.100056595|0.290874543|0.0124235339999999|-53.92151824|6.69516884|47.09895162|71.04473954|-0.030786645|3.608094688|0.7752553659999999|-1.200679139|0.4513338939999999|467.865447|-647.0582188|1732.3689949999998|-8.941186293|5.863649531|10.68709999|4827.877259000001|121.1171726|-348.70626539999995|-296.6758413|834.6388134|6.94742943|1.0|1.0|1.0|1.0|1.0|3.04|0.24|19.0|-6.92|6.8|1.0|0.0|0.0|23.0|340.47|0.0|4.3|0.000103|0.00225|4.47|0.0|0.0|1.2099999999999998e-07|4.13e-05|3.5589|-1672.748189|-1672.722302|578.77|956.67|0.2914|348.38|456.76|0.7025399999999999|-1672.576776|0.2914|-0.14754|3.4537|-0.20098|-1672.62984|8.0|8.0862|8.0862
18_a20|0.0|1|0|0.0|0|6.842683282|0|0|-0.008841844|4.727387819|-0.12050413|2|0.0396875|-0.005614194|10.93301779|-0.054458882|-0.004071701|0.268927191|0.001996439|0.003282792|2|0.809917509|-0.090732503|0.8162774979999999|-0.0927760219999999|-0.095227339|0.356461863|0.0108136339999999|-63.36348363|7.195302872999999|318.5587088|158.7879106|-0.035934845|4.787695004|0.8109110409999999|-1.904546783|0.483668611|506.6038164|-1267.269673|1822.210286|-15.91001426|8.011174137000001|15.51556677|6206.896662|125.81822920000002|-843.230756|-413.7552685|1562.772745|8.954638548|1.0|1.0|1.0|1.0|2.0|2.76|0.08|27.0|-10.0|5.54|2.0|0.0|0.0|32.0|419.48|0.0|3.78|0.00107|0.0029|3.85|0.0|0.0|9.93e-11|4.17e-08|3.5355|-1352.364724|-1352.32685|703.24|1204.88|0.2991|207.41|531.11|0.31154|-1352.073755|0.2011|-0.14685|5.3978|-0.20289|-1352.135304|34.0|7.4685|7.4685
9d_a40|0.0|0|0|0.0|1|7.515889085|0|0|-0.003961493|5.4161004020000005|-0.022152094|0|0.045555556|0.011823978|10.3119722|-0.137738587|0.010101686|0.259969752|0.0116099239999999|0.019621984|0|0.601831605|-0.223631751|0.8221990920000001|-0.060319196|-0.071656839|0.002088915|0.010749826|-36.92750973|5.539796446|108.1468558|30.08152399|-0.031613312|2.854868966|0.8664205709999999|-1.074852592|0.467275972|485.2567189|-553.912646|336.6614768|-8.395657932|8.023385851|15.06105494|4401.742338|68.83858806|-285.4523697|-377.6610668|639.3115126|4.49467719|1.0|0.0|1.0|0.0|0.0|3.63|0.06|20.0|-7.0|5.2|1.0|0.0|0.0|22.0|325.82|0.0|4.63|0.0002399999999999|0.000727|5.16|0.0|0.0|1.01e-07|3.3e-05|3.3464|-1677.551678|-1677.540538|542.19|892.69|0.4888|269.1|446.84|0.4557199999999999|-1677.429981|0.4025|-0.13875|6.2032|-0.20781|-1677.48058|107.0|6.9706|6.9706
6g_a40|0.0|0|0|0.0|1|8.421342866|1|2|-0.022381557|6.401917197|-0.261952754|0|0.039863946|-0.019683422|10.30179936|-0.251161616|-0.018182514|-0.221674172|0.0312035079999999|0.05728593|0|0.8316888240000001|-0.340429901|0.8917390820000001|-0.164941808|-0.156296046|0.400587529|0.017750905|-101.5916383|11.53799852|328.78166810000005|256.5226419|-0.059045173|7.499640603|0.824204189|-2.657032782|0.425569146|393.4722933000001|-1727.0578510000005|3198.69909|-24.9461968|6.95079805|12.10032156|7822.892656|114.2663866|-1122.578856|-421.4621621|2095.424743|13.1559604|0.0|0.0|1.0|1.0|3.0|2.28|0.21|14.0|-2.87|3.43|1.0|2.0|1.0|31.0|474.53|1.0|2.37|2.87e-05|0.00917|3.06|1.0|0.0|0.0013599999999999|0.6459999999999999|2.8135|-2522.023752|-2521.990118|669.8|1144.59|0.4971|373.48|514.77|0.58454|-2521.8114530000003|0.1307|-0.11857|6.7231|-0.20479|-2521.87499|47.0|7.3279|7.3279
13_a15|0.0|0|0|0.0|0|0.0|1|1|-0.006348913|0.0|-0.031457366|3|0.029206349|0.001806571|10.95980212|0.005149745|0.003766915|-0.010882979|-0.173728081|-0.272482143|2|0.843715005|0.009456191|0.7784213259999999|-0.068526782|-0.098053528|0.708462114|0.016196467|-61.86632281|10.21906987|142.67217639999998|72.25096855|-0.033811561|6.447664726|0.755283433|-1.961070565|0.482317225|558.6934137000001|-1237.326456|3581.589629|-13.46007201|5.21465994|10.07307988|7196.400881999999|154.4025434|-780.6841766|-322.1392954|1638.227985|10.55004024|1.0|1.0|1.0|0.0|1.0|4.19|0.07|24.0|-8.9|4.33|2.0|0.0|0.0|34.0|448.52|1.0|4.61|0.000214|0.000357|5.32|0.0|0.0|1.27e-09|5.7e-07|2.5721|-1450.756042|-1450.727602|674.36|1231.11|208.0|314.52|549.33|0.63827|-1450.399387|0.0003|-0.11283|3.5479|-0.15229|-1450.462642|6.0|8.2218|8.2218
12w_a36|0.0|1|0|-4.750262163|0|7.412764017000001|2|2|-0.015825416|5.351858133|-0.297354748|2|0.041555556|-0.011700732|10.96020797|-0.010726574|-0.007897954|0.115646674|-0.1187503719999999|-0.3344729369999999|1|0.647732719|-0.016393443|0.8792981679999999|-0.086826396|-0.111267166|0.532980165|0.021104445|-79.88912835|15.15285952|112.947763|123.23411609999998|-0.041210062|10.87965823|0.70536279|-2.225343322|0.4672300679999999|594.7596206000001|-1597.782567|2602.5207|-21.24440511|8.365472166|15.701847400000002|7418.252264|211.5476713|-1147.197876|-294.8983941|2265.1925920000003|19.62970663|1.0|0.0|1.0|0.0|2.0|0.0|0.17|17.0|-7.14|3.31|2.0|0.0|0.0|34.0|465.43|0.0|2.65|0.00291|4.0|3.86|0.0|0.0|7.24e-08|3.37e-05|3.8881|-1645.202839|-1645.169951|712.88|1198.72|0.4508|318.88|552.55|0.69466|-1644.953222|0.4508|-0.15708|5043.0|-0.21034|-1645.017691|23.0|7.6383|7.6383
6_a27|0.0|1|0|0.0|1|6.823286122000001|0|0|-0.007874167|4.727387819|-0.072298665|2|0.042942943|0.00526746|10.93737136|0.081320966|0.0058042269999999|-0.406859288|-0.1044763|-0.179319226|2|0.678057835|0.1272522519999999|0.849515128|-0.0786267609999999|-0.090025109|0.344065059|0.020552125|-44.56839492|10.17466399|125.8234721|106.4156743|-0.034625042|5.03713293|0.774820398|-1.35037664|0.47262982|388.6505938|-668.5259238|1193.992326|-8.486272674|5.010042219|9.500048379|4761.820508|111.4788253|-330.96463430000006|-272.1086175|862.8140479|8.095338503999999|0.0|0.0|0.0|0.0|1.0|2.49|0.11|21.0|-6.67|3.48|0.0|0.0|0.0|24.0|317.34|0.0|2.71|0.0768|0.0485|2.37|0.0|0.0|2.16e-07|6.86e-05|4.1391|-1043.831559|-1043.806618|526.9|896.68|0.1915|223.61|401.49|0.3366099999999999|-1043.678244|163.0|-0.17007|2.7521|-218.0|-1043.728133|1.0|9.0|9.0
14y_a23|0.0|0|1|0.0|2|7.423568444|0|0|-0.005875443|5.351858133|-0.022719307|2|0.046678487|0.009174505|10.31321795|-0.031435038|0.007229683|0.07646106|-0.069023218|-0.125978901|2|0.719722236|-0.049318182|0.8668730109999999|-0.057809342|-0.080613242|0.2271539169999999|0.018804822|-55.74067298|13.00274534|39.66769923|51.68445972|-0.034303507|8.990852582999999|0.78322549|-1.612264842|0.486730407|639.7735629|-1114.8134599999998|2336.815247|-16.40099384|8.213390641|16.00209862|7320.809595999999|149.890474|-770.8467102999999|-391.6770747|1423.362076|11.42772654|0.0|0.0|1.0|1.0|1.0|3.49|0.05|26.0|-8.57|4.64|2.0|1.0|0.0|32.0|480.37|0.0|4.45|8.18e-05|0.000354|4.83|0.0|0.0|2.6899999999999996e-09|1.29e-06|3.6413|-2549.104894|-2549.091817|713.1|1217.48|444.0|340.49|585.2|0.61338|-2548.8917260000003|444.0|-0.14942|4.8799|-0.2331599999999999|-2548.953933|4.0|8.4225|8.4225
4R4k_a46|0.0|0|0|0.173180233|1|7.825245291|1|1|-0.0049602|5.587248657999999|-0.088084767|1|0.0510113959999999|0.006550513|10.94631314|-0.1032662209999999|0.006050983|-0.158788415|0.008544799|0.012963356|1|0.78837943|-0.141706595|0.787615341|-0.089699228|-0.085931818|0.237621572|0.007883196|-45.72566346|4.194771739|173.3171354|58.20005971|-0.030434186|2.232103603|0.866681099|-1.4608409080000002|0.465590034|473.9155694|-777.3362788|1767.850427|-8.617349646000001|5.522208638|10.33328154|4711.736397|70.94107067|-413.632783|-390.2334878|896.9115391|3.857266463|1.0|1.0|0.0|1.0|1.0|3.12|0.33|17.0|-6.61|4.26|1.0|0.0|0.0|25.0|333.43|0.0|3.81|5.0|0.0049299999999999|4.05|0.0|0.0|2.48e-07|8.28e-05|4.1392|-1053.439174|-1053.413412|565.94|994.13|0.2896|234.09|490.83|0.54119|-1053.202129|0.1008|-0.17484|1.8559|-0.19529|-1053.254911|97.0|7.0132|7.0132
12p_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|-0.0063403159999999|5.351858133|-0.031328052|2|0.040899471|0.005613018|10.31162861|-0.128484994|0.005965451|-0.109773594|-0.053644471|-0.09353607|1|0.8414737059999999|-0.2210072669999999|0.8371763179999999|-0.074356395|-0.094870978|0.371591982|0.015107947|-60.65858419|9.659715461|75.21136863|100.1386407|-0.0364888379999999|6.176226649|0.8199554720000001|-1.897419563|0.469983155|539.2411292|-1213.171684|2326.5244390000003|-14.91687369|7.392482526|13.94763694|6166.812731|115.116829|-775.6774321|-409.146112|1479.558007|8.3245726|1.0|0.0|1.0|0.0|1.0|0.0|0.17|17.0|-7.01|4.35|2.0|0.0|0.0|30.0|412.51|0.0|2.91|0.0009119999999999|0.00291|4.23|0.0|0.0|9.75e-08|4.02e-05|3.4955|-1615.094336|-1615.0623480000002|685.08|1167.16|0.1768|238.79|526.91|0.33929|-1614.830085|0.1527|-0.14823|4.0456|-0.19992|-1614.890598|17.0|7.7721|7.7721
12x_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|-0.006008579|5.351858133|-0.0335688279999999|2|0.043383838|0.00604028|10.31162819|-0.1066694919999999|0.006346396|-0.104089964|-0.053700437|-0.0922059569999999|1|0.842068099|-0.1759406839999999|0.829606585|-0.071909912|-0.091725339|0.398925866|0.014757946|-60.57208434|9.745611551|74.51844582|99.81775209|-0.035022402|6.435648079|0.824674971|-1.926232129|0.4490846539999999|560.5459455|-1272.013771|2374.777496|-15.27257668|7.794822643|14.14885734|6359.545311|115.7782842|-839.9917174000001|-428.8071293|1542.442557|7.953787804|1.0|0.0|1.0|0.0|1.0|0.0|0.21|17.0|-7.38|4.87|2.0|0.0|0.0|31.0|426.54|0.0|3.19|0.00039|0.00148|4.6|0.0|0.0|4.12e-08|1.76e-05|3.4831|-1654.40976|-1654.3784|703.75|1211.79|0.1517|355.95|558.65|0.68589|-1654.1207|0.1517|-0.14783|4.3702|-0.19876|-1654.183467|22.0|7.6556|7.6556
17b_a6|0.0|1|0|0.0|0|7.412764017000001|1|1|-0.01272079|5.351858133|-0.0265090529999999|1|0.042739018|-0.00460563|10.949638|-0.0791229359999999|-0.00194781|0.231025646|-0.10896749|-0.180339002|1|0.850080948|-0.138423611|0.8370824240000001|-0.095450984|-0.109195656|0.318652397|0.03122461|-71.65078895|20.48861696|155.8689396|161.4509401|-0.041494349|13.44399246|0.7706671740000001|-2.074717455|0.4548818979999999|494.7179214|-1361.36499|2207.972178|-17.86570631|8.974770742|16.46390151|5985.963521|150.48105900000002|-893.2853154999999|-355.2067434|1766.4758989999998|13.06809384|1.0|1.0|1.0|1.0|2.0|2.89|0.12|23.0|-9.01|4.98|2.0|0.0|0.0|31.0|409.44|0.0|3.6|0.000637|0.00274|4.09|0.0|0.0|9.77e-10|4e-07|2.9964|-1350.102764|-1350.078181|690.98|1168.62|0.3949|349.8|575.2|0.69615|-1349.830814|0.0033|-0.12545|5.3385|-0.18281|-1349.892156|153.0|6.8153|6.8153
12al_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|-0.008463062|5.351858133|-0.04314418|2|0.042739018|0.00127667|10.96020817|-0.031635802|0.003077071|0.172830414|-0.1430106119999999|-0.239932418|1|0.8913597320000001|-0.055405405|0.885733922|-0.077842923|-0.105915949|0.2689491989999999|0.026927826|-69.69632923|17.71943397|114.2305891|130.8308989|-0.035305316|11.65999569|0.671084645|-1.906487074|0.456856406|527.2034213000001|-1254.533926|2244.88081|-15.28752554|8.774664332|16.15533063|6049.668466|216.4375922|-825.5263792000001|-225.1591357|1869.412355|17.07995636|1.0|0.0|0.0|0.0|2.0|0.0|0.17|17.0|-6.69|2.77|1.0|0.0|0.0|31.0|411.46|0.0|1.81|0.0464|35.0|2.65|1.0|0.0|2.03e-07|8.340000000000001e-05|3.5511|-1347.479819|-1347.445127|702.95|1181.84|0.4466|319.71|554.23|0.6945399999999999|-1347.196501|0.0095|-0.14558|6.4473|-0.1955599999999999|-1347.257936|48.0|7.3188|7.3188
47l_a18|0.0|0|0|0.0|0|7.03438793|1|1|-0.006400878|4.844187086|-0.0603838109999999|0|0.035308642|-0.00046896|10.94702063|-0.056270425|0.000787517|-0.008768679|-0.103458566|-0.156998637|0|0.7452092359999999|-0.0973326269999999|0.781148177|-0.08034939|-0.083884237|0.2820044969999999|0.009199889|-59.6654726|6.543729374|11.54768766|139.7861865|-0.031456589|4.654446622|0.796109347|-2.0132216990000003|0.4897655489999999|571.4972966|-1431.971342|1427.032023|-15.91464944|9.423637134|18.46922943|6572.90106|145.02405359999997|-1018.537564|-421.235376|1798.711882|9.168513486|1.0|1.0|0.0|1.0|3.0|0.0|0.25|18.0|-9.37|3.69|3.0|1.0|0.0|34.0|454.56|0.0|2.72|0.00247|0.0066099999999999|3.78|0.0|0.0|4.26e-10|1.93e-07|3.2026|-1455.5758039999998|-1455.5497369999998|764.74|1334.6|0.5019|387.13|667.5|0.69291|-1455.165122|0.5019|-0.1314|2.4594|-0.18344|-1455.233431|32.0|7.4949|7.4949
17a_a25|0.0|0|0|0.0|1|6.842683282|0|0|-0.004137083|4.727387819|-0.036457743|2|0.043274232|0.0063846319999999|10.93106298|0.006360768|0.006423059|-0.02776212|-0.047099434|-0.07654898|2|0.6741827509999999|0.0114970419999999|0.8005589320000001|-0.06234901|-0.079378741|0.348821736|0.012665055|-56.61512986|9.033070252|93.75234138|89.44809639|-0.0297670279999999|6.442637379|0.755980502|-1.666953566|0.468791604|623.7797651000001|-1188.917727|2432.071525|-15.142307999999998|8.996672966|16.93624014|6250.571217000001|174.0415044|-847.969248|-365.1448527|1572.683056|10.96472369|1.0|1.0|1.0|1.0|1.0|3.47|0.11|27.0|-9.98|4.83|2.0|0.0|0.0|33.0|433.5|0.0|4.04|0.00325|0.00323|3.9|0.0|0.0|1.05e-10|4.54e-08|3.9347|-1391.625102|-1391.588873|747.06|1271.9|0.4076|235.34|598.67|0.35172|-1391.321455|0.1735|-0.16304|3.4677|-0.21559|-1391.385492|25.0|7.6021|7.6021
12o_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|-0.0100574069999999|5.351858133|-0.079716275|2|0.040770975|-0.00233752|10.96036596|-0.010904454|-0.000472698|0.065221584|-0.126068378|-0.213993335|1|0.859938421|-0.01854899|0.848816593|-0.082048664|-0.10624773|0.514457955|0.023402195|-76.51720886|16.85373064|55.47133795|173.4105814|-0.03541591|12.13767506|0.666462845|-2.018706878|0.469699889|546.7667677000001|-1453.826968|2778.220342|-18.36865355|7.322888607|13.80895167|6622.134304|240.2059039|-1047.013252|-239.7655413|2181.407379|19.1468529|0.0|0.0|0.0|0.0|3.0|0.0|0.17|17.0|-6.93|2.38|1.0|0.0|0.0|33.0|438.48|0.0|1.47|128.0|0.0997|1.85|0.0|0.0|1.1800000000000001e-07|5.18e-05|3.8726|-1440.969954|-1440.926241|728.07|1240.51|0.4075|238.77|560.88|0.36719|-1440.671057|0.2888|-0.15695|4.9237|-0.21151|-1440.734965|0.04|7.3979|7.3979
27c_a34|0.0|0|0|0.0|1|7.412764017000001|1|1|-0.014036512|5.351858133|-0.1450543259999999|1|0.041728395|-0.008017781|10.95447877|-0.014364543|-0.004694534|-0.132026575|-0.128393271|-0.2077985889999999|1|0.850511415|-0.0239323839999999|0.8353837409999999|-0.114233896|-0.12597014|0.32643486|0.0304948179999999|-84.73908278|20.51361454|176.7076265|248.17931940000005|-0.042782312|13.79934071|0.7381974290000001|-2.26746252|0.424716257|424.51250080000005|-1525.30349|2477.818875|-19.35960719|8.808655321|15.31184469|6308.331369|176.1124482|-1026.059181|-320.4669239|2066.254135|15.45573273|1.0|1.0|1.0|1.0|2.0|3.11|0.12|23.0|-7.67|3.11|1.0|0.0|0.0|32.0|427.46|0.0|2.83|0.00759|0.0151|2.9|0.0|0.0|2.13e-08|9.1e-06|3.9186|-1426.521813|-1426.482676|709.72|1203.69|0.2385|289.89|558.04|0.68683|-1426.246896|0.0093|-0.1589|7.6204|-0.19682|-1426.31053|0.8|6.0969|6.0969
2_a47|0.0|0|0|0.0|0|0.0|0|0|-0.008527649|0.0|-0.13117284|2|0.027058824|-0.007479445|10.93671092|-0.013580367|-0.006079384|-0.007299676|-0.017113434|-0.0274111779999999|2|0.916092248|-0.0253134039999999|0.728066943|-0.083455669|-0.095655954|0.482748996|0.008511123|-47.65477123|4.240150185|99.5619537|76.06154148|-0.036790752|2.112397382|0.784978115|-1.4348393119999998|0.433425706|422.1277419|-714.8215685|1242.745585|-9.131190896|5.308758149|9.369924133|4559.060763|107.1215986|-356.116445|-283.9460863|910.626111|8.158522603|1.0|1.0|0.0|1.0|2.0|2.54|0.0|22.0|-7.82|3.7|1.0|0.0|0.0|24.0|313.35|0.0|3.58|0.00109|0.00243|4.52|0.0|0.0|1.51e-08|4.73e-06|3.7181|-1010.540464|-1010.505024|536.13|902.07|0.2143|333.46|371.19|0.69102|-1010.364507|0.2143|-0.15446|2.1266|-0.20731|-1010.412694|631.0|6.2|6.2
13n_a6|0.0|1|0|0.0|0|6.842683282|0|0|-0.010884884|4.727387819|-0.135152403|2|0.04393617|-0.0093684169999999|10.95053349|-0.033224059|-0.00687003|0.100294804|-0.068956229|-0.118693789|2|0.870730542|-0.056293641|0.832753533|-0.100363599|-0.109392959|0.307384948|0.017758385|-75.07706271|12.18768927|90.97854097|199.7822434|-0.038490115|8.36448634|0.748967057|-2.078466222|0.47066442|486.5239262|-1426.464192|2535.307313|-18.12946621|8.872063579|16.76075427|6386.381394|172.28545730000002|-978.9911754|-341.7352549|1904.575345|13.66031867|1.0|1.0|1.0|1.0|3.0|1.9|0.08|27.0|-9.67|4.19|1.0|0.0|0.0|33.0|435.48|0.0|2.62|0.00987|0.0228|2.43|0.0|0.0|2.1499999999999998e-10|9.35e-08|3.3510000000000004|-1423.765005|-1423.714738|727.69|1232.6|0.9117|257.31|548.09|0.55028|-1423.451366|0.1945|-0.13863|7.1946|-0.20994|-1423.514154|75.0|7.1249|7.1249
8_a47|0.0|0|0|0.0|0|7.252053952000001|0|1|-0.007835945|5.476463552|-0.099564745|2|0.0363475179999999|-0.008756|10.93671024|-0.14203855|-0.007648516|-0.177626636|-0.00158075|-0.003223628|2|0.686795267|-0.223459904|0.842571655|-0.075955381|-0.091482011|0.517797505|0.008687692|-53.11155658|5.043798869|90.32612351|87.2263982|-0.035797309|2.928269795|0.819702033|-1.646676195|0.414302597|493.3419136|-956.0080185|2217.264922|-12.06582525|6.492934319|11.08581716|6219.278078|104.6752861|-555.0279614|-371.2177396|1166.287236|7.509972037000001|1.0|1.0|0.0|1.0|2.0|3.21|0.13|22.0|-9.25|5.67|2.0|0.0|0.0|29.0|405.85|1.0|5.03|0.000104|0.000263|5.61|0.0|0.0|5.62e-10|2.28e-07|3.6696|-1686.068471|-1686.0356350000002|621.06|1071.62|0.2249|337.87|433.38|0.6877800000000001|-1685.8518170000002|0.2249|-0.15357|3585.0|-0.2085199999999999|-1685.908004|0.05|7.3|7.3
8_a27|0.0|1|0|0.0|1|6.605297921|0|0|-0.008444078|4.59511985|-0.077396262|2|0.039673203|0.0040883959999999|10.93783465|0.067074515|0.004801929|-0.24946295|-0.106814855|-0.187486926|2|0.6812785379999999|0.11158995|0.8688656459999999|-0.078709803|-0.092265073|0.3608031339999999|0.021852066|-43.96130162|10.41179748|122.0597403|106.5457267|-0.035880862|4.960882344|0.751701834|-1.291711016|0.479730655|369.9216992|-615.4582227000001|989.0070768|-8.145716531|5.016799703|9.642697094|4522.989286999999|118.305988|-293.2457951|-239.8554499|818.753121|9.240677197|0.0|0.0|0.0|0.0|1.0|2.28|0.06|21.0|-6.28|2.98|0.0|0.0|0.0|23.0|303.32|0.0|2.38|178.0|0.0907|2.0|0.0|0.0|5.2e-07|0.000158|4.1276|-1004.515654|-1004.489001|507.76|848.58|0.2336|300.38|374.88|0.64893|-1004.385302|0.2336|-0.16958|3.0415|-0.21973|-1004.432889|6.0|8.2218|8.2218
