molecula|n9FaHRing|n9FaRing|SssssC|NaasN|SaasN|MATS2c|AATSC1c|AATSC1s|JGI4|SaaaC|MATS8i|AATSC8d|n5aHRing|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
17b_a6|0|0|0.0|0|0.0|0.1012747369999999|-0.01272079|-0.0265090529999999|0.042739018|0.0|-0.0385646|-0.0791229359999999|1|0.231025646|-0.180339002|1|0.850080948|0.7788169070000001|0.002947625|0.8370824240000001|0.8013954109999999|0|-0.095450984|0.03122461|-71.65078895|20.48861696|155.8689396|161.4509401|13.44399246|557.7093661|0.7706671740000001|-41.0971443|84.71888279|-27.2272998|83.12058064|0.4548818979999999|494.7179214|-1361.36499|-17.86570631|0.229332826|8.974770742|16.46390151|0.834464855|5985.963521|150.48105900000002|-893.2853154999999|35.32951798|0.019915748|-355.2067434|1766.4758989999998|627.4287311|13.06809384|1.0|1.0|1.0|2.0|0.12|23.0|4.32|95.85|2.0|0.0|116.79|0.0|-5.81|5.0|409.44|0.0|1.0|3.6|-5.17|6.69e-06|4.09|0.0|0.0|4e-07|-0.05736|3.5444|2.9964|690.98|413.78|0.3949|575.2|0.69615|-1349.830814|0.0033|-0.12545|5.3385|0.02458322|-1349.892156|7.3188|153.0|6.8153
20_a4|0|0|0.0|1|2.017439295|-0.203359312|-0.003103385|-0.00123671|0.039635417|0.0|-0.1473674569999999|-0.059498265|1|-0.098992154|-0.103098674|1|0.691307598|0.7797803109999999|0.246357638|0.8404413829999999|0.665774148|0|-0.060595472|0.022933651|-34.74640079|11.03865532|63.27373076|39.3981702|5.313236547|68.49419443|0.6435852470000001|-14.03867522|46.45917085|-13.14728679|40.20507689|0.421704107|441.9318823|-486.4496111|-6.32818424|0.356414753|5.543543957000001|9.58599918|0.729218575|4085.683488|171.5531319|-234.1428169|20.4281979|0.024334176|-138.2237887|755.8433223999999|338.71903330000004|11.71277006|1.0|1.0|1.0|0.0|0.11|17.0|3.54|39.94|0.0|0.0|86.62|0.0|-3.46|3.0|289.33|1.0|1.0|2.97|-3.87|0.000134|2.96|0.0|0.0|0.000806|-0.03048|5.1778|4.0419|517.72|306.74|0.2364|402.27|0.5152|-934.103809|0.1415|-0.16699|4.0681|0.022349042|-934.150871|5.5779|646.0|6.1898
12c_a31|0|0|0.0|0|0.0|0.046986783|-0.013026643|-0.055520387|0.040982906|0.0|-0.094991098|-0.056866055|2|-0.048694677|-0.223856622|0|0.8083148840000001|0.842823186|0.066071056|0.8856644770000001|0.770283733|0|-0.104643824|0.030543026|-82.33748068|19.38414321|153.400467|212.313715|12.30215386|553.8695417|0.6817087|-42.14855504|97.28775086|-23.05449459|85.79638585|0.448512808|422.3366652|-1152.7247289999998|-14.63154376|0.3182913|8.091269314|14.67172662|0.813278739|5676.394271|202.0036947|-731.5771879|33.81868912|0.023556702|-230.6429907|1690.934456|583.9691392000001|14.95027019|1.0|1.0|1.0|2.0|0.35|16.0|3.7|117.37|2.0|0.0|108.16|0.0|-5.23|5.0|398.48|0.0|1.0|3.32|-4.16|6.94e-05|3.1|0.0|0.0|2.31e-05|-0.0338399999999999|3.8328|3.8328|679.71|323.48|0.2625|578.69|0.7007399999999999|-1617.888981|0.2625|-0.15904|1.6786|0.04023903|-1617.951882|2.2908|0.38|6.4202
15a_a50|1|1|0.0|2|4.126145086|-0.113976703|-0.004429392|-0.06317118|0.035694444|2.020652006|-0.15010386|-0.125205943|2|-0.072976638|-0.209259615|1|0.797917311|0.821868651|-0.051676609|0.8749408470000001|0.76745052|1|-0.0783960279999999|0.018014615|-50.56454577|10.77967103|275.287923|97.06405493|6.450390922|0.0|0.705410595|-28.07082095|61.78266878|-17.54280159|57.69065967|0.4476230879999999|501.3207109|-859.5972780999999|-10.49734522|0.294589405|8.095541483|14.65582885|0.8103580690000001|5401.219537|176.277812|-514.369916|24.86892274|0.018747341|-245.8291419|1218.577214|569.5267957000001|11.21812301|1.0|1.0|1.0|1.0|0.23|20.0|3.57|68.76|1.0|0.0|110.43|0.0|-3.6|4.0|371.44|1.0|1.0|2.76|-3.92|0.0001189999999999|2.51|0.0|0.0|0.0003|-0.03255|4.0408|4.0408|644.4|306.83|0.1767|519.38|0.66132|-1199.572081|0.1767|-0.16693|6.6307|0.03314629|-1199.629702|9.0948|41.0|7.3872
3g_a32|1|1|-0.047725143|0|0.0|0.015803466|-0.006258272|-0.072619634|0.05052381|2.2144733530000003|-0.1154223269999999|-0.125170068|3|-0.105402305|-0.133675401|0|0.833981748|0.755211939|-0.1015732219999999|0.802214256|0.786074011|1|-0.070213101|0.0119962889999999|-54.47722347|6.647498326|42.56199385|62.23099889|3.683575459|0.0|0.8007401590000001|-21.55960626|60.55421302|-16.86199774|45.55465473|0.447358137|491.89858160000006|-708.2039051|-9.343731735|0.199259841|5.917878616|10.70834299|0.809490137|5058.622432|110.4157723|-392.4367329|21.05801434|0.01096673|-333.29803589999995|884.4366022|475.3634141|6.076989555|0.0|1.0|1.0|1.0|0.28|19.0|5.42|110.94|2.0|0.0|102.55|0.0|-7.09|3.0|354.49|0.0|1.0|4.61|-5.59|2.58e-06|5.02|0.0|0.0|1.8e-05|-0.0535|3.5456|3.5456|593.24|349.68|0.2859|495.4|0.70275|-1711.865318|0.2859|-0.14715|3.3082|0.02384763|-1711.919273|5.5816|14.0|7.8539
12s_a36|0|0|0.0|0|0.0|-0.057853364|-0.007059109|-0.045035034|0.042804233|0.0|0.0056370119999999|-0.050363149|1|0.063448144|-0.1763783589999999|1|0.90414347|0.8060798779999999|-0.118671653|0.856677627|0.856274847|0|-0.07216709|0.019457471|-64.57958827|12.55883918|110.6090028|109.5085883|8.106112169|10.23927133|0.754198383|-30.06529118|76.34126108|-23.15117315|59.13914165|0.4604765839999999|535.942162|-1227.012177|-14.94294208|0.245801617|7.545963801|13.98635088|0.853487672|5890.905249|158.6528381|-791.9759303|30.69639722|0.018222417|-328.1450742|1626.909053|662.0530478999999|11.76167282|0.0|0.0|1.0|2.0|0.17|17.0|2.19|69.2|1.0|0.0|128.72|0.0|-4.16|4.0|395.46|1.0|0.0|2.14|-4.3|5.05e-05|3.04|0.0|0.0|4.270000000000001e-05|-0.04908|3.8751|3.7604|683.24|329.71|0.4501|523.72|0.6843600000000001|-1272.00109|0.0002|-0.15559|6.6068|0.03416928|-1272.061111|8.7738|9.0|8.0458
4i_a46|0|0|0.19654443|1|2.184105962|-0.167244168|-0.002360192|-0.018872727|0.049498645|0.0|-0.160741899|-0.125773054|1|-0.133434195|-0.091288438|1|0.7204791309999999|0.749522825|-0.0656636|0.786754478|0.7172344890000001|0|-0.058565229|0.015663081|-42.48203383|8.847405392999999|67.51603424|33.45060163|4.997521397|70.55661087|0.763831778|-18.68604171|49.04951810000001|-14.16067794|41.92840157|0.406629719|531.4066842|-722.1945751000001|-7.998762108999999|0.2361682219999999|6.218233741000001|10.47951666|0.685288314|4893.587424|133.40134070000002|-407.9368676|18.53900079|0.011626803|-298.0546045|945.4890404|579.2365607|6.567484272000001|0.0|1.0|1.0|0.0|0.36|17.0|5.07|39.94|1.0|0.0|105.43|0.0|-4.94|3.0|347.45|1.0|1.0|4.16|-5.04|9.13e-06|4.38|0.0|0.0|1.75e-05|-0.01646|5.3987|4.4232|611.74|280.31|0.2805|546.24|0.41877|-1092.473422|0.1421|-0.18438|2.8538|0.02614355|-1092.528145|3.8696|612.0|6.2132
12q_a36|0|0|0.0|0|0.0|-0.0543475329999999|-0.00761082|-0.043678703|0.042804233|0.0|-0.0651906459999999|-0.0433009009999999|1|0.1161527719999999|-0.177407665|1|0.8941919290000001|0.828371596|-0.017640538|0.8839272779999999|0.8065052890000001|0|-0.07607684|0.018562763|-68.5549152|12.00048565|82.68142965|110.4712541|7.758093617|0.0|0.768692389|-31.79544084|80.15866795|-24.67976947|61.18276554|0.486620426|536.0103834|-1233.988474|-15.95501778|0.231307611|7.546533709|14.69971555|0.947876484|6040.52496|149.536123|-797.7508892000001|32.10617123|0.017949083|-347.4093916|1605.308562|629.5017194000001|11.60375275|0.0|0.0|1.0|2.0|0.14|17.0|2.54|69.2|1.0|0.0|128.76|0.0|-4.44|4.0|415.88|1.0|1.0|2.34|-4.59|2.55e-05|3.31|0.0|0.0|2.77e-05|-0.05602|5.2375|3.8653|683.51|320.77|0.4239|531.58|0.39919|-1692.3116350000005|0.3419|-0.1566|4.6718|0.03415678|-1692.370918|6.4226|6.0|8.2218
galu_a46|0|0|0.0|1|2.082220175|0.048375705|-0.00642454|-0.080432741|0.039550827|1.721297609|-0.094815394|-0.1121767259999999|1|-0.150645957|0.0481706809999999|2|0.702976795|0.81708619|0.044184467|0.875868891|0.6848692759999999|1|-0.0910072869999999|0.01235603|-49.84028137|6.915480101|261.2602893|132.199522|3.870487977|68.43088526|0.7832175929999999|-28.50774993|57.65745491|-18.02733582|57.85086047|0.468241745|427.4851161|-847.2847833999999|-10.08962292|0.2167824069999999|6.445819025|12.12170938|0.880553787|5641.451892|121.3297832|-474.2122773|23.01702105|0.013967104|-317.0250717|1081.799989|542.7276591|7.817173532999999|1.0|1.0|1.0|1.0|0.18|21.0|3.51|86.69|1.0|0.0|108.18|0.0|-3.85|4.0|369.42|0.0|1.0|2.84|-3.99|0.000102|2.39|0.0|0.0|2.75e-05||||||||||||||||51.0|7.2924
7g_a8|0|0|0.0|1|1.336155045|-0.092384028|-0.01002363|-0.067360394|0.0448526079999999|0.0|-0.027838247|-0.027717137|1|-0.065174707|0.046246982|0|0.627990269|0.7363841520000001|0.098510683|0.79995525|0.606087461|0|-0.107714754|0.031841955|-67.26263865|19.08352484|144.290464|180.1699331|11.43714084|56.75323443|0.806738465|-38.68948451|78.41805331|-27.51653399|83.63914665|0.470618047|419.1502102|-1210.7274960000002|-16.4912131|0.193261535|7.588498875|14.3346384|0.8889952590000001|6293.364606|115.825531|-725.6133762000001|34.10836993|0.018613449|-367.6690814|1500.768277|509.2753308|11.15541466|0.0|1.0|1.0|1.0|0.04|23.0|4.66|80.04|2.0|0.0|108.0|0.0|-5.78|5.0|399.37|0.0|1.0|4.14|-5.44|3.59e-06|4.38|0.0|0.0|4.92e-06|-0.06621|3.7874|3.7874|620.67|327.36|0.5165|507.78|0.62073|-1374.291597|0.5165|-0.15508|10.1546|0.03974865|-1374.3479960000002|12.9547|21.03|4.6772
14s_a23|1|1|0.0|2|3.336763335|0.020458621|-0.005854379|-0.022580082|0.045277778|0.740898446|-0.044305947|-0.064006338|2|0.0909774219999999|-0.13187015|2|0.722187957|0.7837821840000001|0.096014944|0.846632079|0.659570836|1|-0.055037441|0.019970955|-51.64162341|12.81151517|30.34480575|46.42188642|8.218681552|82.55990607|0.7748161659999999|-22.64965286|62.75905983|-21.9751589|48.11843993|0.470919749|595.0854952000001|-1032.832468|-14.09722664|0.2251838339999999|7.548546899|14.26730044|0.890072438|6938.271179|144.457092|-662.5696522999999|28.36177131|0.017330177|-352.5931977|1333.003252|633.3278634|11.11743642|0.0|1.0|0.0|1.0|0.05|26.0|4.67|105.02|2.0|1.0|125.29|0.0|-6.13|4.0|445.93|0.0|0.0|4.01|-5.55|2.83e-06|4.21|0.0|0.0|4.55e-06|-0.07783|3.6828|3.6828|668.66|336.66|0.3669|528.82|0.60323|-2089.2914530000003|0.3669|-0.1515|4.7032|0.02112956|-2089.352478|6.4428|3.0|8.5482
12i_a36|0|0|-4.787087299|0|0.0|0.043792895|-0.016027043|-0.29543904|0.0438779959999999|0.0|0.128325344|-0.009876543|1|0.135587069|-0.3344729369999999|1|0.647732719|0.820041835|0.141564781|0.87043328|0.624142499|0|-0.0850745409999999|0.01973953|-75.66036485|12.71877085|108.3973956|108.9148111|8.195085212|0.52902639|0.7691298590000001|-35.3196406|90.11282843|-29.42347522|67.53484704|0.460246812|535.4151566|-1588.867662|-18.95842684|0.230870141|7.549683919|13.98728916|0.8526986440000001|7707.634338|148.7565508|-1023.755049|38.2555363|0.022430221|-346.8168661|2065.79896|672.4630346|14.45246358|0.0|1.0|1.0|2.0|0.17|17.0|4.04|78.43|2.0|0.0|130.43|0.0|-5.2|8.0|465.43|0.0|0.0|2.65|-5.07|8.6e-06|3.86|0.0|0.0|3.37e-05|-0.05065|5.2297|3.7496|666.79|330.66|0.5402|504.47|0.34255|-1644.954647|0.1516|-0.1541|5.1836|0.03165678|-1645.017702|6.6124|12.0|7.9208
5a_a49|0|0|0.0|1|2.111324504|0.079751437|-0.009147269|0.007039248|0.034466231|1.878067786|-0.046327135|0.076610236|1|-0.1205081119999999|-0.26176436|2|0.66494289|0.7979412790000001|0.001251171|0.855876084|0.632463498|1|-0.072109357|0.028578361|-46.04810561|16.71687776|124.92862240000002|116.9370825|9.77851757|54.35929907|0.6069287529999999|-24.67330519|61.89135559|-15.97587337|58.89715956|0.490453006|468.0117167|-782.8177953|-9.345067946|0.393071247|6.0732145310000005|11.91885068|0.962527525|6294.404170000001|229.9265537|-457.9083293000001|26.32248561|0.0270848489999999|-125.09569170000002|1289.801795|592.5885712|15.84324998|0.0|1.0|1.0|0.0|0.22|21.0|3.68|73.14|1.0|0.0|116.62|0.0|-3.84|5.0|397.43|1.0|1.0|2.93|-4.29|5.09e-05|2.65|0.0|0.0|4.72e-05|-0.05062|5.2443|3.9219|625.06|316.13|795.0|443.78|0.31953|-1311.743648|0.0529|-0.16176|5.6104|0.03478454|-1311.799168|7.0102|43.0|7.3665
12p_a30|0|0|0.0|0|0.0|0.038440292|-0.0063403159999999|-0.031328052|0.040899471|0.0|0.000321545|-0.128484994|1|-0.109773594|-0.09353607|1|0.8414737059999999|0.7867133140000001|-0.051402518|0.8371763179999999|0.7991060659999999|0|-0.074356395|0.015107947|-60.65858419|9.659715461|75.21136863|100.1386407|6.176226649|0.0|0.8199554720000001|-30.39737673|68.98315679|-23.33022469|57.20168999|0.469983155|539.2411292|-1213.171684|-14.91687369|0.180044528|7.392482526|13.94763694|0.886732486|6166.812731|115.116829|-775.6774321|28.4530386|0.0130197619999999|-409.146112|1479.558007|686.039456|8.3245726|0.0|1.0|1.0|1.0|0.17|17.0|2.93|81.65|2.0|0.0|132.24|0.0|-5.66|4.0|412.51|0.0|1.0|2.91|-5.15|7.05e-06|4.23|0.0|0.0|4.02e-05|-0.05169|5.1922|3.4955|685.08|354.69|0.1768|526.91|0.33929|-1614.830085|0.1527|-0.14823|4.0456|0.03198743|-1614.890598|4.6103|17.0|7.7721
12y_a30|0|0|0.0|0|0.0|0.048343649|-0.005996863|-0.037335306|0.044197531|0.0|0.061944378|-0.058184644|1|-0.153680104|-0.0922059569999999|1|0.842068099|0.768409873|-0.05346283|0.8146529229999999|0.803183654|0|-0.070903795|0.0149823289999999|-61.25585229|10.05775555|85.17057711|101.4221952|6.751850651|0.0|0.820108145|-31.95309886|69.55490151|-23.38859815|57.65603256|0.445723724|569.8856940000001|-1286.372898|-15.70095045|0.179891855|8.067590558|14.55517927|0.804154433|6301.067405|120.7628216|-863.552275|28.51891948|0.012362508|-429.782246|1568.540572|754.3941655|8.299049218|0.0|1.0|1.0|1.0|0.21|17.0|3.23|81.65|2.0|0.0|137.21|0.0|-6.04|4.0|426.54|0.0|0.0|3.19|-5.46|3.48e-06|4.6|0.0|0.0|1.76e-05|-0.05065|5.1973|3.4718|728.75|357.11|0.2173|585.59|0.30617|-1654.125015|0.1489|-0.1475|4.7043|0.0311422|-1654.190369|5.1209|22.0|7.6576
3_a3|0|0|0.0|0|0.0|0.159413311|-0.010040064|-0.114647585|0.034259259|2.063441043|0.0483259979999999|0.069435247|2|-0.030486489|0.081380229|1|0.913546349|0.8083172479999999|-0.082619043|0.885339037|0.8495058259999999|1|-0.107269779|0.012617742|-45.05306124|5.753894372|228.5396864|112.2682304|2.623868963|75.88125246|0.7000038270000001|-22.30683222|55.67251784|-15.98657012|54.67064981|0.415122657|343.74795510000007|-495.58367360000005|-7.290134722999999|0.299996173|5.025797436|8.592908408|0.709760196|4677.617255|136.8031103|-225.9941764|22.83783244|0.023287455|-182.4099648|707.9728057|302.8386149|10.6194566|1.0|1.0|1.0|1.0|0.0|20.0|4.07|121.17|0.0|0.0|88.36|0.0|-5.48|3.0|310.4|0.0|1.0|3.23|-4.39|4.06e-05|3.26|0.0|0.0|0.000218|-0.0637|5.8458|3.3475|491.26|370.38|0.2383|316.65|0.29441|-1592.792349|0.0851|-0.14599|2.1507|0.03099295|-1592.839065|2.8045|1175.0|5.93
7_a27|0|0|0.0|2|3.330197625|0.112935885|-0.00601016|-0.050197188|0.049625|1.280380317|-0.096754293|-0.056500475|1|-0.220626658|-0.323631281|2|0.6413629129999999|0.801251575|0.147753647|0.8546689820000001|0.62067794|1|-0.060745542|0.015099075|-47.44936449|8.475438874|10.66993367|83.57286704|4.757447929|60.73467304|0.763564713|-19.13983132|55.55559276|-16.87088515|42.57323098|0.466714317|477.7488532|-759.1898319000001|-9.469994277|0.236435287|6.446345598|12.087978|0.875167537|5082.120742|132.7162621|-426.1497425|22.09489892|0.014441323|-295.8891961|994.2704516|479.0078184|8.106228264|0.0|1.0|0.0|0.0|0.2|21.0|3.05|65.6|0.0|0.0|102.36|0.0|-4.06|4.0|345.4|1.0|1.0|3.14|-4.28|5.2e-05|3.02|0.0|0.0|8.4e-05|-0.04887|4.1205|4.1205|606.74|300.9|0.4179|505.5|0.61278|-1122.249324|0.4179|-0.16734|4.2487|0.02179141|-1122.304359|6.3813|1.0|9.0
14a_a25|0|0|0.0|1|1.667057351|-0.092005241|-0.004483962|-0.05112778|0.038167849|1.975771616|-0.046802062|-0.019985937|1|0.085350921|-0.077269115|2|0.6716839040000001|0.7385460309999999|-0.085643386|0.792935475|0.653818362|1|-0.069657015|0.012870836|-55.27820709|8.449104086|107.22698590000002|98.18816423|5.546443318|58.18995584|0.8067529940000001|-30.017374100000005|63.96772039|-21.90268583|54.17569023|0.492236681|558.2652611000001|-1160.842349|-14.37809314|0.193247006|7.39139255|14.55676745|0.969421506|6315.975408|126.8576588|-762.0389362000001|27.14918443|0.01323706|-402.7381076|1438.906775|712.1606951|8.689513304|1.0|1.0|1.0|1.0|0.08|27.0|4.92|72.7|2.0|0.0|126.26|0.0|-5.39|4.0|419.48|0.0|1.0|3.81|-5.29|5.13e-06|4.16|0.0|0.0|1.08e-07|-0.05083|5.3631|3.9479|689.55|314.05|0.3529|548.29|0.42461|-1352.024616|0.1756|-0.16347|3.0824|0.03250632|-1352.086073|4.1656|207.0|6684.0
12ab_a30|0|0|0.0|0|0.0|-0.026189286|-0.008528077|-0.030346359|0.043854875|0.0|0.038312857|0.01563558|1|0.03046828|-0.207153446|1|0.8397577820000001|0.809127478|0.078325164|0.855880335|0.794193541|0|-0.082740301|0.031588146|-71.0035788|22.23130678|119.79740259999998|140.93076580000002|15.64609074|0.0|0.603952976|-40.9825333|92.49334877|-22.42218278|80.46280277|0.461207954|562.8556061|-1278.064418|-15.78042667|0.3960470239999999|8.44310703|15.6704374|0.856003642|6918.884105|278.7324985|-899.4843201|37.1257096|0.030534507|-146.321375|2116.165447|792.3440337000001|21.48976996|0.0|1.0|1.0|1.0|0.21|17.0|2.63|100.11|2.0|0.0|140.26|0.0|-5.61|6.0|458.54|0.0|0.0|2.52|-5.0|9.94e-06|3.81|0.0|0.0|6.720000000000001e-05|-49.0|4.8018|3.4919|753.75|355.06|0.1957|613.7|0.46561|-1804.523449|0.1511|-0.14772|6.9089|0.03368522|-1804.589076|7.4968|17.0|7.7825
13m_a6|0|0|0.0|0|0.0|0.031719435|-0.010840005|-0.135152403|0.0446875|1.617900191|0.054340057|-0.018628955|1|0.037052986|-0.118693789|2|0.870730542|0.7767360059999999|0.156982046|0.832753533|0.82642394|1|-0.0989137669999999|0.01858251|-75.05944278|12.95736535|91.22689385|198.3000783|9.035018118|95.67846949|0.7362989999999999|-48.09294654|89.65257305|-26.40980394|81.92876874|0.48094941|498.9881336|-1426.129413|-18.41524497|0.263701|8.435961541000001|16.2526769|0.926594475|6412.592679|183.8755989|-994.4232282|35.8683143|0.020928405|-329.5370141|1936.888972|724.3873672999999|14.59313027|1.0|1.0|1.0|3.0|0.08|27.0|3.76|122.47|1.0|0.0|127.2|0.0|-4.64|5.0|435.48|0.0|1.0|2.67|-4.28|5.24e-05|2.43|0.0|0.0|9.35e-08|-0.07137|3.9127|3.3359|726.28|371.67|275.0|546.69|0.66475|-1423.448957|0.1924|-0.13817|4.2913|0.04955777|-1423.511471|6.5243|0.01|8.0
9r_a24|0|0|0.0|0|0.0|-0.134192489|-0.004640179|0.013567512|0.024179894|0.0|0.064425793|-0.043274854|1|-0.29065818|-0.2920573039999999|3|0.786430472|0.7958149290000001|-0.120617935|0.841805128|0.7526889940000001|0|-0.0618978309999999|0.015557618|-54.99020696|10.4302588|71.31566881|106.1180928|6.992734796000001|89.36724924|0.6152148279999999|-27.82142546|70.79264457|-17.31173182|51.92828155|0.473403843|564.3096436000001|-934.8335183|-11.60626518|0.384785172|9.672636984|18.36822555|0.898988412|5501.824326|257.9706516|-626.7383196000001|28.13932796|0.02357068|-154.486433|1519.52371|670.2247423|15.80243761|1.0|1.0|1.0|1.0|0.22|23.0|3.93|79.82|2.0|0.0|116.9|0.0|-4.02|6.0|400.48|0.0|0.0|2.98|-4.06|8.77e-05|2.69|0.0|0.0|8.84e-07|-0.04313|4.4722|4.2877|713.25|289.16|0.3398|616.11|0.3398|-1294.201456|0.0029|-0.1676099999999999|1.9698|0.03426339|-1294.263358|3.0322|11.0|7.9586
1o_a5|0|0|0.0|0|0.0|-0.266637757|-0.002633927|0.033105871|0.025987654|0.0|-0.102739602|-0.008511304|1|-0.05876042|0.06759341|2|0.670787375|0.78144982|-0.003561205|0.85693939|0.650008224|0|-0.079346457|0.01325562|-39.1638643|7.122612351|167.3051756|62.16682117|3.827177229|1.01402588|0.699913551|-22.90899675|50.11479279|-15.45942012|49.75766514|0.470590799|475.1609233|-587.4579645|-8.306775343|0.300086449|7.522366517000001|14.20898333|0.8888980340000001|4572.818263|161.2447749|-315.657463|22.08761368|0.020380352|-214.8381946|839.3293197999999|393.5487205|10.95092849|1.0|1.0|1.0|1.0|0.0|23.0|4.07|78.25|0.0|0.0|95.2|0.0|-4.08|4.0|323.35|0.0|1.0|2.95|-4.08|8.340000000000001e-05|2.78|0.0|0.0|2.54e-06|-0.07037|4.5011|4.1692|561.04|297.38|0.3966|443.88|0.4988899999999999|-1043.422345|0.0071|-0.1693599999999999|4.7435|0.04126499|-1043.472984|5.4919|35.0|7.4559
12m_a36|0|0|0.0|0|0.0|0.013543656|-0.011502861|-0.133854569|0.03912037|0.0|-0.025127218|-0.038386106|1|0.245908938|-0.090926893|1|0.892815402|0.825587924|-0.075712087|0.8792981679999999|0.849217847|0|-0.10031651|0.022725561|-81.19927925|15.24099981|42.78660249|193.174369|10.22144534|107.233999|0.7471181240000001|-45.120107|96.11918789|-28.57011677|82.51872026|0.465323422|477.48014630000006|-1542.786306|-19.16067782|0.252881876|7.312794835|13.67704354|0.8702895190000001|6434.374756|169.596372|-1034.676602|38.24042793|0.0222467879999999|-331.4617713|2064.983108|689.2886595|14.91990864|0.0|0.0|1.0|3.0|0.13|17.0|0.98|112.29|1.0|0.0|131.85|0.0|-4.1|5.0|424.46|0.0|0.0|1.26|-3.8|0.000159|2.11|0.0|0.0|0.000305|-0.05114|3.8658|3.8658|692.4|320.72|0.4718|505.51|0.69382|-1401.385923|0.4718|-0.15879|6.5789|0.03861003|-1401.446557|9.1003|0.03|7.5229
9n_a24|0|0|0.0|0|0.0|-0.2452954769999999|-0.003323852|0.001099755|0.024179894|0.0|-0.036651001|-0.03088354|1|-0.22754075|-0.200646773|2|0.786587307|0.7584388259999999|0.048359202|0.804201677|0.755793189|0|-0.052106597|0.017608478|-52.53031811|11.90027964|48.691073|64.50319929|8.042526681|24.72120326|0.652126509|-23.79925701|67.36550766|-18.18357165|47.11530904|0.4331595789999999|611.3234977000001|-945.545726|-12.28894317|0.347873491|8.232847909|14.52410167|0.764164944|5356.5828|235.1021924|-639.0250449|27.88350328|0.021951174|-205.6223122|1449.942171|631.9206508|14.83518955|1.0|1.0|1.0|1.0|0.17|23.0|4.14|66.93|1.0|0.0|114.29|0.0|-4.14|5.0|385.46|1.0|0.0|3.13|-4.29|5.14e-05|3.07|0.0|0.0|8.909999999999999e-07|-0.03818|4.9139|4.1028|686.19|302.2|0.2522|587.05|0.44042|-1238.856882|0.0334|-0.1658099999999999|2.8552|0.03188309|-1238.917278|4.8123|19.0|7.7212
4S4k_a46|0|0|0.173180233|1|2.145043462|-0.050636784|-0.0049602|-0.088084767|0.0510113959999999|0.0|-0.1149361969999999|-0.1032662209999999|1|-0.158788415|0.012963356|1|0.78837943|0.7477594870000001|-0.003017362|0.787615341|0.784722915|0|-0.089589915|0.007749296|-45.61628327|4.1078333030000005|172.7607401|57.39060501|2.177526049|0.0|0.8679099640000001|-25.17446332|49.42345536|-16.15576699|51.59865384|0.461984953|472.7005375|-775.4768155|-8.564028983|0.132090036|5.523352655|10.26616763|0.858684076|4719.2906570000005|70.01975807|-411.0733912|18.61456563|0.007182108|-390.0516264|893.4991504000001|519.5743695|3.807172093|1.0|0.0|1.0|1.0|0.33|17.0|4.77|50.94|1.0|0.0|100.96|0.0|-4.82|3.0|333.43|1.0|1.0|3.79|-4.83|1.4800000000000002e-05|4.05|0.0|0.0|8.28e-05|-0.02074|5.2854|4.0774|566.82|304.07|0.2623|487.43|0.5716|-1053.202208|0.0654|-0.17396|2.2655|0.02628818|-1053.255345|2.5693|197.0|6.7055
