molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|BCUTs-1|AATSC1c|SRW07|AATSC1s|n6HRing|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|SIC2|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|TPSA_x|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GRAVp|TASA|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
34_a47|0|1|0.0|0.0|1|0|1.40499556|-0.004157676|4.727387819|-0.064842466|3|-0.191253079|0.003530307|-0.043634386|10.98214103|0.078153957|1|1|0.0047106|-0.208989427|-0.1430639269999999|-0.317014709|-0.2829549719999999|3|0.046668352|0.89234354|1|0.8260556609999999|-0.061957581|-0.090141168|0.019723558|-34.3104683|-49.91779281|31.17423189|96.32577107|6.048527453999999|0.0|-1.261976347|-19.00022922|45.23285281|2371.236125|457.4477611|0.346006784|7.066583143|0.834499257|191.6093987|-387.0041342|24.85087647|0.023023142|-170.55473480000003|1068.587688|1.0|1.0|1.0|1.0|1.0|3.19|0.16|21.0|-7.47|4.52|68.52|1.75|0.0|0.0|4.0|-3.57|26.0|-6.66|0.0|1.0|1.0|3.02|-3.9|0.000267|0.0929|0.000125|0.0436|2.49|0.0|3.36e-08|1.17e-05|-0.0545|4.2077|2.41|3.8892|-1162.4815230000002|585.79|980.02|436.88|0.69314|-1162.283641|-0.21536|0.03084502|-1162.33788|8.7|8.7
1b_a5|1|0|2.881451247|0.0|0|0|1.4258024619999998|-0.00279809|4.59511985|-0.061874543|2|-0.111923619|0.003886035|0.001241264|10.94890233|-0.028797464|1|1|0.003708988|-0.220946861|0.019611905|0.045204303|-0.231956531|2|0.122747292|0.827319059|0|0.808828623|-0.07823203|-0.077221824|0.010803163|-39.38248661|-38.87394276|168.30518769999998|96.23685048|2.737713392|0.769931305|-1.158327367|-19.82538668|44.82086533|2171.716467|407.1693177|0.267518749|6.11909445|0.90275317|134.6705884|-293.5407385|21.51550842|0.019229427|-234.0649914|796.0738116|1.0|0.0|1.0|1.0|1.0|2.75|0.0|23.0|-8.3|4.76|54.46|2.29|0.0|0.0|3.0|-3.97|24.0|-5.99|0.0|1.0|1.0|3.38|-4.3|0.000106|0.0336|4.970000000000001e-05|0.0157|3.16|0.0|4.99e-09|1.58e-06|-0.04135|4789.0|3.1|4.6481|-1050.538976|536.59|892.61|388.58|0.43728|-1050.413506|-0.23055|0.03246637|-1050.462425|7.2291|7.2291
12af_a36|1|0|3.448611715|0.0|0|2|1.29704271|-0.00989889|5.351858133|-0.081537769|2|-0.6038322939999999|-0.00233752|-0.074383486|10.96037047|0.00146554|1|1|-0.000472698|0.154914099|-0.126068378|-0.213993335|-0.505160213|1|-0.062279009|0.8631180940000001|0|0.755275519|-0.082549457|-0.1054605669999999|0.021921402|-57.32748365|-73.23838519|89.56100543|169.9519197|10.57220682|127.6527374|-2.003750775|-39.81177462|72.55107063|3013.98446|524.5103537|0.329759081|8.59579222|0.8141152220000001|229.0052411|-966.3646141|36.42391023|0.0259433429999999|-236.4517911|2076.162883|0.0|0.0|1.0|0.0|3.0|4.98|0.17|17.0|-6.93|1.65|98.3|1.49|1.0|0.0|7.0|-3.54|33.0|-7.66|0.0|0.0|0.0|1.47|-3.64|0.000292|128.0|0.000227|0.0997|1.85|0.0|1.1800000000000001e-07|5.18e-05|-0.05882|5.2352|4.5|3.2299|-1440.982935|737.4|1246.55|589.48|0.70508|-1440.675702|-0.19246|0.02886569|-1440.740243|7.8239|7.8239
12l_a30|0|0|0.0|-4.712037416|0|2|0.60498366|-0.015371073|5.351858133|-0.274237737|2|-0.876151158|-0.00695299|0.154540315|10.31162828|-0.02588969|1|1|-0.004395528|-0.300262845|-0.077457998|-0.226973911|-0.640870513|1|-0.045411075|0.883029843|0|0.834279405|-0.0905026719999999|-0.109810463|0.0154211289999999|-63.31694493|-76.82494797|103.5499036|115.9404641|7.548024079|1.697908189|-2.415830189|-44.29742723|74.10578426|3306.001879|583.6736326|0.178184921|9.258542907|0.861252543|124.6606826|-1182.451965|38.8038646|0.016896687|-450.2927313999999|2056.604824|0.0|1.0|1.0|0.0|1.0|4.72|0.17|17.0|-7.18|4.78|90.88|2.82|2.0|0.0|7.0|-6.7|34.0|-5.66|0.0|0.0|0.0|3.42|-5.92|1.99e-07|9.63e-05|1.2e-06|0.000579|5.05|0.0|6.61e-08|3.19e-05|-0.0545299999999999|5.0454|5.52|3.5245|-1988.033039|729.17|1223.54|574.72|0.68488|-1987.782294|-0.20397|0.03406276|-1987.848331|7.2154|7.2154
16h_a32|1|1|3.340888605|0.0|0|0|0.609420754|-0.015656019|5.733341277|-0.098975084|0|-0.7828009570000001|-0.0048042729999999|0.061727488|10.31100268|-0.022634676|3|3|-0.002310082|-0.1234671109999999|-0.123297852|-0.219947482|-0.71364354|0|-0.003188883|0.881181048|1|0.7991915079999999|-0.081151869|-0.121464999|0.02096013|-51.56009529|-77.17316899|70.02855767|127.5843068|8.461051377999999|35.90298920000001|-1.821974989|-32.75886858|64.87717961|2709.44587|507.7688359|0.2640948939999999|6.710057805|0.850995852|167.7935207|-735.4832318|33.46862873|0.020432929|-299.7661014|1573.02555|0.0|1.0|1.0|1.0|2.0|3.61|0.26|19.0|-7.0|4.6|149.27|1.12|2.0|0.0|7.0|-6.48|28.0|-6.22|1.0|0.0|1.0|3.74|-4.75|3.28e-07|0.000136|1.7800000000000002e-05|0.0073599999999999|3.66|0.0|9.89e-08|4.09e-05|-0.05028|3.6182|4.54|3.6182|-1955.99895|679.82|1130.4|556.05|0.70219|-1955.772465|-0.2|0.02818755|-1955.832545|8.0655|8.0655
19g_a38|1|0|3.229090845|0.0|0|2|1.297044182|-0.008497058|5.351858133|-0.117921811|2|-0.458841138|-0.006877664|-0.009881824|10.96052467|-0.046735135|1|1|-0.004358975|-0.096139701|-0.098027247|-0.250781298|-0.438254637|1|-0.063110203|0.892249657|0|0.7200062690000001|-0.086314802|-0.114243258|0.022953686|-54.62049927|-72.29378538|137.56612280000002|177.181631|9.191644336|18.41027014|-1.942135378|-34.56416368|69.14572278|2897.384301|455.6240763999999|0.280058007|6.327835378|0.836356715|177.2223055|-777.7146399000001|34.14148263|0.0228937029999999|-278.3610963|1707.074131|1.0|1.0|1.0|1.0|3.0|4.82|0.14|17.0|-7.12|3.11|81.23|2.78|1.0|0.0|5.0|-4.25|31.0|-6.81|0.0|0.0|1.0|2.97|-4.33|5.68e-05|0.0238|4.67e-05|0.0196|2.88|0.0|7.599999999999999e-08|3.19e-05|-0.05479|5.2766|3.66|3.6887|-1431.419426|638.82|1104.29|475.84|0.69982|-1431.186566|-0.20748|0.03244515|-1431.244906|7.3778|7.3778
9g_a24|1|0|2.931798469|0.0|1|0|1.427608366|-0.00106361|5.283203728999999|0.001126633|2|-0.0425444|0.0144065739999999|0.070915465|10.96318169|-0.02471184|2|2|0.013119312|-0.292600863|-0.0273623029999999|-0.049325609|-0.079421802|2|0.13372961|0.859302479|0|0.8671367529999999|-0.064835725|-0.065668047|0.01876163|-32.080056199999994|-32.49188065|174.88817269999998|65.73938109|4.593165278|0.0|-0.788016565|-15.87288497|41.36311977|2123.257348|429.0504306|0.518073552|6.124370267000001|0.746821416|256.3375151|-192.9198181|21.8662148|0.033884884|17.88521849|809.0499476|1.0|0.0|1.0|1.0|1.0|2.8|0.06|22.0|-6.43|2.93|72.28|0.64|0.0|0.0|3.0|-2.49|23.0|-7.17|0.0|1.0|0.0|1.93|-3.09|0.00323|977.0|0.0008179999999999|247.0|1.37|0.0|3.720000000000001e-07|0.000113|-0.03585|5.2521|0.75|4.2802|-984.5891383|524.03|879.99|400.47|0.64993|-984.447764|-0.21391|0.032630457|-984.497752|7.1675|7.1675
1n_a5|1|0|2.91912867|0.0|0|0|1.427557749|-0.007315978|4.59511985|-0.0533837329999999|2|-0.3365350029999999|0.004367323|-0.150600424|10.94528897|-0.047910067|1|1|0.004754079|0.004115733|-0.00966135|-0.015850084|-0.393928416|2|-0.013686011|0.8402078140000001|0|0.785210014|-0.082180848|-0.081950989|0.023129277|-47.1725036|-47.04056285|63.58796786|123.2912732|7.620766672|55.29041202|-1.311215832|-27.07741706|60.44890447|2437.279452|450.71720610000006|0.372248254|7.881746117|0.937489579|213.67365440000003|-432.02691110000006|27.88278228|0.028797525|-146.6611704|1198.959638|1.0|1.0|1.0|1.0|1.0|2.88|0.05|23.0|-8.07|3.99|80.76|1.72|1.0|0.0|5.0|-4.27|27.0|-6.41|0.0|0.0|1.0|3.14|-4.18|5.41e-05|0.0193|6.56e-05|0.0234|2.91|0.0|8.43e-09|3.01e-06|-0.06186|4.3838|4.19|4.3838|-1179.209088|607.15|1017.23|481.06|0.44786|-1179.018429|-0.23278|0.03956123|-1179.073189|7.5686|7.5686
5g_a40|0|0|0.0|0.0|1|0|0.604913142|-0.016033575|6.167516491000001|-0.190406197|0|-0.5611751220000001|-0.012794054|0.122088541|10.31198315|-0.091116241|2|2|-0.012008571|-0.104356485|0.07917206|0.137067086|-0.4748772539999999|0|0.006643696|0.882781953|1|0.67772744|-0.153687065|-0.14338431|0.024937196|-72.93994279|-68.05025116|216.425542|152.9506864|5.616992201|0.0|-1.577227413|-34.61732609|84.77514603|2054.810452|321.64971460000004|0.254650681|6.193485364|0.955183157|120.8573152|-355.2634413|31.38430965|0.025660198|-232.8857705|1004.297909|0.0|0.0|1.0|0.0|2.0|3.13|0.21|14.0|-2.89|2.5|115.96|0.74|0.0|1.0|3.0|-4.24|21.0|-6.6|0.0|0.0|1.0|2.01|-3.37|5.78e-05|0.0174|0.000426|128.0|2.17|0.0|0.0013|391.0|-0.0540299999999999|3.48|4.02|3.48|-1328.055803|489.04|800.98|367.19|0.6563|-1327.9345529999998|-0.19908|0.04070345|-1327.982732|6.9101|6.9101
2_a20 (SB-505124)|1|0|3.485765306|-0.09011519|0|1|1.183764955|-0.010175551|5.351858133|-0.076310057|1|-0.498602014|0.001622309|-0.177905025|10.95129567|-0.137383329|1|1|0.003789399|0.02072518|-0.150708132|-0.229461916|-0.520284161|1|0.082053195|0.765632979|0|0.7694360659999999|-0.083565835|-0.117328885|0.02856542|-45.98170774|-64.55966745|122.8758934|126.8667205|8.648749117000001|441.9400248|-1.759933279|-25.30121848|61.69969596|2195.369524|423.3785776|0.1680806939999999|5.952040367|0.908167636|92.48561162|-532.854802|25.30541763|0.011470204|-365.2740749|1164.049211|1.0|1.0|1.0|1.0|1.0|3.4|0.3|17.0|-7.22|4.47|60.03|2.06|1.0|0.0|3.0|-5.24|25.0|-5.31|0.0|1.0|1.0|3.81|-4.91|5.72e-06|0.0019199999999999|1.22e-05|0.0040799999999999|4.27|0.0|6.070000000000002e-08|2.03e-05|-0.03717|3.6404|4.57|3.6404|-1089.371784|593.8|995.68|505.82|0.69947|-1089.147716|-0.18645|0.01305739|-1089.201587|6.7721|6.7721
5_a18 (BIBF0775)|0|0|0.0|0.0|0|2|1.251175715|-0.005220163|4.844187086|-0.015946718|1|-0.391512249|0.002526619|0.0002403959999999|10.94702058|-0.022817602|0|0|0.0036739159999999|-0.054916741|-0.144352593|-0.216531385|-0.453086741|0|-0.001626287|0.774859029|0|0.8432358679999999|-0.068989967|-0.078246932|0.008501088|-52.09190866|-59.08151918|10.36586529|118.3671077|4.846666751|50.25564119|-2.112667176|-39.33277643|58.5107823|3115.979466|636.6978809999999|0.184058942|9.798677372|0.937842434|138.97646310000002|-1204.480438|27.535837|0.010831199|-477.1120625|1955.044427|1.0|0.0|1.0|1.0|2.0|4.42|0.32|18.0|-9.21|3.69|76.5|3.52|3.0|1.0|8.0|-6.07|37.0|-5.96|0.0|1.0|0.0|3.2|-5.72|8.590000000000001e-07|0.000425|1.91e-06|0.000946|4.73|0.0|6.18e-10|3.06e-07|-0.04938|3.2027|8.45|3.2027|-1572.313227|817.02|1446.02|691.68|0.69298|-1571.843719|-0.18092|0.02305362|-1571.914419|7.4685|7.4685
7l_a46|0|0|0.0|0.256706467|1|1|1.160371354|-0.00090473|5.533389489|0.017668261|2|-0.038903382|0.013150047|-0.074511843|10.9642261|0.050638298|1|1|0.0125870169999999|-0.331246137|-0.087877164|-0.143129469|-0.1082221709999999|2|-0.1237456669999999|0.825629852|0|0.907148114|-0.0565894359999999|-0.06289606|0.011594057|-27.30136533|-30.34397256|8.13531199|44.79605077|2.698568452|51.39110437|-0.880544835|-13.17144326|32.8948756|1920.310099|437.65027010000006|0.32532919|5.273701985|0.863142947|156.9538706|-204.9507309|15.74158869|0.016330867|-168.5385796|629.6635476|1.0|0.0|1.0|1.0|0.0|3.04|0.28|17.0|-6.29|3.59|43.6|1.89|0.0|0.0|2.0|-3.18|22.0|-6.22|0.0|1.0|1.0|2.86|-3.72|0.000668|0.1939999999999999|0.0001889999999999|0.0548|2.61|0.0|5.19e-07|0.000151|-0.03324|4.5464|2.42|4.5464|-915.6081232|517.29|879.87|414.82|0.68834|-915.446686|-0.2231699999999999|0.025086919|-915.493986|5.7122|5.7122
4_a47|0|0|0.0|0.0|0|0|1.304464196|-0.008204735|0.0|-0.121159855|2|-0.3692130839999999|-0.007295208|0.0687047279999999|10.93671044|0.011775922|0|0|-0.006506051|-0.247195952|-0.017555555|-0.027355932|-0.462831711|2|-0.095209424|0.84420422|1|0.874200878|-0.07804769|-0.092556319|0.007772995|-42.46254967|-50.35610033|96.20929041|68.44214684|2.300808176|0.0|-1.48090111|-23.10213311|46.69151766|2306.463316|475.6168721|0.193395607|6.468023748999999|0.67265584|105.2186243|-438.3470487|23.78275706|0.013656479|-333.62177030000004|998.8757964|1.0|0.0|1.0|1.0|2.0|2.75|0.05|22.0|-8.79|5.71|58.04|3.1|2.0|0.0|3.0|-5.92|26.0|-4.99|0.0|0.0|1.0|4.32|-5.64|1.21e-06|0.0004379999999999|2.31e-06|0.0008359999999999|4.96|0.0|1.61e-09|5.81e-07|-0.05606|5.7708|4.44|3.73|-1509.453558|576.9|988.42|432.89|0.69157|-1509.262887|-0.21076|0.03342033|-1509.3147789999998|7.5|7.5
4h_a46|0|0|0.0|0.090767245|1|1|0.3002050539999999|-0.005778576|5.587248657999999|-0.346835467|2|-0.404500343|-0.0008161889999999|-0.021951549|10.31928028|-0.09922757|1|1|0.003087227|-0.0932537609999999|-0.030014575|-0.0488847059999999|-0.516344924|2|0.075704004|0.7955809979999999|0|0.767244275|-0.083155747|-0.083997524|0.010068754|-65.24476749|-65.90523417|105.2773797|182.6222935|6.198442205|19.09455432|-2.015940586|-51.19164773|73.14480467|3472.1185880000003|601.9869510999999|0.194493895|8.138240742999999|0.947878486|152.6017078|-1241.036544|29.75215152|0.011589523|-479.405829|1963642.0|0.0|0.0|1.0|1.0|2.0|4.63|0.3|23.0|-9.2|6.18|124.17|2.27|2.0|0.0|6.0|-6.53|36.0|-6.38|1.0|0.0|0.0|3.82|-5.69|2.97e-07|0.000149|2.06e-06|0.00104|4.21|0.0|6.38e-10|3.210000000000001e-07|-0.0389199999999999|4.2444|8.5|4.18|-1923.926093|792.61|1397.46|682.14|0.54445|-1923.543349|-0.21008|0.04729184|-1923.611784|6.6402|6.6402
36_a18|0|0|0.0|0.0|0|2|1.25117638|-0.006407141|4.844187086|-0.020339784|1|-0.442092758|-0.000451777|-0.0077246719999999|10.94702093|0.003321395|0|0|0.000825855|-0.079553246|-0.079721028|-0.12139648|-0.493920601|0|-0.010091893|0.780206307|0|0.804293867|-0.07777765|-0.079805761|0.009440278|-55.38202488|-56.82615305|110.8288932|139.3536816|4.786442152|83.34177364|-2.074949798|-39.43509046|62.10402945|2979.013751|572.70209|0.187943933|9.560644525|0.905426346|133.8265619|-1052.048147|27.99124609|0.0123136069999999|-444.4026478999999|1819.430996|1.0|0.0|1.0|1.0|3.0|4.19|0.28|18.0|-9.16|2.96|85.29|3.13|2.0|1.0|7.0|-5.68|35.0|-6.18|0.0|0.0|1.0|2.8|-5.28|2.09e-06|0.000975|5.19e-06|0.00242|4.18|0.0|6.87e-10|3.210000000000001e-07|-0.04991|3.1908|7.75|3.1908|-1493.686737|769.73|1350.57|636.33|0.69372|-1493.266344|-0.18124|0.02564498|-1493.333297|7.4949|7.4949
1d_a5|1|0|2.79978458|-4.455320158|0|0|1.217311475|-0.006252818|4.59511985|-0.308010841|2|-0.2688711589999999|-0.0012491689999999|-0.2261588939999999|10.94437658|-0.010183824|1|1|-0.000700145|-0.389011185|0.001493879|0.004923698|-0.38633065|2|-0.058872605|0.821309592|0|0.8965037640000001|-0.088396743|-0.086213657|0.007937625|-47.76176205|-46.58221594|204.4506579|55.92018945|2.317281143|0.0|-1.465632167|-25.80622135|52.05055075|2481.822293|484.3911442|0.229495885|6.116537519|0.89062437|123.9992274|-427.8712868|25.69414151|0.018980039|-292.3128788|1027.76566|1.0|0.0|1.0|1.0|1.0|2.92|0.05|23.0|-8.88|6.37|54.46|2.73|2.0|0.0|4.0|-4.79|27.0|-5.73|1.0|0.0|1.0|4.15|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|3.95|0.0|1.3300000000000002e-09|4.86e-07|-0.04528|4.8725|3.58|4.6112|-1288.340378|567.04|951.63|414.59|0.5764600000000001|-1288.201219|-0.23519|0.03392008|-1288.253849|5.03|5.03
IN1233_a59|1|0|3.463603867|0.0|0|0|1.400923654|-0.008841844|4.727387819|-0.12050413|2|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|-0.054458882|1|1|-0.004071701|0.268927191|0.001996439|0.003282792|-0.597167441|2|-0.107446431|0.80310139|1|0.7613246490000001|-0.092761756|-0.095213818|0.010831674|-61.73167061|-63.36348363|318.5587088|158.8351574|4.79704394|83.1557517|-1.904276352|-41.08157616|68.94000009|2809.840422|506.6510632|0.1892041019999999|8.011984402000001|0.936631949|125.91272279999998|-843.3505049|29.49046561|0.0134658889999999|-413.6607749|1562.994677|1.0|1.0|1.0|1.0|2.0|3.48|0.08|27.0|-10.0|4.69|97.55|2.06|2.0|0.0|5.0|-5.59|32.0|-6.13|0.0|0.0|1.0|3.78|-5.16|2.54e-06|0.00107|6.91e-06|0.0029|3.85|0.0|9.93e-11|4.17e-08|-0.05605|5.2194|5.35|3.5355|-1352.351584|703.47|1204.16|531.14|0.6953699999999999|-1352.073755|-0.20289|0.02473496|-1352.135303|7.4685|7.4685
16j_a32|1|1|3.359912013|-0.082980188|0|0|0.609420735|-0.0139074189999999|5.733341277|-0.086195934|0|-0.778815477|-0.002456725|-0.135618491|10.31100263|0.021997616|3|3|-0.00030659|-0.11512706|-0.117577419|-0.202656848|-0.704356423|0|0.168000908|0.839271289|1|0.8259884120000001|-0.07651119|-0.106897203|0.023266265|-54.71915795|-76.45058155|34.66998636|124.4493461|11.90023573|45.81893652|-1.817252458|-39.13396528|71.35869023|2830.682695|590.7291534|0.3002094919999999|7.357962381|0.7944808170000001|214.7033741|-929.4888072999998|35.04175088|0.021655546|-285.7717513|1857.212797|0.0|1.0|1.0|1.0|2.0|3.86|0.33|19.0|-7.77|5.24|149.27|1.57|3.0|0.0|8.0|-7.45|30.0|-5.73|1.0|0.0|0.0|4.25|-5.41|3.56e-08|1.57e-05|3.89e-06|0.00172|4.59|0.0|1.7e-08|7.5e-06|-0.05016|3629.0|5.5|3629.0|-2034.621888|729.78|1225.27|631.34|0.70207|-2034.344833|-0.2002799999999999|0.0283671|-2034.408854|8.0315|8.0315
1h_a5|1|0|2.9516097130000003|0.0|0|0|1.427564094|-0.001978474|4.59511985|-0.009075016|2|-0.085074391|0.008031558|-0.1197834419999999|10.94466758|-0.044117647|1|1|0.007357977|-0.043247682|0.034752304|0.0578378779999999|-0.20140246|2|0.070628165|0.8436458929999999|0|0.8806402259999999|-0.067599619|-0.069496749|0.008798715|-35.25675213|-36.2462047|160.0744187|62.25239147|2.393400474|0.484419999|-1.111947978|-18.38824808|39.84574434|2107.271793|459.3001331|0.2549450239999999|6.711386288|0.958891501|132.96722079999998|-302.4687931|19.45961351|0.01585373|-255.618083|778.3845404|1.0|0.0|1.0|1.0|1.0|2.8|0.05|23.0|-8.41|4.51|54.46|2.13|0.0|0.0|3.0|-4.25|24.0|-5.77|0.0|1.0|1.0|3.43|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0111|3.43|0.0|3.87e-09|1.21e-06|-0.04124|4652.0|3.17|4.3651|-990.6346565|556.57|934.7|430.83|0.57155|-990.472129|-0.21921|0.031392033|-990.523098|7.5528|7.5528
22_a47|0|1|0.0|0.0|1|0|1.408617385|-0.010579222|4.727387819|-0.150248628|2|-0.507802654|-0.006808306|-0.075111395|10.95023117|0.002716049|1|1|-0.004332497|-0.077468004|-0.1049885469999999|-0.277479519|-0.538310301|2|-0.077787113|0.890264057|1|0.698649132|-0.080744803|-0.089280419|0.022154032|-47.64347429|-52.67991531|12.19999546|177.81209280000002|7.713126784|54.21581266|-1.42848671|-28.11203407|60.71546178|2692.510471|412.2379505|0.390313552|6.9553262170000005|0.8569791179999999|230.3045281|-497.3405809|30.72175314|0.031534452|-129.440987|1382.478891|1.0|1.0|1.0|1.0|2.0|3.31|0.1|21.0|-7.69|4.85|84.73|2.97|1.0|0.0|5.0|-4.44|29.0|-6.58|0.0|0.0|1.0|3.41|-4.38|3.6e-05|0.0142|4.16e-05|0.0164|3.0|0.0|2.06e-08|8.11e-06|-0.0612399999999999|4.7954|4.4|4017.0|-1375.05033|605.12|1027.32|466.95|0.68312|-1374.857521|-0.22828|0.02840507|-1374.914437|9.0|9.0
13_a4|0|0|0.0|0.0|1|1|1.399843898|-0.000990136|5.4161004020000005|-0.019846488|1|-0.04158572|0.012994083|-0.14818661|10.94205723|-0.0963182119999999|1|1|0.012019888|-0.094404255|-0.0161529719999999|-0.025714912|-0.143303992|1|-0.215746851|0.7986239909999999|0|0.970027005|-0.050017793|-0.068249548|0.008746805|-24.48959182|-33.41617993|11.85953992|14.67530603|2.096831328|54.71349575|-1.091992764|-11.99053523|28.77218157|1910.137758|474.9422962|0.137460473|5.663493161|0.751144285|67.30306705|-261.7783983|15.89399858|0.007566425|-355.01146810000006|619.8659446|0.0|0.0|1.0|0.0|0.0|3.39|0.16|17.0|-6.2|4.15|30.71|2.9|1.0|0.0|2.0|-4.09|22.0|-5.39|0.0|1.0|1.0|3.57|-4.42|8.18e-05|0.0235|3.77e-05|0.0108|3.75|0.0|6.28e-07|0.00018|-0.03168|4.4811|3.87|4.1733|-898.3562912999998|536.09|893.0|429.36|0.59537|-898.2009630000001|-0.20372|0.018124154|-898.2503529999999|5.3979|5.3979
47n_a18|0|0|0.0|0.0|0|1|1.251175627|-0.007614955|4.844187086|-0.057061805|0|-0.609196374|0.000271488|-0.003276575|10.94702025|-0.048404296|0|0|0.001705837|0.026244774|-0.172015161|-0.258092915|-0.529441732|0|-0.09714337|0.726888951|0|0.792429396|-0.079299822|-0.091185806|0.0106152389999999|-65.43887366|-75.24728669|61.29571241|171.2889916|7.228646444|47.476904100000006|-2.4620167580000003|-54.00070374|74.19865731|3349.802294|653.9193397999999|0.216078071|10.43689152|0.932611327|178.30942439999998|-1676.556573|33.65821422|0.01357247|-468.58948260000005|2591.682495|1.0|0.0|1.0|1.0|3.0|4.69|0.31|18.0|-9.76|3.31|105.6|2.72|3.0|1.0|13.0|-6.02|40.0|-6.68|0.0|0.0|0.0|2.76|-5.24|9.48e-07|0.000511|5.7e-06|0.00308|4.1|0.0|1.7500000000000002e-10|9.44e-08|-0.0525299999999999|3.2028|9.78|3.2028|-1743.3283440000002|879.92|1565.37|799.02|0.6914600000000001|-1740.5852670000002|-0.18391|0.02839695|-1740.663577|7.1938|7.1938
IN1166_a11|1|0|3.433539068|0.0|0|0|1.429020445|-0.006882528|4.727387819|-0.008507023|2|-0.378539035|-0.003356527|0.0266218529999999|10.95053349|-0.037793156|1|1|-0.001446486|0.032420935|-0.126749697|-0.223618825|-0.462344944|2|0.102257199|0.827254552|1|0.863273559|-0.073965061|-0.0896538619999999|0.0200246639999999|-51.07061499|-61.90325275|112.0066065|94.40543077|9.546719887|20.83871871|-1.6137695069999998|-35.26269962|64.89703387|2865.055175|596.0640225999999|0.305697179|6.777827685|0.8639230290000001|211.0745642|-769.3614916|31.46783535|0.021531291|-268.3203251|1604.859603|1.0|1.0|1.0|1.0|2.0|3.51|0.08|27.0|-10.18|4.53|103.17|0.92|1.0|0.0|5.0|-5.11|32.0|-6.52|0.0|0.0|1.0|3.31|-4.78|7.74e-06|0.00323|1.65e-05|0.00688|3.27|0.0|6.59e-11|2.75e-08|-0.07275|4.9857|3.36|3.2827|-1347.298558|704.48|1198.36|554.63|0.6998300000000001|-1347.012407|-0.21098|0.04189898|-1347.073528|7.9318|7.9318
16c_a32|1|1|3.329674745|0.0|0|0|0.6094207629999999|-0.01639019|5.733341277|-0.087497559|0|-0.770338913|-0.0064007569999999|-0.031087095|10.31100271|-0.036931818|3|3|-0.00369116|-0.057356214|-0.1260956869999999|-0.229450999|-0.697601261|0|0.0482801729999999|0.915639476|1|0.773043206|-0.088841599|-0.119988297|0.025791147|-53.00702241|-71.59058881|102.2022233|135.41296|9.181311842|37.0285246|-1.679836163|-31.62645048|68.39521789|2649.168528|461.2334662|0.3153632939999999|6.313526111|0.8653137670000001|188.1603823|-597.9997655000001|33.27140293|0.02579269|-220.3256617|1463.941729|0.0|1.0|1.0|1.0|2.0|3.5|0.22|19.0|-6.99|4.21|149.27|0.88|1.0|0.0|7.0|-6.04|27.0|-6.44|1.0|0.0|1.0|3.41|-4.41|9.17e-07|0.000366|3.89e-05|0.0155|3.23|0.0|1.0300000000000001e-07|4.13e-05|-0.0505|3.6264|4.12|3.6264|-1916.6792|639.66|1069.28|508.43|0.70198|-1916.478107|-0.20047|0.02806787|-1916.536967|8.3468|8.3468
