molecula|n9FaHRing|n9FaRing|SaaNH|SssssC|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|BIC2|MATS8s|SIC2|GATS1pe|RASA|FNSA3|PBF|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WPSA3|FNSA1|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|WNSA2|DPSA4|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
6b_a40|0|0|0.0|0.0|0.604892326|1.710647518|0.135693438|-0.014861289|6.401917197|0|0.039863946|-0.003851208|0.0986825569999999|10.30179924|2|-0.004728928|-0.248560671|-0.018582337|-0.630957955|0.842573207|0.003163118|0.90571269|0.6462648870000001|0.753431574|-0.107699967|0.417254814|-79.36130196|9.771129787|0.246568426|165.1465831|-0.049599889|6.544506614|0.878140798|87.29061302|-33.22101012|0.442509019|3214.047452|504.6333458|4049.386572|-22.2507658|0.1218592019999999|6.976123351|12.51342818|0.793750992|-956.7829293|37.83107469|-506.5422338|618.8882797|7.929311055|1.0|1.0|4.02|3.36|14.0|4.38|173.43|2.0|130.16|1.0|2.0|5.0|-8.41|5.0|-5.85|1.0|-6.18|3.86e-09|1.98e-06|0.000335|5.03|1.0|6.21e-06|0.00318|-0.09533|3.1026|3.1026|-3290.775349|687.2|399.62|-3290.583786|0.4962|-0.21904|0.03026498|-3290.648012|11.3203|7.5229|7.5229
5a_a50|1|1|0.0|0.0|1.3972442980000002|4.202707546|-0.203248487|-0.00148647|5.82008293|1|0.038040936|0.012640587|-0.256097122|10.93256969|2|0.01228899|0.028229556|-0.102607753|-0.161169418|0.788709546|-0.132977171|0.847812674|0.6759066159999999|0.969892876|-0.038932964|0.2814514|-34.7974024|5.435098605|0.030107124|16.06582337|-0.022747617|2.900288114|0.66527517|44.17662122|-12.13862875|0.4528093929999999|2246.106104|517.556163|1605.985157|-6.477439183|0.33472483|5.892775027000001|10.76914508|0.8275167520000001|-278.5298849|18.24602704|-176.38892919999998|462.1867149|9.379218813|1.0|1.0|3.5|3.28|20.0|4.33|35.64|0.0|101.86|0.0|1.0|2.0|-3.89|2.0|-5.83|1.0|-4.5|0.000129|42.0|0.0102|3.46|0.0|5.7e-07|0.000186|-0.02487|5.6146|4.0159|-1029.930364|582.98|220.82|-1029.734933|0.1156|-0.19146|0.02452028|-1029.786489|5649.0|5.3872|5.3872
3d_a49|0|0|0.0|0.0|0.406515615|2.089548665|-0.0960135969999999|-0.003398408|5.4161004020000005|2|0.036335697|-0.00918253|-0.068390038|10.35020259|1|-0.004253844|-0.149675594|-0.075636705|-0.202380888|0.808676284|0.01450704|0.863438637|0.846953747|0.733071652|-0.099295364|0.464410121|-54.67520803|5.561916586000001|0.266928348|154.6267696|-0.036147237|3.221917789|0.756622045|65.59130031|-20.93944137|0.486368221|2809.9605100000003|424.6551631|1660.7054380000002|-12.12984007|0.243377955|6.612715522999999|12.87442833|0.946920034|-570.1024832|27.67490257|-297.31302830000004|549.3593871|10.91609228|1.0|1.0|3.29|0.0|21.0|4.46|121.39|1.0|111.41|0.0|1.0|4.0|-5.19|5.0|-6.58|1.0|-4.44|6.42e-06|0.00252|0.0142|2.98|0.0|7.1e-07|0.000278|-0.05766|5.1844|3.8907|-1594.595995|615.3|239.15|-1594.380348|0.0931|-0.21913|0.04373784|-1594.435881|2.3278|5.6308|5.6308
1e_a5|0|0|2.953259375|0.0|1.427503886|0.0|-0.260066152|-0.001975193|4.59511985|2|0.027873016|0.008031558|-0.1197834419999999|10.94440038|1|0.007357977|-0.133677441|0.034752304|-0.201027861|0.771487328|0.045376705|0.834250802|0.6977404359999999|0.8805795|-0.06795194|0.373935381|-36.22202792|4.461204261000001|0.1194205|62.03846573|-0.0278901329999999|2.317577542|0.7473936259999999|44.38364879|-14.48881117|0.482579989|2107.092939|457.4574833|827.4861275000001|-7.526878708|0.2526063739999999|6.41473183|12.39753333|0.932665879|-301.0751483|19.38578369|-257.0399733|409.0289917|8.161620868|1.0|1.0|2.83|2.17|23.0|4.51|54.46|0.0|95.45|0.0|1.0|3.0|-4.25|3.0|-5.77|1.0|-4.45|5.5700000000000005e-05|0.0174|0.0111|3.43|0.0|3.87e-09|1.21e-06|-0.04186|4746.0|4.4292|-990.6320386|560.58|261.24|-990.471803|0.1355|-0.22291|0.0313740589999999|-990.522307|3.0386|6719.0|6719.0
16j_a32|1|1|3.359912013|-0.082980188|0.609420735|0.0|0.175152442|-0.0139074189999999|5.733341277|0|0.046788618|-0.002456725|-0.135618491|10.31100263|3|-0.00030659|-0.11512706|-0.117577419|-0.704356423|0.798237393|0.168000908|0.839271289|0.762429418|0.8259884120000001|-0.07651119|0.509776381|-76.45058155|16.63953228|0.174011588|124.4493461|-0.034287782|11.90023573|0.699790508|91.93816239|-24.52188465|0.442735754|2830.682695|590.7291534|3448.428146|-17.53752467|0.3002094919999999|7.357962381|13.20372234|0.7944808170000001|-929.4888072999998|35.04175088|-285.7717513|701.9321161|15.48758085|1.0|1.0|3.86|3.38|19.0|5.24|149.27|3.0|121.3|1.0|1.0|8.0|-7.45|5.0|-5.73|0.0|-5.41|3.56e-08|1.57e-05|0.00172|4.59|0.0|1.7e-08|7.5e-06|-0.05016|3629.0|3629.0|-2034.621888|729.78|341.65|-2034.344833|0.2907|-0.2002799999999999|0.0283671|-2034.408854|4.0992|8.0315|8.0315
3e_a32|1|1|3.501917045|0.0|0.609420788|0.0|0.015619823|-0.006553709|5.733341277|0|0.044949495|0.000655875|-0.114649277|10.31100276|3|0.002004382|-0.1046390059999999|-0.076494363|-0.551661318|0.8046468659999999|-0.061561535|0.85921771|0.77923808|0.8681696109999999|-0.073411249|0.290874543|-53.92151824|6.69516884|0.131830389|71.04473954|-0.030786645|3.608094688|0.7752553659999999|60.86894767|-16.59123638|0.4513338939999999|2212.661182|467.865447|1732.3689949999998|-8.941186293|0.224744634|5.863649531|10.68709999|0.822602107|-348.70626539999995|21.40099522|-296.6758413|421.3548777|6.94742943|1.0|1.0|3.33|3.04|19.0|5.24|110.94|1.0|97.86|0.0|1.0|3.0|-6.52|3.0|-5.2|1.0|-5.18|3.02e-07|0.000103|0.00225|4.47|0.0|1.2099999999999998e-07|4.13e-05|-0.0534399999999999|3.5589|3.5589|-1672.748189|578.77|348.38|-1672.576776|0.2914|-0.20098|0.02588637|-1672.62984|5.6928|8.0862|8.0862
14e_a23|1|1|0.0|-4.45581912|1.197957573|3.052208981|0.059967018|-0.008865361|5.351858133|2|0.044241453|0.001027627|0.021081733|10.3132176|2|0.001951778|0.072830644|-0.07256543|-0.5232404310000001|0.791790895|0.133270225|0.8510270329999999|0.5415996160000001|0.925392058|-0.073376247|0.267882223|-62.2612068|12.5437807|0.074607942|51.92870134|-0.03935934|8.73073591|0.796525872|74.75779594|-27.39493099|0.49543439|3255.313968|644.0923882999999|2428.874279|-19.06744972|0.203474128|8.020794334|15.89643482|0.981902808|-953.3724859|34.39302091|-412.7765217|658.8108151|12.49658915|0.0|1.0|3.54|3.62|26.0|6.19|105.02|2.0|125.29|0.0|1.0|6.0|-6.38|7.0|-6.06|0.0|-5.79|4.1200000000000004e-07|0.000198|0.000773|4.46|0.0|5.94e-09|2.85e-06|-0.08122|3.7033|3.7033|-1966.96594|706.39|334.8|-1966.720803|0.3178|-0.2342199999999999|0.02250947|-1966.785007|5.5469|8.5214|8.5214
10_a4|0|0|0.0|0.0|1.343863662|2.146166934|-0.180140166|-0.002959121|5.4161004020000005|2|0.038699764|0.01107733|-0.122141977|10.92992762|1|0.011142889|0.014917047|-0.083887216|-0.241683916|0.810105167|-0.120059574|0.861225169|0.6799081490000001|0.921653019|-0.051015897|0.43000216|-45.97324097|8.440134933|0.078346981|45.34497624|-0.027007048|4.884907049|0.744529685|54.09964719|-15.63090193|0.4858700179999999|2480.063587|533.4262268|2064.276654|-9.046715915|0.255470315|5.759414166|11.20225306|0.945033425|-452.3357957|20.99433004|-283.0534799|594.7358385|8.126406226|1.0|1.0|3.46|3.38|21.0|4.81|52.83|2.0|111.38|0.0|1.0|4.0|-4.66|4.0|-5.83|1.0|-4.85|2.21e-05|0.00818|0.00519|3.85|0.0|8.51e-09|3.15e-06|-0.04689|4.9674|3.6465|-1183.812875|619.99|249.6|-1183.54701|0.0176|-0.2025|0.02232068|-1183.602045|2.2386|7.0555|7.0555
6e_a31|0|0|3.402951625|0.0|0.61015618|0.0|0.06650322|-0.016012184|5.733341277|0|0.037803618|-0.011483229|-0.008757878|10.31165994|2|-0.008439437|0.225356759|-0.002840672|-0.579941248|0.78240875|-0.071378445|0.841537966|0.795570315|0.623340994|-0.122985602|0.177030306|-79.81721349|19.89514173|0.376659006|229.6732654|-0.046541668|12.13134981|0.7604979040000001|93.68572477|-28.37945369|0.4782688439999999|2776.836977|380.0911673|2188.417358|-17.30478148|0.239502096|7.513687859|14.40145519|0.916695963|-778.7151665|37.31693873|-317.6847132|536.6368656000001|13.86851128|1.0|1.0|3.55|2.62|22.0|4.0|131.36|1.0|109.69|0.0|1.0|4.0|-5.63|5.0|-6.5|1.0|-4.66|2.34e-06|0.000947|0.00883|3.2|0.0|4.67e-08|1.89e-05|-0.05426|3.3083|3.3083|-1652.669408|634.34|374.76|-1652.445002|0.5103|-0.18844|0.03676794|-1652.503557|8.3583|6.4318|6.4318
4g_a46|0|0|0.0|0.171759574|1.134637064|2.156712018|-0.153373738|-0.001702489|5.587248657999999|2|0.046415344|0.011488768|-0.055084605|10.96333695|1|0.010608122|-0.144064904|-0.078780402|-0.2455749539999999|0.74106323|-0.200628401|0.7796270059999999|0.635494818|0.946829733|-0.056893316|0.318162858|-40.24987057|4.598866947|0.053170267|30.50581108|-0.024339048|2.638545451|0.826861093|44.72726697|-13.96424081|0.448462961|2242.010126|543.2323468999999|2285.43285|-8.0118178|0.1731389069999999|5.8466355000000005|10.60062169|0.8131148579999999|-392.5790722|16.88825479|-375.0653627|568.1534007|4.477396402|1.0|1.0|3.9|3.61|17.0|5.37|43.6|2.0|106.55|0.0|1.0|3.0|-5.38|3.0|-5.18|1.0|-5.38|4.22e-06|0.00155|0.00153|4.73|0.0|1.57e-08|5.75e-06|-0.03985|4.4163|4.4163|-1493.154666|615.33|280.74|-1492.923098|0.1294|-0.22587|0.02266493|-1492.979142|3.7113|5.5615|5.5615
2_a20 (SB-505124)|0|0|3.485765306|-0.09011519|1.183764955|0.0|-0.006955944|-0.010175551|5.351858133|1|0.05042042|0.001622309|-0.177905025|10.95129567|1|0.003789399|0.02072518|-0.150708132|-0.520284161|0.725030162|0.082053195|0.765632979|0.790275077|0.7694360659999999|-0.083565835|0.214264156|-64.55966745|15.71798823|0.230563934|126.8667205|-0.0382594189999999|8.648749117000001|0.831919306|70.87109323|-21.05206547|0.475937029|2195.369524|423.3785776|1709.9571620000002|-11.58380004|0.1680806939999999|5.952040367|11.3574908|0.908167636|-532.854802|25.30541763|-365.2740749|477.95809620000006|6.311425784|1.0|1.0|3.4|3.1|17.0|4.47|60.03|1.0|97.55|0.0|1.0|3.0|-5.24|4.0|-5.31|1.0|-4.91|5.72e-06|0.0019199999999999|0.0040799999999999|4.27|0.0|6.070000000000002e-08|2.03e-05|-0.03717|3.6404|3.6404|-1089.371784|593.8|340.58|-1089.147716|0.3267|-0.18645|0.01305739|-1089.201587|3.9392|6.7721|6.7721
14d_a23|1|1|0.0|0.0|1.197963465|3.405551724|0.058368697|-0.005343003|5.351858133|2|0.043538647|0.01269616|-0.019307114|10.313217800000002|2|0.01180744|0.059486662|-0.074441567|-0.4483522929999999|0.772008792|0.006563565|0.829764975|0.6906097959999999|0.921694462|-0.053736319|0.213597535|-51.58357156|12.25371621|0.078305538|51.59888942|-0.032878563|8.074501042|0.790346608|61.49227899|-21.66510006|0.454495683|2878.955374|607.3441532|2261.37838|-14.27606695|0.209653392|7.832720777|14.358677900000002|0.833166062|-713.8033475|27.41215037|-382.6437544|666.0036144999999|9.908707432|0.0|1.0|3.52|3.62|26.0|4.33|105.02|2.0|125.25|0.0|1.0|5.0|-5.85|4.0|-6.1|0.0|-5.25|1.43e-06|0.000608|0.0023899999999999|3.94|0.0|1.65e-08|7.03e-06|-0.0725799999999999|3688.0|8.1555|-1669.24571|696.21|336.18|-1668.983743|336.18|-0.22152|0.02083626|-1669.045136|8.1555|8.4001|8.4001
3j_a32|1|1|3.564417045|0.0|0.609420782|0.0|0.0053427669999999|-0.006580847|6.3044488020000005|0|0.037373737|-0.000202965|-0.086191775|10.31100276|3|0.001173363|-0.055211759|-0.052818794|-0.528541012|0.824282683|-0.020129489|0.8884057059999999|0.7557114|0.865101945|-0.070289671|0.27811778|-50.46105839|7.315176208|0.134898055|71.64373163|-0.030815085|3.885056172|0.7487739999999999|58.58770587|-16.36574867|0.4482615029999999|2282.569698|459.4516326|1778.1826620000002|-8.691773249|0.251226|5.900829539|10.69497519|0.812452828|-321.5956102|21.85672669|-264.245436|398.2788055|8.126647477|1.0|1.0|3.27|3.0|19.0|4.93|110.94|1.0|95.74|0.0|1.0|3.0|-5.92|3.0|-5.6|1.0|-4.8|1.21e-06|0.0004089999999999|0.00533|3.89|0.0|2.03e-07|6.86e-05|-0.05361|3.4982|3.4982|-1671.507439|564.55|354.42|-1671.351322|0.3005|-0.19859|0.02833407|-1671.402462|5.9266|8.0969|8.0969
11a_a31|0|0|2.856083711|0.0|0.610138462|0.0|-0.045290366|-0.02376325|5.733341277|0|0.044949495|-0.022093578|-0.1217573119999999|10.31170041|2|-0.017433557|-0.149933348|-0.1068420919999999|-0.563537536|0.8433024170000001|0.022073976|0.910334509|0.819138461|0.486754956|-0.151872243|0.271818874|-81.26889906|20.91187076|0.513245044|259.0291941|-0.056833284|10.55399384|0.735254945|97.23036756|-28.68314085|0.451795285|2288.9694010000003|245.6599349|1769.346573|-14.47606937|0.264745055|5.791411901|10.5643234|0.8241360790000001|-492.1863586|39.01114987|-237.4612264|302.14325319999995|15.96146849|0.0|1.0|3.26|2.16|16.0|2.94|125.57|0.0|83.12|0.0|2.0|3.0|-4.81|6.0|-6.51|1.0|-3.79|1.5399999999999998e-05|0.00506|0.0531|2.53|0.0|2.22e-05|0.00731|-0.05074|3.8042|3.8042|-1441.452616|529.63|325.92|-1441.327731|0.2797|-0.20589|0.04099365|-1441.37897|8.9667|6.7212|6.7212
11c_a5|0|0|2.930680267|0.0|1.427567332|0.0|-0.2117133739999999|-0.004590583|4.59511985|2|0.027388889|0.005090155|-0.059682527|10.94877953|1|0.005383056|-0.138950411|-0.011677718|-0.269653478|0.8020105409999999|0.030085871|0.86113162|0.658307423|0.80472351|-0.078909483|0.389427402|-53.12487972|10.85837291|0.19527649|118.7750305|-0.0322785379999999|6.604499968|0.707039635|66.02857181|-19.63310772|0.448016491|2497.685314|489.4652669|926.234805|-11.94164728|0.292960365|8.88462927|16.09582374|0.811648325|-549.3157749|27.76804404|-251.8596984|523.8031619|12.90369209|1.0|1.0|2.96|2.14|23.0|4.17|80.76|1.0|106.79|0.0|1.0|6.0|-4.13|5.0|-6.59|1.0|-4.1|7.38e-05|0.0273|0.0294|2.78|0.0|3.4000000000000003e-09|1.26e-06|-0.04315|4.5035|4.2087|-1218.492067|636.14|275.3|-1218.278135|0.2186|-0.21448|0.03798847|-1218.336116|3.3827|7.6021|7.6021
13a_a30|0|0|0.0|0.0|0.604984129|0.0|0.113424769|-0.011002918|5.351858133|2|0.042560386|-0.003436924|0.0317047379999999|10.31162842|1|-0.002215642|-0.065043716|0.003429114|-0.5640209589999999|0.8303425640000001|0.019603815|0.885516463|0.802578397|0.6963945559999999|-0.109682335|0.478381813|-76.60916637|12.53013554|0.303605444|204.9120824|-0.042832838|8.456950359|0.799862466|88.22659517|-28.90911938|0.4661332179999999|3002.811441|470.0167988|2520.165025|-19.5115996|0.2001375339999999|8.066980235|15.1104742|0.873126469|-1034.114779|36.14261279|-404.771677|713.7769663|11.6174288|1.0|0.0|4.76|0.0|17.0|1.72|124.74|1.0|135.37|0.0|1.0|6.0|-5.01|5.0|-7.05|0.0|-4.3|9.68e-06|0.00427|0.0221|2.74|0.0|6.520000000000001e-07|0.000288|-0.0555|5.0535|3.5288|-1744.491614|721.66|245.34|-1744.217986|0.1603|-0.20503|0.04590378|-1744.281248|1.4855|7.8665|7.8665
2_a1|0|0|0.0|0.0|1.348828131|2.233384354|-0.049975995|-0.004621682|5.4161004020000005|1|0.0409444439999999|0.001576763|-0.0619710709999999|10.9520472|1|0.003205156|-0.237981258|-0.145015842|-0.422863867|0.795932678|0.079586368|0.8571146190000001|0.5574897879999999|0.808210065|-0.0622285999999999|0.220315042|-35.17029414|5.135384136|0.191789935|87.29479691|-0.026492726|2.337413146|0.6944040029999999|43.24570924|-12.05838656|0.39830426|1884.85038|367.8635872|1378.496713|-5.488475744|0.305595997|5.2823820260000005|8.779158091000001|0.6619695520000001|-192.096651|17.36508791|-176.9692239|299.6692382|8.075415099999999|1.0|1.0|2.91|2.69|17.0|4.12|30.71|0.0|79.77|0.0|1.0|2.0|-3.06|3.0|-6.04|1.0|-3.78|0.000871|243.0|0.0466|2.76|0.0|6.64e-07|0.000185|-0.02966|4.0877|4.0877|-920.2093796|489.42|303.31|-920.078239|0.2991|-0.19826|0.024658671|-920.123726|5.2754|5.2366|5.2366
20_a4|0|0|0.0|0.0|1.399905568|2.017439295|-0.203359312|-0.003103385|5.4161004020000005|1|0.039635417|0.012265062|-0.1473674569999999|10.9459449|1|0.012025268|-0.098992154|-0.064248765|-0.211751813|0.7797803109999999|0.246357638|0.8404413829999999|0.665774148|0.918147288|-0.060595472|0.210083785|-34.74640079|11.03865532|0.081852712|39.3981702|-0.0273144939999999|5.313236547|0.6435852470000001|46.45917085|-13.14728679|0.421704107|1982.961908|441.9318823|1379.418733|-6.32818424|0.356414753|5.543543957000001|9.58599918|0.729218575|-234.1428169|20.4281979|-138.2237887|338.71903330000004|11.71277006|1.0|1.0|3.23|3.06|17.0|3.54|39.94|0.0|86.62|0.0|2.0|3.0|-3.46|3.0|-5.96|1.0|-3.87|0.000346|0.1|0.0388|2.96|0.0|2.79e-06|0.000806|-0.03048|5.1778|4.0419|-934.2489802|517.72|239.45|-934.103809|0.1415|-0.19747|0.022349042|-934.150871|5.5779|6.1898|6.1898
12ar_a36|0|0|3.46014932|0.0|1.297042582|0.0|-0.064363806|-0.007046017|5.351858133|2|0.040839506|0.000939229|-0.1073795209999999|10.95407427|1|0.002112069|0.145909555|-0.096853381|-0.4194638229999999|0.8371588959999999|-0.017348015|0.89459881|0.8196353679999999|0.8365428659999999|-0.080760277|0.317338373|-66.9989409|15.19305207|0.163457134|110.9204982|-0.0347392029999999|10.30986449|0.705591187|82.17472548|-23.57370143|0.4743067589999999|2902.67985|567.6702443|2404.999137|-15.99689556|0.294408813|8.770514183|16.68371115|0.902250063|-863.83236|33.4098581|-279.0245523|708.5476357999999|15.17578458|1.0|0.0|4.86|0.0|17.0|1.95|92.99|1.0|133.27|0.0|1.0|6.0|-3.92|5.0|-7.21|0.0|-3.91|0.0001199999999999|0.0503|0.0515|2.33|0.0|8.95e-08|3.76e-05|-0.0566|5225.0|3.8489|-1364.511244|717.19|237.29|-1364.235126|0.2372|-0.21291|0.04327285|-1364.2977050000002|8.7322|7.6021|7.6021
12c_a36|0|0|3.447900368|0.0|1.29696741|0.0|-0.087096843|-0.007667703|5.351858133|2|0.040899471|0.0005016269999999|-0.0621599059999999|10.95982545|1|0.0010871589999999|0.146546059|-0.103922055|-0.4423430339999999|0.819222745|-0.033217921|0.8741648479999999|0.8065052890000001|0.840733512|-0.073370864|0.462597812|-67.84435546|12.5779546|0.159266488|102.2992907|-0.038024893|8.079011794|0.75500974|80.22754474|-24.42396797|0.473610011|2785.47514|540.0159387|2365.641348|-15.68788659|0.24499026|6.772454418|12.86584957|0.899732176|-784.3943293|32.34920911|-327.5932797|629.5017194000001|12.38318928|1.0|0.0|4.74|0.0|17.0|2.54|69.2|1.0|128.76|0.0|1.0|5.0|-4.44|4.0|-6.49|1.0|-4.59|3.64e-05|0.0151|0.0106|3.31|0.0|6.65e-08|2.77e-05|-0.04992|3.8436|3.8436|-1692.540795|672.74|322.58|-1692.312906|0.3927|-0.2082699999999999|0.02977602|-1692.3713309999998|6.6973|8.0458|8.0458
3c_a49|0|0|0.0|0.0|1.343850149|2.108416128|0.034009672|-0.004876919|5.4161004020000005|2|0.036335697|0.006218639|-0.05815918|10.92976555|1|0.006470561|-0.0780996759999999|-0.0612829229999999|-0.384874446|0.802792677|0.005559828|0.8605470759999999|0.64702083|0.7963363840000001|-0.071786669|0.501887054|-42.3959176|8.477406111|0.203663616|116.4686425|-0.0252377479999999|4.8479546860000005|0.637222556|54.85343388|-14.4326528|0.4791465279999999|2521.794855|455.3990518|1667.1178220000002|-8.253567879|0.362777444|6.567311051|12.60874968|0.919925763|-387.9176903|22.64931248|-156.9462939|542.7276591|12.45751629|0.0|1.0|3.18|2.67|21.0|3.87|72.7|1.0|109.43|0.0|1.0|4.0|-3.45|4.0|-6.93|1.0|-3.86|0.0003509999999999|0.13|0.0505|2.29|0.0|2.89e-08|1.07e-05|-0.0606|5.1584|3842.0|-1198.668772|613.33|240.36|-1198.430306|0.0729|-0.21913|0.03394942|-1198.484646|3.7789|7.0605|7.0605
7f_a10|0|0|0.0|-4.8022906380000006|1.240141822|1.924772416|0.103083789|-0.011104817|5.4161004020000005|2|0.037386831|0.00189949|-0.000498274|10.92948443|1|0.0030999659999999|-0.309622111|-0.058093287|-0.5846516820000001|0.796084921|-0.009545801|0.8499946070000001|0.5209683970000001|0.931773786|-0.064238302|0.7359022890000001|-53.02456669|4.441786155|0.068226214|38.0022453|-0.03645808|2.474090768|0.8217865520000001|60.16185231|-20.30728086|0.402568457|2803.359424|519.0013298|2375.702381|-11.31122804|0.178213448|6.115784565|10.23679556|0.6738319429999999|-531.6277179|24.71113795|-358.4725202|527.8079877|7.137285626000001|1.0|1.0|3.37|2.97|21.0|6.57|52.83|2.0|106.77|0.0|1.0|4.0|-5.54|7.0|-5.47|0.0|-5.6|2.9e-06|0.00119|0.00103|4.7|0.0|7.38e-09|3.03e-06|-0.0613|5.7757|3.6256|-1442.216293|597.28|214.67|-1442.001311|0.0191|-0.2175699999999999|0.01616879|-1442.058773|3.2524|6.8508|6.8508
7d_a10|0|0|0.0|0.0|1.34384996|2.087763133|-0.117302383|-0.00179944|5.4161004020000005|2|0.041369509|0.00870171|-0.071185424|10.929819300000002|1|0.008513576|-0.09209689|-0.041520889|-0.2018053139999999|0.809056885|0.0658971929999999|0.869684772|0.525816226|0.841052067|-0.059327943|0.421731106|-37.61597161|5.567989142999999|0.158947933|84.32774259|-0.024733154|2.9540236560000004|0.729585423|45.08492005|-13.12185056|0.484115691|2348.343588|446.2091497|1597.531619|-6.961625817000001|0.270414577|6.100927672|11.82615475|0.938419104|-299.34991010000005|17.98535187|-243.607074|460.1866123|7.468948447000001|1.0|1.0|3.21|3.21|21.0|4.97|43.6|1.0|100.04|0.0|1.0|2.0|-4.22|4.0|-5.83|1.0|-4.72|5.98e-05|0.0206|0.00654|3.62|0.0|1.46e-08|5.04e-06|-0.05634|5.8433|3.8856|-1129.198363|574.87|212.18|-1129.003694|0.0941|-0.21965|0.02250617|-1129.0552810000002|3.4695|6.0325|6.0325
14ac_a23|1|1|0.0|-9.994971573|1.1979507740000002|2.7104403130000003|0.0763230759999999|-0.011656739|5.351858133|2|0.048351548|-0.0066006519999999|0.0518788009999999|10.3132169|2|-0.004445662|0.068237909|-0.069765112|-0.562985112|0.7797862459999999|0.1374474|0.834426845|0.537271445|0.931143634|-0.0883661019999999|0.300389872|-73.32014595|12.70997824|0.068856366|51.99287907|-0.043970249|9.597200637|0.8077820920000001|87.75911516|-33.20157553|0.489147172|3695.344378|703.0989434999999|3417.45156|-25.07023818|0.192217908|8.122941134|15.90074614|0.95751094|-1328.722623|41.10214358|-464.8074813999999|718.3324686000001|14.43896921|1.0|1.0|3.69|3.34|26.0|8.36|105.02|2.0|130.29|0.0|1.0|7.0|-7.31|10.0|-5.84|0.0|-6.65|4.92e-08|2.69e-05|0.000123|5.35|2.0|9.25e-10|5.06e-07|-0.08813|4.0014|3.6325|-2304.001319|751.54|309.85|-2303.749331|0.2391|-0.23868|0.02262555|-2303.819891|8.6341|8.3851|8.3851
47g_a18|0|0|0.0|0.0|1.251175676|0.0|-0.005500039|-0.005817448|4.844187086|0|0.031179487|0.0036509859999999|0.033759227|10.94702253|0|0.00531392|-0.071877686|-0.264839041|-0.4138670829999999|0.750610215|-0.009917608|0.780474694|0.745431271|0.834424154|-0.065225536|0.413435809|-72.53379954|11.37505183|0.165575846|140.5114492|-0.029212072|9.653129118|0.731870777|86.33162323|-24.79003275|0.4913566339999999|3367.0578530000003|708.1114197|2268.439188|-21.03738872|0.268129223|10.33698377|20.32265524|0.966014041|-1661.953709|33.87214455|-393.5416883|1347.416568|13.79782369|1.0|1.0|4.87|0.0|18.0|3.6|88.97|3.0|164.47|1.0|1.0|13.0|-6.11|4.0|-6.4|0.0|-5.52|7.76e-07|0.000421|0.00163|4.52|1.0|6.04e-10|3.27e-07|-0.04413|3.0965|3.0965|-1743.375845|905.71|400.4|-1742.7686640000002|0.5955|-0.17202|0.02960182|-1742.847918|5.9864|8.0458|8.0458
A8301_a51|0|0|0.0|0.0|1.197963627|1.700610355|0.0245770529999999|-0.00449765|4.727387819|2|0.039058957|0.00740124|-0.012770742|10.31321735|1|0.007083041|0.135886548|-0.0357324579999999|-0.4354420879999999|0.6959300979999999|-0.013846396|0.750630149|0.7234449559999999|0.934739895|-0.055295165|0.339244706|-50.67621589|5.293803823|0.065260105|42.37868986|-0.032775831|3.437697042|0.854959635|56.90163721|-21.28401067|0.4799553379999999|2799.106729|607.0025787000001|2461.663545|-13.82143785|0.145040365|6.890532887999999|13.24988678|0.922911768|-691.0718926|24.89475504|-461.0082758|690.8826121000001|6.225421319|1.0|1.0|3.49|3.5|27.0|5.52|87.72|2.0|129.04|0.0|1.0|5.0|-6.6|3.0|-5.31|1.0|-5.93|2.5e-07|0.000105|0.000495|5.02|0.0|4.12e-10|1.74e-07|||||||||||||7.9208|7.9208
