molecula|NaaNH|n9FaRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|n6HRing|MATS7i|SaaaC|MATS8i|AATSC1pe|n6aHRing|BIC2|MATS8d|nFaHRing|PBF|FPSA3|PNSA3|PNSA5|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
30_a47|0|1|0.0|1|6.842683282|0|1.304327883|-0.069449687|-0.0092264759999999|2|0.013114301|1.192095911|-0.008774855|-0.008325552|2|0.8485444809999999|0.074217097|1|0.384732322|0.022747897|-64.94243028|-64.38108459|0.32103267|-0.0383202979999999|-38.63044093|8.190002019|76.90733636|0.679447569|-1.609452527|-38.96726396|81.25550675|-22.9932445|0.4680850139999999|2626.927627|407.3992771|1558.731067|-13.79658605|0.320552431|6.886726437999999|0.879999675|-579.456614|33.84108731|0.028122734|-215.3470619|1421.325667|16.87442216|1.0|1.0|1.0|1.0|1.0|2.0|3.03|-7.24|1.0|104.25|1.0|5.0|-4.22|28.0|-6.95|396.81|0.0|2.61|-4.1|24.0|0.0315|2.5|0.0|0.0|5.74e-08|-0.0564299999999999|3.89|3.7159|-1696.12008|-1696.078047|615.85|1032.35|333.66|0.3566|333.66|478.04|0.6944899999999999|0.6944899999999999|-1695.931037|0.3566|2.7493|-0.20813|3.6487|7.9|7.9
13b_a50|0|1|0.0|2|7.934155233999999|2|1.267593379|-0.067327798|-0.003876697|2|-0.0204949039999999|2.117002752|-0.042022102|0.011379776|1|0.788327682|-0.097736369|1|0.435064196|0.019899348|-36.81915624|-57.74541064|0.093835987|-0.026928544|-41.27630533|10.16729727|150.45293569999998|0.700410304|-1.696498291|-26.31826007|70.09526468|-19.24847021|0.4321103879999999|3036.874979|647.7242444|2147.355856|-13.75876844|0.299589696|9.514897025|0.7609056040000001|-866.8024118999999|27.48170624|0.017277404|-286.5057775|1731.347493|12.34985404|1.0|1.0|1.0|1.0|1.0|0.0|4.78|-7.23|2.0|133.36|1.0|7.0|-5.02|34.0|-6.3|455.55|0.0|3.99|-5.1|0.0044|0.00361|3.91|0.0|0.0|5.87e-08|-0.02606|3.63|4.1161|-1470.401544|-1470.3699789999998|780.4|1339.39|301.22|0.1589|293.0|617.26|0.65332|0.63872|-1470.039226|0.1553|5.5271|-0.19622|7.1645|5.7375|5.7375
15a_a10|0|0|0.0|1|7.535296702|1|1.34383719|-0.214195114|-0.00244937|2|-0.125297206|2.038992189|-0.060539141|0.01192767|2|0.77630271|-0.1074837719999999|1|0.754451037|0.0156991769999999|-29.50952422|-49.47045259|0.084862776|-0.025155581|-31.83957238|6.503087289|122.7715002|0.676473201|-1.3835569680000002|-18.99256188|60.98047923|-16.19032994|0.407638879|2656.305166|588.9895149|2413.560937|-10.42022369|0.323526799|6.71451044|0.68815941|-573.1123029|23.93343877|0.017883602|-227.1590805|1316.339132|11.51002664|0.0|1.0|1.0|1.0|1.0|0.0|3.5|-7.79|1.0|118.92|1.0|6.0|-3.97|30.0|-6.52|399.49|1.0|3.33|-4.4|0.0432|0.0157|3.12|0.0|0.0|1.63e-08|-0.04742|2.4|3.7639|-1278.452284|-1278.4225210000002|687.57|1179.28|329.41|0.3558|215.08|563.27|0.47484|0.68863|-1278.141052|0.1583|4.7512|-0.20335|6.1108|7.6198|7.6198
28_a47|0|1|0.0|1|6.842683282|0|1.4201653580000002|-0.053792245|-0.009689834|2|0.023813594|1.121067445|-0.00496711|-0.010153352|2|0.832144916|0.074217097|1|0.310094808|0.026080156|-67.33744077|-63.47150284|0.394650655|-0.038135461|-37.72858603|9.214964819|83.61576722|0.65225927|-1.601689367|-40.02656804|82.27079846|-22.66839387|0.472690874|2616.1598940000003|359.8303775|1337.037733|-13.47449501|0.34774073|7.864990866|0.8964208090000001|-565.9287905|34.75365534|0.031626405|-181.0112167|1459.653524|18.79929562|0.0|1.0|1.0|1.0|1.0|2.0|3.08|-6.92|1.0|99.2|1.0|5.0|-3.67|28.0|-7.22|380.35|0.0|2.4|-3.66|0.0816|0.0824|1.97|0.0|0.0|1.2099999999999998e-07|-0.05471|3.51|3675.0|-1335.759232|-1335.722248|599.88|995.5|337.37|0.2996|337.37|461.73|0.69002|0.69002|-1335.571655|0.2996|6.0847|-0.2052|8.17|7.6|7.6
13_a47|1|1|0.0|0|6.605297921|0|1.417757826|-0.174238791|-0.0049262279999999|2|-0.047120094|1.5940801480000002|0.003874205|-0.000211465|2|0.794037882|0.065869272|1|0.244975411|0.017736598|-41.79730418|-45.39284663|0.2183244369999999|-0.032468557|-23.38063458|4.705524762|0.0|0.688261242|-1.23380515|-21.52866736|57.38622954|-16.72368034|0.472007922|2190.316257|402.6200617|669.2729199|-8.613918003|0.311738758|7.038683428|0.8939678120000001|-327.3288841|24.29844849|0.023284817|-193.936606|923.3410426|11.99338291|1.0|1.0|0.0|1.0|1.0|2.0|2.9|-7.9|0.0|91.59|1.0|3.0|-4.24|24.0|-6.0|319.34|1.0|3.19|-4.27|0.0185|0.0173|3.17|0.0|0.0|1.26e-08|-0.05465|2.7|4.0302|-1067.820961|-1067.78457|542.62|895.21|307.63|0.3382|307.63|404.73|0.67466|0.67466|-1067.665127|0.3382|3.5455|-0.22065|4.8308|7.8|7.8
15c_a10|0|0|0.0|1|7.535296702|2|1.343850105|-0.236118846|-0.002218445|3|-0.06400528|2.063253638|-0.1036030219999999|0.012271987|2|0.7351096359999999|0.022187689|1|0.418835517|0.014703076|-32.5870313|-50.32840842|0.095541483|-0.019267867|-34.91899195|7.077912953999999|136.2098503|0.528228415|-1.233143495|-22.60962187|66.5866765|-13.36848349|0.449308156|3012.018586|627.5338454|1817.047455|-9.275357237|0.471771585|8.639636218|0.8158976029999999|-593.6228632|25.30814911|0.023432886|-39.17102961|1619.721543|16.25826809|0.0|1.0|1.0|1.0|1.0|0.0|3.85|-7.79|1.0|141.96|1.0|6.0|-3.85|34.0|-6.99|454.57|1.0|3.1|-4.57|0.0646|0.0122|2.94|0.0|0.0|1.6100000000000002e-08|-0.04724|2.2|3.6709|-1450.241475|-1450.500669|762.21|1318.35|337.75|0.3939999999999999|221.75|595.63|-0.26999|0.70511|-1450.139335|0.0|2.4256|-0.19463|4.8283|7.0|7.0
33_a20|0|0|0.0|1|6.842683282|0|1.4175014119999998|-0.188733405|-0.00145476|2|0.148855442|2.0219022580000003|-0.061975089|0.008780074|2|0.74131936|-0.10978034|1|0.399354817|0.012738882|-38.58254635|-45.72654913|0.0506104|-0.0265385579999999|-29.9394021|5.46110745|64.93395624|0.759356182|-1.326927921|-25.26187502|54.60811436|-17.37608867|0.465855239|2737.8873550000003|621.611679|2274.654579|-11.3769728|0.240643818|8.062843544|0.8721516570000001|-568.84864|22.88265911|0.013564844|-339.6262863|1144.132956|8.881565237|1.0|0.0|1.0|1.0|1.0|0.0|3.39|-9.69|2.0|121.62|1.0|4.0|-5.6|31.0|-5.58|401.46|0.0|4.28|-5.53|0.000997|0.0012|4.47|0.0|0.0|2.04e-10|-0.0582899999999999|4.07|3.8867|-1275.852801|-1275.823229|689.51|1174.95|318.99|0.6157|227.79|563.98|0.27375|0.6129|-1275.602977|0.0463|3.5714|-0.21788|5.0369|7.4685|7.4685
13d_a6|1|0|0.0|0|7.412764017000001|1|1.424214188|-0.045686501|-0.010665225|1|0.077158715|0.0|-0.042531782|-0.000899678|1|0.786837131|-0.187174391|0|0.19992155|0.030793771|-63.04181168|-75.40072983|0.21137879|-0.039696112|-51.34295409|14.27820079|564.780402|0.769432845|-2.103893962|-42.92734103|88.02705449|-27.03045032|0.4128711229999999|2882.382522|536.999346|3075.022992|-18.40596467|0.230567155|9.086171078|0.703203572|-975.5161277|35.13035671|0.018542644|-366.9322097|1861.908905|12.62632467|1.0|1.0|1.0|1.0|1.0|2.0|3.64|-9.4|2.0|121.6|1.0|6.0|-5.95|32.0|-5.88|423.47|0.0|3.74|-5.27|0.000471|0.00229|4.23|0.0|0.0|3.96e-10|-0.05252|4.5|3.6298|-1389.403308|-1389.374844|723.61|1219.11|341.57|0.7905|255.64|598.06|0.58381|0.7007399999999999|-1389.125098|0.2513|11.0994|-0.20146|14.0012|6.4437|6.4437
14h_a23|0|1|0.0|2|7.423568444|0|1.197963488|0.043538466|-0.005921293|2|0.0316908439999999|0.7290938920000001|-0.024318144|0.009266617|2|0.79263722|-0.05745554|1|0.223157991|0.021982565|-43.02851162|-54.6468131|0.076569426|-0.033774476|-36.84086528|9.990985411|86.83095818|0.753100584|-1.621174834|-29.00823506|67.44368679|-22.76950546|0.48032488|3010.418229|622.5428245|2371.16134|-15.35036053|0.246899416|7.833334036|0.924279155|-736.8173055999999|30.23434844|0.018981866|-341.2621515|1451.248725|12.79687369|0.0|0.0|1.0|1.0|1.0|1.0|3.47|-7.47|1.0|125.0|1.0|5.0|-5.68|32.0|-6.62|436.49|0.0|3.23|-4.9|0.0009109999999999|0.00554|3.3|0.0|0.0|3.39e-08|-0.08532|3.29|3.6689|-1722.1762399999998|-1722.148272|699.86|1190.62|337.93|0.3424|306.09|569.53|0.67365|0.69933|-1721.9314420000003|0.2727|9.7146|-0.2374099999999999|13.4823|8.3468|8.3468
40_a47|0|1|0.0|1|6.823286122000001|0|1.420389717|-0.246203395|-0.004181351|3|-0.056839794|1.566109469|-0.038143308|0.003634698|3|0.836942961|0.090270598|1|0.237173658|0.02047837|-32.5926343|-44.90375373|0.1877663219999999|-0.027052191|-24.22401965|5.959674083|0.0|0.573656733|-1.082087641|-17.58259718|60.97203959|-14.59371996|0.4574577489999999|2313.85811|438.171933|868.5333132000001|-7.872806386000001|0.426343267|7.042383142|0.843174422|-314.91225539999994|25.43981292|0.029785575|-79.47051169|1017.592517|16.06828586|0.0|1.0|1.0|1.0|1.0|1.0|3.07|-7.08|0.0|94.28|1.0|3.0|-3.26|25.0|-6.78|334.35|1.0|2.72|-3.72|183.0|0.0643|2.19|0.0|0.0|8.339999999999999e-08|-0.05086|2.06|3.7236|-1123.174467|-1123.144637|571.5|947.27|332.97|271.0|308.6|444.47|0.67615|0.68492|-1122.9968210000002|0.2612|4.7542|-0.20317|6.5995|8.4|8.4
4n_a46|0|0|0.126268818|1|7.825245291|1|1.13463699|-0.061148449|-0.004696854|0|-0.2264394139999999|0.0|-0.144852516|0.0042595609999999|0|0.722331115|-0.088858764|0|0.371438024|0.008424451|-56.80797266|-47.16810275|0.096854593|-0.031047837|-25.91889741|2.543769935|0.0|0.863203663|-1.459248362|-31.21601103|51.4039205|-17.06080312|0.428896538|2195.786424|496.2788787|2116.313581|-9.374920341|0.136796337|5.666371466|0.750996215|-440.621256|19.76451658|0.0077084869999999|-399.1612105|928.9322794|4.235817757|1.0|0.0|1.0|1.0|1.0|1.0|3.75|-6.67|1.0|102.92|1.0|2.0|-5.43|26.0|-5.26|343.42|1.0|3.9|-5.1|0.00129|0.00273|4.41|0.0|0.0|2.14e-07|-0.04044|4.57|3953.0|-1090.343872|-1090.302556|578.83|1011.66|313.65|253.0|215.82|502.02|0.41625|0.7025|-1090.098769|0.0711|6.2318|-0.20685|8773.0|5.2845|5.2845
31_a47|0|1|0.0|1|6.842683282|0|1.304326813|-0.075563891|-0.00869363|2|-0.086842911|1.198626524|0.074881792|-0.006265667|2|0.856640117|0.001622323|1|0.486720182|0.021401336|-66.4670426|-65.56344002|0.303979962|-0.037580665|-40.66927863|8.234748813|81.01707367|0.70664003|-1.691129939|-41.22978713|80.58054906|-23.31144534|0.4741051329999999|2689.159869|431.7441681|1322.82831|-14.46018796|0.29335997|8.214180216|0.901520747|-650.7084581|32.98913783|0.024209265|-256.3593656|1484.511202|15.01710904|1.0|1.0|1.0|1.0|1.0|2.0|3.18|-7.62|1.0|109.21|1.0|5.0|-4.59|29.0|-6.78|410.83|0.0|2.94|-4.39|0.0105|0.0166|2.86|0.0|0.0|2.42e-08|-0.0532|4.2|3.6369|-1735.435432|-1735.400941|642.11|1079.4|340.91|0.3264|311.96|508.69|0.68276|0.69894|-1735.225703|83.0|6.4248|-0.20463|8.6244|7.8|7.8
8k_a46|0|0|0.1337610719999999|1|7.727094485|1|0.300205953|0.1436554669999999|-0.006208399|2|-0.061030265|0.0|-0.114070359|0.002202734|2|0.786206898|-0.051289238|0|0.400181795|0.009441365|-61.98124174|-61.95565276|0.261823161|-0.033099828|-44.45419269|4.860695117|19.34993627|0.8265691140000001|-1.985989657|-44.4725532|70.036452|-23.74966689|0.4938768979999999|3351.548891|529.6539372999999|2328.360804|-17.04077386|0.173430886|8.070811215|0.975803904|-1022.446432|28.73282642|0.0112621819999999|-468.6373459|1723.969585|8.080799245|1.0|0.0|1.0|1.0|1.0|2.0|3.94|-8.66|1.0|132.47|1.0|5.0|-5.74|34.0|-6.75|474.58|0.0|3.29|-5.13|0.000866|0.00355|3.45|0.0|0.0|2.17e-09|-0.0398699999999999|7.63|4.1034|-1845.304274|-1845.257085|742.04|1302.56|302.15|0.1354|246.1|642.39|0.41618|0.5577300000000001|-1844.970617|0.1166|3.4118|-0.20954|3.8107|6.8327|6.8327
1a_a5|0|0|0.0|0|6.605297921|1|1.189701889|-0.271170445|-0.001785522|2|-0.075791863|0.0|-0.132197351|0.00549829|2|0.7427901179999999|-0.008431181|0|0.3602068089999999|0.008036994|-36.19957997|-38.07869556|0.166361767|-0.027665419|-19.17495143|2.037971304|0.0|0.7256546770000001|-1.134282187|-18.22870183|46.38422909|-13.93123008|0.455258786|1940.139869|419.7878208000001|902.6910106|-7.015226132|0.274345323|6.199179484|0.835734058|-287.62427139999994|19.19815378|0.016493595|-227.2618539|787.1243051|8.305533524|0.0|1.0|0.0|1.0|1.0|1.0|3.54|-7.15|0.0|93.49|1.0|3.0|-2.6|23.0|-6.58|298.34|1.0|1.75|-3.44|755.0|109.0|2.17|0.0|0.0|7.13e-08|-0.1040099999999999|2.85|2.8332|-951.1394906|-951.110826|531.02|882.1|437.61|0.2109|265.45|386.8|0.44868|0.54123|-951.178584|0.0126|4.4956|-0.2262699999999999|6.7017|6.9706|6.9706
8b_a32|1|1|0.0|0|7.765993078999999|0|0.609420757|0.113639567|-0.009362305|0|-0.008128765|2.123714284|-0.024375676|-0.001662219|0|0.845443342|-0.1152380009999999|1|0.253018806|0.016711528|-53.36442734|-68.4085006|0.211781902|-0.03079624|-42.94454179|6.585851946|68.21751748|0.669149204|-1.4166270230000002|-33.50038167|81.73293254|-19.33283713|0.458155153|2573.703546|494.8166492|2275.886421|-12.13650094|0.330850796|8.10555784|0.845546757|-558.2790432999999|28.89166873|0.021225152|-212.3722924|1329.016762|13.32443194|1.0|1.0|1.0|1.0|1.0|2.0|3.46|-7.65|1.0|110.47|1.0|7.0|-5.83|27.0|-6.44|397.52|0.0|3.61|-4.39|0.000583|0.0161|3.22|0.0|0.0|2.23e-08|-0.05404|4.22|3.5442|-1880.77142|-1880.735397|671.54|1114.24|349.82|0.2943|349.82|558.16|0.70285|0.70285|-1880.539698|0.2943|846.0|-0.20121|1.2797|7.9208|7.9208
27a_a34|0|0|0.0|1|7.412764017000001|1|0.300206665|0.0257175079999999|-0.012620846|1|-0.082271189|0.0|-0.026428049|-0.005234221|1|0.779284547|-0.012251785|0|0.4305370679999999|0.026573385|-74.78290605|-86.36649751|0.3990357329999999|-0.043345322|-60.54917431|13.06088842|22.69787432|0.764921711|-2.340647376|-52.42823715|100.7752505|-30.38821209|0.436895447|3394.470264|421.319507|2252.433058|-21.30433911|0.235078289|8.960143164|0.7758691440000001|-1150.434312|39.72721867|0.020552444|-371.4586403|2145.269808|14.40875302|1.0|1.0|1.0|1.0|1.0|2.0|3.66|-7.61|1.0|122.61|1.0|6.0|-4.96|33.0|-7.29|463.51|0.0|2.44|-4.47|0.00504|0.0159|2.59|0.0|0.0|2.44e-08|-0.03924|7.38|4.1228|-1861.741982|-1861.695683|737.7|1247.85|300.73|0.2896|247.91|598.18|0.40378|0.69818|-1861.468024|0.0203|10.8591|-0.20615|13.9023|6.6198|6.6198
4f_a46|0|0|0.2096617139999999|1|7.825245291|1|1.134637108|-0.2265364489999999|-0.001035775|2|-0.099507167|0.0|-0.056114865|0.011806162|2|0.74106323|-0.1697014539999999|0|0.296072934|0.008734825|-30.29079362|-36.60887321|0.065026794|-0.022035297|-19.85993046|2.570614463|56.50645576|0.759842275|-1.079729539|-16.43243843|42.21890747|-11.95391778|0.424708366|2103.214727|507.213176|1563.375755|-6.484875252999999|0.240157725|5.654067072999999|0.7382488140000001|-317.7588874|15.73210412|0.010341277|-281.9234274|770.8731021000001|5.6100342670000005|1.0|1.0|1.0|1.0|1.0|0.0|3.88|-7.21|1.0|101.54|1.0|3.0|-4.38|25.0|-5.65|332.44|1.0|3.76|-4.58|0.0139|0.00872|3.77|0.0|0.0|6.12e-08|-0.02947|3.87|4548.0|-1033.550809|-1033.528421|591.51|1020.33|272.61|0.1719|272.61|493.53|0.69208|0.69208|-1033.315821|0.1719|3.2783|-0.2202599999999999|3.7419|6.7375|6.7375
11e_a5|1|0|0.0|0|7.139660336|1|1.338814635|-0.2114441819999999|-0.003208975|2|-0.07965|0.0|-0.16669151|0.008721244|2|0.775794895|-0.02059071|0|0.372098505|0.0120552589999999|-41.64560703|-52.34653881|0.123241209|-0.0282210629999999|-34.67724171|5.290414418|0.0|0.72163516|-1.580379517|-27.58835281|63.5644542|-18.69519243|0.483563144|2721.416353|580.8135016|960.0428704|-12.38472918|0.27836484|9.387474824|0.936345148|-693.5448342|25.90670947|0.016933845|-293.6467698|1450.77573|11.21791539|0.0|1.0|1.0|1.0|1.0|1.0|3.22|-8.95|2.0|125.71|1.0|7.0|-4.65|31.0|-6.28|411.5|1.0|3.63|-4.72|0.00919|0.00782|3.56|0.0|0.0|1.13e-09|-0.03808|2.91|4.1036|-1316.547103|-1316.512503|717.76|1220.1|302.14|0.5347|280.64|571.06|0.66478|0.6505|-1316.239803|0.2125|2.3124|-0.20559|2.8694|7.3979|7.3979
14a_a23|0|1|0.0|2|7.423568444|0|1.197964042|0.050806184|-0.0056795759999999|2|0.0446402609999999|0.757767133|-0.0518554529999999|0.011363191|2|0.7556436440000001|-0.123790952|1|0.225448915|0.019504497|-35.20994211|-50.79675604|0.081322962|-0.0341809229999999|-32.12331106|7.800158102999999|80.54176247|0.7807587890000001|-1.606503401|-22.26638099|61.36268093|-21.61564087|0.462434482|2816.527785|580.9612768999999|2173.7139190000003|-13.66949407|0.219241211|7.668841725|0.8602383659999999|-642.4662212000001|27.68542751|0.016707951|-355.0975547|1301.215093|10.56592489|1.0|0.0|1.0|1.0|1.0|1.0|3.41|-7.41|2.0|120.28|1.0|5.0|-5.47|30.0|-6.27|411.48|0.0|3.37|-4.96|0.00139|0.0045299999999999|3.58|0.0|0.0|3.92e-08|-0.07379|3.47|3.7119|-1629.928331|-1629.90669|665.5|1134.02|334.02|0.3764|334.02|516.58|0.6289100000000001|0.6289100000000001|-1629.690316|0.3764|5.8775|-0.2238099999999999|8.3962|8.5498|8.5498
13j_a6|1|0|0.0|0|7.412764017000001|1|1.430640326|0.0353600779999999|-0.015004989|1|0.07522656|0.0|-0.0951246069999999|-0.007703306|1|0.783333463|-0.079161042|0|0.205764388|0.03111288|-80.33128667|-86.54032868|0.377035857|-0.046428683|-57.82670518|13.89184843|114.6910805|0.7841668409999999|-2.460720196|-53.67779048|99.85109065|-31.02389141|0.433600896|2907.3053210000003|416.2679342|2634.320708|-20.73032827|0.215833159|8.741405506|0.765539515|-1098.707398|39.56287079|0.0199201689999999|-379.7635712|2096.832152|13.31076198|1.0|1.0|1.0|1.0|1.0|3.0|3.56|-8.5|1.0|120.17|1.0|6.0|-5.03|32.0|-6.81|427.46|0.0|2.82|-4.48|0.00398|14.0|2.95|0.0|0.0|3.18e-09|-0.0488899999999999|4.94|3.5599|-1426.5532050000002|-1426.520775|712.52|1196.6|348.28|0.2857|339.64|555.0|0.69993|0.7045100000000001|-1426.272674|0.0259|8.3187|-0.19491|10.9731|6.5817|6.5817
12bf_a36|1|0|0.0|0|7.412764017000001|2|1.297043948|-0.024689509|-0.00832865|2|0.140577067|0.0|-0.096665166|-0.004358975|1|0.836170906|-0.033696875|0|0.356652646|0.0217611939999999|-58.26326838|-71.01192632|0.320859336|-0.037486972|-45.73631152|9.026978489|0.0|0.7054709690000001|-1.874348624|-37.52534442|86.28460578|-24.14405495|0.474826911|2902.591295|437.4108773|2522.341812|-15.55034592|0.294529031|7.546900716000001|0.904134124|-777.5172959|34.22402339|0.02371294|-264.6734075|1711.2011699999998|15.27267945|1.0|0.0|0.0|1.0|0.0|2.0|4.72|-7.12|1.0|123.67|1.0|5.0|-3.99|31.0|-6.8|417.41|1.0|2.44|-4.32|0.0424|0.0201|2.88|0.0|0.0|7.599999999999999e-08|-0.0571299999999999|3.66|3874.0|-1431.413697|-1431.380702|670.85|1120.94|320.04|0.4518|236.98|517.66|0.40663|0.69292|-1431.187555|0.4006|5.4787|-0.2139|7.5932|8.2218|8.2218
12aj_a36|1|0|0.0|0|7.412764017000001|2|1.29704406|-0.056210607|-0.00706023|2|0.064171987|0.0|-0.103202936|0.003962098|1|0.812278823|-0.072770961|0|0.251263868|0.018305468|-46.79363201|-65.89100364|0.173013687|-0.0368515929999999|-42.23511741|7.521007149|0.0|0.77492734|-1.953134451|-29.99399664|76.5855549|-23.62130319|0.47532973|2710.647462|530.0854761|2275.825451|-15.14089115|0.22507266|8.056502837|0.905958957|-802.4672307|30.48195872|0.016684569|-352.4483722|1615.543812|10.69455126|1.0|0.0|0.0|1.0|0.0|2.0|4.84|-6.97|1.0|128.72|1.0|5.0|-4.16|30.0|-6.55|395.46|1.0|2.14|-4.3|0.0274|0.02|3.04|0.0|0.0|1.08e-07|-0.05275|3.48|3.6017|-1272.27339|-1272.241135|682.84|1157.64|344.24|0.5616|237.06|539.55|0.4112|0.70423|-1271.9998859999998|0.0082|5.8554|-0.20093|7.8393|7.7696|7.7696
12e_a31|1|0|0.0|0|7.765993078999999|1|0.610134116|0.052663358|-0.011519192|0|0.0113193469999999|0.0|-0.107630327|-0.000231353|0|0.7761616020000001|-0.028502695|0|0.2642991189999999|0.02665413|-68.32948993|-79.96257188|0.2784732339999999|-0.036652129|-58.15044546|14.09603901|595.9853231000001|0.725120432|-2.089171358|-49.6906263|95.1187282|-26.65419063|0.474858042|3040.353774|524.7092721|1899.851187|-19.38348182|0.274879568|10.24381236|0.904247004|-1104.858464|36.75829484|0.020841203|-327.4245209|2095.222806|15.15615632|1.0|1.0|1.0|1.0|1.0|2.0|3.87|-9.31|3.0|129.38|1.0|9.0|-6.66|33.0|-5.93|460.55|0.0|4.5|-5.42|9.96e-05|0.00176|4.48|0.0|0.0|4.93e-10|-0.03445|6.33|3.8391|-1809.899887|-1809.85374|781.61|1308.13|322.95|0.3831|232.77|640.03|0.55114|0.7006600000000001|-1809.581226|0.2627|2.6024|-0.19379|3.4818|6.7696|6.7696
13i_a6|1|0|0.0|0|7.412764017000001|1|1.430639411|0.0359494989999999|-0.0149593219999999|1|0.035242754|0.0|0.034304189|-0.007703306|1|0.7771558909999999|-0.054229558|0|0.221116773|0.031178586|-80.75190740000001|-86.83156133|0.375953882|-0.046433945|-58.20996912|14.01186473|116.5456632|0.783597763|-2.460999087|-54.13430283|100.2320567|-31.12829557|0.429711323|2906.257489|418.3467934|2880.134143|-20.86772478|0.216402237|8.294136887|0.753497905|-1105.989413|39.72483975|0.019989461|-380.2354072|2105.416507|13.40049533|1.0|1.0|1.0|1.0|1.0|3.0|3.59|-8.5|1.0|120.17|1.0|6.0|-5.03|32.0|-6.81|427.46|0.0|2.91|-4.48|0.00398|14.0|2.95|0.0|0.0|3.18e-09|-0.0481399999999999|4.94|3.5614|-1426.549926|-1426.518007|703.43|1196.21|348.14|0.2903|338.12|553.67|0.7004600000000001|0.70517|-1426.269916|19.0|7.8342|-0.19454|10.1375|7.6778|7.6778
19_a31|1|0|0.0|0|7.401841579|0|0.61013725|0.062492295|-0.01001901|0|-0.044625452|0.0|-0.040386271|-0.0038998559999999|0|0.8558149140000001|-0.138769819|0|0.279690511|0.014675044|-53.25742146|-66.3863707|0.268735206|-0.036060715|-38.88650245|5.035230173|67.42915967|0.776211804|-1.586671445|-31.1960848|75.31824576|-21.12293613|0.446100738|2265.6917350000003|428.3459076|1992.2502|-12.37297805|0.223788196|7.0760696020000005|0.805382437|-544.4110343|27.21285095|0.0152483439999999|-323.5878356|1197.365442|8.931875058|1.0|1.0|1.0|1.0|1.0|2.0|3.44|-7.39|1.0|97.25|1.0|7.0|-4.67|25.0|-6.41|358.43|0.0|3.47|-3.92|0.0076799999999999|0.0431|2.93|0.0|0.0|4.08e-08|-0.04308|5.24|3.9477|-1489.532192|-1489.4951640000002|625.93|1028.58|314.06|0.3205|246.28|537.66|0.5385300000000001|0.7005600000000001|-1489.323855|0.2271|1.7076|-0.20675|2.4209|5.7447|5.7447
4p_a46|0|0|0.122217892|1|7.825245291|1|1.134636977|-0.060700883|-0.004413243|0|-0.164311513|0.0|-0.205494852|0.004453195|0|0.747019097|-0.1623103719999999|0|0.3352802039999999|0.007398064|-56.55658053|-47.22779946|0.094033511|-0.029978645|-26.78464688|2.379548177|0.0|0.87420565|-1.498932241|-32.07534663|51.05047787|-17.00200781|0.423511708|2257.769185|513.8073925|2219.4587530000003|-9.642472876|0.12579435|5.828038618|0.734640605|-482.1236438|19.44852199|0.006740305|-424.4519674|972.4260993|3.822678404|1.0|0.0|1.0|1.0|0.0|1.0|3.89|-7.05|2.0|107.89|1.0|2.0|-5.8|27.0|-5.09|357.45|1.0|4.25|-5.4|0.000567|0.00144|4.77|0.0|0.0|8.95e-08|-0.0393|4.89|3.9958|-1129.65844|-1129.618646|598.19|1058.54|310.28|0.2363|226.26|537.47|0.43709|0.70138|-1129.3914619999998|0.0763|3.6961|-0.20749|5.3996|6.4672|6.4672
