molecula|NaaNH|n9FaHRing|SaaNH|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC7i|AATSC1i|MATS1c|GATS1are|BIC2|SIC2|nFaHRing|RASA|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|DPSA5|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
4_a18 (SD-208)|0|0|0.0|2|1.304335262|0.0|0.055002235|-0.113324634|0.040864198|-0.020226647|-0.498304229|-0.018723101|10.95382003|-0.056245435|0|0|-0.047745689|-0.3630339729999999|-0.564165402|0.773173718|0.83508768|0.904723479|0|0.77909674|0.0211761979999999|-40.10670787|-51.27494074|10.90456851|103.6318511|0.22090326|113.7529353|-0.034985357|-26.40375252|0.0|-1.2944582059999998|69.63488061|51.01127638|2395.526727|401.1916387|1822.914738|-9.276994128|6.239898178|11.42979655|0.831728055|204.9329964|29.9246699|0.035654206|-105.0785813|363.2306414|18.35993987|0.0|1.0|1.0|1.0|1.0|1.0|0.0|22.0|-8.15|4.44|2.02|1.0|0.0|92.87|1.0|3.0|-4.29|6.0|-6.31|352.75|0.0|3.11|-4.38|5.12e-05|0.0146|0.0|-0.09992|2.58|3.2777|-1542.296276|537.47|895.83|239.56|396.17|0.4646|0.2316|-0.2358|5.2085|7.0969|7.0969
19_a20|1|0|3.423603867|0|1.4009239059999998|0.0|0.071176085|-0.130949446|0.0396875|0.103271147|-0.539158264|-0.006620594|10.94899558|-0.063133522|1|1|0.175308615|-0.083481481|-0.5838248970000001|0.811128636|0.7619768840000001|0.8193003000000001|1|0.754452534|0.013643765|-60.26825633|-65.49811346|8.964643162|339.8339889|0.245547466|161.33709|-0.038340404|-43.03556944|88.19441661|-1.993700989|75.98477124|69.23289949|2849.084477|495.7134289|1818.518838|-16.55214209|7.950138729|15.38668579|0.935398401|133.9919257|31.64490997|0.0159602|-389.0666676|684.5377542|10.48665779|1.0|1.0|1.0|1.0|1.0|2.0|0.08|27.0|-9.63|4.08|1.33|1.0|0.0|122.86|1.0|5.0|-4.89|5.0|-6.8|420.47|0.0|3.16|-4.57|1.29e-05|0.0112|0.0|-0.06767|5.01|3.3616|-1368.413151|687.79|1190.68|368.83|519.34|0.6987399999999999|0.2998|-0.2067|6.3327|5585.0|5585.0
1k_a5|1|0|2.9020229360000003|0|1.427567903|0.0|-0.216088148|-0.064652321|0.026339869|-0.095857885|-0.120771321|0.003886035|10.9489659|-0.011848312|1|1|-0.220946861|0.045204303|-0.254495542|0.567806811|0.7824502320000001|0.851987765|0|0.7836926809999999|0.010892351|-40.40908188|-38.00629774|5.571869083999999|165.11680719999998|0.216307319|110.6497654|-0.0301207529999999|-19.44172742|0.498979532|-1.114467843|47.83775802|45.98095096|2171.394196|400.8898627|824.0133397999999|-7.881781385|6.710535795|12.9461019|0.929220303|140.69669409999997|21.25369168|0.019219352|-230.14624|357.34245360000006|9.83146028|1.0|1.0|0.0|1.0|1.0|1.0|0.0|23.0|-8.3|4.76|2.29|0.0|0.0|90.44|1.0|3.0|-3.97|4.0|-5.99|316.33|1.0|3.42|-4.3|0.000106|0.0157|0.0|-0.04516|3.1|4.4063|-1050.548505|533.8|890.76|262.56|398.63|0.53086|0.1239|-0.22504|2.3036|7.3188|7.3188
41_a47|0|1|0.0|0|1.420292383|1.840145925|-0.225923786|-0.072088843|0.042537538|-0.080388467|-0.187859623|0.003530307|10.98214139|0.075316535|1|1|-0.178132441|-0.317014709|-0.276217719|0.62974551|0.8417952740000001|0.900915114|1|0.823168463|0.018348892|-34.50740631|-50.81597048|10.36256127|54.15850042|0.1768315369999999|99.86584673|-0.02929561|-28.69838714|0.0|-1.259711209|63.84353454|44.86996758|2374.594252|464.8854878|1073.170368|-9.34366093|7.168742909|12.96444871|0.8084689140000001|195.8852341|25.33076615|0.023067788|-172.98086630000003|439.9906467|13.02756406|1.0|1.0|1.0|1.0|1.0|1.0|0.16|21.0|-7.47|4.52|1.75|0.0|0.0|99.09|1.0|4.0|-3.57|5.0|-6.66|348.38|1.0|3.06|-3.9|0.000267|0.0436|0.0|-0.05053|2.41|3.7144|-1162.492089|603.1|995.43|308.67|471.9|0.6779|0.2504|-0.2026099999999999|6.8546|8.0|8.0
8a_a31|1|0|3.28085223|1|0.610138387|0.0|-0.039027368|-0.158899731|0.043817204|-0.1480271209999999|-0.586331322|-0.013230176|10.31170053|-0.01861065|2|2|-0.258538098|-0.094359203|-0.520051508|0.938325481|0.837862749|0.895174844|0|0.594139864|0.0375544779999999|-60.46233433|-67.46619355|18.56711239|131.2406629|0.405860136|200.6591816|-0.0416959379999999|-33.35560699|465.4559302|-1.501053781|82.32407724|79.02944672|2128.209198|293.7455749|1443.955093|-10.19199103|5.83708559|10.63792161|0.822471411|164.9149565|30.93264504|0.030052065|-164.57484340000002|324.7430642|14.85788369|0.0|1.0|0.0|1.0|1.0|2.0|0.2|16.0|-5.33|2.54|0.36|0.0|0.0|83.83|2.0|3.0|-3.57|5.0|-7.11|314.36|0.0|2.13|-3.11|0.000269|243.0|0.0|-0.02993|1.53|3.8097|-1347.541429|538.75|872.11|325.45|396.15|0.7027100000000001|0.2604|-0.18869|5.3042|6.1024|6.1024
5a_a49|0|0|0.0|2|1.343848751|2.111324504|0.079751437|0.007039248|0.034466231|-0.072902329|-0.493952547|0.007647515|10.92976459|0.076610236|1|1|-0.1205081119999999|-0.26176436|-0.51958118|0.66494289|0.7979412790000001|0.855876084|1|0.800090055|0.028578361|-42.1802818|-46.04810561|16.71687776|124.92862240000002|0.199909945|116.9370825|-0.027311576|-26.93578408|54.35929907|-1.338267206|61.89135559|58.89715956|2797.737637|468.0117167|1887.422375|-9.345067946|6.0732145310000005|11.91885068|0.962527525|229.9265537|26.32248561|0.0270848489999999|-125.09569170000002|592.5885712|15.84324998|0.0|0.0|1.0|1.0|1.0|0.0|0.22|21.0|-6.92|3.68|2.07|1.0|0.0|116.62|1.0|3.0|-3.84|5.0|-6.84|397.43|1.0|2.93|-4.29|0.000146|0.0202|0.0|-0.05062|4.14|3.9219|-1311.995327|625.06|1082.25|236.42|443.78|0.31953|0.0529|-0.21238|7.0102|7.3665|7.3665
4a_a49|0|0|0.0|1|1.343847746|2.085628989|-0.076526919|-0.074495823|0.036555556|-0.080255074|-0.3631108529999999|-1.8100000000000003e-05|10.92777282|0.018857363|1|1|-0.130491035|-0.060391347|-0.403194204|0.7541604690000001|0.803344301|0.856023531|1|0.7570436159999999|0.017143497|-57.79201133|-53.88810275|10.51443916|313.22432680000003|0.242956384|149.0098632|-0.0292876779999999|-33.05061877|60.11195021|-1.4936715669999998|68.37721704|68.30645049|2675.628678|464.3095353|1647.61849|-11.01687292|7.934892916|15.01791558|0.8926425020000001|214.47685|27.62211044|0.023624093|-184.3656985|620.5697596|14.48911428|0.0|1.0|1.0|1.0|1.0|2.0|0.22|21.0|-7.36|2.83|1.25|1.0|0.0|114.08|1.0|6.0|-3.28|5.0|-7.52|399.45|0.0|2.42|-3.52|0.000528|122.0|0.0|-0.06461|3.34|3.7876|-1313.19945|660.19|1128.22|262.35|504.63|0.35731|0.0789|-0.2231199999999999|4.8706|7.4949|7.4949
3_a4|0|0|0.0|1|1.343866299|2.147369615|-0.241609351|0.03287721|0.033760684|-0.07806942|-0.0502208409999999|0.011825591|10.92992985|0.050638298|1|1|-0.129930078|-0.08121207|-0.133874898|0.637819558|0.773786787|0.8367373309999999|1|0.919804716|0.010568144|-25.5405205|-31.92506825|5.133610255|12.23442244|0.080195284|38.95587796|-0.024645574|-15.5080075|40.30885999|-0.985822953|39.38579676|30.67413075|2159.04913|446.8068266|1602.411021|-5.815502811|4.832514477|8.486341272999999|0.7560922609999999|136.1652785|16.63485592|0.015358792|-213.4321476|409.0289917|7.460728516|1.0|1.0|0.0|1.0|1.0|0.0|0.15|21.0|-7.19|4.11|2.44|0.0|0.0|95.12|1.0|2.0|-3.7|3.0|-5.99|312.37|1.0|3.31|-4.26|0.000198|0.0173|0.0|-0.04964|2.66|4.0639|-990.6395508|535.44|905.23|252.57|350.36|0.58445|0.0871|-0.21969|3205.0|6983.0|6983.0
41_a18|0|0|0.0|2|1.251176562|0.0|0.115127295|-0.059936864|0.038034188|-0.089781154|-0.500778516|-0.0034878|10.9470117|0.0212700929999999|0|0|-0.137860739|-0.0091068809999999|-0.5421253970000001|0.759941674|0.733589101|0.774395455|0|0.7349388459999999|0.009550224|-69.94639412|-61.10986894|6.547189171|347.42621339999994|0.2650611539999999|181.7135945|-0.037381065|-41.89408289|93.99687836|-2.317626057|65.83786886|76.49358329|2899.29167|503.8398786|1491.296991|-17.56848637|8.787657952|17.13823195|0.950261611|66.33450764|28.37200951|0.006896617|-552.8844577000001|897.5188662|4.727999916|1.0|1.0|0.0|1.0|1.0|3.0|0.25|18.0|-8.38|2.7|2.94|2.0|1.0|141.34|1.0|6.0|-5.56|3.0|-6.38|452.55|0.0|2.53|-5.02|2.76e-06|0.0042899999999999|0.0|-0.04956|7.34|3.2123|-1454.374793|736.59|1294.52|385.97|576.83|0.69308|482.0|-0.1814599999999999|2721.0|6433.0|6433.0
9o_a24|1|0|2.9340792330000003|1|1.294229152|0.0|-0.064667223|-0.044044637|0.028472222|-0.087807028|-0.387865233|0.0012214139999999|10.94506726|-0.000236595|1|1|-0.145366976|0.00294424|-0.38043264|0.738419215|0.785672769|0.846075714|0|0.770273808|0.018492771|-51.29122728|-51.14964436|10.7072496|32.50178358|0.229726192|133.0106596|-0.032911684|-29.61546471|44.8382925|-1.678495905|66.24061038|61.99847688|2892.333138|445.9858336|1906.512273|-11.03321234|6.080741586|11.83284872|0.945954873|192.1999837|28.52459128|0.026064002|-194.5965258|663.2688909|15.09096602|1.0|0.0|1.0|1.0|1.0|2.0|0.04|23.0|-7.91|4.36|1.23|1.0|0.0|120.73|1.0|6.0|-4.49|5.0|-6.83|421.45|0.0|3.01|-4.4|3.2500000000000004e-05|0.0167|0.0|-0.04527|4.41|4.2643|-1388.147972|611.03|1126.94|210.85|432.84|0.41688|0.0288|-0.22353|5.9089|6.3507|6.3507
4R4k_a46|0|0|0.0|1|1.134637098|2.145043462|-0.050636784|-0.088084767|0.0510113959999999|-0.104665424|-0.252970193|0.006550513|10.94631314|-0.1032662209999999|1|1|-0.158788415|0.012963356|-0.3860697829999999|0.78837943|0.7477594870000001|0.787615341|0|0.890625164|0.007883196|-47.73036108|-45.72566346|4.194771739|173.3171354|0.109374836|58.20005971|-0.030434186|-24.33134018|0.0|-1.4608409080000002|49.58292992|51.92513282|2105.035168|473.9155694|1767.850427|-8.617349646000001|5.522208638|10.33328154|0.871222588|70.94107067|18.68565706|0.007248925|-390.2334878|519.5743695|3.857266463|1.0|1.0|0.0|1.0|1.0|1.0|0.33|17.0|-6.61|4.77|2.84|1.0|0.0|100.96|1.0|2.0|-4.82|3.0|-5.46|333.43|1.0|3.81|-4.83|1.5e-05|0.0049299999999999|0.0|-0.02045|4.52|4.1392|-1053.439174|565.94|994.13|234.09|490.83|0.54119|0.1008|-0.19529|1.9753|7.0132|7.0132
33_a20|0|0|0.0|0|1.4175014119999998|1.915285809|-0.188733405|0.023539095|0.0388043479999999|0.148855442|-0.078557022|0.009265667|10.93244905|-0.062750442|1|1|0.248715569|-0.060582944|-0.1771816269999999|0.616352201|0.74131936|0.802353442|1|0.9493896|0.012738882|-38.58254635|-45.72654913|8.340767701|8.680600701|0.0506104|33.13709773|-0.0265385579999999|-29.9394021|64.93395624|-1.326927921|54.60811436|46.92331405|2737.8873550000003|621.611679|2274.654579|-11.3769728|8.062843544|15.094865900000002|0.8721516570000001|157.56124519999997|22.88265911|0.013564844|-339.6262863|664.4562602999999|8.881565237|1.0|0.0|1.0|1.0|1.0|0.0|0.08|27.0|-9.69|5.39|2.61|2.0|0.0|121.62|1.0|4.0|-5.6|4.0|-5.58|401.46|0.0|4.28|-5.53|2.48e-06|0.0012|0.0|-0.0582899999999999|4.07|3.8867|-1275.852801|689.51|1174.95|227.79|563.98|0.27375|0.0463|-0.21788|5.0369|7.4685|7.4685
4c_a49|0|0|0.0|1|1.343847672|2.102052126|-0.048954892|-0.044371138|0.03583878|-0.099764463|-0.339843311|0.001379959|10.92777281|0.006194124|1|1|-0.163476035|-0.001647802|-0.412652341|0.7745214140000001|0.7796063109999999|0.826523164|1|0.76159824|0.012079228|-56.5385923|-55.59622798|7.782541015|82.02101639|0.23840176|153.60017230000005|-0.029809452|-35.82016427|59.70585149|-1.639519861|66.77901229|64.32113331|2719.702873|490.6910965|1683.872161|-12.37423857|8.474369008|16.089682800000002|0.898629005|177.78970959999998|26.5256103|0.0173567219999999|-288.71184960000005|707.2397315000001|11.182784300000002|1.0|1.0|1.0|1.0|1.0|2.0|0.25|21.0|-7.97|3.19|1.47|1.0|0.0|120.43|1.0|7.0|-3.5|5.0|-7.53|412.49|0.0|2.6|-3.58|0.000314|109.0|0.0|-0.0623299999999999|3.04|3.8067|-1332.647233|705.55|1199.04|216.0|533.87|0.4164199999999999|0.0821|-0.22158|4.9358|6.5935|6.5935
9c_a31|1|0|3.410619646|1|0.610135804|0.0|0.031715924|-0.055520387|0.03482906|-0.0384827639999999|-0.6933757159999999|-0.003618466|10.311698300000002|-0.062737615|2|2|-0.062065125|-0.223856622|-0.546598398|0.8083148840000001|0.842823186|0.8856644770000001|0|0.6746901059999999|0.030296721|-65.84728287|-81.63444414|19.30758668|153.5739377|0.325309894|207.3144829|-0.035867334|-52.02424796|552.8237349999999|-1.7933667130000002|97.22026028|85.15486955|2592.448925|429.9685721|2242.189942|-14.56678943|8.188627935|15.04941978|0.837843885|209.8466636|34.07943198|0.024456662|-217.5897278|583.9691392000001|15.58581614|1.0|1.0|1.0|1.0|1.0|2.0|0.35|16.0|-7.24|3.7|1.08|2.0|0.0|108.16|1.0|8.0|-5.23|5.0|-6.53|398.48|0.0|3.32|-4.16|5.85e-06|0.0277|0.0|-0.03249|4.94|3849.0|-1618.157698|691.3|1147.93|322.12|588.58|0.7007399999999999|0.2554|-0.19224|2.2323|6.3768|6.3768
8b_a8|1|0|3.191799887|1|1.395658149|1.42474537|-0.023718767|-0.182065125|0.040054466|0.019958073|-0.733216119|-0.0055544409999999|10.94650923|-0.03443232|1|1|0.031896755|0.079250224|-0.5058761820000001|0.758899977|0.778853499|0.8354024290000001|0|0.558354653|0.032440348|-79.74587194|-71.23625346|19.87542051|172.84152849999998|0.441645347|270.5854753|-0.047457424|-43.64473805|89.09854311|-2.325413799|84.97574547|99.62129245|2863.095568|342.0904577|1821.324722|-17.8141788|7.507665421|14.53652808|0.936224813|133.8974321|37.20755791|0.022425382|-344.8810688|589.263087|13.73949201|0.0|0.0|1.0|1.0|0.0|2.0|0.09|23.0|-7.13|3.03|2.12|1.0|0.0|114.18|1.0|4.0|-4.77|5.0|-6.87|414.41|0.0|2.9|-4.43|1.6899999999999997e-05|0.0153|0.0|-0.06114|6.41|3.2992|-1407.0843|640.35|1098.17|270.59|488.56|0.57234|0.1515|-0.19921|7.4497|5.2941|5.2941
8b_a50|1|1|3.1324050960000003|1|1.398299046|2.021915391|-0.115740384|-0.009597908|0.035718954|-0.096039086|-0.1812055289999999|0.006841944|10.945024|-0.0180233089999999|2|2|-0.170496134|-0.116174481|-0.332085641|0.753629415|0.809463375|0.8836675340000001|1|0.845349082|0.021513107|-34.79187329|-37.39727879|10.30543157|131.417573|0.154650918|74.08248511|-0.030360051|-17.91443197|0.0|-1.092961836|49.02840043|45.09730487|2143.807599|404.9478761|1401.458274|-6.966723542|5.292277178|9.26652151|0.75095166|157.2609748|21.65129387|0.024280552|-164.5084115|339.5806858|11.63112165|1.0|1.0|0.0|1.0|1.0|1.0|0.06|20.0|-5.94|3.41|1.79|0.0|0.0|89.78|2.0|2.0|-3.44|3.0|-6.32|299.33|1.0|2.51|-3.81|0.000359|46.0|0.0|-0.02903|2.11|4.1804|-967.3527447|515.81|857.53|273.96|353.17|0.5533|121.0|-0.20144|5.8205|7.1675|7.1675
14b_a50|0|1|0.0|2|1.267593742|4.240438135|-0.092558007|0.0228205129999999|0.030219907|-0.068176984|-0.255822608|0.010215823|10.94501788|-0.041169251|2|2|-0.106938404|-0.280243276|-0.306633966|0.74726683|0.7887047979999999|0.831689551|1|0.904076348|0.022423099|-33.02344264|-50.27694576|14.70317076|25.31245624|0.095923652|62.89861413|-0.025558317|-32.9673668|192.8987555|-1.533499045|64.58491917|47.72661339|2967.872393|592.81677|2984.248708|-10.98912227|6.3538844910000005|11.45638132|0.8030515570000001|237.8403928|26.29763086|0.021820402|-180.03459850000002|825.4425942|14.30797341|1.0|1.0|1.0|1.0|1.0|0.0|0.35|20.0|-6.86|4.81|2.32|2.0|0.0|128.39|1.0|7.0|-4.6|5.0|-6.5|441.52|1.0|3.6|-4.78|2.51e-05|0.0074099999999999|0.0|-0.02486|3.05|4.0775|-1431.068494|718.64|1253.87|234.67|533.25|0.55594|0.1373|-0.1936|6.7927|5.1818|5.1818
12b_a32|1|1|3.477905329|0|0.609420757|0.0|0.115940697|-0.055500132|0.0388738739999999|-0.044307211|-0.462201267|-0.003484915|10.31100269|-0.053480599|3|3|-0.079768013|-0.1534110109999999|-0.584995111|0.788133615|0.838021287|0.8887585240000001|1|0.782593|0.016282332|-50.88975159|-60.93328667|10.17310723|90.57560878|0.217407|135.83463989999998|-0.027561517|-38.07076621|65.29222164|-1.267829764|76.65746734|61.06285882|2573.006963|488.9595947|3148.185476|-10.75912958|7.076348793999999|12.42841652|0.756331814|247.2897528|28.50066715|0.025166975|-130.2147289|557.1050635|15.72418067|1.0|1.0|1.0|1.0|1.0|2.0|0.26|19.0|-7.65|4.19|1.1|1.0|0.0|110.47|1.0|7.0|-5.9|4.0|-6.4|397.52|0.0|3.59|-4.43|1.27e-06|0.0148|0.0|-0.05173|4.12|3.5703|-1880.770588|663.89|1109.93|347.27|541.49|0.70258|0.2865|-0.19976|4.1080000000000005|7585.0|7585.0
19c_a38|1|0|3.332128134|2|1.297043851|0.0|-0.085545751|-0.04575843|0.04508642|0.02192428|-0.449745181|-0.004442319|10.95429182|-0.0431896509999999|1|1|0.04814981|-0.20848518|-0.434836855|0.7163622890000001|0.846765471|0.908721232|0|0.7591916240000001|0.024315945|-57.79749770000001|-68.18641054|15.30924906|139.1570837|0.240808376|151.612258|-0.038224114|-42.92996714|4.848162625|-1.949429829|82.74311399|73.10674676|2967.98627|477.9848537|2660.812979|-15.15175311|6.97753104|13.36189552|0.914989047|177.10114030000005|33.48483537|0.023120664|-275.39483110000003|640.025745|14.55670345|1.0|0.0|1.0|1.0|1.0|3.0|0.13|17.0|-6.92|2.42|1.76|1.0|0.0|130.41|1.0|5.0|-4.35|5.0|-7.13|426.45|0.0|2.57|-4.12|4.46e-05|0.0322|0.0|-0.05691|3.23|3.8322|-1424.42734|652.09|1138.6|210.74|517.28|0.2597|0.1417|-0.21303|3.2846|8.0348|8.0348
GW6604_a52|1|0|2.944144148|0|1.427583999|0.0|-0.277102285|-0.005328809|0.021346801|-0.0778992459999999|-0.085995143|0.007746755|10.94914378|-0.028376521|1|1|-0.131886693|0.067497086|-0.201462112|0.709088617|0.693399445|0.7550228990000001|0|0.87346455|0.009021088|-35.51891876|-35.62691523|4.459510077|157.2481263|0.12653545|62.55188751|-0.029217264|-17.61190876|0.2386028039999999|-1.081038779|44.37166117|39.97842884|2044.612273|431.7909048|799.8313017999999|-7.13996301|6.2973559020000005|11.6571716|0.851121611|130.8549791|19.64292268|0.01768964|-232.6328342|359.1060668|8.744745933999999|1.0|1.0|0.0|1.0|1.0|1.0|0.0|23.0|-8.03|4.2|1.91|0.0|0.0|90.49|1.0|3.0|-3.87|3.0|-5.95|298.34|1.0|3.08|-4.16|0.000135|0.0207|0.0|||||||||||||6.9706|6.9706
11_a15|0|0|0.0|1|1.435688956|0.0|-0.1758968389999999|-0.029665252|0.02962963|-0.036023137|-0.402711212|0.001806571|10.95979791|0.023543401|0|0|-0.056500144|-0.272482143|-0.363940085|0.843715005|0.718800243|0.76664841|0|0.8945381259999999|0.018519054|-44.15161868|-66.78526188|12.69062406|143.8088883|0.105461874|72.27026771|-0.033606127|-45.76619542|0.0|-1.949155337|79.1792768|56.84224275|3022.859488|613.0036107000001|2565.707165|-15.7814467|6.233494755|11.76226306|0.8869452090000001|178.640152|31.14961732|0.018086221|-327.9935744|830.7967967000001|12.39401492|1.0|1.0|1.0|0.0|0.0|1.0|0.07|24.0|-8.9|6.69|2.52|2.0|0.0|138.24|1.0|6.0|-6.32|4.0|-5.26|448.52|0.0|4.62|-6.1|4.77e-07|0.000357|0.0|-0.03877|5.04|2.9595|-1450.740771|739.57|1284.85|263.2|568.22|0.58935|0.0011|-0.16011|1.3581|6.1314|6.1314
4d_a49|0|0|0.0|1|1.343847746|2.097463308|-0.06085453|-0.058204482|0.036555556|-0.090862681|-0.343596561|0.000607064|10.92777282|0.013451218|1|1|-0.151004418|0.000850823|-0.417231241|0.7745859279999999|0.783870915|0.834151595|1|0.752634646|0.013625199|-55.40321178|-52.95392476|8.392883773|85.21839288|0.2473653539999999|152.3727245|-0.0281044679999999|-32.61868996|57.16412513|-1.461432343|66.51766234|63.79609555|2658.242991|463.6097566000001|1640.195062|-10.66380249|7.998287218|15.09148245|0.8868392740000001|212.6814716|26.44129877|0.022019681|-190.6195379|641.1445234|13.56373757|0.0|1.0|1.0|1.0|1.0|2.0|0.22|21.0|-7.58|2.8|1.25|1.0|0.0|115.63|1.0|6.0|-3.13|5.0|-7.7|398.46|0.0|2.27|-3.35|0.000743|0.18|0.0|-0.06309|2.99|3.8047|-1293.333712|668.09|1144.04|215.82|495.7|0.40593|0.0879|-0.2219699999999999|5.5765|7.7447|7.7447
12j_a36|1|0|3.502198129|2|0.6293514410000001|0.0|-0.084183025|-0.0446165029999999|0.039061728|0.091496219|-0.41101009|0.00285431|10.33556498|-0.051080247|1|1|0.161289379|-0.133106642|-0.436310965|0.906423012|0.820041835|0.87043328|0|0.852586292|0.018160631|-46.2113679|-69.66341599|11.99396966|26.39145693|0.147413708|97.35760604|-0.037113558|-46.00836307|2.098786266|-2.004132137|80.59149538|58.20533756|2881.20453|563.0803357000001|2536.987511|-16.18812775|7.483427579|13.78874575|0.8425708820000001|148.06163930000002|31.59421634|0.016546717|-364.314663|725.9470896|10.92807939|1.0|0.0|1.0|1.0|1.0|2.0|0.17|17.0|-7.05|2.61|2.51|1.0|0.0|135.47|1.0|6.0|-4.85|4.0|-6.64|427.52|0.0|2.33|-4.51|1.4300000000000002e-05|0.0132|0.0|-0.05098|3.37|3.7807|-1670.448063|694.28|1198.96|238.1|536.01|0.37116|98.0|-0.20593|8.5953|8.0|8.0
11f_a5|1|0|2.967866825|1|1.370797007|0.0|-0.251797205|0.022233547|0.021060606|-0.083432989|-0.227966183|0.00722997|10.94877949|-0.0080939669999999|1|1|-0.1323098|-0.203228986|-0.230681941|0.785419245|0.756843253|0.800575032|0|0.847356138|0.0221464629999999|-47.57801621|-51.92819555|15.41338844|70.39517801|0.152643862|106.23633909999998|-0.022252743|-36.14073513|13.29510896|-1.268406334|73.05195434|62.99140465|2853.401015|589.7388387999999|1125.122028|-10.77881574|9.683662007|18.03905985|0.8628345190000001|340.3683339|30.31104695|0.030351311|-15.23851001|753.9168511|21.12375879|0.0|1.0|1.0|1.0|1.0|1.0|0.24|23.0|-8.67|3.53|1.03|1.0|0.0|126.79|1.0|7.0|-3.95|6.0|-6.99|427.5|1.0|2.95|-4.26|0.000112|0.0234|0.0|-0.03862|2.25|4.1356|-1391.7602960000002|729.96|1239.35|278.47|579.1|0.6593600000000001|0.1834|-0.20772|2.9697|7.9208|7.9208
15a_a50|0|1|0.0|1|1.3530592819999998|4.126145086|-0.113976703|-0.06317118|0.035694444|-0.0446629609999999|-0.234757789|0.005366038|10.94500663|-0.125205943|2|2|-0.072976638|-0.209259615|-0.325638639|0.797917311|0.821868651|0.8749408470000001|1|0.837789896|0.018014615|-46.91098865|-50.56454577|10.77967103|275.287923|0.162210104|97.06405493|-0.029316925|-30.25705388|0.0|-1.436529349|61.78266878|57.69065967|2503.770258|501.3207109|1754.903963|-10.49734522|8.095541483|14.65582885|0.8103580690000001|176.277812|24.86892274|0.018747341|-245.8291419|569.5267957000001|11.21812301|0.0|1.0|1.0|1.0|1.0|1.0|0.23|20.0|-6.09|3.57|1.87|1.0|0.0|110.43|1.0|5.0|-3.6|4.0|-6.78|371.44|1.0|2.76|-3.92|0.000251|0.0444|0.0|-0.03255|2.66|4.0408|-1199.818129|644.4|1091.64|306.83|519.38|0.66132|0.1767|-0.19948|9.0948|7.3872|7.3872
38_a18|0|0|0.0|2|1.251175383|0.0|0.059724697|-0.009006798|0.035478927|-0.066676644|-0.448742607|0.000520558|10.94702086|-0.003893067|0|0|-0.0993372269999999|-0.11123356|-0.498932552|0.745084567|0.719168079|0.751875124|0|0.8310704529999999|0.00838904|-61.25359673|-65.45657441|6.675707878|100.7046282|0.1689295469999999|134.4282836|-0.0322355079999999|-52.08807522|74.46052717|-2.385427574|71.15832778|67.92930461|3162.36475|661.3370874|1855.157022|-20.41289434|10.98254153|20.5922319|0.874996952|94.75345803|29.11918324|0.007165119|-606.2584549|1228.492038|5.701753365|1.0|1.0|0.0|1.0|1.0|3.0|0.34|18.0|-10.33|4.13|3.7|3.0|1.0|160.66|0.0|10.0|-6.98|3.0|-5.55|508.65|0.0|3.64|-6.11|1.05e-07|0.000399|0.0|-0.0483699999999999|8.95|3.2241|-1611.630281|861.93|1515.64|384.55|734.93|0.69235|0.5147|-0.18066|2.7244|7041.0|7041.0
