molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|GATS1pe|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|TASA|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
13b_a5|0.0|0|0|2.948625157|0.0|1.338814635|-0.142746146|-0.004573365|5.209486153|2|0.02468599|-0.006314305|0.0|-0.251535058|0.0064510459999999|-0.104404004|-0.017963913|1|1|-0.010368468|-0.055701188|-0.091464693|-0.357011244|2|0.765309977|-0.0330907489999999|0.653356347|0.831557236|-0.0694958329999999|0.468748106|0.0138892369999999|-44.93506461|-48.3067033|8.980592802|14.41650822|0.168442764|108.9128108|-0.02636836|0.654076389|-1.344786367|-29.05440446|-17.04942469|2661.597781|537.6736515|0.837970799|5678.380299|223.6695238|-562.2202871000001|0.021552174|-199.2474147|1329.387016|1.0|1.0|1.0|1.0|2.64|0.17|-8.36|1.96|1.0|0.0|119.8|1.0|-4.24|30.0|-6.58|395.46|1.0|1.0|5.69e-05|3.01|0.0|1.72e-06|4.6733|-1276.066049|672.43|1138.73|296.66|265.31|0.57482|-1275.806761|0.3064|-0.17274|-0.22451|0.035153|4.7964|0.11|6.9586|6.9586
5_a4|0.0|0|0|0.0|0.0|1.343864516|-0.196773454|-0.001215982|5.4161004020000005|2|0.035994832|0.012532807|2.189593648|-0.0607990979999999|0.011630756|-0.050389825|-0.134215501|1|1|0.0202481919999999|-0.0471580309999999|-0.076189222|-0.164263889|2|0.767615203|-0.229773463|0.650346601|0.943148502|-0.050732198|0.431132276|0.008047242|-27.26045038|-36.64215945|4.324106888|13.96974087|0.056851498|30.54859623|-0.025201292|0.807351587|-1.159259431|-14.64813624|-13.54166762|2282.291204|506.7916175|0.7058248159999999|5059.243919|103.5177395|-334.71819839999995|0.009538616|-330.3047347|771.5556899000001|1.0|1.0|1.0|1.0|3.08|0.23|-7.96|2.88|1.0|0.0|104.89|1.0|-4.57|26.0|-5.57|340.42|1.0|1.0|2.72e-05|3.95|0.0|3.71e-06|4.8582|-1069.27374|595.55|1013.0|308.12|255.2|0.6019899999999999|-1069.051141|67.0|-0.16965|-0.21857|0.02251645|3.1619|71.0|7.1487|7.1487
47f_a18|0.0|0|0|0.0|0.0|1.251175676|-0.005500039|-0.005817448|4.844187086|0|0.031179487|-0.048472184|0.0|-0.477030713|0.0036509859999999|0.033759227|-0.008224928|0|0|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0|0.750610215|-0.014370598|0.745431271|0.838156881|-0.063824969|0.375218907|0.0138461289999999|-54.18475173|-72.03501774|11.75478965|111.1889928|0.161843119|137.3980967|-0.0289997239999999|0.726550657|-2.290978185|-46.00060733|-24.61956302|3367.7324700000004|711.5604361000001|0.937396993|7870.103594|232.14715330000004|-1651.17806|0.016581683|-384.6642262|2676.957843|1.0|0.0|1.0|1.0|0.0|0.34|-9.22|2.79|3.0|2.0|164.47|1.0|-6.11|40.0|-6.4|541.68|0.0|0.0|7.76e-07|4.52|1.0|3.27e-07|3.0964|-1743.375413|908.66|1602.99|400.42|400.42|0.6984600000000001|-1741.724929|0.5741|-0.12802|-0.1724099999999999|0.02902413|4.4861|9.0|8.0458|8.0458
9i_a24|0.0|0|0|2.9199957480000003|0.0|1.4281889280000002|-0.113620183|-0.005148312|5.209486153|2|0.023854167|-0.076024544|0.0|-0.190487553|0.004814196|-0.087363979|-0.00532872|2|2|-0.140841749|-0.1818753839999999|-0.336939175|-0.32068769|2|0.822658951|-0.0106944439999999|0.73094562|0.8260893640000001|-0.064657333|0.379687415|0.025118046|-30.56504777|-33.00219474|11.87389334|10.13249376|0.173910636|82.21166337|-0.024639839|0.499238289|-0.837754515|-14.44881966|-11.64783344|2061.729154|390.5119445|0.8806627109999999|4155.922671|236.7218826|-187.2109987|0.038195951|0.720157264|793.2611447|1.0|0.0|1.0|1.0|1.36|0.0|-6.05|0.67|0.0|0.0|82.17|1.0|-2.6|22.0|-7.01|288.31|1.0|0.0|0.00248|1.48|0.0|0.000258|4.6212|-945.286637|501.48|825.7|299.06|268.3|0.6755800000000001|-945.174716|0.0029|-0.17204|-0.21943|0.0239838|9.2818|88.0|7.0555|7.0555
27a_a34|-3.727789|0|0|0.0|0.0|0.300206665|0.0257175079999999|-0.012620846|5.351858133|1|0.0408037829999999|-0.082271189|0.0|-0.7320090459999999|-0.012495918|-0.026428049|-0.008138446|1|1|-0.13716603|-0.158932197|-0.264978526|-0.53047808|1|0.779284547|-0.012251785|0.749941528|0.600964267|-0.106669294|0.4305370679999999|0.026573385|-74.78290605|-86.36649751|18.62986903|176.4623026|0.3990357329999999|279.75296960000003|-0.043345322|0.764921711|-2.340647376|-52.42823715|-30.38821209|3394.470264|421.319507|0.7758691440000001|7104.26596|164.80691819999998|-1150.434312|0.020552444|-371.4586403|2145.269808|1.0|1.0|1.0|1.0|2.58|0.13|-7.61|1.06|1.0|0.0|122.61|1.0|-4.96|33.0|-7.29|463.51|0.0|0.0|1.09e-05|2.59|0.0|1.13e-05|5.0012|-1861.741982|737.7|1247.85|300.73|247.91|0.69818|-1861.468024|0.0203|-0.16691|-0.20615|0.04629882|13.9023|0.24|6.6198|6.6198
14c_a23|0.0|1|1|0.0|0.0|1.197962449|0.06596946|-0.005822256|5.351858133|2|0.043538647|0.04174584|0.743546646|-0.296935034|0.010682694|-0.047853455|-0.047410593|2|2|0.077009731|-0.071484865|-0.13187015|-0.4589840189999999|2|0.793551289|-0.077808321|0.659570836|0.922935039|-0.0567889659999999|0.2273163289999999|0.018842596|-37.73933093|-53.17009158|12.52192141|38.43627129|0.077064961|51.21382308|-0.034046252|0.7834075309999999|-1.600173862|-25.07982076|-22.62557089|2955.304496|613.3401089|0.8505592829999999|6755.962581999999|143.9373772|-706.6878684999999|0.016385474|-376.6791777|1357.40568|0.0|1.0|0.0|1.0|3.6|0.05|-7.99|3.51|2.0|1.0|125.29|1.0|-6.13|31.0|-6.03|445.93|0.0|0.0|7.49e-07|4.21|0.0|4.55e-06|3.7031|-2089.523959|693.64|1177.63|334.81|334.81|0.56781|-2089.293299|356.0|-0.15143|-0.23096|0.02236136|10.369000000000002|2.0|8.6253|8.6253
1_a15|0.0|0|0|0.0|0.0|1.419940974|-0.22215316|-0.0084598019999999|0.0|2|0.0381893|0.06459652|0.0|-0.541427319|0.001244652|-0.068297833|-0.000905902|0|0|0.096086011|-0.1816819589999999|-0.270248221|-0.34192045|2|0.705825714|-0.001544849|0.795437721|0.875723465|-0.068077117|0.7100707390000001|0.026214985|-44.01415991|-72.24770503|16.94887506|121.3844816|0.124276535|80.34898605|-0.031142386|0.605927517|-1.899685524|-28.45664402|-20.13460632|3000.975833|566.1848585|0.77926144|7284.337537|254.7811976|-794.0799704|0.0280791829999999|-136.9714493|2026.993248|1.0|1.0|1.0|1.0|4.18|0.19|-10.02|2.2|3.0|0.0|132.94|0.0|-6.55|34.0|-5.38|457.52|0.0|0.0|2.830000000000001e-07|5.23|0.0|4.36e-08|4.3834|-1510.136281|697.35|1271.06|385.18|282.85|0.70553|-1509.785098|0.0061|-0.1365|-0.17792|0.01894559|2.3261|44.0|7.3565|7.3565
12ax_a36|0.0|0|0|3.429529478|0.0|1.280791885|-0.0943348109999999|-0.007681676|5.351858133|2|0.043383838|0.075802407|0.0|-0.414810497|-0.001012333|-0.057017299|-0.034663063|1|1|0.128253871|-0.101451485|-0.1716508239999999|-0.440372791|1|0.836170906|-0.056676035|0.771220556|0.846837721|-0.073739612|0.375647684|0.019128091|-49.32384393|-72.11700812|12.79462904|36.17982162|0.153162279|102.4490387|-0.038813619|0.7648530440000001|-1.940680931|-32.99232962|-25.96212292|2926.929456|566.4430628|0.955040697|6741.969187999999|157.28794140000002|-868.2929481000001|0.018645135|-354.3162187|1697.196809|0.0|1.0|1.0|0.0|0.0|0.14|-7.76|2.99|2.0|0.0|133.77|1.0|-5.08|31.0|-6.26|450.32|1.0|1.0|8.27e-06|3.93|0.0|7.83e-06|5.2372|-2152.130959|699.67|1182.31|318.82|236.74|0.69348|-2151.910753|0.4167|-0.15728|-0.21324|0.03044421|6.0402|12.0|7.9208|7.9208
9r_a24|0.0|0|0|2.950959457|0.0|1.353642494|-0.134192489|-0.004640179|4.59511985|3|0.024179894|-0.17821765|0.0|-0.264490176|0.007861194|0.064425793|-0.043274854|1|1|-0.29065818|-0.179075526|-0.2920573039999999|-0.3018627239999999|3|0.7958149290000001|-0.083458647|0.7526889940000001|0.8417158379999999|-0.0618978309999999|0.32720212|0.015557618|-41.49802275|-54.99020696|10.4302588|71.31566881|0.158284162|106.1180928|-0.025821921|0.6152148279999999|-1.394383716|-27.82142546|-17.31173182|2644.462265|564.3096436000001|0.898988412|5501.824326|257.9706516|-626.7383196000001|0.02357068|-154.486433|1519.52371|1.0|1.0|1.0|1.0|3.04|0.22|-8.66|1.02|2.0|0.0|116.9|1.0|-4.02|30.0|-6.83|400.48|0.0|0.0|9.58e-05|2.69|0.0|8.84e-07|4.4722|-1294.486221|713.25|1199.71|289.16|277.23|0.6204|-1294.201456|0.0029|-0.1676099999999999|-0.21074|0.03426339|3.0322|11.0|7.9586|7.9586
A8301_a51|0.0|0|0|0.0|0.0|1.197963627|0.0245770529999999|-0.00449765|4.727387819|2|0.039058957|0.078523314|1.987294898|-0.242873103|0.00740124|-0.012770742|-0.1227504419999999|1|1|0.135886548|-0.0357324579999999|-0.0618359079999999|-0.4354420879999999|2|0.6959300979999999|-0.21474885|0.7234449559999999|0.934739895|-0.055295165|0.339244706|0.008152073|-35.90764428|-50.67621589|5.293803823|36.55933899|0.065260105|42.37868986|-0.032775831|0.854959635|-1.6387915469999998|-23.3177516|-21.28401067|2799.106729|607.0025787000001|0.922911768|6401.6494600000005|94.18649643|-691.0718926|0.009586697|-461.0082758|1244.737752|1.0|1.0|1.0|1.0|3.5|0.04|-9.38|3.35|2.0|1.0|129.04|1.0|-6.6|31.0|-5.31|421.52|0.0|1.0|2.5e-07|5.02|0.0|1.74e-07||||||||||||||12.0|7.9208|7.9208
6_a4|0.0|0|0|0.0|0.0|1.271761557|-0.19701009|-0.001221193|5.4161004020000005|2|0.035283951|0.042096749|2.186806868|-0.064723237|0.011457667|0.0032928379999999|-0.208689928|1|1|0.0671397079999999|-0.046166422|-0.073630392|-0.1738111839999999|2|0.76089528|-0.340860215|0.664247086|0.945545838|-0.052396457|0.417868437|0.0077624059999999|-29.18838891|-37.33240845|4.324187697|14.1731579|0.054454162|30.33467048|-0.024618083|0.814470803|-1.206286076|-16.25991695|-13.71394596|2342.371538|526.7333132|0.733355042|5256.215815|103.3523757|-374.340411|0.008863911|-350.36323230000005|825.0551765|1.0|1.0|1.0|1.0|3.45|0.26|-7.99|3.09|2.0|0.0|109.7|1.0|-4.91|27.0|-5.42|354.45|1.0|1.0|1.24e-05|4.28|0.0|3.67e-06|4.8714|-1108.585859|613.83|1057.7|307.24|254.51|0.5877|-1108.338577|0.0772|-0.16959|-0.2182599999999999|0.02244097|3.2192|1.3|5.8861|5.8861
12aw_a36|0.0|0|0|3.28940051|0.0|1.297044239|-0.135690414|-0.008293935|5.351858133|2|0.043383838|0.066435701|0.0|-0.4478724979999999|-0.006877664|-0.1066959869999999|-0.034663063|1|1|0.169961228|-0.098027247|-0.250781298|-0.4191703539999999|1|0.836170906|-0.056676035|0.632625562|0.706174871|-0.088516379|0.373775982|0.023038651|-56.73814908|-73.52224315|14.76755422|54.50894809|0.2938251289999999|188.3390873|-0.041292362|0.749052287|-2.06461809|-36.36860892|-26.46800754|2901.451841|452.6513136|0.898338973|6370.06138|160.8550748|-848.2869380000001|0.02161528|-319.2802512|1766.7663510000002|0.0|0.0|1.0|0.0|0.0|0.14|-7.12|2.78|1.0|0.0|123.67|1.0|-3.99|31.0|-6.8|417.41|1.0|0.0|0.000102|2.88|0.0|3.17e-05|5.2313|-1431.404673|666.09|1120.43|319.85|237.0|0.69109|-1431.180191|0.3892|-0.15688|-0.21201|0.03134789|6.5278|9.0|8.0458|8.0458
11_a27|0.0|0|0|2.680511093|0.0|1.1606177359999998|0.100091619|-0.0067474069999999|5.4161004020000005|2|0.042533875|-0.080272515|1.3706083080000002|-0.344117757|0.004538653|-0.0864111069999999|-0.027287578|0|0|-0.1299181459999999|-0.041662169|-0.067428705|-0.488734846|2|0.814843016|-0.043616687|0.7146215429999999|0.7645505|-0.079921166|0.349764196|0.016171515|-42.27430065|-50.15555389|8.553922917000001|143.3238715|0.2354494999999999|124.5410133|-0.034296948|0.8088958709999999|-1.611956546|-22.36099135|-18.14137056|2339.465471|404.4089873|0.82770457|5186.240841|101.0845293|-451.0062644|0.012694323|-326.780942|1054.084273|0.0|0.0|1.0|0.0|0.0|0.35|-6.09|3.06|0.0|0.0|106.33|1.0|-3.68|26.0|-6.47|345.4|1.0|0.0|0.000207|2.73|0.0|0.000283|3.3426|-1122.456105|571.4|974.29|499.21|370.92|0.59222|-1122.190727|0.0793|-0.1022|-0.16205|0.0226944|4.2894|5.0|8301.0|8301.0
11c_a5|0.0|0|0|2.930680267|0.0|1.427567332|-0.2117133739999999|-0.004590583|4.59511985|2|0.027388889|-0.0859098|0.0|-0.224938556|0.005090155|-0.059682527|-0.023856811|1|1|-0.138950411|-0.011677718|-0.018887528|-0.269653478|2|0.8020105409999999|-0.044126759|0.658307423|0.80472351|-0.078909483|0.389427402|0.01785211|-47.99592739|-53.12487972|10.85837291|31.61751609|0.19527649|118.7750305|-0.0322785379999999|0.707039635|-1.484812761|-29.19305715|-19.63310772|2497.685314|489.4652669|0.811648325|5202.741647999999|178.1902995|-549.3157749|0.021214793|-251.8596984|1277.330026|1.0|1.0|1.0|1.0|2.14|0.09|-8.47|1.13|1.0|0.0|106.79|1.0|-4.13|28.0|-6.59|370.4|0.0|1.0|7.38e-05|2.78|0.0|1.26e-06|4.5035|-1218.492067|636.14|1071.71|294.59|275.3|0.6267699999999999|-1218.278135|0.2186|-0.1713299999999999|-0.21448|0.03798847|3.3827|25.0|7.6021|7.6021
3k_a32|0.0|1|1|3.644417045|0.0|0.609420759|-0.001009768|-0.005745086|5.973809612|0|0.0381981979999999|-0.047167919|2.256213388|-0.270019022|0.001221534|-0.0902541999999999|-0.077097565|3|3|-0.084055305|-0.050938823|-0.090775221|-0.5265375529999999|0|0.779649252|-0.129124455|0.7681279190000001|0.8777482409999999|-0.0711378679999999|0.31016741|0.0123637989999999|-40.10830541|-51.21653025|6.970844822|80.0971996|0.122251759|68.92687468|-0.029575784|0.78057227|-1.271758703|-22.61349991|-16.67514938|2392.3436100000004|494.8840288|0.89626209|5259.698672|123.7157466|-404.2701347|0.012327787|-316.3794102|918.5970998|1.0|1.0|1.0|1.0|3.48|0.32|-7.23|2.41|2.0|0.0|105.36|1.0|-7.04|25.0|-5.01|366.5|0.0|1.0|9.16e-08|4.97|0.0|2.15e-05|3.5363|-1750.164914|611.65|1022.89|350.6|350.6|0.70268|-1749.957584|0.3082|-0.14667|-0.19988|0.02654958|5689.0|9.0|8.0605|8.0605
12b_a40|0.0|0|0|0.0|0.0|0.604989475|0.084915315|-0.004650218|5.4161004020000005|0|0.04020202|0.1744506639999999|0.747253086|-0.158107422|0.00779293|0.107454819|-0.1537981269999999|2|2|0.279216571|0.023952313|0.038336814|-0.513870527|0|0.7137941109999999|-0.227384615|0.522580798|0.955647156|-0.065048707|0.2160572999999999|0.010845303|-37.05091872|-42.67442006|6.17734692|80.72126798|0.044352844|25.26281742|-0.0338355829999999|0.856829717|-1.048903063|-21.10373336|-19.27231874|2462.878448|544.3244990000001|0.979579799|5933.385347|81.54797734|-340.29531769999994|0.010309671|-406.4913617|697.2702616|0.0|1.0|1.0|0.0|3.87|0.0|-8.39|5.07|2.0|0.0|101.78|1.0|-7.71|24.0|-4.09|415.12|0.0|1.0|1.95e-08|6.68|0.0|1.7e-06|3407.0|-3016.999329|576.38|960.94|363.91|363.91|0.69476|-3016.927883|306.0|-0.14267|-0.22546|0.01251873|6.3131|0.04|7.3979|7.3979
12t_a36|0.0|0|0|3.500121488|0.0|1.297042607|-0.058770337|-0.00673635|5.351858133|2|0.041767677|0.035510516|0.0|-0.404180985|0.003676818|-0.030990165|-0.0288761339999999|1|1|0.059266516|-0.101854847|-0.169994208|-0.436022708|1|0.829598864|-0.050788309|0.857993338|0.8337556420000001|-0.0735262|0.318666358|0.017627553|-48.97252784|-67.01551397|11.7409283|86.12920631|0.166244358|110.727965|-0.035934112|0.78316808|-2.012310282|-32.61842026|-23.93411213|2771.211293|555.3275093999999|0.930112292|5936.009091|144.422087|-892.7209991000001|0.01547607|-377.2113003|1711.395437|0.0|0.0|1.0|0.0|0.0|0.21|-7.36|2.45|1.0|0.0|133.52|1.0|-4.61|31.0|-6.33|409.49|1.0|0.0|2.48e-05|3.47|0.0|1.7899999999999998e-05|3.8844|-1311.585049|713.6|1208.04|337.89|319.18|0.70313|-1311.287803|0.0155|-0.15088|-0.2039|0.03230976|7.9104|8.0|8.0969|8.0969
16h_a32|0.0|1|1|3.340888605|0.0|0.609420754|0.217139852|-0.015656019|5.733341277|0|0.039958333|-0.069213021|2.075726759|-0.7828009570000001|-0.0048042729999999|0.061727488|-0.022634676|3|3|-0.1234671109999999|-0.123297852|-0.219947482|-0.71364354|0|0.832040698|-0.03617945|0.7619492790000001|0.7991915079999999|-0.081151869|0.44308098|0.02096013|-51.56009529|-77.17316899|13.31708433|70.02855767|0.200808492|127.5843068|-0.038765425|0.7359051059999999|-1.821974989|-32.75886858|-24.62973479|2709.44587|507.7688359|0.850995852|6151.056721|167.7935207|-735.4832318|0.020432929|-299.7661014|1573.02555|0.0|1.0|1.0|1.0|3.45|0.26|-7.0|1.12|2.0|0.0|111.95|1.0|-6.48|28.0|-6.22|413.52|0.0|1.0|3.28e-07|3.66|0.0|4.09e-05|3.6182|-1955.99895|679.82|1130.4|342.67|342.67|0.70219|-1955.772465|0.2914|-0.14972|-0.2|0.02818755|4.2275|9.0|8.0655|8.0655
12p_a36|0.0|0|0|3.392386149|0.0|1.297044387|-0.0494658159999999|-0.008017607|5.351858133|2|0.042804233|0.114716581|0.0|-0.432950771|-0.002526241|-0.084846674|-0.0433009009999999|1|1|0.2461794139999999|-0.101303149|-0.217394466|-0.440709431|1|0.828371596|-0.074349074|0.698414933|0.748438833|-0.082569108|0.315548061|0.020202133|-51.98017377|-68.22905781|12.71795723|83.24921731|0.251561167|158.3666517|-0.039016808|0.759126153|-1.950840419|-32.72335782|-24.56246081|2774.926334|471.1687161|0.906594718|5922.775161|151.63860559999998|-773.1468902|0.019344052|-326.2581567|1617.811526|0.0|0.0|1.0|0.0|0.0|0.14|-6.86|2.4|1.0|0.0|123.71|1.0|-3.89|30.0|-6.76|399.42|1.0|0.0|0.000129|2.78|0.0|5.58e-05|5.3413|-1332.182868|660.71|1113.05|323.11|232.12|0.66559|-1331.947748|0.1841|-0.15608|-0.21131|0.03396697|6.7199|9.0|8.0458|8.0458
47l_a18|0.0|0|0|0.0|0.0|1.251176792|0.0340353029999999|-0.006400878|4.844187086|0|0.035308642|-0.0057783619999999|0.0|-0.428858819|-0.00046896|-0.010426981|-0.056270425|0|0|-0.008768679|-0.103458566|-0.156998637|-0.4925232479999999|0|0.7435044540000001|-0.0973326269999999|0.733228144|0.803473313|-0.08034939|0.2820044969999999|0.009199889|-57.15119372|-59.6654726|6.543729374|11.54768766|0.196526687|139.7861865|-0.031456589|0.796109347|-2.0132216990000003|-40.65070014|-22.37455223|2852.093627|571.4972966|0.959883341|6572.90106|145.02405359999997|-1018.537564|0.012890098|-421.235376|1798.711882|1.0|0.0|1.0|1.0|0.0|0.25|-9.37|2.94|3.0|1.0|139.63|1.0|-5.26|34.0|-6.39|454.56|0.0|0.0|5.44e-06|3.78|0.0|1.93e-07|3.2026|-1455.5758039999998|764.74|1334.6|387.13|387.13|0.69291|-1455.165122|0.5019|-0.1314|-0.18344|0.02606651|3.3864|32.0|7.4949|7.4949
12_a1|0.0|0|0|3.3894574360000003|0.0|1.430936075|-0.0455890429999999|-0.011221829|5.351858133|1|0.036382114|0.076867966|0.0|-0.516204114|-0.0038943009999999|-0.0811332759999999|-0.051772288|1|1|0.127560614|-0.104622651|-0.173618873|-0.487073772|1|0.749817035|-0.093957115|0.7534284040000001|0.765121385|-0.0964711209999999|0.210514881|0.033770552|-55.99493147|-60.78517756|19.60151089|133.6600817|0.234878615|136.3310784|-0.039894864|0.724666653|-1.675584287|-32.50125347|-23.15625812|2592.245875|444.1009824|0.867391557|5468.378562|159.81230209999998|-564.5066541|0.024485753|-260.8074567|1342.083063|1.0|1.0|1.0|1.0|2.72|0.05|-8.2|1.67|2.0|0.0|103.47|1.0|-4.98|28.0|-6.02|366.37|0.0|1.0|1.04e-05|3.54|0.0|2.3e-06|3734.0|-1216.12881|607.42|1018.84|390.57|332.04|0.69763|-1215.922313|0.2821|-0.12874|-0.19916|0.0296752|10.1801|2.95|5.5302|5.5302
10_a27|0.0|0|0|0.0|0.0|1.400533489|0.122016352|-0.006285923|4.59511985|2|0.040512821|-0.184068581|1.296293777|-0.282866526|0.00991794|0.034318674|-0.000903965|1|1|-0.309727442|-0.2030237389999999|-0.341622797|-0.487435299|2|0.804375252|-0.001453596|0.614205449|0.8526621529999999|-0.061299064|0.346344305|0.017676458|-32.5969511|-46.27574168|9.399794974|6.0140309720000005|0.147337847|78.34972221|-0.031079371|0.7453606909999999|-1.305333567|-17.33405307|-16.5270506|2270.538352|453.4194305|0.912640238|4894.8090170000005|135.40932969999997|-369.1201792|0.01651645|-260.9504933|931.2754667000002|0.0|1.0|0.0|1.0|3.15|0.16|-6.24|2.25|0.0|0.0|97.39|1.0|-3.57|25.0|-6.51|331.37|1.0|1.0|0.000266|2.55|0.0|0.000192|4.1495|-1083.137871|573.31|958.95|298.79|298.79|0.63894|-1082.956472|0.4452|-0.16805|-0.21785|0.0227416|6.9456|69.0|7.1612|7.1612
28_a34|0.0|0|0|0.0|0.0|1.454781307|0.000561166|-0.016942875|5.351858133|1|0.04515873|-0.201047053|0.0|-0.6946578940000001|-0.012039484|-0.15803127|-0.0500053959999999|1|1|-0.33032879|-0.189821204|-0.311884247|-0.5437894289999999|1|0.798057295|-0.078146961|0.7829667309999999|0.545935562|-0.1306693569999999|0.316156689|0.03768308|-66.89539627|-72.11491331|19.29162755|144.3404619|0.4540644379999999|232.4555747|-0.048190604|0.7298701059999999|-1.831242935|-34.24669822|-24.6708914|2252.098123|279.4884473|0.832642882|4803.256974|138.2913845|-479.9443839|0.0271102189999999|-235.3612529|1284.466737|1.0|1.0|1.0|1.0|2.55|0.12|-4.78|0.88|0.0|0.0|85.92|2.0|-3.27|24.0|-7.04|322.32|0.0|1.0|0.000533|1.72|0.0|0.00535|4.2857|-1100.797628|544.24|896.02|289.3|289.3|0.69263|-1100.6525880000002|0.2043|-0.17802|-0.21698|0.03680411|8.5886|3.82|5.4179|5.4179
13_a10|0.0|0|0|0.0|0.0|1.343837907|-0.059862024|-0.0057715859999999|5.4161004020000005|2|0.038726287|-0.093280469|1.794073077|-0.259721373|0.00384732|-0.002128014|-0.001592366|1|1|-0.154121136|-0.017015286|-0.02811323|-0.345108701|2|0.78472614|-0.002671425|0.736686715|0.818027691|-0.094726989|0.4676169839999999|0.0122005|-47.88975806|-41.62089688|6.168030793|174.7319717|0.181972309|91.99711608|-0.030119651|0.7144943490000001|-1.234905671|-24.21093442|-15.22715739|2261.82488|413.5584641|0.816739845|4941.066161|144.338975|-315.62515|0.018979132|-216.8776303|873.7836118999999|1.0|0.0|1.0|1.0|2.58|0.15|-6.6|1.88|0.0|0.0|97.14|1.0|-3.76|25.0|-6.34|328.37|1.0|1.0|0.000176|2.76|0.0|8.170000000000001e-05|5.8308|-1065.874094|550.83|926.41|322.72|212.63|0.68386|-1065.68351|0.1514|-0.15937|-0.20959|0.0346535|5.3726|0.16|6.7959|6.7959
19f_a38|0.0|0|0|3.3320764830000003|0.0|1.297044434|-0.036714749|-0.007831113|5.351858133|2|0.041808786|-0.008118156|0.0|-0.4228801179999999|-0.002526241|0.035480177|-0.054832432|1|1|-0.017421394|-0.101303149|-0.217394466|-0.4288343429999999|1|0.819222745|-0.094149094|0.698414933|0.750875987|-0.085318318|0.488059925|0.02107583|-54.50401599|-71.10679028|13.4639011|125.7493111|0.249124013|159.14822980000002|-0.037844587|0.734437553|-1.892229356|-34.81887413|-24.1763087|2776.145209|479.6831205|0.8313685409999999|6115.273372|169.6496169|-772.2291966|0.020733452|-299.5321167|1645.906354|1.0|1.0|1.0|1.0|2.48|0.14|-6.86|2.4|1.0|0.0|125.69|1.0|-4.14|30.0|-6.77|401.44|0.0|1.0|7.209999999999999e-05|2.78|0.0|5.610000000000001e-05|5.3197|-1332.190216|653.22|1105.62|360.19|233.07|0.7056100000000001|-1331.945195|0.0019|-0.14369|-0.20104|0.02936908|7.1655|73.0|7.1397|7.1397
14a_a23|0.0|1|1|0.0|0.0|1.197964042|0.050806184|-0.0056795759999999|5.351858133|2|0.042992424|0.0446402609999999|0.757767133|-0.289658385|0.012219066|-0.0518554529999999|-0.071842463|2|2|0.083206288|-0.073893976|-0.137733142|-0.446724057|2|0.7556436440000001|-0.123790952|0.6888154959999999|0.918677038|-0.055677662|0.225448915|0.019504497|-35.20994211|-50.79675604|12.33442989|38.57988954|0.081322962|51.42774883|-0.0341809229999999|0.7807587890000001|-1.606503401|-22.26638099|-21.61564087|2816.527785|580.9612768999999|0.8602383659999999|6269.28943|138.6457355|-642.4662212000001|0.016707951|-355.0975547|1301.215093|0.0|1.0|1.0|1.0|2.86|0.05|-7.41|3.03|2.0|1.0|120.28|1.0|-5.47|30.0|-6.27|411.48|0.0|0.0|3.38e-06|3.58|0.0|1.6100000000000002e-05|3.7119|-1629.928331|665.5|1134.02|334.02|334.02|0.6289100000000001|-1629.690316|0.3764|-0.15002|-0.2238099999999999|0.0216412|8.3962|3.0|8.5498|8.5498
