molecula|SddssS|n9FaRing|SssssC|NaasN|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|RASA|PNSA3|RNCS|TPSA_x|WPSA3|RPCS|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log Kp (cm/s)|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
7_a4|0.0|0|0.0|1|1|1.343865525|2.060422336|-0.001729561|-0.003297033|2|2.048170299|-0.076100699|0.008409909|-0.125778587|10.92992954|0.04206117|1|-0.162314698|-0.042220092|-0.094000778|-0.174410426|2|0.8046449179999999|0.022270259|0.0707653759999999|0.825830607|-32.72992462|14.01468959|87.67070691|3.726212114|79.08210981|-16.47508541|-13.45652664|40.13253521|2286.169166|415.6938929|-538.2610657|-6.773539148999999|0.282008333|5.512905888|9.797542165|5022.496714|141.9530115|0.016800137|749.6759227000001|407.1471338|1.0|0.0|1.0|1.0|0.0|2.7|0.15|21.0|-7.46|4.42|4.67|43.6|0.0|0.0|95.07|0.0|1.0|-6.03|-4.41|0.0514|3.92e-05|13.0|3.22|0.0|0.0|3.49e-08|1.15e-05|-0.05217|4.0379|-1089.870249|-1089.847072|915.46|307.05|0.0697|365.73|0.59702|-1089705.0|-0.16975|3.9832|-0.2219199999999999|0.02317758|-1089.753885|4926.0|151.0|6821.0|6821.0
4p_a46|0.0|0|0.122217892|1|1|1.134636977|2.102855253|-0.004413243|-0.038295755|0|0.0|-0.233901882|0.005152176|-0.205494852|10.93681929|-0.120823841|1|-0.251219946|0.066453878|0.101602982|-0.369670745|0|0.747019097|-0.078703563|-0.1623103719999999|0.905966489|-56.55658053|175.10295019999998|53.32991189|2.379548177|0.0|-32.07534663|-17.00200781|60.7522985|2257.769185|513.8073925|-850.1003902999998|-9.642472876|0.12579435|5.828038618|10.10955243|5167.091582|71.34266847|0.006740305|972.4260993|585.8536976|1.0|1.0|1.0|0.0|1.0|3.2|0.3|17.0|-7.05|4.85|5.25|61.84|2.0|0.0|107.89|0.0|1.0|-5.09|-5.4|0.000567|4.03e-06|0.00144|4.77|0.0|0.0|8.95e-08|3.2e-05|-0.0393|3.9958|-1129.65844|-1129.618646|1058.54|310.28|0.2363|537.47|0.43709|-1129.3914619999998|-0.16819|3.6961|-0.20749|0.03979459|-1129.4459470000002|5.3996|341.0|6.4672|6.4672
4d_a49|0.0|0|0.0|1|1|1.343847746|2.097463308|-0.006135653|-0.058204482|2|1.76904838|-0.343596561|0.000607064|-0.053327669|10.92777282|0.013451218|1|-0.151004418|0.000511959|0.000850823|-0.417231241|2|0.783870915|-0.008564167|0.023137464|0.752634646|-55.40321178|85.21839288|152.3727245|5.16986937|57.16412513|-34.12740785|-17.31186002|63.79609555|2658.242991|463.6097566000001|-900.2167208999999|-10.66380249|0.3452719489999999|7.998287218|15.09148245|5915.214567|212.6814716|0.022019681|1374.947536|641.1445234|0.0|1.0|1.0|1.0|2.0|2.68|0.22|21.0|-7.58|3.16|2.8|98.72|1.0|0.0|115.63|0.0|1.0|-7.7|-3.35|296.0|0.0004509999999999|0.18|1.45|0.0|0.0|2.64e-08|1.05e-05|-0.06309|3.8047|-1293.333712|-1293.29417|1144.04|325.87|0.2549|495.7|0.40593|-1293.049085|-0.15888|4.3005|-0.2219699999999999|0.0395418|-1293.107454|5.5765|18.0|7.7447|7.7447
8k_a46|-3.737070812|0|0.1337610719999999|1|1|0.300205953|2.105349622|-0.006208399|-0.380857136|2|0.0|-0.397337564|-0.002099764|-0.114070359|10.31928125|-0.038125|1|-0.1017929319999999|-0.030019362|-0.050069565|-0.510222233|2|0.786206898|0.095179795|-0.051289238|0.7381768390000001|-61.98124174|104.0919365|187.86239430000003|4.860695117|19.34993627|-44.4725532|-23.74966689|68.75557551|3351.548891|529.6539372999999|-1424.980013|-17.04077386|0.173430886|8.070811215|15.94634031|7352.280688|124.4394929|0.0112621819999999|1723.969585|865.6610153999999|1.0|1.0|1.0|1.0|2.0|2.82|0.24|23.0|-8.66|2.94|5.37|124.17|1.0|0.0|132.47|0.0|1.0|-6.75|-5.13|0.000866|7.47e-06|0.00355|3.45|0.0|0.0|2.17e-09|1.03e-06|-0.0398699999999999|4.1034|-1845.304274|-1845.257085|1302.56|302.15|0.1354|642.39|0.41618|-1844.970617|-0.16967|3.4118|-0.20954|0.04718819|-1845.037411|3.8107|147.0|6.8327|6.8327
14b_a23|0.0|1|0.0|2|0|1.197963628|3.2475997860000003|-0.006248709|-0.071396109|2|0.716540473|-0.318684138|0.007671236|-0.0644978|10.31321824|-0.047410593|2|0.121308009|-0.073945564|-0.17267308|-0.4557487779999999|2|0.793551289|-0.00399443|-0.077808321|0.8462596590000001|-41.01458464|40.76245006|99.66542762|8.596171261|84.36242964|-26.58857202|-22.74225338|54.274732400000005|2943.803333|548.6057241000001|-1068.885909|-14.74314679|0.225640295|7.833620016|14.26820636|6622.129837|146.2760938|0.01779446|1380.34805|599.5697147999999|0.0|1.0|1.0|1.0|1.0|3.44|0.05|26.0|-7.67|3.78|4.58|105.02|2.0|1.0|120.24|0.0|1.0|-6.31|-5.11|0.00114|7.73e-06|0.00332|3.68|0.0|0.0|2.14e-08|9.18e-06|-0.07803|3706.0|-1729.161608|-1729.139722|1142.37|334.55|0.3603|525.66|0.58097|-1728.9300010000002|-0.15064|6.8752|-0.2286699999999999|0.02188578|-1728.9893510000002|9.7544|4.0|8.3536|8.3536
12d_a31|0.0|0|0.0|0|1|0.61013528|0.0|-0.012448252|-0.043220149|0|0.0|-0.697102094|-0.002456634|-0.085780934|10.31169788|-0.032270224|2|-0.067477864|-0.134504227|-0.214049412|-0.550805937|0|0.8343242820000001|-0.00658148|-0.057226679|0.7054497479999999|-66.58534562|157.30671669999998|208.9297871|14.93891054|557.514503|-47.23018217|-23.08311261|87.64629597|2653.867767|500.3881827|-1223.404968|-16.37326657|0.361635149|9.445278138|15.46841054|5753.290126|256.5143096|0.02571268|1916.466682|647.1500428999999|1.0|1.0|1.0|1.0|2.0|3.9|0.38|16.0|-7.63|6.04|4.09|117.37|2.0|0.0|112.97|0.0|1.0|-6.36|-4.39|0.0010199999999999|4.06e-05|0.0167|3.46|0.0|0.0|2.3500000000000002e-08|9.69e-06|-0.03128|3.8477|-1657.471849|-1657.428467|1201.63|322.23|0.2566|626.33|0.7006600000000001|-1657.1792779999998|-0.15968|2.4186|-0.19096|0.04338158|-1657.245177|3.3585|0.51|6.2924|6.2924
9h_a24|0.0|0|0.0|1|0|1.428198245|1.726213624|-0.002864393|2.01e-05|2|0.0|-0.105982525|0.013595277|-0.209618231|10.96661419|-0.002471577|2|0.144624936|-0.02551563|-0.047269812|-0.207206943|2|0.78742035|0.183289617|-0.004960317|0.883775278|-28.52000725|167.2085719|54.93613103|4.123788393|1.773520599|-13.48059881|-12.42226332|37.24443236|2062.34011|417.7355164|-422.3569529|-5.871651668999999|0.427628742|5.805547147|11.11300329|4170.098082|202.1279819|0.031789952|737.9073405|295.8603625|1.0|0.0|1.0|1.0|1.0|1.96|0.0|22.0|-6.05|2.42|2.72|72.28|0.0|0.0|82.17|0.0|1.0|-6.85|-3.24|423.0|0.000575|166.0|1.7|0.0|0.0|8.95e-07|0.000258|-0.0435399999999999|4.3437|-945.2642633|-945.2337612|831.92|285.43|0.3844|363.48|0.54606|-945.153352|-0.18239|5.6654|-0.22593|0.0305020989999999|-945.200628|7.7741|77.0|7.1135|7.1135
14j_a23|0.0|1|0.0|2|0|1.197963927|3.278390512|-0.006327927|-0.071396109|2|0.722606603|-0.322724299|0.007671236|-0.026319216|10.31321824|-0.055708465|2|0.087218599|-0.073945564|-0.17267308|-0.463194548|2|0.800643488|0.143567854|-0.091426449|0.8454521620000001|-40.35191855|40.38957571|100.2571987|8.620784882999999|83.17168000000001|-26.17681598|-22.69846456|53.64097592|2943.385528|548.455847|-1066.827834|-14.72479008|0.226032829|7.83426417|15.57933561|6597.039681|146.63044480000002|0.017787992|1378.388999|599.5697147999999|0.0|1.0|1.0|1.0|1.0|3.41|0.05|26.0|-7.67|3.78|4.58|105.02|2.0|1.0|120.24|0.0|1.0|-6.31|-5.11|0.00114|7.73e-06|0.00332|3.68|0.0|0.0|2.14e-08|9.18e-06|-0.07581|3.6671|-1729.15999|-1729.1379190000002|1142.37|338.1|0.3886|528.18|0.65128|-1728.9293280000002|-0.14816|5.8037|-0.2239699999999999|0.02207124|-1728.988797|8.3233|4.0|8.3883|8.3883
12_a15|0.0|0|0.0|0|0|1.435689014|0.0|-0.006620824|-0.0455566929999999|2|0.0|-0.370766171|0.001740635|-0.106061273|10.95973444|-0.01062828|0|-0.054575504|-0.120626133|-0.184255041|-0.380490701|2|0.723852961|0.049877871|-0.019064393|0.89637291|-39.00359933|72.18361893|66.16793071|6.123040777999999|4.192089814|-24.90456371|-20.42981445|48.59303169|2613.57759|572.3516967|-1082.780166|-13.04483751|0.253510603|5.448223888999999|10.40571107|5897.820841|161.8714956|0.016453962|1450.496376|673.7288405|1.0|0.0|1.0|1.0|1.0|3.73|0.12|24.0|-9.82|5.32|6.3|56.27|2.0|0.0|119.95|0.0|1.0|-4.97|-5.83|0.0002379999999999|1.47e-06|0.000584|5.29|0.0|0.0|1.51e-10|5.99e-08|-0.03196|3.8538|-1281.087109|-1281.060163|1177.81|321.72|0.1374|585.26|0.50595|-1280.810963|-0.15858|4.3338|-0.19054|0.02694613|-1280.871722|6.0547|4.0|8.3979|8.3979
7e_a8|0.0|0|0.0|1|0|1.394799915|1.3496955309999998|-0.006027596|-0.052939815|0|0.0|-0.289324602|0.0024398329999999|-0.11032771|10.94332434|-0.0446343779999999|1|-0.075638618|0.034227147|0.07125309|-0.341022848|0|0.732001738|-0.023521398|-0.072307692|0.8291560379999999|-51.4880895|86.03149870000001|102.177831|7.725998682999999|63.5628736|-30.79383811|-22.39586026|64.40615805|2605.914474|495.8990914|-1007.813711|-13.39444718|0.223998448|7.70387217|14.654025199999998|5808.479788000001|133.9683023|0.018708212|1298.726412|519.5762494|1.0|1.0|0.0|0.0|1.0|3.38|0.04|23.0|-8.29|5.16|4.94|70.81|2.0|0.0|108.43|0.0|1.0|-5.43|-5.41|0.000686|3.87e-06|0.00149|4.54|0.0|0.0|5.07e-09|1.95e-06|-0.0697|3.2363|-1300.495519|-1300.467069|1060.05|383.1|0.3461|544.55|0.6998300000000001|-1300.271093|-0.13577|9.0006|-0.2054699999999999|0.02845071|-1300.327213|11.4436|35.1|4.4547|4.4547
10_a1|0.0|0|0.0|0|0|1.435871163|0.0|-0.014135827|-0.23385288|1|0.0|-0.621976404|-0.012672753|-0.020225596|10.94957578|0.010430299|1|0.107434253|-0.019835038|-0.042643966|-0.623957903|1|0.7227844929999999|-0.0369911079999999|0.017498337|0.669963758|-65.97424138|212.8090837|186.6625065|4.718623023|64.49041745|-37.31383317|-25.67872721|74.31719486|2432.447088|378.9193385|-1052.827816|-14.52342192|0.165903744|7.376231317999999|13.65143394|5192.858899|93.83214542|0.015427326|1262.237791|433.2550452|1.0|0.0|1.0|0.0|2.0|2.18|0.0|23.0|-8.02|4.86|5.06|78.87|2.0|0.0|99.61|0.0|1.0|-5.91|-4.73|0.00372|1.87e-05|0.00673|3.64|0.0|0.0|9.53e-09|3.42e-06|-0.06802|3.4067|-1223.159954|-1223.125689|979.35|363.94|0.6754|464.77|0.70345|-1222.969096|-0.13576|5.3861|-0.20378|0.03426532|-1223.022387|7807.0|1.5|5.8239|5.8239
7f_a10|0.0|0|-4.8022906380000006|1|1|1.240141822|1.924772416|-0.011104817|-0.2347037789999999|2|0.740070757|-0.5663456689999999|0.00189949|-0.000498274|10.92948443|-0.0971900919999999|1|-0.309622111|-0.058093287|-0.172751862|-0.5846516820000001|2|0.796084921|-0.009545801|-0.137271684|0.931773786|-35.78096407|15.96885516|38.0022453|2.474090768|0.3440879|-19.93012491|-20.30728086|40.22275023|2803.359424|519.0013298|-954.4422004|-11.31122804|0.178213448|6.115784565|10.23679556|7070.755931000001|99.26552746|0.012813716|1161.423484|527.8079877|1.0|1.0|1.0|1.0|0.0|2.97|0.23|21.0|-8.13|5.07|6.57|52.83|2.0|0.0|106.77|0.0|1.0|-5.47|-5.6|0.00119|2.52e-06|0.00103|4.7|0.0|0.0|7.38e-09|3.03e-06|-0.0613|3.6256|-1442.216293|-1442.200124|1034.38|341.96|348.0|426.07|0.34467|-1442.001311|-0.15627|2.2631|-0.2175699999999999|0.01616879|-1442.058773|3.2524|141.0|6.8508|6.8508
3a_a32|0.0|1|0.0|0|0|0.6094208210000001|0.0|-0.007588088|-0.045659995|0|2.211368234|-0.250406908|-0.002794182|0.102212031|10.31100283|0.125185185|3|-0.028290955|-0.079652285|-0.1568626659999999|-0.491457345|0|0.844272053|-0.045516432|0.215012723|0.817070968|-37.30101542|87.55216606|84.65041685|4.811337463|0.0|-17.261046399999998|-14.97491147|47.69828617|2028.93875|378.0996237|-449.2473442|-6.929640892|0.327690097|5.755284924|10.67859439|4249.04624|151.63860559999998|0.0236593529999999|668.2146761|278.73805810000005|0.0|1.0|1.0|1.0|1.0|2.21|0.07|19.0|-6.12|5.77|4.12|110.94|0.0|0.0|83.28|0.0|1.0|-5.77|-4.35|0.00144|4.51e-05|0.0134|3.31|0.0|0.0|7.66e-07|0.0002279999999999|-0.0558|3.6308|-1554.796165|-1554.768725|801.12|341.48|0.2719|355.48|0.70229|-1554.7020630000002|-0.15058|3.6178|-0.20638|0.02744024|-1554.748543|5.7916|3.0|8.5686|8.5686
8e_a12|0.0|1|0.0|1|1|1.283834633|1.873617728|-0.006350143|-0.049397555|2|2.197856963|-0.330207456|0.005196034|-0.087658302|10.94458094|-0.0309579439999999|1|0.112673977|-0.079913108|-0.136145064|-0.448676455|1|0.761892879|-0.036433876|-0.051240735|0.939627917|-29.79080011|51.38557748|34.57040021|5.0872236|0.0|-17.05887601|-17.80522313|38.67488258|2548.979738|538.051884|-854.6507103|-10.19566754|0.2887421289999999|6.446557205|11.80358346|5490.975165|165.34017769999997|0.019545275|1201.604574|561.9859171|1.0|1.0|1.0|1.0|1.0|3.01|0.14|21.0|-7.93|3.34|2.68|55.1|2.0|0.0|117.04|0.0|1.0|-6.03|-4.69|0.0156|2.03e-05|0.00744|3.53|0.0|0.0|1.19e-08|4.34e-06|-0.05739|3.3044|-1177.619013|-1177.593205|1048.44|375.21|0.2341|481.04|0.38889|-1177.380602|-0.13599|1.0295|-0.19338|0.02580783|-1177.436953|1.9327|588.0|6.2306|6.2306
13_a12|0.0|0|0.0|0|0|1.508548782|0.0|-0.0069874069999999|-0.0619247109999999|2|0.0|-0.272508888|0.000830398|-0.083760082|10.96083169|0.021322992|0|-0.362308767|-0.169387652|-0.281096572|-0.595629719|2|0.6809340620000001|-0.226526433|0.039235452|0.90006391|-28.51381164|64.74666684|48.98899535|1.96760628|66.2289548|-13.97756285|-17.15403411|32.52766981|1812.788134|441.2142447|-634.6992622|-8.408963103|0.117007826|6.06407675|11.36787272|3647.657976|57.35761558|0.0074597119999999|718.8050825|327.9594923|1.0|0.0|0.0|1.0|1.0|2.64|0.12|18.0|-7.14|3.63|3.9|50.7|1.0|0.0|84.74|0.0|1.0|-5.49|-4.2|0.0152|6.3e-05|0.0174|3.51|0.0|0.0|7.26e-08|2.01e-05|-0.04445|3.9329|-876.3661620999999|-876.3370809|867.79|315.25|0.6528|437.91|0.6622399999999999|-876.209109|-0.16458|1.3023|-0.20903|0.0290811829999999|-876.258343|1.5686|93.0|7.0315|7.0315
6e_a40|0.0|0|0.0|1|2|0.604892975|1.75595616|-0.0148450439999999|-0.074872854|0|0.744550501|-0.69771706|-0.0026177839999999|0.103594243|10.30179954|-0.205140551|2|-0.276969278|-0.020200684|-0.037027769|-0.6319354389999999|0|0.8361555479999999|-0.011405885|-0.289988439|0.74620476|-70.52033811|185.1473293|166.7812216|6.85578763|35.33106374|-46.34235117|-32.02400144|80.95296505|3075.060648|490.3675161000001|-1377.032062|-21.04453212|0.133008824|6.972949117000001|12.49434084|7585.605268000001|87.40658058|0.012858969|1588.2884390000002|587.7345677999999|1.0|1.0|0.0|1.0|1.0|3.16|0.21|14.0|-4.63|5.02|3.72|173.43|2.0|2.0|125.15|1.0|2.0|-6.09|-5.58|8.31e-06|2.6e-06|0.00124|4.4|1.0|0.0|2.35e-05|0.0112|-0.09682|2.9549|-2831.191706|-2831.156883|1149.77|419.59|0.3625|537.07|0.67187|-2830.986514|-0.1195799999999999|8.3311|-0.2164|0.03482243|-2831.048968|11.5248|18.0|7.7447|7.7447
14e_a23|0.0|1|-4.45581912|2|0|1.197957573|3.052208981|-0.008865361|-0.272389934|2|0.650989437|-0.4787294729999999|0.001027627|0.021081733|10.3132176|-0.009871698|2|0.072830644|-0.07256543|-0.226146643|-0.5232404310000001|2|0.791790895|0.133270225|-0.014216155|0.925392058|-51.07141556|48.244071000000005|51.92870134|8.73073591|0.5612316039999999|-35.54678231|-27.39493099|63.61519626|3255.313968|644.0923882999999|-1369.74655|-19.06744972|0.203474128|8.020794334|15.89643482|7663.17288|141.6222839|0.017954325|1719.6510460000002|658.8108151|0.0|1.0|1.0|1.0|1.0|3.62|0.09|26.0|-8.23|4.42|6.19|105.02|2.0|1.0|125.29|0.0|1.0|-6.06|-5.79|0.000198|1.61e-06|0.000773|4.46|0.0|0.0|5.94e-09|2.85e-06|-0.08122|3.7033|-1966.96594|-1966.943431|1209.58|334.8|0.3178|571.39|0.63922|-1966.720803|-153.0|3.7696|-0.2342199999999999|0.02250947|-1966.785007|5.5469|3.0|8.5214|8.5214
12au_a36|-3.3109381210000004|0|0.0|0|2|0.2992539489999999|0.0|-0.009897048|-0.351827031|2|0.0|-0.613616984|-0.006862238|-0.023640632|10.31810353|-0.03802163|1|0.1320241419999999|-0.15024383|-0.261631709|-0.515924985|1|0.825565083|-0.021932444|-0.058671909|0.698996981|-64.86748076|102.3999102|216.5471227|11.16356587|26.04051569|-46.66686194|-27.36414058|80.38496714|3484.987058|502.8713191000001|-1587.1201529999998|-19.68626738|0.283941389|8.963940512999999|17.67586495|7239.100414|204.2726719|0.023021031|2216.466823|805.2286932|0.0|0.0|1.0|0.0|3.0|0.0|0.17|17.0|-6.87|1.28|2.15|123.75|1.0|0.0|142.02|0.0|1.0|-8.03|-3.72|0.0668|0.0001889999999999|0.0897|1.64|0.0|0.0|1.36e-07|6.45e-05|-0.0570899999999999|3.7105|-1876.207937|-1876.156196|1283.4|334.15|809.0|618.65|0.58518|-1875.89525|-0.15162|6.1367|-0.2087099999999999|0.05174058|-1875.960827|8.0814|47.0|7.3279|7.3279
12_a4|-3.2834578760000004|0|0.0|1|1|0.295190368|2.070952433|-0.0021497879999999|-0.271149771|2|1.587386096|-0.113938738|0.005795666|-0.093414896|10.31168324|0.028152112|1|-0.055590089|-0.051501982|-0.085553511|-0.220286906|2|0.8157155359999999|-0.036425699|0.04172421|0.805238097|-41.69390404|15.80191019|115.5823166|4.116653575|7.519189887|-24.74343259|-15.38009964|48.6306683|2927.48584|477.8721263000001|-753.6248824|-9.127388465|0.282227427|6.223583758999999|11.7599245|6390.233612|167.4891205|0.015603795|1049.9494|608.4548423|1.0|1.0|1.0|1.0|0.0|2.94|0.23|21.0|-7.84|3.69|4.98|86.12|1.0|0.0|113.02|0.0|1.0|-6.84|-4.33|0.0266|4.64e-05|0.0188|2.72|0.0|0.0|1.45e-08|5.85e-06|-0.06898|3.8083|-1617.861623|-1617.826064|1101.33|325.57|0.1194|503.28|0.63967|-1617.57796|-0.16224|7.8701|-0.2312199999999999|0.03555871|-1617.634733|10.1971|9.29|5032.0|5032.0
12b_a50|0.0|1|0.0|2|1|1.397986833|4.058595679|-0.002929899|-0.0016330379999999|1|2.112397566|-0.125985651|0.01164808|-0.101728189|10.94501743|-0.115659308|2|-0.139522815|-0.168032508|-0.291865836|-0.246831987|1|0.804535572|0.009081884|-0.189976035|0.925916085|-22.92589265|8.07905572|37.24447201|5.43117764|86.49656508|-11.52561607|-11.93905701|33.72918462|2224.116359|465.4891075000001|-465.6232233|-6.002164865|0.4268092529999999|5.7232816060000005|10.05480253|4672.843578|214.5713436|0.027586169|812.3355548|388.171611|1.0|0.0|1.0|1.0|0.0|2.45|0.11|20.0|-5.49|2.59|3.42|48.53|0.0|0.0|94.69|0.0|2.0|-6.44|-3.84|215.0|0.000144|45.0|2.5|0.0|0.0|3.22e-06|0.00101|-0.02974|3.9305|-1006.664619|-1006.641541|909.8|315.44|0.2425|401.64|0.6016199999999999|-1006.501585|-0.16451|4.0567|-0.19425|0.02307802|-1006.550688|5.6617|4.74|5.3242|5.3242
9n_a24|0.0|0|0.0|0|0|1.388847168|0.0|-0.003323852|0.001099755|2|0.0|-0.182811885|0.008307337|-0.036651001|10.94875265|-0.03088354|1|-0.22754075|-0.12451554|-0.200646773|-0.225226606|2|0.7584388259999999|0.048359202|-0.058520736|0.904556598|-35.21502941|48.691073|64.50319929|8.042526681|24.72120326|-23.79925701|-18.18357165|47.11530904|2542.730334|611.3234977000001|-945.545726|-12.28894317|0.347873491|8.232847909|14.52410167|5356.5828|235.1021924|0.021951174|1449.942171|631.9206508|1.0|1.0|1.0|1.0|1.0|2.6|0.17|23.0|-8.64|4.41|4.14|66.93|1.0|0.0|114.29|0.0|1.0|-6.47|-4.29|0.0278|5.14e-05|0.0198|3.07|0.0|0.0|2.31e-09|8.909999999999999e-07|-0.03818|4.1028|-1239.1274939999998|-1239.095611|1155.03|302.2|0.2522|587.05|0.44042|-1238.856882|-0.1658099999999999|2.8552|-0.20399|0.03188309|-1238.917278|4.8123|19.0|7.7212|7.7212
4a_a46|0.0|0|0.210988875|1|1|1.13463711|2.180332577|-0.001042349|-0.008364558|2|0.0|-0.051075084|0.012632881|-0.11172225|10.96352058|-0.0466186959999999|1|-0.216904465|-0.082000707|-0.129430244|-0.143806973|2|0.764741337|-0.215877982|-0.06611606|0.923958017|-28.50561609|6.579492736000001|39.49069232|2.523263761|55.05332552|-14.80375017|-11.49234623|33.36433008|2042.529911|479.8368017|-528.6479264|-5.968291366|0.2573736219999999|5.613813876|9.831485239|4481.754309|133.66119809999998|0.011380391|711.8625758999999|480.9500663|1.0|0.0|1.0|1.0|0.0|2.8|0.35|17.0|-6.82|4.18|4.46|43.6|0.0|0.0|96.74|0.0|1.0|-5.87|-4.31|0.0372|4.89e-05|0.0156|3.34|0.0|0.0|1.53e-07|4.86e-05|-0.02921|4.5454|-994.237445|-994.2146342|967.0|272.77|0.1694|467.4|0.6893600000000001|-994.028172|-0.19067|3.1825|-0.21988|0.022810825|-994.079365|3.7138|181.0|6.7423|6.7423
13f_a6|0.0|0|0.0|0|0|1.429020649|0.0|-0.006930367|-0.008507023|2|1.651047524|-0.381170169|-0.003356527|-0.071478789|10.95053349|-0.049928822|1|0.079490516|-0.126749697|-0.223618825|-0.466314952|2|0.77199166|-0.028317736|-0.088948538|0.863222493|-49.2635105|62.42897239999999|91.85971442|8.368715213|0.0|-33.08535238|-22.02995852|61.72438096|2869.925064|579.7398537|-1123.527884|-14.79531062|0.279288145|9.050440345|15.13042752|6128.208571|187.5697972|0.0196449239999999|1558.914115|676.2770877|1.0|1.0|1.0|1.0|2.0|2.21|0.08|27.0|-10.18|5.01|4.53|103.17|1.0|0.0|123.82|0.0|0.0|-6.52|-4.78|0.00323|1.65e-05|0.00688|3.27|0.0|0.0|6.59e-11|2.75e-08|-0.07786|3139.0|-1347.301285|-1347.266914|1202.78|394.98|901.0|568.41|0.49643|-1347.018087|-0.12805|10.8469|-0.2059099999999999|0.03437105|-1347.0794119999998|13.9612|42.0|7.3768|7.3768
2_a1|0.0|0|0.0|1|1|1.348828131|2.233384354|-0.004621682|-0.014296455|1|0.0|-0.175623923|0.001576763|-0.0619710709999999|10.9520472|0.101798469|1|-0.237981258|-0.145015842|-0.326716897|-0.422863867|1|0.795932678|0.079586368|0.1766333219999999|0.808210065|-28.32386891|6.281701359|87.29479691|2.337413146|84.54541681|-12.89184641|-12.05838656|33.45925305|1884.85038|367.8635872|-422.0435297|-5.488475744|0.305595997|5.2823820260000005|8.779158091000001|3920.383175|139.0945801|0.017741989|607.7780769999999|299.6692382|1.0|0.0|1.0|1.0|0.0|2.69|0.18|17.0|-6.18|4.0|4.12|30.71|0.0|0.0|79.77|0.0|1.0|-6.04|-3.78|243.0|0.000167|0.0466|2.76|0.0|0.0|6.64e-07|0.000185|-0.02966|4.0877|-920.2093796|-920.184721|807.98|303.31|0.2991|355.79|0.7007899999999999|-920.078239|-0.1686|3.5853|-0.19826|0.024658671|-920.123726|5.2754|5.8|5.2366|5.2366
4h_a46|-3.74433321|0|0.090767245|1|1|0.3002050539999999|2.134072222|-0.005778576|-0.346835467|2|0.0|-0.404500343|-0.0008161889999999|-0.021951549|10.31928028|-0.09922757|1|-0.0932537609999999|-0.030014575|-0.0488847059999999|-0.516344924|2|0.7543177040000001|0.075704004|-0.134568896|0.767244275|-65.24476749|105.2773797|182.6222935|6.198442205|19.09455432|-51.19164773|-23.9655397|73.14480467|3472.1185880000003|601.9869510999999|-1581.72562|-18.803584|0.194493895|8.138240742999999|15.85230406|7808.347937|152.6017078|0.011589523|1963642.0|1021.999374|1.0|0.0|1.0|1.0|2.0|2.99|0.3|23.0|-9.2|3.46|6.18|124.17|2.0|0.0|142.08|0.0|1.0|-6.38|-5.69|0.000149|2.06e-06|0.00104|4.21|0.0|1.0|6.38e-10|3.210000000000001e-07|-0.0389199999999999|4.18|-1923.926093|-1923.878801|1397.46|296.62|0.5451|682.14|0.55428|-1923.543349|-0.1711599999999999|1.7601|-0.21008|0.04729184|-1923.611784|2.9086|229.0|6.6402|6.6402
