molecula|NaaNH|n9FaRing|SaaNH|nAHRing|nARing|SaasN|MATS2c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC8d|n5aHRing|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|GeomRadius|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
11_a3|0|0|0.0|0|0|0.0|0.119431379|3|0.042795699|-0.101436441|-0.363112913|-0.023103765|1|-0.194041982|-0.0947326669999999|-0.577616902|3|0.724492061|0.834020779|1|-0.0955396769999999|-0.099420732|0.175996916|-45.19136777|253.1353625|0.222196952|105.101718|-0.0391657429999999|-22.2443844|3.216644354|0.752484736|-1.292469516|-21.37603754|51.99171876|0.4680759679999999|367.9098016|-611.3529698|-8.76293931|5.475372235|10.29352296|4487.967272999999|-289.1769972|0.021256639|-238.8563772|812.4456757999999|311.6695405|1.0|1.0|1.0|3.19|0.0|21.0|-6.51|3.79|3.41|105.82|0.0|0.0|0.0|1.0|22.0|4.0|305.36|0.0|0.0|-3.71|0.0256|0.000197|0.0601|2.22|9.35e-05|-69.0|3.2232|3.2232|-1288.195105|-1288.165162|508.58|0.4441|346.18|-1288.058926|0.4441|3.3694|-0.20018|0.02994326|-1288.10577|4.4522|0.04|7.3979
9d_a40|0|0|0.0|0|0|1.839557351|0.007834411|0|0.045555556|0.153818743|-0.146575228|-0.137738587|2|0.259969752|0.019621984|-0.4887998529999999|0|0.7572844040000001|0.55759121|1|-0.060319196|-0.071656839|0.002088915|-31.08478865|108.1468558|0.058372388|30.08152399|-0.031613312|-19.03015798|2.854868966|0.8664205709999999|-1.074852592|-16.01918037|36.6245851|0.467275972|485.2567189|-553.912646|-8.395657932|8.023385851|15.06105494|4401.742338|-285.4523697|0.0087217999999999|-377.6610668|639.3115126|346.9019309|0.0|1.0|0.0|3.25|0.06|20.0|-7.0|5.2|5.09|58.43|1.0|0.0|0.0|1.0|22.0|2.0|325.82|0.0|1.0|-5.65|0.0002399999999999|2.23e-06|0.000727|5.16|3.3e-05|-0.06906|4.6073|3.3464|-1677.551678|-1677.540538|542.19|0.4888|446.84|-1677.429981|0.4025|6.2032|-0.20781|0.01113991|-1677.48058|7.9502|107.0|6.9706
6a_a40|0|0|0.0|1|2|1.78213955|0.117890918|0|0.035707071|-0.146542353|-0.68730803|-0.230955427|2|-0.272320301|-0.040435852|-0.620787469|0|0.801647855|0.657059571|1|-0.109047987|-0.117413572|0.360858579|-68.11170799|185.06174|0.266249007|166.2999483|-0.049149867|-45.80643937|6.397774285|0.8678518190000001|-2.113444291|-42.542782200000005|78.35465194|0.41480944|458.303126|-1320.063801|-19.17478857|6.945713476|11.8691482|7059.617542|-824.5159087000001|0.012872604|-459.522754|1521.070502|557.4018948|0.0|1.0|0.0|3.99|0.21|14.0|-4.05|4.38|3.07|173.43|2.0|2.0|1.0|2.0|29.0|5.0|442.53|1.0|0.0|-4.99|3.47e-05|1.03e-05|0.00457|3.77|0.0396|-0.0926|2.9836|2.9836|-2371.579899|-2371.560378|649.48|0.4015|497.78|-2371.3827|0.4015|6.9379|-0.21255|0.01952089|-2371.443161|9.3893|0.04|7.3979
11d_a5|1|0|2.9590700880000003|0|0|0.0|-0.245058546|2|0.0228184279999999|-0.125546291|-0.185566552|0.01948342|1|-0.202307745|-0.200646773|-0.22897714|2|0.783891527|0.755793189|0|-0.063028408|-0.0847408619999999|0.359644732|-40.04753555|61.45330587|0.12909714|82.02685783|-0.029333375|-34.21147402|5.179111638|0.712305422|-1.525335513|-25.44574968|48.19862797|0.49396568|553.3617954|-969.1808771|-11.84243331|8.920296087|17.62784804|5283.02167|-615.8065323|0.018119737|-269.7929124|1360.625438|631.9206508|1.0|1.0|1.0|3.13|0.17|23.0|-8.64|4.41|4.14|66.93|1.0|0.0|0.0|1.0|29.0|5.0|385.46|0.0|1.0|-4.29|0.0278|5.14e-05|0.0198|3.07|8.909999999999999e-07|-0.03767|4.4175|4107.0|-1239.127458|-1239.093739|682.09|507.0|594.45|-1238.855022|0.2068|2.8731|-0.20529|0.03371838|-1238.914819|3.7008|15.0|7.8239
22_a20|0|0|0.0|0|0|1.915285809|-0.238401323|2|0.0388043479999999|0.09301076|-0.079707783|-0.038668966|1|0.155407313|-0.060582944|-0.177976478|2|0.7478675859999999|0.607038752|1|-0.059893667|-0.067797027|0.425968568|-39.00017609|9.022387025|0.053484974|34.8271111|-0.027118811|-28.7463017|5.21001405|0.77063827|-1.3559405430000002|-25.39523478|47.00134116|0.477376285|616.3298149|-882.9300756000001|-11.49852068|7.408914181|14.17638345|5924.626340999999|-574.9260339|0.01345209|-352.4559681|1145.712729|664.4562602999999|1.0|1.0|1.0|3.36|0.08|27.0|-9.69|5.33|5.39|67.39|2.0|0.0|0.0|1.0|31.0|4.0|401.46|0.0|0.0|-5.53|0.000997|2.98e-06|0.0012|4.47|8.199999999999999e-08|-0.0568|5.5591|3.9732|-1275.84854|-1275.816275|694.15|0.2636|563.43|-1275.598059|0.0015|4.8308|-0.21856|0.03226475|-1275.657902|6141.0|231.0|6.6364
17_a15|0|0|0.0|0|0|0.0|-0.046866421|2|0.036595745|-0.033968088|-0.442454151|-0.0141953639999999|0|-0.052628162|-0.263401148|-0.461493931|2|0.721188086|0.740986227|0|-0.052869016|-0.079844675|0.605886597|-40.50376584|34.35335309|0.119540765|91.58201681|-0.027065991|-46.86345493|7.56573889|0.653207369|-1.596893495|-31.03055741|50.37922222|0.474165158|674.5333498|-1223.4046460000002|-15.88591693|7.967418828|15.15194163|6352.266784|-937.2690986|0.0217385279999999|-234.74904|1872.919233|822.8625688|1.0|1.0|1.0|3.63|0.15|24.0|-9.72|4.89|6.0|67.35|2.0|0.0|0.0|1.0|33.0|4.0|438.52|1.0|0.0|-5.65|0.00052|2.26e-06|0.00099|4.78|8.43e-08|-0.03936|4.1461|3.8006|-1413.897695|-1413.857182|752.08|0.7247|663.81|-1413.559128|0.0377|5.1268|-0.19509|0.04051306|-1413.624817|7.1743|12.0|7.9208
3i_a32|1|1|2.417426304|0|0|0.0|-0.157360524|0|0.05052381|-0.21362765|-0.4449120629999999|0.022524712|3|-0.8373173840000001|-0.212967423|-0.537667101|0|0.833699527|0.54844677|1|-0.093279684|-0.1132851459999999|0.259644227|-49.17963359|60.99385995|0.106172013|55.97682661|-0.044627482|-31.48976464|4.252042736|0.77072347|-1.472706897|-25.92886531|57.24454122|0.422644726|471.2508776000001|-776.4518766|-12.4050588|5.826629089|10.09193014|5656.349227000001|-409.3669403|0.021905206|-285.465827|1007.432506|318.0257595|0.0|1.0|1.0|3.1|0.13|19.0|-6.96|6.76|6.29|110.94|2.0|0.0|0.0|1.0|24.0|6.0|366.38|1.0|0.0|-5.16|0.000197|6.85e-06|0.00251|4.23|4.01e-05|-0.06518|3642.0|3642.0|-1891.833327|-1891.811327|530.5|0.4765|418.24|-1891.738614|0.4765|2494.0|-0.21278|0.02199999|-1891.790935|3.8572|6.0|8.2366
8m_a46|0|0|0.0|1|1|2.126524943|-0.044830187|1|0.047345679|-0.134230003|-0.248590088|-0.064176245|1|-0.206020062|0.015631887|-0.380393836|1|0.7699708959999999|0.77612204|0|-0.0911455|-0.085204935|0.280198209|-48.32436573|166.8508795|0.123789645|65.63194084|-0.032188531|-23.9511632|1.984401749|0.8854896870000001|-1.448483903|-25.62105988|52.0671834|0.425802465|464.5573228999999|-767.9706141|-9.04821721|5.684332261000001|9.899611044|4439.758321|-407.1697745|0.006689855|-408.7649869|867.2835213999999|463.1469765|1.0|0.0|1.0|3.24|0.3|17.0|-6.46|4.16|4.21|50.94|1.0|0.0|0.0|1.0|24.0|3.0|319.4|0.0|1.0|-4.56|0.0105|2.78e-05|0.0088799999999999|3.72|0.000112|-0.01818|5.3062|4.2881|-1014.126693|-1014.091966|570.72|0.3905|489.57|-1013.91158|0.1441|2.0174|-0.19715|0.03472717|-1013.962913|3.1675|229.0|6.6402
5g_a40|0|0|0.0|0|1|1.534673091|0.0094595959999999|0|0.044946237|-0.0602779129999999|-0.5611751220000001|-0.091116241|2|-0.104356485|0.137067086|-0.4748772539999999|0|0.818555255|0.7733200179999999|1|-0.153687065|-0.14338431|0.245639795|-72.93994279|216.425542|0.32227256|152.9506864|-0.049288357|-32.29667648|5.616992201|0.745349319|-1.577227413|-34.61732609|84.77514603|0.488538966|321.64971460000004|-748.5527627|-11.10198254|6.193485364|12.10939827|4358.890754999999|-355.2634413|0.025660198|-232.8857705|1004.297909|266.8102663|0.0|0.0|1.0|3.13|0.21|14.0|-2.89|2.69|2.5|115.96|0.0|1.0|0.0|3.0|21.0|5.0|301.32|0.0|0.0|-3.37|0.0174|0.000426|128.0|2.17|391.0|-0.0540299999999999|3.48|3.48|-1328.055803|-1328.015099|489.04|261.0|367.19|-1327.9345529999998|261.0|4.9132|-0.19908|0.04070345|-1327.982732|6.7957|123.0|6.9101
15a_a10|0|0|0.0|1|1|2.141907675|-0.214195114|2|0.033912037|-0.125297206|-0.144512841|-0.062038567|1|-0.19937094|-0.285973309|-0.188634555|2|0.77630271|0.713078124|1|-0.0458501609999999|-0.076864276|0.754451037|-29.50952422|42.41151044|0.084862776|54.61835033|-0.025155581|-31.83957238|6.503087289|0.676473201|-1.3835569680000002|-18.99256188|39.61363829|0.407638879|588.9895149|-890.4681466|-10.42022369|6.71451044|11.33516398|5929.563906|-573.1123029|0.017883602|-227.1590805|1316.339132|697.5493042|1.0|1.0|1.0|3.5|0.29|21.0|-7.79|3.95|4.05|56.07|1.0|0.0|0.0|1.0|30.0|5.0|399.49|0.0|1.0|-4.4|0.0432|3.94e-05|0.0157|3.12|6.51e-06|-0.04742|5.7646|3.7639|-1278.452284|-1278.4225210000002|687.57|0.3558|563.27|-1278.141052|0.1583|4.7512|-0.20335|0.02976259|-1278.200428|6.1108|24.0|7.6198
11d_a31|1|0|3.39688681|1|1|0.0|0.064475882|0|0.0388738739999999|0.016799834|-0.848545873|-0.078235092|2|0.026806221|-0.153894316|-0.574318121|0|0.822077662|0.78396996|0|-0.134031221|-0.134048091|0.197166451|-82.05480081|296.2476128|0.414787184|253.9354598|-0.040797245|-50.24081482|12.89967697|0.6817705409999999|-1.87667327|-50.23449218|103.1255906|0.4816588089999999|358.2711594|-1148.911798|-15.29068277|7.885647873|15.21323794|5420.356537|-703.3714074|0.027374162|-222.5622569|1685.188386|505.4234462|1.0|1.0|1.0|3.6|0.32|16.0|-6.23|5.43|4.03|125.57|1.0|0.0|0.0|1.0|27.0|6.0|385.44|0.0|0.0|-4.2|0.00128|6.26e-05|0.0241|3.17|0.000225|-0.03404|3.8009|3.8009|-1598.7152199999998|-1598.671315|650.64|0.2642|551.86|-1598.4848980000002|0.2642|3.1919|-0.19226|0.04390452|-1598.546288|4.6622|0.03|7.5229
47n_a18|0|0|0.0|1|1|0.0|0.0487694459999999|0|0.032169312|0.017491759|-0.609196374|-0.048404296|0|0.026244774|-0.258092915|-0.529441732|0|0.696612213|0.711628292|0|-0.079299822|-0.091185806|0.288989992|-65.43887366|61.29571241|0.207570604|171.2889916|-0.031974244|-62.09468789|7.228646444|0.783921929|-2.4620167580000003|-54.00070374|74.19865731|0.482565384|653.9193397999999|-2031.676741|-21.77346199|10.43689152|20.17045476|7909.580851999999|-1676.556573|0.01357247|-468.58948260000005|2591.682495|1306.125688|1.0|0.0|1.0|4.69|0.31|18.0|-9.76|3.67|3.31|105.6|3.0|1.0|1.0|1.0|40.0|4.0|539.67|0.0|0.0|-5.24|0.000511|5.7e-06|0.00308|4.1|9.44e-08|-0.0525299999999999|3.2028|3.2028|-1743.3283440000002|-1743.299948|879.92|0.5056|799.02|-1740.5852670000002|0.5056|2.4754|-0.18391|0.02839695|-1740.663577|3.3568|64.0|7.1938
12v_a36|1|0|3.468871488|2|2|0.0|-0.077763989|2|0.041767677|0.073329354|-0.487854327|-0.023932402|1|0.123026459|-0.239932418|-0.401336708|1|0.828393514|0.84179881|0|-0.078158778|-0.105200486|0.334379501|-51.4172081|113.7463918|0.197708661|130.0637965|-0.033118671|-45.52806671|11.74777471|0.6276553979999999|-1.788408258|-33.82511043|69.27488156|0.461799225|527.7920397|-1176.51481|-14.33290989|8.456596706000001|15.71271745|6065.593390999999|-773.9771341000001|0.02867403|-167.9576969|1874.459798|679.7230552999999|0.0|0.0|1.0|4.82|0.17|17.0|-6.69|2.77|1.89|78.43|1.0|0.0|0.0|1.0|31.0|5.0|411.46|0.0|0.0|-4.07|0.0464|8.499999999999999e-05|35.0|2.65|8.340000000000001e-05|-0.05219|3.8847|3.7035|-1347.475543|-1347.442792|671.56|0.4247|502.83|-1347.2000369999998|0.0223|6.1869|-0.20404|0.03275089|-1347.260743|7.9237|14.0|7.8539
4b_a46|0|0|0.0|1|1|2.189591837|-0.155670183|2|0.047736111|-0.082722572|-0.058945144|-0.111103941|1|-0.128843936|-0.123416853|-0.16915334|2|0.7306307590000001|0.69830739|0|-0.0524080009999999|-0.070236212|0.27128814|-28.58477842|7.986637869|0.064754938|35.31914031|-0.0229342729999999|-20.89467173|2.251475261|0.8104680259999999|-1.123779397|-15.59093155|32.7126858|0.428987199|510.1086157|-612.9404746|-6.822749952000001|5.76401157|10.09436488|4681.895329999999|-334.31474760000003|0.007963679|-338.6757579|756.2796491|538.4165208|0.0|0.0|1.0|3.9|0.38|17.0|-7.2|4.69|4.77|43.6|1.0|0.0|0.0|1.0|25.0|3.0|332.44|0.0|1.0|-4.63|0.0149|2.35e-05|0.00782|3.74|2.12e-05|-0.02729|4.5515|4.5515|-1033.556797|-1033.535029|588.79|0.1784|508.79|-1033.3243619999998|0.1784|3127.0|-0.21811|0.02176759|-1033.378455|3.7571|548.0|6.2612
12bc_a36|1|0|3.43846811|2|2|0.0|-0.058020733|2|0.04625323|0.068351685|-0.413738077|-0.027636036|1|0.115647623|-0.1716508239999999|-0.442519304|1|0.836170906|0.771220556|0|-0.077192869|-0.107107992|0.326764696|-51.87437401|83.35308244|0.165694502|111.3483497|-0.038558877|-48.36968394|8.238431664|0.77146807|-1.927943855|-34.8600941|64.13376391|0.467645467|560.6615736|-1295.597402|-17.41308622|8.273766079|15.54183457|6587.689277|-870.6543108999999|0.017847333|-364.8584744|1679.392125|661.6709012|0.0|1.0|1.0|4.73|0.14|17.0|-7.76|3.99|3.19|69.2|2.0|0.0|0.0|1.0|31.0|4.0|450.32|0.0|1.0|-5.18|0.00372|6.55e-06|0.00295|3.93|7.83e-06|-0.05828|5.2189|3.8696|-2152.134749|-2152.100551|705.12|0.7456|563.76|-2151.9100780000003|0.3478|6.5854|-0.21499|0.03419831|-2151.971485|9.2445|8.0|8.0969
10_a4|0|0|0.0|1|1|2.146166934|-0.180140166|2|0.038699764|0.00941601|-0.159792527|-0.090413559|1|0.014917047|-0.132895939|-0.241683916|2|0.810105167|0.6799081490000001|1|-0.051015897|-0.079432495|0.43000216|-29.52653193|39.48408698|0.078346981|45.34497624|-0.027007048|-26.60798798|4.884907049|0.744529685|-1.350352423|-17.08910641|37.96666686|0.4858700179999999|533.4262268|-781.5450965|-9.046715915|5.759414166|11.20225306|5598.949417|-452.3357957|0.014040792|-283.0534799|1049.716502|594.7358385|1.0|1.0|1.0|3.46|0.26|21.0|-8.07|4.93|4.81|52.83|2.0|0.0|0.0|1.0|28.0|4.0|370.45|0.0|1.0|-4.85|0.00818|1.4e-05|0.00519|3.85|3.15e-06|-0.04689|4.9674|3.6465|-1183.812875|-1183.790554|619.99|0.1792|470.02|-1183.54701|0.0176|1.4517|-0.2025|0.02232068|-1183.602045|2.2386|88.0|7.0555
12an_a36|1|0|3.489959714|2|2|0.0|-0.05423417|2|0.042739018|0.0966393909999999|-0.407702102|-0.031635802|1|0.170355752|-0.133106642|-0.434819796|1|0.8344566859999999|0.855081905|0|-0.073519599|-0.105145528|0.270501913|-49.67568778|82.43567331|0.163559846|110.5140393|-0.036995649|-48.0034364|7.903608682000001|0.783512615|-1.997765039|-33.56484523|61.37296195|0.44576647|565.1654879|-1349.848937|-16.89009799|8.773001855|15.82907093|6162.848939|-912.0652916|0.015771136|-383.1273396|1722.817107|725.9470896|0.0|1.0|1.0|4.85|0.17|17.0|-7.05|3.33|2.61|94.5|1.0|0.0|0.0|1.0|31.0|4.0|427.52|0.0|0.0|-4.51|0.0061|3.09e-05|0.0132|3.19|3.83e-05|-0.05561|5.1771|3.7872|-1670.452238|-1670.417726|718.98|0.6702|571.76|-1670.182102|0.0644|4.3963|-0.21035|0.0345115999999999|-1670.244686|6.2182|0.04|7.3979
12ab_a30|0|0|0.0|2|2|0.0|-0.026189286|2|0.043854875|0.018023992|-0.520212725|0.01563558|1|0.03046828|-0.207153446|-0.384942092|1|0.809127478|0.794193541|0|-0.082740301|-0.1008879709999999|0.4605456229999999|-58.23149599999999|119.79740259999998|0.200246511|140.93076580000002|-0.031859359|-49.97135112|15.64609074|0.603952976|-1.815983471|-40.9825333|80.46280277|0.461207954|562.8556061|-1278.064418|-15.78042667|8.44310703|15.6704374|6918.884105|-899.4843201|0.030534507|-146.321375|2116.165447|792.3440337000001|0.0|1.0|1.0|4.87|0.21|17.0|-6.83|3.94|2.63|100.11|2.0|0.0|0.0|1.0|33.0|6.0|458.54|0.0|0.0|-5.0|0.00113|9.94e-06|0.00456|3.81|6.720000000000001e-05|-49.0|4.8018|3.4919|-1804.824495|-1804.79081|753.75|0.1957|613.7|-1804.523449|0.1511|6.9089|-0.19672|0.03368522|-1804.589076|7.4968|17.0|7.7825
16j_a32|1|1|3.359912013|0|0|0.0|0.175152442|0|0.046788618|-0.0667943999999999|-0.778815477|0.021997616|3|-0.11512706|-0.202656848|-0.704356423|0|0.798237393|0.762429418|1|-0.07651119|-0.106897203|0.509776381|-54.71915795|34.66998636|0.174011588|124.4493461|-0.034287782|-54.6758122|11.90023573|0.699790508|-1.817252458|-39.13396528|71.35869023|0.442735754|590.7291534|-1299.659886|-17.53752467|7.357962381|13.20372234|6507.757122|-929.4888072999998|0.021655546|-285.7717513|1857.212797|701.9321161|0.0|1.0|1.0|3.86|0.33|19.0|-7.77|6.49|5.24|149.27|3.0|0.0|1.0|1.0|30.0|5.0|441.57|1.0|0.0|-5.41|1.57e-05|3.89e-06|0.00172|4.59|7.5e-06|-0.05016|3629.0|3629.0|-2034.621888|-2034.593521|729.78|0.2907|631.34|-2034.344833|0.2907|3.4656|-0.2002799999999999|0.0283671|-2034.408854|4.0992|9.0|8.0315
13d_a5 (GW788388)|1|0|2.945204608|1|1|0.0|-0.0959854909999999|3|0.027375887|-0.092509033|-0.33442223|0.024793388|1|-0.14893897|-0.016337128|-0.3706975529999999|2|0.78479342|0.71006207|0|-0.086824482|-0.0844793|0.54169129|-57.42492153|151.3669372|0.2258962769999999|149.40573999999998|-0.0291837579999999|-36.95444874|6.374277851|0.669182121|-1.605106706|-37.98032007|67.0626077|0.488398052|511.985152|-1061.602956|-12.76608229|8.077599766|15.788837|6122.792779|-702.1345259999999|0.022041749|-223.7910275|1586.418589|723.0631751|1.0|1.0|1.0|3.21|0.2|23.0|-8.84|4.56|4.11|92.79|1.0|0.0|0.0|1.0|32.0|5.0|425.48|0.0|0.0|-4.35|0.0189|4.5e-05|0.0192|2.75|6.16e-07|-0.05542|4.6091|4.1706|-1390.589662|-1390.548362|707.09|0.5251|532.01|-1390.294368|0.1549|2.4867|-0.22841|0.04130059|-1390.355751|3355.0|18.0|7.7447
14x_a23|0|1|0.0|0|0|3.101221922|0.0944818319999999|2|0.04314059|0.05740118|-0.335030301|-0.0229244|2|0.160327487|-0.206574435|-0.443633823|2|0.802520527|0.558482531|1|-0.0708831479999999|-0.084244058|0.229141189|-46.97594633|42.44114495|0.223171139|147.90081730000003|-0.034056109|-37.00022522|9.704599953|0.722211323|-1.6006371069999998|-31.13207597|61.61945314|0.468120981|514.8229467|-1060.780249|-14.95753786|7.777802167999999|14.62325432|6989.569075|-703.0042792|0.0219879679999999|-294.5294492|1468.794817|597.2903597999999|0.0|1.0|1.0|3.42|0.05|26.0|-7.93|4.2|5.14|105.02|2.0|1.0|0.0|1.0|32.0|6.0|447.46|0.0|0.0|-5.27|0.0009369999999999|5.41e-06|0.00242|3.78|5.23e-06|-0.08216|4.0641|3.6941|-1828.393372|-1828.371718|675.21|0.3184|537.48|-1828.168422|0.3057|5.7933|-0.23475|0.02165405|-1828.228912|8.1916|3.0|8.4949
3b_a12|0|0|0.0|1|1|0.0|0.156777705|2|0.0375|-0.1215705419999999|-0.332497127|-0.003968827|0|-0.19952566|-0.116772665|-0.547002361|1|0.768772928|0.802482465|0|-0.064393592|-0.088443201|0.073824142|-33.57216667|41.13468455|0.096795301|50.46508298|-0.034016616|-24.04018959|2.816328871|0.7688221909999999|-1.326648015|-17.50314491|38.97406803|0.390744506|470.8937285|-691.6596323|-9.246226764|6.6333156660000006|10.88757628|4665.346939|-360.6028438|0.0166212889999999|-280.3056362|899.6353646|406.0361621|1.0|1.0|0.0|3.82|0.05|18.0|-8.1|4.05|3.14|37.28|1.0|0.0|0.0|1.0|24.0|3.0|332.79|0.0|1.0|-4.64|0.0184|2.28e-05|0.00759|3.78|2.63e-06|-0.07091|4.2092|3.7741|-1410.971864|-1410.947421|548.05|0.5013|426.66|-1410.826913|0.2418|5.9551|-0.2232|0.02444371|-1410.8759220000002|8.5678|49.0|7.3098
12av_a36|1|0|3.4520047430000003|2|2|0.0|0.049150854|2|0.04250591|0.06882889|-0.605432791|-0.039627578|1|0.1168328169999999|-0.213993335|-0.507136551|1|0.8076780109999999|0.817582774|0|-0.082283524|-0.105593135|0.277834652|-57.31621925|99.2415672|0.247552267|172.4374372|-0.035197712|-51.2347934|10.51297704|0.671916917|-2.006269572|-39.92474833|72.40871507|0.491188387|524.1323793|-1397.506828|-17.07826447|8.975655204|17.64042914|6460.1184140000005|-973.4610746|0.025779468|-239.5042702|2079.880404|757.7532208|0.0|0.0|1.0|4.96|0.17|17.0|-6.93|2.38|1.65|98.3|1.0|0.0|0.0|1.0|33.0|5.0|438.48|0.0|0.0|-3.64|128.0|0.000227|0.0997|1.85|5.18e-05|-0.05307|4.8408|3.4402|-1440.988179|-1440.945099|733.21|0.6698|588.31|-1440.67411|0.0027|4.7666|-0.19429|0.04308001|-1440.738332|6.1075|39.0|7.4089
14o_a23|0|1|0.0|0|0|3.133942289|0.18835477|2|0.046090147|0.135737344|-0.807407518|-0.049105045|2|0.416392114|-0.2952674819999999|-0.653629157|2|0.802854174|0.575188253|1|-0.072435569|-0.094138958|0.328340215|-51.49843925|110.3941788|0.0959220569999999|68.19627862|-0.042454824|-47.58321438|9.125801389|0.800301554|-2.165196042|-36.61307972|64.33441296|0.48945652|642.7588542000001|-1539.35724|-21.45909668|9.016411722|17.66041891|7967.617129|-1094.413931|0.019295686|-427.001863|1923.471511|676.4530574|0.0|1.0|0.0|3.55|0.09|26.0|-7.95|3.97|6.18|114.25|2.0|1.0|0.0|1.0|35.0|8.0|495.48|1.0|0.0|-6.0|6.38e-05|1e-06|0.0004969999999999|4.76|5.57e-06|-0.08059|3.6989|3.6989|-2042.184285|-2042.161288|729.11|385.0|582.89|-2041.934645|385.0|5.9294|-0.23229|0.02299729|-2042.000938|8.3591|3.0|8.4815
4j_a46|0|0|0.0|1|1|2.194310043|-0.175292207|1|0.048126615|-0.0529855709999999|-0.130235627|-0.176133068|1|-0.078783783|-0.087688953|-0.226712003|1|0.7298040140000001|0.728293097|0|-0.05924408|-0.074417476|0.295221643|-34.99059698|70.56141095|0.0501066629999999|29.59387777|-0.024805825|-25.95898597|5.205103062|0.776932317|-1.339514565|-20.66606288|43.80358011|0.402450715|561.0237355|-791.1408955|-8.652995323999999|6.274010655|10.49957018|5077.124695|-467.2617475|0.0106831269999999|-327.122208|1018.288052|642.1335502000001|1.0|1.0|1.0|4.0|0.39|17.0|-7.69|5.18|5.33|39.94|2.0|0.0|0.0|1.0|27.0|3.0|361.48|0.0|1.0|-5.31|0.0015|4.86e-06|0.00176|4.81|7.33e-06|-0.01684|5.3949|4.4093|-1132.043677|-1132.018764|646.67|0.2783|572.31|-1131.761156|0.1418|2.9043|-0.20071|0.02491327|-1131.817578|3.8105|805.0|6.0942
19a_a38|1|0|3.3685352889999995|2|2|0.0|-0.084389038|2|0.043848238|0.054257043|-0.431265985|-0.077535135|1|0.116434494|-0.217394466|-0.4342819429999999|1|0.819222745|0.698414933|0|-0.08593151|-0.108300308|0.298938581|-51.36166266|137.2318698|0.252847102|151.1278869|-0.038988111|-38.69037594|7.910363161|0.744796537|-1.949405536|-30.69910427|64.59623135|0.465829126|446.57675660000007|-1165.168741|-13.92853534|6.923156054|12.96056449|6115.030149|-696.4267669|0.020873781|-292.6320538|1564.412135|595.8790650000001|1.0|1.0|1.0|4.83|0.14|17.0|-6.86|3.13|2.55|81.23|1.0|0.0|0.0|1.0|30.0|4.0|401.44|0.0|0.0|-4.17|29.0|6.77e-05|0.0272|2.78|5.610000000000001e-05|-0.05271|3.9212|3.6504|-1332.186327|-1332.1529369999998|628.65|0.2668|466.55|-1331.94466|0.0721|4.7986|-0.20379|0.03338983|-1332.002093|6.0223|0.01|8.0106
13f_a6|1|0|3.440154557|0|0|0.0|-0.088329567|2|45.0|0.04505613|-0.381170169|-0.049928822|1|0.079490516|-0.223618825|-0.466314952|2|0.77199166|0.790249345|1|-0.073352505|-0.092939631|0.176745407|-49.2635105|62.42897239999999|0.136777507|91.85971442|-0.032802223|-41.92004677|8.368715213|0.720711855|-1.672913351|-33.08535238|61.72438096|0.401838426|579.7398537|-1123.527884|-14.79531062|9.050440345|15.13042752|6128.208571|-754.5608419|0.0196449239999999|-296.4599736|1558.914115|676.2770877|1.0|1.0|1.0|3.56|0.08|27.0|-10.18|5.01|4.53|103.17|1.0|0.0|0.0|0.0|32.0|5.0|417.47|0.0|0.0|-4.78|0.00323|1.65e-05|0.00688|3.27|2.75e-08|-0.07786|4.8413|3139.0|-1347.301285|-1347.266914|711.29|901.0|568.41|-1347.018087|0.0048|10.8469|-0.2059099999999999|0.03437105|-1347.0794119999998|13.9612|42.0|7.3768
