molecula|SddssS|n9FaHRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|MATS1i|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|PBF|FPSA3|PNSA3|PPSA3|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
7_a3|0.0|0|0.0|0|6.823286122000001|0|0.60501656|0.0|0.198126776|-0.008855374|4.727387819|-0.106234254|2|0.03757716|-0.047419994|1.989724777|0.054347129|10.3116226|1|1|-0.006696449|0.020589494|0.881253042|0.790667152|0.0507482109999999|0.8632654590000001|0.773152968|1|0.782294598|0.5999725029999999|0.009708941|-51.18177092|4.804535747|107.7330046|-23.61864737|2.377557323|76.07607751|0.7992146109999999|-25.32764885|55.15105143|-18.2490344|55.98630667|2196.07224|387.1238241|-620.4671695000001|1952.029549|-9.030659289|0.663120542|99.36002106|-307.0424158|22.83370969|-296.13678660000005|776.3461295|353.7528308|1.0|1.0|1.0|1.0|1.0|3.02|2.61|21.0|4.66|2.11|1.0|0.0|1.0|2.0|23.0|338.81|-4.87|3.67e-06|0.00124|0.00455|3.79|0.0|3.28e-08|1.11e-05|5.8849|3.4435|-1731.703107|522.73|360.06|210.68|362.61|0.3456|0.69224|-1731.602893|0.1262|3.1299|-0.21219|0.03103579|-1731.651178|3.9813|5.9901|5.9901
14c_a23|0.0|1|0.0|2|7.423568444|0|1.197962449|3.349976042|0.06596946|-0.005822256|5.351858133|-0.024758731|2|0.043538647|0.04174584|0.743546646|-0.047853455|10.31321813|2|2|0.009263715|-0.071484865|0.722187957|0.793551289|-0.077808321|0.857184548|0.659570836|1|0.922935039|0.2273163289999999|0.018842596|-37.73933093|12.52192141|51.21382308|-35.33439343|8.321492112|81.41541733|0.7834075309999999|-25.07982076|64.05912299|-22.62557089|50.26125234|2955.304496|613.3401089|-1063.401832|2379.221378|-15.0359121|0.8505592829999999|143.9373772|-706.6878684999999|28.88097191|-376.6791777|1357.40568|633.3278634|0.0|0.0|0.0|1.0|1.0|3.4|3.6|26.0|4.67|3.51|2.0|0.0|1.0|5.0|31.0|445.93|-5.55|7.49e-07|0.000334|0.00126|4.21|0.0|1.02e-08|4.55e-06|3.7031|3.7031|-2089.501598|693.64|334.81|334.81|549.86|0.56781|0.56781|-2089.293299|356.0|7.2704|-0.23096|0.02236136|-2089.354057|10.369000000000002|8.6253|8.6253
19l_a38|0.0|0|0.0|0|7.412764017000001|2|1.297043246|0.0|-0.086107169|-0.007360265|5.351858133|-0.10490608|2|0.04391253|0.103904811|0.0|-0.02967593|10.94917392|1|1|0.000347207|-0.091460175|0.723755855|0.839953955|-0.053823023|0.89459881|0.700181525|0|0.799611189|0.51306986|0.0219046379999999|-51.6277901|14.19254029|129.8367176|-42.34617024|9.195687319|19.55998015|0.7374102309999999|-33.45088372|79.04689476|-24.20618316|65.82033039|2921.048554|518.0872716|-1307.13389|2934.313773|-15.68376675|0.754730276|170.13821069999997|-846.9234048000001|32.82593886|-307.64756780000005|1772.6006989999998|696.3887025|1.0|0.0|1.0|1.0|3.0|4.94|2.7|17.0|3.09|2.75|2.0|0.0|1.0|6.0|32.0|427.48|-4.72|1.15e-05|0.0049|0.00807|3.55|0.0|5.27e-08|2.25e-05|3.6709|3354.0|-1409.557954|660.04|369.66|337.75|502.31|0.69413|0.7044|-1409.309206|0.0233|6.5627|-0.2001|0.02856649|-1409.37001|9026.0|7.8633|7.8633
4n_a46|0.0|0|0.126268818|1|7.825245291|1|1.13463699|2.093595994|-0.061148449|-0.004696854|5.587248657999999|-0.036492128|0|0.045335917|-0.2264394139999999|0.0|-0.144852516|10.94021058|1|1|0.0042595609999999|0.070558373|0.741742667|0.722331115|-0.088858764|0.7681452190000001|0.7427183759999999|0|0.903145407|0.371438024|0.008424451|-56.80797266|4.629240193|53.22165035|-25.91889741|2.543769935|0.0|0.863203663|-31.21601103|51.4039205|-17.06080312|61.43721285|2195.786424|496.2788787|-801.8577467|2116.313581|-9.374920341|0.750996215|75.1696593|-440.621256|19.76451658|-399.1612105|928.9322794|525.8291956999999|1.0|0.0|1.0|1.0|1.0|3.75|2.84|17.0|4.94|2.99|1.0|0.0|1.0|2.0|26.0|343.42|-5.1|3.75e-06|0.00129|0.00273|4.41|0.0|2.14e-07|7.340000000000001e-05|5.7448|3953.0|-1090.302556|578.83|313.65|215.82|502.02|0.41625|0.7025|-1090.098769|0.0711|6.2318|-0.20685|0.04131598|-1090.151267|8773.0|5.2845|5.2845
11c_a5|0.0|0|0.0|0|6.605297921|0|1.427567332|0.0|-0.2117133739999999|-0.004590583|4.59511985|-0.050049777|2|0.027388889|-0.0859098|0.0|-0.059682527|10.94877953|1|1|0.005383056|-0.011677718|0.679183645|0.8020105409999999|-0.044126759|0.86113162|0.658307423|0|0.80472351|0.389427402|0.01785211|-47.99592739|10.85837291|118.7750305|-32.31269264|6.604499968|4.089828494|0.707039635|-29.19305715|66.02857181|-19.63310772|58.854300300000006|2497.685314|489.4652669|-903.1229552|926.234805|-11.94164728|0.811648325|178.1902995|-549.3157749|27.76804404|-251.8596984|1277.330026|523.8031619|1.0|1.0|1.0|1.0|1.0|2.96|2.14|23.0|4.17|1.13|1.0|0.0|1.0|6.0|28.0|370.4|-4.1|7.38e-05|0.0273|0.0294|2.78|0.0|3.4000000000000003e-09|1.26e-06|4.5035|4.2087|-1218.454079|636.14|294.59|275.3|512.32|0.60118|0.6267699999999999|-1218.278135|0.2186|2.5278|-0.21448|0.03798847|-1218.336116|3.3827|7.6021|7.6021
12_a47|0.0|1|0.0|0|6.605297921|0|1.304330736|0.0|-0.155854903|-0.005522244|4.59511985|-0.078935336|2|0.036632997|0.001435849|1.555521837|-0.018573056|10.95005729|1|1|-0.004332024|-0.006318684|0.6505449670000001|0.8288334490000001|0.050943962|0.90246604|0.618808977|1|0.7840710409999999|0.266995634|0.018014416|-44.18983348|9.382250925|112.4599133|-24.91541818|4.886454935|0.0|0.680723821|-23.01490672|61.09751253|-17.76874008|53.5720844|2266.78114|408.3591283|-621.9059029|702.3796319|-9.25429818|0.920341815|166.28511369999998|-323.9004363|26.10271529|-188.2488142|913.5950352|335.1175012|1.0|1.0|1.0|1.0|2.0|2.73|1.67|21.0|4.98|2.6|0.0|0.0|1.0|3.0|24.0|339.75|-4.56|3.11e-05|0.0106|0.00943|3.43|0.0|7.69e-09|2.61e-06|4.2907|3.9538|-1488.064043|537.79|313.58|288.96|400.09|0.66387|0.68557|-1487.974738|0.2241|2.1019|-0.2256|0.03721125|-1488.024564|3.5884|8.2|8.2
16_a20|0.0|0|0.0|0|6.842683282|0|1.401259527|0.0|-0.014660441|-0.004705049|4.727387819|0.00695144|2|0.0388043479999999|0.126359252|2.013871268|-0.061975089|10.93301779|1|1|0.001157852|-0.070208458|0.7582110409999999|0.7478675859999999|-0.10978034|0.809440795|0.724665638|1|0.915005572|0.382481746|0.011604018|-43.51359744|7.634605066000001|55.92018945|-33.67420774|5.023018225|3.46788153|0.780108103|-28.6288015|60.02453683|-19.44924762|51.14820251|2722.728332|602.0075202|-972.4623811|2161.751186|-12.79619894|0.8673208|144.672972|-639.8099471|24.9314775|-368.5817657|1246.573875|664.4562602999999|0.0|1.0|1.0|1.0|1.0|3.5|3.13|27.0|5.46|2.2|2.0|0.0|0.0|4.0|31.0|401.46|-5.66|8.68e-07|0.000349|0.0008699999999999|4.69|0.0|3.0500000000000005e-11|1.22e-08|5.9837|3.5704|-1275.8670960000002|686.59|347.26|207.2|554.41|0.32553|0.69524|-1275.636924|0.1958|4.7315|-0.20722|0.03385502|-1275.6960869999998|6.5609|7585.0|7585.0
16c_a32|0.0|1|0.0|0|7.765993078999999|0|0.6094207629999999|0.0|0.191088217|-0.01639019|5.733341277|-0.087497559|0|0.03995614|-0.03152033|2.077479142|-0.031087095|10.31100271|3|3|-0.00369116|-0.1260956869999999|0.809370315|0.8607827790000001|-0.061904762|0.915639476|0.764217655|1|0.773043206|0.367322508|0.025791147|-53.00702241|15.38819548|135.41296|-42.71426897|9.181311842|37.0285246|0.6846367059999999|-31.62645048|86.97970500000001|-22.77882371|68.39521789|2649.168528|461.2334662|-1002.268243|3143.196853|-13.59090376|0.8653137670000001|188.1603823|-597.9997655000001|33.27140293|-220.3256617|1463.941729|513.9156315|1.0|0.0|1.0|1.0|2.0|3.5|3.08|19.0|4.21|0.88|1.0|1.0|1.0|7.0|27.0|399.49|-4.41|9.17e-07|0.000366|0.0155|3.23|0.0|1.0300000000000001e-07|4.13e-05|3.6264|3.6264|-1916.651132|639.66|341.89|341.89|508.43|0.70198|0.70198|-1916.478107|0.2955|4.0551|-0.20047|0.02806787|-1916.536967|5.3459|8.3468|8.3468
7f_a10|0.0|0|-4.8022906380000006|1|7.535296702|1|1.240141822|1.924772416|0.103083789|-0.011104817|5.4161004020000005|-0.2347037789999999|2|0.037386831|-0.104120245|0.740070757|-0.000498274|10.92948443|1|1|0.0030999659999999|-0.058093287|0.5371733989999999|0.796084921|-0.137271684|0.8499946070000001|0.5209683970000001|1|0.931773786|0.7359022890000001|0.00797443|-35.78096407|4.441786155|38.0022453|-29.53487321|2.474090768|0.3440879|0.8217865520000001|-19.93012491|60.16185231|-20.30728086|40.22275023|2803.359424|519.0013298|-954.4422004|2375.702381|-11.31122804|0.6738319429999999|99.26552746|-531.6277179|24.71113795|-358.4725202|1161.423484|527.8079877|1.0|0.0|1.0|1.0|0.0|3.37|2.97|21.0|6.57|2.64|2.0|0.0|1.0|4.0|30.0|410.39|-5.6|2.9e-06|0.00119|0.00103|4.7|0.0|7.38e-09|3.03e-06|5.7757|3.6256|-1442.200124|597.28|341.96|214.67|426.07|0.34467|0.6833600000000001|-1442.001311|0.0191|2.2631|-0.2175699999999999|0.01616879|-1442.058773|3.2524|6.8508|6.8508
41_a18|0.0|0|0.0|0|7.03438793|2|1.251176562|0.0|0.115127295|-0.007587553|4.844187086|-0.059936864|1|0.038034188|-0.089781154|0.0|0.022493846|10.9470117|0|0|-0.002136837|-0.005930813|0.759941674|0.733589101|0.037097204|0.774395455|0.745631286|0|0.7349388459999999|0.3888308139999999|0.009550224|-69.94639412|6.547189171|181.7135945|-41.89408289|4.488448275|93.99687836|0.903239484|-47.95199341|65.83786886|-25.62671923|76.49358329|2899.29167|503.8398786|-1588.856592|1491.296991|-17.56848637|0.950261611|66.33450764|-1089.246155|28.37200951|-552.8844577000001|1759.064589|897.5188662|1.0|1.0|1.0|1.0|3.0|4.07|0.0|18.0|2.7|2.94|2.0|0.0|1.0|6.0|34.0|452.55|-5.02|2.76e-06|0.00125|0.0042899999999999|3.78|0.0|4.18e-09|1.89e-06|3.2123|3.2123|-1454.3467460000002|736.59|385.97|385.97|576.83|0.69308|0.69308|-1453.980175|482.0|2.0934|-0.1814599999999999|0.0280471999999999|-1454.045308|2721.0|6433.0|6433.0
9g_a40|0.0|0|0.0|1|7.515889085|0|0.604992427|1.849105962|-0.058811055|-0.0054957819999999|5.4161004020000005|-0.0220464379999999|0|0.043730159|0.07954859|0.895670535|0.139758613|10.31197177|2|2|0.0115573539999999|-0.037217966|0.694156166|0.764275277|-0.242405063|0.821935848|0.665414608|1|0.90454157|0.002717414|0.021367335|-33.47455057|11.25704374|50.29077056|-21.93596333|5.930596229|64.08637519|0.740240206|-17.63553984|51.16627179|-16.43578193|44.73159432|2169.234651|476.5434822|-624.5597134|349.4421673|-8.658932892000001|0.909806709|136.8503571|-329.0394499|22.20330888|-253.1335385|843.7257374|384.6422631|0.0|1.0|1.0|1.0|1.0|2.8|1.78|22.0|2.93|0.64|0.0|0.0|1.0|3.0|23.0|302.33|-3.09|0.00323|977.0|247.0|1.37|0.0|3.720000000000001e-07|0.000113|3.0778|3.0778|-1332.476347|559.04|402.84|402.84|469.6|0.70233|0.70233|-1332.31775|0.3563|3.4787|-0.19005|0.01134289|-1332.369643|5063.0|5.45|5.45
12bd_a36|0.0|0|0.0|0|7.412764017000001|2|1.297043358|0.0|-0.051990612|-0.006695407|5.351858133|-0.045630197|2|0.04625323|0.025649557|0.0|-0.030990165|10.94639828|1|1|0.0045625|-0.101854847|0.902377067|0.78699829|-0.047786573|0.833398429|0.857993338|0|0.832478093|0.279020022|0.0177487689999999|-46.92083391|11.7156452|110.578217|-43.33557909|7.733288012999999|0.0|0.78244124|-30.9716039|75.7932235|-23.44707102|58.63647911|2772.776922|549.5039111000001|-1313.035977|2403.371086|-15.47699253|0.905749421|143.6066496|-866.7115819|29.96655829|-372.868829|1678.127264|729.1873176|1.0|0.0|1.0|0.0|2.0|4.95|0.0|17.0|2.5|2.45|1.0|0.0|1.0|5.0|31.0|409.49|-4.6|2.8600000000000004e-05|0.0117|0.0102|3.41|0.0|4.55e-08|1.86e-05|3.8786|3544.0|-1311.560669|706.26|349.84|319.66|568.94|0.69411|0.7044100000000001|-1311.291779|0.0058|5.7533|-0.19826|0.03110617|-1311.352257|7.6908|7.7696|7.7696
15a_a22|0.0|0|0.0|1|6.842683282|0|1.4229176680000002|1.646649187|-0.136588366|-0.0050042229999999|4.727387819|-0.052476637|2|0.038167849|0.021482585|1.614660505|-0.057308195|10.9464374|1|1|0.005757758|-0.097476465|0.6819423609999999|0.7392451729999999|-0.027029438|0.794858486|0.655865336|1|0.86664032|0.410151945|0.02126757|-41.92018177|14.43653926|90.52525878|-37.6479704|9.799599501|65.53409434|0.702735071|-28.45564196|70.12529157|-21.33157831|56.35672103|2884.815511|588.2800507999999|-1109.242072|2169.226845|-14.47998862|0.800725296|201.7850124|-752.9594081|30.3550786|-275.2352849|1578.4640869999998|684.5377542|1.0|1.0|1.0|1.0|1.0|3.42|2.86|27.0|4.31|1.73|1.0|0.0|1.0|6.0|32.0|420.47|-4.68|2.25e-05|0.00945|0.00881|3.18|0.0|6.1e-10|2.56e-07|5.0577|3.6496|-1368.321775|696.57|339.72|245.14|541.27|0.41078|0.69076|-1368.0755869999998|0.0955|5.2588|-0.21285|0.03153544|-1368.1368730000002|6.8666|6.8447|6.8447
19j_a38|0.0|0|0.0|0|7.412764017000001|2|1.29704352|0.0|-0.089207643|-0.007976154|5.351858133|-0.04575843|2|0.04391253|0.105682345|0.0|0.003554228|10.95429182|1|1|-0.002443797|-0.09493054|0.7163622890000001|0.846765471|-0.060360554|0.908721232|0.6885713729999999|0|0.8071763829999999|0.625966089|0.0250587|-57.80349365|17.15233756|131.9851314|-50.60340201|11.74054073|29.18585028|0.714369845|-39.565701700000005|90.05233553|-26.09259418|74.95583121|2969.234865|552.5012068|-1330.722303|3109.238056|-17.86002424|0.6907121629999999|195.5099392|-910.8612362|36.5253298|-293.4664598|1862.79182|640.025745|1.0|0.0|1.0|1.0|3.0|4.81|2.34|17.0|2.42|1.76|1.0|0.0|1.0|5.0|32.0|426.45|-4.12|4.46e-05|19.0|0.0322|2.5|0.0|1.2099999999999998e-07|5.14e-05|6.0361|3.6886|-1424.390074|686.26|336.13|205.41|533.97|0.30419|0.69435|-1424.183388|0.2625|10.8124|-0.21629|0.03678378|-1424.24494|14.4895|8.1146|8.1146
14a_a25|0.0|0|0.0|1|6.842683282|0|1.420015394|1.667057351|-0.092005241|-0.004483962|4.727387819|-0.05112778|2|0.038167849|0.051906412|1.975771616|-0.046802062|10.93106303|1|1|0.006158124|-0.0469914379999999|0.6716839040000001|0.7385460309999999|-0.035531959|0.792935475|0.653818362|1|0.850426305|0.326595394|0.012870836|-45.72658614|8.449104086|98.18816423|-36.28756839|5.546443318|58.18995584|0.8067529940000001|-30.017374100000005|63.96772039|-21.90268583|54.17569023|2844.993903|558.2652611000001|-1160.842349|2142.5112510000004|-14.37809314|0.969421506|126.8576588|-762.0389362000001|27.14918443|-402.7381076|1438.906775|712.1606951|1.0|1.0|1.0|1.0|1.0|3.43|3.06|27.0|4.92|2.47|2.0|0.0|1.0|6.0|32.0|419.48|-5.29|4.03e-06|0.0016899999999999|0.00215|4.16|0.0|2.58e-10|1.08e-07|5.3631|3.9479|-1352.265931|689.55|314.05|231.18|548.29|0.42461|0.6714|-1352.024616|0.1756|3.0824|-0.2143|0.03250632|-1352.086073|4.1656|6684.0|6684.0
12ar_a36|0.0|0|0.0|0|7.412764017000001|2|1.297042582|0.0|-0.064363806|-0.007046017|5.351858133|0.000258844|2|0.040839506|0.083451772|0.0|-0.1073795209999999|10.95407427|1|1|0.002112069|-0.096853381|0.86559137|0.8371588959999999|-0.064014394|0.89459881|0.8196353679999999|0|0.8365428659999999|0.317338373|0.022389124|-54.80317647|15.19305207|110.9204982|-45.46486105|10.30986449|0.0|0.705591187|-37.18892821|82.17472548|-23.57370143|69.99622854|2902.67985|567.6702443|-1272.979877|2404.999137|-15.99689556|0.902250063|199.7830951|-863.83236|33.4098581|-279.0245523|1804.132337|708.5476357999999|1.0|0.0|1.0|0.0|2.0|4.86|0.0|17.0|1.95|1.59|1.0|0.0|1.0|6.0|32.0|420.47|-3.91|0.0001199999999999|0.0503|0.0515|2.33|0.0|8.95e-08|3.76e-05|5225.0|3.8489|-1364.467971|717.19|322.13|237.29|580.53|0.41433|0.67174|-1364.235126|0.2372|6.4688|-0.21291|0.04327285|-1364.2977050000002|8.7322|7.6021|7.6021
12al_a36|0.0|0|0.0|0|7.412764017000001|2|1.297043737|0.0|-0.06777947|-0.008463062|5.351858133|-0.04314418|2|0.042739018|0.1030147719999999|0.0|-0.074215038|10.96020817|1|1|0.003077071|-0.1430106119999999|0.8913597320000001|0.8344566859999999|-0.055405405|0.885733922|0.84179881|0|0.801179217|0.2689491989999999|0.026927826|-51.22331485|17.71943397|130.8308989|-45.86257662|11.65999569|0.0|0.671084645|-33.70669917|86.77628559|-23.23210974|68.94274882|2843.740855|527.2034213000001|-1254.533926|2244.88081|-15.28752554|0.841133748|216.4375922|-825.5263792000001|34.61874732|-225.1591357|1869.412355|679.7230552999999|1.0|0.0|1.0|0.0|2.0|4.81|0.0|17.0|1.89|1.72|1.0|0.0|1.0|6.0|31.0|411.46|-4.07|0.000113|0.0464|35.0|2.65|0.0|2.03e-07|8.340000000000001e-05|3878.0|3.5511|-1347.445127|702.95|349.14|319.71|554.23|0.6945399999999999|0.70417|-1347.196501|0.0095|6.4473|-0.1955599999999999|0.03469224|-1347.257936|8.1781|7.3188|7.3188
4R4k_a46|0.0|0|0.173180233|1|7.825245291|1|1.134637098|2.145043462|-0.050636784|-0.0049602|5.587248657999999|-0.088084767|1|0.0510113959999999|-0.104665424|0.0|-0.1149361969999999|10.94631314|1|1|0.006050983|0.008544799|0.78837943|0.7477594870000001|-0.141706595|0.787615341|0.784722915|0|0.890625164|0.237621572|0.007883196|-47.73036108|4.194771739|58.20005971|-24.33134018|2.232103603|0.0|0.866681099|-25.39807111|49.58292992|-16.19450581|51.92513282|2105.035168|473.9155694|-777.3362788|1767.850427|-8.617349646000001|0.871222588|70.94107067|-413.632783|18.68565706|-390.2334878|896.9115391|519.5743695|1.0|1.0|1.0|1.0|1.0|3.8|3.12|17.0|4.77|2.84|1.0|0.0|1.0|2.0|25.0|333.43|-4.83|1.5e-05|5.0|0.0049299999999999|4.05|0.0|2.48e-07|8.28e-05|5.2965|4.1392|-1053.413412|565.94|299.53|234.09|490.83|0.54119|0.68404|-1053.202129|0.1008|1.8559|-0.19529|0.0257622|-1053.254911|1.9753|7.0132|7.0132
15c_a22|0.0|0|0.0|1|6.842683282|0|1.42291727|1.596256692|-0.134137693|-0.005236206|4.727387819|-0.018518519|2|0.038137255|-0.026986769|1.568396937|-0.023927419|10.9464374|1|1|0.004362505|-0.0917078119999999|0.667111824|0.773044788|0.010828071|0.8353837409999999|0.639264982|1|0.8665852140000001|0.615901609|0.024561528|-48.58045253|17.68362419|96.05497587|-41.51455167|12.731723|78.22334636|0.661775114|-34.97658951|75.52188549|-21.75898206|66.26407672|3079.491787|623.9175171|-1153.226049|2092.620825|-15.66586856|0.859281634|243.5126145|-830.2910335|32.87972244|-232.9472639|1742.625289|731.8178649|0.0|1.0|1.0|1.0|1.0|3.49|2.85|27.0|4.18|1.08|1.0|0.0|1.0|6.0|34.0|445.48|-4.62|1.39e-05|0.00618|0.0107|2.9|0.0|5.269999999999997e-10|2.35e-07|5.7361|3674.0|-1460.571156|715.42|337.46|216.15|575.8|0.30831|0.69113|-1460.324493|0.0694|7.382000000000001|-0.22807|0.03150096|-1460.387718|9.0393|6.1325|6.1325
8_a15|0.0|0|0.0|0|0.0|0|1.419941362|0.0|-0.208657545|-0.009853404|0.0|-0.044406425|1|0.039181287|0.155304204|0.0|-0.010146469|10.95880707|0|0|0.003160815|-0.203104439|0.85357243|0.7059441040000001|-0.025923166|0.742680335|0.8105478740000001|0|0.853896482|0.381651497|0.0336657729999999|-41.7821007|19.65860939|85.31489861|-40.33569847|11.47934212|55.99586988|0.519427411|-24.39801408|89.80283608|-16.91650111|61.44071008|2393.276181|498.6196971|-828.9085544|1919.535904|-9.878130237|0.638601279|280.62296039999995|-484.0283816000001|32.56759415|-22.68867482|1595.8121130000002|532.0914339999999|1.0|1.0|0.0|1.0|1.0|3.14|3.76|18.0|4.95|1.96|2.0|0.0|1.0|7.0|27.0|366.41|-4.81|5.63e-06|0.00206|0.00562|4.24|0.0|2.69e-08|9.86e-06|4.4346|3.7426|-1223.687714|598.84|331.28|279.58|538.51|0.5128|0.70524|-1223.463981|0.0155|1.1415|-0.18303|0.01719864|-1223.523393|1.4589|6.9666|6.9666
12bb_a36|0.0|0|0.0|0|7.412764017000001|2|1.29704416|0.0|-0.07834963|-0.008239316|5.351858133|-0.117921811|2|0.04625323|0.096309833|0.0|-0.018516159|10.96022185|1|1|-0.004358975|-0.098027247|0.653741315|0.836170906|-0.045186455|0.892249657|0.632625562|0|0.6888482109999999|0.314702945|0.022069757|-58.19935506|14.16769093|199.7440352|-47.11573753|9.094955748|0.0|0.719294078|-37.36110291|88.14984373|-24.95418524|72.36704599|2902.055617|442.2064275|-1247.709262|2458.790147|-16.01935076|0.926384521|180.1992964|-800.967538|34.69260487|-281.5518699|1734.6302440000002|593.6088758|1.0|0.0|1.0|0.0|2.0|4.72|0.0|17.0|3.0|2.78|1.0|0.0|1.0|5.0|31.0|417.41|-4.32|0.000102|0.0424|0.0201|2.88|0.0|7.599999999999999e-08|3.17e-05|5.2382|3.8001|-1431.374881|667.88|326.27|236.69|515.92|0.38838|688.0|-1431.178978|0.0736|6251.0|-0.21175|0.03421884|-1431.238418|8657.0|8.0|8.0
15_a31|0.0|0|0.0|0|7.765993078999999|1|0.610137926|0.0|0.1893807519999999|-0.018913735|5.733341277|-0.134784483|0|0.038809524|-0.0302581979999999|0.0|-0.070065105|10.31169996|2|2|-0.007631228|-0.157560864|0.8314086070000001|0.8022000659999999|-0.116356616|0.8582665429999999|0.782925607|0|0.567108776|0.287991212|0.038524836|-61.76522754|20.47825449|230.1075793|-37.21191643|10.88541717|514.6215199|0.641533577|-32.83191294|88.05886218|-22.10688462|82.24348203|2351.566145|301.452236|-840.0616157|1675.977147|-11.75113151|0.873235738|190.5463457|-446.5429972|34.45943505|-150.46712390000002|1309.458532|363.593507|0.0|1.0|1.0|1.0|2.0|3.31|1.64|16.0|3.0|0.41|0.0|0.0|2.0|4.0|24.0|342.37|-3.57|5.27e-05|18.0|0.0931|2.18|0.0|2.19e-06|0.000749|4569.0|4569.0|-1460.861851|556.68|271.36|271.36|452.98|0.5241899999999999|0.5241899999999999|-1460.736142|348.0|5.5793|-0.19394|0.03843988|-1460.790873|7.5831|5.9586|5.9586
17a_a6|0.0|0|0.0|0|7.412764017000001|1|1.424257628|0.0|0.101940358|-0.012704951|5.351858133|-0.0265090529999999|1|0.041767677|0.04129257|0.0|0.078798543|10.94948984|1|1|-0.00194781|-0.10896749|0.850080948|0.7722228729999999|-0.106323149|0.8299950709999999|0.8013954109999999|0|0.753082653|0.350977745|0.031147305|-63.02857512|20.43213226|161.9738174|-47.07146289|13.40315088|554.1936506|0.77193498|-41.34573382|84.75077935|-27.26767299|83.46070738|2816.084228|494.010135|-1363.383649|2217.333474|-17.887155899999996|0.935437602|149.60699319999998|-894.3577948999999|35.323795000000004|-356.769966|1766.18975|627.4287311|1.0|1.0|1.0|1.0|2.0|3.52|2.88|23.0|4.32|1.7|2.0|0.0|1.0|5.0|31.0|409.44|-5.17|1.56e-06|0.000637|0.00274|4.09|0.0|9.77e-10|4e-07|3.5421|2.9753|-1350.078838|696.96|416.71|350.03|574.02|0.69627|0.7024|-1349.830672|0.0101|4.1627|-0.18178|0.02379552|-1349.892285|5604.0|7.6198|7.6198
13d_a5 (GW788388)|0.0|0|0.0|0|6.605297921|1|1.236844097|0.0|-0.0959854909999999|-0.005668173|4.59511985|-0.009710199|3|0.027375887|-0.092509033|0.0|-0.086484275|10.94530363|1|1|0.003668464|-0.010147323|0.7333482170000001|0.78479342|0.047169811|0.834800344|0.71006207|0|0.774103723|0.54169129|0.014571846|-57.42492153|9.637686167|149.40573999999998|-36.95444874|6.374277851|44.69922692|0.669182121|-37.98032007|70.45205183|-19.30187193|67.0626077|2834.036315|511.985152|-1061.602956|1377.863026|-12.76608229|0.954644629|218.7999323|-702.1345259999999|28.84397435|-223.7910275|1586.418589|723.0631751|0.0|1.0|1.0|1.0|2.0|3.21|2.74|23.0|4.11|1.37|1.0|0.0|1.0|6.0|32.0|425.48|-4.35|4.429999999999999e-05|0.0189|0.0192|2.75|0.0|1.45e-09|6.16e-07|4.6091|4.1706|-1390.548362|707.09|297.28|269.0|532.01|0.42515|0.48848|-1390.294368|0.1549|2.4867|-0.22841|0.04130059|-1390.355751|3355.0|7.7447|7.7447
