molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|GATS1pe|nFaHRing|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|RPCS|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
5d_a40|0|0|0|0.0|0.0|1|8.149890544|0|0.6049133329999999|-0.071479892|-0.005662681|6.167516491000001|0.0418378229999999|0|0.044526749|-0.1031436519999999|-0.1868684619999999|0.2078052269999999|10.31198333|2|0.006642869|-0.0038660009999999|-0.009744685|0|0.496945486|0.145024458|0.0451110059999999|0.483934049|1|-0.094277694|0.022027556|-39.55506228|-43.26473143|181.4728912|0.245989948|-0.0377110779999999|-19.85450535|53.85026982|-18.15211073|-17.30589257|49.66367051|1974.583878|346.0207917|-519.1767771000001|511.3769101|6.288958592999999|12.09256826|0.922825231|86.65063178|21.3342049|0.014630084|-285.606135|640.0261471|6.713853887999999|1.0|0.0|1.0|0.0|0.0|0.0|0.21|-4.32|3.64|75.5|2.25|0.0|1.0|74.11|0.0|-4.23|20.0|-5.94|287.31|0.0|1.0|-3.82|17.0|0.0436|0.0|0.0|4.7600000000000005e-05|-0.06796|3.7374|4.61|3.7374|-1276.817151|331.74|0.4493|331.74|365.74|-1276.751174|-0.14851|7.0422|-0.2164699999999999|0.01667985|19.0|7.7212|7.7212
4d_a49|0|0|0|0.0|0.0|1|7.535296702|1|1.343847746|-0.06085453|-0.006135653|5.4161004020000005|-0.058204482|2|0.036555556|-0.090862681|-0.343596561|-0.053327669|10.92777282|1|0.001356445|0.000511959|0.000850823|2|0.7745859279999999|-0.008564167|0.023137464|0.749565191|1|-0.085966608|0.013625199|-55.40321178|-52.95392476|85.21839288|0.2473653539999999|-0.0281044679999999|-32.61868996|57.16412513|-34.12740785|-17.31186002|63.79609555|2658.242991|463.6097566000001|-900.2167208999999|1640.195062|7.998287218|15.09148245|0.8868392740000001|212.6814716|26.44129877|0.022019681|-190.6195379|1374.947536|13.56373757|0.0|1.0|1.0|1.0|1.0|2.0|0.22|-7.58|2.8|98.72|1.25|1.0|0.0|115.63|0.0|-3.13|30.0|-7.7|398.46|0.0|0.0|-3.35|296.0|0.18|0.0|0.0|2.64e-08|-0.06309|5.7447|2.99|3.8047|-1293.29417|325.87|0.2549|215.82|495.7|-1293.049085|-0.15888|4.3005|-0.2219699999999999|0.0395418|18.0|7.7447|7.7447
47f_a18|0|0|0|0.0|0.0|0|7.03438793|1|1.251175676|-0.005500039|-0.005817448|4.844187086|-0.034211867|0|0.031179487|-0.048472184|-0.477030713|0.033759227|10.94702253|0|0.00531392|-0.264839041|-0.3927204379999999|0|0.765824398|-0.009917608|-0.014370598|0.745431271|0|-0.084851044|0.0138461289999999|-54.18475173|-72.03501774|111.1889928|0.161843119|-0.0289997239999999|-61.15474298|58.84834254|-46.00060733|-24.61956302|65.93954138|3367.7324700000004|711.5604361000001|-1944.945479|2343.062749|10.55465562|20.44855806|0.937396993|232.14715330000004|33.88554232|0.016581683|-384.6642262|2676.957843|14.07716085|1.0|1.0|0.0|1.0|1.0|2.0|0.34|-9.22|3.6|88.97|2.79|3.0|2.0|164.47|1.0|-6.11|40.0|-6.4|541.68|0.0|0.0|-5.52|0.000421|0.00163|1.0|1.0|6.04e-10|-0.04439|3.0964|8.13|3.0964|-1743.346389|400.42|0.5741|400.42|874.24|-1741.724929|-0.12802|3.8532|-0.1724099999999999|0.02902413|9.0|8.0458|8.0458
6a_a31|1|0|0|3.3855253210000003|0.0|0|7.703007682000001|1|0.610184884|0.038376178|-0.01694403|5.6869753560000005|-0.181987023|0|0.0357275129999999|0.08881108|-0.779425376|-0.0225412779999999|10.31170939|2|-0.010591881|0.0006473469999999|0.001117583|0|0.848282918|-0.07385392|-0.0436046509999999|0.803505125|0|-0.126430958|0.034212524|-77.60012959|-74.23718620000001|157.9971748|0.42783832|-0.045153913|-43.59027182|98.49408082|-45.56491046|-26.51328079|97.68889243|2713.694431|335.9594356|-1113.557793|1671.917893|7.516549303|14.408653400000002|0.916923952|180.411907|38.27271371|0.031153284|-226.3518866|1607.453976|18.29245122|1.0|1.0|1.0|1.0|1.0|2.0|0.05|-6.96|3.69|131.36|1.13|1.0|0.0|104.73|0.0|-5.22|28.0|-6.69|390.42|0.0|0.0|-4.34|0.00238|0.0178|0.0|0.0|1.11e-07|-0.05563|3.5428|4.03|3.5428|-1613.295461|349.96|0.6404|349.96|447.66|-1613.1416|-0.1428|7.7514|-0.19843|0.04606915|1.1|5.9586|5.9586
12g_a36|1|0|0|3.5202147110000004|0.0|0|7.412764017000001|2|1.2678464|-0.063344124|-0.006495469|5.351858133|-0.039008054|2|0.03912037|0.078990142|-0.409214521|0.078155467|10.95259306|1|0.005035022|-0.099596099|-0.163978382|1|0.901715152|-0.19532883|-0.088251318|0.860667615|0|-0.097067302|0.017738779|-47.63457647|-66.72829531|24.29006276|0.1457615119999999|-0.034549379|-45.87193951|5.097410387|-32.74608471|-23.75074918|59.82898654|2829.45056|587.240781|-1401.294202|2476.712654|7.285010602000001|13.83075477|0.898522257|151.41267150000002|30.45962398|0.015152386|-384.6182564|1797.1178149999998|10.41641087|1.0|0.0|1.0|1.0|1.0|2.0|0.24|-7.38|3.01|69.2|2.66|2.0|0.0|138.33|0.0|-4.95|32.0|-6.19|423.51|0.0|1.0|-4.86|0.0047799999999999|0.00589|0.0|0.0|4.2e-08|-0.0505199999999999|5.2092|4.21|3714.0|-1350.861445|333.83|0.4393|238.01|657.02|-1350.571683|-0.15236|5.912000000000001|-0.20288|0.0255597|14.0|7.8539|7.8539
8d_a32|1|1|1|3.474433107|0.0|0|7.765993078999999|0|0.609420756|0.143684876|-0.010604502|5.733341277|-0.089662873|0|0.0388738739999999|0.062782795|-0.519620595|-0.044765977|10.31100269|3|-0.005162219|0.001558357|0.002805572|0|0.825020753|-0.054095278|-0.11492754|0.789198712|1|-0.109968322|0.01593079|-68.88621406|-69.11005922|321.2496412|0.2892958439999999|-0.03346862|-43.43251025|89.20994250000001|-43.2918338|-21.03349629|78.89798692|2556.198518|446.6450457|-967.5408291|2371.595484|8.106843676|15.29958432|0.887243042|183.1522214|29.684549600000004|0.019788058|-262.14980440000005|1365.489282|12.43588915|1.0|0.0|1.0|1.0|1.0|2.0|0.26|-7.26|4.32|154.03|1.1|1.0|0.0|110.38|1.0|-6.08|27.0|-6.47|397.52|1.0|0.0|-4.36|0.000334|0.0173|0.0|0.0|5.51e-08|-0.0535|3.5588|4.26|3.5588|-1880.733071|348.39|0.3018|348.39|540.98|-1880.540067|-0.14765|1.0269|-0.20115|0.04065536|8.0|8.0809|8.0809
12f_a40|0|0|0|0.0|0.0|1|7.515889085|0|0.604990261|-0.03356339|-0.006206277|5.4161004020000005|-0.015621373|0|0.040501792|0.070099257|-0.235838511|0.108909202|10.31197207|2|0.006841832|-0.033224348|-0.054891771|0|0.679527138|-0.160218113|-0.271493213|0.605644757|1|-0.082198664|0.021549915|-37.02024147|-45.41519509|62.72992556|0.090006088|-0.032879466|-25.09213464|61.55859085|-20.45387851|-18.16607804|48.92668311|2383.68369|502.7764322|-635.8127312999999|628.5604981|8.404802652999999|16.49362536|0.962404834|148.3785764|24.83590915|0.0201199619999999|-255.7481174|869.2568204|11.1163852|1.0|0.0|1.0|0.0|0.0|0.0|0.06|-7.32|5.44|67.66|3.99|2.0|0.0|98.25|0.0|-6.58|24.0|-4.76|376.26|0.0|0.0|-5.99|0.0001|0.0003819999999999|0.0|0.0|4.81e-08|-0.07761|4.3313|4.77|2.8374|-2212.348599|436.97|0.4348|286.25|487.85|-2212.222254|-0.11765|3.2818|-0.19526|0.01077929|0.38|6.4202|6.4202
47i_a18|0|0|0|0.0|0.0|0|7.03438793|1|1.251177255|0.053794607|-0.006882626|4.844187086|-0.066917145|0|0.037484277|-0.037689885|-0.440488042|0.073977454|10.94702091|0|0.000427479|-0.106018078|-0.162274487|0|0.742536498|-0.064085904|-0.068524374|0.727767462|0|-0.089609068|0.009745543|-54.34379065|-62.41153158|72.81110823|0.196924826|-0.035256027|-43.46880696|82.81385171|-37.84973202|-24.55535669|61.13143233|2795.907966|559.3312455|-1497.876758|1333.332089|9.573882864|18.67881257|0.951017454|96.90318745|28.52393145|0.009393984|-502.6804099|1739.959818|6.542785417999999|1.0|1.0|0.0|1.0|1.0|3.0|0.22|-8.98|2.8|85.29|2.74|3.0|1.0|134.83|0.0|-5.18|33.0|-6.36|440.54|0.0|0.0|-4.78|0.0029|0.00735|0.0|0.0|1.04e-09|-0.05062|3.2321|7.37|3.2321|-1416.233978|383.61|0.5085|383.61|664.78|-1415.875678|-0.13237|2.7749|-0.18299|0.02671774|19.0|7.7212|7.7212
3_a4|0|0|0|0.0|0.0|1|7.535296702|1|1.343866299|-0.241609351|-0.001141383|5.4161004020000005|0.03287721|2|0.033760684|-0.07806942|-0.0502208409999999|-0.010537082|10.92992985|1|0.011276682|-0.048796855|-0.08121207|2|0.637819558|-0.0862461019999999|0.0904255319999999|0.623172012|1|-0.06572153|0.010568144|-25.5405205|-31.92506825|12.23442244|0.080195284|-0.024645574|-15.5080075|40.30885999|-12.40663231|-11.97190059|30.67413075|2159.04913|446.8068266|-478.8760237|1602.411021|4.832514477|8.486341272999999|0.7560922609999999|136.1652785|16.63485592|0.015358792|-213.4321476|665.3942366|7.460728516|1.0|1.0|0.0|1.0|1.0|0.0|0.15|-7.19|4.11|43.6|2.44|0.0|0.0|95.12|0.0|-3.7|24.0|-5.99|312.37|0.0|1.0|-4.26|0.0617|0.0173|0.0|0.0|6.49e-08|-0.04964|4.9088|2.66|4.0639|-990.6149055|305.09|0.1415|252.57|350.36|-990.467184|-0.17005|2681.0|-0.21969|0.024645265|104.0|6983.0|6983.0
6_a4|0|0|0|0.0|0.0|1|7.535296702|1|1.271761557|-0.19701009|-0.001221193|5.4161004020000005|0.010164572|2|0.035283951|0.042096749|-0.064723237|0.0032928379999999|10.92992785|1|0.01098094|-0.046166422|-0.073630392|2|0.664591856|-0.169533683|-0.340860215|0.664247086|1|-0.0670158929999999|0.0077624059999999|-29.18838891|-37.33240845|14.1731579|0.054454162|-0.024618083|-20.7966895|45.93422613|-16.25991695|-13.71394596|33.5125766|2342.371538|526.7333132|-671.9833521|1968.0178670000005|5.758624844|9.981741408|0.733355042|103.3523757|16.83786074|0.008863911|-350.36323230000005|825.0551765|4.937800786|0.0|1.0|1.0|1.0|1.0|0.0|0.26|-7.99|5.23|43.6|3.09|2.0|0.0|109.7|0.0|-4.91|27.0|-5.42|354.45|0.0|1.0|-5.11|0.0043799999999999|0.00274|0.0|0.0|1.04e-08|-0.04867|4.8714|4.11|4.0354|-1108.563418|307.24|0.1235|254.51|453.87|-1108.338577|-0.16959|2.8026|-0.2182599999999999|0.02244097|1.3|5.8861|5.8861
14c_a22|0|0|0|0.0|0.0|1|6.842683282|0|1.42291727|-0.134137693|-0.005236206|4.727387819|-0.018518519|2|0.038137255|-0.026986769|-0.298463715|-0.023927419|10.9464374|1|0.004362505|-0.0917078119999999|-0.160566657|2|0.667111824|-0.096749121|0.010828071|0.639264982|1|-0.080077573|0.024569649|-48.57709197|-57.64986681|36.22825261|0.133423541|-0.030217952|-41.50359456|78.22334636|-34.9718749|-21.75466672|66.26540251|3079.4894480000003|623.8702703|-1152.997336|2092.7515510000003|8.626337592|16.03849168|0.8592469290000001|243.5598613|32.87756477|0.024813755|-232.8055235|1742.5109329999998|17.86404838|0.0|1.0|1.0|1.0|1.0|1.0|0.08|-9.28|4.18|109.38|1.08|1.0|0.0|128.77|0.0|-4.86|34.0|-6.96|445.48|0.0|0.0|-4.62|0.00618|0.0107|0.0|0.0|5.269999999999997e-10|-0.07399|5.7361|4.79|3.6741|-1460.571156|337.45|0.5079|216.15|575.8|-1460.324494|-0.15408|7.3824|-0.22807|0.03150011|153.0|6.8153|6.8153
16i_a32|1|1|1|3.352437091|0.0|0|7.765993078999999|0|0.6094207429999999|0.175604846|-0.0146198339999999|5.733341277|-0.075706124|0|0.0439583329999999|-0.056414399|-0.7748511779999999|-0.104899053|10.31100265|3|-0.001202032|-0.120440534|-0.211019184|0|0.801401734|0.134577711|0.009897928|0.761506727|1|-0.114771536|0.022335011|-56.03343427|-75.01027196|90.08098301|0.198505292|-0.036726892|-49.02383532|32.3175507|-36.62130242|-24.00328703|70.6307405|2770.767996|523.8261846|-1200.164351|3450.514629|6.848009314|12.57892808|0.836873682|183.6742715|33.38593207|0.021112022|-286.2130831|1669.296604|13.79800742|1.0|0.0|1.0|1.0|1.0|2.0|0.3|-7.4|4.85|149.27|1.34|3.0|0.0|116.75|1.0|-7.03|29.0|-5.93|427.54|1.0|0.0|-5.09|3.96e-05|0.0035|0.0|0.0|4.01e-08|-0.05044|3.6176|4.99|3.6176|-1995.279632|342.72|0.2857|342.72|573.38|-1995.055356|-0.14976|3353.0|-0.2002|0.02810109|6.0|8.2596|8.2596
8b_a8|1|0|0|3.191799887|0.0|1|7.535296702|1|1.395658149|-0.023718767|-0.013834266|5.4161004020000005|-0.182065125|1|0.040054466|0.019958073|-0.733216119|-0.0422693659999999|10.94650923|1|-0.003593429|0.049587543|0.079250224|1|0.758899977|0.097555876|-0.0527918259999999|0.726912742|0|-0.11627069|0.032440348|-79.74587194|-71.23625346|172.84152849999998|0.441645347|-0.047457424|-43.64473805|89.09854311|-48.85837649|-29.07602182|99.62129245|2863.095568|342.0904577|-1424.7250689999998|1821.324722|7.507665421|14.53652808|0.936224813|133.8974321|37.20755791|0.022425382|-344.8810688|1823.170337|13.73949201|0.0|0.0|1.0|1.0|0.0|2.0|0.09|-7.13|3.03|112.23|2.12|1.0|0.0|114.18|0.0|-4.77|31.0|-6.87|414.41|0.0|0.0|-4.43|7.0|0.0153|0.0|0.0|7.33e-08|-0.06114|4.5819|6.41|3.2992|-1407.052256|375.8|0.2618|270.59|488.56|-1406.829227|-0.13807|5.8389|-0.19921|0.03204403|5.08|5.2941|5.2941
7h_a8|1|0|0|2.99743835|0.0|1|7.05012252|0|1.391840221|-0.118981425|-0.00534208|4.844187086|-0.073219554|0|0.04737037|-0.016074683|-0.23505152|-0.0873792009999999|10.94341365|1|0.00084936|0.052081992|0.141285105|0|0.515235986|0.095758228|0.041366689|0.507325475|0|-0.0934764819999999|0.011647275|-53.71230941|-53.88211443|70.28953528|0.228988973|-0.041038456|-31.05895923|47.81104825|-30.96107949|-23.65556243|60.42608164|2534.324886|444.4294792|-969.8780597|1919.19991|7.589672923999999|13.42380338|0.768693264|61.77519141|26.49502512|0.00878112|-452.8739011|1086.29603|5.061650885|1.0|0.0|1.0|0.0|0.0|1.0|0.0|-8.46|5.49|61.58|4.27|2.0|0.0|101.89|0.0|-5.68|28.0|-5.27|373.35|0.0|0.0|-5.5|0.00078|0.00118|0.0|1.0|3.5e-09|-0.06799|3.9282|6.81|3.9282|-1285.151298|315.62|0.3885|315.62|500.94|-1285.017252|-0.16076|7.0847|-0.22875|0.03092828|10.5|4.9788|4.9788
3t_a32|1|1|1|3.4477303|0.0|0|7.765993078999999|0|0.609420752|0.028840888|-0.006089333|5.733341277|-0.0338714389999999|0|0.03995614|0.028527045|-0.304466646|0.012069208|10.31100267|3|0.00139283|-0.070331512|-0.122301673|0|0.710773544|0.0466380209999999|-0.146047869|0.687253845|1|-0.0974995|0.014242899|-50.65701113|-61.58101978|97.01046154|0.171323757|-0.026967947|-38.89478416|0.0|-31.99514268|-17.03304802|59.65287508|2530.60497|523.3947687|-800.5532571|2241.507646|8.107111779|15.64252992|0.929482453|199.2870037|24.88485469|0.017184783|-233.0294362|1169.58817|10.85396804|1.0|1.0|1.0|1.0|1.0|1.0|0.3|-8.01|5.42|128.01|1.74|2.0|0.0|112.48|0.0|-6.48|27.0|-5.81|396.53|0.0|0.0|-4.93|0.00013|0.00462|0.0|0.0|9.86e-09|-0.05507|3.5487|5.5|3.5487|-1864.678788|349.38|0.2906|349.38|575.45|-1864.472646|-0.14739|1.2641|-0.20246|0.03020622|9.0|8.0458|8.0458
3a_a12|0|0|0|0.0|0.0|0|0.0|1|1.28383802|0.13714555|-0.007671441|0.0|-0.042445446|2|0.032544803|-0.1231529169999999|-0.322200517|-0.062973953|10.95455336|0|-0.001011111|-0.072889493|-0.1213636769999999|1|0.943290857|-0.021522321|-0.032466697|0.8847197109999999|0|-0.090803706|0.009433302|-34.84701355|-44.430225|71.11710277|0.128014506|-0.034924502|-21.73969523|0.0|-17.05063286|-17.08854808|39.46272532|2045.857684|426.6622302|-666.453375|1050.730179|5.924949067000001|11.01449587|0.859002624|107.1321197|21.87893986|0.015909241|-275.0354486|853.2786545|7.784386645|1.0|1.0|1.0|0.0|1.0|1.0|0.05|-7.5|2.49|37.28|3.09|0.0|0.0|97.52|0.0|-3.6|23.0|-5.88|298.34|0.0|1.0|-4.06|0.0745|0.0263|0.0|0.0|3.13e-08|-0.06829|4.2336|3.33|3.7304|-951.3480023|332.36|0.3201|292.86|383.08|-951.217594|-0.15328|1.3824|-0.22157|0.023184956|194.0|6.7122|6.7122
21_a12|0|0|0|0.0|0.0|0|6.605297921|1|0.609915045|0.04375233|-0.008833375|4.59511985|-0.058516436|3|0.037992832|-0.213225401|-0.362168355|-0.01367083|10.31140747|1|-0.001825446|-0.116098308|-0.211367878|2|0.923855679|-0.061915124|-0.099516604|0.859899236|0|-0.100098765|0.012230115|-34.60932333|-50.37198585|75.46830038|0.15172224|-0.036878492|-25.34833425|0.0|-17.416202300000002|-18.55810005|40.76379649|2185.835701|426.8727514|-705.2078018999999|1080.052791|5.891343219|11.18947411|0.8993077970000001|115.3294396|24.07584081|0.017360942|-272.5639702|914.8819508|8.736422872|1.0|1.0|1.0|0.0|1.0|1.0|0.12|-6.78|2.25|78.41|1.82|0.0|0.0|98.16|0.0|-3.82|23.0|-6.45|319.38|0.0|0.0|-3.76|48.0|0.0551|0.0|0.0|1.67e-07|-0.0546899999999999|4.6851|2.56|3.9971|-1327.451966|310.18|0.3665|264.64|397.31|-1327.347724|-0.16784|2327.0|-0.22253|0.02758166|22.0|7.6576|7.6576
17g_a50|0|1|1|0.0|0.0|2|7.934155233999999|2|1.320916184|-0.185924266|-0.002050512|5.82008293|0.052557574|2|0.029160757|-0.05611228|-0.13328325|-0.022378911|10.94501702|2|0.01245647|-0.200725906|-0.323333765|1|0.754575205|-0.10642733|-0.2126789369999999|0.7276268779999999|1|-0.0706879109999999|0.014550016|-32.14758511|-47.17463902|10.60268439|0.079336825|-0.025918901|-31.48270383|85.51402581|-21.45417373|-17.29736764|41.85775712|2821.3922|614.4183967|-1037.842058|1975.996014|8.130878433|15.28352231|0.879688945|166.8756987|23.06474408|0.013645282|-333.6136209|1383.884645|9.106383854|0.0|1.0|1.0|1.0|1.0|0.0|0.35|-6.96|4.37|51.77|2.71|2.0|0.0|133.03|0.0|-4.46|32.0|-6.28|424.54|0.0|1.0|-4.86|0.0148|0.0059|0.0|0.0|1.1e-07|-0.0323|4.0458|3.22|4.0458|-1335.946919|306.45|0.1795|306.45|559.45|-1335.631756|-0.16699|7.0584|-0.19929|0.02957267|246.0|6.6091|6.6091
11a_a5|1|0|0|2.9781886010000003|0.0|0|6.605297921|0|1.212363224|-0.165418719|-0.002894726|4.59511985|0.052217882|2|0.021060606|-0.052944925|-0.185262487|-0.1301505359999999|10.94877942|1|0.007955512|0.003975818|0.006120569|2|0.7505403709999999|-0.037220974|-0.0489811909999999|0.7410766209999999|0|-0.071517578|0.011860803|-46.13206353|-51.09940261|61.32301293|0.10656566|-0.026223112|-36.51058972|14.47576249|-32.96141947|-18.73644762|54.60662289|2727.027899|638.3599998999999|-1124.186857|1170.247903|9.740948724|18.25640338|0.874191508|185.1520983|25.28995251|0.014482324|-344.1971057|1517.39715|10.34763929|0.0|1.0|0.0|1.0|1.0|1.0|0.3|-9.93|6.55|63.69|3.05|2.0|0.0|128.51|0.0|-7.25|32.0|-4.54|424.54|1.0|0.0|-6.4|2.39e-05|0.000167|0.0|0.0|1.18e-10|-0.03694|4.4033|4.83|4.0938|-1339.802852|302.86|0.5473|281.57|578.8|-1339.493223|-0.16735|2.8611|-0.20429|0.03340977|81.0|7.0915|7.0915
13a_a6|1|0|0|3.417162147|0.0|0|7.412764017000001|1|1.430639975|-0.042110772|-0.01115741|5.351858133|-0.0265090529999999|1|0.041767677|0.031837397|-0.602500119|0.0015242189999999|10.95129557|1|-0.00194781|-0.10896749|-0.180339002|1|0.850080948|0.090839165|-0.091892803|0.8013954109999999|0|-0.113446379|0.031866842|-61.52313164|-74.18628740000001|154.9639272|0.22549456|-0.040840697|-48.51283287|554.4922449|-40.23198232|-26.70706346|82.36189896|2820.31296|506.474367|-1335.353173|2626.396685|8.038453162|15.08351934|0.8764206290000001|157.0011174|35.14492428|0.02016134|-339.9303794|1757.246214|13.18415753|1.0|1.0|1.0|1.0|1.0|2.0|0.12|-9.01|4.32|95.85|1.29|2.0|0.0|116.79|0.0|-5.51|31.0|-6.1|409.44|0.0|0.0|-4.99|0.0012699999999999|0.00417|0.0|0.0|9.77e-10|-0.05018|5.9934|4.04|3651.0|-1350.057702|339.59|0.5352|206.87|571.9|-1349.834826|-0.14969|7.7145|-0.19987|0.02818646|46.0|7.3372|7.3372
8h_a8|1|0|0|2.975382653|0.0|1|7.05012252|0|1.3918396709999998|0.038482973|-0.010324979|4.844187086|-0.249095464|0|0.046205674|0.008138299|-0.485274006|-0.085125857|10.94341368|1|-0.007036544|0.09830823|0.254819201|0|0.578166105|0.111824921|0.010682683|0.56916135|0|-0.11302328|0.0111998669999999|-72.14530885|-66.4523265|316.4918269|0.397594866|-0.048805507|-39.07081527|53.78973456|-42.41801879|-28.69532281|78.73029948|2623.688756|354.18563860000006|-1262.594204|2019.780061|7.453557203|13.58738632|0.822939833|48.02637252|31.2477685|0.00764059|-491.8998117|1374.901814|4.492304417|0.0|0.0|0.0|0.0|0.0|2.0|0.0|-7.95|4.72|80.88|4.11|2.0|0.0|105.27|0.0|-5.21|29.0|-5.98|391.37|0.0|0.0|-5.0|0.0023899999999999|0.00395|0.0|0.0|1.13e-08|-0.06344|4801.0|7.71|3.7327|-1361.618499|332.16|0.3011|258.25|480.09|-1361.455676|-0.15475|3.4779|-0.21819|0.03330037|11.59|4.9359|4.9359
12l_a30|0|0|0|0.0|-4.712037416|0|7.412764017000001|2|0.60498366|0.157020295|-0.015371073|5.351858133|-0.274237737|2|0.044036281|-0.102468864|-0.876151158|0.154540315|10.31162828|1|-0.004395528|-0.077457998|-0.226973911|1|0.613786308|-0.045411075|-0.0395239879999999|0.593245722|0|-0.109810463|0.0154211289999999|-63.31694493|-76.82494797|103.5499036|0.165720595|-0.045581702|-53.74781658|1.697908189|-44.29742723|-31.88960104|74.10578426|3306.001879|583.6736326|-1690.148855|2394.793539|9.258542907|17.23248653|0.861252543|124.6606826|38.8038646|0.016896687|-450.2927313999999|2056.604824|11.82116027|1.0|0.0|1.0|1.0|0.0|1.0|0.17|-7.18|4.78|90.88|2.82|2.0|0.0|133.96|0.0|-6.7|34.0|-5.66|482.48|0.0|0.0|-5.92|9.63e-05|0.000579|0.0|0.0|6.61e-08|-0.0545299999999999|5.0454|5.52|3.5245|-1987.998976|351.78|0.2294|245.74|574.72|-1987.782294|-0.14944|2.5031|-0.20397|0.03406276|61.0|7.2154|7.2154
6d_a40|0|0|0|0.0|0.0|1|8.421342866|1|0.604893491|0.12627602|-0.015362927|6.401917197|-0.091548968|0|0.039160494|-0.104206961|-0.722057579|0.086704068|10.30179973|2|-0.00448098|-0.025143559|-0.0603134|0|0.6224555620000001|-0.039077432|-0.289988439|0.604211552|1|-0.119563634|0.017359149|-73.59650182|-76.51205671|192.5638526|0.336329628|-0.050049893|-48.96216855|38.04267542|-47.09642482|-32.02830281|84.70509846|3063.227702|424.7009165|-1377.2170210000002|3212.360755|6.908972922999999|12.08146906|0.7486635420000001|89.55631|37.23994308|0.01400787|-460.8148719|1601.317552|8.964021265|1.0|0.0|1.0|0.0|1.0|1.0|0.21|-4.31|3.63|173.43|2.01|2.0|2.0|120.09|1.0|-7.21|30.0|-6.36|460.52|1.0|0.0|-5.15|2.85e-05|0.00327|1.0|0.0|4.9e-05|-0.09462|2.9559|7.98|2.9559|-2470.793925|419.45|0.3518|419.45|511.88|-2470.62267|-0.11938|7.8884|-214.0|0.03556489|1.0|8.9208|8.9208
LY364947_a10|1|0|0|2.949609552|0.0|0|6.605297921|0|1.390175303|-0.278922508|-0.00235945|4.59511985|-0.00390904|2|0.0273958329999999|0.0938628109999999|-0.084940213|0.010202602|10.9303125|1|0.006909045|0.04209715|0.072909639|2|0.706034038|-0.072740964|-0.012096774|0.681525895|1|-0.075303751|0.009678082|-34.01613475|-33.26705198|144.7228349|0.156895451|-0.029665114|-14.69643595|0.0|-15.02735938|-13.10520229|38.29163558|1896.845282|372.4595738|-432.4716757000001|839.5356408|4.702575386|9.161732895|0.948237326|122.1566022|18.1140017|0.018707677|-197.4583104|597.7620559999999|8.264519015|1.0|1.0|0.0|1.0|1.0|1.0|0.0|-7.2|3.69|54.46|1.74|0.0|0.0|82.56|0.0|-3.54|21.0|-6.02|272.3|0.0|1.0|-3.86|0.0789|0.0374|0.0|0.0|6.31e-08|||||||||||||||59.0|7.2291|7.2291
