molecula|SddssS|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w MLOGP|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
5a_a40|0.0|0.0|0.0|1|0|1|0.604913477|1.688148148|-0.004609716|0.0388888889999999|0.808197279|-0.152120625|0.011345707|0.180125135|10.31198338|2|0.010425818|-0.191663433|0.004130836|0.007301856|-0.363338726|0|0.538671739|0.756882266|-0.442215721|-0.0395444479999999|0.820901326|0.5263598389999999|1|0.8531783270000001|-0.078132307|-0.090991462|0.020641204|-34.5789643|-40.27003217|9.135164355|174.99981530000002|0.146821673|64.97877226|-0.036396585|4.042943749|52.43850484|0.8224652720000001|-1.091897544|46.06507254|-16.10801287|43.71412865|1847.672595|-483.24038600000006|-7.128912782|0.177534728|10.7779923|78.57142892|-213.8673835|19.58503709|-285.426492|587.5511127|244.8873477|1.0|0.0|0.0|1.0|0.0|3.04|2.49|0.21|1.85|3.0|3.0|-5.9|269.32|1.0|1.0|-3.67|7.49e-05|0.0202|0.0574|0.0|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|4.36|3.7921|-1177.598691|-1177.5835470000002|466.79|757.45|353.51|-1177.51016|-0.15066|-0.21644|0.01514427|81.0|7.0915|7.0915
12n_a30|0.0|0.0|0.0|0|2|2|0.604984682|0.0|-0.007311044|0.040899471|0.0|-0.387485343|0.001139238|-0.037209579|10.31162898|1|0.002064369|-0.254279374|-0.0541804029999999|-0.120380857|-0.464204099|1|0.669561738|0.815003426|-0.015189554|-0.149451598|0.870930234|0.64876559|0|0.7781502140000001|-0.083120674|-0.10528124|0.017064818|-52.4873066|-66.48079820000001|10.77573511|85.87072848|0.221849786|140.0890685|-0.038674741|6.804436105|0.0|0.799403208|-1.895062322|76.16725916|-24.42151771|63.2630417|2848.910641|-1196.654368|-15.42118984|0.200596792|13.93957316|126.6686716|-755.6383024|30.54968688|-378.1217671|1496.934657|618.6004214|1.0|0.0|1.0|0.0|1.0|4.66|0.0|0.14|3.2|5.0|5.0|-6.02|416.47|0.0|0.0|-5.01|4.12e-06|0.00171|0.00405|0.0|0.0|1.26e-07|5.260000000000001e-05|-0.05076|4.07|3.4859|-1675.011418|-1674.978015|669.57|1131.65|506.94|-1674.777231|-148.0|-0.19876|0.0334036|0.01|7983.0|7983.0
4S4l_a46|0.0|0.0|0.171853072|1|1|1|1.134637095|2.155247543|-0.004736212|0.049498645|0.0|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|1|0.006162668|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.7940662409999999|0.726535412|-0.001318857|-0.229089688|0.762625193|0.7936534740000001|0|0.894782107|-0.090807851|-0.084663086|0.007140583|-49.45536962|-46.10883478|3.888872426|178.19783940000002|0.105217893|57.30330315|-0.029881089|2.117940478|0.0|0.877939134|-1.523935543|49.6055056|-16.27370639|53.34424204|2166.052483|-829.959026|-8.862913904|0.1220608659999999|10.68377935|66.47624804|-452.0086091|18.5362581|-411.6630752|945.3491632|579.2365607|1.0|1.0|1.0|1.0|1.0|3.92|3.19|0.36|3.06|3.0|3.0|-5.23|347.45|1.0|1.0|-5.11|5.25e-06|0.00182|0.0027|0.0|0.0|9.980000000000001e-08|3.47e-05|-0.02015|4.99|4.1414|-1092.753999|-1092.727031|583.76|1040.96|500.66|-1092.489558|-0.17632|-0.19647|0.02696794|261.0|6.5834|6.5834
4m_a46|0.0|0.0|0.16407746|1|1|1|1.134637002|2.12888511|-0.000686578|0.041865079|0.0|-0.0329557579999999|0.011122528|-0.142061192|10.94319657|1|0.010359417|-0.487230027|-0.017992096|-0.029022201|-0.098201489|1|0.615482006|0.747676221|-0.099662698|0.011235955|0.7975218959999999|0.626578283|0|0.948973877|-0.067320375|-0.0672468|0.010905551|-35.4774406|-35.43866734|5.74716122|6.161736337000001|0.051026123|26.89046601|-0.0224155999999999|3.028720082|35.77391986|0.733236381|-1.008702005|41.88525631|-11.81288911|41.22460182|2133.331634|-531.5800101|-6.225322922999999|0.266763619|9.923886653|140.5828543|-280.1395315|16.11061509|-245.828396|724.9776792|486.9589609|1.0|0.0|1.0|1.0|0.0|3.59|2.9|0.29|2.5|2.0|3.0|-5.68|328.41|1.0|1.0|-4.57|2.99e-05|0.00981|0.0088|0.0|0.0|1.31e-07|4.31e-05|-0.04808|3.45|4.3476|-1031.138426|-1031.109224|558.63|975.72|468.63|-1030.929791|-0.18308|-0.23116|0.02920209|1288.0|5.8901|5.8901
12c_a30|0.0|0.0|0.0|0|2|2|0.604984133|0.0|-0.006900253|0.042804233|0.0|-0.3657134279999999|0.00372838|0.019094532|10.31162888|1|0.003603419|-0.172653074|-0.051371057|-0.090173435|-0.468696709|1|0.8264832879999999|0.824373792|-0.031986012|-0.1240820219999999|0.880943609|0.7463962120000001|0|0.8439327120000001|-0.076777688|-0.096482247|0.01588025|-50.12643041|-62.99109515|10.36785909|82.07537640000001|0.156067288|101.8928318|-0.037411484|6.768942632999999|0.0|0.8061287690000001|-1.833162702|72.5855533|-24.42511853|60.4942895|2860.640481|-1196.830808|-15.946612|0.193871231|13.9883503|126.574178|-781.3839879|30.29927658|-399.7292126|1484.664552|652.8825454|1.0|0.0|1.0|0.0|1.0|4.62|0.0|0.14|3.31|5.0|4.0|-5.75|432.93|0.0|1.0|-5.44|1.19e-06|0.0005139999999999|0.00156|0.0|0.0|6.03e-08|2.61e-05|-0.0542299999999999|4.45|3.5286|-2035.373591|-2035.339256|695.96|1168.62|541.39|-2035.141497|-0.1496299999999999|-0.2038599999999999|0.03433522|0.01|7.9914|7.9914
11a_a5|0.0|2.9781886010000003|0.0|0|0|1|1.212363224|0.0|-0.002894726|0.021060606|0.0|-0.185262487|0.007993132|-0.1301505359999999|10.94877942|1|0.007955512|-0.081506|0.003975818|0.006120569|-0.254944026|2|0.7505403709999999|0.73344478|-0.037220974|-0.0489811909999999|0.773417838|0.7410766209999999|0|0.89343434|-0.064565402|-0.071517578|0.011860803|-46.13206353|-51.09940261|8.474559367000001|61.32301293|0.10656566|76.14130253|-0.026223112|6.055083705|14.47576249|0.740865275|-1.573386716|61.4470419|-18.73644762|54.60662289|2727.027899|-1124.186857|-13.38721623|0.259134725|18.25640338|185.1520983|-803.2329738|25.28995251|-344.1971057|1517.39715|835.912531|0.0|1.0|1.0|1.0|1.0|3.53|3.68|0.3|3.05|7.0|4.0|-4.54|424.54|0.0|1.0|-6.4|5.63e-08|2.39e-05|0.000167|0.0|0.0|1.18e-10|5.019999999999999e-08|-0.03694|4.83|4.0938|-1339.8362619999998|-1339.802852|739.79|1272.7|578.8|-1339.493223|-0.16735|-0.20429|0.03340977|81.0|7.0915|7.0915
17g_a50|0.0|0.0|0.0|2|2|2|1.320916184|4.377239517|-0.002050512|0.029160757|2.236579664|-0.13328325|0.012079|-0.022378911|10.94501702|2|0.01245647|-0.090386911|-0.200725906|-0.323333765|-0.213708251|1|0.754575205|0.738521694|-0.10642733|-0.2126789369999999|0.7787714459999999|0.7276268779999999|1|0.920663175|-0.048170917|-0.0706879109999999|0.014550016|-32.14758511|-47.17463902|9.710172008|10.60268439|0.079336825|52.94662161|-0.025918901|6.48022912|85.51402581|0.749948388|-1.555134042|56.28102287|-17.29736764|41.85775712|2821.3922|-1037.842058|-11.54365807|0.250051612|15.28352231|166.8756987|-692.6194843|23.06474408|-333.6136209|1383.884645|829.3813984|0.0|1.0|1.0|1.0|0.0|4.04|3.66|0.35|2.71|6.0|4.0|-6.28|424.54|1.0|0.0|-4.86|3.4899999999999995e-05|0.0148|0.0059|0.0|0.0|1.1e-07|4.6500000000000005e-05|-0.0323|3.22|4.0458|-1335.976491|-1335.946919|725.92|1259.05|559.45|-1335.631756|-0.16699|-0.19929|0.02957267|246.0|6.6091|6.6091
19d_a38|0.0|3.314284769|0.0|0|2|2|1.297043205|0.0|-0.0120676969999999|0.04572104|0.0|-0.6999264340000001|-0.011156837|-0.0555594909999999|10.95446448|1|-0.00835812|0.041924146|-0.060668296|-0.128079012|-0.529632789|1|0.7581164340000001|0.853092207|0.111104525|-0.039361255|0.908591797|0.730686013|0|0.63167949|-0.116424545|-0.1248815919999999|0.024158903|-74.84120843|-80.2776536|15.53007152|158.6487879|0.36832051|236.7675313|-0.04393982|9.98319831|115.6739235|0.7494816990000001|-2.372750256|94.84426896|-28.24584108|90.37127996|3055.168373|-1525.275418|-18.15727844|0.250518301|13.52121974|161.0407189|-980.493036|37.68716585|-320.7487188|2035.106956|686.8472757999999|0.0|0.0|1.0|0.0|4.0|4.91|2.38|0.13|1.65|6.0|5.0|-7.84|444.46|0.0|0.0|-3.62|0.000134|0.0594|107.0|0.0|0.0|3.94e-07|0.000175|-0.05091|4.13|3.6586|-1500.898316|-1500.850957|679.08|1171.77|517.77|-1500.621723|-0.15054|-0.20145|0.04735828|11.0|7.9586|7.9586
1a_a18 (SB-431542)|0.0|3.3674017380000003|0.0|0|1|1|1.430935835|0.0|-0.015636898|0.035620155|0.0|-0.766207981|-0.011639964|-0.029658865|10.94959842|1|-0.008385698|0.164429684|-0.020716495|-0.033765606|-0.567791164|1|0.838928085|0.7462411859999999|-0.08530265|-0.083341531|0.805877431|0.795744863|0|0.5940412860000001|-0.126408788|-0.122555709|0.033020439|-74.98172333|-72.69619778|19.58668728|160.410387|0.405958714|240.8019609|-0.0462988229999999|11.61820782|105.3125675|0.7531996609999999|-2.083447046|87.15852628|-27.46300805|94.56841061|2678.82389|-1235.8353619999998|-16.29019397|0.2468003389999999|14.26170773|146.3942108|-733.0587287000001|36.46179023|-300.3801761|1640.78056|513.4628663999999|1.0|1.0|1.0|1.0|2.0|3.25|2.35|0.05|1.54|4.0|5.0|-6.73|384.39|0.0|1.0|-4.25|3.03e-05|0.0116|0.0218|0.0|0.0|2.03e-08|7.81e-06|-0.05971|4.57|3295.0|-1292.588031|-1292.553086|620.23|1048.7|464.08|-1292.358966|-0.13329|-193.0|0.03494548|125.0|6.9031|6.9031
18_a47|0.0|2.969619451|0.0|0|0|0|1.414391819|0.0|-0.004337918|0.037919622|1.5913490630000002|-0.2342475789999999|0.0008454789999999|0.018164141|10.93838451|1|0.0015586929999999|-0.056674151|-0.02470455|-0.053119347|-0.322800033|3|0.646771311|0.792196273|-0.059779939|-0.027351545|0.851462739|0.630969651|1|0.777824025|-0.078937385|-0.084415066|0.014741763|-49.44908758|-52.88049505|9.234746417|70.55642796|0.222175975|139.1786571|-0.0303894239999999|5.784962137000001|3.684585007|0.7327484470000001|-1.5194711930000002|63.72933669|-19.03697822|58.68383399|2800.3745940000003|-951.8489108|-11.9254166|0.267251553|12.35791568|167.41554630000002|-596.2708299|25.98023687|-291.6032324|1299.011844|628.5247532999999|1.0|1.0|1.0|1.0|2.0|3.47|2.5|0.08|2.63|4.0|5.0|-5.87|410.45|0.0|1.0|-5.37|3.13e-06|0.00129|0.00176|0.0|0.0|4.34e-11|1.78e-08|-0.04964|3.32|4.2222|-1354.221126|-1354.180815|652.12|1130.76|487.81|-1353.979194|-0.17349|-0.22313|0.04031146|3.0|8.6|8.6
47r_a18|0.0|0.0|0.0|0|1|1|0.403924645|0.0|-0.0058631659999999|0.035706215|0.0|-0.40455848|-0.005176133|-0.02952923|10.35082951|0|-0.0001597829999999|0.0646283159999999|-0.233665901|-0.362261236|-0.360670551|0|0.806477847|0.7698681909999999|0.017110504|-0.048143486|0.8075001|0.7554975009999999|0|0.769578222|-0.083915825|-0.087091542|0.0155038689999999|-62.75220741|-65.12700692|11.59378448|13.30156885|0.230421778|172.30927739999998|-0.031669652|8.669825595|60.66168882|0.688074851|-2.090197013|81.99788849|-23.68254797|74.34599189|3389.050097|-1563.048166|-17.70979622|0.311925149|19.40516312|233.2574532|-1168.846551|34.41856352|-281.2845386|2271.625192|1005.982493|1.0|1.0|1.0|1.0|2.0|4.55|0.0|0.22|2.23|9.0|4.0|-6.12|504.6|0.0|0.0|-5.64|2.26e-07|0.0001139999999999|0.00117|0.0|1.0|3.48e-08|1.76e-05|-0.0522799999999999|9.2|3.1705|-1964.841529|-1964.813473|790.57|1387.23|729.75|-1964.443758|-0.13021|-0.18249|0.02805567|231.0|6.6364|6.6364
13d_a5 (GW788388)|0.0|2.945204608|0.0|0|1|1|1.236844097|0.0|-0.005668173|0.027375887|0.0|-0.33442223|0.002956745|-0.086484275|10.94530363|1|0.003668464|-0.14893897|-0.010147323|-0.016337128|-0.3706975529999999|2|0.7333482170000001|0.78479342|0.024905619|0.047169811|0.834800344|0.71006207|0|0.774103723|-0.086824482|-0.0844793|0.014571846|-57.42492153|-55.87383979|9.637686167|151.3669372|0.2258962769999999|149.40573999999998|-0.0291837579999999|6.374277851|44.69922692|0.669182121|-1.605106706|70.45205183|-19.30187193|67.0626077|2834.036315|-1061.602956|-12.76608229|0.330817879|15.788837|218.7999323|-702.1345259999999|28.84397435|-223.7910275|1586.418589|723.0631751|0.0|1.0|1.0|1.0|2.0|3.21|2.74|0.2|1.37|6.0|5.0|-6.94|425.48|0.0|1.0|-4.35|4.429999999999999e-05|0.0189|0.0192|0.0|0.0|1.45e-09|6.16e-07|-0.05542|3.81|4.1706|-1390.589662|-1390.548362|707.09|1206.73|532.01|-1390.294368|-0.17299|-0.22841|0.04130059|18.0|7.7447|7.7447
7f_a10|0.0|0.0|-4.8022906380000006|1|1|1|1.240141822|1.924772416|-0.011104817|0.037386831|0.740070757|-0.5663456689999999|0.00189949|-0.000498274|10.92948443|1|0.0030999659999999|-0.309622111|-0.058093287|-0.172751862|-0.5846516820000001|2|0.5371733989999999|0.796084921|-0.009545801|-0.137271684|0.8499946070000001|0.5209683970000001|1|0.931773786|-0.064238302|-0.095196098|0.00797443|-35.78096407|-53.02456669|4.441786155|15.96885516|0.068226214|38.0022453|-0.03645808|2.474090768|0.3440879|0.8217865520000001|-1.713529756|60.16185231|-20.30728086|40.22275023|2803.359424|-954.4422004|-11.31122804|0.178213448|10.23679556|99.26552746|-531.6277179|24.71113795|-358.4725202|1161.423484|527.8079877|1.0|0.0|1.0|1.0|0.0|3.37|2.97|0.23|2.64|4.0|7.0|-5.47|410.39|0.0|0.0|-5.6|2.9e-06|0.00119|0.00103|0.0|0.0|7.38e-09|3.03e-06|-0.0613|4.93|3.6256|-1442.216293|-1442.200124|597.28|1034.38|426.07|-1442.001311|-0.15627|-0.2175699999999999|0.01616879|141.0|6.8508|6.8508
9_a4|0.0|0.0|0.0|1|1|1|1.300485838|2.130445484|-0.00136737|0.040449735|2.137757657|-0.064266379|0.010709527|-0.091393763|10.92992723|1|0.009731833|-0.030976753|-0.0475186259999999|-0.076824065|-0.172904817|2|0.625717993|0.801082857|-0.151437311|-0.072130166|0.861113198|0.58669472|1|0.937102792|-0.052625548|-0.069566741|0.009037784|-28.63837014|-37.85762102|4.918284148|13.6577411|0.062897208|34.22811902|-0.025885299|2.676487872|45.21212204|0.792890434|-1.113067849|43.71760622|-14.08655666|33.55665428|2359.945586|-605.7219363|-7.665782805|0.207109566|10.21134541|112.7072422|-329.6286606|17.76608225|-318.7769026|763.9415367|489.7528555|1.0|0.0|1.0|1.0|0.0|3.18|3.37|0.19|3.15|2.0|3.0|-5.56|360.84|1.0|1.0|-5.15|1.73e-05|0.0062299999999999|0.00255|0.0|0.0|6.9e-09|2.49e-06|-0.05256|3.87|4.0137|-1489.554198|-1489.533032|586.24|999.93|430.12|-1489.36688|-0.16948|-0.22204|0.02116575|48.0|7.3188|7.3188
1o_a5|0.0|2.923171926|0.0|0|0|0|1.427566509|0.0|-0.002633927|0.025987654|0.0|-0.1079910069999999|0.0057302559999999|-0.102739602|10.94518594|1|0.0051989459999999|-0.05876042|0.038275248|0.06759341|-0.231165601|2|0.670787375|0.78144982|-0.003561205|-0.016408975|0.85693939|0.650008224|0|0.88430372|-0.079346457|-0.072886362|0.01325562|-42.63505279|-39.1638643|7.122612351|167.3051756|0.11569628|62.16682117|-0.028770932|3.827177229|1.01402588|0.699913551|-1.093295425|50.11479279|-15.45942012|49.75766514|2238.291862|-587.4579645|-8.306775343|0.300086449|14.20898333|161.2447749|-315.657463|22.08761368|-214.8381946|839.3293197999999|393.5487205|1.0|1.0|1.0|1.0|1.0|2.81|2.2|0.0|1.23|3.0|4.0|-6.3|323.35|0.0|1.0|-4.08|8.329999999999999e-05|0.0269|27.0|0.0|0.0|7.85e-09|2.54e-06|-0.07037|2.66|4.1692|-1043.577386|-1043.536121|561.04|938.37|443.88|-1043.422345|-0.1693599999999999|-0.23973|0.04126499|35.0|7.4559|7.4559
19l_a38|0.0|3.280796643|0.0|0|2|2|1.297043246|0.0|-0.007360265|0.04391253|0.0|-0.426895387|-0.001197042|-0.02967593|10.94917392|1|0.000347207|0.217841852|-0.091460175|-0.191751024|-0.4224000739999999|1|0.723755855|0.839953955|-0.032569307|-0.053823023|0.89459881|0.700181525|0|0.799611189|-0.079681862|-0.100870929|0.0219046379999999|-51.6277901|-65.35669452|14.19254029|133.9992534|0.200388811|129.8367176|-0.037359603|9.195687319|19.55998015|0.7374102309999999|-2.017418574|79.04689476|-24.20618316|65.82033039|2921.048554|-1307.13389|-15.68376675|0.262589769|11.52660233|170.13821069999997|-846.9234048000001|32.82593886|-307.64756780000005|1772.6006989999998|696.3887025|1.0|0.0|1.0|1.0|3.0|4.94|2.7|0.12|2.75|6.0|4.0|-6.39|427.48|0.0|1.0|-4.72|1.15e-05|0.0049|0.00807|0.0|0.0|5.27e-08|2.25e-05|-0.0603299999999999|4.08|3354.0|-1409.5865199999998|-1409.557954|660.04|1164.34|502.31|-1409.309206|-0.13977|-0.2001|0.02856649|14.0|7.8633|7.8633
17_a3|0.0|0.0|0.0|0|0|0|0.605019885|0.0|-0.009450704|0.047430556|1.709081227|-0.349676046|-0.007540435|-0.041723219|10.31163036|1|-0.006696449|-0.027542873|0.020589494|0.036673175|-0.633373061|2|0.881253042|0.767641592|0.1789147639999999|-0.085686119|0.838125715|0.773152968|1|0.803075623|-0.098658557|-0.096067661|0.010321361|-50.20132919|-48.88298017|5.251911643|234.4907116|0.1969243769999999|100.2028184|-0.039557272|2.672377884|76.17242478|0.840062179|-1.344947254|55.39769571|-20.12828595|55.45324083|2196.728425|-684.3617224|-10.24205849|0.159937821|11.12358659|81.38261354|-348.2299886|23.96047156|-346.0738521|814.6560331000001|353.7528308|1.0|1.0|1.0|1.0|1.0|3.13|2.65|0.0|2.37|2.0|3.0|-5.61|338.81|0.0|1.0|-4.93|2.96e-06|1.0|0.00399|0.0|0.0|3.28e-08|1.11e-05|-0.0720399999999999|3.57|3.2102|-1731.75233|-1731.72355|537.32|891.3|393.58|-1731.6147670000005|-0.13155|-0.20359|0.02878063|23.0|7.6383|7.6383
3d_a12|0.0|0.0|0.0|0|1|1|1.28383852|0.0|-0.008186708|0.038787879|0.0|-0.360215148|-0.00259095|-0.002185753|10.95472859|0|-0.000643935|-0.282667477|-0.1394967999999999|-0.237203828|-0.532019854|2|0.91670178|0.7697403429999999|-0.097468573|-0.108208213|0.82682708|0.8605417409999999|0|0.8547246829999999|-0.066850425|-0.0958414059999999|0.011128076|-34.34601551|-49.24083018|5.717316796|74.39425719|0.145275317|74.63869204|-0.035063929|2.9374091630000003|0.0|0.77428353|-1.437621096|57.52228251|-18.01493787|40.06333231|2148.979792|-738.6124526000001|-9.255608086|0.22571647|10.96674758|115.96727140000002|-379.4799315|23.26659057|-281.8395348|953.9302134|410.9162081|1.0|1.0|0.0|1.0|1.0|3.98|2.71|0.11|2.26|3.0|4.0|-6.22|313.36|1.0|1.0|-3.91|0.000302|0.0945|0.0385|0.0|0.0|3.08e-08|9.64e-06|-0.06842|3.1|3.7719|-1006.727999|-1006.704001|548.21|918.3|411.35|-1006.556654|-0.15387|-0.22229|0.02399772|25.0|7.6021|7.6021
6_a4|0.0|0.0|0.0|1|1|1|1.271761557|2.170234316|-0.001221193|0.035283951|2.186806868|-0.064723237|0.011457667|0.0032928379999999|10.92992785|1|0.01098094|0.0671397079999999|-0.046166422|-0.073630392|-0.1738111839999999|2|0.664591856|0.76089528|-0.169533683|-0.340860215|0.810030118|0.664247086|1|0.945545838|-0.052396457|-0.0670158929999999|0.0077624059999999|-29.18838891|-37.33240845|4.324187697|14.1731579|0.054454162|30.33467048|-0.024618083|2.408866521|45.93422613|0.814470803|-1.206286076|42.27020924|-13.71394596|33.5125766|2342.371538|-671.9833521|-7.639600225|0.1855291969999999|9.981741408|103.3523757|-374.340411|16.83786074|-350.36323230000005|825.0551765|578.2065561000001|0.0|1.0|1.0|1.0|0.0|3.38|3.45|0.26|3.09|3.0|3.0|-5.42|354.45|1.0|1.0|-5.11|1.24e-05|0.0043799999999999|0.00274|0.0|0.0|1.04e-08|3.67e-06|-0.04867|4.11|4.0354|-1108.585859|-1108.563418|613.83|1057.7|453.87|-1108.338577|-0.16959|-0.2182599999999999|0.02244097|1.3|5.8861|5.8861
33_a47|0.0|0.0|0.0|1|0|0|1.409403453|1.758479676|-0.004263267|0.034691358|1.688794654|-0.183320497|0.002212256|-0.033554816|10.98214099|1|0.003634698|-0.26447859|-0.147591116|-0.338113214|-0.270498605|3|0.63155995|0.82821379|0.065468525|0.1186944519999999|0.8913954909999999|0.607650682|1|0.8197001309999999|-0.060080724|-0.083739854|0.022346992|-32.1568697|-44.81989209|11.96072985|30.94680001|0.1802998689999999|96.50148984|-0.0272154529999999|6.401714296000001|0.0|0.57681348|-1.088618103|60.65229445|-14.56646493|44.11759955|2311.28828|-582.6585971|-7.79637597|0.42318652|12.94292541|226.5011607|-311.85503880000005|25.25333652|-82.22540944|1010.133461|388.178924|0.0|1.0|1.0|1.0|1.0|3.08|2.76|0.11|1.52|3.0|5.0|-6.78|334.35|1.0|1.0|-3.72|0.000546|183.0|0.0643|0.0|0.0|8.339999999999999e-08|2.79e-05|-0.05462|2.06|4.1869|-1123.16428|-1123.135036|566.29|934.34|423.52|-1122.992964|-0.15985|-0.21447|0.02924367|4.0|8.4|8.4
8b_a12|0.0|0.0|0.0|0|1|1|1.283836078|0.0|-0.012630509|0.03977208|0.0|-0.618894925|-0.010117477|-0.036536396|10.95438057|0|-0.007926474|0.047425677|0.003898807|0.006468729|-0.659952678|1|0.89481633|0.7407532059999999|-0.010950243|-0.183648492|0.792160599|0.856390139|0|0.740926309|-0.1053827859999999|-0.116554734|0.011257065|-60.97837482|-67.44287685|6.513753986|319.0086845|0.259073691|149.9096134|-0.045608374|3.769098814|76.80174559999999|0.888936354|-2.097985204|72.85978933|-26.39069094|67.49212879999999|2388.888334|-1213.971783|-15.27062922|0.111063646|12.27845608|64.26553043|-702.4489440000001|29.68794201|-450.1059006|1365.645333|510.3677388|0.0|1.0|1.0|1.0|2.0|4.11|2.57|0.1|2.23|4.0|4.0|-6.51|355.39|0.0|0.0|-4.01|7.890000000000001e-05|28.0|0.0346|0.0|0.0|3.56e-08|1.26e-05|-0.0589|5.11|3.7446|-1159.405202|-1159.365835|611.93|1020.47|460.08|-1159.188228|-0.15294|-0.21184|0.03936706|263.0|6.58|6.58
12h_a40|0.0|0.0|0.0|1|0|0|0.60499064|1.760542171|-0.008044548|0.041915709|0.803557099|-0.289603712|-0.000134504|0.189869851|10.31197256|2|-0.002126898|0.367928263|0.127299624|0.224167029|-0.556229094|0|0.809398262|0.7769829840000001|0.116873629|-0.335801908|0.845904643|0.6948809659999999|1|0.839481749|-0.0954337969999999|-0.091448888|0.0117142839999999|-50.45378559|-48.34705035|6.193088525|208.6717565|0.160518251|84.86252967|-0.038796498|3.274152035|59.68939644|0.844008584|-1.280284432|54.9311782|-20.51086984|56.64687411|2270.834041|-676.8587047999999|-10.84365353|0.155991416|15.84593062|82.46928995|-357.8405665|24.30173133|-363.7398044|801.957134|350.9435025|1.0|0.0|1.0|1.0|1.0|3.19|3.0|0.0|3.76|2.0|2.0|-5.13|361.25|0.0|1.0|-5.58|5.58e-07|0.0002009999999999|0.000942|0.0|0.0|1.44e-07|5.2e-05|-0.07512|4.14|2.6436|-2153.207198|-2153.186757|548.82|910.77|435.95|-2153.072091|-0.1092|-0.18432|0.02044063|823.0|6.0846|6.0846
15c_a10|0.0|0.0|0.0|1|2|2|1.343850105|2.154210861|-0.002218445|0.034807692|2.063253638|-0.153072705|0.01143745|-0.1036030219999999|10.92970798|1|0.012271987|-0.101214571|-0.226679901|-0.35845963|-0.1742732839999999|2|0.7655272009999999|0.7351096359999999|-0.03167553|0.022187689|0.772328328|0.733973277|1|0.904458517|-0.046967376|-0.072537853|0.014703076|-32.5870313|-50.32840842|10.2013281|65.41494073|0.095541483|66.28884934|-0.019267867|7.077912953999999|136.2098503|0.528228415|-1.233143495|66.5866765|-13.36848349|42.7883594|3012.018586|-855.5829431|-9.275357237|0.471771585|15.6886947|327.3258326|-593.6228632|25.30814911|-39.17102961|1619.721543|924.9341455|0.0|1.0|1.0|1.0|0.0|3.85|4.09|0.37|1.74|6.0|6.0|-6.99|454.57|1.0|0.0|-4.57|0.0001419999999999|0.0646|0.0122|0.0|0.0|1.6100000000000002e-08|7.3e-06|-0.04724|2.2|3.6709|-1450.241475|-1450.500669|762.21|1318.35|595.63|-1450.139335|-0.14739|-0.19463|-0.25919486|0.1|7.0|7.0
