molecula|n9FaHRing|n9FaRing|SaaNH|SRW09|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|n6aHRing|GATS1are|MATS8d|SIC2|RASA|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|RPCS|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|FPSA5|DPSA1|Mor01p|PPSA5|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lowest Unoccupied Molecular Orbital Energy|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
3_a20 (SB-525334)|0|0|3.502142227|6.880384082000001|0|1.183765089|-0.048050965|-0.005492814|4.727387819|2|0.0526353279999999|1.728260385|0.001924142|-0.175513234|-0.119584218|1|0.0033523629999999|0.002992397|2|0.818922083|-0.17447922|0.76423988|0.8756647679999999|-0.0917096759999999|0.246005838|0.0123308269999999|-34.52869143|-51.80299691|6.965173618|0.1243352319999999|70.23182172|0.0|-19.50382741|58.45718743|-16.53287135|0.457398769|2243.481559|494.6267525|-777.0449536|1782.992456|0.215089498|10.9543133|0.8429740729999999|4905.195832|121.495147|0.0117802769999999|-321.8682802|520.6749407|6.654190521|1.0|1.0|3.37|2.82|0.24|-8.39|5.2|4.69|67.35|1.69|104.59|3.0|-4.85|-5.74|343.42|0.0|1.0|1.0|3.63|1.88e-05|0.00647|3.74|0.0|-0.0671399999999999|605.71|1030.31|367.0|248.86|498.74|0.49443|0.70168|-0.13417|3.7291|-0.20131|4.8164|6.7905|6.7905
14d_a23|1|1|0.0|7.423568444|0|1.197963465|0.058368697|-0.005343003|5.351858133|2|0.043538647|0.758207139|0.01269616|-0.019307114|-0.054430189|2|0.01180744|0.059486662|2|0.725800261|-0.088996384|0.829764975|0.921694462|-0.078282292|0.213597535|0.018596017|-35.40917327|-51.58357156|12.25371621|0.078305538|51.59888942|83.40396369|-23.33262837|61.49227899|-21.66510006|0.454495683|2878.955374|607.3441532|-1083.255003|2261.37838|0.209653392|14.358677900000002|0.833166062|6459.554383|138.1496441|0.015037275|-382.6437544|666.0036144999999|9.908707432|1.0|1.0|3.52|3.62|0.09|-7.78|3.88|4.33|105.02|3.24|125.25|5.0|-5.85|-6.1|425.51|0.0|0.0|0.0|3.8|5.61e-06|0.0023899999999999|3.94|0.0|-0.0725799999999999|696.21|1186.17|0.3807|336.18|554.84|8.1555|8.1555|-0.14894|5.6156|-0.22152|8.1555|8.4001|8.4001
12bc_a36|0|0|3.43846811|7.412764017000001|2|1.284647662|-0.058020733|-0.007661816|5.351858133|2|0.04625323|0.0|-0.001012333|-0.079009683|-0.027636036|1|-0.00097037|0.115647623|1|0.884841888|-0.045186455|0.892249657|0.834305498|-0.107107992|0.326764696|0.01824287|-51.87437401|-71.97763346|12.2593899|0.165694502|111.3483497|0.0|-34.8600941|83.97121855|-25.91194805|0.467645467|2927.476132|560.6615736|-1295.597402|2623.395239|0.22853193|15.54183457|0.878447423|6587.689277|153.57572439999998|0.017847333|-364.8584744|661.6709012|11.99358509|0.0|2.0|4.73|0.0|0.14|-7.76|3.99|3.19|69.2|2.99|133.77|5.0|-5.08|-6.26|450.32|0.0|1.0|1.0|2.82|6.55e-06|0.00295|3.93|0.0|-0.05828|705.12|1188.37|0.7456|237.57|563.76|0.35775|0.69094|-0.15671|6.5854|-0.21499|9.2445|8.0969|8.0969
12f_a31|0|0|3.4780522210000004|7.765993078999999|1|0.6101347579999999|0.034876922|-0.011835152|5.733341277|0|0.03703252|0.0|-0.00150321|-0.0944165219999999|-0.0164221939999999|2|0.000889251|0.068054139|0|0.805862937|-0.029803241|0.8530975000000001|0.700992225|-0.118239376|0.262896936|0.027617942|-68.14417693|-82.48950216|19.26761061|0.299007775|208.6022728|569.7325277000001|-47.54067074|97.53070764|-23.56842919|0.482666192|2710.311963|489.0460499|-1319.832035|1805.921786|0.313117045|19.05849748|0.932987917|5845.744358|218.4455813|0.021559868|-260.7571603|713.5657448|15.04120547|1.0|2.0|3.86|3.78|0.41|-8.02|6.43|4.48|117.37|1.53|117.78|10.0|-5.98|-6.19|426.53|0.0|0.0|1.0|4.01|2.37e-05|0.0101|3.82|0.0|-0.03317|755.33|1258.6|0.2664|323.68|665.22|0.7006600000000001|0.7006600000000001|-0.15894|1.8803|-0.19211|3.3538|6.8861|6.8861
7h_a8|0|0|2.99743835|7.05012252|0|1.391840221|-0.118981425|-0.00534208|4.844187086|0|0.04737037|0.0|0.00112124|-0.0873792009999999|0.0260356679999999|1|0.00084936|-0.043606497|0|0.515235986|0.041366689|0.7677336090000001|0.771011027|-0.0934764819999999|0.314190914|0.011647275|-53.71230941|-53.88211443|6.71377223|0.228988973|131.9948047|47.81104825|-30.96107949|58.94376531|-23.65556243|0.4346108389999999|2534.324886|444.4294792|-969.8780597|1919.19991|0.107169655|13.42380338|0.768693264|5657.402114|61.77519141|0.00878112|-452.8739011|446.5544107|5.061650885|0.0|1.0|3.12|3.2|0.0|-8.46|5.52|5.49|61.58|4.27|101.89|3.0|-5.68|-5.27|373.35|0.0|0.0|1.0|4.63|3.16e-06|0.00118|4.66|0.0|-0.06799|593.53|999.62|0.3885|315.62|500.94|0.6963199999999999|0.6963199999999999|-0.16076|7.0847|-0.22875|9.1188|4.9788|4.9788
A8301_a51|0|0|0.0|6.86171134|0|1.197963627|0.0245770529999999|-0.00449765|4.727387819|2|0.039058957|1.987294898|0.00740124|-0.012770742|-0.1227504419999999|1|0.007083041|0.135886548|2|0.7595189840000001|-0.21474885|0.750630149|0.934739895|-0.0780376929999999|0.339244706|0.008152073|-35.90764428|-50.67621589|5.293803823|0.065260105|42.37868986|78.46116212|-23.3177516|56.90163721|-21.28401067|0.4799553379999999|2799.106729|607.0025787000001|-1064.200534|2461.663545|0.145040365|13.24988678|0.922911768|6401.6494600000005|94.18649643|0.009586697|-461.0082758|690.8826121000001|6.225421319|1.0|1.0|3.49|3.5|0.04|-9.38|5.5|5.52|87.72|3.35|129.04|5.0|-6.6|-5.31|421.52|0.0|0.0|1.0|4.58|1.17e-06|0.000495|5.02|0.0|||||||||||||7.9208|7.9208
18c_a30|0|0|0.0|7.412764017000001|2|0.604986846|0.12157783|-0.0109670669999999|5.351858133|2|0.042560386|0.0|-0.003436924|0.0119521719999999|-0.0351777|1|-0.002215642|0.0211588229999999|1|0.841060094|-0.058608635|0.885516463|0.717052026|-0.1115683|0.42531141|0.019360263|-71.31647561|-75.33411705|13.07260474|0.282947974|191.0545887|103.215593|-48.15493021|87.76550537|-28.4279687|0.448899917|3002.59061|484.1740985|-1506.682341|3094.729399|0.214007997|13.8741593|0.81455244|6685.737642|144.5043388|0.018410634|-386.2200097|713.7769663|12.43138832|0.0|2.0|4.85|0.0|0.13|-6.19|3.04|1.72|124.74|2.06|135.37|6.0|-5.01|-7.05|441.51|0.0|0.0|0.0|1.91|5e-05|0.0221|2.74|0.0|-0.05575|711.56|1209.11|0.3879|355.78|543.46|0.69123|0.69123|-0.14225|6.6462|-198.0|8.64|7.9208|7.9208
7_a3|0|0|0.0|6.823286122000001|0|0.60501656|0.198126776|-0.008855374|4.727387819|2|0.03757716|1.989724777|-0.007540435|0.054347129|0.030246987|1|-0.006696449|-0.084462575|2|0.881253042|0.0507482109999999|0.8632654590000001|0.782294598|-0.096448591|0.5999725029999999|0.009708941|-51.18177092|-47.72824381|4.804535747|0.217705402|107.7330046|76.07607751|-25.32764885|55.15105143|-18.2490344|0.3987206729999999|2196.07224|387.1238241|-620.4671695000001|1952.029549|0.2007853889999999|8.644978051|0.663120542|5055.700186|99.36002106|0.0149999089999999|-296.13678660000005|353.7528308|7.422807617|1.0|1.0|3.02|2.61|0.0|-7.48|4.96|4.66|92.93|2.11|95.5|2.0|-5.44|-5.68|338.81|0.0|0.0|1.0|3.63|1.34e-05|0.00455|3.79|0.0|-0.0640299999999999|522.73|883.88|0.1926|210.68|362.61|0.3456|0.69224|-0.14816|3.1299|-0.21219|3.9813|5.9901|5.9901
2_a1|0|0|0.0|7.535296702|1|1.348828131|-0.049975995|-0.004621682|5.4161004020000005|1|0.0409444439999999|0.0|0.001576763|-0.0619710709999999|0.101798469|1|0.003205156|-0.237981258|1|0.571324013|0.1766333219999999|0.8571146190000001|0.808210065|-0.077270452|0.220315042|0.011282631|-28.32386891|-35.17029414|5.135384136|0.191789935|87.29479691|84.54541681|-12.89184641|43.24570924|-12.05838656|0.39830426|1884.85038|367.8635872|-422.0435297|1378.496713|0.305595997|8.779158091000001|0.6619695520000001|3920.383175|139.0945801|0.017741989|-176.9692239|299.6692382|8.075415099999999|1.0|0.0|2.91|2.69|0.18|-6.18|4.0|4.12|30.71|2.49|79.77|2.0|-3.06|-6.04|279.31|0.0|1.0|1.0|3.21|0.000167|0.0466|2.76|0.0|-0.02966|489.42|807.98|0.2991|303.31|355.79|0.7007899999999999|0.7007899999999999|-0.1686|3.5853|-0.19826|5.2754|5.2366|5.2366
15_a3|0|0|0.0|6.823286122000001|1|0.619596467|0.079167398|-0.006742751|4.727387819|3|0.045993266|1.809035179|-0.006419472|0.126641951|0.021805556|0|-0.004459728|-0.325227172|3|0.968837995|0.036380489|0.866559772|0.7789088340000001|-0.107619999|0.451058529|0.007901554|-47.26593592|-55.08588323|4.04445331|0.221091166|113.1667185|0.0|-24.19332693|60.30684851|-19.28005913|0.461565365|2116.88728|398.6887321|-771.2023653|1433.713715|0.149672503|9.975434973|0.85723565|4617.470007|76.61068671|0.010200078|-358.6340772|402.781061|5.220965278|1.0|1.0|4.12|0.0|0.24|-5.78|2.21|1.56|89.99|0.96|94.29|2.0|-2.77|-7.35|321.4|0.0|0.0|0.0|1.2|0.000951|306.0|1.28|0.0|-0.06319|553.81|916.07|0.4107|206.37|398.12|0.2843199999999999|0.67902|-0.1576|1.9539|-0.22079|2.3271|7.6021|7.6021
13_a1|0|0|3.409865599|7.423568444|1|1.430073963|-0.046530797|-0.012199718|5.351858133|1|0.036382114|0.0|-0.008672236|-0.0594321759999999|-0.084271845|1|-0.005924486|0.1769162319999999|1|0.87703849|-0.150485437|0.825117597|0.6794604670000001|-0.10668313|0.207843387|0.033737733|-64.94184903|-62.04288975|19.62059449|0.320539533|186.4137189|528.3795274|-37.76773325|77.55889436|-23.43842502|0.477212829|2555.623166|395.1486144|-1054.729126|1786.445642|0.291737016|14.33466671|0.912824292|5456.353212|169.6632599|0.026679865|-242.2358135|505.2124255|15.51600461|1.0|2.0|3.35|2.83|0.09|-7.94|4.75|3.87|80.26|1.74|104.88|4.0|-4.29|-6.48|371.39|0.0|0.0|1.0|3.23|4.58e-05|17.0|2.94|0.0|-0.04962|613.52|1035.04|0.5339|304.01|472.52|0.65363|0.69782|-0.13921|2.7595|-0.18883|3.9446|6585.0|6585.0
12a_a32|1|1|3.442930603|7.765993078999999|0|0.609420757|0.087371302|-0.009460484|5.733341277|0|0.036711712|2.136609567|-0.003484915|-0.031249617|-0.074344282|3|-0.001662219|-0.024155151|0|0.788133615|-0.125149165|0.8966299409999999|0.788702323|-0.109151429|0.288267255|0.016535497|-53.20970382|-68.06885478|10.31184223|0.211297677|131.7691491|62.28768050000001|-33.18255791|81.41372467|-19.23685026|0.456641145|2572.916338|491.8493928|-884.8951120999999|3030.946307|0.332293625|13.03685125|0.840404348|5656.0082|207.2244662|0.021399091|-209.1696096|557.1050635|13.34486989|1.0|2.0|3.45|2.85|0.26|-7.65|6.49|4.19|140.04|1.1|110.47|7.0|-6.01|-6.32|397.52|1.0|0.0|1.0|3.6|3.17e-05|0.0126|3.39|0.0|-0.05222|667.68|1114.3|0.2908|346.71|548.66|0.7025600000000001|0.7025600000000001|-0.14827|3.0517|-0.20049|4.2371|7.6021|7.6021
13b_a6|0|0|3.423777636|7.412764017000001|1|1.430640379|-0.0411179|-0.011206134|5.351858133|1|0.042739018|0.0|-0.00460563|-0.104663349|-0.064811009|1|-0.00194781|0.100281317|1|0.850080948|-0.11338525|0.8370824240000001|0.7757172059999999|-0.112915801|0.202093555|0.032036214|-61.06841733|-74.04643339|21.00828557|0.2242827939999999|147.0772097|554.4007331|-40.04664055|87.39962829999999|-26.65671602|0.408780634|2821.72831|508.6895893|-1332.835801|2587.000662|0.2427663219999999|15.37022155|0.69141956|6000.952027|159.1980937|0.0203627189999999|-337.3706117|627.4287311|13.35319491|1.0|2.0|3.56|2.85|0.12|-9.01|4.98|4.32|95.85|1.29|116.79|5.0|-5.51|-6.1|409.44|0.0|0.0|1.0|3.45|1.02e-05|0.00417|3.8|0.0|-0.0525799999999999|694.33|1167.21|0.7846|255.67|574.07|0.58026|0.7006600000000001|-0.14898|10.8032|-0.20156|13.5746|6.7595|6.7595
12y_a30|0|0|0.0|7.412764017000001|2|0.604984019|0.048343649|-0.005996863|5.351858133|2|0.044197531|0.0|0.00604028|0.061944378|-0.058184644|1|0.006346396|-0.153680104|1|0.842068099|-0.095969764|0.8146529229999999|0.8489185109999999|-0.091248521|0.374181804|0.0149823289999999|-47.598277|-61.25585229|10.05775555|0.151081489|101.4221952|0.0|-31.95309886|69.55490151|-23.38859815|0.445723724|2847.362782|569.8856940000001|-1286.372898|2411.415644|0.179891855|14.55517927|0.804154433|6301.067405|120.7628216|0.012362508|-429.782246|754.3941655|8.299049218|0.0|1.0|4.86|0.0|0.21|-7.38|4.87|3.23|81.65|3.25|137.21|5.0|-6.04|-5.64|426.54|0.0|0.0|0.0|3.19|3.48e-06|0.00148|4.6|0.0|-0.05065|728.75|1227.82|0.2173|238.56|585.59|0.30617|0.6864399999999999|-0.1475|4.7043|-0.19815|5.1209|7.6576|7.6576
4n_a46|0|0|0.0|7.825245291|1|1.13463699|-0.061148449|-0.004696854|5.587248657999999|0|0.045335917|0.0|0.004988019|-0.144852516|-0.064683066|1|0.0042595609999999|-0.349865095|0|0.741742667|-0.088858764|0.7681452190000001|0.903145407|-0.085838139|0.371438024|0.008424451|-56.80797266|-47.16810275|4.629240193|0.096854593|53.22165035|0.0|-31.21601103|51.4039205|-17.06080312|0.428896538|2195.786424|496.2788787|-801.8577467|2116.313581|0.136796337|9.921794991|0.750996215|4955.374473|75.1696593|0.0077084869999999|-399.1612105|525.8291956999999|4.235817757|1.0|1.0|3.75|2.84|0.27|-6.67|4.33|4.94|61.84|2.99|102.92|2.0|-5.43|-5.26|343.42|0.0|1.0|1.0|3.9|7.95e-06|0.00273|4.41|0.0|-0.04044|578.83|1011.66|253.0|215.82|502.02|0.41625|0.7025|-0.16641|6.2318|-0.20685|8773.0|5.2845|5.2845
3a_a49|0|0|0.0|7.535296702|1|1.343850114|-0.05210989|-0.006374689|5.4161004020000005|2|0.0355787039999999|1.819785|-0.000349523|-0.060613765|0.00497674|1|0.000521532|-0.074886415|2|0.775818577|0.008391259|0.8704151529999999|0.72890527|-0.088484274|0.526915193|0.016205613|-55.30832478|-51.82200998|9.491036042|0.27109473|158.77029040000002|59.40691577|-32.39206742|64.2037853|-17.97906469|0.474653816|2599.121578|426.893216|-880.9741697000001|1793.526571|0.310225187|12.49907878|0.903506738|5792.106924000001|181.6875706|0.021141449|-222.2883651|578.2841135|12.38177532|1.0|2.0|3.25|2.11|0.18|-7.19|2.77|2.81|98.72|1.04|112.14|5.0|-3.06|-7.67|384.43|0.0|0.0|1.0|2.02|0.000503|193.0|1.38|0.0|-0.05732|635.89|1082.21|0.3467|240.06|449.68|0.53794|0.66614|-0.15978|3801.0|-0.2171|4.2593|7.1938|7.1938
19_a15|0|0|0.0|0.0|0|0.300209223|0.156105985|-0.009832375|0.0|1|0.040555556|0.0|-0.012350591|-0.04003124|-0.032407407|0|-0.00534669|0.060683674|1|0.7981860159999999|-0.048611111|0.770451673|0.691069123|-0.112106433|0.355677322|0.00527267|-54.70558911|-64.78818183|3.04716388|0.308930877|178.5363184|15.76831619|-31.61527447|68.10965742|-24.47553536|0.405429114|2625.952212|399.3803987|-1101.399091|1857.369806|0.077864438|10.26331993|0.681885245|5417.777463|44.99916039|0.005747326|-487.9183964|490.1808545|3.321475588|1.0|2.0|2.99|2.17|0.11|-7.14|2.36|4.96|102.69|1.64|101.22|5.0|-5.12|-6.22|369.44|0.0|0.0|1.0|2.88|4.1200000000000005e-05|0.0152|3.29|0.0|-0.0372399999999999|601.23|1030.77|0.4895|297.03|519.04|0.68945|0.68945|-0.17018|6.7515|-0.20742|9326.0|7.1427|7.1427
3b_a12|0|0|0.0|0.0|1|1.283824445|0.156777705|-0.007916598|0.0|2|0.0375|0.0|-0.004028952|-0.065558712|-0.003968827|0|-0.003019113|-0.19952566|1|0.914614654|-0.007397776|0.82914101|0.903204699|-0.088443201|0.073824142|0.0103611969999999|-33.57216667|-46.11064215|5.401901357000001|0.096795301|50.46508298|0.0|-17.50314491|54.77629766|-17.73486237|0.390744506|2186.64676|470.8937285|-691.6596323|1935.211747|0.2311778089999999|10.88757628|0.64134753|4665.346939|120.5265876|0.0166212889999999|-280.3056362|406.0361621|8.665655511|1.0|1.0|3.82|2.98|0.05|-8.1|4.05|3.14|37.28|3.99|102.53|3.0|-4.26|-5.65|332.79|0.0|1.0|1.0|3.59|2.28e-05|0.00759|3.78|0.0|-0.07091|548.05|915.37|0.5013|294.55|426.66|0.53738|0.6654800000000001|-0.15229|5.9551|-0.2232|8.5678|7.3098|7.3098
12m_a30|0|0|0.0|7.412764017000001|2|0.6049842529999999|0.096631895|-0.01047558|5.351858133|2|0.040839506|0.0|0.001371944|0.0488832779999999|-0.0547272029999999|1|0.0026474159999999|-0.236661357|1|0.817497287|-0.0974968869999999|0.893689741|0.783260049|-0.103359773|0.415971907|0.027352277|-57.96147772|-70.1324196|18.55926485|0.216739951|147.06395700000002|237.0982213|-39.32844052|83.3641853|-27.50290965|0.44976016|3058.3084710000003|531.4632661|-1402.648392|2370.879718|0.226267233|16.40342255|0.8173893040000001|6658.711303|153.52847759999997|0.019500715|-371.4702679|683.7405759|13.2317657|0.0|1.0|4.66|0.0|0.13|-6.42|3.4|2.48|114.67|2.06|133.52|6.0|-6.0|-6.22|439.49|0.0|0.0|0.0|2.36|9.71e-06|0.00427|3.89|0.0|-57.0|714.92|1204.39|255.0|244.95|578.87|0.33392|0.68404|-0.15042|3.6891|-0.20742|5.1279|7.5114|7.5114
15c_a22|0|0|0.0|6.842683282|0|1.42291727|-0.134137693|-0.005236206|4.727387819|2|0.038137255|1.568396937|0.003784292|-0.023927419|0.006275578|1|0.004362505|-0.047249795|2|0.667111824|0.010828071|0.8353837409999999|0.8665852140000001|-0.080088202|0.615901609|0.024561528|-48.58045253|-57.66130245|17.68362419|0.133414786|96.05497587|78.22334636|-34.97658951|75.52188549|-21.75898206|0.462157867|3079.491787|623.9175171|-1153.226049|2092.620825|0.338224886|16.03890406|0.859281634|6882.442370999999|243.5126145|0.0248073129999999|-232.9472639|731.8178649|17.86058304|1.0|1.0|3.49|2.85|0.08|-9.28|3.9|4.18|109.38|1.08|128.77|6.0|-4.86|-6.96|445.48|0.0|0.0|0.0|2.98|2.4e-05|0.0107|2.9|0.0|-0.07399|715.42|1241.07|0.5082|216.15|575.8|0.30831|0.69113|-0.15408|7.382000000000001|-0.22807|9.0393|6.1325|6.1325
9_a4|0|0|0.0|7.535296702|1|1.300485838|-0.211556011|-0.00136737|5.4161004020000005|2|0.040449735|2.137757657|0.010709527|-0.091393763|-0.0454860859999999|1|0.009731833|-0.030976753|2|0.625717993|-0.072130166|0.861113198|0.937102792|-0.069566741|0.472497372|0.009037784|-28.63837014|-37.85762102|4.918284148|0.062897208|34.22811902|45.21212204|-15.58475436|43.71760622|-14.08655666|0.43745176|2359.945586|509.9632679|-605.7219363|2012.840082|0.207109566|10.21134541|0.777625327|5387.230364999999|112.7072422|0.010768243|-318.7769026|489.7528555|5.859985199|1.0|0.0|3.18|3.37|0.19|-8.16|5.14|5.07|43.6|3.15|105.09|2.0|-4.76|-5.56|360.84|0.0|1.0|1.0|4.17|7.06e-06|0.00255|4.14|0.0|-0.05256|586.24|999.93|0.1217|262.21|430.12|0.5182100000000001|0.6464|-0.16948|4.4343|-0.22204|5.4739|7.3188|7.3188
9h_a40|0|0|0.0|7.515889085|0|0.604992856|0.014753178|-0.009041931|5.4161004020000005|0|0.039444444|0.814591837|0.003782277|0.133376308|-185.0|2|0.003099029|0.270048551|0|0.778613709|-0.299768519|0.8022014000000001|0.864310149|-0.095803029|0.219852623|0.012390387|-46.04148264|-47.93581245|6.199629554|0.135689851|67.89350333|0.0|-23.03722449|53.60044379|-20.54391962|0.482124665|2073.354193|432.46450360000006|-719.0371868|418.2915223|0.136115065|13.366649|0.930966649|4322.734135|68.10626265|0.011321157|-364.1454816|336.23227030000004|5.664631335|1.0|0.0|3.3|3.55|0.11|-6.51|4.59|4.44|67.66|3.22|93.19|3.0|-5.65|-5.06|321.4|0.0|1.0|1.0|4.06|7.6e-06|0.00244|4.51|0.0|-0.05991|526.38|868.84|0.3851|292.61|410.18|0.64952|0.69809|-0.14047|2.1413|-0.20038|2841.0|5.4001|5.4001
12n_a36|0|0|3.400581499|7.412764017000001|2|0.299253841|0.039596635|-0.0099988159999999|5.351858133|2|0.0438779959999999|0.0|-0.006862238|-0.035989956|-0.000273044|1|-0.001160331|0.048110172|1|0.8183043390000001|-0.000421339|0.869718963|0.720111143|-0.115872034|0.239018516|0.0211044289999999|-60.42525197|-78.42650015|14.28426215|0.279888857|189.4391835|26.74179417|-40.89805687|92.79755725|-27.04362074|0.454498749|3482.18259|487.397992|-1568.530003|3465.537153|0.258248547|12.58209967|0.833176363|7657.057548000001|174.79221719999998|0.021232665|-327.25274110000004|805.2286932|14.3710571|0.0|3.0|5.03|0.0|0.17|-6.87|1.28|2.15|123.75|0.84|142.02|7.0|-3.85|-8.03|474.54|0.0|0.0|0.0|1.18|0.0001889999999999|0.0897|1.64|0.0|-0.05056|714.14|1256.83|0.3921|231.43|566.87|0.32172|0.7046600000000001|-0.14928|10.8395|-0.19984|14.3562|7.8239|7.8239
4S4l_a46|0|0|0.0|7.825245291|1|1.134637095|-0.058870177|-0.004736212|5.587248657999999|1|0.049498645|0.0|0.0066560469999999|-0.060895366|-0.161358058|1|0.006162668|-0.1012114369999999|1|0.7940662409999999|-0.229089688|0.762625193|0.894782107|-0.084663086|0.213675946|0.007140583|-49.45536962|-46.10883478|3.888872426|0.105217893|57.30330315|0.0|-26.93416438|49.6055056|-16.27370639|0.469439238|2166.052483|487.3122681|-829.959026|1744.8220399999998|0.1220608659999999|10.68377935|0.884798257|4920.211524|66.47624804|0.006420439|-411.6630752|579.2365607|3.496670823|1.0|1.0|3.92|3.19|0.36|-7.0|4.64|5.02|50.94|3.06|105.77|3.0|-5.28|-5.23|347.45|0.0|1.0|1.0|4.08|7.78e-06|0.0027|4.49|0.0|-0.02015|583.76|1040.96|0.2586|234.25|500.66|0.57885|0.6763600000000001|-0.17632|2.5083|-0.19647|2.8473|6.5834|6.5834
13e_a6|0|0|3.433539068|6.842683282|0|1.429020445|-0.089778965|-0.006882528|4.727387819|2|0.044021739|1.643912856|-0.003356527|0.0266218529999999|-0.037793156|1|-0.001446486|0.032420935|2|0.841211811|-0.067328767|0.827254552|0.861676601|-0.093298845|0.175643236|0.0183790889999999|-49.62570093|-62.36320497|12.28502792|0.138323399|92.4587065|0.0|-33.17101912|75.42629799|-22.01054293|0.4442079679999999|2868.489025|575.965487|-1122.537689|3457.565879|0.277469482|14.346067199999998|0.799234143|6147.8097210000005|185.4673146|0.019543118|-297.4895642|676.2770877|13.06309302|1.0|2.0|3.51|2.79|0.08|-10.18|5.01|4.53|103.17|0.92|123.82|5.0|-5.11|-6.52|417.47|0.0|0.0|1.0|3.31|1.65e-05|0.00688|3.27|0.0|-0.07534|713.3|1202.5|0.8312|207.04|567.24|0.38609|0.7034199999999999|-0.1327|10.1884|-0.20804|13.2999|7.9208|7.9208
9g_a24|0|0|2.931798469|7.273092596000001|0|1.427608366|-0.318471716|-0.00106361|5.283203728999999|2|0.0279797979999999|0.0|0.0144065739999999|0.070915465|-0.02471184|2|0.013119312|-0.292600863|2|0.683676657|-0.045107345|0.859302479|0.8671367529999999|-0.065668047|0.383340003|0.01876163|-32.080056199999994|-32.49188065|9.283063574|0.132863247|65.73938109|0.0|-15.87288497|49.25777584|-10.53790724|0.427531635|2123.257348|429.0504306|-389.9025677|1196.910121|0.518073552|10.69818114|0.746821416|4355.725609|256.3375151|0.033884884|17.88521849|341.3207334|16.76589519|1.0|1.0|2.8|1.78|0.06|-6.43|2.91|2.93|72.28|0.64|87.53|3.0|-2.49|-7.17|302.33|0.0|1.0|0.0|1.93|0.0008179999999999|247.0|1.37|0.0|-0.03585|524.03|879.99|0.2444|236.07|400.47|0.4227399999999999|0.64993|-0.17806|2.9691|-0.21391|4.4131|7.1675|7.1675
47o_a18|0|0|0.0|7.03438793|1|1.251177005|0.052875948|-0.006476544|4.844187086|0|0.037484277|0.0|-0.00046896|0.011121222|-0.038296569|0|0.000787517|-0.009467295|0|0.7452092359999999|-0.066242713|0.781148177|0.806872998|-0.088436375|0.261785105|0.008692675|-56.13142962|-64.2280736|6.313168526|0.193127002|140.2610102|82.54478365|-40.76618466|70.23090572|-25.08909125|0.493146875|2857.120021|586.0020642999999|-1605.70184|1393.529823|0.127246923|19.35260972|0.972958142|6462.6049570000005|92.41474142|0.008265369|-541.4335917000001|931.8364349|6.002832126|1.0|3.0|4.17|0.0|0.25|-9.37|3.69|3.0|85.29|2.94|139.63|9.0|-5.66|-6.12|454.56|0.0|0.0|1.0|2.76|8.38e-06|0.00381|4.16|0.0|-0.0502|783.22|1352.29|0.5065|385.04|706.49|0.69248|0.69248|-0.13203|2.2316|-0.18223|2.8284|7.3279|7.3279
4g_a46|0|0|0.0|7.825245291|1|1.134637064|-0.153373738|-0.001702489|5.587248657999999|2|0.046415344|0.0|0.011488768|-0.055084605|-0.138341481|1|0.010608122|-0.144064904|2|0.662386484|-0.193115055|0.7796270059999999|0.946829733|-0.070153728|0.318162858|0.00801562|-32.64186634|-40.24987057|4.598866947|0.053170267|30.50581108|72.82863401|-18.72788427|44.72726697|-13.96424081|0.448462961|2242.010126|543.2323468999999|-684.2477996|2285.43285|0.1731389069999999|10.60062169|0.8131148579999999|5176.321714|99.33639766|0.007803902|-375.0653627|568.1534007|4.477396402|1.0|0.0|3.9|3.61|0.38|-7.8|5.19|5.37|43.6|3.06|106.55|3.0|-5.38|-5.18|366.89|0.0|1.0|1.0|4.39|4.16e-06|0.00153|4.73|0.0|-0.03985|615.33|1064.92|0.1294|280.74|530.39|0.6983199999999999|0.6983199999999999|-0.18602|3.5526|-0.22587|3.7113|5.5615|5.5615
