molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|n6HRing|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RPSA|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
11b_a5|0.0|0|0|2.943854668|0|6.605297921|0|0|1.277648917|2|-0.067519041|-0.1833048739999999|0.006121601|-0.118167947|10.94877958|-0.0536971829999999|1|0.005685558|-0.108457009|-0.017658026|-0.252164213|2|0.735954089|0.805760343|-0.0497097529999999|0.682032125|0.8737310509999999|-0.07633373|-0.080664777|0.378154801|-45.82509318|-48.42513182|9.829471091|0.126268949|-29.07084703|5.900883275|1.880682804|0.66824472|-27.50997723|62.16286481|55.65456427|0.456131351|2434.505303|524.5231302|-774.8021092|-10.5712171|0.33175528|8.936258446|16.43091298|0.83867925|199.1611925|-465.13355250000006|0.0228838029999999|-202.0032297|1159.458633|504.9898148|1.0|1.0|1.0|2.55|0.1|-9.15|5.38|2.0|1.0|106.58|0.0|1.0|6.0|-4.65|27.0|4.0|376.84|1.0|1.0|-4.69|2.26e-05|0.00853|2.04e-05|0.00767|3.62|0.0|0.0|4.4995|4.1982|-1564.761898|-1564.72614|1063.35|295.32|0.5806|275.55|0.61027|0.6284|-1564.56504|0.2013|-0.21291|-1564.621301|2.8531|7.7212|7.7212
13_a10|0.0|0|0|0.0|1|7.535296702|1|1|1.343837907|2|-0.093280469|-0.259721373|0.00384732|-0.002128014|10.9296146|-0.001592366|1|0.003791547|-0.154121136|-0.02811323|-0.345108701|2|0.761923976|0.78472614|0.00746881|0.736686715|0.818027691|-0.094726989|-0.082327045|0.4676169839999999|-47.88975806|-41.62089688|6.168030793|0.181972309|-21.04167667|3.118282386|0.0|0.7144943490000001|-24.21093442|51.21590298|54.05778885|0.449563457|2261.82488|413.5584641|-624.3134531000001|-7.698174391|0.285505651|5.069505473|9.209972585|0.816739845|144.338975|-315.62515|0.018979132|-216.8776303|873.7836118999999|422.96706330000006|1.0|1.0|1.0|2.58|0.15|-6.6|3.52|0.0|0.0|97.14|0.0|1.0|2.0|-3.76|25.0|4.0|328.37|1.0|1.0|-4.1|0.000176|0.0576|7.87e-05|0.0258|2.76|0.0|0.0|5.8308|3.8419|-1065.874094|-1065.839441|926.41|322.72|0.3905|212.63|0.34881|0.68386|-1065.68351|0.1514|-0.20959|-1065.732389|5.3726|6.7959|6.7959
27c_a34|0.0|0|0|0.0|1|7.412764017000001|1|1|1.4335249819999998|1|-0.08157574|-0.80008116|-0.008017781|-0.028344637|10.95447877|-0.014364543|1|-0.004694534|-0.132026575|-0.2077985889999999|-0.543350914|1|0.850511415|0.783333463|-0.0360159139999999|0.804740647|0.631065353|-0.114233896|-0.12597014|0.32643486|-76.84420762|-84.73908278|20.51361454|0.368934647|-57.00328784|13.79934071|119.8660257|0.7381974290000001|-51.69246989|100.1948155|97.35782216|0.424716257|2921.328444|424.51250080000005|-1525.30349|-19.35960719|0.261802571|8.808655321|15.31184469|0.738272657|176.1124482|-1026.059181|0.022975949|-320.4669239|2066.254135|673.8038326000001|1.0|1.0|1.0|3.11|0.12|-7.67|3.11|1.0|0.0|119.71|0.0|1.0|6.0|-4.75|32.0|5.0|427.46|0.0|1.0|-4.45|1.7800000000000002e-05|0.00759|3.52e-05|0.0151|2.9|0.0|0.0|4277.0|3.9186|-1426.521813|-1426.482676|1203.69|316.4|0.2385|289.89|0.68683|0.70336|-1426.246896|0.0093|-0.19682|-1426.31053|9.6148|6.0969|6.0969
46_a18|0.0|0|0|0.0|0|7.03438793|2|2|1.251088279|1|-0.046124025|-0.3872848129999999|0.002300582|-0.0669031009999999|10.94680484|-0.052591109|0|0.003512954|-0.069691797|-0.224171123|-0.448177615|0|0.7100921609999999|0.729629263|-0.015124585|0.699483099|0.8265445990000001|-0.069742249|-0.076485888|0.30524999|-49.54738918|-54.33831169|6.376289807000001|0.173455401|-38.60388092|4.5299444310000005|58.66827342|0.782232748|-35.20023815|63.70285871|55.92367899|0.4548138479999999|3052.94234|587.2068577|-1412.796104|-14.76030741|0.217767252|8.980343774|16.47206875|0.8342358790000001|154.7096476|-1003.700904|0.013181412|-401.0164861|1806.107079|1056.535856|0.0|1.0|1.0|0.0|0.3|-8.82|3.68|2.0|1.0|151.14|0.0|1.0|7.0|-5.68|36.0|3.0|480.6|1.0|0.0|-5.47|2.08e-06|0.000999|3.35e-06|0.00161|4.36|0.0|0.0|3225.0|3225.0|-1532.992457|-1532.968527|1380.79|384.45|0.4249|384.45|0.69181|0.69181|-1532.493789|0.4249|-0.18219|-1532.562476|3.2533|6.7305|6.7305
47s_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.251176205|0|-0.026883417|-0.394481152|0.002573931|0.0134295589999999|10.94702059|-0.031515152|0|0.003686393|-0.040169986|-0.252119673|-0.46304239|0|0.724028067|0.712629555|0.0109557919999999|0.716761234|0.84543779|-0.070258863|-0.08106112|0.306379663|-53.18668656|-61.36410696|6.394119331000001|0.15456221|-46.45326408|4.840414512|51.05656345|0.820470855|-40.26287221|69.29837549|59.58080589|0.4740142|2992.734821|640.0051571|-1595.466781|-17.25406952|0.179529145|9.811856136|18.65422248|0.901192009|135.90542109999998|-1207.784866|0.010481057|-485.1995077|1944.574596|1093.725912|1.0|1.0|1.0|0.0|0.3|-9.42|4.06|3.0|1.0|149.34|0.0|1.0|10.0|-5.95|36.0|3.0|482.62|1.0|0.0|-5.45|1.12e-06|0.000539|3.53e-06|0.0017|4.62|0.0|0.0|3218.0|3218.0|-1534.196027|-1534.174077|1435.42|385.29|0.5203|385.29|0.6926800000000001|0.6926800000000001|-1533.737579|0.5203|-0.18109|-1533.809351|2.9991|6.2104|6.2104
12i_a36|0.0|0|0|3.27619957|0|7.412764017000001|2|2|1.2401347459999998|2|0.048138468|-0.929568494|-0.011700732|0.128325344|10.96020192|-0.009876543|1|-0.007897954|0.135587069|-0.3344729369999999|-0.608318386|1|0.647732719|0.820041835|0.141564781|0.624142499|0.830964232|-0.0850745409999999|-0.117424873|0.332782117|-54.81607619|-75.66036485|12.71877085|0.169035768|-48.75024044|8.195085212|0.52902639|0.7691298590000001|-35.3196406|90.11282843|67.53484704|0.460246812|3231.030388|535.4151566|-1588.867662|-18.95842684|0.230870141|7.549683919|13.98728916|0.8526986440000001|148.7565508|-1023.755049|0.022430221|-346.8168661|2065.79896|672.4630346|1.0|0.0|1.0|0.0|0.17|-7.14|3.31|2.0|0.0|130.43|0.0|1.0|7.0|-5.2|34.0|8.0|465.43|0.0|0.0|-5.07|6.26e-06|0.00291|8.6e-06|4.0|3.86|0.0|0.0|5.2297|3.7496|-1645.2030949999998|-1645.171438|1172.5|330.66|0.5402|237.08|0.34255|0.70134|-1644.954647|0.1516|-0.20475|-1645.017702|6.6124|7.9208|7.9208
16_a47|0.0|1|1|2.890539668|0|6.605297921|0|0|1.417579067|2|-0.08282926|-0.23280014|-0.005688938|0.001426202|10.95023129|0.0506476009999999|1|-0.004153659|-0.236994128|-0.0574194159999999|-0.3379683979999999|2|0.591929006|0.812131575|-0.113476605|0.57616624|0.691860453|-0.093207587|-0.092995116|0.421094692|-48.30620628|-48.19609034|9.676588112|0.308139547|-24.97833451|5.0150344780000005|0.0|0.697929921|-25.03540372|60.36423869|57.9827944|0.473257697|2315.178558|358.566882|-674.7452647999999|-9.202544293|0.302070079|6.855429069|13.01476838|0.898461533|156.55227280000005|-349.69668310000003|0.0234786339999999|-205.1602001|966.7808252999998|357.35851410000004|1.0|1.0|1.0|1.95|0.06|-8.17|4.47|0.0|0.0|91.55|0.0|1.0|3.0|-4.34|25.0|5.0|337.33|0.0|1.0|-4.42|4.56e-05|0.0154|3.84e-05|13.0|3.27|0.0|0.0|4.4393|4.0806|-1167.046301|-1167.0124560000002|894.43|303.84|0.3182|279.29|0.59209|0.6743899999999999|-1166.901251|0.0909|-0.22568|-1166.951551|3.8601|9.0|9.0
12e_a40|0.0|0|0|0.0|1|7.515889085|0|0|0.604990524|0|0.174870826|-0.556620974|-0.013162335|0.130516751|10.31197242|-0.192362496|2|-0.014780739|0.292184471|0.172778196|-0.520457262|0|0.889386453|0.788800541|0.047011204|0.8096582170000001|0.7798787840000001|-0.132226452|-0.122830115|0.284429447|-71.78145688|-66.68049019|8.195398107|0.220121216|-36.19867792|4.4490161310000005|0.0|0.790818822|-38.96782748|78.14505956|79.97685498|0.491465612|2391.0322170000004|423.3709264|-866.8463724999999|-14.26008524|0.209181178|8.014314957|15.75963228|0.966435355|113.5576846|-470.5828129|0.021118537|-315.75223450000004|1096.13776|348.3847394|1.0|0.0|0.0|3.05|0.0|-6.04|4.34|2.0|0.0|95.8|0.0|1.0|2.0|-6.53|24.0|4.0|378.23|0.0|1.0|-5.64|2.98e-07|0.000113|2.27e-06|0.00086|4.72|0.0|0.0|4.3236|3.0253|-2248.276958|-2248.244231|918.38|409.82|0.4494|286.76|0.6826|0.70157|-2248.154966|284.0|-0.19912|-2248.206714|3.7268|5.9318|5.9318
14a_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.6050202020000001|3|-0.143740653|-0.363198151|-0.00603969|-0.039177314|10.3116301|-0.172643335|1|-0.004161699|-0.267665193|-0.094863591|-0.582572884|3|0.882394075|0.7574238740000001|0.164994144|0.8255789570000001|0.790894937|-0.091731577|-0.094609848|0.21389849|-45.12132248|-46.53709886|6.904918591|0.209105063|-22.89086827|3.396421044|83.70773843|0.7608768779999999|-22.1944701|55.84414456|52.02624107|0.481997259|2160.698862|389.0288018|-651.519384|-8.902004327|0.239123122|5.308770254|10.24853699|0.930491715|117.6209094|-320.4721558|0.0189212089999999|-256.6424807|856.2743893999999|358.3503513|0.0|1.0|1.0|2.2|0.06|-6.89|4.28|0.0|0.0|93.25|0.0|1.0|2.0|-4.45|23.0|4.0|319.38|0.0|1.0|-3.99|3.54e-05|0.0113|0.000103|0.0327|2.58|0.0|0.0|3.2363|3.2363|-1327.513792|-1327.485188|822.33|383.1|0.4524|383.1|0.69708|0.69708|-1327.354384|0.4524|-0.19946|-1327.403067|4.6689|7.5229|7.5229
LY580276_a4|0.0|0|0|0.0|1|7.535296702|1|1|1.344599701|1|0.0295482979999999|-0.063298854|0.010217376|-0.172607392|10.94681614|0.011772853|1|0.009622161|0.064209689|-0.042912895|-0.191806286|1|0.5162208110000001|0.7921620090000001|0.035666446|0.518109998|0.8685269959999999|-0.057317455|-0.071023484|0.243350596|-27.6229776|-34.22831819|4.207217677|0.131473004|-16.49563923|2.027582675|82.46094409|0.8478469959999999|-13.31233017|38.23432817|31.83019528|0.437093506|1948.220005|418.5688558|-513.4247728|-6.511436537000001|0.152153004|5.456603642999999|9.693623538|0.7764939829999999|73.32703409|-247.4345884|0.008312438|-335.2755182|605.5630025|345.4102548|1.0|1.0|1.0|3.04|0.22|-6.56|4.49|0.0|0.0|84.74|0.0|1.0|2.0|-3.67|22.0|3.0|293.34|1.0|1.0|-4.21|0.000213|0.0624|6.18e-05|0.0181|3.35|0.0|0.0|5.2983|4.4918|-959.4958788|-959.4723321|865.23|276.03|0.1905|234.01|0.36903|0.68002|-959.356125|0.1842|-0.2099599999999999|-959.404416|3.2891|6757.0|6757.0
2_a49|0.0|0|0|0.0|1|7.535296702|1|1|1.3438506419999998|2|-0.100166139|-0.189189114|0.004524556|-0.041202373|10.92973199|0.005918367|1|0.004580676|-0.170631119|0.055400364|-0.320124905|2|0.802447754|0.79056501|0.084099874|0.7701578720000001|0.81348014|-0.08647612|-0.079176085|0.41397907|-44.066695|-40.34672657|5.634353797999999|0.18651986|-20.55997527|2.871166625|0.0|0.7154059890000001|-22.45560511|49.26352575|49.7010488|0.454163307|2244.518609|414.5350312|-605.2008985|-7.34284831|0.284594011|5.667936413|10.38394173|0.8320497920000001|145.02405359999997|-308.399629|0.017498253|-219.534132|845.9544764000001|439.9973344|0.0|1.0|1.0|2.5|0.15|-6.82|3.28|0.0|1.0|99.52|0.0|1.0|2.0|-3.53|25.0|3.0|327.38|1.0|1.0|-3.89|0.000292|0.0955|0.000129|0.0421|2.43|0.0|0.0|5.4614|3743.0|-1046.018455|-1045.981819|941.6|331.24|0.2988|227.02|0.34449|0.68172|-1045.810794|0.0572|-0.19923|-1045.8595810000002|6.7117|7.2291|7.2291
5_a4|0.0|0|0|0.0|1|7.535296702|1|1|1.343864516|2|0.012532807|-0.0607990979999999|0.011630756|-0.050389825|10.92992834|-0.134215501|1|0.0111310589999999|0.0202481919999999|-0.076189222|-0.164263889|2|0.655087104|0.767615203|-0.165454845|0.650346601|0.943148502|-0.050732198|-0.0681917309999999|0.431132276|-27.26045038|-36.64215945|4.324106888|0.056851498|-19.68930579|2.323516519|46.53110402|0.807351587|-14.64813624|41.76764149|31.58455727|0.413773331|2282.291204|506.7916175|-622.9167106000001|-7.276482574|0.192648413|5.758733969|9.823391314|0.7058248159999999|103.5177395|-334.71819839999995|0.009538616|-330.3047347|771.5556899000001|518.5792364|1.0|1.0|1.0|3.08|0.23|-7.96|4.89|1.0|0.0|104.89|0.0|1.0|3.0|-4.57|26.0|3.0|340.42|1.0|1.0|-4.84|2.72e-05|0.00925|1.4499999999999998e-05|0.0049299999999999|3.95|0.0|0.0|4.8582|4.0239|-1069.27374|-1069.251223|1013.0|308.12|0.1106|255.2|0.60407|0.6019899999999999|-1069.051141|67.0|-0.21857|-1069.102899|3.1619|7.1487|7.1487
12r_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984545|2|-0.093079817|-0.400352091|-0.002544958|-0.0682882559999999|10.31162892|-0.0646674999999999|1|-0.001131023|-0.247439715|-0.145315868|-0.44083509|1|0.609043558|0.83236194|-0.007140234|0.591758164|0.72072745|-0.090229387|-0.109990462|0.451652492|-58.32042638|-71.0931422|12.36992712|0.27927255|-45.9515743|7.995393191000001|0.0|0.790065337|-37.69583567|82.06195604|70.6903535|0.464481911|2976.944611|465.8474777|-1279.67656|-16.88017015|0.209934663|7.467190577999999|13.94386247|0.867350555|135.6928105|-827.1283373|0.016970201|-374.9717191|1619.709789|616.2856203|1.0|0.0|1.0|0.0|0.14|-7.16|4.67|2.0|0.0|127.19|0.0|1.0|5.0|-5.49|31.0|6.0|434.46|0.0|0.0|-5.17|3.24e-06|0.00141|6.71e-06|0.00291|4.07|0.0|0.0|5067.0|3.5111|-1774.236548|-1774.2026670000002|1141.54|353.12|0.1908|244.69|0.32409|0.68476|-1774.009422|0.1522|-0.20138|-1774.070699|6.5511|7.5317|7.5317
7g_a8|0.0|0|0|3.095238804|1|7.535296702|1|1|1.39137419|0|-0.030968098|-0.481134236|-0.00087806|-0.027838247|10.9431888|-0.027717137|1|0.0002620309999999|-0.065174707|0.046246982|-0.418049442|0|0.627990269|0.7363841520000001|0.098510683|0.606087461|0.699376143|-0.107714754|-0.1122315669999999|0.306360885|-64.55562181|-67.26263865|19.08352484|0.300623857|-40.31185423|11.43714084|56.75323443|0.806738465|-38.68948451|78.41805331|83.63914665|0.470618047|2802.2242920000003|419.1502102|-1210.7274960000002|-16.4912131|0.193261535|7.588498875|14.3346384|0.8889952590000001|115.825531|-725.6133762000001|0.018613449|-367.6690814|1500.768277|509.2753308|1.0|0.0|1.0|3.32|0.04|-7.91|4.94|2.0|0.0|108.0|0.0|1.0|3.0|-5.78|30.0|5.0|399.37|0.0|1.0|-5.44|1.67e-06|0.000667|3.59e-06|0.00143|4.38|0.0|0.0|3.7874|3.7874|-1374.493069|-1374.4533210000002|1053.9|327.36|0.5165|327.36|0.62073|0.62073|-1374.291597|0.5165|-0.22129|-1374.3479960000002|12.9547|4.6772|4.6772
32_a47|0.0|1|1|0.0|1|6.842683282|1|1|1.216307925|3|-0.013510009|-0.2037028839999999|0.001861676|-0.026022099|10.95005715|-0.044598914|1|0.002350172|-0.0274939029999999|-0.157688306|-0.2749014|2|0.6636125860000001|0.810444864|-0.0094137619999999|0.634406338|0.851627782|-0.05770007|-0.0726950079999999|0.266433793|-41.57905445|-52.38450683|13.90468487|0.148372218|-37.74862456|10.01980854|44.50423685|0.64116122|-29.9621436|68.76811937|55.48373932|0.44289006|2808.210157|613.6886524|-995.3056298|-13.53252578|0.35883878|8.656942728999999|15.53902041|0.794977846|258.5816152|-717.2238666000001|0.022735861|-203.4434306|1552.348456|682.9868225|1.0|1.0|1.0|3.67|0.26|-8.82|4.18|2.0|0.0|125.17|0.0|1.0|5.0|-4.81|31.0|5.0|436.91|0.0|1.0|-5.05|1.5399999999999998e-05|0.00674|8.89e-06|0.0038799999999999|3.7|0.0|0.0|4.9046|3.6829|-1778.127634|-1778.0970140000002|1184.76|336.65|0.2969|252.79|0.48011|0.68986|-1777.843462|0.2839|-0.20778|-1777.90286|6.3139|7.0|7.0
12e_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984231|2|-0.010682095|-0.444243861|0.0043261129999999|0.005418617|10.31162844|-0.055954785|1|0.0053380919999999|-0.018475151|-0.154412059|-0.417089226|1|0.838579475|0.8246767140000001|0.002248768|0.7933543279999999|0.816703705|-0.07914783|-0.098059338|0.407218612|-52.50202674|-65.04681137|16.08914569|0.183296295|-43.14823836|10.6725953|0.0|0.7071208529999999|-34.82676424|80.10232244|68.59117243|0.46715936|2920.484542|541.7533217|-1235.889416|-15.46823639|0.292879147|8.069355055|15.14403079|0.8767337279999999|194.2788429|-819.8165288|0.022696477|-274.7836441|1747.776792|704.0353382000001|1.0|0.0|1.0|0.0|0.17|-6.74|3.89|2.0|0.0|133.77|0.0|1.0|6.0|-5.44|31.0|5.0|428.51|0.0|0.0|-4.93|3.59e-06|0.00154|1.19e-05|0.0050799999999999|3.84|0.0|0.0|5.0412|3.4747|-1690.3021629999998|-1690.2687170000002|1201.05|356.82|0.2055|245.94|0.3304|0.68605|-1690.030824|151.0|-0.19804|-1690.092998|6.1598|7.9431|7.9431
12au_a36|-3.3109381210000004|0|0|3.422314661|0|7.412764017000001|2|2|0.2992539489999999|2|0.075815782|-0.613616984|-0.006862238|-0.023640632|10.31810353|-0.03802163|1|-0.001160331|0.1320241419999999|-0.261631709|-0.515924985|1|0.8183043390000001|0.825565083|-0.021932444|0.750657639|0.698996981|-0.090166553|-0.110305773|0.284342092|-64.86748076|-79.35600767|15.51748637|0.301003019|-57.09017539|11.16356587|26.04051569|0.7160586109999999|-46.66686194|95.91776213|80.38496714|0.492871181|3484.987058|502.8713191000001|-1587.1201529999998|-19.68626738|0.283941389|8.963940512999999|17.67586495|0.97188557|204.2726719|-1141.803508|0.023021031|-310.873098|2216.466823|805.2286932|0.0|0.0|1.0|0.0|0.17|-6.87|1.28|1.0|0.0|142.02|0.0|1.0|7.0|-3.85|34.0|6.0|474.54|0.0|0.0|-3.72|0.0001409999999999|0.0668|0.0001889999999999|0.0897|1.64|0.0|0.0|5.1307|3.7105|-1876.207937|-1876.156196|1283.4|334.15|809.0|241.65|0.58518|0.70395|-1875.89525|0.0158|-0.2087099999999999|-1875.960827|8.0814|7.3279|7.3279
14a_a5|0.0|0|0|2.948727373|0|6.605297921|1|1|1.226142247|3|-0.132625457|-0.316624785|0.002956745|-0.086229994|10.9488747|0.024793388|1|0.003668464|-0.213526163|-0.016337128|-0.36152442|2|0.7333482170000001|0.79661948|0.144729708|0.71006207|0.7909255559999999|-0.080875277|-0.078681402|0.4398855029999999|-54.69145586|-53.20786056|11.74431806|0.209074444|-35.98151967|7.942029745|55.04914434|0.629783335|-36.98479273|69.71575554|66.43577392|0.470085022|2836.468636|534.8590069|-1010.949351|-12.42997952|0.370216665|8.424031251|15.89694877|0.88709518|250.3569601|-683.6488737000001|0.024411136|-175.53051609999997|1605.23357|723.0631751|0.0|1.0|1.0|2.41|0.2|-8.84|4.56|1.0|0.0|123.0|0.0|1.0|6.0|-4.15|32.0|5.0|425.48|0.0|1.0|-4.22|7.15e-05|0.0304|6.02e-05|0.0256|2.55|0.0|0.0|4.1501|4.1501|-1390.592722|-1390.546425|1195.01|298.75|0.5853|298.75|0.65789|0.65789|-1390.29207|0.5853|-0.2183699999999999|-1390.352729|2.8163|6.9508|6.9508
13k_a6|0.0|0|0|3.423411754|0|7.412764017000001|1|1|1.42421381|1|0.051404465|-0.8554679409999999|-0.009326562|0.0809333929999999|10.95129637|-0.072504783|1|-0.006280295|0.08217847|-0.073210645|-0.5627624379999999|1|0.8694295409999999|0.7908110340000001|0.1373649019999999|0.827754203|0.641032542|-0.11937574|-0.127178105|0.212093198|-82.8774254|-88.29427104|20.6185734|0.3589674579999999|-61.29890279999999|14.31458589|113.5526088|0.7971316940000001|-57.53822059|100.7779947|103.4959988|0.426031882|2966.890288|445.0412356000001|-1765.8854210000002|-21.89246528|0.202868306|8.370126134|14.58291125|0.7422570490000001|140.8427117|-1225.9780560000002|0.017981419|-412.5714301|2215.299472|741.5222707|1.0|1.0|1.0|2.8|0.16|-8.89|4.55|1.0|0.0|124.98|0.0|1.0|7.0|-5.49|33.0|5.0|441.48|0.0|1.0|-4.77|3.26e-06|0.00144|1.7100000000000002e-05|0.0075599999999999|3.39|0.0|0.0|5112.0|3.5476|-1465.862962|-1465.83213|1246.69|349.49|0.3971|242.53|0.4547|0.70536|-1465.557346|0.0137|-0.1944|-1465.621288|10.5079|7.3372|7.3372
12ab_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604983638|2|0.018023992|-0.520212725|0.003529389|0.038312857|10.31162784|0.01563558|1|0.005111479|0.03046828|-0.207153446|-0.384942092|1|0.8397577820000001|0.809127478|0.078325164|0.794193541|0.7997534890000001|-0.082740301|-0.1008879709999999|0.4605456229999999|-58.23149599999999|-71.0035788|22.23130678|0.200246511|-49.97135112|15.64609074|0.0|0.603952976|-40.9825333|92.49334877|80.46280277|0.461207954|3118.431712|562.8556061|-1278.064418|-15.78042667|0.3960470239999999|8.44310703|15.6704374|0.856003642|278.7324985|-899.4843201|0.030534507|-146.321375|2116.165447|792.3440337000001|1.0|0.0|1.0|0.0|0.21|-6.83|3.94|2.0|0.0|140.26|0.0|1.0|7.0|-5.61|33.0|6.0|458.54|0.0|0.0|-5.0|2.47e-06|0.00113|9.94e-06|0.00456|3.81|0.0|0.0|4.8018|3.4919|-1804.824495|-1804.79081|1275.19|355.06|0.1957|258.2|0.46561|0.68324|-1804.523449|0.1511|-0.19672|-1804.589076|7.4968|7.7825|7.7825
12z_a36|0.0|0|0|3.435113772|0|7.412764017000001|2|2|1.297044126|2|0.037307819|-0.421948174|-0.000143196|-0.010881947|10.95429182|-0.030529442|1|0.001194592|0.066366917|-0.175397741|-0.433580807|1|0.8707354620000001|0.826316772|0.103551178|0.8212311840000001|0.834790405|-0.081592361|-0.102674964|0.492335362|-54.11489962|-68.09761735|15.50078625|0.165209595|-45.16471514|10.28066212|15.59091678|0.712682362|-35.89088901|83.07227002|69.61568586|0.4577848329999999|2841.692299|553.6621150000001|-1225.757112|-15.940487699999998|0.287317638|8.016303367999999|14.78435842|0.844286292|190.5590792|-812.9648725|0.0225782039999999|-282.1167226|1719.920651|642.3830552000001|1.0|0.0|1.0|0.0|0.13|-6.66|2.75|1.0|0.0|128.47|0.0|1.0|5.0|-3.99|31.0|5.0|406.44|0.0|0.0|-3.95|0.000101|0.0412|0.000113|0.0458|2.4|0.0|0.0|3.8969|3.8969|-1325.195958|-1325.157504|1153.7|318.16|0.4423|318.16|0.69397|0.69397|-1324.951498|0.4423|-0.2139199999999999|-1325.010808|6.5892|8301.0|8301.0
14t_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197962538|2|0.073534004|-0.290708696|0.01269616|-0.041339801|10.31321779|-0.093434862|2|0.01180744|0.134446672|-0.136106024|-0.4515027279999999|2|0.725800261|0.7629258809999999|0.113493155|0.6906097959999999|0.920956836|-0.0553915009999999|-0.079253435|0.361071229|-36.09926385|-51.65035498|11.36130649|0.079043164|-33.66111722|7.404291213|42.20767549|0.799945841|-23.52629623|61.0040156|47.46057034|0.465981891|2878.4071670000003|600.1979272000001|-1084.657455|-14.13766923|0.2000541589999999|7.55064865|14.13931199|0.872595673|130.3775455|-706.8834616|0.014352462|-390.9561553|1355.9136119999998|666.0036144999999|0.0|0.0|1.0|3.49|0.09|-7.78|3.88|2.0|1.0|125.25|0.0|1.0|5.0|-5.85|31.0|4.0|425.51|0.0|0.0|-5.25|1.43e-06|0.000608|5.61e-06|0.0023899999999999|3.94|0.0|0.0|3.9855|3.2060000000000004|-1669.240512|-1669.21916|1184.43|386.72|0.2061|311.09|0.5824199999999999|0.68886|-1668.980578|0.0003|-0.22291|-1669.040656|8.3062|8.3979|8.3979
8g_a8|0.0|0|0|3.073183107|1|7.535296702|1|1|1.39137364|0|0.000966222|-0.731356723|-0.009140059|-0.025002199|10.94318883|-0.03728368|1|-0.007047583|0.001970629|0.162134281|-0.508072694|0|0.6784762320000001|0.734188081|0.121495775|0.656457444|0.533935495|-0.136742629|-0.129695841|0.298992226|-83.78686741|-79.46906035|19.06725815|0.466064505|-48.6934008|11.68315869|67.54104396|0.8330608209999999|-51.33906829|90.27531534|102.8541256|0.479218966|2889.141422|327.1604688|-1509.912147|-19.68456628|0.166939179|7.440878437999999|14.28792131|0.920192814|102.2893227|-925.1746152|0.017636126|-408.1554248|1812.487286|551.1746801|0.0|0.0|1.0|2.96|0.04|-7.4|4.11|2.0|0.0|111.38|0.0|1.0|4.0|-5.3|31.0|5.0|417.39|0.0|0.0|-4.94|5.01e-06|0.00209|1.16e-05|0.00483|3.53|0.0|0.0|3.7495|3.7495|-1450.9549470000002|-1450.913472|1083.78|330.67|0.3904|330.67|0.69221|0.69221|-1450.728709|0.3904|-0.21391|-1450.787398|7.5762|5.3768|5.3768
