molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|GATS1pe|nFaHRing|RASA|FNSA5|PBF|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
4k_a46|0|0|0|0.0|0.173180233|7.825245291|1|1|1.134637098|2.145043462|-0.0049602|5.587248657999999|-0.088084767|1|0.0|-0.252970193|0.006550513|-0.1149361969999999|-0.1032662209999999|1|1|0.006050983|0.008544799|0.012963356|0.784722915|0|0.8789113709999999|-0.086581945|0.260665072|-46.76051618|3.801175594|171.92614719999997|65.39662252|-25.25406274|0.0|0.8732380740000001|-1.471893066|-26.8180173|50.48291318|-16.56101615|0.417368922|-794.928775|1912.936687|5.726809252000001|9.829220349|4685.0322320000005|68.46061366|-429.3190666|18.96506421|-403.1511415|910.3230822|519.5743695|3.722397006000001|1.0|1.0|0.0|1.0|0.33|17.0|-6.61|4.77|50.94|1.0|0.0|2.0|3.0|-5.46|1.0|3.79|-4.83|1.5e-05|5.0|1.4800000000000002e-05|4.05|2.48e-07|8.28e-05|4.52|4.4485|-1053.433249|-1053.396715|278.71|0.2259|0.39943|0.68553|-1053.196897|-0.18542|4.0015|0.03653474|5.7714|7.0969|7.0969
11_a27|1|0|0|2.680511093|0.0|7.535296702|1|2|1.1606177359999998|0.0|-0.0067474069999999|5.4161004020000005|-0.003527607|2|1.3706083080000002|-0.344117757|0.004538653|-0.0864111069999999|-0.027287578|0|0|0.005111147|-0.041662169|-0.067428705|0.7146215429999999|1|0.7645505|-0.094820973|0.349764196|-50.15555389|8.553922917000001|143.3238715|124.5410133|-26.52978026|72.60399149|0.8088958709999999|-1.611956546|-22.36099135|56.8702158|-18.14137056|0.4528656239999999|-852.6444161000001|1646.903525|5.231762955|9.562117063|5186.240841|101.0845293|-451.0062644|22.42732497|-326.780942|1054.084273|504.209846|6.714661907000001|1.0|0.0|0.0|1.0|0.35|16.0|-6.09|1.67|61.88|0.0|0.0|2.0|4.0|-6.47|1.0|2.04|-4.02|0.000207|0.0716|9.45e-05|2.73|8.2e-07|0.000283|4.54|2.4836|-1122.456105|-1122.433411|499.21|0.3492|0.6125|0.59222|-1122.190727|-0.1022|3.1278|0.0226944|4.2894|8301.0|8301.0
12ad_a36|1|0|0|3.428443248|0.0|7.412764017000001|2|2|1.297042846|0.0|-0.01083262|5.351858133|-0.073048351|2|0.0|-0.649957196|-0.001148437|-0.0072527669999999|0.010723827|1|1|0.000906224|-0.136151085|-0.227404687|0.7767870459999999|0|0.760267769|-0.107772644|0.423689705|-76.30379737|21.78471426|94.12528108|169.7321223|-54.02363038|81.68309557|0.656407461|-2.047680239|-41.30726219|96.81391944|-25.88878839|0.477102332|-1449.77215|2474.175727|8.770308295|16.772513699999998|6569.653402|243.2659577|-1026.448977|39.44011905|-221.4751857|2208.646667|735.3783268|20.51012207|1.0|0.0|0.0|1.0|0.17|17.0|-6.62|1.67|95.5|1.0|0.0|7.0|6.0|-7.18|0.0|1.76|-4.08|6.579999999999999e-05|0.0289|8.36e-05|2.53|2.42e-07|0.000106|4.5|3.8512|-1460.8311199999998|-1460.794632|321.93|0.6073|0.27316|0.67215|-1460.5468529999998|-0.15638|5.3349|0.03648828|6.8996|7.7696|7.7696
12i _a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.604984133|0.0|-0.00691453|5.351858133|-0.030422458|2|0.0|-0.366470081|0.00372838|0.0109710489999999|-0.072247675|1|1|0.003603419|-0.051371057|-0.090173435|0.7463962120000001|0|0.8434291340000001|-0.096489393|0.356921662|-63.00408424|10.32233418|84.78576301|102.235113|-41.13938837|0.0|0.806299097|-1.833298476|-32.64875738|72.59006433|-24.43015511|0.479900127|-1197.077601|2280.31966|8.097008872|15.56818082|6362.153853|126.4796844|-781.648379|30.29912252|-400.0044646|1484.657003|652.8825454|9.585980094|1.0|0.0|1.0|1.0|0.14|17.0|-7.22|3.27|81.65|2.0|0.0|5.0|4.0|-5.75|0.0|3.11|-5.44|1.19e-06|0.0005139999999999|3.61e-06|4.49|6.03e-08|2.61e-05|4.45|3.5242|-2035.373964|-2035.339603|351.81|0.2384|0.43157|0.68497|-2035.141693|-0.14945|2.5397|0.03436093|3.0033|7.8013|7.8013
14p_a23|0|1|1|0.0|0.0|7.423568444|0|0|1.197963748|3.3252287430000003|-0.005975594|5.351858133|0.006191846|2|0.733042138|-0.310730878|0.009895793|-0.060144819|-0.053921569|2|2|0.009266617|-0.0686282459999999|-0.131709531|0.669357479|1|0.923455749|-0.080784473|0.223758613|-54.50240143|14.91710363|40.58186569|51.64167457|-36.77082544|84.65359899|0.751638299|-1.615689464|-28.69113861|67.36602512|-22.70933393|0.464933687|-1090.0480289999998|2170.5738260000003|9.014073839|16.84664803|6696.264498|167.5607773|-735.4165088|30.21311441|-339.5427625|1450.229492|646.2584547|12.86362369|0.0|0.0|1.0|1.0|0.04|26.0|-7.47|3.89|128.81|1.0|1.0|5.0|5.0|-6.62|0.0|3.25|-4.9|2.09e-06|0.0009109999999999|1.27e-05|3.3|3.39e-08|1.4800000000000002e-05|3.29|3.5752|-1722.181612|-1722.152257|346.79|0.3802|0.6816|0.6816|-1721.933314|-0.14774|7.4033|0.02935511|9986.0|8.5302|8.5302
8m_a46|0|0|0|0.0|0.2148468989999999|7.727094485|1|1|1.160371261|2.126524943|-0.00517896|5.533389489|-0.085284636|1|0.0|-0.248590088|0.0063680119999999|-0.120972269|-0.064176245|1|1|0.005865049|0.010184776|0.015631887|0.77612204|0|0.876210355|-0.085204935|0.280198209|-45.17474201|3.742817678|166.8508795|65.63194084|-23.9511632|0.0|0.8854896870000001|-1.448483903|-25.62105988|48.72163155|-17.06601365|0.425802465|-767.9706141|1913.813025|5.684332261000001|9.899611044|4439.758321|60.71213839999999|-407.1697745|19.27296714|-408.7649869|867.2835213999999|463.1469765|3.546889545|0.0|1.0|0.0|1.0|0.3|17.0|-6.46|4.21|50.94|1.0|0.0|2.0|3.0|-5.61|1.0|3.53|-4.56|3.3e-05|0.0105|2.78e-05|3.72|3.5e-07|0.000112|4.12|4.2881|-1014.126693|-1014.091966|289.14|0.3905|0.43001|0.6997800000000001|-1013.91158|-0.17897|2.0174|0.03472717|3.1675|6.6402|6.6402
3d_a12|0|0|0|0.0|0.0|0.0|1|1|1.28383852|0.0|-0.008186708|0.0|-0.053022041|3|0.0|-0.360215148|-0.00259095|-0.002185753|-0.058191686|0|0|-0.000643935|-0.1394967999999999|-0.237203828|0.8605417409999999|0|0.8547246829999999|-0.0958414059999999|0.2443206489999999|-49.24083018|5.717316796|74.39425719|74.63869204|-25.2986621|0.0|0.77428353|-1.437621096|-17.64609244|57.52228251|-18.01493787|0.472404561|-738.6124526000001|1205.356874|5.786006004|10.96674758|4509.417998|115.96727140000002|-379.4799315|23.26659057|-281.8395348|953.9302134|410.9162081|8.281452338|1.0|1.0|1.0|0.0|0.11|18.0|-7.51|2.19|50.17|0.0|0.0|3.0|4.0|-6.22|1.0|2.67|-3.91|0.000302|0.0945|0.000123|2.81|3.08e-08|9.64e-06|3.1|3.7719|-1006.727999|-1006.704001|328.71|0.3336|0.53114|0.6572100000000001|-1006.556654|-0.15387|2.2068|0.02399772|3.0037|7.6021|7.6021
2_a33|1|1|1|3.396444161|0.0|7.765993078999999|0|0|0.609420748|0.0|-0.009168933|5.733341277|-0.064926835|0|2.112255684|-0.476784502|-0.002514803|0.070526947|-0.05997501|3|3|-0.000810928|-0.083752249|-0.148024156|0.753434785|1|0.8195154109999999|-0.104047115|0.411881091|-63.57699532|11.27469555|103.5201191|110.28338390000002|-38.84811555|44.34034244|0.702597735|-1.56070672|-30.02592687|75.44970552|-19.46234551|0.4699986339999999|-953.6549298|3245.244678|6.152818143999999|11.60906093|6067.635829|181.7248125|-582.7217333|27.70055258|-247.5908207|1357.327077|618.9134881|11.8727102|1.0|0.0|1.0|1.0|0.3|19.0|-7.67|4.63|140.04|2.0|0.0|7.0|4.0|-6.17|0.0|3.98|-4.78|4.44e-07|0.000183|1.6800000000000002e-05|3.72|2.13e-08|8.78e-06|5.11|3.6281|-1920.079174|-1920.049452|341.74|0.2911|0.70205|0.70205|-1919.830424|-0.15012|4.2519|0.02972182|5539.0|8.2596|8.2596
47i_a18|0|0|0|0.0|0.0|7.03438793|1|1|1.251177255|0.0|-0.006882626|4.844187086|-0.066917145|0|0.0|-0.440488042|-0.000919158|0.073977454|-0.040514277|0|0|0.000427479|-0.106018078|-0.162274487|0.727767462|0|0.8030751740000001|-0.089609068|0.279553995|-62.41153158|6.787641686000001|72.81110823|137.1555392|-43.46880696|82.81385171|0.8608685909999999|-2.150617629|-37.84973202|68.954317|-24.55535669|0.487446923|-1497.876758|1333.332089|9.573882864|18.67881257|6353.6617320000005|96.90318745|-1043.251367|28.52393145|-502.6804099|1739.959818|855.7438937000001|6.542785417999999|1.0|1.0|0.0|1.0|0.22|18.0|-8.98|2.8|85.29|3.0|1.0|8.0|3.0|-6.36|0.0|2.5|-4.78|6.58e-06|0.0029|1.67e-05|3.7|1.04e-09|4.6e-07|7.37|3.2321|-1416.260696|-1416.233978|383.61|0.5085|0.69175|0.69175|-1415.875678|-0.13237|2.7749|0.02671774|3.5235|7.7212|7.7212
IN1233_a59|1|0|0|3.463603867|0.0|6.842683282|0|0|1.400923654|0.0|-0.008841844|4.727387819|-0.12050413|2|1.983673343|-0.5039851160000001|-0.005614194|-0.011236836|-0.054458882|1|1|-0.004071701|0.001996439|0.003282792|0.778639593|1|0.7613246490000001|-0.095213818|0.356444983|-63.36348363|7.208329477|318.5587088|158.8351574|-42.16752524|83.1557517|0.810795898|-1.904276352|-41.08157616|72.32484741|-23.91074854|0.483639625|-1267.269673|1822.396842|8.011984402000001|15.51626497|6206.818668|125.91272279999998|-843.3505049|29.49046561|-413.6607749|1562.994677|712.1606951|8.961363774|1.0|1.0|1.0|1.0|0.08|27.0|-10.0|4.69|97.55|2.0|0.0|5.0|4.0|-6.13|0.0|3.78|-5.16|2.54e-06|0.00107|6.91e-06|3.85|9.93e-11|4.17e-08|5.35|3.5355|-1352.351584|-1352.326849|350.69|0.2623|0.51285|0.6953699999999999|-1352.073755|-0.14684|5.4004|0.02473496|7.6059|7.4685|7.4685
2_a27|0|0|0|0.0|0.0|6.605297921|0|0|1.402655014|3.250529415|-0.0065894809999999|4.59511985|-0.0609613559999999|2|1.267636369|-0.276758209|0.009338889|0.11675125|0.017751479|1|1|0.00988756|-0.21066171|-0.361571905|0.60904903|1|0.8468699609999999|-0.081513931|0.408120957|-41.03489597|9.972342226|9.194894069|77.08713259|-20.65736087|53.58106492|0.6684621829999999|-1.141195033|-14.81116546|52.43208086|-14.73047548|0.4424192289999999|-574.4885436000001|1270.627585|5.312170441|9.527176544|4774.521748|166.89932209999998|-289.2030522|22.03636323|-169.6109632|859.4181658|373.9912084|11.39718489|0.0|0.0|1.0|0.0|0.11|21.0|-5.84|2.49|65.6|0.0|0.0|2.0|4.0|-6.69|1.0|2.52|-3.7|0.000644|204.0|0.0002009999999999|2.18|1.45e-06|0.0004599999999999|4.32|4.1624|-1043.821085|-1043.7984|297.87|0.3217|0.55857|0.55857|-1043.665151|-0.16769|4.7049|0.02268519|6.8854|7.8861|7.8861
13_a12|0|0|0|0.0|0.0|0.0|0|0|1.508548782|0.0|-0.0069874069999999|0.0|-0.0619247109999999|2|0.0|-0.272508888|0.000830398|-0.083760082|0.021322992|0|0|0.002279068|-0.169387652|-0.281096572|0.804066411|0|0.90006391|-0.092483398|0.122164874|-45.33566159|4.01385817|64.74666684|48.98899535|-22.2236882|66.2289548|0.8829921740000001|-1.2947675790000002|-13.97756285|48.99243638|-17.15403411|0.466560112|-634.6992622|664.9830294|6.06407675|11.36787272|3647.657976|57.35761558|-311.13163480000003|19.42716439|-375.4880089|718.8050825|327.9594923|3.656774794|1.0|1.0|0.0|0.0|0.12|18.0|-7.14|3.9|50.7|1.0|0.0|3.0|3.0|-5.49|1.0|3.22|-4.2|5.520000000000001e-05|0.0152|6.3e-05|3.51|7.26e-08|2.01e-05|3.83|3.9329|-876.3661620999999|-876.3370809|315.25|0.6528|0.6622399999999999|0.64974|-876.209109|-0.16458|1.3023|0.0290811829999999|1.5686|7.0315|7.0315
4R4k_a46|0|0|0|0.0|0.173180233|7.825245291|1|1|1.134637098|2.145043462|-0.0049602|5.587248657999999|-0.088084767|1|0.0|-0.252970193|0.006550513|-0.1149361969999999|-0.1032662209999999|1|1|0.006050983|0.008544799|0.012963356|0.784722915|0|0.890625164|-0.085931818|0.237621572|-45.72566346|4.194771739|173.3171354|58.20005971|-24.33134018|0.0|0.866681099|-1.4608409080000002|-25.39807111|49.58292992|-16.19450581|0.465590034|-777.3362788|1767.850427|5.522208638|10.33328154|4711.736397|70.94107067|-413.632783|18.68565706|-390.2334878|896.9115391|519.5743695|3.857266463|1.0|1.0|0.0|1.0|0.33|17.0|-6.61|4.77|50.94|1.0|0.0|2.0|3.0|-5.46|1.0|3.81|-4.83|1.5e-05|5.0|1.4800000000000002e-05|4.05|2.48e-07|8.28e-05|4.52|4.1392|-1053.439174|-1053.413412|299.53|0.2896|0.54119|0.68404|-1053.202129|-0.17484|1.8559|0.0257622|1.9753|7.0132|7.0132
11_a4|0|0|0|0.0|0.0|7.535296702|1|1|0.626711769|2.159635561|-0.001098364|5.4161004020000005|0.032861655|2|2.216390726|-0.056016567|0.011277653|-0.073554945|-0.0043410079999999|1|1|0.010782511|-0.0278843589999999|-0.046906237|0.647727179|1|0.930113409|-0.06530408|0.4523305489999999|-37.74083422|5.395547437|12.88007087|40.38918044|-21.81135655|59.55648883|0.7560913159999999|-1.110169356|-18.12338426|44.63993001|-13.65094004|0.480360734|-641.5941818|1640.559148|6.850305797000001|13.18281017|5425.1341090000005|140.96082869999998|-370.7930613|18.0546182|-296.0029432|848.5670554999999|575.2252237|6.89909579|1.0|1.0|1.0|1.0|0.23|21.0|-8.05|5.22|68.9|2.0|0.0|4.0|3.0|-5.74|0.0|4.16|-4.97|7.27e-06|0.00271|1.06e-05|3.99|8.89e-09|3.31e-06|3.2|3.78|-1467.463842|-1467.440475|328.0|151.0|0.4444|0.65942|-1467.20045|-0.15885|4187.0|0.02336674|5.3012|6.9586|6.9586
34_a47|0|1|1|0.0|0.0|6.842683282|0|0|1.40499556|1.883479676|-0.004157676|4.727387819|-0.064842466|3|1.741433543|-0.191253079|0.003530307|-0.043634386|0.078153957|1|1|0.0047106|-0.1430639269999999|-0.317014709|0.609110565|1|0.8260556609999999|-0.090141168|0.437215023|-49.91779281|10.92238452|31.17423189|96.32577107|-27.64315244|0.0|0.653993216|-1.261976347|-19.00022922|62.66739933|-16.25230464|0.45489212|-698.8490993|918.6458674|7.066583143|12.96364153|5105.274301|191.6093987|-387.0041342|24.85087647|-170.55473480000003|1068.587688|439.9906467|12.74960652|1.0|1.0|1.0|1.0|0.16|21.0|-7.47|4.52|68.52|0.0|0.0|4.0|5.0|-6.66|1.0|3.02|-3.9|0.000267|0.0929|0.000125|2.49|3.36e-08|1.17e-05|2.41|3.8892|-1162.4815230000002|-1162.450678|318.79|0.2309|0.6602399999999999|0.69314|-1162.283641|-0.16086|4.4605|0.03084502|6.2235|8.7|8.7
47k_a18|0|0|0|0.0|0.0|7.03438793|1|1|1.25117623|0.0|-0.0067578909999999|4.844187086|-0.0605329409999999|0|0.0|-0.5135996820000001|0.003047962|-0.02822032|-0.008576013|0|0|0.00493127|-0.279965025|-0.421027889|0.737517943|0|0.8309354040000001|-0.088346874|0.3533268229999999|-69.77479556|11.91029894|20.66242736|133.5242222|-55.10689702|58.77865447|0.7153044209999999|-2.208671853|-40.74641317|84.23875372|-23.89547793|0.467246896|-1744.369889|2009.418849|9.777177947|18.35217454|7575.637462000001|224.8475227|-1377.672426|33.40602576|-340.0872332|2438.639881|1167.054827|14.46395816|1.0|1.0|1.0|1.0|0.3|18.0|-8.44|3.17|88.97|3.0|2.0|11.0|4.0|-6.41|0.0|2.53|-5.33|1.44e-06|0.000742|4.65e-06|4.26|3.6099999999999997e-09|1.85e-06|8.45|3.0948|-1664.756029|-1664.728002|400.63|0.5920000000000001|0.69823|0.69823|-1664.2657390000002|-0.1277599999999999|4.1818|0.02802749|5.2253|7.5376|7.5376
15d_a10|0|0|0|0.0|0.0|7.535296702|2|2|1.343850133|2.147544195|-0.002831383|5.4161004020000005|0.0370874879999999|3|2.04092658|-0.184039927|0.010215823|-0.140487312|0.007032164|1|1|0.011249462|-0.1786649189999999|-0.280243276|0.71456262|1|0.87609771|-0.070612242|0.565801561|-47.58559595|15.37766538|67.59624856|83.49776405|-32.06793721|141.0919598|0.471900166|-1.129795872|-26.15336742|66.95020436|-12.68949225|0.473858537|-761.3695352999999|2036.192049|8.429169102000001|16.02072769|6511.656447|355.8865234|-513.0869954|26.89020509|37.87296065|1613.412305|825.4425942|19.36460841|0.0|1.0|1.0|1.0|0.35|21.0|-7.82|3.44|65.3|1.0|0.0|6.0|6.0|-7.04|1.0|3.18|-4.38|0.000167|0.0739|4.1200000000000005e-05|2.75|1.5e-08|6.62e-06|2.05|3.8591|-1430.8144619999998|-1431.051425|321.28|312.0|0.3685|0.6814100000000001|-1430.733658|-0.15916|3.3831|-0.23696253|3.8163|7.1612|7.1612
9o_a24|1|0|0|2.9340792330000003|0.0|6.605297921|1|1|1.294229152|0.0|-0.007052095|4.59511985|-0.044044637|3|0.0|-0.387865233|0.0012214139999999|-0.097596429|-0.000236595|1|1|0.002019902|0.00177843|0.00294424|0.7086274779999999|0|0.770273808|-0.08834189|0.6253256110000001|-51.14964436|10.7072496|32.50178358|133.0106596|-29.61546471|44.8382925|0.668046377|-1.678495905|-29.69744072|66.24061038|-19.05574986|0.4861134689999999|-971.8432428|1906.512273|6.080741586|11.83284872|6697.297449000001|192.1999837|-562.6938294|28.52459128|-194.5965258|1454.754155|663.2688909|15.09096602|1.0|0.0|1.0|1.0|0.04|23.0|-7.91|4.36|92.79|1.0|0.0|6.0|5.0|-6.83|0.0|3.01|-4.4|3.2500000000000004e-05|0.0137|3.9500000000000005e-05|2.88|1.24e-08|5.23e-06|4.41|4.2643|-1388.147972|-1388.094657|290.75|0.1409|0.41688|0.65292|-1387.887227|-0.17826|4.3816|0.0533144|5.9089|6.3507|6.3507
12ax_a36|1|0|0|3.429529478|0.0|7.412764017000001|2|2|1.280791885|0.0|-0.007681676|5.351858133|-0.040458296|2|0.0|-0.414810497|-0.001012333|-0.057017299|-0.034663063|1|1|-0.00097037|-0.101451485|-0.1716508239999999|0.771220556|0|0.846837721|-0.107815607|0.375647684|-72.11700812|12.79462904|36.17982162|102.4490387|-48.23849712|1.236876307|0.7648530440000001|-1.940680931|-32.99232962|84.58859134|-25.96212292|0.488501696|-1298.106146|2471.295987|7.563197245|14.78635841|6741.969187999999|157.28794140000002|-868.2929481000001|33.94393618|-354.3162187|1697.196809|661.6709012|12.47158322|1.0|0.0|1.0|1.0|0.14|17.0|-7.76|3.19|69.2|2.0|0.0|5.0|4.0|-6.26|1.0|2.82|-5.18|8.27e-06|0.00372|6.55e-06|3.93|1.74e-08|7.83e-06|4.42|3.8889|-2152.130959|-2152.100515|318.82|0.5236|0.39564|0.69348|-2151.910753|-0.15728|4.5001|0.03044421|6.0402|7.9208|7.9208
24_a20|0|0|0|0.0|0.0|6.842683282|0|0|1.40648755|1.959359883|-0.001547029|4.727387819|0.029711934|2|2.041494094|-0.083539572|0.009265667|-0.060940703|-0.04104|1|1|0.008780074|-0.036258691|-0.060582944|0.607038752|1|0.952027295|-0.067869875|0.531656762|-42.82548904|8.085691548|12.83518119|30.27049276|-27.02262995|406.1522673|0.771032243|-1.357397496|-24.46164548|51.30386873|-17.13019562|0.457794721|-856.5097809|1961.887639|6.852820269|12.63879297|6109.1040920000005|144.47729840000002|-540.4525990000001|22.21722343|-342.0394805|1110.861171|664.4562602999999|8.478379683|1.0|1.0|1.0|1.0|0.08|27.0|-9.32|4.78|80.28|2.0|0.0|4.0|5.0|-6.26|0.0|3.63|-4.93|1.29e-05|0.00519|1.17e-05|3.52|4.82e-10|1.94e-07|3.74|3.5876|-1291.896802|-1291.867578|345.59|0.2495|0.46668|0.44916|-1291.647083|-0.15687|3.6107|0.02922392|4.3906|6.4976|6.4976
8e_a46|0|0|0|0.0|0.252655541|7.727094485|1|1|1.160371308|2.161814059|-0.001015139|5.533389489|0.000950213|2|0.0|-0.046696417|0.012911107|-0.184317354|-0.016857659|1|1|0.0123581919999999|-0.08488645|-0.135984209|0.668786636|0|0.921352352|-0.065982313|0.281227001|-33.59778824|4.876083942|7.389496216|40.04689925|-17.10778729|53.05984592|0.7492419109999999|-0.989734694|-13.83322216|39.62167507|-11.72015869|0.444693313|-503.9668235|1415.320228|5.504080656|9.911785304|4239.252176|127.6844779|-256.61680930000006|15.64268965|-253.8248986|672.6356549999999|426.71841|6.023886838999999|0.0|1.0|0.0|1.0|0.32|17.0|-6.67|3.9|43.6|0.0|0.0|2.0|3.0|-6.02|1.0|3.21|-4.04|0.0002569999999999|0.0782|9.15e-05|3.01|2.16e-07|6.57e-05|3.0|4.5092|-954.9296396|-954.9056294|274.96|0.2162|0.6967|0.6967|-954.743261|-0.18835|3.2194|0.024010215|3.7755|6.3915|6.3915
12_a1|1|0|0|3.3894574360000003|0.0|7.423568444|1|1|1.430936075|0.0|-0.011221829|5.351858133|-0.02164054|1|0.0|-0.516204114|-0.0038943009999999|-0.0811332759999999|-0.051772288|1|1|-0.001416381|-0.104622651|-0.173618873|0.7534284040000001|0|0.765121385|-0.104724018|0.210514881|-60.78517756|19.60151089|133.6600817|136.3310784|-35.28166588|477.1158679|0.724666653|-1.675584287|-32.50125347|74.99749378|-23.15625812|0.46449367|-972.562841|1825.150911|7.679719277999999|14.34104294|5468.378562|159.81230209999998|-564.5066541|31.95435864|-260.8074567|1342.083063|473.040639|14.21231622|1.0|1.0|1.0|1.0|0.05|23.0|-8.2|4.41|83.82|2.0|0.0|3.0|5.0|-6.02|0.0|3.44|-4.75|1.04e-05|0.00379|1.77e-05|3.54|6.28e-09|2.3e-06|3.67|3.1744|-1216.12881|-1216.099134|390.57|0.5867|0.69114|0.69763|-1215.922313|-0.12874|7.7454|0.0296752|10.1801|5.5302|5.5302
10_a47|0|0|0|0.0|0.0|0.0|0|0|1.381868067|0.0|-0.008013899|0.0|-0.166367455|2|1.329777427|-0.384667159|-0.008120645|0.0814897|0.007193585|0|0|-0.0065562469999999|-0.021926603|-0.045289209|0.6913602740000001|1|0.841070966|-0.0936757959999999|0.417511484|-50.08559665|5.088920549|103.41137940000002|84.97451737|-26.77924406|0.0|0.801882632|-1.592488524|-21.81529334|57.59863288|-18.9212254|0.411647394|-851.455143|1567.859561|6.277122171|10.66897998|5482.319019|105.9273263|-455.247149|23.5960035|-322.8149102|1061.820157|498.0016816|7.51303623|1.0|1.0|0.0|1.0|0.09|22.0|-8.85|5.92|58.04|2.0|0.0|3.0|4.0|-5.08|0.0|4.41|-5.5|1.77e-06|0.000638|3.18e-06|4.8|1.4199999999999999e-09|5.110000000000001e-07|4.37|3.7236|-1188.405988|-1188.3744|332.97|231.0|0.53909|0.69212|-1188.1907199999998|-0.15445|1.9281|0.03158831|2.8795|7.9|7.9
27a_a34|0|0|0|0.0|0.0|7.412764017000001|1|1|0.300206665|1.963136117|-0.012620846|5.351858133|-0.456594848|1|0.0|-0.7320090459999999|-0.012495918|-0.026428049|-0.008138446|1|1|-0.005234221|-0.158932197|-0.264978526|0.749941528|0|0.600964267|-0.123191967|0.4305370679999999|-86.36649751|18.62986903|176.4623026|279.75296960000003|-60.54917431|22.69787432|0.764921711|-2.340647376|-52.42823715|100.7752505|-30.38821209|0.436895447|-1640.9634529999998|2252.433058|8.960143164|15.91204178|7104.26596|164.80691819999998|-1150.434312|39.72721867|-371.4586403|2145.269808|718.5861133999999|14.40875302|1.0|1.0|1.0|1.0|0.13|23.0|-7.61|3.97|129.74|1.0|0.0|6.0|7.0|-7.29|0.0|2.44|-4.47|1.09e-05|0.00504|3.43e-05|2.59|2.44e-08|1.13e-05|7.38|4.1228|-1861.741982|-1861.695683|300.73|0.2896|0.40378|0.69818|-1861.468024|-0.16691|10.8591|0.04629882|13.9023|6.6198|6.6198
12bh_a36|1|0|0|3.50075137|0.0|7.412764017000001|2|2|1.297043258|0.0|-0.006687484|5.351858133|-0.047482048|2|0.0|-0.401249012|0.003676818|0.075747971|-0.035747988|1|1|0.0045625|-0.101854847|-0.169994208|0.857993338|0|0.833491953|-0.09959401|0.317612728|-66.28126709|11.73109101|83.08294358|110.81353529999998|-44.11115058|0.0|0.783294222|-1.991880197|-31.30825225|76.46867897|-23.6718811|0.482052584|-1325.625342|2437.805332|7.545637217999999|14.56834609|5957.443236|144.22085800000002|-882.2230117|30.2209316|-377.0728785|1692.3721690000002|729.1873176|10.18741188|1.0|0.0|0.0|1.0|0.21|17.0|-7.34|2.5|69.2|1.0|0.0|5.0|4.0|-6.38|1.0|2.42|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|3.41|4.55e-08|1.86e-05|3.79|3.6255|-1311.589612|-1311.558898|341.97|0.4386|0.69377|0.7039|-1311.293683|-0.14915|5.8338|0.03071385|7.7975|7.8539|7.8539
21b_a23|0|1|1|0.0|0.0|7.525639975|0|0|1.197963051|3.351726269|-0.005936474|5.4161004020000005|-0.008526338|2|0.745297595|-0.326506055|0.01055698|-0.103470358|-0.0490623259999999|2|2|0.009872313|-0.069382957|-0.130528352|0.668547062|1|0.930728719|-0.083105261|0.224930782|-58.25915868|10.15224639|41.6766724|48.56114386|-40.84133198|86.65837165|0.812334718|-1.745210489|-29.31080756|67.68046598|-23.98906534|0.458461834|-1223.442332|2531.041828|8.773746105|16.20152864|6919.229053|131.5587155|-857.6679716|29.53101081|-437.9110924|1506.081551|712.6737861|9.421307298|0.0|0.0|1.0|1.0|0.08|26.0|-7.84|4.2|128.81|2.0|1.0|5.0|5.0|-6.42|0.0|3.57|-5.22|8.02e-07|0.000361|6.06e-06|3.7|1.43e-08|6.45e-06|3.57|3.6237|-1761.498874|-1761.4722969999998|342.15|0.2607|0.57848|0.70139|-1761.230923|-0.15033|9.5312|0.02657688|13.2567|7.0691|7.0691
