molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|BCUTs-1|SaasN|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|MATS1c|n6aHRing|GATS1are|SIC2|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|FNSA1|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
12ao_a36|0.0|1|0|0|0.0|1.297043885|0.0|5.351858133|2|0.042739018|0.0895536619999999|0.0|-0.410729809|0.002782748|10.94919858|1|0.003724542|-0.095253274|-0.435820128|1|0.90500247|0.8800240009999999|0|-0.077866573|-0.1019516769999999|0.264688501|0.017784426|-67.45579866|11.76697353|85.17634667|110.7707502|-0.03775988|-44.63177966|0.7820981779999999|-2.039033535|78.51108393|63.28698809|0.462968912|2794.663089|550.8740683|-1349.115973|-16.53028876|0.217901822|8.769931502999999|16.33039817|144.1736112|-892.6355932|1724.9956719999998|698.847203|11.05528527|1.0|1.0|2.0|17.0|-7.01|3.62|2.42|69.2|133.84|0.0|1.0|6.0|-4.58|31.0|4.0|407.47|0.0|-4.55|2.6e-05|2.82e-05|0.0|3.94e-05|4.6597|3.83|3.4743|-1310.328652|1190.17|356.86|266.08|548.59|-1310.077853|0.0033|-0.14207|-0.19662|0.03244719|7.447999999999999|0.03|7.5229
18b_a30|0.0|0|0|0|0.0|0.604987149|0.0|5.351858133|2|0.041767677|-0.039831247|0.0|-0.375139476|0.003099827|10.31163838|1|0.0036417359999999|-0.049287858|-0.45633339|1|0.80330079|0.8839272779999999|0|-0.078751666|-0.09536285|0.413791511|0.019880184|-63.07862164|13.14992762|77.65678625|86.42600053|-0.036237883|-41.72392601|0.759715688|-1.811894154|75.30642440000001|65.24093056|0.424912258|2915.383182|575.0330633|-1198.493811|-15.85509189|0.240284312|7.513189589|13.0644231|158.9382363|-792.7545943|1577.555697|666.0036144999999|12.22780277|1.0|1.0|1.0|17.0|-6.7|3.87|2.49|105.44|131.99|0.0|1.0|5.0|-5.49|31.0|5.0|423.49|0.0|-4.8|3.23e-06|1.57e-05|0.0|8.47e-05|3.5256|3.64|3.5256|-1667.995173|1178.08|351.66|351.66|563.55|-1667.788575|0.3576|-0.14385|-0.2052699999999999|0.03910602|6.5037|25.0|7.6003
47t_a18|0.0|0|0|0|0.0|1.25117758|0.0|4.844187086|0|0.03672956|0.018018036|0.0|-0.756664598|-0.006573438|10.94702032|0|-0.004985656|-0.068787175|-0.600890268|0|0.704602886|0.796935152|0|-0.119202068|-0.103295568|0.240001773|0.014067024|-69.13537385|9.415011332|280.622476|219.5070758|-0.040580402|-46.27207168|0.804531523|-2.272502492|80.00407742|89.19655162|0.49779009|2872.533415|449.789539|-1520.978225|-18.17831387|0.195468477|8.780037801|17.48280476|130.8263901|-1017.985577|1890.514146|747.6927426|10.86870356|0.0|1.0|3.0|18.0|-7.51|2.6|2.93|110.56|129.21|0.0|1.0|7.0|-5.58|33.0|4.0|441.48|0.0|-4.77|2.65e-06|1.7100000000000002e-05|0.0|1.36e-05|3.1164|9.4|3.1164|-1470.836067|1218.95|397.84|397.84|601.36|-1470.528808|0.5502|-0.12692|-0.19514|0.03767603|9.6938|782.0|6.1068
3_a20 (SB-525334)|0.0|1|0|0|-0.08980269|1.183765089|0.0|4.727387819|2|0.0526353279999999|0.001821898|1.728260385|-0.274640708|0.001924142|10.95053359|1|0.0033523629999999|-0.169090412|-0.500412918|2|0.818922083|0.76423988|1|-0.061128029|-0.0917096759999999|0.246005838|0.0123308269999999|-51.80299691|6.965173618|43.70154849|70.23182172|-0.029269046|-29.26136697|0.784910502|-1.375645142|58.45718743|41.49386505|0.457398769|2243.481559|494.6267525|-777.0449536|-9.33873414|0.215089498|5.943823875|10.9543133|121.495147|-438.9205046|989.9790502999998|520.6749407|6.654190521|1.0|1.0|1.0|21.0|-8.39|5.2|4.69|67.35|104.59|0.0|1.0|3.0|-4.85|26.0|4.0|343.42|0.0|-4.73|1.42e-05|1.88e-05|0.0|1.4e-06|4.9821|3.9|3.1728|-1086.56485|1030.31|390.77|248.86|498.74|-1086.329436|0.1171|-0.13417|-0.20131|0.02096048|4.8164|162.0|6.7905
31_a47|0.0|0|1|1|0.0|1.304326813|1.441825189|4.727387819|2|0.042906977|-0.086842911|1.198626524|-0.417294247|-0.007525849|10.9497221|1|-0.006265667|-0.035190699|-0.441642572|2|0.677766155|0.917597019|1|-0.10715233|-0.1056956209999999|0.486720182|0.021401336|-65.56344002|13.27533898|355.5321928|188.5600536|-0.037580665|-40.66927863|0.70664003|-1.691129939|80.58054906|79.74238158|0.4741051329999999|2689.159869|431.7441681|-1049.01504|-14.46018796|0.29335997|8.214180216|15.6194341|181.972428|-650.7084581|1484.511202|513.2159236|15.01710904|1.0|1.0|2.0|21.0|-7.62|3.23|4.24|98.72|109.21|0.0|1.0|5.0|-4.59|29.0|5.0|410.83|0.0|-4.39|2.56e-05|4.03e-05|0.0|9.95e-06|3.9744|4.2|3.6369|-1735.400941|1079.4|340.91|311.96|508.69|-1735.225703|83.0|-0.15143|-0.20463|0.03449081|8.6244|16.0|7.8
12au_a36|-3.3109381210000004|1|0|0|0.0|0.2992539489999999|0.0|5.351858133|2|0.044036281|0.075815782|0.0|-0.613616984|-0.006862238|10.31810353|1|-0.001160331|-0.15024383|-0.515924985|1|0.8183043390000001|0.877827228|0|-0.090166553|-0.110305773|0.284342092|0.021569487|-79.35600767|15.51748637|102.3999102|216.5471227|-0.038036474|-57.09017539|0.7160586109999999|-2.206115469|95.91776213|80.38496714|0.492871181|3484.987058|502.8713191000001|-1587.1201529999998|-19.68626738|0.283941389|8.963940512999999|17.67586495|204.2726719|-1141.803508|2216.466823|805.2286932|16.56175445|0.0|1.0|3.0|17.0|-6.87|1.28|2.15|123.75|142.02|0.0|1.0|7.0|-3.85|34.0|6.0|474.54|0.0|-3.72|0.0001409999999999|0.0001889999999999|0.0|6.45e-05|5.1307|6.24|3.7105|-1876.156196|1283.4|334.15|241.65|618.65|-1875.89525|0.0158|-0.15162|-0.2087099999999999|0.05174058|8.0814|47.0|7.3279
14ac_a23|0.0|0|1|1|-9.994971573|1.1979507740000002|2.7104403130000003|5.351858133|2|0.048351548|0.016532702|0.544211741|-0.66443411|-0.0066006519999999|10.3132169|2|-0.004445662|-0.069765112|-0.562985112|2|0.5562570379999999|0.834426845|1|-0.0883661019999999|-0.097100967|0.300389872|0.016832361|-73.32014595|12.70997824|57.45545019|51.99287907|-0.043970249|-55.36344264|0.8077820920000001|-2.330423202|87.75911516|79.43449928|0.489147172|3695.344378|703.0989434999999|-1759.6835030000002|-25.07023818|0.192217908|8.122941134|15.90074614|145.1421706|-1328.722623|2178.41361|718.3324686000001|14.43896921|1.0|1.0|1.0|26.0|-9.03|5.52|8.36|105.02|130.29|0.0|1.0|7.0|-7.31|38.0|10.0|547.48|1.0|-6.65|4.92e-08|2.24e-07|2.0|5.06e-07|4.0014|4.93|3.6325|-2303.9786940000004|1285.58|341.32|309.85|627.76|-2303.749331|0.2391|-0.15055|-0.23868|0.02262555|8.6341|4.0|8.3851
4R4k_a46|0.0|0|0|0|0.173180233|1.134637098|2.145043462|5.587248657999999|1|0.0510113959999999|-0.104665424|0.0|-0.252970193|0.006550513|10.94631314|1|0.006050983|0.008544799|-0.3860697829999999|1|0.78837943|0.787615341|0|-0.089699228|-0.085931818|0.237621572|0.007883196|-45.72566346|4.194771739|173.3171354|58.20005971|-0.030434186|-24.33134018|0.866681099|-1.4608409080000002|49.58292992|51.92513282|0.465590034|2105.035168|473.9155694|-777.3362788|-8.617349646000001|0.133318901|5.522208638|10.33328154|70.94107067|-413.632783|896.9115391|519.5743695|3.857266463|1.0|1.0|1.0|17.0|-6.61|4.26|4.77|50.94|100.96|0.0|1.0|2.0|-4.82|25.0|3.0|333.43|0.0|-4.83|1.5e-05|1.4800000000000002e-05|0.0|8.28e-05|5.2965|4.52|4.1392|-1053.413412|994.13|299.53|234.09|490.83|-1053.202129|0.1008|-0.17484|-0.19529|0.0257622|1.9753|97.0|7.0132
37_a18|0.0|0|0|0|0.0|1.251176176|0.0|4.844187086|1|0.036746032|-0.018268775|0.0|-0.385273662|0.002300582|10.94702064|0|0.003512954|-0.1483628609999999|-0.44541772|0|0.7100921609999999|0.761336899|0|-0.068500679|-0.074857954|0.385121249|0.009098426|-54.7389628|6.653112344|12.63119843|123.0060763|-0.0286221589999999|-40.02719655|0.7648766029999999|-1.946306811|65.15554136|56.74339533|0.488368082|3055.795406|608.2316837999999|-1423.213033|-15.30451633|0.2351233969999999|9.460456975|18.49074823|171.9311063|-1040.70711|1860.709332|1056.535856|10.41657856|0.0|1.0|2.0|18.0|-8.82|3.68|3.3|76.5|151.14|0.0|1.0|7.0|-5.68|36.0|3.0|480.6|0.0|-5.47|2.08e-06|3.35e-06|0.0|7.27e-07|3.2127|8.11|3.2127|-1532.974371|1395.35|385.91|385.91|673.45|-1532.553949|499.0|-0.13194|-0.18119|0.02274574|3.0375|35.0|7.4559
4a_a49|0.0|0|0|0|0.0|1.343847746|2.085628989|5.4161004020000005|2|0.036555556|-0.080255074|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|10.92777282|1|0.000660956|-0.037142108|-0.403194204|2|0.7541604690000001|0.856023531|1|-0.094228246|-0.087863033|0.433367368|0.017143497|-53.88810275|10.51443916|313.22432680000003|149.0098632|-0.0292876779999999|-33.05061877|0.650301539|-1.4936715669999998|68.37721704|68.30645049|0.4716382|2675.628678|464.3095353|-916.0977468|-11.01687292|0.349698461|7.934892916|15.01791558|214.47685|-561.8605190000001|1408.727632|620.5697596|14.48911428|0.0|1.0|2.0|21.0|-7.36|3.4|2.83|92.93|114.08|0.0|1.0|6.0|-3.28|30.0|5.0|399.45|0.0|-3.52|0.000528|0.000305|0.0|1.74e-05|4.7259|3.34|3.7876|-1313.158118|1128.22|327.34|262.35|504.63|-1312.924353|0.0789|-0.1585099999999999|-0.2231199999999999|0.04133192|4.8706|32.0|7.4949
8a_a50|0.0|1|1|1|0.0|1.39826105|2.03117465|5.777652323|1|0.03904321|-0.0224366579999999|1.99158738|-0.188998337|0.007671336|10.94501357|2|0.007801731|-0.065546446|-0.352654037|1|0.75162266|0.8718949979999999|1|-0.069208148|-0.08230347|0.278028663|0.018809422|-41.48493288|9.480859015|133.8183888|70.12485884|-0.031655181|-20.91041439|0.751415713|-1.234552044|50.06249379|44.36511568|0.46183401|2206.356773|433.9235497|-622.2739931|-8.042467074|0.248584287|5.754657432|10.69309012|125.2985144|-313.6562159|828.1354551|388.171611|8.577560914|1.0|1.0|1.0|20.0|-6.32|3.63|3.71|59.39|94.75|0.0|1.0|2.0|-3.86|24.0|3.0|313.36|0.0|-4.13|0.000138|7.48e-05|0.0|0.000151|5.622000000000001|2.69|4.1738|-1006.637067|912.7|297.06|220.53|396.63|-1006.508913|0.1217|-0.17244|-0.20051|0.03479985|5.5319|47.0|7.3279
7l_a46|0.0|0|0|0|0.256706467|1.160371354|2.1525548|5.533389489|2|0.04006734|-0.203375108|0.0|-0.038903382|0.013150047|10.9642261|1|0.0125870169999999|-0.087877164|-0.1082221709999999|2|0.659888413|0.825629852|0|-0.0565894359999999|-0.06289606|0.253138137|0.011594057|-30.34397256|5.5935102720000005|8.13531199|44.79605077|-0.022013621|-14.63933792|0.67467081|-0.880544835|38.22273917|32.8948756|0.46327253|1920.310099|437.65027010000006|-424.8156159|-5.1237682730000005|0.32532919|5.273701985|9.825660656|156.9538706|-204.9507309|629.6635476|375.721552|7.878766604|1.0|1.0|0.0|17.0|-6.29|3.59|3.59|43.6|86.96|0.0|1.0|2.0|-3.18|22.0|3.0|290.36|0.0|-3.72|0.000668|0.0001889999999999|0.0|0.000151|4.5464|2.42|4.5464|-915.5830363|879.87|272.71|272.71|414.82|-915.446686|0.2024|-0.18993|-0.2231699999999999|0.025086919|3.9009|1.94|5.7122
16d_a32|0.0|1|1|1|0.0|0.609420775|0.0|5.733341277|0|0.0421759259999999|0.0115077539999999|2.07416189|-0.7589895790000001|-0.00839148|10.31100273|3|-0.005427254|-0.128753933|-0.68301199|0|0.816581223|0.916850163|1|-0.091212351|-0.11491796|0.41654798|0.032003415|-67.07571683|18.67986534|115.2070109|142.7146582|-0.036437402|-39.15098916|0.615749698|-1.493933474|86.50964771|71.91900971|0.4429631189999999|2588.214866|440.9688416|-871.9843187999999|-12.41372827|0.384250302|6.221435089|11.16880283|224.2805611|-508.962859|1416.134383|457.7130665|19.43393087|1.0|1.0|2.0|19.0|-6.59|5.26|3.82|149.27|102.33|1.0|1.0|6.0|-5.65|26.0|5.0|385.46|1.0|-4.18|2.22e-06|6.659999999999999e-05|0.0|9.84e-05|3.6271|3.78|3.6271|-1877.332369|1023.44|341.83|341.83|489.97|-1877.185022|0.2915|-0.15009|-0.20077|0.02818209|3.8853|8.0|8.1135
13k_a6|0.0|1|0|0|0.0|1.42421381|0.0|5.351858133|1|0.04162037|0.051404465|0.0|-0.8554679409999999|-0.009326562|10.95129637|1|-0.006280295|-0.045794891|-0.5627624379999999|1|0.8694295409999999|0.84018367|0|-0.11937574|-0.127178105|0.212093198|0.0296987679999999|-88.29427104|20.6185734|183.1261118|249.215618|-0.045420752|-61.29890279999999|0.7971316940000001|-2.543562101|100.7779947|103.4959988|0.426031882|2966.890288|445.0412356000001|-1765.8854210000002|-21.89246528|0.202868306|8.370126134|14.58291125|140.8427117|-1225.9780560000002|2215.299472|741.5222707|12.48372364|1.0|1.0|3.0|23.0|-8.89|4.55|3.8|115.15|124.98|0.0|1.0|7.0|-5.49|33.0|5.0|441.48|0.0|-4.77|3.26e-06|1.7100000000000002e-05|0.0|5.7e-07|5112.0|5.41|3.5476|-1465.83213|1246.69|349.49|242.53|577.68|-1465.557346|0.0137|-0.14589|-0.1944|0.0308324|10.5079|46.0|7.3372
9h_a40|0.0|0|0|0|0.0|0.604992856|1.7679629630000002|5.4161004020000005|0|0.039444444|0.157606277|0.814591837|-0.343593366|0.003782277|10.31197223|2|0.003099029|0.048470175|-0.503000695|0|0.778613709|0.8022014000000001|1|-0.09201708|-0.095803029|0.219852623|0.012390387|-47.93581245|6.199629554|132.6583116|67.89350333|-0.041058441|-23.98506758|0.863884935|-1.437045429|53.60044379|52.2411122|0.482124665|2073.354193|432.46450360000006|-719.0371868|-10.27931468|0.136115065|6.922257828999999|13.366649|68.10626265|-359.7760137|832.3298135|336.23227030000004|5.664631335|1.0|0.0|0.0|20.0|-6.51|4.59|4.44|67.66|93.19|0.0|1.0|3.0|-5.65|23.0|3.0|321.4|0.0|-5.12|2.23e-06|7.6e-06|0.0|9.93e-05|4.2372|3.9|3.3675|-1293.151333|868.84|368.18|292.61|410.18|-1293.033723|0.2721|-0.14047|-0.20038|0.02291279|2841.0|3.98|5.4001
6b_a31|0.0|1|0|0|0.0|0.610136262|0.0|5.733341277|0|0.037803618|0.11647286|0.0|-0.787472195|-0.011483229|10.31169819|2|-0.008439437|-0.002840672|-0.57983695|0|0.838789705|0.841537966|0|-0.12081047|-0.1284626569999999|0.146652651|0.032992761|-78.37648097|20.12924648|159.79549319999998|227.0509355|-0.045675611|-47.81835367|0.7459204140000001|-2.055402513|93.1058799|93.83704414|0.4807018779999999|2776.92804|383.0600707|-1254.023695|-17.0020813|0.254079586|7.513612533|14.46878435|155.0167518|-765.0936586|1681.1762649999998|536.6368656000001|14.72939894|1.0|1.0|2.0|22.0|-7.33|5.19|4.0|131.36|109.69|0.0|1.0|4.0|-5.63|29.0|5.0|404.44|0.0|-4.66|2.34e-06|2.18e-05|0.0|1.89e-05|3.2949|4.61|3.2949|-1652.635711|1077.19|376.29|376.29|492.36|-1652.44739|0.4967|-0.13345|-0.1918|0.03623358|8.8379|54.0|7.2676
1b_a5|0.0|1|0|0|0.0|1.4258024619999998|0.0|4.59511985|2|0.0248765429999999|-0.095857885|0.0|-0.111923619|0.003886035|10.94890233|1|0.003708988|0.019611905|-0.231956531|2|0.567806811|0.827319059|0|-0.07823203|-0.077221824|0.341795323|0.010803163|-38.87394276|5.438378717999999|168.30518769999998|96.23685048|-0.031306145|-19.56938257|0.7324812509999999|-1.158327367|48.55415504|44.82086533|0.474445758|2171.716467|407.1693177|-583.1091414|-7.933533473|0.267518749|6.11909445|11.64312636|134.6705884|-293.5407385|796.0738116|357.34245360000006|9.680212283|1.0|1.0|1.0|23.0|-8.3|4.88|4.76|54.46|90.44|0.0|1.0|3.0|-3.97|24.0|4.0|316.33|0.0|-4.3|0.000106|4.970000000000001e-05|0.0|1.58e-06|4789.0|3.1|4.6481|-1050.506509|892.61|266.74|258.89|388.58|-1050.413506|87.0|-0.1892|-0.23055|0.03246637|4.3687|59.0|7.2291
9_a1|0.0|1|0|0|0.0|1.432397289|0.0|4.727387819|1|0.037578348|-0.110185988|0.0|-0.282769361|-0.00314411|10.94877277|1|-0.0018191779999999|-0.044035724|-0.483335578|1|0.582499378|0.7964939409999999|0|-0.080888063|-0.085722429|0.166794384|0.011266799|-49.42275468|6.495805626|63.73880199|141.093898|-0.031896718|-28.49439431|0.7816897429999999|-1.371558857|57.60218193|53.13133578|0.452572261|2387.143654|435.4501351|-790.7640749|-10.60256533|0.2183102569999999|7.61577077|13.91191974|125.865476|-455.910309|1011.608611|472.9447227|8.17942725|1.0|1.0|1.0|23.0|-8.98|5.86|5.57|58.64|102.84|0.0|1.0|4.0|-4.68|27.0|4.0|357.38|0.0|-4.79|2.07e-05|1.62e-05|0.0|3.7100000000000003e-07|3343.0|5.6|3343.0|-1187.193365|1007.04|370.88|370.88|487.19|-1187.011122|0.5409|-0.13413|-0.21015|0.03294951|6.4447|6.0|5.2218
5f_a40|0.0|0|0|0|0.0|0.60491326|1.656591081|6.167516491000001|0|0.042936508|-0.085493191|0.769837491|-0.293556526|0.000663516|10.31198329|2|0.000706205|0.100535344|-0.4644854879999999|0|0.7039183109999999|875.0|1|-0.113521559|-0.10969397|0.0528268609999999|0.020236763|-50.68028366|9.349692674|222.1847349|119.4441339|-0.041135239|-23.41506245|0.814393685|-1.316327637|57.61052946|61.79838068|0.484099946|1932.388838|342.5710869|-608.163404|-8.780648419|0.185606315|5.780627322000001|11.20493646|85.75294257|-280.9807494|746.7683199|269.0442248|6.930245797|1.0|1.0|1.0|14.0|-3.69|2.94|2.68|101.52|78.56|0.0|3.0|3.0|-3.97|20.0|3.0|284.34|0.0|-3.31|0.000108|0.000491|0.0|0.0587|3.8036|3.5|3.0611|-1232.959261|793.54|405.03|325.97|361.03|-1232.851443|0.0415|-0.13057|-0.19284|0.02389588|7.6183|112.0|6.9508
2_a33|0.0|1|1|1|0.0|0.609420748|0.0|5.733341277|0|0.039958333|-0.049900189|2.112255684|-0.476784502|-0.002514803|10.31100266|3|-0.000810928|-0.083752249|-0.593915758|0|0.787714775|0.8799816220000001|1|-0.0804186|-0.104047115|0.411881091|0.018451635|-63.57699532|11.27469555|103.5201191|110.28338390000002|-0.031851158|-38.84811555|0.702597735|-1.56070672|75.44970552|60.41371259|0.4699986339999999|2632.195388|500.7570617|-953.6549298|-11.89228027|0.297402265|6.152818143999999|11.60906093|181.7248125|-582.7217333|1357.327077|618.9134881|11.8727102|1.0|1.0|2.0|19.0|-7.67|6.7|4.63|140.04|115.28|1.0|1.0|7.0|-6.35|28.0|4.0|411.54|1.0|-4.78|4.44e-07|1.6800000000000002e-05|0.0|8.78e-06|3.6281|5.11|3.6281|-1920.049452|1128.98|341.74|341.74|525.38|-1919.830424|0.2911|-0.15012|-0.19979|0.02972182|5539.0|6.0|8.2596
1o_a5|0.0|1|0|0|0.0|1.427566509|0.0|4.59511985|2|0.025987654|-0.033273504|0.0|-0.1079910069999999|0.0057302559999999|10.94518594|1|0.0051989459999999|0.038275248|-0.231165601|2|0.670787375|0.85693939|0|-0.079346457|-0.072886362|0.447318682|0.01325562|-39.1638643|7.122612351|167.3051756|62.16682117|-0.028770932|-21.04383087|0.699913551|-1.093295425|50.11479279|49.75766514|0.470590799|2238.291862|475.1609233|-587.4579645|-8.306775343|0.300086449|7.522366517000001|14.20898333|161.2447749|-315.657463|839.3293197999999|393.5487205|10.95092849|1.0|1.0|1.0|23.0|-8.11|4.48|4.07|78.25|95.2|0.0|1.0|3.0|-4.08|25.0|4.0|323.35|0.0|-4.08|8.329999999999999e-05|8.340000000000001e-05|0.0|2.54e-06|4.5011|2.66|4.1692|-1043.536121|938.37|297.38|275.45|443.88|-1043.422345|0.0071|-0.1693599999999999|-0.23973|0.04126499|5.4919|35.0|7.4559
12_a3|0.0|0|0|0|0.0|0.605020506|0.0|4.727387819|2|0.042795699|-0.120694579|2.07135708|-0.336455156|-0.006049098|10.31163031|1|-0.0045709459999999|0.017902469|-0.604704476|2|0.899733837|0.784451598|1|-0.092838926|-0.096133903|0.101891875|0.011076075|-45.63945658|5.258353635|239.2266101|80.99228663|-0.039584548|-21.667278|0.830418645|-1.345874639|52.16354015|49.333524|0.463780604|2056.502939|393.75653|-638.9523922000001|-8.921820355|0.169581355|5.6343192|10.50748861|80.50854774|-303.3418921|769.4340634|330.4083896|6.524083564|1.0|1.0|1.0|21.0|-6.89|4.34|4.01|92.93|90.49|0.0|1.0|2.0|-5.68|22.0|3.0|304.37|0.0|-4.84|2.07e-06|1.44e-05|0.0|3.9500000000000005e-05|3263.0|2.94|3263.0|-1272.125792|847.25|379.97|379.97|361.95|-1272.010995|0.5056|-0.13153|-0.19514|0.02620998|3.1979|3548.0|5.45
9_a47|0.0|0|0|0|0.0|1.3818994059999998|0.0|0.0|2|0.037492877|-0.043270202|1.323246814|-0.382556052|-0.009607222|10.93671087|0|-0.007880155|-0.021556658|-0.4477815529999999|2|0.7033922579999999|0.853035126|1|-0.084368438|-0.0969292319999999|0.492394184|0.009540986|-50.70744657|4.991260197|107.3271659|101.9336202|-0.036925422|-26.52703503|0.790651977|-1.550867715|58.96976407|49.12766732|0.482896681|2292.652212|421.2052248|-811.319145|-10.10553715|0.209348023|5.653392499|10.93281031|109.5180831|-424.4325604|1026.1394|442.7664664|8.262317504|1.0|1.0|2.0|22.0|-8.47|4.61|5.61|58.04|101.46|0.0|1.0|3.0|-5.37|26.0|4.0|345.37|0.0|-5.2|4.29e-06|6.3e-06|0.0|1.17e-06|5.7429|4.06|3.7183|-1149.055456|959.59|333.44|215.89|406.35|-1148.896866|0.2208|-0.1545099999999999|-0.20488|0.03463008|3.4815|25.0|7.6
12v_a36|0.0|1|0|0|0.0|1.297043692|0.0|5.351858133|2|0.041767677|0.073329354|0.0|-0.487854327|0.00127667|10.96020642|1|0.003077071|-0.1430106119999999|-0.401336708|1|0.8913597320000001|0.8792981679999999|0|-0.078158778|-0.105200486|0.334379501|0.027145269|-69.20675352|17.85767346|113.7463918|130.0637965|-0.033118671|-45.52806671|0.6276553979999999|-1.788408258|88.07013157|69.27488156|0.461799225|2846.057239|527.7920397|-1176.51481|-14.33290989|0.372344602|8.456596706000001|15.71271745|244.9490697|-773.9771341000001|1874.459798|679.7230552999999|18.86337805|1.0|1.0|2.0|17.0|-6.69|2.77|1.89|78.43|130.24|0.0|1.0|6.0|-3.95|31.0|5.0|411.46|0.0|-4.07|0.000113|8.499999999999999e-05|0.0|8.340000000000001e-05|3.8847|2.65|3.7035|-1347.442792|1150.38|334.77|319.16|502.83|-1347.2000369999998|0.0223|-0.15185|-0.20404|0.03275089|7.9237|14.0|7.8539
16h_a32|0.0|1|1|1|0.0|0.609420754|0.0|5.733341277|0|0.039958333|-0.069213021|2.075726759|-0.7828009570000001|-0.0048042729999999|10.31100268|3|-0.002310082|-0.123297852|-0.71364354|0|0.804503712|0.881181048|1|-0.081151869|-0.121464999|0.44308098|0.02096013|-77.17316899|13.31708433|70.02855767|127.5843068|-0.038765425|-49.03221545|0.7359051059999999|-1.821974989|90.15529448|64.87717961|0.459750275|2709.44587|507.7688359|-1157.597535|-15.6485794|0.2640948939999999|6.710057805|12.42028916|167.7935207|-735.4832318|1573.02555|573.3529948|12.98212548|1.0|1.0|2.0|19.0|-7.0|5.86|4.6|149.27|111.95|1.0|1.0|7.0|-6.48|28.0|5.0|413.52|1.0|-4.75|3.28e-07|1.7800000000000002e-05|0.0|4.09e-05|3.6182|4.54|3.6182|-1955.970762|1130.4|342.67|342.67|556.05|-1955.772465|0.2914|-0.14972|-0.2|0.02818755|4.2275|9.0|8.0655
16e_a32|0.0|1|1|1|0.0|0.609420752|0.0|5.733341277|0|0.040982906|-0.04474426|2.080236877|-0.772021601|-0.0048042729999999|10.31100268|3|-0.002310082|-0.123297852|-0.698621582|0|0.804503712|0.91471624|1|-0.087117996|-0.117338144|0.504569498|0.024145309|-75.36830928|15.50894749|105.4021155|134.6906051|-0.037448344|-48.41036206|0.702226562|-1.760072163|90.34923861|71.46633549|0.458956284|2710.157931|507.6266039|-1130.524639|-15.45011555|0.297773438|6.573687662|12.15001203|191.2650034|-726.1554308999999|1609.914378|573.3529948|14.98092934|1.0|1.0|2.0|19.0|-7.38|6.03|4.6|149.27|111.95|1.0|1.0|8.0|-6.59|28.0|5.0|413.52|1.0|-4.75|2.58e-07|1.7899999999999998e-05|0.0|1.73e-05|3.6214|4.59|3.6214|-1955.965644|1130.95|342.37|342.37|552.79|-1955.766505|0.2858|-0.14991|-0.2005|0.02792775|3.9389|7.0|8.1367
12m_a36|0.0|1|0|0|0.0|1.297043522|0.0|5.351858133|2|0.03912037|0.14264424|0.0|-0.667165917|-0.006653538|10.95440733|1|-0.004569485|-0.052743904|-0.52644768|1|0.892815402|0.8792981679999999|0|-0.10031651|-0.121074678|0.4493096629999999|0.022725561|-81.19927925|15.24099981|42.78660249|193.174369|-0.04260035|-54.45666327|0.7471181240000001|-2.300418875|96.11918789|82.51872026|0.465323422|2925.315028|477.48014630000006|-1542.786306|-19.16067782|0.252881876|7.312794835|13.67704354|169.596372|-1034.676602|2064.983108|689.2886595|14.91990864|0.0|1.0|3.0|17.0|-6.14|1.92|0.98|112.29|131.85|0.0|1.0|6.0|-4.1|32.0|5.0|424.46|0.0|-3.8|7.96e-05|0.000159|0.0|0.000305|3.8658|3.88|3.8658|-1401.6158890000002|1177.15|320.72|320.72|505.51|-1401.385923|0.4718|-0.15879|-0.20993|0.03861003|9.1003|0.03|7.5229
