molecula|NaaNH|n9FaHRing|n9FaRing|NaasN|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC1i|MATS1c|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|RASA|FNSA5|PBF|FPSA3|RNCS|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Brenk|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
1c_a5|1|0|0|0|1.424607938|-0.268536978|-0.001983746|4.59511985|-0.006491037|0.0248765429999999|-0.080321049|0.0|-0.085301064|0.008031558|-0.228971551|-0.058823529|1|0.007357977|0.0578378779999999|-0.20172074|0.71274658|0.7595197290000001|-0.109439124|0.821309592|0.6977404359999999|0.88631419|-0.070346332|0.436308619|0.008349498|160.5407184|-18.41507338|2.185709046|0.753027268|-1.12554131|-17.81716094|43.86175561|39.09545876|0.476413155|2105.8969850000003|-575.8739559999999|873.709445|-7.366029352999999|0.246972732|0.909902834|126.3615674|19.11862892|0.0153811389999999|-258.918642|764.7451566000001|409.0289917|7.869633359|0.0|1.0|2.78|2.09|23.0|-8.41|54.46|0.0|3.0|-4.25|3.0|-5.77|312.37|1.0|3.43|-4.45|5.5700000000000005e-05|0.0174|0.0111|0.0|3.87e-09|-0.03965|4.8783|3.17|4.5088|-990.6223073|-990.5931502|556.84|929.31|274.99|254.15|410.52|0.4444899999999999|0.1076|-0.18719|-0.22684|0.029157178|2.6801|3981.0|5.4|5.4
17b_a50|0|1|1|2|1.348984601|-0.145258626|-0.002181823|5.82008293|0.013050204|0.032052154|0.035558152|2.206759705|-0.144000296|0.012409091|-0.152660972|-0.15040528|2|0.012686493|-0.357011777|-0.237489143|0.7715057479999999|0.7621727979999999|-0.257646121|0.799772151|0.748900413|0.931849183|-0.07555585|0.4220781729999999|0.0128994089999999|9.9094658|-36.59177249|6.247196459|0.803386523|-1.662228695|-23.14256283|59.65808461|42.23167946|0.4835366239999999|2765.537065|-1156.773821|1948.148592|-12.98417734|0.1966134769999999|0.936245718|136.82673369999998|23.22374317|0.010169967|-422.2639022|1439.872076|862.3868512|7.077456382|1.0|0.0|4.17|3.57|20.0|-7.54|51.77|0.0|8.0|-4.75|4.0|-6.09|426.56|0.0|3.87|-4.91|1.7899999999999998e-05|0.00763|0.0052|0.0|2.87e-08|-0.0318|4.2447|3.77|4.0418|-1337.1910779999998|-1337.164673|752.09|1300.3|306.75|292.09|647.75|0.6269899999999999|0.1758|-0.16699|-0.19879|0.02640483|8.4096|122.0|6.9136|6.9136
12f_a30|0|0|0|0|0.60498366|0.156569208|-0.015345198|5.351858133|-0.274237737|0.041555556|0.1468972409999999|0.0|-0.874676289|-0.00695299|-0.008663584|-0.046588557|1|-0.004395528|-0.226973911|-0.6394697460000001|0.613786308|0.8246767140000001|-0.071123509|0.876441789|0.593245722|0.8357464459999999|-0.108935062|0.56363596|0.01570263|101.2862703|-54.21787616|7.815328055|0.815175332|-2.396571368|-45.01820228|89.21786458|74.88972286|0.472521727|3305.792133|-1690.743686|2712.844784|-22.5055335|0.184824668|0.8958126809999999|130.3909181|39.1336968|0.01752821|-444.7025522|2074.08593|696.6414817000001|12.36587885|1.0|1.0|4.73|0.0|17.0|-7.18|90.88|0.0|7.0|-6.7|8.0|-5.66|482.48|0.0|3.42|-5.92|1.99e-07|9.63e-05|0.000579|0.0|6.61e-08|-0.05464|5.0587|5.52|3.5298|-1988.032639|-1987.998635|729.87|1225.63|351.25|245.09|574.31|0.32483|0.1596|-0.14958|-0.20422|0.03400408|4.6865|19.0|7.7144|7.7144
16f_a32|1|1|1|0|0.609420741|0.1767304639999999|-0.014558301|5.733341277|-0.054907428|0.039958333|0.008658653|2.082564316|-0.77158995|-0.003511776|-0.081644236|-0.000291262|3|-0.001202032|-0.211019184|-0.697693907|0.801401734|0.852938445|-0.000510986|0.899839182|0.761506727|0.8072754790000001|-0.111152081|0.522247991|0.024434011|89.03402347|-53.23443736|11.7022626|0.69473708|-1.778433296|-39.12230215|92.82839829|73.4405859|0.384656622|2772.212354|-1230.764939|3414.006186|-17.03501995|0.30526292|0.625108901|211.2572338|35.43109972|0.022983292|-269.5356315|1771.554986|636.0251562999999|15.90558963|1.0|2.0|3.76|3.4|19.0|-7.77|149.27|0.0|9.0|-6.95|5.0|-5.99|427.54|1.0|4.05|-4.97|1.12e-07|4.79e-05|0.00457|0.0|1.7e-08|-0.04997|3.6272|4.99|3.6272|-1995.307736|-1995.278839|722.06|1191.55|341.82|341.82|603.12|0.70204|0.2931|-0.15003|-0.2|0.02889673|4.2764|9.0|8041.0|8041.0
EW7203_a60|0|0|0|0|0.604984431|0.025672274|-0.00698487|5.351858133|0.0075638519999999|0.041767677|-0.092774356|0.0|-0.377182982|0.003099827|0.03824498|-0.051413084|1|0.0036417359999999|-0.090115975|-0.458129101|0.80330079|0.822401103|-0.089945913|0.8839272779999999|0.760234689|0.8860751579999999|-0.096226348|0.345488097|0.020156795|80.48638339|-40.24477665|8.430183|0.766837077|-1.828300603|-31.81402579|73.82739839|62.22940284|0.497298165|2913.880231|-1182.375337|1660.077477|-15.29301513|0.233162923|0.989250745|150.7881632|30.83771958|0.01793256|-345.1309687|1541.885979|666.0036144999999|11.59711747|1.0|2.0|4.75|3.21|17.0|-6.7|117.47|0.0|5.0|-5.74|4.0|-6.35|425.51|0.0|3.09|-4.82|1.81e-06|0.000768|0.0065|0.0|2e-07|-0.06188|5.0166|3.64|3.5192|-1668.025575|-1667.993536|678.83|1166.44|352.3|247.15|546.85|0.40883|0.0448|-0.1446599999999999|-0.20654|0.03203878|2.5159|9.0|8.0334|8.0334
6f_a40|0|0|0|1|0.604893424|0.134099184|-0.01691341|6.401917197|-0.156988665|0.038309179|-0.122783873|0.737582436|-0.8287570679999999|-0.009302776|0.075227997|-0.190617284|2|-0.008368734|0.092206207|-0.628934821|0.7710013309999999|0.836826225|-0.268802228|0.896373207|0.742681934|0.655786513|-0.130571562|0.363785804|0.015998475|207.7174501|-53.89282175|6.6032981820000005|0.8628087240000001|-2.350288117|-55.39203581|92.77827871|96.49789556|0.410805404|3021.330686|-1509.948957|3072.581297|-21.5571287|0.137191276|0.69723213|88.13890599|38.88975659|0.013841059|-466.1748926|1750.039046|593.503189|8.892225517|1.0|2.0|4.05|2.53|14.0|-3.67|199.45|3.0|5.0|-6.95|5.0|-6.9|457.55|0.0|2.61|-4.64|1.13e-07|5.18e-05|0.0105|0.0|0.0002109999999999|-0.08982|3.5741|6.96|2.57|-2426.972609|-2426.924155|668.95|1139.55|482.43|346.89|507.64|0.66642|0.0158|-0.1131799999999999|-203.0|0.04845403|8.7269|42.0|7.3768|7.3768
13d_a5 (GW788388)|1|0|0|0|1.236844097|-0.0959854909999999|-0.005668173|4.59511985|-0.009710199|0.027375887|-0.092509033|0.0|-0.33442223|0.002956745|-0.086484275|0.024793388|1|0.003668464|-0.016337128|-0.3706975529999999|0.7333482170000001|0.78479342|0.047169811|0.834800344|0.71006207|0.774103723|-0.0844793|0.54169129|0.014571846|151.3669372|-36.95444874|6.374277851|0.669182121|-1.605106706|-37.98032007|70.45205183|67.0626077|0.488398052|2834.036315|-1061.602956|1377.863026|-12.76608229|0.330817879|0.954644629|218.7999323|28.84397435|0.022041749|-223.7910275|1586.418589|723.0631751|14.57821204|1.0|2.0|3.21|2.74|23.0|-8.84|92.79|0.0|6.0|-4.35|5.0|-6.94|425.48|1.0|3.11|-4.35|4.429999999999999e-05|0.0189|0.0192|0.0|1.45e-09|-0.05542|4.6091|3.81|4.1706|-1390.589662|-1390.548362|707.09|1206.73|297.28|269.0|532.01|0.42515|0.1549|-0.17299|-0.22841|0.04130059|3355.0|18.0|7.7447|7.7447
18_a4|0|0|0|1|1.3998285519999998|-0.181683336|-0.004533883|5.4161004020000005|-0.164169913|0.042924837|0.049240675|0.0|-0.181355303|0.000379379|-0.200683549|-0.063708832|1|0.00042|0.015390457|-0.319213511|0.624748358|0.793041267|-0.105846349|0.8547339420000001|0.615655659|0.7755960390000001|-0.085817825|0.269470313|0.017694182|203.5264327|-20.88721799|4.306590617|0.769438308|-1.287267373|-22.93503169|50.98777224|55.21809494|0.405586004|2069.649003|-635.0681172000001|1573.744396|-8.467791078|0.2305616919999999|0.682329162|113.7466718|22.30718562|0.0175331289999999|-265.85258480000005|825.3658678999999|337.0066459|8.649897756|0.0|1.0|3.32|2.56|17.0|-5.53|50.94|0.0|3.0|-2.95|4.0|-6.58|307.32|1.0|2.78|-3.51|0.00113|349.0|0.0959|0.0|2.96e-06|-0.03538|4.5152|3.02|4.2045|-1033.480025|-1033.454769|523.81|870.74|294.88|274.59|404.27|0.52475|0.1|-0.17345|-0.20883|0.02525528|3498.0|2.62|5.5817|5.5817
47f_a18|0|0|0|0|1.251175676|-0.005500039|-0.005817448|4.844187086|-0.034211867|0.031179487|-0.048472184|0.0|-0.477030713|0.0036509859999999|0.033759227|-0.008224928|0|0.00531392|-0.3927204379999999|-0.4138670829999999|0.765824398|0.750610215|-0.014370598|0.780474694|0.745431271|0.838156881|-0.084851044|0.375218907|0.0138461289999999|111.1889928|-61.15474298|9.979328976|0.726550657|-2.290978185|-46.00060733|86.11217859|65.93954138|0.483843526|3367.7324700000004|-1944.945479|2343.062749|-20.90098811|0.273449343|0.937396993|232.14715330000004|33.88554232|0.016581683|-384.6642262|2676.957843|1347.416568|14.07716085|0.0|2.0|4.87|0.0|18.0|-9.22|88.97|2.0|13.0|-6.11|4.0|-6.4|541.68|0.0|2.83|-5.52|7.76e-07|0.000421|0.00163|1.0|6.04e-10|-0.04439|3.0964|8.13|3.0964|-1743.375413|-1743.346389|908.66|1602.99|400.42|400.42|874.24|0.6984600000000001|0.5741|-0.12802|-0.1724099999999999|0.02902413|4.4861|9.0|8.0458|8.0458
18_a20|1|0|0|0|1.400923654|0.1160337319999999|-0.008841844|4.727387819|-0.12050413|0.0396875|0.163548857|1.983673343|-0.5039851160000001|-0.005614194|-0.011236836|-0.054458882|1|-0.004071701|0.003282792|-0.597167441|0.809917509|0.7602869659999999|-0.090732503|0.8162774979999999|0.778639593|0.76136176|-0.095227339|0.356461863|0.0108136339999999|318.5587088|-42.1615378|4.787695004|0.8109110409999999|-1.904546783|-41.07622672|72.31812218|68.92770059|0.483668611|2809.844943|-1267.269673|1822.210286|-15.91001426|0.1890889589999999|0.936740671|125.81822920000002|29.4862782|0.013457694|-413.7552685|1562.772745|712.1606951|8.954638548|1.0|2.0|3.48|2.76|27.0|-10.0|97.55|0.0|5.0|-5.59|4.0|-6.13|419.48|1.0|3.78|-5.16|2.54e-06|0.00107|0.0029|0.0|9.93e-11|-0.05604|5.9778|5.35|3.5355|-1352.364724|-1352.32685|703.24|1204.88|350.69|207.41|531.11|0.31154|0.2011|-0.14685|-0.20289|0.03787435|8.0505|34.0|7.4685|7.4685
12p_a36|1|0|0|0|1.297044387|-0.0494658159999999|-0.008017607|5.351858133|-0.084341564|0.042804233|0.114716581|0.0|-0.432950771|-0.002526241|-0.084846674|-0.0433009009999999|1|-0.000673716|-0.217394466|-0.440709431|0.724208473|0.828371596|-0.074349074|0.8839272779999999|0.698414933|0.748438833|-0.108380023|0.315548061|0.020202133|83.24921731|-42.95260501|8.006403882999999|0.759126153|-1.950840419|-32.72335782|80.40682298|64.698131|0.475504684|2774.926334|-1228.123041|2308.958924|-15.4629378|0.240873847|0.906594718|151.63860559999998|32.35623052|0.019344052|-326.2581567|1617.811526|595.8790650000001|12.17776516|0.0|2.0|4.72|0.0|17.0|-6.86|69.2|0.0|5.0|-3.89|5.0|-6.76|399.42|0.0|2.15|-4.16|0.000129|0.0515|0.0278|0.0|1.4e-07|-0.0552299999999999|5.3413|3.41|3.8372|-1332.182868|-1332.148901|660.71|1113.05|323.11|232.12|506.89|0.30159|0.1841|-0.15608|-0.21131|0.03396697|6.7199|9.0|8.0458|8.0458
14c_a22|0|0|0|1|1.42291727|-0.134137693|-0.005236206|4.727387819|-0.018518519|0.038137255|-0.026986769|1.568396937|-0.298463715|0.003784292|-0.023927419|0.006275578|1|0.004362505|-0.160566657|-0.364626967|0.667111824|0.773044788|0.010828071|0.8353837409999999|0.639264982|0.866576459|-0.080077573|0.6160012029999999|0.024569649|36.22825261|-41.50359456|12.73426132|0.66168729|-1.60155147|-34.9718749|75.5139152|66.26540251|0.462147828|3079.4894480000003|-1152.997336|2092.7515510000003|-15.66173379|0.33831271|0.8592469290000001|243.5598613|32.87756477|0.024813755|-232.8055235|1742.5109329999998|731.8178649|17.86404838|1.0|1.0|3.49|2.85|27.0|-9.28|109.38|0.0|6.0|-4.86|6.0|-6.96|445.48|0.0|2.98|-4.62|1.39e-05|0.00618|0.0107|0.0|5.269999999999997e-10|-0.07399|5.7361|4.79|3.6741|-1460.602657|-1460.571156|715.52|1241.55|337.45|216.15|575.8|0.3078|0.0694|-0.15408|-0.22807|0.03150011|9.04|153.0|6.8153|6.8153
9a_a40|0|0|0|1|0.604993021|-0.028285975|-0.003680068|5.4161004020000005|-0.020455825|0.0397333329999999|0.168990628|0.921628874|-0.136162501|0.01310675|0.157704751|-0.1720337089999999|2|0.011966382|0.016958188|-0.449508498|0.624889926|0.690568477|-0.2990540869999999|0.749764251|0.61091688|0.937600185|-0.072887601|0.002467659|0.011033601|109.9916614|-17.0405052|2.579562688|0.868476591|-1.093314022|-14.03449109|39.45618424|34.36063715|0.493941591|1971.148912|-528.6391483|336.39741360000005|-7.51786994|0.131523409|0.976056482|63.59419322|17.90285474|0.008714375|-356.33157|608.6970611|323.79254|4.213574358|1.0|0.0|3.26|3.28|20.0|-6.4|58.43|0.0|2.0|-5.49|2.0|-4.85|291.37|1.0|4.08|-5.08|3.24e-06|0.000944|0.00243|0.0|4.02e-07|-0.06495|4.7066|4.07|3.3192|-1217.955997|-1217.9449|515.96|847.69|373.53|263.42|411.01|0.47831|0.3483|-0.13808|-0.20303|0.01109672|5.09|214.0|6.6696|6.6696
4q_a46|0|0|0|1|1.131262631|-0.2520920439999999|-0.001250008|5.587248657999999|0.004704245|0.0462962959999999|-0.012611536|0.0|-0.066250447|0.012173202|-0.155661124|-0.081623022|1|0.012222698|-0.187559576|-0.125840557|0.716317772|0.807871283|-0.121752717|0.848935944|0.703627625|0.913550004|-0.070035423|0.258420996|0.014510206|38.31894407|-21.81959712|4.520667361|0.61955726|-1.050531344|-16.25388148|49.37907349|37.21920695|0.487775649|2234.596293|-586.3723734|1491.412605|-6.545879136|0.38044274|0.952269544|212.350744|18.92875482|0.018430997|-133.46593529999998|946.4377411|554.3688216|10.28758193|1.0|0.0|3.95|3.16|17.0|-6.94|52.83|0.0|4.0|-3.41|4.0|-6.54|348.44|0.0|3.15|-3.89|0.000389|135.0|0.0449|0.0|1.14e-07|-0.03042|4.5296|2.57|4.5296|-1108.751283|-1108.729426|606.7333|1043.05|273.72|273.72|510.13|0.69002|0.1432|-0.1903|-0.2207199999999999|0.02185677|3.2968|743.0|6129.0|6129.0
14b_a23|0|1|1|2|1.197963628|0.065240838|-0.006248709|5.351858133|-0.071396109|0.043538647|0.0519489729999999|0.716540473|-0.318684138|0.007671236|-0.0644978|-0.047410593|2|0.0075222369999999|-0.17267308|-0.4557487779999999|0.616699629|0.793551289|-0.077808321|0.857184548|0.5935522360000001|0.8462596590000001|-0.082441268|0.228282196|0.020454632|40.76245006|-34.64639496|8.596171261|0.774359705|-1.64882535|-26.58857202|64.97993029|54.274732400000005|0.450973737|2943.803333|-1068.885909|2280.830615|-14.74314679|0.225640295|0.821406493|146.2760938|29.36910744|0.01779446|-355.71896410000005|1380.34805|599.5697147999999|11.53563485|1.0|1.0|3.42|3.44|26.0|-7.67|105.02|1.0|5.0|-5.58|5.0|-6.31|429.47|0.0|3.78|-5.11|2.66e-06|0.00114|0.00332|0.0|2.14e-08|-0.07803|3706.0|3.72|3706.0|-1729.161608|-1729.139722|673.05|1142.37|334.55|334.55|525.66|0.58097|0.3603|-0.15064|-0.2286699999999999|0.02188578|9.7544|4.0|8.3536|8.3536
9r_a24|1|0|0|0|1.353642494|-0.134192489|-0.004640179|4.59511985|0.013567512|0.024179894|-0.17821765|0.0|-0.264490176|0.007861194|0.064425793|-0.043274854|1|0.008722018|-0.2920573039999999|-0.3018627239999999|0.786430472|0.7958149290000001|-0.083458647|0.841805128|0.7526889940000001|0.8417158379999999|-0.082022572|0.32720212|0.015557618|71.31566881|-36.86695997|6.992734796000001|0.6152148279999999|-1.394383716|-27.82142546|70.79264457|51.92828155|0.473403843|2644.462265|-934.8335183|958.7578093|-11.60626518|0.384785172|0.898988412|257.9706516|28.13932796|0.02357068|-154.486433|1519.52371|670.2247423|15.80243761|1.0|1.0|3.53|3.04|23.0|-8.66|79.82|0.0|8.0|-4.02|6.0|-6.83|400.48|0.0|2.98|-4.06|9.58e-05|0.0383|0.0351|0.0|2.21e-09|-0.04313|4.4722|1.82|4.2877|-1294.486221|-1294.451958|713.25|1199.71|289.16|277.23|616.11|0.3398|0.0029|-0.1676099999999999|-0.21074|0.03426339|3.0322|11.0|7.9586|7.9586
6_a3|0|0|0|0|0.605016564|0.155665791|-0.008934536|4.727387819|-0.106234254|0.038650794|-0.025021661|2.000787282|-0.330577816|-0.007540435|0.05584062|0.032782484|1|-0.006696449|0.036673175|-0.594308852|0.881253042|0.790667152|0.055002252|0.8632654590000001|0.773152968|0.783322023|-0.098669224|0.556539611|0.010921391|236.2008316|-24.56680878|2.7192240510000003|0.80281499|-1.282699916|-25.95647951|56.71997588|57.46859326|0.387883362|2196.107822|-640.0421597|1899.385061|-9.393191593|0.19718501|0.633675574|98.39146166|23.4484528|0.0150025189999999|-302.19751|797.2473951000001|353.7528308|7.485963593999999|1.0|1.0|3.05|2.65|21.0|-7.48|92.93|0.0|2.0|-5.44|3.0|-5.68|338.81|1.0|3.63|-4.87|3.67e-06|0.00124|0.00455|0.0|3.28e-08|-0.06529|5.8279|3.09|3.3963|-1731.735113|-1731.7043199999998|524.88|884.88|365.05|212.74|366.93|0.3369|129.0|-0.1465|-0.21179|0.03079258|3.7185|1778.0|5.7501|5.7501
30_a47|0|1|1|1|1.304327883|-0.069449687|-0.0092264759999999|4.727387819|-0.184735553|0.038387534|0.013114301|1.192095911|-0.415191425|-0.0098410169999999|-0.008774855|0.0467853809999999|1|-0.008325552|-0.079370393|-0.4370608039999999|0.6850994429999999|0.8485444809999999|0.074217097|0.913855507|0.651797437|0.67896733|-0.107296835|0.384732322|0.022747897|350.5257774|-38.63044093|8.190002019|0.679447569|-1.609452527|-38.96726396|81.25550675|78.59180109|0.4680850139999999|2626.927627|-965.7162688|1558.731067|-13.79658605|0.320552431|0.879999675|192.3403721|33.84108731|0.028122734|-215.3470619|1421.325667|457.1122177|16.87442216|1.0|2.0|3.03|2.12|21.0|-7.24|98.72|0.0|5.0|-4.22|5.0|-6.95|396.81|1.0|2.61|-4.1|6.05e-05|24.0|0.0315|0.0|5.74e-08|-0.0564299999999999|3.7159|3.89|3.7159|-1696.12008|-1696.078047|615.85|1032.35|333.66|333.66|478.04|0.6944899999999999|0.3566|-0.1517|-0.20813|0.0420327|3.6487|13.0|7.9|7.9
14a_a5|1|0|0|0|1.226142247|-0.056730193|-0.0053665219999999|4.59511985|-0.005002101|0.027375887|-0.132625457|0.0|-0.316624785|0.002956745|-0.086229994|0.024793388|1|0.003668464|-0.016337128|-0.36152442|0.7333482170000001|0.79661948|0.047169811|0.847379958|0.71006207|0.7909255559999999|-0.078681402|0.4398855029999999|0.0173669719999999|134.62273080000003|-35.98151967|7.942029745|0.629783335|-1.494946644|-36.98479273|69.71575554|66.43577392|0.470085022|2836.468636|-1010.949351|1315.573182|-12.42997952|0.370216665|0.88709518|250.3569601|29.18606491|0.024411136|-175.53051609999997|1605.23357|723.0631751|16.50789498|1.0|2.0|3.24|2.41|23.0|-8.84|92.79|0.0|6.0|-4.15|5.0|-7.08|425.48|1.0|3.05|-4.22|7.15e-05|0.0304|0.0256|0.0|1.45e-09|-0.0507699999999999|4.1501|4.3|4.1501|-1390.592722|-1390.546425|692.8|1195.01|298.75|298.75|508.64|0.65789|0.5853|-0.1676|-0.2183699999999999|0.04629687|2.8163|112.0|6.9508|6.9508
13a_a6|1|0|0|0|1.430639975|-0.042110772|-0.01115741|5.351858133|-0.0265090529999999|0.041767677|0.031837397|0.0|-0.602500119|-0.00460563|0.0015242189999999|-0.0525259259999999|1|-0.00194781|-0.180339002|-0.488098052|0.850080948|0.7722228729999999|-0.091892803|0.8299950709999999|0.8013954109999999|0.77450544|-0.113446379|0.22670695|0.031866842|154.9639272|-48.51283287|13.62714959|0.759912392|-2.042034827|-40.23198232|87.37044493|82.36189896|0.467070451|2820.31296|-1335.353173|2626.396685|-17.46461983|0.240087608|0.8764206290000001|157.0011174|35.14492428|0.02016134|-339.9303794|1757.246214|627.4287311|13.18415753|1.0|2.0|3.53|3.2|23.0|-9.01|95.85|0.0|5.0|-5.51|5.0|-6.1|409.44|1.0|3.52|-4.99|3.11e-06|0.0012699999999999|0.00417|0.0|9.77e-10|-0.05018|5.9934|4.04|3651.0|-1350.085889|-1350.057702|695.29|1166.79|339.59|206.87|571.9|0.4816|0.2697|-0.14969|-0.19987|0.02818646|9.2157|46.0|7.3372|7.3372
1h_a5|1|0|0|0|1.427564094|-0.259241577|-0.001978474|4.59511985|-0.009075016|0.026339869|-0.02598568|0.0|-0.085074391|0.008031558|-0.1197834419999999|-0.044117647|1|0.007357977|0.0578378779999999|-0.20140246|0.71274658|0.780175595|-0.082079343|0.8436458929999999|0.6977404359999999|0.8806402259999999|-0.069496749|0.39793593|0.008798715|160.0744187|-18.90429957|2.393400474|0.7450549759999999|-1.111947978|-18.38824808|44.51475742|39.84574434|0.489507204|2107.271793|-579.9392753|819.6979313999999|-7.561719827|0.2549450239999999|0.958891501|132.96722079999998|19.45961351|0.01585373|-255.618083|778.3845404|409.0289917|8.268552715|0.0|1.0|2.8|2.07|23.0|-8.41|54.46|0.0|3.0|-4.25|3.0|-5.77|312.37|1.0|3.43|-4.45|5.5700000000000005e-05|0.0174|0.0111|0.0|3.87e-09|-0.04124|4652.0|3.17|4.3651|-990.6346565|-990.6032645|556.57|934.7|284.03|266.52|430.83|0.4112699999999999|0.1754|-0.17797|-0.21921|0.031392033|3.3752|28.0|7.5528|7.5528
16d_a32|1|1|1|0|0.609420775|0.170838661|-0.017249763|5.733341277|-0.087123461|0.0421759259999999|0.0115077539999999|2.07416189|-0.7589895790000001|-0.00839148|-0.134892903|-0.0517549079999999|3|-0.005427254|-0.239509216|-0.68301199|0.816581223|0.8575664540000001|-0.0847953219999999|0.916850163|0.7689748270000001|0.7554930740000001|-0.11491796|0.41654798|0.032003415|115.2070109|-39.15098916|10.90312918|0.615749698|-1.493933474|-31.07481011|86.50964771|71.91900971|0.4429631189999999|2588.214866|-871.9843187999999|3152.666302|-12.41372827|0.384250302|0.79521327|224.2805611|34.53986301|0.0332953229999999|-135.1223777|1416.134383|457.7130665|19.43393087|1.0|2.0|3.35|3.01|19.0|-6.59|149.27|0.0|6.0|-5.65|5.0|-6.62|385.46|1.0|3.12|-4.18|2.22e-06|0.000856|0.0257|0.0|2.55e-07|-0.05068|3.6271|3.78|3.6271|-1877.360551|-1877.332369|621.59|1023.44|341.83|341.83|489.97|0.70217|0.2915|-0.15009|-0.20077|0.02818209|3.8853|8.0|8.1135|8.1135
11_a27|1|0|0|0|1.1606177359999998|0.100091619|-0.0067474069999999|5.4161004020000005|-0.003527607|0.042533875|-0.080272515|1.3706083080000002|-0.344117757|0.004538653|-0.0864111069999999|-0.027287578|0|0.005111147|-0.067428705|-0.488734846|0.734834532|0.814843016|-0.043616687|0.8629676709999999|0.7146215429999999|0.7645505|-0.094820973|0.349764196|0.016171515|143.3238715|-26.52978026|4.524597532|0.8088958709999999|-1.611956546|-22.36099135|56.8702158|50.82822357|0.4528656239999999|2339.465471|-852.6444161000001|1646.903525|-9.595877966|0.1911041289999999|0.82770457|101.0845293|22.42732497|0.012694323|-326.780942|1054.084273|504.209846|6.714661907000001|0.0|1.0|3.95|0.0|16.0|-6.09|61.88|0.0|2.0|-3.68|4.0|-6.47|345.4|0.0|2.04|-4.02|0.000207|0.0716|0.0326|0.0|8.2e-07|-0.05985|3.3426|4.54|2.4836|-1122.456105|-1122.433411|571.4|974.29|499.21|370.92|415.32|0.6125|0.0793|-0.1022|-0.16205|0.0226944|4.2894|5.0|8301.0|8301.0
10_a1|1|0|0|0|1.435871163|0.0883621719999999|-0.014135827|4.727387819|-0.23385288|0.037578348|0.049971022|0.0|-0.621976404|-0.012672753|-0.020225596|0.010430299|1|-0.0106277489999999|-0.042643966|-0.623957903|0.674381582|0.7227844929999999|0.017498337|0.783467165|0.658433571|0.669963758|-0.10949971|0.126889306|0.014751098|212.8090837|-35.02707638|4.718623023|0.8340962559999999|-1.861495069|-37.31383317|70.6564636|74.31719486|0.459673515|2432.447088|-1052.827816|1768.2330920000002|-14.52342192|0.165903744|0.850732895|93.83214542|30.78628757|0.015427326|-377.9175542|1262.237791|433.2550452|8.725415617000001|0.0|2.0|3.0|2.18|23.0|-8.02|78.87|0.0|4.0|-4.98|5.0|-5.91|359.35|1.0|3.7|-4.73|1.04e-05|0.00372|0.00673|0.0|9.53e-09|-0.06802|3.4067|5.81|3.4067|-1223.159954|-1223.125689|585.51|979.35|363.94|363.94|464.77|0.70345|0.6754|-0.13576|-0.20378|0.03426532|7807.0|1.5|5.8239|5.8239
