molecula|SddssS|NaaNH|n9FaRing|SaaNH|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|PPSA3|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|WNSA4|FPSA1|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Egan filter|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
7h_a8|0.0|1|0|2.99743835|1|0|0|1.391840221|1.2793830309999998|-0.118981425|0.0|-0.23505152|0.00112124|-0.0873792009999999|10.94341365|1|1|0.00084936|0.052081992|0.141285105|-0.382578949|0.7051689170000001|0.095758228|0.041366689|0.507325475|0|0.771011027|-0.0934764819999999|0.314190914|0.011647275|-53.71230941|6.71377223|131.9948047|-0.041038456|-31.05895923|47.81104825|0.892830345|-1.6825766830000002|-30.96107949|58.94376531|-23.65556243|60.42608164|0.4346108389999999|2534.324886|444.4294792|-13.63564064|0.107169655|0.768693264|5657.402114|26.49502512|0.00878112|-452.8739011|1086.29603|446.5544107|5.061650885|1.0|0.0|0.0|0.0|1.0|3.12|3.2|0.0|61.58|4.27|101.89|0.0|3.0|-5.68|0.0|-5.5|2.09e-06|0.00078|3.16e-06|4.66|0.0|1.31e-06|-0.06799|3.9282|3.9282|-1285.182226|-1285.151298|0.3885|0.6963199999999999|-1285.017252|0.3885|0.03092828|-1285.0707960000002|9.1188|10.5|4.9788|4.9788
19_a20|0.0|1|0|3.423603867|0|0|0|1.4009239059999998|0.0|0.071176085|1.622562232|-0.539158264|-0.006620594|0.077469518|10.94899558|1|1|-0.004654742|-0.049177437|-0.083481481|-0.5838248970000001|0.7619768840000001|-0.143992458|-0.105118869|0.7741509329999999|1|0.754452534|-0.099685049|0.25624423|0.013643765|-60.26825633|8.964643162|161.33709|-0.038340404|-43.03556944|88.19441661|0.796070588|-1.993700989|-39.5992891|75.98477124|-25.1915821|69.23289949|0.483310517|2849.084477|495.7134289|-16.55214209|0.203929412|0.935398401|6325.747732|31.64490997|0.0159602|-389.0666676|1645.535318|684.5377542|10.48665779|1.0|1.0|1.0|1.0|2.0|3.49|2.49|0.08|110.44|1.33|122.86|0.0|5.0|-4.89|0.0|-4.57|1.29e-05|0.00541|2.6600000000000003e-05|2.91|0.0|9.86e-08|-0.06767|3.3616|3.3616|-1368.413151|-1368.378274|0.2998|0.6987399999999999|-1368.129074|0.2998|0.03487615|-1368.190746|6.3327|2.6|5585.0|5585.0
19b_a38|0.0|1|0|3.26554965|0|2|2|1.297044256|0.0|-0.122009545|0.0|-0.467227005|-0.006877664|-0.1381849369999999|10.96052467|1|1|-0.004358975|-0.098027247|-0.250781298|-0.443325632|0.8295290000000001|0.019437461|-0.114123934|0.632625562|0|0.7293105670000001|-0.11557289|0.336505882|0.0224393089999999|-53.38447032|13.92699891|168.00390359999997|-0.041606241|-44.51968852|0.0|0.7596369590000001|-2.0803120280000003|-33.13317155|84.49751102|-25.82299118|67.31146923|0.478948837|2897.652112|452.6479704|-16.02708787|0.240363041|0.91919733|6518.872269|33.99385836|0.020570275|-322.28833010000005|1699.692918|593.6088758|12.76697997|1.0|0.0|1.0|0.0|3.0|4.82|2.37|0.14|81.23|2.78|125.65|0.0|5.0|-4.25|0.0|-4.33|5.68e-05|0.0238|4.67e-05|2.88|0.0|3.19e-05|-0.05031|5363.0|3.7509|-1431.414099|-1431.38073|0.4634|0.69411|-1431.18309|0.1945|0.03336932|-1431.2418630000002|6.3396|12.0|7.9172|7.9172
13k_a6|0.0|1|0|3.423411754|0|1|1|1.42421381|0.0|0.031525207|0.0|-0.8554679409999999|-0.009326562|0.0809333929999999|10.95129637|1|1|-0.006280295|-0.045794891|-0.073210645|-0.5627624379999999|0.7908110340000001|0.1373649019999999|-0.123105035|0.827754203|0|0.641032542|-0.127178105|0.212093198|0.0296987679999999|-82.8774254|20.6185734|249.215618|-0.045420752|-61.29890279999999|113.5526088|0.7971316940000001|-2.543562101|-57.53822059|100.7779947|-31.53366823|103.4959988|0.426031882|2966.890288|445.0412356000001|-21.89246528|0.202868306|0.7422570490000001|6492.211639|39.55891914|0.017981419|-412.5714301|2215.299472|741.5222707|12.48372364|1.0|1.0|1.0|1.0|3.0|3.68|2.8|0.16|115.15|1.39|124.98|0.0|7.0|-5.49|0.0|-4.77|3.26e-06|0.00144|1.7100000000000002e-05|3.39|0.0|5.7e-07|-0.04851|5112.0|3.5476|-1465.862962|-1465.83213|0.3971|0.70536|-1465.557346|0.0137|0.0308324|-1465.621288|10.5079|46.0|7.3372|7.3372
8k_a46|-3.737070812|0|0|0.0|1|1|1|0.300205953|2.105349622|0.1436554669999999|0.0|-0.397337564|-0.002099764|-0.114070359|10.31928125|1|1|0.002202734|-0.030019362|-0.050069565|-0.510222233|0.786206898|0.095179795|-0.051289238|0.687020939|0|0.7381768390000001|-0.0863473759999999|0.400181795|0.009441365|-61.98124174|6.774333772|187.86239430000003|-0.033099828|-44.45419269|19.34993627|0.8265691140000001|-1.985989657|-44.4725532|70.036452|-23.74966689|68.75557551|0.4938768979999999|3351.548891|529.6539372999999|-17.04077386|0.173430886|0.975803904|7352.280688|28.73282642|0.0112621819999999|-468.6373459|1723.969585|865.6610153999999|8.080799245|1.0|0.0|1.0|1.0|2.0|3.94|2.82|0.24|124.17|1.86|132.47|0.0|5.0|-5.74|0.0|-5.13|1.82e-06|0.000866|7.47e-06|3.45|0.0|1.03e-06|-0.0398699999999999|5.0379|4.1034|-1845.304274|-1845.257085|0.1354|0.5577300000000001|-1844.970617|0.1166|0.04718819|-1845.037411|3.8107|147.0|6.8327|6.8327
1h_a5|0.0|1|0|2.9516097130000003|0|0|0|1.427564094|0.0|-0.259241577|0.0|-0.085074391|0.008031558|-0.1197834419999999|10.94466758|1|1|0.007357977|0.034752304|0.0578378779999999|-0.20140246|0.780175595|0.070628165|-0.082079343|0.6977404359999999|0|0.8806402259999999|-0.069496749|0.39793593|0.008798715|-35.25675213|4.588992214|62.25239147|-0.027798699|-18.90429957|0.484419999|0.7450549759999999|-1.111947978|-18.38824808|44.51475742|-14.49848188|39.84574434|0.489507204|2107.271793|459.3001331|-7.561719827|0.2549450239999999|0.958891501|4334.547353|19.45961351|0.01585373|-255.618083|778.3845404|409.0289917|8.268552715|1.0|1.0|1.0|1.0|1.0|2.8|2.07|0.05|54.46|2.13|95.45|0.0|3.0|-4.25|0.0|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.43|0.0|1.21e-06|-0.04124|4652.0|4.3651|-990.6346565|-990.6032645|0.3333|0.57155|-990.472129|0.1754|0.031392033|-990.523098|3.3752|28.0|7.5528|7.5528
17_a4|0.0|0|0|0.0|1|1|1|1.219995452|1.690442177|-0.188642713|0.0|-0.25315101|0.001892883|-0.3948966229999999|10.94611837|1|1|0.002155864|-0.0179434139999999|-0.07155304|-0.392770755|0.772721853|0.0147116789999999|-0.12969185|0.484393047|0|0.888791225|-0.08932566|0.332034943|0.01061251|-45.75108579|5.472562628|57.34712812|-0.042181562|-23.75316417|0.0|0.861696586|-1.5185362180000002|-23.59250328|52.67753395|-21.75180355|51.22364842|0.4440629029999999|2351.601697|458.3237652|-11.21677197|0.138303414|0.798764653|5322.773303|25.24299609|0.012827738|-373.0328031|908.7478594|319.5521911|6.61489113|1.0|0.0|1.0|0.0|0.0|3.31|2.94|0.11|30.71|3.66|85.09|0.0|3.0|-4.36|1.0|-4.81|4.39e-05|0.0152|1.5399999999999998e-05|4.01|0.0|9.44e-05|-0.04186|4.3363|4.3363|-1255.994721|-1255.968357|0.2045|0.47353|-1255.881628|0.2045|0.02636403|-1255.932407|6.3221|877.0|6057.0|6057.0
8g_a12|0.0|1|1|2.897921027|0|1|1|1.28383574|0.0|0.10205033|1.714060666|-0.40429396|0.005898773|-0.094550033|10.95472263|1|1|0.005405355|0.068559367|0.122649613|-0.532504083|0.7475224290000001|-0.04981165|-0.070405398|0.7714487940000001|1|0.8576253690000001|-0.1045061519999999|0.274352085|0.008910823|-42.39297373|4.915102972|78.53214058|-0.042752517|-31.79592789|0.0|0.90166696|-1.881110729|-23.38345638|61.99654413|-23.58177591|47.30807670000001|0.463772637|2506.427441|473.055878|-13.00742505|0.09833304|0.864880588|5327.736626|26.15353224|0.007890315|-443.109365|1150.7554189999998|480.0590283|4.352203029|0.0|1.0|1.0|1.0|2.0|4.07|2.51|0.1|78.85|2.89|109.93|0.0|3.0|-4.38|0.0|-4.34|4.15e-05|0.0146|4.61e-05|3.06|0.0|3.53e-06|-0.06432|4.2057|3731.0|-1154.321531|-1154.281986|0.3786|0.55027|-1154.121362|0.1601|0.03954539|-1154.173831|4.2131|3715.0|5.43|5.43
16h_a32|0.0|1|1|3.340888605|0|0|0|0.609420754|0.0|0.217139852|2.075726759|-0.7828009570000001|-0.0048042729999999|0.061727488|10.31100268|3|3|-0.002310082|-0.123297852|-0.219947482|-0.71364354|0.832040698|-0.003188883|-0.03617945|0.7619492790000001|1|0.7991915079999999|-0.121464999|0.44308098|0.02096013|-51.56009529|13.31708433|127.5843068|-0.038765425|-49.03221545|35.90298920000001|0.7359051059999999|-1.821974989|-32.75886858|90.15529448|-24.62973479|64.87717961|0.459750275|2709.44587|507.7688359|-15.6485794|0.2640948939999999|0.850995852|6151.056721|33.46862873|0.020432929|-299.7661014|1573.02555|573.3529948|12.98212548|1.0|0.0|1.0|1.0|2.0|3.61|3.45|0.26|149.27|1.12|111.95|1.0|7.0|-6.48|1.0|-4.75|3.28e-07|0.000136|1.7800000000000002e-05|3.66|0.0|4.09e-05|-0.05028|3.6182|3.6182|-1955.99895|-1955.970762|0.2914|0.70219|-1955.772465|0.2914|0.02818755|-1955.832545|4.2275|9.0|8.0655|8.0655
7c_a10|0.0|0|0|0.0|1|1|1|1.343178184|2.1219657030000003|-0.152261681|1.798334646|-0.206388032|0.01006918|-0.033792245|10.92926158|1|1|0.0107756969999999|-0.12177839|-0.191576261|-0.215874011|0.7928588059999999|-0.087063341|-0.105104647|0.6952665379999999|1|0.906276489|-0.0876410609999999|0.487148112|0.027436939|-29.66615908|16.04055193|54.79389751|-0.0223398779999999|-29.95538587|58.07647902|0.52630639|-1.139333798|-17.34382833|67.01436709|-13.06063972|45.70671102|0.4675549639999999|2616.8970870000003|529.8395322|-7.635686595|0.47369361|0.8781281320000001|6034.895823|24.81565867|0.0269852389999999|-30.75918962|1265.598592|611.4957509|15.7764728|1.0|1.0|1.0|1.0|0.0|3.48|3.49|0.26|62.06|1.99|113.07|0.0|4.0|-4.44|0.0|-4.69|3.59e-05|0.0139|2.05e-05|3.46|0.0|6.4e-06|-0.04004|5.4267|3.8357|-1259.011598|-1258.985004|0.4049|0.68708|-1258.744382|0.0921|0.02659395|-1258.801509|5.0714|3.81|5.4191|5.4191
11_a15|0.0|0|0|0.0|0|1|1|1.435688956|0.0|-0.1758968389999999|0.0|-0.402711212|0.001806571|-0.0856783419999999|10.95979791|0|0|0.003766915|-0.173728081|-0.272482143|-0.363940085|0.718800243|0.0234789439999999|0.0432314409999999|0.796300317|0|0.8945381259999999|-0.0974577669999999|0.632319408|0.018519054|-44.15161868|12.69062406|72.27026771|-0.033606127|-45.76619542|0.0|0.739315684|-1.949155337|-30.25595097|79.1792768|-23.02940065|56.84224275|0.470042906|3022.859488|613.0036107000001|-15.7814467|0.260684316|0.8869452090000001|7002.915718000001|31.14961732|0.018086221|-327.9935744|1806.677804|830.7967967000001|12.39401492|1.0|1.0|0.0|0.0|1.0|4.1|4.25|0.07|59.51|2.52|138.24|0.0|6.0|-6.32|1.0|-6.1|4.77e-07|0.000214|7.970000000000001e-07|5.32|0.0|5.7e-07|-0.03877|4.7106|2.9595|-1450.740771|-1450.705737|0.2657|0.70577|-1450.39211|0.0011|0.03503399|-1450.457814|1.3581|739.0|6.1314|6.1314
21b_a23|0.0|0|1|0.0|2|0|0|1.197963051|3.351726269|0.094654108|0.745297595|-0.326506055|0.01055698|-0.103470358|10.31321725|2|2|0.009872313|-0.069382957|-0.130528352|-0.481470603|0.7717839409999999|0.131951284|-0.078097375|0.668547062|1|0.930728719|-0.083105261|0.224930782|0.014481931|-41.81114831|10.15224639|48.56114386|-0.034219814|-40.84133198|86.65837165|0.812334718|-1.745210489|-29.31080756|67.68046598|-23.98906534|51.9633947|0.458461834|3074.083057|652.4673795|-16.81701905|0.187665282|0.846591917|6919.229053|29.53101081|0.013439264|-437.9110924|1506.081551|712.6737861|9.421307298|0.0|0.0|1.0|1.0|1.0|3.59|3.42|0.08|128.81|2.6|129.97|0.0|5.0|-6.1|0.0|-5.22|8.02e-07|0.000361|6.06e-06|3.7|0.0|6.45e-06|-0.08401|4.0023|3.6237|-1761.498874|-1761.4722969999998|0.2607|0.70139|-1761.230923|0.2333|0.02657688|-1761.294175|13.2567|85.0|7.0691|7.0691
5f_a40|0.0|0|0|0.0|1|0|1|0.60491326|1.656591081|-0.004886759|0.769837491|-0.293556526|0.000663516|0.166865076|10.31198329|2|2|0.000706205|0.100535344|0.18254908|-0.4644854879999999|0.811339477|-0.465573352|0.095322868|0.680674762|1|0.7414714309999999|-0.10969397|0.0528268609999999|0.020236763|-52.44868801|9.349692674|119.4441339|-0.041135239|-23.41506245|63.48466425|0.814393685|-1.316327637|-24.23209217|57.61052946|-19.00510637|61.79838068|0.484099946|1932.388838|342.5710869|-8.780648419|0.185606315|0.938359946|3963.475837|23.33651|0.015000038|-290.5093357|746.7683199|269.0442248|6.930245797|1.0|0.0|1.0|1.0|1.0|3.08|2.05|0.21|101.52|1.29|78.56|0.0|3.0|-3.97|0.0|-3.31|0.000108|0.0307|0.000491|2.2|0.0|0.0587|-0.06227|3.8036|3.0611|-1232.983157|-1232.959261|0.2747|0.69727|-1232.851443|0.0415|0.02389588|-1232.898044|7.6183|112.0|6.9508|6.9508
4f_a49|0.0|0|0|0.0|1|1|1|1.343848013|2.066693174|0.010266272|1.5830545580000002|-0.418450768|0.001532832|-0.064058097|10.92775957|1|1|0.001714014|-0.015845165|-0.025995042|-0.46436755|0.7927086309999999|-0.00953448|0.114367229|0.670594896|1|0.7370618040000001|-0.089955514|0.480786546|0.016591015|-55.88123394|9.007637695|142.7551002|-0.033471819|-26.51573683|59.72286429999999|0.718306291|-1.439288231|-30.33918719|60.18871783|-18.1726086|64.88887164|0.437355335|2458.261097|400.1675422|-9.866320682|0.2816937089999999|0.7773206840000001|5422.650822|25.29924744|0.020905063|-237.0468572|1087.86764|467.1194103|11.34983222|0.0|1.0|1.0|0.0|1.0|3.07|2.35|0.14|80.9|2.03|102.08|0.0|3.0|-3.99|0.0|-4.09|0.000102|0.0365|8.120000000000001e-05|2.64|0.0|0.000104|-0.06954|4.6249|3.7098|-1179.23587|-1179.201105|0.2368|0.68474|-1179.029099|0.0579999999999999|0.03476467|-1179.080799|1.8254|0.04|7.3979|7.3979
18b_a25|0.0|0|0|0.0|1|0|0|1.194228955|1.824998189|-0.147813831|2.003993644|-0.189048258|0.006181503|0.014055398|10.31286058|1|1|0.00598031|-0.034703635|-0.061048368|-0.303383008|0.7723870909999999|-0.026045966|0.001715854|0.6915652390000001|1|0.936253893|-0.078644297|0.348987182|0.01278627|-44.30110081|8.972372556|44.73187305|-0.0305838929999999|-38.7252349|0.0|0.7847794690000001|-1.6515302369999998|-31.08693686|64.81723515|-21.46130777|53.27347337|0.493622561|3051.645565|656.9874135|-15.05981357|0.215220531|0.974811521|6973.180791|27.34692815|0.013724883|-399.6704921|1476.7341199999998|809.2903831|9.631015182|1.0|1.0|1.0|1.0|1.0|3.58|3.56|0.07|111.51|2.2|138.56|0.0|6.0|-6.54|0.0|-5.71|2.87e-07|0.000132|1.95e-06|4.48|0.0|6.690000000000001e-08|-0.07066|5.5437|3.6826|-1767.52411|-1767.494087|0.2658|0.54166|-1767.2232149999998|0.0468|0.03002332|-1767.286778|2752.0|51.0|7.2924|7.2924
12b_a30|0.0|0|0|0.0|0|2|2|0.604984682|0.0|0.047132642|0.0|-0.3897233479999999|0.001139238|-0.037209579|10.31162898|1|1|0.002064369|-0.0541804029999999|-0.120380857|-0.468842459|0.824373792|-0.009146339|-0.1240820219999999|0.64876559|0|0.764737577|-0.09915679|0.383979687|0.017341789|-53.05077947|11.01246349|149.39744040000002|-0.038448551|-39.98560202|0.0|0.798520682|-1.883979001|-33.68855323|73.02913136|-24.41577808|64.06324295|0.4676268939999999|2849.095245|485.6272203|-15.50462119|0.201479318|0.878381889|6275.380072|30.57626261|0.01584525|-379.1359902|1498.236868|618.6004214|10.06212472|1.0|0.0|1.0|0.0|1.0|4.63|0.0|0.14|81.65|3.2|127.24|0.0|5.0|-5.39|0.0|-5.01|4.12e-06|0.00171|9.71e-06|3.97|0.0|5.260000000000001e-05|-0.05351|5.0567|3.5207|-1675.0107779999998|-1674.977262|0.2079|0.68496|-1674.7778119999998|0.1525|0.03351603|-1674.838225|4.5545|7.0|8.1543|8.1543
47o_a18|0.0|0|0|0.0|0|1|1|1.251177005|0.0|0.052875948|0.0|-0.4339284229999999|-0.00046896|0.011121222|10.94702017|0|0|0.000787517|-0.103458566|-0.156998637|-0.490807196|0.7435044540000001|0.001673737|-0.066242713|0.733228144|0|0.806872998|-0.088436375|0.261785105|0.008692675|-56.13142962|6.313168526|140.2610102|-0.034545459|-46.6464782|82.54478365|0.872753077|-2.210909375|-40.76618466|70.23090572|-25.08909125|62.44459815|0.493146875|2857.120021|586.0020642999999|-18.22128055|0.127246923|0.972958142|6462.6049570000005|28.74706708|0.008265369|-541.4335917000001|1839.812293|931.8364349|6.002832126|1.0|1.0|1.0|1.0|3.0|4.17|0.0|0.25|85.29|2.94|139.63|0.0|9.0|-5.66|0.0|-5.08|2.19e-06|0.000996|8.38e-06|4.16|0.0|1.93e-07|-0.0502|3.22|3.22|-1455.574672|-1455.547304|0.5065|0.69248|-1455.162559|0.5065|0.02736851|-1455.231246|2.8284|47.0|7.3279|7.3279
18_a20|0.0|1|0|3.463603867|0|0|0|1.400923654|0.0|0.1160337319999999|1.983673343|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|1|1|-0.004071701|0.001996439|0.003282792|-0.597167441|0.7602869659999999|-0.107446431|-0.090732503|0.778639593|1|0.76136176|-0.095227339|0.356461863|0.0108136339999999|-61.73239771|7.195302872999999|158.7879106|-0.035934845|-42.1615378|82.70867776|0.8109110409999999|-1.904546783|-41.07622672|72.31812218|-23.91074854|68.92770059|0.483668611|2809.844943|506.6038164|-15.91001426|0.1890889589999999|0.936740671|6206.896662|29.4862782|0.013457694|-413.7552685|1562.772745|712.1606951|8.954638548|1.0|1.0|1.0|1.0|2.0|3.48|2.76|0.08|97.55|2.06|125.07|0.0|5.0|-5.59|0.0|-5.16|2.54e-06|0.00107|6.91e-06|3.85|0.0|4.17e-08|-0.05604|5.9778|3.5355|-1352.364724|-1352.32685|0.2991|0.6953699999999999|-1352.073755|0.2011|0.03787435|-1352.135304|8.0505|34.0|7.4685|7.4685
12b_a36 (EW-7197)|0.0|1|0|3.3685352889999995|0|2|2|1.2970445309999998|0.0|-0.104514139|0.0|-0.439429998|-0.002526241|-0.098032695|10.96052467|1|1|-0.000673716|-0.101303149|-0.217394466|-0.442656599|0.819222745|-0.001567914|-0.097861598|0.698414933|0|0.7635183720000001|-0.10866747|0.458627252|0.021439664|-50.90136206|13.41367899|147.9542111|-0.039120289|-42.53627024|5.958751634|0.746747352|-1.956014468|-31.84632538|80.95733534|-24.47552312|64.31504105|0.45988432|2772.832013|477.6935927|-15.31305729|0.253252648|0.851455231|6096.459089|32.77617664|0.020730147|-308.7538779|1638.808832|595.8790650000001|12.96977113|||||||||||||||||||||||-0.04975|3.8475|3.7725|-1332.180029|-1332.147999|0.4491|0.69991|-1331.9479310000002|0.0197|0.03202977|-1332.005651|7.3101|7.0|8.1549|8.1549
LY364947_a10|0.0|1|0|2.949609552|0|0|0|1.390175303|0.0|-0.278922508|2.084955541|-0.084940213|0.007575|0.010202602|10.9303125|1|1|0.006909045|0.04209715|0.072909639|-0.204644982|0.711607778|-0.072740964|-0.012096774|0.681525895|1|0.8431045490000001|-0.075303751|0.449473391|0.009678082|-34.01613475|4.275500834|69.31194102|-0.029665114|-14.69643595|0.0|0.7234846559999999|-0.978948758|-15.02735938|41.53157099|-13.10520229|38.29163558|0.486715511|1896.845282|372.4595738|-5.78950507|0.276515344|0.948237326|3903.496845|18.1140017|0.018707677|-197.4583104|597.7620559999999|287.99188260000005|8.264519015|1.0|1.0|1.0|1.0|1.0|2.46|1.88|0.0|54.46|1.74|82.56|0.0|2.0|-3.54|0.0|-3.86|0.00029|0.0789|0.000137|2.74|0.0|1.7199999999999998e-05|||||||||||||59.0|7.2291|7.2291
7b_a10|0.0|0|0|0.0|0|2|2|1.186434511|0.0|-0.170920618|2.079721225|-0.07459988|0.011041815|-0.01808249|10.93274506|0|0|0.010068964|-0.051052176|-0.082499103|-0.1874708719999999|0.764865564|-0.108464916|0.065705128|0.586354126|1|0.92441666|-0.0720417159999999|0.5113525529999999|0.009734392|-30.71062112|5.061217187|39.29815915|-0.027444463|-19.47494818|56.22969776|0.781045839|-1.152667458|-15.96741933|43.9185573|-14.26924098|35.77183831|0.446575367|2290.380138|480.6333417|-7.419027879|0.218954161|0.8069307729999999|5212.568172|18.26940272|0.012428175|-292.2491701|767.3149142000001|459.0250226|6.46179973|1.0|0.0|1.0|0.0|0.0|3.9|0.0|0.25|41.38|3.04|105.44|0.0|2.0|-5.28|0.0|-5.28|5.29e-06|0.00183|5.25e-06|4.68|0.0|3.54e-05|-0.05377|6.0231|3.6426|-1450.09312|-1450.06366|0.1488|0.66228|-1450.075119|0.0899|0.02946054|-1450.124551|5.6147|19.8|4.7033|4.7033
46_a18|0.0|0|0|0.0|0|2|2|1.251088279|0.0|-0.001181461|0.0|-0.3872848129999999|0.002300582|-0.0669031009999999|10.94680484|0|0|0.003512954|-0.1483628609999999|-0.224171123|-0.448177615|0.729629263|-0.015124585|-0.090469229|0.699483099|0|0.8265445990000001|-0.076485888|0.30524999|0.008975181|-49.54738918|6.376289807000001|123.2289237|-0.029244604|-38.60388092|58.66827342|0.782232748|-1.988633091|-35.20023815|63.70285871|-20.77641329|55.92367899|0.4548138479999999|3052.94234|587.2068577|-14.76030741|0.217767252|0.8342358790000001|7150.333139|26.56039822|0.013181412|-401.0164861|1806.107079|1056.535856|9.36454702|0.0|1.0|1.0|1.0|2.0|4.27|0.0|0.3|76.5|3.33|151.14|0.0|7.0|-5.68|0.0|-5.47|2.08e-06|0.000999|3.35e-06|4.36|0.0|7.27e-07|-0.04995|3225.0|3225.0|-1532.992457|-1532.968527|0.4249|0.69181|-1532.493789|0.4249|0.0239301|-1532.562476|3.2533|186.0|6.7305|6.7305
12q_a36|0.0|1|0|3.453150038|0|2|2|1.29701394|0.0|-0.0543475329999999|0.0|-0.410984299|0.0005016269999999|-0.0651906459999999|10.9598352|1|1|0.0010871589999999|-0.103922055|-0.177407665|-0.441747876|0.828371596|-0.017640538|-0.074349074|0.8065052890000001|0|0.82911927|-0.1060430969999999|0.324924033|0.018562763|-49.18227989|12.00048565|110.4712541|-0.038175515|-44.31949385|0.0|0.768692389|-1.908775752|-31.79544084|80.15866795|-24.67976947|61.18276554|0.486620426|2786.514757|536.0103834|-15.95501778|0.231307611|0.947876484|6040.52496|32.10617123|0.017949083|-347.4093916|1605.308562|629.5017194000001|11.60375275|1.0|0.0|1.0|0.0|2.0|4.74|0.0|0.14|69.2|2.51|128.76|0.0|5.0|-4.44|0.0|-4.59|3.64e-05|0.0151|2.55e-05|3.31|0.0|2.77e-05|-0.05602|5.2375|3.8653|-1692.544456|-1692.5102989999998|0.4239|0.6863199999999999|-1692.3116350000005|0.3419|0.03415678|-1692.370918|6.4226|6.0|8.2218|8.2218
12a_a5|0.0|1|0|2.981252568|0|1|1|1.338814635|0.0|-0.256282289|0.0|-0.09350376|0.00873078|-0.114419442|10.94553751|1|1|0.008649556|-0.057691345|-0.093973419|-0.175245466|0.779533861|0.1121034509999999|-0.063558439|0.741588813|0|0.894590896|-0.067680123|0.337539208|0.0081891369999999|-36.01436435|5.032443973|64.77671525|-0.026030816|-25.55893402|0.0|0.746785093|-1.353602454|-22.13179066|50.40529807|-15.99663329|41.04680832|0.457755771|2524.410428|549.7500455|-9.830359239|0.253214907|0.844187448|5294.775577|21.42066499|0.014342828|-303.31208710000004|1113.8745800000002|650.3600841|8.814051518|0.0|1.0|1.0|1.0|1.0|3.06|2.96|0.21|57.7|2.17|119.38|0.0|5.0|-4.27|0.0|-4.59|5.37e-05|0.0205|2.56e-05|3.38|0.0|5.660000000000001e-07|-0.04076|4.6865|4.1610000000000005|-1202.02622|-1201.990542|0.4794|0.67169|-1201.750315|0.0296|0.03567816|-1201.8082029999998|3.9457|19.0|7.7212|7.7212
14a_a3|0.0|0|0|0.0|0|0|0|0.6050202020000001|0.0|0.111575338|1.772745969|-0.363198151|-0.00603969|-0.039177314|10.3116301|1|1|-0.004161699|-0.050943323|-0.094863591|-0.582572884|0.7574238740000001|0.164994144|-0.287221775|0.8255789570000001|1|0.790894937|-0.094609848|0.21389849|0.0140376889999999|-45.12132248|6.904918591|102.8554977|-0.036792719|-22.89086827|83.70773843|0.7608768779999999|-1.324537874|-22.1944701|55.84414456|-18.09776067|52.02624107|0.481997259|2160.698862|389.0288018|-8.902004327|0.239123122|0.930491715|4716.423352000001|23.78539971|0.0189212089999999|-256.6424807|856.2743893999999|358.3503513|9.307045698|0.0|1.0|1.0|1.0|1.0|3.27|2.2|0.06|105.82|1.04|93.25|0.0|2.0|-4.45|0.0|-3.99|3.54e-05|0.0113|0.000103|2.58|0.0|4.08e-05|-0.06736|3.2363|3.2363|-1327.513792|-1327.485188|0.4524|0.69708|-1327.354384|0.4524|0.02860456|-1327.403067|4.6689|0.03|7.5229|7.5229
