molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|SRW07|AATSC1s|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|nFaHRing|RASA|FNSA5|PBF|PNSA5|PPSA3|RPSA|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|GRAVp|TASA|WNSA4|GeomDiameter|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Gibbs Free Energy|IC50|pIC50|pIC50
14o_a23|0.0|0|1|0.0|-4.758526534|7.423568444|0|0|1.197958066|3.133942289|5.351858133|-0.301504331|0.6669152279999999|-0.807407518|-0.002390707|-0.029012777|-0.0004039459999999|-0.0962526|-0.2952674819999999|-0.653629157|2|0.802854174|1|0.904077943|-0.094138958|0.328340215|-66.92857564|12.835973699999998|0.0959220569999999|9.125801389|0.8929505459999999|0.800301554|-2.165196042|80.64694246|-30.18347529|3399.6213840000005|642.7588542000001|-21.45909668|17.66041891|141.97663490000002|-1094.413931|37.71512766|0.019295686|-427.001863|676.4530574|13.71836682|0.0|1.0|1.0|1.0|3.62|0.09|26.0|-7.95|6.18|114.25|1.0|126.97|0.0|1.0|7.0|35.0|8.0|-5.94|0.0|0.0|4.31|-6.0|1.29e-07|0.0004969999999999|4.76|0.0|0.0|1.12e-08|3.6989|5.17|-2042.184285|729.11|385.0|335.19|0.58581|385.0|5.9294|-2042.000938|3.0|8.4815|8.4815
11f_a5|0.0|1|0|2.967866825|0.0|6.605297921|1|1|1.370797007|0.0|4.59511985|0.022233547|0.0|-0.227966183|0.00722997|-0.178881726|0.008309782|-0.128153787|-0.203228986|-0.230681941|2|0.756843253|0|0.847356138|-0.074612137|0.368815548|-51.92819555|15.41338844|0.152643862|10.72733576|13.29510896|0.5109475960000001|-1.268406334|73.05195434|-15.48735657|2853.401015|589.7388387999999|-10.77881574|18.03905985|340.3683339|-614.3924972|30.31104695|0.030351311|-15.23851001|753.9168511|21.12375879|1.0|1.0|1.0|1.0|2.87|0.24|23.0|-8.67|3.53|76.16|0.0|126.79|0.0|1.0|7.0|32.0|6.0|-6.99|1.0|0.0|2.95|-4.26|0.000112|0.0234|2.7|0.0|0.0|2.12e-09|4.4523|2.25|-1391.7602960000002|729.96|0.5834|278.47|0.64937|0.1834|2.1313|-1391.50739|12.0|7.9208|7.9208
10_a1|0.0|1|0|3.261363142|0.0|6.86171134|0|0|1.435871163|0.0|4.727387819|-0.23385288|0.0|-0.621976404|-0.012672753|-0.020225596|-0.0106277489999999|-0.019835038|-0.042643966|-0.623957903|1|0.7227844929999999|0|0.669963758|-0.10949971|0.126889306|-61.93104798|8.34295348|0.330036242|4.718623023|64.49041745|0.8340962559999999|-1.861495069|70.6564636|-25.67872721|2432.447088|378.9193385|-14.52342192|13.65143394|93.83214542|-595.4602985|30.78628757|0.015427326|-377.9175542|433.2550452|8.725415617000001|1.0|0.0|0.0|2.0|2.18|0.0|23.0|-8.02|5.06|78.87|0.0|99.61|0.0|1.0|4.0|27.0|5.0|-5.91|0.0|1.0|3.7|-4.73|1.04e-05|0.00673|3.64|0.0|0.0|9.53e-09|3.4067|5.81|-1223.159954|585.51|0.6754|363.94|0.70345|0.6754|5.3861|-1223.022387|1.5|5.8239|5.8239
16_a4|0.0|0|0|0.0|0.0|7.535296702|1|1|1.398650725|1.843196334|5.4161004020000005|-0.095499301|0.0|-0.089168424|0.0067511459999999|-0.148022089|0.006466406|-0.018051608|-0.0513920109999999|-0.214481956|1|0.774455255|0|0.7898461090000001|-0.080093659|0.292255386|-39.44800181|6.761192037000001|0.210153891|3.330045338|74.430775|0.832461695|-1.201404885|45.11883447|-16.43666742|2101.6948030000003|389.0176968|-8.095443438|10.19502391|82.51653675|-291.4359638|19.74465314|0.0115138339999999|-327.4903335|322.8922084|5.67083266|0.0|0.0|0.0|0.0|3.08|0.11|17.0|-6.36|4.96|30.71|0.0|85.02|0.0|1.0|2.0|23.0|4.0|-5.64|1.0|1.0|3.91|-4.43|0.0001199999999999|0.0114|3.59|0.0|0.0|4.33e-07|4511.0|4.05|-1057.494456|515.68|0.2213|274.85|0.54061|0.1006|1863.0|-1057.429593|343.0|6.4647|6.4647
14b_a3|0.0|0|0|0.0|0.0|6.823286122000001|0|0|0.605016869|0.0|4.727387819|-0.1160619169999999|1.7086790859999998|-0.356087317|-0.00603969|-0.008040839|-0.004161699|-0.050943323|-0.094863591|-0.575695827|3|0.7809478329999999|1|0.786476513|-0.100993354|0.379746504|-49.38772279|6.273415527999999|0.2135234869999999|3.067822725|82.79166784|0.766915433|-1.312913604|57.87172082|-17.83445545|2160.565755|384.6023764|-8.721397057|9.738358819|113.9829058|-313.9702941|23.25478753|0.017348996|-261.0537205|358.3503513|8.483998032|1.0|1.0|1.0|1.0|2.5|0.06|21.0|-6.89|3.71|105.82|0.0|93.25|0.0|1.0|2.0|23.0|4.0|-6.42|0.0|1.0|2.82|-3.99|3.54e-05|0.0327|2.58|0.0|0.0|1.28e-07|3.0724|2.22|-1327.514377|524.27|0.2276|403.54|0.70123|0.2276|2.8743|-1327.398177|0.38|6.4202|6.4202
3_a47|0.0|0|0|0.0|0.0|0.0|0|0|1.304465159|0.0|0.0|-0.130414103|1.416887578|-0.367098851|-0.008828261|0.103847816|-0.007967014|-0.015388793|-0.024240921|-0.457330633|2|0.720319618|1|0.854727481|-0.0948001|0.4661246329999999|-49.71258151|4.514659074|0.145272519|2.367459086|1.139378223|0.7849694909999999|-1.422001494|58.22383723|-19.12022366|2243.894237|448.2137648|-10.02652614|10.84023999|112.7606591|-391.0345195|24.35791949|0.016230658|-298.8724505|418.022895|8.511255722000001|1.0|0.0|1.0|2.0|2.89|0.0|22.0|-8.42|5.4|58.04|0.0|101.55|0.0|1.0|3.0|25.0|3.0|-5.16|1.0|1.0|4.02|-5.35|2.86e-06|0.00156|4.6|0.0|0.0|3.829999999999999e-09|5.6998|4.12|-1470.137664|556.65|0.2342|217.52|0.69138|0.2182|4.0226|-1470.0192869999998|316.0|6.5|6.5
SB431542_a8|0.0|1|0|3.172627551|0.0|7.535296702|1|1|1.401734117|1.4114120369999998|5.4161004020000005|-0.1950388569999999|0.0|-0.721718925|-0.0075336219999999|-0.029382296|-0.005306541|0.055198015|0.089375589|-0.494976661|1|0.762577159|0|0.5653298489999999|-0.124595991|0.274152231|-74.57768059|20.78806656|0.434670151|12.44282236|89.26670319|0.7608280590000001|-2.242727845|89.64885355|-29.18257067|2801.428659|338.38158389999995|-17.46740332|14.04829994|143.157805|-803.5005528|38.35632812|0.025179219|-312.2404091|529.053307|15.07117296|0.0|1.0|0.0|2.0|2.75|0.05|23.0|-6.76|2.72|112.23|0.0|109.21|0.0|1.0|4.0|30.0|5.0|-7.04|0.0|0.0|2.58|-4.14|3.99e-05|0.0292|2.4|0.0|0.0|1.74e-07|||||||||||79.08|4.1019|4.1019
8e_a8|0.0|1|0|3.01599663|0.0|7.05012252|0|0|1.394799502|1.311619189|4.844187086|-0.205927741|0.0|-0.539547088|-0.005310149|-0.102167262|-0.004224671|0.090898585|0.183313231|-0.475941912|0|0.7233950809999999|0|0.661490276|-0.105450888|0.280304418|-64.32539698|12.87136047|0.338509724|7.851573274|76.40535608|0.803307236|-2.109017754|75.57562034|-26.80224874|2692.975753|403.5112981|-16.34946208|14.52755918|119.9832494|-784.77418|33.36487904|0.0184428869999999|-370.0368722|561.882658|11.25022336|0.0|1.0|0.0|2.0|2.98|0.04|23.0|-7.78|4.17|90.11|0.0|111.81|0.0|1.0|5.0|30.0|4.0|-6.14|0.0|0.0|3.71|-4.9|5.34e-06|0.00504|3.69|0.0|0.0|1.6399999999999998e-08|4.6303|7.22|-1376.957298|639.38|0.3731|267.77|0.7013|0.1671|6.1505|-1376.766245|19.89|4.7014|4.7014
8d_a12|0.0|1|1|2.976279182|0.0|6.580639137|1|1|1.283835213|0.0|4.59511985|-0.048642535|2.075171777|-0.376778003|0.000925796|-0.065870394|0.001575111|0.00930483|0.016135176|-0.484923957|1|0.751098108|1|0.858710112|-0.103548595|0.266886187|-57.57034769|6.309558958999999|0.141289888|3.507952014|0.0|0.8338637040000001|-1.760326118|64.53435462|-21.74879802|2466.513191|477.4206699|-12.09177064|12.96695233|92.36749461|-544.129679|26.08195789|0.012525773|-371.2392138|503.2240425|6.964006932|1.0|1.0|1.0|2.0|2.23|0.1|21.0|-8.37|2.67|65.96|0.0|112.14|0.0|1.0|3.0|27.0|4.0|-5.96|1.0|1.0|3.02|-4.61|2.64e-05|0.0085799999999999|3.51|0.0|0.0|4.23e-09|4.2383|3.53|-1138.296407|600.2|0.2871|292.53|0.4997399999999999|0.0853|2.1281|-1138.139635|25.0|7.6021|7.6021
8b_a8|0.0|1|0|3.191799887|0.0|7.535296702|1|1|1.395658149|1.42474537|5.4161004020000005|-0.182065125|0.0|-0.733216119|-0.0055544409999999|-0.0422693659999999|-0.003593429|0.049587543|0.079250224|-0.5058761820000001|1|0.778853499|0|0.558354653|-0.11627069|0.28604765|-71.23625346|19.87542051|0.441645347|12.1771918|89.09854311|0.781454722|-2.325413799|84.97574547|-29.07602182|2863.095568|342.0904577|-17.8141788|14.53652808|133.8974321|-872.8947609999999|37.20755791|0.022425382|-344.8810688|589.263087|13.73949201|0.0|1.0|0.0|2.0|2.93|0.09|23.0|-7.13|3.03|112.23|0.0|114.18|0.0|1.0|4.0|31.0|5.0|-6.87|0.0|0.0|2.9|-4.43|1.6899999999999997e-05|0.0153|2.76|0.0|0.0|7.33e-08|4.5819|6.41|-1407.0843|640.35|0.2618|270.59|0.70195|0.1515|5.8389|-1406.887058|5.08|5.2941|5.2941
2_a20 (SB-505124)|0.0|1|0|3.485765306|-0.09011519|7.434257382|1|1|1.183764955|0.0|5.351858133|-0.076310057|0.0|-0.498602014|0.001622309|-0.177905025|0.003789399|-0.150708132|-0.229461916|-0.520284161|1|0.725030162|0|0.7694360659999999|-0.117328885|0.214264156|-64.55966745|15.71798823|0.230563934|8.648749117000001|441.9400248|0.831919306|-1.759933279|70.87109323|-21.05206547|2195.369524|423.3785776|-11.58380004|11.3574908|92.48561162|-532.854802|25.30541763|0.011470204|-365.2740749|477.95809620000006|6.311425784|1.0|1.0|1.0|1.0|3.1|0.3|17.0|-7.22|4.47|60.03|0.0|97.55|0.0|1.0|3.0|25.0|4.0|-5.31|1.0|1.0|3.81|-4.91|5.72e-06|0.0040799999999999|4.27|0.0|0.0|6.070000000000002e-08|3.6404|4.57|-1089.371784|593.8|0.3267|340.58|0.69947|0.3267|2.5584|-1089.201587|169.0|6.7721|6.7721
5d_a40|0.0|0|0|0.0|0.0|8.149890544|0|1|0.6049133329999999|1.601200869|6.167516491000001|0.0418378229999999|0.716041667|-0.1868684619999999|0.007200253|0.2078052269999999|0.006642869|-0.0038660009999999|-0.009744685|-0.399968083|0|0.8092726020000001|1|0.754010052|-0.094277694|0.049855551|-43.26473143|10.10860823|0.245989948|4.638915105|53.85026982|0.8111805740000001|-1.131332331|49.97858532|-17.30589257|1974.583878|346.0207917|-7.94180214|12.09256826|86.65063178|-238.2540642|21.3342049|0.014630084|-285.606135|243.4287716|6.713853887999999|0.0|1.0|0.0|0.0|2.56|0.21|14.0|-4.32|3.64|75.5|1.0|74.11|0.0|2.0|3.0|20.0|4.0|-5.94|1.0|1.0|3.1|-3.82|5.9e-05|0.0436|2.98|0.0|0.0|4.7600000000000005e-05|3.7374|4.61|-1276.833831|473.48|0.4493|331.74|0.69613|0.4493|7.0422|-1276.797751|19.0|7.7212|7.7212
13_a47|0.0|1|1|2.920663104|0.0|6.605297921|0|0|1.417757826|0.0|4.59511985|-0.0777650159999999|1.5940801480000002|-0.20197533|-0.00105415|0.003874205|-0.000211465|-0.0101047869999999|-0.0233277889999999|-0.316563793|2|0.794037882|1|0.781675563|-0.088128939|0.244975411|-45.39284663|9.13564442|0.2183244369999999|4.705524762|0.0|0.688261242|-1.23380515|57.38622954|-16.72368034|2190.316257|402.6200617|-8.613918003|13.33103985|160.5682509|-327.3288841|24.29844849|0.023284817|-193.936606|359.12161539999994|11.99338291|1.0|0.0|1.0|2.0|1.75|0.06|21.0|-7.9|4.63|66.49|0.0|91.59|0.0|1.0|3.0|24.0|4.0|-6.0|1.0|1.0|3.19|-4.27|5.79e-05|0.0173|3.17|0.0|0.0|1.26e-08|4.0302|2.7|-1067.820961|542.62|0.3382|307.63|0.67466|0.3382|3.5455|-1067.71601|16.0|7.8|7.8
2_a3|0.0|0|0|0.0|0.0|6.823286122000001|0|0|0.605017347|0.0|4.727387819|-0.09743592|2.058239271|-0.311617665|-0.006049098|0.09933632|-0.0045709459999999|0.017902469|0.032450556|-0.568019422|2|0.769486995|1|0.750206578|-0.09392632|0.4551292289999999|-44.07280196|5.601853871|0.249793422|2.628543258|74.89956423|0.727984269|-1.127115845|53.05538527|-15.55510657|2056.399995|352.0174726|-7.298882022000001|9.016533738|127.637231|-248.1619888|21.36736636|0.019143348|-213.9529255|330.4083896|8.982583312000001|1.0|1.0|1.0|1.0|2.22|0.0|21.0|-6.89|4.01|92.93|0.0|90.49|0.0|1.0|2.0|22.0|3.0|-5.93|0.0|1.0|3.06|-4.27|1.7800000000000002e-05|0.0162|3.13|0.0|0.0|1.3e-07|5.4397|1.97|-1272.143337|503.34|0.1824|227.92|0.69543|0.0962|4.0121|-1272.04778|3981.0|5.4|5.4
9g_a24|0.0|1|0|2.931798469|0.0|7.273092596000001|0|0|1.427608366|1.7647373919999998|5.283203728999999|0.001126633|0.0|-0.0425444|0.0144065739999999|0.070915465|0.013119312|-0.0273623029999999|-0.049325609|-0.079421802|2|0.7931626959999999|0|0.8671367529999999|-0.065668047|0.383340003|-32.49188065|9.283063574|0.132863247|4.593165278|0.0|0.4819264479999999|-0.788016565|49.25777584|-10.53790724|2123.257348|429.0504306|-5.214049137|10.69818114|256.3375151|-192.9198181|21.8662148|0.033884884|17.88521849|341.3207334|16.76589519|1.0|0.0|1.0|1.0|1.78|0.06|22.0|-6.43|2.93|72.28|0.0|87.53|0.0|1.0|3.0|23.0|4.0|-7.17|1.0|0.0|1.93|-3.09|0.00323|247.0|1.37|0.0|0.0|3.720000000000001e-07|5.2521|0.75|-984.5891383|524.03|0.2444|236.07|0.64993|0.1023|2.9691|-984.497752|68.0|7.1675|7.1675
14d_a23|0.0|0|1|0.0|0.0|7.423568444|0|0|1.197963465|3.405551724|5.351858133|-0.026530366|0.758207139|-0.288522152|0.01269616|-0.019307114|0.01180744|-0.074441567|-0.136106024|-0.4483522929999999|2|0.772008792|1|0.921694462|-0.078282292|0.213597535|-51.58357156|12.25371621|0.078305538|8.074501042|83.40396369|0.790346608|-1.6439281280000002|61.49227899|-21.66510006|2878.955374|607.3441532|-14.27606695|14.358677900000002|138.1496441|-713.8033475|27.41215037|0.015037275|-382.6437544|666.0036144999999|9.908707432|0.0|1.0|1.0|1.0|3.62|0.09|26.0|-7.78|4.33|105.02|1.0|125.25|0.0|1.0|5.0|31.0|4.0|-6.1|0.0|0.0|3.8|-5.25|1.43e-06|0.0023899999999999|3.94|0.0|0.0|1.65e-08|3688.0|3.79|-1669.24571|696.21|0.3807|336.18|8.1555|336.18|5.6156|-1669.045136|4.0|8.4001|8.4001
7_a15|0.0|0|0|0.0|0.0|0.0|0|0|1.419941457|0.0|0.0|-0.038088878|0.0|-0.494898891|-0.0013239329999999|0.038636783|0.002150323|-0.211522056|-0.310081401|-0.335491052|1|0.70084115|0|0.841400327|-0.110819329|0.403524276|-61.50761094|20.31436245|0.158599673|11.27499976|56.30310755|0.448664402|-1.2190126140000002|85.26222186|-14.70834175|2330.667514|466.9990754|-8.163512395|9.971755103|306.0056033|-375.5215702|32.78250222|0.042799094|56.98518567|474.9756287|23.75461091|1.0|1.0|1.0|1.0|3.14|0.15|18.0|-7.19|4.64|61.84|0.0|99.77|0.0|1.0|7.0|26.0|5.0|-5.72|1.0|1.0|3.35|-4.49|1.46e-05|0.0113|3.84|0.0|0.0|6.41e-08|4.4386|2.78|-1184.385377|580.73|0.3463|279.33|0.70497|0.0169|1.1115|-1184.224637|227.0|6644.0|6644.0
15d_a10|0.0|0|0|0.0|0.0|7.535296702|2|2|1.343850133|2.147544195|5.4161004020000005|0.0370874879999999|2.04092658|-0.184039927|0.010215823|-0.140487312|0.011249462|-0.1786649189999999|-0.280243276|-0.1945202089999999|2|0.745184875|1|0.87609771|-0.070612242|0.565801561|-47.58559595|15.37766538|0.12390229|10.36301002|141.0919598|0.471900166|-1.129795872|66.95020436|-12.68949225|2967.522813|590.402322|-8.551449923|16.02072769|355.8865234|-513.0869954|26.89020509|0.028735133|37.87296065|825.4425942|19.36460841|1.0|1.0|1.0|0.0|4.01|0.35|21.0|-7.82|3.44|65.3|0.0|131.43|0.0|1.0|6.0|33.0|6.0|-7.04|1.0|0.0|3.18|-4.38|0.000167|0.0182|2.75|0.0|0.0|1.5e-08|5.6004|2.05|-1430.8144619999998|737.09|312.0|221.39|0.6814100000000001|0.0856|3.3831|-1430.795367|69.0|7.1612|7.1612
8h_a8|0.0|1|0|2.975382653|0.0|7.05012252|0|0|1.3918396709999998|1.241306689|4.844187086|-0.249095464|0.0|-0.485274006|-0.007796225|-0.085125857|-0.007036544|0.09830823|0.254819201|-0.53822084|0|0.6971223040000001|0|0.602405134|-0.11302328|0.273425421|-66.4523265|6.58499063|0.397594866|3.871662077|53.78973456|0.918315905|-2.147442322|70.94463092|-28.69532281|2623.688756|354.18563860000006|-16.87148841|13.58738632|48.02637252|-742.3454901|31.2477685|0.00764059|-491.8998117|485.8626377000001|4.492304417|0.0|0.0|0.0|2.0|2.73|0.0|23.0|-7.95|4.72|80.88|0.0|105.27|0.0|1.0|4.0|29.0|4.0|-5.98|0.0|0.0|4.01|-5.0|6.11e-06|0.00395|3.82|0.0|0.0|1.13e-08|4801.0|7.71|-1361.651799|608.39|0.3011|258.25|0.69844|272.0|3.4779|-1361.5113789999998|11.59|4.9359|4.9359
7a_a8|0.0|1|0|3.1730222510000003|0.0|7.535296702|1|1|1.4000287219999998|1.4494883790000002|5.4161004020000005|-0.0407248439999999|0.0|-0.482688615|0.000736369|0.004607684|0.002028046|-0.019499132|-0.032195997|-0.412963751|1|0.764224152|0|0.718410375|-0.101880506|0.238462711|-59.83546383|20.79408196|0.281589625|12.2125771|71.85980901|0.733884399|-1.833849114|75.4573633|-25.04740346|2715.360649|421.9297638000001|-14.71059634|14.73814865|156.2924154|-632.5556427|34.12990316|0.0265990589999999|-274.7254012|488.0169522|15.62189947|0.0|1.0|1.0|1.0|3.06|0.05|23.0|-7.27|3.49|92.93|0.0|105.83|0.0|1.0|3.0|29.0|5.0|-6.33|0.0|1.0|3.15|-4.64|1.36e-05|0.00874|3.24|0.0|0.0|5.3600000000000004e-08|4.5808|5.2|-1291.313963|605.72|315.0|270.66|0.70367|0.1575|9.9646|-1291.156661|24.73|4.6068|4.6068
LY580276_a4|0.0|0|0|0.0|0.0|7.535296702|1|1|1.344599701|2.067497166|5.4161004020000005|-0.020236527|0.0|-0.063298854|0.010217376|-0.172607392|0.009622161|-0.019747846|-0.042912895|-0.191806286|1|0.7921620090000001|0|0.8685269959999999|-0.071023484|0.243350596|-34.22831819|4.207217677|0.131473004|2.027582675|82.46094409|0.8478469959999999|-1.065352257|38.23432817|-13.51117823|1948.220005|418.5688558|-6.511436537000001|9.693623538|73.32703409|-247.4345884|15.93586849|0.008312438|-335.2755182|345.4102548|4.0060099860000005|1.0|0.0|1.0|0.0|3.04|0.22|17.0|-6.56|4.43|30.71|0.0|84.74|0.0|1.0|2.0|22.0|3.0|-5.71|1.0|1.0|3.69|-4.21|0.000213|0.0181|3.35|0.0|0.0|2.75e-07|5.2983|3.64|-959.4958788|519.23|0.1905|234.01|0.68002|0.1842|2.5355|-959.404416|175.0|6757.0|6757.0
6a_a40|0.0|0|0|0.0|0.0|8.421342866|1|2|0.604893625|1.78213955|6.401917197|-0.077397672|0.775942224|-0.68730803|-0.001347823|0.104332675|-0.001171195|-0.021759541|-0.040435852|-0.620787469|0|0.801647855|1|0.733750993|-0.117413572|0.360858579|-73.33687786|10.24294396|0.266249007|6.397774285|36.84483305|0.8678518190000001|-2.113444291|81.37714586|-30.69915817|2936.1501780000003|458.303126|-19.17478857|11.8691482|82.54016015|-824.5159087000001|35.37373259|0.012872604|-459.522754|557.4018948|8.040268001|0.0|1.0|1.0|1.0|3.01|0.21|14.0|-4.05|3.07|173.43|2.0|120.14|1.0|2.0|5.0|29.0|5.0|-6.32|0.0|1.0|3.17|-4.99|7.85e-08|0.00457|3.77|1.0|0.0|8.950000000000001e-05|2.9836|7.73|-2371.579899|649.48|0.4015|415.55|0.6782699999999999|0.4015|6.9379|-2371.443161|0.04|7.3979|7.3979
12i_a36|0.0|1|0|3.27619957|-4.787087299|7.412764017000001|2|2|1.2401347459999998|0.0|5.351858133|-0.29543904|0.0|-0.929568494|-0.011700732|0.128325344|-0.007897954|-0.1187503719999999|-0.3344729369999999|-0.608318386|1|0.820041835|0|0.830964232|-0.117424873|0.332782117|-75.66036485|12.71877085|0.169035768|8.195085212|0.52902639|0.7691298590000001|-2.46592234|90.11282843|-29.42347522|3231.030388|535.4151566|-18.95842684|13.98728916|148.7565508|-1023.755049|38.2555363|0.022430221|-346.8168661|672.4630346|14.45246358|0.0|1.0|0.0|2.0|0.0|0.17|17.0|-7.14|4.04|78.43|0.0|130.43|0.0|1.0|7.0|34.0|8.0|-6.4|0.0|0.0|2.65|-5.07|6.26e-06|4.0|3.86|0.0|0.0|7.24e-08|5.2297|4.86|-1645.2030949999998|666.79|0.5402|237.08|0.70134|0.1516|5.1836|-1645.017702|12.0|7.9208|7.9208
4e_a46|-3.742323661|0|0|0.0|0.092094405|7.825245291|1|1|0.300205548|2.12386814|5.587248657999999|-0.370202917|0.0|-0.4017151029999999|-0.001404912|-0.058626723|0.002688298|-0.030065705|-0.049530834|-0.514537262|2|0.77019676|0|0.753715041|-0.084780904|0.68427144|-64.33855433|8.098142567|0.246284959|6.145520557|20.27041189|0.7951078540000001|-1.949960781|73.87174786|-23.48867857|3411.457836|571.9794684|-17.82509456|15.06943449|155.48860530000002|-1122.980957|29.54149986|0.0125621839999999|-447.9030518999999|942.2127953|9.533193534|0.0|0.0|1.0|2.0|2.68|0.27|23.0|-8.81|5.93|124.17|0.0|137.28|0.0|1.0|5.0|35.0|6.0|-6.6|0.0|0.0|3.5|-5.41|8.29e-07|0.00191|3.78|0.0|0.0|1.56e-09|4.2446|8.03|-1884.613031|757.1|0.4814|292.1|0.56481|0.3109|1.9941|-1884.324182|154.0|6.8125|6.8125
47k_a18|0.0|0|0|0.0|0.0|7.03438793|1|1|1.25117623|0.0|4.844187086|-0.0605329409999999|0.0|-0.5135996820000001|0.003047962|-0.02822032|0.00493127|-0.279965025|-0.421027889|-0.451417954|0|0.721697829|0|0.8309354040000001|-0.088346874|0.3533268229999999|-69.77479556|11.91029894|0.169064596|9.406543039|58.77865447|0.7153044209999999|-2.208671853|84.23875372|-23.89547793|3245.964586|656.2580564|-18.87222501|18.35217454|224.8475227|-1377.672426|33.40602576|0.018313855|-340.0872332|1167.054827|14.46395816|1.0|1.0|1.0|2.0|0.0|0.3|18.0|-8.44|3.17|88.97|2.0|154.86|1.0|1.0|11.0|38.0|4.0|-6.41|0.0|0.0|2.53|-5.33|1.44e-06|0.0023899999999999|4.26|1.0|1.0|3.6099999999999997e-09|3.0948|8.45|-1664.756029|842.29|0.5920000000000001|400.63|0.69823|0.5920000000000001|4.1818|-1664.341238|29.0|7.5376|7.5376
17g_a50|0.0|0|1|0.0|0.0|7.934155233999999|2|2|1.320916184|4.377239517|5.82008293|0.052557574|2.236579664|-0.13328325|0.012079|-0.022378911|0.01245647|-0.200725906|-0.323333765|-0.213708251|1|0.738521694|1|0.920663175|-0.0706879109999999|0.442201795|-47.17463902|9.710172008|0.079336825|6.48022912|85.51402581|0.749948388|-1.555134042|56.28102287|-17.29736764|2821.3922|614.4183967|-11.54365807|15.28352231|166.8756987|-692.6194843|23.06474408|0.013645282|-333.6136209|829.3813984|9.106383854|1.0|1.0|1.0|0.0|3.66|0.35|20.0|-6.96|4.37|51.77|0.0|133.03|0.0|1.0|6.0|32.0|4.0|-6.28|1.0|0.0|3.63|-4.86|3.4899999999999995e-05|0.0059|3.68|0.0|0.0|1.1e-07|4.0458|3.22|-1335.976491|725.92|0.1795|306.45|0.6623600000000001|0.1795|7.0584|-1335.693266|246.0|6.6091|6.6091
12bf_a36|0.0|1|0|3.31325137|0.0|7.412764017000001|2|2|1.297043948|0.0|5.351858133|-0.119979424|0.0|-0.4497470879999999|-0.006877664|-0.096665166|-0.004358975|-0.098027247|-0.250781298|-0.433281391|1|0.836170906|0|0.6791406640000001|-0.110255801|0.356652646|-71.01192632|14.01562806|0.320859336|9.026978489|0.0|0.7054709690000001|-1.874348624|86.28460578|-24.14405495|2902.591295|437.4108773|-15.55034592|14.37031118|189.6959033|-777.5172959|34.22402339|0.02371294|-264.6734075|593.6088758|15.27267945|0.0|0.0|0.0|2.0|0.0|0.14|17.0|-7.12|3.0|69.2|0.0|123.67|0.0|1.0|5.0|31.0|6.0|-6.8|1.0|0.0|2.44|-4.32|0.000102|0.0201|2.88|0.0|0.0|7.599999999999999e-08|5.2319|3.66|-1431.413697|670.85|0.4518|236.98|0.69292|0.4006|5.4787|-1431.246893|6.0|8.2218|8.2218
3t_a32|0.0|1|1|3.4477303|0.0|7.765993078999999|0|0|0.609420752|0.0|5.733341277|-0.0338714389999999|2.141978747|-0.304466646|9.83e-05|0.012069208|0.00139283|-0.070331512|-0.122301673|-0.496165036|0|0.822076702|1|0.828676243|-0.0974995|0.217914628|-61.58101978|8.995863948|0.171323757|5.681818647999999|0.0|0.684474482|-1.267493496|72.43498782|-17.03304802|2530.60497|523.3947687|-10.75813179|15.64252992|199.2870037|-505.632194|24.88485469|0.017184783|-233.0294362|582.0730423|10.85396804|1.0|1.0|1.0|1.0|3.41|0.3|19.0|-8.01|5.42|128.01|0.0|112.48|0.0|1.0|7.0|27.0|4.0|-5.81|0.0|1.0|4.46|-4.93|3.28e-07|0.00462|4.09|0.0|0.0|9.86e-09|3.5487|5.5|-1864.708995|677.16|0.2906|349.38|0.70286|0.2906|1.2641|-1864.534478|9.0|8.0458|8.0458
