molecula|n9FaHRing|SaaNH|SRW09|nAHRing|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC7i|MATS1i|MATS1c|GATS1are|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|FNSA4|RPCS|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
13p_a6|0|3.449535594|6.842683282|0|0.0|-0.010395243|4.727387819|-0.1144898999999999|2|0.042959184|1.633493259|-0.634109842|-0.008008339|-0.014153926|10.95053423|-0.072853186|1|0.123575608|-0.068532678|-0.573014008|0.865935935|-0.125636943|0.837659336|0.8244206940000001|0.7265205579999999|-0.099405155|-0.107371897|0.196002517|-70.52421289|12.27472016|80.30786544|-0.03767435|107.5669533|-2.14743793|-50.03427239|89.17529231|-26.72853188|82.79893305|0.412828992|515.4389679999999|-1523.526317|3833.042283|0.23994258|8.760340755|0.703081362|6590.216479|35.16646396|0.018322293|-369.0018868|794.5462391|1.0|1.0|1.0|3.64|0.12|27.0|-10.06|4.58|4.01|122.47|1.01|1.0|0.0|132.01|0.0|0.0|7.0|5.0|2.96|8.11e-06|2.86|0.0|0.0|-0.0746|4.7973|752.82|1283.98|415.53|0.4132|258.45|0.47508|0.7056600000000001|-1462.740542|-0.1971099999999999|0.03807447|-1462.804694|12163.0|92.0|7.0362
47p_a18|0|0.0|7.03438793|1|0.0|-0.005394244|4.844187086|-0.04760181|0|0.037575758|0.0|-0.3775970529999999|0.00235332|-0.015960677|10.94701988|-0.049428094|0|0.037961877|-0.1736074389999999|-0.441700685|0.72025564|-0.082977829|0.7611910209999999|0.710266593|0.832954548|-0.06909945|-0.082580968|0.278332428|-51.14496913|5.913843751|10.25627035|-0.030813794|48.48855261|-2.0645242|-37.85569728|69.19354871|-22.80728054|57.05881288|0.488811071|616.5234972999999|-1528.087796|1367.4309119999998|0.181540558|9.923659881|0.956223901|6726.61969|27.86610962|0.01090303|-471.4248324|1011.163774|1.0|1.0|1.0|4.29|0.28|18.0|-9.03|3.65|3.34|76.5|3.13|3.0|1.0|144.53|0.0|1.0|9.0|3.0|2.9|2.13e-06|4.35|0.0|0.0|-0.05628|3.2036|795.43|1391.71|387.01|595.0|387.01|0.6937800000000001|0.6937800000000001|-1493.338659|-0.18746|0.02843634|-1493.407248|4.6652|64.0|7.1938
13n_a6|0|3.425442623|6.842683282|0|0.0|-0.010884884|4.727387819|-0.135152403|2|0.04393617|1.628408574|-0.631323273|-0.0093684169999999|-0.06507689|10.95053349|-0.033224059|1|0.100294804|-0.068956229|-0.57091314|0.870730542|-0.056293641|0.832753533|0.82642394|0.70890216|-0.100363599|-0.109392959|0.307384948|-68.88015714|12.18768927|90.97854097|-0.038490115|103.012404|-2.078466222|-47.27287681|88.73738138|-26.41600355|81.06784641|0.47066442|486.5239262|-1426.464192|2535.307313|0.251032943|8.872063579|0.889160748|6386.381394|35.2699138|0.019904118|-341.7352549|724.3873672999999|1.0|1.0|1.0|3.55|0.08|27.0|-9.67|4.19|3.76|122.47|0.81|1.0|0.0|127.2|0.0|1.0|6.0|5.0|2.62|2.27e-05|2.43|0.0|0.0|-0.07131|4.8185|727.69|1232.6|369.99|0.9117|257.31|0.55028|0.64027|-1423.451366|-0.20994|0.05026727|-1423.514154|10.1967|75.0|7.1249
13m_a6|0|3.415695704|6.842683282|0|0.0|-0.010840005|4.727387819|-0.135152403|2|0.0446875|1.617900191|-0.628720289|-0.0093684169999999|0.054340057|10.9505335|-0.018628955|1|0.037052986|-0.068956229|-0.568024162|0.870730542|-0.031564227|0.832753533|0.82642394|0.715612461|-0.0989137669999999|-0.107644789|0.429009107|-68.97140339|12.95736535|91.22689385|-0.0378750189999999|95.67846949|-2.045251|-48.09294654|89.65257305|-26.40980394|81.92876874|0.48094941|498.9881336|-1426.129413|2574.030011|0.263701|8.435961541000001|0.926594475|6412.592679|35.8683143|0.020928405|-329.5370141|724.3873672999999|1.0|1.0|1.0|3.59|0.08|27.0|-9.67|4.19|3.76|122.47|0.81|1.0|0.0|127.2|0.0|1.0|6.0|5.0|2.67|2.27e-05|2.43|0.0|0.0|-0.07137|3.9127|726.28|1231.54|371.67|275.0|316.88|0.66475|0.64753|-1423.448957|-0.20954|0.04955777|-1423.511471|6.5243|0.01|8.0
14ae_a23|1|0.0|7.423568444|0|3.338149829|-0.007539122|5.351858133|-0.029948314|2|0.042903564|0.7338690390000001|-0.4448081789999999|0.008996289|-0.0174992419999999|10.31321689|0.0289586779999999|2|0.047563299|-0.143336826|-0.363230717|0.7763406840000001|0.0469453379999999|0.8356326820000001|0.7317531540000001|0.872362051|-0.065169397|-0.087074783|0.202342743|-46.69131269|24.84237243|111.4422142|-0.0269140239999999|110.5716332|-1.480271319|-33.45249142|87.09501229|-19.28284095|71.53368511|0.479058976|625.0131414|-1060.556252|2575.36078|0.46959234|8.123993885|0.919603093|7308.981869|36.35475577|0.034488074|-43.57178809|770.8206617000001|0.0|0.0|1.0|3.74|0.12|26.0|-7.6|3.48|4.03|123.48|2.42|2.0|1.0|133.27|0.0|1.0|7.0|6.0|3.44|1.6e-06|3.52|0.0|0.0|-0.07122|3.6036|751.57|1285.52|344.06|0.3205|344.06|0.58144|0.58144|-1858.675325|-0.21659|0.01449323|-1858.7404850000005|9.5944|2.0|8.6038
11_a33|1|3.221176304|7.686621335|0|0.0|-0.008708023|5.6869753560000005|-0.039406316|0|0.034984568|1.979284901|-0.32219686|-0.003303432|0.143981643|10.31100126|-0.008908194|3|0.105574347|-0.122478641|-0.393892466|0.8389087140000001|-0.014463304|0.921896958|0.781083337|0.857287241|-0.070841241|-0.104881435|0.229250542|-34.4118011|16.37099833|45.43139569|-0.030847481|0.0|-1.048814353|-16.71585694|68.11455221|-14.98445481|50.78279943|0.4673066279999999|416.4353629|-509.4714637|979.349175|0.447121614|5.24049311|0.8772525659999999|4880.001461|27.10262364|0.035341374|-51.37234937|335.4799765|1.0|1.0|1.0|3.19|0.13|19.0|-6.23|5.77|4.13|120.17|0.89|0.0|0.0|89.77|0.0|1.0|3.0|4.0|3.28|3.32e-06|3.28|0.0|0.0|-0.05806|3.5049|506.55|858.89|353.74|0.5408|353.74|0.70381|0.70381|-1669.202327|-0.19938|0.02055276|-1669.251123|4.5998|5.0|8.3188
8g_a12|1|2.897921027|6.580639137|1|0.0|-0.0084227909999999|4.59511985|-0.029907264|2|0.038347953|1.714060666|-0.40429396|0.005898773|-0.094550033|10.95472263|-0.040257632|1|-0.068810076|0.068559367|-0.532504083|0.804158158|-0.070405398|0.80546986|0.7714487940000001|0.8576253690000001|-0.076856227|-0.1045061519999999|0.274352085|-42.39297373|4.915102972|84.95000993|-0.042752517|0.0|-1.881110729|-23.38345638|61.99654413|-23.58177591|47.30807670000001|0.463772637|473.055878|-1037.59814|1356.883205|0.09833304|6.882798206|0.864880588|5327.736626|26.15353224|0.007890315|-443.109365|480.0590283|0.0|1.0|1.0|4.07|0.1|21.0|-8.0|3.31|2.07|78.85|2.89|1.0|0.0|109.93|0.0|1.0|3.0|5.0|2.77|4.15e-05|3.06|0.0|0.0|-0.06432|4.2057|590.93|989.66|332.31|0.3786|294.8|462.0|0.55027|-1154.121362|-0.21633|0.03954539|-1154.173831|4.2131|3715.0|5.43
5_a27|0|0.0|6.823286122000001|0|3.2927747860000003|-0.0063562359999999|4.727387819|-0.068518519|2|0.048947368|1.271687295|-0.286030638|0.00991794|-0.125237927|10.93772408|-0.013448351|1|-0.250776983|-0.2030237389999999|-0.4982037479999999|0.639413469|-0.020087122|0.8149212259999999|0.614205449|0.8531787759999999|-0.055979434|-0.085078576|0.333977277|-29.50048722|8.936508815|10.48961936|-0.030385206|56.35994804|-1.276178645|-15.54640123|53.51978325|-16.01263727|38.43699603|0.439066197|449.6149323|-672.5307653|1254.531539|0.258518528|6.160679036|0.7827415529999999|4943.51602|21.59546513|0.016479312|-254.5156507|424.8821143|0.0|0.0|1.0|3.07|0.16|21.0|-6.22|2.94|2.8|65.6|2.66|0.0|0.0|97.55|0.0|1.0|2.0|4.0|2.82|0.000248|2.58|0.0|0.0|-0.04554|4.0989|566.68|955.22|302.48|0.2448|302.48|0.64548|0.64548|-1082.967639|-0.21506|0.01903872|-1083.019748|3.5632|3.0|8.5229
12w_a36|0|3.3131307480000003|7.412764017000001|2|0.0|-0.015825416|5.351858133|-0.297354748|2|0.041555556|0.0|-0.917874106|-0.011700732|-0.041402825|10.96020797|-0.010726574|1|0.115646674|-0.1187503719999999|-0.604676196|0.647732719|-0.016393443|0.8792981679999999|0.624142499|0.828363244|-0.086826396|-0.111267166|0.532980165|-62.34080876|15.15285952|112.947763|-0.041210062|0.780959767|-2.225343322|-44.76031023|99.51883498|-29.58856606|77.49366829|0.4672300679999999|594.7596206000001|-1597.782567|2602.5207|0.29463721|8.365472166|0.8769828040000001|7418.252264|41.94801097|0.0273396629999999|-294.8983941|672.4630346|1.0|0.0|0.0|4.82|0.17|17.0|-7.14|3.31|4.04|78.43|2.04|2.0|0.0|130.43|0.0|1.0|7.0|8.0|2.65|6.26e-06|3.86|0.0|0.0|-0.05326|3.8881|712.88|1198.72|318.88|0.4508|318.88|0.69466|0.69466|-1644.953222|-0.21034|0.0328886|-1645.017691|7.0746|23.0|7.6383
11a_a5|0|2.9781886010000003|6.605297921|0|0.0|-0.002894726|4.59511985|0.052217882|2|0.021060606|0.0|-0.185262487|0.007993132|-0.1301505359999999|10.94877942|-0.02394636|1|-0.081506|0.003975818|-0.254944026|0.7505403709999999|-0.0489811909999999|0.773417838|0.7410766209999999|0.89343434|-0.064565402|-0.071517578|0.369563711|-46.13206353|8.474559367000001|61.32301293|-0.026223112|14.47576249|-1.573386716|-32.96141947|61.4470419|-18.73644762|54.60662289|0.466436596|638.3599998999999|-1124.186857|1170.247903|0.259134725|9.740948724|0.874191508|5756.783268|25.28995251|0.014482324|-344.1971057|835.912531|0.0|1.0|1.0|3.53|0.3|23.0|-9.93|6.38|6.55|63.69|3.05|2.0|0.0|128.51|0.0|1.0|7.0|4.0|5.16|5.63e-08|6.13|0.0|0.0|-0.03694|4.4033|739.79|1272.7|302.86|0.5473|281.57|0.6735|0.65363|-1339.493223|-0.20429|0.03340977|-1339.555805|3.6525|81.0|7.0915
7d_a10|0|0.0|7.535296702|1|2.087763133|-0.00179944|5.4161004020000005|-0.017919404|2|0.041369509|1.591760572|-0.0845736919999999|0.00870171|-0.071185424|10.929819300000002|-0.0325418129999999|1|-0.09209689|-0.041520889|-0.2018053139999999|0.531023495|-0.051603612|0.869684772|0.525816226|0.841052067|-0.059327943|-0.070901708|0.421731106|-31.47566249|5.567989142999999|12.32220006|-0.024733154|89.87999909999999|-1.063525614|-16.69900016|45.08492005|-13.12185056|37.04365163|0.484115691|446.2091497|-564.2395741|1597.531619|0.270414577|6.100927672|0.938419104|5174.981962|17.98535187|0.014078094|-243.607074|460.1866123|1.0|1.0|1.0|3.21|0.19|21.0|-7.83|4.92|4.97|43.6|3.04|1.0|0.0|100.04|0.0|1.0|2.0|4.0|3.95|5.98e-05|3.62|0.0|0.0|-0.05634|5.8433|574.87|970.29|319.09|0.2593|212.18|0.32059|0.68393|-1129.003694|-0.21965|0.02250617|-1129.0552810000002|3.4695|928.0|6.0325
16h_a32|1|3.340888605|7.765993078999999|0|0.0|-0.015656019|5.733341277|-0.098975084|0|0.039958333|2.075726759|-0.7828009570000001|-0.0048042729999999|0.061727488|10.31100268|-0.022634676|3|-0.1234671109999999|-0.123297852|-0.71364354|0.804503712|-0.03617945|0.881181048|0.7619492790000001|0.7991915079999999|-0.081151869|-0.121464999|0.44308098|-51.56009529|13.31708433|70.02855767|-0.038765425|35.90298920000001|-1.821974989|-32.75886858|90.15529448|-24.62973479|64.87717961|0.459750275|507.7688359|-1157.597535|3282.554439|0.2640948939999999|6.710057805|0.850995852|6151.056721|33.46862873|0.020432929|-299.7661014|573.3529948|1.0|0.0|1.0|3.61|0.26|19.0|-7.0|5.86|4.6|149.27|1.12|2.0|0.0|111.95|1.0|1.0|7.0|5.0|3.74|3.28e-07|3.66|0.0|0.0|-0.05028|3.6182|679.82|1130.4|342.67|0.2914|342.67|0.70219|0.70219|-1955.772465|-0.2|0.02818755|-1955.832545|4.2275|9.0|8.0655
4n_a46|0|0.0|7.825245291|1|2.093595994|-0.004696854|5.587248657999999|-0.036492128|0|0.045335917|0.0|-0.234842682|0.004988019|-0.144852516|10.94021058|-0.064683066|1|-0.349865095|0.070558373|-0.369211845|0.741742667|-0.088858764|0.7681452190000001|0.7427183759999999|0.903145407|-0.103381106|-0.085838139|0.371438024|-56.80797266|4.629240193|172.8490949|-0.031047837|0.0|-1.459248362|-31.21601103|51.4039205|-17.06080312|61.43721285|0.428896538|496.2788787|-801.8577467|2116.313581|0.136796337|5.666371466|0.750996215|4955.374473|19.76451658|0.0077084869999999|-399.1612105|525.8291956999999|1.0|0.0|1.0|3.75|0.27|17.0|-6.67|4.33|4.94|61.84|2.99|1.0|0.0|102.92|0.0|1.0|2.0|3.0|3.9|3.75e-06|4.41|0.0|0.0|-0.04044|5.7448|578.83|1011.66|313.65|253.0|215.82|0.41625|0.7025|-1090.098769|-0.20685|0.04131598|-1090.151267|8773.0|5194.0|5.2845
16_a15|0|0.0|0.0|0|0.0|-0.008593957|0.0|-0.463771194|2|0.035555556|0.0|-0.4898555739999999|-0.009769916|-0.109386268|10.31928197|-0.011969556|0|-0.006331105|-0.046871961|-0.528097878|0.787100127|-0.018331526|0.77948108|0.72660548|0.723597405|-0.08870471|-0.101500719|0.7427725270000001|-60.63825695|4.848103252|53.93878231|-0.039472502|17.68542055|-2.131515106|-41.45211893|76.07332645|-26.98327637|65.48636021|0.419910645|494.6488764|-1457.096924|3014.308422|0.131539493|6.798937229|0.7238723509999999|6931.531554000001|31.07023998|0.009783192|-503.7568532|728.353441|1.0|1.0|1.0|3.59|0.08|24.0|-9.21|3.37|6.02|115.58|1.72|2.0|0.0|124.45|0.0|1.0|6.0|6.0|3.59|9.89e-07|3.88|0.0|0.0|-0.04082|4.1731|716.79|1229.58|300.24|0.3809|297.1|0.6541100000000001|0.66615|-1770.217907|-0.20953|0.06079704|-1770.281427|11.7447|21.0|7.6778
3p_a32|1|3.456037415|8.02059915|1|0.0|-0.008735261|6.008813185|-0.028895521|0|0.036666667|2.1365141480000003|-0.419292538|-0.000971341|-0.111150118|10.31100269|-0.074544773|3|-0.092884784|-0.146606489|-0.53666614|0.737842269|-0.120768771|0.918782026|0.6956696440000001|0.8195708759999999|-0.070907174|-0.098773656|0.366898545|-41.73212799|12.5150622|40.28175307|-0.029183126|57.82331968|-1.28405753|-24.56127372|73.07639870000001|-17.1756096|54.24719019|0.416240891|482.3550967|-755.7268222|3037.061498|0.380032117|6.243062200000001|0.713035367|5960.446219|27.70403125|0.025390655|-141.21321609999998|530.5658569|1.0|0.0|1.0|3.38|0.26|19.0|-6.79|6.06|3.71|131.25|1.1|1.0|0.0|112.37|0.0|1.0|4.0|4.0|3.23|7.78e-06|2.7|0.0|0.0|-0.04963|3.6436|626.32|1057.58|340.28|0.3083|340.28|0.7017100000000001|0.7017100000000001|-1879.350471|-0.20018|0.02642856|-1879.406962|5.4496|26.0|7585.0
12e_a40|0|0.0|7.515889085|0|1.6315143930000002|-0.015461694|5.4161004020000005|-0.262526337|0|0.04020202|0.665270062|-0.556620974|-0.013162335|0.130516751|10.31197242|-0.192362496|2|0.292184471|0.103406816|-0.520457262|0.889386453|-0.279310345|0.858770467|0.8096582170000001|0.7798787840000001|-0.132226452|-0.122830115|0.284429447|-71.78145688|8.195398107|206.0119599|-0.048387621|0.0|-1.596791495|-38.96782748|78.14505956|-26.26807189|79.97685498|0.491465612|423.3709264|-866.8463724999999|694.2415706|0.209181178|8.014314957|0.966435355|5478.52313|33.21629575|0.021118537|-315.75223450000004|348.3847394|1.0|0.0|0.0|3.27|0.0|20.0|-6.04|4.34|4.84|98.89|2.93|2.0|0.0|95.8|0.0|1.0|2.0|4.0|3.98|2.98e-07|4.72|0.0|0.0|-0.07296|4.3236|552.91|918.38|409.82|0.4494|286.76|0.6826|0.70157|-2248.154966|-0.19912|0.03272669|-2248.206714|3.7268|1.17|5.9318
14m_a23|1|0.0|7.423568444|0|3.1160758160000004|-0.008929306|5.351858133|-0.272389934|2|0.0431917209999999|0.665608656|-0.482182526|0.001027627|-0.034213923|10.3132176|-0.050626415|2|0.0879380709999999|-0.07256543|-0.527662006|0.560094237|-0.072906704|0.8581143859999999|0.5415996160000001|0.9258118|-0.072795329|-0.089285878|0.268552591|-50.63012925|12.51396625|47.23604193|-0.039285786|0.0|-1.964289314|-35.21393496|74.61692699|-27.32379205|63.1440955|0.476833897|643.9145427|-1366.189602|2263.262957|0.204166091|8.595073462|0.911438824|7588.823133|34.33353583|0.017997351|-411.5129154|658.8108151|1.0|0.0|1.0|3.51|0.09|26.0|-8.23|4.42|6.19|105.02|3.82|2.0|1.0|125.29|0.0|1.0|6.0|7.0|4.41|4.1200000000000004e-07|4.46|0.0|0.0|-0.08347|3.6774|707.56|1209.21|337.15|0.3335|337.15|0.65552|0.65552|-1966.721362|-0.23555|0.02296475|-1966.785519|8.5477|3.0|8.5171
3i_a32|1|2.417426304|7.78113851|0|0.0|-0.012358668|5.733341277|-0.363243817|0|0.05052381|1.711001131|-0.4449120629999999|-0.0131506889999999|-0.26785886|10.3110028|0.022524712|3|-0.8373173840000001|-0.054335108|-0.537667101|0.565740817|0.030060554|0.902293804|0.54844677|0.893827987|-0.093279684|-0.1132851459999999|0.259644227|-49.17963359|8.064907632|60.99385995|-0.044627482|0.201037767|-1.472706897|-25.92886531|71.27609889|-23.52884474|57.24454122|0.422644726|471.2508776000001|-776.4518766|2141.3084710000003|0.22927653|5.826629089|0.732035793|5656.349227000001|30.52825775|0.021905206|-285.465827|318.0257595|1.0|0.0|1.0|3.1|0.13|19.0|-6.96|6.76|6.29|110.94|2.09|2.0|0.0|88.28|0.0|1.0|3.0|6.0|4.37|5.37e-07|4.23|0.0|0.0|-0.06518|3642.0|530.5|876.0|340.43|0.4765|340.43|0.70322|0.70322|-1891.738614|-0.21278|0.02199999|-1891.790935|3.8572|6.0|8.2366
15_a3|0|0.0|6.823286122000001|1|0.0|-0.006742751|4.727387819|-0.092127078|3|0.045993266|1.809035179|-0.289938297|-0.006419472|0.126641951|10.33806279|0.021805556|0|-0.325227172|-0.022386155|-0.505519936|0.968837995|0.036380489|0.866559772|0.911346861|0.7789088340000001|-0.092342351|-0.107619999|0.451058529|-47.26593592|4.04445331|315.5421792|-0.037667|0.0|-1.50667999|-24.19332693|60.30684851|-19.28005913|51.31038923|0.461565365|398.6887321|-771.2023653|1433.713715|0.149672503|5.371119692000001|0.85723565|4617.470007|22.67368656|0.010200078|-358.6340772|402.781061|1.0|1.0|1.0|4.12|0.24|16.0|-5.78|2.21|1.56|89.99|0.96|0.0|0.0|94.29|0.0|2.0|2.0|5.0|1.2|0.0017|1.28|0.0|0.0|-0.06319|6.0077|553.81|916.07|334.44|0.4107|206.37|0.2843199999999999|0.67902|-1328.531138|-0.22079|0.0228507|-1328.581677|2.3271|25.0|7.6021
12y_a30|0|0.0|7.412764017000001|2|0.0|-0.005996863|5.351858133|-0.037335306|2|0.044197531|0.0|-0.353814891|0.00604028|0.061944378|10.31162818|-0.058184644|1|-0.153680104|-0.053700437|-0.4579359229999999|0.842068099|-0.095969764|0.8146529229999999|0.803183654|0.8489185109999999|-0.070903795|-0.091248521|0.374181804|-47.598277|10.05775555|85.17057711|-0.034840345|0.0|-1.91621895|-31.95309886|69.55490151|-23.38859815|57.65603256|0.445723724|569.8856940000001|-1286.372898|2411.415644|0.179891855|8.067590558|0.804154433|6301.067405|28.51891948|0.012362508|-429.782246|754.3941655|1.0|0.0|0.0|4.86|0.21|17.0|-7.38|4.87|3.23|81.65|3.25|2.0|0.0|137.21|0.0|1.0|5.0|4.0|3.19|9.14e-07|4.6|0.0|0.0|-0.05065|5.1973|728.75|1227.82|357.11|0.2173|238.56|0.30617|0.6864399999999999|-1654.125015|-0.19815|0.0311422|-1654.190369|5.1209|22.0|7.6576
11a_a31|0|2.856083711|7.773594467000001|1|0.0|-0.02376325|5.733341277|-0.259732443|0|0.044949495|0.0|-0.8792402579999999|-0.022093578|-0.1217573119999999|10.31170041|-0.019865299|2|-0.149933348|-0.1068420919999999|-0.563537536|0.861302755|-0.030335912|0.910334509|0.819138461|0.486754956|-0.151872243|-0.161027639|0.271818874|-76.64827023|20.91187076|258.8577775|-0.056833284|71.03772901|-1.932331673|-38.68354874|97.23036756|-28.68314085|97.560141|0.451795285|245.6599349|-975.2267888|1769.346573|0.264745055|5.791411901|0.8241360790000001|4940.657452|39.01114987|0.031626337|-237.4612264|302.14325319999995|0.0|0.0|1.0|3.26|0.13|16.0|-4.65|3.93|2.94|125.57|0.57|0.0|0.0|83.12|0.0|2.0|3.0|6.0|2.42|1.5399999999999998e-05|2.53|0.0|0.0|-0.05074|3.8042|529.63|860.74|325.92|0.2797|325.92|0.69222|0.69222|-1441.327731|-0.20589|0.04099365|-1441.37897|8.9667|0.19|6.7212
16j_a32|1|3.359912013|7.765993078999999|0|0.0|-0.0139074189999999|5.733341277|-0.086195934|0|0.046788618|2.076106145|-0.778815477|-0.002456725|-0.135618491|10.31100263|0.021997616|3|-0.11512706|-0.117577419|-0.704356423|0.79965447|0.032797932|0.839271289|0.762429418|0.8259884120000001|-0.07651119|-0.106897203|0.509776381|-54.71915795|16.63953228|34.66998636|-0.034287782|45.81893652|-1.817252458|-39.13396528|91.93816239|-24.52188465|71.35869023|0.442735754|590.7291534|-1299.659886|3448.428146|0.3002094919999999|7.357962381|0.7944808170000001|6507.757122|35.04175088|0.021655546|-285.7717513|701.9321161|1.0|0.0|1.0|3.86|0.33|19.0|-7.77|6.49|5.24|149.27|1.57|3.0|0.0|121.3|1.0|1.0|8.0|5.0|4.25|3.56e-08|4.59|0.0|0.0|-0.05016|3629.0|729.78|1225.27|341.65|0.2907|341.65|0.70207|0.70207|-2034.344833|-0.2002799999999999|0.0283671|-2034.408854|4.0992|9.0|8.0315
12u_a36|0|3.508898495|7.412764017000001|2|0.0|-0.006461999|5.351858133|-0.0407717229999999|2|0.042560386|0.0|-0.407105926|0.0042553209999999|-0.063855309|10.95266014|-0.010669561|1|0.055588998|-0.099596099|-0.438988314|0.901715152|-0.018047007|0.855176759|0.860667615|0.842227829|-0.07260571|-0.0969881059999999|0.3765068079999999|-50.53295452|12.27663887|86.1184622|-0.03452119|5.944854912|-2.036750221|-35.17050511|78.06218646|-24.02645378|62.80959338|0.486156325|586.1833819|-1417.5607730000002|2455.7556010000003|0.22061252|7.65672775|0.946117173|6127.402572|30.82735404|0.015171583|-388.9026034|799.5563855|1.0|0.0|1.0|5.05|0.24|17.0|-7.38|3.85|3.01|69.2|2.66|2.0|0.0|138.33|0.0|1.0|6.0|4.0|2.66|1.13e-05|3.8|0.0|0.0|-53.0|3.8847|739.12|1254.5|337.37|0.4267|319.16|0.69258|0.70272|-1350.575382|-0.20409|0.03260752|-1350.638138|7.8877|16.0|7.7959
20_a47|1|0.0|6.86171134|0|1.1934608|-0.011237762|4.727387819|-0.161476442|2|0.039520202|1.010373001|-0.505699304|-0.009220816|-0.052370531|10.95058273|0.071506228|1|0.087325054|-0.108236785|-0.5332051720000001|0.61847122|0.113432542|0.8575369009999999|0.59534794|0.6888286020000001|-0.083811055|-0.092005493|0.213977589|-45.68149289|12.85623208|43.63174229999999|-0.032859105|49.00609086|-1.38008239|-24.89884887|69.09296541|-17.90996366|58.53772498|0.4642647929999999|375.4483088|-752.2184736|1219.306754|0.404765791|7.022502229|0.86659377|5896.060936|30.08893541|0.034758191|-103.815441|428.5826478|0.0|1.0|1.0|3.19|0.05|21.0|-7.31|2.56|4.54|84.73|2.75|1.0|0.0|99.68|0.0|1.0|5.0|6.0|3.09|8.72e-05|2.63|0.0|0.0|-0.06357|3.9808|557.84|964.94|311.45|0.2807|311.45|0.68219|0.68219|-1335.566785|-0.22734|0.03389691|-1335.620783|4.3277|3.0|8.6
13l_a6|0|3.433158672|7.412764017000001|1|0.0|-0.0143011819999999|5.351858133|-0.132667824|1|0.0408037829999999|0.0|-0.858070925|-0.009326562|-0.037558466|10.95129637|-0.086595185|1|0.144180269|-0.045794891|-0.564860904|0.8694295409999999|-0.1470289659999999|0.84018367|0.827754203|0.643098986|-0.118071236|-0.126521431|0.210844002|-82.24617981|20.90615311|182.8275745|-0.0451862259999999|118.3485042|-2.53042863|-57.29112645|100.8610837|-31.47586631|103.1523329|0.4257335779999999|447.9705372|-1762.648513|3127.831037|0.206328863|8.810095892|0.7413520309999999|6462.086665999999|39.65857501|0.018273048|-409.1314702|741.5222707|1.0|1.0|1.0|3.64|0.16|23.0|-8.89|4.55|3.8|115.15|1.39|1.0|0.0|124.98|0.0|1.0|7.0|5.0|3.07|3.26e-06|3.39|0.0|0.0|-0.04885|3.6675|735.52|1249.13|349.26|0.3115|338.07|0.7002|0.70515|-1465.560303|-0.19447|0.03092407|-1465.624566|8.9893|385.0|6.4145
12e_a36|0|3.490984269|7.412764017000001|2|0.0|-0.007100632|5.351858133|-0.043085717|2|0.040899471|0.0|-0.404736007|0.002951176|-0.0586405829999999|10.95346131|-0.084051264|1|0.244642918|-0.104118159|-0.43688276|0.90414347|-0.144846626|0.847602953|0.856274847|0.838086387|-0.07049439|-0.100988761|0.4347714629999999|-44.83739063|12.12502373|65.27404529|-0.036203518|5.735288795|-1.918786459|-28.51846223|75.50154216|-23.02695694|56.96241436|0.466721981|533.058116|-1220.428718|2309.239105|0.238923581|6.767371321000001|0.875194483|5929.071389|30.25577504|0.017716522|-332.11111980000004|662.0530478999999|1.0|0.0|0.0|4.85|0.17|17.0|-6.97|3.24|2.19|69.2|2.24|1.0|0.0|128.72|0.0|1.0|5.0|4.0|2.14|6.929999999999999e-05|3.04|0.0|0.0|-0.04962|3.8364|673.57|1142.19|337.84|0.4537|323.18|0.6814600000000001|0.70007|-1271.999945|-0.20151|0.03037051|-1272.0579810000002|8735.0|14.0|7.8539
