molecula|NaaNH|n9FaRing|nAHRing|nARing|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|MATS8i|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PNSA3|PNSA5|PPSA3|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|GeomRadius|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
12ah_a36|1|0|2|2|-0.050415481|-0.007648622|5.351858133|-0.043678703|2|0.043848238|0.078459408|0.0005016269999999|-0.083956827|1|0.0010871589999999|0.133939811|-0.103922055|-0.177407665|-0.444563583|1|0.8941919290000001|0.011674455|-0.0861053359999999|0.8910146309999999|0.8065052890000001|0|0.828405275|-0.1059368909999999|-49.0084977|-68.45222166|11.93961081|110.8777131|-0.038137281|7.714903458999999|0.0|0.768906425|-1.906864035|-31.66734951|80.02464883|0.468162246|2786.56479|-1232.13999|2334.380591|8.26712637|32.04915319|0.017909528|-347.5133554|1602.457659|629.5017194000001|11.57242717|1.0|0.0|0.0|1.0|0.0|2.0|3.35|2.54|69.2|1.0|0.0|128.76|0.0|-4.44|30.0|415.88|0.0|1.0|-4.59|3.64e-05|2.55e-05|0.0106|3.31|6.65e-08|-0.05637|5.2259|-1692.545871|-1692.512868|682.21|1148.39|328.07|0.6729|532.36|0.40051|-1692.3109559999998|-0.15434|-1692.369929|11.0|7.9586|7.9586
4_a3|0|0|0|0|0.2122551539999999|-0.008561428|4.727387819|-0.161259999|1|0.035345345|-0.08769805|-0.008407895|0.057349653|1|-0.007022144|-0.208888686|0.053425134|0.127253753|-0.607238634|1|0.640351067|-0.028924747|0.041477445|0.785381728|0.628171026|1|0.74053397|-0.098695428|-52.4583525|-46.9200748|3.806447632|123.350856|-0.039478171|1.809595554|77.51574252|0.866976271|-1.381735991|-24.93884341|51.71950126|0.415852758|2142.972568|-656.8810472|1548.626215|5.05182773|21.6476858|0.0100954959999999|-348.9230345|757.6690029|347.9532383|4.799426464|1.0|1.0|0.0|1.0|1.0|1.0|5.3|5.17|80.04|1.0|0.0|92.65|0.0|-5.69|23.0|321.37|0.0|0.0|-5.09|2.02e-06|8.22e-06|0.00264|4.3|2.950000000000001e-08|-0.0584299999999999|5.9341|-1355.332318|-1355.303098|504.29|858.45|356.58|0.1776|338.33|0.3809|-1355.192416|-0.14983|-1355.239905|1259.0|5.9|5.9
18a_a22|0|0|0|0|-0.197348157|-0.003488994|4.727387819|-0.018344659|2|0.038167849|0.033735832|0.007066388|-0.021976395|1|0.007079018|0.059645624|-0.0835538409999999|-0.147724859|-0.296897301|2|0.760537197|-0.042139855|-0.027029438|0.7881113679999999|0.722009212|1|0.926535704|-0.076119803|-34.36220678|-51.6464295|11.62443251|49.84469832|-0.029276847|7.887046626|18.5219848|0.710467198|-1.5223960559999998|-23.31437056|64.80092090000001|0.487405342|2898.068989|-1032.92859|2213.859172|7.037677899|27.95908297|0.0193879289999999|-285.5992506|1453.872315|730.9420477000001|13.15449139|1.0|1.0|1.0|1.0|1.0|1.0|5.32|5.11|100.61|2.0|1.0|131.64|0.0|-5.59|32.0|436.53|0.0|0.0|-5.16|2.59e-06|6.98e-06|0.00305|3.78|3.95e-10|-0.0706799999999999|5.0214|-1691.3151059999998|-1691.2957760000002|695.35|1211.84|355.95|0.3174|531.16|0.35107|-1691.036502|-0.1408|-1691.097989|13.0|7.8861|7.8861
18d_a30|0|0|2|2|0.041146136|-0.0072724869999999|5.351858133|-0.064217094|2|0.040899471|-0.071608958|0.001139238|-0.053728319|1|0.002064369|-0.159104532|-0.0541804029999999|-0.120380857|-0.4624430539999999|1|0.669561738|-0.001699165|-0.149451598|0.870930234|0.64876559|0|0.803280262|-0.103191184|-49.44608411|-65.3088221|11.29282624|124.5022473|-0.037906966|7.147133584|0.0|0.783284395|-1.85744132|-31.29400567|75.80070349|0.443774287|2848.574353|-1175.558798|2894.162522|7.063141946|30.62871675|0.016577694|-358.5765637|1500.807121|618.6004214|10.49188139|1.0|0.0|1.0|1.0|0.0|1.0|4.25|3.18|81.65|2.0|0.0|127.24|0.0|-5.39|30.0|416.47|0.0|0.0|-5.01|4.12e-06|9.71e-06|0.00405|3.97|1.26e-07|-0.05506|5.0125|-1675.020297|-1674.987709|669.66|1129.46|357.49|0.3856|508.7|0.4325|-1674.785879|-0.14167|-1674.8453470000002|21.0|7.6737|7.6737
9h_a40|0|0|0|0|0.014753178|-0.009041931|5.4161004020000005|-0.126968715|0|0.039444444|0.157606277|0.003782277|0.133376308|2|0.003099029|0.270048551|0.048470175|0.08305063|-0.503000695|0|0.778613709|-0.160855189|-0.299768519|0.8022014000000001|0.7528137909999999|1|0.864310149|-0.095803029|-46.04148264|-47.93581245|6.199629554|67.89350333|-0.041058441|3.102034287|0.0|0.863884935|-1.437045429|-23.03722449|53.60044379|0.482124665|2073.354193|-719.0371868|418.2915223|6.922257828999999|23.78085181|0.011321157|-364.1454816|832.3298135|336.23227030000004|5.664631335|1.0|1.0|1.0|0.0|1.0|0.0|4.59|4.44|67.66|1.0|0.0|93.19|0.0|-5.65|23.0|321.4|0.0|1.0|-5.12|2.23e-06|7.6e-06|0.00244|4.51|3.09e-07|-0.05991|4.2372|-1293.174246|-1293.151333|526.38|868.84|368.18|0.3851|410.18|0.64952|-1293.033723|-0.14047|-1293.083512|3.98|5.4001|5.4001
15_a47|1|1|0|0|-0.164258919|-0.00516949|4.59511985|-0.072588375|2|0.042285714|-0.130885389|-0.0026314909999999|0.086682657|1|-0.002377481|-0.299654464|-0.007670908|-0.017562097|-0.332654104|2|0.644280611|-0.131424138|0.081171071|0.897881853|0.614613723|1|0.791753677|-0.0904066519999999|-45.1562696|-48.36220049|8.917011222000001|111.3994409|-0.033307714|4.770072524|0.0|0.711630105|-1.265693121|-24.15592798|59.79410145|0.477646539|2327.320914|-677.0708068|869.1027727|6.984778596|25.03780079|0.021370407|-226.4191275|951.4364299|383.4213189|11.43190096|1.0|1.0|0.0|1.0|1.0|2.0|4.69|5.28|66.49|2.0|0.0|96.6|0.0|-4.89|25.0|353.78|0.0|0.0|-4.85|1.29e-05|1.41e-05|0.00499|3.8|3.22e-09|-0.0591799999999999|4.3312|-1527.4104|-1527.376145|552.16|930.51|305.43|0.2828|419.75|0.67203|-1527.265523|-0.16762|-1527.316555|16.0|7.8|7.8
12be_a36|1|0|2|2|-0.148313814|-0.009368126|5.351858133|-0.0419484829999999|2|0.043854875|0.118420241|0.000482522|-0.08981965|1|0.002872872|0.19405344|-0.176729938|-0.289604649|-0.3825349939999999|1|0.884226781|0.132962547|0.00734728|0.858971809|0.8350231859999999|0|0.798015877|-0.108962668|-54.15309606|-75.59805505|23.42501577|140.1361326|-0.031937334|16.25222352|0.0|0.5660743979999999|-1.852365352|-37.57129686|99.62604537|0.4564615729999999|3039.9167260000004|-1285.166936|2552.721046|8.773114043|39.14335412|0.034632557|-91.68453892|2270.314539|766.4854363|24.02799032|1.0|0.0|0.0|1.0|1.0|2.0|2.83|1.9|87.66|1.0|0.0|136.74|0.0|-4.11|33.0|441.49|0.0|0.0|-4.15|7.75e-05|7.13e-05|0.0315|2.62|1.6100000000000005e-07|-0.0518799999999999|5.2184|-1462.0007349999998|-1461.968283|739.48|1256.67|370.25|0.7034|594.44|0.40844|-1461.68274|-0.13781|-1461.747501|44.0|7.3565|7.3565
3n_a32|1|1|1|1|-0.0376583329999999|-0.00615216|5.733341277|-0.01504795|1|0.035643275|-0.056907012|0.000609539|-0.1006122119999999|3|0.002379137|-0.100681119|-0.086764744|-0.153506065|-0.435658951|0|0.810658423|-0.018016496|-0.121627423|0.868826775|0.762657782|1|0.840041782|-0.092745182|-42.83673428|-53.32184118|10.86481886|91.96452611|-0.027401986|6.246493173999999|0.0|0.648933114|-1.205687365|-24.62805609|65.41881458|0.456693072|2526.071154|-693.1839353999999|2426.73803|6.369579712999999|24.27704797|0.0210408339999999|-171.25176130000003|1068.190111|522.1674161999999|12.0969734|1.0|0.0|1.0|1.0|1.0|1.0|6.71|5.01|120.17|2.0|0.0|106.44|0.0|-5.96|26.0|382.5|0.0|0.0|-4.91|1.11e-06|1.23e-05|0.0047|3.74|1.1e-07|-0.05535|3.5459|-1825.378576|-1825.349557|614.67|1036.75|349.65|0.2839|464.67|0.7028399999999999|-1825.163542|-0.1472099999999999|-1825.218291|21.0|7.6778|7.6778
12c_a36|1|0|2|2|-0.087096843|-0.007667703|5.351858133|-0.04162109|2|0.040899471|0.085843909|0.0005016269999999|-0.0621599059999999|1|0.0010871589999999|0.146546059|-0.103922055|-0.177407665|-0.4423430339999999|1|0.8941919290000001|-0.033217921|-0.097861598|0.8741648479999999|0.8065052890000001|0|0.840733512|-0.105624703|-47.12722334|-67.84435546|12.5779546|102.2992907|-0.038024893|8.079011794|6.546878962999999|0.75500974|-1.901244658|-30.27053327|80.22754474|0.473610011|2785.47514|-1221.198398|2365.641348|6.772454418|32.34920911|0.019278991|-327.5932797|1617.460455|629.5017194000001|12.38318928|1.0|0.0|0.0|1.0|0.0|2.0|3.35|2.54|69.2|1.0|0.0|128.76|0.0|-4.44|30.0|415.88|0.0|1.0|-4.59|3.64e-05|2.55e-05|0.0106|3.31|6.65e-08|-0.04992|3.8436|-1692.540795|-1692.511019|672.74|1137.55|322.58|0.3927|509.61|0.68913|-1692.312906|-0.15835|-1692.3713309999998|9.0|8.0458|8.0458
11a_a50|0|1|1|1|-0.156121881|-0.002914262|5.82008293|-0.014702942|1|0.038040936|-0.04339705|0.011959339|-0.108592708|2|0.012037198|-0.0739260509999999|-0.162848233|-0.277408878|-0.267331063|1|0.701976536|-0.158172459|-0.200986578|0.8535780190000001|0.667956827|1|0.917127112|-0.071180382|-25.48858279|-37.63057389|9.774322692|43.81199235|-0.025421565|5.167341939|67.28055926|0.6543614329999999|-1.067705728|-13.47492066|48.67321197|0.463749257|2286.226222|-564.4586084|1550.320581|5.965221997|20.53832944|0.020887781|-163.21096210000002|862.6098364|439.9973344|11.04263807|0.0|0.0|1.0|1.0|1.0|0.0|3.09|3.73|48.53|0.0|0.0|99.65|0.0|-3.58|25.0|327.38|0.0|1.0|-4.16|0.000263|6.97e-05|0.0228|2.9|1.35e-06|-0.03284|4.0636|-1045.978598|-1045.954278|574.01|963.2|305.11|0.1761|437.9|0.65485|-1045.794689|-0.16769|-1045.84627|59.0|7.2291|7.2291
12e_a40|0|0|0|0|0.061944605|-0.015461694|5.4161004020000005|-0.262526337|0|0.04020202|0.174870826|-0.013162335|0.130516751|2|-0.014780739|0.292184471|0.103406816|0.172778196|-0.520457262|0|0.889386453|0.047011204|-0.279310345|0.858770467|0.8096582170000001|1|0.7798787840000001|-0.122830115|-71.78145688|-66.68049019|8.195398107|119.4966772|-0.048387621|4.4490161310000005|0.0|0.790818822|-1.596791495|-38.96782748|78.14505956|0.491465612|2391.0322170000004|-866.8463724999999|694.2415706|8.014314957|33.21629575|0.021118537|-315.75223450000004|1096.13776|348.3847394|11.46456937|1.0|0.0|1.0|0.0|0.0|2.0|4.34|4.84|98.89|2.0|0.0|95.8|0.0|-6.53|24.0|378.23|0.0|0.0|-5.64|2.98e-07|2.27e-06|0.00086|4.72|9.14e-07|-0.07296|4.3236|-2248.276958|-2248.244231|552.91|918.38|409.82|0.4494|445.12|0.6826|-2248.154966|-0.12616|-2248.206714|1.17|5.9318|5.9318
13l_a6|1|0|1|1|0.03093879|-0.0143011819999999|5.351858133|-0.132667824|1|0.0408037829999999|0.090187973|-0.009326562|-0.037558466|1|-0.006280295|0.144180269|-0.045794891|-0.073210645|-0.564860904|1|0.8694295409999999|-0.058931734|-0.1470289659999999|0.84018367|0.827754203|0|0.643098986|-0.126521431|-82.24617981|-88.13242567|20.90615311|248.6104661|-0.0451862259999999|14.56282911|118.3485042|0.793671137|-2.53042863|-57.29112645|100.8610837|0.4257335779999999|2967.923804|-1762.648513|3127.831037|8.810095892|39.65857501|0.018273048|-409.1314702|2220.880201|741.5222707|12.72865798|1.0|1.0|1.0|1.0|1.0|3.0|4.55|3.8|115.15|1.0|0.0|124.98|0.0|-5.49|33.0|441.48|0.0|0.0|-4.77|3.26e-06|1.7100000000000002e-05|0.0075599999999999|3.39|1.29e-09|-0.04885|3.6675|-1465.865882|-1465.834958|735.52|1249.13|349.26|0.3115|578.91|0.7002|-1465.560303|-0.14562|-1465.624566|385.0|6.4145|6.4145
13c_a5|1|0|1|1|-0.2071929139999999|-0.005082338|4.59511985|-0.0090268969999999|3|0.024822695|-0.010689086|0.005288472|-0.098760742|1|0.006110714|-0.017427549|-0.092592608|-0.150963534|-0.324868153|2|0.705487111|0.003545487|-0.033833834|0.822789227|0.6775573359999999|0|0.80019672|-0.076591149|-50.97293525|-50.50012762|15.25960958|131.7396496|-0.025039414|10.06137448|51.93687546|0.551328235|-1.302049531|-33.60884086|70.46156718|0.46617977|2793.480751|-858.5021696|1235.709541|8.492261628|29.94524142|0.0302745689999999|-67.68621352|1557.152554|656.208474|19.96143955|0.0|1.0|1.0|1.0|1.0|1.0|4.23|3.29|84.0|1.0|0.0|120.88|0.0|-3.55|31.0|411.46|0.0|0.0|-3.96|0.0002839999999999|0.000109|0.0446|2.15|8.170000000000001e-09|-0.05615|4706.0|-1351.274441|-1351.2369640000002|676.53|1153.36|294.18|509.0|513.33|0.41594|-1351.008469|-0.17324|-1351.067237|123.0|6.9101|6.9101
19b_a38|1|0|2|2|-0.122009545|-0.008652352|5.351858133|-0.115864198|2|0.044392765|0.013765516|-0.006877664|-0.1381849369999999|1|-0.004358975|0.035216067|-0.098027247|-0.250781298|-0.443325632|1|0.653741315|0.019437461|-0.114123934|0.8851623040000001|0.632625562|0|0.7293105670000001|-0.11557289|-53.38447032|-71.73053105|13.92699891|168.00390359999997|-0.041606241|8.643817972|0.0|0.7596369590000001|-2.0803120280000003|-33.13317155|84.49751102|0.478948837|2897.652112|-1291.149559|2436.66785|7.159317935|33.99385836|0.020570275|-322.28833010000005|1699.692918|593.6088758|12.76697997|1.0|0.0|1.0|1.0|0.0|3.0|3.55|3.11|81.23|1.0|0.0|125.65|0.0|-4.25|31.0|419.43|0.0|0.0|-4.33|5.68e-05|4.67e-05|0.0196|2.88|7.599999999999999e-08|-0.05031|5363.0|-1431.414099|-1431.38073|646.81|1111.29|330.55|0.4634|485.64|0.38952|-1431.18309|-0.15414|-1431.2418630000002|12.0|7.9172|7.9172
11b_a31|1|0|1|1|0.078614731|-0.01950528|5.733341277|-0.172248605|0|0.043380952|-0.078907688|-0.014385937|-0.1488994619999999|2|-0.010716217|-0.129901143|-0.101934423|-0.16780872|-0.564706551|0|0.833717183|0.067031897|-0.074254978|0.889561759|0.7943850720000001|0|0.545458754|-0.148709304|-80.0942166|-82.80602396|21.02499452|253.1028809|-0.044612791|11.70737909|87.78853803|0.669723835|-1.784511651|-44.59898223|100.3071755|0.473305522|2410.572158|-993.6722875|1756.711832|6.83089364|37.09261324|0.0314298879999999|-189.0151528|1483.70453|397.3137532|17.50115151|1.0|0.0|1.0|1.0|1.0|2.0|4.67|3.25|125.57|1.0|0.0|92.51|0.0|-4.74|25.0|357.38|0.0|0.0|-3.75|1.82e-05|0.000178|0.0637|2.46|3.59e-06|-0.03574|3.8437|-1520.085181|-1520.0430279999998|589.56|969.71|322.57|0.2634|479.66|0.70073|-1519.909742|-0.15936|-1519.967224|0.53|6.2757|6.2757
9b_a36|1|0|2|2|-0.053019801|-0.0058276019999999|5.351858133|-0.023369916|2|0.040166667|0.082806042|0.005050384|-0.077361324|1|0.005458948|0.146828453|-0.053309522|-0.094526372|-0.4060950789999999|1|0.8421237309999999|-0.034830997|-0.1177413269999999|0.842671963|0.7961424690000001|0|0.8453794609999999|-0.098301686|-46.58565720000001|-61.73294817|10.68084402|97.10089515|-0.036110824|6.707514535|0.0|0.78242217|-1.769430355|-29.25555061|71.70079424|0.453252346|2715.020034|-1111.193067|2464.2160510000003|7.549264797|28.98359786|0.015872498|-354.7193098|1420.196295|620.9195447000001|9.967846072|1.0|0.0|1.0|1.0|0.0|1.0|3.6|2.76|82.47|1.0|0.0|126.17|0.0|-4.6|29.0|398.48|0.0|0.0|-4.43|2.49e-05|3.71e-05|0.0148|3.2|2.3100000000000002e-07|-0.05146|3.8535|-1575.7800140000002|-1575.751975|666.01|1127.85|321.74|0.5392|514.45|0.69763|-1575.557248|-0.15833|-1575.616432|21.0|7.6778|7.6778
3c_a12|0|0|1|1|0.06235058|-0.009252756|4.59511985|-0.058516436|2|0.039605735|-0.14679559|-0.003879878|-0.008931246|1|-0.001825446|-0.267255164|-0.116098308|-0.211367878|-0.545592465|1|0.923855679|-0.0461654159999999|-0.10295082|0.888353608|0.859899236|0|0.843855494|-0.099327724|-36.28720467|-50.25579322|6.688634392000001|79.00277721|-0.033980537|3.384177297|0.0|0.7055242159999999|-1.291260406|-18.35985151|61.16334136|0.427357986|2186.344105|-653.3253118|1139.340748|6.231995392999999|24.36878988|0.02155815|-207.9738085|926.0140155|380.2468615|10.90754815|1.0|1.0|1.0|0.0|1.0|1.0|4.01|2.25|78.41|0.0|0.0|98.16|0.0|-4.22|23.0|319.38|0.0|0.0|-4.0|6.06e-05|9.940000000000002e-05|0.0318|2.91|1.67e-07|-0.07463|3.9848|-1327.498519|-1327.471862|544.65|894.36|345.72|0.4687|399.38|0.43415|-1327.351991|-0.14572|-1327.4004710000002|0.02|7699.0|7699.0
8d_a32|1|1|0|0|0.143684876|-0.010604502|5.733341277|-0.089662873|0|0.0388738739999999|0.062782795|-0.006974711|-0.044765977|3|-0.005162219|0.113030335|0.001558357|0.002805572|-0.629535754|0|0.825020753|-0.054095278|-0.11492754|0.875986707|0.789198712|1|0.7107041559999999|-0.109968322|-68.88621406|-69.11005922|10.01177286|181.8092016|-0.03346862|6.291941176|89.20994250000001|0.708567136|-1.539556512|-43.2918338|81.54594837|0.47012654|2556.198518|-967.5408291|2371.595484|8.106843676|29.684549600000004|0.019788058|-262.14980440000005|1365.489282|557.1050635|12.43588915|1.0|0.0|1.0|1.0|1.0|2.0|6.42|4.32|154.03|1.0|0.0|110.38|1.0|-6.08|27.0|397.52|1.0|0.0|-4.36|8.41e-07|4.36e-05|0.0173|3.17|5.51e-08|-0.0535|3.5588|-1880.773727|-1880.733071|671.71|111.16|348.39|0.3018|540.98|0.7026100000000001|-1880.540067|-0.14765|-1880.602038|8.0|8.0809|8.0809
16_a47|1|1|0|0|-0.134455235|-0.0056780519999999|4.59511985|-0.1246612469999999|2|0.042285714|-0.08282926|-0.005688938|0.001426202|1|-0.004153659|-0.236994128|-0.02006804|-0.0574194159999999|-0.3379683979999999|2|0.591929006|-0.113476605|0.081171071|0.87782381|0.57616624|1|0.691860453|-0.092995116|-48.30620628|-48.19609034|9.676588112|159.6978638|-0.034261359|5.0150344780000005|0.0|0.697929921|-1.301931629|-25.03540372|60.36423869|0.473257697|2315.178558|-674.7452647999999|833.8646097|6.855429069|25.44160067|0.0234786339999999|-205.1602001|966.7808252999998|357.35851410000004|12.16814835|1.0|1.0|0.0|1.0|1.0|2.0|4.47|5.19|66.49|0.0|0.0|91.55|0.0|-4.34|25.0|337.33|0.0|0.0|-4.42|4.56e-05|3.84e-05|13.0|3.27|6.8099999999999994e-09|-0.05717|4.4393|-1167.046301|-1167.0124560000002|534.69|894.43|303.84|0.3182|395.28|0.59209|-1166.901251|-0.16851|-1166.951551|1.0|9.0|9.0
6e_a40|0|0|1|2|0.128035402|-0.0148450439999999|6.401917197|-0.074872854|0|0.039160494|-0.15110197|-0.0026177839999999|0.103594243|2|-0.002992481|-0.276969278|-0.020200684|-0.037027769|-0.6319354389999999|0|0.685858263|-0.011405885|-0.289988439|0.8988141140000001|0.648802794|1|0.74620476|-0.1164147119999999|-70.52033811|-76.50178121|10.43262695|166.7812216|-0.04873174|6.85578763|35.33106374|0.866991176|-2.095464821|-46.34235117|84.95203628|0.441911406|3075.060648|-1377.032062|3854.417113|6.972949117000001|36.93694043|0.012858969|-482.3355765|1588.2884390000002|587.7345677999999|8.450255075|1.0|0.0|1.0|0.0|1.0|1.0|5.02|3.72|173.43|2.0|2.0|125.15|1.0|-7.76|30.0|476.98|1.0|0.0|-5.58|1.74e-08|2.6e-06|0.00124|4.4|2.35e-05|-0.09682|2.9549|-2831.191706|-2831.156883|671.95|1149.77|419.59|0.3625|537.07|0.67187|-2830.986514|-0.1195799999999999|-2831.048968|18.0|7.7447|7.7447
12bd_a36|1|0|2|2|-0.051990612|-0.006695407|5.351858133|-0.045630197|2|0.04625323|0.025649557|0.003676818|-0.030990165|1|0.0045625|0.042808724|-0.101854847|-0.169994208|-0.436345273|1|0.902377067|-0.011529973|-0.047786573|0.833398429|0.857993338|0|0.832478093|-0.099460046|-46.92083391|-65.65179884|11.7156452|110.578217|-0.035521445|7.733288012999999|0.0|0.78244124|-1.989200921|-30.9716039|75.7932235|0.475272043|2772.776922|-1313.035977|2403.371086|8.050812711|29.96655829|0.015363883|-372.868829|1678.127264|729.1873176|10.14142465|1.0|0.0|0.0|1.0|0.0|2.0|3.76|2.5|69.2|1.0|0.0|133.68|0.0|-4.54|31.0|409.49|0.0|1.0|-4.6|2.8600000000000004e-05|2.5e-05|0.0102|3.41|4.55e-08|-0.05236|3.8786|-1311.591775|-1311.560669|706.26|1200.23|349.84|0.4467|568.94|0.69411|-1311.291779|-0.1459|-1311.352257|17.0|7.7696|7.7696
12h_a30|0|0|2|2|0.046965756|-0.00737961|5.351858133|-0.06631353|2|0.043848238|-0.074988669|0.001139238|0.001698966|1|0.002064369|-0.166613751|-0.0541804029999999|-0.120380857|-0.4708582289999999|1|0.669561738|0.008644634|-0.1240820219999999|0.888213143|0.64876559|0|0.763568404|-0.09907575|-52.88851758|-63.03519645|11.06352871|150.42542849999998|-0.038417127|7.038974807000001|0.0|0.7979748729999999|-1.882439244|-33.64938551|73.14241438|0.468446216|2848.98238|-1197.668733|2268.811589|8.066818026|30.63031164|0.015886049|-379.1625034|1500.88527|618.6004214|10.10721793|1.0|0.0|1.0|1.0|0.0|1.0|4.25|3.18|81.65|2.0|0.0|127.24|0.0|-5.39|30.0|416.47|0.0|0.0|-5.01|4.12e-06|9.71e-06|0.00405|3.97|1.26e-07|-0.05347|5.0289|-1675.011389|-1674.977665|672.54|1132.06|353.22|0.1878|518.06|-0.26697|-1674.777786|-0.14889|-1674.838376|9.0|8065.0|8065.0
9g_a40|0|0|0|0|-0.058811055|-0.0054957819999999|5.4161004020000005|-0.0220464379999999|0|0.043730159|0.07954859|0.011921308|0.139758613|2|0.0115573539999999|0.133954053|-0.037217966|-0.062672355|-0.383703998|0|0.694156166|-0.384131901|-0.242405063|0.821935848|0.665414608|1|0.90454157|-0.079033043|-33.47455057|-41.63731423|11.25704374|50.29077056|-0.031197254|5.930596229|64.08637519|0.740240206|-1.185495647|-17.63553984|51.16627179|0.476386801|2169.234651|-624.5597134|349.4421673|8.180261533|22.20330888|0.018087202|-253.1335385|843.7257374|384.6422631|9.528957565|0.0|1.0|0.0|1.0|1.0|1.0|2.91|2.93|72.28|0.0|0.0|87.53|0.0|-2.49|23.0|302.33|0.0|1.0|-3.09|0.00323|0.0008179999999999|247.0|1.37|3.720000000000001e-07|-0.0624|3.0778|-1332.487689|-1332.476347|559.04|923.42|402.84|0.3563|469.6|0.70233|-1332.31775|-0.12765|-1332.369643|3548.0|5.45|5.45
19_a3|1|0|0|0|-0.206312209|-0.003417504|4.59511985|-0.030657|3|0.0386379929999999|-0.008897473|0.006821053|0.156485495|1|0.006731579|-0.015805561|-0.037291767|-0.066245471|-0.270506095|3|0.718266758|-0.0150769919999999|0.064690027|0.8264237520000001|0.687139108|1|0.853017902|-0.087730634|-31.50932639|-40.8473715|5.419662458|68.43484547|-0.032585664|2.523394126|0.0|0.75798185|-1.140498238|-14.67073822|48.55416845|0.476813896|2000.66399|-531.0158295|869.7868956|5.342307798999999|20.01615321|0.016552404|-240.2326308|700.5653624|314.0966684|7.706796952|1.0|1.0|0.0|1.0|1.0|1.0|3.9|3.39|67.35|0.0|0.0|85.32|0.0|-3.24|22.0|287.32|0.0|1.0|-3.58|0.000578|0.000266|0.0764|2.19|6.18e-08|-0.05757|3945.0|-929.2818523|-929.2608626|499.93|832.23|314.28|0.3006|362.92|0.67351|-929.14689|-0.16303|-929.193831|23.0|7.6383|7.6383
5a_a50|0|1|1|1|-0.203248487|-0.00148647|5.82008293|-0.017108794|1|0.038040936|0.017227585|0.012640587|-0.256097122|2|0.01228899|0.028229556|-0.102607753|-0.168135655|-0.161169418|1|0.699970832|-0.132977171|-0.203436041|0.847812674|0.6759066159999999|1|0.969892876|-0.065209836|-20.77548565|-34.7974024|5.435098605|16.06582337|-0.022747617|2.900288114|60.04351409|0.66527517|-0.978147545|-11.08625592|44.17662122|0.4528093929999999|2246.106104|-521.9610361|1605.985157|5.892775027000001|18.24602704|0.017576522|-176.38892919999998|784.5791628|462.1867149|9.379218813|1.0|0.0|1.0|1.0|1.0|0.0|3.66|4.33|35.64|0.0|0.0|101.86|0.0|-3.89|25.0|326.39|0.0|1.0|-4.5|0.000129|3.14e-05|0.0102|3.46|5.7e-07|-0.02487|5.6146|-1029.930364|-1029.905844|582.98|976.41|308.73|0.2735|455.34|0.39948|-1029.734933|-0.16659|-1029.786489|4.1|5.3872|5.3872
12a_a30|0|0|2|2|0.033691224|-0.006711725|5.351858133|-0.02919335|2|0.040166667|-0.096804291|0.005050384|0.009586623|1|0.005458948|-0.171649606|-0.053309522|-0.094526372|-0.454270252|1|0.8421237309999999|-0.031179517|-0.171895425|0.842671963|0.7961424690000001|0|0.836214716|-0.097138462|-47.73588073|-60.22802588|10.10177981|101.5505506|-0.037665934|6.263330101|0.0|0.805190202|-1.845630786|-29.59731695|69.45678454|0.469799116|2722.217443|-1144.332492|2256.680391|7.362386058999999|29.00398472|0.014884556|-378.4495438|1421.195251|620.9195447000001|9.228758655|1.0|0.0|1.0|1.0|0.0|1.0|3.84|2.62|81.65|2.0|0.0|127.28|0.0|-5.28|29.0|398.48|0.0|0.0|-4.85|5.23e-06|1.4e-05|0.0056|3.87|2.3100000000000002e-07|-0.05184|5045.0|-1575.7783980000002|-1575.745502|668.81|1122.01|355.41|0.1866|507.17|0.35338|-1575.538241|-0.1481|-1575.597759|11.0|7.9469|7.9469
