molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|SRW07|AATSC1s|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|SIC2|RASA|FNSA5|PNSA3|PNSA5|FNSA4|WPSA3|DPSA3|GRAVp|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|IC50|pIC50|pIC50
16_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0|0|0.0|4.727387819|-0.186717242|0.027762972|1.614080058|-0.371147877|-0.010377537|-0.013328983|-0.018884246|1|-0.008409607|0.069124437|0.0032314229999999|0.008045619|-0.614173961|2|-0.142670655|0.838125715|0.6974791290000001|-0.100138414|-53.7971544|-49.45999101|-0.041233465|2.977102266|59.82469895|2184.788331|1290.305313|0.1703181989999999|5.780331402000001|11.22152755|0.941329444|4733.033232|84.12292796|-342.00731349999995|24.54661368|0.0143895839999999|-325.670405|328.71459869999995|7.107249553|1.0|1.0|1.0|1.0|2.59|0.0|21.0|-7.16|4.57|92.93|2.26|0.0|0.0|0.0|1.0|2.0|23.0|4.0|-5.89|0.0|0.0033799999999999|3.2200000000000003e-05|0.0104|6.97e-08|2.25e-05|-0.07095|3.2208|3.19|0.3866|384.94|368.22|0.6944100000000001|0.6944100000000001|-0.13195|2.8688|-1371.297964|42.0|7.3768|7.3768
3e_a32|0.0|1|1|3.501917045|0.0|0|7.773594467000001|0|0|0.0|5.733341277|-0.058503168|-0.057366352|2.220794149|-0.275255791|0.000655875|-0.114649277|-0.080731823|3|0.002004382|-0.1046390059999999|-0.076494363|-0.1395294259999999|-0.551661318|0|-0.061561535|0.85921771|0.8681696109999999|-0.100056595|-39.56206964|-53.92151824|-0.030786645|3.608094688|46.25723848|2212.661182|1732.3689949999998|0.224744634|5.863649531|10.68709999|0.822602107|4827.877259000001|121.1171726|-348.70626539999995|21.40099522|0.012891628|-296.6758413|421.3548777|6.94742943|1.0|1.0|1.0|1.0|3.04|0.24|19.0|-6.92|5.24|110.94|1.94|1.0|0.0|0.0|1.0|3.0|23.0|3.0|-5.2|0.0|0.000103|6.6e-06|0.00225|1.2099999999999998e-07|4.13e-05|-0.0534399999999999|3.5589|3.52|0.2914|348.38|456.76|0.7025399999999999|0.7025399999999999|-0.14754|3.4537|-1672.62984|8.0|8.0862|8.0862
4d_a46|0.0|0|0|0.0|0.173086735|1|7.825245291|1|1|2.146507937|5.587248657999999|-0.017469934|-0.131948546|0.0|-0.085744171|0.0116902869999999|-0.111025108|-0.076521434|1|0.010756749|-0.206000242|-0.0814707009999999|-0.1271933999999999|-0.240143042|2|-0.213089038|0.8075680409999999|0.936057958|-0.070772596|-30.95621863|-38.85529917|-0.024616555|2.607946825|35.70643728|2181.291783|2233.65548|0.186572035|5.757075209|10.30138878|0.7893441379999999|4993.774007|102.4310631|-341.3149976|16.6147308|0.0086574759999999|-344.15403910000003|509.0572545|4.753094337|1.0|1.0|1.0|0.0|3.5|0.35|17.0|-7.41|5.11|43.6|2.84|2.0|1.0|0.0|1.0|2.0|25.0|3.0|-5.4|0.0|0.00416|7.8e-06|0.00275|3.88e-08|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.18|0.1313|280.09|503.76|0.69884|0.69884|-0.18639|3.5318|-1453.688943|517.0|6.2865|6.2865
13a_a6|0.0|1|0|3.417162147|0.0|0|7.412764017000001|1|1|0.0|5.351858133|-0.0265090529999999|0.031837397|0.0|-0.602500119|-0.00460563|0.0015242189999999|-0.0525259259999999|1|-0.00194781|0.05269025|-0.10896749|-0.180339002|-0.488098052|1|0.090839165|0.8299950709999999|0.77450544|-0.113446379|-61.52313164|-74.18628740000001|-0.040840697|13.62714959|82.36189896|2820.31296|2626.396685|0.240087608|8.038453162|15.08351934|0.8764206290000001|6019.922535|157.0011174|-873.2309916000002|35.14492428|0.02016134|-339.9303794|627.4287311|13.18415753|1.0|1.0|1.0|2.0|3.2|0.12|23.0|-9.01|4.32|95.85|1.29|2.0|0.0|0.0|1.0|5.0|31.0|5.0|-6.1|0.0|0.0012699999999999|1.02e-05|0.00417|9.77e-10|4e-07|-0.05018|5.9934|4.04|0.5352|206.87|571.9|0.4816|0.70072|-0.14969|7.7145|-1349.895534|46.0|7.3372|7.3372
14ad_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|0|3.3437482860000003|5.351858133|-0.028065075|0.118047355|0.735584095|-0.4663820279999999|0.008996289|-0.05348283|-0.031279567|2|0.009675528|0.2086248289999999|-0.143336826|-0.253318853|-0.376350719|2|0.165157698|0.8356326820000001|0.887131635|-0.085840335|-42.29008971|-61.35364811|-0.029653934|17.28310144|66.47100256|3209.330728|2339.533586|0.424119041|8.661363236|16.34071148|0.8866211979999999|7308.229822|303.1354708|-833.1879476|36.80430179|0.033365494|-108.4705382|770.8206617000001|23.84770234|1.0|1.0|1.0|1.0|3.49|0.12|26.0|-7.6|4.03|123.48|2.42|2.0|1.0|0.0|1.0|7.0|34.0|6.0|-6.68|0.0|0.000753|8.22e-06|0.0038799999999999|2.49e-08|1.17e-05|-0.06925|3.3867|2.99|0.4106|366.09|618.01|0.6956600000000001|0.6956600000000001|-0.13734|5.2331|-1858.733603|4.0|8.3595|8.3595
12c_a31|0.0|1|0|3.387641566|0.0|0|7.765993078999999|1|1|0.0|5.733341277|-0.055520387|-0.030192572|0.0|-0.690412101|-0.003618466|-0.094991098|-0.056866055|2|-0.000813398|-0.048694677|-0.138799714|-0.223856622|-0.54466023|0|0.066071056|0.8856644770000001|0.665463503|-0.129736755|-66.41224264|-82.33748068|-0.036326291|12.30215386|85.79638585|2592.4503010000003|1894.297124|0.3182913|8.091269314|14.67172662|0.813278739|5676.394271|202.0036947|-731.5771879|33.81868912|0.023556702|-230.6429907|583.9691392000001|14.95027019|1.0|1.0|1.0|2.0|3.1|0.35|16.0|-7.24|3.7|117.37|1.08|2.0|0.0|0.0|1.0|8.0|28.0|5.0|-6.53|0.0|0.00233|6.94e-05|0.0277|5.79e-08|2.31e-05|-0.0338399999999999|3.8328|4.6|0.2625|323.48|578.69|0.7007399999999999|0.7007399999999999|-0.15904|1.6786|-1617.951882|0.38|6.4202|6.4202
8g_a8|0.0|1|0|3.073183107|0.0|1|7.535296702|1|1|1.298078704|5.4161004020000005|-0.222784884|0.000966222|0.0|-0.731356723|-0.009140059|-0.025002199|-0.03728368|1|-0.007047583|0.001970629|0.0794962979999999|0.162134281|-0.508072694|0|0.121495775|0.790058057|0.533935495|-0.129695841|-83.78686741|-79.46906035|-0.052430233|11.68315869|102.8541256|2889.141422|2148.49832|0.166939179|7.440878437999999|14.28792131|0.920192814|6581.432140999999|102.2893227|-925.1746152|38.56355928|0.017636126|-408.1554248|551.1746801|10.80625499|1.0|1.0|0.0|2.0|2.96|0.04|23.0|-7.4|3.89|99.34|3.01|2.0|0.0|0.0|1.0|4.0|31.0|5.0|-6.34|0.0|0.00209|1.16e-05|0.00483|4.01e-08|1.67e-05|-0.05849|3.7495|7.17|0.3904|330.67|489.97|0.69221|0.69221|-0.15542|6.0697|-1450.787398|4.2|5.3768|5.3768
12ba_a36|0.0|1|0|3.389685532|0.0|0|7.412764017000001|2|2|0.0|5.351858133|0.026411489|0.087201747|0.0|-0.423472625|-0.002123045|0.003750685|-0.011949092|1|-0.000621302|0.159880159|-0.091676619|-0.168084618|-0.410941182|1|0.041478447|0.890675195|0.849738126|-0.108410153|-56.0578808|-73.03464847|-0.037526591|11.16896162|72.63670824|3035.390784|2492.5731100000003|0.293104216|7.409667253999999|14.59456478|0.969665341|6722.60947|197.4608731|-885.6465508|35.76372225|0.023797439|-278.7665262|688.1986357999999|16.03205543|1.0|1.0|0.0|2.0|0.0|0.12|17.0|-6.72|1.63|116.78|0.74|1.0|0.0|0.0|1.0|5.0|33.0|6.0|-7.04|0.0|0.0072599999999999|5.65e-05|0.0244|1.91e-07|8.240000000000001e-05|-0.08446|5.2506|2.79|0.7436|236.13|547.82|0.3989999999999999|0.70432|-0.12587|3.1996|-1417.249741|21.0|7.6778|7.6778
27b_a34|0.0|0|0|0.0|0.0|1|7.412764017000001|1|1|2.013418486|5.351858133|-0.016803292|-0.106245942|0.0|-0.549928192|-0.001438963|-0.029622037|-0.027175221|1|0.001228116|-0.175834895|-0.194619338|-0.322091086|-0.463926296|1|0.00102838|0.8299950709999999|0.783431788|-0.109683855|-57.66200309|-72.21552354|-0.037292511|13.44721755|78.08618045|2835.31543|2431.595232|0.287687241|9.124440695|15.39406063|0.687123753|6032.666081|189.4124225|-808.2902556|34.46979951|0.022820627|-279.5721769|627.4287311|15.02503259|1.0|1.0|1.0|1.0|3.66|0.12|23.0|-8.19|4.11|84.99|1.83|2.0|0.0|0.0|1.0|5.0|31.0|5.0|-6.14|0.0|0.00243|1.1e-05|0.00449|6.53e-09|2.67e-06|-0.04121|4.8168|4.33|0.3621|257.4|577.39|0.47412|0.70001|-0.1652799999999999|11.8546|-1349.873325|0.65|6.1871|6.1871
9h_a24|0.0|1|0|2.916716427|0.0|1|7.153833802|0|0|1.726213624|5.209486153|2.01e-05|0.078066659|0.0|-0.105982525|0.013595277|-0.209618231|-0.002471577|2|0.012380829|0.144624936|-0.02551563|-0.047269812|-0.207206943|2|0.183289617|0.859720539|0.883775278|-0.0687348109999999|-28.52000725|-32.48899638|-0.026280957|4.123788393|37.24443236|2062.34011|768.1954692|0.427628742|5.805547147|11.11300329|0.914204295|4170.098082|202.1279819|-199.6361567|21.70315707|0.031789952|-68.41568372|295.8603625|15.02620893|0.0|1.0|1.0|1.0|1.96|0.0|22.0|-6.05|2.72|72.28|1.07|0.0|0.0|0.0|1.0|3.0|22.0|4.0|-6.85|0.0|423.0|0.000575|166.0|8.95e-07|0.000258|-0.0435399999999999|5.1739|1.16|0.3844|239.63|363.48|0.54606|0.61928|-0.18239|5.6654|-945.200628|77.0|7.1135|7.1135
21_a12|0.0|0|0|0.0|0.0|0|6.605297921|1|1|0.0|4.59511985|-0.058516436|-0.213225401|0.0|-0.362168355|-0.003879878|-0.01367083|-0.0546514309999999|1|-0.001825446|-0.388196876|-0.116098308|-0.211367878|-0.522951134|2|-0.061915124|0.89838263|0.84827776|-0.100098765|-34.60932333|-50.37198585|-0.036878492|3.097071518|40.76379649|2185.835701|1080.052791|0.229181643|5.891343219|11.18947411|0.8993077970000001|4652.242111|115.3294396|-354.8766794|24.07584081|0.017360942|-272.5639702|380.2468615|8.736422872|1.0|0.0|1.0|1.0|2.81|0.12|17.0|-6.78|2.25|78.41|1.82|0.0|0.0|0.0|1.0|3.0|23.0|4.0|-6.45|0.0|48.0|0.000173|0.0551|1.67e-07|5.3200000000000006e-05|-0.0546899999999999|4.6851|2.56|0.3665|264.64|397.31|0.59386|0.57644|-0.16784|2327.0|-1327.397348|22.0|7.6576|7.6576
12a_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.02919335|-0.096804291|0.0|-0.3557214489999999|0.005050384|0.009586623|-0.094932667|1|0.005458948|-0.171649606|-0.053309522|-0.094526372|-0.454270252|1|-0.031179517|0.842671963|0.836214716|-0.097138462|-47.73588073|-60.22802588|-0.037665934|6.263330101|57.83766054|2722.217443|2256.680391|0.194809798|7.362386058999999|13.88603128|0.88607758|5936.682602000001|120.786445|-709.5118166|29.00398472|0.014884556|-378.4495438|620.9195447000001|9.228758655|1.0|1.0|0.0|1.0|0.0|0.14|17.0|-6.64|2.62|81.65|2.82|2.0|0.0|0.0|1.0|5.0|29.0|4.0|-5.98|0.0|0.00208|1.4e-05|0.0056|2.3100000000000002e-07|9.21e-05|-0.05184|5045.0|3.82|0.1866|245.76|507.17|0.35338|0.68599|-0.1481|4.1875|-1575.597759|11.0|7.9469|7.9469
18a_a22|0.0|0|0|0.0|0.0|1|6.842683282|0|0|1.854982521|4.727387819|-0.018344659|0.033735832|1.6891461019999998|-0.19538364|0.007066388|-0.021976395|-0.015194063|1|0.007079018|0.059645624|-0.0835538409999999|-0.147724859|-0.296897301|2|-0.042139855|0.7881113679999999|0.926535704|-0.076119803|-34.36220678|-51.6464295|-0.029276847|7.887046626|45.98663929|2898.068989|2213.859172|0.289532802|7.037677899|13.72951861|0.950859191|6630.646100999999|196.4447473|-700.830423|27.95908297|0.0193879289999999|-285.5992506|730.9420477000001|13.15449139|1.0|1.0|1.0|1.0|3.17|0.08|27.0|-9.4|5.11|100.61|2.13|2.0|1.0|0.0|1.0|6.0|32.0|4.0|-6.28|0.0|0.00113|6.98e-06|0.00305|3.95e-10|1.73e-07|-0.0706799999999999|5.0214|3.69|0.3174|246.91|531.16|0.35107|0.68577|-0.1408|3851.0|-1691.097989|13.0|7.8861|7.8861
37_a18|0.0|0|0|0.0|0.0|0|7.03438793|2|2|0.0|4.844187086|-0.018808538|-0.018268775|0.0|-0.385273662|0.002300582|-0.034593342|-0.011713125|0|0.003512954|-0.0276034839999999|-0.1483628609999999|-0.224171123|-0.44541772|0|0.020848396|0.761336899|0.831783747|-0.074857954|-50.09028298|-54.7389628|-0.0286221589999999|4.865006968|56.74339533|3055.795406|1571.7484060000002|0.2351233969999999|9.460456975|18.49074823|0.954530133|7035.839448000001|171.9311063|-1040.70711|27.36337253|0.0142451319999999|-387.3755475|1056.535856|10.41657856|0.0|1.0|1.0|2.0|0.0|0.3|18.0|-8.82|3.3|76.5|3.33|2.0|1.0|0.0|1.0|7.0|36.0|3.0|-6.14|0.0|0.000999|3.35e-06|0.00161|1.51e-09|7.27e-07|-0.04925|3.2127|8.11|499.0|385.91|673.45|0.69305|0.69305|-0.13194|2.2872|-1532.622404|35.0|7.4559|7.4559
4g_a46|0.0|0|0|0.0|0.171759574|1|7.825245291|1|1|2.156712018|5.587248657999999|-0.010706405|-0.093447672|0.0|-0.088529411|0.011488768|-0.055084605|-0.138341481|1|0.010608122|-0.144064904|-0.078780402|-0.121452903|-0.2455749539999999|2|-0.200628401|0.7796270059999999|0.946829733|-0.070153728|-32.64186634|-40.24987057|-0.024339048|2.638545451|37.24073329|2242.010126|2285.43285|0.1731389069999999|5.8466355000000005|10.60062169|0.8131148579999999|5176.321714|99.33639766|-392.5790722|16.88825479|0.007803902|-375.0653627|568.1534007|4.477396402|1.0|1.0|1.0|0.0|3.61|0.38|17.0|-7.8|5.37|43.6|3.06|2.0|1.0|0.0|1.0|3.0|26.0|3.0|-5.18|0.0|0.00155|4.16e-06|0.00153|1.57e-08|5.75e-06|-0.03985|4.4163|4.65|0.1294|280.74|530.39|0.6983199999999999|0.6983199999999999|-0.18602|3.5526|-1492.979142|2745.0|5.5615|5.5615
14q_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|0|3.292130907|5.351858133|-0.130330047|0.064903564|0.720966302|-0.5608967029999999|0.002243702|-0.058543701|-0.056324491|2|0.002496501|0.121109106|-0.017918675|-0.033435987|-0.573130981|2|0.067394607|0.871119857|0.773194598|-0.096370719|-61.51997721|-66.16349731|-0.039682061|10.17264683|76.3369885|3097.399651|2213.1193780000003|0.222659101|8.732265278|16.53853737|0.893957277|6982.066379000001|152.86702240000002|-953.9181308|35.04742005|0.01932289|-380.8178266000001|693.3423458|13.26616596|1.0|1.0|0.0|2.0|2.66|0.04|26.0|-6.96|3.12|148.11|2.28|1.0|1.0|1.0|1.0|6.0|33.0|5.0|-7.33|1.0|0.00278|4.03e-05|0.0183|1.11e-07|5.03e-05|-0.08159|3.6431|4.19|0.4943|340.33|554.59|0.5949|0.5949|-0.14854|8375.0|-1798.433122|16.0|7.8069|7.8069
9i_a24|0.0|1|0|2.9199957480000003|0.0|1|7.153833802|0|0|1.865102513|5.209486153|2.01e-05|-0.076024544|0.0|-0.190487553|0.004814196|-0.087363979|-0.00532872|2|0.005891639|-0.140841749|-0.1818753839999999|-0.336939175|-0.32068769|2|0.139004845|0.898194715|0.8260893640000001|-0.069812876|-30.56504777|-33.00219474|-0.024639839|5.613069697999999|42.43894111|2061.729154|761.9885477000001|0.500761711|5.946747117|11.18382556|0.8806627109999999|4155.922671|236.7218826|-187.2109987|23.33121014|0.038195951|0.720157264|295.8603625|18.05612763|0.0|1.0|1.0|1.0|1.36|0.0|22.0|-6.05|2.72|72.28|0.67|0.0|0.0|0.0|1.0|3.0|22.0|4.0|-7.01|0.0|716.0|0.000791|228.0|8.95e-07|0.000258|-0.0473899999999999|4.6212|1.13|0.2373|268.3|363.15|0.58977|0.6755800000000001|-0.17204|7.1135|-945.222448|88.0|7.0555|7.0555
24_a20|0.0|0|0|0.0|0.0|1|6.842683282|0|0|1.959359883|4.727387819|0.029711934|0.087887688|2.041494094|-0.083539572|0.009265667|-0.060940703|-0.04104|1|0.008780074|0.1468474119999999|-0.036258691|-0.060582944|-0.188335708|2|0.070857143|0.802353442|0.952027295|-0.067869875|-38.76683848|-42.82548904|-0.02714795|5.102023479|46.85253003|2736.601949|1961.887639|0.228967757|6.852820269|12.63879297|0.844319927|6109.1040920000005|144.47729840000002|-540.4525990000001|22.21722343|0.013436544|-342.0394805|664.4562602999999|8.478379683|1.0|1.0|1.0|0.0|3.21|0.08|27.0|-9.32|4.78|80.28|1.86|2.0|0.0|0.0|1.0|4.0|31.0|5.0|-6.26|0.0|0.00519|1.17e-05|0.00469|4.82e-10|1.94e-07|-0.06748|5.3396|3.74|0.2495|232.2|551.25|0.46668|0.44916|-0.15687|3.6107|-1291.706729|318.0|6.4976|6.4976
12u_a36|0.0|1|0|3.508898495|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.0407717229999999|0.033763276|0.0|-0.407105926|0.0042553209999999|-0.063855309|-0.010669561|1|0.005035022|0.055588998|-0.099596099|-0.163978382|-0.438988314|1|0.080270195|0.855176759|0.842227829|-0.0969881059999999|-50.53295452|-67.50289394|-0.03452119|8.544435884|62.80959338|2831.106839|2455.7556010000003|0.22061252|7.65672775|14.90088936|0.946117173|6127.402572|153.5444314|-986.6102007|30.82735404|0.015171583|-388.9026034|799.5563855|10.55929252|1.0|1.0|1.0|2.0|0.0|0.24|17.0|-7.38|3.01|69.2|2.66|2.0|0.0|0.0|1.0|6.0|32.0|4.0|-6.19|0.0|0.0047799999999999|1.39e-05|0.00589|4.2e-08|1.7800000000000002e-05|-53.0|3.8847|4.21|0.4267|319.16|590.18|0.69258|0.70272|-0.15109|5.8702|-1350.638138|16.0|7.7959|7.7959
13g_a6|0.0|1|0|3.457632039|0.0|0|6.842683282|0|0|0.0|4.727387819|0.004767264|0.03536788|1.648997541|-0.381325604|-0.002407131|0.073394284|-0.080022038|1|-0.000644109|0.061423911|-0.12414699|-0.215607882|-0.46487852|2|0.095969451|0.832753533|0.871972049|-0.091949419|-51.67543048|-64.02222283|-0.0323525729999999|8.550546653|63.95581946|2929.039254|3916.754765|0.264266646|7.968172425|14.34268783|0.7999971709999999|6332.20768|184.0026638|-846.9662551000001|30.61752948|0.017929016|-328.2712049|744.1359788|12.48355309|1.0|1.0|1.0|2.0|2.34|0.12|27.0|-10.57|4.79|103.17|1.13|2.0|0.0|0.0|0.0|6.0|33.0|5.0|-6.31|0.0|0.0012|8.8e-06|0.0038|2.67e-11|1.15e-08|-0.07536|5.9869|3.83|0.8442|207.09|592.49|0.38325|0.7034100000000001|-0.1327|10.1708|-1386.364067|119.0|6.9245|6.9245
12p_a36|0.0|1|0|3.392386149|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.084341564|0.114716581|0.0|-0.432950771|-0.002526241|-0.084846674|-0.0433009009999999|1|-0.000673716|0.2461794139999999|-0.101303149|-0.217394466|-0.440709431|1|-0.035871448|0.8839272779999999|0.748438833|-0.108380023|-51.98017377|-68.22905781|-0.039016808|8.006403882999999|64.698131|2774.926334|2308.958924|0.240873847|7.546742977|14.3885803|0.906594718|5922.775161|151.63860559999998|-773.1468902|32.35623052|0.019344052|-326.2581567|595.8790650000001|12.17776516|0.0|1.0|0.0|2.0|0.0|0.14|17.0|-6.86|2.44|69.2|2.4|1.0|0.0|0.0|1.0|5.0|30.0|5.0|-6.76|0.0|0.0515|6.96e-05|0.0278|1.4e-07|5.58e-05|-0.0552299999999999|5.3413|3.41|0.3015|232.12|506.89|0.30159|0.66559|-0.15608|4.8805|-1332.006106|9.0|8.0458|8.0458
13b_a50|0.0|0|1|0.0|0.0|2|7.934155233999999|2|2|4.253030728|5.82008293|0.010464577|-0.0204949039999999|2.117002752|-0.263615417|0.010435712|-0.042022102|-0.054716607|2|0.011379776|-0.03182432|-0.173463805|-0.269353185|-0.319215353|1|-0.041506802|0.828965118|0.906164013|-0.080785633|-36.81915624|-57.74541064|-0.026928544|10.16729727|51.04317051|3036.874979|2147.355856|0.299589696|9.514897025|16.75483549|0.7609056040000001|6639.077063000001|214.1461224|-866.8024118999999|27.48170624|0.017277404|-286.5057775|900.2031356000001|12.34985404|1.0|1.0|1.0|0.0|4.17|0.37|20.0|-7.23|5.12|66.99|2.52|2.0|0.0|0.0|1.0|7.0|34.0|5.0|-6.3|0.0|0.0044|7.92e-06|0.00361|5.87e-08|2.68e-05|-0.02606|4.2315|3.63|0.1589|293.0|617.26|0.65332|0.63872|-0.1701599999999999|5.5271|1470.104535|1.83|5.7375|5.7375
8_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1|2.126514848|5.4161004020000005|0.03148225|-0.072752231|1.987684188|-0.056197036|0.010647563|-0.011835327|0.05775266|1|0.009595591|-0.1193184819999999|-0.048133994|-0.078942941|-0.150276481|2|-0.07377839|0.879500982|0.925132446|-0.065595042|-27.90231822|-33.90618946|-0.024598141|2.772101712|33.26523662|2297.5526170000003|1737.932042|0.273845898|5.695730546|9.972991122|0.750959081|5162.482272|141.55141369999998|-262.8925116|17.50981094|0.0148422489999999|-233.7988862|434.9654405|7.671983829|1.0|1.0|1.0|0.0|3.19|0.15|21.0|-7.78|4.76|43.6|2.93|1.0|0.0|0.0|1.0|2.0|25.0|3.0|-5.76|0.0|0.0156|1.46e-05|0.00506|1.65e-08|5.72e-06|-0.05864|5.3544|3.29|0.1687|231.56|391.01|0.30471|0.57675|-0.16821|4.5781|-1450.121028|54.0|7.2676|7.2676
19i_a38|0.0|1|0|3.169368622|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.115864198|0.08414367|0.0|-0.4561702689999999|-0.006877664|-0.074033381|-0.053762162|1|-0.004358975|0.215263198|-0.098027247|-0.250781298|-0.430016467|1|-0.040954326|0.892249657|0.747158407|-0.113250303|-51.15830416|-69.40536597|-0.040770109|8.479305267|64.99417804|2896.470706|2335.0953870000003|0.258076158|6.690507557999999|12.04523072|0.800346329|6744.7785650000005|158.161786|-765.6305068|33.67721904|0.022159015|-296.5257022|593.6088758|13.5801364|1.0|1.0|1.0|3.0|2.88|0.14|17.0|-7.12|3.11|81.23|2.78|1.0|0.0|0.0|1.0|5.0|31.0|5.0|-6.81|0.0|0.0238|4.67e-05|0.0196|7.599999999999999e-08|3.19e-05|-0.0564799999999999|5.7041|3.66|0.2156|217.36|457.26|0.4342|0.69267|-0.14872|6.6636|-1431.239177|13.0|7.9031|7.9031
3h_a32|0.0|1|1|3.579396967|0.0|0|7.765993078999999|0|0|0.0|5.733341277|-0.008243901|0.014517903|2.243113495|-0.269379119|0.002101838|-0.003152613|-0.111111111|3|0.003284804|0.025035542|-0.071193103|-0.122769653|-0.531669815|0|-0.169197453|0.834881529|0.87880263|-0.0882883959999999|-44.97387528|-55.27575363|-0.027590124|4.372100625|51.95714963|2398.020434|2911.160989|0.226505997|8.107034244|13.71739929|0.692036677|5187.525619|141.8112711|-519.1071084|22.33200639|0.011751781|-342.4592076|593.0848817000001|7.357575822|1.0|1.0|1.0|1.0|3.88|0.35|19.0|-8.47|6.24|110.94|2.64|2.0|0.0|0.0|1.0|7.0|26.0|3.0|-4.29|1.0|2.24e-06|7.140000000000001e-07|0.000273|3.37e-09|1.29e-06|-0.05318|3.5552|4.61|0.2926|348.74|578.86|0.70257|0.70257|-0.1474099999999999|3.5952|-1790.5004850000005|7.0|8.1549|8.1549
20_a31|0.0|1|1|3.3852303|0.0|0|7.765993078999999|0|0|0.0|5.733341277|-0.057200812|-0.013040402|2.114008068|-0.476400874|-0.003484915|-0.020082435|-0.078213611|3|-0.001662219|-0.023477148|-0.0852122769999999|-0.1534110109999999|-0.594513619|0|0.028036914|0.912372776|0.7954270659999999|-0.110195543|-53.79798102|-69.0542431|-0.033537774|7.592555532|65.91404723|2576.1287230000003|1758.762093|0.289292958|8.289864307|15.48343758|0.86775525|5678.167489|181.2859728|-605.8215871|29.5712685|0.019624081|-264.0799235|557.1050635|12.29746712|1.0|1.0|1.0|2.0|2.74|0.26|19.0|-7.65|4.38|140.04|1.1|1.0|0.0|1.0|1.0|7.0|27.0|4.0|-6.39|1.0|0.000493|3.66e-05|0.0146|2.23e-08|8.86e-06|-0.06065|3.5381|4.78|0.2011|350.43|560.67|0.7036600000000001|0.7036600000000001|-0.1483|3.7403|-1880.599777|8.0|8.0862|8.0862
16a_a23|0.0|0|1|0.0|0.0|2|7.423568444|1|1|3.411338761|5.351858133|-0.013055633|0.062601621|0.759926978|-0.302174246|0.012426121|-0.088255625|-0.071458049|2|0.01226642|0.115499047|-0.181609054|-0.335065967|-0.380779155|2|0.154144584|0.890165467|0.934837094|-0.07288672|-26.53751114|-47.06687604|-0.025724725|8.915071155|40.34319246|2924.629647|1801.957216|0.414079278|8.024409307|15.89802615|0.981208279|6552.801739|267.3932664|-547.0850515999999|28.35168303|0.02809646|-110.9672657|668.3493171|18.14339594|0.0|1.0|0.0|1.0|0.0|0.14|20.0|-5.27|2.52|108.26|2.04|1.0|1.0|0.0|2.0|5.0|31.0|4.0|-7.02|0.0|0.0111|4.86e-05|0.0208|5.38e-06|0.0023|-0.0502|1.6239|2.49|0.2066|763.49|555.21|0.96307|0.96307|-0.07625|11.6254|-1685.6419010000002|39.0|7.4037|7.4037
