molecula|SddssS|n9FaRing|SssssC|SRW09|nAHRing|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|FNSA1|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|Mor01p|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
15b_a10|0.0|0|0.0|7.535296702|1|-0.197213588|-0.002413027|5.4161004020000005|2|0.033219955|2.0455289690000003|-0.149607679|0.011484257|-0.082365722|10.92966694|1|1|0.011928706|-0.175869992|-0.27395395|-0.195505087|2|0.791078367|-0.058258414|0.83320417|0.7199249390000001|1|0.921918974|-0.046334564|-0.07358373|0.015973068|10.94939968|43.96642219|53.52386591|-0.024105015|7.505718446|0.670236374|0.414077981|-958.3791518|2603.829652|-11.32690674|0.329763626|6.6940006620000005|11.42472965|226.0501037|-656.9605906|24.65365821|-233.3911134|766.4127559|12.09059037|1.0|1.0|1.0|0.0|3.61|3.89|0.32|-8.18|4.44|1.0|0.0|123.73|0.0|1.0|7.0|-4.35|31.0|413.51|1.0|3.66|0.0185|2.28e-05|0.00943|3.49|0.0|0.0|6.609999999999999e-09|2.73e-06|5.7620000000000005|3.7625|-1317.766641|721.17|1231.3|0.3575|587.53|0.68906|-1317.429772|-0.15579|-0.20313|0.02977516|6.1384|7.0706|7.0706
46_a18|0.0|0|0.0|7.03438793|2|-0.001181461|-0.005378956|4.844187086|1|0.03531746|0.0|-0.3872848129999999|0.002300582|-0.0669031009999999|10.94680484|0|0|0.003512954|-0.069691797|-0.224171123|-0.448177615|0|0.729629263|-0.015124585|0.76616843|0.699483099|0|0.8265445990000001|-0.069742249|-0.076485888|0.008975181|6.376289807000001|0.946462387|123.2289237|-0.029244604|4.5299444310000005|0.782232748|0.4548138479999999|-1412.796104|1848.661552|-14.76030741|0.217767252|8.980343774|16.47206875|154.7096476|-1003.700904|26.56039822|-401.0164861|1056.535856|9.36454702|1.0|1.0|1.0|2.0|4.27|0.0|0.3|-8.82|3.3|2.0|1.0|151.14|0.0|1.0|7.0|-5.68|36.0|480.6|1.0|2.93|0.000999|3.35e-06|0.00161|4.36|0.0|0.0|1.51e-09|7.27e-07|3225.0|3225.0|-1532.992457|765.33|1380.79|0.4249|635.89|0.69181|-1532.493789|-0.13224|-0.18219|0.0239301|3.2533|6.7305|6.7305
12ae_a36|-3.3501500230000003|0|0.0|7.412764017000001|2|0.069118289|-0.009867085|5.351858133|2|0.041555556|0.0|-0.611759277|-0.006862238|-0.083959343|10.31810353|1|1|-0.001160331|0.151620635|-0.261631709|-0.513686975|1|0.831101086|-0.0931249669999999|0.8837136859999999|0.750657639|0|0.7162413209999999|-0.085851235|-0.105648609|0.023873046|17.78605328|96.60079598|211.4077529|-0.036430555|13.25108213|0.6849975640000001|0.465246185|-1574.220407|2634.745208|-20.22131065|0.315002436|8.676756505|16.22570287|234.6851816|-1172.836017|39.62310606|-275.6561988|805.2286932|19.05051961|0.0|1.0|0.0|3.0|5.03|0.0|0.17|-6.87|2.15|1.0|0.0|142.02|0.0|1.0|7.0|-3.85|34.0|474.54|0.0|1.18|0.0668|0.0001889999999999|0.0897|1.64|0.0|0.0|1.36e-07|6.45e-05|5235.0|3.8664|-1876.203168|754.15|1281.69|0.4832|615.71|0.68591|-1875.897072|-0.1566|-0.21149|0.0508577|8.9297|7.8239|7.8239
14e_a23|0.0|1|-4.45581912|7.423568444|0|0.059967018|-0.008865361|5.351858133|2|0.044241453|0.650989437|-0.4787294729999999|0.001027627|0.021081733|10.3132176|2|2|0.001951778|0.072830644|-0.226146643|-0.5232404310000001|2|0.791790895|0.133270225|0.8510270329999999|0.5415996160000001|1|0.925392058|-0.073376247|-0.089453046|0.018022127|12.5437807|48.244071000000005|51.92870134|-0.03935934|8.73073591|0.796525872|0.49543439|-1369.74655|2428.874279|-19.06744972|0.203474128|8.020794334|15.89643482|141.6222839|-953.3724859|34.39302091|-412.7765217|658.8108151|12.49658915|0.0|1.0|1.0|1.0|3.54|3.62|0.09|-8.23|6.19|2.0|1.0|125.29|0.0|1.0|6.0|-6.38|34.0|479.48|0.0|4.5|0.000198|1.61e-06|0.000773|4.46|0.0|0.0|5.94e-09|2.85e-06|3.7033|3.7033|-1966.96594|706.39|1209.58|0.3178|571.39|0.63922|-1966.720803|-153.0|-0.2342199999999999|0.02250947|5.5469|8.5214|8.5214
34_a20|0.0|0|0.0|6.842683282|0|0.0305860929999999|-0.0057643419999999|4.727387819|2|0.0396875|1.991704333|-0.328567476|0.003085806|-0.046356705|10.93244905|1|1|0.003149352|0.327535029|0.057022334|-0.4478820739999999|2|0.74801464|-0.101401966|0.80310139|0.690530489|1|0.7966571459999999|-0.0851907119999999|-0.085459595|0.0130295999999999|8.766605631000001|297.5548445|136.81360859999998|-0.032248904|5.898367836|0.776414086|0.462785432|-1149.982435|2319.742032|-14.59875162|0.223585914|7.940146766|14.7802149|150.43359099999998|-773.7338361000001|27.94614651|-371.9551262|712.1606951|10.03525243|1.0|1.0|1.0|1.0|3.43|2.92|0.08|-9.18|4.62|2.0|0.0|125.0|0.0|1.0|5.0|-5.14|32.0|419.48|0.0|3.63|0.00305|9.51e-06|0.00399|3.63|0.0|0.0|6.64e-10|2.780000000000001e-07|5.4132|3.8699|-1352.31921|711.19|1205.64|0.4388|544.93|0.68845|-1352.041015|-0.16103|-0.21284|0.03558836|5.4994|7.2147|7.2147
19g_a38|0.0|0|0.0|7.412764017000001|2|-0.077355838|-0.008497058|5.351858133|2|0.042419753|0.0|-0.458841138|-0.006877664|-0.009881824|10.96052467|1|1|-0.004358975|-0.096139701|-0.250781298|-0.438254637|1|0.836170906|-0.063110203|0.892249657|0.632625562|0|0.7200062690000001|-0.086314802|-0.114243258|0.022953686|14.52522351|137.56612280000002|177.181631|-0.038842708|9.191644336|0.719941993|0.455443492|-1228.994351|2506.378649|-15.5542928|0.280058007|6.327835378|11.62016299|177.2223055|-777.7146399000001|34.14148263|-278.3610963|593.6088758|14.48726605|1.0|1.0|1.0|3.0|4.82|2.52|0.14|-7.12|3.11|1.0|0.0|125.65|0.0|1.0|5.0|-4.25|31.0|419.43|0.0|2.97|0.0238|4.67e-05|0.0196|2.88|0.0|0.0|7.599999999999999e-08|3.19e-05|5.2766|3.6887|-1431.419426|638.82|1104.29|0.2285|475.84|0.69982|-1431.186566|-0.15269|-0.20748|0.03244515|6.1765|7.3778|7.3778
13_a15|0.0|0|0.0|0.0|1|-0.139434143|-0.006348913|0.0|3|0.029206349|0.0|-0.393632585|0.001806571|-0.031047852|10.95980212|0|0|0.003766915|-0.010882979|-0.272482143|-0.357554652|2|0.729838386|0.008210506|0.7784213259999999|0.796300317|0|0.8854875790000001|-0.068526782|-0.098053528|0.016196467|10.21906987|142.67217639999998|72.25096855|-0.033811561|6.447664726|0.755283433|0.482317225|-1237.326456|3581.589629|-13.46007201|0.244716567|5.21465994|10.07307988|154.4025434|-780.6841766|28.24531009|-322.1392954|830.7967967000001|10.55004024|1.0|0.0|0.0|1.0|4.13|4.19|0.07|-8.9|6.69|2.0|0.0|138.24|0.0|1.0|6.0|-6.32|34.0|448.52|0.0|4.61|0.000214|7.970000000000001e-07|0.000357|5.32|0.0|0.0|1.27e-09|5.7e-07|3942.0|2.5721|-1450.756042|674.36|1231.11|208.0|549.33|0.70626|-1450.399387|-0.11283|-0.15229|0.02844037|6.0429|8.2218|8.2218
12bi_a36|0.0|0|0.0|7.412764017000001|2|-0.088734077|-0.00902707|5.351858133|2|0.043854875|0.0|-0.559678363|0.000482522|-0.067142264|10.95958518|1|1|0.002872872|0.056936052|-0.289604649|-0.37220074|1|0.812921349|0.0997949019999999|0.858971809|0.8350231859999999|0|0.7850011179999999|-0.082914301|-0.107613368|0.034602166|24.16125901|129.685076|150.12481100000002|-0.027831043|16.87080604|0.4996603229999999|0.461975362|-1127.129336|2660.0547690000003|-13.56944331|0.500339677|8.454426643|15.71382803|349.3664649|-787.0277122|38.89295091|0.474365004|766.4854363|26.24794923|0.0|1.0|1.0|2.0|4.97|0.0|0.21|-6.79|1.9|1.0|0.0|136.74|0.0|1.0|7.0|-4.11|33.0|441.49|0.0|1.75|0.0342|7.13e-05|0.0315|2.62|0.0|0.0|1.6100000000000005e-07|7.11e-05|3.8855|3.6851|-1461.997992|742.94|1256.37|0.4214|603.92|0.69207|-1461.69263|-0.15078|-0.2018|0.0318395999999999|8.8903|7.8539|7.8539
14g_a23|0.0|1|-4.794439428|7.423568444|0|0.180361525|-0.014609495|5.351858133|2|0.0422736629999999|0.653317181|-0.803522236|-0.002390707|-0.031968899|10.3132174|2|2|-0.0004039459999999|0.179219801|-0.2952674819999999|-0.648987099|2|0.796412133|0.010202051|0.854683662|0.575188253|1|0.907334473|-0.072819606|-0.096288005|0.018341721|13.05300369|95.64648102|65.94601775|-0.041536002|9.289253982|0.780315815|0.461846955|-1507.527516|2531.8503170000004|-21.03611074|0.219684185|8.788027188|16.32997765|156.3396622|-1072.841648|37.88128151|-398.9771038|676.4530574|14.63509796|0.0|0.0|1.0|1.0|3.61|3.79|0.09|-7.95|6.18|2.0|1.0|126.97|0.0|1.0|7.0|-6.89|35.0|495.48|0.0|4.35|6.38e-05|1e-06|0.0004969999999999|4.76|0.0|0.0|1.12e-08|5.57e-06|3.7042|3.7042|-2042.1835260000005|730.13|1233.48|0.3478|583.38|0.56658|-2041.934312|-0.1519|-0.23201|0.0221162|10245.0|8.0|8.0
13a_a30|0.0|0|0.0|7.412764017000001|2|0.113424769|-0.011002918|5.351858133|2|0.042560386|0.0|-0.627166322|-0.003436924|0.0317047379999999|10.31162842|1|1|-0.002215642|-0.065043716|0.006103754|-0.5640209589999999|1|0.8303425640000001|0.019603815|0.885516463|0.802578397|0|0.6963945559999999|-0.109682335|-0.113507021|0.01856512|12.53013554|381.9643801|204.9120824|-0.042832838|8.456950359|0.799862466|0.4661332179999999|-1532.183327|2520.165025|-19.5115996|0.2001375339999999|8.066980235|15.1104742|135.07860209999998|-1034.114779|36.14261279|-404.771677|713.7769663|11.6174288|0.0|1.0|0.0|2.0|4.76|0.0|0.13|-6.19|1.72|1.0|0.0|135.37|0.0|1.0|6.0|-5.01|32.0|441.51|0.0|1.91|0.00427|5e-05|0.0221|2.74|0.0|0.0|6.520000000000001e-07|0.000288|5.0535|3.5288|-1744.491614|721.66|1211.54|0.1788|541.59|0.6845600000000001|-1744.217986|-0.14953|-0.20503|0.04590378|1.4855|7.8665|7.8665
2_a47|0.0|0|0.0|0.0|0|-0.002024001|-0.008527649|0.0|2|0.027058824|1.454085483|-0.3581612489999999|-0.007479445|0.107297513|10.93671092|0|0|-0.006079384|-0.007299676|-0.0274111779999999|-0.444853768|2|0.671819147|0.115527282|0.728066943|0.875463345|1|0.847324011|-0.083455669|-0.095655954|0.008511123|4.240150185|99.5619537|76.06154148|-0.036790752|2.112397382|0.784978115|0.433425706|-714.8215685|1242.745585|-9.131190896|0.215021885|5.308758149|9.369924133|107.1215986|-356.116445|23.34938746|-283.9460863|392.6099255|8.158522603|1.0|1.0|1.0|2.0|2.58|2.54|0.0|-7.82|4.75|1.0|0.0|96.54|0.0|1.0|3.0|-5.46|24.0|313.35|1.0|3.58|0.00109|7.75e-06|0.00243|4.52|0.0|0.0|1.51e-08|4.73e-06|3.7181|3.7181|-1010.540464|536.13|902.07|0.2143|371.19|0.69102|-1010.364507|-0.15446|-0.20731|0.03544055|3.1004|6.2|6.2
15_a3|0.0|0|0.0|6.823286122000001|1|0.079167398|-0.006742751|4.727387819|3|0.045993266|1.809035179|-0.289938297|-0.006419472|0.126641951|10.33806279|0|0|-0.004459728|-0.325227172|-0.039798975|-0.505519936|3|0.813015336|-0.103599654|0.866559772|0.911346861|1|0.7789088340000001|-0.092342351|-0.107619999|0.007901554|4.04445331|315.5421792|113.1667185|-0.037667|2.070175472|0.850327497|0.461565365|-771.2023653|1433.713715|-9.868603355|0.149672503|5.371119692000001|9.975434973|76.61068671|-394.7441342|22.67368656|-358.6340772|402.781061|5.220965278|1.0|1.0|1.0|1.0|4.12|0.0|0.24|-5.78|1.56|0.0|0.0|94.29|0.0|2.0|2.0|-2.77|23.0|321.4|0.0|1.2|547.0|0.000951|306.0|1.28|0.0|0.0|1.66e-06|0.000535|6.0077|3.7072|-1328.688126|553.81|916.07|0.4107|398.12|0.67902|-1328.531138|-0.1576|-0.22079|0.0228507|2.3271|7.6021|7.6021
IN1166_a11|0.0|0|0.0|6.842683282|0|-0.089778965|-0.006882528|4.727387819|2|0.044021739|1.643912856|-0.378539035|-0.003356527|0.0266218529999999|10.95053349|1|1|-0.001446486|0.032420935|-0.223618825|-0.462344944|2|0.765593573|0.102257199|0.827254552|0.790249345|1|0.863273559|-0.073965061|-0.0896538619999999|0.0200246639999999|13.82641888|112.0066065|94.40543077|-0.031642539|9.546719887|0.694302821|0.463497159|-1114.258549|2953.475057|-15.08551944|0.305697179|6.777827685|12.63334911|211.0745642|-769.3614916|31.46783535|-268.3203251|676.2770877|14.86669859|1.0|1.0|1.0|2.0|3.51|2.79|0.08|-10.18|4.53|1.0|0.0|123.82|0.0|0.0|5.0|-5.11|32.0|417.47|0.0|3.31|0.00323|1.65e-05|0.00688|3.27|0.0|0.0|6.59e-11|2.75e-08|4.9857|3.2827|-1347.298558|704.48|1198.36|0.3425|554.63|0.6998300000000001|-1347.012407|-0.13823|-0.21098|0.04189898|4.3481|7.9318|7.9318
17_a12|0.0|0|0.0|6.823286122000001|1|0.132275232|-0.00864055|4.727387819|3|0.035816993|0.0|-0.38018419|-0.002523977|-0.072956553|10.31157659|1|1|-0.000651751|-0.3748198379999999|-0.202276514|-0.559137213|2|0.8198617429999999|-0.043392747|0.87653892|0.859088647|0|0.858119365|-0.069570363|-0.096209886|0.011226177|5.849860887999999|69.36398419|73.93273708|-0.035198739|3.048310481|0.786701219|0.466056241|-752.0117408|1470.257187|-9.557722681|0.213298781|5.669161963|10.61752641|111.1480977|-391.8666299|23.31475957|-298.7949107|431.5987143|7.842053909|1.0|0.0|1.0|1.0|4.13|2.97|0.17|-7.16|2.56|0.0|0.0|103.12|0.0|1.0|3.0|-4.51|24.0|333.41|1.0|3.14|0.0103|5.7100000000000006e-05|0.0191|3.19|0.0|0.0|6.97e-08|2.32e-05|4.4014|3.7723|-1366.804178|560.09|933.62|0.2213|419.49|0.62783|-1366.638303|-0.15459|-0.21781|0.02800938|2.9806|7.7959|7.7959
8c_a31|0.0|0|0.0|7.765993078999999|1|-0.012583838|-0.01275867|5.733341277|0|0.03995098|0.0|-0.574140137|-0.0080009219999999|-0.1903992189999999|10.31169969|2|2|-0.004832959|-0.178276512|-0.09039853|-0.513257014|0|0.847752299|0.006000201|0.896193695|0.87237334|0|0.626072761|-0.1170607269999999|-0.128067781|0.029669107|16.3656112|133.3100368|206.2599245|-0.039640027|9.027343766|0.72308253|0.47508938|-918.3558307|1678.6836239999998|-12.06117028|0.27691747|6.820988495|12.99457133|152.7489054|-506.5691518|30.23944586|-246.1066271|423.1367008|12.12761708|1.0|1.0|1.0|2.0|3.51|2.9|0.29|-6.13|3.13|0.0|0.0|93.45|0.0|1.0|5.0|-4.42|24.0|342.42|0.0|2.83|13.0|0.000237|0.0811|2.38|0.0|0.0|7.45e-07|0.0002549999999999|3.8492|3.8492|-1426.166503|595.67|981.89|0.2597|475.72|0.7005|-1425.968408|-0.15985|-0.19207|0.03744829|5.1815|6.0915|6.0915
16_a15|-3.726252327|0|0.0|0.0|0|0.072882981|-0.008593957|0.0|2|0.035555556|0.0|-0.4898555739999999|-0.009769916|-0.109386268|10.31928197|0|0|-0.00379317|-0.006331105|-0.0764246109999999|-0.528097878|2|0.729432583|0.080837546|0.77948108|0.72660548|0|0.723597405|-0.08870471|-0.101500719|0.0070920509999999|4.848103252|53.93878231|188.9479321|-0.039472502|3.31414791|0.868460507|0.419910645|-1457.096924|3014.308422|-18.44568161|0.131539493|6.798937229|11.720499900000002|89.91997762|-996.0668068|31.07023998|-503.7568532|728.353441|6.687758643|1.0|0.0|1.0|2.0|3.59|2.93|0.08|-9.21|6.02|2.0|0.0|124.45|0.0|1.0|6.0|-6.0|32.0|446.52|0.0|3.59|0.000442|6.14e-06|0.00274|3.88|0.0|0.0|6.1e-10|2.72e-07|4.1731|4.1295|-1770.509465|716.79|1229.58|0.3809|600.98|0.66615|-1770.217907|-0.16871|-0.20953|0.06079704|11.7447|7.6778|7.6778
12aa_a30|0.0|0|0.0|7.412764017000001|2|-0.101407312|-0.008848121|5.351858133|2|0.043854875|0.0|-0.539735362|0.003529389|0.059360681|10.31162784|1|1|0.005111479|-0.023695642|-0.207153446|-0.394520145|1|0.809127478|0.024991407|0.855880335|0.794193541|0|0.8126513129999999|-0.078042288|-0.101368383|0.030906491|21.58471858|55.0567406|130.84205079999998|-0.033789461|15.0745057|0.630759573|0.4659424379999999|-1345.094532|2455.130164|-16.48066156|0.369240427|8.65813938|16.21199661|257.8730361|-939.3977091|37.41227352|-182.6418006|792.3440337000001|20.72118575|0.0|1.0|1.0|1.0|4.86|0.0|0.21|-6.83|2.63|2.0|0.0|140.26|0.0|1.0|7.0|-5.61|33.0|458.54|0.0|2.52|0.00113|9.94e-06|0.00456|3.81|0.0|0.0|1.47e-07|6.720000000000001e-05|5.1925|3.4642|-1804.818818|748.78|1275.73|0.1667|605.07|0.68642|-1804.516348|-0.1472099999999999|-0.19687|0.03443621|6.4878|8.1135|8.1135
7_a3|0.0|0|0.0|6.823286122000001|0|0.198126776|-0.008855374|4.727387819|2|0.03757716|1.989724777|-0.327648836|-0.007540435|0.054347129|10.3116226|1|1|-0.006696449|-0.084462575|0.036673175|-0.592753801|2|0.790667152|-0.224253635|0.8632654590000001|0.773152968|1|0.782294598|-0.1034274319999999|-0.096448591|0.009708941|4.804535747|230.9407974|107.7330046|-0.036877402|2.377557323|0.7992146109999999|0.3987206729999999|-620.4671695000001|1952.029549|-9.030659289|0.2007853889999999|5.198046584|8.644978051|99.36002106|-307.0424158|22.83370969|-296.13678660000005|353.7528308|7.422807617|1.0|1.0|1.0|1.0|3.02|2.61|0.0|-7.48|4.66|1.0|0.0|95.5|0.0|1.0|2.0|-5.44|23.0|338.81|0.0|3.63|0.00124|1.34e-05|0.00455|3.79|0.0|0.0|3.28e-08|1.11e-05|5.8849|3.4435|-1731.7341420000002|522.73|883.88|0.1926|362.61|0.69224|-1731.602893|-0.14816|-0.21219|0.03103579|3.9813|5.9901|5.9901
2_a27|0.0|0|0.0|6.605297921|0|0.09890645|-0.0065894809999999|4.59511985|2|0.0427777779999999|1.267636369|-0.276758209|0.009338889|0.11675125|10.93783218|1|1|0.00988756|-0.337316432|-0.361571905|-0.475677812|2|0.796022385|0.137868605|0.8585302370000001|0.60904903|1|0.8468699609999999|-0.058444848|-0.081513931|0.019809599|9.972342226|9.194894069|77.08713259|-0.029261411|5.020172886|0.6684621829999999|0.4424192289999999|-574.4885436000001|1270.627585|-7.415462877|0.331537817|5.312170441|9.527176544|166.89932209999998|-289.2030522|22.03636323|-169.6109632|373.9912084|11.39718489|0.0|0.0|1.0|0.0|2.9|3.06|0.11|-5.84|2.49|0.0|0.0|92.58|0.0|2.0|2.0|-3.19|24.0|317.34|1.0|2.52|204.0|0.0002009999999999|0.0638|2.18|0.0|0.0|1.45e-06|0.0004599999999999|4.1624|4.1624|-1043.821085|538.57|906.48|0.3217|420.7|0.55857|-1043.665151|-0.16769|-0.21702|0.02268519|6.8854|7.8861|7.8861
6_a27|0.0|0|0.0|6.823286122000001|0|0.1718757239999999|-0.007874167|4.727387819|2|0.042942943|1.221528093|-0.330715016|0.00526746|0.075248207|10.93737136|1|1|0.0058042269999999|-0.406859288|-0.179319226|-0.541168953|2|0.787663648|-0.1322552659999999|0.849515128|0.650575651|1|0.785047616|-0.0786267609999999|-0.090025109|0.020552125|10.17466399|125.8234721|106.4156743|-0.034625042|5.03713293|0.774820398|0.47262982|-668.5259238|1193.992326|-8.486272674|0.2251796019999999|5.010042219|9.500048379|111.4788253|-330.96463430000006|22.12343713|-272.1086175|373.9912084|8.095338503999999|0.0|0.0|0.0|1.0|3.0|2.49|0.11|-6.67|2.79|0.0|0.0|92.65|0.0|1.0|2.0|-3.62|24.0|317.34|1.0|2.71|0.0768|0.000153|0.0485|2.37|0.0|0.0|2.16e-07|6.86e-05|5.5447|4.1391|-1043.831559|526.9|896.68|0.1915|401.49|0.61083|-1043.678244|-0.17007|-218.0|0.02494141|4.0597|9.0|9.0
3a_a49|0.0|0|0.0|7.535296702|1|-0.05210989|-0.006374689|5.4161004020000005|2|0.0355787039999999|1.819785|-0.337858497|-0.000349523|-0.060613765|10.92976559|1|1|0.000521532|-0.074886415|0.003978478|-0.421478185|2|0.8145214209999999|0.012813604|0.8704151529999999|0.7476073409999999|1|0.72890527|-0.094437035|-0.088484274|0.016205613|9.491036042|107.4001347|158.77029040000002|-0.030698626|5.558553447|0.689774813|0.474653816|-880.9741697000001|1793.526571|-10.52968207|0.310225187|6.566343333|12.49907878|181.6875706|-515.9544212000001|26.06512204|-222.2883651|578.2841135|12.38177532|1.0|1.0|1.0|2.0|3.25|2.11|0.18|-7.19|2.81|1.0|0.0|112.14|0.0|1.0|5.0|-3.06|29.0|384.43|0.0|2.02|0.3379999999999999|0.000503|193.0|1.38|0.0|0.0|6.52e-08|2.51e-05|5.1647|3874.0|-1254.012043|635.89|1082.21|0.3467|449.68|0.66614|-1253.756918|-0.15978|-0.2171|0.03833529|4.2593|7.1938|7.1938
3i_a32|0.0|1|-4.547725143|7.78113851|0|-0.157360524|-0.012358668|5.733341277|0|0.05052381|1.711001131|-0.4449120629999999|-0.0131506889999999|-0.26785886|10.3110028|3|3|-0.0106761939999999|-0.8373173840000001|-0.212967423|-0.537667101|0|0.833699527|-0.337053202|0.902293804|0.54844677|1|0.893827987|-0.093279684|-0.1132851459999999|0.015296821|8.064907632|60.99385995|55.97682661|-0.044627482|4.252042736|0.77072347|0.422644726|-776.4518766|2141.3084710000003|-12.4050588|0.22927653|5.826629089|10.09193014|120.8809386|-409.3669403|30.52825775|-285.465827|318.0257595|11.54903146|0.0|1.0|1.0|1.0|3.1|2.49|0.13|-6.96|6.29|2.0|0.0|88.28|0.0|1.0|3.0|-6.27|24.0|366.38|0.0|4.37|0.000197|6.85e-06|0.00251|4.23|0.0|0.0|1.0900000000000001e-07|4.01e-05|3642.0|3642.0|-1891.833327|530.5|876.0|0.4765|418.24|0.70322|-1891.738614|-0.1476|-0.21278|0.02199999|3.8572|8.2366|8.2366
10_a47|0.0|0|0.0|0.0|0|-0.003570214|-0.008013899|0.0|2|0.042276423|1.329777427|-0.384667159|-0.008120645|0.0814897|10.93671036|0|0|-0.0065562469999999|-0.349569106|-0.045289209|-0.45272733|2|0.754096463|-0.138304661|0.8077565520000001|0.6913602740000001|1|0.841070966|-0.076311525|-0.0936757959999999|0.00951788|5.088920549|103.41137940000002|84.97451737|-0.035388634|2.720890925|0.801882632|0.411647394|-851.455143|1567.859561|-10.11660331|0.198117368|6.277122171|10.66897998|105.9273263|-455.247149|23.5960035|-322.8149102|498.0016816|7.51303623|1.0|1.0|1.0|2.0|3.02|2.97|0.09|-8.85|5.92|2.0|0.0|106.43|0.0|1.0|3.0|-5.75|27.0|359.4|0.0|4.41|0.000638|3.18e-06|0.00114|4.8|0.0|0.0|1.4199999999999999e-09|5.110000000000001e-07|5.7693|3.7236|-1188.405988|579.86|997.16|231.0|426.55|0.69212|-1188.1907199999998|-0.15445|-0.20309|0.03158831|2.8795|7.9|7.9
16c_a32|0.0|1|0.0|7.765993078999999|0|0.191088217|-0.01639019|5.733341277|0|0.03995614|2.077479142|-0.770338913|-0.0064007569999999|-0.031087095|10.31100271|3|3|-0.00369116|-0.057356214|-0.229450999|-0.697601261|0|0.8607827790000001|0.0482801729999999|0.915639476|0.764217655|1|0.773043206|-0.088841599|-0.119988297|0.025791147|15.38819548|102.2022233|135.41296|-0.038178095|9.181311842|0.6846367059999999|0.463897164|-1002.268243|3143.196853|-13.59090376|0.3153632939999999|6.313526111|11.77670717|188.1603823|-597.9997655000001|33.27140293|-220.3256617|513.9156315|15.38911619|0.0|1.0|1.0|2.0|3.5|3.08|0.22|-6.99|4.21|1.0|0.0|107.14|1.0|1.0|7.0|-6.04|27.0|399.49|0.0|3.41|0.000366|3.89e-05|0.0155|3.23|0.0|0.0|1.0300000000000001e-07|4.13e-05|3.6264|3.6264|-1916.6792|639.66|1069.28|0.2955|508.43|0.70198|-1916.478107|-0.14997|-0.20047|0.02806787|5.3459|8.3468|8.3468
24_a20|0.0|0|0.0|6.842683282|0|-0.217098257|-0.001547029|4.727387819|2|0.03625|2.041494094|-0.083539572|0.009265667|-0.060940703|10.93106245|1|1|0.008780074|0.1468474119999999|-0.060582944|-0.188335708|2|0.74131936|0.070857143|0.802353442|0.607038752|1|0.952027295|-0.061437722|-0.067869875|0.012814211|8.085691548|12.83518119|30.27049276|-0.02714795|5.102023479|0.771032243|0.457794721|-856.5097809|1961.887639|-10.80905198|0.228967757|6.852820269|12.63879297|144.47729840000002|-540.4525990000001|22.21722343|-342.0394805|664.4562602999999|8.478379683|1.0|1.0|1.0|0.0|3.4|3.21|0.08|-9.32|4.78|2.0|0.0|119.42|0.0|1.0|4.0|-4.89|31.0|402.45|0.0|3.63|0.00519|1.17e-05|0.00469|3.52|0.0|0.0|4.82e-10|1.94e-07|5.3396|3.5876|-1291.896802|685.66|1169.35|0.2495|551.25|0.44916|-1291.647083|-0.15687|-0.22435|0.02922392|4.3906|6.4976|6.4976
