molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|JGI4|MATS7i|SaaaC|ATSC1c|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|PPSA1|WNSA2|DPSA1|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
33_a47|0.0|1|1|0.0|1|6.823286122000001|0|0|1.409403453|1.758479676|-0.229935275|-0.004263267|0.034691358|-0.11544858|1.688794654|-0.183320497|10.98214099|0.0741098479999999|1|-0.26447859|-0.147591116|-0.270498605|0.63155995|0.82821379|0.065468525|1|0.8197001309999999|-0.060080724|-0.083739854|0.404334141|-32.1568697|11.96072985|30.94680001|0.1802998689999999|-0.0272154529999999|-23.98884914|6.401714296000001|0.0|-17.2112484|-14.56646493|44.11759955|2311.28828|438.726241|-582.6585971|-7.79637597|226.5011607|-311.85503880000005|-82.22540944|1010.133461|1.0|1.0|1.0|1.0|-7.08|2.96|68.52|1.52|94.28|1.0|3.0|-3.26|5.0|-6.78|0.0|1.0|2.69|-3.72|183.0|0.0643|0.0|0.0|8.339999999999999e-08|-0.05462|4.1869|2.06|4.1869|-1123.135036|566.29|296.13|0.2566|296.13|423.52|0.67508|0.67508|-1122.992964|-1123.04547|6.2284|4.0|8.4|8.4
14v_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.1979575059999998|3.004639728|0.135774541|-0.014768546|0.047323232|0.055572317|0.636416435|-0.8122700340000001|10.3132174|-0.015149431|2|0.170475376|-0.0962526|-0.650246427|0.598213287|0.787538583|0.132882353|1|0.916605275|-0.067342061|-0.09479984|0.31419322|-44.4776373|13.08518422|78.86310829|0.083394725|-0.042752869|-41.35406587|8.64241561|0.912757854|-29.37629463|-28.23713101|57.56282152|3399.4261450000004|605.3933675|-1440.093681|-18.64987284|139.8032821|-951.143515|-380.8667976|1826.768144|0.0|1.0|0.0|1.0|-7.95|3.97|114.25|3.04|126.97|1.0|7.0|-6.89|8.0|-5.94|1.0|0.0|4.28|-6.0|6.38e-05|0.0004969999999999|0.0|0.0|1.12e-08|-0.07843|3694.0|5.17|3694.0|-2042.161744|679.5|335.64|348.0|335.64|533.44|0.6017100000000001|0.6017100000000001|-2041.93452|-2041.998955|6.3758|4.0|8.4001|8.4001
17b_a50|0.0|1|1|0.0|2|7.934155233999999|1|1|1.348984601|4.35392516|-0.145258626|-0.002181823|0.032052154|0.035558152|2.206759705|-0.144000296|10.94500663|-0.15040528|2|0.05636897|-0.2252068689999999|-0.237489143|0.7715057479999999|0.7621727979999999|-0.1585336269999999|1|0.931849183|-0.047785496|-0.07555585|0.4220781729999999|-33.25475672|8.976922737999999|9.9094658|0.068150817|-0.02681014|-36.59177249|6.247196459|86.9549829|-23.14256283|-18.65764227|42.23167946|2765.537065|648.4900322000001|-1156.773821|-12.98417734|136.82673369999998|-805.0189948|-422.2639022|1439.872076|1.0|1.0|1.0|1.0|-7.54|4.18|51.77|2.71|131.39|1.0|8.0|-4.75|4.0|-6.09|0.0|0.0|3.87|-4.91|0.00763|0.0052|0.0|0.0|2.87e-08|-0.0318|4.2447|3.77|4.0418|-1337.164673|752.09|306.75|0.1817|292.09|647.75|0.6269899999999999|0.66195|-1336.833957|-1336.899093|8.4096|122.0|6.9136|6.9136
12j_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984421|0.0|0.04148877|-0.006336585|0.043848238|-0.02473642|0.0|-0.354848778|10.31162861|-0.075816941|1|-0.0431311459999999|-0.053644471|-0.456342646|0.8414737059999999|0.795446883|0.0060012969999999|0|0.842199041|-0.073909106|-0.094132698|0.328405591|-47.76354083|10.09017681|88.51817261|0.157800959|-0.036204884|-39.31313154|6.520746879|0.0|-30.8670468|-23.39729904|57.85371764|2784.7999170000003|544.2686362000001|-1216.65955|-15.12043521|120.550211|-786.2626307999999|-405.1466163|1495.657934|0.0|1.0|1.0|0.0|-7.01|4.35|81.65|3.04|132.24|1.0|5.0|-5.66|4.0|-5.81|0.0|1.0|2.91|-5.15|0.0009119999999999|0.00291|0.0|0.0|9.75e-08|-0.05106|5.1971|4.14|3.4788|-1615.064152|695.8|356.4|0.2163|238.56|549.64|0.3087|0.68625|-1614.831741|-1614.894278|5.1081|9.0|8058.0|8058.0
8g_a8|0.0|0|0|3.073183107|1|7.535296702|1|1|1.39137364|1.298078704|-0.000475415|-0.014340328|0.0438779959999999|0.000966222|0.0|-0.731356723|10.94318883|-0.03728368|1|0.001970629|0.0794962979999999|-0.508072694|0.6784762320000001|0.734188081|0.121495775|0|0.533935495|-0.136742629|-0.129695841|0.298992226|-83.78686741|19.06725815|171.26571059999998|0.466064505|-0.052430233|-48.6934008|11.68315869|67.54104396|-51.33906829|-32.12579035|102.8541256|2889.141422|327.1604688|-1509.912147|-19.68456628|102.2893227|-925.1746152|-408.1554248|1812.487286|0.0|1.0|1.0|0.0|-7.4|4.11|99.34|3.01|111.38|1.0|4.0|-5.3|5.0|-6.34|0.0|0.0|3.5|-4.94|0.00209|0.00483|0.0|0.0|4.01e-08|-0.05849|3.7495|7.17|3.7495|-1450.913472|635.27|330.67|0.3904|330.67|489.97|0.69221|0.69221|-1450.728709|-1450.787398|7.5762|4.2|5.3768|5.3768
9_a1|0.0|0|0|3.358585365|0|6.86171134|0|0|1.432397289|0.0|0.020428974|-0.00614716|0.037578348|-0.110185988|0.0|-0.282769361|10.94877277|0.016589221|1|-0.232860777|-0.044035724|-0.483335578|0.582499378|0.737794643|-0.053460262|0|0.755276458|-0.080888063|-0.085722429|0.166794384|-46.63553015|6.495805626|63.73880199|0.244723542|-0.031896718|-28.49439431|3.745117974|0.0|-26.88743664|-18.38986221|53.13133578|2387.143654|435.4501351|-790.7640749|-10.60256533|125.865476|-455.910309|-324.81308110000003|1011.608611|1.0|1.0|1.0|1.0|-8.98|5.86|58.64|2.74|102.84|1.0|4.0|-4.68|4.0|-5.81|0.0|1.0|4.12|-4.79|0.00739|0.0057799999999999|0.0|0.0|1.04e-09|-0.07602|3343.0|5.6|3343.0|-1187.193365|600.6|370.88|0.5409|370.88|487.19|0.70296|0.70296|-1187.011122|-1187.065335|6.4447|6.0|5.2218|5.2218
18c_a25|0.0|0|0|0.0|1|6.842683282|0|0|1.193723817|1.959418462|-0.087958541|-0.002704524|0.043274232|0.007241543|2.069766482|-0.162271435|10.31285373|0.006360768|1|0.01222181|-0.038006869|-0.282103688|0.7644072209999999|0.748718056|0.084188427|1|0.94801724|-0.048636087|-0.0719340379999999|0.385593349|-31.96445203|6.300016824|26.54367263|0.05198276|-0.026975264|-31.07074762|4.140476673999999|0.0|-21.00757374|-17.72859578|38.26446885|2917.369488|623.0528232|-992.8013635|-11.65153036|165.67090530000002|-652.4856999|-325.8749539|1327.415719|1.0|1.0|1.0|1.0|-10.17|6.29|87.72|3.08|138.65|0.0|7.0|-6.05|3.0|-5.85|1.0|1.0|4.77|-5.6|0.000398|0.00113|0.0|0.0|6.79e-11|-0.0622|5.4858|4.75|3.3396|-1714.5777670000002|698.86|371.26|0.3558|226.01|547.87|0.31993|0.70516|-1714.280779|-1714.342386|7.9283|88.0|7.0555|7.0555
12d_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984421|0.0|0.041181359|-0.006335328|0.042804233|-0.092984185|0.0|-0.354778373|10.31162861|-0.075816941|1|-0.162129948|-0.053644471|-0.4562256979999999|0.8414737059999999|0.8017873000000001|-0.0430927579999999|0|0.843009925|-0.073829724|-0.094239701|0.366319099|-47.69710881|10.05700314|85.1932288|0.156990075|-0.036246039|-39.33285959|6.497247279|0.0|-30.81433963|-23.41646662|57.75411196|2784.836855|544.6198897999999|-1217.656264|-15.12802292|119.91237920000002|-786.6571918999999|-406.2173266|1495.177298|0.0|1.0|1.0|0.0|-7.01|4.35|81.65|3.04|132.24|1.0|5.0|-5.66|4.0|-5.81|0.0|1.0|2.91|-5.15|0.0009119999999999|0.00291|0.0|0.0|9.75e-08|-0.05119|3.4821|4.14|3.4821|-1615.063947|695.57|356.06|149.0|356.06|545.94|0.68608|0.68608|-1614.831682|-1614.894406|4.8843|11.0|7.9508|7.9508
14l_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.1979636809999998|3.402752757|0.060717916|-0.005344736|0.046283951|0.042748013|0.758109562|-0.288615723|10.313217800000002|-0.061788679|2|0.07815878|-0.074441567|-0.448622017|0.725800261|0.778602826|0.156652778|1|0.921267667|-0.053549434|-0.078204688|0.215920645|-35.3275485|12.31633167|40.34135162|0.078732333|-0.0328459689999999|-34.03690099|8.125310915|81.90812552|-23.306234600000003|-21.66909079|47.64388017|2879.181064|607.777253|-1083.45454|-14.29549842|138.7874759|-714.7749208|-382.1434717|1372.110688|0.0|1.0|1.0|1.0|-7.78|3.88|105.02|3.24|125.25|1.0|5.0|-5.85|4.0|-6.1|0.0|0.0|3.78|-5.25|0.000608|0.0023899999999999|0.0|0.0|1.65e-08|-0.07191|3.6274|3.79|3.6274|-1669.224647|694.65|341.8|0.4239|341.8|560.51|0.67242|0.67242|-1668.983787|-1669.04569|8.2422|7.0|8.1798|8.1798
14h_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197963488|3.309480899|0.043538466|-0.005921293|0.04255787|0.0316908439999999|0.7290938920000001|-0.307907256|10.31321773|-0.034313725|2|0.060820238|-0.0686282459999999|-0.4460845129999999|0.708395022|0.79263722|0.143102066|1|0.923430574|-0.063825076|-0.081058742|0.223157991|-43.02851162|14.81983413|41.34207782|0.076569426|-0.033774476|-36.84086528|9.990985411|86.83095818|-29.00823506|-22.76950546|57.84834575|3010.418229|622.5428245|-1092.936262|-15.35036053|166.45047749999998|-736.8173055999999|-341.2621515|1451.248725|0.0|1.0|1.0|1.0|-7.47|3.4|128.81|2.39|125.0|1.0|5.0|-5.68|5.0|-6.62|0.0|0.0|3.23|-4.9|0.0009109999999999|0.00554|0.0|0.0|3.39e-08|-0.08532|4.0506|3.29|3.6689|-1722.148272|699.86|337.93|0.3424|306.09|569.53|0.67365|0.69933|-1721.9314420000003|-1721.99264|13.4823|5.0|8.3468|8.3468
17g_a50|0.0|1|1|0.0|2|7.934155233999999|2|2|1.320916184|4.377239517|-0.185924266|-0.002050512|0.029160757|-0.05611228|2.236579664|-0.13328325|10.94501702|-0.1155555559999999|2|-0.090386911|-0.200725906|-0.213708251|0.754575205|0.738521694|-0.10642733|1|0.920663175|-0.048170917|-0.0706879109999999|0.442201795|-32.14758511|9.710172008|10.60268439|0.079336825|-0.025918901|-31.48270383|6.48022912|85.51402581|-21.45417373|-17.29736764|41.85775712|2821.3922|614.4183967|-1037.842058|-11.54365807|166.8756987|-692.6194843|-333.6136209|1383.884645|1.0|1.0|1.0|1.0|-6.96|3.71|51.77|2.71|133.03|1.0|6.0|-4.46|4.0|-6.28|0.0|0.0|3.63|-4.86|0.0148|0.0059|0.0|0.0|1.1e-07|-0.0323|4.0458|3.22|4.0458|-1335.946919|725.92|306.45|0.1795|306.45|559.45|0.6623600000000001|0.6623600000000001|-1335.631756|-1335.693266|9.1706|246.0|6.6091|6.6091
14r_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197963203|3.201732471|-0.009140243|-0.006323791|0.045277778|0.014148395|0.7087588690000001|-0.322513347|10.31321824|-0.064006338|2|0.033038452|-0.073945564|-0.454010253|0.616699629|0.7837821840000001|0.03753491|1|0.8662226190000001|-0.062618931|-0.085881409|0.375360556|-40.32463891|12.35476415|47.26552456|0.133777381|-0.03654528|-35.61466281|7.956082857|55.62948521|-25.96781003|-23.53402098|52.67940305|2945.137191|557.8203557999999|-1106.098986|-15.15517566|136.37788909999998|-712.2932561000001|-371.2130393|1403.282085|0.0|1.0|1.0|0.0|-7.67|3.78|105.02|3.4|120.24|1.0|5.0|-5.58|5.0|-6.31|0.0|0.0|3.7|-5.11|0.00114|0.00332|0.0|0.0|2.14e-08|-0.06842|5.9406|3.72|3.1797|-1729.1326809999998|678.08|389.92|0.2346|208.71|513.71|0.30482|0.68115|-1728.924789|-1728.98403|8.8722|5.0|8.2684|8.2684
47k_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.25117623|0.0|0.029145635|-0.0067578909999999|0.033777778|-0.017736343|0.0|-0.5135996820000001|10.94702256|-0.008576013|0|-0.026672956|-0.279965025|-0.451417954|0.762665453|0.721697829|0.022512501|0|0.8309354040000001|-0.065324278|-0.088346874|0.3533268229999999|-51.59195677|11.91029894|20.66242736|0.169064596|-0.030255779|-55.10689702|9.406543039|58.77865447|-40.74641317|-23.89547793|63.50225571|3245.964586|656.2580564|-1744.369889|-18.87222501|224.8475227|-1377.672426|-340.0872332|2438.639881|1.0|1.0|1.0|1.0|-8.44|2.39|88.97|2.82|154.86|1.0|11.0|-5.84|4.0|-6.41|0.0|0.0|2.53|-5.33|0.000742|0.0023899999999999|1.0|1.0|3.6099999999999997e-09|-0.04359|3.0948|8.45|3.0948|-1664.728002|842.29|400.63|0.5920000000000001|400.63|793.48|0.69823|0.69823|-1664.2657390000002|-1664.341238|5.2253|29.0|7.5376|7.5376
14b_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197963628|3.2475997860000003|0.065240838|-0.006248709|0.043538647|0.0519489729999999|0.716540473|-0.318684138|10.31321824|-0.047410593|2|0.121308009|-0.073945564|-0.4557487779999999|0.616699629|0.793551289|-0.00399443|1|0.8462596590000001|-0.063267638|-0.082441268|0.228282196|-41.01458464|13.26014776|40.76245006|0.153740341|-0.03508139|-34.64639496|8.596171261|84.36242964|-26.58857202|-22.74225338|54.274732400000005|2943.803333|548.6057241000001|-1068.885909|-14.74314679|146.2760938|-692.9278992000001|-355.71896410000005|1380.34805|0.0|1.0|1.0|1.0|-7.67|3.78|105.02|3.4|120.24|1.0|5.0|-5.58|5.0|-6.31|0.0|0.0|3.78|-5.11|0.00114|0.00332|0.0|0.0|2.14e-08|-0.07803|3706.0|3.72|3706.0|-1729.139722|673.05|334.55|0.3603|334.55|525.66|0.58097|0.58097|-1728.9300010000002|-1728.9893510000002|9.7544|4.0|8.3536|8.3536
9a_a36|0.0|0|0|3.4090209280000003|0|7.412764017000001|2|2|1.297044807|0.0|-0.109305298|-0.007853595|0.040166667|0.095192109|0.0|-0.41624054|10.96066876|-0.06502499|1|0.160672128|-0.12019672|-0.398235589|0.839235677|0.7885597609999999|-0.019008343|0|0.826559623|-0.073689118|-0.10869601|0.204819754|-45.04449811|14.47407729|49.52042402|0.1734403769999999|-0.039929147|-40.61536816|8.847677483|0.0|-27.53468726|-24.40778806|59.5185754|2682.572663|505.25728260000005|-1195.981615|-14.91993116|144.36259840000002|-731.0766269999999|-322.5522826|1565.759963|0.0|0.0|1.0|0.0|-6.28|3.04|66.4|2.02|120.94|1.0|5.0|-3.71|5.0|-6.74|0.0|0.0|1.95|-3.99|0.0753|0.0391|0.0|0.0|5.26e-07|-0.05044|3.8677|3.38|3.8677|-1252.77514|648.41|320.56|0.4811|320.56|495.18|0.68682|0.68682|-1252.578886|-1252.636005|7.4992|13.0|7.8861|7.8861
12d_a40|0.0|0|0|0.0|1|7.515889085|0|0|0.60499064|1.753432382|0.1028826769999999|-0.008004393|0.043185185|0.209157499|0.794852923|-0.288158151|10.31197256|-0.166080871|2|0.3683138529999999|0.127299624|-0.552689736|0.809398262|0.7769829840000001|-0.0065648919999999|1|0.840431415|-0.095675903|-0.091630294|0.0913543|-50.68561427|6.204226377|207.39648|0.159568585|-0.038873458|-25.71599691|3.286773518|60.80168183|-26.85139526|-20.59374436|56.88984065|2270.596857|445.2300015|-679.5935638999999|-10.90981687|82.49291335|-360.0239567|-364.7778083|804.9352200000001|0.0|1.0|1.0|1.0|-6.84|4.59|84.45|3.76|96.16|1.0|2.0|-6.25|2.0|-5.13|0.0|1.0|4.21|-5.58|0.0002009999999999|0.000942|0.0|0.0|1.44e-07|-0.07765|4.3959|4.14|2.7962|-2153.180821|552.57|443.4|0.2584|282.05|435.41|0.55983|0.70435|-2153.071733|-2153.123107|1.9961|19.0|7.7212|7.7212
9d_a31|0.0|0|0|3.456767212|0|7.765993078999999|1|1|0.61013528|0.0|0.036844743|-0.012442213|0.0359583329999999|-0.057650507|0.0|-0.696763933|10.31169788|-0.021171445|2|-0.091744753|-0.134504227|-0.550392027|0.8066174070000001|0.8343242820000001|-0.030275712|0|0.6943358040000001|-0.098210975|-0.11958484|0.3655337879999999|-66.96024848|19.79432796|154.8767865|0.305664196|-0.033844766|-55.58917047|13.49577391|560.5224416|-45.65350116|-23.07536346|86.75457645|2654.377004|473.3981899|-1222.994263|-15.732784099999998|229.34422830000003|-833.8375571|-223.1115993|1842.914835|1.0|1.0|1.0|1.0|-7.63|6.04|117.37|1.31|112.97|1.0|9.0|-5.61|5.0|-6.36|0.0|1.0|3.65|-4.39|0.0010199999999999|0.0167|0.0|0.0|2.3500000000000002e-08|-0.03457|3.8478|5.0|3.8478|-1657.428165|727.27|322.22|0.2611|322.22|630.49|0.7006899999999999|0.7006899999999999|-1657.1791449999998|-1657.245966|3.5077|0.6|6.2218|6.2218
12h_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984682|0.0|0.046965756|-0.00737961|0.043848238|-0.074988669|0.0|-0.391119352|10.31162898|-0.072247675|1|-0.166613751|-0.0541804029999999|-0.4708582289999999|0.669561738|0.831176513|0.008644634|0|0.763568404|-0.083127678|-0.09907575|0.353607682|-52.88851758|11.06352871|89.66095835|0.236431596|-0.038417127|-40.10503079|7.038974807000001|0.0|-33.64938551|-24.44221903|63.95204629|2848.98238|485.8069155|-1197.668733|-15.55093031|128.5349203|-761.9955851|-379.1625034|1500.88527|0.0|1.0|1.0|0.0|-6.9|4.25|81.65|3.2|127.24|1.0|5.0|-5.39|5.0|-6.02|0.0|0.0|2.92|-5.01|0.00171|0.00405|0.0|0.0|1.26e-07|-0.05347|5.0289|4.07|3.5101|-1674.977665|672.54|353.22|0.1878|246.54|518.06|-0.26697|0.68543|-1674.777786|-1674.838376|3.4138|9.0|8065.0|8065.0
12n_a36|-3.404662145|0|0|3.400581499|0|7.412764017000001|2|2|0.299253841|0.0|0.039596635|-0.0099988159999999|0.0438779959999999|0.027627601|0.0|-0.619926573|10.31810354|-0.000273044|1|0.048110172|-0.15024383|-0.5181211520000001|0.8183043390000001|0.81793955|0.162338703|0|0.720111143|-0.089275906|-0.115872034|0.239018516|-60.42525197|14.28426215|67.52548352|0.279888857|-0.039955874|-53.08197085|9.668119648|26.74179417|-40.89805687|-27.04362074|74.70951411|3482.18259|487.397992|-1568.530003|-18.30412788|174.79221719999998|-1061.639417|-327.25274110000004|2114.630173|0.0|0.0|1.0|0.0|-6.87|1.28|123.75|0.84|142.02|1.0|7.0|-3.85|6.0|-8.03|0.0|0.0|1.18|-3.72|0.0668|0.0897|0.0|0.0|1.36e-07|-0.05056|5.3573|6.24|3.6382|-1876.168847|714.14|340.78|0.3921|231.43|566.87|0.32172|0.7046600000000001|-1875.89723|-1875.961945|14.3562|15.0|7.8239|7.8239
20b_a10|0.0|0|0|0.0|1|7.535296702|1|1|1.343837209|2.103422978|0.048567614|-0.007463406|0.035818182|-0.030238422|1.854149459|-0.447804373|10.92966143|-0.013623188|1|-0.049452599|0.019531637|-0.450145946|0.725009545|0.761071345|0.052265135|1|0.75259177|-0.094975935|-0.088479815|0.6741049840000001|-60.68950774|8.331370518|81.39248686|0.24740823|-0.033783202|-36.12803002|5.323735696|91.02309592|-38.78052212|-21.58742537|69.02087825|3085.433676|480.905232|-1187.308396|-13.79433873|152.3236842|-758.6886304|-334.3514234|1558.922202|1.0|1.0|1.0|1.0|-8.93|4.23|95.92|2.41|129.73|1.0|5.0|-5.22|5.0|-6.53|0.0|1.0|3.66|-5.09|0.00271|0.00364|0.0|0.0|1.1699999999999999e-09|-0.0578399999999999|5.9354|4.88|3.9013|-1465.587932|687.84|317.8|0.2782|208.89|482.93|0.3246|669.0|-1465.333983|-1465.395231|7.7954|1.1|5.9586|5.9586
2_a49|0.0|0|0|0.0|1|7.535296702|1|1|1.3438506419999998|2.12788659|-0.084499704|-0.004112807|0.038726287|-0.100166139|1.999073077|-0.189189114|10.92973199|0.005918367|1|-0.170631119|0.032521855|-0.320124905|0.802447754|0.79056501|0.084099874|1|0.81348014|-0.08647612|-0.079176085|0.41397907|-44.066695|5.634353797999999|226.4450566|0.18651986|-0.028277173|-20.55997527|2.871166625|0.0|-22.45560511|-14.409545199999998|49.7010488|2244.518609|414.5350312|-605.2008985|-7.34284831|145.02405359999997|-308.399629|-219.534132|845.9544764000001|1.0|0.0|1.0|1.0|-6.82|3.28|69.62|1.88|99.52|1.0|2.0|-3.53|3.0|-6.57|0.0|1.0|2.76|-3.89|0.0955|0.0421|0.0|0.0|1.51e-07|-0.04372|5.4614|1.79|3743.0|-1045.981819|553.52|331.24|0.2988|227.02|371.96|0.34449|0.68172|-1045.810794|-1045.8595810000002|6.7117|59.0|7.2291|7.2291
14d_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197963465|3.405551724|0.058368697|-0.005343003|0.043538647|0.03253552|0.758207139|-0.288522152|10.313217800000002|-0.054430189|2|0.059486662|-0.074441567|-0.4483522929999999|0.725800261|0.772008792|0.006563565|1|0.921694462|-0.053736319|-0.078282292|0.213597535|-35.40917327|12.25371621|39.26987634|0.078305538|-0.032878563|-33.99063559|8.074501042|83.40396369|-23.33262837|-21.66510006|47.66288948|2878.955374|607.3441532|-1083.255003|-14.27606695|138.1496441|-713.8033475|-382.6437544|1370.607518|0.0|1.0|1.0|1.0|-7.78|3.88|105.02|3.24|125.25|1.0|5.0|-5.85|4.0|-6.1|0.0|0.0|3.8|-5.25|0.000608|0.0023899999999999|0.0|0.0|1.65e-08|-0.0725799999999999|3688.0|3.79|8.1555|-1669.224874|696.21|3688.0|0.3807|336.18|554.84|8.1555|8.1555|-1668.983743|-1669.045136|8.1555|4.0|8.4001|8.4001
12p_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984421|0.0|0.038440292|-0.0063403159999999|0.040899471|-0.062956958|0.0|-0.3550576729999999|10.31162861|-0.128484994|1|-0.109773594|-0.053644471|-0.456474815|0.8414737059999999|0.7867133140000001|-0.051402518|0|0.843381594|-0.074356395|-0.094870978|0.371591982|-47.54197452|9.659715461|75.21136863|0.156618406|-0.0364888379999999|-38.78387161|6.176226649|0.0|-30.39737673|-23.33022469|57.20168999|2783.628159|539.2411292|-1213.171684|-14.91687369|115.116829|-775.6774321|-409.146112|1479.558007|0.0|1.0|1.0|0.0|-7.01|4.35|81.65|3.04|132.24|1.0|5.0|-5.66|4.0|-5.81|0.0|1.0|2.91|-5.15|0.0009119999999999|0.00291|0.0|0.0|9.75e-08|-0.05169|5.1922|4.14|3.4955|-1615.0623480000002|685.08|354.69|0.1768|238.79|526.91|0.33929|0.68561|-1614.830085|-1614.890598|4.6103|17.0|7.7721|7.7721
12a_a32|0.0|1|1|3.442930603|0|7.765993078999999|0|0|0.609420757|0.0|0.087371302|-0.009460484|0.036711712|-0.0134169989999999|2.136609567|-0.463563696|10.31100269|-0.074344282|3|-0.024155151|-0.0852122769999999|-0.583507277|0.788133615|0.845443342|-0.018578911|1|0.788702323|-0.085324121|-0.109151429|0.288267255|-53.20970382|10.31184223|111.9735444|0.211297677|-0.0308471429999999|-42.44899997|6.430656017|62.28768050000001|-33.18255791|-19.23685026|63.52154605|2572.916338|491.8493928|-884.8951120999999|-11.99645651|207.2244662|-551.8369996|-209.1696096|1325.275819|1.0|1.0|1.0|1.0|-7.65|6.49|140.04|1.1|110.47|1.0|7.0|-6.01|4.0|-6.32|1.0|1.0|3.6|-4.5|0.000389|0.0126|0.0|0.0|2.23e-08|-0.05222|3576.0|4.63|3576.0|-1880.734215|667.68|346.71|0.2908|346.71|548.66|0.7025600000000001|0.7025600000000001|-1880.539078|-1880.600043|4.2371|25.0|7.6021|7.6021
3a_a49|0.0|0|0|0.0|1|7.535296702|1|1|1.343850114|2.09865947|-0.05210989|-0.006374689|0.0355787039999999|-0.044367345|1.819785|-0.337858497|10.92976559|0.00497674|1|-0.074886415|0.002357097|-0.421478185|0.775818577|0.8145214209999999|0.012813604|1|0.72890527|-0.094437035|-0.088484274|0.526915193|-55.30832478|9.491036042|107.4001347|0.27109473|-0.030698626|-30.35026007|5.558553447|59.40691577|-32.39206742|-17.97906469|64.79936082|2599.121578|426.893216|-880.9741697000001|-10.52968207|181.6875706|-515.9544212000001|-222.2883651|1277.19098|1.0|0.0|1.0|1.0|-7.19|2.77|98.72|1.04|112.14|1.0|5.0|-3.06|5.0|-7.67|0.0|1.0|2.02|-3.3|0.3379999999999999|193.0|0.0|0.0|6.52e-08|-0.05732|5.1647|3.16|3874.0|-1253.973708|635.89|320.04|0.3467|240.06|449.68|0.53794|0.66614|-1253.756918|-1253.8126619999998|4.2593|64.0|7.1938|7.1938
7b_a8|0.0|0|0|3.213855584|1|7.535296702|1|1|1.395658671|1.4628217119999998|-0.119760914|-0.009659873|0.040873016|-0.024156447|0.0|-0.4829936279999999|10.9465091|-0.0254956129999999|1|-0.039357491|-0.021509048|-0.415894017|0.710658316|0.7812177770000001|0.048462902|0|0.7223476129999999|-0.101439013|-0.1000685009999999|0.282366236|-60.75943432|19.86678613|145.0783004|0.277652387|-0.041332642|-35.90168309|11.89970852|75.93423425|-36.39338307|-24.75721974|80.62622045|2776.185773|432.6681725|-1138.832108|-14.82895606|147.3863936|-682.1319788|-304.2022276|1510.516312|0.0|1.0|1.0|1.0|-7.65|4.48|92.93|2.23|110.8|1.0|3.0|-5.25|5.0|-6.15|0.0|1.0|3.5|-4.94|0.00224|0.00454|0.0|0.0|2.25e-08|-0.06833|4.5945|5.51|3.26|-1330.595067|621.4|380.32|0.2517|269.85|506.21|0.44725|0.7025100000000001|-1330.392289|-1330.448193|12.7344|13.53|4.8687|4.8687
