molecula|SddssS|NaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|MATS7i|SaaaC|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|FNSA4|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|MOMI-Z|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
4d_a49|0.0|0|1|7.535296702|1|1|1.343847746|2.097463308|-0.06085453|-0.006135653|5.4161004020000005|-0.090862681|1.76904838|0.000607064|10.92777282|1|0.001356445|0.000511959|0.000850823|-0.417231241|2|0.7745859279999999|0.783870915|-0.008564167|0.023137464|0.834151595|0.749565191|1|-0.085966608|0.410804214|0.013625199|-55.40321178|85.21839288|152.3727245|-0.0281044679999999|0.654728051|-1.461432343|-34.12740785|66.51766234|-17.31186002|63.79609555|0.470013152|1640.195062|15.09148245|0.8868392740000001|212.6814716|-554.5177292999999|-190.6195379|1374.947536|641.1445234|13.56373757|0.0|1.0|1.0|1.0|3.38|2.68|0.22|2.8|98.72|1.0|115.63|0.0|1.0|-3.13|30.0|398.46|0.0|2.27|-3.35|0.18|0.0|0.0|1.05e-05|-0.06309|5.7447|2.99|-1293.29417|668.09|325.87|0.2549|495.7|0.40593|0.6782100000000001|0.0879|-0.15888|-0.2219699999999999|0.0395418|-1293.107454|7.7447
9s_a24|0.0|1|0|6.605297921|1|1|1.4275963180000002|0.0|-0.222173285|-0.003599664|4.59511985|-0.050919714|0.0|0.006748865|10.96129902|1|0.007695726|-0.204128966|-0.359715589|-0.248704391|3|0.799076569|0.773544454|0.030228027|0.0256742079999999|0.8327425070000001|0.748077475|0|-0.063587778|0.483170382|0.016792118|-30.93968263|33.24649431|72.43525688|-0.019465646|0.445160769|-0.953816666|-19.21235005|61.19761205|-12.08741583|41.36694069|0.47085169|969.5210193|17.24354813|0.889829339|344.5337711|-367.7851412|68.10609672|1330.4932|604.8829955|21.71205366|0.0|1.0|1.0|1.0|3.43|2.78|0.04|4.29|77.21|1.0|115.67|0.0|1.0|-3.36|30.0|393.44|0.0|2.63|-4.06|0.0343|0.0|0.0|3.04e-06|-0.03597|3.0726|1.82|-1270.994965|654.28|464.24|0.5112|521.4|0.69475|0.6907300000000001|0.0839|-0.10865|-0.14462|0.03640642|-1270.796154|7.4949
19_a47|0.0|0|1|6.842683282|0|0|1.402889494|1.445775615|-0.038804671|-0.00973456|4.727387819|0.027033021|1.174354482|-0.013020816|10.95058274|1|-0.010153352|-0.046265509|-0.126992366|-0.439165562|2|0.635684951|0.823945134|-0.024256505|0.095841135|0.8873627890000001|0.614975047|1|-0.104459947|0.270767873|0.026805875|-58.28861174|335.10989930000005|199.6541807|-0.037307124|0.637832605|-1.566899206|-32.2945343|76.13237258|-20.66983856|73.14028211|0.463378097|1238.799875|13.17443625|0.8635094740000001|200.6571609|-480.9851737|-152.7310283|1361.067484|428.5826478|18.25682461|0.0|1.0|1.0|1.0|3.13|1.72|0.05|3.84|98.72|1.0|99.2|0.0|1.0|-3.67|28.0|380.35|0.0|2.34|-3.66|0.0824|0.0|0.0|4.59e-05|-0.05326|3.8423|3.51|-1335.725639|571.23|322.68|0.3243|412.31|0.68924|0.68924|0.3243|-0.15845|-0.2117099999999999|0.03178118|-1335.634976|7.3
4m_a46|0.0|0|1|7.825245291|1|1|1.134637002|2.12888511|-0.245599013|-0.000686578|5.587248657999999|-0.302054595|0.0|0.011122528|10.94319657|1|0.010359417|-0.017992096|-0.029022201|-0.098201489|1|0.615482006|0.747676221|-0.099662698|0.011235955|0.7975218959999999|0.626578283|0|-0.0672468|0.373463876|0.010905551|-35.4774406|6.161736337000001|26.89046601|-0.0224155999999999|0.733236381|-1.008702005|-18.69640205|41.88525631|-11.81288911|41.22460182|0.463006576|1639.260563|9.923886653|0.8622201970000001|140.5828543|-280.1395315|-245.828396|724.9776792|486.9589609|6.446588969|1.0|0.0|1.0|1.0|3.59|2.9|0.29|4.63|54.5|1.0|98.69|0.0|1.0|-4.52|25.0|328.41|1.0|3.59|-4.57|0.0088|0.0|0.0|4.31e-05|-0.04808|6.0419|3.45|-1031.109224|558.63|285.18|0.2465|468.63|0.38389|0.68505|0.1557|-0.18308|-0.23116|0.02920209|-1030.980844|5.8901
11e_a5|0.0|1|0|7.139660336|1|1|1.338814635|0.0|-0.2114441819999999|-0.003208975|5.209486153|-0.07965|0.0|0.008268901|10.9487795|1|0.008721244|-0.0924814769999999|-0.147721258|-0.234433859|2|0.77509232|0.775794895|-0.048843135|-0.02059071|0.8215345|0.747366251|0|-0.0790189759999999|0.372098505|0.0120552589999999|-41.64560703|62.84782002|81.64179149|-0.0282210629999999|0.72163516|-1.580379517|-27.58835281|63.5644542|-18.69519243|49.63167715|0.483563144|960.0428704|18.17739133|0.936345148|184.4042616|-693.5448342|-293.6467698|1450.77573|735.3048881|11.21791539|0.0|1.0|1.0|1.0|3.22|3.43|0.24|4.29|66.93|2.0|125.71|0.0|1.0|-4.65|31.0|411.5|1.0|3.63|-4.72|0.00782|0.0|0.0|4.64e-07|-0.03808|4.4179|2.91|-1316.512503|717.76|302.14|0.5347|571.06|0.66478|0.6505|0.2125|-0.16751|-0.20559|0.03460011|-1316.301553|7.3979
3d_a49|0.0|0|1|7.535296702|1|1|0.406515615|2.089548665|-0.0960135969999999|-0.003398408|5.4161004020000005|-0.087308534|1.775376197|-0.00918253|10.35020259|1|-0.004253844|-0.075636705|-0.129666234|-0.202380888|2|0.914407252|0.808676284|0.01450704|0.029549308|0.863438637|0.846953747|1|-0.094384452|0.464410121|0.009601398|-57.52001036|137.78978830000003|154.6267696|-0.036147237|0.756622045|-1.698920144|-33.32030276|65.59130031|-20.93944137|63.08192694|0.486368221|1660.7054380000002|12.87442833|0.946920034|140.9844521|-570.1024832|-297.31302830000004|1300.720421|549.3593871|10.91609228|1.0|0.0|0.0|1.0|3.29|0.0|0.15|4.46|121.39|1.0|111.41|0.0|1.0|-5.19|28.0|392.45|0.0|1.85|-4.44|0.0142|0.0|0.0|0.000278|-0.05766|5.1844|4.02|-1594.552258|615.3|318.67|0.2899|455.47|0.3523699999999999|0.67215|0.0931|-0.16147|-0.21913|0.04373784|-1594.435881|5.6308
12z_a36|0.0|1|0|7.412764017000001|2|2|1.297044126|0.0|-0.065211069|-0.007671785|5.351858133|0.037307819|0.0|-0.000143196|10.95429182|1|0.001194592|-0.098598933|-0.175397741|-0.433580807|1|0.8707354620000001|0.826316772|0.103551178|-0.0533649729999999|0.886776351|0.8212311840000001|0|-0.102674964|0.492335362|0.023371488|-54.11489962|114.3931487|109.572766|-0.036238222|0.712682362|-1.848149347|-35.89088901|83.07227002|-24.03445318|69.61568586|0.4577848329999999|2451.657399|14.78435842|0.844286292|190.5590792|-812.9648725|-282.1167226|1719.920651|642.3830552000001|14.97465267|1.0|0.0|0.0|1.0|4.76|0.0|0.13|1.76|92.99|1.0|128.47|0.0|1.0|-3.99|31.0|406.44|0.0|1.66|-3.95|0.0458|0.0|0.0|8.97e-05|-0.05642|3.8969|2.98|-1325.157504|686.33|318.16|0.4423|539.36|0.69397|0.69397|0.4423|-0.1575|-0.2139199999999999|0.03845474|-1325.010808|8301.0
3d_a12|0.0|0|0|0.0|1|1|1.28383852|0.0|0.092417272|-0.008186708|0.0|-0.166233441|0.0|-0.00259095|10.95472859|0|-0.000643935|-0.1394967999999999|-0.237203828|-0.532019854|2|0.91670178|0.7697403429999999|-0.097468573|-0.108208213|0.82682708|0.8605417409999999|0|-0.0958414059999999|0.2443206489999999|0.011128076|-34.34601551|74.39425719|74.63869204|-0.035063929|0.77428353|-1.437621096|-17.64609244|57.52228251|-18.01493787|40.06333231|0.472404561|1205.356874|10.96674758|0.89539167|115.96727140000002|-379.4799315|-281.8395348|953.9302134|410.9162081|8.281452338|1.0|1.0|1.0|0.0|3.98|2.71|0.11|2.19|50.17|0.0|100.28|0.0|1.0|-3.52|24.0|313.36|1.0|2.67|-3.91|0.0385|0.0|0.0|9.64e-06|-0.06842|4.2114|3.1|-1006.704001|548.21|328.71|0.3336|411.35|0.53114|0.6572100000000001|0.1583|-0.15387|-0.22229|0.02399772|-1006.606666|7.6021
4i_a46|0.0|0|1|7.825245291|1|1|1.1346370959999998|2.184105962|-0.167244168|-0.002360192|5.587248657999999|-0.088884176|0.0|0.012211602|10.94638684|1|0.011931187|-0.060809732|-0.091288438|-0.22302552|1|0.7204791309999999|0.749522825|-0.0656636|-0.17856753|0.786754478|0.7172344890000001|0|-0.075208437|0.263514985|0.015663081|-33.08099617|67.51603424|33.45060163|-0.025069479|0.763831778|-1.278543436|-18.68604171|49.04951810000001|-14.16067794|41.92840157|0.406629719|2253.484644|10.47951666|0.685288314|133.40134070000002|-407.9368676|-298.0546045|945.4890404|579.2365607|6.567484272000001|1.0|0.0|1.0|1.0|3.88|3.5|0.36|5.07|39.94|1.0|105.43|0.0|1.0|-4.94|26.0|347.45|1.0|4.16|-5.04|0.00317|0.0|0.0|1.75e-05|-0.01646|5.3987|4.46|-1092.70435|611.74|280.31|0.2805|546.24|0.41877|0.69035|0.1421|-0.18438|-0.20084|0.02614355|-1092.528145|6.2132
17e_a50|0.0|0|2|7.934155233999999|2|2|1.320916122|4.3906140030000005|-0.153175103|-0.0020746479999999|5.82008293|-0.011278897|2.2384546640000003|0.012036705|10.94500663|2|0.012372059|-0.1949741189999999|-0.310566368|-0.229030473|1|0.7596299459999999|0.7409645029999999|-0.1710526319999999|-0.202197068|0.7791604190000001|0.736221185|1|-0.073011385|0.4239465089999999|0.012865274|-32.24487658|10.68364489|48.62532158|-0.02665495|0.803671114|-1.67926185|-22.43349867|57.93079973|-18.5444588|41.19554236|0.489797496|1981.934841|16.70124474|0.960006062|136.5904997|-812.8136797000001|-422.5418889|1453.705234|904.3172644|7.135108233|0.0|1.0|1.0|1.0|4.18|4.23|0.37|4.68|51.77|2.0|138.0|0.0|1.0|-4.87|33.0|438.57|1.0|4.03|-5.18|0.00288|0.0|0.0|2.03e-05|-0.03156|4.2373|3.8|-1375.268259|757.34|307.67|0.1809|602.89|0.6322800000000001|0.66478|0.1785|-0.16649|-0.19805|0.02761851|-1374.992422|6.8097
1e_a5|0.0|1|0|6.605297921|0|0|1.427503886|0.0|-0.260066152|-0.001975193|4.59511985|-0.080321049|0.0|0.008031558|10.94440038|1|0.007357977|0.034752304|0.0578378779999999|-0.201027861|2|0.71274658|0.771487328|0.045376705|-0.075239398|0.834250802|0.6977404359999999|0|-0.069725333|0.373935381|0.008587563|-35.30075748|159.537038|62.03846573|-0.0278901329999999|0.7473936259999999|-1.115605324|-18.33860051|44.38364879|-14.48881117|39.76196174|0.482579989|827.4861275000001|12.39753333|0.932665879|131.2279879|-301.0751483|-257.0399733|775.4313476|409.0289917|8.161620868|1.0|1.0|0.0|1.0|2.83|2.17|0.05|4.51|54.46|0.0|95.45|0.0|1.0|-4.25|24.0|312.37|1.0|3.44|-4.45|0.0111|0.0|0.0|1.21e-06|-0.04186|4746.0|3.17|-990.6006645|560.58|279.92|0.5156|427.87|0.56258|0.51802|0.1355|-0.18105|-0.22291|0.0313740589999999|-990.522307|6719.0
12aa_a30|0.0|0|0|7.412764017000001|2|2|0.604983643|0.0|-0.101407312|-0.008848121|5.351858133|-0.014017531|0.0|0.003529389|10.31162784|1|0.005111479|-0.12254489|-0.207153446|-0.394520145|1|0.8397577820000001|0.809127478|0.024991407|-0.012535889|0.855880335|0.794193541|0|-0.101368383|0.418522684|0.030906491|-54.50378741|55.0567406|130.84205079999998|-0.033789461|0.630759573|-1.925999268|-38.06478415|91.51563481|-23.59814969|76.08850600000001|0.4659424379999999|2455.130164|16.21199661|0.872457337|257.8730361|-939.3977091|-182.6418006|2132.499591|792.3440337000001|20.72118575|1.0|0.0|1.0|1.0|4.86|0.0|0.21|2.63|100.11|2.0|140.26|0.0|1.0|-5.61|33.0|458.54|0.0|2.52|-5.0|0.00456|0.0|0.0|6.720000000000001e-05|-0.04966|5.1925|3.34|-1804.784381|748.78|357.9|0.1667|605.07|0.30341|0.68642|0.1506|-0.1472099999999999|-0.19687|0.03443621|-1804.582558|8.1135
8b_a8|0.0|1|1|7.535296702|1|1|1.395658149|1.42474537|-0.023718767|-0.013834266|5.4161004020000005|0.019958073|0.0|-0.0055544409999999|10.94650923|1|-0.003593429|0.049587543|0.079250224|-0.5058761820000001|1|0.758899977|0.778853499|0.097555876|-0.0527918259999999|0.8354024290000001|0.726912742|0|-0.11627069|0.28604765|0.032440348|-79.74587194|172.84152849999998|270.5854753|-0.047457424|0.781454722|-2.325413799|-48.85837649|84.97574547|-29.07602182|99.62129245|0.4835310479999999|1821.324722|14.53652808|0.936224813|133.8974321|-872.8947609999999|-344.8810688|1823.170337|589.263087|13.73949201|0.0|0.0|1.0|1.0|3.52|2.93|0.09|3.03|112.23|1.0|114.18|0.0|1.0|-4.77|31.0|414.41|0.0|2.9|-4.43|0.0153|0.0|0.0|3.04e-05|-0.06114|4.5819|6.41|-1407.052256|640.35|375.8|0.2618|488.56|0.57234|0.70195|0.1515|-0.13807|-0.19921|0.03204403|-1406.887058|5.2941
4l_a46|0.0|0|1|7.825245291|1|1|1.134637095|2.155247543|-0.058870177|-0.004736212|5.587248657999999|-0.067419714|0.0|0.0066560469999999|10.94631401|1|0.006162668|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.7940662409999999|0.726535412|-0.001318857|-0.229089688|0.762625193|0.7936534740000001|0|-0.085194597|0.291762764|0.00657916|-51.45056667|177.7681018|61.00681586|-0.030068681|0.883450801|-1.533502748|-29.10603933|51.66342604|-17.01011822|55.17245545|0.409308207|2087.583804|9.833034117|0.692930243|65.93290984|-490.7614689|-433.8429998|981.9630347|579.2365607|3.468091068|1.0|1.0|1.0|1.0|3.92|3.19|0.36|5.02|50.94|1.0|105.77|0.0|1.0|-5.28|26.0|347.45|1.0|4.08|-5.11|0.0027|0.0|0.0|3.47e-05|-0.01784|5.4011|4.99|-1092.71063|612.39|278.36|0.2504|526.77|0.3756|0.68584|0.1523|-0.18567|-0.20351|0.03506136|-1092.53932|7.0088
3i_a32|0.0|1|0|7.78113851|0|0|0.6094207970000001|0.0|-0.157360524|-0.012358668|5.733341277|-0.21362765|1.711001131|-0.0131506889999999|10.3110028|3|-0.0106761939999999|-0.054335108|-0.212967423|-0.537667101|0|0.565740817|0.833699527|-0.337053202|0.030060554|0.902293804|0.54844677|1|-0.1132851459999999|0.259644227|0.015296821|-49.17963359|60.99385995|55.97682661|-0.044627482|0.77072347|-1.472706897|-25.92886531|71.27609889|-23.52884474|57.24454122|0.422644726|2141.3084710000003|10.09193014|0.732035793|120.8809386|-409.3669403|-285.465827|1007.432506|318.0257595|11.54903146|1.0|0.0|1.0|1.0|3.1|2.49|0.13|6.29|110.94|2.0|88.28|0.0|1.0|-6.27|24.0|366.38|0.0|4.37|-5.16|0.00251|0.0|0.0|4.01e-05|-0.06518|3642.0|3.38|-1891.811327|530.5|340.43|0.4765|418.24|0.70322|0.70322|0.4765|-0.1476|-0.21278|0.02199999|-1891.790935|8.2366
14z_a23|0.0|0|2|7.423568444|0|0|1.197960872|3.305974434|0.08752343|-0.005892861|5.351858133|0.038811869|0.729326158|0.009174505|10.31321795|2|0.007229683|-0.069023218|-0.125978901|-0.46459002|2|0.719722236|0.802520527|0.10796308|-0.035965909|0.8668730109999999|0.64069202|1|-0.079754981|0.228957475|0.018337664|-40.56245532|40.18308023|52.02674091|-0.03393829|0.785604449|-1.595099623|-28.25118461|66.77741935|-23.63754572|53.33438253|0.474697407|2692.627452|14.91419434|0.903664694|149.3235124|-773.7713888999999|-397.8390333|1414.152695|665.6233736|11.22918692|0.0|0.0|1.0|0.0|3.42|3.67|0.05|5.32|105.02|2.0|130.3|0.0|1.0|-6.77|32.0|480.37|0.0|4.49|-6.13|0.000354|0.0|0.0|1.29e-06|-0.08503|4032.0|4.73|-2549.0953670000004|715.41|338.46|0.3201|586.28|0.66217|0.69913|0.2917|-0.15195|-0.23698|0.01238131|-2548.957384|8.2941
18_a47|0.0|1|0|6.605297921|0|0|1.414391819|0.0|-0.141396999|-0.004337918|4.59511985|-0.026357805|1.5913490630000002|0.0008454789999999|10.93838451|1|0.0015586929999999|-0.02470455|-0.053119347|-0.322800033|3|0.646771311|0.792196273|-0.059779939|-0.027351545|0.851462739|0.630969651|1|-0.084415066|0.454324931|0.014741763|-49.44908758|70.55642796|139.1786571|-0.0303894239999999|0.7327484470000001|-1.5194711930000002|-30.97660579|63.72933669|-19.03697822|58.68383399|0.432077184|2184.962887|12.35791568|0.7608026529999999|167.41554630000002|-596.2708299|-291.6032324|1299.011844|628.5247532999999|10.84884165|1.0|1.0|0.0|1.0|3.47|2.5|0.08|6.0|79.38|2.0|119.78|0.0|0.0|-5.5|31.0|410.45|0.0|4.16|-5.37|0.00176|0.0|0.0|1.78e-08|-0.04964|4.2668|3.32|-1354.180815|652.12|293.65|0.4335|487.81|0.4659|0.63359|0.0516|-0.17349|-0.22313|0.04031146|-1354.037606|8.6
12h_a40|0.0|0|1|7.515889085|0|0|0.60499064|1.760542171|0.104392974|-0.008044548|5.4161004020000005|0.208938531|0.803557099|-0.000134504|10.31197256|2|-0.002126898|0.127299624|0.224167029|-0.556229094|0|0.809398262|0.7769829840000001|0.116873629|-0.335801908|0.845904643|0.6948809659999999|1|-0.091448888|0.006997021|0.0117142839999999|-50.45378559|208.6717565|84.86252967|-0.038796498|0.844008584|-1.280284432|-26.67382585|54.9311782|-20.51086984|56.64687411|0.4958138139999999|603.6697997|15.84593062|0.983394285|82.46928995|-357.8405665|-363.7398044|801.957134|350.9435025|6.584127851|1.0|0.0|1.0|1.0|3.19|3.0|0.0|5.02|84.45|2.0|96.16|0.0|1.0|-6.25|23.0|361.25|0.0|4.22|-5.58|0.000942|0.0|0.0|5.2e-05|-0.07512|4.1508|4.14|-2153.186757|548.82|469.0|0.3985|435.95|0.6503899999999999|0.7041|0.3693|-0.1092|-0.18432|0.02044063|-2153.123274|6.0846
3b_a49|0.0|0|1|7.535296702|1|1|1.343850026|2.104186262|-0.003115526|-0.0057605869999999|5.4161004020000005|-0.090939066|1.844602991|0.000607064|10.92976559|1|0.001356445|0.000511959|0.000850823|-0.405529602|2|0.7745859279999999|0.794997634|0.021506499|0.006213385|0.845992028|0.749565191|1|-0.0846496|0.482434361|0.013576151|-54.04959517|325.6896751|153.4719941|-0.0276739079999999|0.656865946|-1.439043207|-33.06194987|64.91785551|-16.92803342|62.35407961|0.477583842|1796.6760370000002|13.85181805|0.914182753|209.89391040000004|-538.4506046|-191.9087104|1340.087338|641.1445234|13.13798859|1.0|1.0|1.0|1.0|3.37|2.43|0.22|3.2|98.72|1.0|116.94|0.0|1.0|-3.53|30.0|398.46|0.0|2.38|-3.59|102.0|0.0|0.0|1.05e-05|-0.06115|4.6669|3.4|-1293.291817|664.15|322.72|0.1978|480.08|0.5798|0.6632|0.0759|-0.1587|-0.21985|0.0368692|-1293.106236|7.6021
2_a3|0.0|0|0|6.823286122000001|0|0|0.605017347|0.0|0.176032668|-0.008422099|4.727387819|-0.103423993|2.058239271|-0.006049098|10.31162302|1|-0.0045709459999999|0.017902469|0.032450556|-0.568019422|2|0.899733837|0.769486995|-0.192034735|0.065162907|0.8401405609999999|0.841871246|1|-0.09392632|0.4551292289999999|0.011938463|-49.07072207|228.178656|117.2099151|-0.033150466|0.727984269|-1.127115845|-23.02532673|53.05538527|-15.55510657|54.67257594|0.458202525|1314.679398|9.016533738|0.845708123|127.637231|-248.1619888|-213.9529255|726.4904564|330.4083896|8.982583312000001|1.0|1.0|1.0|1.0|2.97|2.22|0.0|4.01|92.93|0.0|90.49|0.0|1.0|-4.75|22.0|304.37|0.0|3.06|-4.27|0.0162|0.0|0.0|3.9500000000000005e-05|-0.06423|5.4397|1.97|-1272.114086|503.34|371.73|0.1824|340.69|0.37284|0.69543|0.0962|-0.14605|-0.21028|0.02925101|-1272.04778|5.4
8a_a8|0.0|1|1|7.535296702|1|1|1.400027874|1.4114120369999998|-0.021925912|-0.014658222|5.4161004020000005|0.027531877|0.0|-0.0075336219999999|10.94671414|1|-0.005306541|0.055198015|0.089375589|-0.5028388229999999|1|0.76592324|0.762577159|0.089031731|-0.048064085|0.8220300859999999|0.7318727540000001|0|-0.118763303|0.22299265|0.034374791|-78.93428863|170.9592896|269.0155755|-0.049054408|0.76420633|-2.256502762|-47.27503672|86.57328508|-29.37948733|99.52191337|0.481294455|1746.6927010000002|14.52342059|0.927876056|141.2206861|-809.4093564|-316.4749864|1768.444416|529.053307|15.44399996|0.0|0.0|1.0|1.0|3.37|2.64|0.05|2.72|112.23|1.0|109.21|0.0|1.0|-4.4|30.0|400.39|0.0|2.56|-4.14|0.0292|0.0|0.0|6.96e-05|-0.06922|4.6017|6.1|-1367.744724|620.68|399.45|0.2035|476.69|0.4927399999999999|0.7036899999999999|0.1729|-0.13015|-0.19937|0.03213899|-1367.595683|4.9454
5g_a40|0.0|0|1|8.149890544|0|1|0.604913142|1.534673091|0.0094595959999999|-0.016033575|6.167516491000001|-0.0602779129999999|0.64025463|-0.012794054|10.31198315|2|-0.012008571|0.07917206|0.137067086|-0.4748772539999999|0|0.795454476|0.818555255|0.006643696|-0.1312278909999999|0.882781953|0.7733200179999999|1|-0.14338431|0.245639795|0.024937196|-72.93994279|216.425542|152.9506864|-0.049288357|0.745349319|-1.577227413|-34.61732609|80.22859145|-23.39227384|84.77514603|0.488538966|593.8133184|12.10939827|0.955183157|120.8573152|-355.2634413|-232.8857705|1004.297909|266.8102663|12.1783403|0.0|0.0|0.0|1.0|3.13|1.96|0.21|2.5|115.96|0.0|78.2|0.0|3.0|-4.24|21.0|301.32|0.0|2.01|-3.37|128.0|0.0|0.0|391.0|-0.0540299999999999|3.48|4.02|-1328.015099|489.04|356.27|261.0|367.19|0.6563|0.6563|261.0|-0.14505|-0.19908|0.04070345|-1327.982732|6.9101
11b_a31|0.0|1|0|7.765993078999999|1|1|0.610137403|0.0|0.078614731|-0.01950528|5.733341277|-0.078907688|0.0|-0.014385937|10.31169957|2|-0.010716217|-0.101934423|-0.16780872|-0.564706551|0|0.833717183|0.834596039|0.067031897|-0.074254978|0.889561759|0.7943850720000001|0|-0.148709304|0.26165445|0.037758271|-80.0942166|286.7721447|253.1028809|-0.044612791|0.669723835|-1.784511651|-44.59898223|100.3071755|-24.84180719|101.1192111|0.473305522|1756.711832|12.96936635|0.8986339170000001|183.9081702|-553.3080237|-189.0151528|1483.70453|397.3137532|17.50115151|1.0|0.0|1.0|1.0|3.41|2.29|0.24|3.25|125.57|1.0|92.51|0.0|2.0|-4.74|25.0|357.38|0.0|2.69|-3.75|0.0637|0.0|0.0|0.00128|-0.03574|3.8437|4.07|-1520.0430279999998|589.56|322.57|0.2634|479.66|0.70073|0.70073|0.2634|-0.15936|-0.1951|0.04215313|-1519.967224|6.2757
47j_a18|0.0|0|0|7.03438793|1|1|1.251176464|0.0|0.070097424|-0.007807275|4.844187086|-0.048528478|0.0|0.00031105|10.94702285|0|0.002317206|-0.218974385|-0.331885553|-0.48833504|0|0.783538352|0.7444236670000001|-0.002262399|0.005740124|0.77844379|0.757001264|0|-0.094744194|0.476575952|0.015967126|-56.816779|95.57657747|150.5035248|-0.033837212|0.764425062|-2.368604851|-44.19607713|86.31641604|-26.32095773|69.23713027|0.481373558|2064.803327|18.50538303|0.928170101|183.246715|-1433.2001369999998|-411.3767328|2410.265089|1081.726154|12.6177344|1.0|1.0|0.0|1.0|4.54|0.0|0.28|2.82|97.76|3.0|149.96|1.0|1.0|-5.83|37.0|499.6|0.0|2.39|-5.14|0.00366|1.0|0.0|8.159999999999999e-07|-0.04423|3.1054|8.09|-1625.413107|839.37|399.25|0.5439|776.31|0.6983600000000001|0.6983600000000001|0.5439|-0.1285|-0.17273|0.03246539|1625.053346|7.4559
12a_a32|0.0|1|0|7.765993078999999|0|0|0.609420757|0.0|0.087371302|-0.009460484|5.733341277|-0.0134169989999999|2.136609567|-0.003484915|10.31100269|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.583507277|0|0.788133615|0.845443342|-0.018578911|-0.125149165|0.8966299409999999|0.7507116140000001|1|-0.109151429|0.288267255|0.016535497|-53.20970382|111.9735444|131.7691491|-0.0308471429999999|0.667706375|-1.4189685719999998|-33.18255791|81.41372467|-19.23685026|63.52154605|0.456641145|3030.946307|13.03685125|0.840404348|207.2244662|-551.8369996|-209.1696096|1325.275819|557.1050635|13.34486989|1.0|1.0|1.0|1.0|3.45|2.85|0.26|4.19|140.04|1.0|110.47|1.0|1.0|-6.01|27.0|397.52|0.0|3.6|-4.5|0.0126|0.0|0.0|8.86e-06|-0.05222|3576.0|4.63|-1880.734215|667.68|346.71|0.2908|548.66|0.7025600000000001|0.7025600000000001|0.2908|-0.14827|-0.20049|0.03682626|-1880.600043|7.6021
9b_a36|0.0|1|0|7.412764017000001|2|2|0.62670079|0.0|-0.053019801|-0.0058276019999999|5.351858133|0.082806042|0.0|0.005050384|10.33767255|1|0.005458948|-0.053309522|-0.094526372|-0.4060950789999999|1|0.8421237309999999|0.7885597609999999|-0.034830997|-0.1177413269999999|0.842671963|0.7961424690000001|0|-0.098301686|0.2602997|0.017007854|-46.58565720000001|67.12293326|97.10089515|-0.036110824|0.78242217|-1.769430355|-29.25555061|71.70079424|-22.67740953|57.26650122|0.453252346|2464.2160510000003|13.80758516|0.828997331|136.63774650000002|-697.8234711|-354.7193098|1420.196295|620.9195447000001|9.967846072|1.0|0.0|1.0|1.0|4.73|0.0|0.14|2.76|82.47|1.0|126.17|0.0|1.0|-4.6|29.0|398.48|0.0|2.48|-4.43|0.0148|0.0|0.0|9.21e-05|-0.05146|3.8535|3.82|-1575.751975|666.01|321.74|0.5392|514.45|0.69763|0.69763|0.5392|-0.15833|-0.20979|0.02803905|-1575.616432|7.6778
