molecula|n9FaRing|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|SaaaC|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|PNSA4|TASA|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
12a_a36|0|7.412764017000001|2|2|1.297044783|-0.0632801509999999|-0.007471648|5.351858133|2|0.0|10.96083376|-0.065913514|1|1|0.003199301|0.134423193|-0.1063550619999999|-0.183140926|-0.432975237|0.7934042040000001|-0.012112722|0.846614758|0.855821486|0|-0.104828755|0.436020272|-46.76212019|12.03249549|109.9069212|0.179315373|-0.037738352|-39.52572284|7.388485123|0.755315434|-23.17301945|503.9367075|0.244684566|6.600635115|12.464492300000002|0.888377722|5710.355735|150.24716030000002|-711.4630111|30.67992313|0.019102103|1533.996157|598.1535763999999|11.72953701|1.0|1.0|2.0|4.75|0.0|0.14|17.0|2.72|1.88|69.2|1.0|123.75|0.0|1.0|5.0|-3.79|4.0|381.43|1.0|0.0|-4.0|0.0625|0.000101|0.0384|2.68|9.78e-05|-0.04946|3.8343|3.6682|-1232.916523|653.94|1096.31|338.0|481.98|0.67869|-1232.707754|0.0012|0.03544528|-1232.764108|7.8861
47r_a18|0|7.03438793|1|1|0.403924645|0.029358241|-0.0058631659999999|4.844187086|0|0.0|10.35082951|-0.030106257|0|0|-0.0001597829999999|0.0646283159999999|-0.233665901|-0.362261236|-0.360670551|0.7698681909999999|0.017110504|0.8075001|0.7554975009999999|0|-0.087091542|0.26560995|-62.75220741|11.59378448|13.30156885|0.230421778|-0.031669652|-48.70193962|8.669825595|0.688074851|-23.68254797|575.4901675|0.311925149|9.819988422|19.40516312|0.976088187|7727.455993|233.2574532|-1168.846551|34.41856352|0.0225607039999999|2271.625192|1005.982493|16.87088158|1.0|1.0|2.0|4.55|0.0|0.22|18.0|0.43|3.76|111.03|3.0|145.82|0.0|1.0|9.0|-6.65|4.0|504.6|0.0|0.0|-5.64|0.0001139999999999|2.31e-06|0.00117|4.59|1.76e-05|-0.0522799999999999|3.1705|3.1705|-1964.813473|790.57|1387.23|391.06|729.75|0.69545|-1964.443758|0.6007|0.02805567|-1964.516246|6.6364
7s_a46|0|7.727094485|1|1|1.160371307|-0.0778653109999999|-0.005351046|5.533389489|1|0.0|10.94651358|-0.020953253|1|1|0.005577925|-0.327656845|0.012197837|0.018964141|-0.3638523629999999|0.770312275|-0.036284605|0.8182543959999999|0.768056188|0|-0.083011849|0.249893305|-48.61321955|4.458665639|166.3052939|0.141211538|-0.031623562|-20.9694955|2.240932895|0.8198874559999999|-15.894055599999998|431.6285339|0.1801125439999999|5.565371272|9.829721631|0.7662292690000001|4245.390306|90.5248694|-335.5119279|19.38565529|0.01122216|814.1975221|409.9543818|5.640276426000001|0.0|1.0|1.0|3.08|2.33|0.26|17.0|3.65|3.9|50.94|0.0|91.19|0.0|1.0|2.0|-4.07|3.0|305.37|1.0|1.0|-4.24|0.0262|5.76e-05|0.0176|3.32|0.000256|-0.02024|5.2972|4293.0|-974.7707066|539.99|916.7|288.81|446.63|0.44692|-974.615216|0.1186|0.036050328|-974.664103|5.7022
15_a3|0|6.823286122000001|1|1|0.619596467|0.079167398|-0.006742751|4.727387819|3|1.809035179|10.33806279|0.021805556|0|0|-0.004459728|-0.325227172|-0.022386155|-0.039798975|-0.505519936|0.813015336|-0.103599654|0.866559772|0.911346861|1|-0.107619999|0.451058529|-47.26593592|4.04445331|315.5421792|0.221091166|-0.037667|-28.19600959|2.070175472|0.850327497|-19.28005913|398.6887321|0.149672503|5.371119692000001|9.975434973|0.85723565|4617.470007|76.61068671|-394.7441342|22.67368656|0.010200078|906.9474625|402.781061|5.220965278|1.0|1.0|1.0|4.12|0.0|0.24|16.0|2.21|1.56|89.99|0.0|94.29|0.0|2.0|2.0|-2.77|5.0|321.4|0.0|0.0|-3.02|547.0|0.000951|306.0|1.28|0.000535|-0.06319|6.0077|3.7072|-1328.665275|553.81|916.07|334.44|398.12|0.2843199999999999|-1328.531138|0.0173|0.0228507|-1328.581677|7.6021
12b_a32|1|7.765993078999999|0|0|0.609420757|0.115940697|-0.009432679|5.733341277|0|2.153718992|10.31100269|-0.053480599|3|3|-0.001662219|-0.079768013|-0.0852122769999999|-0.1534110109999999|-0.584995111|0.838021287|-0.0533240309999999|0.8887585240000001|0.7507116140000001|1|-0.097525366|0.2996018789999999|-50.88975159|10.17310723|90.57560878|0.217407|-0.027561517|-38.07076621|6.356098747000001|0.60420609|-17.22027667|488.9595947|0.39579391|7.076348793999999|12.42841652|0.756331814|5653.268811|247.2897528|-494.9199607|28.50066715|0.025166975|1311.0306890000002|557.1050635|15.72418067|1.0|1.0|2.0|3.47|2.9|0.26|19.0|6.49|4.19|140.04|1.0|110.47|1.0|1.0|7.0|-5.9|4.0|397.52|0.0|1.0|-4.43|0.000505|3.72e-05|0.0148|3.28|8.86e-06|-0.05173|3.5703|3.5703|-1880.732075|663.89|1109.93|347.27|541.49|0.70258|-1880.537231|0.2865|0.0385132|-1880.599158|7585.0
20_a4|0|7.535296702|1|1|1.399905568|-0.203359312|-0.003103385|5.4161004020000005|1|0.0|10.9459449|-0.059498265|1|1|0.012025268|-0.098992154|-0.064248765|-0.103098674|-0.211751813|0.7797803109999999|0.246357638|0.8404413829999999|0.665774148|0|-0.072188305|0.210083785|-29.16642156|11.03865532|63.27373076|0.081852712|-0.0273144939999999|-16.72448692|5.313236547|0.6435852470000001|-13.14728679|441.9318823|0.356414753|5.543543957000001|9.58599918|0.729218575|4085.683488|171.5531319|-234.1428169|20.4281979|0.024334176|755.8433223999999|338.71903330000004|11.71277006|1.0|1.0|0.0|3.23|3.06|0.11|17.0|3.2|3.54|39.94|0.0|86.62|0.0|2.0|3.0|-3.46|3.0|289.33|1.0|1.0|-3.87|0.1|0.000134|0.0388|2.96|0.000806|-0.03048|5.1778|4.0419|-934.2266312|517.72|861.05|306.74|402.27|0.5152|-934.103809|0.1415|0.022349042|-934.150871|6.1898
19e_a38|0|7.412764017000001|2|2|1.297043576|-0.082311936|-0.007550899|5.351858133|2|0.0|10.94917392|-0.038386106|1|1|0.000347207|0.045449529|-0.091460175|-0.191751024|-0.436305701|0.839953955|0.04818471|0.89459881|0.700181525|0|-0.10214405|0.552393659|-56.34606212|14.27562164|118.734325|0.223437407|-0.03783113|-46.37503972|9.619015829|0.749190974|-25.49088538|523.2534216|0.250809026|6.596408983|12.34352977|0.871249918|6531.762734|168.99691289999998|-927.5007945|34.02454948|0.020114756|1837.325672|696.3887025|13.55346651|1.0|1.0|3.0|4.96|3.08|0.12|17.0|4.03|3.09|81.23|2.0|135.78|0.0|1.0|6.0|-4.94|4.0|427.48|0.0|1.0|-4.72|0.0049|1.89e-05|0.00807|3.55|2.25e-05|-0.05139|5.2322|3.8587|-1409.547647|685.34|1183.12|321.31|532.67|0.41961|-1409.315831|0.3738|0.03483011|-1409.37733|8.0083
12c_a36|0|7.412764017000001|2|2|1.29696741|-0.087096843|-0.007667703|5.351858133|2|0.0|10.95982545|-0.056994595|1|1|0.0010871589999999|0.146546059|-0.103922055|-0.177407665|-0.4423430339999999|0.819222745|-0.033217921|0.8741648479999999|0.8065052890000001|0|-0.105624703|0.462597812|-47.12722334|12.5779546|60.79111287|0.159266488|-0.038024893|-43.57746274|8.079011794|0.75500974|-24.42396797|540.0159387|0.24499026|6.772454418|12.86584957|0.899732176|6256.172329|157.3609748|-784.3943293|32.34920911|0.019278991|1617.460455|629.5017194000001|12.38318928|1.0|1.0|2.0|4.74|0.0|0.14|17.0|3.35|2.54|69.2|1.0|128.76|0.0|1.0|5.0|-4.44|4.0|415.88|1.0|1.0|-4.59|0.0151|2.55e-05|0.0106|3.31|2.77e-05|-0.04992|3.8436|3.8436|-1692.511019|672.74|1137.55|322.58|509.61|0.68913|-1692.312906|0.3927|0.02977602|-1692.3713309999998|8.0458
14ad_a23|1|7.423568444|0|0|1.197962774|-0.1101542319999999|-0.00790478|5.351858133|2|0.735584095|10.31321689|-0.031279567|2|2|0.009675528|0.2086248289999999|-0.143336826|-0.253318853|-0.376350719|0.7830067820000001|0.165157698|0.8356326820000001|0.7317531540000001|1|-0.085840335|0.224009311|-42.29008971|24.18091285|52.63180108|0.112868365|-0.029653934|-43.85199724|17.28310144|0.575880959|-21.19489662|634.0697778|0.424119041|8.661363236|16.34071148|0.8866211979999999|7308.229822|303.1354708|-833.1879476|36.80430179|0.033365494|2024.236598|770.8206617000001|23.84770234|0.0|1.0|1.0|3.73|3.49|0.12|26.0|3.48|4.03|123.48|2.0|133.27|0.0|1.0|7.0|-5.8|6.0|471.53|0.0|0.0|-5.08|0.000753|8.22e-06|0.0038799999999999|3.52|1.17e-05|-0.06925|3.3867|3.3867|-1858.942973|747.83|1287.26|366.09|618.01|0.6956600000000001|-1858.668058|0.4106|0.01481488|-1858.733603|8.3595
6e_a40|0|8.421342866|1|2|0.604892975|0.128035402|-0.0148450439999999|6.401917197|0|0.744550501|10.30179954|-0.205140551|2|2|-0.002992481|-0.276969278|-0.020200684|-0.037027769|-0.6319354389999999|0.8361555479999999|-0.011405885|0.8988141140000001|0.648802794|1|-0.1164147119999999|0.376602018|-70.52033811|10.43262695|185.1473293|0.25379524|-0.04873174|-50.27304895|6.85578763|0.866991176|-32.02400144|490.3675161000001|0.133008824|6.972949117000001|12.49434084|0.791830204|7585.605268000001|87.40658058|-904.9148811|36.93694043|0.012858969|1588.2884390000002|587.7345677999999|8.450255075|1.0|0.0|1.0|3.98|3.16|0.21|14.0|5.02|3.72|173.43|2.0|125.15|1.0|2.0|5.0|-7.76|5.0|476.98|0.0|1.0|-5.58|8.31e-06|2.6e-06|0.00124|4.4|0.0112|-0.09682|2.9549|2.9549|-2831.156883|671.95|1149.77|419.59|537.07|0.67187|-2830.986514|0.3625|0.03482243|-2831.048968|7.7447
18b_a25|0|6.842683282|0|0|1.194228955|-0.147813831|-0.003259453|4.727387819|2|2.003993644|10.31286058|0.0009956189999999|1|1|0.00598031|-0.032776381|-0.034703635|-0.061048368|-0.303383008|0.7723870909999999|-0.026045966|0.8333962429999999|0.6915652390000001|1|-0.078644297|0.348987182|-44.30110081|8.972372556|80.36582704|0.063746107|-0.0305838929999999|-38.7252349|6.296086869|0.7847794690000001|-21.46130777|656.9874135|0.215220531|8.654596906|17.09119768|0.974811521|6973.180791|151.02439719999998|-813.229933|27.34692815|0.013724883|1476.7341199999998|809.2903831|9.631015182|1.0|1.0|1.0|3.58|3.56|0.07|27.0|5.93|5.59|111.51|2.0|138.56|0.0|1.0|6.0|-6.54|4.0|460.55|0.0|1.0|-5.71|0.000132|1.95e-06|0.000899|4.48|6.690000000000001e-08|-0.07066|5.5437|3.6826|-1767.494087|728.12|1284.89|336.67|612.24|0.36733|-1767.2232149999998|0.0468|0.03002332|-1767.286778|7.2924
12bi_a36|0|7.412764017000001|2|2|1.297042566|-0.088734077|-0.00902707|5.351858133|2|0.0|10.95958518|0.041834838|1|1|0.002872872|0.056936052|-0.176729938|-0.289604649|-0.37220074|0.812921349|0.0997949019999999|0.858971809|0.8350231859999999|0|-0.107613368|0.382000949|-57.89562053|24.16125901|129.685076|0.214998882|-0.027831043|-52.46851415|16.87080604|0.4996603229999999|-19.43326441|548.1337538|0.500339677|8.454426643|15.71382803|0.85865094|6572.410403|349.3664649|-787.0277122|38.89295091|0.037590587|2255.791153|766.4854363|26.24794923|1.0|1.0|2.0|4.97|0.0|0.21|17.0|2.83|1.9|87.66|1.0|136.74|0.0|1.0|7.0|-4.11|6.0|441.49|0.0|0.0|-4.15|0.0342|7.13e-05|0.0315|2.62|7.11e-05|-0.0510199999999999|3.8855|3.6851|-1461.966152|742.94|1256.37|336.45|603.92|0.68181|-1461.69263|0.0252|0.0318395999999999|-1461.75632|7.8539
17g_a50|1|7.934155233999999|2|2|1.320916184|-0.185924266|-0.002050512|5.82008293|2|2.236579664|10.94501702|-0.1155555559999999|2|2|0.01245647|-0.090386911|-0.200725906|-0.323333765|-0.213708251|0.738521694|-0.10642733|0.7787714459999999|0.7276268779999999|1|-0.0706879109999999|0.442201795|-32.14758511|9.710172008|10.60268439|0.079336825|-0.025918901|-31.48270383|6.48022912|0.749948388|-17.29736764|614.4183967|0.250051612|8.130878433|15.28352231|0.879688945|6102.424958|166.8756987|-692.6194843|23.06474408|0.013645282|1383.884645|829.3813984|9.106383854|0.0|1.0|0.0|4.04|3.66|0.35|20.0|3.71|4.37|51.77|2.0|133.03|0.0|1.0|6.0|-4.46|4.0|424.54|1.0|0.0|-4.86|0.0148|1.39e-05|0.0059|3.68|4.6500000000000005e-05|-0.0323|4.0458|4.0458|-1335.946919|725.92|1259.05|306.45|559.45|0.6623600000000001|-1335.631756|0.1795|0.02957267|-1335.693266|6.6091
4c_a49|0|7.535296702|1|1|1.343847672|-0.048954892|-0.0057600559999999|5.4161004020000005|2|1.78683516|10.92777281|0.006194124|1|1|0.00202792|-0.163476035|-0.001005604|-0.001647802|-0.412652341|0.7796063109999999|-0.052237757|0.826523164|0.752601535|1|-0.086290519|0.407675441|-56.5385923|7.782541015|82.02101639|0.23840176|-0.029809452|-35.82016427|5.014223225|0.724053828|-19.20596967|490.6910965|0.275946172|8.474369008|16.089682800000002|0.898629005|6046.668361|177.78970959999998|-680.5831211|26.5256103|0.0173567219999999|1458.908567|707.2397315000001|11.182784300000002|1.0|1.0|2.0|3.49|2.97|0.25|21.0|3.55|3.19|98.72|1.0|120.43|0.0|1.0|7.0|-3.5|5.0|412.49|0.0|1.0|-3.58|0.13|0.000265|109.0|1.81|4.4e-06|-0.0623299999999999|5.74|3.8067|-1332.607539|705.55|1199.04|325.7|533.87|0.4164199999999999|-1332.336755|0.0821|0.03969431|-1332.398001|6.5935
8j_a46|0|7.727094485|1|1|1.160371125|-0.13040237|-0.0017688329999999|5.533389489|2|0.0|10.96391738|-0.053618988|1|1|0.0108603019999999|-0.204674804|-0.084266433|-0.133413527|-0.229679821|0.789844634|-0.223292257|0.837678812|0.6109926379999999|0|-0.068971544|0.308052557|-29.38737046|4.658562801|7.723448142|0.065351579|-0.02566383|-19.90219786|2.5024620580000003|0.822112519|-13.78596018|502.0694817|0.177887481|5.617748211|9.817783823|0.747636856|4759.107832|95.55665364|-318.43516580000005|16.76894569|0.008843828|721.0646647000001|453.1959065|4.750680627|1.0|1.0|0.0|3.23|3.25|0.32|17.0|4.71|4.55|43.6|1.0|96.94|0.0|1.0|2.0|-4.59|3.0|338.83|1.0|1.0|-4.83|0.00878|1.47e-05|0.00497|3.97|1.85e-05|-0.04068|4.9636|4.4107|-1414.50743|576.48|978.4|281.1|493.89|0.50703|-1414.349865|0.1427|0.02408052|-1414.402087|5.9108
13c_a5|0|6.605297921|1|1|1.377702625|-0.2071929139999999|-0.005082338|4.59511985|3|0.0|10.94530327|-0.018055556|1|1|0.006110714|-0.017427549|-0.092592608|-0.150963534|-0.324868153|0.770478689|0.003545487|0.822789227|0.6775573359999999|0|-0.076591149|0.4148662979999999|-50.97293525|15.25960958|158.67712230000004|0.19980328|-0.025039414|-33.29709668|10.06137448|0.551328235|-16.50965711|527.6071331999999|0.448671765|8.492261628|15.90846721|0.873289814|5989.714507|295.8302846|-566.0506435|29.94524142|0.0302745689999999|1557.152554|656.208474|19.96143955|0.0|1.0|1.0|3.13|2.58|0.17|23.0|4.23|3.29|84.0|1.0|120.88|0.0|1.0|5.0|-3.55|5.0|411.46|0.0|1.0|-3.96|0.1169999999999999|0.000109|0.0446|2.15|3.36e-06|-0.05615|4706.0|4.2145|-1351.2369640000002|676.53|1153.36|294.18|513.33|0.41594|-1351.008469|0.1666|0.03747691|-1351.067237|6.9101
41_a47|1|6.842683282|0|0|1.420292383|-0.225923786|-0.004083905|4.727387819|3|1.601942802|10.98214139|0.075316535|1|1|0.0047106|-0.178132441|-0.1430639269999999|-0.317014709|-0.276217719|0.8417952740000001|0.08640454|0.900915114|0.609110565|1|-0.0899793719999999|0.245948366|-34.50740631|10.36256127|54.15850042|0.1768315369999999|-0.02929561|-28.69838714|5.852270304|0.653147815|-16.54473457|464.8854878|0.346852185|7.168742909|12.96444871|0.8084689140000001|5042.636398|195.8852341|-401.77742|25.33076615|0.023067788|1089.222944|439.9906467|13.02756406|1.0|1.0|1.0|3.18|3.18|0.16|21.0|3.34|4.52|68.52|0.0|99.09|0.0|1.0|4.0|-3.57|5.0|348.38|1.0|1.0|-3.9|0.0929|0.000125|0.0436|2.49|1.17e-05|-0.05053|4.0167|3.7144|-1162.462261|603.1|995.43|333.8|471.9|0.6779|-1162.288187|0.2504|0.02982752|-1162.342476|8.0
12av_a36|0|7.412764017000001|2|2|1.297042752|0.049150854|-0.009925128|5.351858133|2|0.0|10.96037173|-0.039627578|1|1|-0.000472698|0.1168328169999999|-0.126068378|-0.213993335|-0.507136551|0.8076780109999999|-0.018133027|0.8571025990000001|0.817582774|0|-0.105593135|0.277834652|-57.31621925|15.09249582|99.2415672|0.247552267|-0.035197712|-51.2347934|10.51297704|0.671916917|-24.51766365|524.1323793|0.328083083|8.975655204|17.64042914|0.965363947|6460.1184140000005|228.5327731|-973.4610746|36.48912989|0.025779468|2079.880404|757.7532208|17.95719936|0.0|1.0|3.0|4.96|0.0|0.17|17.0|2.38|1.65|98.3|1.0|138.06|0.0|1.0|7.0|-3.54|5.0|438.48|0.0|0.0|-3.64|128.0|0.000227|0.0997|1.85|5.18e-05|-0.05307|4.8408|3.4402|-1440.945099|733.21|1247.28|360.39|588.31|0.43212|-1440.67411|0.0027|0.04308001|-1440.738332|7.4089
11_a15|0|0.0|1|1|1.435688956|-0.1758968389999999|-0.0064953419999999|0.0|3|0.0|10.95979791|0.023543401|0|0|0.003766915|-0.056500144|-0.173728081|-0.272482143|-0.363940085|0.718800243|0.0234789439999999|0.76664841|0.796300317|0|-0.0974577669999999|0.632319408|-44.15161868|12.69062406|143.8088883|0.105461874|-0.033606127|-45.76619542|8.696553172|0.739315684|-23.02940065|613.0036107000001|0.260684316|6.233494755|11.76226306|0.8869452090000001|7002.915718000001|178.640152|-915.3239085|31.14961732|0.018086221|1806.677804|830.7967967000001|12.39401492|1.0|0.0|1.0|4.1|4.25|0.07|24.0|4.33|6.69|59.51|2.0|138.24|0.0|1.0|6.0|-6.32|4.0|448.52|0.0|0.0|-6.1|0.000214|7.970000000000001e-07|0.000357|5.32|5.7e-07|-0.03877|4.7106|2.9595|-1450.705737|739.57|1284.85|418.94|568.22|0.58935|-1450.39211|0.0011|0.03503399|-1450.457814|6.1314
12am_a36|0|7.412764017000001|2|2|1.240140551|0.088482802|-0.015884751|5.351858133|2|0.0|10.9602097|-0.037654321|1|1|-0.007897954|0.345949079|-0.1187503719999999|-0.3344729369999999|-0.6080522279999999|0.8344566859999999|-0.0147665219999999|0.885733922|0.624142499|0|-0.118101664|0.305015372|-63.19394154|12.15249658|128.69607109999998|0.185013456|-0.045928425|-56.3667958|8.395550408|0.788334835|-31.72964526|563.0333297999999|0.211665165|8.772646622|17.01968794|0.940085891|7238.033439|146.228847|-1183.702712|40.24894481|0.020179019|2173.44302|672.4630346|13.94067198|1.0|1.0|2.0|4.81|0.0|0.17|17.0|3.31|4.04|78.43|2.0|130.43|0.0|1.0|7.0|-5.2|8.0|465.43|0.0|0.0|-5.07|0.00291|8.6e-06|4.0|3.86|3.37e-05|-0.0569799999999999|5.2317|3.8606|-1645.169789|714.21|1206.77|321.15|562.14|0.40752|-1644.952145|0.2987|0.03550681|-1645.016323|7.2218
3m_a32|1|7.773594467000001|0|1|0.609420748|0.013867955|-0.006290106|5.733341277|0|2.175099216|10.31100268|-0.078038283|3|3|0.000822186|-0.065422345|-0.04918838|-0.086806406|-0.49476131|0.817967125|-0.0067207069999999|0.872498916|0.6672533589999999|1|-0.09390309|0.317009723|-50.60363458|8.029854976000001|92.61088121|0.201976727|-0.027127559|-33.57626169|4.801577352|0.674468222|-16.22134838|477.1904954|0.325531778|7.0752395770000005|13.31775015|0.882303773|5724.714257|194.65681730000003|-436.4914018999999|24.05057475|0.018412178|1082.275864|554.9424306|11.00984957|1.0|1.0|1.0|3.51|2.93|0.3|19.0|7.02|5.35|128.01|2.0|110.36|0.0|1.0|3.0|-5.94|4.0|394.51|0.0|1.0|-4.86|0.000449|1.39e-05|0.00547|3.57|1.65e-05|-0.05731|3.5749|3.5749|-1863.46877|641.52|1073.31|346.82|484.34|0.7026600000000001|-1863.279862|0.2952|0.0339106999999999|-1863.337677|7.6383
16i_a32|1|7.765993078999999|0|0|0.6094207429999999|0.175604846|-0.0146198339999999|5.733341277|0|2.078707411|10.31100265|0.006037736|3|3|-0.001202032|-0.098841478|-0.120440534|-0.211019184|-0.700853898|0.836966894|0.134577711|0.8829894|0.761506727|1|-0.114771536|0.5368697929999999|-56.03343427|14.59730623|90.08098301|0.198505292|-0.036726892|-49.02383532|9.540239197|0.718964113|-24.00328703|523.8261846|0.281035887|6.848009314|12.57892808|0.836873682|6355.471589|183.6742715|-784.3813651|33.38593207|0.021112022|1669.296604|636.0251562999999|13.79800742|1.0|1.0|2.0|3.75|3.16|0.3|19.0|6.25|4.85|149.27|3.0|116.75|1.0|1.0|8.0|-7.03|5.0|427.54|0.0|0.0|-5.09|3.96e-05|8.18e-06|0.0035|4.19|1.7100000000000002e-05|-0.05044|3.6176|3.6176|-1995.279632|692.96|1175.51|342.72|573.38|0.70222|-1995.055356|0.2857|0.02810109|-1995.11813|8.2596
14l_a23|1|7.423568444|0|0|1.1979636809999998|0.060717916|-0.005344736|5.351858133|2|0.758109562|10.313217800000002|-0.061788679|2|2|0.01180744|0.07815878|-0.074441567|-0.136106024|-0.448622017|0.778602826|0.156652778|0.836852328|0.6906097959999999|1|-0.078204688|0.215920645|-35.3275485|12.31633167|40.34135162|0.078732333|-0.0328459689999999|-34.03690099|8.125310915|0.7896261940000001|-21.66909079|607.777253|0.210373806|8.006380163|15.78926563|0.972085426|6444.7098240000005|138.7874759|-714.7749208|27.44221375|0.01508774|1372.110688|666.0036144999999|9.953660282|0.0|1.0|1.0|3.51|3.52|0.09|26.0|3.88|4.33|105.02|2.0|125.25|0.0|1.0|5.0|-5.85|4.0|425.51|0.0|0.0|-5.25|0.000608|5.61e-06|0.0023899999999999|3.94|7.03e-06|-0.07191|3.6274|3.6274|-1669.224647|694.65|1185.79|341.8|560.51|0.67242|-1668.983787|0.4239|0.01168219|-1669.04569|8.1798
14d_a23|1|7.423568444|0|0|1.197963465|0.058368697|-0.005343003|5.351858133|2|0.758207139|10.313217800000002|-0.054430189|2|2|0.01180744|0.059486662|-0.074441567|-0.136106024|-0.4483522929999999|0.772008792|0.006563565|0.829764975|0.6906097959999999|1|-0.078282292|0.213597535|-35.40917327|12.25371621|39.26987634|0.078305538|-0.032878563|-33.99063559|8.074501042|0.790346608|-21.66510006|607.3441532|0.209653392|7.832720777|14.358677900000002|0.833166062|6459.554383|138.1496441|-713.8033475|27.41215037|0.015037275|1370.607518|666.0036144999999|9.908707432|0.0|1.0|1.0|3.52|3.62|0.09|26.0|3.88|4.33|105.02|2.0|125.25|0.0|1.0|5.0|-5.85|4.0|425.51|0.0|0.0|-5.25|0.000608|5.61e-06|0.0023899999999999|3.94|7.03e-06|-0.0725799999999999|3688.0|8.1555|-1669.224874|696.21|1186.17|3688.0|554.84|8.1555|-1668.983743|336.18|0.02083626|-1669.045136|8.4001
14h_a23|1|7.423568444|0|0|1.197963488|0.043538466|-0.005921293|5.351858133|2|0.7290938920000001|10.31321773|-0.034313725|2|2|0.009266617|0.060820238|-0.0686282459999999|-0.131709531|-0.4460845129999999|0.79263722|0.143102066|0.860920386|0.669357479|1|-0.081058742|0.223157991|-43.02851162|14.81983413|41.34207782|0.076569426|-0.033774476|-36.84086528|9.990985411|0.753100584|-22.76950546|622.5428245|0.246899416|7.833334036|15.0735214|0.924279155|6722.809649|166.45047749999998|-736.8173055999999|30.23434844|0.018981866|1451.248725|646.2584547|12.79687369|0.0|1.0|1.0|3.47|3.2|0.04|26.0|3.4|3.89|128.81|1.0|125.0|0.0|1.0|5.0|-5.68|5.0|436.49|0.0|0.0|-4.9|0.0009109999999999|1.27e-05|0.00554|3.3|1.4800000000000002e-05|-0.08532|4.0506|3.6689|-1722.148272|699.86|1190.62|337.93|569.53|0.67365|-1721.9314420000003|0.2727|0.02796857|-1721.99264|8.3468
12d_a40|0|7.515889085|0|0|0.60499064|0.1028826769999999|-0.008004393|5.4161004020000005|0|0.794852923|10.31197256|-0.166080871|2|2|-0.002126898|0.3683138529999999|0.127299624|0.224167029|-0.552689736|0.7769829840000001|-0.0065648919999999|0.845904643|0.6948809659999999|1|-0.091630294|0.0913543|-50.68561427|6.204226377|207.39648|0.159568585|-0.038873458|-25.71599691|3.286773518|0.844283549|-20.59374436|445.2300015|0.155716451|7.877041626|14.88744155|0.8899787840000001|5101.479206|82.49291335|-360.0239567|24.39197636|0.01245259|804.9352200000001|350.9435025|6.596929268999999|1.0|1.0|1.0|3.23|2.94|0.0|20.0|4.59|5.02|84.45|2.0|96.16|0.0|1.0|2.0|-6.25|2.0|361.25|0.0|1.0|-5.58|0.0002009999999999|2.61e-06|0.000942|4.75|5.2e-05|-0.07765|4.3959|2.7962|-2153.180821|552.57|910.58|443.4|435.41|0.55983|-2153.071733|115.0|0.0164339|-2153.123107|7.7212
8a_a12|0|0.0|1|1|1.283813597|0.082323047|-0.00771093|0.0|3|0.0|10.95472846|-0.084035283|0|0|0.000249868|-0.3422915179999999|-0.135424346|-0.226106307|-0.5385001079999999|0.763500863|-0.1261547959999999|0.8157289759999999|0.862306783|0|-0.093050281|0.221703535|-30.69873711|5.354053791|46.32568673|0.107343574|-0.033836466|-24.96342938|2.773166902|0.791430726|-17.52581709|462.3571879|0.208569274|5.113243051|9.607296424|0.878904705|4806.044707999999|108.02980890000002|-399.41487|22.14447395|0.014012546|974.3568539|464.1781753|7.257889351|1.0|0.0|1.0|4.06|3.06|0.15|18.0|3.87|2.5|50.17|0.0|105.24|0.0|1.0|3.0|-3.9|4.0|327.38|1.0|1.0|-4.21|0.0408|6.19e-05|0.0203|3.18|4.2e-06|-0.06246|3.9091|3.9091|-1046.0210880000002|556.3|952.71|317.17|424.14|0.6309100000000001|-1045.851982|0.2486|0.02180654|-1045.902509|6.7011
