molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|MATS8i|AATSC8d|n5aHRing|AATSC7i|MATS1i|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|RPCS|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|WNSA2|DPSA4|FPSA5|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
10_a3|0.0|0|0|0.0|0|6.823286122000001|0.605017375|0.0|0.190318474|-0.010609861|4.727387819|3|0.017396832|1.684975382|-0.381954986|0.018484177|0.043342516|1|0.033279122|-0.0495219879999999|0.743072638|-0.140523767|0.078405316|0.8136572320000001|0.834020779|-0.1007256719999999|0.518341632|0.014615264|-46.64544572|-45.8148076|0.252593682|116.9745968|-0.0359752729999999|80.37219813|-1.187184014|-21.60122201|56.68388955|53.41368558|0.41220272|2098.79955|-549.7776912|1361.86525|0.293370676|5.031169383|0.701266803|-254.5987025|23.57661855|0.023470578|311.6695405|0.0|1.0|1.0|1.0|3.02|1.78|0.0|21.0|-6.51|3.79|105.82|1.2|0.0|88.28|1.0|4.0|305.36|0.0|1.0|-3.84|0.0155|0.000145|0.0443|2.43|3.06e-07|9.35e-05|-0.06238|5375.0|1.64|3.4217|498.67|830.63|323.26|0.41894|-1288.050987|0.0463|6.7458|-0.21249|0.04080931|9.3381|7943.0|5.1
3d_a32|0.0|1|1|0.0|0|7.765993078999999|0.609420786|0.0|0.0181036519999999|-0.006420365|5.733341277|0|-0.0620110029999999|2.230648962|-0.269655316|-0.113314811|-0.0602430179999999|3|-0.1131110759999999|-0.076494363|0.8444218509999999|-0.069007775|-0.100251236|0.90169022|0.77923808|-0.06869526|0.2214902789999999|0.014419776|-37.19367587|-50.45435743|0.107154498|58.01666174|-0.02867299|0.0|-1.118246623|-20.13777259|59.15151032|45.000975700000005|0.427813496|2213.978384|-605.4522892000001|1855.167124|0.2794597139999999|6.15119195|0.747681906|-327.8100438|21.54552351|0.0160633|421.3548777|1.0|1.0|1.0|1.0|3.34|3.11|0.24|19.0|-7.29|6.97|110.94|1.94|0.0|97.86|1.0|3.0|340.47|0.0|1.0|-5.13|9.58e-05|7.36e-06|0.00251|4.5|5.13e-08|1.75e-05|-0.05482|3.5105|3.42|3.5105|569.29|959.11|465.41|0.7035100000000001|-1672.585902|0.5031|3.2094|-0.19671|0.02457348|5.1728|8.0|8.0915
1l_a5|0.0|1|0|0.0|0|6.605297921|1.270375394|0.0|-0.244609612|-0.00183668|4.59511985|2|-0.111303801|0.0|-0.089997343|-0.019865028|-0.05139414|1|-0.179824092|0.0271820189999999|0.7656671279999999|-0.174469948|-0.091849662|0.818803517|0.71872376|-0.068685233|0.357062421|0.0078543119999999|-38.79937717|-38.27406105|0.109710998|61.974288|-0.026512937|0.0|-1.219595099|-21.91725365|45.64819758|43.23617395|0.47265823|2227.730859|-688.9330988|903.1631908|0.230593886|7.401206343999999|0.896303416|-389.1691717|19.46541135|0.013054186|518.5792364|1.0|1.0|1.0|1.0|2.98|2.67|0.14|23.0|-8.83|5.56|54.46|2.57|0.0|105.07|1.0|3.0|340.42|1.0|1.0|-4.98|0.00308|1.04e-05|0.00356|4.19|1.4800000000000003e-09|5.02e-07|-0.04149|4.6403|3.89|4.3664|609.85|1033.47|486.81|0.45892|-1069.047151|187.0|2.1987|-0.21939|0.03182983|3.3694|32.0|7.4949
13b_a6|0.0|1|0|0.0|0|7.412764017000001|1.430640379|0.0|-0.0411179|-0.011206134|5.351858133|1|0.060593678|0.0|-0.6051312529999999|-0.104663349|-0.064811009|1|0.100281317|-0.10896749|0.7788169070000001|-0.029988734|-0.11338525|0.8370824240000001|0.8013954109999999|-0.093125205|0.202093555|0.032036214|-61.06841733|-74.04643339|0.2242827939999999|147.0772097|-0.0406496879999999|554.4007331|-2.032484418|-40.04664055|87.39962829999999|82.07670290000002|0.408780634|2821.72831|-1332.835801|2587.000662|0.2427663219999999|9.087172635|0.69141956|-874.0294667999999|35.20276076|0.0203627189999999|627.4287311|1.0|1.0|1.0|2.0|3.56|2.85|0.12|23.0|-9.01|4.98|95.85|1.29|0.0|116.79|1.0|5.0|409.44|0.0|1.0|-4.99|0.0012699999999999|1.02e-05|0.00417|3.8|9.77e-10|4e-07|-0.0525799999999999|4.8494|4.04|3.6322|694.33|1167.21|574.07|0.58026|-1349.837661|0.2461|10.8032|-0.20156|0.02920955|13.5746|174.0|6.7595
4b_a49|0.0|0|0|0.0|1|7.535296702|1.343847828|2.075628989|-0.109946885|-0.0074627159999999|5.4161004020000005|2|-0.064060521|1.645329244|-0.402986655|-0.033486358|0.02907541|1|-0.10158752|-0.0563571629999999|0.798826417|0.005818676|0.049923437|0.852400617|0.6967593559999999|-0.091725536|0.438784865|0.0241270029999999|-56.45224362|-55.5653235|0.241850733|148.84640819999998|-0.030696709|64.87087098|-1.534835437|-34.74338731|71.2971749|71.30114509|0.477868186|2708.998101|-944.6104994|1701.832352|0.354669161|7.588962922|0.915225186|-581.3580885|29.27523192|0.02556165|600.3287567000001|1.0|1.0|1.0|1.0|3.37|3.1|0.22|21.0|-7.05|3.71|90.13|1.66|0.0|112.36|1.0|6.0|400.43|0.0|1.0|-3.88|62.0|0.000132|0.0527|2.28|8.91e-08|3.570000000000001e-05|-0.06731|4.6422|3.56|3.7413|664.86|1121.45|509.78|0.4151899999999999|-1332.800229|0.0615|1.8265|-0.22366|0.03702033|2.2306|79.0|7.1024
5a_a50|0.0|0|1|0.0|2|7.927685046000001|1.3972442980000002|4.202707546|-0.203248487|-0.00148647|5.82008293|1|0.017227585|2.475383677|-0.06986407|-0.256097122|-0.130929632|2|0.028229556|-0.102607753|0.788709546|-0.132977171|-0.203436041|0.847812674|0.6759066159999999|-0.038932964|0.2814514|0.010185297|-20.77548565|-34.7974024|0.030107124|16.06582337|-0.022747617|60.04351409|-0.978147545|-11.08625592|44.17662122|26.21058426|0.4528093929999999|2246.106104|-521.9610361|1605.985157|0.33472483|5.892775027000001|0.8275167520000001|-278.5298849|18.24602704|0.017576522|462.1867149|1.0|0.0|1.0|0.0|3.5|3.28|0.14|20.0|-6.24|3.66|35.64|2.62|0.0|101.86|1.0|2.0|326.39|1.0|1.0|-4.5|42.0|3.14e-05|0.0102|3.46|5.7e-07|0.000186|-0.02487|5.6146|3.39|4.0159|582.98|976.41|455.34|0.39948|-1029.734933|0.1156|3.9843|-0.19146|0.02452028|5649.0|4.1|5.3872
16_a47|0.0|1|1|0.0|0|6.605297921|1.417579067|0.0|-0.134455235|-0.0056780519999999|4.59511985|2|-0.08282926|1.491023983|-0.23280014|0.001426202|0.0506476009999999|1|-0.236994128|-0.02006804|0.812131575|-0.113476605|0.081171071|0.87782381|0.57616624|-0.093207587|0.421094692|0.0186711289999999|-48.30620628|-48.19609034|0.308139547|159.6978638|-0.034261359|0.0|-1.301931629|-25.03540372|60.36423869|57.9827944|0.473257697|2315.178558|-674.7452647999999|833.8646097|0.302070079|6.855429069|0.898461533|-349.69668310000003|25.44160067|0.0234786339999999|357.35851410000004|1.0|1.0|1.0|2.0|2.93|1.95|0.06|21.0|-8.17|4.47|66.49|2.72|0.0|91.55|1.0|5.0|337.33|0.0|1.0|-4.42|0.0154|3.84e-05|13.0|3.27|6.8099999999999994e-09|2.3e-06|-0.05717|4.4393|2.95|4.0806|534.69|894.43|395.28|0.59209|-1166.901251|0.0909|2.3795|-0.22568|0.03384512|3.8601|1.0|9.0
11f_a5|0.0|1|0|0.0|0|6.605297921|1.370797007|0.0|-0.251797205|-0.0037371509999999|4.59511985|3|-0.083432989|0.0|-0.227966183|-0.178881726|-0.0080939669999999|1|-0.1323098|-0.128153787|0.756843253|-0.008110526|-0.016518403|0.800575032|0.750555185|-0.068361657|0.368815548|0.0221464629999999|-47.57801621|-51.92819555|0.152643862|106.23633909999998|-0.022252743|13.29510896|-1.268406334|-33.11311829|73.05195434|62.99140465|0.463183664|2853.401015|-882.7793242999999|1125.122028|0.489052404|9.683662007|0.8628345190000001|-614.3924972|30.31104695|0.030351311|753.9168511|0.0|1.0|1.0|1.0|3.35|2.87|0.24|23.0|-8.67|4.61|76.16|1.03|0.0|126.79|1.0|6.0|427.5|1.0|0.0|-4.26|0.0477|5.479999999999999e-05|0.0234|2.7|2.12e-09|9.06e-07|-0.03862|4.4523|2.25|4.1356|729.96|1239.35|579.1|0.6593600000000001|-1391.444853|0.1834|2.1313|-0.20772|0.03804804|2.9697|12.0|7.9208
12b_a40|0.0|0|0|0.0|1|7.515889085|0.604989475|1.713497417|0.084915315|-0.004650218|5.4161004020000005|0|0.1744506639999999|0.747253086|-0.158107422|0.107454819|-0.1537981269999999|2|0.279216571|0.023952313|0.7137941109999999|0.026452642|-0.227384615|0.7818091140000001|0.522580798|-0.065048707|0.2160572999999999|0.010845303|-37.05091872|-42.67442006|0.044352844|25.26281742|-0.0338355829999999|48.17000329|-1.048903063|-21.10373336|48.54667776|43.22826564|0.494842289|2462.878448|-597.4418808999999|860.5059425000001|0.143170283|8.132984007000001|0.979579799|-340.29531769999994|22.49258909|0.010309671|370.3261123|0.0|0.0|0.0|0.0|3.26|3.87|0.0|20.0|-8.39|6.58|58.43|5.07|0.0|101.78|1.0|2.0|415.12|0.0|1.0|-7.11|8.09e-06|7.82e-08|3.2500000000000004e-05|6.68|4.08e-09|1.7e-06|-0.08279|3407.0|6.27|3407.0|576.38|960.94|490.5|0.69476|-3016.927883|306.0|4.5528|-0.22546|0.01251873|6.3131|0.04|7.3979
12m_a36|0.0|1|0|0.0|0|7.412764017000001|1.297043522|0.0|0.013543656|-0.011502861|5.351858133|2|0.14264424|0.0|-0.667165917|-0.025127218|-0.038386106|1|0.245908938|-0.052743904|0.825587924|-0.075712087|-0.064035403|0.8792981679999999|0.849217847|-0.10031651|0.4493096629999999|0.022725561|-67.27772044|-81.19927925|0.288038572|193.174369|-0.04260035|107.233999|-2.300418875|-45.120107|96.11918789|82.51872026|0.465323422|2925.315028|-1542.786306|2637.948424|0.252881876|7.312794835|0.8702895190000001|-1034.676602|38.24042793|0.0222467879999999|689.2886595|0.0|0.0|0.0|3.0|4.83|0.0|0.13|17.0|-6.14|1.92|112.29|1.28|0.0|131.85|1.0|5.0|424.46|0.0|0.0|-3.8|0.0338|0.000159|0.0676|2.11|7.19e-07|0.000305|-0.05114|3.8658|3.88|3.8658|692.4|1177.15|505.51|0.69382|-1401.385923|0.4718|6.5789|-0.20993|0.03861003|9.1003|0.03|7.5229
12l_a36|0.0|1|0|0.0|0|7.412764017000001|1.297044247|0.0|-0.0944961519999999|-0.0076430169999999|5.351858133|2|0.128666217|0.0|-0.4203659179999999|-0.05158636|-0.0452558729999999|1|0.228884463|-0.098598933|0.8174432229999999|-0.041707369|-0.079106537|0.8772535459999999|0.8212311840000001|-0.079972189|0.3827446779999999|0.0220227089999999|-52.05361632|-70.17688229|0.15618077|101.6575135|-0.038052612|1.281955437|-1.940683231|-33.88151556|83.76912404|66.38812034|0.4619814279999999|2843.514589|-1263.1838810000002|2385.788754|0.262041641|7.471134223|0.8586718990000001|-822.2019402000001|33.56329135|0.02088234|642.3830552000001|1.0|0.0|0.0|2.0|4.78|0.0|0.13|17.0|-6.66|2.75|92.99|1.38|0.0|128.47|1.0|5.0|406.44|0.0|0.0|-4.29|0.0111|5.08e-05|0.0206|2.95|2.21e-07|8.97e-05|-0.0510399999999999|3.8619|2.98|3.8619|686.83|1155.07|530.75|0.6925|-1324.954011|0.4524|5392.0|-0.20973|0.03508404|7.2021|0.02|7699.0
47p_a18|0.0|0|0|0.0|0|7.03438793|1.25117677|0.0|-0.001819106|-0.005394244|4.844187086|0|0.025217016|0.0|-0.3775970529999999|-0.015960677|-0.049428094|0|0.037961877|-0.1736074389999999|0.726294118|0.030970815|-0.082977829|0.7611910209999999|0.710266593|-0.06909945|0.278332428|0.007989903|-51.14496913|-61.12351185|0.1670454519999999|123.6411353|-0.030813794|48.48855261|-2.0645242|-37.85569728|69.19354871|57.05881288|0.488811071|2933.069245|-1528.087796|1367.4309119999998|0.181540558|9.923659881|0.956223901|-1131.036542|27.86610962|0.01090303|1011.163774|1.0|1.0|1.0|2.0|4.29|0.0|0.28|18.0|-9.03|3.65|76.5|3.13|1.0|144.53|1.0|3.0|468.59|1.0|0.0|-5.27|0.000998|5.34e-06|0.0025|4.35|9.35e-10|4.38e-07|-0.05628|3.2036|7.98|3.2036|795.43|1391.71|732.84|0.6937800000000001|-1493.338659|595.0|3.6452|-0.18746|0.02843634|4.6652|64.0|7.1938
27c_a34|0.0|0|0|0.0|1|7.412764017000001|1.4335249819999998|1.996958431|0.02583752|-0.014036512|5.351858133|1|-0.08157574|0.0|-0.80008116|-0.028344637|-0.014364543|1|-0.132026575|-0.128393271|0.783333463|-0.0360159139999999|-0.0239323839999999|0.8353837409999999|0.804740647|-0.114233896|0.32643486|0.0304948179999999|-76.84420762|-84.73908278|0.368934647|248.17931940000005|-0.042782312|119.8660257|-2.26746252|-51.69246989|100.1948155|97.35782216|0.424716257|2921.328444|-1525.30349|2477.818875|0.261802571|8.808655321|0.738272657|-1026.059181|38.98592708|0.022975949|673.8038326000001|1.0|1.0|1.0|2.0|3.55|3.11|0.12|23.0|-7.67|3.11|104.29|1.71|0.0|119.71|1.0|5.0|427.46|0.0|1.0|-4.45|0.00759|3.52e-05|0.0151|2.9|2.13e-08|9.1e-06|-0.03792|4277.0|5.23|3.9186|709.72|1203.69|558.04|0.68683|-1426.246896|0.0093|7.6204|-0.19682|0.03913684|9.6148|0.8|6.0969
10_a4|0.0|0|0|0.0|1|7.535296702|1.343863662|2.146166934|-0.180140166|-0.002959121|5.4161004020000005|2|0.00941601|2.149387791|-0.159792527|-0.122141977|-0.090413559|1|0.014917047|-0.083887216|0.810105167|-0.120059574|-0.150288496|0.861225169|0.6799081490000001|-0.051015897|0.43000216|0.014582852|-29.52653193|-45.97324097|0.078346981|45.34497624|-0.027007048|64.26218096|-1.350352423|-17.08910641|54.09964719|37.96666686|0.4858700179999999|2480.063587|-781.5450965|2064.276654|0.255470315|5.759414166|0.945033425|-452.3357957|20.99433004|0.014040792|594.7358385|1.0|1.0|1.0|0.0|3.46|3.38|0.26|21.0|-8.07|4.93|52.83|2.53|0.0|111.38|1.0|4.0|370.45|1.0|1.0|-4.85|0.00818|1.4e-05|0.00519|3.85|8.51e-09|3.15e-06|-0.04689|4.9674|3.34|3.6465|619.99|1083.65|470.02|0.4662|-1183.54701|0.0176|1.4517|-0.2025|0.02232068|2.2386|88.0|7.0555
47i_a18|0.0|0|0|0.0|0|7.03438793|1.251177255|0.0|0.053794607|-0.006882626|4.844187086|0|-0.037689885|0.0|-0.440488042|0.073977454|-0.040514277|0|-0.057689282|-0.106018078|0.744472118|-0.064085904|-0.068524374|0.7842882870000001|0.727767462|-0.0780255879999999|0.279553995|0.009745543|-54.34379065|-62.41153158|0.196924826|137.1555392|-0.035256027|82.81385171|-2.150617629|-37.84973202|68.954317|61.13143233|0.487446923|2795.907966|-1497.876758|1333.332089|0.139131409|9.573882864|0.951017454|-1043.251367|28.52393145|0.009393984|855.7438937000001|1.0|1.0|1.0|3.0|4.05|0.0|0.22|18.0|-8.98|3.28|85.29|2.74|1.0|134.83|1.0|3.0|440.54|0.0|1.0|-4.78|0.0029|1.67e-05|0.00735|3.7|1.04e-09|4.6e-07|-0.05062|3.2321|7.37|3.2321|744.95|1297.7|664.78|0.69175|-1415.875678|0.5085|2.7749|-0.18299|0.02671774|3.5235|19.0|7.7212
9a_a40|0.0|0|0|0.0|1|7.515889085|0.604993021|1.865740741|-0.028285975|-0.003680068|5.4161004020000005|0|0.168990628|0.921628874|-0.136162501|0.157704751|-0.1720337089999999|2|0.291102625|0.009844552|0.690568477|-0.394662853|-0.2990540869999999|0.749764251|0.61091688|-0.060029933|0.002467659|0.011033601|-29.02567082|-35.24260989|0.062399815|30.17155594|-0.032156295|51.49564873|-1.093314022|-14.03449109|39.45618424|34.36063715|0.493941591|1971.148912|-528.6391483|336.39741360000005|0.131523409|6.749223592000001|0.976056482|-255.607578|17.90285474|0.008714375|323.79254|1.0|0.0|1.0|0.0|3.26|3.28|0.06|20.0|-6.4|4.58|58.43|3.57|0.0|86.7|1.0|2.0|291.37|1.0|1.0|-5.08|0.000944|8.33e-06|0.00243|4.54|4.02e-07|0.000117|-0.06495|4.7066|4.07|3.3192|515.96|847.69|411.01|0.47831|-1217.825264|0.3483|3.8656|-0.20303|0.01109672|5.09|214.0|6.6696
13j_a6|0.0|1|0|0.0|0|7.412764017000001|1.430640326|0.0|0.0353600779999999|-0.015004989|5.351858133|1|0.07522656|0.0|-0.855284356|-0.0951246069999999|-0.047513534|1|0.121750719|-0.045418125|0.783333463|-0.063948098|-0.079161042|0.8353837409999999|0.830577798|-0.120219472|0.205764388|0.03111288|-80.33128667|-86.54032868|0.377035857|251.937353|-0.046428683|114.6910805|-2.460720196|-53.67779048|99.85109065|101.1210779|0.433600896|2907.3053210000003|-1644.266245|2634.320708|0.215833159|8.741405506|0.765539515|-1098.707398|39.56287079|0.0199201689999999|673.8038326000001|1.0|1.0|1.0|3.0|3.56|2.26|0.12|23.0|-8.5|4.16|115.15|1.18|0.0|120.17|1.0|5.0|427.46|0.0|1.0|-4.48|0.00398|3.28e-05|14.0|2.95|3.18e-09|1.36e-06|-0.0488899999999999|3.6504|4.94|3.5599|712.52|1196.6|555.0|0.69993|-1426.272674|0.0259|8.3187|-0.19491|0.03242949|10.9731|262.0|6.5817
17_a47|0.0|1|1|0.0|0|6.605297921|1.4168589319999998|0.0|-0.181485377|-0.003764469|4.59511985|3|-0.105849578|1.699575434|-0.2032813319999999|0.075303828|-0.006331624|1|-0.180898239|-0.0184347939999999|0.75807704|-0.034891905|-0.010871607|0.814790949|0.7666613659999999|-0.07185129|0.522140199|0.01291694|-43.82821253|-50.62550618|0.147717593|90.10552332|-0.02987808|0.0|-1.493904005|-26.73455447|60.33408274|51.70735256|0.46147021|2672.497352|-911.2591113|1573.836082|0.2542482339999999|7.055517075|0.8569074879999999|-555.8544359|24.43867122|0.0159160889999999|630.8611986000001|1.0|1.0|1.0|2.0|3.44|2.39|0.08|27.0|-10.1|5.12|79.38|2.26|0.0|119.83|0.0|4.0|392.46|0.0|1.0|-5.21|0.00156|6.11e-06|0.0024|4.03|7.96e-11|3.12e-08|-0.04873|4.2784|3.07|4.2784|656.78|1127.7|477.67|0.6844100000000001|-1254.737546|0.4308|3.4454|-0.22479|0.04130125|5.6949|5.0|8.3
12z_a36|0.0|1|0|0.0|0|7.412764017000001|1.297044126|0.0|-0.065211069|-0.007671785|5.351858133|2|0.037307819|0.0|-0.421948174|-0.010881947|-0.030529442|1|0.066366917|-0.098598933|0.826316772|0.103551178|-0.0533649729999999|0.886776351|0.8212311840000001|-0.081592361|0.492335362|0.023371488|-54.11489962|-68.09761735|0.165209595|109.572766|-0.036238222|15.59091678|-1.848149347|-35.89088901|83.07227002|69.61568586|0.4577848329999999|2841.692299|-1225.757112|2451.657399|0.287317638|8.016303367999999|0.844286292|-812.9648725|33.72393432|0.0225782039999999|642.3830552000001|1.0|0.0|0.0|2.0|4.76|0.0|0.13|17.0|-6.66|2.75|92.99|1.38|0.0|128.47|1.0|5.0|406.44|0.0|0.0|-3.95|0.0412|0.000113|0.0458|2.4|2.21e-07|8.97e-05|-0.05642|3.8969|2.98|3.8969|686.33|1153.7|539.36|0.69397|-1324.951498|0.4423|4814.0|-0.2139199999999999|0.03845474|6.5892|5.0|8301.0
12o_a36|0.0|1|0|0.0|0|7.412764017000001|1.297042837|0.0|0.01340619|-0.0100574069999999|5.351858133|2|0.03842353|0.0|-0.613501857|-0.059733192|-0.010904454|1|0.065221584|-0.126068378|0.799869816|0.141570244|-0.01854899|0.848816593|0.817582774|-0.082048664|0.514457955|0.023402195|-59.0895896|-76.51720886|0.2407887189999999|173.4105814|-0.03541591|112.1259723|-2.018706878|-42.554984000000005|95.66406176|75.94332024|0.469699889|3009.981519|-1453.826968|2778.220342|0.333537155|7.322888607|0.885724665|-1047.013252|38.27030489|0.026586303|757.7532208|0.0|0.0|0.0|3.0|4.97|0.0|0.17|17.0|-6.93|2.38|98.3|1.49|0.0|138.06|1.0|5.0|438.48|0.0|0.0|-3.64|128.0|0.000227|0.0997|1.85|1.1800000000000001e-07|5.18e-05|-0.05456|5.1927|4.5|3.8726|728.07|1240.51|560.88|0.36719|-1440.671057|0.2888|4.9237|-0.21151|0.04371335|6.6471|0.04|7.3979
1k_a5|0.0|1|0|0.0|0|6.605297921|1.427567903|0.0|-0.216088148|-0.0030192829999999|4.59511985|2|-0.095857885|0.0|-0.120771321|-0.145151027|-0.011848312|1|-0.220946861|0.019611905|0.7824502320000001|-0.011552666|-0.022280685|0.851987765|0.558485747|-0.078995018|0.425724957|0.010892351|-40.40908188|-38.00629774|0.216307319|110.6497654|-0.0301207529999999|0.498979532|-1.114467843|-20.67084672|47.83775802|45.98095096|0.48165588|2171.394196|-570.0944662|824.0133397999999|0.275045542|6.710535795|0.929220303|-291.6259112|21.25369168|0.019219352|357.34245360000006|1.0|1.0|1.0|1.0|2.71|2.02|0.0|23.0|-8.3|4.88|54.46|2.29|0.0|90.44|1.0|4.0|316.33|1.0|1.0|-4.3|0.0336|4.970000000000001e-05|0.0157|3.16|4.99e-09|1.58e-06|-0.04516|4.7221|3.1|4.4063|533.8|890.76|398.63|0.53086|-1050.418953|0.1239|1.5911|-0.22504|0.03133456|2.3036|48.0|7.3188
13_a12|0.0|0|0|0.0|0|0.0|1.508548782|0.0|0.202052156|-0.0069874069999999|0.0|2|-0.21832579|0.0|-0.272508888|-0.083760082|0.021322992|0|-0.362308767|-0.169387652|0.6809340620000001|-0.226526433|0.039235452|0.7300173240000001|0.804066411|-0.058167326|0.122164874|0.008188151|-28.51381164|-45.33566159|0.09993609|48.98899535|-0.034993718|66.2289548|-1.2947675790000002|-13.97756285|48.99243638|32.52766981|0.466560112|1812.788134|-634.6992622|664.9830294|0.117007826|6.06407675|0.874625469|-311.13163480000003|19.42716439|0.0074597119999999|327.9594923|1.0|1.0|1.0|1.0|2.7|2.64|0.12|18.0|-7.14|3.63|50.7|2.42|0.0|84.74|1.0|3.0|276.34|1.0|1.0|-4.2|0.0152|6.3e-05|0.0174|3.51|7.26e-08|2.01e-05|-0.04445|4.5363|3.83|3.9329|532.86|867.79|437.91|0.6622399999999999|-876.209109|0.0155|1.3023|-0.20903|0.0290811829999999|1.5686|93.0|7.0315
13g_a6|0.0|1|0|0.0|0|6.842683282|1.424099171|0.0|-0.0961994219999999|-0.006574579|4.727387819|2|0.03536788|1.648997541|-0.381325604|0.073394284|-0.080022038|1|0.061423911|-0.12414699|0.774238891|0.095969451|-0.144664763|0.832753533|0.789769968|-0.074216821|0.2141642839999999|0.017637229|-51.67543048|-64.02222283|0.128027951|89.14285747|-0.0323525729999999|0.0|-1.747038966|-35.98038956|76.50577593|63.95581946|0.444443571|2929.039254|-1216.422234|3916.754765|0.264266646|7.968172425|0.7999971709999999|-846.9662551000001|30.61752948|0.017929016|744.1359788|1.0|1.0|1.0|2.0|3.61|2.34|0.12|27.0|-10.57|5.41|103.17|1.13|0.0|128.63|0.0|5.0|431.49|0.0|1.0|-5.06|0.0012|8.8e-06|0.0038|3.7|2.67e-11|1.15e-08|-0.07536|5.9869|3.83|3.2472|739.55|1253.71|592.49|0.38325|-1386.3020800000002|0.0105|10.1708|-0.20806|0.03802398|13.3225|119.0|6.9245
7b_a10|0.0|0|0|0.0|0|7.535296702|1.186434511|0.0|-0.170920618|-0.001621737|5.4161004020000005|2|-0.060829392|2.079721225|-0.07459988|-0.01808249|0.039221939|0|-0.0982988509999999|-0.051052176|0.764865564|-0.108464916|0.065705128|0.8200487120000001|0.586354126|-0.0590666679999999|0.5113525529999999|0.009734392|-30.71062112|-37.45675757|0.07558334|39.29815915|-0.027444463|56.22969776|-1.152667458|-15.96741933|43.9185573|35.77183831|0.446575367|2290.380138|-599.3081212000001|2150.375871|0.218954161|4.854451707|0.8069307729999999|-311.5991709|18.26940272|0.012428175|459.0250226|1.0|0.0|0.0|0.0|3.9|0.0|0.25|16.0|-6.99|4.34|41.38|3.04|1.0|105.44|1.0|3.0|346.81|1.0|1.0|-5.28|0.00183|5.25e-06|0.00182|4.68|1.0200000000000001e-07|3.54e-05|-0.05377|6.0231|3.44|3.6426|562.31|951.55|400.65|0.4195399999999999|-1450.075119|0.0899|4.2068|-0.21225|0.02946054|5.6147|19.8|4.7033
1h_a5|0.0|1|0|0.0|0|6.605297921|1.427564094|0.0|-0.259241577|-0.001978474|4.59511985|2|-0.02598568|0.0|-0.085074391|-0.1197834419999999|-0.044117647|1|-0.043247682|0.034752304|0.780175595|0.070628165|-0.082079343|0.8436458929999999|0.6977404359999999|-0.067599619|0.39793593|0.008798715|-35.25675213|-36.2462047|0.119359774|62.25239147|-0.027798699|0.484419999|-1.111947978|-18.38824808|44.51475742|39.84574434|0.489507204|2107.271793|-579.9392753|819.6979313999999|0.2549450239999999|6.711386288|0.958891501|-302.4687931|19.45961351|0.01585373|409.0289917|1.0|1.0|1.0|1.0|2.8|2.07|0.05|23.0|-8.41|4.99|54.46|2.13|0.0|95.45|1.0|3.0|312.37|1.0|1.0|-4.45|0.0174|3.5600000000000005e-05|0.0111|3.43|3.87e-09|1.21e-06|-0.04124|4652.0|3.17|4.3651|556.57|934.7|430.83|0.4112699999999999|-990.472129|0.1754|2.2396|-0.21921|0.031392033|3.3752|28.0|7.5528
