molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PBF|PNSA5|RNCS|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|PPSA1|DPSA4|DPSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
12l_a36|1|0|0|0.0|0|1.297044247|0.0|-0.0944961519999999|5.351858133|-0.008712073|2|0.039061728|0.128666217|-0.000143196|-0.05158636|10.95423322|1|0.001194592|0.228884463|-0.098598933|1|0.8174432229999999|-0.041707369|-0.079106537|0.8772535459999999|0.8212311840000001|0|0.84381923|-0.107815735|0.3827446779999999|-70.17688229|39.27257375|101.6575135|-0.038052612|-45.67788557|1.281955437|0.7379583590000001|-1.940683231|83.76912404|0.4619814279999999|2843.514589|-1263.1838810000002|2385.788754|-16.12160667|0.262041641|0.8586718990000001|170.5619816|33.56329135|1711.727859|1.0|1.0|1.0|0.0|2.0|4.78|0.0|17.0|-6.66|2.75|1.76|92.99|1.38|128.47|0.0|1.0|5.0|-4.57|31.0|5.0|0.0|-4.29|2.72e-05|5.08e-05|0.0|0.0|8.97e-05|-0.0510399999999999|3.8619|3.8619|-1325.194654|1155.07|321.05|0.4524|321.05|530.75|0.6925|0.6925|-1324.954011|0.4524|0.03508404|-1325.0137550000002|7699.0
LY580276_a4|0|0|0|0.0|1|1.344599701|2.067497166|-0.156842923|5.4161004020000005|-0.020236527|1|0.044357639|0.0295482979999999|0.010217376|-0.172607392|10.94681614|1|0.009622161|0.064209689|-0.019747846|1|0.7921620090000001|0.035666446|0.019144144|0.847526918|0.518109998|0|0.8685269959999999|-0.071023484|0.243350596|-34.22831819|11.22286434|63.36073061|-0.028035586|-16.49563923|82.46094409|0.8478469959999999|-1.065352257|38.23432817|0.437093506|1948.220005|-513.4247728|1511.5340210000002|-6.511436537000001|0.152153004|0.7764939829999999|73.32703409|15.93586849|605.5630025|1.0|0.0|1.0|1.0|0.0|3.01|3.04|17.0|-6.56|4.49|4.43|30.71|3.13|84.74|0.0|1.0|2.0|-3.67|22.0|3.0|0.0|-4.21|0.000213|6.18e-05|0.0|0.0|8.08e-05|-0.0225|5.2983|4.4918|-959.4958788|865.23|276.03|0.1905|234.01|402.99|0.36903|0.68002|-959.356125|0.1842|0.023546627|-959.404416|6757.0
14b_a3|0|0|0|0.0|0|0.605016869|0.0|0.143500839|4.727387819|-0.1160619169999999|3|0.039799383|-0.1551678719999999|-0.00603969|-0.008040839|10.31162234|1|-0.004161699|-0.288944272|-0.050943323|3|0.7809478329999999|-0.133815639|-0.170297225|0.848135222|0.8255789570000001|1|0.786476513|-0.100993354|0.379746504|-49.38772279|252.49572540000003|104.4171556|-0.036469822|-24.15156108|82.79166784|0.766915433|-1.312913604|57.87172082|0.487615651|2160.565755|-642.0403962|1289.104749|-8.721397057|0.233084567|0.951659927|113.9829058|23.25478753|837.1723509999999|0.0|1.0|1.0|1.0|1.0|3.18|2.5|21.0|-6.89|4.28|3.71|105.82|1.04|93.25|0.0|1.0|2.0|-4.45|23.0|4.0|0.0|-3.99|3.54e-05|0.000103|0.0|0.0|4.08e-05|-0.06676|3.0724|3.0724|-1327.514377|879.19|403.54|0.2276|403.54|368.39|0.70123|0.70123|-1327.349444|0.2276|0.02844675|-1327.398177|6.4202
13_a4|0|0|0|0.0|1|1.399843898|2.050136054|-0.210975191|5.4161004020000005|-0.019846488|1|0.044357639|-0.059300584|0.012994083|-0.14818661|10.94205723|1|0.012019888|-0.094404255|-0.0161529719999999|1|0.744134785|-0.215746851|-0.157188841|0.7986239909999999|0.6490618429999999|0|0.970027005|-0.068249548|0.229685203|-33.41617993|11.85953992|14.67530603|-0.0279998139999999|-16.36114989|54.71349575|0.862539527|-1.091992764|37.12083496|0.4289448289999999|1910.137758|-534.6588788|1439.176684|-6.7122666220000005|0.137460473|0.751144285|67.30306705|15.89399858|619.8659446|1.0|0.0|1.0|0.0|0.0|3.39|2.87|17.0|-6.2|4.18|4.15|30.71|2.9|90.06|0.0|1.0|2.0|-4.09|22.0|2.0|0.0|-4.42|8.18e-05|3.77e-05|0.0|0.0|0.00018|-0.03168|4.4811|4.1733|-898.3562912999998|893.0|297.09|0.2133|276.68|429.36|0.53815|0.59537|-898.2009630000001|0.1282|0.018124154|-898.2503529999999|5.3979
2_a4|0|0|0|0.0|0|1.189716144|0.0|-0.072708147|4.59511985|-0.103346554|1|0.037777778|0.08246129|-0.001386521|0.090707854|10.95268469|0|-0.0016168089999999|0.127695325|0.147657684|1|0.802438682|0.11821091|0.1355918559999999|0.847373823|0.912872667|0|0.742518847|-0.105102755|0.442778552|-44.27948986|166.102249|108.4760726|-0.0379537729999999|-18.65482233|0.0|0.843107708|-1.366335816|48.93681624|0.3961813179999999|1623.668791|-575.6333682|910.3327882|-6.736463618999999|0.156892292|0.656126301|66.09827364|18.96532986|682.7518749|0.0|0.0|1.0|0.0|2.0|3.33|0.0|12.0|-4.83|2.12|0.83|45.15|1.63|79.59|0.0|2.0|2.0|-2.18|19.0|4.0|0.0|-2.77|0.0066|0.00171|0.0|0.0|0.00374|-0.01612|5.8961|3.2230000000000003|-819.9326497000001|764.77|384.69|0.1315|210.28|333.36|0.4682|0.6885600000000001|-819.771754|0.0008|0.033037353|-819.8174190000001|7.5086
47d_a18|0|0|0|0.0|0|1.251175994|0.0|-0.017398129|4.844187086|-0.041876322|0|0.032916667|0.069914568|0.003376831|-0.07722825|10.94702255|0|0.005144085|0.104380139|-0.272202025|0|0.7430748709999999|-0.002494715|0.027971797|0.773981237|0.741366815|0|0.836999127|-0.087315963|0.445704576|-71.20388424|64.92967228|132.9229494|-0.028722356|-58.06490563|58.93717545|0.69814381|-2.182899066|86.29525584|0.481311892|3304.705347|-1780.097106|1947.023498|-19.1002979|0.30185619|0.927940864|246.1558296|33.54943497|2549.757058|1.0|0.0|1.0|1.0|2.0|4.73|0.0|18.0|-8.83|2.81|3.21|88.97|2.6|159.67|1.0|1.0|12.0|-5.74|39.0|4.0|0.0|-5.28|1.83e-06|5.23e-06|1.0|1.0|7.790000000000001e-07|-0.04561|3.1079|3.1079|-1704.061013|1544.09|398.94|0.5820000000000001|398.94|817.06|0.69905|0.69905|-1703.545539|0.5820000000000001|0.02826074|-1703.622959|8.0969
14s_a23|0|1|1|0.0|2|1.197958333|3.336763335|0.020458621|5.351858133|-0.022580082|2|0.045277778|0.049317519|0.010682694|-0.044305947|10.31321812|2|0.009263715|0.0909774219999999|-0.071484865|2|0.7837821840000001|0.096014944|-0.1050445769999999|0.846632079|0.659570836|1|0.92763624|-0.080500435|0.2387634619999999|-51.64162341|30.34480575|46.42188642|-0.034255504|-33.12848261|82.55990607|0.7748161659999999|-1.610008704|62.75905983|0.470919749|2954.0751370000003|-1032.832468|2316.634024|-14.09722664|0.2251838339999999|0.890072438|144.457092|28.36177131|1333.003252|0.0|1.0|0.0|1.0|1.0|3.45|3.66|26.0|-7.99|4.0|4.67|105.02|3.51|125.29|0.0|1.0|5.0|-6.13|31.0|4.0|0.0|-5.55|7.49e-07|2.83e-06|0.0|0.0|4.55e-06|-0.07783|3.6828|3.6828|-2089.521231|1164.32|336.66|0.3669|336.66|528.82|0.60323|0.60323|-2089.2914530000003|0.3669|0.02112956|-2089.352478|8.5482
AKLKII_a46|1|0|0|0.0|0|1.4316666480000002|0.0|-0.206312209|4.59511985|-0.030657|3|0.0386379929999999|-0.008897473|0.006821053|0.156485495|10.96959256|1|0.006731579|-0.015805561|-0.037291767|3|0.758995484|-0.0150769919999999|0.064690027|0.8264237520000001|0.687139108|1|0.837641394|-0.089369278|0.271156366|-42.37969553|160.85204040000002|76.99187522|-0.033194303|-20.09682339|0.0|0.7721395329999999|-1.161800612|49.76981906|0.47999819|2000.353437|-550.9360419|792.7439217|-7.464534402999999|0.2278604669999999|0.92307023|108.05343229999998|20.38625028|713.5187596|1.0|0.0|1.0|1.0|1.0|2.81|1.6|21.0|-7.21|3.9|3.39|67.35|1.18|85.32|0.0|1.0|2.0|-3.24|22.0|4.0|0.0|-3.58|0.000578|0.000266|0.0|0.0|1.7800000000000002e-05||||||||||||||||6.7423
12bi_a36|1|0|0|0.0|0|1.297042566|0.0|-0.088734077|5.351858133|-0.043740597|2|0.043854875|0.03474497|0.000482522|-0.067142264|10.95958518|1|0.002872872|0.056936052|-0.176729938|1|0.812921349|0.0997949019999999|0.071329141|0.858971809|0.8350231859999999|0|0.7850011179999999|-0.107613368|0.382000949|-75.1419557|129.685076|150.12481100000002|-0.027831043|-52.46851415|0.0|0.4996603229999999|-1.614200516|101.3899049|0.461975362|3044.149713|-1127.129336|2660.0547690000003|-13.56944331|0.500339677|0.85865094|349.3664649|38.89295091|2255.791153|1.0|0.0|1.0|1.0|2.0|4.97|0.0|17.0|-6.79|2.83|1.9|87.66|1.42|136.74|0.0|1.0|7.0|-4.11|33.0|6.0|0.0|-4.15|7.75e-05|7.13e-05|0.0|0.0|7.11e-05|-0.0510199999999999|3.8855|3.6851|-1461.997992|1256.37|336.45|0.4214|319.1|603.92|0.68181|0.69207|-1461.69263|0.0252|0.0318395999999999|-1461.75632|7.8539
9a_a31|1|0|0|0.0|0|0.6101356720000001|0.0|-0.009086485|5.733341277|-0.093457477|0|0.036891534|-0.05057805|-0.006189303|0.03406986|10.31169772|2|-0.0033853629999999|-0.084652799|-0.093527289|0|0.782715368|0.045292529|-0.001313433|0.837697452|0.76226755|0|0.691768132|-0.122626525|0.235442032|-78.6954713|163.6011874|197.8075471|-0.043430228|-50.50275387|95.14995868|0.737758755|-2.0846509230000003|94.03540892|0.484502446|2855.751316|-1337.8230119999998|1955.13855|-17.886392|0.262241245|0.939873412|168.29310269999996|37.77835579999999|1813.361078|1.0|1.0|1.0|1.0|2.0|3.6|2.78|22.0|-8.13|5.51|4.02|117.37|1.58|113.64|0.0|1.0|6.0|-5.62|30.0|5.0|0.0|-4.77|2.42e-06|1.7100000000000002e-05|0.0|0.0|3.07e-06|-0.04275|3.7892|3.7892|-1691.9526239999998|1145.99|327.21|0.7028|327.21|540.01|0.7028|0.7028|-1691.716118|0.7028|0.03885662|-1691.7777600000002|6.8239
6e_a31|1|0|0|0.0|0|0.61015618|0.0|0.06650322|5.733341277|-0.178758575|0|0.037803618|0.132664341|-0.011483229|-0.008757878|10.31165994|2|-0.008439437|0.225356759|-0.002840672|0|0.78240875|-0.071378445|-0.072882794|0.841537966|0.795570315|0|0.623340994|-0.130898441|0.177030306|-79.81721349|159.9587946|229.6732654|-0.046541668|-48.66969791|99.0823033|0.7604979040000001|-2.0943750530000003|93.68572477|0.4782688439999999|2776.836977|-1277.075416|2188.417358|-17.30478148|0.239502096|0.916695963|146.03985980000002|37.31693873|1679.262243|1.0|1.0|1.0|1.0|2.0|3.55|2.62|22.0|-7.33|5.19|4.0|131.36|1.36|109.69|0.0|1.0|4.0|-5.63|29.0|5.0|0.0|-4.66|2.34e-06|2.18e-05|0.0|0.0|1.89e-05|-0.05426|3.3083|3.3083|-1652.669408|1077.48|374.76|0.5103|374.76|490.75|0.70391|0.70391|-1652.445002|0.5103|0.03676794|-1652.503557|6.4318
18_a47|1|1|1|0.0|0|1.414391819|0.0|-0.141396999|4.59511985|-0.06345679|3|0.037919622|-0.026357805|0.0008454789999999|0.018164141|10.93838451|1|0.0015586929999999|-0.056674151|-0.02470455|3|0.792196273|-0.059779939|-0.027351545|0.851462739|0.630969651|1|0.777824025|-0.084415066|0.454324931|-52.88049505|70.55642796|139.1786571|-0.0303894239999999|-33.12615721|3.684585007|0.7327484470000001|-1.5194711930000002|63.72933669|0.432077184|2800.3745940000003|-951.8489108|2184.962887|-11.9254166|0.267251553|0.7608026529999999|167.41554630000002|25.98023687|1299.011844|1.0|0.0|1.0|1.0|2.0|3.47|2.5|27.0|-10.36|5.53|6.0|79.38|2.63|119.78|0.0|0.0|4.0|-5.5|31.0|5.0|1.0|-5.37|3.13e-06|4.29e-06|0.0|0.0|1.78e-08|-0.04964|4.2668|4.2222|-1354.221126|1130.76|293.65|0.4335|290.58|487.81|0.4659|0.63359|-1353.979194|0.0516|0.04031146|-1354.037606|8.6
7b_a10|0|0|0|0.0|0|1.186434511|0.0|-0.170920618|5.4161004020000005|0.037541178|2|0.037804233|-0.060829392|0.011041815|-0.01808249|10.93274506|0|0.010068964|-0.0982988509999999|-0.051052176|2|0.764865564|-0.108464916|0.065705128|0.8200487120000001|0.586354126|1|0.92441666|-0.0720417159999999|0.5113525529999999|-37.45675757|13.37827368|39.29815915|-0.027444463|-19.47494818|56.22969776|0.781045839|-1.152667458|43.9185573|0.446575367|2290.380138|-599.3081212000001|2150.375871|-7.419027879|0.218954161|0.8069307729999999|113.8411654|18.26940272|767.3149142000001|1.0|1.0|1.0|0.0|0.0|3.9|0.0|16.0|-6.99|4.34|3.03|41.38|3.04|105.44|0.0|1.0|2.0|-5.28|25.0|3.0|0.0|-5.28|5.29e-06|5.25e-06|0.0|0.0|3.54e-05|-0.05377|6.0231|3.6426|-1450.09312|951.55|340.37|0.1488|205.85|400.65|0.4195399999999999|0.66228|-1450.075119|0.0899|0.02946054|-1450.124551|4.7033
9b_a31|1|0|0|0.0|0|0.610136326|0.0|0.010411229|5.733341277|-0.070525429|0|0.03995614|-0.045938305|-0.0050444109999999|0.014628521|10.31169871|2|-0.001981487|-0.075191042|-0.143280211|0|0.852813666|0.01752821|-0.154083843|0.899394425|0.77051712|0|0.669120552|-0.131125311|0.241728566|-80.40427495|152.8702381|202.8908225|-0.039058603|-49.30281875|552.0968813|0.689175183|-1.835754351|95.78862992|0.469546953|2534.356888|-1125.659849|1711.969694|-14.68594601|0.310824817|0.88518099|190.5935925|34.75199071|1633.343563|1.0|1.0|1.0|1.0|2.0|3.58|2.76|16.0|-6.84|5.26|3.5|117.37|0.86|103.36|0.0|1.0|7.0|-4.76|27.0|5.0|0.0|-3.86|1.76e-05|0.000137|0.0|0.0|5.520000000000001e-05|-0.0422899999999999|5.5119|3.8435|-1578.839267|1091.21|322.58|0.2732|224.94|562.68|0.41622|0.70102|-1578.604164|0.2627|0.03769117|-1578.665571|7.2007
8c_a32|1|1|1|0.0|0|0.609420757|0.0|0.080016722|5.733341277|-0.04699673|0|0.036711712|-0.026467635|-0.003484915|-0.026048985|10.31100269|3|-0.001662219|-0.047650724|-0.0852122769999999|0|0.845443342|-0.024032462|-0.11492754|0.8966299409999999|0.7507116140000001|1|0.801747512|-0.097480366|0.263222951|-58.93213925|126.6561213|119.85432240000002|-0.027548799|-35.6276568|78.19443734|0.600684883|-1.267244762|74.36515033|0.447542891|2571.62241|-766.1178102000001|3038.837633|-10.06868562|0.399315117|0.8100952690000001|241.4075262|27.72624296|1275.407176|1.0|1.0|1.0|1.0|2.0|3.46|2.82|19.0|-7.65|6.49|4.19|140.04|1.1|110.47|1.0|1.0|7.0|-5.82|27.0|4.0|1.0|-4.39|1.5e-06|4.11e-05|0.0|0.0|8.86e-06|-0.04161|3.5673|3.5673|-1880.764533|1090.0|347.56|0.3272|347.56|516.78|0.70135|0.70135|-1880.537558|0.3272|0.03115673|-1880.597039|7.4318
13_a1|1|0|0|0.0|0|1.430073963|0.0|-0.046530797|5.351858133|-0.144782061|1|0.036382114|0.1129747169999999|-0.008672236|-0.0594321759999999|10.94989555|1|-0.005924486|0.1769162319999999|-0.07665159|1|0.76714213|-0.051729721|-0.150485437|0.825117597|0.833702788|0|0.6794604670000001|-0.10668313|0.207843387|-62.04288975|148.7311076|186.4137189|-0.040302516|-36.08180773|528.3795274|0.7082629840000001|-1.813613202|77.55889436|0.477212829|2555.623166|-1054.729126|1786.445642|-13.63090514|0.291737016|0.912824292|169.6632599|33.09282789|1489.177255|1.0|1.0|1.0|1.0|2.0|3.35|2.83|23.0|-7.94|4.75|3.87|80.26|1.74|104.88|0.0|1.0|4.0|-4.29|28.0|5.0|0.0|-4.34|5.16e-05|4.58e-05|0.0|0.0|4.24e-06|-0.04962|4.0783|3.4483|-1238.395767|1035.04|359.55|0.5339|304.01|472.52|0.65363|0.69782|-1238.174491|0.3535|0.0284695999999999|-1238.22919|6585.0
18_a15|0|0|0|0.0|0|1.435689019|0.0|-0.020185809|0.0|-0.090130715|2|0.037948718|-0.094812415|-0.001044324|-0.066226471|10.95986315|0|0.000539978|-0.190640601|-0.072506962|2|0.7162974740000001|-0.0374132629999999|0.004699248|0.765450925|0.645117465|0|0.8362289070000001|-0.090730185|0.819442071|-55.48918283|40.37881101|100.159876|-0.035181092|-33.93632895|1.833724661|0.867430881|-1.723873519|60.86009645|0.415796832|2541.440611|-1054.294474|2510.854462|-13.15898469|0.132569119|0.711733271|81.07723009|24.80452821|1215.421882|1.0|0.0|1.0|1.0|1.0|3.37|3.75|24.0|-9.98|5.68|6.86|47.04|3.6|113.42|0.0|1.0|5.0|-6.16|29.0|4.0|1.0|-5.93|6.86e-07|1.18e-06|0.0|0.0|4.01e-08|-0.03581|4543.0|3.8232|-1265.810138|1110.18|324.29|0.2686|272.91|535.02|0.6074|0.70427|-1265.556558|0.0066|0.03989594|-1265.614679|6.8894
12f_a30|0|0|0|-4.734662095|0|0.60498366|0.0|0.156569208|5.351858133|-0.274237737|2|0.041555556|0.1468972409999999|-0.00695299|-0.008663584|10.31162828|1|-0.004395528|0.4304505939999999|-0.077457998|1|0.8246767140000001|-0.043091382|-0.071123509|0.876441789|0.593245722|0|0.8357464459999999|-0.108935062|0.56363596|-76.85198573|101.2862703|115.8783181|-0.0452183279999999|-54.21787616|1.45550709|0.815175332|-2.396571368|89.21786458|0.472521727|3305.792133|-1690.743686|2712.844784|-22.5055335|0.184824668|0.8958126809999999|130.3909181|39.1336968|2074.08593|1.0|1.0|1.0|0.0|1.0|4.73|0.0|17.0|-7.18|4.43|4.78|90.88|2.82|133.96|0.0|1.0|7.0|-6.7|34.0|8.0|0.0|-5.92|1.99e-07|1.2e-06|0.0|0.0|3.19e-05|-0.05464|5.0587|3.5298|-1988.032639|1225.63|351.25|0.2166|245.09|574.31|0.32483|0.68471|-1987.782125|0.1596|0.03400408|-1987.848015|7.7144
1a_a5|0|0|0|0.0|0|1.189701889|0.0|-0.271170445|4.59511985|0.009305578|2|0.021346801|-0.075791863|0.005921049|-0.132197351|10.9502215|0|0.00549829|-0.123867037|0.069867374|2|0.7427901179999999|0.11504495|-0.008431181|0.794139321|0.808272639|0|0.833638233|-0.075618812|0.3602068089999999|-38.07869556|83.60943679|83.77332129999999|-0.027665419|-19.17495143|0.0|0.7256546770000001|-1.134282187|46.38422909|0.455258786|1940.139869|-571.1804334|902.6910106|-7.015226132|0.274345323|0.835734058|138.1496441|19.19815378|787.1243051|0.0|0.0|1.0|1.0|1.0|3.54|0.0|18.0|-7.15|3.08|1.42|37.81|2.09|93.49|0.0|1.0|3.0|-2.6|23.0|4.0|0.0|-3.44|0.00253|0.000365|0.0|0.0|2.13e-05|-0.1040099999999999|4.6707|2.8332|-951.1394906|882.1|437.61|0.2109|265.45|386.8|0.44868|0.54123|-951.178584|0.0126|0.028664612|-951.226623|6.9706
14q_a23|0|1|1|0.0|2|1.19796338|3.292130907|0.141057047|5.351858133|-0.130330047|2|0.044138322|0.064903564|0.002243702|-0.058543701|10.31321757|2|0.002496501|0.121109106|-0.017918675|2|0.808928963|0.067394607|-0.089657283|0.871119857|0.7333675390000001|1|0.773194598|-0.096370719|0.227948491|-66.16349731|350.836102|155.7136729|-0.039682061|-45.42467289|97.13675614|0.777340899|-2.023785094|79.42966327|0.472004985|3097.399651|-1389.433443|2213.1193780000003|-18.70427707|0.222659101|0.893957277|152.86702240000002|35.04742005|1787.418422|0.0|1.0|1.0|0.0|2.0|3.52|2.66|26.0|-6.96|2.57|3.12|148.11|2.28|128.38|1.0|1.0|6.0|-5.21|33.0|5.0|1.0|-4.39|6.11e-06|4.03e-05|0.0|0.0|5.03e-05|-0.08159|3.6431|3.6431|-1798.645459|1222.17|340.33|0.4943|340.33|554.59|0.5949|0.5949|-1798.3704079999998|0.4943|0.03458552|-1798.433122|7.8069
47a_a18|0|0|0|0.0|0|0.403918489|0.0|0.018016478|4.844187086|-0.18843247|0|0.033641026|0.043161338|-0.005483379|-0.025401815|10.35082811|0|-0.000633273|0.066507683|-0.232940071|0|0.766261502|-0.008965701|0.089156939|0.7991211029999999|0.792293789|0|0.778790861|-0.099310031|0.371382587|-81.42570819|100.7293848|181.3725215|-0.036234741|-66.76209701|110.0917322|0.7936193709999999|-2.681370849|93.5899242|0.483193636|3612.105567|-2198.494121|2250.179086|-24.3591435|0.2063806289999999|0.934960691|169.2144153|37.435301|2770.212274|1.0|1.0|1.0|1.0|3.0|4.97|0.0|18.0|-8.27|0.48|3.35|123.06|1.85|158.24|1.0|1.0|12.0|-6.74|39.0|5.0|0.0|-5.58|1.8100000000000002e-07|2.62e-06|0.0|1.0|2.95e-06|-0.05191|3.1947|3.1947|-2098.807018|1536.87|388.09|0.6094|388.09|813.01|0.69508|0.69508|2098.280307|0.6094|0.0339441|-2098.359766|9.0
8_a10|0|0|0|0.0|1|1.3430438530000002|2.071128354|-0.075368755|5.4161004020000005|-0.012055162|2|0.035828092|-0.000315856|0.0087730469999999|-0.15615298|10.92578782|1|0.009056935|-0.000504277|-0.082893697|2|0.809386132|-0.015871527|-0.167376069|0.864927472|0.616731847|1|0.874843982|-0.086233061|0.597912185|-47.16908772|32.98071169999999|68.45976606|-0.029917593|-25.80127401|9.35593124|0.722649449|-1.465962037|56.7864899|0.431797417|2612.274447|-801.8744912000001|1899.542278|-8.951462413|0.277350551|0.7599356820000001|151.7094758|22.64553798|1109.631361|0.0|1.0|1.0|1.0|0.0|3.42|3.27|21.0|-7.6|4.46|4.2|69.9|2.46|111.36|0.0|1.0|4.0|-4.52|29.0|5.0|0.0|-4.62|3.05e-05|2.4100000000000003e-05|0.0|0.0|9.59e-06|-0.0623299999999999|4.6964|3684.0|-1257.84172|1047.58|336.55|0.1596|264.0|416.69|0.41583|0.68815|-1257.59269|0.0916|0.02243902|-1257.648047|6279.0
12x_a30|0|0|0|0.0|0|0.604984021|0.0|0.044575215|5.351858133|-0.0335688279999999|2|0.043383838|-0.0606216429999999|0.00604028|0.027312213|10.31162819|1|0.006346396|-0.104089964|-0.053700437|1|0.782514704|-0.062251445|-0.1759406839999999|0.829606585|0.803183654|0|0.848844277|-0.091725339|0.398925866|-60.57208434|74.51844582|99.81775209|-0.035022402|-39.99960559|0.0|0.824674971|-1.926232129|68.52587215|0.4490846539999999|2845.417984|-1272.013771|2374.777496|-15.27257668|0.175325029|0.815160907|115.7782842|28.04441012|1542.442557|1.0|1.0|1.0|0.0|1.0|4.86|0.0|17.0|-7.38|4.87|3.23|81.65|3.25|137.21|0.0|1.0|5.0|-6.04|31.0|4.0|0.0|-5.46|9.14e-07|3.48e-06|0.0|0.0|1.76e-05|-0.05093|3.4831|3.4831|-1654.40976|1211.79|355.95|0.1517|355.95|558.65|0.68589|0.68589|-1654.1207|0.1517|0.03136007|-1654.183467|7.6556
14e_a25|0|0|0|0.0|1|1.4200152069999998|1.5926486519999998|0.039261746|4.727387819|-0.138693649|2|0.0389622639999999|0.0065927719999999|-0.00131452|0.002856489|10.93106299|1|-0.0005394919999999|0.010976703|0.015497482|2|0.776960216|-0.144369439|0.018432983|0.8322445820000001|0.6954126970000001|1|0.7240504329999999|-0.1004553119999999|0.448918026|-73.51338088|372.1805977|201.94039730000003|-0.038772226|-53.79722636|97.78313402|0.806446896|-2.2100168680000003|84.60373462|0.491527882|3126.080106|-1617.294379|2620.6698690000003|-20.76384175|0.1935531039999999|0.966676175|141.642515|35.18345194|2005.4567600000005|1.0|1.0|1.0|1.0|2.0|3.62|2.72|27.0|-9.14|3.65|4.02|115.79|1.69|134.35|0.0|1.0|7.0|-5.14|35.0|5.0|0.0|-4.73|7.29e-06|1.86e-05|0.0|0.0|3.38e-07|-0.0538|5.8431|3.9613|-1521.012915|1300.08|312.99|0.2409|212.19|596.96|0.31019|0.69958|-1520.701142|0.0007|0.04875868|-1520.767443|7.1249
5a_a49|0|0|0|0.0|1|1.343848751|2.111324504|0.079751437|5.777652323|0.007039248|2|0.034466231|-0.072902329|0.007647515|-0.046327135|10.92976459|1|0.008623164|-0.1205081119999999|-0.158356406|2|0.7979412790000001|0.001251171|0.127914587|0.855876084|0.632463498|1|0.800090055|-0.0787216|0.6254267029999999|-46.04810561|124.92862240000002|116.9370825|-0.027311576|-26.93578408|54.35929907|0.6069287529999999|-1.338267206|61.89135559|0.490453006|2797.737637|-782.8177953|1887.422375|-9.345067946|0.393071247|0.962527525|229.9265537|26.32248561|1289.801795|0.0|1.0|1.0|1.0|0.0|3.37|2.93|21.0|-6.92|3.3|3.68|73.14|2.07|116.62|0.0|1.0|3.0|-3.84|30.0|5.0|0.0|-4.29|0.000146|5.09e-05|0.0|0.0|4.72e-05|-0.05062|5.2443|3.9219|-1311.995327|1082.25|316.13|795.0|236.42|443.78|0.31953|0.66225|-1311.743648|0.0529|0.03478454|-1311.799168|7.3665
16_a20|1|0|0|0.0|0|1.401259527|0.0|-0.014660441|4.727387819|0.00695144|2|0.0388043479999999|0.126359252|8.23e-05|-0.061975089|10.93301779|1|0.001157852|0.211127741|-0.070208458|2|0.7478675859999999|-0.085041518|-0.10978034|0.809440795|0.724665638|1|0.915005572|-0.077793092|0.382481746|-51.18223058|69.28224942|55.92018945|-0.029561375|-33.67420774|3.46788153|0.780108103|-1.47806874|60.02453683|0.464473378|2722.728332|-972.4623811|2161.751186|-12.79619894|0.219891897|0.8673208|144.672972|24.9314775|1246.573875|0.0|1.0|1.0|1.0|1.0|3.5|3.13|27.0|-10.52|6.38|5.46|78.25|2.2|121.69|0.0|0.0|4.0|-6.06|31.0|4.0|0.0|-5.66|8.68e-07|2.17e-06|0.0|0.0|1.22e-08|-0.05909|5.9837|3.5704|-1275.900951|1174.61|347.26|0.3431|207.2|554.41|0.32553|0.69524|-1275.636924|0.1958|0.03385502|-1275.6960869999998|7585.0
