molecula|NaaNH|n9FaRing|SssssC|NaasN|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC1i|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PNSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|Mor01p|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
13c_a6|1|0|0.0|0|1|1.424213869|0.0|-0.010619065|-0.0122495089999999|1|0.040821256|0.049627353|-0.605286688|-0.003346018|10.95129637|-0.0942387559999999|1|-0.174259072|1|0.780680481|-0.167542194|0.8353837409999999|0.7995080809999999|0|-0.093635525|-0.111231609|-63.73961873|157.60887419999997|0.213190168|-0.039875482|-51.54254258|567.1031411|-2.11340057|-43.38886312|-27.1440571|84.53371376|0.466844407|2880.850692|-1438.635026|3135.546462|-18.47751526|0.2279674589999999|15.07660437|0.875625075|6204.855629|155.1821156|-979.308309|35.15921372|692.8471883999999|1.0|1.0|3.61|2.53|23.0|4.57|95.85|1.5|2.0|0.0|0.0|-5.95|5.0|-5.88|423.47|0.0|0.0|1.0|-5.27|1.11e-06|0.00229|4.23|0.0|3.96e-10|5.992000000000001|3.6519|-1389.39897|1217.77|339.5|0.48478|0.7008800000000001|-1389.122252|0.28|-0.14975|-0.1999|0.0276450999999999|-1389.184603|9.2467|73.0|7.1367|7.1367
12q_a30|0|0|-4.76444841|0|2|0.60498366|0.0|-0.015322396|-0.27228842|2|0.0438779959999999|-0.016509571|-0.873376576|-0.00695299|10.31162828|-0.021542639|1|-0.226973911|1|0.816138015|-0.032887649|0.867367115|0.593245722|0|-0.087348134|-0.115589613|-59.52322773|82.72757145|0.154254173|-0.045799658|-53.67653794|0.732186841|-2.427381881|-40.56199584|-31.21009417|69.60189582|0.473741611|3305.289025|-1654.134991|2844.418547|-21.2680622|0.179359278|13.96052394|0.900207238|7990.060758|122.2240555|-1127.2072970000002|38.03137394|696.6414817000001|1.0|0.0|4.73|0.0|17.0|4.78|90.88|2.82|2.0|0.0|0.0|-6.7|8.0|-5.66|482.48|0.0|0.0|0.0|-5.92|1.99e-07|0.000579|5.05|0.0|6.61e-08|5.0573|3.4834|-1988.033527|1214.92|355.93|0.34138|0.68516|-1987.781386|0.1515|-0.14792|-0.19897|0.03408298|-1987.847256|6.821000000000001|36.0|7.4449|7.4449
17a_a10|0|0|0.0|1|2|1.3438501040000002|2.118111229|-0.004333189|0.021150127|3|0.036545455|-0.082914437|-0.2946568739999999|0.009206558|10.92970797|0.031632653|1|-0.360142554|2|0.76281504|0.054069767|0.8044827790000001|0.673253555|1|-0.055423599|-0.082689376|-39.18491085|51.96456548|0.146175016|-0.023625536|-41.33310046|87.61514901|-1.488408763|-27.70403316|-16.70343549|53.38795048|0.4918223679999999|3154.628148|-1052.3164359999998|1855.293376|-11.80945728|0.4352739579999999|16.96492079|0.967815851|7078.918870999999|307.7420338|-743.9958084|29.57794442|911.2106544|1.0|1.0|3.8|3.66|21.0|2.5|76.38|1.29|1.0|0.0|0.0|-3.68|6.0|-7.43|468.55|0.0|1.0|0.0|-4.32|0.00021|0.0222|2.43|0.0|4.74e-08|5.5285|3.9887|-1524.557372|1326.24|310.84|0.32889|0.67671|-1524.187115|0.0867|-0.16562|-0.21203|0.03725238|-1524.252023|5.3803|49.0|7.3098|7.3098
8f_a8|1|0|0.0|1|0|1.394802091|1.241306689|-0.01032134|-0.249095464|0|0.043758865|0.0587545909999999|-0.485102985|-0.007796225|10.94343488|0.007079485|1|0.254819201|0|0.6971223040000001|0.010682683|0.751162751|0.56916135|0|-0.122135295|-0.1064257719999999|-71.22071405|317.0847898|0.403186031|-0.048375351|-36.18904175|67.99102163|-2.128515439|-41.53091131|-28.20910228|79.13157981|0.456995667|2622.044457|-1241.2005|1892.066521|-16.44956443|0.09422952|13.81994609|0.8416059290000001|5948.547713|54.94802877|-723.7808349999999|31.14376424|485.8626377000001|0.0|0.0|3.14|2.85|23.0|4.72|80.88|4.11|2.0|0.0|0.0|-5.21|4.0|-5.98|391.37|0.0|0.0|0.0|-5.0|6.11e-06|0.00395|3.82|0.0|1.13e-08|4.7027|3.4876|-1361.658484|1022.89|355.5|0.55661|0.69925|-1361.455053|0.1659|-0.14532|-0.21285|0.03173623|-1361.510739|7.8014|22.76|4.6428|4.6428
3c_a49|0|0|0.0|1|1|1.343850149|2.108416128|-0.004876919|-0.016347266|2|0.036335697|-0.04696024|-0.248722888|0.006218639|10.92976555|0.0127926339999999|1|-0.101919761|2|0.802792677|0.0211518929999999|0.8605470759999999|0.64702083|1|-0.071786669|-0.074135885|-41.0524769|89.34479838|0.203663616|-0.0252377479999999|-24.24485565|77.29181095|-1.186174159|-23.47658531|-14.4326528|49.52988301|0.4791465279999999|2521.794855|-678.3346816000001|1667.1178220000002|-8.253567879|0.362777444|12.60874968|0.919925763|5544.351498|207.4607002|-387.9176903|22.64931248|542.7276591|1.0|1.0|3.18|2.67|21.0|3.87|72.7|1.84|1.0|0.0|0.0|-3.45|4.0|-6.93|369.42|0.0|1.0|1.0|-3.86|0.0003509999999999|0.0505|2.29|0.0|2.89e-08|5.1584|3842.0|-1198.668772|1046.53|322.71|0.32539|0.6692100000000001|-1198.430306|0.0729|-0.15853|-0.21913|0.03394942|-1198.484646|3.7789|87.0|7.0605|7.0605
3l_a32|1|1|0.0|0|1|0.609420748|0.0|-0.0054004|0.0043645509999999|0|0.035643275|-0.039331295|-0.270019992|0.0016954029999999|10.31100268|-0.107818594|3|-0.087213805|0|0.751853889|-0.184582641|0.7973741999999999|0.776480242|1|-0.069304303|-0.088417589|-40.30321333|61.72183119|0.114441512|-0.028831823|-29.90181954|0.0|-1.326263838|-23.43792428|-16.76685351|47.42414825|0.453630671|2453.759435|-771.2752615|2415.340446|-9.750593329|0.211763281|11.74082324|0.8302637909999999|5429.531532999999|123.148785|-448.5272931|21.27134288|565.7000781|1.0|1.0|3.58|3.54|19.0|6.17|110.94|2.64|2.0|0.0|0.0|-7.6|3.0|-4.71|380.53|1.0|0.0|1.0|-6.01|2.52e-08|0.0003689999999999|5.51|0.0|3.16e-08|3.5319|3.5319|-1789.475625|1062.47|351.04|0.70282|0.70282|-1789.242839|0.2876|-0.14664|-0.19962|0.02547484|-1789.298086|5.7721|12.0|7.9208|7.9208
12ao_a36|1|0|0.0|0|2|1.297043885|0.0|-0.007081548|-0.065314765|2|0.042739018|0.0895536619999999|-0.410729809|0.002782748|10.94919858|-0.033032344|1|-0.1619981409999999|1|0.82626942|-0.05785124|0.8800240009999999|0.856135378|0|-0.077866573|-0.1019516769999999|-51.52001456|85.17634667|0.167417241|-0.03775988|-44.63177966|0.0|-2.039033535|-34.08795068|-24.98362913|63.28698809|0.462968912|2794.663089|-1349.115973|2298.760179|-16.53028876|0.217901822|16.33039817|0.8620895909999999|5943.227395|144.1736112|-892.6355932|31.9443643|698.847203|0.0|0.0|4.87|0.0|17.0|2.42|69.2|2.38|1.0|0.0|0.0|-4.58|4.0|-6.34|407.47|0.0|1.0|0.0|-4.55|2.6e-05|0.0115|3.45|0.0|9.66e-08|4.6597|3.4743|-1310.361099|1190.17|356.86|0.4962|0.7045|-1310.077853|0.0033|-0.14207|-0.19662|0.03244719|-1310.138396|7.447999999999999|0.03|7.5229|7.5229
14e_a25|0|0|0.0|1|0|1.4200152069999998|1.5926486519999998|-0.008591251|-0.138693649|2|0.0389622639999999|0.0065927719999999|-0.524066339|-0.00131452|10.93106299|0.011176663|1|0.025802692|2|0.776960216|0.018432983|0.8322445820000001|0.6954126970000001|1|-0.1011107469999999|-0.1004553119999999|-73.99302943|372.1805977|0.275949567|-0.038772226|-53.79722636|97.78313402|-2.2100168680000003|-54.14823405|-28.3735856|84.98800478|0.491527882|3126.080106|-1617.294379|2620.6698690000003|-20.76384175|0.1935531039999999|16.63781964|0.966676175|6952.485076999999|141.642515|-1183.53898|35.18345194|811.3237836|1.0|1.0|3.62|2.72|27.0|4.02|115.79|1.69|1.0|0.0|0.0|-5.14|5.0|-6.96|462.5|0.0|0.0|0.0|-4.73|7.29e-06|0.0085799999999999|3.04|0.0|7.31e-10|5.8431|3.9613|-1521.012915|1300.08|312.99|0.31019|0.69958|-1520.701142|0.0007|-0.15787|-0.2116699999999999|0.04875868|-1520.767443|7.2625|75.0|7.1249|7.1249
15d_a10|0|0|0.0|1|2|1.343850133|2.147544195|-0.002831383|0.0370874879999999|3|0.031742919|-0.059217023|-0.184039927|0.010215823|10.92970801|0.007032164|1|-0.280243276|2|0.745184875|0.0131101969999999|0.7857977740000001|0.71456262|1|-0.057588609|-0.070612242|-38.80896881|67.59624856|0.12390229|-0.018829931|-32.06793721|141.0919598|-1.129795872|-26.15336742|-12.68949225|54.18663419|0.473858537|2967.522813|-761.3695352999999|2036.192049|-8.551449923|0.5280998339999999|16.02072769|0.900629528|6511.656447|355.8865234|-513.0869954|26.89020509|825.4425942|1.0|1.0|3.71|4.01|21.0|3.44|65.3|1.54|1.0|0.0|0.0|-3.78|6.0|-7.04|441.52|0.0|1.0|0.0|-4.38|0.000167|0.0182|2.75|0.0|1.5e-08|5.6004|3.8591|-1430.8144619999998|1266.87|321.28|0.3685|0.6814100000000001|-1430.733658|0.0856|-0.15916|-0.20918|-0.23696253|-1430.795367|3.8163|69.0|7.1612|7.1612
9_a15|0|0|0.0|0|0|1.419941378|0.0|-0.009923019|-0.042227775|1|0.04022792|0.096418279|-0.506073953|1.7800000000000002e-05|10.95880687|0.005692073|0|-0.295062413|1|0.7059441040000001|0.010183805|0.742680335|0.8105478740000001|0|-0.073701648|-0.11668349|-41.10356167|105.5304352|0.153843684|-0.028575549|-36.29225274|54.69975317|-1.400201879|-22.92354152|-15.93664265|59.20930631|0.4517825079999999|2392.3164920000004|-780.8954896|1689.926339|-8.88789863|0.48742253|10.00547485|0.8240935659999999|5375.400861|271.83655510000006|-435.5070329|31.09118831|532.0914339999999|1.0|1.0|3.16|3.37|18.0|4.95|61.84|1.96|2.0|0.0|0.0|-5.25|5.0|-5.52|366.41|0.0|1.0|1.0|-4.81|5.63e-06|0.00562|4.24|0.0|2.69e-08|4.3447|3.7487|-1223.705126|1042.17|330.74|0.6512399999999999|0.70552|-1223.463757|0.0115|-0.1565099999999999|-0.1824|0.01773342|-1223.522216|2188.0|107.0|6.9706|6.9706
12aj_a36|1|0|0.0|0|2|1.29704406|0.0|-0.00706023|-0.045035034|2|0.043848238|0.064171987|-0.402433117|0.002951176|10.95354213|-0.042227364|1|-0.1763783589999999|1|0.812278823|-0.072770961|0.8632656809999999|0.856274847|0|-0.073002742|-0.10279655|-46.79363201|82.34300699|0.173013687|-0.0368515929999999|-42.23511741|0.0|-1.953134451|-29.99399664|-23.62130319|58.52715472|0.47532973|2710.647462|-1251.929069|2275.825451|-15.14089115|0.22507266|15.35536375|0.905958957|5763.333098|144.26810480000003|-802.4672307|30.48195872|662.0530478999999|0.0|0.0|4.84|0.0|17.0|2.19|69.2|2.24|1.0|0.0|0.0|-4.16|4.0|-6.55|395.46|0.0|1.0|0.0|-4.3|6.929999999999999e-05|0.02|3.04|0.0|1.08e-07|5.2301|3.6017|-1272.27339|1157.64|344.24|0.4112|0.70423|-1271.9998859999998|0.0082|-0.14818|-0.20093|0.03225532|-1272.060325|7.8393|17.0|7.7696|7.7696
24_a47|0|1|0.0|1|0|1.304328602|1.225600378|-0.010774404|-0.1160443999999999|2|0.039520202|0.0251322929999999|-0.484848181|-0.0060410169999999|10.95005721|0.071506228|1|-0.2494728939999999|2|0.812650394|0.113432542|0.875198713|0.627160379|1|-0.075894947|-0.090995097|-42.71324947|41.72753688|0.216050899|-0.032498249|-28.82156035|47.170683|-1.364926459|-24.03877652|-18.28983173|54.82626523|0.479188295|2642.775318|-768.1729327|1239.381181|-10.29341441|0.388396422|13.48797266|0.920079732|6022.202634|218.5873217|-432.3234052|29.90471672|457.1122177|1.0|1.0|3.14|3.12|21.0|4.64|84.73|2.86|1.0|0.0|0.0|-4.61|5.0|-6.48|396.81|0.0|0.0|1.0|-4.52|2.46e-05|0.0121|3.16|0.0|2.32e-08|3.9675|3.9675|-1696.105723|1002.04|312.5|0.6835|0.6835|-1695.93106|0.2618|-0.16333|-0.2285|0.03414611|-1695.98597|3.6008|3.0|8.5|8.5
1_a6 (SB-431542)|1|0|0.0|0|1|1.430935835|0.0|-0.015636898|-0.175408303|1|0.035620155|0.1008839219999999|-0.766207981|-0.011639964|10.94959842|-0.0492229479999999|1|-0.033765606|1|0.7462411859999999|-0.083341531|0.805877431|0.795744863|0|-0.126408788|-0.122555709|-74.98172333|160.410387|0.405958714|-0.0462988229999999|-43.12110169|105.3125675|-2.083447046|-44.47680367|-27.46300805|94.56841061|0.472445176|2678.823231|-1235.8353619999998|1890.228713|-16.29019397|0.2468003389999999|14.26172029|0.895537592|5748.417262|146.3942108|-733.0587287000001|36.46179023|513.4628663999999|1.0|1.0|3.25|2.35|23.0|3.63|103.12|1.54|1.0|0.0|0.0|-4.52|5.0|-6.73|384.39|0.0|0.0|1.0|-4.25|3.03e-05|0.0218|2.7|0.0|2.03e-08|3.8208|3295.0|-1292.588032|1049.69|376.28|0.55256|0.69868|-1292.358966|0.3346|-0.13329|-193.0|0.03494577|-1292.41452|8.8611|1542.0|5.8119|5.8119
12f_a31|1|0|0.0|0|1|0.6101347579999999|0.0|-0.011835152|-0.033056721|0|0.03703252|0.043286807|-0.698273995|-0.00150321|10.31169747|-0.0164221939999999|2|-0.205011573|0|0.8167107029999999|-0.029803241|0.8530975000000001|0.7730604259999999|0|-0.097676974|-0.118239376|-68.14417693|159.84734269999998|0.299007775|-0.0337826789999999|-57.54866283|569.7325277000001|-1.891830012|-47.54067074|-23.56842919|87.41178754|0.482666192|2710.311963|-1319.832035|1805.921786|-16.44247509|0.313117045|19.05849748|0.932987917|5845.744358|218.4455813|-920.7786053|34.31214739|713.5657448|1.0|1.0|3.86|3.78|16.0|4.48|117.37|1.53|3.0|0.0|0.0|-5.98|5.0|-6.19|426.53|0.0|0.0|1.0|-4.63|1.05e-06|0.0101|3.82|0.0|9.53e-09|3.8305|3.8305|-1696.785527|1258.6|323.68|0.7006600000000001|0.7006600000000001|-1696.466804|0.2664|-0.15894|-0.19211|0.04363832|-1696.53373|3.3538|0.13|6.8861|6.8861
12at_a36|1|0|0.0|0|2|1.297042863|0.0|-0.010886502|-0.073048351|2|0.039952719|0.054794728|-0.653190113|-0.001148437|10.95446888|-0.037590959|1|-0.227404687|1|0.8384626709999999|-0.063825255|0.890810337|0.7767870459999999|0|-0.084721769|-0.110637955|-58.66704838|95.16663336|0.248143308|-0.037537878|-53.05210062|80.75773169|-2.102121151|-40.6250081|-25.99374995|79.10595873|0.49342323|3041.832389|-1455.649997|2388.600265|-17.99981985|0.325557803|17.44496351|0.974034457|6537.399158|225.4381077|-1007.989912|38.54110857|735.3783268|0.0|0.0|4.9|0.0|17.0|1.67|95.5|1.89|1.0|0.0|0.0|-4.18|6.0|-7.18|439.47|0.0|0.0|0.0|-4.08|6.579999999999999e-05|0.0367|2.53|0.0|2.42e-07|4.7133|3.8408|-1460.833958|1238.61|322.81|0.42968|0.6802600000000001|-1460.549244|0.2076|-0.15607|-0.2131|0.03651452|-1460.61293|8.9532|78.0|7.1079|7.1079
LY364947_a10|1|0|0.0|0|0|1.390175303|0.0|-0.00235945|-0.00390904|2|0.0273958329999999|0.0938628109999999|-0.084940213|0.007575|10.9303125|-0.006198347|1|0.072909639|2|0.711607778|-0.012096774|0.7792035190000001|0.681525895|1|-0.076999385|-0.075303751|-34.01613475|144.7228349|0.156895451|-0.029665114|-14.69643595|0.0|-0.978948758|-15.02735938|-13.10520229|38.29163558|0.486715511|1896.845282|-432.4716757000001|839.5356408|-5.78950507|0.276515344|9.161732895|0.948237326|3903.496845|122.1566022|-191.05366730000003|18.1140017|287.99188260000005|0.0|1.0|2.46|1.88|21.0|3.69|54.46|1.74|0.0|0.0|0.0|-3.54|3.0|-6.02|272.3|0.0|1.0|1.0|-3.86|0.00029|0.0374|2.74|0.0|6.31e-08|||||||||||||||59.0|7.2291|7.2291
3m_a32|1|1|0.0|0|1|0.609420748|0.0|-0.006290106|-0.017268778|0|0.03962963|-0.0370712179999999|-0.3082152019999999|-0.000514191|10.31100268|-0.078038283|3|-0.086806406|0|0.817967125|-0.126422018|0.872498916|0.6672533589999999|1|-0.084626325|-0.09390309|-50.60363458|92.61088121|0.201976727|-0.027127559|-33.57626169|0.0|-1.220740175|-30.25923462|-16.22134838|58.63348955|0.4687361229999999|2588.590536|-729.9606772999999|2363.601309|-9.699808932|0.325531778|13.31775015|0.882303773|5724.714257|194.65681730000003|-436.4914018999999|24.05057475|554.9424306|1.0|1.0|3.51|2.93|19.0|5.35|128.01|1.74|2.0|0.0|0.0|-5.94|4.0|-6.17|394.51|0.0|0.0|1.0|-4.86|1.14e-06|0.00547|3.57|0.0|4.190000000000001e-08|3.5749|3.5749|-1863.502681|1073.31|346.82|0.7026600000000001|0.7026600000000001|-1863.279862|0.2952|-0.14835|-0.2056599999999999|0.0339106999999999|-1863.337677|8.0755|23.0|7.6383|7.6383
8b_a50|1|1|0.0|1|1|1.398299046|2.021915391|-0.0045301379999999|-0.009597908|1|0.035718954|-0.096039086|-0.1812055289999999|0.006841944|10.945024|-0.0180233089999999|2|-0.116174481|1|0.809463375|-0.031953774|0.8836675340000001|0.71043578|1|-0.072629787|-0.078068703|-34.79187329|131.417573|0.154650918|-0.030360051|-17.91443197|0.0|-1.092961836|-16.66636363|-14.54338619|45.09730487|0.428882006|2143.807599|-523.561903|1401.458274|-6.966723542|0.328290204|9.26652151|0.75095166|4446.001554|157.2609748|-250.8020475|21.65129387|339.5806858|0.0|1.0|3.21|1.69|20.0|3.41|59.39|1.79|0.0|0.0|0.0|-3.44|3.0|-6.32|299.33|0.0|1.0|1.0|-3.81|0.000359|46.0|2.55|0.0|1.16e-06|4.5256|4.1804|-967.3527447|857.53|296.58|0.5533|0.59283|-967.212701|121.0|-0.1724099999999999|-0.20144|0.036701907|-967.258772|5.8205|68.0|7.1675|7.1675
12f_a36|1|0|0.0|0|2|1.297042537|0.0|-0.006773586|-0.032343041|2|0.039061728|0.10938259|-0.40641518|0.003676818|10.95389399|-0.06756661|1|-0.169994208|1|0.821599443|-0.1188384119999999|0.8700396090000001|0.857993338|0|-0.071035495|-0.100276611|-46.86832019|43.53853176|0.156443092|-0.035813075|-43.65234724|0.835268043|-2.00553221|-30.92312428|-23.629013600000004|58.64442871|0.464240353|2770.818472|-1323.224761|2380.393255|-15.59012402|0.219698129|13.84366076|0.8665086190000001|6000.985822|144.9540437|-873.0469447999999|30.28188764|729.1873176|0.0|0.0|4.94|0.0|17.0|2.45|69.2|2.45|1.0|0.0|0.0|-4.61|4.0|-6.33|409.49|0.0|1.0|0.0|-4.57|2.48e-05|0.0109|3.47|0.0|4.38e-08|5.2106|3.6545|-1311.57896|1195.77|339.27|0.37095|0.70126|-1311.285102|0.0231|-0.15011|-0.20046|0.02879265|-1311.345557|7.8454|11.0|7.9586|7.9586
15a_a10|0|0|0.0|1|1|1.34383719|2.141907675|-0.00244937|0.022297552|2|0.033912037|-0.125297206|-0.144512841|0.011418154|10.92966696|-0.062038567|1|-0.285973309|2|0.77630271|-0.1074837719999999|0.820233357|0.713078124|1|-0.0458501609999999|-0.076864276|-29.50952422|42.41151044|0.084862776|-0.025155581|-31.83957238|122.7715002|-1.3835569680000002|-18.99256188|-16.19032994|39.61363829|0.407638879|2656.305166|-890.4681466|2413.560937|-10.42022369|0.323526799|11.33516398|0.68815941|5929.563906|208.2243923|-573.1123029|23.93343877|697.5493042|1.0|1.0|3.5|3.58|21.0|4.05|56.07|1.93|1.0|0.0|0.0|-3.97|5.0|-6.52|399.49|0.0|1.0|1.0|-4.4|0.000108|0.0157|3.12|0.0|1.63e-08|5.7646|3.7639|-1278.452284|1179.28|329.41|0.47484|0.68863|-1278.141052|0.1583|-0.1559299999999999|-0.20335|0.02976259|-1278.200428|6.1108|24.0|7.6198|7.6198
23_a10|0|0|0.0|1|1|1.34383709|2.140123457|-0.00264793|0.012558932|2|0.036666667|-0.031558374|-0.17741132|0.010305237|10.92966139|-0.0253481679999999|1|-0.207994181|2|0.754150918|-0.043248272|0.800727358|0.706648116|1|-0.049653973|-0.072395864|-35.17017083|72.17779806|0.084791355|-0.02685653|-36.32074126|53.00900704|-1.6651048819999998|-24.91121732|-19.02262196|41.98112956|0.485561757|3103.831885|-1179.402562|1945.384475|-13.47382337|0.238800348|17.02048484|0.943867925|7034.375112000001|169.14354509999998|-835.377049|24.9903188|930.6293092|1.0|1.0|3.8|4.13|27.0|5.81|56.07|2.99|2.0|0.0|0.0|-5.38|5.0|-5.93|461.56|0.0|0.0|1.0|-5.7|4.19e-06|0.000923|4.48|0.0|1.44e-10|3.8034|3.8034|-1470.1960279999998|1336.11|325.98|0.67647|0.67647|-1469.838069|0.2089|-0.15858|-0.21158|0.02986448|-1469.902562|4.8954|0.75|6.1249|6.1249
3_a4|0|0|0.0|1|1|1.343866299|2.147369615|-0.001141383|0.03287721|2|0.033760684|-0.07806942|-0.0502208409999999|0.011825591|10.92992985|0.050638298|1|-0.08121207|2|0.773786787|0.0904255319999999|0.8367373309999999|0.623172012|1|-0.052578183|-0.06572153|-25.5405205|12.23442244|0.080195284|-0.024645574|-15.5080075|40.30885999|-0.985822953|-12.40663231|-11.97190059|30.67413075|0.430553837|2159.04913|-478.8760237|1602.411021|-5.815502811|0.280312336|8.486341272999999|0.7560922609999999|4677.30755|136.1652785|-232.6201124|16.63485592|409.0289917|0.0|1.0|2.99|2.86|21.0|4.11|43.6|2.44|0.0|0.0|0.0|-3.7|3.0|-5.99|312.37|0.0|1.0|1.0|-4.26|0.000198|0.0173|3.12|0.0|6.49e-08|4.9088|4.0639|-990.6395508|905.23|305.09|0.58445|0.58615|-990.467184|0.0871|-0.17005|-0.21969|0.024645265|-990.514888|3205.0|104.0|6983.0|6983.0
5_a4|0|0|0.0|1|1|1.343864516|2.166832955|-0.001215982|0.02257929|2|0.035994832|0.012532807|-0.0607990979999999|0.011630756|10.92992834|-0.134215501|1|-0.076189222|2|0.767615203|-0.229773463|0.820886786|0.650346601|1|-0.050732198|-0.0681917309999999|-27.26045038|13.96974087|0.056851498|-0.025201292|-19.68930579|46.53110402|-1.159259431|-14.64813624|-13.54166762|31.58455727|0.413773331|2282.291204|-622.9167106000001|1896.178084|-7.276482574|0.192648413|9.823391314|0.7058248159999999|5059.243919|103.5177395|-334.71819839999995|16.77294978|518.5792364|1.0|1.0|3.27|3.08|21.0|4.67|43.6|2.88|1.0|0.0|0.0|-4.57|3.0|-5.57|340.42|0.0|1.0|1.0|-4.84|2.72e-05|0.0049299999999999|3.95|0.0|1.09e-08|4.8582|4.0239|-1069.27374|1013.0|308.12|0.60407|0.6019899999999999|-1069.051141|67.0|-0.16965|-0.21857|0.02251645|-1069.102899|3.1619|71.0|7.1487|7.1487
4S4k_a46|0|0|0.173180233|1|1|1.134637098|2.145043462|-0.0049602|-0.088084767|1|0.0510113959999999|-0.104665424|-0.252970193|0.006550513|10.94631314|-0.1032662209999999|1|0.012963356|1|0.7477594870000001|-0.141706595|0.787615341|0.784722915|0|-0.089589915|-0.0860536609999999|-47.49082053|172.7607401|0.1082655419999999|-0.030477338|-24.18078772|0.0|-1.46291223|-25.17446332|-16.15576699|51.59865384|0.461984953|2105.538282|-775.4768155|1729.18312|-8.564028983|0.132090036|10.26616763|0.858684076|4719.2906570000005|70.01975807|-411.0733912|18.61456563|519.5743695|0.0|1.0|3.8|3.03|17.0|4.77|50.94|2.84|1.0|0.0|0.0|-4.82|3.0|-5.46|333.43|0.0|1.0|1.0|-4.83|1.5e-05|0.0049299999999999|4.05|0.0|2.48e-07|5.2854|4.0774|-1053.441953|997.07|304.07|0.5716|0.67893|-1053.202208|0.0654|-0.17396|-0.1947|0.02628818|-1053.255345|2.5693|197.0|6.7055|6.7055
12z_a36|1|0|0.0|0|2|1.297044126|0.0|-0.007671785|-0.010732275|2|0.041767677|0.037307819|-0.421948174|-0.000143196|10.95429182|-0.030529442|1|-0.175397741|1|0.826316772|-0.0533649729999999|0.886776351|0.8212311840000001|0|-0.081592361|-0.102674964|-54.11489962|114.3931487|0.165209595|-0.036238222|-45.16471514|15.59091678|-1.848149347|-35.89088901|-24.03445318|69.61568586|0.4577848329999999|2841.692299|-1225.757112|2451.657399|-15.940487699999998|0.287317638|14.78435842|0.844286292|6146.834385|190.5590792|-812.9648725|33.72393432|642.3830552000001|0.0|0.0|4.76|0.0|17.0|1.76|92.99|1.38|1.0|0.0|0.0|-3.99|5.0|-7.08|406.44|0.0|0.0|0.0|-3.95|0.000101|0.0458|2.4|0.0|2.21e-07|3.8969|3.8969|-1325.195958|1153.7|318.16|0.69397|0.69397|-1324.951498|0.4423|-0.1575|-0.2139199999999999|0.03845474|-1325.010808|6.5892|5.0|8301.0|8301.0
14r_a23|0|1|0.0|2|0|1.197963203|3.201732471|-0.006323791|-0.06921746|2|0.045277778|0.014148395|-0.322513347|0.007671236|10.31321824|-0.064006338|2|-0.17267308|2|0.7837821840000001|-0.1050445769999999|0.846632079|0.5935522360000001|1|-0.062618931|-0.085881409|-40.32463891|47.26552456|0.133777381|-0.03654528|-35.61466281|55.62948521|-1.717628177|-25.96781003|-23.53402098|52.67940305|0.4661909429999999|2945.137191|-1106.098986|2306.754114|-15.15517566|0.211777163|14.15357616|0.873329024|6744.848704999999|136.37788909999998|-712.2932561000001|29.85706563|599.5697147999999|1.0|0.0|3.47|3.06|26.0|4.58|105.02|3.4|2.0|1.0|0.0|-5.58|5.0|-6.31|429.47|0.0|0.0|0.0|-5.11|2.66e-06|0.00332|3.68|0.0|2.14e-08|5.9406|3.1797|-1729.1556449999998|1145.51|389.92|0.30482|0.68115|-1728.924789|0.0008|-0.15536|-0.22378|0.02296354|-1728.98403|8.8722|5.0|8.2684|8.2684
