molecula|NaaNH|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1s|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|WPSA3|FNSA1|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
11g_a5|1|7.139660336|0|1.388236041|-0.204002571|0.009272269|0.020943152|-0.083337229|0.0|-0.252634073|0.00599982|-0.137618073|10.94877951|-0.007175378|2|2|0.006964153|-0.137739838|-0.233590516|-0.267507083|2|0.777565622|-0.075382189|0.8737292720000001|0.73551511|-0.067247149|-0.076326887|0.396049407|-44.19305139|15.25675|68.77977167|10.02633335|0.543581314|-1.297557078|71.21847290000001|59.4498014|0.485790997|2823.738452|-852.7202582999998|935.4227938|-10.98794595|0.456418686|0.944734523|5817.569415|-560.3852433999999|30.75897687|0.03204398|-57.28097817|1568.70782|648.1198739|1.0|1.0|1.0|1.0|1.0|3.17|-9.04|4.17|4.48|81.51|1.06|0.0|7.0|-4.12|31.0|-6.84|408.46|0.0|0.0|2.96|-4.31|7.65e-05|0.0312|4.88e-05|2.75|0.0|4.5106|4.2083|-1330.189793|1180.25|0.4609|542.13|0.63081|0.2403|-0.2146199999999999|0.04557484|-1329.988893|4314.0|0.03|7.5229|7.5229
20_a47|0|6.86171134|0|1.408721455|0.055662511|-0.161476442|0.039520202|0.031814023|1.010373001|-0.505699304|-0.009220816|-0.052370531|10.95058273|0.071506228|1|1|-0.006342241|-0.108236785|-0.297094867|-0.5332051720000001|2|0.61847122|-0.069674604|0.8575369009999999|0.59534794|-0.083811055|-0.092005493|0.213977589|-45.68149289|12.85623208|43.63174229999999|7.00733184|0.595234209|-1.38008239|69.09296541|58.53772498|0.4642647929999999|2630.63609|-752.2184736|1219.306754|-9.761884958|0.404765791|0.86659377|5896.060936|-409.9991682|30.08893541|0.034758191|-103.815441|1263.735287|428.5826478|1.0|1.0|1.0|1.0|2.0|3.19|-7.31|2.56|4.54|84.73|2.75|0.0|5.0|-4.06|28.0|-6.75|380.35|0.0|0.0|3.09|-4.08|8.72e-05|0.0332|8.32e-05|2.63|0.0|3.9808|3.9808|-1335.742176|964.94|0.2807|426.08|0.68219|0.2807|-0.22734|0.03389691|-1335.620783|4.3277|3.0|8.6|8.6
7c_a10|0|7.535296702|1|1.343178184|-0.152261681|0.012145872|0.039433962|-0.1122332619999999|1.798334646|-0.206388032|0.01006918|-0.033792245|10.92926158|-0.066271289|1|1|0.0107756969999999|-0.12177839|-0.191576261|-0.215874011|2|0.725146704|-0.087063341|0.84177174|0.6952665379999999|-0.05074318|-0.0876410609999999|0.487148112|-29.66615908|16.04055193|87.99694927|9.377842892|0.52630639|-1.139333798|67.01436709|45.70671102|0.4675549639999999|2616.8970870000003|-666.0926258|1881.379304|-7.635686595|0.47369361|0.8781281320000001|6034.895823|-389.4200163|24.81565867|0.0269852389999999|-30.75918962|1265.598592|611.4957509|1.0|1.0|1.0|1.0|0.0|3.48|-7.78|4.59|4.43|62.06|1.99|0.0|4.0|-4.44|29.0|-6.2|386.45|0.0|1.0|3.59|-4.69|3.59e-05|0.0139|2.05e-05|3.46|0.0|5.4267|3.8357|-1259.011598|1102.43|0.4049|488.89|0.68708|0.0921|-0.20059|0.02659395|-1258.801509|5.0714|3.81|5.4191|5.4191
11c_a5|1|6.605297921|0|1.427567332|-0.2117133739999999|-0.050049777|0.027388889|-0.0859098|0.0|-0.224938556|0.005090155|-0.059682527|10.94877953|-0.023856811|1|1|0.005383056|-0.011677718|-0.018887528|-0.269653478|2|0.679183645|0.030085871|0.86113162|0.658307423|-0.078909483|-0.0873419269999999|0.389427402|-47.99592739|10.85837291|31.61751609|6.604499968|0.707039635|-1.484812761|66.02857181|58.854300300000006|0.448016491|2497.685314|-903.1229552|926.234805|-11.94164728|0.292960365|0.811648325|5202.741647999999|-549.3157749|27.76804404|0.021214793|-251.8596984|1277.330026|523.8031619|1.0|1.0|1.0|1.0|1.0|2.96|-8.47|4.79|4.17|80.76|1.13|0.0|6.0|-4.13|28.0|-6.59|370.4|0.0|0.0|3.0|-4.1|7.38e-05|0.0273|7.950000000000001e-05|2.78|0.0|4.5035|4.2087|-1218.492067|1071.71|0.5327|512.32|0.6267699999999999|0.2186|-0.21448|0.03798847|-1218.336116|3.3827|25.0|7.6021|7.6021
12ba_a36|1|7.412764017000001|2|1.297043659|-0.090865777|0.026411489|0.040566449|0.087201747|0.0|-0.423472625|-0.002123045|0.003750685|10.9478512|-0.011949092|1|1|-0.000621302|-0.091676619|-0.168084618|-0.410941182|1|0.844641715|0.041478447|0.890675195|0.796093405|-0.083210415|-0.108410153|0.330220757|-56.0578808|16.57882744|100.798163|11.16896162|0.7068957840000001|-1.951382748|89.06670390000001|72.63670824|0.49229954|3035.390784|-1314.6236720000002|2492.5731100000003|-17.03166444|0.293104216|0.969665341|6722.60947|-885.6465508|35.76372225|0.023797439|-278.7665262|1859.713557|688.1986357999999|0.0|1.0|1.0|0.0|2.0|4.8|-6.72|2.79|1.63|116.78|0.74|0.0|5.0|-4.77|33.0|-7.04|431.45|0.0|0.0|1.57|-4.25|1.6800000000000002e-05|0.0072599999999999|5.65e-05|2.67|0.0|5.2506|3.0114|-1417.454721|1187.56|0.7436|547.82|0.70432|0.0009|-0.21033|0.02839417|-1417.249741|4.5448|21.0|7.6778|7.6778
12be_a36|1|7.412764017000001|2|1.297042758|-0.148313814|-0.0419484829999999|0.043854875|0.118420241|0.0|-0.580823835|0.000482522|-0.08981965|10.95957887|0.00430921|1|1|0.002872872|-0.176729938|-0.289604649|-0.3825349939999999|1|0.884226781|0.132962547|0.858971809|0.8350231859999999|-0.0780531429999999|-0.108962668|0.330453338|-54.15309606|23.42501577|63.31681179|16.25222352|0.5660743979999999|-1.852365352|99.62604537|77.57811183|0.4564615729999999|3039.9167260000004|-1285.166936|2552.721046|-15.37320593|0.433925602|0.839796323|6592.168374|-891.645944|39.14335412|0.034632557|-91.68453892|2270.314539|766.4854363|0.0|0.0|1.0|1.0|2.0|4.96|-6.79|2.83|1.9|87.66|1.42|0.0|7.0|-4.11|33.0|-7.13|441.49|0.0|0.0|1.75|-4.15|7.75e-05|0.0342|7.13e-05|2.62|1.0|5.2184|3.3487|-1462.0007349999998|1256.67|0.7034|594.44|0.70465|0.0018|-0.18969|0.03245204|-1461.747501|10.3044|44.0|7.3565|7.3565
9h_a40|0|7.515889085|0|0.604992856|0.014753178|-0.126968715|0.039444444|0.157606277|0.814591837|-0.343593366|0.003782277|0.133376308|10.31197223|-185.0|2|2|0.003099029|0.048470175|0.08305063|-0.503000695|0|0.778613709|-0.160855189|0.8022014000000001|0.7528137909999999|-0.09201708|-0.095803029|0.219852623|-46.04148264|6.199629554|132.6583116|3.102034287|0.863884935|-1.437045429|53.60044379|52.2411122|0.482124665|2073.354193|-719.0371868|418.2915223|-10.27931468|0.136115065|0.930966649|4322.734135|-359.7760137|23.78085181|0.011321157|-364.1454816|832.3298135|336.23227030000004|1.0|1.0|0.0|1.0|0.0|3.3|-6.51|4.59|4.44|67.66|3.22|0.0|3.0|-5.65|23.0|-5.06|321.4|0.0|1.0|4.06|-5.12|2.23e-06|0.000716|7.6e-06|4.51|0.0|4.2372|3.3675|-1293.174246|868.84|0.3851|410.18|0.69809|0.2721|-0.20038|0.02291279|-1293.083512|2841.0|3.98|5.4001|5.4001
47u_a18|0|7.03438793|1|1.251177393|0.039883149|-0.0872206669999999|0.035393939|0.008108241|0.0|-0.633589579|-0.000829573|0.031337464|10.94702032|-0.033209663|0|0|0.00082284|-0.126628013|-0.1904128389999999|-0.539738821|0|0.664796402|-0.0112778039999999|0.7960273840000001|0.646724968|-0.090364489|-0.092271172|0.33777918|-62.99873374|14.42377665|86.37253771|10.0557163|0.721837463|-2.029965788|79.06741651|77.42251040000001|0.483819806|2965.254516|-1415.216039|1415.590236|-16.72263667|0.278162537|0.937307962|6837.350959|-986.6355633|33.23007431|0.021142007|-309.31352410000005|1960.574384|818.9389171|0.0|1.0|1.0|0.0|2.0|3.98|-8.2|3.15|3.02|99.56|2.95|0.0|8.0|-5.69|34.0|-6.31|455.51|0.0|0.0|2.6|-4.98|2.05e-06|0.000932|1.04e-05|3.9|0.0|3.1186|3.1186|-1510.182477|1282.66|0.5849|646.45|0.69143|0.5849|-0.19109|0.02892505|-1509.839543|5.8058|1.97|5.7055|5.7055
8a_a50|1|7.860570786|1|1.39826105|-0.0737162059999999|-0.021959577|0.03904321|-0.0224366579999999|1.99158738|-0.188998337|0.007671336|-0.150515325|10.94501357|-0.058014797|2|2|0.007801731|-0.065546446|-0.11385159|-0.352654037|1|0.75162266|-0.188882361|0.8718949979999999|0.7135713840000001|-0.069208148|-0.08230347|0.278028663|-34.88425666|9.480859015|133.8183888|4.778811898|0.751415713|-1.234552044|50.06249379|44.36511568|0.46183401|2206.356773|-622.2739931|1503.563342|-8.042467074|0.248584287|0.858162757|4638.284496|-313.6562159|21.23424244|0.017017336|-253.4513797|828.1354551|388.171611|1.0|0.0|1.0|1.0|1.0|3.34|-6.32|3.63|3.71|59.39|2.02|0.0|2.0|-3.86|24.0|-6.12|313.36|0.0|1.0|2.87|-4.13|0.000138|0.0433|7.48e-05|2.95|0.0|5.622000000000001|4.1738|-1006.671867|912.7|0.18|396.63|0.60625|0.1217|-0.20051|0.03479985|-1006.557694|5.5319|47.0|7.3279|7.3279
9s_a24|1|6.605297921|1|1.4275963180000002|-0.222173285|-0.00570386|0.023585859|-0.050919714|0.0|-0.190782186|0.006748865|-0.060407836|10.96129902|0.013901071|1|1|0.007695726|-0.204128966|-0.359715589|-0.248704391|3|0.799076569|0.030228027|0.8327425070000001|0.748077475|-0.049825449|-0.063587778|0.483170382|-30.93968263|10.42725806|33.24649431|6.474925237000001|0.445160769|-0.953816666|61.19761205|41.36694069|0.47085169|2747.809842|-592.2833757999999|969.5210193|-7.505819207999999|0.554839231|0.889829339|5767.9102490000005|-367.7851412|27.15292246|0.03496522|68.10609672|1330.4932|604.8829955|1.0|1.0|1.0|1.0|1.0|3.43|-8.11|3.15|4.29|77.21|0.81|0.0|4.0|-3.36|30.0|-7.2|393.44|0.0|0.0|2.63|-4.06|0.000434|171.0|8.71e-05|2.11|0.0|3.0726|2.6707|-1271.031372|1121.42|0.5112|521.4|0.6907300000000001|0.0839|-0.14462|0.03640642|-1270.796154|7.0312|32.0|7.4949|7.4949
5_a47|0|0.0|0|1.304329328|0.019688132|-0.188550227|0.037492877|0.003858593|1.284688504|-0.390426|-0.012670377|-0.002627182|10.9367109|0.045246333|0|0|-0.011237954|-0.019811664|-0.0428873159999999|-0.454659897|2|0.7063295709999999|0.065981732|0.861595935|0.675164258|-0.087763105|-0.1001981959999999|0.526509524|-46.33853208|5.246458665|104.9032216|2.770107005|0.781571204|-1.502972943|62.14504725|51.58499074|0.4736061789999999|2368.870941|-793.5630764|1349.003107|-10.74353333|0.218428796|0.8997183470000001|5501.708422|-418.9977997|26.03444329|0.017501741|-297.3367046|1015.343288|416.1194472|1.0|0.0|1.0|1.0|2.0|2.67|-8.68|4.73|5.96|58.04|3.26|0.0|3.0|-5.65|26.0|-5.19|365.79|1.0|0.0|4.29|-5.5|2.25e-06|0.000824|3.18e-06|4.7|0.0|3.7083|3.7083|-1569.369195|951.68|0.2108|401.16|0.69291|0.2108|-0.20954|0.03591467|-1569.258939|3.8816|0.02|7.7|7.7
19d_a38|1|7.412764017000001|2|1.297043205|0.013465335|-0.17467835|0.04572104|0.019858574|0.0|-0.6999264340000001|-0.011156837|-0.0555594909999999|10.95446448|-0.024688524|1|1|-0.00835812|-0.060668296|-0.128079012|-0.529632789|1|0.7581164340000001|0.111104525|0.908591797|0.730686013|-0.116424545|-0.1248815919999999|0.3509455999999999|-74.84120843|15.53007152|158.6487879|9.98319831|0.7494816990000001|-2.372750256|94.84426896|90.37127996|0.478151237|3055.168373|-1525.275418|2995.494247|-18.15727844|0.250518301|0.916264002|6934.7619620000005|-980.493036|37.68716585|0.022660131|-320.7487188|2035.106956|686.8472757999999|0.0|0.0|1.0|0.0|4.0|4.91|-6.41|2.34|1.65|124.32|1.65|0.0|6.0|-3.87|33.0|-7.84|444.46|0.0|0.0|1.94|-3.62|0.000134|0.0594|0.0002399999999999|1.65|0.0|5.3771|3.6586|-1500.898316|1171.77|0.3167|517.77|0.6957800000000001|0.0699|-0.20145|0.04735828|-1500.683599|10.6621|11.0|7.9586|7.9586
9_a3|0|6.823286122000001|0|0.605017128|0.187952252|-0.100592457|0.034166667|-0.126542538|2.4071976040000003|-0.298197887|-0.004918099|0.065373003|10.31162238|0.023606557|1|1|-0.003863265|0.083014843|0.141996379|-0.614170287|1|0.923357627|-0.260349706|0.7327715159999999|0.865283439|-0.095161413|-0.083555008|0.506753484|-44.74600478|3.469130065|223.4501605|1.6312253680000002|0.886859678|-1.336880133|43.50933802|48.21513485|0.413418346|2017.0704920000005|-628.6166118|1383.145159|-8.445224386|0.1131403219999999|0.704792493|4430.929894|-295.5828535|20.25176593|0.008976383|-363.8118546|708.8118076000001|349.6957191|1.0|1.0|1.0|1.0|1.0|3.1|-7.26|4.9|4.62|80.04|2.42|0.0|2.0|-5.53|22.0|-5.21|303.38|0.0|0.0|3.7|-4.9|2.96e-06|0.000899|1.25e-05|4.14|0.0|5.8185|3.7356|-1256.087705|857.36|0.2069|350.27|0.6724600000000001|0.1127|-0.19833|0.0242342|-1256.002529|2.6661|10965.0|4.96|4.96
15_a4|0|7.535296702|1|1.399867493|-0.159419214|-0.061469545|0.044357639|0.0432718859999999|0.0|-0.077474847|0.009823083|-0.1979518539999999|10.94611612|0.022446689|1|1|0.00918585|-0.017259078|-0.038707204|-0.226703465|1|0.5118792910000001|0.095534883|0.8347553529999999|0.509447294|-0.062151785|-0.073738544|0.2517542889999999|-29.80513879|5.223809291|12.70877085|2.505098786|0.8438913020000001|-1.106078158|40.03406565|35.02894809|0.437696617|1973.978183|-530.4242358|1495.715718|-7.065752187|0.156108698|0.7783994009999999|4134.603400999999|-254.3670787|17.45960235|0.009743323|-329.8289177|628.5456843999999|324.5687005|0.0|0.0|1.0|0.0|0.0|3.28|-6.09|4.09|4.4|30.71|3.05|0.0|2.0|-3.82|22.0|-5.6|291.32|0.0|1.0|3.61|-4.28|0.000152|0.0443|5.19e-05|3.49|0.0|4.5048|4.2148|-958.270023|848.47|0.1996|396.58|0.56413|0.0969999999999999|-0.2091199999999999|0.018092091|-958.195344|3.0091|175.0|6757.0|6757.0
18d_a25|0|6.842683282|0|1.193723212|-0.0881447869999999|0.024310576|0.042843137|-0.031867489|2.029297802|-0.180590503|0.006452854|-0.070413428|10.31285314|0.016982601|1|1|0.0062422|-0.035684977|-0.061965108|-0.292727912|2|0.722349659|-0.03671629|0.838260077|0.696372329|-0.061527513|-0.076328248|0.278576218|-46.31109519|8.39885106|70.58850837|6.3217245360000005|0.75793699|-1.602893201|68.15463481|54.70994625|0.476833495|3113.122552|-1206.480411|2625.142499|-15.93166285|0.24206301|0.911437354|6876.316137000001|-908.1047824|27.92623037|0.014219928|-388.2927768|1591.795131|883.4030667999999|1.0|1.0|1.0|1.0|1.0|3.66|-10.23|6.33|5.98|111.51|2.4|0.0|7.0|-6.26|35.0|-6.21|474.58|1.0|0.0|4.5|-5.54|5.47e-07|0.00026|2.86e-06|4.21|0.0|5.6512|3.6392|-1806.848384|1358.25|0.3986|664.72|0.6823899999999999|0.0389|-0.2201|0.03560672|-1806.582751|4.3658|232.0|6.6345|6.6345
11d_a5|1|6.605297921|0|1.388848584|-0.245058546|0.001099755|0.0228184279999999|-0.125546291|0.0|-0.185566552|0.008307337|-0.138265707|10.94877952|0.01948342|1|1|0.008809179|-0.12451554|-0.200646773|-0.22897714|2|0.786587307|-0.018747485|0.831190148|0.755793189|-0.063028408|-0.0847408619999999|0.359644732|-40.04753555|8.151092424|61.45330587|5.179111638|0.712305422|-1.525335513|65.35645739|48.19862797|0.49396568|2540.78984|-969.1808771|900.3825317|-11.84243331|0.287694578|0.976150552|5283.02167|-615.8065323|26.16587381|0.018119737|-269.7929124|1360.625438|631.9206508|1.0|1.0|1.0|1.0|1.0|3.13|-8.64|4.41|4.14|66.93|1.42|0.0|7.0|-4.14|29.0|-6.47|385.46|0.0|1.0|3.28|-4.29|7.2e-05|0.0278|5.14e-05|3.07|0.0|4.4175|4107.0|-1239.127458|1154.67|507.0|594.45|0.6533399999999999|0.2068|-0.20529|0.03371838|-1238.914819|3.7008|15.0|7.8239|7.8239
27a_a34|0|7.412764017000001|1|0.300206665|0.0257175079999999|-0.456594848|0.0408037829999999|-0.082271189|0.0|-0.7320090459999999|-0.012495918|-0.026428049|10.319282|-0.008138446|1|1|-0.005234221|-0.158932197|-0.264978526|-0.53047808|1|0.8186389829999999|-0.07177581|0.832753533|0.749941528|-0.106669294|-0.123191967|0.4305370679999999|-74.78290605|18.62986903|176.4623026|13.06088842|0.764921711|-2.340647376|100.7752505|93.41277507|0.436895447|3394.470264|-1640.9634529999998|2252.433058|-21.30433911|0.235078289|0.7758691440000001|7104.26596|-1150.434312|39.72721867|0.020552444|-371.4586403|2145.269808|718.5861133999999|1.0|1.0|1.0|1.0|2.0|3.66|-7.61|2.01|3.97|129.74|1.06|0.0|6.0|-4.96|33.0|-7.29|463.51|0.0|0.0|2.44|-4.47|1.09e-05|0.00504|3.43e-05|2.59|0.0|5.0012|4.1228|-1861.741982|1247.85|0.2896|598.18|0.69818|0.0203|-0.20615|0.04629882|-1861.534743|13.9023|0.24|6.6198|6.6198
24_a47|0|6.86171134|0|1.304328602|0.0453435129999999|-0.1160443999999999|0.039520202|0.0251322929999999|1.081401467|-0.484848181|-0.0060410169999999|-0.063708635|10.95005721|0.071506228|1|1|-0.004514441|-0.111494046|-0.2494728939999999|-0.540463145|2|0.662080166|-0.005097239|0.875198713|0.627160379|-0.075894947|-0.090995097|0.214985826|-42.71324947|12.11301576|41.72753688|6.81713713|0.611603578|-1.364926459|69.27912772|54.82626523|0.479188295|2642.775318|-768.1729327|1239.381181|-10.29341441|0.388396422|0.920079732|6022.202634|-432.3234052|29.90471672|0.032103375|-125.6197312|1255.998102|457.1122177|1.0|1.0|0.0|1.0|2.0|3.14|-7.63|2.78|4.64|84.73|2.86|0.0|5.0|-4.61|28.0|-6.48|396.81|0.0|0.0|3.31|-4.52|2.46e-05|0.00975|3.05e-05|3.16|0.0|3.9675|3.9675|-1696.105723|1002.04|0.2618|450.98|0.6835|0.2618|-0.2285|0.03414611|-1695.98597|3.6008|3.0|8.5|8.5
12b_a30|0|7.412764017000001|2|0.604984682|0.047132642|-0.06631353|0.042804233|-0.074391852|0.0|-0.3897233479999999|0.001139238|-0.037209579|10.31162898|-0.072247675|1|1|0.002064369|-0.0541804029999999|-0.120380857|-0.468842459|1|0.669561738|-0.009146339|0.880943609|0.64876559|-0.08354129|-0.09915679|0.383979687|-53.05077947|11.01246349|86.84905288|6.99318589|0.798520682|-1.883979001|73.02913136|64.06324295|0.4676268939999999|2849.095245|-1196.373126|2347.979099|-15.50462119|0.201479318|0.878381889|6275.380072|-759.7264385|30.57626261|0.01584525|-379.1359902|1498.236868|618.6004214|0.0|1.0|1.0|0.0|1.0|4.63|-6.9|4.25|3.18|81.65|3.2|0.0|5.0|-5.39|30.0|-6.02|416.47|0.0|0.0|2.92|-5.01|4.12e-06|0.00171|9.71e-06|3.97|0.0|5.0567|3.5207|-1675.0107779999998|1130.68|0.2079|516.78|0.68496|0.1525|-0.20289|0.03351603|-1674.838225|4.5545|7.0|8.1543|8.1543
21_a4|0|7.535296702|1|1.399863887|-0.164057585|-0.014982235|0.042924837|0.019346682|0.0|-0.131928225|0.012362563|-0.2897937889999999|10.94593332|-0.104638158|1|1|0.012094249|-0.063064908|-0.099702401|-0.228430899|1|0.6952936|0.090847781|0.833191212|0.674434042|-0.0571545999999999|-0.076470465|0.239652988|-28.99048719|10.23237244|63.37635587|5.190159022|0.7231676229999999|-1.147056976|47.69702403|39.22285963|0.401240904|2045.488184|-581.8208971|1584.866567|-7.377915035|0.276832377|0.670120767|4277.396118|-295.1166014|20.11362507|0.017563978|-226.3943104|804.5450027|387.240586|1.0|1.0|1.0|1.0|0.0|3.37|-5.94|3.7|3.85|39.94|2.32|0.0|3.0|-3.88|23.0|-5.76|303.36|0.0|1.0|3.23|-4.19|0.000133|0.0403|6.51e-05|3.36|0.0|5.1623|4.0245|-973.5683008|916.76|0.2016|446.0|0.66476|0.1457|-0.19588|0.020181098|-973.449892|2.9409|121.0|6.9172|6.9172
1h_a5|1|6.605297921|0|1.427564094|-0.259241577|-0.009075016|0.026339869|-0.02598568|0.0|-0.085074391|0.008031558|-0.1197834419999999|10.94466758|-0.044117647|1|1|0.007357977|0.034752304|0.0578378779999999|-0.20140246|2|0.71274658|0.070628165|0.8436458929999999|0.6977404359999999|-0.067599619|-0.069496749|0.39793593|-35.25675213|4.588992214|160.0744187|2.393400474|0.7450549759999999|-1.111947978|44.51475742|39.84574434|0.489507204|2107.271793|-579.9392753|819.6979313999999|-7.561719827|0.2549450239999999|0.958891501|4334.547353|-302.4687931|19.45961351|0.01585373|-255.618083|778.3845404|409.0289917|1.0|0.0|1.0|1.0|1.0|2.8|-8.41|4.99|4.51|54.46|2.13|0.0|3.0|-4.25|24.0|-5.77|312.37|0.0|1.0|3.43|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.43|0.0|4652.0|4.3651|-990.6346565|934.7|0.3333|430.83|0.57155|0.1754|-0.21921|0.031392033|-990.523098|3.3752|28.0|7.5528|7.5528
11d_a31|1|7.765993078999999|1|0.610136352|0.064475882|-0.116385886|0.0388738739999999|0.016799834|0.0|-0.848545873|-0.009496378|-0.092360393|10.31169874|-0.078235092|2|2|-0.006496772|-0.096447723|-0.153894316|-0.574318121|0|0.819298311|-0.057505249|0.868115289|0.78396996|-0.134031221|-0.134048091|0.197166451|-82.05480081|21.07078977|296.2476128|12.89967697|0.6817705409999999|-1.87667327|98.8237718|103.1255906|0.4816588089999999|2532.447962|-1148.911798|2039.207676|-15.29068277|0.318229459|0.929231204|5420.356537|-703.3714074|36.63453013|0.027374162|-222.5622569|1685.188386|505.4234462|1.0|1.0|1.0|1.0|2.0|3.6|-6.23|5.43|4.03|125.57|1.26|0.0|7.0|-5.48|27.0|-6.4|385.44|0.0|0.0|3.34|-4.2|3.33e-06|0.00128|6.26e-05|3.17|0.0|3.8009|3.8009|-1598.7152199999998|1077.69|0.2642|551.86|703.0|0.2642|-0.19226|0.04390452|-1598.546288|4.6622|0.03|7.5229|7.5229
1f_a5|1|6.605297921|0|1.218960329|-0.139907335|-0.31059482|0.029105691|-0.118028278|0.0|-0.277594656|-0.0012491689999999|-0.174016111|10.94527671|-0.000625|1|1|-0.000700145|0.001493879|0.004923698|-0.401165734|2|0.525406088|-0.060528915|0.834250802|0.513260607|-0.091412569|-0.083857856|0.45528118|-50.98614411|4.687041957|201.7057715|2.614237829|0.757522389|-1.425583552|57.83835135|55.67318607|0.4670794829999999|2482.949545|-795.1314464|979.2285994|-11.0872845|0.242477611|0.8764524309999999|5474.331675|-443.4913802|26.24118632|0.01983997|-287.2706403|1049.647453|403.396385|1.0|0.0|1.0|1.0|1.0|2.9|-8.88|5.48|6.37|54.46|2.73|0.0|4.0|-4.79|27.0|-5.73|366.34|1.0|0.0|4.23|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|3.95|0.0|4.7485|4.5758|-1288.353339|958.06|0.6959|442.04|0.42446|0.0228|-0.2357|0.03370206|-1288.263745|4.9879|0.24|6.6198|6.6198
3_a47|0|0.0|0|1.304465159|0.013076203|-0.130414103|0.03308642|-0.013350303|1.416887578|-0.367098851|-0.008828261|0.103847816|10.93671092|0.013073797|0|0|-0.007967014|-0.015388793|-0.024240921|-0.457330633|2|0.900251233|0.104873188|0.780628097|0.815682427|-0.083129079|-0.0948001|0.4661246329999999|-43.59237092|4.514659074|98.29790989|2.367459086|0.7849694909999999|-1.422001494|58.22383723|48.10703|0.403777634|2243.894237|-745.6887227000001|1280.146703|-10.02652614|0.2150305089999999|0.67722658|5022.029588|-391.0345195|24.35791949|0.016230658|-298.8724505|949.95886|418.022895|1.0|0.0|1.0|1.0|2.0|2.59|-8.42|4.32|5.4|58.04|2.88|0.0|3.0|-5.54|25.0|-5.16|347.8|0.0|1.0|4.02|-5.35|2.86e-06|0.000995|4.49e-06|4.6|0.0|5.6998|3.7284|-1470.137664|941.44|0.2342|402.58|0.69138|0.2182|-0.2119|0.03619487|-1470.0192869999998|5.3274|316.0|6.5|6.5
8_a47|0|7.252053952000001|0|1.24688044|0.003732288|-0.099564745|0.0363475179999999|-0.087101663|1.335354131|-0.391797226|-0.008756|-0.153669322|10.93671024|-0.14203855|0|0|-0.007648516|-0.00158075|-0.003223628|-0.4497577479999999|2|0.686795267|-0.035681436|0.842571655|0.659210804|-0.075955381|-0.091482011|0.517797505|-44.09728708|5.043798869|90.32612351|2.928269795|0.819702033|-1.646676195|60.62152862|49.14108595|0.414302597|2621.772106|-956.0080185|2217.264922|-12.06582525|0.180297967|0.707366287|6219.278078|-555.0279614|25.35407034|0.012935553|-371.2177396|1166.287236|559.4973856|1.0|0.0|1.0|1.0|2.0|3.02|-9.25|5.67|6.77|58.04|3.9|0.0|4.0|-6.59|29.0|-4.79|405.85|1.0|0.0|5.03|-6.19|2.56e-07|0.000104|6.490000000000001e-07|5.61|0.0|3.6696|3.6696|-1686.068471|1071.62|0.2249|433.38|0.6877800000000001|0.2249|-0.2085199999999999|0.03283575|-1685.908004|4.6281|0.05|7.3|7.3
