molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nARing|MATS2c|SRW07|JGI4|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1c|GATS1are|BIC2|SIC2|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
17_a47|0.0|1|1|3.011740664|0.0|0|0|-0.181485377|4.59511985|0.031802469|0.0042378929999999|10.9385382|-0.006331624|1|1|0.004477366|-0.180898239|-0.3004189439999999|0.8007970640000001|0.75807704|0.814790949|1|-0.07185129|-0.082994667|0.522140199|0.01291694|-43.82821253|7.87914003|68.64478326|0.147717593|-0.02987808|-30.88080199|0.0|0.7457517659999999|-1.493904005|-26.73455447|-18.22518223|2672.497352|-911.2591113|-11.11708872|0.2542482339999999|13.10144249|0.8569074879999999|0.0159160889999999|630.8611986000001|9.708576558|1.0|1.0|0.0|1.0|3.44|2.39|27.0|-10.1|5.12|5.44|2.26|2.0|119.83|4.0|30.0|4.0|392.46|3.85|-5.21|3.98e-06|0.00156|0.0024|7.96e-11|-0.04873|3.07|-1254.943823|656.78|1127.7|289.79|477.67|0.6844100000000001|0.6844100000000001|-1254.737546|0.4308|3.4454|-0.22479|0.04130125|5.6949|8.3|8.3
8b_a12|0.0|0|0|0.0|0.0|0|1|0.190292199|0.0|0.03977208|-0.010117477|10.95438057|-0.1090955359999999|0|0|-0.007926474|0.047425677|-0.659952678|0.89481633|0.7407532059999999|0.792160599|0|-0.1053827859999999|-0.116554734|0.4384536329999999|0.011257065|-60.97837482|6.513753986|319.0086845|0.259073691|-0.045608374|-39.02494133|76.80174559999999|0.888936354|-2.097985204|-35.28434152|-26.39069094|2388.888334|-1213.971783|-15.27062922|0.111063646|12.27845608|0.926552694|0.009361504|510.3677388|5.416912474|0.0|1.0|1.0|1.0|4.11|2.57|18.0|-7.45|3.11|1.9|2.23|1.0|110.58|4.0|27.0|4.0|355.39|2.51|-4.01|7.890000000000001e-05|28.0|0.0346|3.56e-08|-0.0589|5.11|-1159.365835|611.93|1020.47|293.37|460.08|0.53425|0.57773|-1159.188228|127.0|4.2554|-0.21184|0.03936706|6.1286|6.58|6.58
15a_a50|0.0|0|1|0.0|0.0|2|1|-0.113976703|5.82008293|0.035694444|0.005366038|10.94500663|-0.125205943|2|2|0.005828749|-0.072976638|-0.325638639|0.797917311|0.821868651|0.8749408470000001|1|-0.0783960279999999|-0.084501726|0.4349386739999999|0.018014615|-46.91098865|10.77967103|275.287923|0.162210104|-0.029316925|-30.25705388|0.0|0.705410595|-1.436529349|-28.07082095|-17.54280159|2503.770258|-859.5972780999999|-10.49734522|0.294589405|14.65582885|0.8103580690000001|0.018747341|569.5267957000001|11.21812301|0.0|1.0|1.0|1.0|3.7|2.63|20.0|-6.09|3.23|3.57|1.87|1.0|110.43|5.0|28.0|4.0|371.44|2.76|-3.92|0.000251|0.0933|0.0444|8.070000000000001e-07|-0.03255|2.66|-1199.784983|644.4|1091.64|306.83|519.38|0.66132|0.66132|-1199.572081|0.1767|6.6307|-0.19948|0.03314629|9.0948|7.3872|7.3872
2_a49|0.0|0|0|0.0|0.0|1|1|-0.084499704|5.4161004020000005|0.038726287|0.004524556|10.92973199|0.005918367|1|1|0.004580676|-0.170631119|-0.320124905|0.802447754|0.79056501|0.851413454|1|-0.08647612|-0.079176085|0.41397907|0.01105681|-44.066695|5.634353797999999|226.4450566|0.18651986|-0.028277173|-20.55997527|0.0|0.7154059890000001|-1.187641272|-22.45560511|-14.409545199999998|2244.518609|-605.2008985|-7.34284831|0.284594011|10.38394173|0.8320497920000001|0.017498253|439.9973344|8.91679918|0.0|1.0|0.0|1.0|3.09|2.5|21.0|-6.82|3.28|3.7|1.88|0.0|99.52|2.0|25.0|3.0|327.38|2.76|-3.89|0.000292|0.0955|0.0421|1.51e-07|-0.04372|1.79|-1045.981819|553.52|941.6|227.02|371.96|0.34449|0.68172|-1045.810794|0.0572|4.8986|-0.19923|0.0366366999999999|6.7117|7.2291|7.2291
12bg_a36|0.0|1|0|3.434779148|0.0|0|2|-0.040957653|5.351858133|0.044197531|-0.001012333|10.95885259|-0.0206090089999999|1|1|-0.00097037|0.097928606|-0.4459167329999999|0.884841888|0.836170906|0.892249657|0|-0.075439837|-0.102664465|0.543472602|0.019606406|-51.74990566|13.44952052|107.3347739|0.159389648|-0.036959207|-48.31008346|14.85588272|0.747867728|-1.847960372|-35.49918495|-25.35312333|2925.402039|-1267.656166|-17.39163005|0.252132272|14.04434294|0.860310096|0.01946912|661.6709012|13.35534589|1.0|0.0|1.0|0.0|4.75|0.0|17.0|-7.76|3.99|3.19|2.99|2.0|133.77|5.0|31.0|4.0|450.32|2.82|-5.18|8.27e-06|0.00372|0.00295|1.74e-08|-0.0542299999999999|4.42|-2152.104584|703.94|1186.75|318.36|554.7|0.69395|0.69395|-2151.914954|0.4409|6.6844|-0.21166|0.03334656|9.3601|7.8239|7.8239
8m_a46|0.0|0|0|0.0|0.2148468989999999|1|1|-0.044830187|5.533389489|0.047345679|0.0063680119999999|10.94650201|-0.064176245|1|1|0.005865049|-0.206020062|-0.380393836|0.783187801|0.7699708959999999|0.8142050040000001|0|-0.0911455|-0.085204935|0.280198209|0.007059399|-48.32436573|3.742817678|166.8508795|0.123789645|-0.032188531|-23.9511632|0.0|0.8854896870000001|-1.448483903|-25.62105988|-17.06601365|2045.330306|-767.9706141|-9.04821721|0.114510313|9.899611044|0.7415609409999999|0.006689855|463.1469765|3.546889545|0.0|1.0|0.0|1.0|3.24|2.92|17.0|-6.46|4.16|4.21|2.62|1.0|96.16|2.0|24.0|3.0|319.4|3.53|-4.56|3.3e-05|0.0105|0.0088799999999999|3.5e-07|-0.01818|4.12|-1014.091966|570.72|970.82|233.66|489.57|0.43001|0.6997800000000001|-1013.91158|0.1441|2.0174|-0.19715|0.03472717|3.1675|6.6402|6.6402
1b_a5|0.0|1|0|2.881451247|0.0|0|0|-0.250420203|4.59511985|0.0248765429999999|0.003886035|10.94890233|-0.028797464|1|1|0.003708988|-0.220946861|-0.231956531|0.567806811|0.759794937|0.827319059|0|-0.07823203|-0.077221824|0.341795323|0.010803163|-39.38248661|5.438378717999999|168.30518769999998|0.191171377|-0.031306145|-19.56938257|0.769931305|0.7324812509999999|-1.158327367|-19.82538668|-15.75970652|2171.716467|-583.1091414|-7.933533473|0.267518749|11.64312636|0.90275317|0.019229427|357.34245360000006|9.680212283|1.0|1.0|0.0|1.0|2.75|1.81|23.0|-8.3|4.88|4.76|2.29|0.0|90.44|3.0|24.0|4.0|316.33|3.38|-4.3|0.000106|0.0336|0.0157|4.99e-09|-0.04135|3.1|-1050.506509|536.59|892.61|258.89|388.58|0.5153800000000001|0.43728|-1050.413506|87.0|2891.0|-0.23055|0.03246637|4.3687|7.2291|7.2291
16c_a32|0.0|1|1|3.329674745|0.0|0|0|0.191088217|5.733341277|0.03995614|-0.0064007569999999|10.31100271|-0.036931818|3|3|-0.00369116|-0.057356214|-0.697601261|0.809370315|0.8607827790000001|0.915639476|1|-0.088841599|-0.119988297|0.367322508|0.025791147|-53.00702241|15.38819548|102.2022233|0.226956794|-0.038178095|-42.71426897|37.0285246|0.6846367059999999|-1.679836163|-31.62645048|-22.77882371|2649.168528|-1002.268243|-13.59090376|0.3153632939999999|11.77670717|0.8653137670000001|0.02579269|513.9156315|15.38911619|1.0|0.0|1.0|1.0|3.5|3.08|19.0|-6.99|5.64|4.21|0.88|1.0|107.14|7.0|27.0|5.0|399.49|3.41|-4.41|9.17e-07|0.000366|0.0155|1.0300000000000001e-07|-0.0505|4.12|-1916.651132|639.66|1069.28|341.89|508.43|0.70198|0.70198|-1916.478107|0.2955|4.0551|-0.20047|0.02806787|5.3459|8.3468|8.3468
14x_a23|0.0|0|1|0.0|0.0|2|0|0.0944818319999999|5.351858133|0.04314059|0.003379755|10.31321817|-0.0229244|2|2|0.003906274|0.160327487|-0.443633823|0.5788469970000001|0.802520527|0.8668730109999999|1|-0.0708831479999999|-0.084244058|0.229141189|0.022095943|-46.97594633|14.64350681|42.44114495|0.223171139|-0.034056109|-37.00022522|87.28077098|0.722211323|-1.6006371069999998|-31.13207597|-22.56979253|3071.48868|-1060.780249|-14.95753786|0.277788677|14.62325432|0.880126802|0.0219879679999999|597.2903597999999|14.57194888|0.0|0.0|1.0|0.0|3.42|3.42|26.0|-7.93|4.2|5.14|3.78|2.0|120.2|5.0|32.0|6.0|447.46|4.06|-5.27|2.09e-06|0.0009369999999999|0.00242|1.17e-08|-0.08216|3.97|-1828.371718|675.21|1149.42|305.07|537.48|0.6757|0.62836|-1828.168422|0.3057|5.7933|-0.23475|0.02165405|8.1916|8.4949|8.4949
15a_a10|0.0|0|0|0.0|0.0|1|1|-0.214195114|5.4161004020000005|0.033912037|0.011418154|10.92966696|-0.062038567|1|1|0.01192767|-0.19937094|-0.188634555|0.7408341359999999|0.77630271|0.820233357|1|-0.0458501609999999|-0.076864276|0.754451037|0.0156991769999999|-29.50952422|10.10411407|42.41151044|0.084862776|-0.025155581|-31.83957238|122.7715002|0.676473201|-1.3835569680000002|-18.99256188|-16.19032994|2656.305166|-890.4681466|-10.42022369|0.323526799|11.33516398|0.68815941|0.017883602|697.5493042|11.51002664|0.0|1.0|1.0|1.0|3.5|3.58|21.0|-7.79|3.95|4.05|1.93|1.0|118.92|6.0|30.0|5.0|399.49|3.33|-4.4|0.000108|0.0432|0.0157|1.63e-08|-0.04742|2.4|-1278.4225210000002|687.57|1179.28|215.08|563.27|0.47484|0.68863|-1278.141052|0.1583|4.7512|-0.20335|0.02976259|6.1108|7.6198|7.6198
8d_a8|0.0|1|0|3.190160226|0.0|1|0|-0.12349902|4.844187086|0.042323232|-0.00267541|10.94649761|-0.117111249|1|1|-0.001038264|0.111668404|-0.4385133129999999|0.76211539|0.757805416|0.804372443|0|-0.1072746469999999|-0.103150936|0.377028311|0.028038295|-69.95878302|18.28507531|57.93693239|0.306707511|-0.03820405|-43.86958028|92.49576602|0.675359878|-2.063018716|-45.62337399|-24.91463687|2863.968296|-1345.390391|-16.2479927|0.324640122|14.52777156|0.935013517|0.029166961|682.0472537|19.02113117|0.0|0.0|1.0|1.0|3.61|2.92|23.0|-7.62|3.93|3.32|1.92|1.0|121.1|6.0|32.0|5.0|430.46|3.0|-4.47|1.24e-05|0.00533|0.0147|2.38e-08|-0.0600299999999999|6.22|-1447.559429|690.78|1185.65|265.12|572.21|0.62361|0.70165|-1447.2928029999998|0.1879|6.0111|-0.19757|0.03604461|7.5674|4.7303|4.7303
41_a18|0.0|0|0|0.0|0.0|0|2|0.115127295|4.844187086|0.038034188|-0.0034878|10.9470117|0.0212700929999999|0|0|-0.002136837|-0.137860739|-0.5421253970000001|0.759941674|0.733589101|0.774395455|0|-0.1020290859999999|-0.089139464|0.3888308139999999|0.009550224|-69.94639412|6.547189171|347.42621339999994|0.2650611539999999|-0.037381065|-41.89408289|93.99687836|0.903239484|-2.317626057|-47.95199341|-25.62671923|2899.29167|-1588.856592|-17.56848637|0.0967605159999999|17.13823195|0.950261611|0.006896617|897.5188662|4.727999916|1.0|1.0|0.0|1.0|4.07|0.0|18.0|-8.38|3.26|2.7|2.94|2.0|141.34|6.0|34.0|3.0|452.55|2.53|-5.02|2.76e-06|0.00125|0.0042899999999999|4.18e-09|-0.04956|7.34|-1454.3467460000002|736.59|1294.52|385.97|576.83|0.69308|0.69308|-1453.980175|482.0|2.0934|-0.1814599999999999|0.0280471999999999|2721.0|6433.0|6433.0
12v_a36|0.0|1|0|3.468871488|0.0|0|2|-0.077763989|5.351858133|0.041767677|0.00127667|10.96020642|-0.023932402|1|1|0.003077071|0.123026459|-0.401336708|0.8913597320000001|0.828393514|0.8792981679999999|0|-0.078158778|-0.105200486|0.334379501|0.027145269|-51.4172081|17.85767346|113.7463918|0.197708661|-0.033118671|-45.52806671|0.462992841|0.6276553979999999|-1.788408258|-33.82511043|-21.78731129|2846.057239|-1176.51481|-14.33290989|0.372344602|15.71271745|0.8580426609999999|0.02867403|679.7230552999999|18.86337805|1.0|0.0|0.0|0.0|4.82|0.0|17.0|-6.69|2.77|1.89|1.72|1.0|130.24|6.0|31.0|5.0|411.46|1.81|-4.07|0.000113|0.0464|35.0|2.03e-07|-0.05219|2.65|-1347.442792|671.56|1150.38|319.16|502.83|0.69298|0.7016100000000001|-1347.2000369999998|0.0223|6.1869|-0.20404|0.03275089|7.9237|7.8539|7.8539
13d_a6|0.0|1|0|3.447870607|0.0|0|1|-0.045686501|5.351858133|0.041728395|-0.003346018|10.95129636|-0.10528143|1|1|-0.000899678|0.126028544|-0.49314765|0.845481322|0.786837131|0.841971795|0|-0.092581323|-0.110731261|0.19992155|0.030793771|-63.04181168|20.96853949|156.67194009999997|0.21137879|-0.039696112|-51.34295409|564.780402|0.769432845|-2.103893962|-42.92734103|-27.03045032|2882.382522|-1432.613867|-18.40596467|0.230567155|15.47559904|0.703203572|0.018542644|692.8471883999999|12.62632467|1.0|1.0|1.0|1.0|3.64|3.03|23.0|-9.4|5.38|4.57|1.5|2.0|121.6|6.0|32.0|5.0|423.47|3.74|-5.27|1.11e-06|0.000471|0.00229|3.96e-10|-0.05252|4.5|-1389.374844|723.61|1219.11|255.64|598.06|0.58381|0.7007399999999999|-1389.125098|0.2513|11.0994|-0.20146|0.02846332|14.0012|6.4437|6.4437
47u_a18|0.0|0|0|0.0|0.0|0|1|0.039883149|4.844187086|0.035393939|-0.000829573|10.94702032|-0.033209663|0|0|0.00082284|0.0121925089999999|-0.539738821|0.664796402|0.7517870059999999|0.7960273840000001|0|-0.090364489|-0.092271172|0.33777918|0.02068926|-62.99873374|14.42377665|86.37253771|0.258933526|-0.0344062|-44.84707106|77.59162925|0.721837463|-2.029965788|-43.92035521|-23.98671253|2965.254516|-1415.216039|-16.72263667|0.278162537|17.78724206|0.937307962|0.021142007|818.9389171|14.73941472|0.0|0.0|1.0|0.0|3.98|0.0|18.0|-8.2|3.15|3.02|2.95|3.0|133.53|8.0|34.0|4.0|455.51|2.6|-4.98|2.05e-06|0.000932|0.00472|6.34e-09|-0.06392|9.34|-1510.153552|738.53|1282.66|397.57|646.45|0.69143|0.69143|-1509.771642|0.5849|4.4624|-0.19109|0.02892505|5.8058|5.7055|5.7055
12d_a40|0.0|0|0|0.0|0.0|1|0|0.1028826769999999|5.4161004020000005|0.043185185|-0.000134504|10.31197256|-0.166080871|2|2|-0.002126898|0.3683138529999999|-0.552689736|0.809398262|0.7769829840000001|0.845904643|1|-0.095675903|-0.091630294|0.0913543|0.01171131|-50.68561427|6.204226377|207.39648|0.159568585|-0.038873458|-25.71599691|60.80168183|0.844283549|-1.282824111|-26.85139526|-20.59374436|2270.596857|-679.5935638999999|-10.90981687|0.155716451|14.88744155|0.8899787840000001|0.01245259|350.9435025|6.596929268999999|1.0|0.0|1.0|1.0|3.23|2.94|20.0|-6.84|4.59|5.02|3.76|2.0|96.16|2.0|23.0|2.0|361.25|4.21|-5.58|5.58e-07|0.0002009999999999|0.000942|1.44e-07|-0.07765|4.14|-2153.180821|552.57|910.58|282.05|435.41|0.55983|0.70435|-2153.071733|115.0|1.2683|-0.19369|0.0164339|1.9961|7.7212|7.7212
19_a47|0.0|0|1|0.0|0.0|1|0|-0.038804671|4.727387819|0.032764858|-0.013020816|10.95058274|0.0604168609999999|1|1|-0.010153352|0.074201869|-0.439165562|0.635684951|0.823945134|0.8873627890000001|1|-0.105205489|-0.104459947|0.270767873|0.026805875|-58.28861174|14.85167037|335.10989930000005|0.360357109|-0.037307124|-32.06567824|66.13355777|0.637832605|-1.566899206|-32.2945343|-20.66983856|2612.978054|-868.1332196000001|-11.45202794|0.362167395|13.17443625|0.8635094740000001|0.03295186|428.5826478|18.25682461|0.0|1.0|1.0|1.0|3.13|1.72|21.0|-6.92|2.49|3.84|1.67|1.0|99.2|5.0|28.0|6.0|380.35|2.34|-3.66|0.000214|0.0816|0.0824|1.2099999999999998e-07|-0.05326|3.51|-1335.725639|571.23|974.59|322.68|412.31|0.68924|0.68924|-1335.580357|0.3243|5.1151|-0.2117099999999999|0.03178118|6.3247|7.3|7.3
14b_a50|0.0|0|1|0.0|0.0|2|2|-0.092558007|5.82008293|0.030219907|0.010215823|10.94501788|-0.041169251|2|2|0.011249462|-0.106938404|-0.306633966|0.74726683|0.7887047979999999|0.831689551|1|-0.050362464|-0.076674952|0.7031402240000001|0.022423099|-33.02344264|14.70317076|25.31245624|0.095923652|-0.025558317|-32.9673668|192.8987555|0.637281054|-1.533499045|-21.65397937|-16.75898192|2967.872393|-1005.538915|-10.98912227|0.362718946|11.45638132|0.8030515570000001|0.021820402|825.4425942|14.30797341|1.0|1.0|1.0|1.0|4.64|3.64|20.0|-6.86|3.72|4.81|2.32|2.0|128.39|7.0|33.0|5.0|441.52|3.6|-4.78|2.51e-05|0.0111|0.0074099999999999|1.3900000000000001e-07|-0.02486|3.05|-1431.037684|718.64|1253.87|234.67|533.25|0.55594|0.64303|-1430.72987|0.1373|5.3711|-0.1936|0.03081037|6.7927|5.1818|5.1818
4a_a49|0.0|0|0|0.0|0.0|1|1|-0.076526919|5.4161004020000005|0.036555556|-1.8100000000000003e-05|10.92777282|0.018857363|1|1|0.000660956|-0.130491035|-0.403194204|0.7541604690000001|0.803344301|0.856023531|1|-0.094228246|-0.087863033|0.433367368|0.017143497|-57.79201133|10.51443916|313.22432680000003|0.242956384|-0.0292876779999999|-33.05061877|60.11195021|0.650301539|-1.4936715669999998|-35.44496163|-17.96270092|2675.628678|-916.0977468|-11.01687292|0.349698461|15.01791558|0.8926425020000001|0.023624093|620.5697596|14.48911428|0.0|1.0|1.0|1.0|3.35|2.89|21.0|-7.36|3.4|2.83|1.25|1.0|114.08|6.0|30.0|5.0|399.45|2.42|-3.52|0.000528|211.0|122.0|4.35e-08|-0.06461|3.34|-1313.158118|660.19|1128.22|262.35|504.63|0.35731|0.68042|-1312.924353|0.0789|3.9716|-0.2231199999999999|0.04133192|4.8706|7.4949|7.4949
18c_a22|0.0|0|0|0.0|0.0|1|0|-0.191807441|4.727387819|0.038137255|0.005449965|10.31286086|0.006275578|1|1|0.005597023|-0.081550274|-0.305378181|0.7290394929999999|0.7669483559999999|0.8287956870000001|1|-0.057956428|-0.076388478|0.5003904610000001|0.019843706|-40.094865000000006|13.72808419|30.63947336|0.068926461|-0.028825841|-36.55965924|15.22791009|0.682690024|-1.52776956|-27.73804808|-19.94201893|3090.601885|-1056.927003|-13.79609783|0.317309976|14.04085897|0.914766316|0.0215181079999999|779.8043336000001|14.88645273|1.0|1.0|1.0|1.0|3.56|3.3|27.0|-9.46|5.36|4.98|1.47|1.0|136.36|6.0|34.0|5.0|461.54|3.72|-5.1|1.6e-06|0.000739|0.0036799999999999|3.4299999999999995e-10|-0.07207|3.5|-1783.5397829999995|707.08|1249.84|219.25|583.88|0.4609|0.60449|-1783.277296|0.0817|1.2938|-0.22365|0.02279458|1.0733|7585.0|7585.0
19_a31|0.0|1|0|3.2411335510000003|0.0|0|0|0.062492295|5.351858133|0.0427124179999999|-0.005956522|10.31169935|-0.081641954|2|2|-0.0038998559999999|-0.095997335|-0.615878515|0.656654981|0.8558149140000001|0.902130276|0|-0.0909201569999999|-0.113333675|0.279690511|0.014675044|-53.25742146|8.596058678|75.32978176|0.268735206|-0.036060715|-38.88650245|67.42915967|0.776211804|-1.586671445|-31.1960848|-21.12293613|2265.6917350000003|-929.4091898|-12.37297805|0.223788196|12.77501178|0.805382437|0.0152483439999999|460.3754405|8.931875058|1.0|1.0|1.0|1.0|3.44|2.62|16.0|-7.39|5.8|4.33|1.68|1.0|97.25|7.0|25.0|4.0|358.43|3.47|-3.92|2.14e-05|0.0076799999999999|0.0431|4.08e-08|-0.04308|5.24|-1489.4951640000002|625.93|1028.58|246.28|537.66|0.5385300000000001|0.7005600000000001|-1489.323855|0.2271|1.7076|-0.20675|0.03702801|2.4209|5.7447|5.7447
18d_a25|0.0|0|0|0.0|0.0|1|0|-0.0881447869999999|4.727387819|0.042843137|0.006452854|10.31285314|0.016982601|1|1|0.0062422|-0.055336237|-0.292727912|0.722349659|0.780221059|0.838260077|1|-0.061527513|-0.076328248|0.278576218|0.011158458|-46.31109519|8.39885106|70.58850837|0.062186295|-0.0281209329999999|-43.24308488|0.389087507|0.75793699|-1.602893201|-34.85786147|-21.166323|3113.122552|-1206.480411|-15.93166285|0.24206301|18.11893325|0.911437354|0.014219928|883.4030667999999|10.70318668|1.0|1.0|1.0|1.0|3.66|3.57|27.0|-10.23|6.33|5.98|2.4|2.0|143.37|7.0|35.0|4.0|474.58|4.5|-5.54|5.47e-07|0.00026|0.0013599999999999|5.92e-11|-0.07287|4.56|-1806.812778|792.79|1358.25|219.39|664.72|0.41694|0.6823899999999999|-1806.514606|0.0389|3.2353|-0.2201|0.03560672|4.3658|6.6345|6.6345
16d_a32|0.0|1|1|3.311658163|0.0|0|0|0.170838661|5.733341277|0.0421759259999999|-0.00839148|10.31100273|-0.0517549079999999|3|3|-0.005427254|0.021406827|-0.68301199|0.816581223|0.8575664540000001|0.916850163|1|-0.091212351|-0.11491796|0.41654798|0.032003415|-53.23914436|18.67986534|115.2070109|0.244506926|-0.036437402|-39.15098916|48.61700321|0.615749698|-1.493933474|-31.07481011|-21.26791022|2588.214866|-871.9843187999999|-12.41372827|0.384250302|11.16880283|0.79521327|0.0332953229999999|457.7130665|19.43393087|1.0|0.0|1.0|1.0|3.35|3.01|19.0|-6.59|5.26|3.82|0.65|1.0|102.33|6.0|26.0|5.0|385.46|3.12|-4.18|2.22e-06|0.000856|0.0257|2.55e-07|-0.05068|3.78|-1877.332369|621.59|1023.44|341.83|489.97|0.70217|0.70217|-1877.185022|0.2915|3.2048|-0.20077|0.02818209|3.8853|8.1135|8.1135
15_a15|0.0|0|0|0.0|0.0|0|1|-0.132759299|0.0|0.029814815|0.001806571|10.95980315|0.0020555079999999|0|0|0.003766915|-0.098862691|-0.3597407929999999|0.843715005|0.724319314|0.7725348679999999|0|-0.061884697|-0.091075463|0.7028760070000001|0.020649569|-41.11675625|13.71976186|142.8140301|0.102793952|-0.031405332|-40.20430373|4.306196778|0.702544178|-1.821509261|-27.31834743|-20.86598874|3027.719888|-1210.227347|-13.86355301|0.297455822|11.8273735|0.772181523|0.0202953539999999|830.7967967000001|13.48441779|1.0|1.0|1.0|0.0|4.04|4.34|24.0|-8.9|4.33|6.69|2.52|2.0|138.24|6.0|34.0|4.0|448.52|4.64|-6.1|4.77e-07|0.000214|0.000357|1.27e-09|-0.03786|5.04|-1450.725355|700.82|1265.55|335.38|573.46|0.67524|0.70572|-1450.398033|0.0066|1.6365|-0.1475|0.02849263|2.9566|6.9626|6.9626
14_a1|0.0|1|0|3.3674017380000003|0.0|0|1|0.043282217|5.351858133|0.035620155|-0.011639964|10.94959842|-0.0492229479999999|1|1|-0.008385698|0.164429684|-0.567791164|0.838928085|0.7462411859999999|0.805877431|0|-0.12658238|-0.122581374|0.206941175|0.033047776|-74.96297518|19.5711254|161.1772893|0.406829129|-0.046308519|-42.99041175|104.2594419|0.753357398|-2.083883365|-44.39360096|-27.42423067|2678.985809|-1234.09038|-16.24082222|0.246642602|14.21658628|0.905399978|0.0243658979999999|513.4628663999999|14.42965582|1.0|1.0|1.0|1.0|3.25|2.35|23.0|-7.69|4.04|3.63|1.54|1.0|106.85|4.0|29.0|5.0|384.39|2.85|-4.25|3.03e-05|0.0116|0.0218|2.03e-08|-0.05962|4.57|-1292.55322|621.08|1049.56|323.35|464.08|0.6572600000000001|0.69894|-1292.359534|0.3497|4.1207|-0.19322|0.03490867|5.3099|7.0269|7.0269
2_a1|0.0|0|0|0.0|0.0|1|1|-0.049975995|5.4161004020000005|0.0409444439999999|0.001576763|10.9520472|0.101798469|1|1|0.003205156|-0.237981258|-0.422863867|0.571324013|0.795932678|0.8571146190000001|0|-0.0622285999999999|-0.077270452|0.220315042|0.011282631|-28.32386891|5.135384136|6.281701359|0.191789935|-0.026492726|-16.00805425|84.54541681|0.6944040029999999|-0.927245426|-12.89184641|-12.05838656|1884.85038|-422.0435297|-5.488475744|0.305595997|8.779158091000001|0.6619695520000001|0.017741989|299.6692382|8.075415099999999|1.0|1.0|0.0|1.0|2.91|2.69|17.0|-6.18|4.0|4.12|2.49|0.0|79.77|2.0|21.0|3.0|279.31|3.21|-3.78|0.000871|243.0|0.0466|6.64e-07|-0.02966|3.31|-920.184721|489.42|807.98|303.31|355.79|0.7007899999999999|0.7007899999999999|-920.078239|0.2991|3.5853|-0.19826|0.024658671|5.2754|5.2366|5.2366
15_a10|0.0|0|0|0.0|0.0|1|1|-0.166303336|5.4161004020000005|0.0353864729999999|0.009882584|10.92966702|-0.05940848|1|1|0.009514122|-0.1157120169999999|-0.208590561|0.682616223|0.808676284|0.863438637|1|-0.059234364|-0.074144604|0.710970489|0.018614889|-35.30133759|11.09373722|33.67392858|0.084473199|-0.025240716|-26.33385303|108.7226878|0.646412648|-1.186313662|-21.03820054|-15.04246823|2549.580207|-706.9960069|-8.964715924|0.353587352|11.23924661|0.767351752|0.020932674|563.875765|12.47504566|1.0|1.0|1.0|1.0|3.29|3.31|21.0|-8.3|4.91|4.72|2.53|2.0|111.21|5.0|28.0|4.0|390.87|3.83|-4.81|3.32e-05|13.0|0.0061|5.01e-09|-0.05243|3.12|-1604.057542|641.98|1086.19|214.05|484.05|0.41458|0.68543|-1603.851644|0.1647|4.5192|-0.20983|0.03039798|6.1563|7.4815|7.4815
17f_a50|0.0|0|1|0.0|0.0|2|1|-0.2208117919999999|5.82008293|0.03135101|0.012475826|10.94501702|-0.132773563|2|2|0.0129274519999999|-0.275290802|-0.204651539|0.758335704|0.7851209440000001|0.8314734309999999|1|-0.047333916|-0.074859564|0.333180181|0.016414675|-29.10566644|10.09339793|6.382846132999999|0.088541266|-0.026836447|-28.30463221|82.90209608|0.721122105|-1.422331714|-17.89709978|-16.50175503|2582.272632|-874.5930167000001|-10.14694362|0.278877895|13.65716648|0.896702|0.01617809|652.6793116|9.947921993|1.0|1.0|1.0|1.0|3.81|2.97|20.0|-6.38|2.87|3.83|2.09|1.0|116.81|6.0|29.0|4.0|384.48|2.92|-4.12|0.000266|102.0|0.0291|4.15e-07|-0.0336399999999999|2.5|-1219.220465|653.63|1146.22|304.9|564.52|0.6573899999999999|0.6573899999999999|-1218.966516|0.1708|6.1931|-0.20148|0.0276719|8.312999999999999|6.4001|6.4001
