molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1i|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|PNSA5|FNSA4|WNSA5|RPCS|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
3b_a12|0.0|0|0|0|0.0|0.0|0|0.0|1|1|0.0|0.156777705|0.0|-0.043495794|2|0.0375|-0.1215705419999999|-0.332497127|-0.004028952|-0.065558712|10.9540388|-0.003968827|-0.116772665|1|0.768772928|-0.007397776|0.82914101|0.802482465|0|-0.064393592|-0.088443201|0.073824142|-33.57216667|-46.11064215|-0.034016616|-24.04018959|0.0|-17.50314491|54.77629766|-17.73486237|0.390744506|470.8937285|-691.6596323|1935.211747|0.2311778089999999|6.6333156660000006|10.88757628|0.64134753|120.5265876|-360.6028438|23.06757345|0.0166212889999999|899.6353646|406.0361621|8.665655511|1.0|1.0|1.0|1.0|1.0|3.82|18.0|-8.1|4.05|3.14|37.28|3.99|102.53|0.0|3.0|-4.26|3.0|-5.65|-4.64|5.539999999999999e-05|0.0184|2.28e-05|3.78|0.0|7.91e-09|2.63e-06|4.2092|3.96|3.7741|-1410.947421|548.05|294.55|426.66|-0.15229|0.02444371|-1410.8759220000002|49.0|7.3098|7.3098
8_a10|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|2.071128354|-0.075368755|5.4161004020000005|-0.012055162|2|0.035828092|-0.000315856|-0.296880569|0.0087730469999999|-0.15615298|10.92578782|-0.106100115|-0.132343104|2|0.809386132|-0.167376069|0.864927472|0.616731847|1|-0.059655303|-0.086233061|0.597912185|-32.63117642|-47.16908772|-0.029917593|-25.80127401|9.35593124|-17.849103399999997|56.7864899|-16.36478554|0.431797417|478.5356341|-801.8744912000001|1899.542278|0.277350551|6.112185271|10.75705296|0.7599356820000001|151.7094758|-438.6216583|22.64553798|0.017582236|1109.631361|583.7217118|9.617402178|0.0|0.0|1.0|1.0|0.0|3.42|21.0|-7.6|4.46|4.2|69.9|2.46|111.36|0.0|4.0|-4.52|5.0|-6.25|-4.62|3.05e-05|0.0117|2.4100000000000003e-05|3.37|0.0|2.49e-08|9.59e-06|4.6964|4.58|3684.0|-1257.819281|594.63|264.0|416.69|-0.15556|0.02243902|-1257.648047|526.0|6279.0|6279.0
19l_a38|0.0|1|0|0|3.280796643|0.0|0|7.412764017000001|2|2|0.0|-0.086107169|5.351858133|-0.10490608|2|0.04391253|0.103904811|-0.426895387|-0.001197042|-0.02967593|10.94917392|-0.032264281|-0.191751024|1|0.839953955|-0.053823023|0.89459881|0.700181525|0|-0.079681862|-0.100870929|0.51306986|-51.6277901|-65.35669452|-0.037359603|-42.34617024|19.55998015|-33.45088372|79.04689476|-24.20618316|0.430111845|518.0872716|-1307.13389|2934.313773|0.262589769|6.568874137999999|11.52660233|0.754730276|170.13821069999997|-846.9234048000001|32.82593886|0.021129331|1772.6006989999998|696.3887025|13.69020024|1.0|0.0|1.0|1.0|3.0|4.94|17.0|-7.28|4.03|3.09|81.23|2.75|135.78|0.0|6.0|-4.94|4.0|-6.39|-4.72|1.15e-05|0.0049|1.89e-05|3.55|0.0|5.27e-08|2.25e-05|3.6709|4.08|3354.0|-1409.557954|660.04|337.75|502.31|-0.13977|0.02856649|-1409.37001|14.0|7.8633|7.8633
3d_a32|0.0|1|1|1|3.503398526|0.0|0|7.765993078999999|0|0|0.0|0.0181036519999999|5.733341277|-0.034290847|0|0.041161616|-0.0620110029999999|-0.269655316|0.000655875|-0.113314811|10.31100276|-0.0602430179999999|-0.1395294259999999|0|0.8444218509999999|-0.100251236|0.90169022|0.77923808|1|-0.06869526|-0.093187219|0.2214902789999999|-37.19367587|-50.45435743|-0.02867299|-27.31750365|0.0|-20.13777259|59.15151032|-15.52441767|0.427813496|483.4133562|-605.4522892000001|1855.167124|0.2794597139999999|6.15119195|10.75032687|0.747681906|151.30787800000002|-327.8100438|21.54552351|0.0160633|840.275417|421.3548777|8.697152881000001|1.0|1.0|1.0|1.0|1.0|3.34|19.0|-7.29|6.97|5.07|110.94|1.94|97.86|0.0|4.0|-6.55|3.0|-5.18|-5.13|2.81e-07|9.58e-05|7.36e-06|4.5|0.0|5.13e-08|1.75e-05|3.5105|3.42|3.5105|-1672.733979|569.29|353.18|465.41|-0.14189|0.02457348|-1672.638515|8.0|8.0915|8.0915
14a_a3|0.0|0|0|0|0.0|0.0|0|6.823286122000001|0|0|0.0|0.111575338|4.727387819|-0.1160619169999999|3|0.043464052|-0.143740653|-0.363198151|-0.00603969|-0.039177314|10.3116301|-0.172643335|-0.094863591|3|0.7574238740000001|-0.287221775|0.822587422|0.8255789570000001|1|-0.091731577|-0.094609848|0.21389849|-45.12132248|-46.53709886|-0.036792719|-22.89086827|83.70773843|-22.1944701|55.84414456|-18.09776067|0.481997259|389.0288018|-651.519384|1186.412113|0.239123122|5.308770254|10.24853699|0.930491715|117.6209094|-320.4721558|23.78539971|0.0189212089999999|856.2743893999999|358.3503513|9.307045698|0.0|1.0|1.0|1.0|1.0|3.27|21.0|-6.89|4.28|3.71|105.82|1.04|93.25|0.0|2.0|-4.45|4.0|-6.42|-3.99|3.54e-05|0.0113|0.000103|2.58|0.0|1.28e-07|4.08e-05|3.2363|2.44|3.2363|-1327.485188|528.91|383.1|373.85|-0.1321|0.02860456|-1327.403067|0.03|7.5229|7.5229
13h_a6|0.0|1|0|0|3.464247528|0.0|0|6.842683282|0|0|0.0|-0.094781725|4.727387819|0.004767264|2|0.04393617|0.060987639|-0.3839567379999999|-0.002407131|-0.01698365|10.95053423|-0.090944829|-0.215607882|2|0.780222427|-0.164411111|0.8391892870000001|0.789769968|1|-0.074151997|-0.091977068|0.300800177|-51.85624128|-64.32173453|-0.032362302|-44.98170701|0.0|-36.26429338|76.78735663|-22.63172141|0.461667017|606.9504647000001|-1222.112956|2829.19698|0.263081412|9.11292243|16.928040300000003|0.8575863490000001|183.9790404|-854.6524332|30.71129129|0.017825256|1658.40973|744.1359788|12.4656221|1.0|1.0|1.0|1.0|2.0|3.64|27.0|-10.57|5.41|4.79|103.17|1.13|128.63|0.0|6.0|-5.56|5.0|-6.31|-5.06|2.77e-06|0.0012|8.8e-06|3.7|0.0|2.67e-11|1.15e-08|4.8701|3.83|3392.0|-1386.569017|738.61|254.58|591.53|-0.14097|0.04469058|-1386.3651|47.0|7.3279|7.3279
4_a18 (SD-208)|0.0|0|0|0|0.0|0.0|0|0.0|2|2|0.0|0.055002235|0.0|-0.113324634|3|0.040864198|-0.020226647|-0.498304229|-0.018723101|-0.009648044|10.95382003|-0.056245435|-0.3630339729999999|1|0.83508768|-0.098971722|0.904723479|0.721664823|0|-0.077885485|-0.099573708|0.115284206|-40.10670787|-51.27494074|-0.034985357|-26.40375252|0.0|-20.652731600000003|69.63488061|-18.01551972|0.454067432|401.1916387|-666.5742296|1822.914738|0.397970979|6.239898178|11.42979655|0.831728055|204.9329964|-343.2487827|29.9246699|0.035654206|1107.212786|363.2306414|18.35993987|0.0|1.0|1.0|1.0|1.0|2.77|22.0|-8.15|3.54|4.44|76.48|2.02|92.87|0.0|3.0|-4.29|6.0|-6.31|-4.38|5.12e-05|18.0|4.14e-05|3.02|0.0|7.06e-09|2.49e-06|5.1755|2.58|3.2777|-1542.276332|537.47|239.56|396.17|-0.13588|0.0199445|-1542.207472|0.08|7.0969|7.0969
4j_a46|0.0|0|0|0|0.0|0.19521727|1|7.825245291|1|1|2.194310043|-0.175292207|5.587248657999999|-0.012405467|1|0.048126615|-0.0529855709999999|-0.130235627|0.011968098|-0.1051618459999999|10.94638774|-0.176133068|-0.087688953|1|0.7298040140000001|-0.258222236|0.763724435|0.728293097|0|-0.05924408|-0.074417476|0.295221643|-34.99059698|-43.95227197|-0.024805825|-25.95898597|71.98911503|-20.66606288|50.26191521|-14.65075732|0.402450715|561.0237355|-791.1408955|2563.282153|0.223067683|6.274010655|10.49957018|0.673502127|131.7477027|-467.2617475|18.85718615|0.0106831269999999|1018.288052|642.1335502000001|6.30964324|0.0|1.0|1.0|1.0|0.0|4.0|17.0|-7.69|5.18|5.33|39.94|3.28|110.24|0.0|4.0|-5.38|3.0|-5.09|-5.31|4.16e-06|0.0015|4.86e-06|4.81|0.0|2.03e-08|7.33e-06|5.3949|4.93|4.4093|-1132.018764|646.67|229.82|572.31|-0.18387|0.02491327|-1131.817578|805.0|6.0942|6.0942
12au_a36|-3.3109381210000004|1|0|0|3.422314661|0.0|0|7.412764017000001|2|2|0.0|0.074839187|5.351858133|-0.351827031|2|0.044036281|0.075815782|-0.613616984|-0.006862238|-0.023640632|10.31810353|-0.03802163|-0.261631709|1|0.825565083|-0.058671909|0.877827228|0.750657639|0|-0.090166553|-0.110305773|0.284342092|-64.86748076|-79.35600767|-0.038036474|-57.09017539|26.04051569|-46.66686194|95.91776213|-27.36414058|0.492871181|502.8713191000001|-1587.1201529999998|2384.109036|0.283941389|8.963940512999999|17.67586495|0.97188557|204.2726719|-1141.803508|38.21494522|0.023021031|2216.466823|805.2286932|16.56175445|0.0|0.0|0.0|0.0|3.0|5.0|17.0|-6.87|1.28|2.15|123.75|0.84|142.02|0.0|7.0|-3.85|6.0|-8.03|-3.72|0.0001409999999999|0.0668|0.0001889999999999|1.64|0.0|1.36e-07|6.45e-05|5.1307|6.24|3.7105|-1876.156196|752.27|241.65|618.65|-0.15162|0.05174058|-1875.960827|47.0|7.3279|7.3279
19b_a38|0.0|1|0|0|3.26554965|0.0|0|7.412764017000001|2|2|0.0|-0.122009545|5.351858133|-0.115864198|2|0.044392765|0.013765516|-0.467227005|-0.006877664|-0.1381849369999999|10.96052467|-0.0697981979999999|-0.250781298|1|0.8295290000000001|-0.114123934|0.8851623040000001|0.632625562|0|-0.086013549|-0.11557289|0.336505882|-53.38447032|-71.73053105|-0.041606241|-44.51968852|0.0|-33.13317155|84.49751102|-25.82299118|0.478948837|452.6479704|-1291.149559|2436.66785|0.240363041|7.159317935|13.74014387|0.91919733|149.181772|-801.3543933999999|33.99385836|0.020570275|1699.692918|593.6088758|12.76697997|1.0|0.0|1.0|0.0|3.0|4.82|17.0|-7.12|3.55|3.11|81.23|2.78|125.65|0.0|5.0|-4.25|5.0|-6.81|-4.33|5.68e-05|0.0238|4.67e-05|2.88|0.0|7.599999999999999e-08|3.19e-05|5363.0|3.66|3.7509|-1431.38073|646.81|231.18|485.64|-0.15414|0.03336932|-1431.2418630000002|12.0|7.9172|7.9172
12i _a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|0.04580336|5.351858133|-0.030422458|2|0.043848238|-0.0982344169999999|-0.366470081|0.00372838|0.0109710489999999|10.31162888|-0.072247675|-0.090173435|1|0.831176513|-0.1240820219999999|0.888213143|0.7463962120000001|0|-0.076575246|-0.096489393|0.356921662|-50.00086637|-63.00408424|-0.037414255|-41.13938837|0.0|-32.64875738|72.59006433|-24.43015511|0.479900127|550.7287204|-1197.077601|2280.31966|0.193700903|8.097008872|15.56818082|0.92270764|126.4796844|-781.648379|30.29912252|0.014680721|1484.657003|652.8825454|9.585980094|1.0|0.0|1.0|0.0|1.0|4.62|17.0|-7.22|4.47|3.27|81.65|3.31|132.29|0.0|5.0|-5.93|4.0|-5.75|-5.44|1.19e-06|0.0005139999999999|3.61e-06|4.49|0.0|6.03e-08|2.61e-05|5.0358|4.45|3.5242|-2035.339603|691.59|246.2|542.74|-0.14945|0.03436093|-2035.203042|16.0|7.8013|7.8013
8a_a50|0.0|1|1|1|3.139870661|0.0|1|7.860570786|1|1|2.03117465|-0.0737162059999999|5.777652323|-0.021959577|1|0.03904321|-0.0224366579999999|-0.188998337|0.007671336|-0.150515325|10.94501357|-0.058014797|-0.11385159|1|0.804535572|-0.095292123|0.8718949979999999|0.7135713840000001|1|-0.069208148|-0.08230347|0.278028663|-34.88425666|-41.48493288|-0.031655181|-20.91041439|0.0|-17.58335405|50.06249379|-15.95574341|0.46183401|433.9235497|-622.2739931|1503.563342|0.248584287|5.754657432|10.69309012|0.858162757|125.2985144|-313.6562159|21.23424244|0.017017336|828.1354551|388.171611|8.577560914|1.0|1.0|0.0|1.0|1.0|3.34|20.0|-6.32|3.63|3.71|59.39|2.02|94.75|0.0|2.0|-3.86|3.0|-6.12|-4.13|0.000138|0.0433|7.48e-05|2.95|0.0|4.82e-07|0.000151|5.622000000000001|2.69|4.1738|-1006.637067|548.47|220.53|396.63|-0.17244|0.03479985|-1006.557694|47.0|7.3279|7.3279
47j_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|1|1|0.0|0.070097424|4.844187086|-0.068902246|0|0.033563218|-0.048528478|-0.569931053|0.00031105|-0.006923502|10.94702285|0.0033281|-0.331885553|0|0.7444236670000001|0.005740124|0.77844379|0.757001264|0|-0.073041469|-0.094744194|0.476575952|-56.816779|-73.69868165|-0.033837212|-57.32800549|99.50526447|-44.19607713|86.31641604|-26.32095773|0.481373558|627.366638|-1842.467041|2064.803327|0.235574938|9.597380968|18.50538303|0.928170101|183.246715|-1433.2001369999998|34.43235841|0.016220875|2410.265089|1081.726154|12.6177344|1.0|1.0|0.0|1.0|3.0|4.54|18.0|-8.79|2.43|2.82|97.76|2.63|149.96|1.0|11.0|-5.83|4.0|-6.46|-5.14|1.49e-06|0.000743|7.32e-06|4.07|1.0|1.63e-09|8.159999999999999e-07|3.1054|8.09|3.1054|-1625.413107|839.37|399.25|776.31|-0.1285|0.03246539|1625.053346|35.0|7.4559|7.4559
1h_a5|0.0|1|0|0|2.9516097130000003|0.0|0|6.605297921|0|0|0.0|-0.259241577|4.59511985|-0.009075016|2|0.026339869|-0.02598568|-0.085074391|0.008031558|-0.1197834419999999|10.94466758|-0.044117647|0.0578378779999999|2|0.780175595|-0.082079343|0.8436458929999999|0.6977404359999999|0|-0.067599619|-0.069496749|0.39793593|-35.25675213|-36.2462047|-0.027798699|-18.90429957|0.484419999|-18.38824808|44.51475742|-14.49848188|0.489507204|459.3001331|-579.9392753|819.6979313999999|0.2549450239999999|6.711386288|13.14687756|0.958891501|132.96722079999998|-302.4687931|19.45961351|0.01585373|778.3845404|409.0289917|8.268552715|1.0|1.0|0.0|1.0|1.0|2.8|23.0|-8.41|4.99|4.51|54.46|2.13|95.45|0.0|3.0|-4.25|3.0|-5.77|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.43|0.0|3.87e-09|1.21e-06|4652.0|3.17|4.3651|-990.6032645|556.57|266.52|430.83|-0.17797|0.031392033|-990.523098|28.0|7.5528|7.5528
19_a15|-3.694652026|0|0|0|0.0|0.0|0|0.0|0|0|0.0|0.156105985|0.0|-0.558905888|1|0.040555556|0.037722611|-0.4621216379999999|-0.012350591|-0.04003124|10.31928434|-0.032407407|-0.045543362|1|0.722297906|-0.048611111|0.770451673|0.7358168620000001|0|-0.0946599869999999|-0.112106433|0.355677322|-54.70558911|-64.78818183|-0.042351319|-37.44217335|15.76831619|-31.61527447|68.10965742|-24.47553536|0.405429114|399.3803987|-1101.399091|1857.369806|0.077864438|6.10227122|10.26331993|0.681885245|44.99916039|-636.516947|26.54223128|0.005747326|1194.400408|490.1808545|3.321475588|1.0|1.0|1.0|1.0|2.0|2.99|18.0|-7.14|2.36|4.96|102.69|1.64|101.22|0.0|5.0|-5.12|5.0|-6.22|-4.39|7.56e-06|0.00279|4.1200000000000005e-05|3.29|0.0|7.28e-08|2.69e-05|4.1742|7.53|4.1742|-1523.361214|601.23|297.03|519.04|-0.17018|0.04315771|-1523.254714|72.0|7.1427|7.1427
6_a15|0.0|0|0|0|0.0|0.0|0|0.0|0|0|0.0|-0.199979249|0.0|-0.048804012|1|0.042926829|0.106485923|-0.513693384|0.001080419|0.011857945|10.95880677|-0.009025163|-0.281352401|1|0.691316481|-0.015484797|0.7248900659999999|0.810779115|0|-0.07051817|-0.123000073|0.398681391|-41.14459066|-71.76572566|-0.0307500179999999|-41.87249058|55.65697829|-24.00625743|88.94853813|-17.94143141|0.3902945579999999|501.3728188|-932.9544335|1971.005637|0.4180252789999999|6.110075236|10.02135591|0.640136254|243.9013805|-544.3423775|30.82854077|0.029449813|1603.08412|592.4420375|17.18281248|1.0|1.0|1.0|1.0|1.0|3.29|18.0|-7.95|4.43|5.26|61.84|2.18|109.7|0.0|7.0|-5.66|5.0|-5.33|-5.14|2.16e-06|0.000823|7.32e-06|4.64|0.0|1.13e-08|4.3e-06|4.3423|3.94|3.7696|-1263.0072300000002|612.22|285.52|545.21|-0.15714|0.01711539|-1262.820532|35.0|7.4559|7.4559
47k_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|1|1|0.0|0.029145635|4.844187086|-0.0605329409999999|0|0.033777778|-0.017736343|-0.5135996820000001|0.003047962|-0.02822032|10.94702256|-0.008576013|-0.421027889|0|0.721697829|-0.014398731|0.753132457|0.737517943|0|-0.065324278|-0.088346874|0.3533268229999999|-51.59195677|-69.77479556|-0.030255779|-55.10689702|58.77865447|-40.74641317|84.23875372|-23.89547793|0.467246896|656.2580564|-1744.369889|2009.418849|0.284695579|9.777177947|18.35217454|0.877042091|224.8475227|-1377.672426|33.40602576|0.018313855|2438.639881|1167.054827|14.46395816|1.0|1.0|1.0|1.0|2.0|4.66|18.0|-8.44|2.39|3.17|88.97|2.82|154.86|1.0|11.0|-5.84|4.0|-6.41|-5.33|1.44e-06|0.000742|4.65e-06|4.26|1.0|3.6099999999999997e-09|1.85e-06|3.0948|8.45|3.0948|-1664.728002|842.29|400.63|793.48|-0.1277599999999999|0.02802749|-1664.341238|29.0|7.5376|7.5376
17_a12|0.0|0|0|0|0.0|0.0|0|6.823286122000001|1|1|0.0|0.132275232|4.727387819|-0.058347964|3|0.035816993|-0.210594127|-0.38018419|-0.002523977|-0.072956553|10.31157659|-0.070249784|-0.202276514|2|0.8198617429999999|-0.11976662|0.87653892|0.859088647|0|-0.069570363|-0.096209886|0.318309599|-36.25249721|-50.13411606|-0.035198739|-26.12444199|0.0|-18.89085387|57.97616997|-18.34174978|0.466056241|447.1583691000001|-752.0117408|1470.257187|0.213298781|5.669161963|10.61752641|0.8728564259999999|111.1480977|-391.8666299|23.31475957|0.015049295|955.9051425|431.5987143|7.842053909|1.0|1.0|1.0|1.0|1.0|4.13|17.0|-7.16|4.51|2.56|78.41|2.47|103.12|0.0|3.0|-4.51|4.0|-6.07|-4.24|3.1e-05|0.0103|5.7100000000000006e-05|3.19|0.0|6.97e-08|2.32e-05|4.4014|2.87|3.7723|-1366.776169|560.09|281.69|419.49|-0.15459|0.02800938|-1366.689546|16.0|7.7959|7.7959
1_a3|0.0|0|0|0|0.0|0.0|0|6.823286122000001|1|1|0.0|0.079857077|4.727387819|-0.073036903|2|0.034166667|-0.004409693|-0.248199745|-0.006610844|0.038572075|10.33805862|0.032569462|0.08803837|2|0.7905285390000001|0.057919092|0.8457792829999999|0.943582278|1|-0.098872259|-0.0925710269999999|0.521474118|-45.44133321|-42.54530997|-0.034105115|-19.55367089|0.0|-20.88467272|49.05980305|-15.67458788|0.4490711529999999|356.76228530000003|-595.6343396000001|1162.737831|0.207914282|4.984064981|9.046658216|0.8151164259999999|95.55665364|-273.7513925|19.78900457|0.014174378|751.9821735|373.1494221|6.514493077999999|1.0|1.0|0.0|1.0|1.0|3.83|16.0|-5.77|2.28|1.85|77.1|1.52|91.52|0.0|2.0|-3.07|4.0|-6.87|-3.3|0.0008529999999999|261.0|0.000503|1.83|0.0|1.69e-06|0.000518|5.8805|2.08|3.8645|-1273.290432|496.09|210.84|316.61|-0.1658599999999999|0.02599563|-1273.22339|724.0|6.1403|6.1403
7d_a10|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|2.087763133|-0.117302383|5.4161004020000005|-0.017919404|2|0.041369509|-0.042667459|-0.0845736919999999|0.00870171|-0.071185424|10.929819300000002|-0.0325418129999999|-0.089622042|2|0.809056885|-0.051603612|0.869684772|0.525816226|1|-0.059327943|-0.070901708|0.421731106|-31.47566249|-37.61597161|-0.024733154|-19.95666068|89.87999909999999|-16.69900016|45.08492005|-13.12185056|0.484115691|446.2091497|-564.2395741|1597.531619|0.270414577|6.100927672|11.82615475|0.938419104|143.4649092|-299.34991010000005|17.98535187|0.014078094|773.3701306|460.1866123|7.468948447000001|1.0|1.0|1.0|1.0|0.0|3.21|21.0|-7.83|4.92|4.97|43.6|3.04|100.04|0.0|2.0|-4.22|4.0|-5.83|-4.72|5.98e-05|0.0206|1.9e-05|3.62|0.0|1.46e-08|5.04e-06|5.8433|3.49|3.8856|-1129.175857|574.87|212.18|417.68|-0.1633099999999999|0.02250617|-1129.0552810000002|928.0|6.0325|6.0325
1c_a5|0.0|1|0|0|2.955525321|0.0|0|6.605297921|0|0|0.0|-0.268536978|4.59511985|-0.006491037|2|0.0248765429999999|-0.080321049|-0.085301064|0.008031558|-0.228971551|10.9433337|-0.058823529|0.0578378779999999|2|0.7595197290000001|-0.109439124|0.821309592|0.6977404359999999|0|-0.068062282|-0.070346332|0.436308619|-34.82350689|-35.99212225|-0.0281385329999999|-18.41507338|0.0|-17.81716094|43.86175561|-14.3968489|0.476413155|453.4753671|-575.8739559999999|873.709445|0.246972732|6.063350238|11.580409800000002|0.909902834|126.3615674|-294.64117410000006|19.11862892|0.0153811389999999|764.7451566000001|409.0289917|7.869633359|1.0|1.0|0.0|1.0|1.0|2.78|23.0|-8.41|4.99|4.51|54.46|2.13|95.45|0.0|3.0|-4.25|3.0|-5.77|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.43|0.0|3.87e-09|1.21e-06|4.8783|3.17|4.5088|-990.5931502|556.84|254.15|410.52|-0.18719|0.029157178|-990.516371|3981.0|5.4|5.4
13i_a6|0.0|1|0|0|3.399318783|0.0|0|7.412764017000001|1|1|0.0|0.0359494989999999|5.351858133|-0.154502515|1|0.042560386|0.035242754|-0.852681372|-0.011017781|0.034304189|10.95129557|-0.032549318|-0.073507141|1|0.7771558909999999|-0.054229558|0.8287956870000001|0.830577798|0|-0.120457274|-0.129526268|0.221116773|-80.75190740000001|-86.83156133|-0.046433945|-58.20996912|116.5456632|-54.13430283|100.2320567|-31.12829557|0.429711323|418.3467934|-1649.799665|2880.134143|0.216402237|8.294136887|14.54375165|0.753497905|145.07130039999998|-1105.989413|39.72483975|0.019989461|2105.416507|673.8038326000001|13.40049533|1.0|1.0|1.0|1.0|3.0|3.59|23.0|-8.5|4.16|3.54|115.15|1.18|120.17|0.0|6.0|-5.03|5.0|-6.81|-4.48|9.32e-06|0.00398|3.28e-05|2.95|0.0|3.18e-09|1.36e-06|3.6668|4.94|3.5614|-1426.518007|703.43|338.12|553.67|-0.1464|0.03191957|-1426.332492|21.0|7.6778|7.6778
14_a1|0.0|1|0|0|3.3674017380000003|0.0|0|7.423568444|1|1|0.0|0.043282217|5.351858133|-0.175408303|1|0.035620155|0.1008839219999999|-0.766207981|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|-0.033765606|1|0.7462411859999999|-0.083341531|0.805877431|0.795744863|0|-0.12658238|-0.122581374|0.206941175|-74.96297518|-72.59355177|-0.046308519|-42.99041175|104.2594419|-44.39360096|87.02320758|-27.42423067|0.47517581|351.2799603|-1234.09038|1876.042189|0.246642602|7.46120838|14.21658628|0.905399978|146.0634832|-730.8369997000001|36.40268318|0.0243658979999999|1638.120743|513.4628663999999|14.42965582|1.0|1.0|1.0|1.0|2.0|3.25|23.0|-7.69|4.04|3.63|103.12|1.54|106.85|0.0|4.0|-4.52|5.0|-6.73|-4.25|3.03e-05|0.0116|5.660000000000001e-05|2.7|0.0|2.03e-08|7.81e-06|3.8344|4.57|3.3061|-1292.55322|621.08|323.35|464.08|-0.1336|0.03490867|-1292.415211|94.0|7.0269|7.0269
12ab_a36|0.0|1|0|0|3.458948649|0.0|0|7.412764017000001|2|2|0.0|-0.064515677|5.351858133|0.000258844|2|0.039951691|0.035377607|-0.408023082|0.000939229|-0.032623802|10.9540584|-0.029080933|-0.169341326|1|0.831136366|-0.051707317|0.888163057|0.8196353679999999|0|-0.079202413|-0.095025338|0.452078227|-54.63243106|-65.54680623|-0.033434841|-45.21303385|15.55386871|-37.68448987|82.3666474|-23.06276515|0.484987413|580.1454645|-1245.389318|2390.849902|0.320974676|7.821826146|15.18764075|0.941700118|221.4026852|-859.0476432|33.96451406|0.024384271|1834.083759|708.5476357999999|16.81984117|1.0|0.0|0.0|0.0|2.0|4.86|17.0|-7.05|3.14|1.95|92.99|1.59|133.27|0.0|6.0|-3.92|5.0|-7.21|-3.91|0.0001199999999999|0.0503|0.000122|2.33|0.0|8.95e-08|3.76e-05|3.8845|3.23|3.8845|-1364.468283|712.73|319.17|564.58|-0.15699|0.04167456|-1364.300531|11.0|7.9586|7.9586
14w_a23|0.0|0|1|1|0.0|0.0|2|7.423568444|0|0|3.132012648|0.013971812|5.351858133|-0.109136569|2|0.046678487|0.045196333|-0.330575965|0.003379755|-0.042151195|10.31321817|-0.031435038|-0.206574435|2|0.802520527|-0.049318182|0.8668730109999999|0.558482531|1|-0.070714528|-0.088508061|0.228641034|-46.76570273|-58.53311596|-0.035779855|-38.70975831|90.15900589|-30.92760432|72.23920014|-23.66232347|0.4972095239999999|521.1762769999999|-1112.129203|2283.383402|0.256548212|7.833745658|15.58053709|0.988900044|169.6632599|-735.4854078|31.82765022|0.020725002|1495.89956|597.2903597999999|13.70608418|0.0|0.0|1.0|0.0|1.0|3.42|26.0|-7.93|4.2|5.14|105.02|3.78|120.2|0.0|5.0|-5.68|6.0|-6.35|-5.27|2.09e-06|0.0009369999999999|5.41e-06|3.78|0.0|1.17e-08|5.23e-06|3.6632|3.97|3.6632|-1828.363862|676.92|338.46|535.54|-0.14844|0.02204118|-1828.222578|2.0|8.6737|8.6737
