molecula|NaaNH|n9FaHRing|SaaNH|NaasN|nARing|SaasN|SRW07|JGI4|AATSC1are|MATS8i|BCUTi-1|AATSC1pe|AATSC7i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|pIC50
12bc_a36|1|0|3.43846811|0|2|0.0|5.351858133|0.04625323|-0.001012333|-0.079009683|10.95883416|-0.00097037|0.115647623|-0.442519304|1|0.836170906|0.006621918|-0.045186455|0.892249657|0.771220556|-0.077192869|0.326764696|0.01824287|12.2593899|83.35308244|0.165694502|-0.038558877|-48.36968394|0.77146807|-1.927943855|-34.8600941|-25.91194805|64.13376391|0.467645467|560.6615736|2623.395239|-17.41308622|8.273766079|15.54183457|6587.689277|153.57572439999998|1679.392125|1.0|0.0|1.0|4.73|0.0|17.0|3.99|3.19|2.0|0.0|133.77|0.0|5.0|-5.08|31.0|4.0|450.32|0.0|1.0|1.0|2.82|-5.18|6.55e-06|0.00295|0.0|0.0|1.74e-08|7.83e-06|5.2189|3.8696|-2152.134749|-2152.100551|705.12|320.4|237.57|563.76|-2151.9100780000003|0.3478|6.5854|0.03419831|9.2445|8.0969
18_a10|0|0|0.0|1|2|2.142254323|5.733341277|0.035770975|0.009941402|-0.052165302|10.92966688|0.010573165|-0.144233311|-0.220292492|2|0.785539083|0.048377088|-0.0507442929999999|0.832812971|0.6886547670000001|-0.0575419659999999|0.656664457|0.019095409|12.12013168|40.99617452|0.114447045|-0.024889861|-30.63863373|0.641615544|-1.368942347|-23.18149476|-15.79795381|48.64284759|0.4670293179999999|562.0732377|2137.914113|-10.02718922|7.204851347999999|13.51828833|6213.631543|227.471785|1354.218219|0.0|1.0|1.0|4.07|3.41|21.0|4.65|4.66|1.0|0.0|119.81|0.0|5.0|-4.48|31.0|5.0|412.48|0.0|1.0|1.0|3.67|-4.77|1.7100000000000002e-05|0.00705|0.0|0.0|1.32e-08|5.44e-06|5.7687|3.7977|-1336.433782|-1336.404041|687.19|326.47|214.93|504.61|-1336.126835|0.1637|4.7596|0.02974086|5.9029|6.8861
11c_a5|1|0|2.930680267|0|0|0.0|4.59511985|0.027388889|0.005090155|-0.059682527|10.94877953|0.005383056|-0.138950411|-0.269653478|2|0.8020105409999999|0.030085871|-0.044126759|0.86113162|0.658307423|-0.078909483|0.389427402|0.01785211|10.85837291|31.61751609|0.19527649|-0.0322785379999999|-32.31269264|0.707039635|-1.484812761|-29.19305715|-19.63310772|58.854300300000006|0.448016491|489.4652669|926.234805|-11.94164728|8.88462927|16.09582374|5202.741647999999|178.1902995|1277.330026|1.0|1.0|1.0|2.96|2.14|23.0|4.79|4.17|1.0|0.0|106.79|0.0|6.0|-4.13|28.0|5.0|370.4|0.0|0.0|1.0|3.0|-4.1|7.950000000000001e-05|0.0294|0.0|0.0|3.4000000000000003e-09|1.26e-06|4.5035|4.2087|-1218.492067|-1218.454079|636.14|294.59|275.3|512.32|-1218.278135|0.2186|2.5278|0.03798847|3.3827|7.6021
12b_a36 (EW-7197)|1|0|3.3685352889999995|0|2|0.0|5.351858133|0.040899471|-0.002526241|-0.098032695|10.96052467|-0.000673716|0.059005046|-0.442656599|1|0.819222745|-0.001567914|-0.097861598|0.8741648479999999|0.698414933|-0.081357853|0.458627252|0.021439664|13.41367899|81.63796416|0.236481628|-0.039120289|-42.53627024|0.746747352|-1.956014468|-31.84632538|-24.47552312|64.31504105|0.45988432|477.6935927|2338.370858|-15.31305729|6.764872303|12.52485821|6096.459089|158.4469629|1638.808832|||||||||||||||||||||||||||||3.8475|3.7725|-1332.180029|-1332.147999|659.48|328.66|322.25|486.64|-1331.9479310000002|0.0197|5432.0|0.03202977|7.3101|8.1549
8b_a12|0|0|0.0|0|1|0.0|0.0|0.03977208|-0.010117477|-0.036536396|10.95438057|-0.007926474|0.047425677|-0.659952678|1|0.7407532059999999|-0.010950243|-0.183648492|0.792160599|0.856390139|-0.1053827859999999|0.4384536329999999|0.011257065|6.513753986|319.0086845|0.259073691|-0.045608374|-39.02494133|0.888936354|-2.097985204|-35.28434152|-26.39069094|67.49212879999999|0.480938153|428.7273481000001|1437.536303|-15.27062922|6.373278096|12.27845608|5217.318476|64.26553043|1365.645333|0.0|1.0|1.0|4.11|2.57|18.0|3.11|1.9|1.0|0.0|110.58|0.0|4.0|-4.1|27.0|4.0|355.39|0.0|0.0|0.0|2.51|-4.01|9.74e-05|0.0346|0.0|0.0|3.56e-08|1.26e-05|4.2263|3.7446|-1159.405202|-1159.365835|611.93|331.1|293.37|460.08|-1159.188228|127.0|4.2554|0.03936706|6.1286|6.58
3_a20 (SB-525334)|1|0|3.502142227|0|0|0.0|4.727387819|0.0526353279999999|0.001924142|-0.175513234|10.95053359|0.0033523629999999|0.002992397|-0.500412918|2|0.7186587|0.087932573|-0.17447922|0.76423988|0.7835436240000001|-0.061128029|0.246005838|0.0123308269999999|6.965173618|43.70154849|0.1243352319999999|-0.029269046|-29.26136697|0.784910502|-1.375645142|-19.50382741|-16.53287135|41.49386505|0.457398769|494.6267525|1782.992456|-9.33873414|5.943823875|10.9543133|4905.195832|121.495147|989.9790502999998|1.0|1.0|1.0|3.37|2.82|21.0|5.2|4.69|1.0|0.0|104.59|0.0|3.0|-4.85|26.0|4.0|343.42|0.0|1.0|1.0|3.63|-4.73|1.88e-05|0.00647|0.0|0.0|4.07e-09|1.4e-06|4.9821|3.1728|-1086.585811|-1086.56485|605.71|390.77|248.86|498.74|-1086.329436|0.1171|3.7291|0.02096048|4.8164|6.7905
11f_a5|1|0|2.967866825|0|1|0.0|4.59511985|0.021060606|0.00722997|-0.178881726|10.94877949|0.008309782|-0.1323098|-0.230681941|2|0.756843253|-0.008110526|-0.016518403|0.800575032|0.750555185|-0.068361657|0.368815548|0.0221464629999999|15.41338844|70.39517801|0.152643862|-0.022252743|-36.14073513|0.5109475960000001|-1.268406334|-33.11311829|-15.48735657|62.99140465|0.463183664|589.7388387999999|1125.122028|-10.77881574|9.683662007|18.03905985|5969.213977|340.3683339|1727.7296760000002|0.0|1.0|1.0|3.35|2.87|23.0|4.61|3.53|1.0|0.0|126.79|0.0|7.0|-3.95|32.0|6.0|427.5|0.0|1.0|0.0|2.95|-4.26|5.479999999999999e-05|0.0234|0.0|0.0|2.12e-09|9.06e-07|4.4523|4.1356|-1391.7602960000002|-1391.722248|729.96|299.8|278.47|579.1|-1391.444853|0.1834|2.1313|0.03804804|2.9697|7.9208
12al_a36|1|0|3.469383582|0|2|0.0|5.351858133|0.042739018|0.00127667|-0.074215038|10.96020817|0.003077071|0.172830414|-0.404703593|1|0.8344566859999999|0.125005134|-0.055405405|0.885733922|0.84179881|-0.077842923|0.2689491989999999|0.026927826|17.71943397|114.2305891|0.198820783|-0.035305316|-45.86257662|0.671084645|-1.906487074|-33.70669917|-23.23210974|68.94274882|0.456856406|527.2034213000001|2244.88081|-15.28752554|8.774664332|16.15533063|6049.668466|216.4375922|1869.412355|1.0|0.0|1.0|4.81|0.0|17.0|2.77|1.89|1.0|0.0|130.24|0.0|6.0|-3.95|31.0|5.0|411.46|0.0|0.0|0.0|1.81|-4.07|8.499999999999999e-05|35.0|1.0|0.0|2.03e-07|8.340000000000001e-05|3878.0|3.5511|-1347.479819|-1347.445127|702.95|349.14|319.71|554.23|-1347.196501|0.0095|6.4473|0.03469224|8.1781|7.3188
4_a27|0|0|0.0|2|0|3.294369174|4.727387819|0.0456410259999999|0.00991794|0.13397347|10.93736915|0.010329671|-0.459570857|-0.480852615|2|0.7853766809999999|-0.07759915|-0.024800302|0.842039655|0.614205449|-0.057748369|0.3485918529999999|0.0201467639999999|10.43112657|8.590238252999999|0.1473956619999999|-0.0281385239999999|-21.12083948|0.682485674|-1.181818|-15.48073439|-14.56891559|40.33074472|0.444169714|441.4418013|1213.060761|-7.543156957000001|6.01592535|10.82331334|4988.6278600000005|164.3952417|896.5674718|0.0|0.0|0.0|3.11|3.08|21.0|2.94|2.8|0.0|0.0|97.55|0.0|2.0|-3.57|25.0|4.0|331.37|0.0|1.0|1.0|2.8|-3.99|0.000102|0.0339|0.0|0.0|6.04e-07|0.0002|5.5485|4.1288|-1083.138303|-1083.119531|555.75|300.29|223.46|445.65|-1082.963712|0.1741|2.7371|0.01877181|3.9202|8.3979
15_a10|0|0|0.0|1|1|2.124460476|5.4161004020000005|0.0353864729999999|0.009882584|-0.055918786|10.92966702|0.009514122|-0.1157120169999999|-0.208590561|2|0.808676284|-0.079744227|-0.105662909|0.863438637|0.635064845|-0.059234364|0.710970489|0.018614889|11.09373722|33.67392858|0.084473199|-0.025240716|-26.33385303|0.646412648|-1.186313662|-21.03820054|-15.04246823|46.39507481|0.434181679|545.6177511|2288.954984|-8.964715924|6.35937164|11.23924661|5769.347123|210.7240726|1093.722422|1.0|1.0|1.0|3.29|3.31|21.0|4.91|4.72|2.0|1.0|111.21|0.0|5.0|-4.48|28.0|4.0|390.87|0.0|1.0|1.0|3.83|-4.81|1.56e-05|0.0061|0.0|0.0|5.01e-09|1.96e-06|5.7922|3.7997|-1604.08794|-1604.057542|641.98|326.3|214.05|484.05|-1603.851644|0.1647|4.5192|0.03039798|6.1563|7.4815
8_a15|0|0|0.0|0|0|0.0|0.0|0.039181287|1.7800000000000002e-05|-0.010146469|10.95880707|0.003160815|0.225620047|-0.342749125|1|0.7059441040000001|0.0937475619999999|-0.025923166|0.742680335|0.8105478740000001|-0.071552706|0.381651497|0.0336657729999999|19.65860939|104.8781037|0.146103518|-0.028969856|-40.33569847|0.519427411|-1.419522941|-24.39801408|-16.91650111|61.44071008|0.389723411|498.6196971|1919.535904|-9.878130237|6.093505548|9.984825987|5306.2234530000005|280.62296039999995|1595.8121130000002|1.0|1.0|0.0|3.14|3.76|18.0|3.9|4.95|2.0|0.0|104.74|0.0|7.0|-5.25|27.0|5.0|366.41|0.0|1.0|1.0|3.76|-4.81|1.53e-05|0.00562|0.0|0.0|2.69e-08|9.86e-06|4.4346|3.7426|-1223.704913|-1223.687714|598.84|331.28|279.58|538.51|-1223.463981|0.0155|1.1415|0.01719864|1.4589|6.9666
6f_a40|0|0|0.0|1|2|1.750582483|6.401917197|0.038309179|-0.009302776|0.075227997|10.30179966|-0.008368734|-0.233222505|-0.628934821|0|0.836826225|-0.032826285|-0.268802228|0.896373207|0.742681934|-0.134203859|0.363785804|0.015998475|10.2782635|207.7174501|0.344213487|-0.052228625|-53.89282175|0.8628087240000001|-2.350288117|-55.39203581|-33.55442128|96.49789556|0.410805404|421.31181889999993|3072.581297|-21.5571287|6.993991456|11.87042702|7328.308886|88.13890599|1750.039046|1.0|0.0|0.0|4.05|2.53|14.0|3.66|2.66|1.0|3.0|124.54|1.0|5.0|-6.95|30.0|5.0|457.55|1.0|0.0|0.0|2.61|-4.64|2.3e-05|0.0105|1.0|0.0|0.0002109999999999|0.0967|3.5741|2.57|-2426.972609|-2426.924155|668.95|482.43|346.89|507.64|-2426.725129|0.0158|6.2384|0.04845403|8.7269|7.3768
8f_a8|1|0|2.939511291|1|0|1.241306689|4.844187086|0.043758865|-0.007796225|-0.08540947|10.94343488|-0.007036544|0.152294451|-0.5373378529999999|0|0.6971223040000001|-0.016217844|0.010682683|0.751162751|0.56916135|-0.122135295|0.308621017|0.013566221|7.91086576|317.0847898|0.403186031|-0.048375351|-36.18904175|0.90577048|-2.128515439|-41.53091131|-28.20910228|79.13157981|0.456995667|348.0199311|1892.066521|-16.44956443|7.504290616|13.81994609|5948.547713|54.94802877|1370.325626|0.0|0.0|0.0|3.14|2.85|23.0|4.69|4.72|2.0|0.0|105.27|0.0|4.0|-5.21|29.0|4.0|391.37|0.0|0.0|0.0|4.04|-5.0|1.01e-05|0.00395|0.0|0.0|1.13e-08|4.43e-06|4.7027|3.4876|-1361.658484|-1361.626748|602.63|355.5|263.65|477.92|-1361.455053|0.1659|5.8283|0.03173623|7.8014|4.6428
18a_a22|0|0|0.0|1|0|1.854982521|4.727387819|0.038167849|0.007066388|-0.021976395|10.31286146|0.007079018|0.059645624|-0.296897301|2|0.7329701259999999|-0.042139855|-0.027029438|0.7881113679999999|0.722009212|-0.050645213|0.573315195|0.01713283|11.62443251|29.59800426|0.073464296|-0.029276847|-35.04152115|0.710467198|-1.5223960559999998|-23.31437056|-19.86401135|45.98663929|0.487405342|628.6440468999999|2213.859172|-13.47750813|7.037677899|13.72951861|6630.646100999999|196.4447473|1453.872315|1.0|1.0|1.0|3.49|3.17|27.0|5.32|5.11|2.0|1.0|131.64|0.0|6.0|-5.59|32.0|4.0|436.53|0.0|0.0|1.0|3.9|-5.16|6.98e-06|0.00305|0.0|0.0|3.95e-10|1.73e-07|5.0214|3.4832|-1691.3151059999998|-1691.2957760000002|695.35|355.95|246.91|531.16|-1691.036502|0.0354|3851.0|0.01932946|5.3946|7.8861
A8301_a51|0|0|0.0|1|0|1.700610355|4.727387819|0.039058957|0.00740124|-0.012770742|10.31321735|0.007083041|0.135886548|-0.4354420879999999|2|0.6959300979999999|-0.013846396|-0.21474885|0.750630149|0.7234449559999999|-0.055295165|0.339244706|0.008152073|5.293803823|36.55933899|0.065260105|-0.032775831|-32.90818536|0.854959635|-1.6387915469999998|-23.3177516|-21.28401067|41.20144811|0.4799553379999999|607.0025787000001|2461.663545|-13.82143785|6.890532887999999|13.24988678|6401.6494600000005|94.18649643|1244.737752|1.0|1.0|1.0|3.49|3.5|27.0|5.5|5.52|2.0|1.0|129.04|0.0|5.0|-6.6|31.0|3.0|421.52|0.0|0.0|1.0|4.58|-5.93|1.17e-06|0.000495|0.0|0.0|4.12e-10|1.74e-07||||||||||||||7.9208
1e_a5|1|0|2.953259375|0|0|0.0|4.59511985|0.027873016|0.008031558|-0.1197834419999999|10.94440038|0.007357977|-0.133677441|-0.201027861|2|0.771487328|0.045376705|-0.075239398|0.834250802|0.6977404359999999|-0.06795194|0.373935381|0.008587563|4.461204261000001|159.537038|0.1194205|-0.0278901329999999|-18.81719677|0.7473936259999999|-1.115605324|-18.33860051|-14.48881117|39.76196174|0.482579989|457.4574833|827.4861275000001|-7.526878708|6.41473183|12.39753333|4342.827698|131.2279879|775.4313476|1.0|1.0|1.0|2.83|2.17|23.0|4.99|4.51|0.0|0.0|95.45|0.0|3.0|-4.25|24.0|3.0|312.37|0.0|1.0|1.0|3.44|-4.45|3.5600000000000005e-05|0.0111|0.0|0.0|3.87e-09|1.21e-06|4746.0|4.4292|-990.6320386|-990.6006645|560.58|279.92|261.24|427.87|-990.471803|0.1355|1916.0|0.0313740589999999|3.0386|6719.0
12j_a36|1|0|3.502198129|0|2|0.0|5.351858133|0.039061728|0.00285431|0.039869055|10.33556498|0.003710345|0.161289379|-0.436310965|1|0.820041835|-0.1241793309999999|-0.089459459|0.87043328|0.855081905|-0.069970795|0.362692602|0.018160631|11.99396966|26.39145693|0.147413708|-0.037113558|-46.00836307|0.7758129420000001|-2.004132137|-30.5197407|-24.51120192|58.20533756|0.457280037|563.0803357000001|2536.987511|-16.18812775|7.483427579|13.78874575|6352.018345|148.06163930000002|1706.0876829999995|1.0|0.0|1.0|4.86|0.0|17.0|3.33|2.61|1.0|0.0|135.47|0.0|6.0|-4.85|31.0|4.0|427.52|0.0|0.0|0.0|2.33|-4.51|3.09e-05|0.0132|0.0|0.0|8.95e-08|3.83e-05|5.2072|3.7807|-1670.448063|-1670.420129|694.28|327.94|238.1|536.01|-1670.184251|98.0|6.4451|0.02793415|8.5953|8.0
4p_a46|0|0|0.0|1|1|2.102855253|5.587248657999999|0.046533816|0.005152176|-0.205494852|10.93681929|0.004453195|-0.251219946|-0.369670745|0|0.747019097|-0.078703563|-0.1623103719999999|0.7911509609999999|0.751334374|-0.0997229069999999|0.3352802039999999|0.007398064|4.195717966|175.10295019999998|0.094033511|-0.029978645|-26.78464688|0.87420565|-1.498932241|-32.07534663|-17.00200781|60.7522985|0.423511708|513.8073925|2219.4587530000003|-9.642472876|5.828038618|10.10955243|5167.091582|71.34266847|972.4260993|1.0|0.0|1.0|3.89|3.2|17.0|4.85|5.25|2.0|0.0|107.89|0.0|2.0|-5.8|27.0|3.0|357.45|0.0|1.0|1.0|4.25|-5.4|4.03e-06|0.00144|0.0|0.0|8.95e-08|3.2e-05|5.4796|3.9958|-1129.65844|-1129.618646|598.19|310.28|226.26|537.47|-1129.3914619999998|0.0763|3.6961|0.03979459|5.3996|6.4672
14i_a23|0|1|0.0|2|0|3.2692375460000003|5.351858133|0.0432555559999999|0.002243702|-0.018541856|10.31321758|0.002496501|0.075401108|-0.569707595|2|0.8025091329999999|0.158023239|-0.04255066|0.864206467|0.7333675390000001|-0.0889593869999999|0.266320368|0.0214262489999999|14.65077903|324.811841|0.222047267|-0.039760909|-45.14777443|0.7780956840000001|-2.027806362|-41.59306642|-27.18760085|75.47917433|0.478050606|531.9462982|2447.1741030000003|-18.59026006|8.107659819|15.53342127|7030.347905|151.7330992|1782.001457|0.0|0.0|1.0|3.56|2.64|26.0|2.57|3.12|1.0|1.0|128.38|1.0|6.0|-5.21|33.0|5.0|454.51|1.0|0.0|0.0|2.61|-4.39|4.03e-05|0.0183|0.0|0.0|1.11e-07|5.03e-05|3.6931|3.6931|-1798.64228|-1798.608335|715.68|335.72|335.72|580.74|-1798.371346|0.3639|5.9563|0.03394466|8.3755|8.4622
1g_a5|1|0|2.942391606|0|0|0.0|4.59511985|0.027447447|0.00683534|-0.132678208|10.94875199|0.006957291|-0.019057802|-0.242737126|2|0.7778380309999999|0.030722968|-0.067172264|0.8393686990000001|0.717355058|-0.070108797|0.39389953|0.020418692|10.9506874|74.51397212|0.134079034|-0.027205531|-21.388323|0.61393343|-1.11542677|-20.16505667|-14.59051668|48.55052611|0.4713154089999999|464.3994751|832.7655896000001|-7.824996219|7.312498266|13.83149499|4639.260975|207.0502037|974.3909596|1.0|1.0|1.0|2.79|2.12|23.0|4.5|4.21|0.0|0.0|96.98|0.0|4.0|-4.03|25.0|4.0|328.37|0.0|1.0|1.0|3.09|-4.2|6.29e-05|0.0206|0.0|0.0|7.190000000000001e-09|2.36e-06|4.7822|4.1733|-1065.846194|-1065.818889|572.15|297.09|259.26|448.93|-1065.675316|0.0504|3.4883|0.02730461|5.2707|6.9393
12h_a40|0|0|0.0|1|0|1.760542171|5.4161004020000005|0.041915709|-0.000134504|0.189869851|10.31197256|-0.002126898|0.367928263|-0.556229094|0|0.7769829840000001|0.116873629|-0.335801908|0.845904643|0.6948809659999999|-0.0954337969999999|0.006997021|0.0117142839999999|6.193088525|208.6717565|0.160518251|-0.038796498|-25.56004046|0.844008584|-1.280284432|-26.67382585|-20.51086984|56.64687411|0.4958138139999999|443.8158546|603.6697997|-10.84365353|7.989299324|15.84593062|5087.343024|82.46928995|801.957134|1.0|0.0|1.0|3.19|3.0|20.0|4.59|5.02|2.0|1.0|96.16|0.0|2.0|-6.25|23.0|2.0|361.25|0.0|0.0|1.0|4.22|-5.58|2.61e-06|0.000942|0.0|0.0|1.44e-07|5.2e-05|4.1508|2.6436|-2153.207198|-2153.186757|548.82|469.0|298.7|435.95|-2153.072091|0.3693|2.5573|0.02044063|3.5425|6.0846
5a_a49|0|0|0.0|1|2|2.111324504|5.777652323|0.034466231|0.007647515|-0.046327135|10.92976459|0.008623164|-0.1205081119999999|-0.51958118|2|0.7979412790000001|0.001251171|0.127914587|0.855876084|0.632463498|-0.072109357|0.6254267029999999|0.028578361|16.71687776|124.92862240000002|0.199909945|-0.027311576|-26.93578408|0.6069287529999999|-1.338267206|-24.67330519|-15.97587337|58.89715956|0.490453006|468.0117167|1887.422375|-9.345067946|6.0732145310000005|11.91885068|6294.404170000001|229.9265537|1289.801795|0.0|0.0|1.0|3.37|2.93|21.0|3.3|3.68|1.0|0.0|116.62|0.0|3.0|-3.84|30.0|5.0|397.43|0.0|1.0|1.0|2.93|-4.29|5.09e-05|0.0202|0.0|0.0|1.1900000000000001e-07|4.72e-05|5.2443|3.9219|-1311.995327|-1311.960542|625.06|316.13|236.42|443.78|-1311.743648|0.0529|5.6104|0.03478454|7.0102|7.3665
8d_a8|1|0|3.190160226|1|0|1.41693287|4.844187086|0.042323232|-0.00267541|-0.077977198|10.94649761|-0.001038264|0.111668404|-0.4385133129999999|1|0.757805416|0.0780635059999999|-0.179357354|0.804372443|0.734212688|-0.1072746469999999|0.377028311|0.028038295|18.28507531|57.93693239|0.306707511|-0.03820405|-43.86958028|0.675359878|-2.063018716|-45.62337399|-24.91463687|88.24385833|0.483207744|452.1282556|2093.380666|-16.2479927|7.507839835|14.52777156|6596.888351|211.7129122|1992.108851|0.0|0.0|1.0|3.61|2.92|23.0|3.93|3.32|1.0|0.0|121.1|0.0|6.0|-4.91|32.0|5.0|430.46|0.0|0.0|0.0|3.0|-4.47|3.4200000000000005e-05|0.0147|0.0|0.0|2.38e-08|1.03e-05|4.6765|3.2963|-1447.595474|-1447.559429|690.78|376.13|265.12|572.21|-1447.2928029999998|0.1879|6.0111|0.03604461|7.5674|4.7303
20a_a10|0|0|0.0|1|1|2.113798134|5.4161004020000005|0.036415094|0.008214031|-0.010695558|10.9296614|0.008297595|-0.058994157|-0.281099208|2|0.755429696|0.036092601|0.019448804|0.817646497|0.63495222|-0.066386563|0.591835899|0.013618456|8.860330345|66.52185003|0.086318664|-0.028008251|-30.82502228|0.733451892|-1.456429076|-28.10115947|-18.22250274|52.05222074|0.452402751|594.4519837|2021.669282|-11.8557778|8.419180593|15.37476788|6729.996773999999|173.41938059999998|1291.932235|1.0|0.0|1.0|3.48|3.63|27.0|5.06|5.77|2.0|0.0|126.35|0.0|4.0|-5.68|33.0|5.0|429.47|0.0|0.0|1.0|4.27|-5.59|2.56e-06|0.0011|0.0|0.0|3.61e-10|1.55e-07|4.7841|3.8312|-1389.164302|-1389.1321289999998|696.63|323.62|259.16|524.02|-1388.897416|107.0|2.9429|0.03217287|3.2116|5.9208
4o_a46|0|0|0.0|1|1|2.138144369|5.587248657999999|0.043320988|0.010870588|-0.203025042|10.93828256|0.010144781|-0.376106593|-0.096073163|1|0.7699448320000001|-0.121466731|-0.09492635|0.8176134690000001|0.6418406720000001|-0.0648126359999999|0.372146122|0.00972341|5.332434441|5.821925821000001|0.049267382|-0.021901697|-19.76117845|0.7510206490000001|-1.051281434|-19.49276784|-12.01115223|40.87645867|0.460981009|521.3931342|1705.3950960000002|-6.587059484|5.527567399|10.25486577|4966.476822|136.5432529|767.6690487000001|1.0|0.0|1.0|3.73|3.12|17.0|4.77|4.94|1.0|0.0|103.66|0.0|2.0|-4.91|26.0|3.0|342.44|0.0|1.0|1.0|3.92|-4.87|1.34e-05|0.0045899999999999|0.0|0.0|5.5e-08|1.88e-05|4.3255|4.3255|-1070.456878|-1070.428722|581.59|286.64|286.64|501.08|-1070.223416|0.1598|3.4494|0.02815574|4.8244|6.7905
9d_a31|1|0|3.456767212|0|1|0.0|5.733341277|0.0359583329999999|-0.002456634|-0.0938310919999999|10.31169788|0.000127275|-0.091744753|-0.550392027|0|0.8343242820000001|-0.030275712|-0.0375445629999999|0.873955169|0.771222772|-0.098210975|0.3655337879999999|0.029032453|19.79432796|154.8767865|0.305664196|-0.033844766|-55.58917047|0.6636195229999999|-1.793772606|-45.65350116|-23.07536346|86.75457645|0.457506946|473.3981899|1932.363213|-15.732784099999998|9.436176796|17.39409698|5748.743284|229.34422830000003|1842.914835|1.0|1.0|1.0|3.8|3.35|16.0|6.04|4.09|2.0|0.0|112.97|0.0|9.0|-5.61|29.0|5.0|412.51|0.0|0.0|1.0|3.65|-4.39|4.06e-05|0.0167|0.0|0.0|2.3500000000000002e-08|9.69e-06|3.8478|3.8478|-1657.471475|-1657.428165|727.27|322.22|322.22|630.49|-1657.1791449999998|0.2611|2.6311|0.04331056|3.5077|6.2218
6_a1|0|0|0.0|1|1|2.325221088|5.4161004020000005|0.039635417|0.005054086|-0.00983397|10.95180041|0.006851583|-0.180874123|-0.353456514|1|0.798346291|0.13761072|-0.095907969|0.8524898329999999|0.741035199|-0.057199415|0.212044989|0.021009352|10.15161645|64.63457366|0.121740384|-0.0238222729999999|-18.076387|0.576759436|-0.929068634|-13.35477777|-11.51080589|37.79009463|0.4218263379999999|424.3707604|1383.161829|-5.56196523|5.555887839|9.609375529|4061.042516|204.5077752|778.3512535|1.0|1.0|1.0|2.94|2.54|17.0|3.61|3.57|0.0|0.0|86.31|0.0|3.0|-3.12|22.0|3.0|291.35|0.0|1.0|1.0|2.82|-3.68|0.00021|0.0613|0.0|0.0|9.51e-07|0.000277|4.0635|4.0635|-935.5024827|-935.4750982|527.41|305.12|305.12|405.23|-935.330989|0.3399|5.8386|0.027384499|8.0033|5.2924
12g_a36|1|0|3.5202147110000004|0|2|0.0|5.351858133|0.03912037|0.0042553209999999|0.078155467|10.95259306|0.005035022|0.130052038|-0.44093902|1|0.8026482070000001|-0.19532883|-0.088251318|0.847239339|0.860667615|-0.069292341|0.374686587|0.017738779|12.19441007|24.29006276|0.1457615119999999|-0.034549379|-45.87193951|0.779745318|-2.038413337|-32.74608471|-23.75074918|59.82898654|0.473274545|587.240781|2476.712654|-16.3273005|7.285010602000001|13.83075477|6223.658545|151.41267150000002|1797.1178149999998|1.0|0.0|1.0|5.06|0.0|17.0|3.85|3.01|2.0|0.0|138.33|0.0|6.0|-4.95|32.0|4.0|423.51|0.0|1.0|1.0|2.66|-4.86|1.39e-05|0.00589|0.0|0.0|4.2e-08|1.7800000000000002e-05|5.2092|3714.0|-1350.887005|-1350.861445|724.32|333.83|238.01|657.02|-1350.571683|45.0|5.912000000000001|0.0255597|7.8537|7.8539
