molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|nAHRing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1i|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|FNSA5|PBF|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
13b_a30|0.0|0|0|0|0.0|0.0|2|0.604984129|0.0|5.351858133|-0.118776867|2|-0.035340334|0.0|-0.003436924|0.042845487|10.31162842|1|0.006103754|0.836520136|-0.045844862|-0.0771674659999999|0.802578397|0|-0.113554975|0.3529073379999999|-74.24619275|-76.67161447|385.2420923|0.305898198|206.54056530000005|-0.042850934|-51.76819834|105.341977|0.800290866|-2.271099499|-50.13056864|-28.93268471|0.454574838|3002.926824|468.6532296|0.1997091339999999|8.804739699999999|16.1428924|0.8334321|134.8423681|-1035.363967|11.59580043|1.0|0.0|0.0|2.0|4.76|0.0|17.0|1.72|124.74|1.0|0.0|135.37|0.0|1.0|6.0|-5.01|32.0|5.0|-7.05|441.51|0.0|1.91|9.68e-06|0.00427|5e-05|2.74|0.0|0.0|6.520000000000001e-07|0.000288|-0.05434|5.0501|4.54|3.5056|-1744.492044|-1744.446479|721.48|0.2783|245.51|544.04|0.6862699999999999|0.1415|3.8495|-1744.281763|5.3762|26.0|7.5901|7.5901
12z_a30|0.0|0|0|0|0.0|0.0|2|0.604983642|0.0|5.351858133|-0.026703371|2|0.034848862|0.0|0.003529389|0.018796341|10.31162784|1|-0.207153446|0.809127478|-0.02232319|-0.077335468|0.794193541|0|-0.107776943|0.315493739|-49.68145417|-74.96232552|54.40462246|0.167079923|116.2094523|-0.034034824|-52.13870496|0.0|0.630839856|-1.939984979|-34.55504699|-23.67231332|0.48740649|3112.622632|579.3226647000001|0.3691601439999999|8.071510779|15.74641625|0.950863559|256.7627363|-938.4966892|20.24634493|1.0|0.0|1.0|1.0|4.86|0.0|17.0|2.63|100.11|2.0|0.0|140.26|0.0|1.0|7.0|-5.61|33.0|6.0|-6.39|458.54|0.0|2.52|2.47e-06|0.00113|9.94e-06|3.81|0.0|0.0|1.47e-07|6.720000000000001e-05|-0.04679|4.8063|3.34|3.4438|-1804.814868|-1804.785911|739.33|0.1855|257.96|580.6|0.6853199999999999|0.1441|7.0446|-1804.581882|7.2113|44.0|7.3615|7.3615
6a_a31|0.0|1|0|0|3.3855253210000003|0.0|1|0.610184884|0.0|5.6869753560000005|-0.181987023|0|0.08881108|0.0|-0.013930701|-0.0225412779999999|10.31170939|2|0.001117583|0.784022685|-0.07385392|-0.0436046509999999|0.803505125|0|-0.126430958|0.259133072|-77.60012959|-74.23718620000001|157.9971748|0.42783832|251.216265|-0.045153913|-43.59027182|98.49408082|0.6927462990000001|-1.896464366|-45.56491046|-26.51328079|0.478330896|2713.694431|335.9594356|0.307253701|7.516549303|14.408653400000002|0.916923952|180.411907|-653.8540772999999|18.29245122|1.0|1.0|1.0|2.0|3.42|2.51|22.0|3.69|131.36|1.0|0.0|104.73|0.0|1.0|4.0|-5.22|28.0|5.0|-6.69|390.42|1.0|2.96|6.09e-06|0.00238|4.55e-05|2.8|0.0|0.0|1.11e-07|4.3200000000000007e-05|-0.05563|3.5428|4.03|3.5428|-1613.34153|-1613.295461|607.79|0.6404|349.96|447.66|0.70416|0.6404|7.7514|-1613.198178|11.2387|1.1|5.9586|5.9586
27b_a34|0.0|0|0|0|0.0|0.0|1|1.4335271040000002|2.013418486|5.351858133|-0.016803292|1|-0.106245942|0.0|-0.001438963|-0.029622037|10.95430634|1|-0.322091086|0.7722228729999999|0.00102838|-0.047542374|0.770240631|0|-0.109683855|0.3307451819999999|-57.66200309|-72.21552354|150.83624440000003|0.2165682119999999|142.58786569999998|-0.037292511|-47.54648562|540.9533124|0.712312759|-1.864625537|-37.9644911|-24.553278|0.4072752529999999|2835.31543|515.8091561000001|0.287687241|9.124440695|15.39406063|0.687123753|189.4124225|-808.2902556|15.02503259|1.0|1.0|1.0|1.0|3.54|3.66|23.0|4.11|84.99|2.0|0.0|116.33|0.0|1.0|5.0|-5.23|31.0|5.0|-6.14|409.44|1.0|3.46|5.92e-06|0.00243|1.1e-05|3.75|0.0|0.0|6.53e-09|2.67e-06|-0.04121|4.8168|4.33|4.0935|-1350.055377|-1350.018975|691.97|0.3621|257.4|577.39|0.70001|0.0252|11.8546|-1349.873325|15.2147|0.65|6.1871|6.1871
14_a15|0.0|0|0|0|0.0|0.0|0|1.43568901|0.0|0.0|-0.0455566929999999|2|-0.033982971|0.0|0.001740635|-0.053931584|10.9597359|0|-0.184255041|0.719993769|-0.021648026|-0.028227917|0.7933685340000001|0|-0.0917424269999999|0.7461324029999999|-40.89540491|-58.79722871|92.51564418|0.112910954|72.36402409|-0.032888795|-37.68282812|2.923143027|0.770309725|-1.743106111|-26.20964538|-21.0782518|0.406717767|2612.691478|568.5306056|0.229690275|6.040010666000001|10.18067005|0.685538423|147.2072638|-715.9737342999999|9.797353271|1.0|1.0|1.0|1.0|3.56|3.72|24.0|6.3|56.27|2.0|0.0|119.95|0.0|1.0|6.0|-6.22|30.0|4.0|-4.97|397.47|1.0|4.7|5.99e-07|0.0002379999999999|1.47e-06|5.29|0.0|0.0|1.51e-10|5.99e-08|-0.0338199999999999|4.4518|5.16|3.6209|-1281.105795|-1281.0669369999998|689.8|0.3131|278.5|584.18|0.7055899999999999|0.0054|3.3596|-1280.87015|5.0894|0.03|7.5229|7.5229
9i_a40|0.0|0|0|0|0.0|0.0|0|0.604992808|1.841293462|5.4161004020000005|-0.105556952|0|0.187127708|0.891973262|0.004532692|0.201624407|10.31197226|2|0.187399127|0.762774506|-0.154977678|-0.28972973|0.7947633409999999|1|-0.088485615|0.006324687|-46.80087537|-44.58600513|213.7117392|0.169019238|85.16517222|-0.036869006|-22.46593254|62.68854553|0.8590224540000001|-1.327284222|-23.58195819|-18.57750214|0.477626156|2056.370683|418.7133986|0.140977546|7.700852478|14.74203307|0.91433781|71.03556427|-336.98898810000003|5.226560183|1.0|1.0|1.0|1.0|3.25|2.9|20.0|4.02|84.45|1.0|1.0|91.11|0.0|1.0|2.0|-5.32|22.0|2.0|-5.44|306.38|1.0|3.52|4.79e-06|0.00147|1.97e-05|3.85|0.0|0.0|9.31e-07|0.000285|-0.05989|4.3611|3.2|2.8936|-1273.334714|-1273.31399|534.44|0.5012|284.3|417.75|0.70339|0.3362|2.0895|-1273.217301|2.7887|1.25|5.9031|5.9031
15c_a22|0.0|0|0|0|0.0|0.0|0|1.42291727|1.596256692|4.727387819|-0.018518519|2|-0.026986769|1.568396937|0.003784292|-0.023927419|10.9464374|1|-0.160566657|0.773044788|-0.096749121|0.010828071|0.639264982|1|-0.080088202|0.615901609|-48.58045253|-57.66130245|36.22825261|0.133414786|96.05497587|-0.0302219629999999|-41.51455167|78.22334636|0.661775114|-1.60176404|-34.97658951|-21.75898206|0.462157867|3079.491787|623.9175171|0.338224886|8.626398368|16.03890406|0.859281634|243.5126145|-830.2910335|17.86058304|0.0|1.0|1.0|1.0|3.49|2.85|27.0|4.18|109.38|1.0|0.0|128.77|0.0|1.0|6.0|-4.86|34.0|6.0|-6.96|445.48|0.0|2.98|1.39e-05|0.00618|2.4e-05|2.9|0.0|0.0|5.269999999999997e-10|2.35e-07|-0.07399|5.7361|4.79|3674.0|-1460.602657|-1460.571156|715.42|0.5082|216.15|575.8|0.69113|0.0694|7.382000000000001|-1460.387718|9.0393|737.0|6.1325|6.1325
12ak_a36|0.0|1|0|0|3.501132553|0.0|2|1.270373882|0.0|5.351858133|-0.0407717229999999|2|0.12041792|0.0|0.0042553209999999|-0.116440196|10.95268014|1|-0.163978382|0.815627016|0.051506104|-0.0265703679999999|0.860667615|0|-0.091761476|0.537460657|-49.87483724|-66.15829243|113.186508|0.151294857|109.0807368|-0.032660864|-47.69888026|25.9007405|0.737439195|-1.926990997|-35.95881638|-23.5478668|0.423822657|2830.816014|611.9003905000001|0.262560805|7.98672125|13.86156772|0.735576751|189.3013851|-1001.676485|13.01738243|1.0|0.0|1.0|2.0|5.05|0.0|17.0|3.01|69.2|2.0|0.0|138.33|0.0|1.0|6.0|-4.95|32.0|4.0|-6.19|423.51|1.0|2.66|1.13e-05|0.0047799999999999|1.39e-05|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|-0.04929|3.8734|4.21|3.6895|-1350.900117|-1350.865407|730.3|0.4514|320.09|584.05|0.7034699999999999|0.0001|6.3682|-1350.637958|8.5394|46.0|7.3372|7.3372
12j_a30|0.0|0|0|0|0.0|0.0|2|0.604984421|0.0|5.351858133|-0.033312179|2|-0.02473642|0.0|0.005613018|0.0074730759999999|10.31162861|1|-0.09353607|0.795446883|0.0060012969999999|-0.130412856|0.7991060659999999|0|-0.094132698|0.328405591|-47.76354083|-60.832977500000005|88.51817261|0.157800959|101.9784021|-0.036204884|-39.31313154|0.0|0.8134611009999999|-1.882653966|-30.8670468|-23.39729904|0.476658597|2784.7999170000003|544.2686362000001|0.1865388989999999|8.067697897|15.41574553|0.91079856|120.550211|-786.2626307999999|8.71869951|1.0|0.0|0.0|1.0|4.76|0.0|17.0|2.93|81.65|2.0|0.0|132.24|0.0|1.0|5.0|-5.66|30.0|4.0|-5.81|412.51|1.0|2.91|2.21e-06|0.0009119999999999|7.05e-06|4.23|0.0|0.0|9.75e-08|4.02e-05|-0.05106|5.1971|4.14|3.4788|-1615.096172|-1615.064152|695.8|0.2163|238.56|549.64|0.68625|0.1516|4.6727|-1614.894278|5.1081|9.0|8058.0|8058.0
13_a1|0.0|1|0|0|3.409865599|0.0|1|1.430073963|0.0|5.351858133|-0.144782061|1|0.1129747169999999|0.0|-0.008672236|-0.0594321759999999|10.94989555|1|-0.120034915|0.76714213|-0.051729721|-0.150485437|0.833702788|0|-0.10668313|0.207843387|-64.94184903|-62.04288975|148.7311076|0.320539533|186.4137189|-0.040302516|-36.08180773|528.3795274|0.7082629840000001|-1.813613202|-37.76773325|-23.43842502|0.477212829|2555.623166|395.1486144|0.291737016|7.493979856|14.33466671|0.912824292|169.6632599|-613.3907313999999|15.51600461|1.0|1.0|1.0|2.0|3.35|2.83|23.0|3.87|80.26|1.0|0.0|104.88|0.0|1.0|4.0|-4.29|28.0|5.0|-6.48|371.39|1.0|3.23|5.16e-05|0.0192|4.58e-05|2.94|0.0|0.0|1.14e-08|4.24e-06|-0.04962|4.0783|3.17|3.4483|-1238.395767|-1238.367298|613.52|0.5339|304.01|472.52|0.69782|0.3535|2.7595|-1238.22919|3.9446|0.26|6585.0|6585.0
7g_a8|0.0|1|0|0|3.095238804|0.0|1|1.39137419|1.336155045|5.4161004020000005|-0.067360394|0|-0.030968098|0.0|-0.00087806|-0.027838247|10.9431888|1|0.046246982|0.7363841520000001|0.098510683|-0.044866536|0.606087461|0|-0.1122315669999999|0.306360885|-64.55562181|-67.26263865|144.290464|0.300623857|180.1699331|-0.045912914|-40.31185423|56.75323443|0.806738465|-2.020168201|-38.68948451|-27.51653399|0.470618047|2802.2242920000003|419.1502102|0.193261535|7.588498875|14.3346384|0.8889952590000001|115.825531|-725.6133762000001|11.15541466|1.0|0.0|0.0|1.0|3.29|3.32|23.0|4.66|80.04|2.0|0.0|108.0|0.0|1.0|3.0|-5.78|30.0|5.0|-5.63|399.37|1.0|4.14|1.67e-06|0.000667|3.59e-06|4.38|0.0|0.0|1.23e-08|4.92e-06|-0.06621|3.7874|6.26|3.7874|-1374.493069|-1374.4533210000002|620.67|0.5165|327.36|507.78|0.62073|0.5165|10.1546|-1374.3479960000002|12.9547|21.03|4.6772|4.6772
24_a20|0.0|0|0|0|0.0|0.0|0|1.40648755|1.959359883|4.727387819|0.029711934|2|0.087887688|2.041494094|0.009265667|-0.060940703|10.93106245|1|-0.060582944|0.74131936|0.070857143|-0.07179846|0.607038752|1|-0.067869875|0.531656762|-38.76683848|-42.82548904|12.83518119|0.047972705|30.27049276|-0.02714795|-27.02262995|406.1522673|0.771032243|-1.357397496|-24.46164548|-17.13019562|0.457794721|2736.601949|600.7235847000001|0.228967757|6.852820269|12.63879297|0.844319927|144.47729840000002|-540.4525990000001|8.478379683|1.0|1.0|1.0|0.0|3.4|3.21|27.0|4.78|80.28|2.0|0.0|119.42|0.0|1.0|4.0|-4.89|31.0|5.0|-6.26|402.45|1.0|3.63|1.29e-05|0.00519|1.17e-05|3.52|0.0|0.0|4.82e-10|1.94e-07|-0.06748|5.3396|3.74|3.5876|-1291.896802|-1291.867578|685.66|0.2495|232.2|551.25|0.44916|0.0108|3.6107|-1291.706729|4.3906|318.0|6.4976|6.4976
5a_a50|0.0|0|1|1|0.0|0.0|1|1.3972442980000002|4.202707546|5.82008293|-0.017108794|1|0.017227585|2.475383677|0.012640587|-0.256097122|10.93256969|2|-0.168135655|0.788709546|-0.132977171|-0.203436041|0.6759066159999999|1|-0.065209836|0.2814514|-20.77548565|-34.7974024|6.819160781|0.030107124|16.06582337|-0.022747617|-18.56865899|60.04351409|0.66527517|-0.978147545|-11.08625592|-12.13862875|0.4528093929999999|2246.106104|517.556163|0.33472483|5.892775027000001|10.76914508|0.8275167520000001|178.61652859999998|-278.5298849|9.379218813|1.0|0.0|1.0|0.0|3.5|3.28|20.0|4.33|35.64|0.0|0.0|101.86|0.0|1.0|2.0|-3.89|25.0|2.0|-5.83|326.39|1.0|3.47|0.000129|42.0|3.14e-05|3.46|0.0|0.0|5.7e-07|0.000186|-0.02487|5.6146|3.39|4.0159|-1029.930364|-1029.905844|582.98|0.2735|220.82|455.34|0.6725399999999999|0.1156|3.9843|-1029.786489|5649.0|4.1|5.3872|5.3872
13a_a6|0.0|1|0|0|3.417162147|0.0|1|1.430639975|0.0|5.351858133|-0.0265090529999999|1|0.031837397|0.0|-0.00460563|0.0015242189999999|10.95129557|1|-0.180339002|0.7722228729999999|0.090839165|-0.091892803|0.8013954109999999|0|-0.113446379|0.22670695|-61.52313164|-74.18628740000001|154.9639272|0.22549456|147.4582473|-0.040840697|-48.51283287|554.4922449|0.759912392|-2.042034827|-40.23198232|-26.70706346|0.467070451|2820.31296|506.474367|0.240087608|8.038453162|15.08351934|0.8764206290000001|157.0011174|-873.2309916000002|13.18415753|1.0|1.0|1.0|2.0|3.53|3.2|23.0|4.32|95.85|2.0|0.0|116.79|0.0|1.0|5.0|-5.51|31.0|5.0|-6.1|409.44|1.0|3.52|3.11e-06|0.0012699999999999|1.02e-05|3.8|0.0|0.0|9.77e-10|4e-07|-0.05018|5.9934|4.04|3651.0|-1350.085889|-1350.057702|695.29|0.5352|206.87|571.9|0.70072|0.2697|7.7145|-1349.895534|9.2157|46.0|7.3372|7.3372
9_a10|0.0|0|0|0|0.0|0.0|1|1.377786667|1.998759814|5.4161004020000005|-0.032199235|2|-0.048732912|1.754798254|0.007316125|-0.1189611519999999|10.92721632|1|-0.239634564|0.791322552|-0.000865755|-0.169389445|0.692424727|1|-0.084348428|0.6816795959999999|-40.90513782|-59.80726117|86.66800495|0.130554786|92.56988349|-0.028592687|-42.40634438|59.95939417|0.73129178|-1.686968561|-29.00379197|-20.27364785|0.45291714|2904.874289|616.4802143999999|0.26870822|8.765421221|16.02210901|0.827876677|190.5275895|-848.1268877|11.26962754|1.0|1.0|1.0|1.0|4.0|3.2|21.0|3.68|75.94|1.0|0.0|130.71|0.0|1.0|7.0|-4.23|33.0|5.0|-6.87|438.52|0.0|3.07|5.920000000000001e-05|0.0259|3.64e-05|2.97|0.0|0.0|1.17e-08|5.14e-06|-0.06118|5.5668|4.51|3.7309|-1410.041793|-1410.005954|740.24|0.4138|222.72|631.5|0.68962|0.0041|2.9927|-1409.764013|4942.0|193.0|6.7144|6.7144
8_a47|0.0|0|0|0|0.0|0.0|0|1.24688044|0.0|5.476463552|-0.099564745|2|-0.087101663|1.335354131|-0.008756|-0.153669322|10.93671024|0|-0.003223628|0.7847248109999999|-0.035681436|-0.223459904|0.659210804|1|-0.091482011|0.517797505|-44.09728708|-53.11155658|90.32612351|0.150243126|87.2263982|-0.035797309|-30.83488674|0.0|0.819702033|-1.646676195|-25.60148752|-20.78278301|0.414302597|2621.772106|493.3419136|0.180297967|6.492934319|11.08581716|0.707366287|104.6752861|-555.0279614|7.509972037000001|1.0|1.0|1.0|2.0|3.02|3.21|22.0|6.77|58.04|2.0|0.0|113.97|0.0|1.0|4.0|-6.59|29.0|4.0|-4.79|405.85|1.0|5.03|2.56e-07|0.000104|6.490000000000001e-07|5.61|0.0|0.0|5.62e-10|2.28e-07|-0.05495|3.6696|4.91|3.6696|-1686.068471|-1686.0356350000002|621.06|0.2249|337.87|433.38|0.6877800000000001|0.2249|3585.0|-1685.908004|4.6281|0.05|7.3|7.3
12c_a36|0.0|1|0|0|3.447900368|0.0|2|1.29696741|0.0|5.351858133|-0.04162109|2|0.085843909|0.0|0.0005016269999999|-0.0621599059999999|10.95982545|1|-0.177407665|0.819222745|-0.033217921|-0.097861598|0.8065052890000001|0|-0.105624703|0.462597812|-47.12722334|-67.84435546|60.79111287|0.159266488|102.2992907|-0.038024893|-43.57746274|6.546878962999999|0.75500974|-1.901244658|-30.27053327|-24.42396797|0.473610011|2785.47514|540.0159387|0.24499026|6.772454418|12.86584957|0.899732176|157.3609748|-784.3943293|12.38318928|1.0|0.0|0.0|2.0|4.74|0.0|17.0|2.54|69.2|1.0|0.0|128.76|0.0|1.0|5.0|-4.44|30.0|4.0|-6.49|415.88|1.0|2.34|3.64e-05|0.0151|2.55e-05|3.31|0.0|0.0|6.65e-08|2.77e-05|-0.04992|3.8436|3.79|3.8436|-1692.540795|-1692.511019|672.74|0.3927|322.58|509.61|0.68913|0.3927|4.9812|-1692.3713309999998|6.6973|9.0|8.0458|8.0458
12y_a36|0.0|1|0|0|3.479963309|0.0|2|1.29704385|0.0|5.351858133|-0.065314765|2|0.036174187|0.0|0.002782748|-0.049845887|10.94917392|1|-0.1619981409999999|0.820226782|0.046673879|-0.0498101409999999|0.856135378|0|-0.098532865|0.424572485|-51.48548385|-66.24017399|114.430624|0.16295867|109.55137340000002|-0.036493654|-44.53093547|14.40618351|0.755735734|-1.970657299|-34.61187706|-24.53339777|0.487285656|2793.629988|562.7133986|0.244264266|7.589386902|14.80236899|0.950403792|164.2102614|-890.6187094000001|12.59396622|1.0|0.0|0.0|2.0|4.88|0.0|17.0|2.42|69.2|1.0|0.0|133.84|0.0|1.0|6.0|-4.58|31.0|4.0|-6.34|407.47|0.0|2.37|2.6e-05|0.0106|2.82e-05|3.45|0.0|0.0|9.66e-08|3.94e-05|-0.05002|3.8794|3.83|3.8794|-1310.350902|-1310.315063|702.38|0.4358|319.6|532.91|0.66796|0.4358|6.1376|-1310.137888|8249.0|12.0|7.9208|7.9208
18c_a25|0.0|0|0|0|0.0|0.0|0|1.193723817|1.959418462|4.727387819|-0.008080236|2|0.007241543|2.069766482|0.007804726|-0.038865826|10.31285373|1|-0.064145547|0.748718056|0.084188427|0.0114970419999999|0.7357918440000001|1|-0.0719340379999999|0.385593349|-31.96445203|-47.27625541|26.54367263|0.05198276|34.1639413|-0.026975264|-31.07074762|0.0|0.7479204509999999|-1.510614788|-21.00757374|-17.72859578|0.484730247|2917.369488|623.0528232|0.2520795489999999|7.553051762000001|14.65844196|0.940731034|165.67090530000002|-652.4856999|9.560410146|1.0|1.0|1.0|1.0|3.58|3.89|27.0|6.11|87.72|2.0|1.0|138.65|0.0|0.0|7.0|-6.05|33.0|3.0|-5.85|449.57|1.0|4.77|8.86e-07|0.000398|2.51e-06|4.49|0.0|0.0|6.79e-11|3.0499999999999995e-08|-0.0622|5.4858|4.75|3.3396|-1714.597797|-1714.5777670000002|698.86|0.3558|226.01|547.87|0.70516|0.0041|6.1775|-1714.342386|7.9283|88.0|7.0555|7.0555
4R4k_a46|0.0|0|0|0|0.0|0.173180233|1|1.134637098|2.145043462|5.587248657999999|-0.088084767|1|-0.104665424|0.0|0.006550513|-0.1149361969999999|10.94631314|1|0.012963356|0.7477594870000001|-0.003017362|-0.141706595|0.784722915|0|-0.085931818|0.237621572|-47.73036108|-45.72566346|173.3171354|0.109374836|58.20005971|-0.030434186|-24.33134018|0.0|0.866681099|-1.4608409080000002|-25.39807111|-16.19450581|0.465590034|2105.035168|473.9155694|0.133318901|5.522208638|10.33328154|0.871222588|70.94107067|-413.632783|3.857266463|1.0|1.0|1.0|1.0|3.8|3.12|17.0|4.77|50.94|1.0|0.0|100.96|0.0|1.0|2.0|-4.82|25.0|3.0|-5.46|333.43|1.0|3.81|1.5e-05|5.0|1.4800000000000002e-05|4.05|0.0|0.0|2.48e-07|8.28e-05|-0.02045|5.2965|4.52|4.1392|-1053.439174|-1053.413412|565.94|0.2896|234.09|490.83|0.68404|0.1008|1.8559|-1053.254911|1.9753|97.0|7.0132|7.0132
12b_a36 (EW-7197)|0.0|1|0|0|3.3685352889999995|0.0|2|1.2970445309999998|0.0|5.351858133|-0.082283951|2|0.027495626|0.0|-0.002526241|-0.098032695|10.96052467|1|-0.217394466|0.819222745|-0.001567914|-0.097861598|0.698414933|0|-0.10866747|0.458627252|-50.90136206|-67.98756422|81.63796416|0.236481628|147.9542111|-0.039120289|-42.53627024|5.958751634|0.746747352|-1.956014468|-31.84632538|-24.47552312|0.45988432|2772.832013|477.6935927|0.253252648|6.764872303|12.52485821|0.851455231|158.4469629|-765.6528642999999|12.96977113|||||||||||||||||||||||||||||||-0.04975|3.8475|3.41|3.7725|-1332.180029|-1332.147999|659.48|0.4491|322.25|486.64|0.69991|0.0197|5432.0|-1332.005651|7.3101|7.0|8.1549|8.1549
8b_a8|0.0|1|0|0|3.191799887|0.0|1|1.395658149|1.42474537|5.4161004020000005|-0.182065125|1|0.019958073|0.0|-0.0055544409999999|-0.0422693659999999|10.94650923|1|0.079250224|0.778853499|0.097555876|-0.0527918259999999|0.726912742|0|-0.11627069|0.28604765|-79.74587194|-71.23625346|172.84152849999998|0.441645347|270.5854753|-0.047457424|-43.64473805|89.09854311|0.781454722|-2.325413799|-48.85837649|-29.07602182|0.4835310479999999|2863.095568|342.0904577|0.218545278|7.507665421|14.53652808|0.936224813|133.8974321|-872.8947609999999|13.73949201|0.0|0.0|0.0|2.0|3.52|2.93|23.0|3.03|112.23|1.0|0.0|114.18|0.0|1.0|4.0|-4.77|31.0|5.0|-6.87|414.41|0.0|2.9|1.6899999999999997e-05|7.0|3.69e-05|2.76|0.0|0.0|7.33e-08|3.04e-05|-0.06114|4.5819|6.41|3.2992|-1407.0843|-1407.052256|640.35|0.2618|270.59|488.56|0.70195|0.1515|5.8389|-1406.887058|7.4497|5.08|5.2941|5.2941
11a_a50|0.0|0|1|1|0.0|0.0|1|1.397733996|4.088412042|5.82008293|-0.014702942|1|-0.04339705|2.114272566|0.011959339|-0.108592708|10.94500606|2|-0.277408878|0.792574879|-0.158172459|-0.200986578|0.667956827|1|-0.071180382|0.2931724189999999|-25.48858279|-37.63057389|7.53108119|0.0828728879999999|43.81199235|-0.025421565|-19.89396594|67.28055926|0.6543614329999999|-1.067705728|-13.47492066|-13.43949068|0.463749257|2286.226222|484.8529701000001|0.345638567|5.965221997|11.123941699999998|0.864799282|182.7270002|-298.409489|11.04263807|0.0|0.0|1.0|0.0|3.44|2.8|20.0|3.73|48.53|0.0|0.0|99.65|0.0|2.0|2.0|-3.58|25.0|3.0|-6.24|327.38|1.0|2.95|0.000263|0.0862|6.97e-05|2.9|0.0|0.0|1.35e-06|0.000441|-0.03284|4.0636|3.05|4.0636|-1045.978598|-1045.954278|574.01|0.1761|305.11|437.9|0.65485|0.1761|5.4342|-1045.84627|7.5619|59.0|7.2291|7.2291
1a_a5|0.0|0|0|0|0.0|0.0|1|1.189701889|0.0|4.59511985|0.009305578|2|-0.075791863|0.0|0.005921049|-0.132197351|10.9502215|0|0.114184614|0.7427901179999999|0.11504495|-0.008431181|0.808272639|0|-0.075618812|0.3602068089999999|-36.19957997|-38.07869556|83.60943679|0.166361767|83.77332129999999|-0.027665419|-19.17495143|0.0|0.7256546770000001|-1.134282187|-18.22870183|-13.93123008|0.455258786|1940.139869|419.7878208000001|0.274345323|6.199179484|11.38004491|0.835734058|138.1496441|-287.62427139999994|8.305533524|0.0|1.0|1.0|1.0|3.54|0.0|18.0|1.42|37.81|0.0|0.0|93.49|0.0|1.0|3.0|-2.6|23.0|4.0|-6.58|298.34|0.0|1.75|0.00253|755.0|0.000365|2.17|0.0|0.0|7.13e-08|2.13e-05|-0.1040099999999999|4.6707|2.85|2.8332|-951.1394906|-951.110826|531.02|0.2109|265.45|386.8|0.54123|0.0126|4.4956|-951.226623|6.7017|107.0|6.9706|6.9706
32_a47|0.0|0|1|1|0.0|0.0|1|1.216307925|1.998170616|4.727387819|0.000921003|3|-0.013510009|1.6507707980000002|0.001861676|-0.026022099|10.95005715|1|-0.157688306|0.810444864|-0.0094137619999999|-0.078006445|0.634406338|1|-0.0726950079999999|0.266433793|-41.57905445|-52.38450683|28.55112477|0.148372218|106.9180086|-0.026060474|-37.74862456|44.50423685|0.64116122|-1.381205148|-29.9621436|-18.77935151|0.44289006|2808.210157|613.6886524|0.35883878|8.656942728999999|15.53902041|0.794977846|258.5816152|-717.2238666000001|16.38361254|1.0|1.0|1.0|2.0|3.35|3.67|21.0|5.07|67.66|2.0|0.0|125.17|0.0|1.0|5.0|-4.81|31.0|5.0|-6.34|436.91|1.0|3.94|1.5399999999999998e-05|0.00674|8.89e-06|3.7|0.0|0.0|1.5e-09|6.55e-07|-0.05682|4.9046|2.97|3.6829|-1778.127634|-1778.0970140000002|692.49|0.2969|252.79|548.86|0.68986|0.2839|4.8234|-1777.90286|6.3139|0.1|7.0|7.0
