molecula|NaaNH|SaaNH|SRW09|nAHRing|nARing|MATS2c|AATSC1c|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|AATSC1pe|MATS1i|AATSC1i|MATS1c|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PNSA5|RNCS|RPSA|TPSA_x|WNSA5|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|PPSA1|WNSA2|FPSA5|Mor01p|PPSA5|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
17_a4|0|0.0|7.535296702|1|1|-0.188642713|-0.006491052|0.043084795|0.0|-0.25315101|0.001892883|10.94611837|-0.094767116|0.002155864|-0.0179434139999999|-0.07155304|-0.392770755|-0.12969185|0.8347553529999999|0.484393047|0.888791225|-0.0887214819999999|-0.08932566|-46.06264282|17.08736223|0.111208775|57.34712812|-23.75316417|0.0|-1.5185362180000002|52.67753395|-21.75180355|51.22364842|2351.601697|458.3237652|1658.726841|-11.21677197|5.923504372999999|10.65499029|71.31904507|-403.8037909|0.012827738|319.5521911|6.61489113|0.0|0.0|0.0|2.94|0.11|-6.56|4.59|30.71|3.66|1.0|0.0|85.09|0.0|3.0|-4.36|25.0|6.0|0.0|1.0|4.29|4.39e-05|0.0152|1.5399999999999998e-05|0.0|0.0|9.44e-05|-0.04186|4.44|-1255.968357|527.39|873.5|413.28|0.47353|0.47353|-1255.881628|0.2045|-0.17559|4.8197|0.02636403|-1255.932407|877.0|6057.0|6057.0
21_a10|0|0.0|7.535296702|1|1|0.036507898|-0.009308076|0.035818182|1.817620533|-0.549176498|0.001533145|10.92966143|-0.003554514|0.002099681|-0.0236638829999999|-0.03765494|-0.4636733179999999|-0.005970601|0.81962595|0.68876002|0.7747854129999999|-0.091053776|-0.084654798|-59.80834512|240.7558768|0.225214587|159.11338909999998|-42.25440548|74.3822498|-1.777750751|75.80259699|-23.25880088|77.676969|3104.255496|547.3834282|2701.142106|-16.4322688|8.388036625|13.78215169|209.0477207|-887.342515|0.022638817|746.5727327999999|15.99425187|1.0|0.0|1.0|3.17|0.11|-8.71|4.47|90.13|2.81|2.0|0.0|128.59|0.0|5.0|-5.77|34.0|6.0|0.0|0.0|4.04|1.69e-06|0.0007599999999999|3.12e-06|0.0|0.0|8.68e-07|-0.06082|5.57|-1485.461532|716.1|1225.01|517.44|0.4226399999999999|0.68165|-1485.216871|0.1489|-0.16178|1.5138|0.03802869|-1485.278495|4.8|5.3188|5.3188
24_a20|0|0.0|6.842683282|0|0|-0.217098257|-0.001547029|0.03625|2.041494094|-0.083539572|0.009265667|10.93106245|-0.04104|0.008780074|-0.036258691|-0.060582944|-0.188335708|-0.07179846|0.802353442|0.607038752|0.952027295|-0.061437722|-0.067869875|-42.82548904|12.83518119|0.047972705|30.27049276|-27.02262995|406.1522673|-1.357397496|51.30386873|-17.13019562|46.85253003|2736.601949|600.7235847000001|1961.887639|-10.80905198|6.852820269|12.63879297|144.47729840000002|-540.4525990000001|0.013436544|664.4562602999999|8.478379683|1.0|1.0|0.0|3.21|0.08|-9.32|4.76|80.28|1.86|2.0|0.0|119.42|0.0|4.0|-4.89|31.0|5.0|0.0|1.0|3.63|1.29e-05|0.00519|1.17e-05|0.0|0.0|1.94e-07|-0.06748|3.74|-1291.867578|685.66|1169.35|551.25|0.46668|0.44916|-1291.647083|0.0108|-0.15687|3.6107|0.02922392|-1291.706729|318.0|6.4976|6.4976
1_a15|0|0.0|0.0|0|0|-0.22215316|-0.0084598019999999|0.0381893|0.0|-0.541427319|0.001244652|10.95880609|-0.000905902|0.003816011|-0.1816819589999999|-0.270248221|-0.34192045|-0.001544849|0.74357498|0.795437721|0.875723465|-0.068077117|-0.1117462069999999|-72.24770503|121.3844816|0.124276535|80.34898605|-46.71058649|63.14412039|-1.899685524|90.40184737|-20.13460632|60.96303497|3000.975833|566.1848585|2855.495631|-13.01770443|6.580146251|11.7078005|254.7811976|-794.0799704|0.0280791829999999|851.7423982|18.15414234|1.0|1.0|1.0|4.18|0.19|-10.02|5.46|74.73|2.2|3.0|0.0|132.94|0.0|8.0|-6.55|34.0|6.0|0.0|0.0|4.68|2.830000000000001e-07|0.00013|1.08e-06|0.0|0.0|4.36e-08|-0.04142|4.68|-1510.117336|697.35|1271.06|598.34|0.64662|0.70553|-1509.785098|0.0061|-0.1365|1.2218|0.01894559|-1509.851127|44.0|7.3565|7.3565
47j_a18|0|0.0|7.03438793|1|1|0.070097424|-0.007807275|0.033563218|0.0|-0.569931053|0.00031105|10.94702285|0.0033281|0.002317206|-0.218974385|-0.331885553|-0.48833504|0.005740124|0.77844379|0.757001264|0.80651845|-0.073041469|-0.094744194|-73.69868165|95.57657747|0.19348155|150.5035248|-57.32800549|99.50526447|-2.368604851|86.31641604|-26.32095773|69.23713027|3172.831382|627.366638|2064.803327|-20.47428768|9.597380968|18.50538303|183.246715|-1433.2001369999998|0.016220875|1081.726154|12.6177344|1.0|1.0|3.0|0.0|0.28|-8.79|2.43|97.76|2.63|3.0|2.0|149.96|1.0|11.0|-5.83|37.0|4.0|0.0|0.0|2.39|1.49e-06|0.000743|7.32e-06|1.0|0.0|8.159999999999999e-07|-0.04423|8.09|-1625.413107|839.37|1459.55|776.31|0.6983600000000001|0.6983600000000001|-1624.9784550000002|0.5439|-0.1285|4.1619|0.03246539|1625.053346|35.0|7.4559|7.4559
3n_a32|1|3.616639267|7.773594467000001|1|1|-0.0376583329999999|-0.00615216|0.035643275|2.22272854|-0.295303659|0.000609539|10.3110027|-0.0711168609999999|0.002379137|-0.086764744|-0.153506065|-0.435658951|-0.121627423|0.868826775|0.762657782|0.840041782|-0.074507943|-0.092745182|-53.32184118|121.6040686|0.159958218|91.96452611|-30.65624207|0.0|-1.205687365|65.41881458|-15.75418035|53.70155314|2526.071154|482.963897|2426.73803|-9.057526067|6.369579712999999|11.72372261|201.8383309|-398.5311469|0.0210408339999999|522.1674161999999|12.0969734|0.0|1.0|1.0|3.29|0.32|-6.96|6.71|120.17|1.58|2.0|0.0|106.44|0.0|3.0|-5.96|26.0|4.0|0.0|1.0|4.07|1.11e-06|0.000424|1.23e-05|0.0|0.0|4.19e-05|-0.05535|2.57|-1825.349557|614.67|1036.75|464.67|0.7028399999999999|0.7028399999999999|-1825.163542|0.2839|-0.1472099999999999|3.5849|0.02901944|-1825.218291|21.0|7.6778|7.6778
9b_a36|1|3.513187594|7.412764017000001|2|2|-0.053019801|-0.0058276019999999|0.040166667|0.0|-0.308862918|0.005050384|10.33767255|-0.06502499|0.005458948|-0.053309522|-0.094526372|-0.4060950789999999|-0.1177413269999999|0.842671963|0.7961424690000001|0.8453794609999999|-0.074181597|-0.098301686|-61.73294817|67.12293326|0.154620539|97.10089515|-38.76797062|0.0|-1.769430355|71.70079424|-22.67740953|57.26650122|2715.020034|530.8939077|2464.2160510000003|-14.24129533|7.549264797|13.80758516|136.63774650000002|-697.8234711|0.015872498|620.9195447000001|9.967846072|0.0|0.0|1.0|0.0|0.14|-6.64|3.6|82.47|2.82|1.0|0.0|126.17|0.0|5.0|-4.6|29.0|4.0|0.0|0.0|2.48|2.49e-05|0.00992|3.71e-05|0.0|0.0|9.21e-05|-0.05146|3.82|-1575.751975|666.01|1127.85|514.45|0.69763|0.69763|-1575.557248|0.5392|-0.15833|6.2846|0.02803905|-1575.616432|21.0|7.6778|7.6778
22_a47|0|0.0|6.86171134|0|0|0.048272293|-0.010579222|0.043695652|1.016903613|-0.507802654|-0.006808306|10.95023117|0.002716049|-0.004332497|-0.1049885469999999|-0.277479519|-0.538310301|0.004104478|0.890264057|0.591185263|0.698649132|-0.080744803|-0.089280419|-52.67991531|12.19999546|0.301350868|177.81209280000002|-31.08378631|54.21581266|-1.42848671|71.28682035|-18.73063655|60.71546178|2692.510471|412.2379505|1494.441201|-11.05201291|6.9553262170000005|12.91589555|230.3045281|-497.3405809|0.031534452|482.9384172|18.60690504|1.0|1.0|2.0|3.16|0.1|-7.69|3.07|84.73|2.97|1.0|0.0|104.64|0.0|5.0|-4.44|29.0|6.0|0.0|1.0|3.41|3.6e-05|0.0142|4.16e-05|0.0|0.0|8.11e-06|-0.0612399999999999|4.4|-1375.021925|605.12|1027.32|466.95|0.50316|0.68312|-1374.857521|0.0799|-0.16704|4.2485|0.02840507|-1374.914437|1.0|9.0|9.0
12p_a36|1|3.392386149|7.412764017000001|2|2|-0.0494658159999999|-0.008017607|0.042804233|0.0|-0.432950771|-0.002526241|10.96052769|-0.0433009009999999|-0.000673716|-0.101303149|-0.217394466|-0.440709431|-0.074349074|0.8839272779999999|0.698414933|0.748438833|-0.082569108|-0.108380023|-68.22905781|83.24921731|0.251561167|158.3666517|-42.95260501|0.0|-1.950840419|80.40682298|-24.56246081|64.698131|2774.926334|471.1687161|2308.958924|-15.4629378|7.546742977|14.3885803|151.63860559999998|-773.1468902|0.019344052|595.8790650000001|12.17776516|0.0|0.0|2.0|0.0|0.14|-6.86|3.13|69.2|2.4|1.0|0.0|123.71|0.0|5.0|-3.89|30.0|5.0|1.0|0.0|2.15|0.000129|0.0515|6.96e-05|0.0|0.0|5.58e-05|-0.0552299999999999|3.41|-1332.148901|660.71|1113.05|506.89|0.30159|0.66559|-1331.947748|0.1841|-0.15608|4.8805|0.03396697|-1332.006106|9.0|8.0458|8.0458
17_a20|1|3.445659565|6.842683282|0|0|-0.064380628|-0.005457467|0.0388043479999999|1.652760156|-0.28924577|-0.000495713|10.94884838|-0.072863159|0.000922796|-0.116922879|-0.202695123|-0.456415963|-0.127696675|0.812578598|0.71987165|0.912053544|-0.063665681|-0.081404237|-53.38406095|66.47074027|0.0879464559999999|57.67438055|-35.00871763|10.50834496|-1.5466805119999998|64.39681425|-20.699942|51.60929807|2761.976599|598.1153253|2210.790304|-13.57480888|8.198616089|15.05121151|161.12498630000002|-665.1656349|0.016793117|637.7803874|11.012753300000002|1.0|1.0|1.0|2.83|0.08|-10.14|5.8|91.14|1.45|2.0|0.0|119.48|0.0|4.0|-5.36|31.0|5.0|0.0|1.0|3.74|4.4e-06|0.0017699999999999|8.35e-06|0.0|0.0|2.9e-08|-0.0706799999999999|4.11|-1291.918735|673.68|1157.26|543.09|0.69839|0.69839|-1291.692325|0.2977|-0.14021|3.9703|0.03030655|-1291.752049|2.25|5.6478|5.6478
18a_a22|0|0.0|6.842683282|0|0|-0.197348157|-0.003488994|0.038167849|1.6891461019999998|-0.19538364|0.007066388|10.31286146|-0.015194063|0.007079018|-0.0835538409999999|-0.147724859|-0.296897301|-0.027029438|0.7881113679999999|0.722009212|0.926535704|-0.050645213|-0.076119803|-51.6464295|29.59800426|0.073464296|49.84469832|-35.04152115|18.5219848|-1.5223960559999998|64.80092090000001|-19.86401135|45.98663929|2898.068989|628.6440468999999|2213.859172|-13.47750813|7.037677899|13.72951861|196.4447473|-700.830423|0.0193879289999999|730.9420477000001|13.15449139|1.0|1.0|1.0|3.17|0.08|-9.4|5.32|100.61|2.13|2.0|1.0|131.64|0.0|6.0|-5.59|32.0|4.0|0.0|1.0|3.9|2.59e-06|0.00113|6.98e-06|0.0|0.0|1.73e-07|-0.0706799999999999|3.69|-1691.2957760000002|695.35|1211.84|531.16|0.35107|0.68577|-1691.036502|0.0354|-0.1408|3851.0|0.01932946|-1691.097989|13.0|7.8861|7.8861
12ab_a30|0|0.0|7.412764017000001|2|2|-0.026189286|-0.008528077|0.043854875|0.0|-0.520212725|0.003529389|10.31162784|0.01563558|0.005111479|-0.12254489|-0.207153446|-0.384942092|0.026596859|0.855880335|0.794193541|0.7997534890000001|-0.082740301|-0.1008879709999999|-71.0035788|119.79740259999998|0.200246511|140.93076580000002|-49.97135112|0.0|-1.815983471|92.49334877|-22.42218278|80.46280277|3118.431712|562.8556061|2618.234172|-15.78042667|8.44310703|15.6704374|278.7324985|-899.4843201|0.030534507|792.3440337000001|21.48976996|0.0|1.0|1.0|0.0|0.21|-6.83|3.94|100.11|2.2|2.0|0.0|140.26|0.0|7.0|-5.61|33.0|6.0|0.0|0.0|2.52|2.47e-06|0.00113|9.94e-06|0.0|0.0|6.720000000000001e-05|-49.0|3.34|-1804.79081|753.75|1275.19|613.7|0.46561|0.68324|-1804.523449|0.1511|-0.14772|6.9089|0.03368522|-1804.589076|17.0|7.7825|7.7825
3a_a49|0|0.0|7.535296702|1|1|-0.05210989|-0.006374689|0.0355787039999999|1.819785|-0.337858497|-0.000349523|10.92976559|0.00497674|0.000521532|0.002357097|0.003978478|-0.421478185|0.008391259|0.8704151529999999|0.7476073409999999|0.72890527|-0.094437035|-0.088484274|-51.82200998|107.4001347|0.27109473|158.77029040000002|-30.35026007|59.40691577|-1.504232653|64.2037853|-17.97906469|64.79936082|2599.121578|426.893216|1793.526571|-10.52968207|6.566343333|12.49907878|181.6875706|-515.9544212000001|0.021141449|578.2841135|12.38177532|1.0|1.0|2.0|2.11|0.18|-7.19|2.77|98.72|1.04|1.0|0.0|112.14|0.0|5.0|-3.06|29.0|5.0|0.0|1.0|2.02|0.000878|0.3379999999999999|0.000503|0.0|0.0|2.51e-05|-0.05732|3.16|-1253.973708|635.89|1082.21|449.68|0.53794|0.66614|-1253.756918|0.0793|-0.15978|3801.0|0.03833529|-1253.8126619999998|64.0|7.1938|7.1938
12g_a36|1|3.5202147110000004|7.412764017000001|2|2|-0.063344124|-0.006495469|0.03912037|0.0|-0.409214521|0.0042553209999999|10.95259306|-0.0521750109999999|0.005035022|-0.099596099|-0.163978382|-0.44093902|-0.088251318|0.847239339|0.860667615|0.854238488|-0.069292341|-0.097067302|-66.72829531|24.29006276|0.1457615119999999|100.2028184|-45.87193951|5.097410387|-2.038413337|77.14470618|-23.75074918|59.82898654|2829.45056|587.240781|2476.712654|-16.3273005|7.285010602000001|13.83075477|151.41267150000002|-963.3107298|0.015152386|799.5563855|10.41641087|0.0|1.0|2.0|0.0|0.24|-7.38|3.85|69.2|2.66|2.0|0.0|138.33|0.0|6.0|-4.95|32.0|4.0|1.0|1.0|2.66|1.13e-05|0.0047799999999999|1.39e-05|0.0|0.0|1.7800000000000002e-05|-0.0505199999999999|4.21|-1350.861445|724.32|1241.66|657.02|0.38165|0.70097|-1350.571683|45.0|-0.15236|5.912000000000001|0.0255597|-1350.633209|14.0|7.8539|7.8539
15_a3|0|0.0|6.823286122000001|1|1|0.079167398|-0.006742751|0.045993266|1.809035179|-0.289938297|-0.006419472|10.33806279|0.021805556|-0.004459728|-0.022386155|-0.039798975|-0.505519936|0.036380489|0.866559772|0.911346861|0.7789088340000001|-0.092342351|-0.107619999|-55.08588323|315.5421792|0.221091166|113.1667185|-28.19600959|0.0|-1.50667999|60.30684851|-19.28005913|51.31038923|2116.88728|398.6887321|1433.713715|-9.868603355|5.371119692000001|9.975434973|76.61068671|-394.7441342|0.010200078|402.781061|5.220965278|1.0|1.0|1.0|0.0|0.24|-5.78|2.21|89.99|0.96|0.0|0.0|94.29|0.0|2.0|-2.77|23.0|5.0|0.0|0.0|1.2|0.0017|547.0|0.000951|0.0|0.0|0.000535|-0.06319|2.33|-1328.665275|553.81|916.07|398.12|0.2843199999999999|0.67902|-1328.531138|0.0173|-0.1576|1.9539|0.0228507|-1328.581677|25.0|7.6021|7.6021
5_a27|0|0.0|6.823286122000001|0|0|0.126882432|-0.0063562359999999|0.048947368|1.271687295|-0.286030638|0.00991794|10.93772408|-0.013448351|0.010329671|-0.2030237389999999|-0.341622797|-0.4982037479999999|-0.020087122|0.8149212259999999|0.614205449|0.8531787759999999|-0.055979434|-0.085078576|-44.83538435|10.48961936|0.146821224|77.37301579999999|-23.6277072|56.35994804|-1.276178645|53.51978325|-16.01263727|38.43699603|2273.906133|449.6149323|1254.531539|-8.438466859|6.160679036|10.98289851|136.2361487|-354.41560810000004|0.016479312|424.8821143|8.684398894|0.0|1.0|0.0|3.11|0.16|-6.22|2.94|65.6|2.66|0.0|0.0|97.55|0.0|2.0|-3.61|25.0|4.0|1.0|1.0|2.82|0.000248|0.0821|9.78e-05|0.0|0.0|0.0002|-0.04554|4.9|-1083.124207|566.68|955.22|463.87|0.64548|0.64548|-1082.967639|0.2448|-0.16952|2.3781|0.01903872|-1083.019748|3.0|8.5229|8.5229
1g_a5|1|2.942391606|6.605297921|0|0|-0.203595168|-0.003919036|0.027447447|0.0|-0.172437603|0.00683534|10.94875199|-0.0353243789999999|0.006957291|-0.010807075|-0.0178558139999999|-0.242737126|-0.067172264|0.8393686990000001|0.717355058|0.8659209659999999|-0.070108797|-0.074361785|-39.8807456|74.51397212|0.134079034|71.90752413|-21.388323|0.589719781|-1.11542677|54.34919851|-14.59051668|48.55052611|2243.103668|464.3994751|832.7655896000001|-7.824996219|7.312498266|13.83149499|207.0502037|-320.82484500000004|0.02697793|422.96706330000006|14.46845291|1.0|1.0|1.0|2.12|0.05|-8.14|4.5|63.69|1.57|0.0|0.0|96.98|0.0|4.0|-4.03|25.0|4.0|1.0|1.0|3.09|9.27e-05|0.0304|6.29e-05|0.0|0.0|2.36e-06|-0.0393|2.61|-1065.818889|572.15|961.17|448.93|0.4386899999999999|0.66164|-1065.675316|0.0504|-0.17042|3.4883|0.02730461|-1065.727193|115.0|6.9393|6.9393
4k_a46|0|0.0|7.825245291|1|1|-0.050636784|-0.0049602|0.0510113959999999|0.0|-0.252970193|0.006550513|10.94631314|-0.1032662209999999|0.006050983|0.008544799|0.012963356|-0.3860697829999999|-0.141706595|0.787615341|0.784722915|0.8789113709999999|-0.091943864|-0.086581945|-46.76051618|171.92614719999997|0.121088629|65.39662252|-25.25406274|0.0|-1.471893066|50.48291318|-16.56101615|53.45751583|2104.876032|474.67574630000007|1912.936687|-8.94414722|5.726809252000001|9.829220349|68.46061366|-429.3190666|0.006892404|519.5743695|3.722397006000001|1.0|1.0|1.0|3.03|0.33|-6.61|4.26|50.94|2.84|1.0|0.0|100.96|0.0|2.0|-4.82|25.0|3.0|1.0|1.0|3.79|1.5e-05|5.0|1.4800000000000002e-05|0.0|0.0|8.28e-05|-0.01712|4.52|-1053.396715|582.84|1001.96|500.36|0.39943|0.68553|-1053.196897|0.1505|-0.18542|4.0015|0.03653474|-1053.249847|0.08|7.0969|7.0969
6b_a31|1|3.404988662|7.773594467000001|1|1|0.052690797|-0.016070861|0.037803618|0.0|-0.787472195|-0.011483229|10.31169819|-0.053655833|-0.008439437|-0.002840672|-0.004825446|-0.57983695|-0.084489161|0.841537966|0.795570315|0.627853074|-0.12081047|-0.1284626569999999|-78.37648097|159.79549319999998|0.372146926|227.0509355|-47.81835367|101.4993391|-2.055402513|93.1058799|-27.86719323|93.83704414|2776.92804|383.0600707|2063.736075|-17.0020813|7.513612533|14.46878435|155.0167518|-765.0936586|0.024142162|536.6368656000001|14.72939894|1.0|1.0|2.0|2.73|0.1|-7.33|5.19|131.36|1.36|1.0|0.0|109.69|0.0|4.0|-5.63|29.0|5.0|0.0|1.0|3.3|2.34e-06|0.000947|2.18e-05|0.0|0.0|1.89e-05|-0.05835|4.61|-1652.635711|637.06|1077.19|492.36|0.7013199999999999|0.7013199999999999|-1652.44739|0.4967|-0.13345|5.9085|0.03623358|-1652.505041|54.0|7.2676|7.2676
14q_a23|0|0.0|7.423568444|0|0|0.141057047|-0.0101981219999999|0.044138322|0.720966302|-0.5608967029999999|0.002243702|10.31321757|-0.056324491|0.002496501|-0.017918675|-0.033435987|-0.573130981|-0.089657283|0.871119857|0.7333675390000001|0.773194598|-0.08960718|-0.096370719|-66.16349731|350.836102|0.226805402|155.7136729|-45.42467289|97.13675614|-2.023785094|79.42966327|-27.24379301|76.3369885|3097.399651|530.8381985000001|2213.1193780000003|-18.70427707|8.732265278|16.53853737|152.86702240000002|-953.9181308|0.01932289|693.3423458|13.26616596|0.0|0.0|2.0|2.66|0.04|-6.96|2.57|148.11|2.28|1.0|1.0|128.38|1.0|6.0|-5.21|33.0|5.0|0.0|0.0|2.62|6.11e-06|0.00278|4.03e-05|0.0|0.0|5.03e-05|-0.08159|4.19|-1798.6108739999995|714.22|1222.17|554.59|0.5949|0.5949|-1798.3704079999998|0.4943|-0.14854|8375.0|0.03458552|-1798.433122|16.0|7.8069|7.8069
14a_a25|0|0.0|6.842683282|0|0|-0.092005241|-0.004483962|0.038167849|1.975771616|-0.255585831|0.006085806|10.93106303|-0.019985937|0.006158124|-0.0469914379999999|-0.077269115|-0.365062041|-0.035531959|0.792935475|0.653818362|0.850426305|-0.069657015|-0.084207356|-55.27820709|107.22698590000002|0.149573695|98.18816423|-36.28756839|58.18995584|-1.76835447|63.96772039|-21.90268583|54.17569023|2844.993903|558.2652611000001|2142.5112510000004|-14.37809314|7.39139255|14.55676745|126.8576588|-762.0389362000001|0.01323706|712.1606951|8.689513304|1.0|1.0|1.0|3.06|0.08|-9.59|4.44|72.7|2.47|2.0|0.0|126.26|0.0|6.0|-5.39|32.0|4.0|0.0|1.0|3.81|4.03e-06|0.0016899999999999|5.13e-06|0.0|0.0|1.08e-07|-0.05083|5.79|-1352.265931|689.55|1202.13|548.29|0.42461|0.6714|-1352.024616|0.1756|-0.16347|3.0824|0.03250632|-1352.086073|207.0|6684.0|6684.0
12u_a36|1|3.508898495|7.412764017000001|2|2|-0.054501792|-0.006461999|0.042560386|0.0|-0.407105926|0.0042553209999999|10.95266014|-0.010669561|0.005035022|-0.099596099|-0.163978382|-0.438988314|-0.018047007|0.855176759|0.860667615|0.842227829|-0.07260571|-0.0969881059999999|-67.50289394|86.1184622|0.157772171|109.8080843|-46.98143813|5.944854912|-2.036750221|78.06218646|-24.02645378|62.80959338|2831.106839|586.1833819|2455.7556010000003|-16.72220679|7.65672775|14.90088936|153.5444314|-986.6102007|0.015171583|799.5563855|10.55929252|0.0|1.0|2.0|0.0|0.24|-7.38|3.85|69.2|2.66|2.0|0.0|138.33|0.0|6.0|-4.95|32.0|4.0|1.0|1.0|2.66|1.13e-05|0.0047799999999999|1.39e-05|0.0|0.0|1.7800000000000002e-05|-53.0|4.21|-1350.865506|739.12|1254.5|590.18|0.69258|0.70272|-1350.575382|0.0176|-0.15109|5.8702|0.03260752|-1350.638138|16.0|7.7959|7.7959
14b_a3|0|0.0|6.823286122000001|0|0|0.143500839|-0.009130444|0.039799383|1.7086790859999998|-0.356087317|-0.00603969|10.31162234|-0.102362298|-0.004161699|-0.050943323|-0.094863591|-0.575695827|-0.170297225|0.848135222|0.8255789570000001|0.786476513|-0.090994113|-0.100993354|-49.38772279|252.49572540000003|0.2135234869999999|104.4171556|-24.15156108|82.79166784|-1.312913604|57.87172082|-17.83445545|50.77131401|2160.565755|384.6023764|1289.104749|-8.721397057|4.989782639|9.738358819|113.9829058|-313.9702941|0.017348996|358.3503513|8.483998032|1.0|1.0|1.0|2.5|0.06|-6.89|4.28|105.82|1.04|0.0|0.0|93.25|0.0|2.0|-4.45|23.0|4.0|0.0|1.0|2.82|3.54e-05|0.0113|0.000103|0.0|0.0|4.08e-05|-0.06676|2.22|-1327.4859310000002|524.27|879.19|368.39|0.70123|0.70123|-1327.349444|0.2276|-0.12942|2.8743|0.02844675|-1327.398177|0.38|6.4202|6.4202
3_a3|0|0.0|7.285506549|0|0|0.159413311|-0.010040064|0.034259259|2.063441043|-0.3413621639999999|-0.007818326|10.31154314|0.069435247|-0.006362643|0.041786524|0.081380229|-0.599804962|0.123113049|0.885339037|0.8495058259999999|0.7538064790000001|-0.107269779|-0.098797066|-45.05306124|228.5396864|0.246193521|112.2682304|-20.54492513|75.88125246|-1.086767728|55.67251784|-15.98657012|54.67064981|2092.406045|343.74795510000007|1349.6286710000002|-7.290134722999999|5.025797436|8.592908408|136.8031103|-225.9941764|0.023287455|302.8386149|10.6194566|1.0|1.0|1.0|2.39|0.0|-6.15|5.0|121.17|1.41|0.0|0.0|88.36|0.0|2.0|-5.48|21.0|3.0|0.0|1.0|3.23|3.32e-06|0.00103|4.06e-05|0.0|0.0|0.000218|-0.0637|1.92|-1592.873593|491.26|817.21|316.65|0.29441|0.69206|-1592.792349|0.0851|-0.14599|2.1507|0.03099295|-1592.839065|1175.0|5.93|5.93
11_a3|0|0.0|6.823286122000001|0|0|0.119431379|-0.01008647|0.042795699|1.710245969|-0.363112913|-0.008037672|10.31163053|-0.023103765|-0.005959152|-0.0495219879999999|-0.0947326669999999|-0.577616902|-0.04179402|0.793311683|0.834020779|0.777803048|-0.0955396769999999|-0.099420732|-47.02715152|253.1353625|0.222196952|105.101718|-22.2443844|80.34769756|-1.292469516|57.08178682|-18.52584757|51.99171876|2097.896727|367.9098016|1105.41974|-8.76293931|5.475372235|10.29352296|117.0775712|-289.1769972|0.021256639|311.6695405|10.0546353|1.0|1.0|1.0|2.07|0.0|-6.51|3.79|105.82|0.8|0.0|0.0|88.28|0.0|2.0|-4.08|22.0|4.0|0.0|1.0|2.46|8.37e-05|0.0256|0.000197|0.0|0.0|9.35e-05|-69.0|2.12|-1288.165162|508.58|834.82|346.18|0.6966600000000001|0.6966600000000001|-1288.058926|0.4441|-0.13118|3.3694|0.02994326|-1288.10577|0.04|7.3979|7.3979
12s_a30|0|0.0|7.412764017000001|2|2|-0.00019297|-0.007621736|0.04625323|0.0|-0.403952011|-0.002544958|10.31162892|-0.04950715|-0.001131023|-0.0546637159999999|-0.145315868|-0.446807335|-0.080971844|0.889479916|0.591758164|0.706713791|-0.090733404|-0.103647048|-67.11451776|89.91581294|0.2932862089999999|189.9114627|-43.45862792|0.0|-1.969293912|78.38074776|-26.02399668|71.26547471|2977.11642|457.6180044|2368.4646620000003|-16.8513047|8.066744794|15.14544373|135.66918710000002|-825.7139305|0.017398791|616.2856203|11.26623|0.0|0.0|1.0|0.0|0.14|-7.16|4.67|81.65|3.58|2.0|0.0|127.19|0.0|5.0|-5.49|31.0|6.0|0.0|0.0|3.21|3.24e-06|0.00141|6.71e-06|0.0|0.0|3e-05|-0.0551|4.32|-1774.202623|677.35|1140.1|526.07|0.43338|0.68458|-1774.01033|0.1576|-0.14985|3.0335|0.03401064|-1774.072418|7.0|8129.0|8129.0
