molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nARing|BCUTs-1|MATS2c|SRW07|AATSC1s|ATSC1c|MATS8i|AATSC8d|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|nFaHRing|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Fraction Csp3|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|IC50|pIC50
19h_a38|0.0|1|0|0|3.2723542610000003|0|7.412764017000001|2|1.297044177|-0.088176988|5.351858133|-0.082283951|-0.420209249|-0.043452674|-0.070688288|0.303981987|-0.420225236|1|0.724208473|0.819222745|-0.121374121|0.8741648479999999|0|0.7746288020000001|-0.082211319|0.3263113569999999|0.021234963|-48.43313101|-64.79649453|136.81322659999998|0.225371198|-0.03959525|-38.17354026|7.370099699|0.0|-1.979762478|76.70128100000001|60.94327866|0.47459722|2774.611523|1839.424968|0.24620669|6.820483788|12.98143834|0.903301693|6253.901215|145.047677|30.94580137|0.020207411|-299.0343596|1547.290068|595.8790650000001|11.90478646|1.0|1.0|1.0|0.14|-6.86|81.23|2.4|0.0|125.69|0.0|5.0|-4.14|30.0|-6.77|0.0|2.66|-4.17|7.209999999999999e-05|29.0|0.0272|2.78|0.0|1.4e-07|3.41|3.5358|-1332.187847|-1332.1538779999998|626.65|1092.17|350.65|0.2355|452.01|0.68472|88.0|-0.1467099999999999|-1331.999352|9.0|8.0348
8e_a12|0.0|0|1|1|0.0|1|6.803505258|1|1.283834633|0.050021617|4.727387819|-0.049397555|-0.330207456|-0.087658302|-0.0309579439999999|0.112673977|-0.448676455|1|0.83954453|0.761892879|-0.051240735|0.815412281|1|0.939627917|-0.05202522|0.001151979|0.0155147339999999|-29.79080011|-50.273571200000006|51.38557748|0.060372083|-0.031094185|-28.78776717|5.0872236|0.0|-1.492520871|61.4656313|38.67488258|0.45384745|2548.979738|2112.908299|0.2887421289999999|6.446557205|11.80358346|0.830990262|5490.975165|165.34017769999997|25.03342862|0.019545275|-241.94192880000003|1201.604574|561.9859171|11.19206011|1.0|1.0|1.0|0.14|-7.93|55.1|3.05|0.0|117.04|0.0|3.0|-4.37|28.0|-6.03|0.0|3.12|-4.69|4.25e-05|0.0156|0.00744|3.53|0.0|1.19e-08|3.45|3.3044|-1177.619013|-1177.593205|612.59|1048.44|375.21|0.2341|481.04|0.38889|0.2252|-0.13599|-1177.436953|588.0|6.2306
12c_a5|0.0|1|0|0|2.977832018|0|6.605297921|1|1.236775191|-0.212798523|4.59511985|0.020594766|-0.16115723|-0.096073591|0.0072946769999999|-0.1386392109999999|-0.223631474|2|0.808899433|0.797601178|0.014673577|0.8446264459999999|0|0.841092921|-0.070873852|0.450827114|0.016374249|-46.62294305|-43.47195613|143.44655559999998|0.158907079|-0.022421317|-28.59715492|7.085796743|13.26856229|-1.25559373|59.40070647|57.39441476|0.4609383929999999|2697.345008|2045.184304|0.416414105|7.293547043999999|13.53008071|0.855075538|5877.765289|273.9296719|25.27376659|0.024214085|-109.9706106|1415.330929|735.3048881|15.92875034|0.0|1.0|1.0|0.24|-9.31|75.72|1.57|0.0|121.26|0.0|6.0|-4.09|31.0|-6.79|0.0|3.31|-4.33|8.159999999999999e-05|0.0336|0.0191|2.84|0.0|4.93e-10|2.06|4.0116|-1316.542713|-1316.5202869999998|694.24|1200.02|309.06|0.1513|519.21|0.52074|105.0|-0.16563|-1316.305277|47.0|7.3279
4R4k_a46|0.0|0|0|0|0.0|1|7.825245291|1|1.134637098|-0.050636784|5.587248657999999|-0.088084767|-0.252970193|-0.1149361969999999|-0.1032662209999999|-0.158788415|-0.3860697829999999|1|0.78837943|0.7477594870000001|-0.141706595|0.787615341|0|0.890625164|-0.089699228|0.237621572|0.007883196|-47.73036108|-45.72566346|173.3171354|0.109374836|-0.030434186|-24.33134018|2.232103603|0.0|-1.4608409080000002|49.58292992|51.92513282|0.465590034|2105.035168|1767.850427|0.133318901|5.522208638|10.33328154|0.871222588|4711.736397|70.94107067|18.68565706|0.007248925|-390.2334878|896.9115391|519.5743695|3.857266463|1.0|1.0|1.0|0.33|-6.61|50.94|2.84|0.0|100.96|0.0|2.0|-4.82|25.0|-5.46|0.0|3.81|-4.83|1.5e-05|5.0|0.0049299999999999|4.05|0.0|2.48e-07|4.52|4.1392|-1053.439174|-1053.413412|565.94|994.13|299.53|0.2896|490.83|0.54119|0.1008|-0.17484|-1053.254911|97.0|7.0132
12s_a36|0.0|1|0|0|3.486136149|0|7.412764017000001|2|1.297044029|-0.057853364|5.351858133|-0.045035034|-0.4023692|0.0056370119999999|-0.050363149|0.063448144|-0.434472457|1|0.90414347|0.8060798779999999|-0.086791463|0.856677627|0|0.8303378090000001|-0.07216709|0.4314309979999999|0.019457471|-46.58030248|-64.57958827|110.6090028|0.169662191|-0.035868226|-41.6829437|8.106112169|10.23927133|-1.901015959|76.34126108|59.13914165|0.4604765839999999|2710.355028|2294.468358|0.245801617|7.545963801|13.98635088|0.853487672|5890.905249|158.6528381|30.69639722|0.018222417|-328.1450742|1626.909053|662.0530478999999|11.76167282|1.0|1.0|0.0|0.17|-6.97|69.2|2.24|0.0|128.72|0.0|5.0|-4.16|30.0|-6.55|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|0.02|3.04|0.0|1.08e-07|3.48|3.7604|-1272.270833|-1272.236664|683.24|1150.67|329.71|0.4501|523.72|0.6843600000000001|0.0002|-0.15559|-1272.061111|9.0|8.0458
17_a3|0.0|0|0|0|0.0|0|6.823286122000001|0|0.605019885|0.188373421|4.727387819|-0.118246266|-0.349676046|-0.041723219|-0.0510707059999999|-0.027542873|-0.633373061|2|0.881253042|0.767641592|-0.085686119|0.838125715|1|0.803075623|-0.098658557|0.225087454|0.010321361|-50.20132919|-48.88298017|234.4907116|0.1969243769999999|-0.039557272|-24.87357062|2.672377884|76.17242478|-1.344947254|55.39769571|55.45324083|0.4383349039999999|2196.728425|1667.279771|0.159937821|6.2477303310000005|11.12358659|0.780420408|4839.543958|81.38261354|23.96047156|0.012803096|-346.0738521|814.6560331000001|353.7528308|6.514715538|1.0|1.0|1.0|0.0|-7.48|92.93|2.37|0.0|95.5|0.0|2.0|-5.53|23.0|-5.61|0.0|3.71|-4.93|2.96e-06|1.0|0.00399|3.88|0.0|3.28e-08|3.57|3.2102|-1731.75233|-1731.72355|537.32|891.3|386.22|0.4062|393.58|0.69481|0.4062|-0.13155|-1731.663157|23.0|7.6383
11c_a5|0.0|1|0|0|2.930680267|0|6.605297921|0|1.427567332|-0.2117133739999999|4.59511985|-0.050049777|-0.224938556|-0.059682527|-0.023856811|-0.138950411|-0.269653478|2|0.679183645|0.8020105409999999|-0.044126759|0.86113162|0|0.80472351|-0.078909483|0.389427402|0.01785211|-47.99592739|-53.12487972|31.61751609|0.19527649|-0.0322785379999999|-32.31269264|6.604499968|4.089828494|-1.484812761|66.02857181|58.854300300000006|0.448016491|2497.685314|926.234805|0.292960365|8.88462927|16.09582374|0.811648325|5202.741647999999|178.1902995|27.76804404|0.021214793|-251.8596984|1277.330026|523.8031619|12.90369209|1.0|1.0|1.0|0.09|-8.47|80.76|1.13|0.0|106.79|0.0|6.0|-4.13|28.0|-6.59|0.0|3.0|-4.1|7.38e-05|0.0273|0.0294|2.78|0.0|3.4000000000000003e-09|4.53|4.2087|-1218.492067|-1218.454079|636.14|1071.71|294.59|0.5327|512.32|0.60118|0.2186|-0.1713299999999999|-1218.336116|25.0|7.6021
3b_a49|0.0|0|0|0|0.0|1|7.535296702|1|1.343850026|-0.003115526|5.4161004020000005|-0.055724324|-0.322592863|-0.010613212|0.00361222|-0.151131362|-0.405529602|2|0.7745859279999999|0.794997634|0.006213385|0.845992028|1|0.749104358|-0.0883601469999999|0.482434361|0.013576151|-54.04959517|-51.77986692|325.6896751|0.250895642|-0.0276739079999999|-31.67356498|5.07982433|81.60358988|-1.439043207|64.91785551|62.35407961|0.477583842|2660.339607|1796.6760370000002|0.3431340539999999|7.236413572000001|13.85181805|0.914182753|5934.158315|209.89391040000004|25.77091035|0.021477952|-191.9087104|1340.087338|641.1445234|13.13798859|1.0|1.0|1.0|0.22|-7.58|98.72|1.25|0.0|116.94|0.0|6.0|-3.53|30.0|-7.42|0.0|2.38|-3.59|0.000293|0.1169999999999999|102.0|1.84|0.0|2.64e-08|3.4|3.8418|-1293.3286859999998|-1293.291817|664.15|1132.92|322.72|0.1978|480.08|0.5798|0.0759|-0.1587|-1293.106236|25.0|7.6021
17_a12|0.0|0|0|0|0.0|0|6.823286122000001|1|0.610029543|0.132275232|4.727387819|-0.058347964|-0.38018419|-0.072956553|-0.070249784|-0.3748198379999999|-0.559137213|2|0.918713011|0.8198617429999999|-0.11976662|0.87653892|0|0.858119365|-0.069570363|0.318309599|0.011226177|-36.25249721|-50.13411606|69.36398419|0.141880635|-0.035198739|-26.12444199|3.048310481|0.0|-1.443148294|57.97616997|42.10235809|0.466056241|2246.161353|1470.257187|0.213298781|5.669161963|10.61752641|0.8728564259999999|4866.339908|111.1480977|23.31475957|0.015049295|-298.7949107|955.9051425|431.5987143|7.842053909|1.0|0.0|1.0|0.17|-7.16|78.41|2.47|0.0|103.12|0.0|3.0|-4.51|24.0|-6.07|0.0|3.14|-4.24|3.1e-05|0.0103|0.0191|3.19|0.0|6.97e-08|2.87|3.7723|-1366.804178|-1366.776169|560.09|933.62|328.67|0.2213|419.49|0.39539|148.0|-0.15459|-1366.689546|16.0|7.7959
17c_a50|0.0|0|1|1|0.0|2|7.934155233999999|2|1.347835869|-0.212075666|5.82008293|0.024219848|-0.1766179239999999|-0.144763835|-0.120904775|0.034485992|-0.2256811219999999|1|0.762883243|0.774994313|-0.212611846|0.816442883|1|0.89719894|-0.051905615|0.446454378|0.021675174|-35.70979598|-50.69922125|133.46240020000002|0.10280106|-0.021745577|-34.87982686|10.25908547|94.15397246|-1.32648017|66.7258111|50.6217864|0.49503436|2951.495914|2014.72331|0.430249571|8.310163601000001|16.45688922|0.98033276|6438.380804|296.00120400000003|26.25785813|0.0232952879999999|-95.97318605|1601.729346|849.1345426000001|16.02658985|0.0|1.0|1.0|0.35|-6.79|61.0|1.91|0.0|134.28|0.0|6.0|-3.8|33.0|-6.96|0.0|3.1|-4.43|0.000158|0.0698|0.0165|2.86|0.0|1.6100000000000005e-07|2.74|4.0432|-1411.187392|-1411.157813|746.5|1289.05|306.65|0.1814|596.23|0.63122|0.1801|-0.16697|-1410.902767|69.0|7.1612
47o_a18|0.0|0|0|0|0.0|0|7.03438793|1|1.251177005|0.052875948|4.844187086|-0.055408687|-0.4339284229999999|0.011121222|-0.038296569|-0.009467295|-0.490807196|0|0.7452092359999999|0.7435044540000001|-0.066242713|0.781148177|0|0.806872998|-0.077288013|0.261785105|0.008692675|-56.13142962|-64.2280736|77.37089184|0.193127002|-0.034545459|-46.6464782|4.585021184|82.54478365|-2.210909375|70.23090572|62.44459815|0.493146875|2857.120021|1393.529823|0.127246923|9.808930716|19.35260972|0.972958142|6462.6049570000005|92.41474142|28.74706708|0.008265369|-541.4335917000001|1839.812293|931.8364349|6.002832126|1.0|1.0|1.0|0.25|-9.37|85.29|2.94|1.0|139.63|0.0|9.0|-5.66|34.0|-6.12|0.0|2.76|-5.08|2.19e-06|0.000996|0.00381|4.16|0.0|4.26e-10|7.62|3.22|-1455.574672|-1455.547304|783.22|1352.29|385.04|0.5065|706.49|0.69248|0.5065|-0.13203|-1455.231246|47.0|7.3279
21c _a23|0.0|0|1|1|0.0|2|7.525639975|0|1.197962776|0.178300778|5.4161004020000005|-0.135572353|-0.576752175|-0.092608459|-0.039311241|0.118226959|-0.596546056|2|0.7641222459999999|0.782543953|-0.060079444|0.838980345|1|0.790596437|-0.08365474|0.2571258939999999|0.014036138|-59.46209153|-70.15570019|323.3651097|0.209403563|-0.040210758|-49.86692499|7.09164338|94.32302529|-2.171380929|79.71722579|69.43902929|0.468609427|3161.1237530000003|2628.628799|0.165442725|8.945789862|16.83467928|0.881854988|7227.157398|117.597286|34.24804117|0.013451712|-475.6090385|1849.394223|762.0576580000001|9.5615256|0.0|1.0|1.0|0.08|-7.33|148.11|2.49|1.0|133.35|1.0|6.0|-5.63|34.0|-7.13|1.0|3.0|-4.72|2.35e-06|0.0011|9.0|2.86|0.0|4.69e-08|4.47|3.6649|-1837.964768|-1837.932192|747.88|1275.12|338.3|0.3329999999999999|587.02|0.5885699999999999|0.3329999999999999|-0.15089|-1837.736174|67.0|7.1752
12am_a36|0.0|1|0|0|3.340519946|0|7.412764017000001|2|1.240140551|0.088482802|5.351858133|-0.297354748|-0.921315581|-0.050505733|-0.037654321|0.345949079|-0.6080522279999999|1|0.647732719|0.8344566859999999|-0.05754717|0.885733922|0|0.814986544|-0.091472759|0.305015372|0.017590648|-63.19394154|-81.59051640000001|128.69607109999998|0.185013456|-0.045928425|-56.3667958|8.395550408|1.038361162|-2.480134939|95.53118838|75.34643812|0.484558903|3230.6292780000003|2603.072527|0.211665165|8.772646622|17.01968794|0.940085891|7238.033439|146.228847|40.24894481|0.020179019|-398.3921535|2173.44302|672.4630346|13.94067198|1.0|1.0|0.0|0.17|-7.14|78.43|2.04|0.0|130.43|0.0|7.0|-5.2|34.0|-6.4|0.0|2.65|-5.07|6.26e-06|0.00291|4.0|3.86|1.0|7.24e-08|4.86|3.8606|-1645.205296|-1645.169789|714.21|1206.77|321.15|0.4894|562.14|0.40752|0.2987|-0.15658|-1645.016323|0.06|7.2218
3t_a32|0.0|1|1|1|3.4477303|0|7.765993078999999|0|0.609420752|0.028840888|5.733341277|-0.0338714389999999|-0.304466646|0.012069208|-0.086478322|0.049606573|-0.496165036|0|0.710773544|0.822076702|-0.146047869|0.870628579|1|0.828676243|-0.080203824|0.217914628|0.014242899|-50.65701113|-61.58101978|97.01046154|0.171323757|-0.026967947|-38.89478416|5.681818647999999|0.0|-1.267493496|72.43498782|59.65287508|0.481726305|2530.60497|2241.507646|0.315525518|8.107111779|15.64252992|0.929482453|5525.861115|199.2870037|24.88485469|0.017184783|-233.0294362|1169.58817|582.0730423|10.85396804|1.0|1.0|1.0|0.3|-8.01|128.01|1.74|0.0|112.48|0.0|7.0|-6.48|27.0|-5.81|0.0|4.46|-4.93|3.28e-07|0.00013|0.00462|4.09|0.0|9.86e-09|5.5|3.5487|-1864.708995|-1864.678788|677.16|1129.24|349.38|0.2906|575.45|0.70286|0.2906|-0.14739|-1864.534478|9.0|8.0458
15_a31|0.0|1|0|0|3.155574452|0|7.765993078999999|1|0.610137926|0.1893807519999999|5.733341277|-0.134784483|-0.775463115|-0.070065105|-0.074455342|-0.052339921|-0.6215974160000001|0|0.8314086070000001|0.8022000659999999|-0.116356616|0.8582665429999999|0|0.567108776|-0.116196194|0.287991212|0.038524836|-61.76522754|-70.00513464|141.1489667|0.4328912239999999|-0.041588706|-37.21191643|10.88541717|514.6215199|-1.58037081|88.05886218|82.24348203|0.466164359|2351.566145|1675.977147|0.358466423|6.148947296|11.51842782|0.873235738|5087.628096|190.5463457|34.45943505|0.03396368|-150.46712390000002|1309.458532|363.593507|18.05372755|0.0|1.0|1.0|0.19|-5.66|117.37|0.41|0.0|90.47|0.0|4.0|-4.28|24.0|-6.84|0.0|2.27|-3.57|5.27e-05|18.0|0.0931|2.18|0.0|2.19e-06|3.9|4569.0|-1460.900291|-1460.861851|556.68|925.93|271.36|348.0|452.98|0.5241899999999999|348.0|-0.15202|-1460.790873|1.1|5.9586
12a_a32|0.0|1|1|1|3.442930603|0|7.765993078999999|0|0.609420757|0.087371302|5.733341277|-0.057200812|-0.463563696|-0.031249617|-0.074344282|-0.024155151|-0.583507277|0|0.788133615|0.845443342|-0.125149165|0.8966299409999999|1|0.788702323|-0.085324121|0.288267255|0.016535497|-53.20970382|-68.06885478|111.9735444|0.211297677|-0.0308471429999999|-42.44899997|6.430656017|62.28768050000001|-1.4189685719999998|81.41372467|63.52154605|0.456641145|2572.916338|3030.946307|0.332293625|7.083688576|13.03685125|0.840404348|5656.0082|207.2244662|28.81034388|0.021399091|-209.1696096|1325.275819|557.1050635|13.34486989|1.0|1.0|1.0|0.26|-7.65|140.04|1.1|0.0|110.47|1.0|7.0|-6.01|27.0|-6.32|1.0|3.6|-4.5|9.78e-07|0.000389|0.0126|3.39|0.0|2.23e-08|4.63|3576.0|-1880.771042|-1880.734215|667.68|1114.3|346.71|0.2908|548.66|0.7025600000000001|0.2908|-0.14827|-1880.600043|25.0|7.6021
12b_a36 (EW-7197)|0.0|1|0|0|3.3685352889999995|0|7.412764017000001|2|1.2970445309999998|-0.104514139|5.351858133|-0.082283951|-0.439429998|-0.098032695|-0.056994595|0.059005046|-0.442656599|1|0.724208473|0.819222745|-0.097861598|0.8741648479999999|0|0.7635183720000001|-0.081357853|0.458627252|0.021439664|-50.90136206|-67.98756422|81.63796416|0.236481628|-0.039120289|-42.53627024|8.392238798|5.958751634|-1.956014468|80.95733534|64.31504105|0.45988432|2772.832013|2338.370858|0.253252648|6.764872303|12.52485821|0.851455231|6096.459089|158.4469629|32.77617664|0.020730147|-308.7538779|1638.808832|595.8790650000001|12.96977113||||||||||||||||||||||||3.41|3.7725|-1332.180029|-1332.147999|659.48|1104.61|328.66|0.4491|486.64|0.6824899999999999|0.0197|-0.15571|-1332.005651|7.0|8.1549
31_a47|0.0|0|1|1|0.0|1|6.842683282|0|1.304326813|-0.075563891|4.727387819|-0.171198936|-0.417294247|0.074881792|0.001073537|-0.188419195|-0.441642572|2|0.677766155|0.856640117|0.001622323|0.917597019|1|0.696020038|-0.10715233|0.486720182|0.021401336|-66.4670426|-65.56344002|355.5321928|0.303979962|-0.037580665|-40.66927863|8.234748813|81.01707367|-1.691129939|80.58054906|79.74238158|0.4741051329999999|2689.159869|1322.82831|0.29335997|8.214180216|15.6194341|0.901520747|6019.5391740000005|181.972428|32.98913783|0.024209265|-256.3593656|1484.511202|513.2159236|15.01710904|1.0|1.0|1.0|0.1|-7.62|98.72|2.0|0.0|109.21|0.0|5.0|-4.59|29.0|-6.78|0.0|2.94|-4.39|2.56e-05|0.0105|0.0166|2.86|0.0|2.42e-08|4.2|3.6369|-1735.435432|-1735.400941|642.11|1079.4|340.91|0.3264|508.69|0.68276|83.0|-0.15143|-1735.284957|16.0|7.8
13p_a6|0.0|1|0|0|3.449535594|0|6.842683282|0|1.424099253|0.024837222|4.727387819|-0.1144898999999999|-0.634109842|-0.014153926|-0.072853186|0.123575608|-0.573014008|2|0.865935935|0.784414352|-0.125636943|0.837659336|1|0.7265205579999999|-0.099405155|0.196002517|0.01730144|-70.52421289|-76.17631587|80.30786544|0.273479442|-0.03767435|-54.04422654|8.708451561|107.5669533|-2.14743793|89.17529231|82.79893305|0.412828992|3016.078786|3833.042283|0.23994258|8.760340755|14.91957306|0.703081362|6590.216479|170.2302215|35.16646396|0.018322293|-369.0018868|2004.488446|794.5462391|12.99897644|1.0|1.0|1.0|0.12|-10.06|122.47|1.01|0.0|132.01|0.0|7.0|-5.09|34.0|-7.01|0.0|2.96|-4.55|8.11e-06|0.00365|0.0125|2.86|0.0|8.73e-11|4.73|2.9837|-1463.08132|-1463.0432449999998|752.82|1283.98|415.53|0.4132|573.39|0.47508|0.0029|-0.12251|-1462.804694|92.0|7.0362
12x_a36|0.0|1|0|0|3.494913155|0|7.412764017000001|2|0.629399587|-0.058295476|5.351858133|-0.046532211|-0.40650598|-0.054184069|-0.023932402|0.038200407|-0.4331246039999999|1|0.906423012|0.828393514|-0.041914045|0.8792981679999999|0|0.836402835|-0.0737521679999999|0.3403819629999999|0.017625524|-49.60929169|-70.20305027|81.81168174|0.163597165|-0.036722107|-47.22198284|7.974776509|0.8295471390000001|-1.982993755|81.1499815|61.46507585|0.458792701|2884.428214|2391.802689|0.223146459|8.770758009|16.20591229|0.847720832|6193.10485|150.09915149999998|31.79630645|0.016274369|-372.4502879|1717.000548|725.9470896|10.94693123|1.0|1.0|1.0|0.17|-7.05|94.5|2.51|0.0|135.47|0.0|6.0|-4.85|31.0|-6.64|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|0.0132|3.19|0.0|8.95e-08|3.37|3.7364|-1670.452834|-1670.419519|719.63|1209.23|331.83|0.3901|569.01|0.6853600000000001|0.0199|-0.1517099999999999|-1670.244307|7.0|8.1549
13b_a6|0.0|1|0|0|3.423777636|0|7.412764017000001|1|1.430640379|-0.0411179|5.351858133|-0.0265090529999999|-0.6051312529999999|-0.104663349|-0.064811009|0.100281317|-0.490758329|1|0.850080948|0.7788169070000001|-0.11338525|0.8370824240000001|0|0.7757172059999999|-0.093125205|0.202093555|0.032036214|-61.06841733|-74.04643339|154.7847961|0.2242827939999999|-0.0406496879999999|-48.5571926|13.77653618|554.4007331|-2.032484418|87.39962829999999|82.07670290000002|0.408780634|2821.72831|2587.000662|0.2427663219999999|9.087172635|15.37022155|0.69141956|6000.952027|159.1980937|35.20276076|0.0203627189999999|-337.3706117|1760.1380379999998|627.4287311|13.35319491|1.0|1.0|1.0|0.12|-9.01|95.85|1.29|0.0|116.79|0.0|5.0|-5.51|31.0|-6.1|0.0|3.45|-4.99|3.11e-06|0.0012699999999999|0.00417|3.8|0.0|9.77e-10|4.04|3.6322|-1350.0903970000002|-1350.061187|694.33|1167.21|341.35|0.7846|574.07|0.58026|0.2461|-0.14898|-1349.898848|174.0|6.7595
12p_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.604984421|0.038440292|5.351858133|-0.031328052|-0.3550576729999999|0.000321545|-0.128484994|-0.109773594|-0.456474815|1|0.8414737059999999|0.7867133140000001|-0.2210072669999999|0.8371763179999999|0|0.843381594|-0.074356395|0.371591982|0.015107947|-47.54197452|-60.65858419|75.21136863|0.156618406|-0.0364888379999999|-38.78387161|6.176226649|0.0|-1.897419563|68.98315679|57.20168999|0.469983155|2783.628159|2326.5244390000003|0.180044528|7.392482526|13.94763694|0.886732486|6166.812731|115.116829|28.4530386|0.0130197619999999|-409.146112|1479.558007|686.039456|8.3245726|1.0|1.0|0.0|0.17|-7.01|81.65|3.04|0.0|132.24|0.0|5.0|-5.66|30.0|-5.81|0.0|2.91|-5.15|2.21e-06|0.0009119999999999|0.00291|4.23|0.0|9.75e-08|4.14|3.4955|-1615.094336|-1615.0623480000002|685.08|1167.16|354.69|0.1768|526.91|0.33929|0.1527|-0.14823|-1614.890598|17.0|7.7721
4a_a46|0.0|0|0|0|0.0|1|7.825245291|1|1.13463711|-0.214093513|5.587248657999999|-0.008364558|-0.051075084|-0.11172225|-0.0466186959999999|-0.216904465|-0.143806973|2|0.679741138|0.764741337|-0.06611606|0.8075680409999999|0|0.923958017|-0.05488948|0.264863483|0.00935578|-28.50561609|-35.24319509|6.579492736000001|0.076041983|-0.022129285|-18.30276019|2.523263761|55.05332552|-1.017947119|41.15334508|33.36433008|0.4289963579999999|2042.529911|1427.844961|0.2573736219999999|5.613813876|9.831485239|0.751302315|4481.754309|133.66119809999998|15.47527339|0.011380391|-252.0050978|711.8625758999999|480.9500663|5.910149982|1.0|1.0|1.0|0.35|-6.82|43.6|2.35|0.0|96.74|0.0|2.0|-3.93|24.0|-5.87|0.0|3.43|-4.31|0.000117|0.0372|0.0156|3.34|0.0|1.53e-07|3.4|4.5454|-994.237445|-994.2146342|560.87|967.0|272.77|0.1694|467.4|0.6893600000000001|0.1694|-0.19067|-994.079365|181.0|6.7423
EW7203_a60|0.0|0|0|0|0.0|0|7.412764017000001|2|0.604984431|0.025672274|5.351858133|0.0075638519999999|-0.377182982|0.03824498|-0.051413084|-0.1696249719999999|-0.458129101|1|0.80330079|0.822401103|-0.089945913|0.8839272779999999|0|0.8860751579999999|-0.076068195|0.345488097|0.020156795|-49.19385637|-62.23028092|80.48638339|0.113924842|-0.036566012|-40.24477665|8.430183|0.0|-1.828300603|73.82739839|62.22940284|0.497298165|2913.880231|1660.077477|0.233162923|8.310125852|16.53092404|0.989250745|6403.777228|150.7881632|30.83771958|0.01793256|-345.1309687|1541.885979|666.0036144999999|11.59711747|1.0|1.0|1.0|0.13|-6.7|117.47|2.17|0.0|133.97|0.0|5.0|-5.74|31.0|-6.35|0.0|3.09|-4.82|1.81e-06|0.000768|0.0065|3.59|0.0|2e-07|3.64|3.5192|-1668.025575|-1667.993536|678.83|1166.44|352.3|0.2385|546.85|0.40883|0.0448|-0.1446599999999999|-1667.848192|9.0|8.0334
11b_a5|0.0|1|0|0|2.943854668|0|6.605297921|0|1.277648917|-0.2023158669999999|4.59511985|0.008093965|-0.1833048739999999|-0.118167947|-0.0536971829999999|-0.108457009|-0.252164213|2|0.735954089|0.805760343|-0.106187688|0.8645824520000001|0|0.8737310509999999|-0.07633373|0.378154801|0.016373566|-45.82509318|-48.42513182|55.25128526|0.126268949|-0.029332646|-29.07084703|5.900883275|1.880682804|-1.290636432|62.16286481|55.65456427|0.456131351|2434.505303|913.0178976|0.33175528|8.936258446|16.43091298|0.83867925|5107.577902|199.1611925|26.35133256|0.0228838029999999|-202.0032297|1159.458633|504.9898148|13.73773299|1.0|1.0|1.0|0.1|-9.15|63.69|2.01|1.0|106.58|0.0|6.0|-4.65|27.0|-6.03|0.0|3.68|-4.69|2.26e-05|0.00853|0.00767|3.62|0.0|7.109999999999997e-10|3.31|4.1982|-1564.761898|-1564.72614|635.55|1063.35|295.32|0.5806|511.28|0.61027|0.2013|-0.17107|-1564.621301|19.0|7.7212
12an_a36|0.0|1|0|0|3.489959714|0|7.412764017000001|2|0.6294007110000001|-0.05423417|5.351858133|-0.046532211|-0.407702102|-0.131674913|-0.031635802|0.170355752|-0.434819796|1|0.906423012|0.8344566859999999|-0.055405405|0.885733922|0|0.836440154|-0.073519599|0.270501913|0.0173118669999999|-49.67568778|-71.0446809|82.43567331|0.163559846|-0.036995649|-48.0034364|7.903608682000001|0.0|-1.997765039|81.70091433|61.37296195|0.44576647|2881.978785|2399.367452|0.216487385|8.773001855|15.82907093|0.8042935809999999|6162.848939|146.2760938|31.9040205|0.015771136|-383.1273396|1722.817107|725.9470896|10.65623343|1.0|1.0|1.0|0.17|-7.05|94.5|2.51|0.0|135.47|0.0|6.0|-4.85|31.0|-6.64|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|0.0132|3.19|0.0|8.95e-08|3.37|3.7872|-1670.452238|-1670.417726|718.98|1215.98|327.38|0.6702|571.76|0.44822|0.0644|-0.15474|-1670.244686|0.04|7.3979
