molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|BIC2|MATS8d|SIC2|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|DPSA5|DPSA3|TASA|WNSA4|FPSA1|GeomRadius|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C9 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
11_a27|1|0|2.680511093|0.0|0|1|1.1606177359999998|0.0|-0.0067474069999999|5.4161004020000005|-0.003527607|0.042533875|1.3706083080000002|-0.344117757|0.004538653|-0.0864111069999999|10.93910312|0|0|0.005111147|-0.1299181459999999|-0.067428705|-0.488734846|0.814843016|-0.043616687|0.8629676709999999|1|0.7645505|-0.079921166|-0.094820973|0.349764196|0.016171515|8.553922917000001|143.3238715|0.2354494999999999|-0.034296948|-26.52978026|4.524597532|56.8702158|50.82822357|404.4089873|-9.595877966|0.1911041289999999|5.231762955|101.0845293|-451.0062644|22.42732497|0.012694323|-326.780942|1054.084273|504.209846|0.0|3.95|0.0|16.0|2.72|61.88|0.0|106.33|0.0|1.0|2.0|26.0|-6.47|345.4|1.0|0.0|2.04|0.0716|9.45e-05|0.0326|0.0|3.3426|4.54|2.4836|-1122.433411|974.29|370.92|415.32|0.6125|0.59222|3.1278|-0.16205|0.0226944|-1122.242519|5.0|8301.0|8301.0
16a_a10|0|0|0.0|0.0|1|1|1.325756911|2.041062372|-0.00230615|5.4161004020000005|0.023926176|0.0334858389999999|2.009832665|-0.152205915|0.011207938|0.014886502|10.92947902|1|1|0.011558506|-0.133979603|-0.254024476|-0.1948324069999999|0.772481675|-0.008879187|0.813036304|1|0.916148686|-0.052574986|-0.076950669|0.3637074329999999|0.013872737|9.606840334|77.68598956|0.083851314|-0.026063936|-36.90194151|6.652715932|63.53441386|46.01490333|634.4309626|-12.4990447|0.272940681|8.531706024|189.0108247|-774.9407716|24.82496066|0.014796066|-314.4761648|1539.147561|879.8636987|1.0|4.11|4.46|21.0|4.73|56.07|3.0|133.66|0.0|1.0|9.0|33.0|-5.91|439.55|1.0|1.0|4.24|0.00264|6.76e-06|0.00297|0.0|5.6019|3.46|3.8718|-1395.13019|1310.44|221.33|629.65|332.0|0.6852199999999999|3.8323|-0.20697|0.02819643|-1394.861824|47.0|7.3279|7.3279
19_a34|0|0|0.0|0.0|1|1|1.438829424|1.898101852|-0.013066507|5.351858133|-0.169170251|0.044107744|0.0|-0.5357267960000001|-0.00802652|-0.143343425|10.95957634|1|1|-0.0042364759999999|-0.29861864|-0.401414514|-0.469568766|0.8022000659999999|-0.0235903339999999|0.8582665429999999|0|0.6399024520000001|-0.112877411|-0.1255804019999999|0.308793959|0.039589023|19.74799697|131.5318459|0.360097548|-0.039656969|-31.24772528|9.850795895|77.38527508|76.05407906|319.1993829|-9.86770272|0.3377105079999999|5.495780422|168.4584665|-374.9727034|29.86894781|0.029554695|-161.90813300000002|1135.020017|337.9440349|0.0|3.07|2.77|17.0|2.69|69.4|0.0|83.95|0.0|2.0|3.0|23.0|-7.01|309.32|1.0|1.0|2.1|574.0|0.000704|218.0|0.0|4.1721|2.7|4.1721|-1046.5747720000002|882.87|297.18|421.62|0.6897300000000001|0.6897300000000001|3.4272|-0.20251|0.03168624|-1046.509891|0.99|6.0044|6.0044
12m_a30|0|0|0.0|0.0|0|2|0.6049842529999999|0.0|-0.01047558|5.351858133|0.024086432|0.040839506|0.0|-0.57615692|0.001371944|0.0488832779999999|10.31162838|1|1|0.0026474159999999|-0.236661357|-0.152855196|-0.5409445629999999|0.832758813|-0.0974968869999999|0.893689741|0|0.783260049|-0.085422479|-0.103359773|0.415971907|0.027352277|18.55926485|133.774348|0.216739951|-0.0405332439999999|-47.58675592|12.59296644|83.3641853|76.52074257|531.4632661|-18.66147291|0.226267233|9.025816604|153.52847759999997|-951.7351184|35.54574762|0.019500715|-371.4702679|1812.833129|683.7405759|1.0|4.66|0.0|17.0|3.4|114.67|2.0|133.52|0.0|1.0|6.0|32.0|-6.22|439.49|0.0|0.0|2.36|0.000444|9.71e-06|0.00427|0.0|5.0617|3.88|3.5496|-1743.174906|1204.39|244.95|578.87|0.33392|0.68404|3.6891|-0.20742|0.04041755|-1743.030004|31.0|7.5114|7.5114
17a_a10|0|0|0.0|0.0|1|2|1.3438501040000002|2.118111229|-0.004333189|5.4161004020000005|0.021150127|0.036545455|1.863045777|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|1|1|0.01029375|-0.132166258|-0.360142554|-0.275154041|0.76281504|0.054069767|0.8044827790000001|1|0.8538249840000001|-0.055423599|-0.082689376|0.463842217|0.020088947|14.20303963|51.96456548|0.146175016|-0.023625536|-41.33310046|10.04165819|76.48633670000001|53.38795048|603.6608262999999|-11.80945728|0.4352739579999999|8.621193279|307.7420338|-743.9958084|29.57794442|0.0254938|-91.52361858|1863.410498|911.2106544|1.0|3.8|3.66|21.0|3.31|76.38|1.0|142.16|0.0|1.0|6.0|35.0|-7.43|468.55|1.0|0.0|2.64|0.0986|4.74e-05|0.0222|0.0|5.5285|3.95|3.9887|-1524.52012|1326.24|224.26|603.73|0.32889|0.67671|4.1012|-0.21203|0.03725238|-1524.252023|49.0|7.3098|7.3098
12z_a36|1|0|3.435113772|0.0|0|2|1.297044126|0.0|-0.007671785|5.351858133|-0.010732275|0.041767677|0.0|-0.421948174|-0.000143196|-0.010881947|10.95429182|1|1|0.001194592|0.066366917|-0.175397741|-0.433580807|0.826316772|-0.0533649729999999|0.886776351|0|0.834790405|-0.081592361|-0.102674964|0.492335362|0.023371488|15.50078625|114.3931487|0.165209595|-0.036238222|-45.16471514|10.28066212|83.07227002|69.61568586|553.6621150000001|-15.940487699999998|0.287317638|8.016303367999999|190.5590792|-812.9648725|33.72393432|0.0225782039999999|-282.1167226|1719.920651|642.3830552000001|0.0|4.76|0.0|17.0|2.75|92.99|1.0|128.47|0.0|1.0|5.0|31.0|-7.08|406.44|0.0|0.0|1.66|0.0412|0.000113|0.0458|0.0|3.8969|2.98|3.8969|-1325.157504|1153.7|318.16|539.36|0.69397|0.69397|4814.0|-0.2139199999999999|0.03845474|-1325.010808|5.0|8301.0|8301.0
5a_a50|0|1|0.0|0.0|2|1|1.3972442980000002|4.202707546|-0.00148647|5.82008293|-0.017108794|0.038040936|2.475383677|-0.06986407|0.012640587|-0.256097122|10.93256969|2|2|0.01228899|0.028229556|-0.168135655|-0.161169418|0.788709546|-0.203436041|0.847812674|1|0.969892876|-0.038932964|-0.065209836|0.2814514|0.010185297|5.435098605|6.819160781|0.030107124|-0.022747617|-18.56865899|2.900288114|44.17662122|26.21058426|517.556163|-6.477439183|0.33472483|5.892775027000001|178.61652859999998|-278.5298849|18.24602704|0.017576522|-176.38892919999998|784.5791628|462.1867149|1.0|3.5|3.28|20.0|3.66|35.64|0.0|101.86|0.0|1.0|2.0|25.0|-5.83|326.39|1.0|1.0|3.47|42.0|3.14e-05|0.0102|0.0|5.6146|3.39|4.0159|-1029.905844|976.41|220.82|455.34|0.39948|0.6725399999999999|3.9843|-0.19146|0.02452028|-1029.786489|4.1|5.3872|5.3872
7_a15|0|0|0.0|0.0|0|0|1.419941457|0.0|-0.010310394|0.0|-0.038088878|0.035075075|0.0|-0.494898891|-0.0013239329999999|0.038636783|10.95880715|0|0|0.002150323|0.213947987|-0.310081401|-0.335491052|0.70084115|0.00364345|0.740089344|0|0.841400327|-0.074406877|-0.110819329|0.403524276|0.036600739|20.31436245|103.8062879|0.158599673|-0.026500274|-34.13832456|11.27499976|85.26222186|61.6121151|466.9990754|-8.163512395|0.551335598|6.01738192|306.0056033|-375.5215702|32.78250222|0.042799094|56.98518567|1507.995102|474.9756287|1.0|3.16|3.14|18.0|3.38|61.84|2.0|99.77|0.0|1.0|7.0|26.0|-5.72|352.38|1.0|1.0|3.35|0.00516|3.2e-05|0.0113|0.0|4.4386|2.78|3.7495|-1184.367098|1000.95|279.33|499.86|0.64652|0.70497|1.1115|-0.18454|0.01827873|-1184.224637|227.0|6644.0|6644.0
8b_a31|1|0|3.37710223|0.0|0|1|0.610137861|0.0|-0.013629145|5.733341277|-0.12841288|0.041161616|0.0|-0.57242407|-0.010300564|-0.211457443|10.31170011|2|2|-0.006785954|-0.222667869|-0.092604362|-0.510259793|0.843119174|-0.1155280009999999|0.8956498159999999|0|0.6076192260000001|-0.120703408|-0.132574249|0.281200674|0.03234629|16.89414614|129.8921115|0.392380774|-0.040792077|-36.1645207|8.823644775|82.21438954|79.93633765|317.3534883|-11.12754483|0.296530645|6.142377144|154.8750114|-433.9742484|30.28603362|0.02483711|-212.5400476|1181.155311|372.3224834|1.0|3.4|2.71|16.0|4.52|114.29|0.0|88.64|0.0|2.0|4.0|23.0|-6.87|328.39|0.0|1.0|2.52|0.0294|0.000399|131.0|0.0|3.8582|1.77|3.8582|-1386.815519|927.61|321.36|439.96|0.70036|0.70036|3.6945|-0.19265|0.03659821|-1386.734257|2.2|5.6576|5.6576
27c_a34|0|0|0.0|0.0|1|1|1.4335249819999998|1.996958431|-0.014036512|5.351858133|-0.1450543259999999|0.041728395|0.0|-0.80008116|-0.008017781|-0.028344637|10.95447877|1|1|-0.004694534|-0.132026575|-0.2077985889999999|-0.543350914|0.783333463|-0.0239323839999999|0.8353837409999999|0|0.631065353|-0.114233896|-0.12597014|0.32643486|0.0304948179999999|20.51361454|176.7076265|0.368934647|-0.042782312|-57.00328784|13.79934071|100.1948155|97.35782216|424.51250080000005|-19.35960719|0.261802571|8.808655321|176.1124482|-1026.059181|38.98592708|0.022975949|-320.4669239|2066.254135|673.8038326000001|1.0|3.55|3.11|23.0|3.11|104.29|1.0|119.71|0.0|1.0|6.0|32.0|-6.85|427.46|0.0|1.0|2.83|0.00759|3.52e-05|0.0151|0.0|4277.0|5.23|3.9186|-1426.482676|1203.69|289.89|558.04|0.68683|0.70336|7.6204|-0.19682|0.03913684|-1426.31053|0.8|6.0969|6.0969
34_a20|0|0|0.0|0.0|1|0|1.416932073|1.877209467|-0.0057643419999999|4.727387819|-0.104520106|0.0396875|1.991704333|-0.328567476|0.003085806|-0.046356705|10.93244905|1|1|0.003149352|0.327535029|0.057022334|-0.4478820739999999|0.74801464|-0.090732503|0.80310139|1|0.7966571459999999|-0.0851907119999999|-0.085459595|0.408491116|0.0130295999999999|8.766605631000001|297.5548445|0.203342854|-0.032248904|-38.68669181|5.898367836|67.53437417|66.0848174|536.0086996|-14.59875162|0.223585914|7.940146766|150.43359099999998|-773.7338361000001|27.94614651|0.01491516|-371.9551262|1481.145765|712.1606951|1.0|3.43|2.92|27.0|4.5|86.69|2.0|125.0|0.0|1.0|5.0|32.0|-6.28|419.48|0.0|1.0|3.63|0.00305|9.51e-06|0.00399|0.0|5.4132|4.97|3.8699|-1352.2836220000002|1205.64|229.04|544.93|0.38519|0.68845|3.8519|-0.21284|0.03558836|-1352.102407|61.0|7.2147|7.2147
38_a18|0|0|0.0|0.0|0|2|1.251175383|0.0|-0.00575311|4.844187086|-0.009006798|0.035478927|0.0|-0.448742607|0.000520558|-0.020056674|10.94702086|0|0|0.001602741|-0.0993372269999999|-0.11123356|-0.498932552|0.719168079|-0.007310849|0.751875124|0|0.8310704529999999|-0.076974444|-0.082256123|0.423402315|0.00838904|6.675707878|100.7046282|0.1689295469999999|-0.0322355079999999|-52.08807522|5.3122971560000005|71.15832778|67.92930461|661.3370874|-20.41289434|0.119072105|10.98254153|94.75345803|-1510.554181|29.11918324|0.007165119|-606.2584549|2154.819559|1228.492038|0.0|4.53|0.0|18.0|4.94|85.29|3.0|160.66|0.0|0.0|10.0|38.0|-5.55|508.65|0.0|1.0|3.64|5.36e-05|7.85e-07|0.000399|0.0|3.2241|8.95|3.2241|-1611.60375|1515.64|384.55|734.93|0.69235|0.69235|1.9877|-0.18066|0.02653109|-1611.206669|91.0|7041.0|7041.0
47k_a18|0|0|0.0|0.0|0|1|1.25117623|0.0|-0.0067578909999999|4.844187086|-0.0605329409999999|0.033777778|0.0|-0.5135996820000001|0.003047962|-0.02822032|10.94702256|0|0|0.00493127|-0.026672956|-0.421027889|-0.451417954|0.721697829|-0.014398731|0.753132457|0|0.8309354040000001|-0.065324278|-0.088346874|0.3533268229999999|0.015080484|11.91029894|20.66242736|0.169064596|-0.030255779|-55.10689702|9.406543039|84.23875372|63.50225571|656.2580564|-18.87222501|0.284695579|9.777177947|224.8475227|-1377.672426|33.40602576|0.018313855|-340.0872332|2438.639881|1167.054827|1.0|4.66|0.0|18.0|2.39|88.97|3.0|154.86|1.0|1.0|11.0|38.0|-6.41|513.63|0.0|0.0|2.53|0.000742|4.65e-06|0.0023899999999999|1.0|3.0948|8.45|3.0948|-1664.728002|1492.36|400.63|793.48|0.69823|0.69823|4.1818|-0.17135|0.02802749|-1664.341238|29.0|7.5376|7.5376
47t_a18|0|0|0.0|0.0|0|1|1.25117758|0.0|-0.0128248239999999|4.844187086|-0.161517185|0.03672956|0.0|-0.756664598|-0.006573438|-0.011641394|10.94702032|0|0|-0.004985656|0.027313444|-0.104274108|-0.600890268|0.750103977|-0.074774521|0.796935152|0|0.67203319|-0.119202068|-0.103295568|0.240001773|0.014067024|9.415011332|280.622476|0.32796681|-0.040580402|-46.27207168|6.301435212|80.00407742|89.19655162|449.789539|-18.17831387|0.195468477|8.780037801|130.8263901|-1017.985577|33.75918118|0.016238994|-407.6438346000001|1890.514146|747.6927426|0.0|3.86|0.0|18.0|2.6|110.56|2.0|129.21|0.0|1.0|7.0|33.0|-6.46|441.48|0.0|0.0|2.15|0.00117|1.7100000000000002e-05|0.0075299999999999|0.0|3.1164|9.4|3.1164|-1470.836067|1218.95|397.84|601.36|0.6895100000000001|0.6895100000000001|7.7656|-0.19514|0.03767603|-1470.593659|782.0|6.1068|6.1068
13f_a6|1|0|3.440154557|0.0|0|0|1.429020649|0.0|-0.006930367|4.727387819|-0.008507023|45.0|1.651047524|-0.381170169|-0.003356527|-0.071478789|10.95053349|1|1|-0.001446486|0.079490516|-0.223618825|-0.466314952|0.77199166|-0.088948538|0.834167942|1|0.863222493|-0.073352505|-0.092939631|0.176745407|0.018554018|12.46087045|62.42897239999999|0.136777507|-0.032802223|-41.92004677|8.368715213|75.61173794|61.72438096|579.7398537|-14.79531062|0.279288145|9.050440345|187.5697972|-754.5608419|30.56694343|0.0196449239999999|-296.4599736|1558.914115|676.2770877|1.0|3.56|2.21|27.0|5.01|103.17|1.0|123.82|0.0|0.0|5.0|32.0|-6.52|417.47|0.0|1.0|3.19|0.00323|1.65e-05|0.00688|0.0|4.8413|3.36|3139.0|-1347.266914|1202.78|256.1|568.41|0.49643|0.70541|10.8469|-0.2059099999999999|0.03437105|-1347.0794119999998|42.0|7.3768|7.3768
14z_a23|0|1|0.0|0.0|2|0|1.197960872|3.305974434|-0.005892861|5.351858133|-0.024897956|0.04314059|0.729326158|-0.30053593|0.009174505|-0.0438568409999999|10.31321795|2|2|0.007229683|0.0708381429999999|-0.125978901|-0.46459002|0.802520527|-0.035965909|0.8668730109999999|1|0.925301102|-0.0582387179999999|-0.079754981|0.228957475|0.018337664|12.77192721|40.18308023|0.074698898|-0.03393829|-38.68856944|8.895469235|66.77741935|53.33438253|644.4593172|-16.46322104|0.214395551|7.834464959|149.3235124|-773.7713888999999|30.08835522|0.01612263|-397.8390333|1414.152695|665.6233736|1.0|3.42|3.67|26.0|4.64|105.02|2.0|130.3|0.0|1.0|5.0|32.0|-5.8|480.37|0.0|0.0|4.49|8.18e-05|7.37e-07|0.000354|0.0|4032.0|4.73|3.6632|-2549.0953670000004|1221.92|307.5|586.28|0.66217|0.69913|5.9301|-0.23698|0.01238131|-2548.957384|5.0|8.2941|8.2941
12ao_a36|1|0|3.477902101|0.0|0|2|1.297043885|0.0|-0.007081548|5.351858133|-0.065314765|0.042739018|0.0|-0.410729809|0.002782748|-0.113963585|10.94919858|1|1|0.003724542|0.1523047569999999|-0.1619981409999999|-0.435820128|0.82626942|-0.05785124|0.8800240009999999|0|0.832582759|-0.077866573|-0.1019516769999999|0.264688501|0.017784426|11.76697353|85.17634667|0.167417241|-0.03775988|-44.63177966|7.785557064|78.51108393|63.28698809|550.8740683|-16.53028876|0.217901822|8.769931502999999|144.1736112|-892.6355932|31.9443643|0.016708791|-373.2975961|1724.9956719999998|698.847203|0.0|4.87|0.0|17.0|3.62|69.2|1.0|133.84|0.0|1.0|6.0|31.0|-6.34|407.47|1.0|0.0|2.37|0.0106|2.82e-05|0.0115|0.0|4.6597|3.83|3.4743|-1310.328652|1190.17|266.08|548.59|0.4962|0.7045|5.4691|-0.19662|0.03244719|-1310.138396|0.03|7.5229|7.5229
13m_a6|1|0|3.415695704|0.0|0|0|1.429020166|0.0|-0.010840005|4.727387819|-0.135152403|0.0446875|1.617900191|-0.628720289|-0.0093684169999999|0.054340057|10.9505335|1|1|-0.00687003|0.037052986|-0.118693789|-0.568024162|0.7767360059999999|-0.031564227|0.832753533|1|0.715612461|-0.0989137669999999|-0.107644789|0.429009107|0.01858251|12.95736535|91.22689385|0.2843875389999999|-0.0378750189999999|-52.33806464|9.035018118|89.65257305|81.92876874|498.9881336|-18.41524497|0.263701|8.435961541000001|183.8755989|-994.4232282|35.8683143|0.020928405|-329.5370141|1936.888972|724.3873672999999|1.0|3.59|2.18|27.0|4.19|122.47|1.0|127.2|0.0|1.0|6.0|33.0|-7.23|435.48|0.0|1.0|2.67|0.00987|5.24e-05|0.0228|0.0|3.9127|4.27|3.3359|-1423.712909|1231.54|316.88|546.69|0.66475|0.64753|4.2913|-0.20954|0.04955777|-1423.511471|0.01|8.0|8.0
37_a18|0|0|0.0|0.0|0|2|1.251176176|0.0|-0.005351023|4.844187086|-0.018808538|0.036746032|0.0|-0.385273662|0.002300582|-0.034593342|10.94702064|0|0|0.003512954|-0.0276034839999999|-0.224171123|-0.44541772|0.725028151|-0.020149364|0.761336899|0|0.831783747|-0.068500679|-0.074857954|0.385121249|0.009098426|6.653112344|12.63119843|0.168216253|-0.0286221589999999|-40.02719655|4.865006968|65.15554136|56.74339533|608.2316837999999|-15.30451633|0.2351233969999999|9.460456975|171.9311063|-1040.70711|27.36337253|0.0142451319999999|-387.3755475|1860.709332|1056.535856|0.0|4.31|0.0|18.0|3.68|76.5|2.0|151.14|0.0|1.0|7.0|36.0|-6.14|480.6|1.0|0.0|2.93|0.000999|3.35e-06|0.00161|0.0|3.2127|8.11|3.2127|-1532.974371|1395.35|385.91|673.45|0.69305|0.69305|2.2872|-0.18119|0.02274574|-1532.622404|35.0|7.4559|7.4559
15b_a50|0|1|0.0|0.0|2|1|1.353059441|4.112770601|-0.0045393|5.82008293|-0.05484142|0.032843915|2.018777006|-0.22696498|0.004641091|-0.06083723|10.94501702|2|2|0.005203263|-0.17223348|-0.2185722769999999|-0.310946931|0.8259784720000001|-0.216393362|0.8833003970000001|1|0.8209134840000001|-0.082576068|-0.080700307|0.447220762|0.020083792|11.48191704|274.85729960000003|0.179086516|-0.028069672|-26.37622116|6.564219549|60.03646705|58.69070955|469.3167805|-9.174337796|0.3609826579999999|6.89125222|206.3740238|-422.0195386|25.11269883|0.024313507|-158.95261259999998|1155.184146|510.3677388|1.0|3.56|2.11|20.0|2.71|68.76|1.0|105.46|0.0|2.0|5.0|27.0|-6.98|357.41|1.0|1.0|2.37|0.2339999999999999|0.000249|0.0891|0.0|4.0561|2.08|4.0561|-1160.463663|1035.3|305.67|475.99|0.65917|0.65917|6.9054|-0.20071|0.03528279|-1160.330621|79.0|7.1024|7.1024
4_a4|0|0|0.0|0.0|1|1|1.343865392|2.156628874|-0.001234337|5.4161004020000005|0.0159331539999999|0.036775068|2.183056868|-0.058013858|0.011760626|-0.110597574|10.92992837|1|1|0.0112367389999999|-0.035166634|-0.078747188|-0.157959343|0.77276149|-0.063012715|0.8306695270000001|1|0.933276024|-0.049768752|-0.06873731|0.456474074|0.008570112|4.4155367960000005|13.70182982|0.0667239759999999|-0.0255766729999999|-18.24679326|2.274995377|40.86951119|30.05764711|480.8472306|-6.78950447|0.2062820269999999|5.326452915|106.2816773|-291.9486922|16.60255217|0.010586293|-302.661743|713.9097433|462.1867149|0.0|3.15|3.09|21.0|4.52|43.6|1.0|100.08|0.0|1.0|2.0|25.0|-5.79|326.39|1.0|1.0|3.64|0.0248|2.69e-05|0.00877|0.0|5.382000000000001|3.24|4.0261|-1029.93716|960.45|230.37|394.06|0.55032|0.6010800000000001|2.6814|-0.21831|0.02323788|-1029.813844|78.0|7.1079|7.1079
21_a47|0|1|0.0|0.0|1|0|1.408713027|1.2247108|-0.010650348|4.727387819|-0.13650463|0.037801932|1.028199909|-0.511216716|-0.006808306|-0.004063946|10.95058272|1|1|-0.004332497|-0.090969103|-0.277479519|-0.5406500129999999|0.826796636|0.0927058819999999|0.8856299320000001|1|0.70582155|-0.082614966|-0.095249919|0.3188717339999999|0.022739546|12.83540744|34.75044485|0.29417845|-0.033866638|-30.34731959|7.244985517000001|70.10126935|59.46768095|398.4031618|-10.79015808|0.355154704|7.071346534|200.4681737|-485.55711339999993|29.64451905|0.028943339|-163.5167523|1334.003357|482.9384172|1.0|3.29|3.32|21.0|2.94|84.73|1.0|104.49|0.0|1.0|6.0|29.0|-6.58|394.38|0.0|1.0|3.43|0.0142|4.84e-05|0.0191|0.0|3917.0|4.43|3917.0|-1375.028093|1014.33|316.53|441.93|0.68296|0.68296|3.6767|-0.2249699999999999|0.03299607|-1374.914223|5.0|8.3|8.3
3t_a32|1|1|3.4477303|0.0|0|0|0.609420752|0.0|-0.006089333|5.733341277|-0.0338714389999999|0.03995614|2.141978747|-0.304466646|9.83e-05|0.012069208|10.31100267|3|3|0.00139283|0.049606573|-0.122301673|-0.496165036|0.822076702|-0.146047869|0.870628579|1|0.828676243|-0.080203824|-0.0974995|0.217914628|0.014242899|8.995863948|97.01046154|0.171323757|-0.026967947|-38.89478416|5.681818647999999|72.43498782|59.65287508|523.3947687|-10.75813179|0.315525518|8.107111779|199.2870037|-505.632194|24.88485469|0.017184783|-233.0294362|1169.58817|582.0730423|1.0|3.58|3.41|19.0|7.65|128.01|2.0|112.48|0.0|1.0|7.0|27.0|-5.81|396.53|0.0|1.0|4.46|0.00013|1.16e-05|0.00462|0.0|3.5487|5.5|3.5487|-1864.678788|1129.24|349.38|575.45|0.70286|0.70286|1.2641|-0.20246|0.03020622|-1864.534478|9.0|8.0458|8.0458
27a_a34|0|0|0.0|0.0|1|1|0.300206665|1.963136117|-0.012620846|5.351858133|-0.456594848|0.0408037829999999|0.0|-0.7320090459999999|-0.012495918|-0.026428049|10.319282|1|1|-0.005234221|-0.13716603|-0.264978526|-0.53047808|0.779284547|-0.012251785|0.832753533|0|0.600964267|-0.106669294|-0.123191967|0.4305370679999999|0.026573385|18.62986903|176.4623026|0.3990357329999999|-0.043345322|-60.54917431|13.06088842|100.7752505|93.41277507|421.319507|-21.30433911|0.235078289|8.960143164|164.80691819999998|-1150.434312|39.72721867|0.020552444|-371.4586403|2145.269808|718.5861133999999|1.0|3.66|2.58|23.0|2.01|129.74|1.0|122.61|0.0|1.0|6.0|33.0|-7.29|463.51|0.0|0.0|2.44|0.00504|3.43e-05|0.0159|0.0|5.0012|7.38|4.1228|-1861.695683|1247.85|247.91|598.18|0.40378|0.69818|10.8591|-0.20615|0.04629882|-1861.534743|0.24|6.6198|6.6198
25d_a34|0|0|0.0|0.0|1|1|1.433689841|1.940324546|-0.015046463|5.351858133|-0.089654563|0.041037037|0.0|-0.8576484190000001|-0.005017781|-0.1266965|10.95957635|1|1|-0.001685762|-0.263924686|-0.342090037|-0.605891389|0.7498681140000001|0.011919831|0.799694715|0|0.674282353|-0.100582621|-0.124111479|0.631894475|0.0292772039999999|19.36462983|174.9700398|0.325717647|-0.044492794|-54.29641443|12.8082206|95.24066462|85.89233572|445.9861716|-19.46475234|0.2227964039999999|6.933980884|147.36277019999997|-1031.631874|37.86469665|0.019881997|-366.6979266|2006.828923|673.8038326000001|1.0|3.58|3.76|23.0|3.05|90.3|1.0|119.81|0.0|1.0|7.0|32.0|-6.74|427.46|0.0|1.0|3.21|0.0104|3.3e-05|0.0141|0.0|4.2732|6.05|4.2732|-1426.468726|1198.19|290.15|554.05|0.6764600000000001|0.6764600000000001|6.1995|-0.21234|0.02807001|-1426.307095|0.95|6.0223|6.0223
4_a18 (SD-208)|0|0|0.0|0.0|0|2|1.304335262|0.0|-0.012457606|0.0|-0.113324634|0.040864198|0.0|-0.498304229|-0.018723101|-0.009648044|10.95382003|0|0|-0.015153358|-0.047745689|-0.3630339729999999|-0.564165402|0.83508768|-0.098971722|0.904723479|0|0.77909674|-0.077885485|-0.099573708|0.115284206|0.0211761979999999|10.90456851|103.6318511|0.22090326|-0.034985357|-26.40375252|5.615248385|69.63488061|51.01127638|401.1916387|-9.276994128|0.397970979|6.239898178|204.9329964|-343.2487827|29.9246699|0.035654206|-105.0785813|1107.212786|363.2306414|1.0|2.77|2.54|22.0|3.54|76.48|1.0|92.87|0.0|1.0|3.0|25.0|-6.31|352.75|0.0|1.0|3.11|18.0|4.14e-05|0.0146|0.0|5.1755|2.58|3.2777|-1542.276332|895.83|239.56|396.17|0.4646|0.69028|3.4629|-0.2358|0.0199445|-1542.207472|0.08|7.0969|7.0969
4h_a46|0|0|0.0|0.090767245|1|1|0.3002050539999999|2.134072222|-0.005778576|5.587248657999999|-0.346835467|0.040890805|0.0|-0.404500343|-0.0008161889999999|-0.021951549|10.31928028|1|1|0.003087227|-0.0932537609999999|-0.0488847059999999|-0.516344924|0.7543177040000001|-0.134568896|0.7955809979999999|0|0.767244275|-0.083155747|-0.083997524|0.659584488|0.010068754|7.900037181|105.2773797|0.232755725|-0.0305445539999999|-51.70985599|6.198442205|74.99848132|73.14480467|601.9869510999999|-18.803584|0.194493895|8.138240742999999|152.6017078|-1241.036544|29.75215152|0.011589523|-479.405829|1963642.0|1021.999374|0.0|4.63|2.99|23.0|3.46|124.17|2.0|142.08|0.0|1.0|6.0|36.0|-6.38|502.63|0.0|0.0|3.82|0.000149|2.06e-06|0.00104|0.0|4.2444|8.5|4.18|-1923.878801|1397.46|292.11|682.14|0.55428|0.54445|1.7601|-0.21008|0.04729184|-1923.611784|229.0|6.6402|6.6402
