molecula|NaaNH|n9FaHRing|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|FNSA3|PBF|FPSA3|PNSA5|PPSA3|RNCS|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50
9_a47|0|0|0|0.0|0|1.3818994059999998|0.00410268|-0.008501246|-0.1789147139999999|-0.043270202|-0.382556052|0.022031244|10.93671087|0.045804989|0|0|-0.007880155|-0.091848897|-0.021556658|-0.045757939|-0.4477815529999999|0.7033922579999999|0.792070785|0.046690958|0.853035126|1|-0.084368438|0.492394184|0.009540986|-50.70744657|4.991260197|107.3271659|2.611122094|0.0|0.790651977|-1.550867715|58.96976407|0.482896681|421.2052248|-811.319145|1333.091472|0.209348023|5.653392499|10.93281031|0.93384951|5212.504394|-424.4325604|-304.1026787|1026.1394|442.7664664|8.262317504|1.0|1.0|0.0|0.05|5.61|58.04|2.99|0.0|101.46|0.0|3.0|-5.37|26.0|345.37|0.0|1.0|4.09|-5.2|4.29e-06|0.00148|0.0|0.0|3.4000000000000003e-09|4.06|3.7183|-1149.055456|566.1|959.59|333.44|0.2294|215.89|406.35|0.69084|-0.1545099999999999|2.2966|0.03463008|25.0|7.6
14e_a25|0|0|1|6.842683282|0|1.4200152069999998|0.039261746|-0.008591251|-0.138693649|0.0065927719999999|-0.524066339|0.002856489|10.93106299|0.011176663|1|1|-0.0005394919999999|0.010976703|0.015497482|0.025802692|-0.50909623|0.717460414|0.776960216|-0.144369439|0.8322445820000001|1|-0.1011107469999999|0.448918026|0.015024526|-73.51338088|10.99497534|372.1805977|8.046143033|97.78313402|0.806446896|-2.2100168680000003|84.60373462|0.491527882|529.8614286999999|-1617.294379|2620.6698690000003|0.1935531039999999|8.459867391|16.63781964|0.966676175|6952.485076999999|-1183.53898|-448.516796|2005.4567600000005|811.3237836|11.09035375|1.0|1.0|1.0|0.07|4.02|115.79|1.69|0.0|134.35|0.0|7.0|-5.14|35.0|462.5|0.0|0.0|3.02|-4.73|7.29e-06|0.00337|0.0|0.0|7.31e-10|6.51|3.9613|-1520.964156|760.96|1300.08|312.99|0.2409|212.19|596.96|0.69958|-0.15787|5.3651|0.04875868|75.0|7.1249
15_a4|0|0|1|7.535296702|1|1.399867493|-0.159419214|-0.001986535|-0.061469545|0.0432718859999999|-0.077474847|-0.1979518539999999|10.94611612|0.022446689|1|1|0.00918585|0.097046535|-0.017259078|-0.038707204|-0.226703465|0.5118792910000001|0.772721853|0.095534883|0.8347553529999999|0|-0.062151785|0.2517542889999999|0.010893057|-35.36161572|5.223809291|12.70877085|2.505098786|86.01453643|0.8438913020000001|-1.106078158|40.03406565|0.437696617|416.1168833|-530.4242358|1495.715718|0.156108698|5.459799482|9.709704127|0.7783994009999999|4134.603400999999|-254.3670787|-329.8289177|628.5456843999999|324.5687005|4.672449937|1.0|0.0|0.0|0.11|4.4|30.71|3.05|0.0|85.06|0.0|2.0|-3.82|22.0|291.32|1.0|1.0|3.61|-4.28|0.000152|0.0443|0.0|0.0|8.070000000000001e-07|3.8|4.2148|-958.251931|512.65|848.47|294.16|0.1996|275.22|396.58|0.56413|-0.17373|2.1603|0.018092091|175.0|6757.0
12b_a32|1|1|0|7.765993078999999|0|0.609420757|0.115940697|-0.009432679|-0.055500132|-0.044307211|-0.462201267|-0.031446256|10.31100269|-0.053480599|3|3|-0.001662219|-0.079768013|-0.0852122769999999|-0.1534110109999999|-0.584995111|0.788133615|0.838021287|-0.0533240309999999|0.8887585240000001|1|-0.081450418|0.2996018789999999|0.016282332|-60.93328667|10.17310723|90.57560878|6.356098747000001|65.29222164|0.60420609|-1.267829764|76.65746734|0.430631506|488.9595947|-792.1327267000001|3148.185476|0.39579391|7.076348793999999|12.42841652|0.756331814|5653.268811|-494.9199607|-130.2147289|1311.0306890000002|557.1050635|15.72418067|1.0|1.0|1.0|0.26|4.19|140.04|1.1|0.0|110.47|1.0|7.0|-5.9|27.0|397.52|0.0|1.0|3.59|-4.43|1.27e-06|0.000505|0.0|0.0|2.23e-08|4.12|3.5703|-1880.732075|663.89|1109.93|347.27|0.2865|347.27|541.49|0.70258|-0.14803|3208.0|0.0385132|26.0|7585.0
18c_a30|0|0|0|7.412764017000001|2|0.604986846|0.12157783|-0.0109670669999999|-0.118776867|0.011887112|-0.625122815|0.0119521719999999|10.31163825|-0.0351777|1|1|-0.002215642|0.0211588229999999|0.003429114|0.006103754|-0.562807327|0.841060094|0.8303425640000001|0.034468997|0.885516463|0|-0.105618255|0.42531141|0.019360263|-75.33411705|13.07260474|384.391404|8.826997739|103.215593|0.7859920029999999|-2.2313660090000003|87.76550537|0.448899917|484.1740985|-1506.682341|3094.729399|0.214007997|7.646050338999999|13.8741593|0.81455244|6685.737642|-1017.355139|-386.2200097|1916.918155|713.7769663|12.43138832|1.0|0.0|0.0|0.13|1.72|124.74|2.06|0.0|135.37|0.0|6.0|-5.01|32.0|441.51|0.0|0.0|1.91|-4.3|9.68e-06|0.00427|0.0|0.0|6.520000000000001e-07|4.54|3.4848|-1744.455795|711.56|1209.11|355.78|0.3879|355.78|543.46|0.69123|-0.14225|6.6462|0.04503016|12.0|7.9208
20_a47|0|1|1|6.86171134|0|1.408721455|0.055662511|-0.011237762|-0.161476442|0.031814023|-0.505699304|-0.052370531|10.95058273|0.071506228|1|1|-0.006342241|0.087325054|-0.108236785|-0.297094867|-0.5332051720000001|0.61847122|0.7962508290000001|-0.069674604|0.8575369009999999|1|-0.083811055|0.213977589|0.023587109|-50.14789824|12.85623208|43.63174229999999|7.00733184|49.00609086|0.595234209|-1.38008239|69.09296541|0.4642647929999999|375.4483088|-752.2184736|1219.306754|0.404765791|7.022502229|13.10815891|0.86659377|5896.060936|-409.9991682|-103.815441|1263.735287|428.5826478|18.94506718|0.0|1.0|1.0|0.05|4.54|84.73|2.75|0.0|99.68|0.0|5.0|-4.06|28.0|380.35|0.0|1.0|3.09|-4.08|8.72e-05|0.0332|0.0|0.0|4.89e-08|4.08|3.9808|-1335.708279|557.84|964.94|311.45|0.2807|311.45|426.08|0.68219|-0.16377|3.1747|0.03389691|3.0|8.6
43_a18|0|0|0|7.03438793|2|1.251175234|0.032999679|-0.005099385|-0.01369899|-0.05314954|-0.397752066|0.031746165|10.94702053|-0.032429984|0|0|0.003801459|-0.079184068|-0.140532044|-0.2093696189999999|-0.460675034|0.718255592|0.713379703|-0.023109314|0.7458234990000001|0|-0.070166168|0.3439906129999999|0.006890688|-63.87648583|5.35147222|0.66443384|4.156080507|21.60709738|0.8743733490000001|-2.302970476|69.46280937|0.481954273|661.9512957999999|-1788.541603|1579.614523|0.125626651|10.01438533|19.33108376|0.930331529|7428.282915000001|-1389.023915|-581.4944803999999|2045.512486|1228.492038|5.5863235410000005|0.0|1.0|0.0|0.34|4.08|76.5|3.7|1.0|160.76|0.0|9.0|-6.45|38.0|508.65|0.0|0.0|3.48|-5.96|3.55e-07|0.00018|0.0|1.0|2.52e-10|8.79|3.2233|-1611.598032|843.1|1493.25|384.65|0.5429|384.65|702.4|0.6926800000000001|-0.13196|3.0482|0.02315412|625.0|6.2041
10_a4|0|0|1|7.535296702|1|1.343863662|-0.180140166|-0.002959121|0.005483539|0.00941601|-0.159792527|-0.122141977|10.92992762|-0.090413559|1|1|0.011142889|0.014917047|-0.083887216|-0.132895939|-0.241683916|0.6990620390000001|0.810105167|-0.120059574|0.861225169|1|-0.051015897|0.43000216|0.014582852|-45.97324097|8.440134933|39.48408698|4.884907049|64.26218096|0.744529685|-1.350352423|54.09964719|0.4858700179999999|533.4262268|-781.5450965|2064.276654|0.255470315|5.759414166|11.20225306|0.945033425|5598.949417|-452.3357957|-283.0534799|1049.716502|594.7358385|8.126406226|1.0|1.0|1.0|0.26|4.81|52.83|2.53|0.0|111.38|0.0|4.0|-4.66|28.0|370.45|1.0|1.0|3.9|-4.85|2.21e-05|0.00818|0.0|0.0|8.51e-09|3.34|3.6465|-1183.790554|619.99|1083.65|340.01|0.1792|249.6|470.02|0.7038399999999999|-0.15561|1.4517|0.02232068|88.0|7.0555
12o_a30|0|0|0|7.412764017000001|2|0.604984133|0.036331447|-0.0068750669999999|-0.028326022|-0.089996613|-0.364378536|0.019094532|10.31162888|-0.087019298|1|1|0.003603419|-0.157974241|-0.051371057|-0.090173435|-0.465857798|0.8264832879999999|0.815003426|-0.054392357|0.870930234|0|-0.076908942|0.402022325|0.015460222|-62.74209511|9.948252054|75.15128057|6.401442327000001|0.0|0.8131344979999999|-1.852599578|71.87393121|0.46964626|543.3140456|-1192.099807|2476.50603|0.186865502|7.400912529|13.95467208|0.885533983|6542.77337|-767.0853252|-402.9878652|1466.05489|652.8825454|9.131836103|1.0|0.0|1.0|0.14|3.27|81.65|3.31|0.0|132.29|0.0|5.0|-5.93|30.0|432.93|0.0|1.0|3.11|-5.44|1.19e-06|0.0005139999999999|0.0|0.0|6.03e-08|4.45|3.4817|-2035.338699|687.92|1162.63|356.1|0.1967|238.73|528.25|0.6854399999999999|-0.1478799999999999|5559.0|0.03392126|16.0|7.8097
12b_a40|0|0|1|7.515889085|0|0.604989475|0.084915315|-0.004650218|-0.011794908|0.1744506639999999|-0.158107422|0.107454819|10.31197236|-0.1537981269999999|2|2|0.004452418|0.279216571|0.023952313|0.038336814|-0.513870527|0.58925219|0.7137941109999999|0.026452642|0.7818091140000001|1|-0.065048707|0.2160572999999999|0.010845303|-42.67442006|6.17734692|80.72126798|3.518538455|48.17000329|0.856829717|-1.048903063|48.54667776|0.494842289|544.3244990000001|-597.4418808999999|860.5059425000001|0.143170283|8.132984007000001|16.09989085|0.979579799|5933.385347|-340.29531769999994|-406.4913617|697.2702616|370.3261123|5.872257692000001|0.0|0.0|1.0|0.0|6.74|58.43|5.07|0.0|101.78|0.0|2.0|-7.71|24.0|415.12|0.0|1.0|5.79|-7.11|1.95e-08|8.09e-06|0.0|1.0|4.08e-09|6.27|3407.0|-3016.9868100000003|576.38|960.94|363.91|306.0|363.91|490.5|0.69476|-0.14267|4.5528|0.01251873|0.04|7.3979
19_a4|0|0|1|7.535296702|1|0.29641517|-0.121320311|-0.0023503029999999|-0.3929802189999999|-0.052325802|-0.105763614|-0.211341677|10.30966825|-0.136621315|1|1|0.009687676|-0.086166959|-0.0255403279999999|-0.042058265|-0.245630631|0.55269662|0.774746438|0.152550043|0.834377354|0|-0.070677568|0.285282038|0.013022539|-41.82665583|7.168604362000001|15.411502800000004|3.946149569|13.25878373|0.764880253|-1.215721775|49.73882261|0.460486754|451.8120313999999|-669.2264932|1697.595595|0.235119747|5.9448291|11.01887515|0.85352261|5232.561157|-368.3935819|-291.6208078|874.9428297000001|450.6848883|7.912166787999999|1.0|0.0|1.0|0.16|4.32|73.23|2.16|0.0|98.19|0.0|3.0|-3.81|25.0|351.42|1.0|1.0|2.92|-3.97|0.000156|0.0547|0.0|0.0|8.070000000000001e-07|6.67|4.1858|-1446.909868|583.39|983.4|296.2|0.3806|296.2|500.34|0.67535|-0.17004|5.8295|0.02985188|19.5|4.71
8b_a8|1|0|1|7.535296702|1|1.395658149|-0.023718767|-0.013834266|-0.182065125|0.019958073|-0.733216119|-0.0422693659999999|10.94650923|-0.03443232|1|1|-0.003593429|0.031896755|0.049587543|0.079250224|-0.5058761820000001|0.758899977|0.778853499|0.097555876|0.8354024290000001|0|-0.130159955|0.28604765|0.032440348|-71.23625346|19.87542051|172.84152849999998|12.1771918|89.09854311|0.781454722|-2.325413799|84.97574547|0.4835310479999999|342.0904577|-1424.7250689999998|1821.324722|0.218545278|7.507665421|14.53652808|0.936224813|6471.7604200000005|-872.8947609999999|-344.8810688|1823.170337|589.263087|13.73949201|0.0|0.0|1.0|0.09|3.03|112.23|2.12|0.0|114.18|0.0|4.0|-4.77|31.0|414.41|0.0|0.0|2.9|-4.43|1.6899999999999997e-05|7.0|0.0|0.0|7.33e-08|6.41|3.2992|-1407.052256|640.35|1098.17|375.8|0.2618|270.59|488.56|0.70195|-0.13807|5.8389|0.03204403|5.08|5.2941
17_a12|0|0|0|6.823286122000001|1|0.610029543|0.132275232|-0.00864055|-0.058347964|-0.210594127|-0.38018419|-0.072956553|10.31157659|-0.070249784|1|1|-0.000651751|-0.3748198379999999|-0.113649923|-0.202276514|-0.559137213|0.918713011|0.8198617429999999|-0.043392747|0.87653892|0|-0.069570363|0.318309599|0.011226177|-50.13411606|5.849860887999999|69.36398419|3.048310481|0.0|0.786701219|-1.443148294|57.97616997|0.466056241|447.1583691000001|-752.0117408|1470.257187|0.213298781|5.669161963|10.61752641|0.8728564259999999|4866.339908|-391.8666299|-298.7949107|955.9051425|431.5987143|7.842053909|1.0|1.0|1.0|0.17|2.56|78.41|2.47|0.0|103.12|0.0|3.0|-4.51|24.0|333.41|1.0|1.0|3.14|-4.24|3.1e-05|0.0103|0.0|0.0|6.97e-08|2.87|3.7723|-1366.776169|560.09|933.62|328.67|0.2213|281.69|419.49|0.62783|-0.15459|2128.0|0.02800938|16.0|7.7959
18_a15|0|0|0|0.0|0|1.435689019|-0.020185809|-0.006149666|-0.090130715|-0.094812415|-0.319782642|-0.066226471|10.95986315|0.002685285|0|0|0.000539978|-0.190640601|-0.072506962|-0.145790726|-0.431836192|0.660075777|0.7162974740000001|-0.0374132629999999|0.765450925|0|-0.067562078|0.819442071|0.007146033|-55.48918283|4.370403779|40.37881101|2.672871589|1.833724661|0.867430881|-1.723873519|60.86009645|0.415796832|511.4247108|-1054.294474|2510.854462|0.132569119|5.990767063|10.2545953|0.711733271|5705.360332|-644.79025|-449.4301265|1215.421882|590.2470602999999|5.370913621000001|1.0|1.0|0.0|0.08|6.86|47.04|3.6|0.0|113.42|0.0|5.0|-6.16|29.0|385.43|0.0|1.0|5.06|-5.93|6.86e-07|0.000265|0.0|0.0|1.0399999999999999e-10|5.65|3.8232|-1265.770242|650.53|1110.18|324.29|0.2686|272.91|535.02|0.70427|-0.1579|4.2476|0.03989594|129.0|6.8894
5_a47|0|0|0|0.0|0|1.304329328|0.019688132|-0.009295857|-0.188550227|0.003858593|-0.390426|-0.002627182|10.9367109|0.045246333|0|0|-0.011237954|0.0083528919999999|-0.019811664|-0.0428873159999999|-0.454659897|0.7063295709999999|0.795032176|0.065981732|0.861595935|1|-0.087763105|0.526509524|0.009936558|-52.90420509|5.246458665|104.9032216|2.770107005|0.0|0.781571204|-1.502972943|62.14504725|0.4736061789999999|426.5981263000001|-793.5630764|1349.003107|0.218428796|5.861037845|11.13432113|0.8997183470000001|5501.708422|-418.9977997|-297.3367046|1015.343288|416.1194472|9.240842159|1.0|1.0|0.0|0.0|5.96|58.04|3.26|0.0|101.51|0.0|3.0|-5.65|26.0|365.79|0.0|1.0|4.29|-5.5|2.25e-06|0.000824|0.0|0.0|2.07e-09|4.37|3.7083|-1569.333281|561.61|951.68|334.35|0.2108|334.35|401.16|0.69291|-0.15419|2.9121|0.03591467|0.02|7.7
47g_a18|0|0|0|7.03438793|1|1.251175676|-0.005500039|-0.005817448|-0.034211867|-0.048472184|-0.477030713|0.033759227|10.94702253|-0.008224928|0|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0.765824398|0.750610215|-0.009917608|0.780474694|0|-0.065225536|0.413435809|0.013404131|-72.53379954|11.37505183|111.5517627|9.653129118|47.07867403|0.731870777|-2.307753726|86.33162323|0.4913566339999999|708.1114197|-1958.412588|2268.439188|0.268129223|10.33698377|20.32265524|0.966014041|7870.887027|-1661.953709|-393.5416883|2675.8994190000003|1347.416568|13.79782369|1.0|1.0|0.0|0.34|3.6|88.97|2.79|2.0|164.47|1.0|13.0|-6.11|40.0|541.68|0.0|0.0|2.83|-5.52|7.76e-07|0.000421|1.0|1.0|6.04e-10|8.13|3.0965|-1743.346243|905.71|1604.37|400.4|0.5955|400.4|874.26|0.69828|-0.12789|4966.0|0.02960182|9.0|8.0458
15a_a10|0|0|1|7.535296702|1|1.34383719|-0.214195114|-0.00244937|0.022297552|-0.125297206|-0.144512841|-0.060539141|10.92966696|-0.062038567|1|1|0.01192767|-0.19937094|-0.179723568|-0.285973309|-0.188634555|0.7408341359999999|0.77630271|-0.0232534929999999|0.820233357|1|-0.0458501609999999|0.754451037|0.0156991769999999|-49.47045259|10.10411407|42.41151044|6.503087289|122.7715002|0.676473201|-1.3835569680000002|60.98047923|0.407638879|588.9895149|-890.4681466|2413.560937|0.323526799|6.71451044|11.33516398|0.68815941|5929.563906|-573.1123029|-227.1590805|1316.339132|697.5493042|11.51002664|0.0|1.0|1.0|0.29|4.05|56.07|1.93|0.0|118.92|0.0|6.0|-3.97|30.0|399.49|1.0|1.0|3.33|-4.4|0.000108|0.0432|0.0|0.0|1.63e-08|2.4|3.7639|-1278.4225210000002|687.57|1179.28|329.41|0.3558|215.08|563.27|0.68863|-0.1559299999999999|4.7512|0.02976259|24.0|7.6198
16b_a23|0|1|2|7.423568444|1|1.197960988|0.031073244|-0.005139233|-0.013240238|0.054655144|-0.3237716519999999|-0.068280331|10.31321583|-0.05237763|2|2|0.011266252|0.099244509|-0.123524943|-0.224300431|-0.401493392|0.75524548|0.7740962779999999|0.14319927|0.830577373|1|-0.050637391|0.2256448969999999|0.018614978|-58.69232154|13.79443768|7.971529518|10.22222569|100.0262487|0.738977|-1.821661419|72.31582904|0.4870072789999999|688.1144512|-1349.923395|2256.698672|0.261023|9.472884487|18.46592377|0.949345397|7575.784511|-1000.346801|-354.1828792|1826.746158|896.9989312000001|13.6235075|1.0|0.0|1.0|0.07|4.1|108.26|3.14|1.0|146.03|0.0|6.0|-6.19|36.0|489.57|0.0|0.0|2.9|-5.67|6.41e-07|0.000314|0.0|0.0|4.6200000000000003e-08|4.24|1.6041|-1877.615701|772.84|1340.35|772.92|0.3456|772.92|607.92|0.95419|-0.13741|9.2317|0.03978022|96.0|7.0191
9d_a40|0|0|1|7.515889085|0|0.604992329|0.007834411|-0.003961493|-0.022152094|0.153818743|-0.146575228|0.15723868|10.3119722|-0.137738587|2|2|0.010101686|0.259969752|0.0116099239999999|0.019621984|-0.4887998529999999|0.601831605|0.7572844040000001|-0.3969541689999999|0.8221990920000001|1|-0.060319196|0.002088915|0.010749826|-36.92750973|5.539796446|108.1468558|2.854868966|50.47044708|0.8664205709999999|-1.074852592|41.42218692|0.467275972|485.2567189|-553.912646|336.6614768|0.133579429|8.023385851|15.06105494|0.87714454|4401.742338|-285.4523697|-377.6610668|639.3115126|346.9019309|4.49467719|1.0|0.0|1.0|0.06|5.09|58.43|4.07|0.0|91.71|0.0|2.0|-6.13|22.0|325.82|1.0|1.0|4.63|-5.65|7.37e-07|0.0002399999999999|0.0|0.0|1.01e-07|4.7|3.3464|-1677.540538|542.19|892.69|370.51|0.4888|269.1|446.84|0.69986|-0.13875|6.2032|0.01113991|107.0|6.9706
32_a47|0|1|1|6.842683282|1|1.216307925|-0.1746026239999999|-0.003573735|0.000921003|-0.013510009|-0.2037028839999999|-0.026022099|10.95005715|-0.044598914|1|1|0.002350172|-0.0274939029999999|-0.077485193|-0.157688306|-0.2749014|0.6636125860000001|0.810444864|-0.0094137619999999|0.858292442|1|-0.05770007|0.266433793|0.019295804|-52.38450683|13.90468487|28.55112477|10.01980854|44.50423685|0.64116122|-1.381205148|68.76811937|0.44289006|613.6886524|-995.3056298|2255.632049|0.35883878|8.656942728999999|15.53902041|0.794977846|6235.398576|-717.2238666000001|-203.4434306|1552.348456|682.9868225|16.38361254|1.0|1.0|0.0|0.26|5.07|67.66|3.11|0.0|125.17|0.0|5.0|-4.81|31.0|436.91|0.0|1.0|3.94|-5.05|1.5399999999999998e-05|0.00674|0.0|0.0|1.5e-09|2.97|3.6829|-1778.0970140000002|692.49|1184.76|336.65|0.2969|252.79|548.86|0.68986|-0.1509599999999999|4.8234|0.03062031|0.1|7.0
3a_a49|0|0|1|7.535296702|1|1.343850114|-0.05210989|-0.006374689|-0.072328354|-0.044367345|-0.337858497|-0.060613765|10.92976559|0.00497674|1|1|0.000521532|-0.074886415|0.002357097|0.003978478|-0.421478185|0.775818577|0.8145214209999999|0.012813604|0.8704151529999999|1|-0.094437035|0.526915193|0.016205613|-51.82200998|9.491036042|107.4001347|5.558553447|59.40691577|0.689774813|-1.504232653|64.2037853|0.474653816|426.893216|-880.9741697000001|1793.526571|0.310225187|6.566343333|12.49907878|0.903506738|5792.106924000001|-515.9544212000001|-222.2883651|1277.19098|578.2841135|12.38177532|0.0|1.0|0.0|0.18|2.81|98.72|1.04|0.0|112.14|0.0|5.0|-3.06|29.0|384.43|0.0|1.0|2.02|-3.3|0.000878|0.3379999999999999|0.0|0.0|6.52e-08|3.16|3874.0|-1253.973708|635.89|1082.21|320.04|0.3467|240.06|449.68|0.66614|-0.15978|3801.0|0.03833529|64.0|7.1938
12ac_a36|1|0|0|7.412764017000001|2|1.297043188|-0.050997272|-0.007639626|-0.073735973|0.03586247|-0.450737917|-0.046730704|10.95345846|-0.0121300989999999|1|1|0.0018565629999999|0.060445359|-0.098698552|-0.166354116|-0.433636165|0.8058720979999999|0.811459853|0.135371136|0.863165958|0|-0.080202334|0.4712820929999999|0.021508835|-72.4798052|14.93372351|118.0445703|10.36858115|20.70356046|0.7316461470000001|-1.98344149|86.51036063|0.44477577|541.3322795|-1377.116299|2455.459827|0.268353853|8.126831024|14.63702516|0.801074136|6378.288017|-956.1407834|-321.66684580000003|1882.216294|716.9974499|14.03055543|1.0|0.0|0.0|0.17|2.09|86.27|1.59|0.0|133.95|0.0|6.0|-3.81|32.0|423.47|0.0|0.0|1.84|-3.95|0.000154|0.0653|0.0|0.0|1.29e-07|4.84|3.8594|-1385.566143|711.77|1200.61|321.25|0.3302|319.2|554.84|0.56357|-0.15675|4.0208|0.03998989|13.0|7.8861
12d_a30|0|0|0|7.412764017000001|2|0.604984421|0.041181359|-0.006335328|-0.033312179|-0.092984185|-0.354778373|0.036688757|10.31162861|-0.075816941|1|1|0.005965451|-0.162129948|-0.053644471|-0.09353607|-0.4562256979999999|0.8414737059999999|0.8017873000000001|-0.0430927579999999|0.8532172109999999|0|-0.073829724|0.366319099|0.015567102|-60.88281322|10.05700314|85.1932288|6.497247279|0.0|0.8143892140000001|-1.884794029|69.55534551|0.4572733479999999|544.6198897999999|-1217.656264|2323.480646|0.185610786|7.557073995|13.92427286|0.84254817|6120.329513000001|-786.6571918999999|-406.2173266|1495.177298|686.039456|8.672532296|1.0|0.0|1.0|0.17|2.93|81.65|3.04|0.0|132.24|0.0|5.0|-5.66|30.0|412.51|0.0|1.0|2.91|-5.15|2.21e-06|0.0009119999999999|0.0|0.0|9.75e-08|4.14|3.4821|-1615.063947|695.57|1176.22|356.06|149.0|356.06|545.94|0.68608|-0.1479099999999999|4434.0|0.03187624|11.0|7.9508
12a_a32|1|1|0|7.765993078999999|0|0.609420757|0.087371302|-0.009460484|-0.057200812|-0.0134169989999999|-0.463563696|-0.031249617|10.31100269|-0.074344282|3|3|-0.001662219|-0.024155151|-0.0852122769999999|-0.1534110109999999|-0.583507277|0.788133615|0.845443342|-0.018578911|0.8966299409999999|1|-0.085324121|0.288267255|0.016535497|-68.06885478|10.31184223|111.9735444|6.430656017|62.28768050000001|0.667706375|-1.4189685719999998|81.41372467|0.456641145|491.8493928|-884.8951120999999|3030.946307|0.332293625|7.083688576|13.03685125|0.840404348|5656.0082|-551.8369996|-209.1696096|1325.275819|557.1050635|13.34486989|1.0|1.0|1.0|0.26|4.19|140.04|1.1|0.0|110.47|1.0|7.0|-6.01|27.0|397.52|0.0|1.0|3.6|-4.5|9.78e-07|0.000389|0.0|0.0|2.23e-08|4.63|3576.0|-1880.734215|667.68|1114.3|346.71|0.2908|346.71|548.66|0.7025600000000001|-0.14827|3.0517|0.03682626|25.0|7.6021
15_a47|1|1|0|6.605297921|0|1.304329657|-0.164258919|-0.00516949|-0.072588375|-0.130885389|-0.21194909|0.086682657|10.9497222|0.0506476009999999|1|1|-0.002377481|-0.299654464|-0.007670908|-0.017562097|-0.332654104|0.644280611|0.830688568|-0.131424138|0.897881853|1|-0.084413593|0.429825305|0.016669157|-48.36220049|8.917011222000001|61.0548099|4.770072524|0.0|0.711630105|-1.265693121|59.79410145|0.477646539|423.5412927|-677.0708068|869.1027727|0.288369895|6.984778596|13.37174753|0.914412511|5075.773767000001|-362.1927541|-226.4191275|951.4364299|383.4213189|11.43190096|1.0|1.0|0.0|0.06|5.28|66.49|2.83|0.0|96.6|0.0|3.0|-4.89|25.0|353.78|0.0|1.0|3.74|-4.85|1.29e-05|0.00455|0.0|0.0|3.22e-09|3.33|4.0594|-1527.376145|552.16|930.51|305.43|0.2828|286.26|419.75|0.68008|-0.16762|2.2271|0.03425526|16.0|7.8
11d_a5|1|0|0|6.605297921|0|1.388848584|-0.245058546|-0.003373937|0.001099755|-0.125546291|-0.185566552|-0.138265707|10.94877952|0.01948342|1|1|0.008809179|-0.202307745|-0.12451554|-0.200646773|-0.22897714|0.786587307|0.783891527|-0.018747485|0.831190148|0|-0.063028408|0.359644732|0.012828514|-53.84338206|8.151092424|61.45330587|5.179111638|0.0|0.712305422|-1.525335513|65.35645739|0.49396568|553.3617954|-969.1808771|900.3825317|0.287694578|8.920296087|17.62784804|0.976150552|5283.02167|-615.8065323|-269.7929124|1360.625438|631.9206508|11.51307533|1.0|1.0|1.0|0.17|4.14|66.93|1.42|0.0|114.29|0.0|7.0|-4.14|29.0|385.46|1.0|1.0|3.28|-4.29|7.2e-05|0.0278|0.0|0.0|2.31e-09|2.59|4107.0|-1239.093739|682.09|1154.67|301.89|507.0|280.66|594.45|0.6533399999999999|-0.16762|2.8731|0.03371838|15.0|7.8239
