molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|MATS2c|SRW07|ATSC1c|AATSC1are|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|FPSA5|P-gp substrate|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
12e_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|-0.0026669809999999|5.351858133|-0.444243861|0.0043261129999999|10.31162844|1|0.0053380919999999|-0.018475151|-0.154412059|1|0.838579475|0.8246767140000001|0.002248768|-0.097868612|0.7933543279999999|0.816703705|-0.07914783|-0.098059338|0.024254701|-52.50202674|16.08914569|106.2790684|0.183296295|121.5880081|-43.14823836|10.6725953|0.0|-1.863127413|-34.82676424|68.59117243|0.46715936|-1235.889416|2392.685958|-15.46823639|0.292879147|8.069355055|15.14403079|0.8767337279999999|6421.289402|-819.8165288|0.022696477|1.0|4.72|0.17|17.0|3.89|2.63|2.0|0.0|1.0|6.0|-5.44|31.0|5.0|-6.19|0.0|0.0|2.57|-4.93|0.00154|1.19e-05|0.0050799999999999|3.84|0.0|1.84e-07|7.87e-05|-0.05044|5.0412|3.4747|-1690.3021629999998|-1690.2687170000002|709.98|1201.05|356.82|0.2055|0.3304|0.68605|-1690.030824|151.0|5551.0|-0.19804|0.03344515|-1690.092998|7.9431|7.9431
6e_a40|0|0|0|0.0|0.0|1|8.421342866|1|0.128035402|6.401917197|-0.69771706|-0.0026177839999999|10.30179954|2|-0.002992481|-0.276969278|-0.037027769|0|0.685858263|0.8361555479999999|-0.011405885|-0.289988439|0.648802794|0.74620476|-0.107312598|-0.1164147119999999|0.015875595|-70.52033811|10.43262695|185.1473293|0.25379524|166.7812216|-50.27304895|6.85578763|35.33106374|-2.095464821|-46.34235117|80.95296505|0.441911406|-1377.032062|3854.417113|-21.04453212|0.133008824|6.972949117000001|12.49434084|0.791830204|7585.605268000001|-904.9148811|0.012858969|0.0|3.98|0.21|14.0|5.02|3.72|2.0|1.0|2.0|5.0|-7.76|30.0|5.0|-6.09|1.0|0.0|3.68|-5.58|8.31e-06|2.6e-06|0.00124|4.4|0.0|2.35e-05|0.0112|-0.09682|2.9549|2.9549|-2831.191706|-2831.156883|671.95|1149.77|419.59|0.3625|0.67187|0.67187|-2830.986514|0.3625|8.3311|-0.2164|0.03482243|-2831.048968|7.7447|7.7447
12_a47|1|1|1|2.903215905|0.0|0|6.605297921|0|-0.155854903|4.59511985|-0.209845277|-0.0047488359999999|10.95005729|1|-0.004332024|0.003417588|-0.015039637|2|0.6505449670000001|0.8288334490000001|0.055943216|0.050943962|0.618808977|0.7840710409999999|-0.084846808|-0.091853238|0.018014416|-44.18983348|9.382250925|63.89392714|0.2159289589999999|112.4599133|-24.91541818|4.886454935|0.0|-1.1940921|-23.01490672|53.5720844|0.4792593739999999|-621.9059029|702.3796319|-9.25429818|0.319276179|7.042279354|13.52358352|0.920341815|4816.005822|-323.9004363|0.025457205|1.0|2.73|0.0|21.0|4.19|4.98|0.0|0.0|1.0|3.0|-4.51|24.0|4.0|-5.94|0.0|1.0|3.37|-4.56|0.0106|2.77e-05|0.00943|3.43|0.0|7.69e-09|2.61e-06|-0.0623|4.2907|3.9538|-1488.101254|-1488.064043|537.79|886.46|313.58|0.2306|0.66387|0.68557|-1487.974738|0.2241|2.1019|-0.2256|0.03721125|-1488.024564|8.2|8.2
12aa_a36|1|0|0|3.4172704080000003|0.0|0|7.412764017000001|2|0.033952382|5.351858133|-0.672129428|-0.006653538|10.95446449|1|-0.004569485|0.0620143779999999|-0.090926893|1|0.892815402|0.833911317|0.156337925|-0.023185884|0.849217847|0.688945241|-0.1066659309999999|-0.117270578|0.023617545|-72.94175494|16.1504726|132.3194611|0.3110547589999999|212.7097172|-54.83906299|11.04423694|109.0001157|-2.228140982|-49.88002793|89.09222754|0.44829258|-1523.677823|2418.848273|-19.29522587|0.2686642589999999|8.05947774|14.60824604|0.812554922|6438.603019|-1041.942197|0.023386634|1.0|4.83|0.13|17.0|1.92|0.98|1.0|0.0|1.0|6.0|-3.52|32.0|5.0|-7.79|0.0|0.0|1.15|-3.45|129.0|0.000359|152.0|1.55|0.0|7.19e-07|0.000305|-0.05111|3.8899|3.8899|-1401.662677|-1401.617177|701.99|1183.76|318.73|0.4446|0.6931|0.6931|-1401.389257|0.4446|3.5904|-0.20829|0.04550032|-1401.45065|8.0458|8.0458
12c_a31|1|0|0|3.387641566|0.0|0|7.765993078999999|1|0.046986783|5.733341277|-0.690412101|-0.003618466|10.311698300000002|2|-0.000813398|-0.048694677|-0.223856622|0|0.8083148840000001|0.842823186|0.066071056|-0.098452311|0.770283733|0.665463503|-0.104643824|-0.129736755|0.030543026|-66.41224264|19.38414321|153.400467|0.334536497|212.313715|-52.25551342|12.30215386|553.8695417|-1.816314565|-42.14855504|85.79638585|0.448512808|-1152.7247289999998|1894.297124|-14.63154376|0.3182913|8.091269314|14.67172662|0.813278739|5676.394271|-731.5771879|0.023556702|1.0|3.69|0.35|16.0|5.64|3.7|2.0|0.0|1.0|8.0|-5.23|28.0|5.0|-6.53|0.0|0.0|3.32|-4.16|0.00233|6.94e-05|0.0277|3.1|0.0|5.79e-08|2.31e-05|-0.0338399999999999|3.8328|3.8328|-1618.1530810000002|-1618.112841|679.71|1138.89|323.48|0.2625|0.7007399999999999|0.7007399999999999|-1617.888981|0.2625|1.6786|-0.19288|0.04023903|-1617.951882|6.4202|6.4202
14h_a23|0|1|1|0.0|0.0|2|7.423568444|0|0.043538466|5.351858133|-0.307907256|0.009895793|10.31321773|2|0.009266617|0.060820238|-0.131709531|2|0.708395022|0.79263722|0.143102066|-0.05745554|0.669357479|0.923430574|-0.063825076|-0.081058742|0.021982565|-43.02851162|14.81983413|41.34207782|0.076569426|51.620282|-36.84086528|9.990985411|86.83095818|-1.621174834|-29.00823506|57.84834575|0.48032488|-1092.936262|2371.16134|-15.35036053|0.246899416|7.833334036|15.0735214|0.924279155|6722.809649|-736.8173055999999|0.018981866|1.0|3.47|0.04|26.0|3.4|3.89|1.0|0.0|1.0|5.0|-5.68|32.0|5.0|-6.62|0.0|0.0|3.23|-4.9|0.0009109999999999|1.27e-05|0.00554|3.3|0.0|3.39e-08|1.4800000000000002e-05|-0.08532|4.0506|3.6689|-1722.1762399999998|-1722.148272|699.86|1190.62|337.93|0.3424|0.67365|0.69933|-1721.9314420000003|0.2727|9.7146|-0.2374099999999999|0.02796857|-1721.99264|8.3468|8.3468
13h_a6|1|0|0|3.464247528|0.0|0|6.842683282|0|-0.094781725|4.727387819|-0.3839567379999999|-0.002407131|10.95053423|1|-0.000644109|0.105918119|-0.215607882|2|0.836982172|0.780222427|-0.0256002129999999|-0.164411111|0.789769968|0.867910741|-0.074151997|-0.091977068|0.017441348|-51.85624128|12.1971464|77.20799814|0.132089259|92.37313621|-44.98170701|8.529752344|0.0|-1.747564296|-36.26429338|64.05338768|0.461667017|-1222.112956|2829.19698|-15.82689691|0.263081412|9.11292243|16.928040300000003|0.8575863490000001|6302.785260000001|-854.6524332|0.017825256|1.0|3.64|0.12|27.0|5.41|4.79|2.0|0.0|0.0|6.0|-5.56|33.0|5.0|-6.31|0.0|0.0|3.61|-5.06|0.0012|8.8e-06|0.0038|3.7|0.0|2.67e-11|1.15e-08|-0.07435|4.8701|3392.0|-1386.613707|-1386.569017|738.61|1253.92|365.52|1.0978|0.50716|0.69001|-1386.302668|0.2121|7.2872|-0.2153199999999999|0.04469058|-1386.3651|7.3279|7.3279
12be_a36|1|0|0|3.466734143|0.0|0|7.412764017000001|2|-0.148313814|5.351858133|-0.580823835|0.000482522|10.95957887|1|0.002872872|0.19405344|-0.289604649|1|0.884226781|0.812921349|0.132962547|0.00734728|0.8350231859999999|0.798015877|-0.0780531429999999|-0.108962668|0.033763464|-54.15309606|23.42501577|63.31681179|0.201984123|140.1361326|-52.44976141|16.25222352|0.0|-1.852365352|-37.57129686|77.57811183|0.4564615729999999|-1285.166936|2552.721046|-15.37320593|0.433925602|8.773114043|16.14074295|0.839796323|6592.168374|-891.645944|0.034632557|1.0|4.96|0.21|17.0|2.83|1.9|1.0|0.0|1.0|7.0|-4.11|33.0|6.0|-7.13|0.0|0.0|1.75|-4.15|0.0342|7.13e-05|0.0315|2.62|0.0|1.6100000000000005e-07|7.11e-05|-0.0518799999999999|5.2184|3.3487|-1462.0007349999998|-1461.968283|739.48|1256.67|370.25|0.7034|0.40844|0.70465|-1461.68274|0.0018|7.7861|-0.18969|0.03245204|-1461.747501|7.3565|7.3565
25b_a34|0|0|0|0.0|0.0|1|7.412764017000001|1|0.133975789|5.351858133|-0.861190687|-0.00378755|10.95957635|1|-0.000223677|-0.2360985169999999|-0.435821207|1|0.832166825|0.7969500890000001|0.08214612|-0.101529052|0.787858064|0.656573108|-0.1030760719999999|-0.137924163|0.030138301|-64.37123451|18.82143547|165.2408865|0.343426892|214.470853|-53.79083879|11.75402804|49.2835599|-2.206786613|-40.19997818|83.19266998|0.419904835|-1378.143115|2671.608537|-16.55102732|0.23725451|6.383564979|11.00434095|0.723855085|5786.015654|-860.6534206|0.019067452|1.0|3.53|0.29|17.0|2.63|3.03|1.0|0.0|1.0|7.0|-3.82|29.0|5.0|-7.07|0.0|0.0|2.58|-3.69|59.0|0.000202|0.0796|2.29|0.0|3.8100000000000004e-07|0.00015|-0.03539|4.2253|4.2253|-1313.388114|-1313.361559|668.48|1136.16|293.43|0.2259|0.6925600000000001|0.6925600000000001|-1313.132261|0.2259|7.0586|-0.21103|0.02655501|-1313.194808|5.6819|5.6819
15_a4|0|0|0|0.0|0.0|1|7.535296702|1|-0.159419214|5.4161004020000005|-0.077474847|0.009823083|10.94611612|1|0.00918585|0.097046535|-0.038707204|1|0.5118792910000001|0.772721853|0.095534883|0.036363636|0.509447294|0.867716376|-0.062151785|-0.073738544|0.010893057|-29.80513879|5.223809291|12.70877085|0.132283624|63.43714456|-16.95780525|2.505098786|86.01453643|-1.106078158|-14.29317436|35.02894809|0.437696617|-530.4242358|1495.715718|-7.065752187|0.156108698|5.459799482|9.709704127|0.7783994009999999|4134.603400999999|-254.3670787|0.009743323|1.0|3.28|0.11|17.0|4.09|4.4|0.0|0.0|1.0|2.0|-3.82|22.0|3.0|-5.6|0.0|1.0|3.61|-4.28|0.0443|5.19e-05|0.0151|3.49|0.0|8.070000000000001e-07|0.000235|-0.03539|4.5048|4.2148|-958.270023|-958.251931|512.65|848.47|294.16|0.1996|0.4778699999999999|0.56413|-958.147682|0.0969999999999999|2.1603|-0.2091199999999999|0.018092091|-958.195344|6757.0|6757.0
8f_a12|0|1|1|0.0|0.0|0|6.580639137|1|0.110310585|4.59511985|-0.3981937339999999|-0.002596875|10.31134658|1|-0.00094279|-0.023769395|-0.125424286|1|0.902669729|0.7475224290000001|-0.13747286|-0.042014638|0.8409290840000001|0.869823177|-0.072634742|-0.098932601|0.013287637|-41.27611074|7.550959323|83.13642146|0.130176823|73.97552223|-31.9483307|4.290980116|0.0|-1.6818542230000002|-23.45595611|48.82707007|0.460344828|-955.746511|1448.568734|-12.34367323|0.161876566|7.016225129|13.00131176|0.853035146|5481.952981|-543.1216218999999|0.012030968|1.0|4.09|0.1|21.0|4.99|3.41|2.0|0.0|1.0|3.0|-5.7|27.0|4.0|-5.47|0.0|1.0|3.82|-5.24|0.000735|5.72e-06|0.00211|4.34|0.0|3.79e-09|1.4e-06|-0.06179|4.1744|3.6536|-1481.146454|-1481.115891|606.97|1020.81|339.35|312.0|0.59107|0.65098|-1480.955408|0.2466|0.9092|-0.2124|0.03056355|-1481.008909|6.1898|6.1898
12bg_a36|1|0|0|3.434779148|0.0|0|7.412764017000001|2|-0.040957653|5.351858133|-0.414822602|-0.001012333|10.95885259|1|-0.00097037|0.097928606|-0.1716508239999999|1|0.884841888|0.836170906|-0.023460562|-0.033696875|0.771220556|0.840610352|-0.075439837|-0.102664465|0.019606406|-51.74990566|13.44952052|107.3347739|0.159389648|109.3374477|-48.31008346|9.22604612|14.85588272|-1.847960372|-35.49918495|65.19942617|0.46245521|-1267.656166|2915.548359|-17.39163005|0.252132272|7.549463377|14.04434294|0.860310096|6753.439903|-869.5815023|0.01946912|1.0|4.75|0.14|17.0|3.99|3.19|2.0|0.0|1.0|5.0|-5.08|31.0|4.0|-6.26|0.0|1.0|2.82|-5.18|0.00372|6.55e-06|0.00295|3.93|0.0|1.74e-08|7.83e-06|-0.0542299999999999|3.8944|3.8944|-2152.13793|-2152.104584|703.94|1186.75|318.36|0.4409|0.69395|0.69395|-2151.914954|0.4409|6.6844|-0.21166|0.03334656|-2151.975577|7.8239|7.8239
3m_a32|1|1|1|3.575728458|0.0|0|7.773594467000001|0|0.013867955|5.733341277|-0.3082152019999999|-0.000514191|10.31100268|3|0.000822186|-0.065422345|-0.086806406|0|0.6943636479999999|0.817967125|-0.0067207069999999|-0.126422018|0.6672533589999999|0.798023273|-0.084626325|-0.09390309|0.013428623|-50.60363458|8.029854976000001|92.61088121|0.201976727|120.7751424|-33.57626169|4.801577352|0.0|-1.220740175|-30.25923462|58.63348955|0.4687361229999999|-729.9606772999999|2363.601309|-9.699808932|0.325531778|7.0752395770000005|13.31775015|0.882303773|5724.714257|-436.4914018999999|0.018412178|1.0|3.51|0.3|19.0|7.02|5.35|2.0|0.0|1.0|3.0|-5.94|27.0|4.0|-6.17|0.0|0.0|4.12|-4.86|0.000449|1.39e-05|0.00547|3.57|0.0|4.190000000000001e-08|1.65e-05|-0.05731|3.5749|3.5749|-1863.502681|-1863.46877|641.52|1073.31|346.82|0.2952|0.7026600000000001|0.7026600000000001|-1863.279862|0.2952|5082.0|-0.2056599999999999|0.0339106999999999|-1863.337677|7.6383|7.6383
12ah_a36|1|0|0|3.456839001|0.0|0|7.412764017000001|2|-0.050415481|5.351858133|-0.41302559|0.0005016269999999|10.95983779|1|0.0010871589999999|0.133939811|-0.177407665|1|0.8941919290000001|0.835013502|0.011674455|-0.0861053359999999|0.8065052890000001|0.828405275|-0.0758457179999999|-0.1059368909999999|0.0184777819999999|-49.0084977|11.93961081|82.70705743|0.171594725|110.8777131|-44.23111357|7.714903458999999|0.0|-1.906864035|-31.66734951|60.9481085|0.468162246|-1232.13999|2334.380591|-15.92320089|0.231093575|8.26712637|15.54445187|0.8802726820000001|6015.129321|-796.1600443|0.017909528|1.0|4.73|0.14|17.0|3.35|2.54|1.0|0.0|1.0|5.0|-4.44|30.0|4.0|-6.49|0.0|1.0|2.34|-4.59|0.0151|2.55e-05|0.0106|3.31|0.0|6.65e-08|2.77e-05|-0.05637|5.2259|3.7792|-1692.545871|-1692.512868|682.21|1148.39|328.07|0.6729|0.40051|0.6970000000000001|-1692.3109559999998|0.0485|5.4979|-0.2107099999999999|0.03300341|-1692.369929|7.9586|7.9586
8_a27|1|0|0|2.599100867|0.0|1|6.605297921|0|0.188762686|4.59511985|-0.329319041|0.0040883959999999|10.93783465|1|0.004801929|-0.24946295|-0.187486926|2|0.6812785379999999|0.8000360390000001|0.141900468|0.11158995|0.64927069|0.776384028|-0.078709803|-0.092265073|0.021852066|-37.50265703|10.41179748|122.0597403|0.223615972|106.5457267|-20.94612822|4.960882344|61.18801154|-1.291711016|-17.86879446|47.91445451|0.479730655|-615.4582227000001|989.0070768|-8.145716531|0.248298166|5.016799703|9.642697094|0.92208134|4522.989286999999|-293.2457951|0.019394143|0.0|2.79|0.06|21.0|2.98|2.48|0.0|0.0|1.0|2.0|-3.23|23.0|4.0|-6.73|0.0|1.0|2.38|-3.52|178.0|0.000299|0.0907|2.0|0.0|5.2e-07|0.000158|-0.05015|4.1276|4.1276|-1004.515654|-1004.489001|507.76|848.58|300.38|0.2336|0.64893|0.64893|-1004.385302|0.2336|3.0415|-0.21973|0.02665292|-1004.432889|8.2218|8.2218
3j_a32|1|1|1|3.564417045|0.0|0|8.234564993|0|0.0053427669999999|6.3044488020000005|-0.269814716|-0.000202965|10.31100276|3|0.001173363|-0.055211759|-0.097980957|0|0.812195122|0.824282683|-0.020129489|-0.084553991|0.7557114|0.865101945|-0.070289671|-0.095013178|0.013773753|-37.33051857|7.315176208|47.55031019|0.134898055|71.64373163|-26.79963418|3.885056172|0.0|-1.140158136|-19.82606536|44.64569478|0.4482615029999999|-605.5327007000001|1778.1826620000002|-8.691773249|0.251226|5.900829539|10.69497519|0.812452828|4866.613493|-321.5956102|0.015301673|1.0|3.27|0.24|19.0|6.68|4.93|1.0|0.0|1.0|3.0|-5.92|23.0|3.0|-5.6|0.0|0.0|4.09|-4.8|0.0004089999999999|1.58e-05|0.00533|3.89|0.0|2.03e-07|6.86e-05|-0.05361|3.4982|3.4982|-1671.507439|-1671.479105|564.55|934.19|354.42|0.3005|0.7028|0.7028|-1671.351322|0.3005|3.6238|-0.19859|0.02833407|-1671.402462|8.0969|8.0969
2_a27|0|0|0|0.0|0.0|2|6.605297921|0|0.09890645|4.59511985|-0.276758209|0.009338889|10.93783218|1|0.00988756|-0.337316432|-0.361571905|2|0.639024713|0.796022385|0.137868605|0.027777778|0.60904903|0.8468699609999999|-0.058444848|-0.081513931|0.019809599|-29.42169804|9.972342226|9.194894069|0.153130039|77.08713259|-20.65736087|5.020172886|53.58106492|-1.141195033|-14.81116546|39.39404027|0.4424192289999999|-574.4885436000001|1270.627585|-7.415462877|0.331537817|5.312170441|9.527176544|0.7934621359999999|4774.521748|-289.2030522|0.022639983|0.0|2.9|0.11|21.0|2.43|2.49|0.0|0.0|2.0|2.0|-3.19|24.0|4.0|-6.69|0.0|1.0|2.52|-3.7|204.0|0.0002009999999999|0.0638|2.18|0.0|1.45e-06|0.0004599999999999|-0.04933|4.1624|4.1624|-1043.821085|-1043.7984|538.57|906.48|297.87|0.3217|0.55857|0.55857|-1043.665151|0.3217|4.7049|-0.21702|0.02268519|-1043.715364|7.8861|7.8861
4_a3|0|0|0|0.0|0.0|0|6.823286122000001|0|0.2122551539999999|4.727387819|-0.325334256|-0.008407895|10.31162267|1|-0.007022144|-0.208888686|0.127253753|1|0.640351067|0.721302096|-0.028924747|0.041477445|0.628171026|0.74053397|-0.110345083|-0.098695428|0.008006786|-52.4583525|3.806447632|235.6982345|0.25946603|123.350856|-22.30593113|1.809595554|77.51574252|-1.381735991|-24.93884341|56.26480013|0.415852758|-656.8810472|1548.626215|-8.922372453|0.133023729|5.05182773|8.648209506|0.711897153|4885.093366|-312.2830359|0.0100954959999999|1.0|2.94|0.0|21.0|5.3|5.17|1.0|0.0|1.0|2.0|-5.69|23.0|3.0|-5.21|0.0|0.0|4.09|-5.09|0.00065|8.22e-06|0.00264|4.3|0.0|2.950000000000001e-08|9.48e-06|-0.0584299999999999|5.9341|3.4771|-1355.332318|-1355.303098|504.29|858.45|356.58|0.1776|0.3809|0.6896|-1355.192416|119.0|2.3542|-0.20826|0.02921941|-1355.239905|5.9|5.9
16b_a23|0|1|1|0.0|0.0|2|7.423568444|1|0.031073244|5.351858133|-0.3237716519999999|0.0116350769999999|10.31321583|2|0.011266252|0.099244509|-0.224300431|2|0.75524548|0.7740962779999999|0.14319927|-0.09063701|0.711576167|0.928579764|-0.050637391|-0.07920267|0.018614978|-37.52431601|13.79443768|7.971529518|0.071420236|52.92522904|-43.49333918|10.22222569|100.0262487|-1.821661419|-27.80700713|51.31875369|0.4870072789999999|-1349.923395|2256.698672|-17.24735864|0.261023|9.472884487|18.46592377|0.949345397|7575.784511|-1000.346801|0.018384316|1.0|4.19|0.07|26.0|3.02|4.1|2.0|0.0|1.0|6.0|-6.19|36.0|4.0|-6.3|0.0|0.0|2.9|-5.67|0.000314|2.16e-06|0.00106|4.21|0.0|4.6200000000000003e-08|2.26e-05|-0.07352|1.6041|1.6041|-1877.655481|-1877.615701|772.84|1340.35|772.92|0.3456|0.95419|0.95419|-1877.270284|0.3456|9.2317|-0.21093|0.03978022|-1877.335869|7.0191|7.0191
12_a3|0|0|0|0.0|0.0|0|6.823286122000001|0|0.167987916|4.727387819|-0.336455156|-0.006049098|10.31163031|1|-0.0045709459999999|-0.218774634|0.032450556|2|0.899733837|0.718481325|-0.039834906|-0.125395523|0.841871246|0.829399708|-0.092838926|-0.096133903|0.011076075|-44.07517037|5.258353635|239.2266101|0.170600292|80.99228663|-21.667278|2.496397166|76.23910943|-1.345874639|-20.92463497|49.333524|0.463780604|-638.9523922000001|1064.221958|-8.921820355|0.169581355|5.6343192|10.50748861|0.864908294|4400.493202000001|-303.3418921|0.01374218|1.0|3.2|0.0|21.0|4.34|4.01|1.0|0.0|1.0|2.0|-5.68|22.0|3.0|-5.3|0.0|0.0|3.23|-4.84|0.000629|1.44e-05|0.0044|4.03|0.0|1.3e-07|3.9500000000000005e-05|-0.06361|3263.0|3263.0|-1272.152002|-1272.125792|515.23|847.25|379.97|0.5056|0.69784|0.69784|-1272.010995|0.5056|2.3762|-0.19514|0.02620998|-1272.058487|5.45|5.45
4R4k_a46|0|0|0|0.0|0.173180233|1|7.825245291|1|-0.050636784|5.587248657999999|-0.252970193|0.006550513|10.94631314|1|0.006050983|-0.158788415|0.012963356|1|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.784722915|0.890625164|-0.089699228|-0.085931818|0.007883196|-47.73036108|4.194771739|173.3171354|0.109374836|58.20005971|-24.33134018|2.232103603|0.0|-1.4608409080000002|-25.39807111|51.92513282|0.465590034|-777.3362788|1767.850427|-8.617349646000001|0.133318901|5.522208638|10.33328154|0.871222588|4711.736397|-413.632783|0.007248925|1.0|3.8|0.33|17.0|4.26|4.77|1.0|0.0|1.0|2.0|-4.82|25.0|3.0|-5.46|0.0|1.0|3.81|-4.83|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|2.48e-07|8.28e-05|-0.02045|5.2965|4.1392|-1053.439174|-1053.413412|565.94|994.13|299.53|0.2896|0.54119|0.68404|-1053.202129|0.1008|1.8559|-0.19529|0.0257622|-1053.254911|7.0132|7.0132
5b_a50|0|1|1|0.0|0.0|2|7.927685046000001|1|-0.253064589|5.82008293|-0.062071259|0.012641727|10.9325725|2|0.012290091|-0.0873662269999999|-0.175158017|1|0.693611382|0.791163321|0.019856551|-0.1866330389999999|0.6642694929999999|0.958606481|-0.041157676|-0.061164973|0.012204641|-20.90908698|6.200250541|6.656963127999999|0.041393519|21.02890062|-15.78596849|3.149876031|60.5565203|-0.8563096170000001|-10.62231784|27.10933752|0.4462435279999999|-435.0258302|1452.442728|-5.525088972000001|0.411250953|5.543302677000001|10.01036188|0.8058479690000001|4577.809819|-221.0035589|0.023005632|1.0|3.37|0.1|20.0|3.15|4.02|0.0|0.0|2.0|2.0|-3.48|24.0|2.0|-6.03|0.0|1.0|3.11|-4.19|105.0|6.47e-05|0.0202|3.06|0.0|1.37e-06|0.0004269999999999|-0.0256899999999999|5.6332|4.0222|-990.6114185|-990.5849031|547.35|922.49|308.25|0.2749|0.4270899999999999|0.66968|-990.43875|0.1094|4.4181|-0.19252|0.02651535|-990.487545|4.9126|4.9126
19_a34|0|0|0|0.0|0.0|1|7.412764017000001|1|-0.068004837|5.351858133|-0.5357267960000001|-0.00802652|10.95957634|1|-0.0042364759999999|-0.29861864|-0.401414514|1|0.866604574|0.8022000659999999|0.08178394|-0.0235903339999999|0.818710955|0.6399024520000001|-0.112877411|-0.1255804019999999|0.039589023|-56.30608209|19.74799697|131.5318459|0.360097548|179.6256831|-31.24772528|9.850795895|470.4453529|-1.506964829|-28.08688512|76.05407906|0.467358389|-751.7118302|1537.244187|-9.86770272|0.3377105079999999|5.495780422|10.31797048|0.877434994|4496.516479|-374.9727034|0.029554695|1.0|3.07|0.18|17.0|2.69|2.31|0.0|0.0|2.0|3.0|-2.73|23.0|5.0|-7.01|0.0|1.0|2.1|-3.15|574.0|0.000704|218.0|1.66|0.0|9.42e-06|0.00291|-0.02901|4.1721|4.1721|-1046.606458|-1046.5747720000002|538.96|882.87|297.18|0.2189|0.6897300000000001|0.6897300000000001|-1046.458335|0.2189|3.4272|-0.20251|0.03168624|-1046.509891|6.0044|6.0044
14i_a23|0|1|1|0.0|0.0|2|7.423568444|0|0.142566578|5.351858133|-0.558153376|0.002243702|10.31321758|2|0.002496501|0.075401108|-0.033435987|2|0.77007911|0.8025091329999999|0.158023239|-0.04255066|0.7333675390000001|0.777952733|-0.0889593869999999|-0.096562208|0.0214262489999999|-60.8283953|14.65077903|324.811841|0.222047267|151.83084580000002|-45.14777443|10.01786784|93.48624142|-2.027806362|-41.59306642|75.47917433|0.478050606|-1386.567643|2447.1741030000003|-18.59026006|0.221904316|8.107659819|15.53342127|0.915894552|7030.347905|-948.103263|0.019276934|1.0|3.56|0.04|26.0|2.57|3.12|1.0|1.0|1.0|6.0|-5.21|33.0|5.0|-7.33|1.0|0.0|2.61|-4.39|0.00278|4.03e-05|0.0183|2.46|0.0|1.11e-07|5.03e-05|-0.08025|3.6931|3.6931|-1798.64228|-1798.608335|715.68|1224.02|335.72|0.3639|0.55606|0.55606|-1798.371346|0.3639|5.9563|-0.23121|0.03394466|-1798.434186|8.4622|8.4622
25_a47|0|1|1|0.0|0.0|1|6.86171134|0|0.037667531|4.727387819|-0.486951604|-0.003963349|10.94972207|1|-0.00269275|-0.120903298|-0.235822787|2|0.6553889970000001|0.8462332770000001|-0.077710529|0.004104478|0.622598899|0.786958319|-0.073339312|-0.08797211|0.020224271|-44.52300552|12.27779881|11.20142696|0.213041681|129.3338553|-32.42203672|7.453635586|51.5831002|-1.407553754|-27.0291331|56.80080434|0.4760601829999999|-854.5011131000001|1514.111398|-11.52783528|0.376125772|6.951055196|13.26689626|0.908616158|6236.813862|-518.7525876|0.029261935|0.0|3.26|0.1|21.0|3.29|4.95|2.0|0.0|1.0|5.0|-4.99|29.0|5.0|-6.3|0.0|0.0|3.62|-4.82|0.00417|1.52e-05|0.00626|3.53|0.0|9.79e-09|4.02e-06|-0.06331|4.8002|3.9878|-1735.414386|-1735.385814|626.55|1062.81|310.91|287.0|0.53663|0.68761|-1735.2218059999998|0.0702|3.8832|-0.22919|0.0285712999999999|-1735.279715|7.8|7.8
