molecula|SddssS|NaaNH|n9FaRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC1pe|MATS1c|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|PBF|RPSA|FNSA4|WNSA5|WPSA3|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|TASA|WNSA4|FPSA1|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA2|Mor01p|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
4_a27|0.0|0|0|0.0|6.823286122000001|0|0|1.4008954130000002|3.294369174|0.082486268|-0.006181204|4.727387819|-0.058641975|2|0.0456410259999999|-0.273119343|1.274166982|-0.278154179|0.00991794|0.13397347|-0.01660383|0.010329671|-0.480852615|0.639413469|0.7853766809999999|-0.07759915|0.842039655|0.614205449|1|0.3485918529999999|0.1473956619999999|-0.0281385239999999|-21.12083948|5.40078803|-15.48073439|51.33640873|-14.56891559|40.33074472|2273.715366|441.4418013|-7.543156957000001|0.317514326|10.82331334|4988.6278600000005|-316.8125922|0.020363697|896.5674718|424.8821143|0.0|1.0|0.0|3.08|2.8|65.6|2.66|0.0|0.0|97.55|1.0|2.0|-6.51|331.37|1.0|1.0|2.8|-3.99|0.000266|0.0882|0.000102|0.0339|2.55|0.0|0.0002|5.5485|4.1288|-1083.138303|-1083.119531|946.77|300.29|223.46|445.65|0.36899|0.6089899999999999|-0.21533|-1083.01571|3.9202|8.3979|8.3979
6_a1|0.0|0|0|0.0|7.535296702|1|1|1.3488280769999998|2.325221088|-0.092471477|-0.005477033|5.4161004020000005|0.021203156|1|0.039635417|-0.114683042|0.0|-0.230035376|0.005054086|-0.00983397|-0.0538497079999999|0.006851583|-0.353456514|0.781885145|0.798346291|0.13761072|0.8524898329999999|0.741035199|0|0.212044989|0.121740384|-0.0238222729999999|-18.076387|4.905211525|-13.35477777|49.61122373|-11.51080589|37.79009463|1956.144556|424.3707604|-5.56196523|0.423240564|9.609375529|4061.042516|-216.916644|0.025250885|778.3512535|359.9965854|1.0|1.0|0.0|2.54|3.57|39.94|1.75|0.0|0.0|86.31|1.0|3.0|-6.21|291.35|1.0|1.0|2.82|-3.68|0.0007599999999999|221.0|0.00021|0.0613|2.63|0.0|0.000277|4.0635|4.0635|-935.5024827|-935.4750982|875.29|305.12|305.12|405.23|0.69818|0.69818|-0.1899799999999999|-935.378591|8.0033|5.2924|5.2924
12ad_a36|0.0|1|0|3.428443248|7.412764017000001|2|2|1.297042846|0.0|-0.040810025|-0.01083262|5.351858133|-0.073048351|2|0.040787037|0.046496301|0.0|-0.649957196|-0.001148437|-0.0072527669999999|0.010723827|0.000906224|-0.478461478|0.817851296|0.832674224|0.1563642469999999|0.8846605|0.7767870459999999|0|0.423689705|0.239732231|-0.0365657189999999|-54.02363038|15.4237324|-41.30726219|96.81391944|-25.88878839|80.12771975|3041.082692|538.2749789|-18.32944602|0.343592539|16.772513699999998|6569.653402|-1026.448977|0.028968808|2208.646667|735.3783268|0.0|0.0|2.0|0.0|1.67|95.5|1.89|1.0|0.0|135.03|1.0|7.0|-7.18|439.47|0.0|0.0|1.76|-4.08|6.579999999999999e-05|0.0289|8.36e-05|0.0367|2.53|0.0|0.000106|5733.0|3.8512|-1460.8311199999998|-1460.794632|1236.64|321.93|216.26|588.2|0.27316|0.67215|-0.21044|-1460.610659|6.8996|7.7696|7.7696
13_a47|0.0|1|1|2.920663104|6.605297921|0|0|1.417757826|0.0|-0.174238791|-0.0049262279999999|4.59511985|-0.0777650159999999|2|0.036632997|-0.047120094|1.5940801480000002|-0.20197533|-0.00105415|0.003874205|0.038682232|-0.000211465|-0.316563793|0.6427334020000001|0.794037882|0.030290722|0.8582665429999999|0.626280497|1|0.244975411|0.2183244369999999|-0.032468557|-23.38063458|4.705524762|-21.52866736|57.38622954|-16.72368034|50.9329486|2190.316257|402.6200617|-8.613918003|0.311738758|13.33103985|4542.479565|-327.3288841|0.023284817|923.3410426|359.12161539999994|1.0|1.0|2.0|1.75|4.63|66.49|2.34|0.0|0.0|91.59|1.0|3.0|-6.0|319.34|1.0|1.0|3.19|-4.27|5.79e-05|0.0185|5.41e-05|0.0173|3.17|0.0|4.04e-06|4.0302|4.0302|-1067.820961|-1067.78457|895.21|307.63|307.63|404.73|0.67466|0.67466|-0.22065|-1067.71601|4.8308|7.8|7.8
12x_a30|0.0|0|0|0.0|7.412764017000001|2|2|0.604984021|0.0|0.044575215|-0.006008579|5.351858133|-0.0335688279999999|2|0.043383838|-0.0606216429999999|0.0|-0.3545061539999999|0.00604028|0.027312213|-0.1066694919999999|0.006346396|-0.458718546|0.842068099|0.782514704|-0.062251445|0.829606585|0.803183654|0|0.398925866|0.151155723|-0.035022402|-39.99960559|6.435648079|-31.35848986|68.52587215|-23.12752311|57.2323071|2845.417984|560.5459455|-15.27257668|0.175325029|14.14885734|6359.545311|-839.9917174000001|0.012044556|1542.442557|754.3941655|0.0|0.0|1.0|0.0|3.23|81.65|3.25|2.0|0.0|137.21|1.0|5.0|-5.64|426.54|0.0|0.0|3.19|-5.46|9.14e-07|0.00039|3.48e-06|0.00148|4.6|0.0|1.76e-05|3.4831|3.4831|-1654.40976|-1654.3784|1211.79|355.95|355.95|558.65|0.68589|0.68589|-0.19876|-1654.183467|4.8197|7.6556|7.6556
12am_a36|0.0|1|0|3.340519946|7.412764017000001|2|2|1.240140551|0.0|0.088482802|-0.015884751|5.351858133|-0.297354748|2|0.044036281|0.122824831|0.0|-0.921315581|-0.011700732|-0.050505733|-0.037654321|-0.007897954|-0.6080522279999999|0.647732719|0.8344566859999999|-0.0147665219999999|0.885733922|0.624142499|0|0.305015372|0.185013456|-0.045928425|-56.3667958|8.395550408|-43.65752487|95.53118838|-31.72964526|75.34643812|3230.6292780000003|563.0333297999999|-21.92042059|0.211665165|17.01968794|7238.033439|-1183.702712|0.020179019|2173.44302|672.4630346|0.0|0.0|2.0|0.0|4.04|78.43|2.04|2.0|0.0|130.43|1.0|7.0|-6.4|465.43|0.0|0.0|2.65|-5.07|6.26e-06|0.00291|8.6e-06|4.0|3.86|0.0|3.37e-05|5.2317|3.8606|-1645.205296|-1645.169789|1206.77|321.15|236.99|562.14|0.40752|0.6805100000000001|-0.21356|-1645.016323|8.0872|7.2218|7.2218
12av_a36|0.0|1|0|3.4520047430000003|7.412764017000001|2|2|1.297042752|0.0|0.049150854|-0.009925128|5.351858133|-0.081537769|2|0.04250591|0.06882889|0.0|-0.605432791|-0.00233752|-0.021036176|-0.039627578|-0.000472698|-0.507136551|0.859938421|0.8076780109999999|-0.018133027|0.8571025990000001|0.817582774|0|0.277834652|0.247552267|-0.035197712|-51.2347934|10.51297704|-39.92474833|91.5101903|-24.51766365|72.40871507|3011.024457|524.1323793|-17.07826447|0.328083083|17.64042914|6460.1184140000005|-973.4610746|0.025779468|2079.880404|757.7532208|0.0|0.0|3.0|0.0|1.65|98.3|1.49|1.0|0.0|138.06|1.0|7.0|-7.66|438.48|0.0|0.0|1.47|-3.64|0.000292|128.0|0.000227|0.0997|1.85|0.0|5.18e-05|4.8408|3.4402|-1440.988179|-1440.945099|1247.28|360.39|256.12|588.31|0.43212|0.70455|-0.19429|-1440.738332|6.1075|7.4089|7.4089
6a_a31|0.0|1|0|3.3855253210000003|7.703007682000001|1|1|0.610184884|0.0|0.038376178|-0.01694403|5.6869753560000005|-0.181987023|0|0.0357275129999999|0.08881108|0.0|-0.779425376|-0.013930701|-0.0225412779999999|-0.026103465|-0.010591881|-0.568500407|0.848282918|0.784022685|-0.07385392|0.848080284|0.803505125|0|0.259133072|0.42783832|-0.045153913|-43.59027182|11.79563339|-45.56491046|92.52963742|-26.51328079|97.68889243|2713.694431|335.9594356|-15.56795422|0.307253701|14.408653400000002|5908.282843|-653.8540772999999|0.031153284|1607.453976|479.200937|1.0|1.0|2.0|2.51|3.69|131.36|1.13|1.0|0.0|104.73|1.0|4.0|-6.69|390.42|0.0|1.0|2.96|-4.34|6.09e-06|0.00238|4.55e-05|0.0178|2.8|0.0|4.3200000000000007e-05|3.5428|3.5428|-1613.34153|-1613.295461|1028.95|349.96|349.96|447.66|0.70416|0.70416|-0.19843|-1613.198178|11.2387|5.9586|5.9586
14c_a22|0.0|0|0|0.0|6.842683282|0|0|1.42291727|1.596256692|-0.134137693|-0.005236206|4.727387819|-0.018518519|2|0.038137255|-0.026986769|1.568396937|-0.298463715|0.003784292|-0.023927419|0.006275578|0.004362505|-0.364626967|0.667111824|0.773044788|-0.096749121|0.8353837409999999|0.639264982|1|0.6160012029999999|0.133423541|-0.030217952|-41.50359456|12.73426132|-34.9718749|75.5139152|-21.75466672|66.26540251|3079.4894480000003|623.8702703|-15.66173379|0.33831271|16.03849168|6882.45|-830.0718911|0.024813755|1742.5109329999998|731.8178649|1.0|1.0|1.0|2.85|4.18|109.38|1.08|1.0|0.0|128.77|1.0|6.0|-6.96|445.48|0.0|0.0|2.98|-4.62|1.39e-05|0.00618|2.4e-05|0.0107|2.9|0.0|2.35e-07|5.7361|3.6741|-1460.602657|-1460.571156|1241.55|337.45|216.15|575.8|0.3078|0.69113|-0.22807|-1460.38772|9.04|6.8153|6.8153
SB431542_a8|0.0|1|0|3.172627551|7.535296702|1|1|1.401734117|1.4114120369999998|-0.007805495|-0.014434378|5.4161004020000005|-0.1950388569999999|1|0.041909722|0.096884952|0.0|-0.721718925|-0.0075336219999999|-0.029382296|-0.0453332859999999|-0.005306541|-0.494976661|0.76592324|0.762577159|0.229470029|0.8220300859999999|0.7318727540000001|0|0.274152231|0.434670151|-0.048754953|-44.6389196|12.44282236|-45.98111161|89.64885355|-29.18257067|97.60813043|2801.428659|338.38158389999995|-17.46740332|0.239171941|14.04829994|6203.505123|-803.5005528|0.025179219|1764.391093|529.053307|0.0|0.0|2.0|2.75|2.72|112.23|1.9|1.0|0.0|109.21|1.0|4.0|-7.04|400.39|0.0|0.0|2.58|-4.14|3.99e-05|16.0|7.28e-05|0.0292|2.4|0.0|6.96e-05||||||||||||||4.1019|4.1019
12_a15|0.0|0|0|0.0|0.0|0|0|1.435689014|0.0|-0.071096525|-0.006620824|0.0|-0.0455566929999999|2|0.034285714|-0.035728911|0.0|-0.370766171|0.001740635|-0.106061273|-0.01062828|0.0034254209999999|-0.380490701|0.8310685940000001|0.723852961|0.049877871|0.769289315|0.7933685340000001|0|0.738437971|0.10362709|-0.031995594|-38.40979933|6.123040777999999|-24.90456371|70.6606311|-20.42981445|48.59303169|2613.57759|572.3516967|-13.04483751|0.253510603|10.40571107|5897.820841|-691.376388|0.016453962|1450.496376|673.7288405|1.0|1.0|1.0|3.73|6.3|56.27|2.87|2.0|0.0|119.95|1.0|6.0|-4.97|397.47|0.0|1.0|4.7|-5.83|5.99e-07|0.0002379999999999|1.47e-06|0.000584|5.29|0.0|5.99e-08|4.4819|3.8538|-1281.087109|-1281.060163|1177.81|321.72|276.63|585.26|0.50595|0.70444|-0.19054|-1280.871722|6.0547|8.3979|8.3979
7f_a10|0.0|0|0|0.0|7.535296702|1|1|1.240141822|1.924772416|0.103083789|-0.011104817|5.4161004020000005|-0.2347037789999999|2|0.037386831|-0.104120245|0.740070757|-0.5663456689999999|0.00189949|-0.000498274|-0.0971900919999999|0.0030999659999999|-0.5846516820000001|0.5371733989999999|0.796084921|-0.009545801|0.8499946070000001|0.5209683970000001|1|0.7359022890000001|0.068226214|-0.03645808|-29.53487321|2.474090768|-19.93012491|60.16185231|-20.30728086|40.22275023|2803.359424|519.0013298|-11.31122804|0.178213448|10.23679556|7070.755931000001|-531.6277179|0.012813716|1161.423484|527.8079877|0.0|1.0|0.0|2.97|6.57|52.83|2.64|2.0|0.0|106.77|1.0|4.0|-5.47|410.39|0.0|0.0|4.39|-5.6|2.9e-06|0.00119|2.52e-06|0.00103|4.7|0.0|3.03e-06|5.7757|3.6256|-1442.216293|-1442.200124|1034.38|341.96|214.67|426.07|0.34467|0.6833600000000001|-0.2175699999999999|-1442.058773|3.2524|6.8508|6.8508
8_a1 (SB-202620)|0.0|1|0|3.296085365|6.86171134|0|0|1.4323973840000002|0.0|0.106916453|-0.013785521|4.727387819|-0.226277123|1|0.037578348|-0.0443137679999999|0.0|-0.606562911|-0.012672753|-0.1402198369999999|0.037553634|-0.0106277489999999|-0.612004804|0.674381582|0.743088715|-0.042789124|0.805476065|0.658433571|0|0.174628594|0.351032497|-0.041081545|-33.88588996|4.997944864|-37.88089785|70.8721358|-23.30777912|75.57687443|2431.842132|368.1943149|-13.22376193|0.225760413|13.67402758|5170.286136|-542.1742393|0.019645498|1234.267739|433.2550452|1.0|0.0|2.0|2.21|5.06|78.87|2.78|2.0|0.0|99.61|1.0|4.0|-5.94|359.35|0.0|1.0|3.7|-4.7|1.14e-05|0.0041|1.98e-05|0.00713|3.6|0.0|3.42e-06|3.4052|3.4052|-1223.279021|-1223.117248|977.87|364.11|364.11|460.4|0.7026600000000001|0.7026600000000001|-0.2105199999999999|-1223.014114|5.5005|6.3979|6.3979
1m_a5|0.0|1|0|2.934162514|6.605297921|0|0|1.3047206409999998|0.0|-0.252787668|-0.002410445|4.59511985|-0.005518104|2|0.026339869|-0.07112464|0.0|-0.096417794|0.006422789|-0.10797859|-0.011848312|0.00520748|-0.2274929269999999|0.691858366|0.7824502320000001|0.077347244|0.851987765|0.63664685|0|0.429612762|0.117604448|-0.028977918|-19.83596661|2.506013299|-19.69180207|46.74648368|-15.26528941|42.13785007|2183.167528|464.8375158|-8.041608085|0.26152627|13.35855701|4584.808374|-297.5394992|0.0172594319999999|764.8419772000001|383.4128238|1.0|1.0|1.0|2.11|4.85|54.46|2.4|1.0|0.0|95.5|1.0|3.0|-5.71|332.79|1.0|1.0|3.63|-4.74|2.99e-05|0.00996|1.82e-05|0.00607|3.69|0.0|7.82e-07|4.6678|4.3983|-1410.912452|-1410.88022|926.13|281.89|265.61|423.2|0.4527899999999999|0.45426|-0.22857|-1410.833395|2.4582|7.3665|7.3665
15_a3|0.0|0|0|0.0|6.823286122000001|1|1|0.619596467|0.0|0.079167398|-0.006742751|4.727387819|-0.092127078|3|0.045993266|-0.182934001|1.809035179|-0.289938297|-0.006419472|0.126641951|0.021805556|-0.004459728|-0.505519936|0.968837995|0.813015336|-0.103599654|0.866559772|0.911346861|1|0.451058529|0.221091166|-0.037667|-28.19600959|2.070175472|-24.19332693|60.30684851|-19.28005913|51.31038923|2116.88728|398.6887321|-9.868603355|0.149672503|9.975434973|4617.470007|-394.7441342|0.010200078|906.9474625|402.781061|1.0|1.0|1.0|0.0|1.56|89.99|0.96|0.0|0.0|94.29|2.0|2.0|-7.35|321.4|0.0|0.0|1.2|-3.02|0.0017|547.0|0.000951|306.0|1.28|0.0|0.000535|6.0077|3.7072|-1328.688126|-1328.665275|916.07|334.44|206.37|398.12|0.2843199999999999|0.67902|-0.22079|-1328.581677|2.3271|7.6021|7.6021
8b_a8|0.0|1|0|3.191799887|7.535296702|1|1|1.395658149|1.42474537|-0.023718767|-0.013834266|5.4161004020000005|-0.182065125|1|0.040054466|0.019958073|0.0|-0.733216119|-0.0055544409999999|-0.0422693659999999|-0.03443232|-0.003593429|-0.5058761820000001|0.758899977|0.778853499|0.097555876|0.8354024290000001|0.726912742|0|0.28604765|0.441645347|-0.047457424|-43.64473805|12.1771918|-48.85837649|84.97574547|-29.07602182|99.62129245|2863.095568|342.0904577|-17.8141788|0.218545278|14.53652808|6471.7604200000005|-872.8947609999999|0.022425382|1823.170337|589.263087|0.0|0.0|2.0|2.93|3.03|112.23|2.12|1.0|0.0|114.18|1.0|4.0|-6.87|414.41|0.0|0.0|2.9|-4.43|1.6899999999999997e-05|7.0|3.69e-05|0.0153|2.76|0.0|3.04e-05|4.5819|3.2992|-1407.0843|-1407.052256|1098.17|375.8|270.59|488.56|0.57234|0.70195|-0.19921|-1406.887058|7.4497|5.2941|5.2941
13p_a6|0.0|1|0|3.449535594|6.842683282|0|0|1.424099253|0.0|0.024837222|-0.010395243|4.727387819|-0.1144898999999999|2|0.042959184|0.072850973|1.633493259|-0.634109842|-0.008008339|-0.014153926|-0.072853186|-0.005708558|-0.573014008|0.865935935|0.784414352|-0.059663359|0.837659336|0.8244206940000001|1|0.196002517|0.273479442|-0.03767435|-54.04422654|8.708451561|-50.03427239|89.17529231|-26.72853188|82.79893305|3016.078786|515.4389679999999|-18.9628865|0.23994258|14.91957306|6590.216479|-1080.8845310000002|0.018322293|2004.488446|794.5462391|1.0|1.0|3.0|2.34|4.01|122.47|1.01|1.0|0.0|132.01|0.0|7.0|-7.01|449.51|0.0|1.0|2.96|-4.55|8.11e-06|0.00365|2.79e-05|0.0125|2.86|0.0|3.92e-08|4.7973|2.9837|-1463.08132|-1463.0432449999998|1283.98|415.53|258.45|573.39|0.47508|0.7056600000000001|-0.1971099999999999|-1462.804694|12163.0|7.0362|7.0362
14p_a23|0.0|0|1|0.0|7.423568444|0|0|1.197963748|3.3252287430000003|0.044380583|-0.005975594|5.351858133|0.006191846|2|0.045165485|0.041987653|0.733042138|-0.310730878|0.009895793|-0.060144819|-0.053921569|0.009266617|-0.4510651779999999|0.708395022|0.799506006|0.099883916|0.8683808959999999|0.669357479|1|0.223758613|0.076544251|-0.033660197|-36.77082544|10.06403753|-28.69113861|67.36602512|-22.70933393|57.44364296|3010.721939|623.0226425|-15.32117727|0.248361701|16.84664803|6696.264498|-735.4165088|0.0190667019999999|1450.229492|646.2584547|0.0|1.0|1.0|3.28|3.89|128.81|2.39|1.0|1.0|125.0|1.0|5.0|-6.62|436.49|0.0|0.0|3.25|-4.9|2.09e-06|0.0009109999999999|1.27e-05|0.00554|3.3|0.0|1.4800000000000002e-05|3.5752|3.5752|-1722.181612|-1722.152257|1191.08|346.79|346.79|573.24|0.6816|0.6816|-0.2382|-1721.994023|9986.0|8.5302|8.5302
10_a47|0.0|0|0|0.0|0.0|0|0|1.381868067|0.0|-0.003570214|-0.008013899|0.0|-0.166367455|2|0.042276423|-0.169242585|1.329777427|-0.384667159|-0.008120645|0.0814897|0.007193585|-0.0065562469999999|-0.45272733|0.7027461220000001|0.754096463|-0.138304661|0.8077565520000001|0.6913602740000001|1|0.417511484|0.158929034|-0.035388634|-26.77924406|2.720890925|-21.81529334|57.59863288|-18.9212254|45.89037038|2355.515804|449.6950454|-10.11660331|0.198117368|10.66897998|5482.319019|-455.247149|0.014051737|1061.820157|498.0016816|1.0|1.0|2.0|2.97|5.92|58.04|3.21|2.0|0.0|106.43|1.0|3.0|-5.08|359.4|0.0|1.0|4.41|-5.5|1.77e-06|0.000638|3.18e-06|0.00114|4.8|0.0|5.110000000000001e-07|5.7693|3.7236|-1188.405988|-1188.3744|997.16|332.97|214.9|426.55|0.53909|0.69212|-0.20309|-1188.244739|2.8795|7.9|7.9
47f_a18|0.0|0|0|0.0|7.03438793|1|1|1.251175676|0.0|-0.005500039|-0.005817448|4.844187086|-0.034211867|0|0.031179487|-0.048472184|0.0|-0.477030713|0.0036509859999999|0.033759227|-0.008224928|0.00531392|-0.4138670829999999|0.765824398|0.750610215|-0.009917608|0.780474694|0.745431271|0|0.375218907|0.161843119|-0.0289997239999999|-61.15474298|9.979328976|-46.00060733|86.11217859|-24.61956302|65.93954138|3367.7324700000004|711.5604361000001|-20.90098811|0.273449343|20.44855806|7870.103594|-1651.17806|0.016581683|2676.957843|1347.416568|1.0|1.0|2.0|0.0|3.6|88.97|2.79|3.0|2.0|164.47|1.0|13.0|-6.4|541.68|0.0|0.0|2.83|-5.52|7.76e-07|0.000421|3.01e-06|0.00163|4.52|1.0|3.27e-07|3.0964|3.0964|-1743.375413|-1743.346389|1602.99|400.42|400.42|874.24|0.6984600000000001|0.6984600000000001|-0.1724099999999999|-1741.802171|4.4861|8.0458|8.0458
4d_a49|0.0|0|0|0.0|7.535296702|1|1|1.343847746|2.097463308|-0.06085453|-0.006135653|5.4161004020000005|-0.058204482|2|0.036555556|-0.090862681|1.76904838|-0.343596561|0.000607064|-0.053327669|0.013451218|0.001356445|-0.417231241|0.7745859279999999|0.783870915|-0.008564167|0.834151595|0.749565191|1|0.410804214|0.2473653539999999|-0.0281044679999999|-32.61868996|5.16986937|-34.12740785|66.51766234|-17.31186002|63.79609555|2658.242991|463.6097566000001|-10.66380249|0.3452719489999999|15.09148245|5915.214567|-554.5177292999999|0.022019681|1374.947536|641.1445234|1.0|1.0|2.0|2.68|2.8|98.72|1.25|1.0|0.0|115.63|1.0|6.0|-7.7|398.46|0.0|1.0|2.27|-3.35|0.000743|296.0|0.0004509999999999|0.18|1.45|0.0|1.05e-05|5.7447|3.8047|-1293.333712|-1293.29417|1144.04|325.87|215.82|495.7|0.40593|0.6782100000000001|-0.2219699999999999|-1293.107454|5.5765|7.7447|7.7447
12o_a36|0.0|1|0|3.444418304|7.412764017000001|2|2|1.297042837|0.0|0.01340619|-0.0100574069999999|5.351858133|-0.079716275|2|0.040770975|0.03842353|0.0|-0.613501857|-0.00233752|-0.059733192|-0.010904454|-0.000472698|-0.5110239679999999|0.859938421|0.799869816|0.141570244|0.848816593|0.817582774|0|0.514457955|0.2407887189999999|-0.03541591|-55.10596064|12.13767506|-42.554984000000005|95.66406176|-25.50573629|75.94332024|3009.981519|546.7667677000001|-18.36865355|0.333537155|13.80895167|6622.134304|-1047.013252|0.026586303|2181.407379|757.7532208|0.0|0.0|3.0|0.0|1.65|98.3|1.49|1.0|0.0|138.06|1.0|7.0|-7.66|438.48|0.0|0.0|1.47|-3.64|0.000292|128.0|0.000227|0.0997|1.85|0.0|5.18e-05|5.1927|3.8726|-1440.969954|-1440.926241|1240.51|320.16|238.77|560.88|0.36719|0.67273|-0.21151|-1440.734965|6.6471|7.3979|7.3979
1h_a5|0.0|1|0|2.9516097130000003|6.605297921|0|0|1.427564094|0.0|-0.259241577|-0.001978474|4.59511985|-0.009075016|2|0.026339869|-0.02598568|0.0|-0.085074391|0.008031558|-0.1197834419999999|-0.044117647|0.007357977|-0.20140246|0.71274658|0.780175595|0.070628165|0.8436458929999999|0.6977404359999999|0|0.39793593|0.119359774|-0.027798699|-18.90429957|2.393400474|-18.38824808|44.51475742|-14.49848188|39.84574434|2107.271793|459.3001331|-7.561719827|0.2549450239999999|13.14687756|4334.547353|-302.4687931|0.01585373|778.3845404|409.0289917|1.0|1.0|1.0|2.07|4.51|54.46|2.13|0.0|0.0|95.45|1.0|3.0|-5.77|312.37|1.0|1.0|3.43|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0111|3.43|0.0|1.21e-06|4652.0|4.3651|-990.6346565|-990.6032645|934.7|284.03|266.52|430.83|0.4112699999999999|0.57155|-0.21921|-990.523098|3.3752|7.5528|7.5528
27a_a34|-3.727789|0|0|0.0|7.412764017000001|1|1|0.300206665|1.963136117|0.0257175079999999|-0.012620846|5.351858133|-0.456594848|1|0.0408037829999999|-0.082271189|0.0|-0.7320090459999999|-0.012495918|-0.026428049|-0.008138446|-0.005234221|-0.53047808|0.8186389829999999|0.779284547|-0.07177581|0.832753533|0.749941528|0|0.4305370679999999|0.3990357329999999|-0.043345322|-60.54917431|13.06088842|-52.42823715|100.7752505|-30.38821209|93.41277507|3394.470264|421.319507|-21.30433911|0.235078289|15.91204178|7104.26596|-1150.434312|0.020552444|2145.269808|718.5861133999999|1.0|1.0|2.0|2.58|3.97|129.74|1.06|1.0|0.0|122.61|1.0|6.0|-7.29|463.51|0.0|0.0|2.44|-4.47|1.09e-05|0.00504|3.43e-05|0.0159|2.59|0.0|1.13e-05|5.0012|4.1228|-1861.741982|-1861.695683|1247.85|300.73|247.91|598.18|0.40378|0.69818|-0.20615|-1861.534743|13.9023|6.6198|6.6198
4b_a49|0.0|0|0|0.0|7.535296702|1|1|1.343847828|2.075628989|-0.109946885|-0.0074627159999999|5.4161004020000005|-0.077626337|2|0.036555556|-0.064060521|1.645329244|-0.402986655|0.001769804|-0.033486358|0.02907541|0.002557204|-0.390006034|0.720824193|0.798826417|0.005818676|0.852400617|0.6967593559999999|1|0.438784865|0.241850733|-0.030696709|-34.19753462|9.138717999|-34.74338731|71.2971749|-18.89220999|71.30114509|2708.998101|466.6010051|-11.62716177|0.354669161|14.53457293|6025.790417|-581.3580885|0.02556165|1463.761596|600.3287567000001|1.0|1.0|1.0|3.1|3.26|90.13|1.66|1.0|0.0|112.36|1.0|6.0|-7.12|400.43|0.0|1.0|2.8|-3.88|0.000155|62.0|0.000132|0.0527|2.28|0.0|3.570000000000001e-05|4.6422|3.7413|-1333.063439|-1333.026419|1121.45|331.39|267.08|509.78|0.4151899999999999|0.68242|-0.22366|-1332.8586269999998|2.2306|7.1024|7.1024
12o_a30|0.0|0|0|0.0|7.412764017000001|2|2|0.604984133|0.0|0.036331447|-0.0068750669999999|5.351858133|-0.028326022|2|0.040899471|-0.089996613|0.0|-0.364378536|0.00372838|0.019094532|-0.087019298|0.003603419|-0.465857798|0.8264832879999999|0.815003426|-0.054392357|0.870930234|0.7463962120000001|0|0.402022325|0.1556551169999999|-0.037808155|-40.37291185|6.401442327000001|-31.84483128|71.87393121|-24.32856749|59.43716284|2860.371518|543.3140456|-15.65480256|0.186865502|13.95467208|6542.77337|-767.0853252|0.0141914589999999|1466.05489|652.8825454|0.0|0.0|1.0|0.0|3.27|81.65|3.31|2.0|0.0|132.29|1.0|5.0|-5.75|432.93|0.0|1.0|3.11|-5.44|1.19e-06|0.0005139999999999|3.61e-06|0.00156|4.49|0.0|2.61e-05|5.1935|3.4817|-2035.37262|-2035.338699|1162.63|356.1|238.73|528.25|0.3493699999999999|0.6854399999999999|-0.19873|-2035.199757|6.8632|7.8097|7.8097
47c_a18|0.0|0|0|0.0|7.03438793|1|1|1.251176227|0.0|0.02368001|-0.007068829|4.844187086|-0.048726885|0|0.032688172|0.047739847|0.0|-0.537230966|0.0007979619999999|-0.058748345|0.028947131|0.002674691|-0.455055055|0.784328127|0.758269842|-0.027873485|0.7912974190000001|0.7601847759999999|0|0.246894346|0.1871383589999999|-0.0321917939999999|-60.75445536|10.25333491|-46.26124419|88.76073429|-25.88035487|70.29678191|3228.879782|653.4941186000001|-20.80632033|0.251001849|18.73268473|7527.530240999999|-1518.861384|0.016406766|2522.390613|1167.054827|1.0|1.0|3.0|0.0|2.87|97.76|2.41|3.0|2.0|154.77|1.0|12.0|-6.61|513.63|0.0|0.0|2.42|-5.09|1.84e-06|0.000947|8.12e-06|0.00417|3.98|1.0|3.42e-07|3.1096|3.1096|-1664.753129|-1664.721977|1505.09|398.71|398.71|790.07|0.6983199999999999|0.6983199999999999|-0.17331|-1664.277127|3.8573|8.5229|8.5229
