molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nARing|SaasN|AATSC1c|AATSC1s|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|FNSA2|WNSA3|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
3t_a32|0.0|1|1|1|0.0|0|7.765993078999999|0|0.0|-0.006089333|-0.0338714389999999|2.141978747|-0.304466646|9.83e-05|0.012069208|-0.086478322|3|0.00139283|-0.122301673|-0.496165036|0|0.822076702|-0.146047869|0.687253845|1|-0.080203824|-0.0974995|0.014242899|-50.65701113|-61.58101978|8.995863948|97.01046154|0.171323757|108.2086749|-0.026967947|5.681818647999999|-1.267493496|-31.99514268|59.65287508|2530.60497|523.3947687|2241.507646|-10.75813179|8.107111779|15.64252992|0.929482453|24.88485469|0.017184783|-233.0294362|1169.58817|582.0730423|10.85396804|1.0|1.0|1.0|1.0|1.0|3.41|0.3|128.01|2.0|0.0|112.48|1.0|4.0|-5.81|0.0|0.0|1.0|4.46|3.28e-07|1.16e-05|4.09|0.0|0.0|-0.05507|3.5487|5.5|3.5487|-1864.678788|1129.24|0.2906|0.70286|-1864.472646|-0.14739|1.2641|-0.20246|0.03020622|-1864.534478|2.7003|9.0|8.0458
21_a10|0.0|0|0|0|0.0|1|7.535296702|1|2.093218896|-0.009308076|-0.085463279|1.817620533|-0.549176498|0.001533145|-0.023060773|-0.003554514|1|0.002099681|-0.03765494|-0.4636733179999999|2|0.7620337359999999|-0.005970601|0.68876002|1|-0.091053776|-0.084654798|0.018892889|-64.32920271|-59.80834512|13.34776629|240.7558768|0.225214587|159.11338909999998|-0.03292131|9.430154402|-1.777750751|-45.44837698|77.676969|3104.255496|547.3834282|2701.142106|-16.4322688|8.388036625|13.78215169|0.643072426|33.03306591|0.022638817|-288.401376|1783.785559|746.5727327999999|15.99425187|1.0|1.0|1.0|1.0|0.0|3.17|0.11|90.13|2.0|0.0|128.59|1.0|6.0|-6.07|0.0|0.0|0.0|4.04|1.69e-06|3.12e-06|4.17|0.0|0.0|-0.06082|5.9596|5.57|3.8599|-1485.461532|1225.01|0.2574|0.4226399999999999|-1485.216871|-0.16178|1.5138|-0.2226|0.03802869|-1485.278495|1.1872|4.8|5.3188
19j_a38|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.007976154|-0.04575843|0.0|-0.438688445|-0.004442319|0.003554228|-0.036248822|1|-0.002443797|-0.20848518|-0.42133715|1|0.846765471|-0.060360554|0.6885713729999999|0|-0.0844479869999999|-0.108006563|0.0250587|-57.80349365|-73.92901683|17.15233756|131.29876370000002|0.192823617|131.9851314|-0.038119963|11.74054073|-1.944118135|-39.565701700000005|74.95583121|2969.234865|552.5012068|3109.238056|-17.86002424|7.506210369|12.69084117|0.6907121629999999|36.5253298|0.023555355|-293.4664598|1862.79182|640.025745|16.123318700000002|1.0|0.0|1.0|1.0|1.0|2.34|0.13|105.02|1.0|0.0|130.41|1.0|5.0|-7.13|0.0|0.0|0.0|2.44|4.46e-05|7.55e-05|2.5|0.0|0.0|-0.06447|6.0361|3.23|3.6886|-1424.390074|1163.3|354.0|0.30419|-1424.183388|-0.15182|10.8124|-0.21629|0.03678378|-1424.24494|14.4895|8.0|8.1146
14r_a23|0.0|0|1|1|0.0|2|7.423568444|0|3.201732471|-0.006323791|-0.06921746|0.7087588690000001|-0.322513347|0.007671236|-0.079935667|-0.064006338|2|0.0075222369999999|-0.17267308|-0.454010253|2|0.7837821840000001|-0.1050445769999999|0.5935522360000001|1|-0.062618931|-0.085881409|0.019185345|-40.32463891|-55.30494931|12.35476415|47.26552456|0.133777381|86.14846171|-0.03654528|7.956082857|-1.717628177|-25.96781003|52.67940305|2945.137191|557.8203557999999|2306.754114|-15.15517566|7.555307147000001|14.15357616|0.873329024|29.85706563|0.017092103|-371.2130393|1403.282085|599.5697147999999|11.00678143|0.0|0.0|1.0|1.0|0.0|3.06|0.05|105.02|2.0|1.0|120.24|1.0|5.0|-6.31|0.0|0.0|0.0|3.7|2.66e-06|7.73e-06|3.68|0.0|0.0|-0.06842|5.9406|3.72|3.1797|-1729.1326809999998|1145.51|0.2346|0.30482|-1728.924789|-0.15536|6.2620000000000005|-0.22378|0.02296354|-1728.98403|8.8722|5.0|8.2684
12n_a36|-3.404662145|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.0099988159999999|-0.350034917|0.0|-0.619926573|-0.006862238|-0.035989956|-0.000273044|1|-0.001160331|-0.261631709|-0.5181211520000001|1|0.81793955|-0.000421339|0.750657639|0|-0.089275906|-0.115872034|0.0211044289999999|-60.42525197|-78.42650015|14.28426215|67.52548352|0.279888857|189.4391835|-0.039955874|9.668119648|-2.317440678|-40.89805687|74.70951411|3482.18259|487.397992|3465.537153|-18.30412788|6.863551112000001|12.58209967|0.833176363|36.45914091|0.021232665|-327.25274110000004|2114.630173|805.2286932|14.3710571|0.0|0.0|0.0|1.0|0.0|0.0|0.17|123.75|1.0|0.0|142.02|1.0|6.0|-8.03|0.0|0.0|0.0|1.18|0.0001409999999999|0.0001889999999999|1.64|0.0|0.0|-0.05056|5.3573|6.24|3.6382|-1876.168847|1256.83|0.3921|0.32172|-1875.89723|-0.14928|10.8395|-0.19984|0.03261661|-1875.961945|14.3562|15.0|7.8239
2_a33|0.0|1|1|1|0.0|0|7.765993078999999|0|0.0|-0.009168933|-0.064926835|2.112255684|-0.476784502|-0.002514803|0.070526947|-0.05997501|3|-0.000810928|-0.148024156|-0.593915758|0|0.833090592|-0.096644295|0.753434785|1|-0.0804186|-0.104047115|0.018451635|-49.13901703|-63.57699532|11.27469555|103.5201191|0.1804845889999999|110.28338390000002|-0.031851158|6.889294995|-1.56070672|-30.02592687|60.41371259|2632.195388|500.7570617|3245.244678|-11.89228027|6.152818143999999|11.60906093|0.8867875909999999|27.70055258|0.019430318|-247.5908207|1357.327077|618.9134881|11.8727102|1.0|0.0|1.0|1.0|1.0|3.51|0.3|140.04|2.0|0.0|115.28|1.0|4.0|-6.17|1.0|0.0|1.0|3.98|4.44e-07|1.6800000000000002e-05|3.72|0.0|0.0|-0.04967|3.6281|5.11|3.6281|-1920.049452|1128.98|0.2911|0.70205|-1919.830424|-0.15012|4.2519|-0.19979|0.02972182|-1919.890628|5539.0|6.0|8.2596
47c_a18|0.0|0|0|0|0.0|0|7.03438793|1|0.0|-0.007068829|-0.048726885|0.0|-0.537230966|0.0007979619999999|-0.058748345|0.028947131|0|0.002674691|-0.320309303|-0.455055055|0|0.758269842|0.050944273|0.7601847759999999|0|-0.0715759629999999|-0.094000037|0.015864085|-57.54296759|-75.57063623|12.75381432|67.68084951|0.1871383589999999|150.4485025|-0.0321917939999999|10.25333491|-2.350000928|-46.26124419|70.29678191|3228.879782|653.4941186000001|2027.892739|-20.80632033|9.566965871|18.73268473|0.958059115|34.55329606|0.016406766|-400.3604527|2522.390613|1167.054827|13.19009806|1.0|1.0|0.0|1.0|1.0|0.0|0.3|97.76|3.0|2.0|154.77|1.0|4.0|-6.61|0.0|0.0|0.0|2.42|1.84e-06|8.12e-06|3.98|1.0|1.0|-0.0449|3.1096|7.72|3.1096|-1664.721977|1505.09|0.5869|0.6983199999999999|-1664.201034|-0.12841|3.3075|-0.17331|0.03115159|-1664.277127|3.8573|3.0|8.5229
16b_a32|-3.3094926630000003|1|1|1|0.0|0|7.765993078999999|0|0.0|-0.008469352|-0.3723824429999999|2.033356859|-0.423467596|-0.008277865|-0.018753196|-0.0657820279999999|3|-0.00180101|-0.222700615|-0.586122949|0|0.852956281|-0.098450203|0.6762731040000001|1|-0.088716278|-0.1083060409999999|0.015808858|-56.84546999|-69.39772428|10.12961779|53.96132589|0.253462496|162.40756509999997|-0.0345657579999999|6.490611388|-1.624590613|-36.42406481|66.97508778|3037.795494|478.3482386|3264.235184|-14.19159402|6.466656381|11.05406524|0.709394251|29.62431176|0.017136832|-317.3487516|1392.342653|597.8890744|10.98052464|1.0|0.0|1.0|1.0|1.0|2.48|0.28|165.49|1.0|0.0|114.43|1.0|6.0|-6.72|1.0|0.0|1.0|3.26|5.19e-07|2.84e-05|3.14|0.0|0.0|-0.05946|3.6211|6.37|3.6211|-2315.951437|1137.73|0.2849|0.70233|-2315.757928|-0.14995|4.4055|-0.2094099999999999|0.03900066|-2315.819979|7.0093|17.0|7.7696
11a_a31|0.0|1|0|0|0.0|0|7.773594467000001|1|0.0|-0.02376325|-0.259732443|0.0|-0.8792402579999999|-0.022093578|-0.1217573119999999|-0.019865299|2|-0.017433557|-0.1829166189999999|-0.563537536|0|0.8433024170000001|-0.030335912|0.819138461|0|-0.151872243|-0.161027639|0.041435152|-76.64827023|-81.26889906|20.91187076|258.8577775|0.513245044|259.0291941|-0.056833284|10.55399384|-1.932331673|-38.68354874|97.560141|2288.9694010000003|245.6599349|1769.346573|-14.47606937|5.791411901|10.5643234|0.8241360790000001|39.01114987|0.031626337|-237.4612264|1326.379096|302.14325319999995|15.96146849|0.0|0.0|1.0|0.0|1.0|2.16|0.13|125.57|0.0|0.0|83.12|2.0|6.0|-6.51|0.0|0.0|1.0|2.42|1.5399999999999998e-05|0.000161|2.53|0.0|0.0|-0.05074|3.8042|3.97|3.8042|-1441.411622|860.74|0.2797|0.69222|-1441.327731|-0.15515|6.4691|-0.20589|0.04099365|-1441.37897|8.9667|0.19|6.7212
12ak_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.006465433|-0.0407717229999999|0.0|-0.407322296|0.0042553209999999|-0.116440196|-0.015708652|1|0.005035022|-0.163978382|-0.439326642|1|0.815627016|-0.0265703679999999|0.860667615|0|-0.069176342|-0.091761476|0.019931266|-49.87483724|-66.15829243|14.3700664|113.186508|0.151294857|109.0807368|-0.032660864|10.36054668|-1.926990997|-35.95881638|64.24490364|2830.816014|611.9003905000001|2735.7986920000003|-16.97756755|7.98672125|13.86156772|0.735576751|31.93194362|0.018055095|-342.3783571000001|1883.984673|799.5563855|13.01738243|1.0|0.0|1.0|1.0|1.0|0.0|0.24|69.2|2.0|0.0|138.33|1.0|4.0|-6.19|0.0|1.0|1.0|2.66|1.13e-05|1.39e-05|3.8|0.0|0.0|-0.04929|3.8734|4.21|3.6895|-1350.865407|1247.89|0.4514|0.69463|-1350.57563|-0.15275|6.3682|-0.20204|0.03471045|-1350.637958|8.5394|46.0|7.3372
24_a47|0.0|0|1|1|0.0|1|6.86171134|0|1.225600378|-0.010774404|-0.1160443999999999|1.081401467|-0.484848181|-0.0060410169999999|-0.063708635|0.071506228|1|-0.004514441|-0.2494728939999999|-0.540463145|2|0.812650394|0.113432542|0.627160379|1|-0.075894947|-0.090995097|0.021522987|-42.71324947|-51.21152885|12.11301576|41.72753688|0.216050899|121.5922303|-0.032498249|6.81713713|-1.364926459|-24.03877652|54.82626523|2642.775318|441.2021442|1239.381181|-10.29341441|7.024694045|13.48797266|0.920079732|29.90471672|0.032103375|-125.6197312|1255.998102|457.1122177|18.06759887|0.0|1.0|1.0|0.0|1.0|3.12|0.05|84.73|1.0|0.0|104.73|1.0|5.0|-6.48|0.0|0.0|1.0|3.31|2.46e-05|3.05e-05|3.16|0.0|0.0|-0.06517|3.9675|4.46|3.9675|-1696.071577|1002.04|0.2618|0.6835|-1695.93106|-0.16333|2.6517|-0.2285|0.03414611|-1695.98597|3.6008|3.0|8.5
24_a20|0.0|0|0|0|0.0|1|6.842683282|0|1.959359883|-0.001547029|0.029711934|2.041494094|-0.083539572|0.009265667|-0.060940703|-0.04104|1|0.008780074|-0.060582944|-0.188335708|2|0.74131936|-0.07179846|0.607038752|1|-0.061437722|-0.067869875|0.012814211|-38.76683848|-42.82548904|8.085691548|12.83518119|0.047972705|30.27049276|-0.02714795|5.102023479|-1.357397496|-24.46164548|46.85253003|2736.601949|600.7235847000001|1961.887639|-10.80905198|6.852820269|12.63879297|0.844319927|22.21722343|0.013436544|-342.0394805|1110.861171|664.4562602999999|8.478379683|1.0|1.0|1.0|1.0|1.0|3.21|0.08|80.28|2.0|0.0|119.42|1.0|5.0|-6.26|0.0|0.0|1.0|3.63|1.29e-05|1.17e-05|3.52|0.0|0.0|-0.06748|5.3396|3.74|3.5876|-1291.867578|1169.35|0.2495|0.46668|-1291.647083|-0.15687|3.6107|-0.22435|0.02922392|-1291.706729|4.3906|318.0|6.4976
13c_a6|0.0|1|0|0|0.0|0|7.412764017000001|1|0.0|-0.010619065|-0.0122495089999999|0.0|-0.605286688|-0.003346018|0.054910284|-0.0942387559999999|1|-0.000899678|-0.174259072|-0.490486317|1|0.780680481|-0.167542194|0.7995080809999999|0|-0.093635525|-0.111231609|0.030547186|-63.73961873|-75.71763296|20.79409503|157.60887419999997|0.213190168|145.12291069999998|-0.039875482|14.15496611|-2.11340057|-43.38886312|84.53371376|2880.850692|535.5975578|3135.546462|-18.47751526|8.038175951|15.07660437|0.875625075|35.15921372|0.018354398|-370.3562372|1863.438327|692.8471883999999|12.49421473|1.0|1.0|1.0|1.0|1.0|2.53|0.16|95.85|2.0|0.0|121.6|1.0|5.0|-5.88|0.0|0.0|1.0|3.64|1.11e-06|5.42e-06|4.23|0.0|0.0|-0.05015|5.992000000000001|4.5|3.6519|-1389.371325|1217.77|0.5471|0.48478|-1389.122252|-0.14975|7.7129|-0.1999|0.0276450999999999|-1389.184603|9.2467|73.0|7.1367
16i_a32|0.0|1|1|1|0.0|0|7.765993078999999|0|0.0|-0.0146198339999999|-0.075706124|2.078707411|-0.7748511779999999|-0.003511776|-0.104899053|0.006037736|3|-0.001202032|-0.211019184|-0.700853898|0|0.836966894|0.009897928|0.761506727|1|-0.0857355019999999|-0.114771536|0.022335011|-56.03343427|-75.01027196|14.59730623|90.08098301|0.198505292|129.7354415|-0.036726892|9.540239197|-1.836344582|-36.62130242|70.6307405|2770.767996|523.8261846|3450.514629|-15.6876273|6.848009314|12.57892808|0.836873682|33.38593207|0.021112022|-286.2130831|1669.296604|636.0251562999999|13.79800742|1.0|0.0|1.0|1.0|1.0|3.16|0.3|149.27|3.0|0.0|116.75|1.0|5.0|-5.93|1.0|0.0|0.0|3.96|9.25e-08|8.18e-06|4.19|0.0|0.0|-0.05044|3.6176|4.99|3.6176|-1995.279632|1175.51|0.2857|0.70222|-1995.055356|-0.14976|3353.0|-0.2002|0.02810109|-1995.11813|4.0568|6.0|8.2596
3_a20 (SB-525334)|0.0|1|0|0|-0.08980269|0|6.880384082000001|0|0.0|-0.005492814|-0.053897691|1.728260385|-0.274640708|0.001924142|-0.175513234|-0.119584218|1|0.0033523629999999|-0.277724429|-0.500412918|2|0.7186587|-0.17447922|0.7835436240000001|1|-0.061128029|-0.0917096759999999|0.0123308269999999|-34.52869143|-51.80299691|6.965173618|43.70154849|0.1243352319999999|70.23182172|-0.029269046|3.934338039|-1.375645142|-19.50382741|41.49386505|2243.481559|494.6267525|1782.992456|-9.33873414|5.943823875|10.9543133|0.8429740729999999|21.06338405|0.0117802769999999|-321.8682802|989.9790502999998|520.6749407|6.654190521|1.0|1.0|1.0|1.0|1.0|2.82|0.24|67.35|1.0|0.0|104.59|1.0|4.0|-5.74|0.0|1.0|1.0|3.63|1.42e-05|1.88e-05|3.74|0.0|0.0|-0.0671399999999999|4.9821|3.9|3.1728|-1086.56485|1030.31|367.0|0.49443|-1086.329436|-0.13417|3.7291|-0.20131|0.02096048|-1086.383308|4.8164|162.0|6.7905
8c_a12|0.0|0|0|0|0.0|0|0.0|1|0.0|-0.0104125509999999|-0.055163114|0.0|-0.447739674|-0.004211843|-0.036504737|-0.07003012|0|-0.00160589|-0.370782022|-0.606245231|2|0.782864175|-0.130288596|0.845077891|0|-0.067004282|-0.101988384|0.019604202|-34.19075142|-52.04233846|10.00357546|83.24714315|0.159602554|81.4415307|-0.038245644|5.104595615|-1.529825767|-17.44675795|44.19432689|2190.852814|428.8355831|1245.6132289999998|-9.958505349|5.670223821|10.74930819|0.8957467170000001|25.52931025|0.018855428|-269.8853937|1021.17241|390.0159026|9.621493319|0.0|1.0|0.0|0.0|1.0|2.24|0.11|63.06|0.0|0.0|98.07|1.0|5.0|-6.44|0.0|1.0|1.0|2.23|0.000339|0.0001899999999999|2.5|0.0|0.0|-0.06706|4.3598|2.76|3.8341|-1022.750382|909.19|466.0|0.53657|-1022.613451|-0.15571|1.7305|-0.2227699999999999|0.02263772|-1022.663298|2.4806|0.04|7.3979
1c_a5|0.0|1|0|0|0.0|0|6.605297921|0|0.0|-0.001983746|-0.006491037|0.0|-0.085301064|0.008031558|-0.228971551|-0.058823529|1|0.007357977|0.0578378779999999|-0.20172074|2|0.7595197290000001|-0.109439124|0.6977404359999999|0|-0.068062282|-0.070346332|0.008349498|-34.82350689|-35.99212225|4.27195187|160.5407184|0.11368581|58.16640976|-0.0281385329999999|2.185709046|-1.12554131|-17.81716094|39.09545876|2105.8969850000003|453.4753671|873.709445|-7.366029352999999|6.063350238|11.580409800000002|0.909902834|19.11862892|0.0153811389999999|-258.918642|764.7451566000001|409.0289917|7.869633359|1.0|1.0|0.0|1.0|1.0|2.09|0.05|54.46|0.0|0.0|95.45|1.0|3.0|-5.77|0.0|1.0|1.0|3.43|5.5700000000000005e-05|3.5600000000000005e-05|3.43|0.0|0.0|-0.03965|4.8783|3.17|4.5088|-990.5931502|929.31|271.0|0.4444899999999999|-990.467026|-0.18719|1.7105|-0.22684|0.029157178|-990.516371|2.6801|3981.0|5.4
8c_a32|0.0|1|1|1|0.0|0|7.765993078999999|0|0.0|-0.0093793719999999|-0.04699673|2.143746338|-0.459589251|-0.003484915|-0.026048985|-0.0682721729999999|3|-0.001662219|-0.1534110109999999|-0.578242111|0|0.845443342|-0.11492754|0.7507116140000001|1|-0.076876481|-0.097480366|0.016240436|-46.47597924|-58.93213925|9.818219446|126.6561213|0.198252488|119.85432240000002|-0.027548799|5.935643221|-1.267244762|-28.09723623|56.29419869|2571.62241|484.6996147|3038.837633|-10.06868562|7.079719717000001|12.81496717|0.8100952690000001|27.72624296|0.025527931|-121.7388847|1275.407176|557.1050635|15.43301109|1.0|1.0|1.0|1.0|1.0|2.82|0.26|140.04|1.0|0.0|110.47|1.0|4.0|-6.45|1.0|0.0|1.0|3.56|1.5e-06|4.11e-05|3.21|0.0|0.0|-0.04161|3.5673|4.28|3.5673|-1880.733377|1090.0|0.3272|0.70135|-1880.537558|-0.14712|8.4922|-0.18873|0.03115673|-1880.597039|10.2656|37.0|7.4318
13_a12|0.0|0|0|0|0.0|0|0.0|0|0.0|-0.0069874069999999|-0.0619247109999999|0.0|-0.272508888|0.000830398|-0.083760082|0.021322992|0|0.002279068|-0.281096572|-0.595629719|2|0.6809340620000001|0.039235452|0.804066411|0|-0.058167326|-0.092483398|0.008188151|-28.51381164|-45.33566159|4.01385817|64.74666684|0.09993609|48.98899535|-0.034993718|1.96760628|-1.2947675790000002|-13.97756285|32.52766981|1812.788134|441.2142447|664.9830294|-8.408963103|6.06407675|11.36787272|0.874625469|19.42716439|0.0074597119999999|-375.4880089|718.8050825|327.9594923|3.656774794|1.0|1.0|0.0|0.0|1.0|2.64|0.12|50.7|1.0|0.0|84.74|1.0|3.0|-5.49|0.0|1.0|1.0|3.22|5.520000000000001e-05|6.3e-05|3.51|0.0|0.0|-0.04445|4.5363|3.83|3.9329|-876.3370809|867.79|0.6528|0.6622399999999999|-876.209109|-0.16458|1.3023|-0.20903|0.0290811829999999|-876.258343|1.5686|93.0|7.0315
17_a4|0.0|0|0|0|-4.533317957|1|7.535296702|1|1.690442177|-0.006491052|-0.319716072|0.0|-0.25315101|0.001892883|-0.3948966229999999|-0.094767116|1|0.002155864|-0.07155304|-0.392770755|1|0.772721853|-0.12969185|0.484393047|0|-0.0887214819999999|-0.08932566|0.01061251|-45.75108579|-46.06264282|5.472562628|17.08736223|0.111208775|57.34712812|-0.042181562|2.822041259|-1.5185362180000002|-23.59250328|51.22364842|2351.601697|458.3237652|1658.726841|-11.21677197|5.923504372999999|10.65499029|0.798764653|25.24299609|0.012827738|-373.0328031|908.7478594|319.5521911|6.61489113|1.0|0.0|0.0|1.0|0.0|2.94|0.11|30.71|1.0|0.0|85.09|1.0|6.0|-5.56|1.0|0.0|1.0|4.29|4.39e-05|1.5399999999999998e-05|4.01|0.0|0.0|-0.04186|4.3363|4.44|4.3363|-1255.968357|873.5|0.2045|0.47353|-1255.881628|-0.17559|4.8197|-0.21745|0.02636403|-1255.932407|6.3221|877.0|6057.0
14a_a25|0.0|0|0|0|0.0|1|6.842683282|0|1.667057351|-0.004483962|-0.05112778|1.975771616|-0.255585831|0.006085806|-0.046802062|-0.019985937|1|0.006158124|-0.077269115|-0.365062041|2|0.7385460309999999|-0.035531959|0.653818362|1|-0.069657015|-0.084207356|0.012870836|-45.72658614|-55.27820709|8.449104086|107.22698590000002|0.149573695|98.18816423|-0.033365179|5.546443318|-1.76835447|-30.017374100000005|54.17569023|2844.993903|558.2652611000001|2142.5112510000004|-14.37809314|7.39139255|14.55676745|0.969421506|27.14918443|0.01323706|-402.7381076|1438.906775|712.1606951|8.689513304|1.0|1.0|1.0|1.0|1.0|3.06|0.08|72.7|2.0|0.0|126.26|1.0|4.0|-5.91|0.0|0.0|1.0|3.81|4.03e-06|5.13e-06|4.16|0.0|0.0|-0.05083|5.3631|5.79|3.9479|-1352.265931|1202.13|0.3529|0.42461|-1352.024616|-0.16347|3.0824|-0.2143|0.03250632|-1352.086073|4.1656|207.0|6684.0
8h_a8|0.0|1|0|0|0.0|1|7.05012252|0|1.241306689|-0.010324979|-0.249095464|0.0|-0.485274006|-0.007796225|-0.085125857|0.007079485|1|-0.007036544|0.254819201|-0.53822084|0|0.6971223040000001|0.010682683|0.56916135|0|-0.122706004|-0.11302328|0.0111998669999999|-72.14530885|-66.4523265|6.58499063|316.4918269|0.397594866|233.7669182|-0.048805507|3.871662077|-2.147442322|-42.41801879|78.73029948|2623.688756|354.18563860000006|2019.780061|-16.87148841|7.453557203|13.58738632|0.822939833|31.2477685|0.00764059|-491.8998117|1374.901814|485.8626377000001|4.492304417|0.0|0.0|0.0|0.0|0.0|2.73|0.0|80.88|2.0|0.0|105.27|1.0|4.0|-5.98|0.0|0.0|0.0|4.01|6.11e-06|1.01e-05|3.82|0.0|0.0|-0.06344|4801.0|7.71|3.7327|-1361.618499|1029.51|0.3011|0.56196|-1361.455676|-0.15475|3.4779|-0.21819|0.03330037|-1361.5113789999998|4.4356|11.59|4.9359
12c_a5|0.0|1|0|0|0.0|0|6.605297921|1|0.0|-0.002685954|0.020594766|0.0|-0.16115723|0.0054189009999999|-0.096073591|0.0072946769999999|1|0.00586291|-0.020144382|-0.223631474|2|0.797601178|0.014673577|0.782051277|0|-0.070873852|-0.066083881|0.016374249|-46.62294305|-43.47195613|10.77147171|143.44655559999998|0.158907079|104.5338363|-0.022421317|7.085796743|-1.25559373|-30.6699685|57.39441476|2697.345008|553.2961182|2045.184304|-9.702606135|7.293547043999999|13.53008071|0.855075538|25.27376659|0.024214085|-109.9706106|1415.330929|735.3048881|15.92875034|0.0|1.0|0.0|1.0|1.0|2.78|0.24|75.72|1.0|0.0|121.26|1.0|5.0|-6.79|0.0|0.0|0.0|3.31|8.159999999999999e-05|4.64e-05|2.84|0.0|0.0|-0.04565|4.6671|2.06|4.0116|-1316.5202869999998|1200.02|0.1513|0.52074|-1316.244961|-0.16563|3.0135|-0.21128|0.02242648|-1316.305277|3.5993|47.0|7.3279
3c_a12|0.0|0|0|0|0.0|0|6.555356892000001|1|0.0|-0.009252756|-0.058516436|0.0|-0.379362977|-0.003879878|-0.008931246|-0.056537396|1|-0.001825446|-0.211367878|-0.545592465|1|0.826033688|-0.10295082|0.859899236|0|-0.071719601|-0.099327724|0.013219706|-36.28720467|-50.25579322|6.688634392000001|73.9854678|0.156144506|79.00277721|-0.033980537|3.384177297|-1.291260406|-18.35985151|42.97583906|2186.344105|426.9566009|1139.340748|-8.698843907999999|6.231995392999999|10.88288188|0.746291708|24.36878988|0.02155815|-207.9738085|926.0140155|380.2468615|10.90754815|1.0|1.0|1.0|0.0|1.0|2.78|0.12|78.41|0.0|0.0|98.16|1.0|4.0|-6.18|0.0|0.0|1.0|2.76|6.06e-05|9.940000000000002e-05|2.91|0.0|0.0|-0.07463|3.9848|2.56|3.5862|-1327.471862|894.36|0.4687|0.43415|-1327.351991|-0.14572|1.6035|-0.22035|0.02665687|-1327.4004710000002|2.3061|0.02|7699.0
12j_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.0|-0.006336585|-0.033312179|0.0|-0.354848778|0.005613018|0.0074730759999999|-0.075816941|1|0.005965451|-0.09353607|-0.456342646|1|0.795446883|-0.130412856|0.7991060659999999|0|-0.073909106|-0.094132698|0.015613498|-47.76354083|-60.832977500000005|10.09017681|88.51817261|0.157800959|101.9784021|-0.036204884|6.520746879|-1.882653966|-30.8670468|57.85371764|2784.7999170000003|544.2686362000001|2258.891981|-15.12043521|8.067697897|15.41574553|0.91079856|28.76265258|0.01349128|-405.1466163|1495.657934|686.039456|8.71869951|1.0|0.0|1.0|1.0|0.0|0.0|0.17|81.65|2.0|0.0|132.24|1.0|4.0|-5.81|0.0|0.0|1.0|2.91|2.21e-06|7.05e-06|4.23|0.0|0.0|-0.05106|5.1971|4.14|3.4788|-1615.064152|1175.75|0.2163|0.3087|-1614.831741|-0.14772|4.6727|-0.1987799999999999|0.03201935|-1614.894278|5.1081|9.0|8058.0
3c_a32|0.0|1|1|1|0.0|0|7.765993078999999|0|0.0|-0.006923974|-0.048337951|2.224112182|-0.270034997|-0.00017094|-0.113334836|-0.01180891|3|0.00124359|-0.145525719|-0.5427297289999999|0|0.839409251|-0.019130435|0.774363061|1|-0.0679200029999999|-0.0943910459999999|0.015118975|-34.91603827|-48.52416391|7.772301225|59.72163595|0.1112332809999999|57.18235134|-0.0288417079999999|3.995552912|-1.038301506|-17.94949454|42.68833949|2152.627425|456.8935699|1393.156794|-7.622115192000001|5.605165488|9.717148607|0.733606015|21.36577928|0.018316536|-199.4122311|769.1680542|370.5811396|9.416090047|1.0|1.0|1.0|1.0|1.0|2.95|0.19|110.94|1.0|0.0|93.05|1.0|3.0|-5.35|0.0|0.0|1.0|4.02|6.65e-07|1.22e-05|4.14|0.0|0.0|-0.05487|3.5169|3.02|3.5169|-1633.419633|903.81|0.5017|0.7034600000000001|-1633.297494|-0.14219|3123.0|-0.1970599999999999|0.02415856|-1633.348356|5.0659|9.0|8.0458
