molecula|NaaNH|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|MATS7i|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|MATS8s|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|CYP2D6 inhibitor|P-gp substrate|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
22_a4|0|0.0|0.0|1|7.535296702|1|1.399866564|1.987636054|5.4161004020000005|-0.115883451|1|0.004808337|0.004765062|-0.2078428719999999|-0.023072107|1|0.004237768|0.00771584|0.021636871|0.034720243|-0.3877007|0.774689758|0.086940934|0.755510052|0|-0.09491995|-0.089955967|0.242642229|0.010702353|-45.61565825|5.1432274630000006|162.9809584|0.138796849|66.70156956|-0.036468635|-20.77508795|2.47167963|0.8444670409999999|-1.349339509|48.65880447|-17.52572365|50.75888571|0.4359219589999999|1950.173729|413.8681986|-648.451775|0.155532959|5.495481464|9.742413394|4074.564287|74.7444381|-311.62631919999995|20.75359108|0.011296354|767.88287|338.71903330000004|1.0|1.0|17.0|-5.24|2.09|0.0|0.0|87.12|0.0|2.0|3.0|-5.91|289.33|1.0|0.000172|0.0497|0.000104|0.0301|3.03|0.0|0.0016699999999999|3.38|-934.2706743999998|-934.240411|519.39|305.85|400.29|0.65771|-934.12356|0.1293|-0.16754|-198.0|0.030263407|-934.171365|5.4110000000000005|7.3279|7.3279
1i_a5|1|2.843224727|-4.358943904|0|6.605297921|0|1.219028472|0.0|4.59511985|-0.31059482|2|0.018196138|-0.0012491689999999|-0.174016111|-0.003198529|1|-0.000700145|0.059972925|0.001493879|0.004923698|-0.403861432|0.525406088|-0.058385936|0.513260607|0|-0.091178745|-0.084018635|0.4729402929999999|0.008291428|-50.81756452|4.621144795|201.1526326|0.112394438|62.64191946|-0.03570792|-26.09853285|2.575548983|0.759459597|-1.428316788|57.78921354|-19.90145306|55.43870932|0.4697279689999999|2482.831286|494.6981114|-796.0581225|0.240540403|7.314842247|13.79450888|5432.586961|134.0627959|-443.6750585|26.20475553|0.0196689|1048.190221|403.396385|1.0|1.0|23.0|-8.88|2.73|2.0|0.0|95.49|0.0|1.0|6.0|-5.73|366.34|0.0|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|3.95|0.0|4.86e-07|3.58|-1288.356212|-1288.322373|569.42|283.08|443.05|0.50107|-1288.210207|0.0207|-0.17945|-0.23674|0.03383899|-1288.264271|2.8939|7.6198|7.6198
7s_a46|0|0.0|0.218897825|1|7.727094485|1|1.160371307|2.117265684|5.533389489|-0.076841616|1|-0.210750635|0.0060802|-0.005405515|-0.020953253|1|0.005577925|-0.327656845|0.012197837|0.018964141|-0.3638523629999999|0.778692012|-0.036284605|0.768056188|0|-0.096723151|-0.083011849|0.249893305|0.008871171|-48.61321955|4.458665639|166.3052939|0.141211538|70.97315818|-0.031623562|-20.9694955|2.240932895|0.8198874559999999|-1.3281895890000002|47.36217237|-15.894055599999998|53.07188519|0.433822088|1982.695462|431.6285339|-667.5503351|0.1801125439999999|5.565371272|9.829721631|4245.390306|90.5248694|-335.5119279|19.38565529|0.01122216|814.1975221|409.9543818|1.0|1.0|17.0|-6.08|2.39|0.0|0.0|91.19|0.0|1.0|3.0|-5.81|305.37|1.0|8.590000000000001e-05|0.0262|5.76e-05|0.0176|3.32|0.0|0.000256|3.54|-974.8067569|-974.7707066|539.99|288.81|446.63|0.69976|-974.615216|0.1186|-0.17923|-0.19947|0.036050328|-974.664103|3.6655|5.7022|5.7022
5a_a50|0|0.0|0.0|2|7.927685046000001|1|1.3972442980000002|4.202707546|5.82008293|-0.017108794|1|0.017227585|0.012640587|-0.256097122|-0.130929632|2|0.01228899|0.028229556|-0.102607753|-0.168135655|-0.161169418|0.699970832|-0.132977171|0.6759066159999999|1|-0.038932964|-0.065209836|0.2814514|0.010185297|-20.77548565|5.435098605|6.819160781|0.030107124|16.06582337|-0.022747617|-18.56865899|2.900288114|0.66527517|-0.978147545|44.17662122|-12.13862875|26.21058426|0.4528093929999999|2246.106104|517.556163|-521.9610361|0.33472483|5.892775027000001|10.76914508|4770.917486|178.61652859999998|-278.5298849|18.24602704|0.017576522|784.5791628|462.1867149|0.0|1.0|20.0|-6.24|2.62|0.0|0.0|101.86|0.0|1.0|2.0|-5.83|326.39|1.0|0.000129|42.0|3.14e-05|0.0102|3.46|0.0|0.000186|3.39|-1029.930364|-1029.905844|582.98|308.73|455.34|0.6725399999999999|-1029.734933|0.1156|-0.16659|-0.19146|0.02452028|-1029.786489|5649.0|5.3872|5.3872
4l_a46|0|0.0|0.171853072|1|7.825245291|1|1.134637095|2.155247543|5.587248657999999|-0.075241716|1|-0.067419714|0.0066560469999999|-0.060895366|-0.161358058|1|0.006162668|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|0.7940662409999999|-0.001318857|0.7936534740000001|0|-0.09094885|-0.085194597|0.291762764|0.00657916|-51.45056667|3.721888783|177.7681018|0.107841373|61.00681586|-0.030068681|-27.26452605|2.10550531|0.883450801|-1.533502748|51.66342604|-17.01011822|55.17245545|0.409308207|2165.620022|504.7020036|-867.5160294|0.116549199|5.80829255|9.833034117|4865.794981|65.93290984|-490.7614689|19.25417715|0.006130523|981.9630347|579.2365607|1.0|1.0|17.0|-7.0|3.06|1.0|0.0|105.77|0.0|1.0|3.0|-5.23|347.45|1.0|5.25e-06|0.00182|7.78e-06|0.0027|4.49|0.0|3.47e-05|4.99|-1092.745692|-1092.71063|612.39|278.36|526.77|0.68584|-1092.484863|0.1523|-0.18567|-0.20351|0.03506136|-1092.53932|3.7624|7.0088|7.0088
17c_a50|0|0.0|0.0|2|7.934155233999999|2|1.347835869|4.349159921|5.82008293|0.024219848|2|0.021572081|0.01130519|-0.144763835|-0.120904775|2|0.012222674|0.034485992|-0.233451925|-0.373205592|-0.2256811219999999|0.762883243|-0.139943634|0.728169863|1|-0.051905615|-0.073693343|0.446454378|0.021675174|-35.70979598|14.91199042|133.46240020000002|0.10280106|70.72462009999998|-0.021745577|-34.87982686|10.25908547|0.569750429|-1.32648017|66.7258111|-14.96042594|50.6217864|0.49503436|2951.495914|617.2509739|-912.5859825|0.430249571|8.310163601000001|16.45688922|6438.380804|296.00120400000003|-627.8368834|26.25785813|0.0232952879999999|1601.729346|849.1345426000001|1.0|1.0|20.0|-6.79|1.91|1.0|0.0|134.28|0.0|1.0|5.0|-6.96|440.54|1.0|0.000158|0.0698|3.75e-05|0.0165|2.86|0.0|7.08e-05|2.74|-1411.187392|-1411.157813|746.5|306.65|596.23|0.66213|-1410.838844|0.1801|-0.16697|-0.19818|0.02957871|-1410.902767|8.5146|7.1612|7.1612
8m_a46|0|0.0|0.2148468989999999|1|7.727094485|1|1.160371261|2.126524943|5.533389489|-0.085284636|1|-0.134230003|0.0063680119999999|-0.120972269|-0.064176245|1|0.005865049|-0.206020062|0.010184776|0.015631887|-0.380393836|0.783187801|-0.084989948|0.77612204|0|-0.0911455|-0.085204935|0.280198209|0.007059399|-48.32436573|3.742817678|166.8508795|0.123789645|65.63194084|-0.032188531|-23.9511632|1.984401749|0.8854896870000001|-1.448483903|48.72163155|-17.06601365|52.0671834|0.425802465|2045.330306|464.5573228999999|-767.9706141|0.114510313|5.684332261000001|9.899611044|4439.758321|60.71213839999999|-407.1697745|19.27296714|0.006689855|867.2835213999999|463.1469765|1.0|1.0|17.0|-6.46|2.62|1.0|0.0|96.16|0.0|1.0|3.0|-5.61|319.4|1.0|3.3e-05|0.0105|2.78e-05|0.0088799999999999|3.72|0.0|0.000112|4.12|-1014.126693|-1014.091966|570.72|289.14|489.57|0.6997800000000001|-1013.91158|0.1441|-0.17897|-0.19715|0.03472717|-1013.962913|3.1675|6.6402|6.6402
14i_a23|0|0.0|0.0|2|7.423568444|0|1.197963212|3.2692375460000003|5.351858133|-0.130330047|2|0.040408197|0.002243702|-0.018541856|-0.026731172|2|0.002496501|0.075401108|-0.017918675|-0.033435987|-0.569707595|0.77007911|0.158023239|0.7333675390000001|1|-0.0889593869999999|-0.096562208|0.266320368|0.0214262489999999|-60.8283953|14.65077903|324.811841|0.222047267|151.83084580000002|-0.039760909|-45.14777443|10.01786784|0.7780956840000001|-2.027806362|79.20815775|-27.18760085|75.47917433|0.478050606|3097.406945|531.9462982|-1386.567643|0.221904316|8.107659819|15.53342127|7030.347905|151.7330992|-948.103263|34.94120504|0.019276934|1782.001457|693.3423458|0.0|1.0|26.0|-6.96|2.28|1.0|1.0|128.38|1.0|1.0|5.0|-7.33|454.51|0.0|6.11e-06|0.00278|4.03e-05|0.0183|2.46|0.0|5.03e-05|4.64|-1798.64228|-1798.608335|715.68|335.72|580.74|0.55606|-1798.371346|0.3639|-0.1509599999999999|-0.23121|0.03394466|-1798.434186|8.3755|8.4622|8.4622
12a_a36|1|3.4715209280000003|0.0|0|7.412764017000001|2|1.297044783|0.0|5.351858133|-0.0427777779999999|2|0.078063311|0.002039107|-0.070252245|-0.065913514|1|0.003199301|0.134423193|-0.1063550619999999|-0.183140926|-0.432975237|0.907322874|-0.012112722|0.855821486|0|-0.076154312|-0.104828755|0.436020272|0.019595485|-46.76212019|12.03249549|109.9069212|0.179315373|110.1075804|-0.037738352|-39.52572284|7.388485123|0.755315434|-1.886917597|76.09903547|-23.17301945|58.79461567|0.470444928|2647.835699|503.9367075|-1158.650972|0.244684566|6.600635115|12.464492300000002|5710.355735|150.24716030000002|-711.4630111|30.67992313|0.019102103|1533.996157|598.1535763999999|0.0|1.0|17.0|-6.59|2.02|1.0|0.0|123.75|0.0|1.0|4.0|-6.72|381.43|1.0|0.000164|0.0625|0.000101|0.0384|2.68|0.0|9.78e-05|3.16|-1232.951968|-1232.916523|653.94|338.0|481.98|0.6997|-1232.707754|0.0012|-0.1519299999999999|-0.20139|0.03544528|-1232.764108|8.5603|7.8861|7.8861
12bg_a36|1|3.434779148|0.0|0|7.412764017000001|2|1.29692796|0.0|5.351858133|-0.044573523|2|0.057879142|-0.001012333|-0.060117593|-0.0206090089999999|1|-0.00097037|0.097928606|-0.101451485|-0.1716508239999999|-0.4459167329999999|0.884841888|-0.023460562|0.771220556|0|-0.075439837|-0.102664465|0.543472602|0.019606406|-51.74990566|13.44952052|107.3347739|0.159389648|109.3374477|-0.036959207|-48.31008346|9.22604612|0.747867728|-1.847960372|83.78068847|-25.35312333|65.19942617|0.46245521|2925.402039|576.6383913|-1267.656166|0.252132272|7.549463377|14.04434294|6753.439903|172.9566471|-869.5815023|33.900544700000005|0.01946912|1695.0272350000002|661.6709012|0.0|1.0|17.0|-7.76|2.99|2.0|0.0|133.77|0.0|1.0|4.0|-6.26|450.32|1.0|8.27e-06|0.00372|6.55e-06|0.00295|3.93|0.0|7.83e-06|4.42|-2152.13793|-2152.104584|703.94|318.36|554.7|0.69395|-2151.914954|0.4409|-0.15743|-0.21166|0.03334656|-2151.975577|9.3601|7.8239|7.8239
3m_a32|1|3.575728458|0.0|0|7.773594467000001|0|0.609420748|0.0|5.733341277|-0.017268778|0|-0.0370712179999999|-0.000514191|-0.084132138|-0.078038283|3|0.000822186|-0.065422345|-0.04918838|-0.086806406|-0.49476131|0.6943636479999999|-0.0067207069999999|0.6672533589999999|1|-0.084626325|-0.09390309|0.317009723|0.013428623|-50.60363458|8.029854976000001|92.61088121|0.201976727|120.7751424|-0.027127559|-33.57626169|4.801577352|0.674468222|-1.220740175|67.1606709|-16.22134838|58.63348955|0.4687361229999999|2588.590536|477.1904954|-729.9606772999999|0.325531778|7.0752395770000005|13.31775015|5724.714257|194.65681730000003|-436.4914018999999|24.05057475|0.018412178|1082.275864|554.9424306|0.0|1.0|19.0|-7.38|1.74|2.0|0.0|110.36|0.0|1.0|4.0|-6.17|394.51|0.0|1.14e-06|0.000449|1.39e-05|0.00547|3.57|0.0|1.65e-05|5.1|-1863.502681|-1863.46877|641.52|346.82|484.34|0.7026600000000001|-1863.279862|0.2952|-0.14835|-0.2056599999999999|0.0339106999999999|-1863.337677|8.0755|7.6383|7.6383
37_a18|0|0.0|0.0|0|7.03438793|2|1.251176176|0.0|4.844187086|-0.018808538|1|-0.018268775|0.002300582|-0.034593342|-0.011713125|0|0.003512954|-0.0276034839999999|-0.1483628609999999|-0.224171123|-0.44541772|0.7100921609999999|0.020848396|0.699483099|0|-0.068500679|-0.074857954|0.385121249|0.009098426|-50.09028298|6.653112344|12.63119843|0.168216253|123.0060763|-0.0286221589999999|-40.02719655|4.865006968|0.7648766029999999|-1.946306811|65.15554136|-20.92960342|56.74339533|0.488368082|3055.795406|608.2316837999999|-1423.213033|0.2351233969999999|9.460456975|18.49074823|7035.839448000001|171.9311063|-1040.70711|27.36337253|0.0142451319999999|1860.709332|1056.535856|1.0|1.0|18.0|-8.82|3.33|2.0|1.0|151.14|0.0|1.0|3.0|-6.14|480.6|1.0|2.08e-06|0.000999|3.35e-06|0.00161|4.36|0.0|7.27e-07|8.11|-1532.997117|-1532.974371|794.5|385.91|673.45|0.69305|-1532.553949|499.0|-0.13194|-0.18119|0.02274574|-1532.622404|3.0375|7.4559|7.4559
4g_a46|0|0.0|0.171759574|1|7.825245291|1|1.134637064|2.156712018|5.587248657999999|-0.010706405|2|-0.093447672|0.011488768|-0.055084605|-0.138341481|1|0.010608122|-0.144064904|-0.078780402|-0.121452903|-0.2455749539999999|0.662386484|-0.200628401|0.635494818|0|-0.056893316|-0.070153728|0.318162858|0.00801562|-32.64186634|4.598866947|7.38470955|0.053170267|30.50581108|-0.024339048|-23.0928866|2.638545451|0.826861093|-1.192613373|44.72726697|-13.96424081|37.24073329|0.448462961|2242.010126|543.2323468999999|-684.2477996|0.1731389069999999|5.8466355000000005|10.60062169|5176.321714|99.33639766|-392.5790722|16.88825479|0.007803902|827.5244845|568.1534007|0.0|1.0|17.0|-7.8|3.06|2.0|1.0|106.55|0.0|1.0|3.0|-5.18|366.89|1.0|4.22e-06|0.00155|4.16e-06|0.00153|4.73|0.0|5.75e-06|4.65|-1493.154666|-1493.132001|615.33|280.74|530.39|0.6983199999999999|-1492.923098|0.1294|-0.18602|-0.22587|0.02266493|-1492.979142|3.7113|5.5615|5.5615
18b_a25|0|0.0|0.0|1|6.842683282|0|1.194228955|1.824998189|4.727387819|0.0131826839999999|2|-0.018632104|0.006181503|0.014055398|0.0009956189999999|1|0.00598031|-0.032776381|-0.034703635|-0.061048368|-0.303383008|0.721100414|-0.026045966|0.6915652390000001|1|-0.063132226|-0.078644297|0.348987182|0.01278627|-44.30110081|8.972372556|80.36582704|0.063746107|44.73187305|-0.0305838929999999|-38.7252349|6.296086869|0.7847794690000001|-1.6515302369999998|64.81723515|-21.46130777|53.27347337|0.493622561|3051.645565|656.9874135|-1158.910619|0.215220531|8.654596906|17.09119768|6973.180791|151.02439719999998|-813.229933|27.34692815|0.013724883|1476.7341199999998|809.2903831|1.0|1.0|27.0|-9.84|2.2|2.0|1.0|138.56|0.0|1.0|4.0|-5.93|460.55|0.0|2.87e-07|0.000132|1.95e-06|0.000899|4.48|0.0|6.690000000000001e-08|4.32|-1767.52411|-1767.494087|728.12|336.67|612.24|0.54166|-1767.2232149999998|0.0468|-0.15079|-0.22145|0.03002332|-1767.286778|2752.0|7.2924|7.2924
14y_a23|0|0.0|0.0|2|7.423568444|0|1.197960595|3.3149940630000003|5.351858133|-0.022719307|2|0.041892637|0.009174505|-0.051539811|-0.031435038|2|0.007229683|0.07646106|-0.069023218|-0.125978901|-0.4598871539999999|0.719722236|0.137426346|0.64069202|1|-0.057809342|-0.080613242|0.2271539169999999|0.018804822|-39.9727336|13.00274534|39.66769923|0.074747068|51.68445972|-0.034303507|-38.54233552|8.990852582999999|0.78322549|-1.612264842|67.16839951|-23.71943531|52.97547894|0.486730407|3096.562257|639.7735629|-1114.8134599999998|0.21677451|8.213390641|16.00209862|7320.809595999999|149.890474|-770.8467102999999|30.28429949|0.016527|1423.362076|665.6233736|0.0|0.0|26.0|-8.57|3.99|2.0|1.0|130.3|0.0|1.0|4.0|-5.8|480.37|0.0|1.7e-07|8.18e-05|7.37e-07|0.000354|4.83|0.0|1.29e-06|4.73|-2549.104894|-2549.091817|713.1|340.49|585.2|0.61338|-2548.8917260000003|444.0|-0.14942|-0.2331599999999999|0.01307741|-2548.953933|6.5205|8.4225|8.4225
1b_a5|1|2.881451247|0.0|0|6.605297921|0|1.4258024619999998|0.0|4.59511985|-0.061874543|2|-0.095857885|0.003886035|0.001241264|-0.028797464|1|0.003708988|-0.220946861|0.019611905|0.045204303|-0.231956531|0.567806811|0.122747292|0.558485747|0|-0.07823203|-0.077221824|0.341795323|0.010803163|-39.38248661|5.438378717999999|168.30518769999998|0.191171377|96.23685048|-0.031306145|-19.56938257|2.737713392|0.7324812509999999|-1.158327367|48.55415504|-15.75970652|44.82086533|0.474445758|2171.716467|407.1693177|-583.1091414|0.267518749|6.11909445|11.64312636|4577.125071|134.6705884|-293.5407385|21.51550842|0.019229427|796.0738116|357.34245360000006|1.0|1.0|23.0|-8.3|2.29|0.0|0.0|90.44|0.0|1.0|4.0|-5.99|316.33|1.0|0.000106|0.0336|4.970000000000001e-05|0.0157|3.16|0.0|1.58e-06|3.1|-1050.538976|-1050.506509|536.59|266.74|388.58|0.43728|-1050.413506|87.0|-0.1892|-0.23055|0.03246637|-1050.462425|4.3687|7.2291|7.2291
12be_a36|1|3.466734143|0.0|0|7.412764017000001|2|1.297042758|0.0|5.351858133|-0.0419484829999999|2|0.118420241|0.000482522|-0.08981965|0.00430921|1|0.002872872|0.19405344|-0.176729938|-0.289604649|-0.3825349939999999|0.884226781|0.132962547|0.8350231859999999|0|-0.0780531429999999|-0.108962668|0.330453338|0.033763464|-54.15309606|23.42501577|63.31681179|0.201984123|140.1361326|-0.031937334|-52.44976141|16.25222352|0.5660743979999999|-1.852365352|99.62604537|-22.15805062|77.57811183|0.4564615729999999|3039.9167260000004|553.6616295|-1285.166936|0.433925602|8.773114043|16.14074295|6592.168374|301.05661160000005|-891.645944|39.14335412|0.034632557|2270.314539|766.4854363|0.0|1.0|17.0|-6.79|1.42|1.0|0.0|136.74|0.0|1.0|6.0|-7.13|441.49|0.0|7.75e-05|0.0342|7.13e-05|0.0315|2.62|1.0|7.11e-05|2.68|-1462.0007349999998|-1461.968283|739.48|370.25|594.44|0.70465|-1461.68274|0.0018|-0.13781|-0.18969|0.03245204|-1461.747501|10.3044|7.3565|7.3565
3p_a32|1|3.456037415|0.0|0|8.02059915|1|0.609420752|0.0|6.008813185|-0.028895521|0|-0.050639647|-0.000971341|-0.111150118|-0.074544773|3|0.000920756|-0.092884784|-0.146606489|-0.26891009|-0.53666614|0.737842269|0.058054833|0.6956696440000001|1|-0.070907174|-0.098773656|0.366898545|0.021264377|-41.73212799|12.5150622|40.28175307|0.180429124|106.1908248|-0.029183126|-34.21384146|7.365688817|0.6199678829999999|-1.28405753|73.07639870000001|-17.1756096|54.24719019|0.416240891|2650.4178850000003|482.3550967|-755.7268222|0.380032117|6.243062200000001|10.69458635|5960.446219|223.6663527|-444.779939|27.70403125|0.025390655|1218.977375|530.5658569|0.0|1.0|19.0|-6.79|1.1|1.0|0.0|112.37|0.0|1.0|4.0|-6.8|395.5|0.0|7.78e-06|0.00308|5.629999999999999e-05|0.0222|2.7|0.0|6.4e-05|4.26|-1879.554272|-1879.527843|626.32|340.28|471.04|0.7017100000000001|-1879.350471|0.3083|-0.15055|-0.20018|0.02642856|-1879.406962|5.4496|7585.0|7585.0
3b_a12|0|0.0|0.0|0|0.0|1|1.283824445|0.0|0.0|-0.043495794|2|-0.1215705419999999|-0.004028952|-0.065558712|-0.003968827|0|-0.003019113|-0.19952566|-0.071149325|-0.116772665|-0.547002361|0.914614654|-0.008328578|0.802482465|0|-0.064393592|-0.088443201|0.073824142|0.0103611969999999|-33.57216667|5.401901357000001|41.13468455|0.096795301|50.46508298|-0.034016616|-24.04018959|2.816328871|0.7688221909999999|-1.326648015|54.77629766|-17.73486237|38.97406803|0.390744506|2186.64676|470.8937285|-691.6596323|0.2311778089999999|6.6333156660000006|10.88757628|4665.346939|120.5265876|-360.6028438|23.06757345|0.0166212889999999|899.6353646|406.0361621|1.0|0.0|18.0|-8.1|3.99|1.0|0.0|102.53|0.0|1.0|3.0|-5.65|332.79|1.0|5.539999999999999e-05|0.0184|2.28e-05|0.00759|3.78|0.0|2.63e-06|3.96|-1410.971864|-1410.947421|548.05|328.51|426.66|0.6654800000000001|-1410.826913|0.2418|-0.15229|-0.2232|0.02444371|-1410.8759220000002|8.5678|7.3098|7.3098
12a_a30|0|0.0|0.0|0|7.412764017000001|2|0.604984824|0.0|5.351858133|-0.02919335|2|-0.096804291|0.005050384|0.009586623|-0.094932667|1|0.005458948|-0.171649606|-0.053309522|-0.094526372|-0.454270252|0.8421237309999999|-0.031179517|0.7961424690000001|0|-0.07699057|-0.097138462|0.337975309|0.016292604|-47.73588073|10.10177981|85.47365107|0.163785284|101.5505506|-0.037665934|-37.34272719|6.263330101|0.805190202|-1.845630786|69.45678454|-23.35372432|57.83766054|0.469799116|2722.217443|518.4718832|-1144.332492|0.194809798|7.362386058999999|13.88603128|5936.682602000001|120.786445|-709.5118166|29.00398472|0.014884556|1421.195251|620.9195447000001|0.0|1.0|17.0|-6.64|2.82|2.0|0.0|127.28|0.0|1.0|4.0|-5.98|398.48|0.0|5.23e-06|0.00208|1.4e-05|0.0056|3.87|0.0|9.21e-05|3.82|-1575.7783980000002|-1575.745502|668.81|355.41|507.17|0.68599|-1575.538241|0.1511|-0.1481|-0.19994|0.03289568|-1575.597759|4.7368|7.9469|7.9469
11d_a5|1|2.9590700880000003|0.0|0|6.605297921|0|1.388848584|0.0|4.59511985|0.001099755|2|-0.125546291|0.008307337|-0.138265707|0.01948342|1|0.008809179|-0.202307745|-0.12451554|-0.200646773|-0.22897714|0.786587307|-0.018747485|0.755793189|0|-0.063028408|-0.0847408619999999|0.359644732|0.012828514|-40.04753555|8.151092424|61.45330587|0.12909714|82.02685783|-0.029333375|-34.21147402|5.179111638|0.712305422|-1.525335513|65.35645739|-18.63809379|48.19862797|0.49396568|2540.78984|553.3617954|-969.1808771|0.287694578|8.920296087|17.62784804|5283.02167|182.7978704|-615.8065323|26.16587381|0.018119737|1360.625438|631.9206508|1.0|1.0|23.0|-8.64|1.42|1.0|0.0|114.29|0.0|1.0|5.0|-6.47|385.46|1.0|7.2e-05|0.0278|5.14e-05|0.0198|3.07|0.0|8.909999999999999e-07|2.59|-1239.127458|-1239.093739|682.09|301.89|594.45|0.6533399999999999|-1238.855022|0.2068|-0.16762|-0.20529|0.03371838|-1238.914819|3.7008|7.8239|7.8239
9a_a36|1|3.4090209280000003|0.0|0|7.412764017000001|2|1.297044807|0.0|5.351858133|-0.046964839|2|0.095192109|0.0034852859999999|-0.078488872|-0.06502499|1|0.00484375|0.160672128|-0.12019672|-0.202876718|-0.398235589|0.839235677|-0.019008343|0.79302567|0|-0.073689118|-0.10869601|0.204819754|0.0236784079999999|-45.04449811|14.47407729|49.52042402|0.1734403769999999|106.0201967|-0.039929147|-40.61536816|8.847677483|0.7638345870000001|-1.956528182|78.37175688|-24.40778806|59.5185754|0.453098452|2682.572663|505.25728260000005|-1195.981615|0.236165413|7.546661564|13.79893984|5693.562367|144.36259840000002|-731.0766269999999|31.95428497|0.019513779|1565.759963|578.2841135|0.0|1.0|17.0|-6.28|2.02|1.0|0.0|120.94|0.0|1.0|5.0|-6.74|382.42|1.0|0.000197|0.0753|0.000102|0.0391|2.66|0.0|0.0002009999999999|3.38|-1252.802159|-1252.77514|648.41|320.56|495.18|0.68682|-1252.578886|0.4811|-0.15925|-0.20969|0.02701893|-1252.636005|7.4992|7.8861|7.8861
14aa_a23|0|0.0|0.0|2|7.423568444|0|1.19796312|3.4143268310000003|5.351858133|-0.026892547|2|0.031136154|0.013012022|-0.029037128|-0.044957534|2|0.012103325|0.055934795|-0.074579388|-0.13397874|-0.4506138879999999|0.725358161|0.055269665|0.693959193|1|-0.052155763|-0.076107469|0.204831806|0.018016316|-35.51947393|12.26959478|40.49537336|0.075891958|51.68445972|-0.03159178|-35.2984572|8.355923226|0.796659447|-1.6743643259999998|61.21989213|-21.51484958|47.78906871|0.4930525229999999|2941.302235|629.3423691|-1140.287028|0.203340553|8.000512184|15.78173785|6651.23042|138.4803717|-776.5660584|27.00633206|0.013786041|1431.335599|733.3886349999999|0.0|1.0|26.0|-8.16|3.45|2.0|1.0|130.22|0.0|1.0|4.0|-5.92|439.54|0.0|5.9e-07|0.000259|2.81e-06|0.00123|4.31|0.0|3.07e-06|4.1|-1708.5626|-1708.5422620000002|715.57|345.03|588.45|0.6805899999999999|-1708.276011|0.4157|-0.1449|-0.21573|0.02033777|-1708.338059|8.3532|8451.0|8451.0
16e_a32|1|3.343660084|0.0|0|7.765993078999999|0|0.609420752|0.0|5.733341277|-0.06951854|0|-0.04474426|-0.0048042729999999|-0.070351839|-0.01320745|3|-0.002310082|-0.079817994|-0.123297852|-0.219947482|-0.698621582|0.804503712|0.096017785|0.7619492790000001|1|-0.087117996|-0.117338144|0.504569498|0.024145309|-55.957388|15.50894749|105.4021155|0.209694841|134.6906051|-0.037448344|-48.41036206|9.961663868|0.702226562|-1.760072163|90.34923861|-24.05371573|71.46633549|0.458956284|2710.157931|507.6266039|-1130.524639|0.297773438|6.573687662|12.15001203|6142.277629|191.2650034|-726.1554308999999|34.2534974|0.023323257|1609.914378|573.3529948|0.0|1.0|19.0|-7.38|1.12|3.0|0.0|111.95|1.0|1.0|5.0|-6.15|413.52|0.0|2.58e-07|0.000107|1.7899999999999998e-05|0.0074099999999999|3.76|0.0|1.73e-05|4.59|-1955.993572|-1955.965644|677.82|342.37|552.79|0.7022|-1955.766505|0.2858|-0.14991|-0.2005|0.02792775|-1955.827194|3.9389|8.1367|8.1367
