molecula|NaaNH|n9FaHRing|SaaNH|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|GRAVp|TASA|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
8b_a8|1|0|3.191799887|1|7.535296702|1|1.395658149|1.42474537|-0.023718767|-0.013834266|-0.182065125|1|0.040054466|0.019958073|-0.733216119|-0.0055544409999999|-0.0422693659999999|10.94650923|1|1|-0.5058761820000001|1|0.758899977|0.097555876|0.8354024290000001|0.726912742|0|0.558354653|-0.130159955|-0.11627069|0.032440348|-79.74587194|-71.23625346|172.84152849999998|-0.047457424|12.1771918|89.09854311|-2.325413799|-48.85837649|2863.095568|342.0904577|0.218545278|14.53652808|0.936224813|6471.7604200000005|133.8974321|37.20755791|0.022425382|-344.8810688|1823.170337|589.263087|13.73949201|0.0|1.0|0.0|3.52|2.93|0.09|23.0|3.03|112.23|2.12|0.0|114.18|1.0|4.0|31.0|5.0|-6.87|414.41|0.0|0.0|2.9|1.6899999999999997e-05|7.0|3.69e-05|0.0|7.33e-08|-0.06114|-1407.0843|1098.17|375.8|0.2618|270.59|488.56|-1406.829227|0.1515|-0.13807|-0.19921|0.03204403|-1406.887058|7.4497|5.08|5.2941|5.2941
47o_a18|0|0|0.0|0|7.03438793|1|1.251177005|0.0|0.052875948|-0.006476544|-0.055408687|0|0.037484277|-0.006238734|-0.4339284229999999|-0.00046896|0.011121222|10.94702017|0|0|-0.490807196|0|0.7452092359999999|0.001673737|0.781148177|0.733228144|0|0.806872998|-0.077288013|-0.088436375|0.008692675|-56.13142962|-64.2280736|77.37089184|-0.034545459|4.585021184|82.54478365|-2.210909375|-40.76618466|2857.120021|586.0020642999999|0.127246923|19.35260972|0.972958142|6462.6049570000005|92.41474142|28.74706708|0.008265369|-541.4335917000001|1839.812293|931.8364349|6.002832126|1.0|1.0|1.0|4.17|0.0|0.25|18.0|3.0|85.29|2.94|1.0|139.63|1.0|9.0|34.0|3.0|-6.12|454.56|0.0|1.0|2.76|2.19e-06|0.000996|8.38e-06|0.0|4.26e-10|-0.0502|-1455.574672|1352.29|385.04|0.5065|385.04|706.49|-1455.162559|0.5065|-0.13203|-0.18223|0.02736851|-1455.231246|2.8284|47.0|7.3279|7.3279
47s_a18|0|0|0.0|0|7.03438793|1|1.251176205|0.0|0.026229332|-0.0054038509999999|-0.045792331|0|0.035632184|-0.026883417|-0.394481152|0.002573931|0.0134295589999999|10.94702059|0|0|-0.46304239|0|0.724028067|0.0109557919999999|0.745196689|0.716761234|0|0.84543779|-0.070258863|-0.08106112|0.008446541|-53.18668656|-61.36410696|10.92659868|-0.030108416|4.840414512|51.05656345|-2.107589125|-40.26287221|2992.734821|640.0051571|0.179529145|18.65422248|0.901192009|6968.705069|135.90542109999998|27.77963709|0.010481057|-485.1995077|1944.574596|1093.725912|7.934268528|1.0|1.0|1.0|4.41|0.0|0.3|18.0|3.93|76.5|3.33|1.0|149.34|1.0|10.0|36.0|3.0|-5.96|482.62|1.0|0.0|3.19|1.12e-06|0.000539|3.53e-06|0.0|3.8199999999999997e-10|-0.0491399999999999|-1534.196027|1435.42|385.29|0.5203|385.29|736.36|-1533.737579|0.5203|-0.13195|-0.18109|0.02195039|-1533.809351|2.9991|616.0|6.2104|6.2104
1_a1 (SKF-104365)|0|0|0.0|1|7.535296702|1|0.626769342|2.196347317|0.011230812|-0.006055958|-0.01959813|1|0.0409444439999999|-0.091086986|-0.218014497|0.000663414|-0.10236005|10.33812228|1|1|-0.505981356|1|0.57031697|-0.015406451|0.857919181|0.551667506|0|0.8131557509999999|-0.067997692|-0.081192283|0.0133681239999999|-31.45099608|-37.55389489|6.658828587|-0.029524467|2.859900586|63.42504103|-0.9743074|-14.547040099999998|1997.193006|376.1092109|0.290255081|9.042613965|0.71469847|4225.4765640000005|134.2517831|19.24066156|0.018973797|-194.0267797|634.9418316000001|297.2783688|8.775956802|1.0|1.0|1.0|2.97|2.68|0.12|17.0|4.28|56.01|2.52|0.0|81.72|1.0|2.0|21.0|3.0|-6.01|297.35|1.0|1.0|3.27|0.000159|0.0472|9.65e-05|0.0|9.93e-07|-0.03482|-1279.084677|809.96|318.72|0.2178|318.72|358.09|-1278.971649|0.2178|-0.16142|-0.19624|0.02377006|-1279.017667|6.9338|1.6|5.7959|5.7959
13_a10|0|0|0.0|1|7.535296702|1|1.343837907|2.091672336|-0.059862024|-0.0057715859999999|-0.055497169|2|0.038726287|-0.093280469|-0.259721373|0.00384732|-0.002128014|10.9296146|1|1|-0.345108701|2|0.761923976|0.00746881|0.84680169|0.736686715|1|0.818027691|-0.094726989|-0.082327045|0.0122005|-47.88975806|-41.62089688|174.7319717|-0.030119651|3.118282386|0.0|-1.234905671|-24.21093442|2261.82488|413.5584641|0.285505651|9.209972585|0.816739845|4941.066161|144.338975|21.31179541|0.018979132|-216.8776303|873.7836118999999|422.96706330000006|9.595006108|1.0|1.0|1.0|3.02|2.58|0.15|21.0|3.81|63.83|1.88|0.0|97.14|1.0|2.0|25.0|4.0|-6.34|328.37|1.0|1.0|2.91|0.000176|0.0576|7.87e-05|0.0|2.49e-07|-0.05022|-1065.874094|926.41|322.72|0.3905|212.63|376.77|-1065.68351|0.1514|-0.15937|-0.20959|0.0346535|-1065.732389|5.3726|0.16|6.7959|6.7959
21b_a23|0|1|0.0|2|7.525639975|0|1.197963051|3.351726269|0.094654108|-0.005936474|-0.008526338|2|0.042455556|0.057405955|-0.326506055|0.01055698|-0.103470358|10.31321725|2|2|-0.481470603|2|0.7038407329999999|0.131951284|0.8339434929999999|0.668547062|1|0.930728719|-0.0596425779999999|-0.083105261|0.014481931|-41.81114831|-58.25915868|41.6766724|-0.034219814|7.117014296|86.65837165|-1.745210489|-29.31080756|3074.083057|652.4673795|0.187665282|16.20152864|0.846591917|6919.229053|131.5587155|29.53101081|0.013439264|-437.9110924|1506.081551|712.6737861|9.421307298|0.0|1.0|1.0|3.59|3.42|0.08|26.0|4.2|128.81|2.6|1.0|129.97|1.0|5.0|33.0|5.0|-6.42|450.52|0.0|0.0|3.57|8.02e-07|0.000361|6.06e-06|0.0|1.43e-08|-0.08401|-1761.498874|1247.38|342.15|0.2607|309.79|611.6|-1761.230923|0.2333|-0.15033|-0.23434|0.02657688|-1761.294175|13.2567|85.0|7.0691|7.0691
3f_a32|1|1|3.553167045|0|7.773594467000001|0|0.6094207770000001|0.0|0.0067550119999999|-0.00611496|-0.0434359079999999|0|0.042380952|-0.062954205|-0.275173181|0.001276735|-0.113189563|10.31100273|3|3|-0.5487283829999999|0|0.833981748|-0.110248899|0.871865543|0.786074011|1|0.874026684|-0.073433055|-0.097374443|0.011897886|-41.40131823|-54.8993954|47.97543149|-0.030139709|3.78194259|0.0|-1.265867765|-23.34192893|2273.466801|492.7734095|0.21080172|10.89495051|0.770463268|4993.667711|118.8493262|21.53155987|0.011659458|-326.0981041|904.3255145|475.3634141|6.573564628|1.0|1.0|1.0|3.9|3.31|0.28|19.0|5.63|110.94|2.18|0.0|102.66|1.0|4.0|24.0|3.0|-5.03|354.49|0.0|1.0|4.63|1.28e-07|4.53e-05|3.96e-06|0.0|4.89e-08|-0.05315|-1712.0610190000002|1006.92|348.58|293.0|348.58|488.74|-1711.863611|293.0|-0.1474599999999999|-0.2006099999999999|0.02606687|-1711.9193289999998|5.7161|9.0|8.0458|8.0458
12z_a36|1|0|3.435113772|0|7.412764017000001|2|1.297044126|0.0|-0.065211069|-0.007671785|-0.010732275|2|0.041767677|0.037307819|-0.421948174|-0.000143196|-0.010881947|10.95429182|1|1|-0.433580807|1|0.8707354620000001|0.103551178|0.886776351|0.8212311840000001|0|0.834790405|-0.081592361|-0.102674964|0.023371488|-54.11489962|-68.09761735|114.3931487|-0.036238222|10.28066212|15.59091678|-1.848149347|-35.89088901|2841.692299|553.6621150000001|0.287317638|14.78435842|0.844286292|6146.834385|190.5590792|33.72393432|0.0225782039999999|-282.1167226|1719.920651|642.3830552000001|14.97465267|1.0|1.0|0.0|4.76|0.0|0.13|17.0|1.76|92.99|1.38|0.0|128.47|1.0|5.0|31.0|5.0|-7.08|406.44|0.0|0.0|1.66|0.000101|0.0412|0.000113|0.0|2.21e-07|-0.05642|-1325.195958|1153.7|318.16|0.4423|318.16|539.36|-1324.951498|0.4423|-0.1575|-0.2139199999999999|0.03845474|-1325.010808|6.5892|5.0|8301.0|8301.0
17e_a50|0|1|0.0|2|7.934155233999999|2|1.320916122|4.3906140030000005|-0.153175103|-0.0020746479999999|0.038322942|2|0.031870748|-0.011278897|-0.141076059|0.012036705|-0.086639125|10.94500663|2|2|-0.229030473|1|0.7596299459999999|-0.1710526319999999|0.7791604190000001|0.736221185|1|0.930108205|-0.046347299|-0.073011385|0.012865274|-32.24487658|-50.7956915|10.68364489|-0.02665495|6.227183052000001|86.98647608|-1.67926185|-22.43349867|2883.936138|647.0975667|0.196328886|16.70124474|0.960006062|6301.28046|136.5904997|23.07468625|0.010255676|-422.5418889|1453.705234|904.3172644|7.135108233|0.0|1.0|1.0|4.18|4.23|0.37|20.0|4.68|51.77|2.91|0.0|138.0|1.0|6.0|33.0|4.0|-6.08|438.57|1.0|0.0|4.03|1.34e-05|0.00589|6.58e-06|0.0|4.63e-08|-0.03156|-1375.295877|1312.91|307.67|0.1809|292.6|602.89|-1374.927998|0.1785|-0.16649|-0.19805|0.02761851|-1374.992422|8.8326|155.0|6.8097|6.8097
IN1166_a11|1|0|3.433539068|0|6.842683282|0|1.429020445|0.0|-0.089778965|-0.006882528|-0.008507023|2|0.044021739|0.018376555|-0.378539035|-0.003356527|0.0266218529999999|10.95053349|1|1|-0.462344944|2|0.841211811|0.102257199|0.827254552|0.790249345|1|0.863273559|-0.073965061|-0.0896538619999999|0.0200246639999999|-51.07061499|-61.90325275|112.0066065|-0.031642539|9.546719887|20.83871871|-1.6137695069999998|-35.26269962|2865.055175|596.0640225999999|0.305697179|12.63334911|0.8639230290000001|6310.825439|211.0745642|31.46783535|0.021531291|-268.3203251|1604.859603|676.2770877|14.86669859|1.0|1.0|1.0|3.51|2.79|0.08|27.0|4.53|103.17|0.92|0.0|123.82|0.0|5.0|32.0|5.0|-6.52|417.47|0.0|1.0|3.31|7.74e-06|0.00323|1.65e-05|0.0|6.59e-11|-0.07275|-1347.298558|1198.36|377.7|0.3425|248.68|554.63|-1347.012407|0.1239|-0.13823|-0.21098|0.04189898|-1347.073528|4.3481|12.0|7.9318|7.9318
14x_a23|0|1|0.0|2|7.423568444|0|1.197963189|3.101221922|0.0944818319999999|-0.0065692219999999|-0.111315218|2|0.04314059|0.05740118|-0.335030301|0.003379755|-0.075184011|10.31321817|2|2|-0.443633823|2|0.5788469970000001|-0.035031888|0.8668730109999999|0.558482531|1|0.7768288609999999|-0.0708831479999999|-0.084244058|0.022095943|-46.97594633|-55.83053941|42.44114495|-0.034056109|9.704599953|87.28077098|-1.6006371069999998|-31.13207597|3071.48868|514.8229467|0.277788677|14.62325432|0.880126802|6989.569075|184.0971574|31.25095356|0.0219879679999999|-294.5294492|1468.794817|597.2903597999999|14.57194888|0.0|1.0|0.0|3.42|3.42|0.05|26.0|5.14|105.02|3.78|1.0|120.2|1.0|5.0|32.0|6.0|-6.35|447.46|0.0|0.0|4.06|2.09e-06|0.0009369999999999|5.41e-06|0.0|1.17e-08|-0.08216|-1828.393372|1149.42|335.63|0.3184|305.07|537.48|-1828.168422|0.3057|-0.15259|-0.23475|0.02165405|-1828.228912|8.1916|3.0|8.4949|8.4949
12f_a30|0|0|0.0|0|7.412764017000001|2|0.60498366|0.0|0.156569208|-0.015345198|-0.274237737|2|0.041555556|0.1468972409999999|-0.874676289|-0.00695299|-0.008663584|10.31162828|1|1|-0.6394697460000001|1|0.613786308|-0.043091382|0.876441789|0.593245722|0|0.8357464459999999|-0.090450992|-0.108935062|0.01570263|-63.81176255|-76.85198573|101.2862703|-0.0452183279999999|7.815328055|1.45550709|-2.396571368|-45.01820228|3305.792133|589.6060704|0.184824668|15.86072943|0.8958126809999999|7634.176316|130.3909181|39.1336968|0.01752821|-444.7025522|2074.08593|696.6414817000001|12.36587885|1.0|1.0|0.0|4.73|0.0|0.17|17.0|4.78|90.88|2.82|0.0|133.96|1.0|7.0|34.0|8.0|-5.66|482.48|0.0|0.0|3.42|1.99e-07|9.63e-05|1.2e-06|0.0|6.61e-08|-0.05464|-1988.032639|1225.63|351.25|0.2166|245.09|574.31|-1987.782125|0.1596|-0.14958|-0.20422|0.03400408|-1987.848015|4.6865|19.0|7.7144|7.7144
7b_a8|1|0|3.213855584|1|7.535296702|1|1.395658671|1.4628217119999998|-0.119760914|-0.009659873|-0.038810124|1|0.040873016|-0.024156447|-0.4829936279999999|0.002074537|-0.052309137|10.9465091|1|1|-0.415894017|1|0.710658316|0.048462902|0.8453887859999999|0.677544268|0|0.7223476129999999|-0.101439013|-0.1000685009999999|0.033167971|-60.75943432|-59.93853201|145.0783004|-0.041332642|11.89970852|75.93423425|-1.901301524|-36.39338307|2776.185773|432.6681725|0.246064343|14.76972982|0.918644854|6185.0105140000005|147.3863936|32.83731114|0.022982731|-304.2022276|1510.516312|545.9267515|13.76608164|0.0|1.0|1.0|3.49|3.37|0.09|23.0|3.8|92.93|2.23|0.0|110.8|1.0|3.0|30.0|5.0|-6.15|396.4|0.0|1.0|3.5|5.64e-06|0.00224|1.14e-05|0.0|2.25e-08|-0.06833|-1330.622441|1067.73|380.32|0.2517|269.85|506.21|-1330.392289|139.0|-0.13639|-0.20472|0.0273745|-1330.448193|12.7344|13.53|4.8687|4.8687
3g_a32|1|1|3.542426304|0|7.78113851|0|0.60942078|0.0|0.015803466|-0.006258272|-0.072619634|0|0.05052381|-0.058985916|-0.2816222539999999|0.001276735|-0.1154223269999999|10.31100273|3|3|-0.563371932|0|0.833981748|-0.1015732219999999|0.802214256|0.786074011|1|0.887695945|-0.070213101|-0.098311343|0.0119962889999999|-38.9071564|-54.47722347|42.56199385|-0.030429702|3.683575459|0.0|-1.278047464|-21.55960626|2271.746759|491.89858160000006|0.199259841|10.70834299|0.809490137|5058.622432|110.4157723|21.05801434|0.01096673|-333.29803589999995|884.4366022|475.3634141|6.076989555|1.0|1.0|1.0|3.43|3.44|0.28|19.0|5.42|110.94|2.18|0.0|102.55|1.0|3.0|24.0|3.0|-4.9|354.49|0.0|1.0|4.61|8.12e-08|2.88e-05|2.58e-06|0.0|5.08e-08|-0.0535|-1712.060085|998.86|349.68|0.2859|349.68|495.4|-1711.865318|0.2859|-0.14715|-0.20065|0.02384763|-1711.919273|5.5816|14.0|7.8539|7.8539
47l_a18|0|0|0.0|0|7.03438793|1|1.251176792|0.0|0.0340353029999999|-0.006400878|-0.0603838109999999|0|0.035308642|-0.0057783619999999|-0.428858819|-0.00046896|-0.010426981|10.94702063|0|0|-0.4925232479999999|0|0.7452092359999999|0.00676294|0.781148177|0.733228144|0|0.803473313|-0.08034939|-0.083884237|0.009199889|-57.15119372|-59.6654726|11.54768766|-0.031456589|4.654446622|51.44279524|-2.0132216990000003|-40.65070014|2852.093627|571.4972966|0.203890653|18.46922943|0.959883341|6572.90106|145.02405359999997|28.10487315|0.012890098|-421.235376|1798.711882|931.8364349|9.168513486|1.0|1.0|1.0|4.17|0.0|0.25|18.0|3.19|85.29|2.94|1.0|139.63|1.0|9.0|34.0|3.0|-6.39|454.56|0.0|0.0|2.72|5.44e-06|0.00247|1.4499999999999998e-05|0.0|4.26e-10|-0.0520399999999999|-1455.5758039999998|1334.6|387.13|0.5019|387.13|667.5|-1455.165122|0.5019|-0.1314|-0.18344|0.02606651|-1455.233431|3.3864|32.0|7.4949|7.4949
15d_a10|0|0|0.0|1|7.535296702|2|1.343850133|2.147544195|-0.233802395|-0.002831383|0.0370874879999999|3|0.031742919|-0.059217023|-0.184039927|0.010215823|-0.140487312|10.92970801|1|1|-0.1945202089999999|2|0.74726683|0.02497303|0.7857977740000001|0.71456262|1|0.87609771|-0.057588609|-0.070612242|0.02281891|-38.80896881|-47.58559595|67.59624856|-0.018829931|10.36301002|141.0919598|-1.129795872|-26.15336742|2967.522813|590.402322|0.5280998339999999|16.02072769|0.900629528|6511.656447|355.8865234|26.89020509|0.028735133|37.87296065|1613.412305|825.4425942|19.36460841|0.0|1.0|1.0|3.71|4.01|0.35|21.0|3.44|65.3|1.54|0.0|131.43|1.0|6.0|33.0|6.0|-7.04|441.52|1.0|0.0|3.18|0.000167|0.0739|4.1200000000000005e-05|0.0|1.5e-08|-0.05002|-1430.8144619999998|1266.87|321.28|312.0|221.39|565.91|-1430.733658|0.0856|-0.15916|-0.20918|-0.23696253|-1430.795367|3.8163|69.0|7.1612|7.1612
47u_a18|0|0|0.0|0|7.03438793|1|1.251177393|0.0|0.039883149|-0.010219187|-0.0872206669999999|0|0.035393939|0.008108241|-0.633589579|-0.000829573|0.031337464|10.94702032|0|0|-0.539738821|0|0.664796402|-0.0112778039999999|0.7960273840000001|0.646724968|0|0.741066474|-0.090364489|-0.092271172|0.02068926|-62.99873374|-64.32800179|86.37253771|-0.0344062|10.0557163|77.59162925|-2.029965788|-43.92035521|2965.254516|516.6437614|0.278162537|17.78724206|0.937307962|6837.350959|193.9244919|33.23007431|0.021142007|-309.31352410000005|1960.574384|818.9389171|14.73941472|0.0|1.0|0.0|3.98|0.0|0.19|18.0|3.02|99.56|2.95|1.0|133.53|1.0|8.0|34.0|4.0|-6.31|455.51|0.0|0.0|2.6|2.05e-06|0.000932|1.04e-05|0.0|6.34e-09|-0.06392|-1510.182477|1282.66|397.57|0.5849|397.57|646.45|-1509.771642|0.5849|-0.12717|-0.19109|0.02892505|-1509.839543|5.8058|1.97|5.7055|5.7055
14ad_a23|0|1|0.0|2|7.423568444|0|1.197962774|3.3437482860000003|-0.1101542319999999|-0.00790478|-0.028065075|2|0.0444129979999999|0.118047355|-0.4663820279999999|0.008996289|-0.05348283|10.31321689|2|2|-0.376350719|2|0.7763406840000001|0.165157698|0.8356326820000001|0.7317531540000001|1|0.887131635|-0.059168372|-0.085840335|0.033831691|-42.29008971|-61.35364811|52.63180108|-0.029653934|17.28310144|114.237062|-1.630966366|-30.226481300000003|3209.330728|634.0697778|0.424119041|16.34071148|0.8866211979999999|7308.229822|303.1354708|36.80430179|0.033365494|-108.4705382|2024.236598|770.8206617000001|23.84770234|0.0|1.0|1.0|3.73|3.49|0.12|26.0|4.03|123.48|2.42|1.0|133.27|1.0|7.0|34.0|6.0|-6.68|471.53|0.0|0.0|3.39|1.6e-06|0.000753|8.22e-06|0.0|2.49e-08|-0.06925|-1858.957788|1287.26|366.09|0.4106|366.09|618.01|-1858.668058|0.4106|-0.13734|-0.20659|0.01481488|-1858.733603|6.7584|4.0|8.3595|8.3595
3_a27|0|0|0.0|2|6.605297921|0|1.402697639|3.127072625|0.124551908|-0.00648099|-0.096132106|2|0.040512821|-0.172132163|-0.27868256|0.009082086|0.042659548|10.93782973|1|1|-0.479874452|2|0.640545265|0.136381755|0.8759548629999999|0.610158103|1|0.862115922|-0.06145119|-0.086153958|0.019234305|-31.82136336|-44.61323499|10.71226495|-0.032307734|5.157668895|57.97805043|-1.292309364|-16.47810502|2294.213272|446.4308003|0.266146248|11.64968556|0.803947133|4960.583812|137.8189165|22.79740761|0.018747239|-242.1936891|911.8963045|401.7540197|9.707911187|1.0|0.0|1.0|3.03|3.11|0.05|21.0|2.94|65.6|2.18|0.0|97.71|2.0|3.0|25.0|4.0|-6.41|329.36|1.0|1.0|2.74|0.0002|0.0658|0.000103|0.0|1.29e-06|-0.05512|-1081.905135|931.06|312.93|0.2305|225.24|425.72|-1081.744053|0.2208|-0.16457|-0.21969|0.02032437|-1081.794829|4.1551|4.0|8.3979|8.3979
12t_a30|0|0|0.0|0|7.412764017000001|2|0.60498454|0.0|0.073057637|-0.007755575|-0.097216874|2|0.044197531|-0.0596036729999999|-0.411045472|-0.002544958|-0.0682882559999999|10.31162892|1|1|-0.464720444|1|0.609043558|-0.003937967|0.889479916|0.591758164|0|0.696413582|-0.090535776|-0.1011561919999999|0.018862708|-58.89093185|-65.79920855|88.42093081|-0.037159417|7.981057356|0.0|-1.82081145|-38.30686627|2976.648597|452.99711|0.254294117|14.358001500000002|0.804273481|6617.834146|165.4110479|32.41376848|0.020029588|-319.6492937|1588.274656|616.2856203|13.02867425|1.0|1.0|0.0|4.63|0.0|0.14|17.0|3.74|81.65|3.58|0.0|127.19|1.0|5.0|31.0|6.0|-6.06|434.46|0.0|0.0|3.21|3.24e-06|0.00141|6.71e-06|0.0|6.900000000000002e-08|-0.05542|-1774.2421780000002|1139.2|349.67|0.2094|244.58|527.87|-1774.0165149999998|0.1561|-0.15029|-0.20571|0.0337599|-1774.077985|3.2145|9.0|8.0496|8.0496
4g_a46|0|0|0.0|1|7.825245291|1|1.134637064|2.156712018|-0.153373738|-0.001702489|-0.010706405|2|0.046415344|-0.093447672|-0.088529411|0.011488768|-0.055084605|10.96333695|1|1|-0.2455749539999999|2|0.662386484|-0.200628401|0.7796270059999999|0.635494818|0|0.946829733|-0.056893316|-0.070153728|0.00801562|-32.64186634|-40.24987057|7.38470955|-0.024339048|2.638545451|72.82863401|-1.192613373|-18.72788427|2242.010126|543.2323468999999|0.1731389069999999|10.60062169|0.8131148579999999|5176.321714|99.33639766|16.88825479|0.007803902|-375.0653627|827.5244845|568.1534007|4.477396402|1.0|1.0|1.0|3.9|3.61|0.38|17.0|5.37|43.6|3.06|1.0|106.55|1.0|3.0|26.0|3.0|-5.18|366.89|1.0|1.0|4.39|4.22e-06|0.00155|4.16e-06|0.0|1.57e-08|-0.03985|-1493.154666|1064.92|280.74|0.1294|280.74|530.39|-1492.923098|0.1294|-0.18602|-0.22587|0.02266493|-1492.979142|3.7113|2745.0|5.5615|5.5615
16f_a32|1|1|3.354832924|0|7.765993078999999|0|0.609420741|0.0|0.1767304639999999|-0.014558301|-0.054907428|0|0.039958333|0.008658653|-0.77158995|-0.003511776|-0.081644236|10.31100265|3|3|-0.697693907|0|0.801401734|0.085125293|0.899839182|0.761506727|1|0.8072754790000001|-0.08168632|-0.111152081|0.024434011|-56.53102601|-76.92280867|89.03402347|-0.035568666|11.7022626|47.24868477|-1.778433296|-39.12230215|2772.212354|558.6750754999999|0.30526292|14.28728752|0.625108901|6235.040893|211.2572338|35.43109972|0.022983292|-269.5356315|1771.554986|636.0251562999999|15.90558963|1.0|1.0|1.0|3.76|3.4|0.3|19.0|4.99|149.27|1.34|0.0|116.75|1.0|9.0|29.0|5.0|-5.99|427.54|0.0|1.0|4.05|1.12e-07|4.79e-05|1.07e-05|0.0|1.7e-08|-0.04997|-1995.307736|1191.55|341.82|0.2931|341.82|603.12|-1995.054457|0.2931|-0.15003|-0.2|0.02889673|-1995.117771|4.2764|9.0|8041.0|8041.0
17_a4|0|0|0.0|1|7.535296702|1|1.219995452|1.690442177|-0.188642713|-0.006491052|-0.319716072|1|0.043084795|-0.01849014|-0.25315101|0.001892883|-0.3948966229999999|10.94611837|1|1|-0.392770755|1|0.49887819|0.0147116789999999|0.8347553529999999|0.484393047|0|0.888791225|-0.0887214819999999|-0.08932566|0.01061251|-45.75108579|-46.06264282|17.08736223|-0.042181562|2.822041259|0.0|-1.5185362180000002|-23.59250328|2351.601697|458.3237652|0.138303414|10.65499029|0.798764653|5322.773303|71.31904507|25.24299609|0.012827738|-373.0328031|908.7478594|319.5521911|6.61489113|1.0|1.0|0.0|3.31|2.94|0.11|17.0|6.26|30.71|3.66|0.0|85.09|1.0|3.0|25.0|6.0|-5.56|345.29|0.0|1.0|4.29|4.39e-05|0.0152|1.5399999999999998e-05|0.0|2.74e-07|-0.04186|-1255.994721|873.5|285.92|0.2045|285.92|413.28|-1255.881628|0.2045|-0.17559|-0.21745|0.02636403|-1255.932407|6.3221|877.0|6057.0|6057.0
47i_a18|0|0|0.0|0|7.03438793|1|1.251177255|0.0|0.053794607|-0.006882626|-0.066917145|0|0.037484277|-0.037689885|-0.440488042|-0.000919158|0.073977454|10.94702091|0|0|-0.499939719|0|0.742536498|-0.064085904|0.7842882870000001|0.727767462|0|0.8030751740000001|-0.0780255879999999|-0.089609068|0.009745543|-54.34379065|-62.41153158|72.81110823|-0.035256027|4.727502734|82.81385171|-2.150617629|-37.84973202|2795.907966|559.3312455|0.139131409|18.67881257|0.951017454|6353.6617320000005|96.90318745|28.52393145|0.009393984|-502.6804099|1739.959818|855.7438937000001|6.542785417999999|1.0|1.0|1.0|4.05|0.0|0.22|18.0|2.8|85.29|2.74|1.0|134.83|1.0|8.0|33.0|3.0|-6.36|440.54|0.0|1.0|2.5|6.58e-06|0.0029|1.67e-05|0.0|1.04e-09|-0.05062|-1416.260696|1297.7|383.61|0.5085|383.61|664.78|-1415.875678|0.5085|-0.13237|-0.18299|0.02671774|-1415.944522|3.5235|19.0|7.7212|7.7212
12y_a36|1|0|3.479963309|0|7.412764017000001|2|1.29704385|0.0|-0.061103469|-0.00707164|-0.065314765|2|0.041767677|0.036174187|-0.410155116|0.002782748|-0.049845887|10.94917392|1|1|-0.434990282|1|0.90500247|0.046673879|0.873588247|0.856135378|0|0.83704133|-0.076585128|-0.098532865|0.019404665|-51.48548385|-66.24017399|114.430624|-0.036493654|8.769742642|14.40618351|-1.970657299|-34.61187706|2793.629988|562.7133986|0.244264266|14.80236899|0.950403792|6082.16777|164.2102614|32.46293206|0.01873364|-343.8442493|1752.9983309999998|698.847203|12.59396622|1.0|1.0|0.0|4.88|0.0|0.12|17.0|2.42|69.2|2.38|0.0|133.84|1.0|6.0|31.0|4.0|-6.34|407.47|1.0|0.0|2.37|2.6e-05|0.0106|2.82e-05|0.0|9.66e-08|-0.05002|-1310.350902|1183.75|319.6|0.4358|319.6|532.91|-1310.077567|0.4358|-0.15671|-0.20673|0.03583863|-1310.137888|8249.0|12.0|7.9208|7.9208
