molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|BCUTs-1|SaasN|AATSC1c|AATSC1s|JGI4|MATS7i|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|MATS8s|MATS8d|GATS1pe|RASA|PBF|FPSA3|PNSA3|PPSA3|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|GRAV|PPSA1|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
10_a1|1|0|0|3.261363142|0.0|0|6.86171134|1.435871163|0.0|-0.014135827|-0.23385288|0.037578348|0.049971022|-0.020225596|0.010430299|1|-0.0106277489999999|-0.042643966|-0.623957903|1|-0.0369911079999999|0.017498337|0.658433571|0.669963758|0.126889306|0.014751098|-65.97424138|8.34295348|0.330036242|186.6625065|-0.045402319|-35.02707638|4.718623023|0.8340962559999999|-1.861495069|-25.67872721|74.31719486|0.459673515|378.9193385|-1052.827816|-14.52342192|0.165903744|7.376231317999999|0.850732895|5192.858899|93.83214542|0.015427326|-377.9175542|1262.237791|8.725415617000001|1.0|0.0|0.0|2.0|3.0|0.0|4.86|5.06|78.87|0.0|99.61|0.0|4.0|-5.91|359.35|0.0|0.0|1.04e-05|1.87e-05|0.00673|3.64|0.0|0.0|9.53e-09|3.42e-06|-0.06802|5.81|3.4067|-1223.159954|-1223.125689|585.51|979.35|0.6754|0.70345|0.70345|-1222.969096|0.6754|-0.20378|0.03426532|-1223.022387|7807.0|1.5|5.8239|5.8239
10_a27|0|0|0|0.0|0.0|2|6.605297921|1.400533489|3.383341915|-0.006285923|-0.044164147|0.040512821|-0.184068581|0.034318674|-0.000903965|1|0.010329671|-0.341622797|-0.487435299|2|0.129719095|-0.001453596|0.614205449|0.8526621529999999|0.346344305|0.017676458|-32.5969511|9.399794974|0.147337847|78.34972221|-0.031079371|-24.60801194|4.998521009|0.7453606909999999|-1.305333567|-16.5270506|41.99674607|0.477162521|453.4194305|-694.1361252|-8.788575695|0.254639309|6.761146212000001|0.912640238|4894.8090170000005|135.40932969999997|0.01651645|-260.9504933|931.2754667000002|8.782938574|1.0|1.0|1.0|0.0|3.01|0.16|2.81|2.97|65.6|0.0|97.39|0.0|3.0|-6.51|331.37|0.0|1.0|0.000266|0.0001189999999999|0.0394|2.55|0.0|0.0|5.81e-07|0.000192|-0.0498|4.66|4.1495|-1083.137871|-1083.1151289999998|573.31|958.95|0.4452|0.63894|0.63894|-1082.956472|0.4452|-0.21785|0.0227416|-1083.008551|6.9456|69.0|7.1612|7.1612
17g_a50|0|1|1|0.0|0.0|2|7.934155233999999|1.320916184|4.377239517|-0.002050512|0.052557574|0.029160757|-0.05611228|-0.022378911|-0.1155555559999999|2|0.01245647|-0.323333765|-0.213708251|1|-0.10642733|-0.2126789369999999|0.7276268779999999|0.920663175|0.442201795|0.014550016|-32.14758511|9.710172008|0.079336825|52.94662161|-0.025918901|-31.48270383|6.48022912|0.749948388|-1.555134042|-17.29736764|41.85775712|0.467997084|614.4183967|-1037.842058|-11.54365807|0.250051612|8.130878433|0.879688945|6102.424958|166.8756987|0.013645282|-333.6136209|1383.884645|9.106383854|0.0|1.0|1.0|0.0|4.04|0.35|3.71|4.37|51.77|0.0|133.03|0.0|6.0|-6.28|424.54|0.0|1.0|3.4899999999999995e-05|1.39e-05|0.0059|3.68|0.0|0.0|1.1e-07|4.6500000000000005e-05|-0.0323|3.22|4.0458|-1335.976491|-1335.946919|725.92|1259.05|0.1795|0.6623600000000001|0.6623600000000001|-1335.631756|0.1795|-0.19929|0.02957267|-1335.693266|9.1706|246.0|6.6091|6.6091
47u_a18|0|0|0|0.0|0.0|0|7.03438793|1.251177393|0.0|-0.010219187|-0.0872206669999999|0.035393939|0.008108241|0.031337464|-0.033209663|0|0.00082284|-0.1904128389999999|-0.539738821|0|-0.0112778039999999|-0.053126304|0.646724968|0.741066474|0.33777918|0.02068926|-62.99873374|14.42377665|0.258933526|180.5187465|-0.0344062|-44.84707106|10.0557163|0.721837463|-2.029965788|-23.98671253|77.42251040000001|0.483819806|516.6437614|-1415.216039|-16.72263667|0.278162537|9.18142206|0.937307962|6837.350959|193.9244919|0.021142007|-309.31352410000005|1960.574384|14.73941472|0.0|1.0|0.0|2.0|3.98|0.19|3.15|3.02|99.56|1.0|133.53|0.0|8.0|-6.31|455.51|0.0|0.0|2.05e-06|1.04e-05|0.00472|3.9|0.0|0.0|6.34e-09|2.89e-06|-0.06392|9.34|3.1186|-1510.182477|-1510.153552|738.53|1282.66|0.5849|0.69143|0.69143|-1509.771642|0.5849|-0.19109|0.02892505|-1509.839543|5.8058|1.97|5.7055|5.7055
18_a47|1|1|1|2.969619451|0.0|0|6.605297921|1.414391819|0.0|-0.004337918|-0.06345679|0.037919622|-0.026357805|0.018164141|-0.016728205|1|0.0015586929999999|-0.053119347|-0.322800033|3|-0.059779939|-0.027351545|0.630969651|0.777824025|0.454324931|0.014741763|-49.44908758|9.234746417|0.222175975|139.1786571|-0.0303894239999999|-33.12615721|5.784962137000001|0.7327484470000001|-1.5194711930000002|-19.03697822|58.68383399|0.432077184|487.2556678|-951.8489108|-11.9254166|0.267251553|7.018342267|0.7608026529999999|6261.441874|167.41554630000002|0.017318402|-291.6032324|1299.011844|10.84884165|1.0|0.0|1.0|2.0|3.47|0.08|5.53|6.0|79.38|0.0|119.78|0.0|4.0|-5.87|410.45|1.0|0.0|3.13e-06|4.29e-06|0.00176|4.13|0.0|0.0|4.34e-11|1.78e-08|-0.04964|3.32|4.2222|-1354.221126|-1354.180815|652.12|1130.76|0.4335|0.4659|0.63359|-1353.979194|0.0516|-0.22313|0.04031146|-1354.037606|5.3433|3.0|8.6|8.6
2_a20 (SB-505124)|1|0|0|3.485765306|-0.09011519|0|7.434257382|1.183764955|0.0|-0.010175551|-0.076310057|0.05042042|0.013612077|-0.177905025|-0.137383329|1|0.003789399|-0.229461916|-0.520284161|1|0.082053195|-0.19681999|0.790275077|0.7694360659999999|0.214264156|0.02856542|-45.98170774|15.71798823|0.230563934|126.8667205|-0.0382594189999999|-35.52365346|8.648749117000001|0.831919306|-1.759933279|-21.05206547|61.69969596|0.475937029|423.3785776|-968.3950117|-11.58380004|0.1680806939999999|5.952040367|0.908167636|4762.83693|92.48561162|0.011470204|-365.2740749|1164.049211|6.311425784|1.0|1.0|1.0|1.0|3.4|0.3|5.16|4.47|60.03|0.0|97.55|0.0|3.0|-5.31|335.4|0.0|1.0|5.72e-06|1.22e-05|0.0040799999999999|4.27|0.0|0.0|6.070000000000002e-08|2.03e-05|-0.03717|4.57|3.6404|-1089.371784|-1089.358727|593.8|995.68|0.3267|0.69947|0.69947|-1089.147716|0.3267|-0.18645|0.01305739|-1089.201587|3.9392|169.0|6.7721|6.7721
8_a4|0|0|0|0.0|0.0|1|7.535296702|1.304250488|2.126514848|-0.001277205|0.03148225|0.038726287|-0.072752231|-0.011835327|0.05775266|1|0.009595591|-0.078942941|-0.150276481|2|-0.07377839|0.097165358|0.576540652|0.925132446|0.546157592|0.0103751219999999|-27.90231822|5.362918401|0.074867554|38.69916707|-0.024598141|-17.52616744|2.772101712|0.7261541020000001|-0.983925625|-12.71482105|33.26523662|0.428884426|478.2025467|-508.5928419|-6.572312789|0.273845898|5.695730546|0.750959081|5162.482272|141.55141369999998|0.0148422489999999|-233.7988862|700.3924376|7.671983829|1.0|1.0|1.0|0.0|2.99|0.15|4.63|4.76|43.6|0.0|100.13|0.0|2.0|-5.76|346.81|0.0|1.0|4.49e-05|1.46e-05|0.00506|3.74|0.0|0.0|1.65e-08|5.72e-06|-0.05864|3.29|3.9863|-1450.239105|-1450.21384|561.6|949.09|0.1687|0.30471|0.57675|-1450.071352|0.0642|-0.22685|0.0252645|-1450.121028|5.7488|54.0|7.2676|7.2676
18a_a30|0|0|0|0.0|0.0|0|7.412764017000001|0.604987543|0.0|-0.006673169|-0.02919335|0.040166667|-0.041327798|-0.01286191|-0.094932667|1|0.005458948|-0.094526372|-0.452377064|1|0.003991162|-0.171895425|0.7961424690000001|0.85918121|0.294303776|0.017060045|-45.11907802|10.62073502|0.14081879|87.66676984|-0.036990859|-36.97308547|6.611941026|0.7904991659999999|-1.812552105|-23.02866795|55.73981304|0.445995681|534.88346|-1128.40473|-14.33650253|0.209500834|7.050626413|0.8050400790000001|5942.293347|130.4247923|0.016012295|-361.7006453|1427.458469|9.968457988|1.0|1.0|0.0|1.0|4.75|0.14|3.84|2.62|81.65|0.0|127.28|0.0|5.0|-5.98|398.48|0.0|0.0|5.23e-06|1.4e-05|0.0056|3.87|0.0|0.0|2.3100000000000002e-07|9.21e-05|-0.05605|3.82|3.4712|-1575.786909|-1575.755101|665.12|1120.46|0.3781|0.69033|0.69033|-1575.54671|0.3781|-0.19785|0.03180853|-1575.604922|5.2813|25.0|7.6108|7.6108
14m_a23|0|1|1|0.0|-4.405643132|2|7.423568444|1.197955072|3.1160758160000004|-0.008929306|-0.272389934|0.0431917209999999|0.028217372|-0.034213923|-0.050626415|2|0.001951778|-0.226146643|-0.527662006|2|0.0266555739999999|-0.072906704|0.5415996160000001|0.9258118|0.268552591|0.017992415|-50.63012925|12.51396625|0.0741882|51.59888942|-0.039285786|-43.19105542|8.703631619|0.7958339090000001|-1.964289314|-27.32379205|63.1440955|0.476833897|643.9145427|-1366.189602|-19.00406438|0.204166091|8.595073462|0.911438824|7588.823133|142.0002583|0.017997351|-411.5129154|1716.6767920000002|12.51739962|1.0|1.0|1.0|1.0|3.51|0.09|4.42|6.19|105.02|1.0|125.29|0.0|6.0|-6.06|479.48|1.0|0.0|4.1200000000000004e-07|1.61e-06|0.000773|4.46|0.0|0.0|5.94e-09|2.85e-06|-0.08347|4.2|3.6774|-1966.968005|-1966.945041|707.56|1209.21|0.3335|0.65552|0.65552|-1966.721362|0.3335|-0.23555|0.02296475|-1966.785519|8.5477|3.0|8.5171|8.5171
12e_a40|0|0|0|0.0|0.0|1|7.515889085|0.604990524|1.6315143930000002|-0.015461694|-0.262526337|0.04020202|0.174870826|0.130516751|-0.192362496|2|-0.014780739|0.172778196|-0.520457262|0|0.047011204|-0.279310345|0.8096582170000001|0.7798787840000001|0.284429447|0.015096495|-71.78145688|8.195398107|0.220121216|119.4966772|-0.048387621|-36.19867792|4.4490161310000005|0.790818822|-1.596791495|-26.26807189|79.97685498|0.491465612|423.3709264|-866.8463724999999|-14.26008524|0.209181178|8.014314957|0.966435355|5478.52313|113.5576846|0.021118537|-315.75223450000004|1096.13776|11.46456937|1.0|1.0|0.0|2.0|3.27|0.0|4.34|4.84|98.89|0.0|95.8|0.0|2.0|-5.26|378.23|0.0|0.0|2.98e-07|2.27e-06|0.00086|4.72|0.0|0.0|9.14e-07|0.000346|-0.07296|4.66|3.0253|-2248.276958|-2248.244231|552.91|918.38|0.4494|0.6826|0.70157|-2248.154966|284.0|-0.19912|0.03272669|-2248.206714|3.7268|1.17|5.9318|5.9318
12_a1|1|0|0|3.3894574360000003|0.0|0|7.423568444|1.430936075|0.0|-0.011221829|-0.02164054|0.036382114|0.076867966|-0.0811332759999999|-0.051772288|1|-0.001416381|-0.173618873|-0.487073772|1|-0.045776997|-0.093957115|0.7534284040000001|0.765121385|0.210514881|0.033770552|-55.99493147|19.60151089|0.234878615|136.3310784|-0.039894864|-35.28166588|11.37734536|0.724666653|-1.675584287|-23.15625812|75.59644237|0.46449367|444.1009824|-972.562841|-13.44063462|0.275333347|7.679719277999999|0.867391557|5468.378562|159.81230209999998|0.024485753|-260.8074567|1342.083063|14.21231622|1.0|1.0|1.0|1.0|3.29|0.05|4.87|4.41|83.82|0.0|103.47|0.0|3.0|-6.02|366.37|0.0|0.0|1.04e-05|1.77e-05|0.00649|3.54|0.0|0.0|6.28e-09|2.3e-06|-0.07042|3.67|3.1744|-1216.12881|-1216.099134|607.42|1018.84|0.5867|0.69114|0.69763|-1215.922313|0.2821|-0.19916|0.0296752|-1215.975876|10.1801|2.95|5.5302|5.5302
18_a4|0|0|0|0.0|0.0|1|7.535296702|1.3998285519999998|1.904090136|-0.004533883|-0.164169913|0.042924837|0.049240675|-0.200683549|-0.063708832|1|0.00042|0.015390457|-0.319213511|1|0.102914528|-0.105846349|0.615655659|0.7755960390000001|0.269470313|0.017694182|-46.48874223|8.729352711|0.224403961|110.7087804|-0.03479101|-20.88721799|4.306590617|0.769438308|-1.287267373|-17.16400317|55.21809494|0.405586004|382.6371479|-635.0681172000001|-8.467791078|0.2305616919999999|6.133421395|0.682329162|4381.693113|113.7466718|0.0175331289999999|-265.85258480000005|825.3658678999999|8.649897756|0.0|0.0|0.0|1.0|3.32|0.11|3.46|3.43|50.94|0.0|86.22|0.0|3.0|-6.58|307.32|0.0|1.0|0.00113|0.000312|0.0959|2.24|0.0|0.0|2.96e-06|0.0009109999999999|-0.03538|3.02|4.2045|-1033.480025|-1033.454769|523.81|870.74|0.2083|0.52475|0.57777|-1033.349218|0.1|-0.20883|0.02525528|-1033.398285|3498.0|2.62|5.5817|5.5817
2_a33|1|1|1|3.396444161|0.0|0|7.765993078999999|0.609420748|0.0|-0.009168933|-0.064926835|0.039958333|-0.049900189|0.070526947|-0.05997501|3|-0.000810928|-0.148024156|-0.593915758|0|-0.0212158239999999|-0.096644295|0.753434785|0.8195154109999999|0.411881091|0.018451635|-49.13901703|11.27469555|0.1804845889999999|110.28338390000002|-0.031851158|-38.84811555|6.889294995|0.702597735|-1.56070672|-19.46234551|60.41371259|0.4699986339999999|500.7570617|-953.6549298|-11.89228027|0.297402265|6.152818143999999|0.8867875909999999|6067.635829|181.7248125|0.019430318|-247.5908207|1357.327077|11.8727102|1.0|1.0|1.0|2.0|3.57|0.3|6.7|4.63|140.04|0.0|115.28|1.0|7.0|-6.17|411.54|1.0|0.0|4.44e-07|1.6800000000000002e-05|0.0069|3.72|0.0|0.0|2.13e-08|8.78e-06|-0.04967|5.11|3.6281|-1920.079174|-1920.049452|655.74|1128.98|0.2911|0.70205|0.70205|-1919.830424|0.2911|-0.19979|0.02972182|-1919.890628|5539.0|6.0|8.2596|8.2596
11_a4|0|0|0|0.0|0.0|1|7.535296702|0.626711769|2.159635561|-0.001098364|0.032861655|0.03617284|-0.017835936|-0.073554945|-0.0043410079999999|1|0.010782511|-0.046906237|-0.145254541|2|-0.163623353|-0.007574475|0.647727179|0.930113409|0.4523305489999999|0.009336075|-31.35942689|5.395547437|0.069886591|40.38918044|-0.023620625|-21.81135655|3.118219598|0.7560913159999999|-1.110169356|-13.65094004|36.75497433|0.480360734|537.5354202000001|-641.5941818|-7.889214068999999|0.243908684|6.850305797000001|0.924411925|5425.1341090000005|140.96082869999998|0.011937709|-296.0029432|848.5670554999999|6.89909579|1.0|1.0|1.0|0.0|3.31|0.23|4.97|5.22|68.9|0.0|111.64|0.0|4.0|-5.74|372.49|0.0|0.0|7.27e-06|1.06e-05|0.00395|3.99|0.0|0.0|8.89e-09|3.31e-06|-0.05582|3.2|3.78|-1467.463842|-1467.440475|630.04|1071.03|151.0|0.4444|0.65942|-1467.20045|0.0403|-0.2146699999999999|0.02336674|-1467.255521|5.3012|0.11|6.9586|6.9586
1_a1 (SKF-104365)|0|0|0|0.0|0.0|1|7.535296702|0.626769342|2.196347317|-0.006055958|-0.01959813|0.0409444439999999|-0.091086986|-0.10236005|0.11172918|1|0.002250781|-0.300426726|-0.505981356|1|-0.015406451|0.194988905|0.551667506|0.8131557509999999|0.2405471019999999|0.0133681239999999|-31.45099608|6.18316314|0.186844249|86.42113499|-0.029524467|-17.369816|2.859900586|0.709744919|-0.9743074|-13.65596178|37.63415922|0.416807085|376.1092109|-450.6467387|-6.316296726|0.290255081|5.2735884010000005|0.71469847|4225.4765640000005|134.2517831|0.018973797|-194.0267797|634.9418316000001|8.775956802|1.0|1.0|1.0|0.0|2.97|0.12|3.93|4.28|56.01|0.0|81.72|0.0|2.0|-6.01|297.35|0.0|1.0|0.000159|9.65e-05|0.0287|2.96|0.0|0.0|9.93e-07|0.000295|-0.03482|3.45|3.8901|-1279.084677|-1279.060907|491.18|809.96|0.2178|0.70081|0.70081|-1278.971649|0.2178|-0.19624|0.02377006|-1279.017667|6.9338|1.6|5.7959|5.7959
12h_a30|0|0|0|0.0|0.0|0|7.412764017000001|0.604984682|0.0|-0.00737961|-0.06631353|0.043848238|-0.074988669|0.001698966|-0.072247675|1|0.002064369|-0.120380857|-0.4708582289999999|1|0.008644634|-0.1240820219999999|0.64876559|0.763568404|0.353607682|0.017389133|-52.88851758|11.06352871|0.236431596|150.42542849999998|-0.038417127|-40.10503079|7.038974807000001|0.7979748729999999|-1.882439244|-24.44221903|63.95204629|0.468446216|485.8069155|-1197.668733|-15.55093031|0.202025127|8.066818026|0.881277172|6252.192213|128.5349203|0.015886049|-379.1625034|1500.88527|10.10721793|1.0|1.0|0.0|1.0|4.63|0.14|4.25|3.18|81.65|0.0|127.24|0.0|5.0|-6.02|416.47|0.0|0.0|4.12e-06|9.71e-06|0.00405|3.97|0.0|0.0|1.26e-07|5.260000000000001e-05|-0.05347|4.07|3.5101|-1675.011389|-1674.977665|672.54|1132.06|0.1878|-0.26697|0.68543|-1674.777786|155.0|-0.2023599999999999|0.03372393|-1674.838376|3.4138|9.0|8065.0|8065.0
17a_a25|0|0|0|0.0|0.0|1|6.842683282|1.373200859|1.826085128|-0.004137083|-0.036457743|0.043274232|-0.017081614|-0.0688716509999999|0.006360768|1|0.006423059|-0.07654898|-0.362222339|2|0.168247187|0.0114970419999999|0.659740852|0.874586929|0.348821736|0.012665055|-44.46905084|9.033070252|0.125413071|89.44809639|-0.0297670279999999|-40.379488|6.442637379|0.755980502|-1.666953566|-21.2306737|53.50212109|0.468791604|623.7797651000001|-1188.917727|-15.142307999999998|0.244019498|8.996672966|0.882500365|6250.571217000001|174.0415044|0.015373381|-365.1448527|1572.683056|10.96472369|1.0|1.0|1.0|1.0|3.48|0.11|4.83|5.31|72.7|0.0|131.06|0.0|7.0|-6.18|433.5|0.0|0.0|7.5e-06|7.44e-06|0.00323|3.9|0.0|0.0|1.05e-10|4.54e-08|-0.05255|6.04|3.9347|-1391.625102|-1391.588873|747.06|1271.9|0.4076|0.35172|0.6722|-1391.321455|0.1735|-0.21559|0.0362293|-1391.385492|5.1401|25.0|7.6021|7.6021
11b_a50|0|1|1|0.0|0.0|2|7.927685046000001|1.3979498330000002|4.071188272|-0.002908227|-0.014702942|0.038040936|-0.007722567|-0.218953127|-0.133073229|2|0.012037198|-0.277408878|-0.266743077|1|-0.146696566|-0.20645662|0.667956827|0.931316325|0.229754094|0.019455771|-23.23499995|10.1501574|0.068683675|35.832562100000004|-0.02494328|-19.0090431|5.295379767|0.642051995|-1.047617742|-13.01301376|33.38515735|0.42907551|485.8716402|-546.5465781|-6.788943965|0.357948005|5.697537591000001|0.751545111|4884.730303|186.7429782|0.021631609|-148.2182458|851.2497152000001|11.28530137|0.0|1.0|1.0|0.0|3.44|0.15|3.09|3.73|48.53|0.0|99.65|0.0|2.0|-6.24|327.38|0.0|1.0|0.000263|6.97e-05|0.0228|2.9|0.0|0.0|1.35e-06|0.000441|-0.02817|3.05|3.9863|-1045.98235|-1045.961211|560.06|955.4|195.0|0.53885|0.64477|-1045.798634|0.0711|-0.19501|0.02113855|-1045.849774|3.7922|1.7|5.7696|5.7696
16a_a23|0|1|1|0.0|0.0|2|7.423568444|1.197962324|3.411338761|-0.0054940769999999|-0.013055633|0.046283951|0.062601621|-0.088255625|-0.071458049|2|0.01226642|-0.335065967|-0.380779155|2|0.154144584|-0.116894582|0.7199622309999999|0.934837094|0.181301571|0.021379172|-26.53751114|13.80568132|0.0651629059999999|42.07919382|-0.025724725|-30.39361398|8.915071155|0.585920722|-1.311960953|-16.6118386|40.34319246|0.49525751|603.6746046|-847.2037686000001|-10.72715788|0.414079278|8.024409307|0.981208279|6552.801739|267.3932664|0.02809646|-110.9672657|1445.935835|18.14339594|1.0|0.0|0.0|1.0|3.94|0.14|2.03|2.52|108.26|1.0|125.79|0.0|5.0|-7.02|427.5|0.0|0.0|2.6e-05|4.86e-05|0.0208|2.66|0.0|0.0|5.38e-06|0.0023|-0.0502|2.49|1.6239|-1685.913359|-1685.8794469999998|670.04|1172.0|0.2066|0.96307|0.96307|-1685.580443|0.2066|-0.12645|0.03391189|-1685.6419010000002|18.4446|39.0|7.4037|7.4037
4S4k_a46|0|0|0|0.0|0.173180233|1|7.825245291|1.134637098|2.145043462|-0.0049602|-0.088084767|0.0510113959999999|-0.104665424|-0.1149361969999999|-0.1032662209999999|1|0.006050983|0.012963356|-0.3860697829999999|1|-0.003017362|-0.141706595|0.784722915|0.891734458|0.199356973|0.007749296|-47.49082053|4.1078333030000005|0.1082655419999999|57.39060501|-0.030477338|-24.18078772|2.177526049|0.8679099640000001|-1.46291223|-16.15576699|51.59865384|0.461984953|472.7005375|-775.4768155|-8.564028983|0.132090036|5.523352655|0.858684076|4719.2906570000005|70.01975807|0.007182108|-390.0516264|893.4991504000001|3.807172093|1.0|0.0|1.0|1.0|3.8|0.33|4.26|4.77|50.94|0.0|100.96|0.0|2.0|-5.46|333.43|0.0|1.0|1.5e-05|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|0.0|2.48e-07|8.28e-05|-0.02074|4.52|4.0774|-1053.441953|-1053.415665|566.82|997.07|0.2623|0.5716|0.67893|-1053.202208|0.0654|-0.1947|0.02628818|-1053.255345|2.5693|197.0|6.7055|6.7055
12aq_a36|1|0|0|3.427017327|0.0|0|7.412764017000001|1.297043497|0.0|-0.0116333169999999|-0.135770278|0.041728395|0.076517478|-0.1031859869999999|-0.028591187|1|-0.004569485|-0.090926893|-0.5356623070000001|1|-0.0606936879999999|-0.047695595|0.849217847|0.681470612|0.162384515|0.021389734|-73.0277723|14.29132551|0.318529388|212.8220574|-0.042953452|-54.49698711|9.548598682|0.7619767479999999|-2.319486422|-28.69889692|87.31909781|0.426481765|455.31741460000006|-1549.740434|-19.17486584|0.238023252|8.596645087999999|0.743623723|6296.75201|159.03272990000002|0.020701483|-350.0740123|2033.842158|13.83147784|0.0|0.0|0.0|3.0|4.83|0.13|1.92|0.98|112.29|0.0|131.85|0.0|6.0|-7.79|424.46|0.0|0.0|0.000304|0.000359|152.0|1.55|0.0|0.0|7.19e-07|0.000305|-0.06059|3.88|3.3759|-1401.669694|-1401.637414|703.04|1190.22|0.4988|0.6933199999999999|0.7058300000000001|-1401.391057|0.0059|-0.19967|0.03228003|-1401.452487|8671.0|55.0|7.2596|7.2596
14r_a23|0|1|1|0.0|0.0|2|7.423568444|1.197963203|3.201732471|-0.006323791|-0.06921746|0.045277778|0.014148395|-0.079935667|-0.064006338|2|0.0075222369999999|-0.17267308|-0.454010253|2|0.03753491|-0.1050445769999999|0.5935522360000001|0.8662226190000001|0.375360556|0.019185345|-40.32463891|12.35476415|0.133777381|86.14846171|-0.03654528|-35.61466281|7.956082857|0.7882228370000001|-1.717628177|-23.53402098|52.67940305|0.4661909429999999|557.8203557999999|-1106.098986|-15.15517566|0.211777163|7.555307147000001|0.873329024|6744.848704999999|136.37788909999998|0.017092103|-371.2130393|1403.282085|11.00678143|0.0|1.0|0.0|1.0|3.47|0.05|3.78|4.58|105.02|1.0|120.24|0.0|5.0|-6.31|429.47|0.0|0.0|2.66e-06|7.73e-06|0.00332|3.68|0.0|0.0|2.14e-08|9.18e-06|-0.06842|3.72|3.1797|-1729.1556449999998|-1729.1326809999998|678.08|1145.51|0.2346|0.30482|0.68115|-1728.924789|0.0008|-0.22378|0.02296354|-1728.98403|8.8722|5.0|8.2684|8.2684
4e_a49|0|0|0|0.0|0.0|1|7.535296702|1.343847746|2.085628989|-0.006602016|-0.074495823|0.036555556|-0.080255074|-0.053787795|0.018857363|1|0.000660956|-0.060391347|-0.403194204|2|0.0063958109999999|0.032396301|0.731643066|0.757062331|0.433385455|0.017142176|-57.79309816|10.51443916|0.242937669|149.0098632|-0.029288891|-33.05708028|6.449206277999999|0.650328475|-1.493733437|-17.96482878|68.30753733|0.471635821|464.3567821|-916.2062675|-11.01902676|0.349671525|7.934910277|0.892633982|5950.361470000001|214.47685|0.023622273|-184.4129453|1408.836153|14.48911428|0.0|1.0|1.0|2.0|3.35|0.22|3.4|2.83|92.93|0.0|114.08|0.0|6.0|-7.52|399.45|0.0|0.0|0.000528|0.000305|122.0|1.71|0.0|0.0|4.35e-08|1.74e-05|-0.06461|3.34|3.7876|-1313.199448|-1313.158118|660.22|1128.64|0.2273|0.4078199999999999|0.68043|-1312.924353|0.0789|-0.2231199999999999|0.04133034|-1312.98289|4.8707|34.0|7.4685|7.4685
12f_a40|0|0|0|0.0|0.0|1|7.515889085|0.604990261|1.768354671|-0.006206277|-0.015621373|0.040501792|0.070099257|0.108909202|-0.172869148|2|0.006841832|-0.054891771|-0.397377446|0|-0.160218113|-0.271493213|0.605644757|0.909993912|3.43e-05|0.021549915|-37.02024147|11.90644165|0.090006088|49.72883796|-0.032879466|-25.09213464|6.57837176|0.7314440520000001|-1.150781297|-18.16607804|48.92668311|0.490421149|502.7764322|-635.8127312999999|-10.03685385|0.268555948|8.404802652999999|0.962404834|5326.217734000001|148.3785764|0.0201199619999999|-255.7481174|869.2568204|11.1163852|1.0|1.0|0.0|0.0|3.24|0.06|5.35|5.44|67.66|0.0|98.25|0.0|3.0|-4.76|376.26|0.0|0.0|2.66e-07|1.02e-06|0.0003819999999999|5.4|0.0|0.0|4.81e-08|1.8100000000000003e-05|-0.07761|4.77|2.8374|-2212.359379|-2212.348599|572.63|951.55|0.4348|0.6679999999999999|0.7029|-2212.222254|0.3858|-0.19526|0.01077929|-2212.275094|4.8562|0.38|6.4202|6.4202
