molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|BCUTs-1|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1i|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|FNSA3|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|WNSA2|DPSA4|FPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
21c _a23|0.0|1|0.0|0.0|2|7.525639975|1.197962776|0.178300778|-0.009944003|2|0.043130342|0.0645437059999999|-0.576752175|0.003456487|10.3132171|-0.039311241|2|2|-0.036896213|0.7641222459999999|0.782543953|0.149511954|0.7301130229999999|1|-0.08365474|0.014036138|-59.46209153|9.976937758|323.3651097|0.209403563|-0.040210758|-49.86692499|0.834557275|-42.26586935|79.71722579|-28.58195193|69.43902929|2628.628799|-20.31615463|8.945789862|16.83467928|-1097.07235|34.24804117|0.013451712|0.0|1.0|1.0|2.0|3.68|26.0|-7.33|3.1|3.42|148.11|1.0|1.0|133.35|1.0|1.0|6.0|-5.63|34.0|5.0|468.53|0.0|0.0|2.35e-06|0.0011|1.92e-05|9.0|4.69e-08|3.6649|4.47|3.6649|-1837.964768|747.88|338.3|0.3329999999999999|338.3|587.02|0.3329999999999999|-0.15089|-0.22981|-1837.736174|8.3979|67.0|7.1752
13b_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.604984129|0.112353041|-0.011016128|2|0.041728395|-0.035340334|-0.627919307|-0.003436924|10.31162842|-0.0463169629999999|1|1|0.006103754|0.841060094|0.836520136|-0.045844862|0.802578397|0|-0.109962789|0.018555474|-74.24619275|12.52854078|385.2420923|0.305898198|-0.042850934|-51.76819834|0.800290866|-50.13056864|88.26741491|-28.93268471|86.77473353|2319.48655|-19.53516918|8.804739699999999|16.1428924|-1035.363967|36.15271139|0.017174033|1.0|1.0|0.0|2.0|4.76|17.0|-6.19|3.04|1.72|124.74|1.0|0.0|135.37|0.0|1.0|6.0|-5.01|32.0|5.0|441.51|0.0|0.0|9.68e-06|0.00427|5e-05|0.0221|6.520000000000001e-07|5.0501|4.54|3.5056|-1744.492044|721.48|353.68|0.2783|245.51|544.04|0.1415|-0.14879|-0.20313|-1744.281763|5.3762|26.0|7.5901
14b_a23|0.0|1|0.0|0.0|2|7.423568444|1.197963628|0.065240838|-0.006248709|2|0.043538647|0.0519489729999999|-0.318684138|0.007671236|10.31321824|-0.047410593|2|2|-0.17267308|0.616699629|0.793551289|-0.00399443|0.5935522360000001|1|-0.063267638|0.020454632|-41.01458464|13.26014776|40.76245006|0.153740341|-0.03508139|-34.64639496|0.774359705|-26.58857202|64.97993029|-22.74225338|54.274732400000005|2280.830615|-14.74314679|7.833620016|14.26820636|-692.9278992000001|29.36910744|0.01779446|0.0|1.0|1.0|1.0|3.42|26.0|-7.67|3.78|4.58|105.02|2.0|1.0|120.24|0.0|1.0|5.0|-5.58|31.0|5.0|429.47|0.0|0.0|2.66e-06|0.00114|7.73e-06|0.00332|2.14e-08|3706.0|3.72|3706.0|-1729.161608|673.05|334.55|0.3603|334.55|525.66|0.3603|-0.15064|-0.2286699999999999|-1728.9893510000002|9.7544|4.0|8.3536
7g_a8|0.0|0|3.095238804|0.0|1|7.535296702|1.39137419|-0.092384028|-0.01002363|0|0.0448526079999999|-0.030968098|-0.481134236|-0.00087806|10.9431888|-0.027717137|1|1|0.046246982|0.627990269|0.7363841520000001|0.098510683|0.606087461|0|-0.107714754|0.031841955|-64.55562181|19.08352484|144.290464|0.300623857|-0.045912914|-40.31185423|0.806738465|-38.68948451|78.41805331|-27.51653399|83.63914665|2079.55195|-16.4912131|7.588498875|14.3346384|-725.6133762000001|34.10836993|0.018613449|1.0|1.0|0.0|1.0|3.29|23.0|-7.91|4.94|4.66|80.04|2.0|0.0|108.0|0.0|1.0|3.0|-5.78|30.0|5.0|399.37|0.0|1.0|1.67e-06|0.000667|3.59e-06|0.00143|1.23e-08|3.7874|6.26|3.7874|-1374.493069|620.67|327.36|0.5165|327.36|507.78|0.5165|-0.15508|-0.22129|-1374.3479960000002|12.9547|21.03|4.6772
13i_a6|0.0|0|3.399318783|0.0|0|7.412764017000001|1.430639411|0.0359494989999999|-0.0149593219999999|1|0.042560386|0.035242754|-0.852681372|-0.011017781|10.95129557|-0.032549318|1|1|-0.073507141|0.8744720490000001|0.7771558909999999|0.145878803|0.830577798|0|-0.120457274|0.031178586|-80.75190740000001|20.90143854|181.1128483|0.375953882|-0.046433945|-58.20996912|0.783597763|-54.13430283|100.2320567|-31.12829557|101.6533459|2880.134143|-20.86772478|8.294136887|14.54375165|-1105.989413|39.72483975|0.019989461|1.0|1.0|1.0|3.0|3.59|23.0|-8.5|4.16|3.54|115.15|1.0|0.0|120.17|0.0|1.0|6.0|-5.03|32.0|5.0|427.46|0.0|1.0|9.32e-06|0.00398|3.28e-05|14.0|3.18e-09|3.6668|4.94|3.5614|-1426.549926|703.43|348.14|0.2903|338.12|553.67|19.0|-0.1464|-0.19454|-1426.332492|10.1375|21.0|7.6778
43_a18|0.0|0|0.0|0.0|0|7.03438793|1.251175234|0.032999679|-0.005099385|1|0.033734062|-0.05314954|-0.397752066|0.002712865|10.94702053|-0.032429984|0|0|-0.2093696189999999|0.718255592|0.713379703|-0.023109314|0.712848727|0|-0.070166168|0.006890688|-54.49271386|5.35147222|0.66443384|0.147655113|-0.0311212229999999|-49.60799696|0.8743733490000001|-42.32033664|69.46280937|-24.16948112|59.84418608|1579.614523|-18.77059344|10.01438533|19.33108376|-1389.023915|27.64206062|0.007193089|0.0|1.0|1.0|2.0|4.54|18.0|-9.6|4.5|4.08|76.5|3.0|1.0|160.76|0.0|1.0|9.0|-6.45|38.0|3.0|508.65|0.0|0.0|3.55e-07|0.00018|1.09e-06|0.000554|2.52e-10|3.2233|8.79|3.2233|-1611.621186|843.1|384.65|0.5429|384.65|702.4|0.5429|-0.13196|-0.18145|-1611.198355|3.6943|625.0|6.2041
19_a4|-3.21497177|0|0.0|0.0|1|7.535296702|0.29641517|-0.121320311|-0.0023503029999999|1|0.040511696|-0.052325802|-0.105763614|0.006243904|10.30966825|-0.136621315|1|1|-0.042058265|0.55269662|0.774746438|0.152550043|0.514505012|0|-0.070677568|0.013022539|-38.9063534|7.168604362000001|15.411502800000004|0.1792349369999999|-0.028945757|-23.02459887|0.764880253|-21.41704046|49.73882261|-15.93396412|46.07495776|1697.595595|-8.771275759|5.9448291|11.01887515|-368.3935819|20.83197214|0.0143733|1.0|0.0|1.0|0.0|3.46|17.0|-6.09|2.97|4.32|73.23|1.0|0.0|98.19|0.0|1.0|3.0|-3.81|25.0|4.0|351.42|1.0|1.0|0.000156|0.0547|0.000106|0.0373|8.070000000000001e-07|4.1858|6.67|4.1858|-1446.939719|583.39|296.2|0.3806|296.2|500.34|0.3806|-0.17004|-0.22298|-1446.813896|7.1079|19.5|4.71
17d_a50|0.0|1|0.0|0.0|2|8.105609402|1.338814635|-0.152030219|-0.002166617|1|0.031990741|0.006071856|-0.140830095|0.012079|10.94500663|-0.125540541|2|2|-0.323333765|0.754575205|0.748516466|-0.1921395789999999|0.7276268779999999|1|-0.044172353|0.0152123589999999|-30.63468215|10.55016861|5.007868064|0.070113177|-0.025589979|-33.56790124|0.75405703|-21.24595322|57.5414543|-17.74731987|41.18485076|2950.99157|-12.30823045|6.996105516|12.62170017|-738.4938272999999|23.53577933|0.013178555|0.0|1.0|1.0|0.0|4.07|20.0|-7.07|4.0|4.29|51.77|2.0|0.0|133.19|0.0|1.0|6.0|-4.5|32.0|4.0|424.54|1.0|0.0|3.17e-05|0.0135|1.31e-05|0.00557|8.55e-08|4.0506|3.41|4.0506|-1335.989008|727.15|306.09|0.1819|306.09|579.45|0.1819|-0.16716|-0.19967|-1335.713194|7.9942|74.0|7.1308
14ac_a23|0.0|1|0.0|-9.994971573|2|7.423568444|1.1979507740000002|0.0763230759999999|-0.011656739|2|0.048351548|0.016532702|-0.66443411|-0.0066006519999999|10.3132169|0.043387326|2|2|-0.287952039|0.5562570379999999|0.7797862459999999|0.1374474|0.537271445|1|-0.0883661019999999|0.016832361|-66.72452104|12.70997824|57.45545019|0.068856366|-0.043970249|-55.36344264|0.8077820920000001|-50.3831402|87.75911516|-33.20157553|79.43449928|3417.45156|-25.07023818|8.122941134|15.90074614|-1328.722623|41.10214358|0.019122137|1.0|1.0|1.0|1.0|3.69|26.0|-9.03|5.52|8.36|105.02|2.0|1.0|130.29|0.0|1.0|7.0|-7.31|38.0|10.0|547.48|0.0|0.0|4.92e-08|2.69e-05|2.24e-07|0.000123|9.25e-10|4.0014|4.93|3.6325|-2304.001319|751.54|341.32|0.3209|309.85|627.76|0.2391|-0.15055|-0.23868|-2303.819891|8.6341|4.0|8.3851
14a_a3|0.0|0|0.0|0.0|0|6.823286122000001|0.6050202020000001|0.111575338|-0.009312773|3|0.043464052|-0.143740653|-0.363198151|-0.00603969|10.3116301|-0.172643335|1|1|-0.094863591|0.882394075|0.7574238740000001|0.164994144|0.8255789570000001|1|-0.091731577|0.0140376889999999|-45.12132248|6.904918591|256.5548327|0.209105063|-0.036792719|-22.89086827|0.7608768779999999|-22.1944701|55.84414456|-18.09776067|52.02624107|1186.412113|-8.902004327|5.308770254|10.24853699|-320.4721558|23.78539971|0.0189212089999999|0.0|1.0|1.0|1.0|3.27|21.0|-6.89|4.28|3.71|105.82|0.0|0.0|93.25|0.0|1.0|2.0|-4.45|23.0|4.0|319.38|0.0|1.0|3.54e-05|0.0113|0.000103|0.0327|1.28e-07|3.2363|2.44|3.2363|-1327.513792|528.91|383.1|0.4524|383.1|373.85|0.4524|-0.1321|-0.19946|-1327.403067|4.6689|0.03|7.5229
12bi_a36|0.0|0|3.466222049|0.0|0|7.412764017000001|1.297042566|-0.088734077|-0.00902707|2|0.043854875|0.03474497|-0.559678363|0.000482522|10.95958518|0.041834838|1|1|-0.289604649|0.884226781|0.812921349|0.0997949019999999|0.8350231859999999|0|-0.082914301|0.034602166|-57.89562053|24.16125901|129.685076|0.214998882|-0.027831043|-52.46851415|0.4996603229999999|-40.42611289999999|101.3899049|-19.43326441|82.05687954|2660.0547690000003|-13.56944331|8.454426643|15.71382803|-787.0277122|38.89295091|0.037590587|1.0|1.0|1.0|2.0|4.97|17.0|-6.79|2.83|1.9|87.66|1.0|0.0|136.74|0.0|1.0|7.0|-4.11|33.0|6.0|441.49|0.0|0.0|7.75e-05|0.0342|7.13e-05|0.0315|1.6100000000000005e-07|3.8855|2.68|3.6851|-1461.997992|742.94|336.45|0.4214|319.1|603.92|0.0252|-0.15078|-0.2018|-1461.75632|8.8903|14.0|7.8539
13d_a5 (GW788388)|0.0|0|2.945204608|0.0|0|6.605297921|1.236844097|-0.0959854909999999|-0.005668173|3|0.027375887|-0.092509033|-0.33442223|0.002956745|10.94530363|0.024793388|1|1|-0.016337128|0.7333482170000001|0.78479342|0.024905619|0.71006207|0|-0.086824482|0.014571846|-57.42492153|9.637686167|151.3669372|0.2258962769999999|-0.0291837579999999|-36.95444874|0.669182121|-37.98032007|70.45205183|-19.30187193|67.0626077|1377.863026|-12.76608229|8.077599766|15.788837|-702.1345259999999|28.84397435|0.022041749|0.0|1.0|1.0|2.0|3.21|23.0|-8.84|4.56|4.11|92.79|1.0|0.0|121.68|0.0|1.0|6.0|-4.35|32.0|5.0|425.48|0.0|1.0|4.429999999999999e-05|0.0189|4.5e-05|0.0192|1.45e-09|4.6091|3.81|4.1706|-1390.589662|707.09|297.28|0.5251|269.0|532.01|0.1549|-0.17299|-0.22841|-1390.355751|3355.0|18.0|7.7447
3d_a12|0.0|0|0.0|0.0|0|0.0|1.28383852|0.092417272|-0.008186708|3|0.038787879|-0.166233441|-0.360215148|-0.00259095|10.95472859|-0.058191686|0|0|-0.237203828|0.91670178|0.7697403429999999|-0.097468573|0.8605417409999999|0|-0.066850425|0.011128076|-34.34601551|5.717316796|74.39425719|0.145275317|-0.035063929|-25.2986621|0.77428353|-17.64609244|57.52228251|-18.01493787|40.06333231|1205.356874|-9.255608086|5.786006004|10.96674758|-379.4799315|23.26659057|0.01611886|1.0|0.0|1.0|1.0|3.98|18.0|-7.51|3.37|2.19|50.17|0.0|0.0|100.28|0.0|1.0|3.0|-3.52|24.0|4.0|313.36|1.0|1.0|0.000302|0.0945|0.000123|0.0385|3.08e-08|4.2114|3.1|3.7719|-1006.727999|548.21|328.71|0.3336|294.4|411.35|0.1583|-0.15387|-0.22229|-1006.606666|3.0037|25.0|7.6021
9o_a24|0.0|0|2.9340792330000003|0.0|0|6.605297921|1.294229152|-0.064667223|-0.007052095|3|0.028472222|-0.087807028|-0.387865233|0.0012214139999999|10.94506726|-0.000236595|1|1|0.00294424|0.738419215|0.785672769|-0.0062180169999999|0.7086274779999999|0|-0.088586421|0.018492771|-51.29122728|10.7072496|32.50178358|0.229726192|-0.032911684|-29.61546471|0.668046377|-29.69744072|66.24061038|-19.05574986|61.99847688|1906.512273|-11.03321234|6.080741586|11.83284872|-562.6938294|28.52459128|0.026064002|1.0|1.0|1.0|2.0|3.96|23.0|-7.91|3.75|4.36|92.79|1.0|0.0|120.73|0.0|1.0|6.0|-4.49|32.0|5.0|421.45|0.0|0.0|3.2500000000000004e-05|0.0137|3.9500000000000005e-05|0.0167|1.24e-08|5.8802|4.41|4.2643|-1388.147972|611.03|290.75|0.1409|210.85|432.84|0.0288|-0.17826|-0.22353|-1387.945865|5.9089|446.0|6.3507
4R4l_a46|0.0|0|0.0|0.171853072|1|7.825245291|1.134637095|-0.058870177|-0.004736212|1|0.049498645|-0.067419714|-0.255755434|0.0066560469999999|10.94631401|-0.161358058|1|1|0.010799648|0.7940662409999999|0.726535412|-0.001318857|0.7936534740000001|0|-0.090505744|0.007084496|-49.12015477|3.844966512|177.33836430000002|0.103346328|-0.02989332|-24.94818681|0.8782984840000001|-26.65896664|49.44228224|-16.223992300000003|52.96512128|1766.0974600000002|-8.805242402000001|5.669819400000001|10.43942503|-449.0673625|18.4720714|0.006401537|1.0|1.0|1.0|1.0|3.92|17.0|-7.0|4.64|5.02|50.94|1.0|0.0|105.77|0.0|1.0|3.0|-5.28|26.0|3.0|347.45|1.0|1.0|5.25e-06|0.00182|7.78e-06|0.0027|9.980000000000001e-08|4.6497|4.99|4.1152|-1092.75416|584.44|301.29|0.1678|266.65|498.78|0.0851|-0.17475|-0.19602|-1092.544322|2.3035|137.0|6.8633
7_a1|0.0|0|0.0|0.0|1|7.860570786|1.348826331|-0.055291895|-0.010040172|1|0.035718954|-0.048878707|-0.421687222|0.0021597079999999|10.9513015|-0.024096172|1|1|-0.391298966|0.7795049279999999|0.801577133|-0.048198584|0.729621031|0|-0.083362936|0.035937867|-40.16416679|17.31482297|111.9204437|0.289040847|-0.031040669|-22.81733634|0.603382856|-19.35104936|61.72628137|-14.95535873|57.47898976|1466.924404|-7.205474633|5.07667644|9.278054953|-273.8080361|24.78585294|0.029820838|0.0|1.0|1.0|0.0|3.09|17.0|-5.64|3.43|3.29|49.17|0.0|0.0|85.88|0.0|2.0|2.0|-3.16|23.0|4.0|305.33|1.0|1.0|0.000696|213.0|0.000195|0.0595|2.29e-06|4.0504|2.76|4.0504|-1009.509475|515.2|306.1|0.2961|306.1|365.53|0.2961|-0.16734|-0.19167|-1009.398029|6.5936|0.46|6.3372
16a_a10|0.0|0|0.0|0.0|1|7.535296702|1.325756911|-0.187414728|-0.00230615|2|0.0334858389999999|-0.085711535|-0.152205915|0.011207938|10.92947902|-0.0048530629999999|1|1|-0.254024476|0.748039584|0.772481675|-0.068377262|0.72613292|1|-0.052574986|0.013872737|-36.408063|9.606840334|77.68598956|0.083851314|-0.026063936|-36.90194151|0.7270593190000001|-25.21250404|63.53441386|-18.049219|46.01490333|1823.310808|-12.4990447|8.531706024|15.88633689|-774.9407716|24.82496066|0.014796066|1.0|1.0|1.0|0.0|4.11|21.0|-8.5|4.73|5.19|56.07|3.0|0.0|133.66|0.0|1.0|9.0|-5.22|33.0|5.0|439.55|1.0|1.0|6e-06|0.00264|6.76e-06|0.00297|3.18e-09|5.6019|3.46|3.8718|-1395.158387|760.0|320.22|0.3843|221.33|629.65|0.0841|-0.1605|-0.20697|-1394.861824|4.6574|47.0|7.3279
14v_a23|0.0|1|0.0|-4.844615416|2|7.423568444|1.1979575059999998|0.135774541|-0.014768546|2|0.047323232|0.055572317|-0.8122700340000001|-0.002390707|10.3132174|-0.015149431|2|2|-0.2952674819999999|0.598213287|0.787538583|0.132882353|0.575188253|1|-0.067342061|0.019811827|-44.4776373|13.08518422|78.86310829|0.083394725|-0.042752869|-41.35406587|0.788328659|-29.37629463|76.42257099|-28.23713101|57.56282152|2679.111279|-18.64987284|7.743452839|14.26610767|-951.143515|35.81898321|0.020908947|0.0|0.0|1.0|1.0|3.62|26.0|-7.95|3.97|6.18|114.25|2.0|1.0|126.97|0.0|1.0|7.0|-6.89|35.0|8.0|495.48|0.0|0.0|1.29e-07|6.38e-05|1e-06|0.0004969999999999|1.12e-08|3694.0|5.17|3694.0|-2042.182282|679.5|335.64|348.0|335.64|533.44|348.0|-0.1524299999999999|-0.2308599999999999|-2041.998955|6.3758|4.0|8.4001
9_a1|0.0|0|3.358585365|0.0|0|6.86171134|1.432397289|0.020428974|-0.00614716|1|0.037578348|-0.110185988|-0.282769361|-0.00314411|10.94877277|0.016589221|1|1|-0.093062585|0.582499378|0.737794643|-0.053460262|0.572272366|0|-0.080888063|0.011266799|-46.63553015|6.495805626|63.73880199|0.244723542|-0.031896718|-28.49439431|0.7816897429999999|-26.88743664|57.60218193|-18.38986221|53.13133578|1739.0376789999998|-10.60256533|7.61577077|13.91191974|-455.910309|23.52578164|0.014186995|1.0|1.0|1.0|1.0|2.78|23.0|-8.98|5.86|5.57|58.64|2.0|0.0|102.84|0.0|1.0|4.0|-4.68|27.0|4.0|357.38|0.0|1.0|2.07e-05|0.00739|1.62e-05|0.0057799999999999|1.04e-09|3343.0|5.6|3343.0|-1187.226314|600.6|370.88|0.5409|370.88|487.19|0.5409|-0.13413|-0.21015|-1187.065335|6.4447|6.0|5.2218
12a_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.604984824|0.033691224|-0.006711725|2|0.040166667|-0.096804291|-0.3557214489999999|0.005050384|10.31162903|-0.094932667|1|1|-0.094526372|0.8421237309999999|0.7885597609999999|-0.031179517|0.7961424690000001|0|-0.07699057|0.016292604|-47.73588073|10.10177981|85.47365107|0.163785284|-0.037665934|-37.34272719|0.805190202|-29.59731695|69.45678454|-23.35372432|57.83766054|2256.680391|-14.47983299|7.362386058999999|13.88603128|-709.5118166|29.00398472|0.014884556|1.0|1.0|0.0|1.0|4.65|17.0|-6.64|3.84|2.62|81.65|2.0|0.0|127.28|0.0|1.0|5.0|-5.28|29.0|4.0|398.48|0.0|0.0|5.23e-06|0.00208|1.4e-05|0.0056|2.3100000000000002e-07|5045.0|3.82|3.4885|-1575.7783980000002|668.81|355.41|0.1866|245.76|507.17|0.1511|-0.1481|-0.19994|-1575.597759|4.7368|11.0|7.9469
12e_a31|0.0|0|3.483599061|0.0|0|7.765993078999999|0.610134116|0.052663358|-0.011519192|0|0.037098765|0.0113193469999999|-0.70267073|-0.002475146|10.3116965|-0.015755876|2|2|-0.142921555|0.7968154940000001|0.7761616020000001|-0.039273975|0.76012894|0|-0.0939597569999999|0.02665413|-68.32948993|19.38343763|166.1479229|0.2784732339999999|-0.036652129|-58.15044546|0.725120432|-49.6906263|95.1187282|-26.65419063|87.71292755|1899.851187|-19.38348182|10.24381236|19.50674899|-1104.858464|36.75829484|0.020841203|1.0|1.0|1.0|2.0|3.87|22.0|-9.31|6.69|5.4|117.37|3.0|0.0|129.38|0.0|1.0|9.0|-6.66|33.0|5.0|460.55|0.0|1.0|2.16e-07|9.96e-05|3.83e-06|0.00176|4.93e-10|5.3264|6.33|3.8391|-1809.899887|781.61|322.95|0.3831|232.77|640.03|0.2627|-0.15934|-0.19379|-1809.650069|3.4818|0.17|6.7696
14b_a25|0.0|0|0.0|0.0|1|6.842683282|1.420015222|-0.091382738|-0.004720915|2|0.038137255|0.001683506|-0.273813082|0.004725325|10.93106299|0.0009956189999999|1|1|-0.074541111|0.6524261960000001|0.7723870909999999|-0.085205646|0.632638761|1|-0.076156512|0.016003559|-52.75064158|11.08504021|112.49583529999998|0.140371985|-0.032728922|-40.37825712|0.772789587|-36.53830946|69.2012501|-22.67004596|63.83568179|2118.281186|-15.70265555|8.690235527|17.06102567|-847.9433995999999|29.33534086|0.015746299|1.0|1.0|1.0|1.0|3.51|27.0|-9.65|4.48|4.79|96.49|2.0|0.0|130.97|0.0|1.0|6.0|-5.6|34.0|5.0|444.49|0.0|1.0|2.49e-06|0.0011099999999999|5.86e-06|0.00261|2.23e-10|5.4239|5.61|4069.0|-1444.544749|716.14|304.7|0.3614|228.59|603.27|0.0006|-0.16309|-0.22149|-1444.330251|3.2784|22.0|7.6576
3f_a32|0.0|1|3.553167045|0.0|0|7.773594467000001|0.6094207770000001|0.0067550119999999|-0.00611496|0|0.042380952|-0.062954205|-0.275173181|0.001276735|10.31100273|-0.110286539|3|3|-0.133675401|0.833981748|0.820782305|-0.110248899|0.786074011|1|-0.073433055|0.011897886|-41.40131823|6.707989266|47.97543149|0.125973316|-0.030139709|-30.95210106|0.78919828|-23.34192893|61.47296003|-16.99267001|48.1093075|2130.756016|-9.580412233|6.153728636|10.89495051|-402.3773138|21.53155987|0.011659458|1.0|1.0|1.0|1.0|3.9|19.0|-7.31|7.18|5.63|110.94|2.0|0.0|102.66|0.0|1.0|4.0|-6.89|24.0|3.0|354.49|0.0|1.0|1.28e-07|4.53e-05|3.96e-06|0.0014|4.89e-08|3.5569|3.92|3.5569|-1712.0610190000002|604.9|348.58|293.0|348.58|488.74|293.0|-0.1474599999999999|-0.2006099999999999|-1711.9193289999998|5.7161|9.0|8.0458
12m_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.6049842529999999|0.096631895|-0.01047558|2|0.040839506|-0.1305457069999999|-0.57615692|0.001371944|10.31162838|-0.0547272029999999|1|1|-0.152855196|0.817497287|0.832758813|-0.036924662|0.770326886|0|-0.085422479|0.027352277|-57.96147772|18.55926485|133.774348|0.216739951|-0.0405332439999999|-47.58675592|0.773732767|-39.32844052|83.3641853|-27.50290965|76.52074257|2370.879718|-18.66147291|9.025816604|16.40342255|-951.7351184|35.54574762|0.019500715|1.0|1.0|0.0|1.0|4.66|17.0|-6.42|3.4|2.48|114.67|2.0|1.0|133.52|0.0|1.0|6.0|-6.0|32.0|6.0|439.49|0.0|0.0|1.01e-06|0.000444|9.71e-06|0.00427|3.7600000000000003e-07|5.0617|3.88|3.5496|-1743.215323|714.92|349.29|255.0|244.95|578.87|0.1615|-0.15042|-0.20742|-1743.030004|5.1279|31.0|7.5114
14y_a23|0.0|1|0.0|0.0|2|7.423568444|1.197960595|0.0600764409999999|-0.005875443|2|0.046678487|0.041892637|-0.2996475999999999|0.009174505|10.31321795|-0.031435038|2|2|-0.125978901|0.719722236|0.802520527|0.137426346|0.64069202|1|-0.057809342|0.018804822|-39.9727336|13.00274534|39.66769923|0.074747068|-0.034303507|-38.54233552|0.78322549|-27.63946733|67.16839951|-23.71943531|52.97547894|2336.815247|-16.40099384|8.213390641|16.00209862|-770.8467102999999|30.28429949|0.016527|0.0|0.0|1.0|1.0|3.41|26.0|-8.57|4.64|5.32|105.02|2.0|1.0|130.3|0.0|1.0|5.0|-6.77|32.0|4.0|480.37|0.0|0.0|1.7e-07|8.18e-05|7.37e-07|0.000354|2.6899999999999996e-09|3.6413|4.73|3.6413|-2549.104894|713.1|340.49|444.0|340.49|585.2|444.0|-0.14942|-0.2331599999999999|-2548.953933|6.5205|4.0|8.4225
12bc_a36|0.0|0|3.43846811|0.0|0|7.412764017000001|1.284647662|-0.058020733|-0.007661816|2|0.04625323|0.068351685|-0.413738077|-0.001012333|10.95883416|-0.027636036|1|1|-0.1716508239999999|0.884841888|0.836170906|0.006621918|0.771220556|0|-0.077192869|0.01824287|-51.87437401|12.2593899|83.35308244|0.165694502|-0.038558877|-48.36968394|0.77146807|-34.8600941|83.97121855|-25.91194805|64.13376391|2623.395239|-17.41308622|8.273766079|15.54183457|-870.6543108999999|33.5878425|0.017847333|1.0|1.0|0.0|2.0|4.73|17.0|-7.76|3.99|3.19|69.2|2.0|0.0|133.77|0.0|1.0|5.0|-5.08|31.0|4.0|450.32|1.0|1.0|8.27e-06|0.00372|6.55e-06|0.00295|1.74e-08|5.2189|4.42|3.8696|-2152.134749|705.12|320.4|0.7456|237.57|563.76|0.3478|-0.15671|-0.21499|-2151.971485|9.2445|8.0|8.0969
18a_a22|0.0|0|0.0|0.0|1|6.842683282|1.194229718|-0.197348157|-0.003488994|2|0.038167849|0.033735832|-0.19538364|0.007066388|10.31286146|-0.015194063|1|1|-0.147724859|0.760537197|0.7329701259999999|-0.042139855|0.722009212|1|-0.050645213|0.01713283|-34.36220678|11.62443251|29.59800426|0.073464296|-0.029276847|-35.04152115|0.710467198|-23.31437056|64.80092090000001|-19.86401135|45.98663929|2213.859172|-13.47750813|7.037677899|13.72951861|-700.830423|27.95908297|0.0193879289999999|1.0|1.0|1.0|1.0|3.49|27.0|-9.4|5.32|5.11|100.61|2.0|1.0|131.64|0.0|1.0|6.0|-5.59|32.0|4.0|436.53|0.0|1.0|2.59e-06|0.00113|6.98e-06|0.00305|3.95e-10|5.0214|3.69|3.4832|-1691.3151059999998|695.35|355.95|0.3174|246.91|531.16|0.0354|-0.1408|-0.21148|-1691.097989|5.3946|13.0|7.8861
